Orthogroup	Syan	Prbj
OG0001122	Syan.g_00366	Prbj.g_02216
OG0001123	Syan.g_00359	Prbj.g_02209
OG0001124	Syan.g_00357	Prbj.g_02207
OG0001125	Syan.g_00355	Prbj.g_02205
OG0001126	Syan.g_00307	Prbj.g_01850
OG0001127	Syan.g_00306	Prbj.g_01849
OG0001128	Syan.g_00303	Prbj.g_01846
OG0001129	Syan.g_00301	Prbj.g_01845
OG0001130	Syan.g_00300	Prbj.g_01844
OG0001131	Syan.g_00079	Prbj.g_02687
OG0001132	Syan.g_00100	Prbj.g_02537
OG0001133	Syan.g_00006	Prbj.g_02555
OG0001134	Syan.g_01146	Prbj.g_01990
OG0001135	Syan.g_02542	Prbj.g_01992
OG0001136	Syan.g_02699	Prbj.g_00969
OG0001137	Syan.g_02670	Prbj.g_00832
OG0001138	Syan.g_02638	Prbj.g_00004
OG0001139	Syan.g_02636	Prbj.g_00006
OG0001140	Syan.g_02635	Prbj.g_00007
OG0001141	Syan.g_02625	Prbj.g_00008
OG0001142	Syan.g_02624	Prbj.g_00009
OG0001143	Syan.g_02616	Prbj.g_01907
OG0001144	Syan.g_02596	Prbj.g_02153
OG0001145	Syan.g_01200	Prbj.g_01717
OG0001146	Syan.g_01219	Prbj.g_01733
OG0001147	Syan.g_02842	Prbj.g_00121
OG0001148	Syan.g_02775	Prbj.g_01640
OG0001149	Syan.g_02776	Prbj.g_01641
OG0001150	Syan.g_02777	Prbj.g_01642
OG0001151	Syan.g_02884	Prbj.g_01654
OG0001152	Syan.g_02885	Prbj.g_01655
OG0001153	Syan.g_02828	Prbj.g_00651
OG0001154	Syan.g_02829	Prbj.g_00652
OG0001156	Syan.g_02404	Prbj.g_01689
OG0001157	Syan.g_02403	Prbj.g_02538
OG0001158	Syan.g_02402	Prbj.g_01690
OG0001159	Syan.g_02401	Prbj.g_01691
OG0001160	Syan.g_01377	Prbj.g_00884
OG0001161	Syan.g_01594	Prbj.g_02535
OG0001162	Syan.g_02943	Prbj.g_00780
OG0001163	Syan.g_01385	Prbj.g_00870
OG0001164	Syan.g_01392	Prbj.g_00865
OG0001165	Syan.g_01397	Prbj.g_00862
OG0001166	Syan.g_01430	Prbj.g_00482
OG0001167	Syan.g_00992	Prbj.g_00461
OG0001168	Syan.g_01456	Prbj.g_00459
OG0001169	Syan.g_01458	Prbj.g_00457
OG0001170	Syan.g_01460	Prbj.g_00455
OG0001171	Syan.g_01470	Prbj.g_00445
OG0001172	Syan.g_02110	Prbj.g_02653
OG0001173	Syan.g_02111	Prbj.g_02652
OG0001174	Syan.g_02119	Prbj.g_02644
OG0001175	Syan.g_02120	Prbj.g_02643
OG0001176	Syan.g_02253	Prbj.g_01028
OG0001177	Syan.g_02256	Prbj.g_01030
OG0001179	Syan.g_02218	Prbj.g_00999
OG0001180	Syan.g_02191	Prbj.g_00407
OG0001181	Syan.g_02187	Prbj.g_00403
OG0001182	Syan.g_02179	Prbj.g_00394
OG0001183	Syan.g_02166	Prbj.g_00367
OG0001184	Syan.g_01929	Prbj.g_01509
OG0001185	Syan.g_01902	Prbj.g_01592
OG0001186	Syan.g_01864	Prbj.g_01253
OG0001187	Syan.g_01811	Prbj.g_01249
OG0001188	Syan.g_01806	Prbj.g_01245
OG0001189	Syan.g_01723	Prbj.g_01223
OG0001190	Syan.g_01565	Prbj.g_01955
OG0001191	Syan.g_01578	Prbj.g_01968
OG0001192	Syan.g_01585	Prbj.g_01975
OG0001193	Syan.g_01626	Prbj.g_02013
OG0001194	Syan.g_01627	Prbj.g_02019
OG0001195	Syan.g_01628	Prbj.g_02020
OG0001196	Syan.g_01693	Prbj.g_02056
OG0001197	Syan.g_01695	Prbj.g_02058
OG0001198	Syan.g_01793	Prbj.g_02070
OG0001199	Syan.g_02913	Prbj.g_00570
OG0001200	Syan.g_02915	Prbj.g_00572
OG0001201	Syan.g_02975	Prbj.g_00621
OG0001202	Syan.g_03084	Prbj.g_01164
OG0001203	Syan.g_02426	Prbj.g_02610
OG0001204	Syan.g_02097	Prbj.g_01340
OG0001205	Syan.g_01337	Prbj.g_00110
OG0001206	Syan.g_02880	Prbj.g_00151
OG0001207	Syan.g_02772	Prbj.g_01638
OG0001208	Syan.g_02762	Prbj.g_01628
OG0001209	Syan.g_01163	Prbj.g_02130
OG0001210	Syan.g_00830	Prbj.g_02142
OG0001211	Syan.g_00852	Prbj.g_01864
OG0001212	Syan.g_01002	Prbj.g_01771
OG0001213	Syan.g_01141	Prbj.g_02565
OG0001214	Syan.g_00814	Prbj.g_02575
OG0001215	Syan.g_00539	Prbj.g_00932
OG0001216	Syan.g_00319	Prbj.g_02181
OG0001217	Syan.g_00617	Prbj.g_01884
OG0001218	Syan.g_02837	Prbj.g_00663
OG0001219	Syan.g_00477	Prbj.g_02311
OG0001220	Syan.g_00203	Prbj.g_02503
OG0001221	Syan.g_01446	Prbj.g_02364
OG0001222	Syan.g_00552	Prbj.g_01984
OG0001223	Syan.g_00599	Prbj.g_02243
OG0001224	Syan.g_00294	Prbj.g_01842
OG0001225	Syan.g_00292	Prbj.g_01840
OG0001226	Syan.g_02922	Prbj.g_00678
OG0001227	Syan.g_00940	Prbj.g_01669
OG0001228	Syan.g_01938	Prbj.g_02158
OG0001229	Syan.g_02631	Prbj.g_00873
OG0001230	Syan.g_01288	Prbj.g_01046
OG0001231	Syan.g_01764	Prbj.g_01184
OG0001232	Syan.g_01439	Prbj.g_00477
OG0001233	Syan.g_01461	Prbj.g_00454
OG0001234	Syan.g_01995	Prbj.g_02640
OG0001235	Syan.g_02130	Prbj.g_01033
OG0001236	Syan.g_01933	Prbj.g_01505
OG0001237	Syan.g_01928	Prbj.g_01512
OG0001239	Syan.g_02910	Prbj.g_00567
OG0001240	Syan.g_02963	Prbj.g_00604
OG0001242	Syan.g_02297	Prbj.g_01560
OG0001243	Syan.g_02289	Prbj.g_01529
OG0001245	Syan.g_00179	Prbj.g_00689
OG0001246	Syan.g_02734	Prbj.g_02091
OG0001247	Syan.g_00199	Prbj.g_02453
OG0001249	Syan.g_02150	Prbj.g_00347
OG0001250	Syan.g_00382	Prbj.g_02482
OG0001252	Syan.g_00304	Prbj.g_01847
OG0001253	Syan.g_00099	Prbj.g_00696
OG0001254	Syan.g_01148	Prbj.g_01991
OG0001258	Syan.g_01395	Prbj.g_00864
OG0001259	Syan.g_01459	Prbj.g_00456
OG0001260	Syan.g_01478	Prbj.g_00426
OG0001261	Syan.g_02209	Prbj.g_00990
OG0001262	Syan.g_01721	Prbj.g_01226
OG0001263	Syan.g_02286	Prbj.g_01531
OG0001265	Syan.g_02299	Prbj.g_01558
OG0001266	Syan.g_03088	Prbj.g_01168
OG0001267	Syan.g_02023	Prbj.g_01405
OG0001268	Syan.g_02138	Prbj.g_00335
OG0001270	Syan.g_02393	Prbj.g_00098
OG0001271	Syan.g_02849	Prbj.g_00131
OG0001272	Syan.g_02758	Prbj.g_01624
OG0001274	Syan.g_01528	Prbj.g_00269
OG0001275	Syan.g_00628	Prbj.g_02227
OG0001276	Syan.g_00360	Prbj.g_02210
OG0001277	Syan.g_00007	Prbj.g_02042
OG0001278	Syan.g_02585	Prbj.g_02165
OG0001279	Syan.g_01306	Prbj.g_01299
OG0001281	Syan.g_01220	Prbj.g_01734
OG0001283	Syan.g_01687	Prbj.g_02051
OG0001285	Syan.g_00977	Prbj.g_00473
OG0001286	Syan.g_02193	Prbj.g_00409
OG0001291	Syan.g_02273	Prbj.g_01541
OG0001292	Syan.g_02091	Prbj.g_01346
OG0001293	Syan.g_02051	Prbj.g_01369
OG0001294	Syan.g_00758	Prbj.g_00826
OG0001295	Syan.g_00836	Prbj.g_02145
OG0001297	Syan.g_02724	Prbj.g_02100
OG0001298	Syan.g_00944	Prbj.g_01797
OG0001303	Syan.g_00479	Prbj.g_02309
OG0001308	Syan.g_01248	Prbj.g_01074
OG0001309	Syan.g_01196	Prbj.g_02106
OG0001310	Syan.g_01422	Prbj.g_00488
OG0001311	Syan.g_00358	Prbj.g_02208
OG0001312	Syan.g_00496	Prbj.g_02298
OG0001313	Syan.g_02860	Prbj.g_00142
OG0001319	Syan.g_02034	Prbj.g_01395
OG0001323	Syan.g_01193	Prbj.g_02109
OG0001326	Syan.g_01636	Prbj.g_02026
OG0001328	Syan.g_02675	Prbj.g_02357
OG0001329	Syan.g_00838	Prbj.g_00043
OG0001330	Syan.g_01202	Prbj.g_01718
OG0001331	Syan.g_02779	Prbj.g_01644
OG0001332	Syan.g_00412	Prbj.g_01674
OG0001333	Syan.g_01455	Prbj.g_00460
OG0001336	Syan.g_01688	Prbj.g_02052
OG0001337	Syan.g_02151	Prbj.g_00353
OG0001341	Syan.g_00524	Prbj.g_02463
OG0001347	Syan.g_01852	Prbj.g_01278
OG0001351	Syan.g_02804	Prbj.g_01893
OG0001353	Syan.g_00372	Prbj.g_02473
OG0001354	Syan.g_00585	Prbj.g_02252
OG0001356	Syan.g_00067	Prbj.g_01986
OG0001358	Syan.g_00017	Prbj.g_02549
OG0001360	Syan.g_02653	Prbj.g_00018
OG0001361	Syan.g_02658	Prbj.g_00309
OG0001365	Syan.g_01570	Prbj.g_01960
OG0001366	Syan.g_01433	Prbj.g_00479
OG0001369	Syan.g_02962	Prbj.g_00603
OG0001371	Syan.g_02927, Syan.g_02928	Prbj.g_00184
OG0001373	Syan.g_01635	Prbj.g_02025
OG0001374	Syan.g_01644	Prbj.g_02033
OG0001376	Syan.g_00511	Prbj.g_01978
OG0001377	Syan.g_00510	Prbj.g_01977
OG0001378	Syan.g_02392	Prbj.g_00091
OG0001379	Syan.g_01206	Prbj.g_01720
OG0001380	Syan.g_00442	Prbj.g_02508
OG0001382	Syan.g_00680	Prbj.g_02174
OG0001383	Syan.g_00826	Prbj.g_02616
OG0001385	Syan.g_01632	Prbj.g_02022
OG0001386	Syan.g_01633	Prbj.g_02023
OG0001387	Syan.g_01634	Prbj.g_02024
OG0001388	Syan.g_01637	Prbj.g_02027
OG0001389	Syan.g_01639	Prbj.g_02028
OG0001390	Syan.g_01640	Prbj.g_02029
OG0001391	Syan.g_01641	Prbj.g_02030
OG0001392	Syan.g_01642	Prbj.g_02031
OG0001393	Syan.g_01643	Prbj.g_02032
OG0001394	Syan.g_00722	Prbj.g_02381
OG0001395	Syan.g_00340	Prbj.g_02197
OG0001396	Syan.g_01851	Prbj.g_01277
OG0001398	Syan.g_02932	Prbj.g_00690
OG0001399	Syan.g_02175	Prbj.g_00377, Prbj.g_00390
OG0001401	Syan.g_00376	Prbj.g_02477
OG0001402	Syan.g_00011	Prbj.g_02554
OG0001403	Syan.g_01744	Prbj.g_01203
OG0001406	Syan.g_00512	Prbj.g_01979
OG0001409	Syan.g_00284	Prbj.g_00834
OG0001412	Syan.g_01853	Prbj.g_01279
OG0001415	Syan.g_01004	Prbj.g_01776
OG0001416	Syan.g_00103	Prbj.g_01731
OG0001418	Syan.g_02689	Prbj.g_02636
OG0001422	Syan.g_00645	Prbj.g_00158
OG0001423	Syan.g_01318	Prbj.g_02711, Prbj.g_01102
OG0001425	Syan.g_01584	Prbj.g_01972
OG0001426	Syan.g_01058	Prbj.g_01661
OG0001434	Syan.g_00717	Prbj.g_02385
OG0001435	Syan.g_00745	Prbj.g_02336
OG0001437	Syan.g_01005	Prbj.g_01775
OG0001438	Syan.g_02009	Prbj.g_01420
OG0001441	Syan.g_01191	Prbj.g_02111
OG0001442	Syan.g_00709	Prbj.g_02389
OG0001443	Syan.g_01590	Prbj.g_00872
OG0001444	Syan.g_02954	Prbj.g_00598
OG0001444	Syan.g_02956	Prbj.g_01810
OG0001449	Syan.g_02058	Prbj.g_01327
OG0001461	Syan.g_00657	Prbj.g_01889
OG0001462	Syan.g_01737	Prbj.g_01210
OG0001470	Syan.g_01815	Prbj.g_01255
OG0001474	Syan.g_02137	Prbj.g_00334
OG0001475	Syan.g_01833	Prbj.g_01257
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283	Prbj.g_00839
OG0001478	Syan.g_02251	Prbj.g_01130
OG0001479	Syan.g_02140	Prbj.g_00337
OG0001487	Syan.g_02836	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syan.g_02666	Prbj.g_00828
OG0001489	Syan.g_02182	Prbj.g_00398
OG0001495	Syan.g_02257	Prbj.g_01031
OG0001496	Syan.g_01154	Prbj.g_00746
OG0001497	Syan.g_01155	Prbj.g_00749
OG0001498	Syan.g_02317	Prbj.g_00065
OG0001508	Syan.g_01814	Prbj.g_01254
OG0001509	Syan.g_01832	Prbj.g_01584
OG0001510	Syan.g_01890	Prbj.g_01818
OG0001511	Syan.g_02983	Prbj.g_00628
OG0001512	Syan.g_02428	Prbj.g_02612
OG0001515	Syan.g_00505	Prbj.g_00939
OG0001516	Syan.g_00172, Syan.g_00767	Prbj.g_00817
OG0001517	Syan.g_02143	Prbj.g_00340
OG0001518	Syan.g_01582	Prbj.g_01971
OG0001519	Syan.g_01592	Prbj.g_01982
OG0001525	Syan.g_00831	Prbj.g_02626
OG0001527	Syan.g_00867	Prbj.g_01878
OG0001528	Syan.g_01818	Prbj.g_01251
OG0001529	Syan.g_01730	Prbj.g_01216
OG0001530	Syan.g_02981	Prbj.g_00626
OG0001531	Syan.g_01511, Syan.g_02436	Prbj.g_02613
OG0001532	Syan.g_02637	Prbj.g_00005
OG0001533	Syan.g_02390	Prbj.g_00683, Prbj.g_00090
OG0001534	Syan.g_00344	Prbj.g_02200
OG0001535	Syan.g_00362	Prbj.g_02212
OG0001536	Syan.g_00560	Prbj.g_02272
OG0001537	Syan.g_00729	Prbj.g_02372
OG0001538	Syan.g_00685	Prbj.g_02417
OG0001539	Syan.g_00750	Prbj.g_02522
OG0001540	Syan.g_02284	Prbj.g_01533
OG0001541	Syan.g_03048	Prbj.g_00507
OG0001542	Syan.g_03059	Prbj.g_01142
OG0001543	Syan.g_03110	Prbj.g_00247
OG0001544	Syan.g_01591	Prbj.g_01981
OG0001545	Syan.g_01661	Prbj.g_02041
OG0001553	Syan.g_01282	Prbj.g_01053
OG0001558	Syan.g_01760	Prbj.g_01187
OG0001559	Syan.g_02980	Prbj.g_00625
OG0001560	Syan.g_02969	Prbj.g_00612
OG0001561	Syan.g_00356	Prbj.g_02206
OG0001562	Syan.g_00650	Prbj.g_02220
OG0001563	Syan.g_02200	Prbj.g_00982
OG0001574	Syan.g_00865	Prbj.g_01876
OG0001575	Syan.g_00870	Prbj.g_01881
OG0001576	Syan.g_01242	Prbj.g_01743
OG0001577	Syan.g_02701	Prbj.g_00967
OG0001580	Syan.g_01551	Prbj.g_01944
OG0001588	Syan.g_02262	Prbj.g_01492
OG0001589	Syan.g_01463	Prbj.g_00452
OG0001590	Syan.g_00821	Prbj.g_02501
OG0001591	Syan.g_00756	Prbj.g_02526
OG0001592	Syan.g_01552	Prbj.g_01945
OG0001614	Syan.g_01905	Prbj.g_01590
OG0001616	Syan.g_02649	Prbj.g_01911
OG0001617	Syan.g_01033	Prbj.g_01092
OG0001618	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536	Prbj.g_02188
OG0001619	Syan.g_00549	Prbj.g_02282
OG0001620	Syan.g_02131	Prbj.g_00326
OG0001621	Syan.g_02064	Prbj.g_01358
OG0001622	Syan.g_01686	Prbj.g_02050
OG0001627	Syan.g_02410	Prbj.g_01682
OG0001634	Syan.g_00761	Prbj.g_00823
OG0001635	Syan.g_01876	Prbj.g_02633
OG0001636	Syan.g_01738	Prbj.g_01209
OG0001637	Syan.g_01295	Prbj.g_00436
OG0001638	Syan.g_01418	Prbj.g_00490
OG0001639	Syan.g_02407	Prbj.g_01685
OG0001640	Syan.g_00309	Prbj.g_01851
OG0001641	Syan.g_00606	Prbj.g_02238
OG0001642	Syan.g_02603	Prbj.g_02499
OG0001643	Syan.g_00811	Prbj.g_02578
OG0001652	Syan.g_01762	Prbj.g_01185
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Prbj.g_00601
OG0001654	Syan.g_02409	Prbj.g_01683
OG0001655	Syan.g_00416	Prbj.g_00072, Prbj.g_00229
OG0001657	Syan.g_03019	Prbj.g_00532
OG0001658	Syan.g_01564	Prbj.g_01954
OG0001671	Syan.g_01514, Syan.g_03115	Prbj.g_00254
OG0001672	Syan.g_02921	Prbj.g_00578
OG0001673	Syan.g_02896	Prbj.g_00178
OG0001675	Syan.g_00632	Prbj.g_02223, Prbj.g_02221
OG0001677	Syan.g_02165	Prbj.g_00366
OG0001691	Syan.g_01609	Prbj.g_02325
OG0001692	Syan.g_01284	Prbj.g_01051
OG0001693	Syan.g_00196	Prbj.g_00070
OG0001694	Syan.g_02021	Prbj.g_01407
OG0001695	Syan.g_01656	Prbj.g_02036
OG0001702	Syan.g_02948	Prbj.g_00591
OG0001703	Syan.g_02770	Prbj.g_01637
OG0001712	Syan.g_00786	Prbj.g_02465
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Prbj.g_01265
OG0001715	Syan.g_00415	Prbj.g_00707
OG0001716	Syan.g_00662	Prbj.g_02495
OG0001726	Syan.g_00041	Prbj.g_02321
OG0001728	Syan.g_01799	Prbj.g_01256
OG0001729	Syan.g_01506, Syan.g_02440	Prbj.g_02618
OG0001730	Syan.g_00979	Prbj.g_00421
OG0001731	Syan.g_01353	Prbj.g_01698
OG0001732	Syan.g_01704, Syan.g_02602	Prbj.g_01904
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489	Prbj.g_02497
OG0001735	Syan.g_00775	Prbj.g_00808
OG0001737	Syan.g_02002	Prbj.g_01425
OG0001738	Syan.g_01970	Prbj.g_01458
OG0001740	Syan.g_01659	Prbj.g_02039
OG0001747	Syan.g_02260	Prbj.g_00549
OG0001748	Syan.g_01516	Prbj.g_00256
OG0001750	Syan.g_02955, Syan.g_01139	Prbj.g_00599
OG0001751	Syan.g_02897	Prbj.g_00179
OG0001752	Syan.g_01481	Prbj.g_00424
OG0001753	Syan.g_01630	Prbj.g_00430
OG0001754	Syan.g_01297	Prbj.g_00433
OG0001755	Syan.g_02719	Prbj.g_02105
OG0001760	Syan.g_00230, Syan.g_02362	Prbj.g_02326
OG0001761	Syan.g_00207	Prbj.g_00901
OG0001762	Syan.g_00625	Prbj.g_02230
OG0001763	Syan.g_00598	Prbj.g_02244
OG0001764	Syan.g_00467	Prbj.g_02318
OG0001765	Syan.g_00144	Prbj.g_02532
OG0001766	Syan.g_01996	Prbj.g_01435
OG0001768	Syan.g_03066	Prbj.g_01149
OG0001783	Syan.g_01899	Prbj.g_01595
OG0001784	Syan.g_02950	Prbj.g_00594
OG0001785	Syan.g_01296	Prbj.g_00434, Prbj.g_00435
OG0001786	Syan.g_01372	Prbj.g_01714
OG0001787	Syan.g_01167	Prbj.g_02126
OG0001788	Syan.g_01164	Prbj.g_02129
OG0001789	Syan.g_01212	Prbj.g_01727
OG0001790	Syan.g_02707	Prbj.g_00960
OG0001792	Syan.g_02595	Prbj.g_02154
OG0001794	Syan.g_00347	Prbj.g_00718
OG0001796	Syan.g_00371	Prbj.g_02218
OG0001797	Syan.g_00541	Prbj.g_02289
OG0001798	Syan.g_00990, Syan.g_00005	Prbj.g_02556
OG0001799	Syan.g_00797	Prbj.g_02595
OG0001800	Syan.g_01305	Prbj.g_01295
OG0001801	Syan.g_01293	Prbj.g_01042
OG0001803	Syan.g_01341	Prbj.g_00106
OG0001804	Syan.g_02318	Prbj.g_00066
OG0001805	Syan.g_00039, Syan.g_00262	Prbj.g_01351
OG0001806	Syan.g_02033	Prbj.g_01396
OG0001807	Syan.g_01955	Prbj.g_01486
OG0001808	Syan.g_01948	Prbj.g_01497
OG0001809	Syan.g_02270, Syan.g_00619, Syan.g_02903	Prbj.g_01544
OG0001810	Syan.g_02265	Prbj.g_01546
OG0001811	Syan.g_03056	Prbj.g_01139
OG0001812	Syan.g_01553	Prbj.g_01946
OG0001813	Syan.g_01613	Prbj.g_02001
OG0001815	Syan.g_00525	Prbj.g_02068
OG0001837	Syan.g_01515	Prbj.g_00255
OG0001838	Syan.g_01772	Prbj.g_02081
OG0001839	Syan.g_01742	Prbj.g_01205
OG0001840	Syan.g_01724	Prbj.g_01222
OG0001841	Syan.g_01717	Prbj.g_01230
OG0001843	Syan.g_01906	Prbj.g_01589
OG0001844	Syan.g_01907	Prbj.g_01588
OG0001845	Syan.g_01911	Prbj.g_01582
OG0001846	Syan.g_02296	Prbj.g_01561
OG0001847	Syan.g_02298	Prbj.g_01559
OG0001848	Syan.g_02302	Prbj.g_01555
OG0001849	Syan.g_02941	Prbj.g_00586
OG0001850	Syan.g_02923	Prbj.g_00579
OG0001851	Syan.g_02917	Prbj.g_00574
OG0001852	Syan.g_02916	Prbj.g_00573
OG0001853	Syan.g_02909	Prbj.g_00566
OG0001854	Syan.g_02424	Prbj.g_00175
OG0001856	Syan.g_01376	Prbj.g_00886
OG0001857	Syan.g_01373	Prbj.g_00889
OG0001858	Syan.g_01347	Prbj.g_01695
OG0001859	Syan.g_02783	Prbj.g_01648
OG0001860	Syan.g_02768	Prbj.g_01636
OG0001861	Syan.g_02757	Prbj.g_01623
OG0001862	Syan.g_02745	Prbj.g_01611
OG0001863	Syan.g_02739	Prbj.g_01606
OG0001864	Syan.g_01158	Prbj.g_02140
OG0001865	Syan.g_00957	Prbj.g_01784
OG0001866	Syan.g_01019	Prbj.g_01759
OG0001867	Syan.g_01021	Prbj.g_01749
OG0001868	Syan.g_01217	Prbj.g_01730
OG0001869	Syan.g_02702	Prbj.g_00966
OG0001870	Syan.g_02692	Prbj.g_00974
OG0001871	Syan.g_02684	Prbj.g_00842
OG0001872	Syan.g_02589	Prbj.g_02161
OG0001873	Syan.g_02648	Prbj.g_01912
OG0001874	Syan.g_02651	Prbj.g_00017
OG0001877	Syan.g_00504	Prbj.g_00940
OG0001878	Syan.g_00629	Prbj.g_02226
OG0001879	Syan.g_00621	Prbj.g_02234
OG0001880	Syan.g_00569	Prbj.g_02265
OG0001881	Syan.g_00568	Prbj.g_02266
OG0001882	Syan.g_00544	Prbj.g_02286
OG0001883	Syan.g_00529	Prbj.g_02291
OG0001884	Syan.g_00494	Prbj.g_02300
OG0001885	Syan.g_00473	Prbj.g_02313
OG0001886	Syan.g_00468	Prbj.g_02317
OG0001887	Syan.g_02677	Prbj.g_02356
OG0001888	Syan.g_00716	Prbj.g_02398
OG0001889	Syan.g_00674	Prbj.g_02426
OG0001890	Syan.g_00394	Prbj.g_02489
OG0001891	Syan.g_00399	Prbj.g_02493
OG0001892	Syan.g_00516	Prbj.g_02506
OG0001893	Syan.g_00004	Prbj.g_02557
OG0001894	Syan.g_00817	Prbj.g_02572
OG0001895	Syan.g_01300	Prbj.g_01292
OG0001896	Syan.g_02388	Prbj.g_00088
OG0001897	Syan.g_02134	Prbj.g_00332
OG0001898	Syan.g_02153	Prbj.g_00349
OG0001899	Syan.g_02211	Prbj.g_00992
OG0001900	Syan.g_02049	Prbj.g_01370
OG0001901	Syan.g_02048	Prbj.g_01371
OG0001902	Syan.g_02017	Prbj.g_01412
OG0001903	Syan.g_02008	Prbj.g_01421
OG0001904	Syan.g_01952	Prbj.g_01489
OG0001905	Syan.g_01942	Prbj.g_01499
OG0001906	Syan.g_02282	Prbj.g_01534
OG0001907	Syan.g_00148	Prbj.g_00551
OG0001908	Syan.g_03050	Prbj.g_00506
OG0001909	Syan.g_03064	Prbj.g_01147
OG0001910	Syan.g_01520	Prbj.g_00260
OG0001912	Syan.g_01575	Prbj.g_01965
OG0001913	Syan.g_01577	Prbj.g_01967
OG0001914	Syan.g_01144	Prbj.g_01995
OG0001929	Syan.g_01710	Prbj.g_01237
OG0001932	Syan.g_01904	Prbj.g_01591
OG0001933	Syan.g_02976	Prbj.g_00623
OG0001934	Syan.g_02968	Prbj.g_00608
OG0001935	Syan.g_02914	Prbj.g_00571
OG0001936	Syan.g_00425	Prbj.g_01323
OG0001937	Syan.g_01361	Prbj.g_01706
OG0001938	Syan.g_02766	Prbj.g_01634
OG0001939	Syan.g_01324	Prbj.g_02669
OG0001940	Syan.g_00941	Prbj.g_01798
OG0001941	Syan.g_01221	Prbj.g_01735
OG0001943	Syan.g_02630	Prbj.g_00836
OG0001944	Syan.g_02679	Prbj.g_00052
OG0001947	Syan.g_03108	Prbj.g_01853
OG0001948	Syan.g_00600	Prbj.g_02242
OG0001949	Syan.g_00578	Prbj.g_02256
OG0001950	Syan.g_00576	Prbj.g_02258
OG0001951	Syan.g_00567	Prbj.g_02267
OG0001952	Syan.g_00543	Prbj.g_02287
OG0001953	Syan.g_00542	Prbj.g_02288
OG0001954	Syan.g_00547	Prbj.g_02452
OG0001955	Syan.g_00517	Prbj.g_02496
OG0001957	Syan.g_01137	Prbj.g_02562
OG0001958	Syan.g_00773	Prbj.g_00811
OG0001960	Syan.g_02840	Prbj.g_00668
OG0001961	Syan.g_02851	Prbj.g_00133
OG0001962	Syan.g_02328	Prbj.g_00223
OG0001964	Syan.g_02122	Prbj.g_02642
OG0001966	Syan.g_02055	Prbj.g_01365
OG0001967	Syan.g_02053	Prbj.g_01367
OG0001968	Syan.g_02052	Prbj.g_01368
OG0001969	Syan.g_01989	Prbj.g_01440
OG0001970	Syan.g_02280	Prbj.g_01536
OG0001971	Syan.g_03062	Prbj.g_01145
OG0001972	Syan.g_01532	Prbj.g_00273
OG0001974	Syan.g_00279	Prbj.g_01952
OG0001975	Syan.g_01145	Prbj.g_01994
OG0001976	Syan.g_01143	Prbj.g_01996
OG0001977	Syan.g_01621	Prbj.g_02007
OG0001995	Syan.g_02683	Prbj.g_02136
OG0001996	Syan.g_01746	Prbj.g_01201
OG0001997	Syan.g_02953	Prbj.g_00597
OG0001999	Syan.g_01453	Prbj.g_00462
OG0002000	Syan.g_01195	Prbj.g_02107
OG0002002	Syan.g_02590	Prbj.g_02160
OG0002003	Syan.g_00010	Prbj.g_00935
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Prbj.g_00922
OG0002006	Syan.g_02104, Syan.g_03107	Prbj.g_01854
OG0002007	Syan.g_00310	Prbj.g_01855
OG0002008	Syan.g_00627	Prbj.g_02228
OG0002009	Syan.g_00726	Prbj.g_02375
OG0002010	Syan.g_02819	Prbj.g_00644
OG0002011	Syan.g_02576	Prbj.g_00069
OG0002013	Syan.g_02930	Prbj.g_01462
OG0002014	Syan.g_01958	Prbj.g_01474
OG0002016	Syan.g_03114	Prbj.g_00253
OG0002017	Syan.g_01624	Prbj.g_02010
OG0002018	Syan.g_01658	Prbj.g_02038
OG0002037	Syan.g_02857	Prbj.g_01632
OG0002039	Syan.g_02665	Prbj.g_00827
OG0002040	Syan.g_02663	Prbj.g_00303
OG0002041	Syan.g_00596	Prbj.g_02246
OG0002042	Syan.g_00572	Prbj.g_02262
OG0002043	Syan.g_00483	Prbj.g_02307
OG0002044	Syan.g_00652	Prbj.g_02472
OG0002046	Syan.g_02870	Prbj.g_00138
OG0002047	Syan.g_02314	Prbj.g_00062
OG0002048	Syan.g_02169	Prbj.g_00369
OG0002050	Syan.g_02042	Prbj.g_01387
OG0002051	Syan.g_03047	Prbj.g_00508
OG0002052	Syan.g_00061	Prbj.g_01983
OG0002053	Syan.g_00069	Prbj.g_01989
OG0002111	Syan.g_00413	Prbj.g_02696
OG0002113	Syan.g_01741	Prbj.g_01206
OG0002115	Syan.g_01391	Prbj.g_00866
OG0002117	Syan.g_02673	Prbj.g_00833
OG0002118	Syan.g_02599	Prbj.g_01902
OG0002122	Syan.g_00009	Prbj.g_00934
OG0002124	Syan.g_00400	Prbj.g_02494
OG0002126	Syan.g_00063	Prbj.g_01476
