Orthogroup	Syan	Prbl
OG0001122	Syan.g_00366	Prbl.g_02529
OG0001123	Syan.g_00359	Prbl.g_02536
OG0001124	Syan.g_00357	Prbl.g_02538
OG0001125	Syan.g_00355	Prbl.g_02540
OG0001126	Syan.g_00307	Prbl.g_00939
OG0001127	Syan.g_00306	Prbl.g_00938
OG0001128	Syan.g_00303	Prbl.g_00935
OG0001129	Syan.g_00301	Prbl.g_00934
OG0001130	Syan.g_00300	Prbl.g_00933
OG0001131	Syan.g_00079	Prbl.g_02575
OG0001132	Syan.g_00100	Prbl.g_01603
OG0001133	Syan.g_00006	Prbl.g_01621
OG0001134	Syan.g_01146	Prbl.g_02204
OG0001135	Syan.g_02542	Prbl.g_02202
OG0001136	Syan.g_02699	Prbl.g_02082
OG0001137	Syan.g_02670	Prbl.g_02102
OG0001138	Syan.g_02638	Prbl.g_01118
OG0001139	Syan.g_02636	Prbl.g_01116
OG0001140	Syan.g_02635	Prbl.g_01115
OG0001141	Syan.g_02625	Prbl.g_01114
OG0001142	Syan.g_02624	Prbl.g_01113
OG0001143	Syan.g_02616	Prbl.g_01376
OG0001144	Syan.g_02596	Prbl.g_02580
OG0001145	Syan.g_01200	Prbl.g_01711
OG0001146	Syan.g_01219	Prbl.g_01727
OG0001147	Syan.g_02842	Prbl.g_01333
OG0001148	Syan.g_02775	Prbl.g_00501
OG0001149	Syan.g_02776	Prbl.g_00500
OG0001150	Syan.g_02777	Prbl.g_00499
OG0001151	Syan.g_02884	Prbl.g_00487
OG0001152	Syan.g_02885	Prbl.g_00486
OG0001153	Syan.g_02828	Prbl.g_00704
OG0001154	Syan.g_02829	Prbl.g_00705
OG0001156	Syan.g_02404	Prbl.g_00451
OG0001157	Syan.g_02403	Prbl.g_01604
OG0001158	Syan.g_02402	Prbl.g_00450
OG0001159	Syan.g_02401	Prbl.g_00449
OG0001160	Syan.g_01377	Prbl.g_00420
OG0001161	Syan.g_01594	Prbl.g_01601
OG0001162	Syan.g_02943	Prbl.g_00048
OG0001163	Syan.g_01385	Prbl.g_00406
OG0001164	Syan.g_01392	Prbl.g_00401
OG0001165	Syan.g_01397	Prbl.g_00398
OG0001166	Syan.g_01430	Prbl.g_00371
OG0001167	Syan.g_00992	Prbl.g_00350
OG0001168	Syan.g_01456	Prbl.g_00348
OG0001169	Syan.g_01458	Prbl.g_00346
OG0001170	Syan.g_01460	Prbl.g_00344
OG0001171	Syan.g_01470	Prbl.g_00334
OG0001173	Syan.g_02111	Prbl.g_01062
OG0001174	Syan.g_02119	Prbl.g_01054
OG0001175	Syan.g_02120	Prbl.g_01053
OG0001176	Syan.g_02253	Prbl.g_00953
OG0001177	Syan.g_02256	Prbl.g_00951
OG0001179	Syan.g_02218	Prbl.g_00982
OG0001180	Syan.g_02191	Prbl.g_01134
OG0001181	Syan.g_02187	Prbl.g_01138
OG0001182	Syan.g_02179	Prbl.g_01147
OG0001183	Syan.g_02166	Prbl.g_01175
OG0001184	Syan.g_01929	Prbl.g_00848
OG0001185	Syan.g_01902	Prbl.g_01291
OG0001186	Syan.g_01864	Prbl.g_02026
OG0001187	Syan.g_01811	Prbl.g_02022
OG0001188	Syan.g_01806	Prbl.g_02018
OG0001189	Syan.g_01723	Prbl.g_01996
OG0001190	Syan.g_01565	Prbl.g_02239
OG0001191	Syan.g_01578	Prbl.g_02226
OG0001192	Syan.g_01585	Prbl.g_02219
OG0001193	Syan.g_01626	Prbl.g_02181
OG0001194	Syan.g_01627	Prbl.g_02175
OG0001195	Syan.g_01628	Prbl.g_02174
OG0001196	Syan.g_01693	Prbl.g_02138
OG0001197	Syan.g_01695	Prbl.g_02136
OG0001198	Syan.g_01793	Prbl.g_02124
OG0001199	Syan.g_02913	Prbl.g_00602
OG0001200	Syan.g_02915	Prbl.g_00600
OG0001201	Syan.g_02975	Prbl.g_00551
OG0001202	Syan.g_03084	Prbl.g_00095
OG0001203	Syan.g_02426	Prbl.g_00197
OG0001204	Syan.g_02097	Prbl.g_02667
OG0001205	Syan.g_01337	Prbl.g_00642
OG0001206	Syan.g_02880	Prbl.g_01363
OG0001207	Syan.g_02772	Prbl.g_00503
OG0001208	Syan.g_02762	Prbl.g_00513
OG0001209	Syan.g_01163	Prbl.g_00763
OG0001210	Syan.g_00830	Prbl.g_00751
OG0001211	Syan.g_00852	Prbl.g_01884
OG0001212	Syan.g_01002	Prbl.g_01765
OG0001213	Syan.g_01141	Prbl.g_01631
OG0001214	Syan.g_00814	Prbl.g_01641
OG0001215	Syan.g_00539	Prbl.g_01858
OG0001216	Syan.g_00319	Prbl.g_02564
OG0001217	Syan.g_00617	Prbl.g_01904
OG0001218	Syan.g_02837	Prbl.g_00716
OG0001219	Syan.g_00477	Prbl.g_02435
OG0001220	Syan.g_00203	Prbl.g_01567
OG0001221	Syan.g_01446	Prbl.g_02383
OG0001222	Syan.g_00552	Prbl.g_02210
OG0001223	Syan.g_00599	Prbl.g_02503
OG0001224	Syan.g_00294	Prbl.g_00931
OG0001225	Syan.g_00292	Prbl.g_00929
OG0001226	Syan.g_02922	Prbl.g_01704
OG0001227	Syan.g_00940	Prbl.g_00472
OG0001228	Syan.g_01938	Prbl.g_02585
OG0001229	Syan.g_02631	Prbl.g_00409
OG0001230	Syan.g_01288	Prbl.g_00252
OG0001231	Syan.g_01764	Prbl.g_01957
OG0001232	Syan.g_01439	Prbl.g_00366
OG0001233	Syan.g_01461	Prbl.g_00343
OG0001234	Syan.g_01995	Prbl.g_01050
OG0001235	Syan.g_02130	Prbl.g_00948
OG0001236	Syan.g_01933	Prbl.g_00852
OG0001237	Syan.g_01928	Prbl.g_00845
OG0001239	Syan.g_02910	Prbl.g_00605
OG0001240	Syan.g_02963	Prbl.g_00568
OG0001242	Syan.g_02297	Prbl.g_01322
OG0001243	Syan.g_02289	Prbl.g_00828
OG0001245	Syan.g_00179	Prbl.g_01693
OG0001246	Syan.g_02734	Prbl.g_00803
OG0001247	Syan.g_00199	Prbl.g_02295
OG0001249	Syan.g_02150	Prbl.g_01195
OG0001250	Syan.g_00382	Prbl.g_01546
OG0001252	Syan.g_00304	Prbl.g_00936
OG0001253	Syan.g_00099	Prbl.g_01686
OG0001254	Syan.g_01148	Prbl.g_02203
OG0001258	Syan.g_01395	Prbl.g_00400
OG0001259	Syan.g_01459	Prbl.g_00345
OG0001260	Syan.g_01478	Prbl.g_00315
OG0001261	Syan.g_02209	Prbl.g_00991
OG0001262	Syan.g_01721	Prbl.g_01999
OG0001263	Syan.g_02286	Prbl.g_00826
OG0001265	Syan.g_02299	Prbl.g_01324
OG0001266	Syan.g_03088	Prbl.g_00099
OG0001267	Syan.g_02023	Prbl.g_01453
OG0001268	Syan.g_02138	Prbl.g_01207
OG0001270	Syan.g_02393	Prbl.g_00654
OG0001271	Syan.g_02849	Prbl.g_01343
OG0001272	Syan.g_02758	Prbl.g_00517
OG0001274	Syan.g_01528	Prbl.g_01263
OG0001275	Syan.g_00628	Prbl.g_02518
OG0001276	Syan.g_00360	Prbl.g_02535
OG0001277	Syan.g_00007	Prbl.g_02152
OG0001278	Syan.g_02585	Prbl.g_02592
OG0001279	Syan.g_01306	Prbl.g_00156
OG0001281	Syan.g_01220	Prbl.g_01728
OG0001283	Syan.g_01687	Prbl.g_02143
OG0001285	Syan.g_00977	Prbl.g_00362
OG0001286	Syan.g_02193	Prbl.g_01132
OG0001291	Syan.g_02273	Prbl.g_00816
OG0001292	Syan.g_02091	Prbl.g_01512
OG0001293	Syan.g_02051	Prbl.g_01489
OG0001294	Syan.g_00758	Prbl.g_01393
OG0001295	Syan.g_00836	Prbl.g_00748
OG0001297	Syan.g_02724	Prbl.g_00793
OG0001298	Syan.g_00944	Prbl.g_01791
OG0001303	Syan.g_00479	Prbl.g_02437
OG0001308	Syan.g_01248	Prbl.g_00224
OG0001309	Syan.g_01196	Prbl.g_00787
OG0001310	Syan.g_01422	Prbl.g_00377
OG0001311	Syan.g_00358	Prbl.g_02537
OG0001312	Syan.g_00496	Prbl.g_02448
OG0001313	Syan.g_02860	Prbl.g_01354
OG0001319	Syan.g_02034	Prbl.g_01463
OG0001323	Syan.g_01193	Prbl.g_00784
OG0001326	Syan.g_01636	Prbl.g_02168
OG0001328	Syan.g_02675	Prbl.g_02390
OG0001329	Syan.g_00838	Prbl.g_01079
OG0001330	Syan.g_01202	Prbl.g_01712
OG0001331	Syan.g_02779	Prbl.g_00497
OG0001332	Syan.g_00412	Prbl.g_00466
OG0001333	Syan.g_01455	Prbl.g_00349
OG0001336	Syan.g_01688	Prbl.g_02142
OG0001337	Syan.g_02151	Prbl.g_01189
OG0001341	Syan.g_00524	Prbl.g_02285
OG0001347	Syan.g_01852	Prbl.g_02051
OG0001351	Syan.g_02804	Prbl.g_00624
OG0001353	Syan.g_00372	Prbl.g_01537
OG0001354	Syan.g_00585	Prbl.g_02494
OG0001356	Syan.g_00067	Prbl.g_02208
OG0001358	Syan.g_00017	Prbl.g_01615
OG0001360	Syan.g_02653	Prbl.g_01104
OG0001361	Syan.g_02658	Prbl.g_00182
OG0001365	Syan.g_01570	Prbl.g_02234
OG0001366	Syan.g_01433	Prbl.g_00368
OG0001369	Syan.g_02962	Prbl.g_00569
OG0001371	Syan.g_02927, Syan.g_02928	Prbl.g_01915
OG0001373	Syan.g_01635	Prbl.g_02169
OG0001374	Syan.g_01644	Prbl.g_02161
OG0001376	Syan.g_00511	Prbl.g_02216
OG0001377	Syan.g_00510	Prbl.g_02217
OG0001378	Syan.g_02392	Prbl.g_00661
OG0001379	Syan.g_01206	Prbl.g_01714
OG0001380	Syan.g_00442	Prbl.g_01572
OG0001382	Syan.g_00680	Prbl.g_02571
OG0001383	Syan.g_00826	Prbl.g_00191
OG0001385	Syan.g_01632	Prbl.g_02172
OG0001386	Syan.g_01633	Prbl.g_02171
OG0001387	Syan.g_01634	Prbl.g_02170
OG0001388	Syan.g_01637	Prbl.g_02167
OG0001389	Syan.g_01639	Prbl.g_02166
OG0001390	Syan.g_01640	Prbl.g_02165
OG0001391	Syan.g_01641	Prbl.g_02164
OG0001392	Syan.g_01642	Prbl.g_02163
OG0001393	Syan.g_01643	Prbl.g_02162
OG0001394	Syan.g_00722	Prbl.g_02366
OG0001395	Syan.g_00340	Prbl.g_02548
OG0001396	Syan.g_01851	Prbl.g_02050
OG0001398	Syan.g_02932	Prbl.g_01692
OG0001399	Syan.g_02175	Prbl.g_01164, Prbl.g_01151
OG0001401	Syan.g_00376	Prbl.g_01541
OG0001402	Syan.g_00011	Prbl.g_01620
OG0001403	Syan.g_01744	Prbl.g_01976
OG0001406	Syan.g_00512	Prbl.g_02215
OG0001409	Syan.g_00284	Prbl.g_02100
OG0001412	Syan.g_01853	Prbl.g_02052
OG0001415	Syan.g_01004	Prbl.g_01770
OG0001416	Syan.g_00103	Prbl.g_01725
OG0001418	Syan.g_02689	Prbl.g_01046
OG0001422	Syan.g_00645	Prbl.g_01370
OG0001423	Syan.g_01318	Prbl.g_02629, Prbl.g_00738
OG0001425	Syan.g_01584	Prbl.g_02222
OG0001426	Syan.g_01058	Prbl.g_00480
OG0001434	Syan.g_00717	Prbl.g_02362
OG0001435	Syan.g_00745	Prbl.g_02411
OG0001437	Syan.g_01005	Prbl.g_01769
OG0001438	Syan.g_02009	Prbl.g_01438
OG0001441	Syan.g_01191	Prbl.g_00782
OG0001442	Syan.g_00709	Prbl.g_02358
OG0001443	Syan.g_01590	Prbl.g_00408
OG0001444	Syan.g_02954	Prbl.g_00574
OG0001444	Syan.g_02956	Prbl.g_01234
OG0001449	Syan.g_02058	Prbl.g_01940
OG0001461	Syan.g_00657	Prbl.g_00620
OG0001462	Syan.g_01737	Prbl.g_01983
OG0001470	Syan.g_01815	Prbl.g_02028
OG0001475	Syan.g_01833	Prbl.g_02030
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283	Prbl.g_02095
OG0001478	Syan.g_02251	Prbl.g_00061
OG0001479	Syan.g_02140	Prbl.g_01205
OG0001487	Syan.g_02836	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syan.g_02666	Prbl.g_02106
OG0001489	Syan.g_02182	Prbl.g_01143
OG0001495	Syan.g_02257	Prbl.g_00950
OG0001496	Syan.g_01154	Prbl.g_00013
OG0001497	Syan.g_01155	Prbl.g_00016
OG0001498	Syan.g_02317	Prbl.g_02675
OG0001508	Syan.g_01814	Prbl.g_02027
OG0001509	Syan.g_01832	Prbl.g_01299
OG0001510	Syan.g_01890	Prbl.g_02635
OG0001511	Syan.g_02983	Prbl.g_00544
OG0001512	Syan.g_02428	Prbl.g_00195
OG0001515	Syan.g_00505	Prbl.g_01865
OG0001516	Syan.g_00172, Syan.g_00767	Prbl.g_01402
OG0001517	Syan.g_02143	Prbl.g_01202
OG0001518	Syan.g_01582	Prbl.g_02223
OG0001519	Syan.g_01592	Prbl.g_02212
OG0001525	Syan.g_00831	Prbl.g_01807
OG0001527	Syan.g_00867	Prbl.g_01898
OG0001528	Syan.g_01818	Prbl.g_02024
OG0001529	Syan.g_01730	Prbl.g_01989
OG0001530	Syan.g_02981	Prbl.g_00546
OG0001531	Syan.g_01511, Syan.g_02436	Prbl.g_00194
OG0001532	Syan.g_02637	Prbl.g_01117
OG0001533	Syan.g_02390	Prbl.g_01699, Prbl.g_00662
OG0001534	Syan.g_00344	Prbl.g_02545
OG0001535	Syan.g_00362	Prbl.g_02533
OG0001536	Syan.g_00560	Prbl.g_02474
OG0001537	Syan.g_00729	Prbl.g_02374
OG0001538	Syan.g_00685	Prbl.g_02330
OG0001539	Syan.g_00750	Prbl.g_01587
OG0001540	Syan.g_02284	Prbl.g_00824
OG0001541	Syan.g_03048	Prbl.g_00267
OG0001542	Syan.g_03059	Prbl.g_00073
OG0001543	Syan.g_03110	Prbl.g_01241
OG0001544	Syan.g_01591	Prbl.g_02213
OG0001545	Syan.g_01661	Prbl.g_02153
OG0001553	Syan.g_01282	Prbl.g_00245
OG0001558	Syan.g_01760	Prbl.g_01960
OG0001559	Syan.g_02980	Prbl.g_00547
OG0001560	Syan.g_02969	Prbl.g_00560
OG0001561	Syan.g_00356	Prbl.g_02539
OG0001562	Syan.g_00650	Prbl.g_02525
OG0001563	Syan.g_02200	Prbl.g_00999
OG0001574	Syan.g_00865	Prbl.g_01896
OG0001575	Syan.g_00870	Prbl.g_01901
OG0001576	Syan.g_01242	Prbl.g_01737
OG0001577	Syan.g_02701	Prbl.g_02080
OG0001580	Syan.g_01551	Prbl.g_02250
OG0001588	Syan.g_02262	Prbl.g_00865
OG0001589	Syan.g_01463	Prbl.g_00341
OG0001590	Syan.g_00821	Prbl.g_01565
OG0001591	Syan.g_00756	Prbl.g_01591
OG0001592	Syan.g_01552	Prbl.g_02249
OG0001614	Syan.g_01905	Prbl.g_01293
OG0001616	Syan.g_02649	Prbl.g_01380
OG0001617	Syan.g_01033	Prbl.g_00728
OG0001618	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536	Prbl.g_02557
OG0001619	Syan.g_00549	Prbl.g_02464
OG0001620	Syan.g_02131	Prbl.g_01215
OG0001621	Syan.g_02064	Prbl.g_01500
OG0001622	Syan.g_01686	Prbl.g_02144
OG0001627	Syan.g_02410	Prbl.g_00458
OG0001634	Syan.g_00761	Prbl.g_01396
OG0001635	Syan.g_01876	Prbl.g_01814
OG0001636	Syan.g_01738	Prbl.g_01982
OG0001637	Syan.g_01295	Prbl.g_00325
OG0001638	Syan.g_01418	Prbl.g_00379
OG0001639	Syan.g_02407	Prbl.g_00455
OG0001640	Syan.g_00309	Prbl.g_00940
OG0001641	Syan.g_00606	Prbl.g_02507
OG0001642	Syan.g_02603	Prbl.g_01563
OG0001643	Syan.g_00811	Prbl.g_01644
OG0001652	Syan.g_01762	Prbl.g_01958
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Prbl.g_00571
OG0001654	Syan.g_02409	Prbl.g_00457
OG0001655	Syan.g_00416	Prbl.g_00680, Prbl.g_00136
OG0001657	Syan.g_03019	Prbl.g_00292
OG0001658	Syan.g_01564	Prbl.g_02240
OG0001671	Syan.g_01514, Syan.g_03115	Prbl.g_01248
OG0001672	Syan.g_02921	Prbl.g_00594
OG0001673	Syan.g_02896	Prbl.g_01921
OG0001675	Syan.g_00632	Prbl.g_02522, Prbl.g_02524
OG0001677	Syan.g_02165	Prbl.g_01176
OG0001691	Syan.g_01609	Prbl.g_02422
OG0001692	Syan.g_01284	Prbl.g_00247
OG0001693	Syan.g_00196	Prbl.g_00682
OG0001694	Syan.g_02021	Prbl.g_01451
OG0001695	Syan.g_01656	Prbl.g_02158
OG0001702	Syan.g_02948	Prbl.g_00581
OG0001703	Syan.g_02770	Prbl.g_00504
OG0001712	Syan.g_00786	Prbl.g_02283
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Prbl.g_02038
OG0001715	Syan.g_00415	Prbl.g_01675
OG0001716	Syan.g_00662	Prbl.g_01559
OG0001726	Syan.g_00041	Prbl.g_02425
OG0001728	Syan.g_01799	Prbl.g_02029
OG0001729	Syan.g_01506, Syan.g_02440	Prbl.g_00189
OG0001730	Syan.g_00979	Prbl.g_02624
OG0001731	Syan.g_01353	Prbl.g_00442
OG0001732	Syan.g_01704, Syan.g_02602	Prbl.g_01373
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489	Prbl.g_01561
OG0001735	Syan.g_00775	Prbl.g_01410
OG0001737	Syan.g_02002	Prbl.g_01433
OG0001738	Syan.g_01970	Prbl.g_00899
OG0001740	Syan.g_01659	Prbl.g_02155
OG0001747	Syan.g_02260	Prbl.g_00309
OG0001748	Syan.g_01516	Prbl.g_01250
OG0001750	Syan.g_02955, Syan.g_01139	Prbl.g_00573
OG0001751	Syan.g_02897	Prbl.g_01920
OG0001752	Syan.g_01481	Prbl.g_02621
OG0001753	Syan.g_01630	Prbl.g_00319
OG0001754	Syan.g_01297	Prbl.g_00322
OG0001755	Syan.g_02719	Prbl.g_00788
OG0001760	Syan.g_00230, Syan.g_02362	Prbl.g_02421
OG0001761	Syan.g_00207	Prbl.g_01826
OG0001762	Syan.g_00625	Prbl.g_02515
OG0001763	Syan.g_00598	Prbl.g_02502
OG0001764	Syan.g_00467	Prbl.g_02428
OG0001765	Syan.g_00144	Prbl.g_01598
OG0001766	Syan.g_01996	Prbl.g_01423
OG0001768	Syan.g_03066	Prbl.g_00080
OG0001783	Syan.g_01899	Prbl.g_01288
OG0001784	Syan.g_02950	Prbl.g_00578
OG0001785	Syan.g_01296	Prbl.g_00323, Prbl.g_00324
OG0001786	Syan.g_01372	Prbl.g_00426
OG0001787	Syan.g_01167	Prbl.g_00767
OG0001788	Syan.g_01164	Prbl.g_00764
OG0001789	Syan.g_01212	Prbl.g_01721
OG0001790	Syan.g_02707	Prbl.g_02073
OG0001792	Syan.g_02595	Prbl.g_02581
OG0001794	Syan.g_00347	Prbl.g_02604
OG0001796	Syan.g_00371	Prbl.g_02527
OG0001797	Syan.g_00541	Prbl.g_02457
OG0001798	Syan.g_00990, Syan.g_00005	Prbl.g_01622
OG0001799	Syan.g_00797	Prbl.g_01661
OG0001800	Syan.g_01305	Prbl.g_00159
OG0001801	Syan.g_01293	Prbl.g_00256
OG0001803	Syan.g_01341	Prbl.g_00646
OG0001804	Syan.g_02318	Prbl.g_02676
OG0001805	Syan.g_00039, Syan.g_00262	Prbl.g_01507
OG0001806	Syan.g_02033	Prbl.g_01462
OG0001807	Syan.g_01955	Prbl.g_00871
OG0001808	Syan.g_01948	Prbl.g_00860
OG0001809	Syan.g_02270, Syan.g_00619, Syan.g_02903	Prbl.g_00813
OG0001810	Syan.g_02265	Prbl.g_00811
OG0001811	Syan.g_03056	Prbl.g_00070
OG0001812	Syan.g_01553	Prbl.g_02248
OG0001813	Syan.g_01613	Prbl.g_02193
OG0001815	Syan.g_00525	Prbl.g_02126
OG0001837	Syan.g_01515	Prbl.g_01249
OG0001838	Syan.g_01772	Prbl.g_02113
OG0001839	Syan.g_01742	Prbl.g_01978
OG0001840	Syan.g_01724	Prbl.g_01995
OG0001841	Syan.g_01717	Prbl.g_02003
OG0001843	Syan.g_01906	Prbl.g_01294
OG0001844	Syan.g_01907	Prbl.g_01295
OG0001845	Syan.g_01911	Prbl.g_01301
OG0001846	Syan.g_02296	Prbl.g_01321
OG0001847	Syan.g_02298	Prbl.g_01323
OG0001848	Syan.g_02302	Prbl.g_01327
OG0001849	Syan.g_02941	Prbl.g_00586
OG0001850	Syan.g_02923	Prbl.g_00593
OG0001851	Syan.g_02917	Prbl.g_00598
OG0001852	Syan.g_02916	Prbl.g_00599
OG0001853	Syan.g_02909	Prbl.g_00606
OG0001854	Syan.g_02424	Prbl.g_01924
OG0001856	Syan.g_01376	Prbl.g_00421
OG0001857	Syan.g_01373	Prbl.g_00424
OG0001858	Syan.g_01347	Prbl.g_00445
OG0001859	Syan.g_02783	Prbl.g_00493
OG0001860	Syan.g_02768	Prbl.g_00505
OG0001861	Syan.g_02757	Prbl.g_00518
OG0001862	Syan.g_02745	Prbl.g_00530
OG0001863	Syan.g_02739	Prbl.g_00535
OG0001864	Syan.g_01158	Prbl.g_00753
OG0001865	Syan.g_00957	Prbl.g_01778
OG0001866	Syan.g_01019	Prbl.g_01753
OG0001867	Syan.g_01021	Prbl.g_01743
OG0001868	Syan.g_01217	Prbl.g_01724
OG0001869	Syan.g_02702	Prbl.g_02079
OG0001870	Syan.g_02692	Prbl.g_02087
OG0001871	Syan.g_02684	Prbl.g_02092
OG0001872	Syan.g_02589	Prbl.g_02588
OG0001873	Syan.g_02648	Prbl.g_01381
OG0001874	Syan.g_02651	Prbl.g_01105
OG0001877	Syan.g_00504	Prbl.g_01866
OG0001878	Syan.g_00629	Prbl.g_02519
OG0001879	Syan.g_00621	Prbl.g_02511
OG0001880	Syan.g_00569	Prbl.g_02481
OG0001881	Syan.g_00568	Prbl.g_02480
OG0001882	Syan.g_00544	Prbl.g_02460
OG0001883	Syan.g_00529	Prbl.g_02455
OG0001884	Syan.g_00494	Prbl.g_02446
OG0001885	Syan.g_00473	Prbl.g_02433
OG0001886	Syan.g_00468	Prbl.g_02429
OG0001887	Syan.g_02677	Prbl.g_02391
OG0001888	Syan.g_00716	Prbl.g_02349
OG0001889	Syan.g_00674	Prbl.g_02321
OG0001890	Syan.g_00394	Prbl.g_01553
OG0001891	Syan.g_00399	Prbl.g_01557
OG0001892	Syan.g_00516	Prbl.g_01570
OG0001893	Syan.g_00004	Prbl.g_01623
OG0001894	Syan.g_00817	Prbl.g_01638
OG0001895	Syan.g_01300	Prbl.g_00162
OG0001896	Syan.g_02388	Prbl.g_00664
OG0001897	Syan.g_02134	Prbl.g_01209
OG0001898	Syan.g_02153	Prbl.g_01193
OG0001899	Syan.g_02211	Prbl.g_00989
OG0001900	Syan.g_02049	Prbl.g_01488
OG0001901	Syan.g_02048	Prbl.g_01487
OG0001902	Syan.g_02017	Prbl.g_01446
OG0001903	Syan.g_02008	Prbl.g_01437
OG0001904	Syan.g_01952	Prbl.g_00868
OG0001905	Syan.g_01942	Prbl.g_00858
OG0001906	Syan.g_02282	Prbl.g_00823
OG0001907	Syan.g_00148	Prbl.g_00311
OG0001908	Syan.g_03050	Prbl.g_00266
OG0001909	Syan.g_03064	Prbl.g_00078
OG0001910	Syan.g_01520	Prbl.g_01254
OG0001912	Syan.g_01575	Prbl.g_02229
OG0001913	Syan.g_01577	Prbl.g_02227
OG0001914	Syan.g_01144	Prbl.g_02199
OG0001929	Syan.g_01710	Prbl.g_02010
OG0001932	Syan.g_01904	Prbl.g_01292
OG0001933	Syan.g_02976	Prbl.g_00549
OG0001934	Syan.g_02968	Prbl.g_00564
OG0001935	Syan.g_02914	Prbl.g_00601
OG0001936	Syan.g_00425	Prbl.g_01944
OG0001937	Syan.g_01361	Prbl.g_00434
OG0001938	Syan.g_02766	Prbl.g_00507
OG0001939	Syan.g_01324	Prbl.g_02648
OG0001940	Syan.g_00941	Prbl.g_01792
OG0001941	Syan.g_01221	Prbl.g_01729
OG0001943	Syan.g_02630	Prbl.g_02098
OG0001944	Syan.g_02679	Prbl.g_01070
OG0001947	Syan.g_03108	Prbl.g_00942
OG0001948	Syan.g_00600	Prbl.g_02504
OG0001949	Syan.g_00578	Prbl.g_02490
OG0001950	Syan.g_00576	Prbl.g_02488
OG0001951	Syan.g_00567	Prbl.g_02479
OG0001952	Syan.g_00543	Prbl.g_02459
OG0001953	Syan.g_00542	Prbl.g_02458
OG0001955	Syan.g_00517	Prbl.g_01560
OG0001957	Syan.g_01137	Prbl.g_01628
OG0001958	Syan.g_00773	Prbl.g_01407
OG0001960	Syan.g_02840	Prbl.g_00721
OG0001961	Syan.g_02851	Prbl.g_01345
OG0001962	Syan.g_02328	Prbl.g_00142
OG0001964	Syan.g_02122	Prbl.g_01052
OG0001966	Syan.g_02055	Prbl.g_01493
OG0001967	Syan.g_02053	Prbl.g_01491
OG0001968	Syan.g_02052	Prbl.g_01490
OG0001969	Syan.g_01989	Prbl.g_01418
OG0001970	Syan.g_02280	Prbl.g_00821
OG0001971	Syan.g_03062	Prbl.g_00076
OG0001972	Syan.g_01532	Prbl.g_01267
OG0001974	Syan.g_00279	Prbl.g_02242
OG0001975	Syan.g_01145	Prbl.g_02200
OG0001976	Syan.g_01143	Prbl.g_02198
OG0001977	Syan.g_01621	Prbl.g_02187
OG0001995	Syan.g_02683	Prbl.g_00757
OG0001996	Syan.g_01746	Prbl.g_01974
OG0001997	Syan.g_02953	Prbl.g_00575
OG0001999	Syan.g_01453	Prbl.g_00351
OG0002000	Syan.g_01195	Prbl.g_00786
OG0002002	Syan.g_02590	Prbl.g_02587
OG0002003	Syan.g_00010	Prbl.g_01861
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Prbl.g_01848
OG0002006	Syan.g_02104, Syan.g_03107	Prbl.g_00943
OG0002007	Syan.g_00310	Prbl.g_00944
OG0002008	Syan.g_00627	Prbl.g_02517
OG0002009	Syan.g_00726	Prbl.g_02371
OG0002010	Syan.g_02819	Prbl.g_00697
OG0002011	Syan.g_02576	Prbl.g_00683
OG0002013	Syan.g_02930	Prbl.g_00895
OG0002014	Syan.g_01958	Prbl.g_00883
OG0002016	Syan.g_03114	Prbl.g_01247
OG0002017	Syan.g_01624	Prbl.g_02184
OG0002018	Syan.g_01658	Prbl.g_02156
OG0002037	Syan.g_02857	Prbl.g_00509
OG0002039	Syan.g_02665	Prbl.g_02107
OG0002040	Syan.g_02663	Prbl.g_00177
OG0002041	Syan.g_00596	Prbl.g_02500
OG0002042	Syan.g_00572	Prbl.g_02484
OG0002043	Syan.g_00483	Prbl.g_02439
OG0002044	Syan.g_00652	Prbl.g_01536
OG0002046	Syan.g_02870	Prbl.g_01350
OG0002047	Syan.g_02314	Prbl.g_02672
OG0002048	Syan.g_02169	Prbl.g_01173
OG0002050	Syan.g_02042	Prbl.g_01471
OG0002051	Syan.g_03047	Prbl.g_00268
OG0002052	Syan.g_00061	Prbl.g_02211
OG0002053	Syan.g_00069	Prbl.g_02205
OG0002111	Syan.g_00413	Prbl.g_02632
OG0002113	Syan.g_01741	Prbl.g_01979
OG0002115	Syan.g_01391	Prbl.g_00402
OG0002117	Syan.g_02673	Prbl.g_02101
OG0002118	Syan.g_02599	Prbl.g_01371
OG0002122	Syan.g_00009	Prbl.g_01860
OG0002124	Syan.g_00400	Prbl.g_01558
OG0002126	Syan.g_00063	Prbl.g_00881
OG0002127	Syan.g_03001, Syan.g_02264, Syan.g_03002	Prbl.g_00308
OG0002128	Syan.g_02541	Prbl.g_02201
