Orthogroup	Syan	Syao
OG0001147	Syan.g_02842	Syao.g_00095
OG0001148	Syan.g_02775	Syao.g_00038
OG0001149	Syan.g_02776	Syao.g_00039
OG0001150	Syan.g_02777	Syao.g_00040
OG0001151	Syan.g_02884	Syao.g_02706
OG0001152	Syan.g_02885	Syao.g_02707
OG0001153	Syan.g_02828	Syao.g_00083
OG0001154	Syan.g_02829	Syao.g_00084
OG0001156	Syan.g_02404	Syao.g_01744
OG0001157	Syan.g_02403	Syao.g_01743
OG0001158	Syan.g_02402	Syao.g_01742
OG0001159	Syan.g_02401	Syao.g_01741
OG0001160	Syan.g_01377	Syao.g_01579
OG0001161	Syan.g_01594	Syao.g_02373
OG0001162	Syan.g_02943	Syao.g_02650
OG0001163	Syan.g_01385	Syao.g_01571
OG0001164	Syan.g_01392	Syao.g_01564
OG0001165	Syan.g_01397	Syao.g_01559
OG0001166	Syan.g_01430	Syao.g_01673
OG0001167	Syan.g_00992	Syao.g_01006
OG0001168	Syan.g_01456	Syao.g_01648
OG0001169	Syan.g_01458	Syao.g_01646
OG0001170	Syan.g_01460	Syao.g_01644
OG0001171	Syan.g_01470	Syao.g_01632
OG0001172	Syan.g_02110	Syao.g_01914
OG0001173	Syan.g_02111	Syao.g_01915
OG0001174	Syan.g_02119	Syao.g_01923
OG0001175	Syan.g_02120	Syao.g_01924
OG0001176	Syan.g_02253	Syao.g_01799
OG0001177	Syan.g_02256	Syao.g_01802
OG0001179	Syan.g_02218	Syao.g_01768
OG0001180	Syan.g_02191	Syao.g_01833
OG0001181	Syan.g_02187	Syao.g_01829
OG0001182	Syan.g_02179	Syao.g_01820
OG0001183	Syan.g_02166	Syao.g_01851
OG0001184	Syan.g_01929	Syao.g_02264
OG0001185	Syan.g_01902	Syao.g_02147
OG0001186	Syan.g_01864	Syao.g_02173
OG0001187	Syan.g_01811	Syao.g_02171
OG0001188	Syan.g_01806	Syao.g_02169
OG0001189	Syan.g_01723	Syao.g_02215
OG0001190	Syan.g_01565	Syao.g_02436
OG0001191	Syan.g_01578	Syao.g_02449
OG0001192	Syan.g_01585	Syao.g_02367
OG0001193	Syan.g_01626	Syao.g_02284
OG0001194	Syan.g_01627	Syao.g_02285
OG0001195	Syan.g_01628	Syao.g_02286
OG0001196	Syan.g_01693	Syao.g_02341
OG0001197	Syan.g_01695	Syao.g_02343
OG0001198	Syan.g_01793	Syao.g_02158
OG0001199	Syan.g_02913	Syao.g_02623
OG0001200	Syan.g_02915	Syao.g_02625
OG0001201	Syan.g_02975	Syao.g_02601
OG0001202	Syan.g_03084	Syao.g_02461
OG0001203	Syan.g_02426	Syao.g_00296, Syao.g_01705
OG0001204	Syan.g_02097	Syao.g_02117
OG0001205	Syan.g_01337	Syao.g_01620
OG0001206	Syan.g_02880	Syao.g_02701, Syao.g_02702
OG0001207	Syan.g_02772	Syao.g_00035
OG0001208	Syan.g_02762	Syao.g_00026
OG0001209	Syan.g_01163	Syao.g_01415
OG0001210	Syan.g_00830	Syao.g_00882
OG0001211	Syan.g_00852	Syao.g_00861
OG0001212	Syan.g_01002	Syao.g_01001
OG0001213	Syan.g_01141	Syao.g_01322
OG0001214	Syan.g_00814	Syao.g_00896
OG0001215	Syan.g_00539	Syao.g_00700
OG0001216	Syan.g_00319	Syao.g_00492
OG0001218	Syan.g_02837	Syao.g_00092
OG0001219	Syan.g_00477	Syao.g_00651
OG0001220	Syan.g_00203	Syao.g_00393
OG0001221	Syan.g_01446	Syao.g_01657
OG0001222	Syan.g_00552	Syao.g_00687
OG0001223	Syan.g_00599	Syao.g_00820
OG0001224	Syan.g_00294	Syao.g_00427
OG0001226	Syan.g_02922	Syao.g_02633
OG0001227	Syan.g_00940	Syao.g_01047
OG0001228	Syan.g_01938	Syao.g_02256
OG0001229	Syan.g_02631	Syao.g_00220
OG0001230	Syan.g_01288	Syao.g_01503
OG0001231	Syan.g_01764	Syao.g_02254
OG0001232	Syan.g_01439	Syao.g_01664
OG0001233	Syan.g_01461	Syao.g_01643
OG0001234	Syan.g_01995	Syao.g_02035
OG0001235	Syan.g_02130	Syao.g_01863
OG0001236	Syan.g_01933	Syao.g_02261
OG0001237	Syan.g_01928	Syao.g_02265
OG0001239	Syan.g_02910	Syao.g_02620
OG0001240	Syan.g_02963	Syao.g_02669
OG0001242	Syan.g_02297	Syao.g_02576
OG0001243	Syan.g_02289	Syao.g_02584
OG0001244	Syan.g_03004	Syao.g_02477
OG0001245	Syan.g_00179	Syao.g_00362
OG0001247	Syan.g_00199	Syao.g_00390
OG0001249	Syan.g_02150	Syao.g_01882
OG0001250	Syan.g_00382	Syao.g_00556
OG0001251	Syan.g_00490	Syao.g_00641
OG0001252	Syan.g_00304	Syao.g_00507
OG0001253	Syan.g_00099	Syao.g_01220
OG0001254	Syan.g_01148	Syao.g_01426
OG0001256	Syan.g_01384	Syao.g_01572
OG0001257	Syan.g_00925	Syao.g_00414
OG0001258	Syan.g_01395	Syao.g_01561
OG0001259	Syan.g_01459	Syao.g_01645
OG0001260	Syan.g_01478	Syao.g_01623
OG0001261	Syan.g_02209	Syao.g_01814
OG0001262	Syan.g_01721	Syao.g_02213
OG0001263	Syan.g_02286	Syao.g_02541
OG0001265	Syan.g_02299	Syao.g_02574
OG0001266	Syan.g_03088	Syao.g_02465
OG0001267	Syan.g_02023	Syao.g_02063
OG0001268	Syan.g_02138	Syao.g_01871
OG0001270	Syan.g_02393	Syao.g_01733
OG0001271	Syan.g_02849	Syao.g_02685
OG0001272	Syan.g_02758	Syao.g_00120
OG0001274	Syan.g_01528	Syao.g_02401
OG0001275	Syan.g_00628	Syao.g_00806
OG0001276	Syan.g_00360	Syao.g_00450
OG0001277	Syan.g_00007	Syao.g_01334
OG0001278	Syan.g_02585	Syao.g_00265
OG0001279	Syan.g_01306	Syao.g_01528
OG0001281	Syan.g_01220	Syao.g_01454
OG0001282	Syan.g_02774	Syao.g_00037
OG0001283	Syan.g_01687	Syao.g_02335
OG0001284	Syan.g_01369	Syao.g_01587
OG0001285	Syan.g_00977	Syao.g_01010
OG0001286	Syan.g_02193	Syao.g_01835
OG0001289	Syan.g_02942	Syao.g_02649
OG0001291	Syan.g_02273	Syao.g_02551
OG0001292	Syan.g_02091	Syao.g_02111
OG0001293	Syan.g_02051	Syao.g_02091
OG0001294	Syan.g_00758	Syao.g_00948
OG0001295	Syan.g_00836	Syao.g_00878
OG0001296	Syan.g_02728	Syao.g_00163
OG0001297	Syan.g_02724	Syao.g_00159
OG0001298	Syan.g_00944	Syao.g_01043
OG0001299	Syan.g_00764	Syao.g_00942
OG0001303	Syan.g_00479	Syao.g_00649
OG0001304	Syan.g_00345	Syao.g_00466
OG0001305	Syan.g_00191	Syao.g_00382
OG0001306	Syan.g_02714	Syao.g_00141
OG0001308	Syan.g_01248	Syao.g_01500
OG0001310	Syan.g_01422	Syao.g_01681
OG0001311	Syan.g_00358	Syao.g_00452
OG0001312	Syan.g_00496	Syao.g_00635
OG0001313	Syan.g_02860	Syao.g_02692
OG0001315	Syan.g_02168	Syao.g_01853
OG0001317	Syan.g_02422	Syao.g_01701
OG0001318	Syan.g_02060	Syao.g_02099
OG0001319	Syan.g_02034	Syao.g_02075
OG0001323	Syan.g_01193	Syao.g_01392
OG0001325	Syan.g_00323	Syao.g_00487
OG0001326	Syan.g_01636	Syao.g_02293
OG0001327	Syan.g_00753	Syao.g_00953
OG0001328	Syan.g_02675	Syao.g_00198
OG0001329	Syan.g_00838	Syao.g_00876
OG0001330	Syan.g_01202	Syao.g_01444
OG0001331	Syan.g_02779	Syao.g_00042
OG0001332	Syan.g_00412	Syao.g_01244
OG0001333	Syan.g_01455	Syao.g_01649
OG0001336	Syan.g_01688	Syao.g_02336
OG0001337	Syan.g_02151	Syao.g_01884
OG0001341	Syan.g_00524	Syao.g_00602
OG0001345	Syan.g_02655	Syao.g_00179
OG0001347	Syan.g_01852	Syao.g_02725
OG0001349	Syan.g_01131	Syao.g_01074
OG0001351	Syan.g_02804	Syao.g_00060
OG0001353	Syan.g_00372	Syao.g_00439
OG0001354	Syan.g_00585	Syao.g_00833
OG0001356	Syan.g_00246	Syao.g_00301
OG0001358	Syan.g_00017	Syao.g_01343
OG0001360	Syan.g_02653	Syao.g_00177
OG0001361	Syan.g_02658	Syao.g_00182
OG0001364	Syan.g_01950	Syao.g_01969
OG0001365	Syan.g_01570	Syao.g_02441
OG0001366	Syan.g_01433	Syao.g_01670
OG0001368	Syan.g_02098	Syao.g_02118
OG0001369	Syan.g_02962	Syao.g_02668
OG0001371	Syan.g_02927	Syao.g_02638
OG0001373	Syan.g_01635	Syao.g_02291, Syao.g_02292
OG0001374	Syan.g_01644	Syao.g_02300
OG0001376	Syan.g_00511	Syao.g_00617
OG0001377	Syan.g_00510	Syao.g_00618
OG0001378	Syan.g_02392	Syao.g_01732
OG0001379	Syan.g_01206	Syao.g_01441
OG0001380	Syan.g_00442	Syao.g_00360
OG0001382	Syan.g_00680	Syao.g_00766
OG0001383	Syan.g_00826	Syao.g_00885
OG0001383	Syan.g_01507, Syan.g_02439	Syao.g_01291
OG0001385	Syan.g_01632	Syao.g_02288
OG0001386	Syan.g_01633	Syao.g_02289
OG0001387	Syan.g_01634	Syao.g_02290
OG0001388	Syan.g_01637	Syao.g_02294
OG0001389	Syan.g_01639	Syao.g_02295
OG0001390	Syan.g_01640	Syao.g_02296
OG0001391	Syan.g_01641	Syao.g_02297
OG0001392	Syan.g_01642	Syao.g_02298
OG0001393	Syan.g_01643	Syao.g_02299
OG0001394	Syan.g_00722	Syao.g_00983
OG0001395	Syan.g_00340	Syao.g_00470
OG0001396	Syan.g_01851	Syao.g_02726
OG0001398	Syan.g_02932	Syao.g_02641
OG0001399	Syan.g_02175	Syao.g_01861
OG0001401	Syan.g_00376	Syao.g_00434
OG0001402	Syan.g_00011	Syao.g_01338
OG0001403	Syan.g_01744	Syao.g_02235
OG0001406	Syan.g_00512	Syao.g_00616
OG0001407	Syan.g_00455	Syao.g_00519
OG0001408	Syan.g_00073	Syao.g_01384
OG0001411	Syan.g_01125	Syao.g_01079
OG0001415	Syan.g_01004	Syao.g_00999
OG0001416	Syan.g_00103	Syao.g_01223
OG0001417	Syan.g_00583	Syao.g_00657
OG0001418	Syan.g_02689	Syao.g_00212
OG0001419	Syan.g_00454	Syao.g_00520
OG0001420	Syan.g_01180	Syao.g_01403
OG0001422	Syan.g_00645	Syao.g_00284
OG0001423	Syan.g_01318	Syao.g_00722
OG0001425	Syan.g_01584	Syao.g_02366
OG0001426	Syan.g_01058	Syao.g_00517
OG0001429	Syan.g_00480	Syao.g_00648
OG0001432	Syan.g_00092	Syao.g_01219
OG0001433	Syan.g_00245	Syao.g_00300
OG0001434	Syan.g_00717	Syao.g_00988
OG0001435	Syan.g_00745	Syao.g_00961
OG0001437	Syan.g_01005	Syao.g_00998
OG0001438	Syan.g_02009	Syao.g_02049
OG0001439	Syan.g_01986	Syao.g_02026
OG0001441	Syan.g_01191	Syao.g_01394
OG0001442	Syan.g_00709	Syao.g_00738
OG0001443	Syan.g_01590	Syao.g_02369
OG0001444	Syan.g_02956	Syao.g_02664
OG0001447	Syan.g_02288	Syao.g_02585
OG0001449	Syan.g_02058	Syao.g_01691
OG0001452	Syan.g_02066	Syao.g_02104
OG0001453	Syan.g_00608	Syao.g_00814
OG0001454	Syan.g_00418	Syao.g_01295
OG0001456	Syan.g_01646	Syao.g_00708
OG0001457	Syan.g_01647	Syao.g_00709
OG0001458	Syan.g_01648	Syao.g_00710
OG0001459	Syan.g_02343	Syao.g_00583
OG0001460	Syan.g_00244	Syao.g_00299
OG0001461	Syan.g_00657	Syao.g_00788
OG0001462	Syan.g_01737	Syao.g_02228
OG0001467	Syan.g_00107	Syao.g_01225
OG0001470	Syan.g_01815	Syao.g_02175
OG0001471	Syan.g_01991	Syao.g_02031
OG0001473	Syan.g_00133	Syao.g_00621
OG0001474	Syan.g_02137	Syao.g_01870
OG0001475	Syan.g_01833	Syao.g_02177
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511	Syao.g_00691
OG0001476	Syan.g_00283	Syao.g_00324
OG0001479	Syan.g_02140	Syao.g_01873
OG0001486	Syan.g_02698	Syao.g_00125
OG0001487	Syan.g_02836	Syao.g_00091
OG0001488	Syan.g_02666	Syao.g_00190
OG0001489	Syan.g_02182	Syao.g_01823
OG0001492	Syan.g_02588	Syao.g_00268
OG0001493	Syan.g_02578	Syao.g_00260
OG0001495	Syan.g_02257	Syao.g_01803
OG0001496	Syan.g_01154	Syao.g_00410
OG0001497	Syan.g_01155	Syao.g_00409
OG0001498	Syan.g_02317	Syao.g_01717
OG0001502	Syan.g_00401	Syao.g_00526
OG0001507	Syan.g_02695	Syao.g_00874
OG0001508	Syan.g_01814	Syao.g_02174
OG0001509	Syan.g_01832	Syao.g_02727
OG0001510	Syan.g_01890	Syao.g_01944
OG0001511	Syan.g_02983	Syao.g_02593
OG0001512	Syan.g_02428	Syao.g_01707
OG0001513	Syan.g_03078	Syao.g_02457
OG0001515	Syan.g_00505	Syao.g_00626
OG0001516	Syan.g_00767	Syao.g_00939
OG0001517	Syan.g_02143	Syao.g_01876
OG0001518	Syan.g_01582	Syao.g_02365
OG0001519	Syan.g_01592	Syao.g_02371
OG0001520	Syan.g_00943	Syao.g_01044
OG0001522	Syan.g_00464	Syao.g_00568
OG0001525	Syan.g_00831	Syao.g_00881
OG0001527	Syan.g_00867	Syao.g_00846
OG0001528	Syan.g_01818	Syao.g_02176
OG0001529	Syan.g_01730	Syao.g_02222
OG0001530	Syan.g_02981	Syao.g_02591
OG0001532	Syan.g_02637	Syao.g_00226
OG0001533	Syan.g_02390	Syao.g_01731
OG0001534	Syan.g_00344	Syao.g_00467
OG0001535	Syan.g_00362	Syao.g_00448
OG0001536	Syan.g_00560	Syao.g_00679
OG0001537	Syan.g_00729	Syao.g_00977
OG0001538	Syan.g_00685	Syao.g_00761
OG0001539	Syan.g_00750	Syao.g_00956
OG0001540	Syan.g_02284	Syao.g_02543
OG0001541	Syan.g_03048	Syao.g_02518
OG0001542	Syan.g_03059	Syao.g_02527
OG0001543	Syan.g_03110	Syao.g_02382
OG0001544	Syan.g_01591	Syao.g_02370
OG0001545	Syan.g_01661	Syao.g_02312
OG0001546	Syan.g_01188	Syao.g_01397
OG0001547	Syan.g_00462	Syao.g_00570
OG0001553	Syan.g_01282	Syao.g_01510
OG0001554	Syan.g_00282	Syao.g_00323
OG0001556	Syan.g_00276	Syao.g_00311
OG0001557	Syan.g_00721	Syao.g_00984
OG0001558	Syan.g_01760	Syao.g_02251
OG0001559	Syan.g_02980	Syao.g_02590
OG0001560	Syan.g_02969	Syao.g_02595
OG0001561	Syan.g_00356	Syao.g_00454
OG0001562	Syan.g_00650	Syao.g_00795
OG0001563	Syan.g_02200	Syao.g_01841
OG0001564	Syan.g_00082	Syao.g_01231
OG0001566	Syan.g_01072	Syao.g_01198
OG0001567	Syan.g_00461	Syao.g_00571
OG0001568	Syan.g_00463	Syao.g_00569
OG0001570	Syan.g_00636	Syao.g_00286
OG0001574	Syan.g_00865	Syao.g_00848
OG0001575	Syan.g_00870	Syao.g_00843
OG0001576	Syan.g_01242	Syao.g_01474
OG0001577	Syan.g_02701	Syao.g_00128
OG0001578	Syan.g_01652	Syao.g_02304
OG0001580	Syan.g_01551	Syao.g_02425
OG0001584	Syan.g_00701	Syao.g_00746
OG0001587	Syan.g_01482	Syao.g_01693
OG0001588	Syan.g_02262	Syao.g_01998
OG0001589	Syan.g_01463	Syao.g_01639, Syao.g_01640
OG0001590	Syan.g_00821	Syao.g_00889
OG0001591	Syan.g_00756	Syao.g_00950
OG0001592	Syan.g_01552	Syao.g_02426
OG0001614	Syan.g_01905	Syao.g_02144
OG0001616	Syan.g_02649	Syao.g_00174
OG0001617	Syan.g_01033	Syao.g_01201
OG0001618	Syan.g_00329	Syao.g_00481
OG0001618	Syan.g_02462, Syan.g_02535, Syan.g_02536	Syao.g_00282, Syao.g_01153
OG0001619	Syan.g_00549	Syao.g_00690
OG0001620	Syan.g_02131	Syao.g_01864
OG0001621	Syan.g_02064	Syao.g_02103
OG0001622	Syan.g_01686	Syao.g_02334
OG0001623	Syan.g_00212	Syao.g_00405
OG0001624	Syan.g_00135	Syao.g_01257
OG0001625	Syan.g_02057	Syao.g_02097
OG0001627	Syan.g_02410	Syao.g_01698
OG0001634	Syan.g_00761	Syao.g_00945
OG0001635	Syan.g_01876	Syao.g_02183
OG0001636	Syan.g_01738	Syao.g_02229
OG0001637	Syan.g_01295	Syao.g_01361
OG0001638	Syan.g_01418	Syao.g_01684
OG0001640	Syan.g_00309	Syao.g_00502
OG0001641	Syan.g_00606	Syao.g_00816
OG0001642	Syan.g_02603	Syao.g_00233
OG0001643	Syan.g_00811	Syao.g_00899
OG0001644	Syan.g_00336	Syao.g_00474
OG0001645	Syan.g_00423	Syao.g_01270
OG0001646	Syan.g_00456	Syao.g_01253
OG0001647	Syan.g_02032	Syao.g_02073
OG0001652	Syan.g_01762	Syao.g_02253
OG0001653	Syan.g_02875	Syao.g_02697
OG0001653	Syan.g_00521, Syan.g_02960, Syan.g_02959	Syao.g_01290, Syao.g_02667
OG0001654	Syan.g_02409	Syao.g_01697
OG0001655	Syan.g_00416	Syao.g_02660
OG0001657	Syan.g_03019	Syao.g_02491
OG0001658	Syan.g_01564	Syao.g_02435
OG0001659	Syan.g_02642	Syao.g_00020
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syao.g_02724
OG0001669	Syan.g_02176	Syao.g_01817
OG0001671	Syan.g_01514	Syao.g_02387
OG0001672	Syan.g_02921	Syao.g_02631
OG0001673	Syan.g_02896	Syao.g_02713
OG0001675	Syan.g_00632	Syao.g_00802, Syao.g_01175
OG0001677	Syan.g_02165	Syao.g_01850
OG0001678	Syan.g_02109	Syao.g_01938
OG0001679	Syan.g_02307	Syao.g_02566, Syao.g_02565
OG0001680	Syan.g_01424	Syao.g_01679
OG0001682	Syan.g_00327	Syao.g_00483
OG0001691	Syan.g_01609	Syao.g_00729
OG0001692	Syan.g_01284	Syao.g_01508
OG0001693	Syan.g_00196	Syao.g_00389
OG0001694	Syan.g_02021	Syao.g_02061
OG0001695	Syan.g_01656	Syao.g_02308
OG0001700	Syan.g_00938	Syao.g_00307
OG0001702	Syan.g_02948	Syao.g_02655
OG0001703	Syan.g_02770	Syao.g_00034
OG0001712	Syan.g_00786	Syao.g_00712
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syao.g_01099
OG0001715	Syan.g_00415	Syao.g_00278
OG0001717	Syan.g_03034	Syao.g_02505
OG0001728	Syan.g_01799	Syao.g_02277
OG0001729	Syan.g_01506, Syan.g_02440	Syao.g_01711
OG0001730	Syan.g_00979	Syao.g_01008
OG0001731	Syan.g_01353	Syao.g_01603
OG0001732	Syan.g_01704	Syao.g_02197
OG0001732	Syan.g_02602	Syao.g_00232
OG0001733	Syan.g_00275	Syao.g_00310
OG0001734	Syan.g_00913	Syao.g_00421
OG0001734	Syan.g_02496	Syao.g_00418
OG0001735	Syan.g_00775	Syao.g_00929
OG0001737	Syan.g_02002	Syao.g_02042
OG0001738	Syan.g_01970	Syao.g_02011
OG0001739	Syan.g_01654	Syao.g_02306
OG0001740	Syan.g_01659	Syao.g_02310
OG0001741	Syan.g_00789	Syao.g_01258
OG0001748	Syan.g_01516	Syao.g_02389
OG0001750	Syan.g_01139	Syao.g_01324
OG0001751	Syan.g_02897	Syao.g_02714
OG0001752	Syan.g_01481	Syao.g_01694
OG0001753	Syan.g_01630	Syao.g_02301
OG0001754	Syan.g_01297	Syao.g_01363
OG0001755	Syan.g_02719	Syao.g_00153
OG0001760	Syan.g_00230	Syao.g_00294
OG0001761	Syan.g_00207	Syao.g_00400
OG0001762	Syan.g_00625	Syao.g_00809
OG0001763	Syan.g_00598	Syao.g_00821
OG0001764	Syan.g_00467	Syao.g_00565
OG0001765	Syan.g_00144	Syao.g_02679
OG0001766	Syan.g_01996	Syao.g_02036
OG0001768	Syan.g_03066	Syao.g_02533
OG0001769	Syan.g_00794	Syao.g_00916
OG0001771	Syan.g_01176	Syao.g_01406
OG0001782	Syan.g_01869	Syao.g_01965
OG0001783	Syan.g_01899	Syao.g_01952
OG0001784	Syan.g_02950	Syao.g_02662
OG0001785	Syan.g_01296	Syao.g_01362
OG0001786	Syan.g_01372	Syao.g_01584
OG0001787	Syan.g_01167	Syao.g_01411
OG0001788	Syan.g_01164	Syao.g_01414
OG0001789	Syan.g_01212	Syao.g_01434
OG0001790	Syan.g_02707	Syao.g_00134
OG0001792	Syan.g_02595	Syao.g_00275
OG0001794	Syan.g_00347	Syao.g_00464
OG0001796	Syan.g_00371	Syao.g_00440
OG0001797	Syan.g_00541	Syao.g_00698
OG0001798	Syan.g_00990, Syan.g_00005	Syao.g_01332
OG0001799	Syan.g_00797	Syao.g_00913
OG0001800	Syan.g_01305	Syao.g_01529
OG0001801	Syan.g_01293	Syao.g_01535
OG0001803	Syan.g_01341	Syao.g_01615
OG0001804	Syan.g_02318	Syao.g_01718
OG0001805	Syan.g_00039	Syao.g_01352
OG0001806	Syan.g_02033	Syao.g_02074
OG0001808	Syan.g_01948	Syao.g_01964
OG0001809	Syan.g_02903	Syao.g_02614
OG0001811	Syan.g_03056	Syao.g_02525
OG0001812	Syan.g_01553	Syao.g_02427
OG0001813	Syan.g_01613	Syao.g_02360
OG0001815	Syan.g_00525	Syao.g_00732
OG0001816	Syan.g_00754	Syao.g_00952
OG0001837	Syan.g_01515	Syao.g_02388
OG0001838	Syan.g_01772	Syao.g_02153
OG0001839	Syan.g_01742	Syao.g_02233
OG0001840	Syan.g_01724	Syao.g_02216
OG0001841	Syan.g_01717	Syao.g_02209
OG0001843	Syan.g_01906	Syao.g_02143
OG0001844	Syan.g_01907	Syao.g_02142
OG0001845	Syan.g_01911	Syao.g_02140
OG0001846	Syan.g_02296	Syao.g_02577
OG0001847	Syan.g_02298	Syao.g_02575
OG0001848	Syan.g_02302	Syao.g_02571
OG0001849	Syan.g_02941	Syao.g_02648
OG0001850	Syan.g_02923	Syao.g_02634
OG0001851	Syan.g_02917	Syao.g_02627
OG0001852	Syan.g_02916	Syao.g_02626
OG0001853	Syan.g_02909	Syao.g_02619
OG0001854	Syan.g_02424	Syao.g_01703
OG0001856	Syan.g_01376	Syao.g_01580
OG0001857	Syan.g_01373	Syao.g_01583
OG0001858	Syan.g_01347	Syao.g_01608
OG0001859	Syan.g_02783	Syao.g_00046
OG0001860	Syan.g_02768	Syao.g_00032
OG0001861	Syan.g_02757	Syao.g_00119
OG0001862	Syan.g_02745	Syao.g_00107
OG0001863	Syan.g_02739	Syao.g_00101
OG0001864	Syan.g_01158	Syao.g_01420
OG0001865	Syan.g_00957	Syao.g_01030
OG0001866	Syan.g_01019	Syao.g_01058
OG0001867	Syan.g_01021	Syao.g_01056
OG0001868	Syan.g_01217	Syao.g_01468
OG0001869	Syan.g_02702	Syao.g_00129
OG0001870	Syan.g_02692	Syao.g_00215
OG0001871	Syan.g_02684	Syao.g_00207
OG0001872	Syan.g_02589	Syao.g_00269
OG0001873	Syan.g_02648	Syao.g_00173
OG0001874	Syan.g_02651	Syao.g_00176
OG0001877	Syan.g_00504	Syao.g_00627
OG0001878	Syan.g_00629	Syao.g_00805
OG0001879	Syan.g_00621	Syao.g_00811
OG0001880	Syan.g_00569	Syao.g_00671
OG0001881	Syan.g_00568	Syao.g_00672
OG0001882	Syan.g_00544	Syao.g_00695
OG0001883	Syan.g_00529	Syao.g_00713
OG0001884	Syan.g_00494	Syao.g_00637
OG0001885	Syan.g_00473	Syao.g_00586
OG0001886	Syan.g_00468	Syao.g_00564
OG0001887	Syan.g_02677	Syao.g_00200
OG0001888	Syan.g_00716	Syao.g_00989
OG0001889	Syan.g_00674	Syao.g_00772
OG0001890	Syan.g_00394	Syao.g_00533
OG0001891	Syan.g_00399	Syao.g_00528
OG0001892	Syan.g_00516	Syao.g_00610
OG0001893	Syan.g_00004	Syao.g_01331
OG0001894	Syan.g_00817	Syao.g_00893
OG0001895	Syan.g_01300	Syao.g_01532
OG0001896	Syan.g_02388	Syao.g_01729
OG0001897	Syan.g_02134	Syao.g_01867
OG0001898	Syan.g_02153	Syao.g_01883
OG0001899	Syan.g_02211	Syao.g_01816
OG0001900	Syan.g_02049	Syao.g_02090
OG0001901	Syan.g_02048	Syao.g_02089
OG0001902	Syan.g_02017	Syao.g_02057
OG0001903	Syan.g_02008	Syao.g_02048
OG0001904	Syan.g_01952	Syao.g_01971
OG0001905	Syan.g_01942	Syao.g_01961
OG0001906	Syan.g_02282	Syao.g_02544
OG0001908	Syan.g_03050	Syao.g_02521
OG0001909	Syan.g_03064	Syao.g_02531
OG0001910	Syan.g_01520	Syao.g_02393
OG0001912	Syan.g_01575	Syao.g_02446
OG0001913	Syan.g_01577	Syao.g_02448
OG0001914	Syan.g_01144	Syao.g_01430
OG0001915	Syan.g_01702	Syao.g_02195
OG0001917	Syan.g_00361	Syao.g_00449
OG0001924	Syan.g_00021	Syao.g_01347
OG0001925	Syan.g_00022	Syao.g_01348
OG0001926	Syan.g_00023	Syao.g_01349
OG0001927	Syan.g_00024	Syao.g_01350
OG0001929	Syan.g_01710	Syao.g_02202
OG0001932	Syan.g_01904	Syao.g_02145
OG0001933	Syan.g_02976	Syao.g_02587
OG0001934	Syan.g_02968	Syao.g_02674
OG0001935	Syan.g_02914	Syao.g_02624
OG0001936	Syan.g_00425	Syao.g_01296
OG0001937	Syan.g_01361	Syao.g_01595
OG0001938	Syan.g_02766	Syao.g_00030
OG0001939	Syan.g_01324	Syao.g_01025
OG0001940	Syan.g_00941	Syao.g_01046
OG0001941	Syan.g_01221	Syao.g_01453
OG0001942	Syan.g_00396	Syao.g_00531
OG0001943	Syan.g_02630	Syao.g_00219
OG0001944	Syan.g_02679	Syao.g_00203
OG0001947	Syan.g_03108	Syao.g_02380
OG0001948	Syan.g_00600	Syao.g_00819
OG0001949	Syan.g_00578	Syao.g_00662
OG0001950	Syan.g_00576	Syao.g_00664
OG0001951	Syan.g_00567	Syao.g_00673
OG0001952	Syan.g_00543	Syao.g_00696
OG0001953	Syan.g_00542	Syao.g_00697
OG0001954	Syan.g_00547	Syao.g_00921
OG0001955	Syan.g_00517	Syao.g_00609
OG0001957	Syan.g_01137	Syao.g_01326
OG0001958	Syan.g_00773	Syao.g_00931
OG0001960	Syan.g_02840	Syao.g_00094
OG0001961	Syan.g_02851	Syao.g_02687
OG0001962	Syan.g_02328, Syan.g_01556	Syao.g_02430
OG0001964	Syan.g_02122	Syao.g_01926
OG0001966	Syan.g_02055	Syao.g_02095
OG0001967	Syan.g_02053	Syao.g_02093
OG0001968	Syan.g_02052	Syao.g_02092
OG0001969	Syan.g_01989	Syao.g_02029
OG0001970	Syan.g_02280	Syao.g_02546
OG0001971	Syan.g_03062	Syao.g_02529
OG0001972	Syan.g_01532	Syao.g_02405
OG0001974	Syan.g_00279	Syao.g_00320
OG0001975	Syan.g_01145	Syao.g_01429
OG0001976	Syan.g_01143	Syao.g_01319
OG0001979	Syan.g_00402	Syao.g_00525
OG0001980	Syan.g_02152	Syao.g_01887
OG0001981	Syan.g_00218	Syao.g_00334
OG0001990	Syan.g_01660	Syao.g_02311
OG0001993	Syan.g_00019	Syao.g_01345
OG0001994	Syan.g_00020	Syao.g_01346
OG0001996	Syan.g_01746	Syao.g_02237
OG0001999	Syan.g_01453	Syao.g_01650
OG0002000	Syan.g_01195	Syao.g_01390
OG0002002	Syan.g_02590	Syao.g_00270
OG0002003	Syan.g_00010	Syao.g_01337
OG0002008	Syan.g_00627	Syao.g_00807
OG0002009	Syan.g_00726	Syao.g_00980
