Orthogroup	Syan	Syaq
OG0001114	Syan.g_00581	Syaq.g_02500
OG0001115	Syan.g_00586	Syaq.g_02504
OG0001116	Syan.g_00588	Syaq.g_02506
OG0001117	Syan.g_00589	Syaq.g_02507
OG0001118	Syan.g_00590	Syaq.g_02508
OG0001119	Syan.g_00592	Syaq.g_02510
OG0001120	Syan.g_00597	Syaq.g_02514
OG0001122	Syan.g_00366	Syaq.g_00069
OG0001123	Syan.g_00359	Syaq.g_00061
OG0001124	Syan.g_00357	Syaq.g_00060
OG0001125	Syan.g_00355	Syaq.g_00058
OG0001126	Syan.g_00307	Syaq.g_02693
OG0001127	Syan.g_00306	Syaq.g_02692
OG0001128	Syan.g_00303	Syaq.g_02689
OG0001129	Syan.g_00301	Syaq.g_02687
OG0001130	Syan.g_00300	Syaq.g_02686
OG0001131	Syan.g_00079	Syaq.g_02284
OG0001132	Syan.g_00100	Syaq.g_01872
OG0001133	Syan.g_00006	Syaq.g_02063
OG0001134	Syan.g_01146	Syaq.g_02213
OG0001135	Syan.g_02542	Syaq.g_02212
OG0001136	Syan.g_02699	Syaq.g_00252
OG0001137	Syan.g_02670	Syaq.g_00228
OG0001138	Syan.g_02638	Syaq.g_00196
OG0001139	Syan.g_02636	Syaq.g_00194
OG0001140	Syan.g_02635	Syaq.g_00193
OG0001141	Syan.g_02625	Syaq.g_00192
OG0001142	Syan.g_02624	Syaq.g_00191
OG0001143	Syan.g_02616	Syaq.g_00182
OG0001144	Syan.g_02596	Syaq.g_00166
OG0001145	Syan.g_01200	Syaq.g_00284
OG0001146	Syan.g_01219	Syaq.g_00305
OG0001147	Syan.g_02842	Syaq.g_00438
OG0001148	Syan.g_02775	Syaq.g_01761
OG0001149	Syan.g_02776	Syaq.g_01760
OG0001150	Syan.g_02777	Syaq.g_01759
OG0001151	Syan.g_02884	Syaq.g_01746
OG0001152	Syan.g_02885	Syaq.g_01745
OG0001153	Syan.g_02828	Syaq.g_00413
OG0001154	Syan.g_02829	Syaq.g_00414
OG0001156	Syan.g_02404	Syaq.g_01729
OG0001157	Syan.g_02403	Syaq.g_01728
OG0001158	Syan.g_02402	Syaq.g_01727
OG0001159	Syan.g_02401	Syaq.g_01726
OG0001160	Syan.g_01377	Syaq.g_01693
OG0001161	Syan.g_01594	Syaq.g_01233
OG0001162	Syan.g_02943	Syaq.g_00331
OG0001163	Syan.g_01385	Syaq.g_01685
OG0001164	Syan.g_01392	Syaq.g_01679
OG0001165	Syan.g_01397	Syaq.g_01674
OG0001166	Syan.g_01430	Syaq.g_01652
OG0001167	Syan.g_00992	Syaq.g_01039
OG0001169	Syan.g_01458	Syaq.g_01620
OG0001170	Syan.g_01460	Syaq.g_01618
OG0001171	Syan.g_01470	Syaq.g_01607
OG0001172	Syan.g_02110	Syaq.g_00690
OG0001173	Syan.g_02111	Syaq.g_00689
OG0001174	Syan.g_02119	Syaq.g_00681
OG0001175	Syan.g_02120	Syaq.g_00680
OG0001176	Syan.g_02253	Syaq.g_00656
OG0001177	Syan.g_02256	Syaq.g_00658
OG0001179	Syan.g_02218	Syaq.g_00626
OG0001180	Syan.g_02191	Syaq.g_00600
OG0001181	Syan.g_02187	Syaq.g_00596
OG0001182	Syan.g_02179	Syaq.g_00587
OG0001183	Syan.g_02166	Syaq.g_00579
OG0001184	Syan.g_01929	Syaq.g_00995
OG0001185	Syan.g_01902	Syaq.g_01022
OG0001186	Syan.g_01864	Syaq.g_01058
OG0001187	Syan.g_01811	Syaq.g_01061
OG0001188	Syan.g_01806	Syaq.g_01065
OG0001189	Syan.g_01723	Syaq.g_01095
OG0001190	Syan.g_01565	Syaq.g_01264
OG0001191	Syan.g_01578	Syaq.g_01248
OG0001192	Syan.g_01585	Syaq.g_01242
OG0001193	Syan.g_01626	Syaq.g_01217
OG0001194	Syan.g_01627	Syaq.g_01214
OG0001195	Syan.g_01628	Syaq.g_01213
OG0001196	Syan.g_01693	Syaq.g_01169
OG0001197	Syan.g_01695	Syaq.g_01167
OG0001198	Syan.g_01793	Syaq.g_01153
OG0001199	Syan.g_02913	Syaq.g_01553
OG0001200	Syan.g_02915	Syaq.g_01551
OG0001201	Syan.g_02975	Syaq.g_01486
OG0001202	Syan.g_03084	Syaq.g_01358
OG0001203	Syan.g_02426	Syaq.g_01581
OG0001204	Syan.g_02097	Syaq.g_00709
OG0001205	Syan.g_01337	Syaq.g_00491
OG0001206	Syan.g_02880	Syaq.g_00468
OG0001207	Syan.g_02772	Syaq.g_01764
OG0001208	Syan.g_02762	Syaq.g_01774
OG0001209	Syan.g_01163	Syaq.g_01841
OG0001210	Syan.g_00830	Syaq.g_01852
OG0001211	Syan.g_00852	Syaq.g_01932
OG0001212	Syan.g_01002	Syaq.g_01990
OG0001213	Syan.g_01141	Syaq.g_02072
OG0001214	Syan.g_00814	Syaq.g_02084
OG0001215	Syan.g_00539	Syaq.g_02580
OG0001216	Syan.g_00319	Syaq.g_00026
OG0001217	Syan.g_00617	Syaq.g_01885
OG0001218	Syan.g_02837	Syaq.g_00423
OG0001219	Syan.g_00477	Syaq.g_02434
OG0001220	Syan.g_00203	Syaq.g_02412
OG0001221	Syan.g_01446	Syaq.g_02300
OG0001222	Syan.g_00552	Syaq.g_02472
OG0001223	Syan.g_00599	Syaq.g_02516
OG0001224	Syan.g_00294	Syaq.g_02683
OG0001225	Syan.g_00292	Syaq.g_02681
OG0001226	Syan.g_02922	Syaq.g_01543
OG0001227	Syan.g_00940	Syaq.g_00333
OG0001230	Syan.g_01288	Syaq.g_00361
OG0001231	Syan.g_01764	Syaq.g_01133
OG0001232	Syan.g_01439	Syaq.g_01643
OG0001233	Syan.g_01461	Syaq.g_01617
OG0001234	Syan.g_01995	Syaq.g_00676
OG0001235	Syan.g_02130	Syaq.g_00665
OG0001236	Syan.g_01933	Syaq.g_00990
OG0001237	Syan.g_01928	Syaq.g_00999
OG0001239	Syan.g_02910	Syaq.g_01556
OG0001240	Syan.g_02963	Syaq.g_01502
OG0001243	Syan.g_02289	Syaq.g_01457
OG0001244	Syan.g_03004	Syaq.g_01430
OG0001245	Syan.g_00179	Syaq.g_01916
OG0001246	Syan.g_02734	Syaq.g_01802
OG0001249	Syan.g_02150	Syaq.g_00563
OG0001250	Syan.g_00382	Syaq.g_02389
OG0001251	Syan.g_00490	Syaq.g_02135
OG0001252	Syan.g_00304	Syaq.g_02690
OG0001253	Syan.g_00099	Syaq.g_01918
OG0001254	Syan.g_01148	Syaq.g_02214
OG0001256	Syan.g_01384	Syaq.g_01686
OG0001258	Syan.g_01395	Syaq.g_01676
OG0001259	Syan.g_01459	Syaq.g_01619
OG0001260	Syan.g_01478	Syaq.g_01595
OG0001261	Syan.g_02209	Syaq.g_00617
OG0001262	Syan.g_01721	Syaq.g_01093
OG0001263	Syan.g_02286	Syaq.g_01454
OG0001264	Syan.g_02949	Syaq.g_01513
OG0001265	Syan.g_02299	Syaq.g_01466
OG0001266	Syan.g_03088	Syaq.g_01354
OG0001267	Syan.g_02023	Syaq.g_00763
OG0001268	Syan.g_02138	Syaq.g_00553
OG0001270	Syan.g_02393	Syaq.g_00504
OG0001271	Syan.g_02849	Syaq.g_00445
OG0001272	Syan.g_02758	Syaq.g_01778
OG0001274	Syan.g_01528	Syaq.g_01303
OG0001275	Syan.g_00628	Syaq.g_02531
OG0001276	Syan.g_00360	Syaq.g_00062
OG0001278	Syan.g_02585	Syaq.g_00155
OG0001279	Syan.g_01306	Syaq.g_01867
OG0001281	Syan.g_01220	Syaq.g_00306
OG0001282	Syan.g_02774	Syaq.g_01762
OG0001283	Syan.g_01687	Syaq.g_01175
OG0001284	Syan.g_01369	Syaq.g_01700
OG0001285	Syan.g_00977	Syaq.g_01639
OG0001286	Syan.g_02193	Syaq.g_00602
OG0001287	Syan.g_01894	Syaq.g_01030
OG0001289	Syan.g_02942	Syaq.g_01528
OG0001291	Syan.g_02273	Syaq.g_01444
OG0001293	Syan.g_02051	Syaq.g_00736
OG0001294	Syan.g_00758	Syaq.g_02252
OG0001296	Syan.g_02728	Syaq.g_01808
OG0001297	Syan.g_02724	Syaq.g_01812
OG0001298	Syan.g_00944	Syaq.g_01967
OG0001299	Syan.g_00764	Syaq.g_02246
OG0001303	Syan.g_00479	Syaq.g_02437
OG0001304	Syan.g_00345	Syaq.g_00049
OG0001305	Syan.g_00191	Syaq.g_02673
OG0001306	Syan.g_02714	Syaq.g_00267
OG0001308	Syan.g_01248	Syaq.g_00385
OG0001312	Syan.g_00496	Syaq.g_02449
OG0001313	Syan.g_02860	Syaq.g_00458
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syaq.g_00826
OG0001315	Syan.g_02168	Syaq.g_00581
OG0001317	Syan.g_02422	Syaq.g_01576
OG0001318	Syan.g_02060	Syaq.g_00728
OG0001319	Syan.g_02034	Syaq.g_00751
OG0001323	Syan.g_01193	Syaq.g_01820
OG0001325	Syan.g_00323	Syaq.g_00030
OG0001326	Syan.g_01636	Syaq.g_01205
OG0001327	Syan.g_00753	Syaq.g_02259
OG0001328	Syan.g_02675	Syaq.g_02280
OG0001329	Syan.g_00838	Syaq.g_02113
OG0001330	Syan.g_01202	Syaq.g_00287
OG0001331	Syan.g_02779	Syaq.g_01757
OG0001333	Syan.g_01455	Syaq.g_01622
OG0001336	Syan.g_01688	Syaq.g_01174
OG0001337	Syan.g_02151	Syaq.g_00564
OG0001345	Syan.g_02655	Syaq.g_00213
OG0001346	Syan.g_01214	Syaq.g_00298
OG0001347	Syan.g_01852	Syaq.g_01063
OG0001351	Syan.g_02804	Syaq.g_00476
OG0001353	Syan.g_00372	Syaq.g_02379
OG0001354	Syan.g_00585	Syaq.g_02503
OG0001356	Syan.g_00067	Syaq.g_02555
OG0001356	Syan.g_00246	Syaq.g_00127
OG0001357	Syan.g_02332, Syan.g_02543	Syaq.g_00825
OG0001357	Syan.g_01250	Syaq.g_02130
OG0001358	Syan.g_00017	Syaq.g_02056
OG0001360	Syan.g_02653	Syaq.g_00211
OG0001361	Syan.g_02658	Syaq.g_00216
OG0001364	Syan.g_01950	Syaq.g_00972
OG0001365	Syan.g_01570	Syaq.g_01259
OG0001366	Syan.g_00175, Syan.g_01433	Syaq.g_01649
OG0001368	Syan.g_02098	Syaq.g_00708
OG0001369	Syan.g_02962	Syaq.g_01503
OG0001373	Syan.g_01635	Syaq.g_01206
OG0001374	Syan.g_01644	Syaq.g_01198
OG0001378	Syan.g_02392	Syaq.g_00506
OG0001379	Syan.g_01206	Syaq.g_00289
OG0001380	Syan.g_00442	Syaq.g_01915
OG0001382	Syan.g_00680	Syaq.g_00662
OG0001383	Syan.g_00826	Syaq.g_01587
OG0001383	Syan.g_01507, Syan.g_02439	Syaq.g_01292
OG0001385	Syan.g_01632	Syaq.g_01209
OG0001386	Syan.g_01633	Syaq.g_01208
OG0001387	Syan.g_01634	Syaq.g_01207
OG0001388	Syan.g_01637	Syaq.g_01204
OG0001389	Syan.g_01639	Syaq.g_01203
OG0001390	Syan.g_01640	Syaq.g_01202
OG0001391	Syan.g_01641	Syaq.g_01201
OG0001392	Syan.g_01642	Syaq.g_01200
OG0001393	Syan.g_01643	Syaq.g_01199
OG0001394	Syan.g_00722	Syaq.g_02307
OG0001395	Syan.g_00340	Syaq.g_00045
OG0001396	Syan.g_01851	Syaq.g_01064
OG0001401	Syan.g_00376	Syaq.g_02383
OG0001402	Syan.g_00011	Syaq.g_02061
OG0001408	Syan.g_00073	Syaq.g_02125
OG0001409	Syan.g_00284	Syaq.g_00229
OG0001412	Syan.g_01853	Syaq.g_01062
OG0001413	Syan.g_00029	Syaq.g_02051
OG0001416	Syan.g_00103	Syaq.g_00303
OG0001417	Syan.g_00583	Syaq.g_02502
OG0001418	Syan.g_02689	Syaq.g_00243
OG0001420	Syan.g_01180	Syaq.g_01833
OG0001428	Syan.g_03039	Syaq.g_01396
OG0001429	Syan.g_00480	Syaq.g_02438
OG0001432	Syan.g_00092	Syaq.g_01862
OG0001433	Syan.g_00245	Syaq.g_00128
OG0001434	Syan.g_00717	Syaq.g_02312
OG0001435	Syan.g_00745	Syaq.g_02265
OG0001438	Syan.g_02009	Syaq.g_00778
OG0001439	Syan.g_01986	Syaq.g_00863
OG0001441	Syan.g_01191	Syaq.g_01822
OG0001442	Syan.g_00709	Syaq.g_02322
OG0001443	Syan.g_01590	Syaq.g_01236
OG0001444	Syan.g_02954	Syaq.g_01508
OG0001444	Syan.g_02956	Syaq.g_01042
OG0001447	Syan.g_02288	Syaq.g_01456
OG0001449	Syan.g_02058	Syaq.g_00698
OG0001452	Syan.g_02066	Syaq.g_00723
OG0001453	Syan.g_00608	Syaq.g_02522
OG0001454	Syan.g_00418	Syaq.g_01917
OG0001456	Syan.g_01646	Syaq.g_01196
OG0001457	Syan.g_01647	Syaq.g_01195
OG0001458	Syan.g_01648	Syaq.g_01194
OG0001460	Syan.g_00244	Syaq.g_00129
OG0001461	Syan.g_00657	Syaq.g_02163
OG0001462	Syan.g_01737	Syaq.g_01108
OG0001467	Syan.g_00107	Syaq.g_00354
OG0001470	Syan.g_01815	Syaq.g_00903
OG0001471	Syan.g_01991	Syaq.g_00859
OG0001473	Syan.g_00133	Syaq.g_02134
OG0001474	Syan.g_02137	Syaq.g_00552
OG0001475	Syan.g_01833	Syaq.g_00905
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511	Syaq.g_00111, Syaq.g_02188, Syaq.g_02195
OG0001478	Syan.g_02859	Syaq.g_00457
OG0001479	Syan.g_02140	Syaq.g_00555
OG0001480	Syan.g_00072	Syaq.g_02121
OG0001486	Syan.g_02698	Syaq.g_00251
OG0001487	Syan.g_02836	Syaq.g_00422
OG0001488	Syan.g_02666	Syaq.g_00224
OG0001489	Syan.g_02182	Syaq.g_00591, Syaq.g_02565
OG0001492	Syan.g_02588	Syaq.g_00158
OG0001493	Syan.g_02578	Syaq.g_00150
OG0001495	Syan.g_02257	Syaq.g_00659
OG0001496	Syan.g_01154	Syaq.g_02596
OG0001497	Syan.g_01155	Syaq.g_02598
OG0001498	Syan.g_02317	Syaq.g_00528
OG0001502	Syan.g_00401	Syaq.g_02407
OG0001508	Syan.g_01814	Syaq.g_00902
OG0001510	Syan.g_01890	Syaq.g_01034
OG0001511	Syan.g_02983	Syaq.g_01478
OG0001512	Syan.g_02428	Syaq.g_01583
OG0001513	Syan.g_03078	Syaq.g_00998
OG0001515	Syan.g_00505	Syaq.g_02585
OG0001516	Syan.g_00767	Syaq.g_02243
OG0001517	Syan.g_02143	Syaq.g_00558
OG0001518	Syan.g_01582	Syaq.g_01244
OG0001519	Syan.g_01592	Syaq.g_01234
OG0001520	Syan.g_00943	Syaq.g_01953
OG0001525	Syan.g_00831	Syaq.g_02129
OG0001527	Syan.g_00867	Syaq.g_01946
OG0001528	Syan.g_01818	Syaq.g_00904
OG0001529	Syan.g_01730	Syaq.g_01102
OG0001530	Syan.g_02981	Syaq.g_01480
OG0001531	Syan.g_01511, Syan.g_02436	Syaq.g_01584
OG0001532	Syan.g_02637	Syaq.g_00195
OG0001533	Syan.g_02390	Syaq.g_00470, Syaq.g_00508
OG0001534	Syan.g_00344	Syaq.g_00048
OG0001535	Syan.g_00362	Syaq.g_00065
OG0001536	Syan.g_00560	Syaq.g_02480
OG0001537	Syan.g_00729	Syaq.g_02301
OG0001538	Syan.g_00685	Syaq.g_02345
OG0001539	Syan.g_00750	Syaq.g_02261
OG0001540	Syan.g_02284	Syaq.g_01452
OG0001541	Syan.g_03048	Syaq.g_01387
OG0001542	Syan.g_03059	Syaq.g_01379
OG0001544	Syan.g_01591	Syaq.g_01235
OG0001545	Syan.g_01661	Syaq.g_01185
OG0001546	Syan.g_01188	Syaq.g_01825
OG0001547	Syan.g_00462	Syaq.g_02422
OG0001549	Syan.g_00077	Syaq.g_02416
OG0001553	Syan.g_01282	Syaq.g_00368
OG0001554	Syan.g_00282	Syaq.g_01266
OG0001556	Syan.g_02338	Syaq.g_02654
OG0001557	Syan.g_00721	Syaq.g_02308
OG0001558	Syan.g_01760	Syaq.g_01130
OG0001559	Syan.g_02980	Syaq.g_01481
OG0001560	Syan.g_02969	Syaq.g_01494
OG0001561	Syan.g_00356	Syaq.g_00059
OG0001562	Syan.g_00650	Syaq.g_00073
OG0001563	Syan.g_02200	Syaq.g_00608
OG0001564	Syan.g_00082	Syaq.g_02158
OG0001567	Syan.g_00461	Syaq.g_02421
OG0001568	Syan.g_00463	Syaq.g_02424
OG0001570	Syan.g_00636	Syaq.g_02417
OG0001574	Syan.g_00865	Syaq.g_01944
OG0001575	Syan.g_00870	Syaq.g_01949
OG0001576	Syan.g_01242	Syaq.g_00326
OG0001577	Syan.g_02701	Syaq.g_00254
OG0001580	Syan.g_01551	Syaq.g_01275
OG0001588	Syan.g_02262	Syaq.g_00974
OG0001590	Syan.g_00821	Syaq.g_02076
OG0001591	Syan.g_00756	Syaq.g_02254
OG0001592	Syan.g_01552	Syaq.g_01274
OG0001614	Syan.g_01905	Syaq.g_01020
OG0001616	Syan.g_02649	Syaq.g_00208
OG0001617	Syan.g_01033	Syaq.g_02593
OG0001618	Syan.g_02462, Syan.g_02535, Syan.g_02536	Syaq.g_00005, Syaq.g_00786
OG0001619	Syan.g_00549	Syaq.g_02469
OG0001620	Syan.g_02131	Syaq.g_00546
OG0001621	Syan.g_02064	Syaq.g_00724
OG0001622	Syan.g_01686	Syaq.g_01176
OG0001623	Syan.g_02154	Syaq.g_00567
OG0001623	Syan.g_02158	Syaq.g_00571
OG0001624	Syan.g_00135	Syaq.g_02116
OG0001625	Syan.g_02057	Syaq.g_00730
OG0001627	Syan.g_02410	Syaq.g_01735
OG0001634	Syan.g_00761	Syaq.g_02249
OG0001636	Syan.g_01738	Syaq.g_01109
OG0001637	Syan.g_01295	Syaq.g_01603
OG0001638	Syan.g_01418	Syaq.g_01660
OG0001639	Syan.g_02407	Syaq.g_01738
OG0001640	Syan.g_00309	Syaq.g_02695
OG0001641	Syan.g_00606	Syaq.g_02520
OG0001642	Syan.g_02603	Syaq.g_02411
OG0001643	Syan.g_00811	Syaq.g_02087
OG0001645	Syan.g_00835	Syaq.g_01853
OG0001646	Syan.g_00456	Syaq.g_00110, Syaq.g_02196, Syaq.g_02616
OG0001647	Syan.g_02032	Syaq.g_00753
OG0001652	Syan.g_01762	Syaq.g_01132
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Syaq.g_01505
OG0001654	Syan.g_02409	Syaq.g_01736
OG0001657	Syan.g_03019	Syaq.g_01413
OG0001658	Syan.g_01564	Syaq.g_01265
OG0001659	Syan.g_02642	Syaq.g_00199
OG0001666	Syan.g_02339	Syaq.g_02653
OG0001671	Syan.g_01514	Syaq.g_01316
OG0001672	Syan.g_02921	Syaq.g_01545
OG0001673	Syan.g_02896	Syaq.g_01569
OG0001675	Syan.g_00632	Syaq.g_02535
OG0001677	Syan.g_02165	Syaq.g_00578
OG0001678	Syan.g_02109	Syaq.g_00691
OG0001679	Syan.g_02307	Syaq.g_02436
OG0001682	Syan.g_00327	Syaq.g_00034
OG0001683	Syan.g_01109, Syan.g_01115	Syaq.g_00836, Syaq.g_01425, Syaq.g_01895, Syaq.g_02191
OG0001683	Syan.g_01822	Syaq.g_00923, Syaq.g_01636, Syaq.g_00117, Syaq.g_00125, Syaq.g_00787, Syaq.g_00927, Syaq.g_02006, Syaq.g_02218
OG0001692	Syan.g_01284	Syaq.g_00366
OG0001693	Syan.g_00196	Syaq.g_02678
OG0001694	Syan.g_02021	Syaq.g_00765
OG0001695	Syan.g_01656	Syaq.g_01191
OG0001700	Syan.g_00938	Syaq.g_02420
OG0001703	Syan.g_02770	Syaq.g_01765
OG0001715	Syan.g_00415	Syaq.g_01875
OG0001716	Syan.g_00662	Syaq.g_02409, Syaq.g_01334
OG0001726	Syan.g_00041	Syaq.g_02419
OG0001729	Syan.g_01506, Syan.g_02440	Syaq.g_01589
OG0001730	Syan.g_00979	Syaq.g_01591
OG0001731	Syan.g_01353	Syaq.g_01717
OG0001732	Syan.g_01704, Syan.g_02602	Syaq.g_00173
OG0001733	Syan.g_00275	Syaq.g_02256
OG0001734	Syan.g_00929	Syaq.g_02661
OG0001735	Syan.g_00775	Syaq.g_02236
OG0001737	Syan.g_02002	Syaq.g_00843
OG0001738	Syan.g_01970	Syaq.g_00879
OG0001739	Syan.g_01654	Syaq.g_01192
OG0001740	Syan.g_01659	Syaq.g_01188
OG0001747	Syan.g_02260	Syaq.g_01432
OG0001748	Syan.g_01516	Syaq.g_01314
OG0001750	Syan.g_02955, Syan.g_01139	Syaq.g_01507
OG0001751	Syan.g_02897	Syaq.g_01568
OG0001752	Syan.g_01481	Syaq.g_01593
OG0001753	Syan.g_01630	Syaq.g_00080
OG0001754	Syan.g_01297	Syaq.g_01598
OG0001755	Syan.g_02719	Syaq.g_01817
OG0001756	Syan.g_01589	Syaq.g_01237
OG0001760	Syan.g_00230, Syan.g_02362	Syaq.g_01336
OG0001761	Syan.g_00207	Syaq.g_02021
OG0001762	Syan.g_00625	Syaq.g_02528
OG0001763	Syan.g_00598	Syaq.g_02515
OG0001764	Syan.g_00467	Syaq.g_02427
OG0001765	Syan.g_00144	Syaq.g_02655
OG0001766	Syan.g_01996	Syaq.g_00854
OG0001768	Syan.g_03066	Syaq.g_01373
OG0001783	Syan.g_01899	Syaq.g_01025
OG0001784	Syan.g_02950	Syaq.g_01512
OG0001785	Syan.g_01296	Syaq.g_01602
OG0001786	Syan.g_01372	Syaq.g_01698
OG0001787	Syan.g_01167	Syaq.g_01837
OG0001788	Syan.g_01164	Syaq.g_01840
OG0001789	Syan.g_01212	Syaq.g_00296
OG0001790	Syan.g_02707	Syaq.g_00260
OG0001792	Syan.g_02595	Syaq.g_00165
OG0001794	Syan.g_00347	Syaq.g_00051
OG0001796	Syan.g_00371	Syaq.g_00071
OG0001797	Syan.g_00541	Syaq.g_02461
OG0001798	Syan.g_00990, Syan.g_00005	Syaq.g_02064
OG0001799	Syan.g_00797	Syaq.g_02103
OG0001800	Syan.g_01305	Syaq.g_00346
OG0001801	Syan.g_01293	Syaq.g_00356
OG0001803	Syan.g_01341	Syaq.g_00495
OG0001804	Syan.g_02318	Syaq.g_00527
OG0001805	Syan.g_00039, Syan.g_00262	Syaq.g_00719
OG0001806	Syan.g_02033	Syaq.g_00752
OG0001807	Syan.g_01955	Syaq.g_00968
OG0001808	Syan.g_01948	Syaq.g_00979
OG0001809	Syan.g_02270, Syan.g_00619, Syan.g_02903	Syaq.g_01441
OG0001810	Syan.g_02265	Syaq.g_01439
OG0001811	Syan.g_03056	Syaq.g_01381
OG0001812	Syan.g_01553	Syaq.g_01273
OG0001813	Syan.g_01613	Syaq.g_01230
OG0001815	Syan.g_00525	Syaq.g_01155
OG0001816	Syan.g_00754	Syaq.g_02258
OG0001818	Syan.g_01821	Syaq.g_00922, Syaq.g_01635
OG0001818	Syan.g_02070	Syaq.g_00116, Syaq.g_00124, Syaq.g_00788, Syaq.g_00928, Syaq.g_02007, Syaq.g_02219, Syaq.g_00835, Syaq.g_01426, Syaq.g_01896, Syaq.g_02190
OG0001837	Syan.g_01515	Syaq.g_01315
OG0001838	Syan.g_01772	Syaq.g_01142
OG0001839	Syan.g_01742	Syaq.g_01113
OG0001840	Syan.g_01724	Syaq.g_01096
OG0001841	Syan.g_01717	Syaq.g_01087
OG0001843	Syan.g_01906	Syaq.g_01019
OG0001844	Syan.g_01907	Syaq.g_01018
OG0001845	Syan.g_01911	Syaq.g_01017
OG0001846	Syan.g_02296	Syaq.g_01464
OG0001847	Syan.g_02298	Syaq.g_01465
OG0001848	Syan.g_02302	Syaq.g_01469
OG0001849	Syan.g_02941	Syaq.g_01529
OG0001850	Syan.g_02923	Syaq.g_01542
OG0001851	Syan.g_02917	Syaq.g_01549
OG0001852	Syan.g_02916	Syaq.g_01550
OG0001853	Syan.g_02909	Syaq.g_01557
OG0001854	Syan.g_02424	Syaq.g_01578
OG0001856	Syan.g_01376	Syaq.g_01694
OG0001857	Syan.g_01373	Syaq.g_01697
OG0001858	Syan.g_01347	Syaq.g_01722
OG0001859	Syan.g_02783	Syaq.g_01753
OG0001860	Syan.g_02768	Syaq.g_01767
OG0001861	Syan.g_02757	Syaq.g_01779
OG0001862	Syan.g_02745	Syaq.g_01791
OG0001863	Syan.g_02739	Syaq.g_01797
OG0001864	Syan.g_01158	Syaq.g_01850
OG0001865	Syan.g_00957	Syaq.g_01980
OG0001866	Syan.g_01019	Syaq.g_02004
OG0001867	Syan.g_01021	Syaq.g_02019
OG0001868	Syan.g_01217	Syaq.g_00302
OG0001869	Syan.g_02702	Syaq.g_00255
OG0001870	Syan.g_02692	Syaq.g_00246
OG0001871	Syan.g_02684	Syaq.g_00240
OG0001872	Syan.g_02589	Syaq.g_00160
OG0001873	Syan.g_02648	Syaq.g_00207
OG0001874	Syan.g_02651	Syaq.g_00210
OG0001877	Syan.g_00504	Syaq.g_02586
OG0001878	Syan.g_00629	Syaq.g_02532
OG0001879	Syan.g_00621	Syaq.g_02525
OG0001880	Syan.g_00569	Syaq.g_02489
OG0001881	Syan.g_00568	Syaq.g_02488
OG0001882	Syan.g_00544	Syaq.g_02464
OG0001883	Syan.g_00529	Syaq.g_02455
OG0001884	Syan.g_00494	Syaq.g_01869
OG0001885	Syan.g_00473	Syaq.g_02432
OG0001886	Syan.g_00468	Syaq.g_02428
OG0001887	Syan.g_02677	Syaq.g_02279
OG0001888	Syan.g_00716	Syaq.g_02314
OG0001889	Syan.g_00674	Syaq.g_02355
OG0001890	Syan.g_00394	Syaq.g_02396
OG0001891	Syan.g_00399	Syaq.g_02402
OG0001892	Syan.g_00516	Syaq.g_02119
OG0001893	Syan.g_00004	Syaq.g_02065
OG0001894	Syan.g_00817	Syaq.g_02081
OG0001895	Syan.g_01300	Syaq.g_00351
OG0001896	Syan.g_02388	Syaq.g_00511
OG0001897	Syan.g_02134	Syaq.g_00549
OG0001898	Syan.g_02153	Syaq.g_00566
OG0001899	Syan.g_02211	Syaq.g_00619
OG0001900	Syan.g_02049	Syaq.g_00737
OG0001901	Syan.g_02048	Syaq.g_00738
OG0001902	Syan.g_02017	Syaq.g_00770
OG0001903	Syan.g_02008	Syaq.g_00779
OG0001904	Syan.g_01952	Syaq.g_00970
OG0001905	Syan.g_01942	Syaq.g_00982
OG0001906	Syan.g_02282	Syaq.g_01451
OG0001907	Syan.g_00148	Syaq.g_01433
OG0001908	Syan.g_03050	Syaq.g_01385
OG0001909	Syan.g_03064	Syaq.g_01375
OG0001910	Syan.g_01520	Syaq.g_01311
OG0001912	Syan.g_01575	Syaq.g_01252
OG0001913	Syan.g_01577	Syaq.g_01250
OG0001914	Syan.g_01144	Syaq.g_02168
OG0001915	Syan.g_01702	Syaq.g_01158
OG0001917	Syan.g_00361	Syaq.g_00063
OG0001924	Syan.g_00021	Syaq.g_02038
OG0001925	Syan.g_00022	Syaq.g_02037
OG0001926	Syan.g_00023	Syaq.g_02036
OG0001927	Syan.g_00024	Syaq.g_02035
OG0001929	Syan.g_01710	Syaq.g_01080
OG0001932	Syan.g_01904	Syaq.g_01021
OG0001933	Syan.g_02976	Syaq.g_01484
OG0001934	Syan.g_02968	Syaq.g_01498
OG0001935	Syan.g_02914	Syaq.g_01552
OG0001937	Syan.g_01361	Syaq.g_01709
OG0001938	Syan.g_02766	Syaq.g_01769
OG0001939	Syan.g_01324	Syaq.g_02112
OG0001940	Syan.g_00941	Syaq.g_01966
OG0001941	Syan.g_01221	Syaq.g_00307
OG0001942	Syan.g_00396	Syaq.g_00280
OG0001943	Syan.g_02630	Syaq.g_00230
OG0001944	Syan.g_02679	Syaq.g_02418
