Orthogroup	Prah	Syag
OG0001153	Prah.g_00366	Syag.g_01375
OG0001154	Prah.g_00365	Syag.g_01374
OG0001155	Prah.g_01617	Syag.g_01616
OG0001156	Prah.g_01620	Syag.g_01619
OG0001157	Prah.g_00538	Syag.g_01620
OG0001158	Prah.g_01621	Syag.g_01621
OG0001159	Prah.g_01622	Syag.g_01622, Syag.g_01625
OG0001160	Prah.g_01651	Syag.g_01666
OG0001161	Prah.g_00541	Syag.g_02163
OG0001162	Prah.g_01050	Syag.g_01238
OG0001163	Prah.g_01665	Syag.g_01674
OG0001164	Prah.g_01670	Syag.g_01680
OG0001165	Prah.g_01673	Syag.g_01685
OG0001166	Prah.g_01699	Syag.g_01715
OG0001167	Prah.g_01725	Syag.g_02383
OG0001168	Prah.g_01727	Syag.g_01740
OG0001169	Prah.g_01729	Syag.g_01742
OG0001170	Prah.g_01731	Syag.g_01744
OG0001171	Prah.g_01742	Syag.g_01755
OG0001172	Prah.g_02068	Syag.g_02693
OG0001173	Prah.g_02067	Syag.g_02694
OG0001174	Prah.g_02059	Syag.g_02703
OG0001175	Prah.g_02058	Syag.g_02704
OG0001176	Prah.g_02042	Syag.g_02723
OG0001177	Prah.g_02044	Syag.g_02720
OG0001178	Prah.g_01682	Syag.g_01694
OG0001179	Prah.g_02013	Syag.g_02754
OG0001180	Prah.g_01988	Syag.g_02780
OG0001181	Prah.g_01984	Syag.g_02784
OG0001182	Prah.g_01976	Syag.g_02793
OG0001183	Prah.g_01965	Syag.g_02798
OG0001184	Prah.g_02239	Syag.g_02428
OG0001185	Prah.g_00156	Syag.g_02399
OG0001186	Prah.g_00088	Syag.g_02364
OG0001187	Prah.g_00085	Syag.g_02361
OG0001188	Prah.g_00080	Syag.g_02359
OG0001189	Prah.g_00057	Syag.g_02334
OG0001190	Prah.g_02490	Syag.g_02126
OG0001191	Prah.g_02503	Syag.g_02142
OG0001192	Prah.g_02508	Syag.g_02149
OG0001193	Prah.g_02548	Syag.g_02182
OG0001194	Prah.g_02550	Syag.g_02185
OG0001195	Prah.g_02551	Syag.g_02186
OG0001196	Prah.g_02587	Syag.g_02254
OG0001197	Prah.g_02589	Syag.g_02256
OG0001198	Prah.g_02601	Syag.g_02269
OG0001199	Prah.g_01844	Syag.g_01825
OG0001200	Prah.g_01846	Syag.g_01827
OG0001201	Prah.g_01898	Syag.g_01886
OG0001202	Prah.g_02359	Syag.g_02032
OG0001204	Prah.g_02077	Syag.g_02673
OG0001206	Prah.g_00291	Syag.g_01328
OG0001207	Prah.g_01575	Syag.g_01536
OG0001208	Prah.g_01564	Syag.g_01526
OG0001209	Prah.g_01498	Syag.g_01451
OG0001210	Prah.g_01484	Syag.g_01442
OG0001211	Prah.g_01467	Syag.g_00272
OG0001212	Prah.g_01407	Syag.g_00334
OG0001213	Prah.g_00510	Syag.g_00394
OG0001214	Prah.g_00499	Syag.g_00412
OG0001215	Prah.g_00973	Syag.g_01014
OG0001216	Prah.g_00885	Syag.g_00920
OG0001217	Prah.g_01447	Syag.g_00151
OG0001218	Prah.g_00356	Syag.g_01364
OG0001219	Prah.g_00755	Syag.g_00767
OG0001220	Prah.g_00575	Syag.g_00743
OG0001221	Prah.g_00715	Syag.g_00628
OG0001222	Prah.g_02517	Syag.g_00797
OG0001223	Prah.g_00824	Syag.g_00843
OG0001224	Prah.g_00911	Syag.g_00969
OG0001225	Prah.g_00913	Syag.g_00971
OG0001226	Prah.g_01192	Syag.g_01835
OG0001227	Prah.g_01601	Syag.g_01240
OG0001228	Prah.g_01278	Syag.g_00709
OG0001229	Prah.g_01663	Syag.g_00997
OG0001230	Prah.g_00418	Syag.g_01430
OG0001231	Prah.g_00018	Syag.g_02289
OG0001232	Prah.g_01704	Syag.g_01724
OG0001233	Prah.g_01732	Syag.g_01745
OG0001234	Prah.g_02055	Syag.g_02708
OG0001235	Prah.g_02047	Syag.g_02715
OG0001236	Prah.g_02235	Syag.g_02432
OG0001237	Prah.g_02240	Syag.g_02426
OG0001238	Prah.g_02504	Syag.g_02144
OG0001239	Prah.g_01841	Syag.g_01822
OG0001240	Prah.g_01881	Syag.g_01869
OG0001241	Prah.g_01891	Syag.g_01879
OG0001243	Prah.g_02251	Syag.g_01920
OG0001244	Prah.g_02279	Syag.g_01948
OG0001245	Prah.g_01181	Syag.g_00213
OG0001246	Prah.g_01537	Syag.g_01498
OG0001247	Prah.g_00625	Syag.g_00710
OG0001248	Prah.g_00981	Syag.g_00175
OG0001249	Prah.g_01946	Syag.g_02837
OG0001250	Prah.g_00597	Syag.g_00725
OG0001252	Prah.g_00906	Syag.g_00960
OG0001253	Prah.g_01176	Syag.g_00094
OG0001254	Prah.g_02525	Syag.g_02165
OG0001255	Prah.g_01037	Syag.g_00440
OG0001256	Prah.g_01658	Syag.g_01673
OG0001258	Prah.g_01671	Syag.g_01683
OG0001259	Prah.g_01730	Syag.g_01743
OG0001260	Prah.g_01761	Syag.g_01763
OG0001261	Prah.g_02004	Syag.g_02763
OG0001262	Prah.g_00060	Syag.g_02336
OG0001263	Prah.g_02253	Syag.g_01923
OG0001265	Prah.g_00187	Syag.g_01910
OG0001266	Prah.g_02363	Syag.g_02036
OG0001267	Prah.g_02134	Syag.g_02598
OG0001268	Prah.g_01934	Syag.g_02850
OG0001269	Prah.g_00579	Syag.g_00480
OG0001270	Prah.g_00228	Syag.g_00030
OG0001271	Prah.g_00309	Syag.g_01353
OG0001272	Prah.g_01560	Syag.g_01522
OG0001273	Prah.g_00506	Syag.g_00405
OG0001274	Prah.g_02393	Syag.g_02076
OG0001275	Prah.g_00837	Syag.g_00857
OG0001276	Prah.g_00855	Syag.g_00874
OG0001278	Prah.g_01284	Syag.g_01054
OG0001279	Prah.g_00431	Syag.g_00490
OG0001280	Prah.g_01361	Syag.g_01189
OG0001281	Prah.g_01370	Syag.g_01219
OG0001283	Prah.g_02582	Syag.g_02248
OG0001285	Prah.g_01709	Syag.g_00142, Syag.g_02205
OG0001286	Prah.g_01990	Syag.g_02778
OG0001287	Prah.g_00148	Syag.g_02391
OG0001288	Prah.g_00130	Syag.g_02373
OG0001290	Prah.g_01890	Syag.g_01878
OG0001291	Prah.g_02263	Syag.g_01933
OG0001292	Prah.g_02083	Syag.g_02667
OG0001293	Prah.g_02108	Syag.g_02625
OG0001294	Prah.g_00443	Syag.g_00593
OG0001295	Prah.g_01481	Syag.g_00968
OG0001296	Prah.g_01531	Syag.g_01492
OG0001297	Prah.g_01527	Syag.g_01488
OG0001298	Prah.g_01435	Syag.g_00309
OG0001300	Prah.g_00986	Syag.g_01003
OG0001301	Prah.g_01023	Syag.g_00987
OG0001302	Prah.g_01802	Syag.g_00442
OG0001303	Prah.g_00756	Syag.g_00769
OG0001307	Prah.g_00326	Syag.g_00577
OG0001308	Prah.g_00396	Syag.g_01406
OG0001309	Prah.g_01521	Syag.g_01482
OG0001311	Prah.g_00857	Syag.g_00876
OG0001312	Prah.g_00766	Syag.g_00779
OG0001313	Prah.g_00300	Syag.g_00391, Syag.g_01336
OG0001313	Prah.g_00299	Syag.g_01335
OG0001316	Prah.g_02269	Syag.g_01940
OG0001319	Prah.g_02124	Syag.g_02609
OG0001321	Prah.g_00253	Syag.g_00050
OG0001322	Prah.g_00254	Syag.g_00051
OG0001323	Prah.g_01518	Syag.g_01479
OG0001324	Prah.g_00987	Syag.g_01002
OG0001326	Prah.g_02557	Syag.g_02190, Syag.g_02195
OG0001328	Prah.g_00722	Syag.g_00620
OG0001329	Prah.g_01213	Syag.g_00498
OG0001330	Prah.g_01354	Syag.g_01181
OG0001331	Prah.g_01581	Syag.g_01543
OG0001332	Prah.g_01605	Syag.g_01611
OG0001333	Prah.g_01726	Syag.g_01739
OG0001334	Prah.g_01961	Syag.g_02807
OG0001335	Prah.g_01960	Syag.g_02808
OG0001336	Prah.g_02583	Syag.g_02249
OG0001337	Prah.g_01950	Syag.g_02804, Syag.g_02835, Syag.g_02824
OG0001339	Prah.g_01893	Syag.g_01881
OG0001341	Prah.g_00615	Syag.g_00233
OG0001344	Prah.g_01317	Syag.g_01136
OG0001347	Prah.g_00082	Syag.g_02350
OG0001348	Prah.g_02412	Syag.g_00941
OG0001351	Prah.g_00256	Syag.g_00055
OG0001352	Prah.g_01029	Syag.g_01459
OG0001353	Prah.g_00606	Syag.g_00716
OG0001354	Prah.g_00813	Syag.g_00830
OG0001356	Prah.g_01163	Syag.g_00942
OG0001358	Prah.g_00527	Syag.g_00374
OG0001360	Prah.g_01240	Syag.g_01106
OG0001361	Prah.g_01294	Syag.g_01111
OG0001365	Prah.g_02495	Syag.g_02131
OG0001366	Prah.g_01702	Syag.g_01718
OG0001367	Prah.g_01870	Syag.g_02657
OG0001369	Prah.g_01880	Syag.g_01868
OG0001370	Prah.g_00617	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Prah.g_02556	Syag.g_02194
OG0001374	Prah.g_02564	Syag.g_02202
OG0001376	Prah.g_02511	Syag.g_02153
OG0001377	Prah.g_02510	Syag.g_02152
OG0001378	Prah.g_00223	Syag.g_00028
OG0001379	Prah.g_01356	Syag.g_01183
OG0001380	Prah.g_00571	Syag.g_00252
OG0001383	Prah.g_01771	Syag.g_01776
OG0001383	Prah.g_01770	Syag.g_01775
OG0001385	Prah.g_02553	Syag.g_02191
OG0001386	Prah.g_02554	Syag.g_02192
OG0001387	Prah.g_02555	Syag.g_02193
OG0001388	Prah.g_02558	Syag.g_02196
OG0001389	Prah.g_02559	Syag.g_02197
OG0001390	Prah.g_02560	Syag.g_02198
OG0001391	Prah.g_02561	Syag.g_02199
OG0001392	Prah.g_02562	Syag.g_02200
OG0001393	Prah.g_02563	Syag.g_02201
OG0001394	Prah.g_00700	Syag.g_00635
OG0001395	Prah.g_00868	Syag.g_00898
OG0001396	Prah.g_00081	Syag.g_02349
OG0001398	Prah.g_01180	Syag.g_00751
OG0001401	Prah.g_00602	Syag.g_00720
OG0001402	Prah.g_00522	Syag.g_00379
OG0001403	Prah.g_00037	Syag.g_02308
OG0001405	Prah.g_01957	Syag.g_02810
OG0001406	Prah.g_02512	Syag.g_02154
OG0001409	Prah.g_01307	Syag.g_01125
OG0001410	Prah.g_00325	Syag.g_00576
OG0001416	Prah.g_01367	Syag.g_01198
OG0001425	Prah.g_02507	Syag.g_02148
OG0001433	Prah.g_01162	Syag.g_00943
OG0001435	Prah.g_00737	Syag.g_00605
OG0001436	Prah.g_02210	Syag.g_02454
OG0001436	Prah.g_02217	Syag.g_02453
OG0001438	Prah.g_02149	Syag.g_02583
OG0001442	Prah.g_00691	Syag.g_00648
OG0001443	Prah.g_01664	Syag.g_02157
OG0001444	Prah.g_01875	Syag.g_01863
OG0001444	Prah.g_00137	Syag.g_02380
OG0001449	Prah.g_01806	Syag.g_02676
OG0001452	Prah.g_01220	Syag.g_02638
OG0001460	Prah.g_01161	Syag.g_00944
OG0001461	Prah.g_00260	Syag.g_00521
OG0001462	Prah.g_00044	Syag.g_02315
OG0001470	Prah.g_00119	Syag.g_02420
OG0001475	Prah.g_00121	Syag.g_02418
OG0001477	Prah.g_01020	Syag.g_00990
OG0001479	Prah.g_01936	Syag.g_02848
OG0001484	Prah.g_00892	Syag.g_02203
OG0001487	Prah.g_00357	Syag.g_01365
OG0001488	Prah.g_01301	Syag.g_01119
OG0001489	Prah.g_01979	Syag.g_02789, Syag.g_00515
OG0001494	Prah.g_00111	Syag.g_02489
OG0001495	Prah.g_02045	Syag.g_02719
OG0001496	Prah.g_01016	Syag.g_00993
OG0001497	Prah.g_01019	Syag.g_00991
OG0001498	Prah.g_00206	Syag.g_00006
OG0001508	Prah.g_00118	Syag.g_02421
OG0001510	Prah.g_00143	Syag.g_02386
OG0001511	Prah.g_01906	Syag.g_01893
OG0001512	Prah.g_01775	Syag.g_01781
OG0001513	Prah.g_00243	Syag.g_02427
OG0001514	Prah.g_01015	Syag.g_00994
OG0001515	Prah.g_00978	Syag.g_01007
OG0001516	Prah.g_00453	Syag.g_00579
OG0001517	Prah.g_01939	Syag.g_02844
OG0001518	Prah.g_02506	Syag.g_02146
OG0001519	Prah.g_02515	Syag.g_02161
OG0001525	Prah.g_01202	Syag.g_00464
OG0001527	Prah.g_01453	Syag.g_00287
OG0001528	Prah.g_00120	Syag.g_02419
OG0001529	Prah.g_00050	Syag.g_02327
OG0001530	Prah.g_01903	Syag.g_01891
OG0001531	Prah.g_01774	Syag.g_01780
OG0001532	Prah.g_01252	Syag.g_01089
OG0001533	Prah.g_01187	Syag.g_01324
OG0001533	Prah.g_00222	Syag.g_00026
OG0001534	Prah.g_00865	Syag.g_00891
OG0001535	Prah.g_00853	Syag.g_00871
OG0001536	Prah.g_00792	Syag.g_00805
OG0001537	Prah.g_00707	Syag.g_00629
OG0001538	Prah.g_00662	Syag.g_00672
OG0001539	Prah.g_00559	Syag.g_00601
OG0001540	Prah.g_02255	Syag.g_01925
OG0001541	Prah.g_02318	Syag.g_01990
OG0001542	Prah.g_02335	Syag.g_01999
OG0001543	Prah.g_02414	Syag.g_02058
OG0001544	Prah.g_02514	Syag.g_02158
OG0001545	Prah.g_02572	Syag.g_02238
OG0001553	Prah.g_00411	Syag.g_01424
OG0001556	Prah.g_01158, Prah.g_01157	Syag.g_01096
OG0001558	Prah.g_00021	Syag.g_02292
OG0001559	Prah.g_01902	Syag.g_01890
OG0001560	Prah.g_01889	Syag.g_01877
OG0001561	Prah.g_00859	Syag.g_00878
OG0001562	Prah.g_00845	Syag.g_00863
OG0001563	Prah.g_01996	Syag.g_02772
OG0001565	Prah.g_00621	Syag.g_00449
OG0001572	Prah.g_01101	Syag.g_00086
OG0001574	Prah.g_01456	Syag.g_00285
OG0001575	Prah.g_01450	Syag.g_00290
OG0001576	Prah.g_01379	Syag.g_01233
OG0001577	Prah.g_01326	Syag.g_01146
OG0001579	Prah.g_01953	Syag.g_02813, Syag.g_02817
OG0001580	Prah.g_02479	Syag.g_02112
OG0001588	Prah.g_02223	Syag.g_02446
OG0001589	Prah.g_01735	Syag.g_01748
OG0001590	Prah.g_00578	Syag.g_00404, Syag.g_00519, Syag.g_00497
OG0001591	Prah.g_00552	Syag.g_00595
OG0001592	Prah.g_02480	Syag.g_02113
OG0001614	Prah.g_00158	Syag.g_02401
OG0001615	Prah.g_01475	Syag.g_00256
OG0001616	Prah.g_01261	Syag.g_01102
OG0001617	Prah.g_00989	Syag.g_00998
OG0001618	Prah.g_00877	Syag.g_00909
OG0001619	Prah.g_00782	Syag.g_00794
OG0001620	Prah.g_01924	Syag.g_02857
OG0001621	Prah.g_02097	Syag.g_02637
OG0001622	Prah.g_02581	Syag.g_02247
OG0001634	Prah.g_00447	Syag.g_00585
OG0001635	Prah.g_01206	Syag.g_02369
OG0001636	Prah.g_00043	Syag.g_02314
OG0001637	Prah.g_01751	Syag.g_00020
OG0001638	Prah.g_01691	Syag.g_01700
OG0001639	Prah.g_01616	Syag.g_01615
OG0001640	Prah.g_00902	Syag.g_00955
OG0001641	Prah.g_00827	Syag.g_00847
OG0001642	Prah.g_00580	Syag.g_00742
OG0001643	Prah.g_00496	Syag.g_00415
OG0001652	Prah.g_00019	Syag.g_02290
OG0001653	Prah.g_01878	Syag.g_01462, Syag.g_01866
OG0001654	Prah.g_01614	Syag.g_01613
OG0001656	Prah.g_01954	Syag.g_02816
OG0001657	Prah.g_02293	Syag.g_01962
OG0001658	Prah.g_02489	Syag.g_02125
OG0001671	Prah.g_02407	Syag.g_02063
OG0001672	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853	Syag.g_01833
OG0001673	Prah.g_01783	Syag.g_01789
OG0001674	Prah.g_01755	Syag.g_01317
OG0001674	Prah.g_01756	Syag.g_01316
OG0001675	Prah.g_00841, Prah.g_00843	Syag.g_01692, Syag.g_00861
OG0001676	Prah.g_01951	Syag.g_02815
OG0001677	Prah.g_01964	Syag.g_02800
OG0001678	Prah.g_02069	Syag.g_02692
OG0001690	Prah.g_01493, Prah.g_02437	Syag.g_02135, Syag.g_00545
OG0001691	Prah.g_00742	Syag.g_00486
OG0001692	Prah.g_00413	Syag.g_01426
OG0001693	Prah.g_00212	Syag.g_00976
OG0001694	Prah.g_02136	Syag.g_02596
OG0001695	Prah.g_02568	Syag.g_02232
OG0001703	Prah.g_01574	Syag.g_01535
OG0001712	Prah.g_00612	Syag.g_00089
OG0001715	Prah.g_01165	Syag.g_00114
OG0001726	Prah.g_00745	Syag.g_00747
OG0001728	Prah.g_00093	Syag.g_00208
OG0001729	Prah.g_01769	Syag.g_01774
OG0001730	Prah.g_01766	Syag.g_01769
OG0001731	Prah.g_01630	Syag.g_01640
OG0001732	Prah.g_01267	Syag.g_01069
OG0001734	Prah.g_00582	Syag.g_00740
OG0001735	Prah.g_00461	Syag.g_00555
OG0001736	Prah.g_01944	Syag.g_02468
OG0001737	Prah.g_02154	Syag.g_02577
OG0001738	Prah.g_02185	Syag.g_02539
OG0001739	Prah.g_02566	Syag.g_02230
OG0001740	Prah.g_02571	Syag.g_02235
OG0001747	Prah.g_02276	Syag.g_01945
OG0001748	Prah.g_02405	Syag.g_02065
OG0001749	Prah.g_02203	Syag.g_02461
OG0001750	Prah.g_01876	Syag.g_01864
OG0001752	Prah.g_01763	Syag.g_01766
OG0001753	Prah.g_01757	Syag.g_01760
OG0001754	Prah.g_01754	Syag.g_00022
OG0001755	Prah.g_01522	Syag.g_01483
OG0001758	Prah.g_01121	Syag.g_00524
OG0001761	Prah.g_00944	Syag.g_00361
OG0001762	Prah.g_00834	Syag.g_00854
OG0001763	Prah.g_00822, Prah.g_00823	Syag.g_00842
OG0001764	Prah.g_00748	Syag.g_00758
OG0001766	Prah.g_02161	Syag.g_02567
OG0001767	Prah.g_02216	Syag.g_02455
OG0001768	Prah.g_02342	Syag.g_02008
OG0001783	Prah.g_00153	Syag.g_02396
OG0001784	Prah.g_01871	Syag.g_01860
OG0001786	Prah.g_01646	Syag.g_01658
OG0001787	Prah.g_01502	Syag.g_01455
OG0001788	Prah.g_01499	Syag.g_01452
OG0001789	Prah.g_01363	Syag.g_01191
OG0001790	Prah.g_01334	Syag.g_01153
OG0001791	Prah.g_01309	Syag.g_01127
OG0001792	Prah.g_01274	Syag.g_01063
OG0001794	Prah.g_01129	Syag.g_00887, Syag.g_00888
OG0001796	Prah.g_00847	Syag.g_00865
OG0001797	Prah.g_00775	Syag.g_00786
OG0001798	Prah.g_00520	Syag.g_00381
OG0001799	Prah.g_00479	Syag.g_00430
OG0001800	Prah.g_00429	Syag.g_01287
OG0001801	Prah.g_00422	Syag.g_01440
OG0001803	Prah.g_00236	Syag.g_00039
OG0001804	Prah.g_00207	Syag.g_00007
OG0001805	Prah.g_02088	Syag.g_02661
OG0001806	Prah.g_02125	Syag.g_02608
OG0001807	Prah.g_02218	Syag.g_02452
OG0001808	Prah.g_02226	Syag.g_02441
OG0001809	Prah.g_02266	Syag.g_01936
OG0001810	Prah.g_02267	Syag.g_01938
OG0001811	Prah.g_02325	Syag.g_01997
OG0001812	Prah.g_02481	Syag.g_02114
OG0001813	Prah.g_02535	Syag.g_02168
OG0001814	Prah.g_02590	Syag.g_02257
OG0001815	Prah.g_02599	Syag.g_02267
OG0001816	Prah.g_00554	Syag.g_00599
OG0001835	Prah.g_01021	Syag.g_01028
OG0001837	Prah.g_02406	Syag.g_02064
OG0001838	Prah.g_00009	Syag.g_02280
OG0001839	Prah.g_00039	Syag.g_02310
OG0001840	Prah.g_00056	Syag.g_02333
OG0001841	Prah.g_00064	Syag.g_02342
OG0001843	Prah.g_00159	Syag.g_02402
OG0001844	Prah.g_00160	Syag.g_02403
OG0001845	Prah.g_00162	Syag.g_02404
OG0001846	Prah.g_00184	Syag.g_01913
OG0001847	Prah.g_00186	Syag.g_01911
OG0001848	Prah.g_00190	Syag.g_01907
OG0001849	Prah.g_01865	Syag.g_01849
OG0001850	Prah.g_01858	Syag.g_01836
OG0001851	Prah.g_01848	Syag.g_01829
OG0001852	Prah.g_01847	Syag.g_01828
OG0001853	Prah.g_01840	Syag.g_01821
OG0001854	Prah.g_01780	Syag.g_01785
OG0001855	Prah.g_01750	Syag.g_01313
OG0001856	Prah.g_01650	Syag.g_01665
OG0001857	Prah.g_01647	Syag.g_01662
OG0001858	Prah.g_01626	Syag.g_01634
OG0001859	Prah.g_01585	Syag.g_01547
OG0001860	Prah.g_01573	Syag.g_01533
OG0001861	Prah.g_01559	Syag.g_01521
OG0001862	Prah.g_01547	Syag.g_01509
OG0001863	Prah.g_01542	Syag.g_01503
OG0001864	Prah.g_01487	Syag.g_01444
OG0001865	Prah.g_01420	Syag.g_00323
OG0001866	Prah.g_01395	Syag.g_00349
OG0001867	Prah.g_01386	Syag.g_00359
OG0001868	Prah.g_01366	Syag.g_01197
OG0001869	Prah.g_01327	Syag.g_01147
OG0001870	Prah.g_01319	Syag.g_01138
OG0001871	Prah.g_01314	Syag.g_01133
OG0001872	Prah.g_01281	Syag.g_01058
OG0001873	Prah.g_01260	Syag.g_01101
OG0001874	Prah.g_01241	Syag.g_01104
OG0001875	Prah.g_01122	Syag.g_00525
OG0001876	Prah.g_01123	Syag.g_00526
OG0001877	Prah.g_00979	Syag.g_01006
OG0001878	Prah.g_00838	Syag.g_00858
OG0001879	Prah.g_00831	Syag.g_00852
OG0001880	Prah.g_00799	Syag.g_00815
OG0001881	Prah.g_00798	Syag.g_00813
OG0001882	Prah.g_00778	Syag.g_00789
OG0001883	Prah.g_00774	Syag.g_00785
OG0001884	Prah.g_00764	Syag.g_00483
OG0001885	Prah.g_00753	Syag.g_00764
OG0001886	Prah.g_00749	Syag.g_00760
OG0001887	Prah.g_00723	Syag.g_00619
OG0001888	Prah.g_00682	Syag.g_00640
OG0001889	Prah.g_00653	Syag.g_00682
OG0001890	Prah.g_00590	Syag.g_00732
OG0001891	Prah.g_00586	Syag.g_00736
OG0001892	Prah.g_00573	Syag.g_00447
OG0001893	Prah.g_00519	Syag.g_00382
OG0001894	Prah.g_00502	Syag.g_00409
OG0001895	Prah.g_00426	Syag.g_01296
OG0001896	Prah.g_00220	Syag.g_00024
OG0001897	Prah.g_01931	Syag.g_02854
OG0001898	Prah.g_01947	Syag.g_02836
OG0001899	Prah.g_02006	Syag.g_02761
OG0001900	Prah.g_02109	Syag.g_02623
OG0001901	Prah.g_02110	Syag.g_02622
OG0001902	Prah.g_02141	Syag.g_02591
OG0001903	Prah.g_02150	Syag.g_02582
OG0001904	Prah.g_02220	Syag.g_02450
OG0001905	Prah.g_02228	Syag.g_02438
OG0001906	Prah.g_02256	Syag.g_01926
OG0001907	Prah.g_02272	Syag.g_01944
OG0001908	Prah.g_02319	Syag.g_01992
OG0001909	Prah.g_02340	Syag.g_02006
OG0001910	Prah.g_02401	Syag.g_02068
OG0001912	Prah.g_02500	Syag.g_02139
OG0001913	Prah.g_02502	Syag.g_02141
OG0001914	Prah.g_02529, Prah.g_02530	Syag.g_00149
OG0001915	Prah.g_01199	Syag.g_02264
OG0001929	Prah.g_00072	Syag.g_02352
OG0001932	Prah.g_00157	Syag.g_02400
OG0001933	Prah.g_01900	Syag.g_01888
OG0001934	Prah.g_01885	Syag.g_01873
OG0001935	Prah.g_01845	Syag.g_01826
OG0001936	Prah.g_01813	Syag.g_00111
OG0001937	Prah.g_01638	Syag.g_01648
OG0001938	Prah.g_01571	Syag.g_01531
OG0001939	Prah.g_01477	Syag.g_00441
OG0001940	Prah.g_01436	Syag.g_00307
OG0001941	Prah.g_01371	Syag.g_01220
OG0001943	Prah.g_01308	Syag.g_01126
OG0001944	Prah.g_01207	Syag.g_00746
OG0001946	Prah.g_00984	Syag.g_01005
OG0001947	Prah.g_00900	Syag.g_00953
OG0001948	Prah.g_00825	Syag.g_00844
OG0001949	Prah.g_00809	Syag.g_00824
OG0001950	Prah.g_00807	Syag.g_00822
OG0001951	Prah.g_00797	Syag.g_00812
OG0001952	Prah.g_00777	Syag.g_00788
OG0001953	Prah.g_00776	Syag.g_00787
OG0001957	Prah.g_00514	Syag.g_00387
OG0001958	Prah.g_00458	Syag.g_00558
OG0001960	Prah.g_00330, Prah.g_00329	Syag.g_01361
OG0001961	Prah.g_00307	Syag.g_01351
OG0001964	Prah.g_02057	Syag.g_02706
OG0001965	Prah.g_02096	Syag.g_01457
OG0001966	Prah.g_02104	Syag.g_02629
OG0001967	Prah.g_02106	Syag.g_02627
OG0001968	Prah.g_02107	Syag.g_02626
OG0001969	Prah.g_02169	Syag.g_02561
OG0001970	Prah.g_02258	Syag.g_01928
OG0001971	Prah.g_02338	Syag.g_02004
OG0001972	Prah.g_02389	Syag.g_02082
OG0001974	Prah.g_02487	Syag.g_02122
OG0001975	Prah.g_02528	Syag.g_00150
OG0001976	Prah.g_02531	Syag.g_00148
OG0001996	Prah.g_00035	Syag.g_02306
OG0001997	Prah.g_01874	Syag.g_01862
OG0001998	Prah.g_01748	Syag.g_01305
OG0001999	Prah.g_01721	Syag.g_01737
OG0002000	Prah.g_01520	Syag.g_01481
OG0002002	Prah.g_01280	Syag.g_01059
OG0002003	Prah.g_00976	Syag.g_01009
OG0002004	Prah.g_00966	Syag.g_01686
OG0002006	Prah.g_00899	Syag.g_00952
OG0002007	Prah.g_00898	Syag.g_00951
OG0002008	Prah.g_00836	Syag.g_00856
OG0002010	Prah.g_00373	Syag.g_01384
OG0002012	Prah.g_01974	Syag.g_01609
OG0002013	Prah.g_02189	Syag.g_01841
OG0002014	Prah.g_02202	Syag.g_02473, Syag.g_02462
OG0002015	Prah.g_02215	Syag.g_02459
OG0002016	Prah.g_02408	Syag.g_02062
OG0002017	Prah.g_02545	Syag.g_02179
OG0002018	Prah.g_02570	Syag.g_02234
OG0002037	Prah.g_01568	Syag.g_01037
OG0002038	Prah.g_01312	Syag.g_01131
OG0002039	Prah.g_01300	Syag.g_01118
OG0002040	Prah.g_01299	Syag.g_01117
OG0002041	Prah.g_00820	Syag.g_00840
OG0002042	Prah.g_00802	Syag.g_00818
OG0002043	Prah.g_00757	Syag.g_00771
OG0002044	Prah.g_00607	Syag.g_00715, Syag.g_01174
OG0002045	Prah.g_00305	Syag.g_01346
OG0002046	Prah.g_00302	Syag.g_01342
OG0002047	Prah.g_00203	Syag.g_00003
OG0002048	Prah.g_01967	Syag.g_02795
OG0002049	Prah.g_02049	Syag.g_02712
OG0002050	Prah.g_02116	Syag.g_02617
OG0002051	Prah.g_02317	Syag.g_01989
OG0002053	Prah.g_02523	Syag.g_00514
OG0002110	Prah.g_00725	Syag.g_00103
OG0002113	Prah.g_00040	Syag.g_02311
OG0002114	Prah.g_01747	Syag.g_01314
OG0002115	Prah.g_01669	Syag.g_01679
OG0002117	Prah.g_01306	Syag.g_01124
OG0002119	Prah.g_01242	Syag.g_02057
OG0002120	Prah.g_01197	Syag.g_00745
OG0002121	Prah.g_01107	Syag.g_00172
OG0002122	Prah.g_00975	Syag.g_01010
OG0002123	Prah.g_00883	Syag.g_00918
OG0002124	Prah.g_00585	Syag.g_00738
OG0002126	Prah.g_02214, Prah.g_02204	Syag.g_02460
OG0002127	Prah.g_02277	Syag.g_01946
OG0002128	Prah.g_02527	Syag.g_00146
OG0002129	Prah.g_00392	Syag.g_01403
OG0002130	Prah.g_01362	Syag.g_01190
OG0002159	Prah.g_00138	Syag.g_02381
OG0002161	Prah.g_01749	Syag.g_01306, Syag.g_01311
OG0002162	Prah.g_01442	Syag.g_00300
OG0002167	Prah.g_00960	Syag.g_01842
OG0002168	Prah.g_00901	Syag.g_00954
OG0002169	Prah.g_00202	Syag.g_00002
OG0002170	Prah.g_01943	Syag.g_02839
OG0002171	Prah.g_02200	Syag.g_02464
OG0002173	Prah.g_02416	Syag.g_02055
OG0002174	Prah.g_02546	Syag.g_02180
