Orthogroup	Prah	Prag
OG0001167	Prah.g_01725	Prag.g_01705
OG0001168	Prah.g_01727	Prag.g_01707
OG0001169	Prah.g_01729	Prag.g_01709
OG0001170	Prah.g_01731	Prag.g_01711
OG0001171	Prah.g_01742	Prag.g_01721
OG0001172	Prah.g_02068	Prag.g_01735
OG0001173	Prah.g_02067	Prag.g_01736
OG0001174	Prah.g_02059	Prag.g_01744
OG0001175	Prah.g_02058	Prag.g_01745
OG0001176	Prah.g_02042	Prag.g_01752
OG0001177	Prah.g_02044	Prag.g_01754
OG0001178	Prah.g_01682	Prag.g_01759
OG0001179	Prah.g_02013	Prag.g_01788
OG0001180	Prah.g_01988	Prag.g_01810
OG0001181	Prah.g_01984	Prag.g_01814
OG0001182	Prah.g_01976	Prag.g_01821
OG0001183	Prah.g_01965	Prag.g_01825
OG0001184	Prah.g_02239	Prag.g_01841
OG0001185	Prah.g_00156	Prag.g_01855
OG0001186	Prah.g_00088	Prag.g_01879
OG0001187	Prah.g_00085	Prag.g_01883
OG0001188	Prah.g_00080	Prag.g_01885
OG0001189	Prah.g_00057	Prag.g_01902
OG0001190	Prah.g_02490	Prag.g_01906
OG0001191	Prah.g_02503	Prag.g_01916
OG0001192	Prah.g_02508	Prag.g_01921
OG0001193	Prah.g_02548	Prag.g_01931
OG0001194	Prah.g_02550	Prag.g_01932
OG0001195	Prah.g_02551	Prag.g_01933
OG0001196	Prah.g_02587	Prag.g_01946
OG0001197	Prah.g_02589	Prag.g_01947
OG0001198	Prah.g_02601	Prag.g_01954
OG0001199	Prah.g_01844	Prag.g_00068
OG0001200	Prah.g_01846	Prag.g_00070
OG0001201	Prah.g_01898	Prag.g_00101
OG0001202	Prah.g_02359	Prag.g_00192
OG0001204	Prah.g_02077	Prag.g_00236
OG0001205	Prah.g_00240	Prag.g_00424
OG0001206	Prah.g_00291	Prag.g_00441
OG0001207	Prah.g_01575	Prag.g_00456
OG0001208	Prah.g_01564	Prag.g_00461
OG0001209	Prah.g_01498	Prag.g_00514
OG0001210	Prah.g_01484	Prag.g_00519
OG0001211	Prah.g_01467	Prag.g_00529
OG0001212	Prah.g_01407	Prag.g_00574
OG0001213	Prah.g_00510	Prag.g_00607
OG0001214	Prah.g_00499	Prag.g_00615
OG0001215	Prah.g_00973	Prag.g_00668
OG0001216	Prah.g_00885	Prag.g_00694
OG0001217	Prah.g_01447	Prag.g_00744
OG0001218	Prah.g_00356	Prag.g_00752
OG0001219	Prah.g_00755	Prag.g_00795
OG0001220	Prah.g_00575	Prag.g_00856
OG0001221	Prah.g_00715	Prag.g_00917
OG0001222	Prah.g_02517	Prag.g_00956
OG0001223	Prah.g_00824	Prag.g_00982
OG0001224	Prah.g_00911	Prag.g_01032
OG0001225	Prah.g_00913	Prag.g_01034
OG0001226	Prah.g_01192	Prag.g_01060
OG0001227	Prah.g_01601	Prag.g_01079
OG0001228	Prah.g_01278	Prag.g_01198
OG0001229	Prah.g_01663	Prag.g_01387
OG0001230	Prah.g_00418	Prag.g_01480
OG0001231	Prah.g_00018	Prag.g_01585
OG0001232	Prah.g_01704	Prag.g_01692
OG0001233	Prah.g_01732	Prag.g_01712
OG0001234	Prah.g_02055	Prag.g_01747
OG0001235	Prah.g_02047	Prag.g_01756
OG0001236	Prah.g_02235	Prag.g_01838
OG0001237	Prah.g_02240	Prag.g_01842
OG0001238	Prah.g_02504	Prag.g_01917
OG0001239	Prah.g_01841	Prag.g_00065
OG0001241	Prah.g_01891	Prag.g_00094
OG0001242	Prah.g_00185	Prag.g_00112
OG0001243	Prah.g_02251	Prag.g_00118
OG0001244	Prah.g_02279	Prag.g_00134
OG0001245	Prah.g_01181	Prag.g_00373
OG0001246	Prah.g_01537	Prag.g_00483
OG0001247	Prah.g_00625	Prag.g_00661
OG0001248	Prah.g_00981	Prag.g_00663
OG0001249	Prah.g_01946	Prag.g_00784
OG0001250	Prah.g_00597	Prag.g_00845
OG0001252	Prah.g_00906	Prag.g_01027
OG0001253	Prah.g_01176	Prag.g_01080
OG0001254	Prah.g_02525	Prag.g_01122
OG0001255	Prah.g_01037	Prag.g_01137
OG0001256	Prah.g_01658	Prag.g_01578
OG0001258	Prah.g_01671	Prag.g_01666
OG0001259	Prah.g_01730	Prag.g_01710
OG0001260	Prah.g_01761	Prag.g_01727
OG0001261	Prah.g_02004	Prag.g_01796
OG0001262	Prah.g_00060	Prag.g_01900
OG0001263	Prah.g_02253	Prag.g_00121
OG0001265	Prah.g_00187	Prag.g_00111
OG0001266	Prah.g_02363	Prag.g_00196
OG0001267	Prah.g_02134	Prag.g_00271
OG0001268	Prah.g_01934	Prag.g_00334
OG0001269	Prah.g_00579	Prag.g_00353
OG0001270	Prah.g_00228	Prag.g_00413
OG0001271	Prah.g_00309	Prag.g_00451
OG0001272	Prah.g_01560	Prag.g_00465
OG0001273	Prah.g_00506	Prag.g_00609
OG0001274	Prah.g_02393	Prag.g_00681
OG0001275	Prah.g_00837	Prag.g_00992
OG0001276	Prah.g_00855	Prag.g_01011
OG0001277	Prah.g_02573	Prag.g_01068
OG0001278	Prah.g_01284	Prag.g_01203
OG0001279	Prah.g_00431	Prag.g_01302
OG0001280	Prah.g_01361	Prag.g_01354
OG0001281	Prah.g_01370	Prag.g_01360
OG0001285	Prah.g_01709	Prag.g_01695
OG0001286	Prah.g_01990	Prag.g_01808
OG0001287	Prah.g_00148	Prag.g_01863
OG0001288	Prah.g_00130	Prag.g_01872
OG0001290	Prah.g_01890	Prag.g_00093
OG0001291	Prah.g_02263	Prag.g_00128
OG0001292	Prah.g_02083	Prag.g_00241
OG0001293	Prah.g_02108	Prag.g_00252
OG0001294	Prah.g_00443	Prag.g_00371
OG0001295	Prah.g_01481	Prag.g_00446
OG0001296	Prah.g_01531	Prag.g_00488
OG0001297	Prah.g_01527	Prag.g_00493
OG0001298	Prah.g_01435	Prag.g_00555
OG0001300	Prah.g_00986	Prag.g_00671
OG0001301	Prah.g_01023	Prag.g_00674
OG0001302	Prah.g_01802	Prag.g_00793
OG0001303	Prah.g_00756	Prag.g_00996
OG0001307	Prah.g_00326	Prag.g_01372
OG0001308	Prah.g_00396	Prag.g_01500
OG0001309	Prah.g_01521	Prag.g_01582
OG0001310	Prah.g_01693	Prag.g_01681
OG0001312	Prah.g_00766	Prag.g_00945
OG0001313	Prah.g_00300, Prah.g_00299	Prag.g_01293, Prag.g_01295, Prag.g_01251
OG0001316	Prah.g_02269	Prag.g_00133
OG0001319	Prah.g_02124	Prag.g_00263
OG0001321	Prah.g_00253	Prag.g_00430
OG0001322	Prah.g_00254	Prag.g_00431
OG0001323	Prah.g_01518	Prag.g_00498
OG0001324	Prah.g_00987	Prag.g_00672
OG0001326	Prah.g_02557	Prag.g_00881
OG0001327	Prah.g_00555	Prag.g_01051
OG0001328	Prah.g_00722	Prag.g_01078
OG0001329	Prah.g_01213	Prag.g_01113
OG0001330	Prah.g_01354	Prag.g_01327
OG0001331	Prah.g_01581	Prag.g_01395
OG0001332	Prah.g_01605	Prag.g_01533
OG0001333	Prah.g_01726	Prag.g_01706
OG0001334	Prah.g_01961	Prag.g_01828
OG0001335	Prah.g_01960	Prag.g_01829
OG0001336	Prah.g_02583	Prag.g_01943
OG0001339	Prah.g_01893	Prag.g_00096
OG0001340	Prah.g_01949	Prag.g_00319
OG0001341	Prah.g_00615	Prag.g_00742
OG0001344	Prah.g_01317	Prag.g_01157
OG0001347	Prah.g_00098	Prag.g_01276
OG0001348	Prah.g_02412	Prag.g_01606
OG0001351	Prah.g_00256	Prag.g_00433
OG0001352	Prah.g_01029	Prag.g_00658
OG0001353	Prah.g_00606	Prag.g_00837
OG0001354	Prah.g_00813	Prag.g_00974
OG0001355	Prah.g_00710	Prag.g_01616
OG0001356	Prah.g_02519, Prah.g_01163	Prag.g_00769
OG0001358	Prah.g_00527	Prag.g_00598
OG0001360	Prah.g_01240	Prag.g_01081
OG0001361	Prah.g_01294	Prag.g_01169
OG0001362	Prah.g_00390	Prag.g_01504
OG0001363	Prah.g_00388	Prag.g_01506
OG0001365	Prah.g_02495	Prag.g_01910
OG0001369	Prah.g_01880	Prag.g_00086
OG0001371	Prah.g_01789	Prag.g_00657
OG0001372	Prah.g_01812	Prag.g_00751
OG0001373	Prah.g_02556	Prag.g_00880
OG0001374	Prah.g_02564	Prag.g_00888
OG0001376	Prah.g_02511	Prag.g_01045
OG0001377	Prah.g_02510	Prag.g_01046
OG0001378	Prah.g_00223	Prag.g_01090
OG0001379	Prah.g_01356	Prag.g_01349
OG0001380	Prah.g_00571	Prag.g_01377
OG0001381	Prah.g_00895	Prag.g_01383
OG0001382	Prah.g_00891	Prag.g_01599
OG0001385	Prah.g_02553	Prag.g_00877
OG0001386	Prah.g_02554	Prag.g_00878
OG0001387	Prah.g_02555	Prag.g_00879
OG0001388	Prah.g_02558	Prag.g_00882
OG0001389	Prah.g_02559	Prag.g_00883
OG0001390	Prah.g_02560	Prag.g_00884
OG0001391	Prah.g_02561	Prag.g_00885
OG0001392	Prah.g_02562	Prag.g_00886
OG0001393	Prah.g_02563	Prag.g_00887
OG0001395	Prah.g_00868	Prag.g_01023
OG0001396	Prah.g_00099, Prah.g_00081	Prag.g_01277
OG0001397	Prah.g_00389	Prag.g_01505
OG0001398	Prah.g_01180	Prag.g_01612
OG0001399	Prah.g_01971, Prah.g_00340	Prag.g_01749
OG0001401	Prah.g_00602	Prag.g_01280
OG0001402	Prah.g_00522	Prag.g_00759
OG0001403	Prah.g_00037	Prag.g_00030
OG0001405	Prah.g_01957	Prag.g_00317
OG0001406	Prah.g_02512	Prag.g_01044
OG0001409	Prah.g_01307	Prag.g_01160
OG0001410	Prah.g_00325	Prag.g_01373
OG0001414	Prah.g_01786	Prag.g_00222
OG0001415	Prah.g_01412	Prag.g_00224
OG0001416	Prah.g_01367	Prag.g_00438
OG0001418	Prah.g_02051	Prag.g_00662
OG0001422	Prah.g_00282	Prag.g_01604
OG0001425	Prah.g_02507	Prag.g_01920
OG0001431	Prah.g_00998	Prag.g_01325
OG0001433	Prah.g_01162	Prag.g_00768
OG0001434	Prah.g_00696	Prag.g_00925
OG0001437	Prah.g_01411	Prag.g_00223
OG0001438	Prah.g_02149	Prag.g_00284
OG0001441	Prah.g_01516	Prag.g_00500
OG0001442	Prah.g_00691	Prag.g_00733
OG0001443	Prah.g_01664	Prag.g_01652
OG0001446	Prah.g_01211	Prag.g_00073
OG0001449	Prah.g_01806	Prag.g_00388
OG0001450	Prah.g_00965	Prag.g_00665
OG0001451	Prah.g_00866	Prag.g_00865
OG0001452	Prah.g_01220	Prag.g_00894
OG0001455	Prah.g_02425	Prag.g_01108
OG0001460	Prah.g_01161	Prag.g_00767
OG0001462	Prah.g_00044	Prag.g_00034
OG0001463	Prah.g_02142	Prag.g_00277
OG0001464	Prah.g_01948	Prag.g_00320
OG0001477	Prah.g_01020	Prag.g_01256
OG0001479	Prah.g_01936	Prag.g_00332
OG0001485	Prah.g_01609	Prag.g_01617
OG0001491	Prah.g_01231, Prah.g_01233	Prag.g_00791
OG0001496	Prah.g_01016	Prag.g_01254
OG0001497	Prah.g_01019	Prag.g_01255
OG0001500	Prah.g_01785	Prag.g_00254
OG0001501	Prah.g_01344	Prag.g_00683
OG0001503	Prah.g_01803	Prag.g_01127
OG0001505	Prah.g_00100	Prag.g_01417
OG0001506	Prah.g_01217	Prag.g_01531
OG0001514	Prah.g_01015	Prag.g_01253
OG0001525	Prah.g_01202	Prag.g_01589
OG0001550	Prah.g_01182	Prag.g_01111
OG0001553	Prah.g_00411	Prag.g_01485
OG0001555	Prah.g_01817	Prag.g_01595
OG0001556	Prah.g_01158, Prah.g_01157	Prag.g_00761
OG0001558	Prah.g_00021	Prag.g_01283
OG0001565	Prah.g_00621	Prag.g_00395
OG0001585	Prah.g_01081	Prag.g_01307
OG0001598	Prah.g_01342	Prag.g_01640, Prag.g_01272
OG0001627	Prah.g_01613	Prag.g_00749
OG0001635	Prah.g_01421, Prah.g_01206	Prag.g_01634
OG0001652	Prah.g_00019	Prag.g_01281
OG0001670	Prah.g_01003	Prag.g_01623
OG0001671	Prah.g_02407	Prag.g_01288
OG0001684	Prah.g_01419	Prag.g_00567
OG0001696	Prah.g_00964	Prag.g_00866
OG0001698	Prah.g_01034	Prag.g_01052
OG0001792	Prah.g_01274	Prag.g_01441
OG0001963	Prah.g_01969	Prag.g_01642
OG0002036	Prah.g_01675	Prag.g_01643
OG0002291	Prah.g_02326, Prah.g_02333	Prag.g_01299
OG0003165	Prah.g_01734	Prag.g_01714
