Orthogroup	Prah	Syai
OG0001167	Prah.g_01725	Syai.g_02254
OG0001168	Prah.g_01727	Syai.g_02256
OG0001169	Prah.g_01729	Syai.g_02258
OG0001170	Prah.g_01731	Syai.g_02260
OG0001171	Prah.g_01742	Syai.g_02270
OG0001172	Prah.g_02068	Syai.g_00323
OG0001173	Prah.g_02067	Syai.g_00324
OG0001174	Prah.g_02059	Syai.g_00332
OG0001175	Prah.g_02058	Syai.g_00333
OG0001176	Prah.g_02042	Syai.g_00352
OG0001177	Prah.g_02044	Syai.g_00350
OG0001178	Prah.g_01682	Syai.g_02383
OG0001179	Prah.g_02013	Syai.g_00385
OG0001180	Prah.g_01988	Syai.g_00410
OG0001181	Prah.g_01984	Syai.g_00414
OG0001182	Prah.g_01976	Syai.g_00423
OG0001183	Prah.g_01965	Syai.g_00429
OG0001184	Prah.g_02239	Syai.g_00156
OG0001185	Prah.g_00156	Syai.g_00117
OG0001186	Prah.g_00088	Syai.g_00084
OG0001187	Prah.g_00085	Syai.g_00081
OG0001188	Prah.g_00080	Syai.g_00078
OG0001189	Prah.g_00057	Syai.g_00061
OG0001190	Prah.g_02490	Syai.g_02776
OG0001191	Prah.g_02503	Syai.g_02788
OG0001192	Prah.g_02508	Syai.g_02793
OG0001193	Prah.g_02548	Syai.g_02835
OG0001194	Prah.g_02550	Syai.g_02838
OG0001195	Prah.g_02551	Syai.g_02839
OG0001196	Prah.g_02587	Syai.g_02913
OG0001197	Prah.g_02589	Syai.g_02915
OG0001198	Prah.g_02601	Syai.g_02930
OG0001199	Prah.g_01844	Syai.g_02480
OG0001200	Prah.g_01846	Syai.g_02482
OG0001202	Prah.g_02359	Syai.g_02674
OG0001204	Prah.g_02077	Syai.g_00312
OG0001205	Prah.g_00240	Syai.g_02212
OG0001206	Prah.g_00291	Syai.g_00853
OG0001207	Prah.g_01575	Syai.g_00629
OG0001208	Prah.g_01564	Syai.g_00640
OG0001209	Prah.g_01498	Syai.g_00711
OG0001210	Prah.g_01484	Syai.g_00720
OG0001211	Prah.g_01467	Syai.g_00735
OG0001212	Prah.g_01407	Syai.g_00799
OG0001213	Prah.g_00510	Syai.g_01082
OG0001214	Prah.g_00499	Syai.g_01106
OG0001215	Prah.g_00973	Syai.g_01958
OG0001216	Prah.g_00885	Syai.g_01388
OG0001217	Prah.g_01447	Syai.g_01185
OG0001218	Prah.g_00356	Syai.g_00893
OG0001219	Prah.g_00755	Syai.g_01561
OG0001220	Prah.g_00575	Syai.g_02087
OG0001221	Prah.g_00715	Syai.g_01284
OG0001222	Prah.g_02517	Syai.g_01516
OG0001223	Prah.g_00824	Syai.g_01463
OG0001224	Prah.g_00911	Syai.g_02011
OG0001225	Prah.g_00913	Syai.g_02009
OG0001226	Prah.g_01192	Syai.g_01154
OG0001227	Prah.g_01601	Syai.g_02806
OG0001228	Prah.g_01278	Syai.g_02218
OG0001229	Prah.g_01663	Syai.g_01986
OG0001230	Prah.g_00418	Syai.g_00964
OG0001231	Prah.g_00018	Syai.g_00017
OG0001232	Prah.g_01704	Syai.g_02410
OG0001233	Prah.g_01732	Syai.g_02261
OG0001234	Prah.g_02055	Syai.g_00337
OG0001235	Prah.g_02047	Syai.g_00343
OG0001236	Prah.g_02235	Syai.g_00159
OG0001237	Prah.g_02240	Syai.g_00137
OG0001238	Prah.g_02504	Syai.g_02789
OG0001239	Prah.g_01841	Syai.g_02477
OG0001240	Prah.g_01881	Syai.g_02527
OG0001241	Prah.g_01891	Syai.g_02537
OG0001242	Prah.g_00185	Syai.g_02566
OG0001243	Prah.g_02251	Syai.g_02573
OG0001244	Prah.g_02279	Syai.g_02605
OG0001245	Prah.g_01181	Syai.g_02091
OG0001246	Prah.g_01537	Syai.g_00666
OG0001247	Prah.g_00625	Syai.g_01380
OG0001248	Prah.g_00981	Syai.g_01377
OG0001249	Prah.g_01946	Syai.g_00464
OG0001250	Prah.g_00597	Syai.g_02053
OG0001252	Prah.g_00906	Syai.g_02018
OG0001254	Prah.g_02525	Syai.g_01744
OG0001255	Prah.g_01037	Syai.g_01915
OG0001256	Prah.g_01658	Syai.g_02362
OG0001258	Prah.g_01671	Syai.g_02372
OG0001259	Prah.g_01730	Syai.g_02259
OG0001260	Prah.g_01761	Syai.g_02281
OG0001261	Prah.g_02004	Syai.g_00394
OG0001262	Prah.g_00060	Syai.g_00063
OG0001263	Prah.g_02253	Syai.g_02576
OG0001265	Prah.g_00187	Syai.g_02563
OG0001266	Prah.g_02363	Syai.g_02679
OG0001267	Prah.g_02134	Syai.g_00259
OG0001268	Prah.g_01934	Syai.g_00492
OG0001269	Prah.g_00579	Syai.g_01699
OG0001270	Prah.g_00228	Syai.g_02231
OG0001271	Prah.g_00309	Syai.g_00862
OG0001272	Prah.g_01560	Syai.g_00644
OG0001273	Prah.g_00506	Syai.g_01099
OG0001274	Prah.g_02393	Syai.g_02706
OG0001275	Prah.g_00837	Syai.g_01447
OG0001276	Prah.g_00855	Syai.g_01431
OG0001277	Prah.g_02573	Syai.g_02899
OG0001278	Prah.g_01284	Syai.g_01799
OG0001279	Prah.g_00431	Syai.g_00991
OG0001280	Prah.g_01361	Syai.g_02176
OG0001281	Prah.g_01370	Syai.g_02186
OG0001283	Prah.g_02582	Syai.g_02908
OG0001285	Prah.g_01709	Syai.g_02866
OG0001286	Prah.g_01990	Syai.g_00408
OG0001287	Prah.g_00148	Syai.g_00109
OG0001290	Prah.g_01890	Syai.g_02536
OG0001291	Prah.g_02263	Syai.g_02587
OG0001292	Prah.g_02083	Syai.g_00306
OG0001293	Prah.g_02108	Syai.g_00285
OG0001294	Prah.g_00443	Syai.g_01242
OG0001295	Prah.g_01481	Syai.g_00722
OG0001296	Prah.g_01531	Syai.g_00672
OG0001297	Prah.g_01527	Syai.g_00676
OG0001298	Prah.g_01435	Syai.g_00773
OG0001300	Prah.g_00986	Syai.g_01982
OG0001301	Prah.g_01023	Syai.g_01995
OG0001302	Prah.g_01802	Syai.g_01142
OG0001303	Prah.g_00756	Syai.g_01559
OG0001307	Prah.g_00326	Syai.g_01717
OG0001308	Prah.g_00396	Syai.g_00943
OG0001309	Prah.g_01521	Syai.g_00682
OG0001311	Prah.g_00857	Syai.g_01429
OG0001312	Prah.g_00766	Syai.g_01549
OG0001316	Prah.g_02269	Syai.g_02593
OG0001319	Prah.g_02124	Syai.g_00270
OG0001321	Prah.g_00253	Syai.g_02195
OG0001322	Prah.g_00254	Syai.g_02194
OG0001323	Prah.g_01518	Syai.g_00685
OG0001324	Prah.g_00987	Syai.g_01983
OG0001326	Prah.g_02557	Syai.g_02856
OG0001327	Prah.g_00555	Syai.g_01250
OG0001328	Prah.g_00722	Syai.g_01278
OG0001330	Prah.g_01354	Syai.g_02167
OG0001331	Prah.g_01581	Syai.g_00622
OG0001332	Prah.g_01605	Syai.g_02293
OG0001333	Prah.g_01726	Syai.g_02255
OG0001334	Prah.g_01961	Syai.g_00438
OG0001335	Prah.g_01960	Syai.g_00439
OG0001336	Prah.g_02583	Syai.g_02909
OG0001337	Prah.g_01950	Syai.g_00434, Syai.g_00452
OG0001339	Prah.g_01893	Syai.g_02539
OG0001340	Prah.g_01949	Syai.g_00453
OG0001344	Prah.g_01317	Syai.g_02139
OG0001347	Prah.g_00082	Syai.g_02766
OG0001348	Prah.g_02412	Syai.g_02033
OG0001350	Prah.g_01778	Syai.g_00539
OG0001351	Prah.g_00256	Syai.g_00843
OG0001352	Prah.g_01029	Syai.g_00700
OG0001353	Prah.g_00606	Syai.g_02042
OG0001354	Prah.g_00813	Syai.g_01477
OG0001355	Prah.g_00710	Syai.g_01698
OG0001356	Prah.g_01163	Syai.g_02032
OG0001357	Prah.g_00215, Prah.g_01175	Syai.g_00918, Syai.g_01612
OG0001360	Prah.g_01240	Syai.g_02107
OG0001361	Prah.g_01294	Syai.g_02113
OG0001362	Prah.g_00390	Syai.g_00938
OG0001363	Prah.g_00388	Syai.g_00936
OG0001366	Prah.g_01702	Syai.g_02403
OG0001370	Prah.g_00617	Syai.g_02317, Syai.g_02865
OG0001373	Prah.g_02556	Syai.g_02855
OG0001374	Prah.g_02564	Syai.g_02863
OG0001376	Prah.g_02511	Syai.g_02795
OG0001377	Prah.g_02510	Syai.g_02794
OG0001378	Prah.g_00223	Syai.g_02232
OG0001379	Prah.g_01356	Syai.g_02169
OG0001380	Prah.g_00571	Syai.g_01168
OG0001381	Prah.g_00895	Syai.g_02819, Syai.g_01723
OG0001385	Prah.g_02553	Syai.g_02852
OG0001386	Prah.g_02554	Syai.g_02853
OG0001387	Prah.g_02555	Syai.g_02854
OG0001388	Prah.g_02558	Syai.g_02857
OG0001389	Prah.g_02559	Syai.g_02858
OG0001390	Prah.g_02560	Syai.g_02859
OG0001391	Prah.g_02561	Syai.g_02860
OG0001392	Prah.g_02562	Syai.g_02861
OG0001393	Prah.g_02563	Syai.g_02862
OG0001394	Prah.g_00700	Syai.g_01290
OG0001395	Prah.g_00868	Syai.g_01410
OG0001396	Prah.g_00081	Syai.g_02765
OG0001397	Prah.g_00389	Syai.g_00937
OG0001398	Prah.g_01180	Syai.g_01587
OG0001400	Prah.g_02278	Syai.g_02602, Syai.g_01928
OG0001401	Prah.g_00602	Syai.g_02046, Syai.g_02047
OG0001402	Prah.g_00522	Syai.g_01070
OG0001405	Prah.g_01957	Syai.g_00441
OG0001406	Prah.g_02512	Syai.g_02796
OG0001414	Prah.g_01786	Syai.g_01722
OG0001416	Prah.g_01367	Syai.g_02183
OG0001422	Prah.g_00282	Syai.g_02171
OG0001423	Prah.g_01078	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prah.g_02507	Syai.g_02792
OG0001433	Prah.g_01162	Syai.g_02031
OG0001435	Prah.g_00737	Syai.g_01256
OG0001436	Prah.g_02210	Syai.g_00179
OG0001436	Prah.g_02217	Syai.g_00178
OG0001438	Prah.g_02149	Syai.g_00244
OG0001441	Prah.g_01516	Syai.g_00687
OG0001442	Prah.g_00691	Syai.g_01305
OG0001443	Prah.g_01664	Syai.g_02800
OG0001444	Prah.g_01875	Syai.g_02521
OG0001446	Prah.g_01211	Syai.g_00832
OG0001449	Prah.g_01806	Syai.g_00315
OG0001452	Prah.g_01220	Syai.g_00298
OG0001460	Prah.g_01161	Syai.g_02030
OG0001461	Prah.g_00260	Syai.g_01730
OG0001462	Prah.g_00044	Syai.g_00045
OG0001470	Prah.g_00119	Syai.g_02235
OG0001475	Prah.g_00121	Syai.g_02237
OG0001477	Prah.g_01020	Syai.g_01992
OG0001479	Prah.g_01936	Syai.g_00490
OG0001484	Prah.g_00892	Syai.g_02864
OG0001487	Prah.g_00357	Syai.g_00894
OG0001488	Prah.g_01301	Syai.g_02121
OG0001489	Prah.g_01979	Syai.g_00419
OG0001495	Prah.g_02045	Syai.g_00349
OG0001496	Prah.g_01016	Syai.g_01990
OG0001497	Prah.g_01019	Syai.g_01991
OG0001498	Prah.g_00206	Syai.g_00518
OG0001508	Prah.g_00118	Syai.g_02234
OG0001510	Prah.g_00143	Syai.g_00105
OG0001511	Prah.g_01906	Syai.g_02549
OG0001512	Prah.g_01775	Syai.g_00541
OG0001513	Prah.g_00243	Syai.g_00138
OG0001514	Prah.g_01015	Syai.g_01989
OG0001515	Prah.g_00978	Syai.g_01978
OG0001516	Prah.g_00453	Syai.g_01233
OG0001517	Prah.g_01939	Syai.g_00487
OG0001518	Prah.g_02506	Syai.g_02791
OG0001519	Prah.g_02515	Syai.g_02802
OG0001527	Prah.g_01453	Syai.g_00749
OG0001528	Prah.g_00120	Syai.g_02236
OG0001529	Prah.g_00050	Syai.g_00054
OG0001530	Prah.g_01903	Syai.g_02547
OG0001531	Prah.g_01774	Syai.g_00542
OG0001532	Prah.g_01252	Syai.g_01764
OG0001533	Prah.g_01187	Syai.g_00849
OG0001533	Prah.g_00222	Syai.g_00821
OG0001534	Prah.g_00865	Syai.g_01417
OG0001535	Prah.g_00853	Syai.g_01433
OG0001536	Prah.g_00792	Syai.g_01508
OG0001537	Prah.g_00707	Syai.g_01285
OG0001538	Prah.g_00662	Syai.g_01326
OG0001539	Prah.g_00559	Syai.g_01252
OG0001540	Prah.g_02255	Syai.g_02578
OG0001541	Prah.g_02318	Syai.g_02646
OG0001542	Prah.g_02335	Syai.g_02655
OG0001543	Prah.g_02414	Syai.g_02692
OG0001544	Prah.g_02514	Syai.g_02801
OG0001545	Prah.g_02572	Syai.g_02898
OG0001555	Prah.g_01817	Syai.g_01645
OG0001556	Prah.g_01158, Prah.g_01157	Syai.g_01757
OG0001558	Prah.g_00021	Syai.g_00020, Syai.g_00021
OG0001559	Prah.g_01902	Syai.g_02546
OG0001560	Prah.g_01889	Syai.g_02535
OG0001561	Prah.g_00859	Syai.g_01427
OG0001562	Prah.g_00845	Syai.g_01441
OG0001563	Prah.g_01996	Syai.g_00403
OG0001572	Prah.g_01101	Syai.g_00564
OG0001574	Prah.g_01456	Syai.g_00747
OG0001575	Prah.g_01450	Syai.g_00752
OG0001576	Prah.g_01379	Syai.g_00817
OG0001577	Prah.g_01326	Syai.g_02148
OG0001578	Prah.g_00939, Prah.g_01150	Syai.g_01734
OG0001579	Prah.g_01953	Syai.g_00447
OG0001580	Prah.g_02479	Syai.g_02758
OG0001585	Prah.g_01081	Syai.g_01635
OG0001588	Prah.g_02223	Syai.g_00170
OG0001589	Prah.g_01735	Syai.g_02263
OG0001590	Prah.g_00578	Syai.g_01098
OG0001591	Prah.g_00552	Syai.g_01244
OG0001592	Prah.g_02480	Syai.g_02760
OG0001614	Prah.g_00158	Syai.g_00119
OG0001615	Prah.g_01475	Syai.g_00727
OG0001616	Prah.g_01261	Syai.g_01751
OG0001617	Prah.g_00989	Syai.g_01985
OG0001618	Prah.g_00877	Syai.g_01399
OG0001619	Prah.g_00782	Syai.g_01519
OG0001620	Prah.g_01924	Syai.g_00499
OG0001621	Prah.g_02097	Syai.g_00297
OG0001622	Prah.g_02581	Syai.g_02907
OG0001634	Prah.g_00447	Syai.g_01239
OG0001635	Prah.g_01206	Syai.g_00091
OG0001637	Prah.g_01751	Syai.g_02274
OG0001638	Prah.g_01691	Syai.g_02390
OG0001639	Prah.g_01616	Syai.g_02297
OG0001640	Prah.g_00902	Syai.g_02022
OG0001641	Prah.g_00827	Syai.g_01457
OG0001642	Prah.g_00580	Syai.g_02085
OG0001643	Prah.g_00496	Syai.g_01109
OG0001652	Prah.g_00019	Syai.g_00018
OG0001653	Prah.g_01878	Syai.g_02524, Syai.g_02924
OG0001654	Prah.g_01614	Syai.g_02295
OG0001655	Prah.g_00214, Prah.g_02423	Syai.g_02094, Syai.g_01926
OG0001656	Prah.g_01954	Syai.g_00445
OG0001657	Prah.g_02293	Syai.g_02619
OG0001658	Prah.g_02489	Syai.g_02775
OG0001672	Prah.g_01855, Prah.g_01853	Syai.g_02488, Syai.g_02489
OG0001673	Prah.g_01783	Syai.g_00532
OG0001674	Prah.g_01755	Syai.g_00975, Syai.g_00974
OG0001674	Prah.g_01756	Syai.g_00976
OG0001675	Prah.g_00841, Prah.g_00843	Syai.g_01443
OG0001676	Prah.g_01951	Syai.g_00444
OG0001677	Prah.g_01964	Syai.g_00430, Syai.g_01762
OG0001678	Prah.g_02069	Syai.g_00322
OG0001691	Prah.g_00742	Syai.g_01064
OG0001692	Prah.g_00413	Syai.g_00959
OG0001694	Prah.g_02136	Syai.g_00257
OG0001695	Prah.g_02568	Syai.g_02894
OG0001703	Prah.g_01574	Syai.g_00630
OG0001712	Prah.g_00612	Syai.g_01634
OG0001715	Prah.g_01165	Syai.g_01166
OG0001716	Prah.g_00584	Syai.g_02081, Syai.g_02082
OG0001726	Prah.g_00745	Syai.g_01593, Syai.g_01594
OG0001729	Prah.g_01769	Syai.g_00545
OG0001730	Prah.g_01766	Syai.g_00552
OG0001731	Prah.g_01630	Syai.g_02315
OG0001732	Prah.g_01267	Syai.g_01781
OG0001735	Prah.g_00461	Syai.g_02925, Syai.g_01226
OG0001736	Prah.g_01944	Syai.g_00193
OG0001737	Prah.g_02154	Syai.g_00238
OG0001738	Prah.g_02185	Syai.g_00204
OG0001739	Prah.g_02566	Syai.g_02892
OG0001740	Prah.g_02571	Syai.g_02896
OG0001747	Prah.g_02276	Syai.g_02600
OG0001749	Prah.g_02203	Syai.g_00148, Syai.g_00188
OG0001750	Prah.g_01876	Syai.g_02522
OG0001751	Prah.g_01784	Syai.g_00531, Syai.g_01577
OG0001752	Prah.g_01763	Syai.g_02283
OG0001753	Prah.g_01757	Syai.g_02277
OG0001754	Prah.g_01754	Syai.g_02276
OG0001755	Prah.g_01522	Syai.g_00681
OG0001758	Prah.g_01121	Syai.g_01708
OG0001761	Prah.g_00944	Syai.g_01050
OG0001762	Prah.g_00834	Syai.g_01450
OG0001763	Prah.g_00822, Prah.g_00823	Syai.g_01464, Syai.g_01465
OG0001764	Prah.g_00748	Syai.g_01572
OG0001766	Prah.g_02161	Syai.g_00228
OG0001767	Prah.g_02216	Syai.g_00180
OG0001768	Prah.g_02342	Syai.g_02661
OG0001783	Prah.g_00153	Syai.g_00114
OG0001784	Prah.g_01871	Syai.g_02513
OG0001785	Prah.g_01753	Syai.g_02275
OG0001786	Prah.g_01646	Syai.g_02340
OG0001787	Prah.g_01502	Syai.g_00706
OG0001788	Prah.g_01499	Syai.g_00710, Syai.g_00709
OG0001789	Prah.g_01363	Syai.g_02178
OG0001790	Prah.g_01334	Syai.g_02153
OG0001791	Prah.g_01309	Syai.g_02129
OG0001792	Prah.g_01274	Syai.g_01789
OG0001794	Prah.g_01129	Syai.g_01420
OG0001796	Prah.g_00847	Syai.g_01439
OG0001797	Prah.g_00775	Syai.g_01541
OG0001798	Prah.g_00520	Syai.g_01073
OG0001799	Prah.g_00479	Syai.g_01120
OG0001800	Prah.g_00429	Syai.g_00990
OG0001801	Prah.g_00422	Syai.g_00982
OG0001803	Prah.g_00236	Syai.g_02216
OG0001804	Prah.g_00207	Syai.g_00519
OG0001805	Prah.g_02088	Syai.g_00302
OG0001806	Prah.g_02125	Syai.g_00269
OG0001807	Prah.g_02218	Syai.g_00177
OG0001808	Prah.g_02226	Syai.g_00167
OG0001810	Prah.g_02267	Syai.g_02591
OG0001811	Prah.g_02325	Syai.g_02652
OG0001812	Prah.g_02481	Syai.g_02761
OG0001813	Prah.g_02535	Syai.g_02824
OG0001814	Prah.g_02590	Syai.g_02917, Syai.g_02916
OG0001815	Prah.g_02599	Syai.g_02928
OG0001816	Prah.g_00554	Syai.g_01249
OG0001835	Prah.g_01021	Syai.g_00585, Syai.g_01690
OG0001838	Prah.g_00009	Syai.g_00008
OG0001839	Prah.g_00039	Syai.g_00039
OG0001840	Prah.g_00056	Syai.g_00060
OG0001841	Prah.g_00064	Syai.g_00068
OG0001842	Prah.g_00139	Syai.g_02289
OG0001843	Prah.g_00159	Syai.g_00120
OG0001844	Prah.g_00160	Syai.g_00121
OG0001845	Prah.g_00162	Syai.g_00122
OG0001846	Prah.g_00184	Syai.g_02567
OG0001847	Prah.g_00186	Syai.g_02564, Syai.g_02565
OG0001848	Prah.g_00190	Syai.g_02560
OG0001849	Prah.g_01865	Syai.g_02503
OG0001850	Prah.g_01858	Syai.g_02491
OG0001851	Prah.g_01848	Syai.g_02484
OG0001852	Prah.g_01847	Syai.g_02483
OG0001853	Prah.g_01840	Syai.g_02476
OG0001854	Prah.g_01780	Syai.g_00536
OG0001855	Prah.g_01750	Syai.g_00889
OG0001856	Prah.g_01650	Syai.g_02354
OG0001857	Prah.g_01647	Syai.g_02351
OG0001858	Prah.g_01626	Syai.g_02309
OG0001859	Prah.g_01585	Syai.g_00618
OG0001860	Prah.g_01573	Syai.g_00632
OG0001861	Prah.g_01559	Syai.g_00645
OG0001862	Prah.g_01547	Syai.g_00656
OG0001863	Prah.g_01542	Syai.g_00661
OG0001864	Prah.g_01487	Syai.g_00718
OG0001865	Prah.g_01420	Syai.g_00785
OG0001866	Prah.g_01395	Syai.g_00813
OG0001867	Prah.g_01386	Syai.g_01048
OG0001868	Prah.g_01366	Syai.g_02182
OG0001869	Prah.g_01327	Syai.g_02149
OG0001870	Prah.g_01319	Syai.g_02141
OG0001871	Prah.g_01314	Syai.g_02136
OG0001872	Prah.g_01281	Syai.g_01795
OG0001873	Prah.g_01260	Syai.g_01752
OG0001874	Prah.g_01241	Syai.g_01749
OG0001875	Prah.g_01122	Syai.g_01707
OG0001876	Prah.g_01123	Syai.g_01706
OG0001877	Prah.g_00979	Syai.g_01979
OG0001878	Prah.g_00838	Syai.g_01446
OG0001879	Prah.g_00831	Syai.g_01452
OG0001880	Prah.g_00799	Syai.g_01498
OG0001881	Prah.g_00798	Syai.g_01501
OG0001882	Prah.g_00778	Syai.g_01524
OG0001883	Prah.g_00774	Syai.g_01542
OG0001884	Prah.g_00764	Syai.g_01551
OG0001885	Prah.g_00753	Syai.g_01567
OG0001886	Prah.g_00749	Syai.g_01571
OG0001887	Prah.g_00723	Syai.g_01277
OG0001888	Prah.g_00682	Syai.g_01298
OG0001889	Prah.g_00653	Syai.g_01354
OG0001890	Prah.g_00590	Syai.g_02060
OG0001891	Prah.g_00586	Syai.g_02064
OG0001892	Prah.g_00573	Syai.g_02089
OG0001893	Prah.g_00519	Syai.g_01074
OG0001894	Prah.g_00502	Syai.g_01103
OG0001895	Prah.g_00426	Syai.g_00986
OG0001896	Prah.g_00220	Syai.g_02222
OG0001897	Prah.g_01931	Syai.g_00496
OG0001898	Prah.g_01947	Syai.g_00463
OG0001899	Prah.g_02006	Syai.g_00392
OG0001900	Prah.g_02109	Syai.g_00284
OG0001901	Prah.g_02110	Syai.g_00283
OG0001902	Prah.g_02141	Syai.g_00252
OG0001903	Prah.g_02150	Syai.g_00243
OG0001904	Prah.g_02220	Syai.g_00175
OG0001905	Prah.g_02228	Syai.g_00165
OG0001906	Prah.g_02256	Syai.g_02579
OG0001907	Prah.g_02272	Syai.g_02597
OG0001908	Prah.g_02319	Syai.g_02648
OG0001909	Prah.g_02340	Syai.g_02659
OG0001910	Prah.g_02401	Syai.g_02698
OG0001912	Prah.g_02500	Syai.g_02785
OG0001913	Prah.g_02502	Syai.g_02787
OG0001914	Prah.g_02529, Prah.g_02530	Syai.g_01739
OG0001915	Prah.g_01199	Syai.g_02922
OG0001929	Prah.g_00072	Syai.g_00075
OG0001930	Prah.g_00140	Syai.g_02290
OG0001931	Prah.g_00141	Syai.g_02291
OG0001932	Prah.g_00157	Syai.g_00118
OG0001933	Prah.g_01900	Syai.g_02543
OG0001934	Prah.g_01885	Syai.g_02531
OG0001935	Prah.g_01845	Syai.g_02481
OG0001936	Prah.g_01813	Syai.g_01653
OG0001937	Prah.g_01638	Syai.g_02329
OG0001938	Prah.g_01571	Syai.g_00634
OG0001939	Prah.g_01477	Syai.g_01960
OG0001940	Prah.g_01436	Syai.g_00771
OG0001941	Prah.g_01371	Syai.g_02187
OG0001943	Prah.g_01308	Syai.g_01920
OG0001944	Prah.g_01207	Syai.g_01932
OG0001946	Prah.g_00984	Syai.g_01980
OG0001947	Prah.g_00900	Syai.g_02024
OG0001948	Prah.g_00825	Syai.g_01462
OG0001949	Prah.g_00809	Syai.g_01483
OG0001950	Prah.g_00807	Syai.g_01485
OG0001951	Prah.g_00797	Syai.g_01502
OG0001952	Prah.g_00777	Syai.g_01525
OG0001953	Prah.g_00776	Syai.g_01526
OG0001954	Prah.g_00626	Syai.g_01600
OG0001957	Prah.g_00514	Syai.g_01079
OG0001958	Prah.g_00458	Syai.g_01228
OG0001960	Prah.g_00330, Prah.g_00329	Syai.g_00870
OG0001961	Prah.g_00307	Syai.g_00860
OG0001962	Prah.g_02442, Prah.g_02422	Syai.g_01809
OG0001964	Prah.g_02057	Syai.g_00335
OG0001965	Prah.g_02096	Syai.g_01131
OG0001966	Prah.g_02104	Syai.g_00289
OG0001967	Prah.g_02106	Syai.g_00287
OG0001968	Prah.g_02107	Syai.g_00286
OG0001969	Prah.g_02169	Syai.g_00222
OG0001970	Prah.g_02258	Syai.g_02581
OG0001971	Prah.g_02338	Syai.g_02657
OG0001972	Prah.g_02389	Syai.g_02710
OG0001973	Prah.g_02464, Prah.g_02473	Syai.g_02753
OG0001974	Prah.g_02487	Syai.g_02772
OG0001975	Prah.g_02528	Syai.g_01740
OG0001976	Prah.g_02531	Syai.g_01738
OG0001995	Prah.g_01492	Syai.g_01948
OG0001996	Prah.g_00035	Syai.g_00036
OG0001997	Prah.g_01874	Syai.g_02520
OG0001998	Prah.g_01748	Syai.g_00971
OG0002000	Prah.g_01520	Syai.g_00683
OG0002002	Prah.g_01280	Syai.g_01794
OG0002004	Prah.g_00966	Syai.g_02496
OG0002006	Prah.g_00899	Syai.g_02025
OG0002007	Prah.g_00898	Syai.g_02026
OG0002008	Prah.g_00836	Syai.g_01448
OG0002009	Prah.g_00704	Syai.g_01287
OG0002010	Prah.g_00373	Syai.g_00912
OG0002011	Prah.g_00211	Syai.g_00525
OG0002012	Prah.g_01974	Syai.g_01589
OG0002013	Prah.g_02189	Syai.g_00515
OG0002014	Prah.g_02202	Syai.g_00182
OG0002015	Prah.g_02215	Syai.g_00183, Syai.g_00146
OG0002017	Prah.g_02545	Syai.g_02832
OG0002018	Prah.g_02570	Syai.g_02895
OG0002037	Prah.g_01568	Syai.g_00636
OG0002038	Prah.g_01312	Syai.g_02134
OG0002039	Prah.g_01300	Syai.g_02120
OG0002041	Prah.g_00820	Syai.g_01467
OG0002042	Prah.g_00802	Syai.g_01495
OG0002043	Prah.g_00757	Syai.g_01558
OG0002044	Prah.g_00607	Syai.g_02039
OG0002045	Prah.g_00305	Syai.g_00857
OG0002047	Prah.g_00203	Syai.g_00514
OG0002048	Prah.g_01967	Syai.g_00426
OG0002049	Prah.g_02049	Syai.g_00341
OG0002050	Prah.g_02116	Syai.g_00278
OG0002051	Prah.g_02317	Syai.g_02645
OG0002053	Prah.g_02523	Syai.g_02804
OG0002063	Prah.g_01054	Syai.g_01856, Syai.g_01833
OG0002113	Prah.g_00040	Syai.g_00040
OG0002114	Prah.g_01747	Syai.g_00979, Syai.g_00968
OG0002115	Prah.g_01669	Syai.g_02368
OG0002117	Prah.g_01306	Syai.g_02128
OG0002118	Prah.g_01269	Syai.g_01941, Syai.g_01784
OG0002119	Prah.g_01242	Syai.g_02691
OG0002120	Prah.g_01197	Syai.g_01602
OG0002121	Prah.g_01107	Syai.g_01194
OG0002123	Prah.g_00883	Syai.g_01390
OG0002124	Prah.g_00585	Syai.g_02078
OG0002126	Prah.g_02214, Prah.g_02204	Syai.g_00147, Syai.g_00187
OG0002127	Prah.g_02277	Syai.g_02601
OG0002128	Prah.g_02527	Syai.g_01741
OG0002129	Prah.g_00392	Syai.g_00940
OG0002130	Prah.g_01362	Syai.g_02177
OG0002154	Prah.g_02249	Syai.g_02598
OG0002160	Prah.g_01792	Syai.g_01950
OG0002162	Prah.g_01442	Syai.g_00763
OG0002167	Prah.g_00960	Syai.g_00715
OG0002168	Prah.g_00901	Syai.g_02023
OG0002169	Prah.g_00202	Syai.g_00513
OG0002170	Prah.g_01943	Syai.g_00482
OG0002171	Prah.g_02200	Syai.g_00145, Syai.g_00191
OG0002174	Prah.g_02546	Syai.g_02833
OG0002175	Prah.g_02462	Syai.g_02738
OG0002233	Prah.g_00945	Syai.g_01382
OG0002234	Prah.g_00889	Syai.g_01156
OG0002236	Prah.g_00569	Syai.g_01715
OG0002237	Prah.g_00507	Syai.g_01097
OG0002239	Prah.g_00355	Syai.g_01737
OG0002242	Prah.g_02201	Syai.g_00190
OG0002243	Prah.g_02472	Syai.g_02752
OG0002245	Prah.g_00210	Syai.g_00524
OG0002281	Prah.g_01437	Syai.g_00770, Syai.g_00769
OG0002285	Prah.g_00769	Syai.g_01546
