Orthogroup	Prah	Praf
OG0001116	Prah.g_00815	Praf.g_01372
OG0001117	Prah.g_00816	Praf.g_01371
OG0001118	Prah.g_00817	Praf.g_01370
OG0001119	Prah.g_00818	Praf.g_01369
OG0001120	Prah.g_00821	Praf.g_01366
OG0001122	Prah.g_00849	Praf.g_01340
OG0001123	Prah.g_00856	Praf.g_01333
OG0001124	Prah.g_00858	Praf.g_01331
OG0001125	Prah.g_00860	Praf.g_01329
OG0001126	Prah.g_00903	Praf.g_01287
OG0001127	Prah.g_00904	Praf.g_01286
OG0001128	Prah.g_00907	Praf.g_01283
OG0001129	Prah.g_00908	Praf.g_01281
OG0001130	Prah.g_00909	Praf.g_01280
OG0001131	Prah.g_00893	Praf.g_01296
OG0001132	Prah.g_00539	Praf.g_01652
OG0001133	Prah.g_00521	Praf.g_01671
OG0001134	Prah.g_02524	Praf.g_02690
OG0001135	Prah.g_02526	Praf.g_02692
OG0001136	Prah.g_01324	Praf.g_00852
OG0001137	Prah.g_01305	Praf.g_00872
OG0001138	Prah.g_01253	Praf.g_00923
OG0001139	Prah.g_01251	Praf.g_00925
OG0001140	Prah.g_01250	Praf.g_00926
OG0001141	Prah.g_01249	Praf.g_00927
OG0001142	Prah.g_01248	Praf.g_00928
OG0001143	Prah.g_01264	Praf.g_00912
OG0001144	Prah.g_01273	Praf.g_00904
OG0001145	Prah.g_01353	Praf.g_00806
OG0001146	Prah.g_01369	Praf.g_00790
OG0001147	Prah.g_00323	Praf.g_01897
OG0001148	Prah.g_01577	Praf.g_00582
OG0001149	Prah.g_01578	Praf.g_00581
OG0001150	Prah.g_01579	Praf.g_00580
OG0001151	Prah.g_01591	Praf.g_00568
OG0001152	Prah.g_01592	Praf.g_00567
OG0001153	Prah.g_00366	Praf.g_01842
OG0001154	Prah.g_00365	Praf.g_01843
OG0001155	Prah.g_01617	Praf.g_00540
OG0001156	Prah.g_01620	Praf.g_00537
OG0001157	Prah.g_00538	Praf.g_01653
OG0001158	Prah.g_01621	Praf.g_00536
OG0001159	Prah.g_01622	Praf.g_00535
OG0001160	Prah.g_01651	Praf.g_00504
OG0001161	Prah.g_00541	Praf.g_01650
OG0001162	Prah.g_01050	Praf.g_01145
OG0001163	Prah.g_01665	Praf.g_00492
OG0001164	Prah.g_01670	Praf.g_00487
OG0001165	Prah.g_01673	Praf.g_00484
OG0001166	Prah.g_01699	Praf.g_00459
OG0001167	Prah.g_01725	Praf.g_00437
OG0001168	Prah.g_01727	Praf.g_00435
OG0001169	Prah.g_01729	Praf.g_00433
OG0001170	Prah.g_01731	Praf.g_00431
OG0001171	Prah.g_01742	Praf.g_00421
OG0001172	Prah.g_02068	Praf.g_02197
OG0001173	Prah.g_02067	Praf.g_02196
OG0001174	Prah.g_02059	Praf.g_02188
OG0001175	Prah.g_02058	Praf.g_02187
OG0001176	Prah.g_02042	Praf.g_02171
OG0001177	Prah.g_02044	Praf.g_02173
OG0001178	Prah.g_01682	Praf.g_00474
OG0001179	Prah.g_02013	Praf.g_02137
OG0001180	Prah.g_01988	Praf.g_02109
OG0001181	Prah.g_01984	Praf.g_02105
OG0001182	Prah.g_01976	Praf.g_02096
OG0001183	Prah.g_01965	Praf.g_02081
OG0001184	Prah.g_02239	Praf.g_02391
OG0001185	Prah.g_00156	Praf.g_00184
OG0001186	Prah.g_00088	Praf.g_00091
OG0001187	Prah.g_00085	Praf.g_00088
OG0001188	Prah.g_00080	Praf.g_00083
OG0001189	Prah.g_00057	Praf.g_00058
OG0001190	Prah.g_02490	Praf.g_02656
OG0001191	Prah.g_02503	Praf.g_02669
OG0001192	Prah.g_02508	Praf.g_02674
OG0001193	Prah.g_02548	Praf.g_02724
OG0001194	Prah.g_02550	Praf.g_02728
OG0001195	Prah.g_02551	Praf.g_02729
OG0001196	Prah.g_02587	Praf.g_02766
OG0001197	Prah.g_02589	Praf.g_02768
OG0001198	Prah.g_02601	Praf.g_02780
OG0001199	Prah.g_01844	Praf.g_00315
OG0001200	Prah.g_01846	Praf.g_00313
OG0001201	Prah.g_01898	Praf.g_00243
OG0001204	Prah.g_02077	Praf.g_02206
OG0001205	Prah.g_00240	Praf.g_01979
OG0001206	Prah.g_00291	Praf.g_01941
OG0001207	Prah.g_01575	Praf.g_00586
OG0001208	Prah.g_01564	Praf.g_00597
OG0001209	Prah.g_01498	Praf.g_00663
OG0001210	Prah.g_01484	Praf.g_00673
OG0001211	Prah.g_01467	Praf.g_00690
OG0001212	Prah.g_01407	Praf.g_00750
OG0001213	Prah.g_00510	Praf.g_01684
OG0001214	Prah.g_00499	Praf.g_01694
OG0001215	Prah.g_00973	Praf.g_01220
OG0001216	Prah.g_00885	Praf.g_01304
OG0001217	Prah.g_01447	Praf.g_00710
OG0001218	Prah.g_00356	Praf.g_01853
OG0001219	Prah.g_00755	Praf.g_01432
OG0001220	Prah.g_00575	Praf.g_01619
OG0001221	Prah.g_00715	Praf.g_01480
OG0001222	Prah.g_02517	Praf.g_02684
OG0001223	Prah.g_00824	Praf.g_01364
OG0001224	Prah.g_00911	Praf.g_01278
OG0001225	Prah.g_00913	Praf.g_01276
OG0001226	Prah.g_01192	Praf.g_00991
OG0001227	Prah.g_01601	Praf.g_00558
OG0001228	Prah.g_01278	Praf.g_00899
OG0001229	Prah.g_01663	Praf.g_00494
OG0001230	Prah.g_00418	Praf.g_01784
OG0001231	Prah.g_00018	Praf.g_00017
OG0001232	Prah.g_01704	Praf.g_00454
OG0001233	Prah.g_01732	Praf.g_00430
OG0001234	Prah.g_02055	Praf.g_02184
OG0001235	Prah.g_02047	Praf.g_02176
OG0001236	Prah.g_02235	Praf.g_02387
OG0001237	Prah.g_02240	Praf.g_02392
OG0001238	Prah.g_02504	Praf.g_02670
OG0001239	Prah.g_01841	Praf.g_00318
OG0001240	Prah.g_01881	Praf.g_00260
OG0001241	Prah.g_01891	Praf.g_00250
OG0001243	Prah.g_02251	Praf.g_02402
OG0001244	Prah.g_02279	Praf.g_02429
OG0001245	Prah.g_01181	Praf.g_01003
OG0001246	Prah.g_01537	Praf.g_00624
OG0001247	Prah.g_00625	Praf.g_01572
OG0001248	Prah.g_00981	Praf.g_01210
OG0001249	Prah.g_01946	Praf.g_02063
OG0001250	Prah.g_00597	Praf.g_01598
OG0001252	Prah.g_00906	Praf.g_01284
OG0001253	Prah.g_01176	Praf.g_01008
OG0001254	Prah.g_02525	Praf.g_02691
OG0001255	Prah.g_01037	Praf.g_01134
OG0001256	Prah.g_01658	Praf.g_00497
OG0001258	Prah.g_01671	Praf.g_00486
OG0001259	Prah.g_01730	Praf.g_00432
OG0001260	Prah.g_01761	Praf.g_00403
OG0001261	Prah.g_02004	Praf.g_02128
OG0001262	Prah.g_00060	Praf.g_00061
OG0001263	Prah.g_02253	Praf.g_02404
OG0001265	Prah.g_00187	Praf.g_00217
OG0001266	Prah.g_02363	Praf.g_02522
OG0001267	Prah.g_02134	Praf.g_02279
OG0001268	Prah.g_01934	Praf.g_02048
OG0001269	Prah.g_00579	Praf.g_01616
OG0001270	Prah.g_00228	Praf.g_01991
OG0001271	Prah.g_00309	Praf.g_01910
OG0001272	Prah.g_01560	Praf.g_00601
OG0001273	Prah.g_00506	Praf.g_01687
OG0001274	Prah.g_02393	Praf.g_02550
OG0001275	Prah.g_00837	Praf.g_01351
OG0001276	Prah.g_00855	Praf.g_01334
OG0001277	Prah.g_02573	Praf.g_02752
OG0001278	Prah.g_01284	Praf.g_00893
OG0001279	Prah.g_00431	Praf.g_01769
OG0001280	Prah.g_01361	Praf.g_00798
OG0001281	Prah.g_01370	Praf.g_00789
OG0001283	Prah.g_02582	Praf.g_02762
OG0001285	Prah.g_01709	Praf.g_00450
OG0001286	Prah.g_01990	Praf.g_02111
OG0001287	Prah.g_00148	Praf.g_00176
OG0001288	Prah.g_00130	Praf.g_00158
OG0001290	Prah.g_01890	Praf.g_00251
OG0001291	Prah.g_02263	Praf.g_02414
OG0001292	Prah.g_02083	Praf.g_02211
OG0001293	Prah.g_02108	Praf.g_02252
OG0001294	Prah.g_00443	Praf.g_01750
OG0001295	Prah.g_01481	Praf.g_00676
OG0001298	Prah.g_01435	Praf.g_00722
OG0001300	Prah.g_00986	Praf.g_01206
OG0001301	Prah.g_01023	Praf.g_01122
OG0001302	Prah.g_01802	Praf.g_00360
OG0001303	Prah.g_00756	Praf.g_01431
OG0001307	Prah.g_00326	Praf.g_01893
OG0001308	Prah.g_00396	Praf.g_01808
OG0001309	Prah.g_01521	Praf.g_00639
OG0001310	Prah.g_01693	Praf.g_00465
OG0001311	Prah.g_00857	Praf.g_01332
OG0001312	Prah.g_00766	Praf.g_01421
OG0001313	Prah.g_00300	Praf.g_01931
OG0001313	Prah.g_00299	Praf.g_01933
OG0001316	Prah.g_02269	Praf.g_02421
OG0001319	Prah.g_02124	Praf.g_02269
OG0001321	Prah.g_00253	Praf.g_01961
OG0001322	Prah.g_00254	Praf.g_01960
OG0001323	Prah.g_01518	Praf.g_00642
OG0001324	Prah.g_00987	Praf.g_01205
OG0001326	Prah.g_02557	Praf.g_02735
OG0001327	Prah.g_00555	Praf.g_01640
OG0001328	Prah.g_00722	Praf.g_01473
OG0001329	Prah.g_01213	Praf.g_00960
OG0001330	Prah.g_01354	Praf.g_00805
OG0001331	Prah.g_01581	Praf.g_00578
OG0001332	Prah.g_01605	Praf.g_00554
OG0001333	Prah.g_01726	Praf.g_00436
OG0001334	Prah.g_01961	Praf.g_02077
OG0001335	Prah.g_01960	Praf.g_02076
OG0001336	Prah.g_02583	Praf.g_02763
OG0001337	Prah.g_01950	Praf.g_02067
OG0001339	Prah.g_01893	Praf.g_00248
OG0001340	Prah.g_01949	Praf.g_02066
OG0001341	Prah.g_00615	Praf.g_01580
OG0001344	Prah.g_01317	Praf.g_00859
OG0001347	Prah.g_00082	Praf.g_00085
OG0001348	Prah.g_02412	Praf.g_02569
OG0001350	Prah.g_01778	Praf.g_00386
OG0001351	Prah.g_00256	Praf.g_01958
OG0001352	Prah.g_01029	Praf.g_01127
OG0001353	Prah.g_00606	Praf.g_01589, Praf.g_01588
OG0001354	Prah.g_00813	Praf.g_01375
OG0001355	Prah.g_00710	Praf.g_01484
OG0001356	Prah.g_02519	Praf.g_02686
OG0001356	Prah.g_01163	Praf.g_01026
OG0001357	Prah.g_00215	Praf.g_02005
OG0001357	Prah.g_01175	Praf.g_01014
OG0001358	Prah.g_00527	Praf.g_01665
OG0001360	Prah.g_01240	Praf.g_00936
OG0001361	Prah.g_01294	Praf.g_00883
OG0001362	Prah.g_00390	Praf.g_01818
OG0001363	Prah.g_00388	Praf.g_01820
OG0001365	Prah.g_02495	Praf.g_02661
OG0001366	Prah.g_01702	Praf.g_00456
OG0001366	Prah.g_00319	Praf.g_01900
OG0001367	Prah.g_00925	Praf.g_02486, Praf.g_02726
OG0001367	Prah.g_00938	Praf.g_01259
OG0001367	Prah.g_01110, Prah.g_01114	Praf.g_00332
OG0001367	Prah.g_00551	Praf.g_02526
OG0001369	Prah.g_01880	Praf.g_00261
OG0001370	Prah.g_00617	Praf.g_01578
OG0001371	Prah.g_01789	Praf.g_00371
OG0001372	Prah.g_01812	Praf.g_00348
OG0001373	Prah.g_02556	Praf.g_02734
OG0001374	Prah.g_02564	Praf.g_02742
OG0001376	Prah.g_02511	Praf.g_02677
OG0001377	Prah.g_02510	Praf.g_02676
OG0001378	Prah.g_00223	Praf.g_01997
OG0001379	Prah.g_01356	Praf.g_00803
OG0001380	Prah.g_00571	Praf.g_01623
OG0001381	Prah.g_00895	Praf.g_01294
OG0001382	Prah.g_00891	Praf.g_01298
OG0001383	Prah.g_01771	Praf.g_00393
OG0001383	Prah.g_01770	Praf.g_00394
OG0001385	Prah.g_02553	Praf.g_02731
OG0001386	Prah.g_02554	Praf.g_02732
OG0001387	Prah.g_02555	Praf.g_02733
OG0001388	Prah.g_02558	Praf.g_02736
OG0001389	Prah.g_02559	Praf.g_02737
OG0001390	Prah.g_02560	Praf.g_02738
OG0001391	Prah.g_02561	Praf.g_02739
OG0001392	Prah.g_02562	Praf.g_02740
OG0001393	Prah.g_02563	Praf.g_02741
OG0001394	Prah.g_00700	Praf.g_01496
OG0001395	Prah.g_00868	Praf.g_01321
OG0001396	Prah.g_00081	Praf.g_00084
OG0001397	Prah.g_00389	Praf.g_01819
OG0001398	Prah.g_01180	Praf.g_01004
OG0001399	Prah.g_01971	Praf.g_02089
OG0001399	Prah.g_00340	Praf.g_02643, Praf.g_01869
OG0001400	Prah.g_02278	Praf.g_02427
OG0001401	Prah.g_00602	Praf.g_01593
OG0001402	Prah.g_00522	Praf.g_01670
OG0001403	Prah.g_00037	Praf.g_00036
OG0001405	Prah.g_01957	Praf.g_02074
OG0001406	Prah.g_02512	Praf.g_02678
OG0001409	Prah.g_01307	Praf.g_00870
OG0001410	Prah.g_00325	Praf.g_01894
OG0001412	Prah.g_00083	Praf.g_00086
OG0001414	Prah.g_01786	Praf.g_00374
OG0001415	Prah.g_01412	Praf.g_00744
OG0001416	Prah.g_01367	Praf.g_00792
OG0001418	Prah.g_02051	Praf.g_02180
OG0001422	Prah.g_00282	Praf.g_01950
OG0001423	Prah.g_01078	Praf.g_00331
OG0001425	Prah.g_02507	Praf.g_02673
OG0001431	Prah.g_00998	Praf.g_01082
OG0001433	Prah.g_01162	Praf.g_01027
OG0001434	Prah.g_00696	Praf.g_01500
OG0001435	Prah.g_00737	Praf.g_01457
OG0001436	Prah.g_02210	Praf.g_02363
OG0001436	Prah.g_02217	Praf.g_02364
OG0001437	Prah.g_01411	Praf.g_00745
OG0001438	Prah.g_02149	Praf.g_02294
OG0001441	Prah.g_01516	Praf.g_00644
OG0001442	Prah.g_00691	Praf.g_01504
OG0001443	Prah.g_01664	Praf.g_00493
OG0001444	Prah.g_01875	Praf.g_00266
OG0001444	Prah.g_00137	Praf.g_00166
OG0001446	Prah.g_01211	Praf.g_00962
OG0001449	Prah.g_01806	Praf.g_00353
OG0001450	Prah.g_00965	Praf.g_01230
OG0001451	Prah.g_00866	Praf.g_01323
OG0001452	Prah.g_01220	Praf.g_00953
OG0001455	Prah.g_02425	Praf.g_02587
OG0001460	Prah.g_01161	Praf.g_01028
OG0001461	Prah.g_00260	Praf.g_01953
OG0001462	Prah.g_00044	Praf.g_00043
OG0001463	Prah.g_02142	Praf.g_02287
OG0001464	Prah.g_01948	Praf.g_02065
OG0001470	Prah.g_00119	Praf.g_00094
OG0001475	Prah.g_00121	Praf.g_00118
OG0001477	Prah.g_01020	Praf.g_01119
OG0001478	Prah.g_00303	Praf.g_01925
OG0001479	Prah.g_01936	Praf.g_02050
OG0001484	Prah.g_00892	Praf.g_01297
OG0001485	Prah.g_01609	Praf.g_00549
OG0001487	Prah.g_00357	Praf.g_01852
OG0001488	Prah.g_01301	Praf.g_00876
OG0001489	Prah.g_01979	Praf.g_02100
OG0001491	Prah.g_01231, Prah.g_01233	Praf.g_00941
OG0001494	Prah.g_00111	Praf.g_00110
OG0001495	Prah.g_02045	Praf.g_02174
OG0001496	Prah.g_01016	Praf.g_01115
OG0001497	Prah.g_01019	Praf.g_01118
OG0001498	Prah.g_00206	Praf.g_02014
OG0001500	Prah.g_01785	Praf.g_00375
OG0001501	Prah.g_01344	Praf.g_00817
OG0001503	Prah.g_01803	Praf.g_00359
OG0001506	Prah.g_01217	Praf.g_00956
OG0001508	Prah.g_00118	Praf.g_00093
OG0001510	Prah.g_00143	Praf.g_00172
OG0001511	Prah.g_01906	Praf.g_00232
OG0001512	Prah.g_01775	Praf.g_00389
OG0001513	Prah.g_00243	Praf.g_01976
OG0001513	Prah.g_01194	Praf.g_00988
OG0001514	Prah.g_01015	Praf.g_01114
OG0001515	Prah.g_00978	Praf.g_01214
OG0001516	Prah.g_00453	Praf.g_01740
OG0001517	Prah.g_01939	Praf.g_02053
OG0001518	Prah.g_02506	Praf.g_02672
OG0001519	Prah.g_02515	Praf.g_02682
OG0001525	Prah.g_01202	Praf.g_00977
OG0001527	Prah.g_01453	Praf.g_00704
OG0001528	Prah.g_00120	Praf.g_00096
OG0001529	Prah.g_00050	Praf.g_00051
OG0001530	Prah.g_01903	Praf.g_00238
OG0001531	Prah.g_01774	Praf.g_00390
OG0001532	Prah.g_01252	Praf.g_00924
OG0001533	Prah.g_01187	Praf.g_00996
OG0001533	Prah.g_00222	Praf.g_01998
OG0001534	Prah.g_00865	Praf.g_01324
OG0001535	Prah.g_00853	Praf.g_01336
OG0001536	Prah.g_00792	Praf.g_01396
OG0001537	Prah.g_00707	Praf.g_01488
OG0001538	Prah.g_00662	Praf.g_01535
OG0001539	Prah.g_00559	Praf.g_01637
OG0001540	Prah.g_02255	Praf.g_02406
OG0001541	Prah.g_02318	Praf.g_02478
OG0001542	Prah.g_02335	Praf.g_02496
OG0001543	Prah.g_02414	Praf.g_02571
OG0001544	Prah.g_02514	Praf.g_02681
OG0001545	Prah.g_02572	Praf.g_02751
OG0001550	Prah.g_01182	Praf.g_02648, Praf.g_01002
OG0001553	Prah.g_00411	Praf.g_01791
OG0001555	Prah.g_01817	Praf.g_00345
OG0001556	Prah.g_01158, Prah.g_01157	Praf.g_01032
OG0001558	Prah.g_00021	Praf.g_00020
OG0001559	Prah.g_01902	Praf.g_00239
OG0001560	Prah.g_01889	Praf.g_00252
OG0001561	Prah.g_00859	Praf.g_01330
OG0001562	Prah.g_00845	Praf.g_01344
OG0001563	Prah.g_01996	Praf.g_02120
OG0001565	Prah.g_00621	Praf.g_01576
OG0001572	Prah.g_01101	Praf.g_01094
OG0001574	Prah.g_01456	Praf.g_00702
OG0001575	Prah.g_01450	Praf.g_00707
OG0001576	Prah.g_01379	Praf.g_00778
OG0001577	Prah.g_01326	Praf.g_00835
OG0001578	Prah.g_00939, Prah.g_01150	Praf.g_01053
OG0001579	Prah.g_01953	Praf.g_02070
OG0001580	Prah.g_02479	Praf.g_02612
OG0001585	Prah.g_01081	Praf.g_01193
OG0001588	Prah.g_02223	Praf.g_02371
OG0001589	Prah.g_01735	Praf.g_00428
OG0001590	Prah.g_00578	Praf.g_01617
OG0001591	Prah.g_00552	Praf.g_01642
OG0001592	Prah.g_02480	Praf.g_02613
OG0001598	Prah.g_01342	Praf.g_00819
OG0001614	Prah.g_00158	Praf.g_00186
OG0001615	Prah.g_01475	Praf.g_00682
OG0001616	Prah.g_01261	Praf.g_00915
OG0001617	Prah.g_00989	Praf.g_01199
OG0001618	Prah.g_00877	Praf.g_01312
OG0001619	Prah.g_00782	Praf.g_01406
OG0001620	Prah.g_01924	Praf.g_02040
OG0001621	Prah.g_02097	Praf.g_02241
OG0001622	Prah.g_02581	Praf.g_02761
OG0001627	Prah.g_01613	Praf.g_00545
OG0001634	Prah.g_00447	Praf.g_01746
OG0001635	Prah.g_01206	Praf.g_00968
OG0001636	Prah.g_00043	Praf.g_00042
OG0001637	Prah.g_01751	Praf.g_00413
OG0001638	Prah.g_01691	Praf.g_00467
OG0001639	Prah.g_01616	Praf.g_00541
OG0001640	Prah.g_00902	Praf.g_01288
OG0001641	Prah.g_00827	Praf.g_01361
OG0001642	Prah.g_00580	Praf.g_01615
OG0001643	Prah.g_00496	Praf.g_01697
OG0001652	Prah.g_00019	Praf.g_00018
OG0001653	Prah.g_01878	Praf.g_00263
OG0001654	Prah.g_01614	Praf.g_00543
OG0001655	Prah.g_00214	Praf.g_02006
OG0001655	Prah.g_02423	Praf.g_02586
OG0001656	Prah.g_01954	Praf.g_02071
OG0001657	Prah.g_02293	Praf.g_02443
OG0001658	Prah.g_02489	Praf.g_02655
OG0001661	Prah.g_01208	Praf.g_00966
OG0001670	Prah.g_01003	Praf.g_01085
OG0001671	Prah.g_02407	Praf.g_02564
OG0001672	Prah.g_01855, Prah.g_01853	Praf.g_00307
OG0001673	Prah.g_01783	Praf.g_00377
OG0001674	Prah.g_01755	Praf.g_00409
OG0001674	Prah.g_01756	Praf.g_00408
OG0001675	Prah.g_00841	Praf.g_01347
OG0001675	Prah.g_00843	Praf.g_01345
OG0001676	Prah.g_01951	Praf.g_02068
OG0001677	Prah.g_01964	Praf.g_02080
OG0001678	Prah.g_02069	Praf.g_02198
OG0001684	Prah.g_01419	Praf.g_00737
OG0001690	Prah.g_01493, Prah.g_02437	Praf.g_02679
OG0001691	Prah.g_00742	Praf.g_01446
OG0001692	Prah.g_00413	Praf.g_01789
OG0001693	Prah.g_00212	Praf.g_02009
OG0001694	Prah.g_02136	Praf.g_02281
OG0001695	Prah.g_02568	Praf.g_02747
OG0001696	Prah.g_00964	Praf.g_01231
OG0001698	Prah.g_01034	Praf.g_01130
OG0001703	Prah.g_01574	Praf.g_00587
OG0001712	Prah.g_00612	Praf.g_01581
OG0001715	Prah.g_01165	Praf.g_01024
OG0001716	Prah.g_00584	Praf.g_01611
OG0001726	Prah.g_00745	Praf.g_01442
OG0001728	Prah.g_00093	Praf.g_00095
OG0001729	Prah.g_01769	Praf.g_00395
OG0001730	Prah.g_01766	Praf.g_00397
OG0001731	Prah.g_01630	Praf.g_00527
OG0001732	Prah.g_01267	Praf.g_00909
OG0001734	Prah.g_00582	Praf.g_01613
OG0001735	Prah.g_00461	Praf.g_01732
OG0001736	Prah.g_01944	Praf.g_02060, Praf.g_02058
OG0001737	Prah.g_02154	Praf.g_02299
OG0001738	Prah.g_02185	Praf.g_02334
OG0001739	Prah.g_02566	Praf.g_02744
OG0001740	Prah.g_02571	Praf.g_02750
OG0001746	Prah.g_00213	Praf.g_02007
OG0001747	Prah.g_02276	Praf.g_02425
OG0001748	Prah.g_02405	Praf.g_02562
OG0001749	Prah.g_02203	Praf.g_02353
OG0001750	Prah.g_01876	Praf.g_00265
OG0001751	Prah.g_01784	Praf.g_00376
OG0001752	Prah.g_01763	Praf.g_00401
OG0001753	Prah.g_01757	Praf.g_00407
OG0001754	Prah.g_01754	Praf.g_00410
OG0001755	Prah.g_01522	Praf.g_00638
OG0001757	Prah.g_01198	Praf.g_00985
OG0001758	Prah.g_01121	Praf.g_01061
OG0001760	Prah.g_00977	Praf.g_01215
OG0001761	Prah.g_00944	Praf.g_01255
OG0001762	Prah.g_00834	Praf.g_01354
OG0001763	Prah.g_00822, Prah.g_00823	Praf.g_01365
OG0001764	Prah.g_00748	Praf.g_01439
OG0001766	Prah.g_02161	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Prah.g_02216	Praf.g_02362
OG0001768	Prah.g_02342	Praf.g_02503
OG0001783	Prah.g_00153	Praf.g_00181
OG0001784	Prah.g_01871	Praf.g_00277, Praf.g_00270
OG0001785	Prah.g_01753	Praf.g_00411
OG0001785	Prah.g_01752	Praf.g_00412
OG0001786	Prah.g_01646	Praf.g_00510
OG0001787	Prah.g_01502	Praf.g_00659
OG0001788	Prah.g_01499	Praf.g_00662
OG0001789	Prah.g_01363	Praf.g_00797
OG0001790	Prah.g_01334	Praf.g_00828
OG0001791	Prah.g_01309	Praf.g_00867
OG0001792	Prah.g_01274	Praf.g_00903
OG0001793	Prah.g_01174	Praf.g_01015
OG0001794	Prah.g_01129	Praf.g_01071
OG0001795	Prah.g_01049	Praf.g_01144
OG0001796	Prah.g_00847	Praf.g_01342
OG0001797	Prah.g_00775	Praf.g_01413
OG0001798	Prah.g_00520	Praf.g_01672
OG0001799	Prah.g_00479	Praf.g_01715
OG0001800	Prah.g_00429	Praf.g_01771
OG0001801	Prah.g_00422	Praf.g_01780
OG0001802	Prah.g_00317	Praf.g_01903
OG0001803	Prah.g_00236	Praf.g_01983
OG0001804	Prah.g_00207	Praf.g_02013
OG0001805	Prah.g_02088	Praf.g_02216
OG0001806	Prah.g_02125	Praf.g_02270
OG0001807	Prah.g_02218	Praf.g_02365
OG0001808	Prah.g_02226	Praf.g_02374
OG0001809	Prah.g_02266	Praf.g_02417
OG0001810	Prah.g_02267	Praf.g_02419
OG0001811	Prah.g_02325	Praf.g_02493
OG0001812	Prah.g_02481	Praf.g_02614
OG0001813	Prah.g_02535	Praf.g_02701
OG0001814	Prah.g_02590	Praf.g_02769
OG0001815	Prah.g_02599	Praf.g_02778
OG0001835	Prah.g_01021	Praf.g_01120
OG0001837	Prah.g_02406	Praf.g_02563
OG0001838	Prah.g_00009	Praf.g_00008
OG0001839	Prah.g_00039	Praf.g_00038
OG0001840	Prah.g_00056	Praf.g_00057
OG0001841	Prah.g_00064	Praf.g_00065
OG0001842	Prah.g_00139	Praf.g_00168
OG0001843	Prah.g_00159	Praf.g_00187
OG0001844	Prah.g_00160	Praf.g_00188
OG0001845	Prah.g_00162	Praf.g_00190
OG0001846	Prah.g_00184	Praf.g_00215
OG0001847	Prah.g_00186	Praf.g_00216
OG0001848	Prah.g_00190	Praf.g_00220
OG0001849	Prah.g_01865	Praf.g_00298
OG0001850	Prah.g_01858	Praf.g_00305
OG0001851	Prah.g_01848	Praf.g_00311
OG0001852	Prah.g_01847	Praf.g_00312
OG0001853	Prah.g_01840	Praf.g_00319
OG0001854	Prah.g_01780	Praf.g_00380
OG0001855	Prah.g_01750	Praf.g_00414
OG0001856	Prah.g_01650	Praf.g_00506
OG0001857	Prah.g_01647	Praf.g_00509
OG0001858	Prah.g_01626	Praf.g_00531
OG0001859	Prah.g_01585	Praf.g_00574
OG0001860	Prah.g_01573	Praf.g_00588
OG0001861	Prah.g_01559	Praf.g_00602
OG0001862	Prah.g_01547	Praf.g_00613
OG0001863	Prah.g_01542	Praf.g_00618
OG0001864	Prah.g_01487	Praf.g_00671
OG0001865	Prah.g_01420	Praf.g_00736
OG0001866	Prah.g_01395	Praf.g_00762
OG0001867	Prah.g_01386	Praf.g_00772
OG0001868	Prah.g_01366	Praf.g_00793
OG0001869	Prah.g_01327	Praf.g_00834
OG0001870	Prah.g_01319	Praf.g_00857
OG0001871	Prah.g_01314	Praf.g_00862
OG0001872	Prah.g_01281	Praf.g_00896
OG0001873	Prah.g_01260	Praf.g_00916
OG0001874	Prah.g_01241	Praf.g_00935
OG0001875	Prah.g_01122	Praf.g_01062
OG0001876	Prah.g_01123	Praf.g_01063
OG0001877	Prah.g_00979	Praf.g_01213
OG0001878	Prah.g_00838	Praf.g_01350
OG0001879	Prah.g_00831	Praf.g_01357
OG0001880	Prah.g_00799	Praf.g_01389
OG0001881	Prah.g_00798	Praf.g_01390
OG0001882	Prah.g_00778	Praf.g_01410
OG0001883	Prah.g_00774	Praf.g_01414
OG0001884	Prah.g_00764	Praf.g_01423
OG0001885	Prah.g_00753	Praf.g_01434
OG0001886	Prah.g_00749	Praf.g_01438
OG0001887	Prah.g_00723	Praf.g_01472
OG0001888	Prah.g_00682	Praf.g_01513
OG0001889	Prah.g_00653	Praf.g_01544
OG0001890	Prah.g_00590	Praf.g_01605
OG0001891	Prah.g_00586	Praf.g_01609
OG0001892	Prah.g_00573	Praf.g_01621
OG0001893	Prah.g_00519	Praf.g_01673
OG0001894	Prah.g_00502	Praf.g_01691
OG0001895	Prah.g_00426	Praf.g_01774
OG0001896	Prah.g_00220	Praf.g_02000
OG0001897	Prah.g_01931	Praf.g_02046
OG0001898	Prah.g_01947	Praf.g_02064
OG0001899	Prah.g_02006	Praf.g_02130
OG0001900	Prah.g_02109	Praf.g_02253
OG0001901	Prah.g_02110	Praf.g_02254
OG0001902	Prah.g_02141	Praf.g_02286
OG0001903	Prah.g_02150	Praf.g_02295
OG0001904	Prah.g_02220	Praf.g_02367
OG0001905	Prah.g_02228	Praf.g_02376
OG0001906	Prah.g_02256	Praf.g_02407
OG0001907	Prah.g_02272	Praf.g_02423
OG0001908	Prah.g_02319	Praf.g_02479
OG0001909	Prah.g_02340	Praf.g_02501
OG0001910	Prah.g_02401	Praf.g_02558
OG0001912	Prah.g_02500	Praf.g_02666
OG0001913	Prah.g_02502	Praf.g_02668
