Orthogroup	Prah	Syal
OG0001164	Prah.g_01670	Syal.g_00579
OG0001165	Prah.g_01673	Syal.g_00584
OG0001166	Prah.g_01699	Syal.g_00613
OG0001167	Prah.g_01725	Syal.g_00638
OG0001168	Prah.g_01727	Syal.g_00640
OG0001169	Prah.g_01729	Syal.g_00642
OG0001170	Prah.g_01731	Syal.g_00644
OG0001172	Prah.g_02068	Syal.g_00198
OG0001173	Prah.g_02067	Syal.g_00199
OG0001174	Prah.g_02059	Syal.g_00207
OG0001175	Prah.g_02058	Syal.g_00208
OG0001176	Prah.g_02042	Syal.g_00226
OG0001177	Prah.g_02044	Syal.g_00224
OG0001178	Prah.g_01682	Syal.g_00592
OG0001179	Prah.g_02013	Syal.g_00256
OG0001180	Prah.g_01988	Syal.g_00282
OG0001182	Prah.g_01976	Syal.g_00295
OG0001183	Prah.g_01965	Syal.g_00302
OG0001184	Prah.g_02239	Syal.g_01359
OG0001185	Prah.g_00156	Syal.g_01453
OG0001186	Prah.g_00088	Syal.g_00179
OG0001187	Prah.g_00085	Syal.g_00175
OG0001188	Prah.g_00080	Syal.g_00172
OG0001189	Prah.g_00057	Syal.g_00152
OG0001190	Prah.g_02490	Syal.g_01067
OG0001191	Prah.g_02503	Syal.g_01083
OG0001192	Prah.g_02508	Syal.g_01090
OG0001193	Prah.g_02548	Syal.g_01128
OG0001194	Prah.g_02550	Syal.g_01130
OG0001195	Prah.g_02551	Syal.g_01131
OG0001196	Prah.g_02587	Syal.g_00078
OG0001197	Prah.g_02589	Syal.g_00080
OG0001198	Prah.g_02601	Syal.g_00093
OG0001199	Prah.g_01844	Syal.g_00757
OG0001200	Prah.g_01846	Syal.g_00759
OG0001201	Prah.g_01898	Syal.g_00821
OG0001202	Prah.g_02359	Syal.g_00956
OG0001204	Prah.g_02077	Syal.g_01201
OG0001205	Prah.g_00240	Syal.g_00515
OG0001206	Prah.g_00291	Syal.g_00490
OG0001207	Prah.g_01575	Syal.g_02889
OG0001208	Prah.g_01564	Syal.g_02899
OG0001209	Prah.g_01498	Syal.g_02835
OG0001210	Prah.g_01484	Syal.g_02827
OG0001211	Prah.g_01467	Syal.g_02811
OG0001212	Prah.g_01407	Syal.g_02754
OG0001213	Prah.g_00510	Syal.g_02701
OG0001214	Prah.g_00499	Syal.g_02634
OG0001215	Prah.g_00973	Syal.g_01786
OG0001216	Prah.g_00885	Syal.g_01861
OG0001217	Prah.g_01447	Syal.g_02067
OG0001218	Prah.g_00356	Syal.g_00429
OG0001219	Prah.g_00755	Syal.g_02036
OG0001220	Prah.g_00575	Syal.g_02494
OG0001221	Prah.g_00715	Syal.g_02258
OG0001222	Prah.g_02517	Syal.g_02006
OG0001223	Prah.g_00824	Syal.g_01960
OG0001224	Prah.g_00911	Syal.g_01827
OG0001225	Prah.g_00913	Syal.g_01825
OG0001226	Prah.g_01192	Syal.g_00767
OG0001227	Prah.g_01601	Syal.g_01575
OG0001228	Prah.g_01278	Syal.g_02451
OG0001229	Prah.g_01663	Syal.g_01801
OG0001230	Prah.g_00418	Syal.g_00029
OG0001231	Prah.g_00018	Syal.g_00114
OG0001232	Prah.g_01704	Syal.g_00622
OG0001233	Prah.g_01732	Syal.g_00645
OG0001234	Prah.g_02055	Syal.g_00212
OG0001236	Prah.g_02235	Syal.g_01352
OG0001237	Prah.g_02240	Syal.g_01362
OG0001238	Prah.g_02504	Syal.g_01085
OG0001239	Prah.g_01841	Syal.g_00754
OG0001240	Prah.g_01881	Syal.g_00804
OG0001241	Prah.g_01891	Syal.g_00814
OG0001242	Prah.g_00185	Syal.g_00844
OG0001243	Prah.g_02251	Syal.g_00852
OG0001244	Prah.g_02279	Syal.g_00882
OG0001245	Prah.g_01181	Syal.g_02522
OG0001246	Prah.g_01537	Syal.g_02927
OG0001247	Prah.g_00625	Syal.g_01126
OG0001248	Prah.g_00981	Syal.g_01778
OG0001249	Prah.g_01946	Syal.g_00337
OG0001250	Prah.g_00597	Syal.g_02469
OG0001252	Prah.g_00906	Syal.g_01834
OG0001253	Prah.g_01176	Syal.g_02521
OG0001254	Prah.g_02525	Syal.g_02507
OG0001255	Prah.g_01037	Syal.g_02609
OG0001256	Prah.g_01658	Syal.g_00571
OG0001258	Prah.g_01671	Syal.g_00582
OG0001259	Prah.g_01730	Syal.g_00643
OG0001260	Prah.g_01761	Syal.g_00665
OG0001261	Prah.g_02004	Syal.g_00265
OG0001262	Prah.g_00060	Syal.g_00154
OG0001263	Prah.g_02253	Syal.g_00856
OG0001265	Prah.g_00187	Syal.g_00842
OG0001266	Prah.g_02363	Syal.g_00960
OG0001267	Prah.g_02134	Syal.g_01263
OG0001268	Prah.g_01934	Syal.g_00353
OG0001269	Prah.g_00579	Syal.g_02567
OG0001270	Prah.g_00228	Syal.g_00528
OG0001271	Prah.g_00309	Syal.g_00466
OG0001272	Prah.g_01560	Syal.g_02903
OG0001273	Prah.g_00506	Syal.g_02641
OG0001274	Prah.g_02393	Syal.g_01007
OG0001275	Prah.g_00837	Syal.g_01932
OG0001276	Prah.g_00855	Syal.g_01914
OG0001277	Prah.g_02573	Syal.g_02963
OG0001278	Prah.g_01284	Syal.g_01766
OG0001279	Prah.g_00431	Syal.g_02565
OG0001280	Prah.g_01361	Syal.g_01604
OG0001281	Prah.g_01370	Syal.g_01592
OG0001283	Prah.g_02582	Syal.g_01179
OG0001285	Prah.g_01709	Syal.g_00625
OG0001286	Prah.g_01990	Syal.g_00280
OG0001287	Prah.g_00148	Syal.g_01461
OG0001288	Prah.g_00130	Syal.g_01513
OG0001290	Prah.g_01890	Syal.g_00813
OG0001291	Prah.g_02263	Syal.g_00866
OG0001292	Prah.g_02083	Syal.g_01206
OG0001293	Prah.g_02108	Syal.g_01236
OG0001294	Prah.g_00443	Syal.g_02207
OG0001295	Prah.g_01481	Syal.g_01828
OG0001296	Prah.g_01531	Syal.g_02933
OG0001298	Prah.g_01435	Syal.g_02777
OG0001300	Prah.g_00986	Syal.g_01795
OG0001301	Prah.g_01023	Syal.g_01941, Syal.g_01810
OG0001302	Prah.g_01802	Syal.g_02607
OG0001303	Prah.g_00756	Syal.g_02033
OG0001307	Prah.g_00326	Syal.g_02195
OG0001308	Prah.g_00396	Syal.g_00392
OG0001309	Prah.g_01521	Syal.g_02943
OG0001310	Prah.g_01693	Syal.g_00605
OG0001311	Prah.g_00857	Syal.g_01912
OG0001312	Prah.g_00766	Syal.g_02024
OG0001313	Prah.g_00300	Syal.g_00482
OG0001316	Prah.g_02269	Syal.g_00872
OG0001319	Prah.g_02124	Syal.g_01252
OG0001321	Prah.g_00253	Syal.g_00508
OG0001322	Prah.g_00254	Syal.g_00507
OG0001323	Prah.g_01518	Syal.g_02946
OG0001324	Prah.g_00987	Syal.g_01796
OG0001326	Prah.g_02557	Syal.g_02405, Syal.g_01138
OG0001327	Prah.g_00555	Syal.g_02296
OG0001328	Prah.g_00722	Syal.g_02266
OG0001329	Prah.g_01213	Syal.g_01188
OG0001330	Prah.g_01354	Syal.g_01611
OG0001332	Prah.g_01605	Syal.g_02965
OG0001333	Prah.g_01726	Syal.g_00639
OG0001334	Prah.g_01961	Syal.g_00311
OG0001335	Prah.g_01960	Syal.g_00312
OG0001336	Prah.g_02583	Syal.g_01180
OG0001337	Prah.g_01950	Syal.g_00308, Syal.g_00327
OG0001339	Prah.g_01893	Syal.g_00816
OG0001340	Prah.g_01949	Syal.g_00328
OG0001341	Prah.g_00615	Syal.g_02538
OG0001344	Prah.g_01317	Syal.g_01658
OG0001347	Prah.g_00082	Syal.g_01531
OG0001348	Prah.g_02412	Syal.g_01849
OG0001351	Prah.g_00256	Syal.g_00501
OG0001353	Prah.g_00606	Syal.g_02457
OG0001354	Prah.g_00813	Syal.g_01973
OG0001358	Prah.g_00527	Syal.g_02715
OG0001360	Prah.g_01240	Syal.g_01696
OG0001361	Prah.g_01294	Syal.g_01691
OG0001362	Prah.g_00390	Syal.g_00397
OG0001363	Prah.g_00388	Syal.g_00399
OG0001365	Prah.g_02495	Syal.g_01072
OG0001366	Prah.g_01702	Syal.g_00616
OG0001367	Prah.g_01870	Syal.g_01215
OG0001367	Prah.g_00938	Syal.g_01621
OG0001367	Prah.g_00551	Syal.g_00010
OG0001369	Prah.g_01880	Syal.g_00803
OG0001373	Prah.g_02556	Syal.g_01137
OG0001374	Prah.g_02564	Syal.g_01145
OG0001376	Prah.g_02511	Syal.g_01095
OG0001377	Prah.g_02510	Syal.g_01094
OG0001378	Prah.g_00223	Syal.g_00529
OG0001379	Prah.g_01356	Syal.g_01609
OG0001382	Prah.g_00891	Syal.g_00220
OG0001383	Prah.g_01771	Syal.g_00678
OG0001383	Prah.g_01770	Syal.g_00677
OG0001385	Prah.g_02553	Syal.g_01134
OG0001386	Prah.g_02554	Syal.g_01135
OG0001387	Prah.g_02555	Syal.g_01136
OG0001388	Prah.g_02558	Syal.g_01139
OG0001389	Prah.g_02559	Syal.g_01140
OG0001390	Prah.g_02560	Syal.g_01141
OG0001391	Prah.g_02561	Syal.g_01142
OG0001392	Prah.g_02562	Syal.g_01143
OG0001393	Prah.g_02563	Syal.g_01144
OG0001394	Prah.g_00700	Syal.g_02250
OG0001395	Prah.g_00868	Syal.g_00001, Syal.g_02432
OG0001396	Prah.g_00081	Syal.g_01532
OG0001397	Prah.g_00389	Syal.g_00398
OG0001398	Prah.g_01180	Syal.g_00774
OG0001400	Prah.g_02278	Syal.g_00877
OG0001401	Prah.g_00602	Syal.g_02463
OG0001402	Prah.g_00522	Syal.g_02711
OG0001405	Prah.g_01957	Syal.g_00314
OG0001406	Prah.g_02512	Syal.g_01096
OG0001409	Prah.g_01307	Syal.g_01671
OG0001410	Prah.g_00325	Syal.g_02194
OG0001416	Prah.g_01367	Syal.g_01595
OG0001423	Prah.g_01078	Syal.g_00726
OG0001425	Prah.g_02507	Syal.g_01089
OG0001433	Prah.g_01162	Syal.g_02212
OG0001434	Prah.g_00696	Syal.g_02245
OG0001435	Prah.g_00737	Syal.g_02290
OG0001436	Prah.g_02210	Syal.g_01335
OG0001436	Prah.g_02217	Syal.g_01336
OG0001438	Prah.g_02149	Syal.g_01278
OG0001442	Prah.g_00691	Syal.g_02234
OG0001443	Prah.g_01664	Syal.g_01101
OG0001444	Prah.g_01875	Syal.g_00798
OG0001444	Prah.g_00137	Syal.g_01506
OG0001445	Prah.g_00095	Syal.g_01467
OG0001449	Prah.g_01806	Syal.g_01198
OG0001452	Prah.g_01220	Syal.g_01223
OG0001460	Prah.g_01161	Syal.g_02211
OG0001461	Prah.g_00260	Syal.g_02091
OG0001462	Prah.g_00044	Syal.g_00138
OG0001470	Prah.g_00119	Syal.g_00181
OG0001475	Prah.g_00121	Syal.g_00184
OG0001477	Prah.g_01020	Syal.g_01807
OG0001479	Prah.g_01936	Syal.g_00351
OG0001488	Prah.g_01301	Syal.g_01677
OG0001489	Prah.g_01979	Syal.g_00291
OG0001495	Prah.g_02045	Syal.g_00223
OG0001496	Prah.g_01016	Syal.g_01804
OG0001497	Prah.g_01019	Syal.g_01806
OG0001498	Prah.g_00206	Syal.g_00554
OG0001508	Prah.g_00118	Syal.g_00180
OG0001510	Prah.g_00143	Syal.g_01489
OG0001511	Prah.g_01906	Syal.g_00829
OG0001512	Prah.g_01775	Syal.g_00682
OG0001513	Prah.g_00243	Syal.g_01361
OG0001513	Prah.g_01194	Syal.g_00298
OG0001514	Prah.g_01015	Syal.g_01803
OG0001515	Prah.g_00978	Syal.g_01791
OG0001516	Prah.g_00453	Syal.g_02197
OG0001517	Prah.g_01939	Syal.g_00348
OG0001518	Prah.g_02506	Syal.g_02309, Syal.g_01087
OG0001519	Prah.g_02515	Syal.g_01103
OG0001525	Prah.g_01202	Syal.g_02585
OG0001527	Prah.g_01453	Syal.g_02796
OG0001529	Prah.g_00050	Syal.g_00145
OG0001530	Prah.g_01903	Syal.g_00827
OG0001531	Prah.g_01774	Syal.g_00681
OG0001532	Prah.g_01252	Syal.g_01710
OG0001533	Prah.g_01187	Syal.g_00494
OG0001533	Prah.g_00222	Syal.g_00533
OG0001534	Prah.g_00865	Syal.g_01898
OG0001535	Prah.g_00853	Syal.g_01917
OG0001536	Prah.g_00792	Syal.g_01996
OG0001537	Prah.g_00707	Syal.g_02257
OG0001538	Prah.g_00662	Syal.g_01870
OG0001539	Prah.g_00559	Syal.g_02294
OG0001540	Prah.g_02255	Syal.g_00858
OG0001541	Prah.g_02318	Syal.g_00924
OG0001542	Prah.g_02335	Syal.g_00935
OG0001543	Prah.g_02414	Syal.g_00988
OG0001544	Prah.g_02514	Syal.g_01102
OG0001545	Prah.g_02572	Syal.g_01170
OG0001555	Prah.g_01817	Syal.g_02484
OG0001558	Prah.g_00021	Syal.g_00117
OG0001559	Prah.g_01902	Syal.g_00826
OG0001560	Prah.g_01889	Syal.g_00812
OG0001561	Prah.g_00859	Syal.g_01910
OG0001562	Prah.g_00845	Syal.g_01926
OG0001563	Prah.g_01996	Syal.g_00274
OG0001565	Prah.g_00621	Syal.g_02600
OG0001572	Prah.g_01101	Syal.g_03017
OG0001574	Prah.g_01456	Syal.g_02798
OG0001575	Prah.g_01450	Syal.g_02793
OG0001576	Prah.g_01379	Syal.g_01582
OG0001577	Prah.g_01326	Syal.g_01648
OG0001579	Prah.g_01953	Syal.g_00318
OG0001580	Prah.g_02479	Syal.g_01052
OG0001585	Prah.g_01081	Syal.g_00712
OG0001589	Prah.g_01735	Syal.g_00647
OG0001590	Prah.g_00578	Syal.g_02642, Syal.g_02511
OG0001591	Prah.g_00552	Syal.g_02209
OG0001592	Prah.g_02480	Syal.g_01053
OG0001614	Prah.g_00158	Syal.g_01451
OG0001615	Prah.g_01475	Syal.g_02482, Syal.g_02820
OG0001616	Prah.g_01261	Syal.g_01699
OG0001617	Prah.g_00989	Syal.g_01800
OG0001618	Prah.g_00877	Syal.g_02420
OG0001619	Prah.g_00782	Syal.g_02009
OG0001620	Prah.g_01924	Syal.g_00360
OG0001621	Prah.g_02097	Syal.g_01224
OG0001622	Prah.g_02581	Syal.g_01178
OG0001634	Prah.g_00447	Syal.g_02203
OG0001635	Prah.g_01206	Syal.g_01517
OG0001636	Prah.g_00043	Syal.g_00137
OG0001637	Prah.g_01751	Syal.g_00659
OG0001638	Prah.g_01691	Syal.g_00599
OG0001639	Prah.g_01616	Syal.g_02968
OG0001640	Prah.g_00902	Syal.g_01839
OG0001641	Prah.g_00827	Syal.g_01955
OG0001643	Prah.g_00496	Syal.g_02631
OG0001652	Prah.g_00019	Syal.g_00115
OG0001653	Prah.g_01878	Syal.g_00801
OG0001654	Prah.g_01614	Syal.g_02966
OG0001655	Prah.g_00214, Prah.g_02423	Syal.g_02854, Syal.g_00703
OG0001656	Prah.g_01954	Syal.g_00317
OG0001657	Prah.g_02293	Syal.g_00897
OG0001658	Prah.g_02489	Syal.g_01066
OG0001671	Prah.g_02407	Syal.g_00993
OG0001672	Prah.g_01855, Prah.g_01853	Syal.g_00765
OG0001673	Prah.g_01783	Syal.g_00689
OG0001674	Prah.g_01755	Syal.g_00044, Syal.g_01890
OG0001674	Prah.g_01756	Syal.g_00045, Syal.g_01889
OG0001675	Prah.g_00841, Prah.g_00843	Syal.g_01928
OG0001676	Prah.g_01951	Syal.g_00320
OG0001677	Prah.g_01964	Syal.g_00303
OG0001678	Prah.g_02069	Syal.g_00197
OG0001692	Prah.g_00413	Syal.g_00024
OG0001693	Prah.g_00212	Syal.g_01822
OG0001694	Prah.g_02136	Syal.g_01265
OG0001695	Prah.g_02568	Syal.g_01165
OG0001703	Prah.g_01574	Syal.g_02890
OG0001712	Prah.g_00612	Syal.g_02524
OG0001715	Prah.g_01165	Syal.g_02550
OG0001716	Prah.g_00584	Syal.g_02491, Syal.g_01503
OG0001726	Prah.g_00745	Syal.g_00536
OG0001728	Prah.g_00093	Syal.g_00855
OG0001729	Prah.g_01769	Syal.g_00676
OG0001730	Prah.g_01766	Syal.g_00672
OG0001731	Prah.g_01630	Syal.g_02986
OG0001732	Prah.g_01267	Syal.g_01730
OG0001734	Prah.g_00582	Syal.g_02492
OG0001735	Prah.g_00461	Syal.g_02179
OG0001737	Prah.g_02154	Syal.g_01284
OG0001738	Prah.g_02185	Syal.g_01320
OG0001739	Prah.g_02566	Syal.g_01163
OG0001740	Prah.g_02571	Syal.g_01167
OG0001748	Prah.g_02405	Syal.g_00995
OG0001750	Prah.g_01876	Syal.g_00799
OG0001751	Prah.g_01784	Syal.g_00690
OG0001752	Prah.g_01763	Syal.g_00669
OG0001753	Prah.g_01757	Syal.g_00662
OG0001754	Prah.g_01754	Syal.g_00661
OG0001755	Prah.g_01522	Syal.g_02942
OG0001761	Prah.g_00944	Syal.g_02727
OG0001762	Prah.g_00834	Syal.g_01947
OG0001763	Prah.g_00822, Prah.g_00823	Syal.g_01961
OG0001764	Prah.g_00748	Syal.g_02046
OG0001766	Prah.g_02161	Syal.g_01296
OG0001767	Prah.g_02216	Syal.g_01334
OG0001768	Prah.g_02342	Syal.g_00941
OG0001783	Prah.g_00153	Syal.g_01456
OG0001784	Prah.g_01871	Syal.g_00795
OG0001785	Prah.g_01753, Prah.g_01752	Syal.g_00660
OG0001786	Prah.g_01646	Syal.g_03009
OG0001787	Prah.g_01502	Syal.g_02839
OG0001788	Prah.g_01499	Syal.g_02836
OG0001789	Prah.g_01363	Syal.g_01602
OG0001790	Prah.g_01334	Syal.g_01633
OG0001791	Prah.g_01309	Syal.g_01669, Syal.g_02431
OG0001792	Prah.g_01274	Syal.g_01737
OG0001794	Prah.g_01129	Syal.g_01902, Syal.g_01901
OG0001796	Prah.g_00847	Syal.g_01923
OG0001797	Prah.g_00775	Syal.g_02017
OG0001798	Prah.g_00520	Syal.g_02709
OG0001799	Prah.g_00479	Syal.g_02336, Syal.g_02616
OG0001800	Prah.g_00429	Syal.g_01539
OG0001801	Prah.g_00422	Syal.g_00038
OG0001803	Prah.g_00236	Syal.g_00519
OG0001804	Prah.g_00207	Syal.g_00553
OG0001805	Prah.g_02088	Syal.g_01211
OG0001806	Prah.g_02125	Syal.g_01253
OG0001807	Prah.g_02218	Syal.g_01337
OG0001808	Prah.g_02226	Syal.g_01344
OG0001809	Prah.g_02266	Syal.g_00869
OG0001810	Prah.g_02267	Syal.g_00878
OG0001811	Prah.g_02325	Syal.g_00933
OG0001812	Prah.g_02481	Syal.g_01054
OG0001813	Prah.g_02535	Syal.g_01117
OG0001814	Prah.g_02590	Syal.g_00081
OG0001815	Prah.g_02599	Syal.g_00091
OG0001816	Prah.g_00554	Syal.g_02297
OG0001835	Prah.g_01021	Syal.g_00713
OG0001837	Prah.g_02406	Syal.g_00994
OG0001838	Prah.g_00009	Syal.g_00105
OG0001839	Prah.g_00039	Syal.g_00133
OG0001840	Prah.g_00056	Syal.g_00151
OG0001841	Prah.g_00064	Syal.g_00158
OG0001843	Prah.g_00159	Syal.g_01450
OG0001844	Prah.g_00160	Syal.g_01449
OG0001845	Prah.g_00162	Syal.g_01448
OG0001846	Prah.g_00184	Syal.g_00845
OG0001847	Prah.g_00186	Syal.g_00843
OG0001848	Prah.g_00190	Syal.g_00839
OG0001849	Prah.g_01865	Syal.g_00780
OG0001850	Prah.g_01858	Syal.g_00768
OG0001851	Prah.g_01848	Syal.g_00761
OG0001852	Prah.g_01847	Syal.g_00760
OG0001853	Prah.g_01840	Syal.g_00753
OG0001854	Prah.g_01780	Syal.g_00685
OG0001855	Prah.g_01750	Syal.g_00050
OG0001856	Prah.g_01650	Syal.g_00563
OG0001857	Prah.g_01647	Syal.g_00560
OG0001858	Prah.g_01626	Syal.g_02981
OG0001859	Prah.g_01585	Syal.g_02879
OG0001860	Prah.g_01573	Syal.g_02892
OG0001861	Prah.g_01559	Syal.g_02904
OG0001862	Prah.g_01547	Syal.g_02916
OG0001863	Prah.g_01542	Syal.g_02922
OG0001864	Prah.g_01487	Syal.g_02829
OG0001865	Prah.g_01420	Syal.g_02562, Syal.g_02764
OG0001866	Prah.g_01395	Syal.g_02740
OG0001867	Prah.g_01386	Syal.g_02729
OG0001868	Prah.g_01366	Syal.g_01596
OG0001869	Prah.g_01327	Syal.g_01647
OG0001870	Prah.g_01319	Syal.g_01656
OG0001871	Prah.g_01314	Syal.g_01661
OG0001872	Prah.g_01281	Syal.g_01742
OG0001873	Prah.g_01260	Syal.g_01700
OG0001874	Prah.g_01241	Syal.g_01697
OG0001877	Prah.g_00979	Syal.g_01792
OG0001878	Prah.g_00838	Syal.g_01931
OG0001879	Prah.g_00831	Syal.g_01950
OG0001880	Prah.g_00799	Syal.g_01987
OG0001881	Prah.g_00798	Syal.g_01988
OG0001882	Prah.g_00778	Syal.g_02014
OG0001883	Prah.g_00774	Syal.g_02018
OG0001884	Prah.g_00764	Syal.g_02564
OG0001885	Prah.g_00753	Syal.g_02041
OG0001886	Prah.g_00749	Syal.g_02045
OG0001887	Prah.g_00723	Syal.g_02267
OG0001888	Prah.g_00682	Syal.g_02243
OG0001889	Prah.g_00653	Syal.g_01880
OG0001890	Prah.g_00590	Syal.g_02476
OG0001891	Prah.g_00586	Syal.g_02480
OG0001892	Prah.g_00573	Syal.g_02601
OG0001893	Prah.g_00519	Syal.g_02708
OG0001894	Prah.g_00502	Syal.g_02637
OG0001895	Prah.g_00426	Syal.g_00063
OG0001896	Prah.g_00220	Syal.g_00535
OG0001897	Prah.g_01931	Syal.g_00357
OG0001898	Prah.g_01947	Syal.g_00336
OG0001899	Prah.g_02006	Syal.g_00263
OG0001900	Prah.g_02109	Syal.g_01238
OG0001901	Prah.g_02110	Syal.g_01239
OG0001902	Prah.g_02141	Syal.g_01270
OG0001903	Prah.g_02150	Syal.g_01279
OG0001904	Prah.g_02220	Syal.g_01340
OG0001905	Prah.g_02228	Syal.g_01346
OG0001906	Prah.g_02256	Syal.g_00859
OG0001908	Prah.g_02319	Syal.g_00926
OG0001909	Prah.g_02340	Syal.g_00939
OG0001910	Prah.g_02401	Syal.g_00999
OG0001912	Prah.g_02500	Syal.g_01077
OG0001913	Prah.g_02502	Syal.g_01081
OG0001914	Prah.g_02529, Prah.g_02530	Syal.g_02509
OG0001915	Prah.g_01199	Syal.g_00088
OG0001929	Prah.g_00072	Syal.g_00165
OG0001932	Prah.g_00157	Syal.g_01452
OG0001933	Prah.g_01900	Syal.g_00823
OG0001934	Prah.g_01885	Syal.g_00808
OG0001936	Prah.g_01813	Syal.g_02069
OG0001937	Prah.g_01638	Syal.g_02994
OG0001938	Prah.g_01571	Syal.g_02894
OG0001939	Prah.g_01477	Syal.g_02608
OG0001940	Prah.g_01436	Syal.g_02778
OG0001941	Prah.g_01371	Syal.g_01591
OG0001942	Prah.g_01352	Syal.g_01037
OG0001943	Prah.g_01308	Syal.g_01670
OG0001944	Prah.g_01207	Syal.g_02052
OG0001945	Prah.g_01109, Prah.g_01113, Prah.g_01118, Prah.g_01141, Prah.g_01127, Prah.g_01002	Syal.g_02307
OG0001946	Prah.g_00984	Syal.g_01793
OG0001947	Prah.g_00900	Syal.g_01841, Syal.g_01043
OG0001948	Prah.g_00825	Syal.g_01959
OG0001949	Prah.g_00809	Syal.g_01978
OG0001950	Prah.g_00807	Syal.g_01980
OG0001951	Prah.g_00797	Syal.g_01989
OG0001952	Prah.g_00777	Syal.g_02015
OG0001953	Prah.g_00776	Syal.g_02016
OG0001954	Prah.g_00626	Syal.g_02517
OG0001957	Prah.g_00514	Syal.g_02703
OG0001958	Prah.g_00458	Syal.g_02181
OG0001961	Prah.g_00307	Syal.g_00468
OG0001962	Prah.g_02442, Prah.g_02422	Syal.g_01012
OG0001964	Prah.g_02057	Syal.g_00210
OG0001965	Prah.g_02096	Syal.g_02842
OG0001966	Prah.g_02104	Syal.g_01232
OG0001967	Prah.g_02106	Syal.g_01234
OG0001968	Prah.g_02107	Syal.g_01235
OG0001969	Prah.g_02169	Syal.g_01303
OG0001970	Prah.g_02258	Syal.g_00861
OG0001971	Prah.g_02338	Syal.g_00937
OG0001972	Prah.g_02389	Syal.g_01011
OG0001974	Prah.g_02487	Syal.g_01063
OG0001975	Prah.g_02528	Syal.g_02508
OG0001976	Prah.g_02531	Syal.g_02510
OG0001995	Prah.g_01492	Syal.g_01208
OG0001997	Prah.g_01874	Syal.g_00797
OG0001998	Prah.g_01748	Syal.g_00049
OG0001999	Prah.g_01721	Syal.g_00637
OG0002000	Prah.g_01520	Syal.g_02944
OG0002002	Prah.g_01280	Syal.g_02337, Syal.g_01741
OG0002003	Prah.g_00976	Syal.g_01790
OG0002004	Prah.g_00966	Syal.g_01354, Syal.g_00586
OG0002006	Prah.g_00899	Syal.g_01842
OG0002007	Prah.g_00898	Syal.g_01843
OG0002008	Prah.g_00836	Syal.g_01933
OG0002009	Prah.g_00704	Syal.g_02254
OG0002011	Prah.g_00211	Syal.g_00547
OG0002013	Prah.g_02189	Syal.g_00773
OG0002016	Prah.g_02408	Syal.g_00992
OG0002017	Prah.g_02545	Syal.g_01124
OG0002018	Prah.g_02570	Syal.g_01166
OG0002037	Prah.g_01568	Syal.g_01752
OG0002038	Prah.g_01312	Syal.g_01663
OG0002039	Prah.g_01300	Syal.g_01682
OG0002040	Prah.g_01299	Syal.g_01685
OG0002041	Prah.g_00820	Syal.g_01963
OG0002042	Prah.g_00802	Syal.g_01984
OG0002043	Prah.g_00757	Syal.g_02032
OG0002044	Prah.g_00607	Syal.g_02456
OG0002045	Prah.g_00305	Syal.g_00472
OG0002046	Prah.g_00302	Syal.g_00476
OG0002048	Prah.g_01967	Syal.g_00299
OG0002049	Prah.g_02049	Syal.g_00216
OG0002050	Prah.g_02116	Syal.g_01244
OG0002051	Prah.g_02317	Syal.g_00923
OG0002113	Prah.g_00040	Syal.g_00134
OG0002114	Prah.g_01747	Syal.g_00048
OG0002115	Prah.g_01669	Syal.g_00578
OG0002117	Prah.g_01306	Syal.g_01672
OG0002118	Prah.g_01269	Syal.g_01733
OG0002119	Prah.g_01242	Syal.g_00982
OG0002121	Prah.g_01107	Syal.g_00035
OG0002122	Prah.g_00975	Syal.g_01789
OG0002123	Prah.g_00883	Syal.g_01863
OG0002124	Prah.g_00585	Syal.g_02488
OG0002125	Prah.g_00332	Syal.g_00456
OG0002127	Prah.g_02277	Syal.g_00880
OG0002128	Prah.g_02527	Syal.g_02504
OG0002129	Prah.g_00392	Syal.g_00395
OG0002130	Prah.g_01362	Syal.g_01603
OG0002154	Prah.g_02249	Syal.g_01438
OG0002159	Prah.g_00138	Syal.g_01505
OG0002161	Prah.g_01749	Syal.g_00054
OG0002162	Prah.g_01442	Syal.g_02785
OG0002166	Prah.g_00971	Syal.g_01784
OG0002167	Prah.g_00960	Syal.g_00003
OG0002168	Prah.g_00901	Syal.g_01840
OG0002170	Prah.g_01943	Syal.g_00344
OG0002172	Prah.g_02404	Syal.g_00996
OG0002173	Prah.g_02416	Syal.g_00980
OG0002174	Prah.g_02546	Syal.g_01125
OG0002175	Prah.g_02462	Syal.g_01725
OG0002229	Prah.g_00113	Syal.g_00187
OG0002231	Prah.g_00961	Syal.g_01612
OG0002233	Prah.g_00945	Syal.g_00673
OG0002234	Prah.g_00889	Syal.g_01552
OG0002235	Prah.g_00690	Syal.g_02235
OG0002236	Prah.g_00569	Syal.g_02189
OG0002237	Prah.g_00507	Syal.g_02643
OG0002238	Prah.g_00469	Syal.g_02071
OG0002239	Prah.g_00355	Syal.g_00559
OG0002245	Prah.g_00210	Syal.g_00548
OG0002277	Prah.g_00075	Syal.g_00168
OG0002279	Prah.g_01899	Syal.g_00822
OG0002281	Prah.g_01437	Syal.g_02779
OG0002286	Prah.g_01134	Syal.g_01220
OG0002289	Prah.g_00301	Syal.g_00479
OG0002290	Prah.g_00245	Syal.g_00928
OG0002291	Prah.g_02326, Prah.g_02333	Syal.g_00876
