Orthogroup	Prah	Syad
OG0001153	Prah.g_00366	Syad.g_02318
OG0001154	Prah.g_00365	Syad.g_02319
OG0001155	Prah.g_01617	Syad.g_02540
OG0001156	Prah.g_01620	Syad.g_02543
OG0001157	Prah.g_00538	Syad.g_02544
OG0001158	Prah.g_01621	Syad.g_02546
OG0001159	Prah.g_01622	Syad.g_02547
OG0001160	Prah.g_01651	Syad.g_02595
OG0001161	Prah.g_00541	Syad.g_00026
OG0001162	Prah.g_01050	Syad.g_01844
OG0001163	Prah.g_01665	Syad.g_02610
OG0001164	Prah.g_01670	Syad.g_02616
OG0001165	Prah.g_01673	Syad.g_02621
OG0001166	Prah.g_01699	Syad.g_02647
OG0001167	Prah.g_01725	Syad.g_02486
OG0001168	Prah.g_01727	Syad.g_02488
OG0001169	Prah.g_01729	Syad.g_02490
OG0001170	Prah.g_01731	Syad.g_02492
OG0001171	Prah.g_01742	Syad.g_02503
OG0001172	Prah.g_02068	Syad.g_00594
OG0001173	Prah.g_02067	Syad.g_00595
OG0001174	Prah.g_02059	Syad.g_00603
OG0001175	Prah.g_02058	Syad.g_00604
OG0001176	Prah.g_02042	Syad.g_00644
OG0001177	Prah.g_02044	Syad.g_00641
OG0001178	Prah.g_01682	Syad.g_02629
OG0001179	Prah.g_02013	Syad.g_00675
OG0001180	Prah.g_01988	Syad.g_00700
OG0001181	Prah.g_01984	Syad.g_00704
OG0001182	Prah.g_01976	Syad.g_00712
OG0001183	Prah.g_01965	Syad.g_00717
OG0001184	Prah.g_02239	Syad.g_00378
OG0001185	Prah.g_00156	Syad.g_00354
OG0001186	Prah.g_00088	Syad.g_00247
OG0001187	Prah.g_00085	Syad.g_00245
OG0001188	Prah.g_00080	Syad.g_00238
OG0001189	Prah.g_00057	Syad.g_00217
OG0001190	Prah.g_02490	Syad.g_03034
OG0001192	Prah.g_02508	Syad.g_00013
OG0001193	Prah.g_02548	Syad.g_00072
OG0001194	Prah.g_02550	Syad.g_00075
OG0001195	Prah.g_02551	Syad.g_00076
OG0001196	Prah.g_02587	Syad.g_00144
OG0001197	Prah.g_02589	Syad.g_00146
OG0001198	Prah.g_02601	Syad.g_00159
OG0001199	Prah.g_01844	Syad.g_02735
OG0001200	Prah.g_01846	Syad.g_02737
OG0001201	Prah.g_01898	Syad.g_02802
OG0001202	Prah.g_02359	Syad.g_02945
OG0001204	Prah.g_02077	Syad.g_00577
OG0001205	Prah.g_00240	Syad.g_02440
OG0001206	Prah.g_00291	Syad.g_02385
OG0001207	Prah.g_01575	Syad.g_00893
OG0001208	Prah.g_01564	Syad.g_00906
OG0001209	Prah.g_01498	Syad.g_00980
OG0001210	Prah.g_01484	Syad.g_00993
OG0001212	Prah.g_01407	Syad.g_01082
OG0001213	Prah.g_00510	Syad.g_02163
OG0001214	Prah.g_00499	Syad.g_02150
OG0001215	Prah.g_00973	Syad.g_01366
OG0001216	Prah.g_00885	Syad.g_01816
OG0001218	Prah.g_00356	Syad.g_02328
OG0001219	Prah.g_00755	Syad.g_01653
OG0001220	Prah.g_00575	Syad.g_01195
OG0001221	Prah.g_00715	Syad.g_01950
OG0001222	Prah.g_02517	Syad.g_01770
OG0001223	Prah.g_00824	Syad.g_01715
OG0001224	Prah.g_00911	Syad.g_01286
OG0001225	Prah.g_00913	Syad.g_01288
OG0001226	Prah.g_01192	Syad.g_02100
OG0001227	Prah.g_01601	Syad.g_00029
OG0001228	Prah.g_01278	Syad.g_02460
OG0001229	Prah.g_01663	Syad.g_01314
OG0001231	Prah.g_00018	Syad.g_00179
OG0001232	Prah.g_01704	Syad.g_02658
OG0001233	Prah.g_01732	Syad.g_02493
OG0001234	Prah.g_02055	Syad.g_00608
OG0001235	Prah.g_02047	Syad.g_00633
OG0001236	Prah.g_02235	Syad.g_00412
OG0001237	Prah.g_02240	Syad.g_00376
OG0001238	Prah.g_02504	Syad.g_00007
OG0001239	Prah.g_01841	Syad.g_02732
OG0001240	Prah.g_01881	Syad.g_02785
OG0001241	Prah.g_01891	Syad.g_02795
OG0001242	Prah.g_00185	Syad.g_02827
OG0001243	Prah.g_02251	Syad.g_02841
OG0001244	Prah.g_02279	Syad.g_02873
OG0001245	Prah.g_01181	Syad.g_02223
OG0001246	Prah.g_01537	Syad.g_00933
OG0001247	Prah.g_00625	Syad.g_01837
OG0001248	Prah.g_00981	Syad.g_01843
OG0001249	Prah.g_01946	Syad.g_00756
OG0001250	Prah.g_00597	Syad.g_01227
OG0001252	Prah.g_00906	Syad.g_01279
OG0001253	Prah.g_01176	Syad.g_02037
OG0001254	Prah.g_02525	Syad.g_01528
OG0001255	Prah.g_01037	Syad.g_02224
OG0001256	Prah.g_01658	Syad.g_02609
OG0001258	Prah.g_01671	Syad.g_02619
OG0001260	Prah.g_01761	Syad.g_02514
OG0001261	Prah.g_02004	Syad.g_00684
OG0001262	Prah.g_00060	Syad.g_00219
OG0001263	Prah.g_02253	Syad.g_02844
OG0001265	Prah.g_00187	Syad.g_02825
OG0001266	Prah.g_02363	Syad.g_02949
OG0001267	Prah.g_02134	Syad.g_00523
OG0001268	Prah.g_01934	Syad.g_00767
OG0001270	Prah.g_00228	Syad.g_02453
OG0001271	Prah.g_00309	Syad.g_02356
OG0001272	Prah.g_01560	Syad.g_00910
OG0001273	Prah.g_00506	Syad.g_02157
OG0001274	Prah.g_02393	Syad.g_02988
OG0001275	Prah.g_00837	Syad.g_01699
OG0001276	Prah.g_00855	Syad.g_01683
OG0001277	Prah.g_02573	Syad.g_00127
OG0001278	Prah.g_01284	Syad.g_01445
OG0001279	Prah.g_00431	Syad.g_02248
OG0001280	Prah.g_01361	Syad.g_02402
OG0001281	Prah.g_01370	Syad.g_02413
OG0001283	Prah.g_02582	Syad.g_00138
OG0001285	Prah.g_01709	Syad.g_02043
OG0001286	Prah.g_01990	Syad.g_00698
OG0001287	Prah.g_00148	Syad.g_00346
OG0001288	Prah.g_00130	Syad.g_00326
OG0001290	Prah.g_01890	Syad.g_02794
OG0001291	Prah.g_02263	Syad.g_02854
OG0001292	Prah.g_02083	Syad.g_00572
OG0001293	Prah.g_02108	Syad.g_00549
OG0001294	Prah.g_00443	Syad.g_01597
OG0001295	Prah.g_01481	Syad.g_00997
OG0001296	Prah.g_01531	Syad.g_00939
OG0001297	Prah.g_01527	Syad.g_00943
OG0001298	Prah.g_01435	Syad.g_01055
OG0001300	Prah.g_00986	Syad.g_01339
OG0001301	Prah.g_01023	Syad.g_01303
OG0001302	Prah.g_01802	Syad.g_02123
OG0001303	Prah.g_00756	Syad.g_01655
OG0001307	Prah.g_00326	Syad.g_00626
OG0001309	Prah.g_01521	Syad.g_00950
OG0001310	Prah.g_01693	Syad.g_02638
OG0001311	Prah.g_00857	Syad.g_01681
OG0001312	Prah.g_00766	Syad.g_01788
OG0001313	Prah.g_00300	Syad.g_02372
OG0001313	Prah.g_00299	Syad.g_02373
OG0001316	Prah.g_02269	Syad.g_02861
OG0001321	Prah.g_00253	Syad.g_02423
OG0001322	Prah.g_00254	Syad.g_02422
OG0001323	Prah.g_01518	Syad.g_00953
OG0001324	Prah.g_00987	Syad.g_01338
OG0001326	Prah.g_02557	Syad.g_00092
OG0001327	Prah.g_00555	Syad.g_01605
OG0001328	Prah.g_00722	Syad.g_01638
OG0001329	Prah.g_01213	Syad.g_00866
OG0001330	Prah.g_01354	Syad.g_02395
OG0001332	Prah.g_01605	Syad.g_02535
OG0001333	Prah.g_01726	Syad.g_02487
OG0001334	Prah.g_01961	Syad.g_00725
OG0001335	Prah.g_01960	Syad.g_00726
OG0001336	Prah.g_02583	Syad.g_00139
OG0001337	Prah.g_01950	Syad.g_00750, Syad.g_00741
OG0001339	Prah.g_01893	Syad.g_02797
OG0001340	Prah.g_01949	Syad.g_00742
OG0001341	Prah.g_00615	Syad.g_01312
OG0001344	Prah.g_01317	Syad.g_01157
OG0001347	Prah.g_00082	Syad.g_00454
OG0001347	Prah.g_00098	Syad.g_00308
OG0001348	Prah.g_02412	Syad.g_01250
OG0001350	Prah.g_01778	Syad.g_00820
OG0001352	Prah.g_01029	Syad.g_00969
OG0001353	Prah.g_00606	Syad.g_01244
OG0001354	Prah.g_00813	Syad.g_01728
OG0001355	Prah.g_00710	Syad.g_02116
OG0001356	Prah.g_01163	Syad.g_01251
OG0001358	Prah.g_00527	Syad.g_02179
OG0001360	Prah.g_01240	Syad.g_01191
OG0001361	Prah.g_01294	Syad.g_01185
OG0001362	Prah.g_00390	Syad.g_02294
OG0001363	Prah.g_00388	Syad.g_02296
OG0001366	Prah.g_01702	Syad.g_02650
OG0001367	Prah.g_01870	Syad.g_01332, Syad.g_01328, Syad.g_02716
OG0001369	Prah.g_01880	Syad.g_02784
OG0001370	Prah.g_00617	Syad.g_02045, Syad.g_02124
OG0001373	Prah.g_02556	Syad.g_00091
OG0001374	Prah.g_02564	Syad.g_00099
OG0001376	Prah.g_02511	Syad.g_00015
OG0001377	Prah.g_02510	Syad.g_00014
OG0001378	Prah.g_00223	Syad.g_02454
OG0001379	Prah.g_01356	Syad.g_02397
OG0001381	Prah.g_00895	Syad.g_01266, Syad.g_00614
OG0001383	Prah.g_01770	Syad.g_00827
OG0001385	Prah.g_02553	Syad.g_00088
OG0001386	Prah.g_02554	Syad.g_00089
OG0001387	Prah.g_02555	Syad.g_00090
OG0001388	Prah.g_02558	Syad.g_00093
OG0001389	Prah.g_02559	Syad.g_00094
OG0001390	Prah.g_02560	Syad.g_00095
OG0001391	Prah.g_02561	Syad.g_00096
OG0001392	Prah.g_02562	Syad.g_00097
OG0001393	Prah.g_02563	Syad.g_00098
OG0001394	Prah.g_00700	Syad.g_01920
OG0001395	Prah.g_00868	Syad.g_01792
OG0001396	Prah.g_00099	Syad.g_00309
OG0001396	Prah.g_00081	Syad.g_00455
OG0001397	Prah.g_00389	Syad.g_02295
OG0001398	Prah.g_01180	Syad.g_01977
OG0001400	Prah.g_02278	Syad.g_00984
OG0001401	Prah.g_00602	Syad.g_01233
OG0001402	Prah.g_00522	Syad.g_02174
OG0001403	Prah.g_00037	Syad.g_00197
OG0001405	Prah.g_01957	Syad.g_00728
OG0001410	Prah.g_00325	Syad.g_00627
OG0001414	Prah.g_01786	Syad.g_00615
OG0001416	Prah.g_01367	Syad.g_02410
OG0001423	Prah.g_01078	Syad.g_02707, Syad.g_02708
OG0001425	Prah.g_02507	Syad.g_00012
OG0001431	Prah.g_00998	Syad.g_00393
OG0001433	Prah.g_01162	Syad.g_01253, Syad.g_01252
OG0001434	Prah.g_00696	Syad.g_01916
OG0001435	Prah.g_00737	Syad.g_01612
OG0001436	Prah.g_02210	Syad.g_00437
OG0001436	Prah.g_02217	Syad.g_00436
OG0001438	Prah.g_02149	Syad.g_00507
OG0001442	Prah.g_00691	Syad.g_01906
OG0001443	Prah.g_01664	Syad.g_00023
OG0001444	Prah.g_01875	Syad.g_02779
OG0001444	Prah.g_00137	Syad.g_00336
OG0001449	Prah.g_01806	Syad.g_00583
OG0001452	Prah.g_01220	Syad.g_00563
OG0001460	Prah.g_01161	Syad.g_01254
OG0001461	Prah.g_00260	Syad.g_02162
OG0001462	Prah.g_00044	Syad.g_00204
OG0001463	Prah.g_02142	Syad.g_01264
OG0001464	Prah.g_01948	Syad.g_00743
OG0001470	Prah.g_00119	Syad.g_02462
OG0001475	Prah.g_00121	Syad.g_02464
OG0001477	Prah.g_01020	Syad.g_01307
OG0001479	Prah.g_01936	Syad.g_00765
OG0001487	Prah.g_00357	Syad.g_02327
OG0001488	Prah.g_01301	Syad.g_00051, Syad.g_01175, Syad.g_00050
OG0001489	Prah.g_01979	Syad.g_00709
OG0001494	Prah.g_00111	Syad.g_00267
OG0001496	Prah.g_01016	Syad.g_01309
OG0001497	Prah.g_01019	Syad.g_01308
OG0001498	Prah.g_00206	Syad.g_00786
OG0001505	Prah.g_00100	Syad.g_00259
OG0001508	Prah.g_00118	Syad.g_02461
OG0001510	Prah.g_00143	Syad.g_00342
OG0001511	Prah.g_01906	Syad.g_02810
OG0001512	Prah.g_01775	Syad.g_00822
OG0001513	Prah.g_00243	Syad.g_00377
OG0001513	Prah.g_01194	Syad.g_00646
OG0001514	Prah.g_01015	Syad.g_01310
OG0001515	Prah.g_00978	Syad.g_01343
OG0001516	Prah.g_00453	Syad.g_01588
OG0001517	Prah.g_01939	Syad.g_00762
OG0001518	Prah.g_02506	Syad.g_00009
OG0001519	Prah.g_02515	Syad.g_00025
OG0001525	Prah.g_01202	Syad.g_00036
OG0001527	Prah.g_01453	Syad.g_01030
OG0001528	Prah.g_00120	Syad.g_02463
OG0001529	Prah.g_00050	Syad.g_00210
OG0001530	Prah.g_01903	Syad.g_02808
OG0001531	Prah.g_01774	Syad.g_00823
OG0001532	Prah.g_01252	Syad.g_01492
OG0001533	Prah.g_01187	Syad.g_02388
OG0001534	Prah.g_00865	Syad.g_01668
OG0001535	Prah.g_00853	Syad.g_01685
OG0001536	Prah.g_00792	Syad.g_01762
OG0001537	Prah.g_00707	Syad.g_01949
OG0001538	Prah.g_00662	Syad.g_01884
OG0001539	Prah.g_00559	Syad.g_01607
OG0001540	Prah.g_02255	Syad.g_02846
OG0001541	Prah.g_02318	Syad.g_02915
OG0001542	Prah.g_02335	Syad.g_02924
OG0001543	Prah.g_02414	Syad.g_02969
OG0001544	Prah.g_02514	Syad.g_00024
OG0001545	Prah.g_02572	Syad.g_00126
OG0001555	Prah.g_01817	Syad.g_01923
OG0001556	Prah.g_01158, Prah.g_01157	Syad.g_01509
OG0001558	Prah.g_00021	Syad.g_00182
OG0001559	Prah.g_01902	Syad.g_02807
OG0001560	Prah.g_01889	Syad.g_02793
OG0001561	Prah.g_00859	Syad.g_01679
OG0001562	Prah.g_00845	Syad.g_01693
OG0001563	Prah.g_01996	Syad.g_00693
OG0001574	Prah.g_01456	Syad.g_01028
OG0001575	Prah.g_01450	Syad.g_01033
OG0001576	Prah.g_01379	Syad.g_01103
OG0001577	Prah.g_01326	Syad.g_01148
OG0001578	Prah.g_00939, Prah.g_01150	Syad.g_01534
OG0001579	Prah.g_01953	Syad.g_00732
OG0001580	Prah.g_02479	Syad.g_03020
OG0001585	Prah.g_01081	Syad.g_02678
OG0001588	Prah.g_02223	Syad.g_00428
OG0001589	Prah.g_01735	Syad.g_02495
OG0001590	Prah.g_00578	Syad.g_02158
OG0001591	Prah.g_00552	Syad.g_01599
OG0001592	Prah.g_02480	Syad.g_03021
OG0001614	Prah.g_00158	Syad.g_00356
OG0001615	Prah.g_01475	Syad.g_01205, Syad.g_01002
OG0001616	Prah.g_01261	Syad.g_01515
OG0001617	Prah.g_00989	Syad.g_01335
OG0001618	Prah.g_00877	Syad.g_01805
OG0001619	Prah.g_00782	Syad.g_01773
OG0001620	Prah.g_01924	Syad.g_00774
OG0001621	Prah.g_02097	Syad.g_00562
OG0001622	Prah.g_02581	Syad.g_00137
OG0001634	Prah.g_00447	Syad.g_01594
OG0001635	Prah.g_01421, Prah.g_01206	Syad.g_00322
OG0001636	Prah.g_00043	Syad.g_00203
OG0001637	Prah.g_01751	Syad.g_02508, Syad.g_02507
OG0001638	Prah.g_01691	Syad.g_02636
OG0001639	Prah.g_01616	Syad.g_02539
OG0001640	Prah.g_00902	Syad.g_01274
OG0001641	Prah.g_00827	Syad.g_01711
OG0001642	Prah.g_00580	Syad.g_01197
OG0001643	Prah.g_00496	Syad.g_02147
OG0001652	Prah.g_00019	Syad.g_00180
OG0001653	Prah.g_01878	Syad.g_02782
OG0001654	Prah.g_01614	Syad.g_02537
OG0001655	Prah.g_00214, Prah.g_02423	Syad.g_02108
OG0001656	Prah.g_01954	Syad.g_00731
OG0001657	Prah.g_02293	Syad.g_02889
OG0001658	Prah.g_02489	Syad.g_03033
OG0001671	Prah.g_02407	Syad.g_02974
OG0001672	Prah.g_01855, Prah.g_01853	Syad.g_02743
OG0001673	Prah.g_01783	Syad.g_00812
OG0001675	Prah.g_00841, Prah.g_00843	Syad.g_01695
OG0001676	Prah.g_01951	Syad.g_00734
OG0001677	Prah.g_01964	Syad.g_00718, Syad.g_01497
OG0001678	Prah.g_02069	Syad.g_00593
OG0001691	Prah.g_00742	Syad.g_02182
OG0001692	Prah.g_00413	Syad.g_02271
OG0001693	Prah.g_00212	Syad.g_01291
OG0001694	Prah.g_02136	Syad.g_00521
OG0001695	Prah.g_02568	Syad.g_00123
OG0001703	Prah.g_01574	Syad.g_00894
OG0001715	Prah.g_01165	Syad.g_02084
OG0001716	Prah.g_00584	Syad.g_01200
OG0001728	Prah.g_00093	Syad.g_02036
OG0001729	Prah.g_01769	Syad.g_00828
OG0001730	Prah.g_01766	Syad.g_00832
OG0001731	Prah.g_01630	Syad.g_02563
OG0001732	Prah.g_01267	Syad.g_01464
OG0001735	Prah.g_00461	Syad.g_01573
OG0001736	Prah.g_01944	Syad.g_00450
OG0001737	Prah.g_02154	Syad.g_00501
OG0001738	Prah.g_02185	Syad.g_00462
OG0001739	Prah.g_02566	Syad.g_00122
OG0001740	Prah.g_02571	Syad.g_00124
OG0001747	Prah.g_02276	Syad.g_02871
OG0001748	Prah.g_02405	Syad.g_02976
OG0001749	Prah.g_02203	Syad.g_00446
OG0001750	Prah.g_01876	Syad.g_02780
OG0001751	Prah.g_01784	Syad.g_00811
OG0001752	Prah.g_01763	Syad.g_02518
OG0001753	Prah.g_01757	Syad.g_02511
OG0001754	Prah.g_01754	Syad.g_02510
OG0001755	Prah.g_01522	Syad.g_00949
OG0001758	Prah.g_01121	Syad.g_01546
OG0001760	Prah.g_00977	Syad.g_01472
OG0001761	Prah.g_00944	Syad.g_02198
OG0001762	Prah.g_00834	Syad.g_01704
OG0001763	Prah.g_00822, Prah.g_00823	Syad.g_01716
OG0001764	Prah.g_00748	Syad.g_01642
OG0001766	Prah.g_02161	Syad.g_00489
OG0001767	Prah.g_02216	Syad.g_00438
OG0001768	Prah.g_02342	Syad.g_02931
OG0001783	Prah.g_00153	Syad.g_00351
OG0001784	Prah.g_01871	Syad.g_02774
OG0001785	Prah.g_01753	Syad.g_02509
OG0001786	Prah.g_01646	Syad.g_02588
OG0001787	Prah.g_01502	Syad.g_00976
OG0001788	Prah.g_01499	Syad.g_00979
OG0001789	Prah.g_01363	Syad.g_02404
OG0001790	Prah.g_01334	Syad.g_01126
OG0001791	Prah.g_01309	Syad.g_01165, Syad.g_01793
OG0001792	Prah.g_01274	Syad.g_01456
OG0001794	Prah.g_01129	Syad.g_01671
OG0001795	Prah.g_01049	Syad.g_00817
OG0001796	Prah.g_00847	Syad.g_01691
OG0001797	Prah.g_00775	Syad.g_01781
OG0001798	Prah.g_00520	Syad.g_02171
OG0001799	Prah.g_00479	Syad.g_02136
OG0001800	Prah.g_00429	Syad.g_02249
OG0001801	Prah.g_00422	Syad.g_02258
OG0001803	Prah.g_00236	Syad.g_02444
OG0001804	Prah.g_00207	Syad.g_00787
OG0001805	Prah.g_02088	Syad.g_00567
OG0001806	Prah.g_02125	Syad.g_00532
OG0001807	Prah.g_02218	Syad.g_00435
OG0001808	Prah.g_02226	Syad.g_00422
OG0001809	Prah.g_02266	Syad.g_02857
OG0001810	Prah.g_02267	Syad.g_02859
OG0001811	Prah.g_02325	Syad.g_02922
OG0001812	Prah.g_02481	Syad.g_03022
OG0001813	Prah.g_02535	Syad.g_00060
OG0001814	Prah.g_02590	Syad.g_00147
OG0001815	Prah.g_02599	Syad.g_00157
OG0001816	Prah.g_00554	Syad.g_01604
OG0001835	Prah.g_01021	Syad.g_00849
OG0001837	Prah.g_02406	Syad.g_02975
OG0001838	Prah.g_00009	Syad.g_00170
OG0001839	Prah.g_00039	Syad.g_00199
OG0001840	Prah.g_00056	Syad.g_00216
OG0001841	Prah.g_00064	Syad.g_00223
OG0001842	Prah.g_00139	Syad.g_02522
OG0001843	Prah.g_00159	Syad.g_00357
OG0001844	Prah.g_00160	Syad.g_00358
OG0001845	Prah.g_00162	Syad.g_00359
OG0001846	Prah.g_00184	Syad.g_02828
OG0001847	Prah.g_00186	Syad.g_02826
OG0001848	Prah.g_00190	Syad.g_02822
OG0001849	Prah.g_01865	Syad.g_02766
OG0001850	Prah.g_01858	Syad.g_02756
OG0001851	Prah.g_01848	Syad.g_02739
OG0001852	Prah.g_01847	Syad.g_02738
OG0001853	Prah.g_01840	Syad.g_02731
OG0001854	Prah.g_01780	Syad.g_00818
OG0001856	Prah.g_01650	Syad.g_02594
OG0001857	Prah.g_01647	Syad.g_02591
OG0001858	Prah.g_01626	Syad.g_02554
OG0001859	Prah.g_01585	Syad.g_00882
OG0001860	Prah.g_01573	Syad.g_00896
OG0001861	Prah.g_01559	Syad.g_00911
OG0001862	Prah.g_01547	Syad.g_00922
OG0001863	Prah.g_01542	Syad.g_00928
OG0001864	Prah.g_01487	Syad.g_00991
OG0001865	Prah.g_01420	Syad.g_01067
OG0001866	Prah.g_01395	Syad.g_01098
OG0001867	Prah.g_01386	Syad.g_02200
OG0001868	Prah.g_01366	Syad.g_02409
OG0001869	Prah.g_01327	Syad.g_01147
OG0001870	Prah.g_01319	Syad.g_01155
OG0001871	Prah.g_01314	Syad.g_01160
OG0001872	Prah.g_01281	Syad.g_01451
OG0001873	Prah.g_01260	Syad.g_01514
OG0001874	Prah.g_01241	Syad.g_01517
OG0001875	Prah.g_01122	Syad.g_01547
OG0001876	Prah.g_01123	Syad.g_01548
OG0001877	Prah.g_00979	Syad.g_01342
OG0001878	Prah.g_00838	Syad.g_01698
OG0001879	Prah.g_00831	Syad.g_01706
OG0001880	Prah.g_00799	Syad.g_01746
OG0001881	Prah.g_00798	Syad.g_01754
OG0001882	Prah.g_00778	Syad.g_01778
OG0001883	Prah.g_00774	Syad.g_01782
OG0001884	Prah.g_00764	Syad.g_01790
OG0001885	Prah.g_00753	Syad.g_01647
OG0001886	Prah.g_00749	Syad.g_01643
OG0001887	Prah.g_00723	Syad.g_01637
OG0001888	Prah.g_00682	Syad.g_01913
OG0001889	Prah.g_00653	Syad.g_01873
OG0001890	Prah.g_00590	Syad.g_01220
OG0001891	Prah.g_00586	Syad.g_01207
OG0001892	Prah.g_00573	Syad.g_01193
OG0001893	Prah.g_00519	Syad.g_02170
OG0001894	Prah.g_00502	Syad.g_02153
OG0001895	Prah.g_00426	Syad.g_02253
OG0001896	Prah.g_00220	Syad.g_02457
OG0001897	Prah.g_01931	Syad.g_00771
OG0001898	Prah.g_01947	Syad.g_00755
OG0001899	Prah.g_02006	Syad.g_00682
OG0001900	Prah.g_02109	Syad.g_00547
OG0001901	Prah.g_02110	Syad.g_00546
OG0001902	Prah.g_02141	Syad.g_00516
OG0001903	Prah.g_02150	Syad.g_00506
OG0001904	Prah.g_02220	Syad.g_00433
OG0001905	Prah.g_02228	Syad.g_00420
OG0001906	Prah.g_02256	Syad.g_02847
OG0001907	Prah.g_02272	Syad.g_02868
OG0001908	Prah.g_02319	Syad.g_02917
OG0001909	Prah.g_02340	Syad.g_02929
OG0001910	Prah.g_02401	Syad.g_02980
OG0001912	Prah.g_02500	Syad.g_00001
OG0001913	Prah.g_02502	Syad.g_00003
OG0001914	Prah.g_02529, Prah.g_02530	Syad.g_01532
OG0001915	Prah.g_01199	Syad.g_00153
OG0001929	Prah.g_00072	Syad.g_00230
OG0001930	Prah.g_00140	Syad.g_02523
OG0001931	Prah.g_00141	Syad.g_02524
OG0001932	Prah.g_00157	Syad.g_00355
OG0001933	Prah.g_01900	Syad.g_02804
OG0001934	Prah.g_01885	Syad.g_02789
OG0001935	Prah.g_01845	Syad.g_02736
OG0001936	Prah.g_01813	Syad.g_02103
OG0001937	Prah.g_01638	Syad.g_02576
OG0001938	Prah.g_01571	Syad.g_00898
OG0001939	Prah.g_01477	Syad.g_01363, Syad.g_01362
OG0001940	Prah.g_01436	Syad.g_01054
OG0001941	Prah.g_01371	Syad.g_02414
OG0001943	Prah.g_01308	Syad.g_02034
OG0001944	Prah.g_01207	Syad.g_01981
OG0001946	Prah.g_00984	Syad.g_01341
OG0001947	Prah.g_00900	Syad.g_01272
OG0001948	Prah.g_00825	Syad.g_01714
OG0001949	Prah.g_00809	Syad.g_01734
OG0001950	Prah.g_00807	Syad.g_01736
OG0001951	Prah.g_00797	Syad.g_01755
OG0001952	Prah.g_00777	Syad.g_01779
OG0001953	Prah.g_00776	Syad.g_01780
OG0001954	Prah.g_00626	Syad.g_01991
OG0001957	Prah.g_00514	Syad.g_02165
OG0001958	Prah.g_00458	Syad.g_01575
OG0001960	Prah.g_00330, Prah.g_00329	Syad.g_02348
OG0001961	Prah.g_00307	Syad.g_02358
OG0001964	Prah.g_02057	Syad.g_00606
OG0001965	Prah.g_02096	Syad.g_02126
OG0001966	Prah.g_02104	Syad.g_00553
OG0001967	Prah.g_02106	Syad.g_00551
OG0001968	Prah.g_02107	Syad.g_00550
OG0001969	Prah.g_02169	Syad.g_00482
OG0001970	Prah.g_02258	Syad.g_02849
OG0001971	Prah.g_02338	Syad.g_02927
OG0001972	Prah.g_02389	Syad.g_03000
OG0001973	Prah.g_02464	Syad.g_02960
OG0001975	Prah.g_02528	Syad.g_01531
OG0001976	Prah.g_02531	Syad.g_01533
OG0001995	Prah.g_01492	Syad.g_01377
OG0001997	Prah.g_01874	Syad.g_02778
OG0001999	Prah.g_01721	Syad.g_02484
OG0002000	Prah.g_01520	Syad.g_00951
OG0002002	Prah.g_01280	Syad.g_01452
OG0002004	Prah.g_00966	Syad.g_02760
OG0002005	Prah.g_00963	Syad.g_01105, Syad.g_01106
OG0002006	Prah.g_00899	Syad.g_01259
OG0002007	Prah.g_00898	Syad.g_01258
OG0002008	Prah.g_00836	Syad.g_01700
OG0002009	Prah.g_00704	Syad.g_01933
OG0002010	Prah.g_00373	Syad.g_02309
OG0002011	Prah.g_00211	Syad.g_01964
OG0002012	Prah.g_01974	Syad.g_01387
OG0002014	Prah.g_02202	Syad.g_00442, Syad.g_02622
OG0002015	Prah.g_02215	Syad.g_00443
OG0002016	Prah.g_02408	Syad.g_02973
OG0002017	Prah.g_02545	Syad.g_00070
OG0002037	Prah.g_01568	Syad.g_00902
OG0002038	Prah.g_01312	Syad.g_01161
OG0002039	Prah.g_01300	Syad.g_01176
OG0002040	Prah.g_01299	Syad.g_01177
OG0002041	Prah.g_00820	Syad.g_01718
OG0002042	Prah.g_00802	Syad.g_01743
OG0002043	Prah.g_00757	Syad.g_01657
OG0002044	Prah.g_00607	Syad.g_01245
OG0002045	Prah.g_00305	Syad.g_02362
OG0002046	Prah.g_00302	Syad.g_02366
OG0002048	Prah.g_01967	Syad.g_00714
OG0002049	Prah.g_02049	Syad.g_00631
OG0002050	Prah.g_02116	Syad.g_00540
OG0002051	Prah.g_02317	Syad.g_02914
OG0002053	Prah.g_02523	Syad.g_00027
OG0002113	Prah.g_00040	Syad.g_00200
OG0002114	Prah.g_01747	Syad.g_02262
OG0002115	Prah.g_01669	Syad.g_02615
OG0002117	Prah.g_01306	Syad.g_01166
OG0002118	Prah.g_01269	Syad.g_01461
OG0002119	Prah.g_01242	Syad.g_02968
OG0002120	Prah.g_01197	Syad.g_01994
OG0002121	Prah.g_01107	Syad.g_02074
OG0002123	Prah.g_00883	Syad.g_01813
OG0002124	Prah.g_00585	Syad.g_01203
OG0002126	Prah.g_02214, Prah.g_02204	Syad.g_00445
OG0002127	Prah.g_02277	Syad.g_02866
OG0002128	Prah.g_02527	Syad.g_01530
OG0002129	Prah.g_00392	Syad.g_02292
OG0002130	Prah.g_01362	Syad.g_02403
OG0002154	Prah.g_02249	Syad.g_02869
OG0002159	Prah.g_00138	Syad.g_00337
OG0002160	Prah.g_01792	Syad.g_01375
OG0002162	Prah.g_01442	Syad.g_01045
OG0002166	Prah.g_00971	Syad.g_01369
OG0002167	Prah.g_00960	Syad.g_01426
