Orthogroup	Prah	Syar
OG0001146	Prah.g_01369	Syar.g_02782
OG0001147	Prah.g_00323	Syar.g_01276
OG0001148	Prah.g_01577	Syar.g_01459
OG0001149	Prah.g_01578	Syar.g_01458
OG0001150	Prah.g_01579	Syar.g_01457
OG0001151	Prah.g_01591	Syar.g_01238
OG0001152	Prah.g_01592	Syar.g_01237
OG0001153	Prah.g_00366	Syar.g_01398
OG0001154	Prah.g_00365	Syar.g_01397
OG0001155	Prah.g_01617	Syar.g_01211
OG0001156	Prah.g_01620	Syar.g_01185
OG0001157	Prah.g_00538	Syar.g_01184
OG0001158	Prah.g_01621	Syar.g_01183
OG0001159	Prah.g_01622	Syar.g_01182
OG0001160	Prah.g_01651	Syar.g_02908
OG0001161	Prah.g_00541	Syar.g_00382
OG0001162	Prah.g_01050	Syar.g_03081
OG0001163	Prah.g_01665	Syar.g_02917
OG0001164	Prah.g_01670	Syar.g_02922
OG0001165	Prah.g_01673	Syar.g_02927
OG0001166	Prah.g_01699	Syar.g_02959
OG0001167	Prah.g_01725	Syar.g_02982
OG0001168	Prah.g_01727	Syar.g_02983
OG0001169	Prah.g_01729	Syar.g_02985
OG0001170	Prah.g_01731	Syar.g_02987
OG0001171	Prah.g_01742	Syar.g_02999
OG0001172	Prah.g_02068	Syar.g_00143
OG0001173	Prah.g_02067	Syar.g_00142
OG0001174	Prah.g_02059	Syar.g_00134
OG0001175	Prah.g_02058	Syar.g_00133
OG0001176	Prah.g_02042	Syar.g_01025
OG0001177	Prah.g_02044	Syar.g_01023
OG0001178	Prah.g_01682	Syar.g_02943
OG0001179	Prah.g_02013	Syar.g_01055
OG0001181	Prah.g_01984	Syar.g_01082
OG0001182	Prah.g_01976	Syar.g_01090
OG0001183	Prah.g_01965	Syar.g_01096
OG0001184	Prah.g_02239	Syar.g_00653
OG0001185	Prah.g_00156	Syar.g_00614
OG0001186	Prah.g_00088	Syar.g_00562
OG0001187	Prah.g_00085	Syar.g_00548
OG0001188	Prah.g_00080	Syar.g_00546
OG0001189	Prah.g_00057	Syar.g_00525
OG0001190	Prah.g_02490	Syar.g_00330
OG0001191	Prah.g_02503	Syar.g_00349
OG0001192	Prah.g_02508	Syar.g_00356
OG0001193	Prah.g_02548	Syar.g_00711
OG0001194	Prah.g_02550	Syar.g_00622
OG0001195	Prah.g_02551	Syar.g_00623
OG0001196	Prah.g_02587	Syar.g_00453
OG0001197	Prah.g_02589	Syar.g_00455
OG0001198	Prah.g_02601	Syar.g_00467
OG0001199	Prah.g_01844	Syar.g_03045
OG0001200	Prah.g_01846	Syar.g_03047
OG0001201	Prah.g_01898	Syar.g_03120
OG0001202	Prah.g_02359	Syar.g_00991
OG0001204	Prah.g_02077	Syar.g_00154
OG0001205	Prah.g_00240	Syar.g_02869
OG0001207	Prah.g_01575	Syar.g_01462
OG0001208	Prah.g_01564	Syar.g_01471
OG0001211	Prah.g_01467	Syar.g_02323
OG0001212	Prah.g_01407	Syar.g_02027
OG0001213	Prah.g_00510	Syar.g_02239
OG0001214	Prah.g_00499	Syar.g_02420
OG0001215	Prah.g_00973	Syar.g_00965
OG0001216	Prah.g_00885	Syar.g_01909
OG0001217	Prah.g_01447	Syar.g_02852
OG0001218	Prah.g_00356	Syar.g_01388
OG0001219	Prah.g_00755	Syar.g_02585
OG0001222	Prah.g_02517	Syar.g_02552
OG0001223	Prah.g_00824	Syar.g_02505
OG0001224	Prah.g_00911	Syar.g_01361
OG0001225	Prah.g_00913	Syar.g_01929
OG0001226	Prah.g_01192	Syar.g_03054
OG0001227	Prah.g_01601	Syar.g_02213
OG0001230	Prah.g_00418	Syar.g_02816
OG0001231	Prah.g_00018	Syar.g_00485
OG0001232	Prah.g_01704	Syar.g_02968
OG0001233	Prah.g_01732	Syar.g_02988
OG0001235	Prah.g_02047	Syar.g_01019
OG0001236	Prah.g_02235	Syar.g_00657
OG0001237	Prah.g_02240	Syar.g_00652
OG0001238	Prah.g_02504	Syar.g_00351
OG0001239	Prah.g_01841	Syar.g_03043
OG0001240	Prah.g_01881	Syar.g_03101
OG0001241	Prah.g_01891	Syar.g_03149, Syar.g_03112
OG0001242	Prah.g_00185	Syar.g_00043
OG0001243	Prah.g_02251	Syar.g_00051
OG0001244	Prah.g_02279	Syar.g_00075
OG0001245	Prah.g_01181	Syar.g_00999
OG0001246	Prah.g_01537	Syar.g_01910
OG0001247	Prah.g_00625	Syar.g_02024
OG0001248	Prah.g_00981	Syar.g_02059
OG0001249	Prah.g_01946	Syar.g_01113
OG0001250	Prah.g_00597	Syar.g_01819, Syar.g_03240
OG0001252	Prah.g_00906	Syar.g_01372
OG0001253	Prah.g_01176	Syar.g_02015
OG0001254	Prah.g_02525	Syar.g_02233
OG0001255	Prah.g_01037	Syar.g_01746
OG0001256	Prah.g_01658	Syar.g_02915
OG0001258	Prah.g_01671	Syar.g_02925
OG0001259	Prah.g_01730	Syar.g_02986
OG0001260	Prah.g_01761	Syar.g_03007
OG0001262	Prah.g_00060	Syar.g_00527
OG0001263	Prah.g_02253	Syar.g_00054
OG0001265	Prah.g_00187	Syar.g_00041
OG0001266	Prah.g_02363	Syar.g_00987
OG0001267	Prah.g_02134	Syar.g_00225
OG0001268	Prah.g_01934	Syar.g_01124
OG0001269	Prah.g_00579	Syar.g_00688
OG0001270	Prah.g_00228	Syar.g_01175
OG0001271	Prah.g_00309	Syar.g_01270
OG0001272	Prah.g_01560	Syar.g_01475
OG0001273	Prah.g_00506	Syar.g_02413
OG0001274	Prah.g_02393	Syar.g_00929
OG0001275	Prah.g_00837	Syar.g_02490
OG0001276	Prah.g_00855	Syar.g_01797
OG0001277	Prah.g_02573	Syar.g_02250
OG0001278	Prah.g_01284	Syar.g_01720
OG0001279	Prah.g_00431	Syar.g_02841
OG0001280	Prah.g_01361	Syar.g_03317
OG0001281	Prah.g_01370	Syar.g_02783
OG0001283	Prah.g_02582	Syar.g_00447
OG0001285	Prah.g_01709	Syar.g_02972
OG0001286	Prah.g_01990	Syar.g_01077
OG0001287	Prah.g_00148	Syar.g_00606
OG0001288	Prah.g_00130	Syar.g_00591
OG0001290	Prah.g_01890	Syar.g_03111
OG0001291	Prah.g_02263	Syar.g_00064
OG0001292	Prah.g_02083	Syar.g_00160
OG0001293	Prah.g_02108	Syar.g_00198
OG0001294	Prah.g_00443	Syar.g_01687
OG0001295	Prah.g_01481	Syar.g_00693
OG0001296	Prah.g_01531	Syar.g_01506
OG0001297	Prah.g_01527	Syar.g_01510
OG0001298	Prah.g_01435	Syar.g_02210
OG0001303	Prah.g_00756	Syar.g_02583
OG0001307	Prah.g_00326	Syar.g_02591
OG0001308	Prah.g_00396	Syar.g_02798
OG0001309	Prah.g_01521	Syar.g_00360
OG0001310	Prah.g_01693	Syar.g_02951
OG0001311	Prah.g_00857	Syar.g_01795
OG0001312	Prah.g_00766	Syar.g_02569
OG0001313	Prah.g_00300	Syar.g_01264
OG0001319	Prah.g_02124	Syar.g_00215
OG0001326	Prah.g_02557	Syar.g_00632
OG0001327	Prah.g_00555	Syar.g_01674
OG0001329	Prah.g_01213	Syar.g_02337
OG0001331	Prah.g_01581	Syar.g_01455
OG0001334	Prah.g_01961	Syar.g_03166
OG0001336	Prah.g_02583	Syar.g_00448
OG0001337	Prah.g_01950	Syar.g_01112
OG0001339	Prah.g_01893	Syar.g_03114
OG0001347	Prah.g_00082	Syar.g_00565
OG0001347	Prah.g_00098	Syar.g_02401
OG0001348	Prah.g_02412	Syar.g_02259
OG0001351	Prah.g_00256	Syar.g_01420
OG0001353	Prah.g_00606	Syar.g_01809
OG0001354	Prah.g_00813	Syar.g_02520
OG0001355	Prah.g_00710	Syar.g_01912
OG0001356	Prah.g_01163	Syar.g_00176
OG0001358	Prah.g_00527	Syar.g_02262
OG0001360	Prah.g_01240	Syar.g_01961
OG0001361	Prah.g_01294	Syar.g_01955
OG0001365	Prah.g_02495	Syar.g_00335
OG0001366	Prah.g_01702	Syar.g_02962
OG0001370	Prah.g_00617	Syar.g_00013
OG0001371	Prah.g_01789	Syar.g_03059
OG0001373	Prah.g_02556	Syar.g_00631
OG0001374	Prah.g_02564	Syar.g_00642
OG0001376	Prah.g_02511	Syar.g_03203, Syar.g_02600
OG0001377	Prah.g_02510	Syar.g_02599, Syar.g_03202
OG0001378	Prah.g_00223	Syar.g_01174
OG0001379	Prah.g_01356	Syar.g_02772
OG0001382	Prah.g_00891	Syar.g_02834, Syar.g_03204
OG0001383	Prah.g_01771	Syar.g_01880
OG0001383	Prah.g_01770	Syar.g_03016
OG0001385	Prah.g_02553	Syar.g_00628
OG0001386	Prah.g_02554	Syar.g_00629
OG0001387	Prah.g_02555	Syar.g_00630
OG0001388	Prah.g_02558	Syar.g_00635
OG0001389	Prah.g_02559	Syar.g_00636
OG0001390	Prah.g_02560	Syar.g_00637
OG0001391	Prah.g_02561	Syar.g_00638
OG0001392	Prah.g_02562	Syar.g_00640
OG0001393	Prah.g_02563	Syar.g_00641
OG0001394	Prah.g_00700	Syar.g_02608
OG0001395	Prah.g_00868	Syar.g_01561
OG0001396	Prah.g_00099	Syar.g_02402
OG0001396	Prah.g_00081	Syar.g_00566
OG0001401	Prah.g_00602	Syar.g_01813
OG0001402	Prah.g_00522	Syar.g_02252
OG0001403	Prah.g_00037	Syar.g_00504
OG0001406	Prah.g_02512	Syar.g_02601
OG0001415	Prah.g_01412	Syar.g_01553
OG0001416	Prah.g_01367	Syar.g_00433
OG0001418	Prah.g_02051	Syar.g_01546
OG0001433	Prah.g_01162	Syar.g_00173
OG0001434	Prah.g_00696	Syar.g_02613
OG0001435	Prah.g_00737	Syar.g_01621
OG0001436	Prah.g_02217	Syar.g_03234
OG0001437	Prah.g_01411	Syar.g_01554
OG0001438	Prah.g_02149	Syar.g_00240
OG0001441	Prah.g_01516	Syar.g_02691
OG0001442	Prah.g_00691	Syar.g_02622
OG0001443	Prah.g_01664	Syar.g_00378
OG0001444	Prah.g_01875	Syar.g_03096
OG0001444	Prah.g_00137	Syar.g_03093
OG0001449	Prah.g_01806	Syar.g_01897
OG0001450	Prah.g_00965	Syar.g_00880
OG0001452	Prah.g_01220	Syar.g_00167
OG0001460	Prah.g_01161	Syar.g_00172
OG0001461	Prah.g_00260	Syar.g_02478
OG0001462	Prah.g_00044	Syar.g_00511
OG0001470	Prah.g_00119	Syar.g_02358, Syar.g_02369
OG0001475	Prah.g_00121	Syar.g_02370
OG0001477	Prah.g_01020	Syar.g_02277
OG0001479	Prah.g_01936	Syar.g_01122
OG0001487	Prah.g_00357	Syar.g_01389
OG0001488	Prah.g_01301	Syar.g_03222, Syar.g_01948
OG0001489	Prah.g_01979	Syar.g_01087
OG0001495	Prah.g_02045	Syar.g_01022
OG0001496	Prah.g_01016	Syar.g_02279
OG0001497	Prah.g_01019	Syar.g_02278
OG0001498	Prah.g_00206	Syar.g_03286
OG0001508	Prah.g_00118	Syar.g_02372
OG0001510	Prah.g_00143	Syar.g_00601
OG0001511	Prah.g_01906	Syar.g_03129
OG0001512	Prah.g_01775	Syar.g_03020
OG0001513	Prah.g_00243	Syar.g_00995
OG0001514	Prah.g_01015	Syar.g_02280
OG0001515	Prah.g_00978	Syar.g_03266, Syar.g_02594
OG0001516	Prah.g_00453	Syar.g_01918
OG0001517	Prah.g_01939	Syar.g_01119
OG0001518	Prah.g_02506	Syar.g_00353
OG0001519	Prah.g_02515	Syar.g_00380, Syar.g_00002
OG0001525	Prah.g_01202	Syar.g_01315
OG0001527	Prah.g_01453	Syar.g_02309
OG0001529	Prah.g_00050	Syar.g_00518
OG0001530	Prah.g_01903	Syar.g_03127
OG0001531	Prah.g_01774	Syar.g_03019
OG0001532	Prah.g_01252	Syar.g_01978
OG0001533	Prah.g_01187, Prah.g_00222	Syar.g_01173
OG0001534	Prah.g_00865	Syar.g_01558
OG0001535	Prah.g_00853	Syar.g_01799
OG0001536	Prah.g_00792	Syar.g_02544
OG0001537	Prah.g_00707	Syar.g_02602
OG0001538	Prah.g_00662	Syar.g_02644
OG0001539	Prah.g_00559	Syar.g_01626
OG0001540	Prah.g_02255	Syar.g_00056
OG0001541	Prah.g_02318	Syar.g_00117
OG0001542	Prah.g_02335	Syar.g_00128
OG0001543	Prah.g_02414	Syar.g_00949
OG0001544	Prah.g_02514	Syar.g_00379, Syar.g_00001
OG0001545	Prah.g_02572	Syar.g_00865
OG0001555	Prah.g_01817	Syar.g_01689
OG0001556	Prah.g_01158, Prah.g_01157	Syar.g_00177
OG0001558	Prah.g_00021	Syar.g_00488
OG0001559	Prah.g_01902	Syar.g_03126
OG0001560	Prah.g_01889	Syar.g_03110
OG0001561	Prah.g_00859	Syar.g_01792
OG0001562	Prah.g_00845	Syar.g_02484
OG0001563	Prah.g_01996	Syar.g_01072
OG0001565	Prah.g_00621	Syar.g_03069
OG0001574	Prah.g_01456	Syar.g_02311
OG0001575	Prah.g_01450	Syar.g_02306
OG0001576	Prah.g_01379	Syar.g_02794
OG0001577	Prah.g_01326	Syar.g_01534
OG0001580	Prah.g_02479	Syar.g_00895
OG0001590	Prah.g_00578	Syar.g_02412
OG0001591	Prah.g_00552	Syar.g_01685
OG0001592	Prah.g_02480	Syar.g_03309, Syar.g_00310
OG0001614	Prah.g_00158	Syar.g_00617
OG0001615	Prah.g_01475	Syar.g_03185, Syar.g_02334
OG0001616	Prah.g_01261	Syar.g_01964
OG0001617	Prah.g_00989	Syar.g_01972
OG0001618	Prah.g_00877	Syar.g_01298, Syar.g_01196, Syar.g_01571
OG0001619	Prah.g_00782	Syar.g_02556
OG0001620	Prah.g_01924	Syar.g_01131
OG0001621	Prah.g_02097	Syar.g_00169
OG0001622	Prah.g_02581	Syar.g_00446
OG0001627	Prah.g_01613	Syar.g_01215
OG0001634	Prah.g_00447	Syar.g_01691
OG0001636	Prah.g_00043	Syar.g_00510
OG0001637	Prah.g_01751	Syar.g_00971, Syar.g_02007
OG0001638	Prah.g_01691	Syar.g_03132, Syar.g_02949
OG0001639	Prah.g_01616	Syar.g_01212
OG0001640	Prah.g_00902	Syar.g_01377
OG0001641	Prah.g_00827	Syar.g_02500
OG0001642	Prah.g_00580	Syar.g_01387
OG0001643	Prah.g_00496	Syar.g_02423
OG0001652	Prah.g_00019	Syar.g_00486
OG0001653	Prah.g_01878	Syar.g_03099
OG0001654	Prah.g_01614	Syar.g_01214
OG0001657	Prah.g_02293	Syar.g_00089
OG0001658	Prah.g_02489	Syar.g_00329
OG0001661	Prah.g_01208	Syar.g_00911
OG0001669	Prah.g_00094	Syar.g_00323
OG0001671	Prah.g_02407	Syar.g_00943, Syar.g_03173
OG0001672	Prah.g_01855, Prah.g_01853	Syar.g_03053
OG0001673	Prah.g_01783	Syar.g_03028
OG0001674	Prah.g_01756	Syar.g_02089, Syar.g_00300, Syar.g_00299
OG0001675	Prah.g_00841, Prah.g_00843	Syar.g_02486
OG0001677	Prah.g_01964	Syar.g_01097
OG0001678	Prah.g_02069	Syar.g_00144
OG0001692	Prah.g_00413	Syar.g_02812
OG0001694	Prah.g_02136	Syar.g_00227
OG0001695	Prah.g_02568	Syar.g_00864
OG0001703	Prah.g_01574	Syar.g_01463
OG0001712	Prah.g_00612	Syar.g_01846
OG0001715	Prah.g_01165	Syar.g_00804
OG0001716	Prah.g_00584	Syar.g_01642, Syar.g_00805
OG0001726	Prah.g_00745	Syar.g_01863
OG0001729	Prah.g_01769	Syar.g_03015
OG0001730	Prah.g_01766	Syar.g_00837, Syar.g_00806
OG0001731	Prah.g_01630	Syar.g_02884
OG0001732	Prah.g_01267	Syar.g_00464, Syar.g_01702
OG0001734	Prah.g_00582	Syar.g_00188
OG0001735	Prah.g_00461	Syar.g_02469
OG0001737	Prah.g_02154	Syar.g_00855
OG0001738	Prah.g_02185	Syar.g_00717
OG0001739	Prah.g_02566	Syar.g_00862
OG0001748	Prah.g_02405	Syar.g_00941
OG0001749	Prah.g_02203	Syar.g_00264
OG0001750	Prah.g_01876	Syar.g_03097, Syar.g_01648
OG0001751	Prah.g_01784	Syar.g_03029
OG0001752	Prah.g_01763	Syar.g_03214, Syar.g_03009
OG0001753	Prah.g_01757	Syar.g_00919, Syar.g_01879
OG0001754	Prah.g_01754	Syar.g_00973
OG0001755	Prah.g_01522	Syar.g_01515
OG0001761	Prah.g_00944	Syar.g_01703, Syar.g_00182
OG0001762	Prah.g_00834	Syar.g_02493
OG0001763	Prah.g_00822, Prah.g_00823	Syar.g_02506
OG0001764	Prah.g_00748	Syar.g_01870
OG0001766	Prah.g_02161	Syar.g_00902
OG0001767	Prah.g_02216	Syar.g_02733
OG0001768	Prah.g_02342	Syar.g_02918
OG0001783	Prah.g_00153	Syar.g_00611
OG0001784	Prah.g_01871	Syar.g_03090
OG0001786	Prah.g_01646	Syar.g_02903
OG0001787	Prah.g_01502	Syar.g_03272, Syar.g_01927
OG0001788	Prah.g_01499	Syar.g_02351
OG0001789	Prah.g_01363	Syar.g_02776
OG0001790	Prah.g_01334	Syar.g_01528, Syar.g_03295
OG0001792	Prah.g_01274	Syar.g_01708
OG0001794	Prah.g_01129	Syar.g_03304
OG0001796	Prah.g_00847	Syar.g_01808
OG0001797	Prah.g_00775	Syar.g_00681
OG0001798	Prah.g_00520	Syar.g_02248
OG0001799	Prah.g_00479	Syar.g_02434
OG0001800	Prah.g_00429	Syar.g_02840
OG0001801	Prah.g_00422	Syar.g_02821
OG0001803	Prah.g_00236	Syar.g_02873
OG0001804	Prah.g_00207	Syar.g_01164
OG0001805	Prah.g_02088	Syar.g_00927
OG0001806	Prah.g_02125	Syar.g_00216
OG0001808	Prah.g_02226	Syar.g_00286, Syar.g_03226
OG0001809	Prah.g_02266	Syar.g_02274
OG0001810	Prah.g_02267	Syar.g_00071
OG0001811	Prah.g_02325	Syar.g_00125, Syar.g_02050
OG0001812	Prah.g_02481	Syar.g_03308, Syar.g_00311
OG0001813	Prah.g_02535	Syar.g_00696
OG0001814	Prah.g_02590	Syar.g_00456
OG0001815	Prah.g_02599	Syar.g_00465
OG0001816	Prah.g_00554	Syar.g_01675
OG0001837	Prah.g_02406	Syar.g_00942
OG0001838	Prah.g_00009	Syar.g_00478
OG0001839	Prah.g_00039	Syar.g_00506
OG0001840	Prah.g_00056	Syar.g_00524
OG0001841	Prah.g_00064	Syar.g_00531
OG0001842	Prah.g_00139	Syar.g_02270
OG0001843	Prah.g_00159	Syar.g_00618
OG0001844	Prah.g_00160	Syar.g_00619
OG0001845	Prah.g_00162	Syar.g_00621
OG0001846	Prah.g_00184	Syar.g_00044
OG0001847	Prah.g_00186	Syar.g_00042
OG0001848	Prah.g_00190	Syar.g_00037
OG0001849	Prah.g_01865	Syar.g_03079
OG0001850	Prah.g_01858	Syar.g_03055
OG0001851	Prah.g_01848	Syar.g_03049
OG0001852	Prah.g_01847	Syar.g_03048
OG0001853	Prah.g_01840	Syar.g_03042
OG0001854	Prah.g_01780	Syar.g_03023
OG0001856	Prah.g_01650	Syar.g_02907
OG0001857	Prah.g_01647	Syar.g_02904
OG0001858	Prah.g_01626	Syar.g_02339
OG0001859	Prah.g_01585	Syar.g_01451
OG0001860	Prah.g_01573	Syar.g_01465
OG0001861	Prah.g_01559	Syar.g_01476
OG0001862	Prah.g_01547	Syar.g_01488
OG0001863	Prah.g_01542	Syar.g_01495
OG0001864	Prah.g_01487	Syar.g_02227
OG0001865	Prah.g_01420	Syar.g_02198
OG0001866	Prah.g_01395	Syar.g_02174
OG0001867	Prah.g_01386	Syar.g_02172
OG0001868	Prah.g_01366	Syar.g_02780
OG0001869	Prah.g_01327	Syar.g_01533
OG0001870	Prah.g_01319	Syar.g_01543
OG0001871	Prah.g_01314	Syar.g_01552
OG0001872	Prah.g_01281	Syar.g_01715
OG0001873	Prah.g_01260	Syar.g_01965
OG0001874	Prah.g_01241	Syar.g_01962
OG0001877	Prah.g_00979	Syar.g_02593
OG0001878	Prah.g_00838	Syar.g_02489
OG0001879	Prah.g_00831	Syar.g_02495
OG0001880	Prah.g_00799	Syar.g_03302, Syar.g_02535
OG0001881	Prah.g_00798	Syar.g_03301, Syar.g_02536
OG0001882	Prah.g_00778	Syar.g_00678, Syar.g_03147
OG0001883	Prah.g_00774	Syar.g_02561
OG0001884	Prah.g_00764	Syar.g_02571
OG0001885	Prah.g_00753	Syar.g_02587
OG0001886	Prah.g_00749	Syar.g_01871
OG0001887	Prah.g_00723	Syar.g_01971
OG0001888	Prah.g_00682	Syar.g_02614
OG0001889	Prah.g_00653	Syar.g_02654
OG0001890	Prah.g_00590	Syar.g_01831
OG0001891	Prah.g_00586	Syar.g_01839
OG0001892	Prah.g_00573	Syar.g_03139, Syar.g_02837
OG0001893	Prah.g_00519	Syar.g_02247
OG0001894	Prah.g_00502	Syar.g_02417
OG0001895	Prah.g_00426	Syar.g_02824
OG0001896	Prah.g_00220	Syar.g_01171
OG0001897	Prah.g_01931	Syar.g_01128
OG0001898	Prah.g_01947	Syar.g_01110
OG0001899	Prah.g_02006	Syar.g_01062
OG0001900	Prah.g_02109	Syar.g_00200
OG0001901	Prah.g_02110	Syar.g_00201
OG0001902	Prah.g_02141	Syar.g_00232
OG0001903	Prah.g_02150	Syar.g_00241
OG0001904	Prah.g_02220	Syar.g_00282
OG0001905	Prah.g_02228	Syar.g_00288
OG0001906	Prah.g_02256	Syar.g_00057
OG0001907	Prah.g_02272	Syar.g_00072
OG0001908	Prah.g_02319	Syar.g_00119
OG0001909	Prah.g_02340	Syar.g_01010
OG0001910	Prah.g_02401	Syar.g_00937
OG0001912	Prah.g_02500	Syar.g_00345
OG0001913	Prah.g_02502	Syar.g_00347
OG0001914	Prah.g_02529, Prah.g_02530	Syar.g_02237
OG0001915	Prah.g_01199	Syar.g_00462
OG0001929	Prah.g_00072	Syar.g_00538
OG0001930	Prah.g_00140	Syar.g_02271
OG0001931	Prah.g_00141	Syar.g_02272
OG0001932	Prah.g_00157	Syar.g_00616
OG0001933	Prah.g_01900	Syar.g_03122
OG0001934	Prah.g_01885	Syar.g_03106
OG0001935	Prah.g_01845	Syar.g_03046
OG0001936	Prah.g_01813	Syar.g_02054
OG0001937	Prah.g_01638	Syar.g_02892
OG0001938	Prah.g_01571	Syar.g_01467
OG0001939	Prah.g_01477	Syar.g_00339
OG0001940	Prah.g_01436	Syar.g_02211
OG0001941	Prah.g_01371	Syar.g_02784
OG0001943	Prah.g_01308	Syar.g_01382
OG0001944	Prah.g_01207	Syar.g_02836
OG0001946	Prah.g_00984	Syar.g_02597
OG0001947	Prah.g_00900	Syar.g_01379
OG0001948	Prah.g_00825	Syar.g_02504
OG0001949	Prah.g_00809	Syar.g_02524
OG0001950	Prah.g_00807	Syar.g_02526
OG0001951	Prah.g_00797	Syar.g_02537
OG0001952	Prah.g_00777	Syar.g_00679
OG0001953	Prah.g_00776	Syar.g_00680
OG0001954	Prah.g_00626	Syar.g_02066
OG0001955	Prah.g_00583	Syar.g_00733
OG0001957	Prah.g_00514	Syar.g_02242
OG0001958	Prah.g_00458	Syar.g_02471
OG0001960	Prah.g_00330, Prah.g_00329	Syar.g_01278
OG0001961	Prah.g_00307	Syar.g_01268
OG0001964	Prah.g_02057	Syar.g_00131
OG0001966	Prah.g_02104	Syar.g_00194
OG0001967	Prah.g_02106	Syar.g_00196
OG0001968	Prah.g_02107	Syar.g_00197
OG0001969	Prah.g_02169	Syar.g_00827
OG0001970	Prah.g_02258	Syar.g_00059
OG0001971	Prah.g_02338	Syar.g_01012
OG0001972	Prah.g_02389	Syar.g_00916
OG0001973	Prah.g_02464	Syar.g_00908
OG0001974	Prah.g_02487	Syar.g_00325
OG0001975	Prah.g_02528	Syar.g_02236
OG0001976	Prah.g_02531	Syar.g_02238
OG0001977	Prah.g_02542	Syar.g_00703
OG0001995	Prah.g_01492	Syar.g_02034
OG0001996	Prah.g_00035	Syar.g_00502
OG0001997	Prah.g_01874	Syar.g_03095
OG0001998	Prah.g_01748	Syar.g_03218, Syar.g_00016, Syar.g_01735
OG0001999	Prah.g_01721	Syar.g_02142, Syar.g_02981
OG0002002	Prah.g_01280	Syar.g_01714
OG0002003	Prah.g_00976	Syar.g_02127
OG0002004	Prah.g_00966	Syar.g_00361
OG0002006	Prah.g_00899	Syar.g_01380
OG0002007	Prah.g_00898	Syar.g_01994, Syar.g_01381
OG0002008	Prah.g_00836	Syar.g_02491
OG0002009	Prah.g_00704	Syar.g_02604
OG0002010	Prah.g_00373	Syar.g_01406
OG0002011	Prah.g_00211	Syar.g_00966
OG0002013	Prah.g_02189	Syar.g_03062
OG0002015	Prah.g_02215	Syar.g_00280
OG0002016	Prah.g_02408	Syar.g_00944
OG0002017	Prah.g_02545	Syar.g_00706
OG0002038	Prah.g_01312	Syar.g_02839
OG0002039	Prah.g_01300	Syar.g_03221
OG0002040	Prah.g_01299	Syar.g_02140
OG0002041	Prah.g_00820	Syar.g_02508
OG0002042	Prah.g_00802	Syar.g_02530
OG0002043	Prah.g_00757	Syar.g_02580
OG0002045	Prah.g_00305	Syar.g_01265
OG0002046	Prah.g_00302	Syar.g_01258
OG0002047	Prah.g_00203	Syar.g_01160
OG0002048	Prah.g_01967	Syar.g_01092
OG0002049	Prah.g_02049	Syar.g_01016
OG0002051	Prah.g_02317	Syar.g_00116
OG0002053	Prah.g_02523	Syar.g_01842
OG0002110	Prah.g_00725	Syar.g_00859
OG0002113	Prah.g_00040	Syar.g_00507
OG0002114	Prah.g_01747	Syar.g_00920, Syar.g_01908
OG0002119	Prah.g_01242	Syar.g_00950
OG0002120	Prah.g_01197	Syar.g_01671
OG0002121	Prah.g_01107	Syar.g_01318
OG0002123	Prah.g_00883	Syar.g_01489, Syar.g_01579
OG0002125	Prah.g_00332	Syar.g_01280
OG0002126	Prah.g_02214, Prah.g_02204	Syar.g_00271
OG0002127	Prah.g_02277	Syar.g_00073
OG0002129	Prah.g_00392	Syar.g_02862
OG0002130	Prah.g_01362	Syar.g_02775
OG0002154	Prah.g_02249	Syar.g_00251
OG0002159	Prah.g_00138	Syar.g_03094
OG0002160	Prah.g_01792	Syar.g_03003
OG0002161	Prah.g_01749	Syar.g_00923, Syar.g_01825
OG0002162	Prah.g_01442	Syar.g_03193
OG0002166	Prah.g_00971	Syar.g_02857
OG0002167	Prah.g_00960	Syar.g_01875
OG0002168	Prah.g_00901	Syar.g_01378
OG0002169	Prah.g_00202	Syar.g_01159
OG0002171	Prah.g_02200	Syar.g_00263
OG0002172	Prah.g_02404	Syar.g_00940
OG0002173	Prah.g_02416	Syar.g_00952
OG0002174	Prah.g_02546	Syar.g_00707
OG0002229	Prah.g_00113	Syar.g_00550
OG0002231	Prah.g_00961	Syar.g_02338
OG0002233	Prah.g_00945	Syar.g_00265
OG0002235	Prah.g_00690	Syar.g_02621
OG0002236	Prah.g_00569	Syar.g_00871
OG0002238	Prah.g_00469	Syar.g_00738
OG0002239	Prah.g_00355	Syar.g_02678
OG0002242	Prah.g_02201	Syar.g_00279
OG0002243	Prah.g_02472	Syar.g_03030
OG0002245	Prah.g_00210	Syar.g_00967
OG0002277	Prah.g_00075	Syar.g_00541
OG0002280	Prah.g_01511	Syar.g_02685
OG0002281	Prah.g_01437	Syar.g_02291
OG0002289	Prah.g_00301	Syar.g_01255
OG0002292	Prah.g_02351	Syar.g_01001
OG0002328	Prah.g_01879	Syar.g_03100
OG0002330	Prah.g_01018	Syar.g_02675
OG0002332	Prah.g_00470	Syar.g_00739
OG0002333	Prah.g_00468	Syar.g_00737
OG0002340	Prah.g_02421	Syar.g_00960
OG0002341	Prah.g_02474	Syar.g_00900
OG0002343	Prah.g_02081	Syar.g_00158
OG0002382	Prah.g_01557	Syar.g_01478
OG0002390	Prah.g_02343	Syar.g_01008
OG0002393	Prah.g_01797	Syar.g_00817
