Orthogroup	Prak	Praj
OG0001147	Prak.g_01301	Praj.g_01550
OG0001148	Prak.g_01331	Praj.g_01577
OG0001149	Prak.g_01332	Praj.g_01578
OG0001150	Prak.g_01333	Praj.g_01579
OG0001151	Prak.g_01344	Praj.g_01590
OG0001152	Prak.g_01345	Praj.g_01591
OG0001153	Prak.g_01423	Praj.g_01662
OG0001154	Prak.g_01424	Praj.g_01663
OG0001155	Prak.g_01441	Praj.g_01679
OG0001156	Prak.g_01444	Praj.g_01682
OG0001157	Prak.g_01445	Praj.g_01683
OG0001158	Prak.g_01446	Praj.g_01684
OG0001159	Prak.g_01447	Praj.g_01685
OG0001160	Prak.g_01473	Praj.g_01711
OG0001161	Prak.g_01588	Praj.g_01499
OG0001162	Prak.g_01526	Praj.g_01723
OG0001163	Prak.g_01636	Praj.g_01761
OG0001164	Prak.g_01640	Praj.g_01765
OG0001165	Prak.g_01643	Praj.g_01767
OG0001166	Prak.g_01664	Praj.g_01785
OG0001167	Prak.g_01681	Praj.g_01803
OG0001168	Prak.g_01683	Praj.g_01804
OG0001169	Prak.g_01685	Praj.g_01806
OG0001170	Prak.g_01687	Praj.g_01808
OG0001171	Prak.g_01697	Praj.g_01818
OG0001172	Prak.g_01713	Praj.g_01872
OG0001173	Prak.g_01714	Praj.g_01873
OG0001174	Prak.g_01722	Praj.g_01881
OG0001175	Prak.g_01723	Praj.g_01882
OG0001176	Prak.g_01731	Praj.g_01893
OG0001177	Prak.g_01733	Praj.g_01891
OG0001178	Prak.g_01650	Praj.g_01236
OG0001179	Prak.g_01763	Praj.g_01935
OG0001180	Prak.g_01786	Praj.g_01958
OG0001181	Prak.g_01790	Praj.g_01962
OG0001182	Prak.g_01798	Praj.g_01970
OG0001183	Prak.g_01803	Praj.g_01976
OG0001184	Prak.g_01821	Praj.g_01992
OG0001185	Prak.g_01837	Praj.g_02007
OG0001186	Prak.g_01861	Praj.g_02046
OG0001187	Prak.g_01864	Praj.g_02060
OG0001188	Prak.g_01866	Praj.g_02062
OG0001189	Prak.g_01883	Praj.g_02079
OG0001190	Prak.g_01888	Praj.g_02084
OG0001191	Prak.g_01898	Praj.g_02094
OG0001192	Prak.g_01903	Praj.g_02099
OG0001193	Prak.g_01915	Praj.g_02112
OG0001194	Prak.g_01916	Praj.g_02113
OG0001195	Prak.g_01917	Praj.g_02114
OG0001196	Prak.g_01933	Praj.g_02136
OG0001197	Prak.g_01935	Praj.g_02138
OG0001198	Prak.g_01942	Praj.g_02146
OG0001199	Prak.g_00079	Praj.g_00112
OG0001200	Prak.g_00081	Praj.g_00114
OG0001201	Prak.g_00114	Praj.g_00146
OG0001202	Prak.g_00212	Praj.g_00239
OG0001203	Prak.g_00254	Praj.g_00278
OG0001204	Prak.g_00260	Praj.g_00284
OG0001205	Prak.g_00407	Praj.g_00439
OG0001206	Prak.g_00427	Praj.g_00458
OG0001207	Prak.g_00438	Praj.g_00469
OG0001208	Prak.g_00443	Praj.g_00475
OG0001209	Prak.g_00494	Praj.g_00526
OG0001210	Prak.g_00499	Praj.g_00531
OG0001211	Prak.g_00510	Praj.g_00541
OG0001212	Prak.g_00557	Praj.g_00583
OG0001213	Prak.g_00592	Praj.g_00617
OG0001214	Prak.g_01106	Praj.g_00625
OG0001215	Prak.g_00818	Praj.g_00683
OG0001216	Prak.g_00839	Praj.g_00700
OG0001217	Prak.g_00728	Praj.g_00091
OG0001218	Prak.g_01235	Praj.g_00740
OG0001219	Prak.g_00944	Praj.g_00915
OG0001220	Prak.g_00901	Praj.g_00825
OG0001221	Prak.g_00781	Praj.g_00899
OG0001222	Prak.g_01023	Praj.g_00847
OG0001223	Prak.g_00991	Praj.g_00964
OG0001224	Prak.g_00924	Praj.g_01020
OG0001225	Prak.g_00922	Praj.g_01022
OG0001227	Prak.g_01220	Praj.g_01045
OG0001228	Prak.g_01122	Praj.g_01411
OG0001229	Prak.g_01234	Praj.g_01160
OG0001230	Prak.g_01384	Praj.g_01623
OG0001231	Prak.g_00384	Praj.g_00744
OG0001232	Prak.g_01668	Praj.g_01789
OG0001233	Prak.g_01688	Praj.g_01809
OG0001234	Prak.g_01725	Praj.g_01884
OG0001235	Prak.g_01729	Praj.g_01888
OG0001236	Prak.g_01818	Praj.g_01989
OG0001237	Prak.g_01822	Praj.g_01993
OG0001238	Prak.g_01899	Praj.g_02095
OG0001239	Prak.g_00076	Praj.g_00109
OG0001240	Prak.g_00097	Praj.g_00131
OG0001241	Prak.g_00107	Praj.g_00140
OG0001242	Prak.g_00127	Praj.g_00159
OG0001243	Prak.g_00134	Praj.g_00166
OG0001244	Prak.g_00149	Praj.g_00182
OG0001245	Prak.g_01211	Praj.g_01244
OG0001247	Prak.g_00811	Praj.g_00676
OG0001248	Prak.g_00813	Praj.g_00678
OG0001249	Prak.g_00353	Praj.g_00373
OG0001251	Prak.g_00749	Praj.g_01858
OG0001252	Prak.g_00929	Praj.g_01015
OG0001253	Prak.g_00603	Praj.g_01728
OG0001254	Prak.g_01552	Praj.g_01834
OG0001255	Prak.g_01190	Praj.g_01477
OG0001256	Prak.g_01480	Praj.g_01719
OG0001259	Prak.g_01686	Praj.g_01807
OG0001260	Prak.g_01703	Praj.g_01824
OG0001261	Prak.g_01771	Praj.g_01943
OG0001262	Prak.g_01881	Praj.g_02077
OG0001263	Prak.g_00136	Praj.g_00169
OG0001269	Prak.g_00900	Praj.g_00824
OG0001273	Prak.g_01112	Praj.g_00619
OG0001277	Prak.g_01921	Praj.g_02123
OG0001279	Prak.g_00668	Praj.g_01155
OG0001280	Prak.g_01276	Praj.g_01527
OG0001281	Prak.g_01282	Praj.g_01533
OG0001282	Prak.g_01330	Praj.g_01576
OG0001283	Prak.g_01930	Praj.g_02132
OG0001284	Prak.g_01466	Praj.g_01705
OG0001285	Prak.g_01671	Praj.g_01792
OG0001286	Prak.g_01784	Praj.g_01956
OG0001287	Prak.g_01844	Praj.g_02014
OG0001288	Prak.g_01854	Praj.g_02025
OG0001289	Prak.g_00091	Praj.g_00125
OG0001290	Prak.g_00106	Praj.g_00139
OG0001295	Prak.g_01514	Praj.g_01485
OG0001296	Prak.g_00470	Praj.g_00501
OG0001297	Prak.g_00475	Praj.g_00506
OG0001299	Prak.g_01075	Praj.g_00655
OG0001300	Prak.g_00822	Praj.g_00687
OG0001301	Prak.g_00827	Praj.g_00689
OG0001302	Prak.g_00940	Praj.g_00913
OG0001303	Prak.g_01607	Praj.g_01344
OG0001304	Prak.g_01028	Praj.g_01006
OG0001305	Prak.g_00916	Praj.g_00842
OG0001306	Prak.g_01187	Praj.g_01475
OG0001307	Prak.g_01304	Praj.g_01547
OG0001308	Prak.g_01401	Praj.g_01642
OG0001309	Prak.g_01508	Praj.g_00510
OG0001310	Prak.g_01658	Praj.g_01779
OG0001311	Prak.g_01017	Praj.g_00998
OG0001312	Prak.g_00953	Praj.g_00924
OG0001315	Prak.g_01225	Praj.g_01974
OG0001316	Prak.g_00148	Praj.g_00180
OG0001317	Prak.g_00250	Praj.g_00274
OG0001318	Prak.g_00274	Praj.g_00295
OG0001321	Prak.g_00413	Praj.g_00445
OG0001322	Prak.g_00414	Praj.g_00446
OG0001324	Prak.g_00823	Praj.g_00688
OG0001325	Prak.g_01058	Praj.g_00703
OG0001327	Prak.g_00758	Praj.g_00876
OG0001328	Prak.g_01258	Praj.g_00895
OG0001329	Prak.g_01604	Praj.g_01727
OG0001330	Prak.g_01497	Praj.g_01521
OG0001331	Prak.g_01335	Praj.g_01581
OG0001332	Prak.g_01437	Praj.g_01677
OG0001334	Prak.g_01806	Praj.g_01979
OG0001335	Prak.g_01807	Praj.g_01980
OG0001337	Prak.g_00348	Praj.g_00367
OG0001339	Prak.g_00109	Praj.g_00142
OG0001340	Prak.g_00349	Praj.g_00368
OG0001341	Prak.g_01227	Praj.g_00069
OG0001342	Prak.g_01627	Praj.g_01051
OG0001343	Prak.g_00746	Praj.g_00867
OG0001344	Prak.g_01168	Praj.g_01457
OG0001345	Prak.g_01152	Praj.g_01441
OG0001346	Prak.g_01278	Praj.g_01529
OG0001348	Prak.g_01512	Praj.g_01082
OG0001350	Prak.g_00253	Praj.g_00277
OG0001351	Prak.g_00419	Praj.g_00448
OG0001352	Prak.g_00807	Praj.g_00672
OG0001354	Prak.g_00983	Praj.g_00956
OG0001355	Prak.g_01037	Praj.g_01726
OG0001356	Prak.g_01633	Praj.g_01119
OG0001357	Prak.g_01251	Praj.g_01222
OG0001359	Prak.g_00747	Praj.g_00868
OG0001362	Prak.g_01405	Praj.g_01646
OG0001363	Prak.g_01407	Praj.g_00454
OG0001365	Prak.g_01892	Praj.g_02088
OG0001368	Prak.g_01252, Prak.g_00699, Prak.g_00633	Praj.g_01171, Praj.g_01152
OG0001369	Prak.g_00096	Praj.g_00130
OG0001370	Prak.g_00424	Praj.g_01193
OG0001371	Prak.g_00806	Praj.g_00671
OG0001372	Prak.g_00601	Praj.g_00042
OG0001375	Prak.g_00745	Praj.g_00866
OG0001380	Prak.g_01237	Praj.g_01484
OG0001381	Prak.g_01197	Praj.g_01573
OG0001394	Prak.g_00785	Praj.g_00903
OG0001397	Prak.g_01406	Praj.g_01647
OG0001398	Prak.g_01537	Praj.g_00717
OG0001401	Prak.g_00883	Praj.g_00807
OG0001402	Prak.g_00586	Praj.g_00612
OG0001403	Prak.g_00031	Praj.g_00030
OG0001404	Prak.g_00073	Praj.g_00106
OG0001407	Prak.g_01244	Praj.g_00858
OG0001409	Prak.g_01164	Praj.g_01453
OG0001410	Prak.g_01303	Praj.g_01548
OG0001414	Prak.g_00245	Praj.g_00268
OG0001415	Prak.g_00247	Praj.g_00270
OG0001418	Prak.g_00812	Praj.g_00677
OG0001419	Prak.g_01243	Praj.g_00736
OG0001421	Prak.g_01481	Praj.g_01720
OG0001422	Prak.g_01247	Praj.g_01041
OG0001423	Prak.g_00645	Praj.g_01598
OG0001424	Prak.g_00709	Praj.g_01395
OG0001425	Prak.g_01902	Praj.g_02098
OG0001429	Prak.g_00945	Praj.g_00916
OG0001430	Prak.g_01236	Praj.g_00856
OG0001431	Prak.g_01522, Prak.g_01218	Praj.g_01165
OG0001433	Prak.g_01632	Praj.g_01118
OG0001434	Prak.g_00790	Praj.g_00908
OG0001435	Prak.g_00766	Praj.g_00883
OG0001437	Prak.g_00246	Praj.g_00269
OG0001440	Prak.g_01609, Prak.g_01603	Praj.g_01242
OG0001443	Prak.g_01233	Praj.g_01841
OG0001446	Prak.g_00717	Praj.g_00117
OG0001450	Prak.g_00815	Praj.g_00680
OG0001451	Prak.g_00912	Praj.g_00836
OG0001455	Prak.g_01228	Praj.g_00043
OG0001460	Prak.g_01631	Praj.g_01117
OG0001461	Prak.g_00057	Praj.g_01381
OG0001463	Prak.g_00305	Praj.g_00322
OG0001464	Prak.g_00350	Praj.g_00724
OG0001467	Prak.g_01324	Praj.g_00098
OG0001468	Prak.g_00737	Praj.g_00865
OG0001472	Prak.g_00609	Praj.g_00851, Praj.g_01327
OG0001476	Prak.g_01165	Praj.g_01454
OG0001477	Prak.g_00691	Praj.g_01370
OG0001481	Prak.g_01257	Praj.g_01031
OG0001483	Prak.g_01561	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358
OG0001484	Prak.g_01496	Praj.g_01206
OG0001485	Prak.g_00661	Praj.g_01166
OG0001487	Prak.g_01431	Praj.g_01670
OG0001488	Prak.g_01159	Praj.g_01448
OG0001489	Prak.g_01795	Praj.g_01967
OG0001491	Prak.g_00937	Praj.g_00909
OG0001496	Prak.g_00689	Praj.g_01368
OG0001497	Prak.g_00690	Praj.g_01369
OG0001498	Prak.g_00380	Praj.g_00404
OG0001500	Prak.g_00280	Praj.g_00300
OG0001501	Prak.g_00756	Praj.g_01218
OG0001503	Prak.g_00723	Praj.g_01083
OG0001506	Prak.g_01435	Praj.g_01674
OG0001510	Prak.g_01848	Praj.g_02018
OG0001511	Prak.g_00118	Praj.g_00150
OG0001512	Prak.g_01229	Praj.g_01746
OG0001513	Prak.g_01577	Praj.g_00041
OG0001514	Prak.g_00688	Praj.g_01367
OG0001515	Prak.g_00820	Praj.g_00685
OG0001516	Prak.g_01078	Praj.g_00652
OG0001517	Prak.g_00357	Praj.g_00381
OG0001518	Prak.g_01901	Praj.g_02097
OG0001519	Prak.g_01906	Praj.g_02102
OG0001521	Prak.g_00935	Praj.g_00982, Praj.g_01392
OG0001522	Prak.g_00879	Praj.g_00803
OG0001523	Prak.g_01555	Praj.g_01837
OG0001524	Prak.g_01556	Praj.g_01838
OG0001525	Prak.g_01610	Praj.g_01760, Praj.g_00060
OG0001526	Prak.g_00061	Praj.g_00910
OG0001529	Prak.g_00041	Praj.g_00045
OG0001530	Prak.g_00117	Praj.g_00149
OG0001531	Prak.g_00255	Praj.g_00279
OG0001532	Prak.g_01141	Praj.g_01431
OG0001534	Prak.g_01029	Praj.g_01007
OG0001535	Prak.g_01013	Praj.g_00996
OG0001536	Prak.g_00969	Praj.g_00942
OG0001537	Prak.g_00782	Praj.g_00900
OG0001538	Prak.g_00850	Praj.g_00774
OG0001539	Prak.g_00760	Praj.g_00878
OG0001540	Prak.g_00138	Praj.g_00171
OG0001541	Prak.g_00192	Praj.g_00219
OG0001542	Prak.g_00198	Praj.g_00225
OG0001543	Prak.g_01263	Praj.g_00850
OG0001544	Prak.g_01905	Praj.g_02101
OG0001545	Prak.g_01920	Praj.g_02122
OG0001549	Prak.g_00910	Praj.g_00834
OG0001550	Prak.g_00727	Praj.g_01205
OG0001552	Prak.g_01484	Praj.g_01840
OG0001557	Prak.g_00786	Praj.g_00904
OG0001559	Prak.g_00116	Praj.g_00148
OG0001560	Prak.g_00105	Praj.g_00138
OG0001561	Prak.g_01019	Praj.g_01000
OG0001562	Prak.g_01006	Praj.g_00990
OG0001563	Prak.g_01779	Praj.g_01951
OG0001566	Prak.g_00803	Praj.g_00667
OG0001569	Prak.g_00632	Praj.g_01378
OG0001571	Prak.g_00671	Praj.g_01277
OG0001575	Prak.g_00526	Praj.g_00556
OG0001576	Prak.g_01291	Praj.g_01541
OG0001577	Prak.g_01177	Praj.g_01465
OG0001579	Prak.g_00346	Praj.g_00365
OG0001581	Prak.g_01296	Praj.g_01059
OG0001584	Prak.g_01065	Praj.g_00759
OG0001589	Prak.g_01690	Praj.g_01811
OG0001591	Prak.g_00799	Praj.g_00662
OG0001595	Prak.g_00071	Praj.g_00105
OG0001596	Prak.g_00080	Praj.g_00113
OG0001597	Prak.g_01432	Praj.g_01671
OG0001598	Prak.g_00825	Praj.g_01027
OG0001599	Prak.g_00425	Praj.g_00456
OG0001600	Prak.g_00472	Praj.g_00503
OG0001601	Prak.g_00801	Praj.g_00665
OG0001603	Prak.g_00939	Praj.g_00912
OG0001604	Prak.g_00778	Praj.g_00896
OG0001605	Prak.g_00722	Praj.g_01056
OG0001606	Prak.g_00732	Praj.g_01094
OG0001607	Prak.g_00659	Praj.g_01181
OG0001608	Prak.g_01031	Praj.g_01073
OG0001609	Prak.g_01433	Praj.g_01672
OG0001610	Prak.g_01436	Praj.g_01676
OG0001611	Prak.g_01566	Praj.g_01096
OG0001626	Prak.g_00654	Praj.g_01230
OG0001629	Prak.g_00680	Praj.g_01138
OG0001630	Prak.g_00754	Praj.g_00873
OG0001631	Prak.g_00663	Praj.g_00725
OG0001642	Prak.g_00899	Praj.g_01558
OG0001644	Prak.g_01048	Praj.g_00713
OG0001648	Prak.g_01581	Praj.g_01741
OG0001649	Prak.g_00730	Praj.g_00857
OG0001650	Prak.g_01605	Praj.g_01377
OG0001650	Prak.g_01519	Praj.g_01228
OG0001651	Prak.g_01208	Praj.g_01069
OG0001656	Prak.g_00345	Praj.g_00364
OG0001659	Prak.g_01517	Praj.g_01435
OG0001661	Prak.g_00650	Praj.g_01068
OG0001663	Prak.g_01191	Praj.g_01478
OG0001664	Prak.g_01542	Praj.g_01570
OG0001665	Prak.g_01198	Praj.g_01572
OG0001668	Prak.g_01569, Prak.g_01599	Praj.g_01500, Praj.g_01831
OG0001670	Prak.g_00648	Praj.g_01322
OG0001676	Prak.g_00347	Praj.g_00366
OG0001684	Prak.g_00550	Praj.g_00374
OG0001689	Prak.g_01852	Praj.g_02023
OG0001691	Prak.g_00934	Praj.g_01010
OG0001697	Prak.g_00938	Praj.g_00911
OG0001699	Prak.g_01549	Praj.g_00453
OG0001706	Prak.g_01532	Praj.g_01238
OG0001722	Prak.g_00752	Praj.g_00871
OG0001727	Prak.g_00710, Prak.g_01565	Praj.g_01293
OG0001733	Prak.g_01629	Praj.g_01107
OG0001746	Prak.g_01531	Praj.g_01168
OG0001757	Prak.g_00683, Prak.g_00657	Praj.g_01135
OG0001769	Prak.g_01224	Praj.g_01387
OG0001793	Prak.g_00634, Prak.g_00700	Praj.g_01250
OG0001802	Prak.g_00673, Prak.g_01231	Praj.g_01972
OG0001820	Prak.g_00711	Praj.g_01178
OG0001916	Prak.g_00457	Praj.g_00488
OG0001923	Prak.g_01366	Praj.g_00097
OG0001955	Prak.g_01525	Praj.g_00077
OG0001956	Prak.g_00906	Praj.g_00830
OG0001963	Prak.g_01500	Praj.g_01895
OG0001977	Prak.g_01911	Praj.g_02108
OG0001988	Prak.g_01253	Praj.g_01169
OG0002036	Prak.g_01491	Praj.g_01211
OG0002052	Prak.g_01024	Praj.g_00848
OG0002164	Prak.g_00742	Praj.g_01039
OG0002165	Prak.g_00736	Praj.g_00096
OG0002176	Prak.g_00631, Prak.g_01513	Praj.g_01161
OG0002177	Prak.g_00597	Praj.g_01400
OG0002232	Prak.g_00810	Praj.g_00675
OG0002240	Prak.g_00129	Praj.g_00161
OG0002282	Prak.g_01485	Praj.g_00860
OG0002283	Prak.g_01222	Praj.g_01342
OG0002284	Prak.g_00675	Praj.g_01513
OG0002293	Prak.g_00674	Praj.g_01033
OG0002294	Prak.g_00743	Praj.g_00088, Praj.g_01029
OG0002344	Prak.g_00375	Praj.g_00398
OG0002345	Prak.g_00605	Praj.g_01364, Praj.g_01254
OG0002346	Prak.g_01199	Praj.g_01569
OG0002383	Prak.g_00708	Praj.g_01338
OG0002384	Prak.g_01616	Praj.g_01262
OG0002453	Prak.g_01625	Praj.g_01209
OG0002455	Prak.g_01533	Praj.g_01743
OG0002456	Prak.g_01812	Praj.g_01984
OG0002497	Prak.g_00682	Praj.g_01143
OG0002501	Prak.g_00653	Praj.g_00083
OG0002502	Prak.g_00738	Praj.g_00090
OG0002503	Prak.g_00429	Praj.g_00460
OG0002504	Prak.g_00836	Praj.g_00697
OG0002505	Prak.g_01523	Praj.g_00838
OG0002508	Prak.g_00681	Praj.g_01098
OG0002509	Prak.g_00676	Praj.g_01234
OG0002510	Prak.g_00718	Praj.g_01240
OG0002511	Prak.g_00302	Praj.g_01261
OG0002512	Prak.g_00598	Praj.g_01399
OG0002513	Prak.g_01205	Praj.g_01491
OG0002514	Prak.g_01471	Praj.g_01710
OG0002515	Prak.g_01554	Praj.g_01836
OG0002516	Prak.g_01203	Praj.g_01864
OG0002517	Prak.g_00693	Praj.g_01896
OG0002584	Prak.g_01032	Praj.g_00089
OG0002586	Prak.g_00804	Praj.g_01566
OG0002587	Prak.g_01620	Praj.g_01862
OG0002654	Prak.g_01223	Praj.g_01046
OG0002655	Prak.g_01239	Praj.g_01050
OG0002656	Prak.g_01256	Praj.g_01097
OG0002657	Prak.g_01529	Praj.g_01232
OG0002658	Prak.g_01195	Praj.g_01483
OG0002659	Prak.g_00734	Praj.g_01742
OG0002660	Prak.g_01232	Praj.g_01750
OG0002725	Prak.g_01602	Praj.g_00070
OG0002727	Prak.g_01036	Praj.g_01315
OG0002809	Prak.g_00999	Praj.g_00971
OG0002810	Prak.g_01505	Praj.g_01087
OG0002811	Prak.g_00701	Praj.g_01153
OG0002812	Prak.g_00658	Praj.g_01224
OG0002814	Prak.g_00649	Praj.g_01297
OG0002815	Prak.g_01628	Praj.g_01317
OG0002817	Prak.g_01192	Praj.g_01481
OG0002818	Prak.g_00733	Praj.g_01486
OG0002819	Prak.g_01574	Praj.g_01512
OG0002820	Prak.g_01568	Praj.g_01863
OG0002918	Prak.g_00662	Praj.g_01194
OG0003803	Prak.g_00692	Praj.g_01897
