Orthogroup	Prak	Praw
OG0001167	Prak.g_01681	Praw.g_00551
OG0001168	Prak.g_01683	Praw.g_00553
OG0001169	Prak.g_01685	Praw.g_00555
OG0001170	Prak.g_01687	Praw.g_00557
OG0001171	Prak.g_01697	Praw.g_00567
OG0001172	Prak.g_01713	Praw.g_01914
OG0001173	Prak.g_01714	Praw.g_01913
OG0001174	Prak.g_01722	Praw.g_01905
OG0001175	Prak.g_01723	Praw.g_01904
OG0001176	Prak.g_01731	Praw.g_01897
OG0001177	Prak.g_01733	Praw.g_01895
OG0001178	Prak.g_01650	Praw.g_01890
OG0001179	Prak.g_01763	Praw.g_00112
OG0001180	Prak.g_01786	Praw.g_00090
OG0001181	Prak.g_01790	Praw.g_00086
OG0001182	Prak.g_01798	Praw.g_00079
OG0001183	Prak.g_01803	Praw.g_00075
OG0001184	Prak.g_01821	Praw.g_00059
OG0001185	Prak.g_01837	Praw.g_00045
OG0001186	Prak.g_01861	Praw.g_00021
OG0001187	Prak.g_01864	Praw.g_00017
OG0001188	Prak.g_01866	Praw.g_00015
OG0001189	Prak.g_01883	Praw.g_01191
OG0001190	Prak.g_01888	Praw.g_01187
OG0001191	Prak.g_01898	Praw.g_01177
OG0001192	Prak.g_01903	Praw.g_01172
OG0001193	Prak.g_01915	Praw.g_01162
OG0001194	Prak.g_01916	Praw.g_01161
OG0001195	Prak.g_01917	Praw.g_01160
OG0001196	Prak.g_01933	Praw.g_01147
OG0001197	Prak.g_01935	Praw.g_01146
OG0001198	Prak.g_01942	Praw.g_01139
OG0001199	Prak.g_00079	Praw.g_01360
OG0001200	Prak.g_00081	Praw.g_01358
OG0001201	Prak.g_00114	Praw.g_01327
OG0001202	Prak.g_00212	Praw.g_01236
OG0001203	Prak.g_00254	Praw.g_01197
OG0001204	Prak.g_00260	Praw.g_00890
OG0001205	Prak.g_00407	Praw.g_00702
OG0001206	Prak.g_00427	Praw.g_00685
OG0001207	Prak.g_00438	Praw.g_00670
OG0001209	Prak.g_00494	Praw.g_00613
OG0001210	Prak.g_00499	Praw.g_00608
OG0001211	Prak.g_00510	Praw.g_00598
OG0001212	Prak.g_00557	Praw.g_01942
OG0001213	Prak.g_00592	Praw.g_00165
OG0001214	Prak.g_01106	Praw.g_01885
OG0001215	Prak.g_00818	Praw.g_01832
OG0001216	Prak.g_00839	Praw.g_01807
OG0001217	Prak.g_00728	Praw.g_01759
OG0001218	Prak.g_01235	Praw.g_01751
OG0001219	Prak.g_00944	Praw.g_01708
OG0001220	Prak.g_00901	Praw.g_01647
OG0001221	Prak.g_00781	Praw.g_01586
OG0001222	Prak.g_01023	Praw.g_01547
OG0001223	Prak.g_00991	Praw.g_01521
OG0001224	Prak.g_00924	Praw.g_01471
OG0001225	Prak.g_00922	Praw.g_01469
OG0001226	Prak.g_00600	Praw.g_01443
OG0001227	Prak.g_01220	Praw.g_01424
OG0001228	Prak.g_01122	Praw.g_00279
OG0001229	Prak.g_01234	Praw.g_01014
OG0001230	Prak.g_01384	Praw.g_01091
OG0001231	Prak.g_00384	Praw.g_00432
OG0001232	Prak.g_01668	Praw.g_00538
OG0001233	Prak.g_01688	Praw.g_00558
OG0001234	Prak.g_01725	Praw.g_01902
OG0001235	Prak.g_01729	Praw.g_01893
OG0001236	Prak.g_01818	Praw.g_00062
OG0001237	Prak.g_01822	Praw.g_00058
OG0001238	Prak.g_01899	Praw.g_01176
OG0001239	Prak.g_00076	Praw.g_01363
OG0001241	Prak.g_00107	Praw.g_01334
OG0001242	Prak.g_00127	Praw.g_01316
OG0001243	Prak.g_00134	Praw.g_01310
OG0001244	Prak.g_00149	Praw.g_01294
OG0001245	Prak.g_01211	Praw.g_00753
OG0001247	Prak.g_00811	Praw.g_01839
OG0001248	Prak.g_00813	Praw.g_01837
OG0001249	Prak.g_00353	Praw.g_01719
OG0001250	Prak.g_00888	Praw.g_01658
OG0001251	Prak.g_00749	Praw.g_01610
OG0001252	Prak.g_00929	Praw.g_01476
OG0001253	Prak.g_00603	Praw.g_01423
OG0001254	Prak.g_01552	Praw.g_00203
OG0001255	Prak.g_01190	Praw.g_00218
OG0001256	Prak.g_01480	Praw.g_00425
OG0001258	Prak.g_01641	Praw.g_00512
OG0001259	Prak.g_01686	Praw.g_00556
OG0001260	Prak.g_01703	Praw.g_00573
OG0001261	Prak.g_01771	Praw.g_00104
OG0001262	Prak.g_01881	Praw.g_01193
OG0001263	Prak.g_00136	Praw.g_01307
OG0001265	Prak.g_00126	Praw.g_01317
OG0001266	Prak.g_00216	Praw.g_01232
OG0001267	Prak.g_00298	Praw.g_00854
OG0001268	Prak.g_00361	Praw.g_00791
OG0001269	Prak.g_00900	Praw.g_00773
OG0001270	Prak.g_00396	Praw.g_00713
OG0001271	Prak.g_00433	Praw.g_00675
OG0001272	Prak.g_00447	Praw.g_00662
OG0001273	Prak.g_01112	Praw.g_00167
OG0001274	Prak.g_00240	Praw.g_01819
OG0001275	Prak.g_01001	Praw.g_01511
OG0001276	Prak.g_01015	Praw.g_01492
OG0001277	Prak.g_01921	Praw.g_01435
OG0001278	Prak.g_01118	Praw.g_00284
OG0001279	Prak.g_00668	Praw.g_00930
OG0001280	Prak.g_01276	Praw.g_00980
OG0001281	Prak.g_01282	Praw.g_00986
OG0001282	Prak.g_01330	Praw.g_01017
OG0001284	Prak.g_01466	Praw.g_00407
OG0001285	Prak.g_01671	Praw.g_00541
OG0001286	Prak.g_01784	Praw.g_00092
OG0001287	Prak.g_01844	Praw.g_00037
OG0001288	Prak.g_01854	Praw.g_00028
OG0001289	Prak.g_00091	Praw.g_01347
OG0001290	Prak.g_00106	Praw.g_01335
OG0001291	Prak.g_00144	Praw.g_01300
OG0001292	Prak.g_00265	Praw.g_00885
OG0001293	Prak.g_00278	Praw.g_00873
OG0001295	Prak.g_01514	Praw.g_00680
OG0001296	Prak.g_00470	Praw.g_00639
OG0001297	Prak.g_00475	Praw.g_00634
OG0001298	Prak.g_00537	Praw.g_01924
OG0001299	Prak.g_01075	Praw.g_01856
OG0001300	Prak.g_00822	Praw.g_01829
OG0001301	Prak.g_00827	Praw.g_01826
OG0001302	Prak.g_00940	Praw.g_01710
OG0001303	Prak.g_01607	Praw.g_01507
OG0001304	Prak.g_01028	Praw.g_01482
OG0001305	Prak.g_00916	Praw.g_01463
OG0001306	Prak.g_01187	Praw.g_00220
OG0001307	Prak.g_01304	Praw.g_00998
OG0001308	Prak.g_01401	Praw.g_00347
OG0001309	Prak.g_01508	Praw.g_00429
OG0001310	Prak.g_01658	Praw.g_00527
OG0001311	Prak.g_01017	Praw.g_01490
OG0001312	Prak.g_00953	Praw.g_01558
OG0001314	Prak.g_00635	Praw.g_01768
OG0001315	Prak.g_01225	Praw.g_01373
OG0001316	Prak.g_00148	Praw.g_01295
OG0001317	Prak.g_00250	Praw.g_01201
OG0001318	Prak.g_00274	Praw.g_00877
OG0001319	Prak.g_00291	Praw.g_00862
OG0001320	Prak.g_01573, Prak.g_01606	Praw.g_00752
OG0001321	Prak.g_00413	Praw.g_00696
OG0001322	Prak.g_00414	Praw.g_00695
OG0001323	Prak.g_00480	Praw.g_00629
OG0001324	Prak.g_00823	Praw.g_01828
OG0001325	Prak.g_01058	Praw.g_01804
OG0001327	Prak.g_00758	Praw.g_01452
OG0001328	Prak.g_01258	Praw.g_01425
OG0001329	Prak.g_01604	Praw.g_00194
OG0001330	Prak.g_01497	Praw.g_00953
OG0001331	Prak.g_01335	Praw.g_01022
OG0001332	Prak.g_01437	Praw.g_00380
OG0001333	Prak.g_01682	Praw.g_00552
OG0001334	Prak.g_01806	Praw.g_00072
OG0001335	Prak.g_01807	Praw.g_00071
OG0001339	Prak.g_00109	Praw.g_01332
OG0001340	Prak.g_00349	Praw.g_00806
OG0001341	Prak.g_01227	Praw.g_01761
OG0001342	Prak.g_01627	Praw.g_01715
OG0001343	Prak.g_00746	Praw.g_01613
OG0001344	Prak.g_01168	Praw.g_00238
OG0001345	Prak.g_01152	Praw.g_00253
OG0001346	Prak.g_01278	Praw.g_00982
OG0001348	Prak.g_01512	Praw.g_00453
OG0001349	Prak.g_01353	Praw.g_01082
OG0001351	Prak.g_00419	Praw.g_00693
OG0001352	Prak.g_00807	Praw.g_01842
OG0001353	Prak.g_00878	Praw.g_01666
OG0001354	Prak.g_00983	Praw.g_01529
OG0001355	Prak.g_01037	Praw.g_00463
OG0001356	Prak.g_01633	Praw.g_01734
OG0001359	Prak.g_00747	Praw.g_01612
OG0001362	Prak.g_01405	Praw.g_00351
OG0001363	Prak.g_01407	Praw.g_00353
OG0001364	Prak.g_01809	Praw.g_00069
OG0001365	Prak.g_01892	Praw.g_01183
OG0001369	Prak.g_00096	Praw.g_01342
OG0001371	Prak.g_00806	Praw.g_01843
OG0001372	Prak.g_00601	Praw.g_01752
OG0001375	Prak.g_00745	Praw.g_01614
OG0001379	Prak.g_01271	Praw.g_00975
OG0001380	Prak.g_01237	Praw.g_01003
OG0001381	Prak.g_01197	Praw.g_01010
OG0001382	Prak.g_01240	Praw.g_00445
OG0001397	Prak.g_01406	Praw.g_00352
OG0001398	Prak.g_01537	Praw.g_00459
OG0001401	Prak.g_00883	Praw.g_00908
OG0001402	Prak.g_00586	Praw.g_01744
OG0001403	Prak.g_00031	Praw.g_01398
OG0001404	Prak.g_00073	Praw.g_01366
OG0001407	Prak.g_01244	Praw.g_01445
OG0001409	Prak.g_01164	Praw.g_00241
OG0001410	Prak.g_01303	Praw.g_00999
OG0001414	Prak.g_00245	Praw.g_01206
OG0001415	Prak.g_00247	Praw.g_01204
OG0001418	Prak.g_00812	Praw.g_01838
OG0001419	Prak.g_01243	Praw.g_01444
OG0001421	Prak.g_01481	Praw.g_00426
OG0001422	Prak.g_01247	Praw.g_00451
OG0001424	Prak.g_00709	Praw.g_00323
OG0001425	Prak.g_01902	Praw.g_01173
OG0001428	Prak.g_00184	Praw.g_01263
OG0001429	Prak.g_00945	Praw.g_01707
OG0001430	Prak.g_01236	Praw.g_00948
OG0001431	Prak.g_01522, Prak.g_01218	Praw.g_00951
OG0001433	Prak.g_01632	Praw.g_01735
OG0001434	Prak.g_00790	Praw.g_01578
OG0001437	Prak.g_00246	Praw.g_01205
OG0001440	Prak.g_01609, Prak.g_01603	Praw.g_00730
OG0001443	Prak.g_01233	Praw.g_00498
OG0001446	Prak.g_00717	Praw.g_01355
OG0001448	Prak.g_00417	Praw.g_00765
OG0001450	Prak.g_00815	Praw.g_01835
OG0001451	Prak.g_00912	Praw.g_01638
OG0001460	Prak.g_01631	Praw.g_01736
OG0001463	Prak.g_00305	Praw.g_00848
OG0001464	Prak.g_00350	Praw.g_00805
OG0001465	Prak.g_00834	Praw.g_01820
OG0001467	Prak.g_01324	Praw.g_01718
OG0001468	Prak.g_00737	Praw.g_01454
OG0001472	Prak.g_00609	Praw.g_00428
OG0001477	Prak.g_00691	Praw.g_00320
OG0001481	Prak.g_01257	Praw.g_00759
OG0001485	Prak.g_00661	Praw.g_00464
OG0001486	Prak.g_01174	Praw.g_00232
OG0001491	Prak.g_00937	Praw.g_01712
OG0001496	Prak.g_00689	Praw.g_00318
OG0001497	Prak.g_00690	Praw.g_00319
OG0001500	Prak.g_00280	Praw.g_00871
OG0001501	Prak.g_00756	Praw.g_01817
OG0001503	Prak.g_00723	Praw.g_00208
OG0001506	Prak.g_01435	Praw.g_00378
OG0001514	Prak.g_00688	Praw.g_00317
OG0001521	Prak.g_00935	Praw.g_01760
OG0001523	Prak.g_01555	Praw.g_00205
OG0001524	Prak.g_01556	Praw.g_00206
OG0001525	Prak.g_01610	Praw.g_00436
OG0001526	Prak.g_00061	Praw.g_01049
OG0001549	Prak.g_00910	Praw.g_01640
OG0001550	Prak.g_00727	Praw.g_00192
OG0001552	Prak.g_01484	Praw.g_00906
OG0001564	Prak.g_00060	Praw.g_01062
OG0001565	Prak.g_00642	Praw.g_00731
OG0001566	Prak.g_00803	Praw.g_01846
OG0001569	Prak.g_00632	Praw.g_01417
OG0001571	Prak.g_00671	Praw.g_00185
OG0001581	Prak.g_01296	Praw.g_01291
OG0001583	Prak.g_00936	Praw.g_01713
OG0001587	Prak.g_01705	Praw.g_01920
OG0001595	Prak.g_00071	Praw.g_01367
OG0001596	Prak.g_00080	Praw.g_01359
OG0001597	Prak.g_01432	Praw.g_00770
OG0001598	Prak.g_00825	Praw.g_00486, Praw.g_00336
OG0001599	Prak.g_00425	Praw.g_00687
OG0001600	Prak.g_00472	Praw.g_00637
OG0001601	Prak.g_00801	Praw.g_01848
OG0001603	Prak.g_00939	Praw.g_01711
OG0001604	Prak.g_00778	Praw.g_01589
OG0001605	Prak.g_00722	Praw.g_01499
OG0001606	Prak.g_00732	Praw.g_01438
OG0001607	Prak.g_00659	Praw.g_00207
OG0001608	Prak.g_01031	Praw.g_01007
OG0001609	Prak.g_01433	Praw.g_00376
OG0001610	Prak.g_01436	Praw.g_00379
OG0001611	Prak.g_01566	Praw.g_00438
OG0001626	Prak.g_00654	Praw.g_01762
OG0001628	Prak.g_00599	Praw.g_01749
OG0001629	Prak.g_00680	Praw.g_01748
OG0001630	Prak.g_00754	Praw.g_01607
OG0001631	Prak.g_00663	Praw.g_01449
OG0001648	Prak.g_01581	Praw.g_00760
OG0001649	Prak.g_00730	Praw.g_01447
OG0001650	Prak.g_01605, Prak.g_01519	Praw.g_00474
OG0001651	Prak.g_01208	Praw.g_00437
OG0001663	Prak.g_01191	Praw.g_00217
OG0001664	Prak.g_01542	Praw.g_00332
OG0001665	Prak.g_01198	Praw.g_00335
OG0001668	Prak.g_01569, Prak.g_01599	Praw.g_00308, Praw.g_00499
OG0001670	Prak.g_00648	Praw.g_00469
OG0001684	Prak.g_00550	Praw.g_01936
OG0001685	Prak.g_00604	Praw.g_01636
OG0001686	Prak.g_01212	Praw.g_01500
OG0001687	Prak.g_00423	Praw.g_01455
OG0001689	Prak.g_01852	Praw.g_00030
OG0001697	Prak.g_00938	Praw.g_01628
OG0001701	Prak.g_00062	Praw.g_01918
OG0001705	Prak.g_01707	Praw.g_00737
OG0001706	Prak.g_01532	Praw.g_01785
OG0001707	Prak.g_01219	Praw.g_01430
OG0001709	Prak.g_01367	Praw.g_01102
OG0001710	Prak.g_00617	Praw.g_01899
OG0001725	Prak.g_01528	Praw.g_00745
OG0001780	Prak.g_01358	Praw.g_01122, Praw.g_01110
OG0001834	Prak.g_01355	Praw.g_01074
OG0001836	Prak.g_01326	Praw.g_00338, Praw.g_00902
OG0001963	Prak.g_01500	Praw.g_00488
OG0002030	Prak.g_01558	Praw.g_01776
OG0002034	Prak.g_00595	Praw.g_00292
OG0002036	Prak.g_01491	Praw.g_00489
OG0002275	Prak.g_01615	Praw.g_00297
OG0002293	Prak.g_00674	Praw.g_00324
OG0002326	Prak.g_01582	Praw.g_01784
OG0002377	Prak.g_01327	Praw.g_00337
OG0002499	Prak.g_01501	Praw.g_00490
OG0002806	Prak.g_00647	Praw.g_00325
OG0003060	Prak.g_00623	Praw.g_00301
OG0003061	Prak.g_00622	Praw.g_00302
OG0003062	Prak.g_00621	Praw.g_00303
