Orthogroup	Prak	Syaf
OG0001127	Prak.g_00930	Syaf.g_01410
OG0001128	Prak.g_00928	Syaf.g_01413
OG0001129	Prak.g_00927	Syaf.g_01415
OG0001130	Prak.g_00926	Syaf.g_01416
OG0001131	Prak.g_00383	Syaf.g_02090
OG0001132	Prak.g_00712	Syaf.g_01722
OG0001133	Prak.g_01328	Syaf.g_02334
OG0001134	Prak.g_01550	Syaf.g_01616
OG0001135	Prak.g_01553	Syaf.g_01618
OG0001136	Prak.g_01175	Syaf.g_01286
OG0001137	Prak.g_01163	Syaf.g_01306
OG0001138	Prak.g_01142	Syaf.g_01596
OG0001139	Prak.g_01140	Syaf.g_01594
OG0001140	Prak.g_01139	Syaf.g_01593
OG0001141	Prak.g_01138	Syaf.g_01592
OG0001142	Prak.g_01137	Syaf.g_01591
OG0001143	Prak.g_01130	Syaf.g_01583
OG0001144	Prak.g_01125	Syaf.g_01573
OG0001145	Prak.g_01269	Syaf.g_01267
OG0001146	Prak.g_01281	Syaf.g_01248
OG0001147	Prak.g_01301	Syaf.g_02489
OG0001148	Prak.g_01331	Syaf.g_02735
OG0001149	Prak.g_01332	Syaf.g_02736
OG0001150	Prak.g_01333	Syaf.g_02737
OG0001151	Prak.g_01344	Syaf.g_02750
OG0001152	Prak.g_01345	Syaf.g_02751
OG0001153	Prak.g_01423	Syaf.g_02463
OG0001154	Prak.g_01424	Syaf.g_02464
OG0001155	Prak.g_01441	Syaf.g_01107
OG0001156	Prak.g_01444	Syaf.g_01104
OG0001157	Prak.g_01445	Syaf.g_01103
OG0001158	Prak.g_01446	Syaf.g_01102
OG0001159	Prak.g_01447	Syaf.g_01101
OG0001160	Prak.g_01473	Syaf.g_01058
OG0001161	Prak.g_01588	Syaf.g_00617
OG0001162	Prak.g_01526	Syaf.g_02015
OG0001163	Prak.g_01636	Syaf.g_01050
OG0001164	Prak.g_01640	Syaf.g_01044
OG0001165	Prak.g_01643	Syaf.g_01039
OG0001166	Prak.g_01664	Syaf.g_01010
OG0001167	Prak.g_01681	Syaf.g_01182
OG0001168	Prak.g_01683	Syaf.g_01180
OG0001169	Prak.g_01685	Syaf.g_01178
OG0001170	Prak.g_01687	Syaf.g_01176
OG0001171	Prak.g_01697	Syaf.g_01166
OG0001172	Prak.g_01713	Syaf.g_00173
OG0001173	Prak.g_01714	Syaf.g_00172
OG0001174	Prak.g_01722	Syaf.g_00164
OG0001175	Prak.g_01723	Syaf.g_00163
OG0001176	Prak.g_01731	Syaf.g_00142
OG0001177	Prak.g_01733	Syaf.g_00144
OG0001178	Prak.g_01650	Syaf.g_01028
OG0001179	Prak.g_01763	Syaf.g_00112
OG0001180	Prak.g_01786	Syaf.g_00087
OG0001181	Prak.g_01790	Syaf.g_00083
OG0001182	Prak.g_01798	Syaf.g_00074
OG0001184	Prak.g_01821	Syaf.g_00360
OG0001185	Prak.g_01837	Syaf.g_00382
OG0001186	Prak.g_01861	Syaf.g_00418
OG0001187	Prak.g_01864	Syaf.g_00422
OG0001188	Prak.g_01866	Syaf.g_00425
OG0001189	Prak.g_01883	Syaf.g_00441
OG0001190	Prak.g_01888	Syaf.g_00646
OG0001191	Prak.g_01898	Syaf.g_00635
OG0001192	Prak.g_01903	Syaf.g_00630
OG0001193	Prak.g_01915	Syaf.g_00596
OG0001194	Prak.g_01916	Syaf.g_00594
OG0001195	Prak.g_01917	Syaf.g_00593
OG0001196	Prak.g_01933	Syaf.g_00519
OG0001197	Prak.g_01935	Syaf.g_00517
OG0001198	Prak.g_01942	Syaf.g_00501
OG0001199	Prak.g_00079	Syaf.g_00957
OG0001200	Prak.g_00081	Syaf.g_00955
OG0001201	Prak.g_00114	Syaf.g_00902
OG0001202	Prak.g_00212	Syaf.g_00764
OG0001203	Prak.g_00254	Syaf.g_02785
OG0001204	Prak.g_00260	Syaf.g_00185
OG0001205	Prak.g_00407	Syaf.g_01229
OG0001206	Prak.g_00427	Syaf.g_02530
OG0001207	Prak.g_00438	Syaf.g_02732
OG0001208	Prak.g_00443	Syaf.g_02719
OG0001209	Prak.g_00494	Syaf.g_02651
OG0001210	Prak.g_00499	Syaf.g_02642
OG0001211	Prak.g_00510	Syaf.g_02623
OG0001212	Prak.g_00557	Syaf.g_02563
OG0001213	Prak.g_00592	Syaf.g_02324
OG0001214	Prak.g_01106	Syaf.g_02308
OG0001215	Prak.g_00818	Syaf.g_01477
OG0001216	Prak.g_00839	Syaf.g_01980
OG0001217	Prak.g_00728	Syaf.g_02237
OG0001218	Prak.g_01235	Syaf.g_02473
OG0001219	Prak.g_00944	Syaf.g_01796
OG0001220	Prak.g_00901	Syaf.g_01335
OG0001221	Prak.g_00781	Syaf.g_02087
OG0001222	Prak.g_01023	Syaf.g_01848
OG0001223	Prak.g_00991	Syaf.g_01902
OG0001224	Prak.g_00924	Syaf.g_01438
OG0001225	Prak.g_00922	Syaf.g_01440
OG0001226	Prak.g_00600	Syaf.g_02262
OG0001227	Prak.g_01220	Syaf.g_00614
OG0001228	Prak.g_01122	Syaf.g_01223
OG0001229	Prak.g_01234	Syaf.g_01464
OG0001230	Prak.g_01384	Syaf.g_02404
OG0001231	Prak.g_00384	Syaf.g_00481
OG0001232	Prak.g_01668	Syaf.g_01000
OG0001234	Prak.g_01725	Syaf.g_00159
OG0001235	Prak.g_01729	Syaf.g_00150
OG0001236	Prak.g_01818	Syaf.g_00357
OG0001237	Prak.g_01822	Syaf.g_00362
OG0001238	Prak.g_01899	Syaf.g_00634
OG0001239	Prak.g_00076	Syaf.g_00960
OG0001240	Prak.g_00097	Syaf.g_00919
OG0001241	Prak.g_00107	Syaf.g_00909
OG0001242	Prak.g_00127	Syaf.g_00874
OG0001243	Prak.g_00134	Syaf.g_00867
OG0001244	Prak.g_00149	Syaf.g_00836
OG0001247	Prak.g_00811	Syaf.g_02004
OG0001248	Prak.g_00813	Syaf.g_02012
OG0001250	Prak.g_00888	Syaf.g_01377
OG0001251	Prak.g_00749	Syaf.g_00588
OG0001252	Prak.g_00929	Syaf.g_01412
OG0001254	Prak.g_01552	Syaf.g_01617
OG0001255	Prak.g_01190	Syaf.g_01070
OG0001256	Prak.g_01480	Syaf.g_01051
OG0001258	Prak.g_01641	Syaf.g_01041
OG0001259	Prak.g_01686	Syaf.g_01177
OG0001260	Prak.g_01703	Syaf.g_01155
OG0001261	Prak.g_01771	Syaf.g_00103
OG0001262	Prak.g_01881	Syaf.g_00439
OG0001263	Prak.g_00136	Syaf.g_00864
OG0001265	Prak.g_00126	Syaf.g_00876
OG0001266	Prak.g_00216	Syaf.g_00760
OG0001267	Prak.g_00298	Syaf.g_00244
OG0001268	Prak.g_00361	Syaf.g_00017
OG0001269	Prak.g_00900	Syaf.g_01653
OG0001270	Prak.g_00396	Syaf.g_01210
OG0001271	Prak.g_00433	Syaf.g_02501
OG0001272	Prak.g_00447	Syaf.g_02715
OG0001273	Prak.g_01112	Syaf.g_02315
OG0001274	Prak.g_00240	Syaf.g_00707
OG0001275	Prak.g_01001	Syaf.g_01917
OG0001276	Prak.g_01015	Syaf.g_01933
OG0001277	Prak.g_01921	Syaf.g_00533
OG0001278	Prak.g_01118	Syaf.g_01562
OG0001279	Prak.g_00668	Syaf.g_02385
OG0001280	Prak.g_01276	Syaf.g_01257
OG0001281	Prak.g_01282	Syaf.g_01247
OG0001282	Prak.g_01330	Syaf.g_02734
OG0001283	Prak.g_01930	Syaf.g_00524, Syaf.g_02414
OG0001284	Prak.g_01466	Syaf.g_01073
OG0001285	Prak.g_01671	Syaf.g_00568
OG0001286	Prak.g_01784	Syaf.g_00089
OG0001287	Prak.g_01844	Syaf.g_00390
OG0001288	Prak.g_01854	Syaf.g_00408
OG0001289	Prak.g_00091	Syaf.g_00935
OG0001290	Prak.g_00106	Syaf.g_00910
OG0001291	Prak.g_00144	Syaf.g_00853
OG0001292	Prak.g_00265	Syaf.g_00191
OG0001293	Prak.g_00278	Syaf.g_00217
OG0001295	Prak.g_01514	Syaf.g_02637
OG0001296	Prak.g_00470	Syaf.g_02687
OG0001297	Prak.g_00475	Syaf.g_02683
OG0001298	Prak.g_00537	Syaf.g_02584
OG0001299	Prak.g_01075	Syaf.g_02130
OG0001300	Prak.g_00822	Syaf.g_01468
OG0001301	Prak.g_00827	Syaf.g_01454
OG0001302	Prak.g_00940	Syaf.g_02279
OG0001303	Prak.g_01607	Syaf.g_01798
OG0001304	Prak.g_01028	Syaf.g_01950
OG0001305	Prak.g_00916	Syaf.g_01448
OG0001306	Prak.g_01187	Syaf.g_01272
OG0001307	Prak.g_01304	Syaf.g_01638
OG0001308	Prak.g_01401	Syaf.g_02427
OG0001309	Prak.g_01508	Syaf.g_02678
OG0001310	Prak.g_01658	Syaf.g_01018
OG0001311	Prak.g_01017	Syaf.g_01935
OG0001312	Prak.g_00953	Syaf.g_01809
OG0001315	Prak.g_01225	Syaf.g_00071
OG0001316	Prak.g_00148	Syaf.g_00847
OG0001317	Prak.g_00250	Syaf.g_02790
OG0001318	Prak.g_00274	Syaf.g_00209
OG0001319	Prak.g_00291	Syaf.g_00232
OG0001321	Prak.g_00413	Syaf.g_01238
OG0001322	Prak.g_00414	Syaf.g_01239
OG0001323	Prak.g_00480	Syaf.g_02675
OG0001324	Prak.g_00823	Syaf.g_01467
OG0001325	Prak.g_01058	Syaf.g_01976
OG0001327	Prak.g_00758	Syaf.g_02116
OG0001328	Prak.g_01258	Syaf.g_02094
OG0001329	Prak.g_01604	Syaf.g_02285
OG0001330	Prak.g_01497	Syaf.g_01264
OG0001331	Prak.g_01335	Syaf.g_02739
OG0001333	Prak.g_01682	Syaf.g_01181
OG0001334	Prak.g_01806	Syaf.g_00060
OG0001335	Prak.g_01807	Syaf.g_00059
OG0001337	Prak.g_00348	Syaf.g_00063, Syaf.g_00040
OG0001338	Prak.g_00351	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036
OG0001339	Prak.g_00109	Syaf.g_00907
OG0001340	Prak.g_00349	Syaf.g_00039
OG0001341	Prak.g_01227	Syaf.g_01463
OG0001343	Prak.g_00746	Syaf.g_00590
OG0001344	Prak.g_01168	Syaf.g_01294
OG0001345	Prak.g_01152	Syaf.g_01323
OG0001346	Prak.g_01278	Syaf.g_01253
OG0001348	Prak.g_01512	Syaf.g_01396
OG0001350	Prak.g_00253	Syaf.g_02786
OG0001351	Prak.g_00419	Syaf.g_02539
OG0001352	Prak.g_00807	Syaf.g_02661
OG0001353	Prak.g_00878	Syaf.g_01388
OG0001354	Prak.g_00983	Syaf.g_01888
OG0001356	Prak.g_01633	Syaf.g_02177, Syaf.g_01397
OG0001357	Prak.g_01251	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001359	Prak.g_00747	Syaf.g_00591
OG0001362	Prak.g_01405	Syaf.g_02432
OG0001363	Prak.g_01407	Syaf.g_02434
OG0001364	Prak.g_01809	Syaf.g_00338
OG0001368	Prak.g_01252, Prak.g_00699, Prak.g_00633	Syaf.g_00184
OG0001370	Prak.g_00424	Syaf.g_00569
OG0001371	Prak.g_00806	Syaf.g_00397
OG0001372	Prak.g_00601	Syaf.g_01682
OG0001375	Prak.g_00745	Syaf.g_00589
OG0001379	Prak.g_01271	Syaf.g_01262
OG0001380	Prak.g_01237	Syaf.g_02247
OG0001394	Prak.g_00785	Syaf.g_02081
OG0001397	Prak.g_01406	Syaf.g_02433
OG0001398	Prak.g_01537	Syaf.g_01758
OG0001401	Prak.g_00883	Syaf.g_01383
OG0001402	Prak.g_00586	Syaf.g_02336
OG0001404	Prak.g_00073	Syaf.g_00964
OG0001407	Prak.g_01244	Syaf.g_02660
OG0001410	Prak.g_01303	Syaf.g_01639
OG0001411	Prak.g_00066	Syaf.g_00310
OG0001419	Prak.g_01243	Syaf.g_02659
OG0001421	Prak.g_01481	Syaf.g_01721
OG0001425	Prak.g_01902	Syaf.g_00631
OG0001428	Prak.g_00184	Syaf.g_00804
OG0001433	Prak.g_01632	Syaf.g_01398
OG0001435	Prak.g_00766	Syaf.g_02107
OG0001443	Prak.g_01233	Syaf.g_00621
OG0001448	Prak.g_00417	Syaf.g_00612
OG0001451	Prak.g_00912	Syaf.g_02183
OG0001460	Prak.g_01631	Syaf.g_01399
OG0001461	Prak.g_00057	Syaf.g_01633
OG0001465	Prak.g_00834	Syaf.g_02000
OG0001467	Prak.g_01324	Syaf.g_02280
OG0001468	Prak.g_00737	Syaf.g_02278
OG0001476	Prak.g_01165	Syaf.g_01302
OG0001477	Prak.g_00691	Syaf.g_01457
OG0001484	Prak.g_01496	Syaf.g_00570
OG0001487	Prak.g_01431	Syaf.g_02472
OG0001488	Prak.g_01159	Syaf.g_01311
OG0001489	Prak.g_01795	Syaf.g_00078
OG0001496	Prak.g_00689	Syaf.g_01459
OG0001497	Prak.g_00690	Syaf.g_01458
OG0001498	Prak.g_00380	Syaf.g_02806
OG0001510	Prak.g_01848	Syaf.g_00394
OG0001511	Prak.g_00118	Syaf.g_00894
OG0001512	Prak.g_01229	Syaf.g_02784
OG0001514	Prak.g_00688	Syaf.g_01460
OG0001515	Prak.g_00820	Syaf.g_01472
OG0001516	Prak.g_01078	Syaf.g_02133
OG0001517	Prak.g_00357	Syaf.g_00022
OG0001518	Prak.g_01901	Syaf.g_00632
OG0001519	Prak.g_01906	Syaf.g_00619
OG0001522	Prak.g_00879	Syaf.g_01387
OG0001527	Prak.g_00523	Syaf.g_02609
OG0001529	Prak.g_00041	Syaf.g_00448
OG0001530	Prak.g_00117	Syaf.g_00896
OG0001531	Prak.g_00255	Syaf.g_02783
OG0001532	Prak.g_01141	Syaf.g_01595
OG0001534	Prak.g_01029	Syaf.g_01951
OG0001535	Prak.g_01013	Syaf.g_01931
OG0001536	Prak.g_00969	Syaf.g_01856
OG0001537	Prak.g_00782	Syaf.g_02086
OG0001538	Prak.g_00850	Syaf.g_02044
OG0001539	Prak.g_00760	Syaf.g_02111
OG0001540	Prak.g_00138	Syaf.g_00862
OG0001541	Prak.g_00192	Syaf.g_00795
OG0001542	Prak.g_00198	Syaf.g_00785
OG0001543	Prak.g_01263	Syaf.g_00726
OG0001544	Prak.g_01905	Syaf.g_00620
OG0001545	Prak.g_01920	Syaf.g_00534
OG0001549	Prak.g_00910	Syaf.g_01326
OG0001552	Prak.g_01484	Syaf.g_02761, Syaf.g_02762
OG0001557	Prak.g_00786	Syaf.g_02080
OG0001559	Prak.g_00116	Syaf.g_00897
OG0001560	Prak.g_00105	Syaf.g_00911
OG0001561	Prak.g_01019	Syaf.g_01937
OG0001562	Prak.g_01006	Syaf.g_01923
OG0001563	Prak.g_01779	Syaf.g_00094
OG0001564	Prak.g_00060	Syaf.g_00565
OG0001574	Prak.g_00521	Syaf.g_02611
OG0001575	Prak.g_00526	Syaf.g_02606
OG0001576	Prak.g_01291	Syaf.g_02545
OG0001577	Prak.g_01177	Syaf.g_01284
OG0001579	Prak.g_00346	Syaf.g_00047
OG0001580	Prak.g_00048	Syaf.g_00662
OG0001588	Prak.g_00387	Syaf.g_00343
OG0001589	Prak.g_01690	Syaf.g_01173
OG0001591	Prak.g_00799	Syaf.g_02122
OG0001592	Prak.g_00047	Syaf.g_00661
OG0001614	Prak.g_01836	Syaf.g_00380
OG0001616	Prak.g_01149	Syaf.g_01610
OG0001617	Prak.g_00824	Syaf.g_01465
OG0001619	Prak.g_00962	Syaf.g_01845
OG0001620	Prak.g_00365	Syaf.g_00010
OG0001621	Prak.g_00270	Syaf.g_00205
OG0001622	Prak.g_01929	Syaf.g_00525
OG0001636	Prak.g_00035	Syaf.g_00456
OG0001638	Prak.g_01656	Syaf.g_01021
OG0001639	Prak.g_01440	Syaf.g_01108
OG0001640	Prak.g_00932	Syaf.g_01408
OG0001641	Prak.g_00994	Syaf.g_01907
OG0001642	Prak.g_00899	Syaf.g_01336
OG0001643	Prak.g_01103	Syaf.g_02305
OG0001644	Prak.g_01048	Syaf.g_01962
OG0001654	Prak.g_01438	Syaf.g_01110
OG0001656	Prak.g_00345	Syaf.g_00052
OG0001657	Prak.g_00167	Syaf.g_00822
OG0001658	Prak.g_00043	Syaf.g_00647
OG0001659	Prak.g_01517	Syaf.g_01602
OG0001676	Prak.g_00347	Syaf.g_00053
OG0001678	Prak.g_01712	Syaf.g_00174
OG0001679	Prak.g_00352	Syaf.g_02602, Syaf.g_02601
OG0001691	Prak.g_00934	Syaf.g_02349
OG0001693	Prak.g_01589	Syaf.g_01443
OG0001717	Prak.g_00684	Syaf.g_00809
OG0001733	Prak.g_01629	Syaf.g_02119
OG0001747	Prak.g_00388	Syaf.g_00841
OG0001758	Prak.g_01623	Syaf.g_01645
OG0001769	Prak.g_01224	Syaf.g_02291
OG0001770	Prak.g_01560	Syaf.g_01631
OG0001771	Prak.g_01572	Syaf.g_01656
OG0001807	Prak.g_00059	Syaf.g_00334
OG0001842	Prak.g_00714	Syaf.g_01115
OG0001875	Prak.g_01622	Syaf.g_01646
OG0001876	Prak.g_01621	Syaf.g_01647
OG0001916	Prak.g_00457	Syaf.g_02704
OG0001917	Prak.g_01014	Syaf.g_01932
OG0001930	Prak.g_00715	Syaf.g_01114
OG0001931	Prak.g_00716	Syaf.g_01113
OG0001965	Prak.g_01579	Syaf.g_02281
OG0001996	Prak.g_00029	Syaf.g_00464
OG0002106	Prak.g_01249	Syaf.g_02774
OG0002109	Prak.g_00725	Syaf.g_02148, Syaf.g_01983
OG0002177	Prak.g_00597	Syaf.g_02240
OG0002456	Prak.g_01812	Syaf.g_01687
