Orthogroup	Prbm	Prak
OG0001098	Prbm.g_02000	Prak.g_01747
OG0001099	Prbm.g_02001	Prak.g_01748
OG0001100	Prbm.g_02002	Prak.g_01749
OG0001101	Prbm.g_02003	Prak.g_01750
OG0001102	Prbm.g_02004	Prak.g_01751
OG0001103	Prbm.g_02005	Prak.g_01752
OG0001104	Prbm.g_02006	Prak.g_01753
OG0001105	Prbm.g_02007	Prak.g_01754
OG0001106	Prbm.g_02008	Prak.g_01755
OG0001107	Prbm.g_02009	Prak.g_01756
OG0001108	Prbm.g_02010	Prak.g_01757
OG0001109	Prbm.g_02011	Prak.g_01758
OG0001110	Prbm.g_02012	Prak.g_01759
OG0001111	Prbm.g_02013	Prak.g_01760
OG0001112	Prbm.g_02014	Prak.g_01761
OG0001113	Prbm.g_02015	Prak.g_01762
OG0001114	Prbm.g_02016	Prak.g_01763
OG0001115	Prbm.g_02017	Prak.g_01764
OG0001116	Prbm.g_02018	Prak.g_01765
OG0001117	Prbm.g_02019	Prak.g_01766
OG0001118	Prbm.g_02020	Prak.g_01767
OG0001119	Prbm.g_02021	Prak.g_01768
OG0001120	Prbm.g_02022	Prak.g_01769
OG0001121	Prbm.g_02024	Prak.g_01771
OG0001122	Prbm.g_02025	Prak.g_01772
OG0001123	Prbm.g_02026	Prak.g_01773
OG0001124	Prbm.g_02028	Prak.g_01775
OG0001125	Prbm.g_02030	Prak.g_01777
OG0001126	Prbm.g_02031	Prak.g_01778
OG0001127	Prbm.g_02034	Prak.g_01781
OG0001128	Prbm.g_02035	Prak.g_01782
OG0001129	Prbm.g_02036	Prak.g_01783
OG0001130	Prbm.g_02039	Prak.g_01786
OG0001131	Prbm.g_02040	Prak.g_01787
OG0001132	Prbm.g_02041	Prak.g_01788
OG0001133	Prbm.g_02042	Prak.g_01789
OG0001134	Prbm.g_02043	Prak.g_01790
OG0001135	Prbm.g_02044	Prak.g_01791
OG0001136	Prbm.g_02045	Prak.g_01792
OG0001137	Prbm.g_02046	Prak.g_01793
OG0001138	Prbm.g_02048	Prak.g_01794
OG0001139	Prbm.g_02050	Prak.g_01796
OG0001140	Prbm.g_02051	Prak.g_01797
OG0001141	Prbm.g_02052	Prak.g_01798
OG0001142	Prbm.g_02057	Prak.g_01802
OG0001143	Prbm.g_02058	Prak.g_01803
OG0001144	Prbm.g_02059	Prak.g_01804
OG0001145	Prbm.g_02060	Prak.g_01805
OG0001146	Prbm.g_02061	Prak.g_01806
OG0001147	Prbm.g_02062	Prak.g_01807
OG0001148	Prbm.g_02063	Prak.g_01808
OG0001149	Prbm.g_02064	Prak.g_01810
OG0001150	Prbm.g_02065	Prak.g_01811
OG0001151	Prbm.g_02068	Prak.g_01815
OG0001152	Prbm.g_02069	Prak.g_01816
OG0001153	Prbm.g_02070	Prak.g_01817
OG0001154	Prbm.g_02072	Prak.g_01819
OG0001155	Prbm.g_02074	Prak.g_01821
OG0001156	Prbm.g_02076	Prak.g_01823
OG0001157	Prbm.g_02078	Prak.g_01825
OG0001158	Prbm.g_02080	Prak.g_01827
OG0001159	Prbm.g_02081	Prak.g_01828
OG0001160	Prbm.g_02082	Prak.g_01829
OG0001161	Prbm.g_02083	Prak.g_01830
OG0001162	Prbm.g_02084	Prak.g_01831
OG0001163	Prbm.g_02085	Prak.g_01832
OG0001164	Prbm.g_02086	Prak.g_01833
OG0001165	Prbm.g_02087	Prak.g_01834
OG0001166	Prbm.g_02088	Prak.g_01835
OG0001167	Prbm.g_02089	Prak.g_01837
OG0001168	Prbm.g_02090	Prak.g_01838
OG0001169	Prbm.g_02091	Prak.g_01839
OG0001170	Prbm.g_02092	Prak.g_01840
OG0001171	Prbm.g_02093	Prak.g_01841
OG0001172	Prbm.g_02095	Prak.g_01843
OG0001173	Prbm.g_02097	Prak.g_01845
OG0001174	Prbm.g_02098	Prak.g_01846
OG0001175	Prbm.g_02099	Prak.g_01847
OG0001176	Prbm.g_02101	Prak.g_01849
OG0001177	Prbm.g_02103	Prak.g_01851
OG0001178	Prbm.g_02106	Prak.g_01854
OG0001179	Prbm.g_02107	Prak.g_01855
OG0001180	Prbm.g_02108	Prak.g_01856
OG0001181	Prbm.g_02109	Prak.g_01857
OG0001182	Prbm.g_02110	Prak.g_01858
OG0001183	Prbm.g_02111	Prak.g_01859
OG0001184	Prbm.g_02140	Prak.g_01861
OG0001185	Prbm.g_02144	Prak.g_01863
OG0001186	Prbm.g_02145	Prak.g_01864
OG0001187	Prbm.g_02146	Prak.g_01865
OG0001188	Prbm.g_02147	Prak.g_01866
OG0001189	Prbm.g_02148	Prak.g_01867
OG0001190	Prbm.g_02149	Prak.g_01868
OG0001191	Prbm.g_02150	Prak.g_01869
OG0001192	Prbm.g_02151	Prak.g_01870
OG0001193	Prbm.g_02152	Prak.g_01871
OG0001194	Prbm.g_02153	Prak.g_01872
OG0001195	Prbm.g_02154	Prak.g_01873
OG0001196	Prbm.g_02155	Prak.g_01874
OG0001197	Prbm.g_02156	Prak.g_01875
OG0001198	Prbm.g_02157	Prak.g_01876
OG0001199	Prbm.g_02158	Prak.g_01877
OG0001200	Prbm.g_02159	Prak.g_01878
OG0001201	Prbm.g_02160	Prak.g_01879
OG0001202	Prbm.g_02161	Prak.g_01880
OG0001203	Prbm.g_02163	Prak.g_01882
OG0001204	Prbm.g_02165	Prak.g_01884
OG0001205	Prbm.g_02167	Prak.g_01886
OG0001206	Prbm.g_02168	Prak.g_01887
OG0001207	Prbm.g_02169	Prak.g_01888
OG0001208	Prbm.g_02170	Prak.g_01889
OG0001209	Prbm.g_02171	Prak.g_01890
OG0001210	Prbm.g_02172	Prak.g_01891
OG0001211	Prbm.g_02173	Prak.g_01892
OG0001212	Prbm.g_02174	Prak.g_01893
OG0001213	Prbm.g_02175	Prak.g_01894
OG0001214	Prbm.g_02177	Prak.g_01896
OG0001215	Prbm.g_02178	Prak.g_01897
OG0001216	Prbm.g_02179	Prak.g_01898
OG0001217	Prbm.g_02180	Prak.g_01899
OG0001218	Prbm.g_02181	Prak.g_01900
OG0001219	Prbm.g_02184	Prak.g_01903
OG0001220	Prbm.g_02185	Prak.g_01904
OG0001221	Prbm.g_02190	Prak.g_01908
OG0001222	Prbm.g_02191	Prak.g_01909
OG0001223	Prbm.g_02192	Prak.g_01910
OG0001224	Prbm.g_02194	Prak.g_01912
OG0001225	Prbm.g_02195	Prak.g_01913
OG0001226	Prbm.g_02196	Prak.g_01914
OG0001227	Prbm.g_02197	Prak.g_01915
OG0001228	Prbm.g_02198	Prak.g_01916
OG0001229	Prbm.g_02199	Prak.g_01917
OG0001230	Prbm.g_02200	Prak.g_01918
OG0001231	Prbm.g_02201	Prak.g_01919
OG0001232	Prbm.g_02208	Prak.g_01922
OG0001233	Prbm.g_02209	Prak.g_01923
OG0001234	Prbm.g_02210	Prak.g_01924
OG0001235	Prbm.g_02211	Prak.g_01925
OG0001236	Prbm.g_02213	Prak.g_01927
OG0001237	Prbm.g_02214	Prak.g_01928
OG0001238	Prbm.g_02217	Prak.g_01931
OG0001239	Prbm.g_02218	Prak.g_01932
OG0001240	Prbm.g_02219	Prak.g_01933
OG0001241	Prbm.g_02222	Prak.g_01936
OG0001242	Prbm.g_02225	Prak.g_01937
OG0001243	Prbm.g_02226	Prak.g_01938
OG0001244	Prbm.g_02227	Prak.g_01939
OG0001245	Prbm.g_02228	Prak.g_01940
OG0001246	Prbm.g_02229	Prak.g_01941
OG0001247	Prbm.g_02230	Prak.g_01942
OG0001248	Prbm.g_02231	Prak.g_01943
OG0001249	Prbm.g_02232	Prak.g_01944
OG0001250	Prbm.g_02233	Prak.g_01945
OG0001251	Prbm.g_00149	Prak.g_00096
OG0001252	Prbm.g_00197	Prak.g_00146
OG0001253	Prbm.g_00209	Prak.g_00161
OG0001254	Prbm.g_00337	Prak.g_00299
OG0001255	Prbm.g_00399	Prak.g_00355
OG0001257	Prbm.g_00508	Prak.g_00443
OG0001258	Prbm.g_00523	Prak.g_00459
OG0001259	Prbm.g_00619	Prak.g_00551
OG0001260	Prbm.g_01023, Prbm.g_01479	Prak.g_00935
OG0001261	Prbm.g_00849	Prak.g_00881
OG0001263	Prbm.g_01173	Prak.g_01193
OG0001264	Prbm.g_00928	Prak.g_00769
OG0001265	Prbm.g_01037	Prak.g_01016
OG0001266	Prbm.g_01945	Prak.g_00600
OG0001267	Prbm.g_01566	Prak.g_01190
OG0001268	Prbm.g_01552	Prak.g_01175
OG0001269	Prbm.g_01594, Prbm.g_01631	Prak.g_01304
OG0001270	Prbm.g_01751	Prak.g_01434
OG0001271	Prbm.g_01763	Prak.g_01447
OG0001272	Prbm.g_00893	Prak.g_00609
OG0001273	Prbm.g_00552	Prak.g_01508
OG0001274	Prbm.g_01801	Prak.g_01526
OG0001275	Prbm.g_01080	Prak.g_01247
OG0001276	Prbm.g_01804	Prak.g_01037
OG0001277	Prbm.g_01409, Prbm.g_01813, Prbm.g_01923	Prak.g_01604
OG0001278	Prbm.g_01833	Prak.g_01636
OG0001279	Prbm.g_01837	Prak.g_01640
OG0001280	Prbm.g_01840	Prak.g_01643
OG0001281	Prbm.g_01952	Prak.g_01713
OG0001282	Prbm.g_01345	Prak.g_01650
OG0001283	Prbm.g_02075	Prak.g_01822
OG0001284	Prbm.g_02105	Prak.g_01853
OG0001285	Prbm.g_02164	Prak.g_01883
OG0001286	Prbm.g_02221	Prak.g_01935
OG0001287	Prbm.g_01156	Prak.g_01527
OG0001288	Prbm.g_00447	Prak.g_00399
OG0001290	Prbm.g_00030	Prak.g_00031
OG0001291	Prbm.g_00128	Prak.g_00076
OG0001292	Prbm.g_00131	Prak.g_00079
OG0001293	Prbm.g_00133	Prak.g_00081
OG0001294	Prbm.g_00150	Prak.g_00097
OG0001295	Prbm.g_00178	Prak.g_00127
OG0001296	Prbm.g_00185	Prak.g_00134
OG0001297	Prbm.g_00259	Prak.g_00212
OG0001298	Prbm.g_00304	Prak.g_00260
OG0001299	Prbm.g_00311	Prak.g_00269
OG0001300	Prbm.g_01071	Prak.g_01257
OG0001301	Prbm.g_00668	Prak.g_01106
OG0001302	Prbm.g_01823	Prak.g_01534, Prak.g_01576
OG0001303	Prbm.g_00785	Prak.g_01235
OG0001304	Prbm.g_01055	Prak.g_00929
OG0001305	Prbm.g_01060	Prak.g_00924
OG0001306	Prbm.g_02207	Prak.g_01921
OG0001307	Prbm.g_00937	Prak.g_01258
OG0001308	Prbm.g_01065	Prak.g_01498
OG0001309	Prbm.g_02166	Prak.g_01885
OG0001310	Prbm.g_01314	Prak.g_00727
OG0001311	Prbm.g_01515	Prak.g_01139
OG0001312	Prbm.g_01632	Prak.g_01303
OG0001313	Prbm.g_00789	Prak.g_00384
OG0001314	Prbm.g_01862	Prak.g_01668
OG0001315	Prbm.g_01897	Prak.g_01703
OG0001316	Prbm.g_02071	Prak.g_01818
OG0001318	Prbm.g_00201	Prak.g_00149
OG0001319	Prbm.g_00298	Prak.g_00254
OG0001320	Prbm.g_01574	Prak.g_01514
OG0001322	Prbm.g_00778	Prak.g_01221
OG0001323	Prbm.g_00918	Prak.g_00758
OG0001324	Prbm.g_01311	Prak.g_00632
OG0001325	Prbm.g_01388	Prak.g_00671
OG0001326	Prbm.g_01181	Prak.g_01522
OG0001327	Prbm.g_01604	Prak.g_01497
OG0001329	Prbm.g_02215	Prak.g_01930
OG0001330	Prbm.g_01797	Prak.g_01480
OG0001331	Prbm.g_01838	Prak.g_01641
OG0001332	Prbm.g_01886	Prak.g_01692
OG0001333	Prbm.g_02037	Prak.g_01784
OG0001334	Prbm.g_02096	Prak.g_01844
OG0001335	Prbm.g_02162	Prak.g_01881
OG0001336	Prbm.g_00188	Prak.g_00136
OG0001338	Prbm.g_01098	Prak.g_01296
OG0001349	Prbm.g_00543	Prak.g_00470
OG0001350	Prbm.g_00548	Prak.g_00475
OG0001352	Prbm.g_00717	Prak.g_00809
OG0001356	Prbm.g_00909	Prak.g_00746
OG0001359	Prbm.g_01915	Prak.g_01555
OG0001360	Prbm.g_01916	Prak.g_01556
OG0001362	Prbm.g_01171	Prak.g_00668
OG0001363	Prbm.g_02115	Prak.g_00065
OG0001364	Prbm.g_01783	Prak.g_01466
OG0001365	Prbm.g_00952	Prak.g_00061
OG0001369	Prbm.g_01038	Prak.g_01017
OG0001370	Prbm.g_01168, Prbm.g_01187	Prak.g_00633, Prak.g_00699, Prak.g_01252
OG0001371	Prbm.g_00124	Prak.g_00071
OG0001372	Prbm.g_00125	Prak.g_00073
OG0001373	Prbm.g_00132	Prak.g_00080
OG0001374	Prbm.g_00144	Prak.g_00091
OG0001376	Prbm.g_00294	Prak.g_00250
OG0001377	Prbm.g_00316	Prak.g_00274
OG0001379	Prbm.g_01749	Prak.g_01432
OG0001380	Prbm.g_01067	Prak.g_00825
OG0001381	Prbm.g_00481	Prak.g_00419
OG0001382	Prbm.g_00489	Prak.g_00425
OG0001383	Prbm.g_00545	Prak.g_00472
OG0001385	Prbm.g_00698	Prak.g_01075
OG0001386	Prbm.g_00708	Prak.g_00801
OG0001387	Prbm.g_00710	Prak.g_00803
OG0001388	Prbm.g_00723	Prak.g_00814
OG0001389	Prbm.g_00747	Prak.g_01058
OG0001390	Prbm.g_00091	Prak.g_01227
OG0001391	Prbm.g_00954	Prak.g_00939
OG0001392	Prbm.g_00908	Prak.g_00745
OG0001393	Prbm.g_00910	Prak.g_00747
OG0001394	Prbm.g_00934	Prak.g_00775
OG0001395	Prbm.g_00938	Prak.g_00778
OG0001396	Prbm.g_01273	Prak.g_01607
OG0001397	Prbm.g_01046	Prak.g_01028
OG0001398	Prbm.g_00884	Prak.g_00916
OG0001399	Prbm.g_00907	Prak.g_00737
OG0001400	Prbm.g_00900	Prak.g_01244
OG0001401	Prbm.g_01135	Prak.g_00732
OG0001402	Prbm.g_01564	Prak.g_01187
OG0001403	Prbm.g_01612	Prak.g_01278
OG0001404	Prbm.g_01112	Prak.g_01031
OG0001405	Prbm.g_01661	Prak.g_01330
OG0001406	Prbm.g_01750	Prak.g_01433
OG0001407	Prbm.g_01754	Prak.g_01436
OG0001408	Prbm.g_01798	Prak.g_01481
OG0001409	Prbm.g_01137	Prak.g_01566
OG0001410	Prbm.g_01122	Prak.g_01512
OG0001412	Prbm.g_00966	Prak.g_00953
OG0001414	Prbm.g_02056	Prak.g_01225
OG0001417	Prbm.g_00709	Prak.g_00802
OG0001418	Prbm.g_01155	Prak.g_00680
OG0001419	Prbm.g_00958	Prak.g_00945
OG0001420	Prbm.g_01937	Prak.g_00749
OG0001421	Prbm.g_00915	Prak.g_00754
OG0001422	Prbm.g_00770	Prak.g_00663
OG0001423	Prbm.g_01196	Prak.g_00659
OG0001424	Prbm.g_01918	Prak.g_01484
OG0001427	Prbm.g_01819	Prak.g_01581
OG0001429	Prbm.g_00998	Prak.g_00983
OG0001431	Prbm.g_00899	Prak.g_00730
OG0001432	Prbm.g_00781	Prak.g_01243
OG0001434	Prbm.g_01310	Prak.g_01605
OG0001435	Prbm.g_01109	Prak.g_01208
OG0001436	Prbm.g_01145, Prbm.g_01433	Prak.g_01633
OG0001440	Prbm.g_01041	Prak.g_01020
OG0001443	Prbm.g_01567	Prak.g_01191
OG0001444	Prbm.g_01528	Prak.g_01152
OG0001445	Prbm.g_01655	Prak.g_01542
OG0001446	Prbm.g_01656	Prak.g_01543
OG0001447	Prbm.g_01657	Prak.g_01198
OG0001448	Prbm.g_00761	Prak.g_01537
OG0001450	Prbm.g_01909, Prbm.g_01587	Prak.g_01569, Prak.g_01599
OG0001452	Prbm.g_02183	Prak.g_01902
OG0001455	Prbm.g_01108	Prak.g_00650
OG0001456	Prbm.g_00396	Prak.g_00550
OG0001458	Prbm.g_01339	Prak.g_00654
OG0001459	Prbm.g_00117	Prak.g_01324
OG0001461	Prbm.g_00804	Prak.g_01065
OG0001465	Prbm.g_00898	Prak.g_01236
OG0001466	Prbm.g_01315	Prak.g_01496
OG0001469	Prbm.g_01551	Prak.g_01174
OG0001473	Prbm.g_00953	Prak.g_00938
OG0001482	Prbm.g_00486	Prak.g_01549
OG0001486	Prbm.g_00949	Prak.g_00790
OG0001487	Prbm.g_00655	Prak.g_00586
OG0001488	Prbm.g_00231	Prak.g_00184
OG0001492	Prbm.g_00847	Prak.g_00879
OG0001504	Prbm.g_00945	Prak.g_00785
OG0001505	Prbm.g_01347	Prak.g_01532
OG0001508	Prbm.g_00086	Prak.g_01610
OG0001509	Prbm.g_00079	Prak.g_00617
OG0001519	Prbm.g_01285	Prak.g_01528
OG0001520	Prbm.g_01146, Prbm.g_01432	Prak.g_01632
OG0001522	Prbm.g_01250	Prak.g_00710, Prak.g_01565
OG0001526	Prbm.g_00913	Prak.g_00752
OG0001530	Prbm.g_01431, Prbm.g_01147	Prak.g_01631
OG0001531	Prbm.g_01152	Prak.g_00683, Prak.g_00657
OG0001535	Prbm.g_00876	Prak.g_00910
OG0001544	Prbm.g_01184	Prak.g_01531
OG0001545	Prbm.g_00925	Prak.g_00766
OG0001546	Prbm.g_00851	Prak.g_00883
OG0001547	Prbm.g_01360	Prak.g_00634, Prak.g_00700
OG0001548	Prbm.g_02054	Prak.g_00673, Prak.g_01231
OG0001558	Prbm.g_01193	Prak.g_00711
OG0001587	Prbm.g_00071	Prak.g_00057
OG0001588	Prbm.g_01919	Prak.g_01233
OG0001593	Prbm.g_01208	Prak.g_00424
OG0001608	Prbm.g_01976	Prak.g_01500
OG0001618	Prbm.g_01185	Prak.g_01253
OG0001622	Prbm.g_01832	Prak.g_00688
OG0001632	Prbm.g_01320	Prak.g_01491
OG0001633	Prbm.g_01939	Prak.g_01499
OG0001634	Prbm.g_01831	Prak.g_00689
OG0001635	Prbm.g_01830	Prak.g_00690
OG0001636	Prbm.g_01829	Prak.g_00691
OG0001637	Prbm.g_01169	Prak.g_00635
OG0001714	Prbm.g_01748	Prak.g_01431
OG0001715	Prbm.g_02100	Prak.g_01848
OG0001716	Prbm.g_01517	Prak.g_01141
OG0001717	Prbm.g_01078	Prak.g_00742
OG0001718	Prbm.g_00115	Prak.g_00736
OG0001719	Prbm.g_00401	Prak.g_00357
OG0001721	Prbm.g_01177	Prak.g_00631, Prak.g_01513
OG0001737	Prbm.g_00050	Prak.g_00041
OG0001738	Prbm.g_00169	Prak.g_00118
OG0001739	Prbm.g_00168	Prak.g_00117
OG0001740	Prbm.g_00167	Prak.g_00116
OG0001741	Prbm.g_00157	Prak.g_00105
OG0001742	Prbm.g_01824	Prak.g_01229
OG0001743	Prbm.g_00299	Prak.g_00255
OG0001744	Prbm.g_01884	Prak.g_01690
OG0001745	Prbm.g_00598	Prak.g_00526
OG0001746	Prbm.g_01623	Prak.g_01291
OG0001747	Prbm.g_01535	Prak.g_01159
OG0001748	Prbm.g_00729	Prak.g_00820
OG0001749	Prbm.g_00718	Prak.g_00810
OG0001750	Prbm.g_01047	Prak.g_01029
OG0001751	Prbm.g_01040	Prak.g_01019
OG0001752	Prbm.g_01036	Prak.g_01013
OG0001753	Prbm.g_00984	Prak.g_00969
OG0001754	Prbm.g_01050	Prak.g_00934
OG0001755	Prbm.g_00942	Prak.g_00782
OG0001756	Prbm.g_00819	Prak.g_00850
OG0001757	Prbm.g_00098	Prak.g_01525
OG0001758	Prbm.g_01643	Prak.g_00899
OG0001759	Prbm.g_00872	Prak.g_00906
OG0001760	Prbm.g_00920	Prak.g_00760
OG0001761	Prbm.g_00705	Prak.g_00799
OG0001762	Prbm.g_00695	Prak.g_01078
OG0001763	Prbm.g_00180	Prak.g_00129
OG0001764	Prbm.g_00424	Prak.g_00380
OG0001765	Prbm.g_00387	Prak.g_00348
OG0001766	Prbm.g_00386	Prak.g_00347
OG0001767	Prbm.g_00385	Prak.g_00346
OG0001768	Prbm.g_00384	Prak.g_00345
OG0001769	Prbm.g_00383	Prak.g_00344
OG0001770	Prbm.g_02049	Prak.g_01795
OG0001771	Prbm.g_02032	Prak.g_01779
OG0001772	Prbm.g_00190	Prak.g_00138
OG0001773	Prbm.g_00738	Prak.g_00064
OG0001774	Prbm.g_00239	Prak.g_00192
OG0001775	Prbm.g_00245	Prak.g_00198
OG0001776	Prbm.g_00892	Prak.g_01263
OG0001777	Prbm.g_02182	Prak.g_01901
OG0001778	Prbm.g_02186	Prak.g_01905
OG0001779	Prbm.g_02187	Prak.g_01906
OG0001780	Prbm.g_00890	Prak.g_01024
OG0001781	Prbm.g_02193	Prak.g_01911
OG0001782	Prbm.g_02206	Prak.g_01920
OG0001799	Prbm.g_00902	Prak.g_01485
OG0001800	Prbm.g_00046	Prak.g_01577
OG0001801	Prbm.g_01269	Prak.g_01222
OG0001802	Prbm.g_01589	Prak.g_00675
OG0001803	Prbm.g_01030	Prak.g_01006
OG0001805	Prbm.g_00107, Prbm.g_01069	Prak.g_00743
OG0001831	Prbm.g_01554	Prak.g_01177
OG0001832	Prbm.g_01541	Prak.g_01165
OG0001834	Prbm.g_01073	Prak.g_00674
OG0001835	Prbm.g_01364	Prak.g_00605
OG0001836	Prbm.g_01654	Prak.g_01199
OG0001852	Prbm.g_01266	Prak.g_00708
OG0001853	Prbm.g_01903	Prak.g_01623
OG0001858	Prbm.g_01904	Prak.g_01560
OG0001881	Prbm.g_00082	Prak.g_01617
OG0001889	Prbm.g_01902	Prak.g_01622
OG0001890	Prbm.g_01901	Prak.g_01621
OG0001903	Prbm.g_01318	Prak.g_01625
OG0001904	Prbm.g_01821	Prak.g_01533
OG0001924	Prbm.g_01296	Prak.g_01501
OG0001926	Prbm.g_00103	Prak.g_00653
OG0001927	Prbm.g_00110	Prak.g_00738
OG0001928	Prbm.g_00389	Prak.g_00351
OG0001929	Prbm.g_00493	Prak.g_00429
OG0001930	Prbm.g_00521	Prak.g_00457
OG0001931	Prbm.g_00741	Prak.g_00836
OG0001932	Prbm.g_00757	Prak.g_01048
OG0001933	Prbm.g_00880	Prak.g_01523
OG0001934	Prbm.g_00912	Prak.g_00750
OG0001935	Prbm.g_01066	Prak.g_01034
OG0001936	Prbm.g_01139	Prak.g_00681
OG0001937	Prbm.g_01343	Prak.g_00676
OG0001938	Prbm.g_01349	Prak.g_00718
OG0001939	Prbm.g_01371	Prak.g_00302
OG0001941	Prbm.g_01486	Prak.g_00598
OG0001942	Prbm.g_01487	Prak.g_00597
OG0001943	Prbm.g_01580	Prak.g_01205
OG0001944	Prbm.g_01788	Prak.g_01471
OG0001945	Prbm.g_01914	Prak.g_01554
OG0001946	Prbm.g_01943	Prak.g_01203
OG0001947	Prbm.g_01977	Prak.g_00693
OG0001948	Prbm.g_02066	Prak.g_01812
OG0001975	Prbm.g_00109	Prak.g_01032
OG0001976	Prbm.g_01521	Prak.g_01517
OG0001977	Prbm.g_01651	Prak.g_00804
OG0001978	Prbm.g_01921	Prak.g_01619
OG0001979	Prbm.g_01941	Prak.g_01620
OG0001986	Prbm.g_01593	Prak.g_01366
OG0002000	Prbm.g_01372	Prak.g_01616
OG0002007	Prbm.g_01012	Prak.g_00999
OG0002008	Prbm.g_01086	Prak.g_01223
OG0002009	Prbm.g_01090	Prak.g_01239
OG0002010	Prbm.g_01099	Prak.g_00713
OG0002011	Prbm.g_01138	Prak.g_01256
OG0002012	Prbm.g_01158	Prak.g_01218
OG0002013	Prbm.g_01341	Prak.g_01529
OG0002014	Prbm.g_01572	Prak.g_01195
OG0002015	Prbm.g_01820	Prak.g_00734
OG0002016	Prbm.g_01827	Prak.g_01232
OG0002017	Prbm.g_00464	Prak.g_01245
OG0002046	Prbm.g_00092	Prak.g_01602
OG0002049	Prbm.g_01474	Prak.g_01224
OG0002073	Prbm.g_01421	Prak.g_01629
OG0002085	Prbm.g_00418	Prak.g_00375
OG0002086	Prbm.g_01127	Prak.g_01505
OG0002088	Prbm.g_01330	Prak.g_00658
OG0002089	Prbm.g_01253	Prak.g_00649
OG0002092	Prbm.g_01570	Prak.g_01192
OG0002093	Prbm.g_01575	Prak.g_00733
OG0002095	Prbm.g_01942	Prak.g_01568
OG0002110	Prbm.g_00470, Prbm.g_00090	Prak.g_01524
OG0002329	Prbm.g_01446	Prak.g_00646
OG0003032	Prbm.g_01978	Prak.g_00692
