Orthogroup	Prba	Pran
OG0001149	Prba.g_00193	Pran.g_00838
OG0001150	Prba.g_00192	Pran.g_00837
OG0001151	Prba.g_00181	Pran.g_00826
OG0001152	Prba.g_00180	Pran.g_00825
OG0001153	Prba.g_00681	Pran.g_00701
OG0001154	Prba.g_00680	Pran.g_00700
OG0001155	Prba.g_00343	Pran.g_00688
OG0001156	Prba.g_00340	Pran.g_00685
OG0001157	Prba.g_00339	Pran.g_00684
OG0001158	Prba.g_00338	Pran.g_00683
OG0001159	Prba.g_00337	Pran.g_00682
OG0001160	Prba.g_00313	Pran.g_00658
OG0001161	Prba.g_00300	Pran.g_00646
OG0001162	Prba.g_00289	Pran.g_00632
OG0001163	Prba.g_00234	Pran.g_00962
OG0001164	Prba.g_00230	Pran.g_00966
OG0001165	Prba.g_00227	Pran.g_00969
OG0001166	Prba.g_00601	Pran.g_00989
OG0001167	Prba.g_00584	Pran.g_01006
OG0001168	Prba.g_00582	Pran.g_01008
OG0001169	Prba.g_00580	Pran.g_01010
OG0001170	Prba.g_00578	Pran.g_01012
OG0001171	Prba.g_00569	Pran.g_01021
OG0001172	Prba.g_00360	Pran.g_01035
OG0001173	Prba.g_00361	Pran.g_01036
OG0001174	Prba.g_00369	Pran.g_01045
OG0001175	Prba.g_00370	Pran.g_01046
OG0001176	Prba.g_00377	Pran.g_01053
OG0001177	Prba.g_00380	Pran.g_01055
OG0001178	Prba.g_00385	Pran.g_01060
OG0001179	Prba.g_00413	Pran.g_01089
OG0001180	Prba.g_00435	Pran.g_01111
OG0001181	Prba.g_01048	Pran.g_01115
OG0001182	Prba.g_01055	Pran.g_01122
OG0001183	Prba.g_01060	Pran.g_01126
OG0001184	Prba.g_01076	Pran.g_01141
OG0001185	Prba.g_00762	Pran.g_01155
OG0001186	Prba.g_00786	Pran.g_01178
OG0001187	Prba.g_00790	Pran.g_01183
OG0001188	Prba.g_00793	Pran.g_01185
OG0001190	Prba.g_00814	Pran.g_01205
OG0001191	Prba.g_00824	Pran.g_01215
OG0001192	Prba.g_00829	Pran.g_01220
OG0001193	Prba.g_00839	Pran.g_01230
OG0001194	Prba.g_00840	Pran.g_01231
OG0001195	Prba.g_00841	Pran.g_01232
OG0001196	Prba.g_01782	Pran.g_01245
OG0001197	Prba.g_01783	Pran.g_01246
OG0001198	Prba.g_01790	Pran.g_01254
OG0001199	Prba.g_01862	Pran.g_00358
OG0001200	Prba.g_01864	Pran.g_00356
OG0001201	Prba.g_01896	Pran.g_00325
OG0001202	Prba.g_00655	Pran.g_00233
OG0001204	Prba.g_00462	Pran.g_01949
OG0001205	Prba.g_01016	Pran.g_01735
OG0001206	Prba.g_00999	Pran.g_01716
OG0001207	Prba.g_00984	Pran.g_01701
OG0001208	Prba.g_00979	Pran.g_01696
OG0001209	Prba.g_00926	Pran.g_01643
OG0001210	Prba.g_01775	Pran.g_01638
OG0001211	Prba.g_01765	Pran.g_01628
OG0001212	Prba.g_01721	Pran.g_01582
OG0001213	Prba.g_01688	Pran.g_01549
OG0001214	Prba.g_01680	Pran.g_01541
OG0001215	Prba.g_01627	Pran.g_01488
OG0001216	Prba.g_01592	Pran.g_01458
OG0001217	Prba.g_01554	Pran.g_01415
OG0001218	Prba.g_01547	Pran.g_01407
OG0001219	Prba.g_01510	Pran.g_01354
OG0001220	Prba.g_01447	Pran.g_01292
OG0001221	Prba.g_01384	Pran.g_00440
OG0001222	Prba.g_01345	Pran.g_00479
OG0001223	Prba.g_01319	Pran.g_00505
OG0001225	Prba.g_01266	Pran.g_00566
OG0001226	Prba.g_01240	Pran.g_00159
OG0001227	Prba.g_01222	Pran.g_00141
OG0001228	Prba.g_00018	Pran.g_00015
OG0001229	Prba.g_00198	Pran.g_00843
OG0001230	Prba.g_00105	Pran.g_00741
OG0001231	Prba.g_00291	Pran.g_00634
OG0001232	Prba.g_00597	Pran.g_00993
OG0001233	Prba.g_00577	Pran.g_01013
OG0001234	Prba.g_00372	Pran.g_01048
OG0001235	Prba.g_00382	Pran.g_01057
OG0001237	Prba.g_01077	Pran.g_01142
OG0001238	Prba.g_00825	Pran.g_01216
OG0001239	Prba.g_01859	Pran.g_00361
OG0001240	Prba.g_01881	Pran.g_00340
OG0001241	Prba.g_01889	Pran.g_00332
OG0001242	Prba.g_01907	Pran.g_00314
OG0001244	Prba.g_01929	Pran.g_00293
OG0001245	Prba.g_00874	Pran.g_01815
OG0001246	Prba.g_00957	Pran.g_01674
OG0001247	Prba.g_01634	Pran.g_01495
OG0001248	Prba.g_01632	Pran.g_01493
OG0001249	Prba.g_01521	Pran.g_01365
OG0001250	Prba.g_01458	Pran.g_01303
OG0001251	Prba.g_01410	Pran.g_00414
OG0001252	Prba.g_01273	Pran.g_00559
OG0001253	Prba.g_01221	Pran.g_00140
OG0001254	Prba.g_00095	Pran.g_00091
OG0001255	Prba.g_00080	Pran.g_00076
OG0001256	Prba.g_00298	Pran.g_00641
OG0001257	Prba.g_00292	Pran.g_00635
OG0001258	Prba.g_00229	Pran.g_00967
OG0001259	Prba.g_00579	Pran.g_01011
OG0001260	Prba.g_00563	Pran.g_01027
OG0001261	Prba.g_00421	Pran.g_01097
OG0001262	Prba.g_00808	Pran.g_01200
OG0001264	Prba.g_01832	Pran.g_01952
OG0001265	Prba.g_01906	Pran.g_00315
OG0001266	Prba.g_00659	Pran.g_00229
OG0001267	Prba.g_00497	Pran.g_01914
OG0001268	Prba.g_00555	Pran.g_01856
OG0001269	Prba.g_00853	Pran.g_01835
OG0001270	Prba.g_01027	Pran.g_01746
OG0001271	Prba.g_00989	Pran.g_01706
OG0001272	Prba.g_00975	Pran.g_01692
OG0001273	Prba.g_01686	Pran.g_01547
OG0001274	Prba.g_01614	Pran.g_01473
OG0001275	Prba.g_01309	Pran.g_00515
OG0001276	Prba.g_01289	Pran.g_00543
OG0001277	Prba.g_01232	Pran.g_00152
OG0001278	Prba.g_00013	Pran.g_00010
OG0001279	Prba.g_01136	Pran.g_00609
OG0001280	Prba.g_01191	Pran.g_00877
OG0001281	Prba.g_01197	Pran.g_00871
OG0001282	Prba.g_00195	Pran.g_00840
OG0001283	Prba.g_00176	Pran.g_00820
OG0001284	Prba.g_00318	Pran.g_00663
OG0001285	Prba.g_00594	Pran.g_00996
OG0001286	Prba.g_00433	Pran.g_01109
OG0001287	Prba.g_00770	Pran.g_01162
OG0001288	Prba.g_00779	Pran.g_01171
OG0001289	Prba.g_01875	Pran.g_00345
OG0001290	Prba.g_01888	Pran.g_00333
OG0001291	Prba.g_01923	Pran.g_00299
OG0001292	Prba.g_00467	Pran.g_01944
OG0001293	Prba.g_00479	Pran.g_01932
OG0001294	Prba.g_00872	Pran.g_01817
OG0001295	Prba.g_00994	Pran.g_01711
OG0001296	Prba.g_00952	Pran.g_01669
OG0001297	Prba.g_00947	Pran.g_01664
OG0001298	Prba.g_01739	Pran.g_01601
OG0001299	Prba.g_01651	Pran.g_01512
OG0001300	Prba.g_01624	Pran.g_01485
OG0001301	Prba.g_01621	Pran.g_01482
OG0001302	Prba.g_01512	Pran.g_01356
OG0001303	Prba.g_01305	Pran.g_01434
OG0001304	Prba.g_01279	Pran.g_00553
OG0001305	Prba.g_01260	Pran.g_00572
OG0001306	Prba.g_00078	Pran.g_00074
OG0001308	Prba.g_00703	Pran.g_00723
OG0001309	Prba.g_00294	Pran.g_00637
OG0001310	Prba.g_00608	Pran.g_00982
OG0001311	Prba.g_01287	Pran.g_00545
OG0001312	Prba.g_01356	Pran.g_00468
OG0001315	Prba.g_01850	Pran.g_00371
OG0001316	Prba.g_01928	Pran.g_00294
OG0001317	Prba.g_00453	Pran.g_00198
OG0001318	Prba.g_00475	Pran.g_01936
OG0001319	Prba.g_00490	Pran.g_01921
OG0001320	Prba.g_00876	Pran.g_01813
OG0001321	Prba.g_01010	Pran.g_01726
OG0001322	Prba.g_01009	Pran.g_01725
OG0001323	Prba.g_00942	Pran.g_01659
OG0001324	Prba.g_01623	Pran.g_01484
OG0001325	Prba.g_01589	Pran.g_01455
OG0001326	Prba.g_01422	Pran.g_00184
OG0001327	Prba.g_01248	Pran.g_00167
OG0001328	Prba.g_01223	Pran.g_00142
OG0001329	Prba.g_00104, Prba.g_00721	Pran.g_00101
OG0001331	Prba.g_00190	Pran.g_00835
OG0001332	Prba.g_00345	Pran.g_00690
OG0001333	Prba.g_00583	Pran.g_01007
OG0001334	Prba.g_01063	Pran.g_01129
OG0001335	Prba.g_01064	Pran.g_01130
OG0001336	Prba.g_01779	Pran.g_01242
OG0001339	Prba.g_01891	Pran.g_00330
OG0001340	Prba.g_00544	Pran.g_01866
OG0001341	Prba.g_01556	Pran.g_01418
OG0001342	Prba.g_01517	Pran.g_01361
OG0001343	Prba.g_01413	Pran.g_00411
OG0001344	Prba.g_00059	Pran.g_00056
OG0001345	Prba.g_00044	Pran.g_00041
OG0001346	Prba.g_01193	Pran.g_00875
OG0001349	Prba.g_00116	Pran.g_00805
OG0001350	Prba.g_00456	Pran.g_00195
OG0001352	Prba.g_01637	Pran.g_01498
OG0001353	Prba.g_01467	Pran.g_01311
OG0001354	Prba.g_01327	Pran.g_00497
OG0001356	Prba.g_01535	Pran.g_01390
OG0001358	Prba.g_01697	Pran.g_01558
OG0001359	Prba.g_01412	Pran.g_00412
OG0001360	Prba.g_01220	Pran.g_00139
OG0001361	Prba.g_00047	Pran.g_00044
OG0001362	Prba.g_00699	Pran.g_00719
OG0001363	Prba.g_00697	Pran.g_00717
OG0001364	Prba.g_01066	Pran.g_01132
OG0001365	Prba.g_00818	Pran.g_01209
OG0001371	Prba.g_01638	Pran.g_01499
OG0001372	Prba.g_01548	Pran.g_01408
OG0001373	Prba.g_01423	Pran.g_00183
OG0001374	Prba.g_01415	Pran.g_00191
OG0001375	Prba.g_01414	Pran.g_00192
OG0001376	Prba.g_01254	Pran.g_00173
OG0001377	Prba.g_01253	Pran.g_00172
OG0001378	Prba.g_00750	Pran.g_00130
OG0001379	Prba.g_01186	Pran.g_00882
OG0001380	Prba.g_00208	Pran.g_00852
OG0001381	Prba.g_00202	Pran.g_00847
OG0001382	Prba.g_00277	Pran.g_00618
OG0001384	Prba.g_01567, Prba.g_00301	Pran.g_01464
OG0001385	Prba.g_01426	Pran.g_00180
OG0001386	Prba.g_01425	Pran.g_00181
OG0001387	Prba.g_01424	Pran.g_00182
OG0001388	Prba.g_01421	Pran.g_00185
OG0001389	Prba.g_01420	Pran.g_00186
OG0001390	Prba.g_01419	Pran.g_00187
OG0001391	Prba.g_01418	Pran.g_00188
OG0001392	Prba.g_01417	Pran.g_00189
OG0001393	Prba.g_01416	Pran.g_00190
OG0001395	Prba.g_01277	Pran.g_00555
OG0001397	Prba.g_00698	Pran.g_00718
OG0001398	Prba.g_00265	Pran.g_00596
OG0001399	Prba.g_00374	Pran.g_01050
OG0001403	Prba.g_01823	Pran.g_00394
OG0001404	Prba.g_01856	Pran.g_00364
OG0001405	Prba.g_00542	Pran.g_01868
OG0001406	Prba.g_01255	Pran.g_00174
OG0001407	Prba.g_01242	Pran.g_00161
OG0001408	Prba.g_01237	Pran.g_00156
OG0001409	Prba.g_00056	Pran.g_00053
OG0001411	Prba.g_00151	Pran.g_00809
OG0001413	Prba.g_00303	Pran.g_00648
OG0001414	Prba.g_00448	Pran.g_00203
OG0001415	Prba.g_00450	Pran.g_00201
OG0001416	Prba.g_01002	Pran.g_01719
OG0001417	Prba.g_00992	Pran.g_01709
OG0001418	Prba.g_01633	Pran.g_01494
OG0001419	Prba.g_01241	Pran.g_00160
OG0001420	Prba.g_00741	Pran.g_00121
OG0001421	Prba.g_00297	Pran.g_00640
OG0001422	Prba.g_00272	Pran.g_00607
OG0001424	Prba.g_01226	Pran.g_00145
OG0001424	Prba.g_01409	Pran.g_00415
OG0001425	Prba.g_00828	Pran.g_01219
OG0001428	Prba.g_00628	Pran.g_00260
OG0001429	Prba.g_01509	Pran.g_01353
OG0001432	Prba.g_00305	Pran.g_00650
OG0001433	Prba.g_01536	Pran.g_01391
OG0001434	Prba.g_01376	Pran.g_00448
OG0001437	Prba.g_00449	Pran.g_00202
OG0001439	Prba.g_00523	Pran.g_01887
OG0001440	Prba.g_01041	Pran.g_01778
OG0001441	Prba.g_00940	Pran.g_01657
OG0001442	Prba.g_01564	Pran.g_01431
OG0001446	Prba.g_01867	Pran.g_00353
OG0001447	Prba.g_01914	Pran.g_00308
OG0001448	Prba.g_00860	Pran.g_01827
OG0001449	Prba.g_00896	Pran.g_01794
OG0001450	Prba.g_01630	Pran.g_01491
OG0001451	Prba.g_01438	Pran.g_01282
OG0001452	Prba.g_01408	Pran.g_00416
OG0001453	Prba.g_01315	Pran.g_00509
OG0001454	Prba.g_01227	Pran.g_00146
OG0001455	Prba.g_00727	Pran.g_00108
OG0001456	Prba.g_00087	Pran.g_00082
OG0001457	Prba.g_00086	Pran.g_00081
OG0001458	Prba.g_00085	Pran.g_00080
OG0001459	Prba.g_01150	Pran.g_00954
OG0001460	Prba.g_01537	Pran.g_01392
OG0001462	Prba.g_01827	Pran.g_00390
OG0001463	Prba.g_00503	Pran.g_01908
OG0001464	Prba.g_00545	Pran.g_01865
OG0001465	Prba.g_01615	Pran.g_01476
OG0001466	Prba.g_01565	Pran.g_00905
OG0001468	Prba.g_01250	Pran.g_00169
OG0001469	Prba.g_01145	Pran.g_00519
OG0001469	Prba.g_00249	Pran.g_01463
OG0001471	Prba.g_00302	Pran.g_00647
OG0001472	Prba.g_00295	Pran.g_00638
OG0001473	Prba.g_00787	Pran.g_01180
OG0001474	Prba.g_00556	Pran.g_01855
OG0001480	Prba.g_00862	Pran.g_01826
OG0001481	Prba.g_00867	Pran.g_01821
OG0001482	Prba.g_01004	Pran.g_01721
OG0001485	Prba.g_00261	Pran.g_00575, Pran.g_00912
OG0001486	Prba.g_00066	Pran.g_00062
OG0001490	Prba.g_01833	Pran.g_00386
OG0001491	Prba.g_01514	Pran.g_01358
OG0001492	Prba.g_00016	Pran.g_00013
OG0001493	Prba.g_00008	Pran.g_00005
OG0001499	Prba.g_01849	Pran.g_00372
OG0001500	Prba.g_00481	Pran.g_01930
OG0001501	Prba.g_01612	Pran.g_01471
OG0001502	Prba.g_01529	Pran.g_01373
OG0001503	Prba.g_00090	Pran.g_00085
OG0001506	Prba.g_00347	Pran.g_00692
OG0001507	Prba.g_00250	Pran.g_00613
OG0001521	Prba.g_01555	Pran.g_01417
OG0001523	Prba.g_00093	Pran.g_00089
OG0001524	Prba.g_00092	Pran.g_00088
OG0001525	Prba.g_00286	Pran.g_00629
OG0001526	Prba.g_00355	Pran.g_01030
OG0001546	Prba.g_00937	Pran.g_01654
OG0001547	Prba.g_01527	Pran.g_01371
OG0001548	Prba.g_01523	Pran.g_01367
OG0001550	Prba.g_00724	Pran.g_00105
OG0001551	Prba.g_00088	Pran.g_00083
OG0001552	Prba.g_01082	Pran.g_00920
OG0001553	Prba.g_00716	Pran.g_00736
OG0001554	Prba.g_00296	Pran.g_00639
OG0001555	Prba.g_00281	Pran.g_00624
OG0001565	Prba.g_01042	Pran.g_01757
OG0001566	Prba.g_01641	Pran.g_01502
OG0001567	Prba.g_01528	Pran.g_01372
OG0001568	Prba.g_01526	Pran.g_01370
OG0001569	Prba.g_01215	Pran.g_00134
OG0001570	Prba.g_00738	Pran.g_00118
OG0001571	Prba.g_00731	Pran.g_00112
OG0001581	Prba.g_01932	Pran.g_00289
OG0001582	Prba.g_00993	Pran.g_01710
OG0001583	Prba.g_01515	Pran.g_01359
OG0001584	Prba.g_01364	Pran.g_00460
OG0001585	Prba.g_01140	Pran.g_01784
OG0001587	Prba.g_00353	Pran.g_01029
OG0001595	Prba.g_01855	Pran.g_00365
OG0001596	Prba.g_01863	Pran.g_00357
OG0001597	Prba.g_00855	Pran.g_01832
OG0001599	Prba.g_01001	Pran.g_01718
OG0001600	Prba.g_00950	Pran.g_01667
OG0001601	Prba.g_01643	Pran.g_01504
OG0001602	Prba.g_01616	Pran.g_01477
OG0001603	Prba.g_01513	Pran.g_01357
OG0001604	Prba.g_01387	Pran.g_00437
OG0001605	Prba.g_01296	Pran.g_00536
OG0001606	Prba.g_01235	Pran.g_00904
OG0001607	Prba.g_00091	Pran.g_00087
OG0001608	Prba.g_00205	Pran.g_00849
OG0001609	Prba.g_00349	Pran.g_00694
OG0001610	Prba.g_00346	Pran.g_00691
OG0001611	Prba.g_00283	Pran.g_00626
OG0001612	Prba.g_00259	Pran.g_01428
OG0001613	Prba.g_01058	Pran.g_01124
OG0001626	Prba.g_01557	Pran.g_01419
OG0001628	Prba.g_01545	Pran.g_01405
OG0001629	Prba.g_01544	Pran.g_01404
OG0001630	Prba.g_01406	Pran.g_00419
OG0001631	Prba.g_01245	Pran.g_00164
OG0001632	Prba.g_01139	Pran.g_00520
OG0001633	Prba.g_00199	Pran.g_00844
OG0001648	Prba.g_00866	Pran.g_01822
OG0001649	Prba.g_01244	Pran.g_00163
OG0001651	Prba.g_00285	Pran.g_00628
OG0001662	Prba.g_00744	Pran.g_00124
OG0001666	Prba.g_01149	Pran.g_00955
OG0001667	Prba.g_01169	Pran.g_00897
OG0001685	Prba.g_01436	Pran.g_01281
OG0001686	Prba.g_01297	Pran.g_00535
OG0001687	Prba.g_01251	Pran.g_00170
OG0001688	Prba.g_01246	Pran.g_00165
OG0001689	Prba.g_00777	Pran.g_01169
OG0001697	Prba.g_01428	Pran.g_00178
OG0001698	Prba.g_01247	Pran.g_00166
OG0001701	Prba.g_00356	Pran.g_01031
OG0001705	Prba.g_00897	Pran.g_01793
OG0001707	Prba.g_01228	Pran.g_00147
OG0001708	Prba.g_00082	Pran.g_00077
OG0001710	Prba.g_00375	Pran.g_01051
OG0001711	Prba.g_00236	Pran.g_01769
OG0001718	Prba.g_00856	Pran.g_01831
OG0001719	Prba.g_00885	Pran.g_01801
OG0001720	Prba.g_01173	Pran.g_00581
OG0001721	Prba.g_01553	Pran.g_01412
OG0001723	Prba.g_01137	Pran.g_00525
OG0001724	Prba.g_00246	Pran.g_01425
OG0001725	Prba.g_00883	Pran.g_01803
OG0001742	Prba.g_00870	Pran.g_01819
OG0001743	Prba.g_00746	Pran.g_00126
OG0001744	Prba.g_01178	Pran.g_00890
OG0001745	Prba.g_00306	Pran.g_00651
OG0001773	Prba.g_00279	Pran.g_00622
OG0001774	Prba.g_01640	Pran.g_01501
OG0001775	Prba.g_01239	Pran.g_00158
OG0001776	Prba.g_00748	Pran.g_00128
OG0001777	Prba.g_01141, Prba.g_01097	Pran.g_00521
OG0001779	Prba.g_01179	Pran.g_00889, Pran.g_01432
OG0001780	Prba.g_00138	Pran.g_00799
OG0001781	Prba.g_00271	Pran.g_00606
OG0001819	Prba.g_00886	Pran.g_01800
OG0001821	Prba.g_01552	Pran.g_01411
OG0001822	Prba.g_01531	Pran.g_01375
OG0001823	Prba.g_01435	Pran.g_01280
OG0001824	Prba.g_01298	Pran.g_00534
OG0001825	Prba.g_01238	Pran.g_00157
OG0001826	Prba.g_01236	Pran.g_00155
OG0001827	Prba.g_01233	Pran.g_00153
OG0001828	Prba.g_00751	Pran.g_00131
OG0001829	Prba.g_00747	Pran.g_00127
OG0001830	Prba.g_00728	Pran.g_00109
OG0001831	Prba.g_00098	Pran.g_00094
OG0001832	Prba.g_01158	Pran.g_01468
OG0001833	Prba.g_00197	Pran.g_00842
OG0001834	Prba.g_00141, Prba.g_00142	Pran.g_00802
OG0001919	Prba.g_00893	Pran.g_01798
OG0001920	Prba.g_01611	Pran.g_01470
OG0001921	Prba.g_01433	Pran.g_01278
OG0001922	Prba.g_01207	Pran.g_00861
OG0001983	Prba.g_01569	Pran.g_01435, Pran.g_00577
OG0001984	Prba.g_01522	Pran.g_01366
OG0001985	Prba.g_01429	Pran.g_00177
OG0001986	Prba.g_01311	Pran.g_00513
OG0001987	Prba.g_01155	Pran.g_00524
OG0001988	Prba.g_01209	Pran.g_01836
OG0001989	Prba.g_00207	Pran.g_00851
OG0002026	Prba.g_00892	Pran.g_01799
OG0002027	Prba.g_01431	Pran.g_01275
OG0002028	Prba.g_01303	Pran.g_00529
OG0002029	Prba.g_01148	Pran.g_00956
OG0002031	Prba.g_00263	Pran.g_00590
OG0002032	Prba.g_00827	Pran.g_01218
OG0002033	Prba.g_01211	Pran.g_00857
OG0002057	Prba.g_01898	Pran.g_00323
OG0002058	Prba.g_00636	Pran.g_00252
OG0002059	Prba.g_00857	Pran.g_01830
OG0002060	Prba.g_00859	Pran.g_01828
OG0002061	Prba.g_00895	Pran.g_01796
OG0002062	Prba.g_01106	Pran.g_00102
OG0002064	Prba.g_00995	Pran.g_01712
OG0002065	Prba.g_01756	Pran.g_01619
OG0002066	Prba.g_01750	Pran.g_01612
OG0002067	Prba.g_01595	Pran.g_01461
OG0002068	Prba.g_01560	Pran.g_01424
OG0002069	Prba.g_01559	Pran.g_01421
OG0002070	Prba.g_01530	Pran.g_01374
OG0002071	Prba.g_01524	Pran.g_01368
OG0002072	Prba.g_01516	Pran.g_01360
OG0002073	Prba.g_01494	Pran.g_01338
OG0002074	Prba.g_01442	Pran.g_01286
OG0002075	Prba.g_01430	Pran.g_01274
OG0002076	Prba.g_01383	Pran.g_00441
OG0002077	Prba.g_01302	Pran.g_00530
OG0002078	Prba.g_01299	Pran.g_00533
OG0002079	Prba.g_01294	Pran.g_00538
OG0002080	Prba.g_01276	Pran.g_00556
OG0002081	Prba.g_01252	Pran.g_00171
OG0002082	Prba.g_01243	Pran.g_00162
OG0002083	Prba.g_01231	Pran.g_00151
OG0002084	Prba.g_01230	Pran.g_00150
OG0002085	Prba.g_01224	Pran.g_00143
OG0002086	Prba.g_01219	Pran.g_00138
OG0002087	Prba.g_01218	Pran.g_00137
OG0002088	Prba.g_01217	Pran.g_00136
OG0002089	Prba.g_00730	Pran.g_00111
OG0002090	Prba.g_00725	Pran.g_00106
OG0002091	Prba.g_00089	Pran.g_00084
OG0002093	Prba.g_01134	Pran.g_00907
OG0002094	Prba.g_01170	Pran.g_00896
OG0002095	Prba.g_01176	Pran.g_00893
OG0002099	Prba.g_00299	Pran.g_00645
OG0002100	Prba.g_00290	Pran.g_00633
OG0002101	Prba.g_00287	Pran.g_00630
OG0002102	Prba.g_00282	Pran.g_00625
OG0002103	Prba.g_00280	Pran.g_00623
OG0002104	Prba.g_00278	Pran.g_00621
OG0002105	Prba.g_00615	Pran.g_00975
OG0002108	Prba.g_01111	Pran.g_00909
OG0002146	Prba.g_00965	Pran.g_01682
OG0002147	Prba.g_01610	Pran.g_01469
OG0002148	Prba.g_01566	Pran.g_01426
OG0002149	Prba.g_01546	Pran.g_01406
OG0002150	Prba.g_01301	Pran.g_01427
OG0002151	Prba.g_00726	Pran.g_00107
OG0002152	Prba.g_01160	Pran.g_00902
OG0002153	Prba.g_01300	Pran.g_00531
OG0002215	Prba.g_01568	Pran.g_00578
OG0002216	Prba.g_01561	Pran.g_00900
OG0002217	Prba.g_01511	Pran.g_01355
OG0002218	Prba.g_01434	Pran.g_01279
OG0002219	Prba.g_00742	Pran.g_00122
OG0002220	Prba.g_01146, Prba.g_01129	Pran.g_01433
OG0002221	Prba.g_01177	Pran.g_00892
OG0002222	Prba.g_00274	Pran.g_00612
OG0002223	Prba.g_00255	Pran.g_00527
OG0002224	Prba.g_00881	Pran.g_01805
OG0002226	Prba.g_01596	Pran.g_01462
OG0002263	Prba.g_01549	Pran.g_01409
OG0002264	Prba.g_01470	Pran.g_01314
OG0002267	Prba.g_01152	Pran.g_00597
OG0002271	Prba.g_00256	Pran.g_01430
OG0002272	Prba.g_00102	Pran.g_00098
OG0002310	Prba.g_00871	Pran.g_01818
OG0002313	Prba.g_01525	Pran.g_01369
OG0002314	Prba.g_01432	Pran.g_01276
OG0002316	Prba.g_01257	Pran.g_00176
OG0002317	Prba.g_00739	Pran.g_00119
OG0002318	Prba.g_00736	Pran.g_00116
OG0002321	Prba.g_00140	Pran.g_00798
OG0002322	Prba.g_00288	Pran.g_00631
OG0002323	Prba.g_00264	Pran.g_00594
OG0002324	Prba.g_00252	Pran.g_00924
OG0002327	Prba.g_00260	Pran.g_00600
OG0002361	Prba.g_00559	Pran.g_01852
OG0002362	Prba.g_00894	Pran.g_01797
OG0002365	Prba.g_00916	Pran.g_01731
OG0002366	Prba.g_01147	Pran.g_00957
OG0002368	Prba.g_01180	Pran.g_00888
OG0002370	Prba.g_00692	Pran.g_00712
OG0002371	Prba.g_00304	Pran.g_00649
OG0002373	Prba.g_00258	Pran.g_00099
OG0002376	Prba.g_00273	Pran.g_00611
OG0002413	Prba.g_00733	Pran.g_00113
OG0002415	Prba.g_00723	Pran.g_00104
OG0002417	Prba.g_00237	Pran.g_00943
OG0002418	Prba.g_01123	Pran.g_01761
OG0002422	Prba.g_01831	Pran.g_01732
OG0002479	Prba.g_01096	Pran.g_01766
OG0002481	Prba.g_00257	Pran.g_01429
OG0002482	Prba.g_00884	Pran.g_01802
OG0002483	Prba.g_01539	Pran.g_00906, Pran.g_01770, Pran.g_00933
OG0002484	Prba.g_00915	Pran.g_01730
OG0002485	Prba.g_00911	Pran.g_00891
OG0002551	Prba.g_01213	Pran.g_00132
OG0002553	Prba.g_00879	Pran.g_01810
OG0002555	Prba.g_00103	Pran.g_00100
OG0002624	Prba.g_00863	Pran.g_01825
OG0002625	Prba.g_00875	Pran.g_01814
OG0002627	Prba.g_00161	Pran.g_00760
OG0002689	Prba.g_00906	Pran.g_01792
OG0002693	Prba.g_01098	Pran.g_01475
OG0002694	Prba.g_00284	Pran.g_00627
OG0002770	Prba.g_01130, Prba.g_01143	Pran.g_01780
OG0002886	Prba.g_00740	Pran.g_00120
OG0003350	Prba.g_01090	Pran.g_00958
