Orthogroup	Prba	Prag
OG0001140	Prba.g_00035	Prag.g_01181
OG0001141	Prba.g_00034	Prag.g_01182
OG0001142	Prba.g_00033	Prag.g_01183
OG0001143	Prba.g_00026	Prag.g_01190
OG0001144	Prba.g_00021	Prag.g_01195
OG0001145	Prba.g_01184	Prag.g_01345
OG0001146	Prba.g_01196	Prag.g_01359
OG0001147	Prba.g_00210	Prag.g_01375
OG0001148	Prba.g_00194	Prag.g_01391
OG0001149	Prba.g_00193	Prag.g_01392
OG0001150	Prba.g_00192	Prag.g_01393
OG0001151	Prba.g_00181	Prag.g_01404
OG0001152	Prba.g_00180	Prag.g_01405
OG0001153	Prba.g_00681	Prag.g_01521
OG0001154	Prba.g_00680	Prag.g_01523
OG0001155	Prba.g_00343	Prag.g_01535
OG0001156	Prba.g_00340	Prag.g_01538
OG0001157	Prba.g_00339	Prag.g_01539
OG0001158	Prba.g_00338	Prag.g_01540
OG0001159	Prba.g_00337	Prag.g_01541
OG0001160	Prba.g_00313	Prag.g_01565
OG0001161	Prba.g_00300	Prag.g_01576
OG0001162	Prba.g_00289	Prag.g_01587
OG0001163	Prba.g_00234	Prag.g_01661
OG0001164	Prba.g_00230	Prag.g_01665
OG0001165	Prba.g_00227	Prag.g_01668
OG0001166	Prba.g_00601	Prag.g_01688
OG0001167	Prba.g_00584	Prag.g_01705
OG0001168	Prba.g_00582	Prag.g_01707
OG0001169	Prba.g_00580	Prag.g_01709
OG0001170	Prba.g_00578	Prag.g_01711
OG0001171	Prba.g_00569	Prag.g_01721
OG0001172	Prba.g_00360	Prag.g_01735
OG0001173	Prba.g_00361	Prag.g_01736
OG0001174	Prba.g_00369	Prag.g_01744
OG0001175	Prba.g_00370	Prag.g_01745
OG0001176	Prba.g_00377	Prag.g_01752
OG0001177	Prba.g_00380	Prag.g_01754
OG0001178	Prba.g_00385	Prag.g_01759
OG0001179	Prba.g_00413	Prag.g_01788
OG0001180	Prba.g_00435	Prag.g_01810
OG0001181	Prba.g_01048	Prag.g_01814
OG0001182	Prba.g_01055	Prag.g_01821
OG0001183	Prba.g_01060	Prag.g_01825
OG0001184	Prba.g_01076	Prag.g_01841
OG0001185	Prba.g_00762	Prag.g_01855
OG0001186	Prba.g_00786	Prag.g_01879
OG0001187	Prba.g_00790	Prag.g_01883
OG0001188	Prba.g_00793	Prag.g_01885
OG0001189	Prba.g_00810	Prag.g_01902
OG0001190	Prba.g_00814	Prag.g_01906
OG0001191	Prba.g_00824	Prag.g_01916
OG0001192	Prba.g_00829	Prag.g_01921
OG0001193	Prba.g_00839	Prag.g_01931
OG0001194	Prba.g_00840	Prag.g_01932
OG0001195	Prba.g_00841	Prag.g_01933
OG0001196	Prba.g_01782	Prag.g_01946
OG0001197	Prba.g_01783	Prag.g_01947
OG0001198	Prba.g_01790	Prag.g_01954
OG0001199	Prba.g_01862	Prag.g_00068
OG0001200	Prba.g_01864	Prag.g_00070
OG0001201	Prba.g_01896	Prag.g_00101
OG0001202	Prba.g_00655	Prag.g_00192
OG0001203	Prba.g_00457	Prag.g_00231
OG0001204	Prba.g_00462	Prag.g_00236
OG0001205	Prba.g_01016	Prag.g_00424
OG0001206	Prba.g_00999	Prag.g_00441
OG0001207	Prba.g_00984	Prag.g_00456
OG0001208	Prba.g_00979	Prag.g_00461
OG0001209	Prba.g_00926	Prag.g_00514
OG0001210	Prba.g_01775	Prag.g_00519
OG0001211	Prba.g_01765	Prag.g_00529
OG0001212	Prba.g_01721	Prag.g_00574
OG0001213	Prba.g_01688	Prag.g_00607
OG0001214	Prba.g_01680	Prag.g_00615
OG0001215	Prba.g_01627	Prag.g_00668
OG0001216	Prba.g_01592	Prag.g_00694
OG0001217	Prba.g_01554	Prag.g_00744
OG0001218	Prba.g_01547	Prag.g_00752
OG0001219	Prba.g_01510	Prag.g_00795
OG0001220	Prba.g_01447	Prag.g_00856
OG0001221	Prba.g_01384	Prag.g_00917
OG0001222	Prba.g_01345	Prag.g_00956
OG0001223	Prba.g_01319	Prag.g_00982
OG0001224	Prba.g_01268	Prag.g_01032
OG0001225	Prba.g_01266	Prag.g_01034
OG0001226	Prba.g_01240	Prag.g_01060
OG0001227	Prba.g_01222	Prag.g_01079
OG0001228	Prba.g_00018	Prag.g_01198
OG0001229	Prba.g_00198	Prag.g_01387
OG0001230	Prba.g_00105	Prag.g_01480
OG0001231	Prba.g_00291	Prag.g_01585
OG0001232	Prba.g_00597	Prag.g_01692
OG0001233	Prba.g_00577	Prag.g_01712
OG0001234	Prba.g_00372	Prag.g_01747
OG0001235	Prba.g_00382	Prag.g_01756
OG0001236	Prba.g_01073	Prag.g_01838
OG0001237	Prba.g_01077	Prag.g_01842
OG0001238	Prba.g_00825	Prag.g_01917
OG0001239	Prba.g_01859	Prag.g_00065
OG0001241	Prba.g_01889	Prag.g_00094
OG0001242	Prba.g_01907	Prag.g_00112
OG0001243	Prba.g_01913	Prag.g_00118
OG0001244	Prba.g_01929	Prag.g_00134
OG0001245	Prba.g_00874	Prag.g_00373
OG0001246	Prba.g_00957	Prag.g_00483
OG0001247	Prba.g_01634	Prag.g_00661
OG0001248	Prba.g_01632	Prag.g_00663
OG0001249	Prba.g_01521	Prag.g_00784
OG0001250	Prba.g_01458	Prag.g_00845
OG0001251	Prba.g_01410	Prag.g_00893
OG0001252	Prba.g_01273	Prag.g_01027
OG0001253	Prba.g_01221	Prag.g_01080
OG0001254	Prba.g_00095	Prag.g_01122
OG0001255	Prba.g_00080	Prag.g_01137
OG0001256	Prba.g_00298	Prag.g_01578
OG0001257	Prba.g_00292	Prag.g_01584
OG0001258	Prba.g_00229	Prag.g_01666
OG0001259	Prba.g_00579	Prag.g_01710
OG0001260	Prba.g_00563	Prag.g_01727
OG0001261	Prba.g_00421	Prag.g_01796
OG0001262	Prba.g_00808	Prag.g_01900
OG0001263	Prba.g_01916	Prag.g_00121
OG0001264	Prba.g_01832	Prag.g_00038
OG0001265	Prba.g_01906	Prag.g_00111
OG0001266	Prba.g_00659	Prag.g_00196
OG0001267	Prba.g_00497	Prag.g_00271
OG0001268	Prba.g_00555	Prag.g_00334
OG0001269	Prba.g_00853	Prag.g_00353
OG0001270	Prba.g_01027	Prag.g_00413
OG0001271	Prba.g_00989	Prag.g_00451
OG0001272	Prba.g_00975	Prag.g_00465
OG0001273	Prba.g_01686	Prag.g_00609
OG0001274	Prba.g_01614	Prag.g_00681
OG0001275	Prba.g_01309	Prag.g_00992
OG0001276	Prba.g_01289	Prag.g_01011
OG0001277	Prba.g_01232	Prag.g_01068
OG0001278	Prba.g_00013	Prag.g_01203
OG0001279	Prba.g_01136	Prag.g_01302
OG0001280	Prba.g_01191	Prag.g_01354
OG0001281	Prba.g_01197	Prag.g_01360
OG0001282	Prba.g_00195	Prag.g_01390
OG0001284	Prba.g_00318	Prag.g_01560
OG0001285	Prba.g_00594	Prag.g_01695
OG0001286	Prba.g_00433	Prag.g_01808
OG0001287	Prba.g_00770	Prag.g_01863
OG0001288	Prba.g_00779	Prag.g_01872
OG0001289	Prba.g_01875	Prag.g_00081
OG0001290	Prba.g_01888	Prag.g_00093
OG0001291	Prba.g_01923	Prag.g_00128
OG0001292	Prba.g_00467	Prag.g_00241
OG0001293	Prba.g_00479	Prag.g_00252
OG0001294	Prba.g_00872	Prag.g_00371
OG0001295	Prba.g_00994	Prag.g_00446
OG0001296	Prba.g_00952	Prag.g_00488
OG0001297	Prba.g_00947	Prag.g_00493
OG0001298	Prba.g_01739	Prag.g_00555
OG0001299	Prba.g_01651	Prag.g_00644
OG0001300	Prba.g_01624	Prag.g_00671
OG0001301	Prba.g_01621	Prag.g_00674
OG0001302	Prba.g_01512	Prag.g_00793
OG0001303	Prba.g_01305	Prag.g_00996
OG0001304	Prba.g_01279	Prag.g_01021
OG0001305	Prba.g_01260	Prag.g_01040
OG0001306	Prba.g_00078	Prag.g_01139
OG0001307	Prba.g_00213	Prag.g_01372
OG0001308	Prba.g_00703	Prag.g_01500
OG0001309	Prba.g_00294	Prag.g_01582
OG0001310	Prba.g_00608	Prag.g_01681
OG0001312	Prba.g_01356	Prag.g_00945
OG0001314	Prba.g_01562	Prag.g_00735
OG0001315	Prba.g_01850	Prag.g_00055
OG0001316	Prba.g_01928	Prag.g_00133
OG0001317	Prba.g_00453	Prag.g_00227
OG0001318	Prba.g_00475	Prag.g_00248
OG0001319	Prba.g_00490	Prag.g_00263
OG0001320	Prba.g_00876	Prag.g_00374
OG0001321	Prba.g_01010	Prag.g_00430
OG0001322	Prba.g_01009	Prag.g_00431
OG0001323	Prba.g_00942	Prag.g_00498
OG0001324	Prba.g_01623	Prag.g_00672
OG0001325	Prba.g_01589	Prag.g_00697
OG0001326	Prba.g_01422	Prag.g_00881
OG0001327	Prba.g_01248	Prag.g_01051
OG0001328	Prba.g_01223	Prag.g_01078
OG0001329	Prba.g_00104, Prba.g_00721	Prag.g_01113
OG0001330	Prba.g_01166	Prag.g_01327
OG0001331	Prba.g_00190	Prag.g_01395
OG0001332	Prba.g_00345	Prag.g_01533
OG0001333	Prba.g_00583	Prag.g_01706
OG0001334	Prba.g_01063	Prag.g_01828
OG0001335	Prba.g_01064	Prag.g_01829
OG0001336	Prba.g_01779	Prag.g_01943
OG0001339	Prba.g_01891	Prag.g_00096
OG0001340	Prba.g_00544	Prag.g_00319
OG0001341	Prba.g_01556	Prag.g_00742
OG0001342	Prba.g_01517	Prag.g_00788
OG0001343	Prba.g_01413	Prag.g_00890
OG0001344	Prba.g_00059	Prag.g_01157
OG0001345	Prba.g_00044	Prag.g_01172
OG0001346	Prba.g_01193	Prag.g_01356
OG0001349	Prba.g_00116	Prag.g_01489
OG0001350	Prba.g_00456	Prag.g_00230
OG0001351	Prba.g_01007	Prag.g_00433
OG0001352	Prba.g_01637	Prag.g_00658
OG0001353	Prba.g_01467	Prag.g_00837
OG0001354	Prba.g_01327	Prag.g_00974
OG0001355	Prba.g_00262	Prag.g_01616
OG0001356	Prba.g_01535	Prag.g_00769
OG0001358	Prba.g_01697	Prag.g_00598
OG0001359	Prba.g_01412	Prag.g_00891
OG0001360	Prba.g_01220	Prag.g_01081
OG0001361	Prba.g_00047	Prag.g_01169
OG0001362	Prba.g_00699	Prag.g_01504
OG0001363	Prba.g_00697	Prag.g_01506
OG0001364	Prba.g_01066	Prag.g_01831
OG0001365	Prba.g_00818	Prag.g_01910
OG0001369	Prba.g_01880	Prag.g_00086
OG0001371	Prba.g_01638	Prag.g_00657
OG0001372	Prba.g_01548	Prag.g_00751
OG0001373	Prba.g_01423	Prag.g_00880
OG0001374	Prba.g_01415	Prag.g_00888
OG0001375	Prba.g_01414	Prag.g_00889
OG0001376	Prba.g_01254	Prag.g_01045
OG0001377	Prba.g_01253	Prag.g_01046
OG0001378	Prba.g_00750	Prag.g_01090
OG0001379	Prba.g_01186	Prag.g_01349
OG0001380	Prba.g_00208	Prag.g_01377
OG0001381	Prba.g_00202	Prag.g_01383
OG0001382	Prba.g_00277	Prag.g_01599
OG0001384	Prba.g_01567	Prag.g_00730
OG0001385	Prba.g_01426	Prag.g_00877
OG0001386	Prba.g_01425	Prag.g_00878
OG0001387	Prba.g_01424	Prag.g_00879
OG0001388	Prba.g_01421	Prag.g_00882
OG0001389	Prba.g_01420	Prag.g_00883
OG0001390	Prba.g_01419	Prag.g_00884
OG0001391	Prba.g_01418	Prag.g_00885
OG0001392	Prba.g_01417	Prag.g_00886
OG0001393	Prba.g_01416	Prag.g_00887
OG0001395	Prba.g_01277	Prag.g_01023
OG0001397	Prba.g_00698	Prag.g_01505
OG0001398	Prba.g_00265	Prag.g_01612
OG0001399	Prba.g_00374	Prag.g_01749
OG0001400	Prba.g_01609	Prag.g_00686
OG0001400	Prba.g_01083	Prag.g_01218
OG0001402	Prba.g_01540	Prag.g_00759
OG0001403	Prba.g_01823	Prag.g_00030
OG0001404	Prba.g_01856	Prag.g_00062
OG0001405	Prba.g_00542	Prag.g_00317
OG0001406	Prba.g_01255	Prag.g_01044
OG0001407	Prba.g_01242	Prag.g_01058
OG0001408	Prba.g_01237	Prag.g_01063
OG0001409	Prba.g_00056	Prag.g_01160
OG0001410	Prba.g_00212	Prag.g_01373
OG0001411	Prba.g_00151	Prag.g_01426
OG0001413	Prba.g_00303	Prag.g_01574
OG0001414	Prba.g_00448	Prag.g_00222
OG0001415	Prba.g_00450	Prag.g_00224
OG0001416	Prba.g_01002	Prag.g_00438
OG0001417	Prba.g_00992	Prag.g_00448
OG0001418	Prba.g_01633	Prag.g_00662
OG0001419	Prba.g_01241	Prag.g_01059
OG0001420	Prba.g_00741	Prag.g_01098
OG0001421	Prba.g_00297	Prag.g_01579
OG0001422	Prba.g_00272	Prag.g_01604
OG0001424	Prba.g_01226	Prag.g_01075
OG0001424	Prba.g_01409	Prag.g_01259
OG0001425	Prba.g_00828	Prag.g_01920
OG0001428	Prba.g_00628	Prag.g_00165
OG0001429	Prba.g_01509	Prag.g_00796
OG0001430	Prba.g_01161	Prag.g_01322
OG0001431	Prba.g_01164	Prag.g_01325
OG0001432	Prba.g_00305	Prag.g_01573
OG0001433	Prba.g_01536	Prag.g_00768
OG0001434	Prba.g_01376	Prag.g_00925
OG0001437	Prba.g_00449	Prag.g_00223
OG0001439	Prba.g_00523	Prag.g_00298
OG0001440	Prba.g_01041	Prag.g_00396
OG0001441	Prba.g_00940	Prag.g_00500
OG0001442	Prba.g_01564	Prag.g_00733
OG0001446	Prba.g_01867	Prag.g_00073
OG0001447	Prba.g_01914	Prag.g_00119
OG0001448	Prba.g_00860	Prag.g_00361
OG0001449	Prba.g_00896	Prag.g_00388
OG0001450	Prba.g_01630	Prag.g_00665
OG0001451	Prba.g_01438	Prag.g_00865
OG0001452	Prba.g_01408	Prag.g_00894
OG0001453	Prba.g_01315	Prag.g_00986
OG0001454	Prba.g_01227	Prag.g_01074
OG0001455	Prba.g_00727	Prag.g_01108
OG0001456	Prba.g_00087	Prag.g_01130
OG0001457	Prba.g_00086	Prag.g_01131
OG0001458	Prba.g_00085	Prag.g_01132
OG0001459	Prba.g_01150	Prag.g_01312
OG0001460	Prba.g_01537	Prag.g_00767
OG0001462	Prba.g_01827	Prag.g_00034
OG0001463	Prba.g_00503	Prag.g_00277
OG0001464	Prba.g_00545	Prag.g_00320
OG0001465	Prba.g_01615	Prag.g_00680
OG0001466	Prba.g_01565	Prag.g_00732
OG0001467	Prba.g_01520	Prag.g_00785
OG0001468	Prba.g_01250	Prag.g_01049
OG0001469	Prba.g_01145, Prba.g_00249	Prag.g_01308
OG0001471	Prba.g_00302	Prag.g_01575
OG0001472	Prba.g_00295	Prag.g_01581
OG0001473	Prba.g_00787	Prag.g_01880
OG0001474	Prba.g_00556	Prag.g_00335
OG0001479	Prba.g_00553	Prag.g_00332
OG0001480	Prba.g_00862	Prag.g_00363
OG0001481	Prba.g_00867	Prag.g_00367
OG0001482	Prba.g_01004	Prag.g_00436
OG0001485	Prba.g_00261	Prag.g_01617
OG0001486	Prba.g_00066	Prag.g_01151
OG0001490	Prba.g_01044	Prag.g_00391
OG0001490	Prba.g_01833	Prag.g_00039
OG0001491	Prba.g_01514	Prag.g_00791
OG0001492	Prba.g_00016	Prag.g_01200
OG0001493	Prba.g_00008	Prag.g_01208
OG0001499	Prba.g_01849	Prag.g_00054
OG0001500	Prba.g_00481	Prag.g_00254
OG0001501	Prba.g_01612	Prag.g_00683
OG0001502	Prba.g_01529	Prag.g_00776
OG0001503	Prba.g_00090	Prag.g_01127
OG0001504	Prba.g_01151	Prag.g_01313
OG0001506	Prba.g_00347	Prag.g_01531
OG0001507	Prba.g_00250	Prag.g_01632
OG0001521	Prba.g_01555	Prag.g_00743
OG0001523	Prba.g_00093	Prag.g_01124
OG0001524	Prba.g_00092	Prag.g_01125
OG0001525	Prba.g_00286	Prag.g_01589
OG0001526	Prba.g_00355	Prag.g_01422
OG0001546	Prba.g_00937	Prag.g_00503
OG0001547	Prba.g_01527	Prag.g_00778
OG0001548	Prba.g_01523	Prag.g_00782
OG0001549	Prba.g_01440	Prag.g_00863
OG0001550	Prba.g_00724	Prag.g_01111
OG0001551	Prba.g_00088	Prag.g_01129
OG0001552	Prba.g_01082	Prag.g_01217
OG0001553	Prba.g_00716	Prag.g_01485
OG0001554	Prba.g_00296	Prag.g_01580
OG0001555	Prba.g_00281	Prag.g_01595
OG0001564	Prba.g_00133	Prag.g_01435
OG0001565	Prba.g_01042	Prag.g_00395
OG0001566	Prba.g_01641	Prag.g_00654
OG0001567	Prba.g_01528	Prag.g_00777
OG0001568	Prba.g_01526	Prag.g_00779
OG0001569	Prba.g_01215	Prag.g_01086
OG0001571	Prba.g_00731	Prag.g_01104
OG0001581	Prba.g_01932	Prag.g_00137
OG0001582	Prba.g_00993	Prag.g_00447
OG0001583	Prba.g_01515	Prag.g_00790
OG0001585	Prba.g_01140	Prag.g_01307
OG0001587	Prba.g_00353	Prag.g_01729
OG0001595	Prba.g_01855	Prag.g_00061
OG0001596	Prba.g_01863	Prag.g_00069
OG0001597	Prba.g_00855	Prag.g_00356
OG0001599	Prba.g_01001	Prag.g_00439
OG0001600	Prba.g_00950	Prag.g_00490
OG0001601	Prba.g_01643	Prag.g_00652
OG0001602	Prba.g_01616	Prag.g_00679
OG0001603	Prba.g_01513	Prag.g_00792
OG0001604	Prba.g_01387	Prag.g_00914
OG0001605	Prba.g_01296	Prag.g_01004
OG0001606	Prba.g_01235	Prag.g_01065
OG0001607	Prba.g_00091	Prag.g_01126
OG0001608	Prba.g_00205	Prag.g_01380
OG0001609	Prba.g_00349	Prag.g_01529
OG0001610	Prba.g_00346	Prag.g_01532
OG0001611	Prba.g_00283	Prag.g_01592
OG0001612	Prba.g_00259	Prag.g_01618
OG0001613	Prba.g_01058	Prag.g_01823
OG0001626	Prba.g_01557	Prag.g_00741
OG0001627	Prba.g_01550	Prag.g_00749
OG0001628	Prba.g_01545	Prag.g_00754
OG0001629	Prba.g_01544	Prag.g_00755
OG0001630	Prba.g_01406	Prag.g_00896
OG0001631	Prba.g_01245	Prag.g_01054
OG0001632	Prba.g_01139	Prag.g_01625, Prag.g_01304
OG0001633	Prba.g_00199	Prag.g_01386
OG0001635	Prba.g_00244	Prag.g_01634
OG0001648	Prba.g_00866	Prag.g_00366
OG0001649	Prba.g_01244	Prag.g_01056
OG0001651	Prba.g_00285	Prag.g_01590
OG0001662	Prba.g_00744	Prag.g_01096
OG0001663	Prba.g_00081	Prag.g_01136
OG0001664	Prba.g_01124	Prag.g_01268
OG0001665	Prba.g_01127	Prag.g_01271
OG0001666	Prba.g_01149	Prag.g_01311
OG0001667	Prba.g_01169	Prag.g_01330
OG0001670	Prba.g_00254	Prag.g_01623
OG0001685	Prba.g_01436	Prag.g_00867
OG0001686	Prba.g_01297	Prag.g_01003
OG0001687	Prba.g_01251	Prag.g_01048
OG0001688	Prba.g_01246	Prag.g_01053
OG0001689	Prba.g_00777	Prag.g_01870
OG0001696	Prba.g_01437	Prag.g_00866
OG0001697	Prba.g_01428	Prag.g_00875
OG0001698	Prba.g_01247	Prag.g_01052
OG0001701	Prba.g_00356	Prag.g_01731
OG0001705	Prba.g_00897	Prag.g_00389
OG0001707	Prba.g_01228	Prag.g_01073
OG0001708	Prba.g_00082	Prag.g_01135
OG0001709	Prba.g_00117	Prag.g_01469
OG0001710	Prba.g_00375	Prag.g_01750
OG0001718	Prba.g_00856	Prag.g_00357
OG0001719	Prba.g_00885	Prag.g_00382
OG0001720	Prba.g_01173	Prag.g_01334
OG0001721	Prba.g_01553	Prag.g_00746
OG0001723	Prba.g_01137	Prag.g_01303
OG0001725	Prba.g_00883	Prag.g_00381
OG0001742	Prba.g_00870	Prag.g_00369
OG0001743	Prba.g_00746	Prag.g_01094
OG0001744	Prba.g_01178	Prag.g_01339
OG0001745	Prba.g_00306	Prag.g_01572
OG0001772	Prba.g_00898	Prag.g_00390
OG0001773	Prba.g_00279	Prag.g_01597
OG0001774	Prba.g_01640	Prag.g_00655
OG0001775	Prba.g_01239	Prag.g_01061
OG0001776	Prba.g_00748	Prag.g_01092
OG0001778	Prba.g_01163	Prag.g_01324
OG0001779	Prba.g_01179	Prag.g_01340
OG0001780	Prba.g_00138	Prag.g_01461
OG0001781	Prba.g_00271	Prag.g_01605
OG0001819	Prba.g_00886	Prag.g_00383
OG0001821	Prba.g_01552	Prag.g_00747
OG0001822	Prba.g_01531	Prag.g_00774
OG0001823	Prba.g_01435	Prag.g_00868
OG0001824	Prba.g_01298	Prag.g_01002
OG0001825	Prba.g_01238	Prag.g_01062
OG0001826	Prba.g_01236	Prag.g_01064
OG0001827	Prba.g_01233	Prag.g_01067
OG0001828	Prba.g_00751	Prag.g_01089
OG0001829	Prba.g_00747	Prag.g_01093
OG0001830	Prba.g_00728	Prag.g_01107
OG0001831	Prba.g_00098	Prag.g_01119
OG0001832	Prba.g_01158	Prag.g_01320
OG0001833	Prba.g_00197	Prag.g_01388
OG0001834	Prba.g_00141, Prba.g_00142	Prag.g_01447
OG0001919	Prba.g_00893	Prag.g_00385
OG0001920	Prba.g_01611	Prag.g_00684
OG0001921	Prba.g_01433	Prag.g_00870
OG0001982	Prba.g_00861	Prag.g_00362
OG0001983	Prba.g_01569	Prag.g_00727
OG0001984	Prba.g_01522	Prag.g_00783
OG0001985	Prba.g_01429	Prag.g_00874
OG0001986	Prba.g_01311	Prag.g_00990
OG0001987	Prba.g_01155	Prag.g_01317
OG0001989	Prba.g_00207	Prag.g_01378
OG0002026	Prba.g_00892	Prag.g_00384
OG0002027	Prba.g_01431	Prag.g_00872
OG0002028	Prba.g_01303	Prag.g_00997
OG0002030	Prba.g_01210	Prag.g_00725
OG0002031	Prba.g_00263	Prag.g_01615
OG0002032	Prba.g_00827	Prag.g_01919
OG0002034	Prba.g_00005	Prag.g_01211
OG0002057	Prba.g_01898	Prag.g_00103
OG0002058	Prba.g_00636	Prag.g_00173
OG0002059	Prba.g_00857	Prag.g_00358
OG0002060	Prba.g_00859	Prag.g_00360
OG0002061	Prba.g_00895	Prag.g_00387
OG0002064	Prba.g_00995	Prag.g_00445
OG0002065	Prba.g_01756	Prag.g_00538
OG0002066	Prba.g_01750	Prag.g_00544
OG0002067	Prba.g_01595	Prag.g_00691
OG0002068	Prba.g_01560	Prag.g_00737
OG0002069	Prba.g_01559	Prag.g_00739
OG0002070	Prba.g_01530	Prag.g_00775
OG0002071	Prba.g_01524	Prag.g_00781
OG0002072	Prba.g_01516	Prag.g_00789
OG0002073	Prba.g_01494	Prag.g_00811
OG0002074	Prba.g_01442	Prag.g_00861
OG0002075	Prba.g_01430	Prag.g_00873
OG0002076	Prba.g_01383	Prag.g_00918
OG0002077	Prba.g_01302	Prag.g_00998
OG0002078	Prba.g_01299	Prag.g_01001
OG0002079	Prba.g_01294	Prag.g_01006
OG0002080	Prba.g_01276	Prag.g_01024
OG0002081	Prba.g_01252	Prag.g_01047
OG0002082	Prba.g_01243	Prag.g_01057
OG0002083	Prba.g_01231	Prag.g_01069
OG0002084	Prba.g_01230	Prag.g_01070
OG0002085	Prba.g_01224	Prag.g_01077
OG0002086	Prba.g_01219	Prag.g_01082
OG0002087	Prba.g_01218	Prag.g_01083
OG0002088	Prba.g_01217	Prag.g_01084
OG0002089	Prba.g_00730	Prag.g_01105
OG0002090	Prba.g_00725	Prag.g_01110
OG0002091	Prba.g_00089	Prag.g_01128
OG0002093	Prba.g_01134	Prag.g_01265
OG0002094	Prba.g_01170	Prag.g_01331
OG0002095	Prba.g_01176	Prag.g_01337
OG0002099	Prba.g_00299	Prag.g_01577
OG0002100	Prba.g_00290	Prag.g_01586
OG0002101	Prba.g_00287	Prag.g_01588
OG0002102	Prba.g_00282	Prag.g_01594
OG0002103	Prba.g_00280	Prag.g_01596
OG0002104	Prba.g_00278	Prag.g_01598
OG0002105	Prba.g_00615	Prag.g_01674
OG0002146	Prba.g_00965	Prag.g_00475
OG0002148	Prba.g_01566	Prag.g_00731
OG0002149	Prba.g_01546	Prag.g_00753
OG0002150	Prba.g_01301	Prag.g_00999
OG0002151	Prba.g_00726	Prag.g_01109
OG0002152	Prba.g_01160	Prag.g_01321
OG0002153	Prba.g_01300	Prag.g_01000
OG0002215	Prba.g_01568	Prag.g_00728
OG0002216	Prba.g_01561	Prag.g_00736
OG0002217	Prba.g_01511	Prag.g_00794
OG0002218	Prba.g_01434	Prag.g_00869
OG0002220	Prba.g_01146, Prba.g_01129	Prag.g_01309
OG0002221	Prba.g_01177	Prag.g_01338
OG0002222	Prba.g_00274	Prag.g_01602
OG0002223	Prba.g_00255	Prag.g_01622
OG0002224	Prba.g_00881	Prag.g_00379
OG0002226	Prba.g_01596	Prag.g_00690
OG0002262	Prba.g_01835	Prag.g_00041
OG0002263	Prba.g_01549	Prag.g_00750
OG0002265	Prba.g_00722	Prag.g_01112
OG0002266	Prba.g_01125	Prag.g_01269
OG0002267	Prba.g_01152	Prag.g_01314
OG0002268	Prba.g_01154	Prag.g_01316
OG0002269	Prba.g_01156	Prag.g_01318
OG0002271	Prba.g_00256	Prag.g_01620
OG0002272	Prba.g_00102	Prag.g_01115
OG0002310	Prba.g_00871	Prag.g_00370
OG0002313	Prba.g_01525	Prag.g_00780
OG0002314	Prba.g_01432	Prag.g_00871
OG0002317	Prba.g_00739	Prag.g_01099
OG0002318	Prba.g_00736	Prag.g_01101
OG0002320	Prba.g_01162	Prag.g_01323
OG0002323	Prba.g_00264	Prag.g_01613
OG0002324	Prba.g_00252	Prag.g_01629
OG0002362	Prba.g_00894	Prag.g_00386
OG0002363	Prba.g_01034, Prba.g_01033	Prag.g_00407
OG0002366	Prba.g_01147	Prag.g_01310
OG0002368	Prba.g_01180	Prag.g_01341
OG0002373	Prba.g_00258	Prag.g_01619
OG0002376	Prba.g_00273	Prag.g_01603
OG0002378	Prba.g_00100	Prag.g_01117
OG0002417	Prba.g_00237	Prag.g_01258
OG0002418	Prba.g_01123	Prag.g_01263
OG0002419	Prba.g_01153	Prag.g_01315
OG0002550	Prba.g_01117	Prag.g_01227
OG0002550	Prba.g_01043	Prag.g_00394
OG0002551	Prba.g_01213	Prag.g_01088
OG0002553	Prba.g_00879	Prag.g_00377
OG0002555	Prba.g_00103	Prag.g_01114
OG0002651	Prba.g_00150	Prag.g_01410
OG0002694	Prba.g_00284	Prag.g_01591
OG0002697	Prba.g_01380	Prag.g_00921
OG0002904	Prba.g_01608	Prag.g_00687
OG0002915	Prba.g_01116	Prag.g_01226
OG0003059	Prba.g_01607	Prag.g_00688
