Orthogroup	Syab	Prbl
OG0001112	Syab.g_01362	Prbl.g_02491
OG0001113	Syab.g_01593	Prbl.g_02492
OG0001114	Syab.g_01361	Prbl.g_02493
OG0001115	Syab.g_01357	Prbl.g_02495
OG0001116	Syab.g_01355	Prbl.g_02496
OG0001117	Syab.g_01354	Prbl.g_02497
OG0001118	Syab.g_01353	Prbl.g_02498
OG0001119	Syab.g_01351	Prbl.g_02499
OG0001120	Syab.g_01347	Prbl.g_02501
OG0001122	Syab.g_01320	Prbl.g_02529
OG0001123	Syab.g_01312	Prbl.g_02536
OG0001124	Syab.g_01310	Prbl.g_02538
OG0001125	Syab.g_01308	Prbl.g_02540
OG0001126	Syab.g_01231	Prbl.g_00939
OG0001127	Syab.g_01230	Prbl.g_00938
OG0001128	Syab.g_01227	Prbl.g_00935
OG0001129	Syab.g_01225	Prbl.g_00934
OG0001130	Syab.g_01224	Prbl.g_00933
OG0001131	Syab.g_01609	Prbl.g_02575
OG0001132	Syab.g_01790	Prbl.g_01603
OG0001133	Syab.g_01895	Prbl.g_01621
OG0001134	Syab.g_01748	Prbl.g_02204
OG0001135	Syab.g_01747	Prbl.g_02202
OG0001136	Syab.g_00966	Prbl.g_02082
OG0001137	Syab.g_00990	Prbl.g_02102
OG0001138	Syab.g_01023	Prbl.g_01118
OG0001139	Syab.g_01025	Prbl.g_01116
OG0001140	Syab.g_01026	Prbl.g_01115
OG0001141	Syab.g_01027	Prbl.g_01114
OG0001142	Syab.g_01028	Prbl.g_01113
OG0001143	Syab.g_01037	Prbl.g_01376
OG0001144	Syab.g_01052	Prbl.g_02580
OG0001145	Syab.g_00928	Prbl.g_01711
OG0001146	Syab.g_00907	Prbl.g_01727
OG0001147	Syab.g_00716	Prbl.g_01333
OG0001148	Syab.g_02085	Prbl.g_00501
OG0001149	Syab.g_02084	Prbl.g_00500
OG0001150	Syab.g_02083	Prbl.g_00499
OG0001151	Syab.g_02070	Prbl.g_00487
OG0001152	Syab.g_02069	Prbl.g_00486
OG0001153	Syab.g_00731	Prbl.g_00704
OG0001154	Syab.g_00730	Prbl.g_00705
OG0001155	Syab.g_02171	Prbl.g_00454
OG0001156	Syab.g_02174	Prbl.g_00451
OG0001157	Syab.g_02175	Prbl.g_01604
OG0001158	Syab.g_02176	Prbl.g_00450
OG0001159	Syab.g_02177	Prbl.g_00449
OG0001160	Syab.g_02231	Prbl.g_00420
OG0001161	Syab.g_02797	Prbl.g_01601
OG0001162	Syab.g_00893	Prbl.g_00048
OG0001163	Syab.g_02241	Prbl.g_00406
OG0001164	Syab.g_02247	Prbl.g_00401
OG0001165	Syab.g_02252	Prbl.g_00398
OG0001166	Syab.g_02296	Prbl.g_00371
OG0001167	Syab.g_02322	Prbl.g_00350
OG0001168	Syab.g_02324	Prbl.g_00348
OG0001169	Syab.g_02326	Prbl.g_00346
OG0001170	Syab.g_02328	Prbl.g_00344
OG0001171	Syab.g_02339	Prbl.g_00334
OG0001173	Syab.g_00372	Prbl.g_01062
OG0001174	Syab.g_00380	Prbl.g_01054
OG0001175	Syab.g_00381	Prbl.g_01053
OG0001176	Syab.g_00398	Prbl.g_00953
OG0001177	Syab.g_00396	Prbl.g_00951
OG0001179	Syab.g_00427	Prbl.g_00982
OG0001180	Syab.g_00453	Prbl.g_01134
OG0001181	Syab.g_00457	Prbl.g_01138
OG0001182	Syab.g_00467	Prbl.g_01147
OG0001183	Syab.g_00474	Prbl.g_01175
OG0001184	Syab.g_00196	Prbl.g_00848
OG0001185	Syab.g_00119	Prbl.g_01291
OG0001186	Syab.g_00085	Prbl.g_02026
OG0001187	Syab.g_00081	Prbl.g_02022
OG0001188	Syab.g_00079	Prbl.g_02018
OG0001189	Syab.g_00058	Prbl.g_01996
OG0001190	Syab.g_02755	Prbl.g_02239
OG0001191	Syab.g_02771	Prbl.g_02226
OG0001192	Syab.g_02778	Prbl.g_02219
OG0001193	Syab.g_02827	Prbl.g_02181
OG0001194	Syab.g_02833	Prbl.g_02175
OG0001195	Syab.g_02834	Prbl.g_02174
OG0001196	Syab.g_02896	Prbl.g_02138
OG0001197	Syab.g_02898	Prbl.g_02136
OG0001198	Syab.g_02911	Prbl.g_02124
OG0001199	Syab.g_02440	Prbl.g_00602
OG0001200	Syab.g_02442	Prbl.g_00600
OG0001201	Syab.g_02501	Prbl.g_00551
OG0001202	Syab.g_02635	Prbl.g_00095
OG0001203	Syab.g_02369	Prbl.g_00197
OG0001204	Syab.g_00353	Prbl.g_02667
OG0001205	Syab.g_00593	Prbl.g_00642
OG0001206	Syab.g_00641	Prbl.g_01363
OG0001207	Syab.g_02088	Prbl.g_00503
OG0001208	Syab.g_02098	Prbl.g_00513
OG0001209	Syab.g_02038	Prbl.g_00763
OG0001210	Syab.g_02030	Prbl.g_00751
OG0001211	Syab.g_02013	Prbl.g_01884
OG0001212	Syab.g_01955	Prbl.g_01765
OG0001213	Syab.g_01886	Prbl.g_01631
OG0001214	Syab.g_01872	Prbl.g_01641
OG0001215	Syab.g_01171	Prbl.g_01858
OG0001216	Syab.g_01269	Prbl.g_02564
OG0001217	Syab.g_01464	Prbl.g_01904
OG0001218	Syab.g_00723	Prbl.g_00716
OG0001220	Syab.g_01737	Prbl.g_01567
OG0001221	Syab.g_01607	Prbl.g_02383
OG0001222	Syab.g_01396	Prbl.g_02210
OG0001223	Syab.g_01345	Prbl.g_02503
OG0001224	Syab.g_01214	Prbl.g_00931
OG0001225	Syab.g_01212	Prbl.g_00929
OG0001226	Syab.g_02450	Prbl.g_01704
OG0001227	Syab.g_00891	Prbl.g_00472
OG0001228	Syab.g_01697	Prbl.g_02585
OG0001229	Syab.g_01184	Prbl.g_00409
OG0001230	Syab.g_00791	Prbl.g_00252
OG0001231	Syab.g_00017	Prbl.g_01957
OG0001232	Syab.g_02306	Prbl.g_00366
OG0001233	Syab.g_02329	Prbl.g_00343
OG0001234	Syab.g_00385	Prbl.g_01050
OG0001235	Syab.g_00391	Prbl.g_00948
OG0001236	Syab.g_00200	Prbl.g_00852
OG0001237	Syab.g_00192	Prbl.g_00845
OG0001238	Syab.g_02773	Prbl.g_02225
OG0001239	Syab.g_02437	Prbl.g_00605
OG0001240	Syab.g_02484	Prbl.g_00568
OG0001241	Syab.g_02494	Prbl.g_00558
OG0001242	Syab.g_02525	Prbl.g_01322
OG0001243	Syab.g_02533	Prbl.g_00828
OG0001245	Syab.g_01762	Prbl.g_01693
OG0001246	Syab.g_02126	Prbl.g_00803
OG0001247	Syab.g_02825	Prbl.g_02295
OG0001248	Syab.g_01163	Prbl.g_01869
OG0001249	Syab.g_00514	Prbl.g_01195
OG0001250	Syab.g_01714	Prbl.g_01546
OG0001252	Syab.g_01228	Prbl.g_00936
OG0001253	Syab.g_01761	Prbl.g_01686
OG0001254	Syab.g_01749	Prbl.g_02203
OG0001255	Syab.g_01846	Prbl.g_00036
OG0001258	Syab.g_02250	Prbl.g_00400
OG0001259	Syab.g_02327	Prbl.g_00345
OG0001260	Syab.g_02350	Prbl.g_00315
OG0001261	Syab.g_00436	Prbl.g_00991
OG0001262	Syab.g_00060	Prbl.g_01999
OG0001263	Syab.g_02536	Prbl.g_00826
OG0001265	Syab.g_02523	Prbl.g_01324
OG0001266	Syab.g_02639	Prbl.g_00099
OG0001267	Syab.g_00295	Prbl.g_01453
OG0001268	Syab.g_00529	Prbl.g_01207
OG0001269	Syab.g_01809	Prbl.g_01564
OG0001270	Syab.g_00579	Prbl.g_00654
OG0001271	Syab.g_00694	Prbl.g_01343
OG0001272	Syab.g_02102	Prbl.g_00517
OG0001273	Syab.g_01878	Prbl.g_01634
OG0001274	Syab.g_02706	Prbl.g_01263
OG0001275	Syab.g_01330	Prbl.g_02518
OG0001276	Syab.g_01313	Prbl.g_02535
OG0001277	Syab.g_02163	Prbl.g_02152
OG0001278	Syab.g_01152	Prbl.g_02592
OG0001279	Syab.g_01807	Prbl.g_00156
OG0001280	Syab.g_00918	Prbl.g_01719
OG0001281	Syab.g_00906	Prbl.g_01728
OG0001283	Syab.g_02885	Prbl.g_02143
OG0001285	Syab.g_02309	Prbl.g_00362
OG0001286	Syab.g_00451	Prbl.g_01132
OG0001288	Syab.g_00094	Prbl.g_02059
OG0001290	Syab.g_02493	Prbl.g_00559
OG0001291	Syab.g_02546	Prbl.g_00816
OG0001292	Syab.g_00348	Prbl.g_01512
OG0001293	Syab.g_00322	Prbl.g_01489
OG0001294	Syab.g_01564	Prbl.g_01393
OG0001295	Syab.g_01215	Prbl.g_00748
OG0001297	Syab.g_02136	Prbl.g_00793
OG0001298	Syab.g_01980	Prbl.g_01791
OG0001300	Syab.g_01180	Prbl.g_01873
OG0001301	Syab.g_01197	Prbl.g_00022
OG0001302	Syab.g_01844	Prbl.g_01930
OG0001303	Syab.g_01424	Prbl.g_02437
OG0001307	Syab.g_01552	Prbl.g_00723
OG0001308	Syab.g_00759	Prbl.g_00224
OG0001309	Syab.g_02142	Prbl.g_00787
OG0001310	Syab.g_02288	Prbl.g_00377
OG0001311	Syab.g_01311	Prbl.g_02537
OG0001312	Syab.g_01414	Prbl.g_02448
OG0001313	Syab.g_00652, Syab.g_00660	Prbl.g_01354
OG0001313	Syab.g_00651	Prbl.g_01355
OG0001316	Syab.g_02552	Prbl.g_00809
OG0001319	Syab.g_00306	Prbl.g_01463
OG0001321	Syab.g_00616	Prbl.g_00633
OG0001322	Syab.g_00617	Prbl.g_00632
OG0001323	Syab.g_02145	Prbl.g_00784
OG0001324	Syab.g_01181	Prbl.g_01874
OG0001326	Syab.g_02841	Prbl.g_02168
OG0001328	Syab.g_01616	Prbl.g_02390
OG0001329	Syab.g_00361	Prbl.g_01079
OG0001330	Syab.g_00925	Prbl.g_01712
OG0001331	Syab.g_02081	Prbl.g_00497
OG0001332	Syab.g_02165	Prbl.g_00466
OG0001333	Syab.g_02323	Prbl.g_00349
OG0001334	Syab.g_00483	Prbl.g_01179
OG0001335	Syab.g_00484	Prbl.g_01180
OG0001336	Syab.g_02886	Prbl.g_02142
OG0001337	Syab.g_00480, Syab.g_00502	Prbl.g_01189
OG0001339	Syab.g_02496	Prbl.g_00556
OG0001340	Syab.g_00503	Prbl.g_01190
OG0001341	Syab.g_01779	Prbl.g_02285
OG0001344	Syab.g_00974	Prbl.g_02089
OG0001347	Syab.g_02830	Prbl.g_02051
OG0001348	Syab.g_01258	Prbl.g_01243
OG0001351	Syab.g_00625	Prbl.g_00624
OG0001353	Syab.g_01702	Prbl.g_01537
OG0001354	Syab.g_01358	Prbl.g_02494
OG0001357	Syab.g_00620	Prbl.g_00628
OG0001358	Syab.g_01900	Prbl.g_01615
OG0001360	Syab.g_01010	Prbl.g_01104
OG0001361	Syab.g_00154, Syab.g_01005	Prbl.g_00182
OG0001362	Syab.g_00754	Prbl.g_00220
OG0001363	Syab.g_00752	Prbl.g_00218
OG0001365	Syab.g_02760	Prbl.g_02234
OG0001369	Syab.g_02483	Prbl.g_00569
OG0001370	Syab.g_01831	Prbl.g_02288
OG0001373	Syab.g_02840	Prbl.g_02169
OG0001374	Syab.g_02848	Prbl.g_02161
OG0001376	Syab.g_02782	Prbl.g_02216
OG0001377	Syab.g_02781	Prbl.g_02217
OG0001378	Syab.g_00578	Prbl.g_00661
OG0001379	Syab.g_00923	Prbl.g_01714
OG0001381	Syab.g_01937	Prbl.g_02577
OG0001382	Syab.g_00393	Prbl.g_02571
OG0001383	Syab.g_02364	Prbl.g_00191
OG0001383	Syab.g_02363	Prbl.g_00190
OG0001385	Syab.g_02837	Prbl.g_02172
OG0001386	Syab.g_02838	Prbl.g_02171
OG0001387	Syab.g_02839	Prbl.g_02170
OG0001388	Syab.g_02842	Prbl.g_02167
OG0001389	Syab.g_02843	Prbl.g_02166
OG0001390	Syab.g_02844	Prbl.g_02165
OG0001391	Syab.g_02845	Prbl.g_02164
OG0001392	Syab.g_02846	Prbl.g_02163
OG0001393	Syab.g_02847	Prbl.g_02162
OG0001394	Syab.g_01599	Prbl.g_02366
OG0001396	Syab.g_02831	Prbl.g_02050
OG0001397	Syab.g_00753	Prbl.g_00219
OG0001398	Syab.g_02457	Prbl.g_01692
OG0001400	Syab.g_02557	Prbl.g_00307
OG0001401	Syab.g_01708	Prbl.g_01541
OG0001402	Syab.g_01896	Prbl.g_01620
OG0001405	Syab.g_00486	Prbl.g_01182
OG0001406	Syab.g_02783	Prbl.g_02215
OG0001409	Syab.g_00988	Prbl.g_02100
OG0001410	Syab.g_01550	Prbl.g_00724
OG0001412	Syab.g_02829	Prbl.g_01003
OG0001414	Syab.g_01938	Prbl.g_01918
OG0001415	Syab.g_02471	Prbl.g_01770
OG0001416	Syab.g_00909	Prbl.g_01725
OG0001425	Syab.g_02777	Prbl.g_02222
OG0001426	Syab.g_01135, Syab.g_00836, Syab.g_01126	Prbl.g_00480
OG0001434	Syab.g_01594	Prbl.g_02362
OG0001435	Syab.g_01637	Prbl.g_02411
OG0001436	Syab.g_00217	Prbl.g_00873
OG0001436	Syab.g_00216	Prbl.g_00872
OG0001438	Syab.g_00280	Prbl.g_01438
OG0001442	Syab.g_01583	Prbl.g_02358
OG0001443	Syab.g_02794	Prbl.g_00408
OG0001444	Syab.g_00101	Prbl.g_01234
OG0001444	Syab.g_02479	Prbl.g_00574
OG0001449	Syab.g_00357	Prbl.g_01940
OG0001450	Syab.g_01081	Prbl.g_01847
OG0001461	Syab.g_01754	Prbl.g_00620
OG0001462	Syab.g_00042	Prbl.g_01983
OG0001463	Syab.g_01104	Prbl.g_01445
OG0001472	Syab.g_01800	Prbl.g_01833
OG0001476	Syab.g_00984	Prbl.g_02095
OG0001477	Syab.g_01191	Prbl.g_00017
OG0001478	Syab.g_00706	Prbl.g_00061
OG0001478	Syab.g_00260, Syab.g_00661	Prbl.g_01349
OG0001479	Syab.g_00527	Prbl.g_01205
OG0001481	Syab.g_00621	Prbl.g_00627
OG0001484	Syab.g_02849	Prbl.g_02573
OG0001488	Syab.g_00994	Prbl.g_02106
OG0001489	Syab.g_00462	Prbl.g_01143
OG0001496	Syab.g_01188	Prbl.g_00013
OG0001497	Syab.g_01190	Prbl.g_00016
OG0001498	Syab.g_00552	Prbl.g_02675
OG0001510	Syab.g_00103	Prbl.g_02635
OG0001511	Syab.g_02509	Prbl.g_00544
OG0001512	Syab.g_02368	Prbl.g_00195
OG0001513	Syab.g_00470	Prbl.g_01706
OG0001514	Syab.g_01187	Prbl.g_00012
OG0001515	Syab.g_01176	Prbl.g_01865
OG0001516	Syab.g_01554	Prbl.g_01402
OG0001517	Syab.g_00524	Prbl.g_01202
OG0001518	Syab.g_02775	Prbl.g_02223
OG0001519	Syab.g_02796	Prbl.g_02212
OG0001525	Syab.g_01823	Prbl.g_01807
OG0001527	Syab.g_01998	Prbl.g_01898
OG0001529	Syab.g_00051	Prbl.g_01989
OG0001530	Syab.g_02507	Prbl.g_00546
OG0001531	Syab.g_02367	Prbl.g_00194
OG0001532	Syab.g_01024	Prbl.g_01117
OG0001533	Syab.g_00576	Prbl.g_00662
OG0001533	Syab.g_00636	Prbl.g_01699
OG0001534	Syab.g_01297	Prbl.g_02545
OG0001535	Syab.g_01316	Prbl.g_02533
OG0001536	Syab.g_01388	Prbl.g_02474
OG0001537	Syab.g_01606	Prbl.g_02374
OG0001538	Syab.g_01278	Prbl.g_02330
OG0001539	Syab.g_01641	Prbl.g_01587
OG0001540	Syab.g_02538	Prbl.g_00824
OG0001541	Syab.g_02603	Prbl.g_00267
OG0001542	Syab.g_02614	Prbl.g_00073
OG0001543	Syab.g_02686	Prbl.g_01241
OG0001544	Syab.g_02795	Prbl.g_02213
OG0001545	Syab.g_02874	Prbl.g_02153
OG0001555	Syab.g_02418	Prbl.g_01949
OG0001558	Syab.g_00021	Prbl.g_01960
OG0001559	Syab.g_02506	Prbl.g_00547
OG0001560	Syab.g_02492	Prbl.g_00560
OG0001561	Syab.g_01309	Prbl.g_02539
OG0001562	Syab.g_01324	Prbl.g_02525
OG0001565	Syab.g_01837	Prbl.g_02291
OG0001572	Syab.g_02215	Prbl.g_01025
OG0001574	Syab.g_02000	Prbl.g_01896
OG0001575	Syab.g_01995	Prbl.g_01901
OG0001576	Syab.g_00896	Prbl.g_01737
OG0001577	Syab.g_00964	Prbl.g_02080
OG0001579	Syab.g_00489, Syab.g_00494	Prbl.g_01186
OG0001580	Syab.g_02740	Prbl.g_02250
OG0001589	Syab.g_02331	Prbl.g_00341
OG0001590	Syab.g_01753	Prbl.g_01565
OG0001591	Syab.g_01566	Prbl.g_01591
OG0001592	Syab.g_02741	Prbl.g_02249
OG0001614	Syab.g_00121	Prbl.g_01293
OG0001615	Syab.g_01727	Prbl.g_02646
OG0001616	Syab.g_01013	Prbl.g_01380
OG0001617	Syab.g_01183	Prbl.g_00728
OG0001618	Syab.g_01665	Prbl.g_02557
OG0001619	Syab.g_01399	Prbl.g_02464
OG0001620	Syab.g_00535	Prbl.g_01215
OG0001621	Syab.g_00337	Prbl.g_01500
OG0001622	Syab.g_02884	Prbl.g_02144
OG0001627	Syab.g_02167	Prbl.g_00458
OG0001634	Syab.g_01560	Prbl.g_01396
OG0001635	Syab.g_00090	Prbl.g_01814
OG0001636	Syab.g_00041	Prbl.g_01982
OG0001637	Syab.g_02344	Prbl.g_00325
OG0001638	Syab.g_02270	Prbl.g_00379
OG0001639	Syab.g_02170	Prbl.g_00455
OG0001640	Syab.g_01233	Prbl.g_00940
OG0001641	Syab.g_01341	Prbl.g_02507
OG0001642	Syab.g_02027	Prbl.g_01563
OG0001643	Syab.g_01869	Prbl.g_01644
OG0001652	Syab.g_00019	Prbl.g_01958
OG0001653	Syab.g_02482	Prbl.g_00571
OG0001654	Syab.g_02168	Prbl.g_00457
OG0001655	Syab.g_02056, Syab.g_02672	Prbl.g_00136, Prbl.g_00680
OG0001656	Syab.g_00493	Prbl.g_01185
OG0001657	Syab.g_02575	Prbl.g_00292
OG0001658	Syab.g_02754	Prbl.g_02240
OG0001671	Syab.g_02691	Prbl.g_01248
OG0001672	Syab.g_02448	Prbl.g_00594
OG0001673	Syab.g_02375	Prbl.g_01921
OG0001674	Syab.g_01525	Prbl.g_00321
OG0001675	Syab.g_01326	Prbl.g_02522, Prbl.g_02524
OG0001676	Syab.g_00492	Prbl.g_01188
OG0001677	Syab.g_00475	Prbl.g_01176
OG0001692	Syab.g_00782	Prbl.g_00247
OG0001693	Syab.g_01209	Prbl.g_00682
OG0001694	Syab.g_00293	Prbl.g_01451
OG0001695	Syab.g_02869	Prbl.g_02158
OG0001702	Syab.g_02470	Prbl.g_00581
OG0001703	Syab.g_02089	Prbl.g_00504
OG0001712	Syab.g_01764	Prbl.g_02283
OG0001715	Syab.g_01788	Prbl.g_01675
OG0001716	Syab.g_01734	Prbl.g_01559
OG0001726	Syab.g_01087	Prbl.g_02425
OG0001729	Syab.g_02362	Prbl.g_00189
OG0001730	Syab.g_02358	Prbl.g_02624
OG0001731	Syab.g_02188	Prbl.g_00442
OG0001732	Syab.g_01045	Prbl.g_01373
OG0001734	Syab.g_01735	Prbl.g_01561
OG0001735	Syab.g_01535	Prbl.g_01410
OG0001737	Syab.g_00274	Prbl.g_01433
OG0001738	Syab.g_00233	Prbl.g_00899
OG0001740	Syab.g_02871	Prbl.g_02155
OG0001747	Syab.g_02559	Prbl.g_00309
OG0001748	Syab.g_02693	Prbl.g_01250
OG0001750	Syab.g_02480	Prbl.g_00573
OG0001751	Syab.g_02376	Prbl.g_01920
OG0001752	Syab.g_02354	Prbl.g_02621
OG0001753	Syab.g_02347	Prbl.g_00319
OG0001754	Syab.g_02346	Prbl.g_00322
OG0001755	Syab.g_02141	Prbl.g_00788
OG0001759	Syab.g_00572, Syab.g_01121	Prbl.g_01518
OG0001761	Syab.g_01920	Prbl.g_01826
OG0001762	Syab.g_01333	Prbl.g_02515
OG0001763	Syab.g_01346	Prbl.g_02502
OG0001764	Syab.g_01436	Prbl.g_02428
OG0001765	Syab.g_02799, Syab.g_01263	Prbl.g_01598
OG0001766	Syab.g_00263	Prbl.g_01423
OG0001767	Syab.g_00218	Prbl.g_00874
OG0001768	Syab.g_02620	Prbl.g_00080
OG0001783	Syab.g_00116	Prbl.g_01288
OG0001784	Syab.g_02474, Syab.g_02476	Prbl.g_00578
OG0001785	Syab.g_02345	Prbl.g_00324, Prbl.g_00323
OG0001786	Syab.g_02213	Prbl.g_00426
OG0001787	Syab.g_02042	Prbl.g_00767
OG0001788	Syab.g_02039	Prbl.g_00764
OG0001789	Syab.g_00916	Prbl.g_01721
OG0001790	Syab.g_00948	Prbl.g_02073
OG0001791	Syab.g_00986	Prbl.g_02097
OG0001792	Syab.g_01053	Prbl.g_02581
OG0001794	Syab.g_01301, Syab.g_01300	Prbl.g_02604
OG0001796	Syab.g_01322	Prbl.g_02527
OG0001797	Syab.g_01407	Prbl.g_02457
OG0001798	Syab.g_01894	Prbl.g_01622
OG0001799	Syab.g_01854	Prbl.g_01661
OG0001800	Syab.g_00819	Prbl.g_00159
OG0001801	Syab.g_00804	Prbl.g_00256
OG0001803	Syab.g_00589	Prbl.g_00646
OG0001804	Syab.g_00553	Prbl.g_02676
OG0001805	Syab.g_00342	Prbl.g_01507
OG0001806	Syab.g_00305	Prbl.g_01462
OG0001807	Syab.g_00215	Prbl.g_00871
OG0001808	Syab.g_00209	Prbl.g_00860
OG0001809	Syab.g_02549	Prbl.g_00813
OG0001811	Syab.g_02612	Prbl.g_00070
OG0001812	Syab.g_02742	Prbl.g_02248
OG0001813	Syab.g_02810	Prbl.g_02193
OG0001814	Syab.g_02899	Prbl.g_02135
OG0001815	Syab.g_02909	Prbl.g_02126
OG0001835	Syab.g_01059	Prbl.g_00020
OG0001837	Syab.g_02692	Prbl.g_01249
OG0001838	Syab.g_00008	Prbl.g_02113
OG0001839	Syab.g_00037	Prbl.g_01978
OG0001840	Syab.g_00057	Prbl.g_01995
OG0001841	Syab.g_00064	Prbl.g_02003
OG0001843	Syab.g_00122	Prbl.g_01294
OG0001844	Syab.g_00123	Prbl.g_01295
OG0001845	Syab.g_00124	Prbl.g_01301
OG0001846	Syab.g_02526	Prbl.g_01321
OG0001847	Syab.g_02524	Prbl.g_01323
OG0001848	Syab.g_02520	Prbl.g_01327
OG0001849	Syab.g_02464	Prbl.g_00586
OG0001850	Syab.g_02451	Prbl.g_00593
OG0001851	Syab.g_02444	Prbl.g_00598
OG0001852	Syab.g_02443	Prbl.g_00599
OG0001853	Syab.g_02436	Prbl.g_00606
OG0001854	Syab.g_02371	Prbl.g_01924
OG0001856	Syab.g_02228	Prbl.g_00421
OG0001857	Syab.g_02225	Prbl.g_00424
OG0001858	Syab.g_02183	Prbl.g_00445
OG0001859	Syab.g_02077	Prbl.g_00493
OG0001860	Syab.g_02091	Prbl.g_00505
OG0001861	Syab.g_02103	Prbl.g_00518
OG0001862	Syab.g_02115	Prbl.g_00530
OG0001863	Syab.g_02121	Prbl.g_00535
OG0001864	Syab.g_02032	Prbl.g_00753
OG0001865	Syab.g_01801, Syab.g_01966	Prbl.g_01778
OG0001866	Syab.g_01933	Prbl.g_01753
OG0001867	Syab.g_01922	Prbl.g_01743
OG0001868	Syab.g_00910	Prbl.g_01724
OG0001869	Syab.g_00963	Prbl.g_02079
OG0001870	Syab.g_00972	Prbl.g_02087
OG0001871	Syab.g_00977	Prbl.g_02092
OG0001872	Syab.g_01058	Prbl.g_02588
OG0001873	Syab.g_01014	Prbl.g_01381
OG0001874	Syab.g_01011	Prbl.g_01105
OG0001877	Syab.g_01177	Prbl.g_01866
OG0001878	Syab.g_01329	Prbl.g_02519
OG0001879	Syab.g_01336	Prbl.g_02511
OG0001880	Syab.g_01379	Prbl.g_02481
OG0001881	Syab.g_01380	Prbl.g_02480
OG0001882	Syab.g_01404	Prbl.g_02460
OG0001883	Syab.g_01408	Prbl.g_02455
OG0001884	Syab.g_01805	Prbl.g_02446
OG0001885	Syab.g_01431	Prbl.g_02433
OG0001886	Syab.g_01435	Prbl.g_02429
OG0001887	Syab.g_01617	Prbl.g_02391
OG0001888	Syab.g_01592	Prbl.g_02349
OG0001889	Syab.g_01288	Prbl.g_02321
OG0001890	Syab.g_01721	Prbl.g_01553
OG0001891	Syab.g_01725	Prbl.g_01557
OG0001892	Syab.g_01838	Prbl.g_01570
OG0001893	Syab.g_01893	Prbl.g_01623
OG0001894	Syab.g_01874	Prbl.g_01638
OG0001895	Syab.g_00813	Prbl.g_00162
OG0001896	Syab.g_00574	Prbl.g_00664
OG0001897	Syab.g_00532	Prbl.g_01209
OG0001898	Syab.g_00513	Prbl.g_01193
OG0001899	Syab.g_00434	Prbl.g_00989
OG0001900	Syab.g_00320	Prbl.g_01488
OG0001901	Syab.g_00319	Prbl.g_01487
OG0001902	Syab.g_00288	Prbl.g_01446
OG0001903	Syab.g_00279	Prbl.g_01437
OG0001904	Syab.g_00213	Prbl.g_00868
OG0001905	Syab.g_00206	Prbl.g_00858
OG0001906	Syab.g_02539	Prbl.g_00823
OG0001908	Syab.g_02605	Prbl.g_00266
OG0001909	Syab.g_02618	Prbl.g_00078
OG0001910	Syab.g_02697	Prbl.g_01254
OG0001912	Syab.g_02765	Prbl.g_02229
OG0001913	Syab.g_02769	Prbl.g_02227
OG0001914	Syab.g_01751	Prbl.g_02199
OG0001929	Syab.g_00071	Prbl.g_02010
OG0001932	Syab.g_00120	Prbl.g_01292
OG0001933	Syab.g_02503	Prbl.g_00549
OG0001934	Syab.g_02488	Prbl.g_00564
OG0001935	Syab.g_02441	Prbl.g_00601
OG0001936	Syab.g_01467	Prbl.g_01944
OG0001937	Syab.g_02196	Prbl.g_00434
OG0001938	Syab.g_02093	Prbl.g_00507
OG0001939	Syab.g_01845	Prbl.g_02648
OG0001940	Syab.g_01981	Prbl.g_01792
OG0001941	Syab.g_00905	Prbl.g_01729
OG0001943	Syab.g_00987	Prbl.g_02098
OG0001944	Syab.g_01442	Prbl.g_01070
OG0001946	Syab.g_01178	Prbl.g_01871
OG0001947	Syab.g_01235	Prbl.g_00942
OG0001948	Syab.g_01344	Prbl.g_02504
OG0001949	Syab.g_01363	Prbl.g_02490
OG0001950	Syab.g_01365	Prbl.g_02488
OG0001951	Syab.g_01381	Prbl.g_02479
OG0001952	Syab.g_01405	Prbl.g_02459
OG0001953	Syab.g_01406	Prbl.g_02458
OG0001957	Syab.g_01888	Prbl.g_01628
OG0001958	Syab.g_01537	Prbl.g_01407
OG0001960	Syab.g_00717	Prbl.g_00721
OG0001961	Syab.g_00692	Prbl.g_01345
OG0001964	Syab.g_00383	Prbl.g_01052
OG0001965	Syab.g_02045	Prbl.g_01501
OG0001966	Syab.g_00326	Prbl.g_01493
OG0001967	Syab.g_00324	Prbl.g_01491
OG0001968	Syab.g_00323	Prbl.g_01490
OG0001969	Syab.g_00251	Prbl.g_01418
OG0001970	Syab.g_02541	Prbl.g_00821
OG0001971	Syab.g_02616	Prbl.g_00076
OG0001972	Syab.g_02710	Prbl.g_01267
OG0001973	Syab.g_02720	Prbl.g_02268, Prbl.g_02256
OG0001974	Syab.g_02750	Prbl.g_02242
OG0001975	Syab.g_01750	Prbl.g_02200
OG0001976	Syab.g_01752	Prbl.g_02198
OG0001995	Syab.g_00345	Prbl.g_00757
OG0001997	Syab.g_02478	Prbl.g_00575
OG0001999	Syab.g_02321	Prbl.g_00351
OG0002000	Syab.g_02143	Prbl.g_00786
OG0002002	Syab.g_01057	Prbl.g_02587
OG0002003	Syab.g_01175	Prbl.g_01861
OG0002004	Syab.g_00198, Syab.g_02255	Prbl.g_01848
OG0002006	Syab.g_01236	Prbl.g_00943
OG0002007	Syab.g_01237	Prbl.g_00944
OG0002008	Syab.g_01331	Prbl.g_02517
OG0002009	Syab.g_01603	Prbl.g_02371
