Orthogroup	Syab	Prba
OG0001172	Syab.g_00371	Prba.g_00360
OG0001173	Syab.g_00372	Prba.g_00361
OG0001174	Syab.g_00380	Prba.g_00369
OG0001175	Syab.g_00381	Prba.g_00370
OG0001176	Syab.g_00398	Prba.g_00377
OG0001177	Syab.g_00396	Prba.g_00380
OG0001178	Syab.g_02263	Prba.g_00385
OG0001179	Syab.g_00427	Prba.g_00413
OG0001180	Syab.g_00453	Prba.g_00435
OG0001181	Syab.g_00457	Prba.g_01048
OG0001182	Syab.g_00467	Prba.g_01055
OG0001183	Syab.g_00474	Prba.g_01060
OG0001184	Syab.g_00196	Prba.g_01076
OG0001185	Syab.g_00119	Prba.g_00762
OG0001186	Syab.g_00085	Prba.g_00786
OG0001187	Syab.g_00081	Prba.g_00790
OG0001188	Syab.g_00079	Prba.g_00793
OG0001189	Syab.g_00058	Prba.g_00810
OG0001190	Syab.g_02755	Prba.g_00814
OG0001191	Syab.g_02771	Prba.g_00824
OG0001192	Syab.g_02778	Prba.g_00829
OG0001193	Syab.g_02827	Prba.g_00839
OG0001194	Syab.g_02833	Prba.g_00840
OG0001195	Syab.g_02834	Prba.g_00841
OG0001196	Syab.g_02896	Prba.g_01782
OG0001197	Syab.g_02898	Prba.g_01783
OG0001198	Syab.g_02911	Prba.g_01790
OG0001199	Syab.g_02440	Prba.g_01862
OG0001200	Syab.g_02442	Prba.g_01864
OG0001201	Syab.g_02501	Prba.g_01896
OG0001202	Syab.g_02635	Prba.g_00655
OG0001203	Syab.g_02369	Prba.g_00457
OG0001204	Syab.g_00353	Prba.g_00462
OG0001205	Syab.g_00593	Prba.g_01016
OG0001206	Syab.g_00641	Prba.g_00999
OG0001207	Syab.g_02088	Prba.g_00984
OG0001208	Syab.g_02098	Prba.g_00979
OG0001209	Syab.g_02038	Prba.g_00926
OG0001210	Syab.g_02030	Prba.g_01775
OG0001211	Syab.g_02013	Prba.g_01765
OG0001212	Syab.g_01955	Prba.g_01721
OG0001213	Syab.g_01886	Prba.g_01688
OG0001214	Syab.g_01872	Prba.g_01680
OG0001215	Syab.g_01171	Prba.g_01627
OG0001216	Syab.g_01269	Prba.g_01592
OG0001217	Syab.g_01464	Prba.g_01554
OG0001218	Syab.g_00723	Prba.g_01547
OG0001220	Syab.g_01737	Prba.g_01447
OG0001221	Syab.g_01607	Prba.g_01384
OG0001222	Syab.g_01396	Prba.g_01345
OG0001223	Syab.g_01345	Prba.g_01319
OG0001224	Syab.g_01214	Prba.g_01268
OG0001225	Syab.g_01212	Prba.g_01266
OG0001226	Syab.g_02450	Prba.g_01240
OG0001227	Syab.g_00891	Prba.g_01222
OG0001228	Syab.g_01697	Prba.g_00018
OG0001229	Syab.g_01184	Prba.g_00198
OG0001230	Syab.g_00791	Prba.g_00105
OG0001231	Syab.g_00017	Prba.g_00291
OG0001232	Syab.g_02306	Prba.g_00597
OG0001233	Syab.g_02329	Prba.g_00577
OG0001234	Syab.g_00385	Prba.g_00372
OG0001235	Syab.g_00391	Prba.g_00382
OG0001236	Syab.g_00200	Prba.g_01073
OG0001237	Syab.g_00192	Prba.g_01077
OG0001238	Syab.g_02773	Prba.g_00825
OG0001239	Syab.g_02437	Prba.g_01859
OG0001240	Syab.g_02484	Prba.g_01881
OG0001241	Syab.g_02494	Prba.g_01889
OG0001242	Syab.g_02525	Prba.g_01907
OG0001243	Syab.g_02533	Prba.g_01913
OG0001244	Syab.g_02561	Prba.g_01929
OG0001245	Syab.g_01762	Prba.g_00874
OG0001246	Syab.g_02126	Prba.g_00957
OG0001247	Syab.g_02825	Prba.g_01634
OG0001248	Syab.g_01163	Prba.g_01632
OG0001249	Syab.g_00514	Prba.g_01521
OG0001250	Syab.g_01714	Prba.g_01458
OG0001251	Syab.g_01816	Prba.g_01410
OG0001252	Syab.g_01228	Prba.g_01273
OG0001253	Syab.g_01761	Prba.g_01221
OG0001254	Syab.g_01749	Prba.g_00095
OG0001255	Syab.g_01846	Prba.g_00080
OG0001256	Syab.g_02238	Prba.g_00298
OG0001257	Syab.g_01610	Prba.g_00292
OG0001258	Syab.g_02250	Prba.g_00229
OG0001259	Syab.g_02327	Prba.g_00579
OG0001260	Syab.g_02350	Prba.g_00563
OG0001261	Syab.g_00436	Prba.g_00421
OG0001262	Syab.g_00060	Prba.g_00808
OG0001263	Syab.g_02536	Prba.g_01916
OG0001265	Syab.g_02523	Prba.g_01906
OG0001266	Syab.g_02639	Prba.g_00659
OG0001267	Syab.g_00295	Prba.g_00497
OG0001268	Syab.g_00529	Prba.g_00555
OG0001269	Syab.g_01809	Prba.g_00853
OG0001270	Syab.g_00579	Prba.g_01027
OG0001271	Syab.g_00694	Prba.g_00989
OG0001272	Syab.g_02102	Prba.g_00975
OG0001273	Syab.g_01878	Prba.g_01686
OG0001274	Syab.g_02706	Prba.g_01614
OG0001275	Syab.g_01330	Prba.g_01309
OG0001276	Syab.g_01313	Prba.g_01289
OG0001277	Syab.g_02163	Prba.g_01232
OG0001278	Syab.g_01152	Prba.g_00013
OG0001279	Syab.g_01807	Prba.g_01136
OG0001280	Syab.g_00918	Prba.g_01191
OG0001281	Syab.g_00906	Prba.g_01197
OG0001282	Syab.g_02086	Prba.g_00195
OG0001283	Syab.g_02885	Prba.g_00176
OG0001284	Syab.g_02211	Prba.g_00318
OG0001285	Syab.g_02309	Prba.g_00594
OG0001286	Syab.g_00451	Prba.g_00433
OG0001287	Syab.g_00111	Prba.g_00770
OG0001288	Syab.g_00094	Prba.g_00779
OG0001289	Syab.g_02465	Prba.g_01875
OG0001290	Syab.g_02493	Prba.g_01888
OG0001291	Syab.g_02546	Prba.g_01923
OG0001292	Syab.g_00348	Prba.g_00467
OG0001293	Syab.g_00322	Prba.g_00479
OG0001294	Syab.g_01564	Prba.g_00872
OG0001295	Syab.g_01215	Prba.g_00994
OG0001296	Syab.g_02132	Prba.g_00952
OG0001297	Syab.g_02136	Prba.g_00947
OG0001298	Syab.g_01980	Prba.g_01739
OG0001299	Syab.g_01557	Prba.g_01651
OG0001300	Syab.g_01180	Prba.g_01624
OG0001301	Syab.g_01197	Prba.g_01621
OG0001302	Syab.g_01844	Prba.g_01512
OG0001303	Syab.g_01424	Prba.g_01305
OG0001304	Syab.g_01298	Prba.g_01279
OG0001305	Syab.g_01204	Prba.g_01260
OG0001306	Syab.g_00941	Prba.g_00078
OG0001307	Syab.g_01552	Prba.g_00213
OG0001308	Syab.g_00759	Prba.g_00703
OG0001309	Syab.g_02142	Prba.g_00294
OG0001310	Syab.g_02288	Prba.g_00608
OG0001311	Syab.g_01311	Prba.g_01287
OG0001312	Syab.g_01414	Prba.g_01356
OG0001315	Syab.g_00472	Prba.g_01850
OG0001316	Syab.g_02552	Prba.g_01928
OG0001317	Syab.g_02373	Prba.g_00453
OG0001318	Syab.g_00333	Prba.g_00475
OG0001319	Syab.g_00306	Prba.g_00490
OG0001321	Syab.g_00616	Prba.g_01010
OG0001322	Syab.g_00617	Prba.g_01009
OG0001323	Syab.g_02145	Prba.g_00942
OG0001324	Syab.g_01181	Prba.g_01623
OG0001325	Syab.g_01273	Prba.g_01589
OG0001326	Syab.g_02841	Prba.g_01422
OG0001327	Syab.g_01643	Prba.g_01248
OG0001328	Syab.g_01616	Prba.g_01223
OG0001329	Syab.g_00361	Prba.g_00104, Prba.g_00721
OG0001330	Syab.g_00925	Prba.g_01166
OG0001331	Syab.g_02081	Prba.g_00190
OG0001332	Syab.g_02165	Prba.g_00345
OG0001333	Syab.g_02323	Prba.g_00583
OG0001334	Syab.g_00483	Prba.g_01063
OG0001335	Syab.g_00484	Prba.g_01064
OG0001336	Syab.g_02886	Prba.g_01779
OG0001339	Syab.g_02496	Prba.g_01891
OG0001340	Syab.g_00503	Prba.g_00544
OG0001341	Syab.g_01779	Prba.g_01556
OG0001343	Syab.g_00359	Prba.g_01413
OG0001344	Syab.g_00974	Prba.g_00059
OG0001345	Syab.g_01008	Prba.g_00044
OG0001346	Syab.g_00914	Prba.g_01193
OG0001349	Syab.g_00150	Prba.g_00116
OG0001351	Syab.g_00625	Prba.g_01007
OG0001353	Syab.g_01702	Prba.g_01467
OG0001354	Syab.g_01358	Prba.g_01327
OG0001358	Syab.g_01900	Prba.g_01697
OG0001359	Syab.g_00360	Prba.g_01412
OG0001360	Syab.g_01010	Prba.g_01220
OG0001361	Syab.g_00154, Syab.g_01005	Prba.g_00047
OG0001362	Syab.g_00754	Prba.g_00699
OG0001363	Syab.g_00752	Prba.g_00697
OG0001364	Syab.g_00211	Prba.g_01066
OG0001365	Syab.g_02760	Prba.g_00818
OG0001369	Syab.g_02483	Prba.g_01880
OG0001373	Syab.g_02840	Prba.g_01423
OG0001374	Syab.g_02848	Prba.g_01415
OG0001375	Syab.g_00358	Prba.g_01414
OG0001376	Syab.g_02782	Prba.g_01254
OG0001377	Syab.g_02781	Prba.g_01253
OG0001378	Syab.g_00578	Prba.g_00750
OG0001379	Syab.g_00923	Prba.g_01186
OG0001381	Syab.g_01937	Prba.g_00202
OG0001382	Syab.g_00393	Prba.g_00277
OG0001385	Syab.g_02837	Prba.g_01426
OG0001386	Syab.g_02838	Prba.g_01425
OG0001387	Syab.g_02839	Prba.g_01424
OG0001388	Syab.g_02842	Prba.g_01421
OG0001389	Syab.g_02843	Prba.g_01420
OG0001390	Syab.g_02844	Prba.g_01419
OG0001391	Syab.g_02845	Prba.g_01418
OG0001392	Syab.g_02846	Prba.g_01417
OG0001393	Syab.g_02847	Prba.g_01416
OG0001397	Syab.g_00753	Prba.g_00698
OG0001398	Syab.g_02457	Prba.g_00265
OG0001400	Syab.g_02558	Prba.g_01609, Prba.g_01083
OG0001402	Syab.g_01896	Prba.g_01540
OG0001404	Syab.g_02433	Prba.g_01856
OG0001405	Syab.g_00486	Prba.g_00542
OG0001406	Syab.g_02783	Prba.g_01255
OG0001407	Syab.g_01158	Prba.g_01242
OG0001408	Syab.g_01826	Prba.g_01237
OG0001409	Syab.g_00988	Prba.g_00056
OG0001410	Syab.g_01550	Prba.g_00212
OG0001411	Syab.g_00147	Prba.g_00151
OG0001413	Syab.g_01812	Prba.g_00303
OG0001414	Syab.g_01938	Prba.g_00448
OG0001415	Syab.g_02471	Prba.g_00450
OG0001416	Syab.g_00909	Prba.g_01002
OG0001417	Syab.g_01359	Prba.g_00992
OG0001419	Syab.g_01159	Prba.g_01241
OG0001420	Syab.g_02155	Prba.g_00741
OG0001425	Syab.g_02777	Prba.g_00828
OG0001428	Syab.g_02594	Prba.g_00628
OG0001429	Syab.g_01423	Prba.g_01509
OG0001430	Syab.g_02743	Prba.g_01161
OG0001432	Syab.g_01818	Prba.g_00305
OG0001434	Syab.g_01594	Prba.g_01376
OG0001439	Syab.g_00248	Prba.g_00523
OG0001442	Syab.g_01583	Prba.g_01564
OG0001447	Syab.g_02534	Prba.g_01914
OG0001448	Syab.g_01789	Prba.g_00860
OG0001449	Syab.g_00357	Prba.g_00896
OG0001450	Syab.g_01081	Prba.g_01630
OG0001452	Syab.g_00338	Prba.g_01408
OG0001454	Syab.g_01808	Prba.g_01227
OG0001456	Syab.g_02850	Prba.g_00087
OG0001457	Syab.g_02851	Prba.g_00086
OG0001458	Syab.g_02852	Prba.g_00085
OG0001462	Syab.g_00042	Prba.g_01827
OG0001463	Syab.g_01104	Prba.g_00503
OG0001467	Syab.g_00805	Prba.g_01520
OG0001471	Syab.g_00253	Prba.g_00302
OG0001472	Syab.g_01800	Prba.g_00295
OG0001473	Syab.g_01813	Prba.g_00787
OG0001479	Syab.g_00527	Prba.g_00553
OG0001480	Syab.g_01836	Prba.g_00862
OG0001481	Syab.g_00621	Prba.g_00867
OG0001482	Syab.g_01349	Prba.g_01004
OG0001486	Syab.g_00967	Prba.g_00066
OG0001492	Syab.g_01155	Prba.g_00016
OG0001493	Syab.g_01147	Prba.g_00008
OG0001499	Syab.g_01112	Prba.g_01849
OG0001502	Syab.g_01733	Prba.g_01529
OG0001505	Syab.g_00189	Prba.g_00163
OG0001520	Syab.g_01992	Prba.g_00888
OG0001522	Syab.g_01703	Prba.g_01466
OG0001525	Syab.g_01823	Prba.g_00286
OG0001546	Syab.g_02150	Prba.g_00937
OG0001547	Syab.g_01440	Prba.g_01527
OG0001551	Syab.g_01166	Prba.g_00088
OG0001554	Syab.g_02753	Prba.g_00296
OG0001555	Syab.g_02418	Prba.g_00281
OG0001564	Syab.g_00177	Prba.g_00133
OG0001565	Syab.g_01837	Prba.g_01042
OG0001567	Syab.g_01441	Prba.g_01528
OG0001568	Syab.g_01439	Prba.g_01526
OG0001570	Syab.g_01443	Prba.g_00738
OG0001582	Syab.g_01881	Prba.g_00993
OG0001627	Syab.g_02167	Prba.g_01550
OG0001635	Syab.g_00090	Prba.g_00244
OG0001666	Syab.g_01471	Prba.g_01149
OG0001704	Syab.g_02425	Prba.g_01847, Prba.g_01848
OG0001709	Syab.g_00162	Prba.g_00117
OG0001712	Syab.g_01764	Prba.g_00917
OG0001726	Syab.g_01087	Prba.g_00914
OG0001745	Syab.g_01769	Prba.g_00306
OG0001922	Syab.g_00153	Prba.g_01207
OG0002112	Syab.g_00267	Prba.g_00908
OG0002157	Syab.g_00266	Prba.g_00909
OG0002158	Syab.g_00268	Prba.g_00907
OG0002559	Syab.g_01127	Prba.g_01088
OG0002560	Syab.g_01474	Prba.g_00890
