Orthogroup	Syab	Syag
OG0001143	Syab.g_01037	Syag.g_01077
OG0001144	Syab.g_01052	Syag.g_01064
OG0001145	Syab.g_00928	Syag.g_01169
OG0001146	Syab.g_00907	Syag.g_01218
OG0001147	Syab.g_00716	Syag.g_01360
OG0001148	Syab.g_02085	Syag.g_01539
OG0001149	Syab.g_02084	Syag.g_01540
OG0001150	Syab.g_02083	Syag.g_01541
OG0001151	Syab.g_02070	Syag.g_01554
OG0001152	Syab.g_02069	Syag.g_01555
OG0001153	Syab.g_00731	Syag.g_01375
OG0001154	Syab.g_00730	Syag.g_01374
OG0001155	Syab.g_02171	Syag.g_01616
OG0001156	Syab.g_02174	Syag.g_01619
OG0001157	Syab.g_02175	Syag.g_01620
OG0001158	Syab.g_02176	Syag.g_01621
OG0001159	Syab.g_02177	Syag.g_01622, Syag.g_01625
OG0001160	Syab.g_02231	Syag.g_01666
OG0001161	Syab.g_02797	Syag.g_02163
OG0001162	Syab.g_00893	Syag.g_01238
OG0001163	Syab.g_02241	Syag.g_01674
OG0001164	Syab.g_02247	Syag.g_01680
OG0001165	Syab.g_02252	Syag.g_01685
OG0001166	Syab.g_02296	Syag.g_01715
OG0001167	Syab.g_02322	Syag.g_02383
OG0001168	Syab.g_02324	Syag.g_01740
OG0001169	Syab.g_02326	Syag.g_01742
OG0001170	Syab.g_02328	Syag.g_01744
OG0001171	Syab.g_02339	Syag.g_01755
OG0001172	Syab.g_00371	Syag.g_02693
OG0001173	Syab.g_00372	Syag.g_02694
OG0001174	Syab.g_00380	Syag.g_02703
OG0001175	Syab.g_00381	Syag.g_02704
OG0001176	Syab.g_00398	Syag.g_02723
OG0001177	Syab.g_00396	Syag.g_02720
OG0001178	Syab.g_02263	Syag.g_01694
OG0001179	Syab.g_00427	Syag.g_02754
OG0001180	Syab.g_00453	Syag.g_02780
OG0001181	Syab.g_00457	Syag.g_02784
OG0001182	Syab.g_00467	Syag.g_02793
OG0001183	Syab.g_00474	Syag.g_02798
OG0001184	Syab.g_00196	Syag.g_02428
OG0001185	Syab.g_00119	Syag.g_02399
OG0001186	Syab.g_00085	Syag.g_02364
OG0001187	Syab.g_00081	Syag.g_02361
OG0001188	Syab.g_00079	Syag.g_02359
OG0001189	Syab.g_00058	Syag.g_02334
OG0001190	Syab.g_02755	Syag.g_02126
OG0001191	Syab.g_02771	Syag.g_02142
OG0001192	Syab.g_02778	Syag.g_02149
OG0001193	Syab.g_02827	Syag.g_02182
OG0001194	Syab.g_02833	Syag.g_02185
OG0001195	Syab.g_02834	Syag.g_02186
OG0001196	Syab.g_02896	Syag.g_02254
OG0001197	Syab.g_02898	Syag.g_02256
OG0001198	Syab.g_02911	Syag.g_02269
OG0001199	Syab.g_02440	Syag.g_01825
OG0001200	Syab.g_02442	Syag.g_01827
OG0001201	Syab.g_02501	Syag.g_01886
OG0001202	Syab.g_02635	Syag.g_02032
OG0001203	Syab.g_02369	Syag.g_01783
OG0001204	Syab.g_00353	Syag.g_02673
OG0001206	Syab.g_00641	Syag.g_01328
OG0001207	Syab.g_02088	Syag.g_01536
OG0001208	Syab.g_02098	Syag.g_01526
OG0001209	Syab.g_02038	Syag.g_01451
OG0001210	Syab.g_02030	Syag.g_01442
OG0001211	Syab.g_02013	Syag.g_00272
OG0001212	Syab.g_01955	Syag.g_00334
OG0001213	Syab.g_01886	Syag.g_00394
OG0001214	Syab.g_01872	Syag.g_00412
OG0001215	Syab.g_01171	Syag.g_01014
OG0001216	Syab.g_01269	Syag.g_00920
OG0001217	Syab.g_01464	Syag.g_00151
OG0001218	Syab.g_00723	Syag.g_01364
OG0001220	Syab.g_01737	Syag.g_00743
OG0001221	Syab.g_01607	Syag.g_00628
OG0001222	Syab.g_01396	Syag.g_00797
OG0001223	Syab.g_01345	Syag.g_00843
OG0001224	Syab.g_01214	Syag.g_00969
OG0001225	Syab.g_01212	Syag.g_00971
OG0001226	Syab.g_02450	Syag.g_01835
OG0001227	Syab.g_00891	Syag.g_01240
OG0001228	Syab.g_01697	Syag.g_00709
OG0001229	Syab.g_01184	Syag.g_00997
OG0001230	Syab.g_00791	Syag.g_01430
OG0001231	Syab.g_00017	Syag.g_02289
OG0001232	Syab.g_02306	Syag.g_01724
OG0001233	Syab.g_02329	Syag.g_01745
OG0001234	Syab.g_00385	Syag.g_02708
OG0001235	Syab.g_00391	Syag.g_02715
OG0001236	Syab.g_00200	Syag.g_02432
OG0001237	Syab.g_00192	Syag.g_02426
OG0001238	Syab.g_02773	Syag.g_02144
OG0001239	Syab.g_02437	Syag.g_01822
OG0001240	Syab.g_02484	Syag.g_01869
OG0001241	Syab.g_02494	Syag.g_01879
OG0001243	Syab.g_02533	Syag.g_01920
OG0001244	Syab.g_02561	Syag.g_01948
OG0001245	Syab.g_01762	Syag.g_00213
OG0001246	Syab.g_02126	Syag.g_01498
OG0001247	Syab.g_02825	Syag.g_00710
OG0001248	Syab.g_01163	Syag.g_00175
OG0001249	Syab.g_00514	Syag.g_02837
OG0001250	Syab.g_01714	Syag.g_00725
OG0001251	Syab.g_01816	Syag.g_00472
OG0001252	Syab.g_01228	Syag.g_00960
OG0001253	Syab.g_01761	Syag.g_00094
OG0001254	Syab.g_01749	Syag.g_02165
OG0001255	Syab.g_01846	Syag.g_00440
OG0001256	Syab.g_02238	Syag.g_01673
OG0001257	Syab.g_01610	Syag.g_00176
OG0001258	Syab.g_02250	Syag.g_01683
OG0001259	Syab.g_02327	Syag.g_01743
OG0001260	Syab.g_02350	Syag.g_01763
OG0001261	Syab.g_00436	Syag.g_02763
OG0001262	Syab.g_00060	Syag.g_02336
OG0001263	Syab.g_02536	Syag.g_01923
OG0001265	Syab.g_02523	Syag.g_01910
OG0001266	Syab.g_02639	Syag.g_02036
OG0001267	Syab.g_00295	Syag.g_02598
OG0001268	Syab.g_00529	Syag.g_02850
OG0001269	Syab.g_01809	Syag.g_00480
OG0001270	Syab.g_00579	Syag.g_00030
OG0001271	Syab.g_00694	Syag.g_01353
OG0001272	Syab.g_02102	Syag.g_01522
OG0001273	Syab.g_01878	Syag.g_00405
OG0001274	Syab.g_02706	Syag.g_02076
OG0001275	Syab.g_01330	Syag.g_00857
OG0001276	Syab.g_01313	Syag.g_00874
OG0001278	Syab.g_01152	Syag.g_01054
OG0001279	Syab.g_01807	Syag.g_00490
OG0001280	Syab.g_00918	Syag.g_01189
OG0001281	Syab.g_00906	Syag.g_01219
OG0001282	Syab.g_02086	Syag.g_01538
OG0001283	Syab.g_02885	Syag.g_02248
OG0001284	Syab.g_02211	Syag.g_01656
OG0001285	Syab.g_02309	Syag.g_00142, Syag.g_02205
OG0001286	Syab.g_00451	Syag.g_02778
OG0001287	Syab.g_00111	Syag.g_02391
OG0001288	Syab.g_00094	Syag.g_02373
OG0001289	Syab.g_02465	Syag.g_01850
OG0001290	Syab.g_02493	Syag.g_01878
OG0001291	Syab.g_02546	Syag.g_01933
OG0001292	Syab.g_00348	Syag.g_02667
OG0001293	Syab.g_00322	Syag.g_02625
OG0001294	Syab.g_01564	Syag.g_00593
OG0001295	Syab.g_01215	Syag.g_00968
OG0001296	Syab.g_02132	Syag.g_01492
OG0001297	Syab.g_02136	Syag.g_01488
OG0001298	Syab.g_01980	Syag.g_00309
OG0001299	Syab.g_01557	Syag.g_00582
OG0001300	Syab.g_01180	Syag.g_01003
OG0001301	Syab.g_01197	Syag.g_00987
OG0001302	Syab.g_01844	Syag.g_00442
OG0001303	Syab.g_01424	Syag.g_00769
OG0001304	Syab.g_01298	Syag.g_00890
OG0001305	Syab.g_01204	Syag.g_00981
OG0001306	Syab.g_00941	Syag.g_01160
OG0001307	Syab.g_01552	Syag.g_00577
OG0001308	Syab.g_00759	Syag.g_01406
OG0001309	Syab.g_02142	Syag.g_01482
OG0001311	Syab.g_01311	Syag.g_00876
OG0001312	Syab.g_01414	Syag.g_00779
OG0001313	Syab.g_00652	Syag.g_01336
OG0001313	Syab.g_00651, Syab.g_00659	Syag.g_01335
OG0001315	Syab.g_00472	Syag.g_02796
OG0001316	Syab.g_02552	Syag.g_01940
OG0001317	Syab.g_02373	Syag.g_01787
OG0001318	Syab.g_00333	Syag.g_02633
OG0001319	Syab.g_00306	Syag.g_02609
OG0001321	Syab.g_00616	Syag.g_00050
OG0001322	Syab.g_00617	Syag.g_00051
OG0001323	Syab.g_02145	Syag.g_01479
OG0001324	Syab.g_01181	Syag.g_01002
OG0001325	Syab.g_01273	Syag.g_00916
OG0001326	Syab.g_02841	Syag.g_02190, Syag.g_02195
OG0001328	Syab.g_01616	Syag.g_00620
OG0001329	Syab.g_00361	Syag.g_00498
OG0001330	Syab.g_00925	Syag.g_01181
OG0001331	Syab.g_02081	Syag.g_01543
OG0001332	Syab.g_02165	Syag.g_01611
OG0001333	Syab.g_02323	Syag.g_01739
OG0001334	Syab.g_00483	Syag.g_02807
OG0001335	Syab.g_00484	Syag.g_02808
OG0001336	Syab.g_02886	Syag.g_02249
OG0001337	Syab.g_00480	Syag.g_02804
OG0001337	Syab.g_00502	Syag.g_02824
OG0001338	Syab.g_00495	Syag.g_02818
OG0001338	Syab.g_00509	Syag.g_02831
OG0001338	Syab.g_02229	Syag.g_01431
OG0001338	Syab.g_00505	Syag.g_02827
OG0001339	Syab.g_02496	Syag.g_01881
OG0001341	Syab.g_01779	Syag.g_00233
OG0001343	Syab.g_00359	Syag.g_00562
OG0001344	Syab.g_00974	Syag.g_01136
OG0001345	Syab.g_01008	Syag.g_01108
OG0001346	Syab.g_00914	Syag.g_01193
OG0001347	Syab.g_02830	Syag.g_02350
OG0001348	Syab.g_01258	Syag.g_00941
OG0001349	Syab.g_00150	Syag.g_02479
OG0001351	Syab.g_00625	Syag.g_00055
OG0001353	Syab.g_01702	Syag.g_00716
OG0001354	Syab.g_01358	Syag.g_00830
OG0001358	Syab.g_01900	Syag.g_00374
OG0001359	Syab.g_00360	Syag.g_00561
OG0001360	Syab.g_01010	Syag.g_01106
OG0001361	Syab.g_00154, Syab.g_01005	Syag.g_01111
OG0001364	Syab.g_00211	Syag.g_02448
OG0001365	Syab.g_02760	Syag.g_02131
OG0001366	Syab.g_02299	Syag.g_01718
OG0001369	Syab.g_02483	Syag.g_01868
OG0001373	Syab.g_02840	Syag.g_02194
OG0001374	Syab.g_02848	Syag.g_02202
OG0001375	Syab.g_00358	Syag.g_00563
OG0001376	Syab.g_02782	Syag.g_02153
OG0001377	Syab.g_02781	Syag.g_02152
OG0001378	Syab.g_00578	Syag.g_00028
OG0001379	Syab.g_00923	Syag.g_01183
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Syag.g_02087, Syag.g_02090
OG0001383	Syab.g_02364	Syag.g_01776
OG0001383	Syab.g_02363	Syag.g_01775
OG0001385	Syab.g_02837	Syag.g_02191
OG0001386	Syab.g_02838	Syag.g_02192
OG0001387	Syab.g_02839	Syag.g_02193
OG0001388	Syab.g_02842	Syag.g_02196
OG0001389	Syab.g_02843	Syag.g_02197
OG0001390	Syab.g_02844	Syag.g_02198
OG0001391	Syab.g_02845	Syag.g_02199
OG0001392	Syab.g_02846	Syag.g_02200
OG0001393	Syab.g_02847	Syag.g_02201
OG0001394	Syab.g_01599	Syag.g_00635
OG0001396	Syab.g_02831	Syag.g_02349
OG0001398	Syab.g_02457	Syag.g_00751
OG0001401	Syab.g_01708	Syag.g_00720
OG0001402	Syab.g_01896	Syag.g_00379
OG0001404	Syab.g_02433	Syag.g_01818
OG0001405	Syab.g_00486	Syag.g_02810
OG0001406	Syab.g_02783	Syag.g_02154
OG0001408	Syab.g_01826	Syag.g_00450
OG0001409	Syab.g_00988	Syag.g_01125
OG0001410	Syab.g_01550	Syag.g_00576
OG0001411	Syab.g_00147	Syag.g_02424
OG0001413	Syab.g_01812	Syag.g_00224
OG0001416	Syab.g_00909	Syag.g_01198
OG0001417	Syab.g_01359	Syag.g_00829
OG0001419	Syab.g_01159	Syag.g_01466
OG0001420	Syab.g_02155	Syag.g_01465
OG0001425	Syab.g_02777	Syag.g_02148
OG0001426	Syab.g_02380	Syag.g_00073, Syag.g_00197
OG0001426	Syab.g_01135, Syab.g_00836, Syab.g_01126	Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001428	Syab.g_02594	Syag.g_01981
OG0001429	Syab.g_01423	Syag.g_00770
OG0001432	Syab.g_01818	Syag.g_00448
OG0001435	Syab.g_01637	Syag.g_00605
OG0001436	Syab.g_00217	Syag.g_02454
OG0001436	Syab.g_00216	Syag.g_02453
OG0001438	Syab.g_00280	Syag.g_02583
OG0001439	Syab.g_00248	Syag.g_02554
OG0001442	Syab.g_01583	Syag.g_00648
OG0001443	Syab.g_02794	Syag.g_02157
OG0001444	Syab.g_00101	Syag.g_02380
OG0001444	Syab.g_02479	Syag.g_01863
OG0001447	Syab.g_02534	Syag.g_01921
OG0001448	Syab.g_01789	Syag.g_01350
OG0001449	Syab.g_00357	Syag.g_02676
OG0001452	Syab.g_00338	Syag.g_02638
OG0001454	Syab.g_01808	Syag.g_00204
OG0001456	Syab.g_02850	Syag.g_02212
OG0001457	Syab.g_02851	Syag.g_02213
OG0001458	Syab.g_02852	Syag.g_02214
OG0001461	Syab.g_01754	Syag.g_00521
OG0001462	Syab.g_00042	Syag.g_02315
OG0001467	Syab.g_00805	Syag.g_01322
OG0001471	Syab.g_00253	Syag.g_02563
OG0001472	Syab.g_01800	Syag.g_00104
OG0001473	Syab.g_01813	Syag.g_00471
OG0001477	Syab.g_01191	Syag.g_00990
OG0001478	Syab.g_00706	Syag.g_02050
OG0001478	Syab.g_00661	Syag.g_01337
OG0001478	Syab.g_00670	Syag.g_01344
OG0001479	Syab.g_00527	Syag.g_02848
OG0001480	Syab.g_01836	Syag.g_00451
OG0001482	Syab.g_01349	Syag.g_00839
OG0001484	Syab.g_02849	Syag.g_02203
OG0001486	Syab.g_00967	Syag.g_01143
OG0001488	Syab.g_00994	Syag.g_01119
OG0001489	Syab.g_00462	Syag.g_02789
OG0001492	Syab.g_01155	Syag.g_01057
OG0001493	Syab.g_01147	Syag.g_01045
OG0001494	Syab.g_00180	Syag.g_02489
OG0001496	Syab.g_01188	Syag.g_00993
OG0001497	Syab.g_01190	Syag.g_00991
OG0001498	Syab.g_00552	Syag.g_00006
OG0001502	Syab.g_01733	Syag.g_00739
OG0001510	Syab.g_00103	Syag.g_02386
OG0001511	Syab.g_02509	Syag.g_01893
OG0001512	Syab.g_02368	Syag.g_01781
OG0001513	Syab.g_00193	Syag.g_02427
OG0001514	Syab.g_01187	Syag.g_00994
OG0001515	Syab.g_01176	Syag.g_01007
OG0001516	Syab.g_01554	Syag.g_00579
OG0001517	Syab.g_00524	Syag.g_02844
OG0001518	Syab.g_02775	Syag.g_02146
OG0001519	Syab.g_02796	Syag.g_02161
OG0001520	Syab.g_01992	Syag.g_00294
OG0001525	Syab.g_01823	Syag.g_00464
OG0001527	Syab.g_01998	Syag.g_00287
OG0001529	Syab.g_00051	Syag.g_02327
OG0001530	Syab.g_02507	Syag.g_01891
OG0001531	Syab.g_02367	Syag.g_01780
OG0001532	Syab.g_01024	Syag.g_01089
OG0001533	Syab.g_00576	Syag.g_00026
OG0001533	Syab.g_00636	Syag.g_01324
OG0001534	Syab.g_01297	Syag.g_00891
OG0001535	Syab.g_01316	Syag.g_00871
OG0001536	Syab.g_01388	Syag.g_00805
OG0001537	Syab.g_01606	Syag.g_00629
OG0001538	Syab.g_01278	Syag.g_00672
OG0001539	Syab.g_01641	Syag.g_00601
OG0001540	Syab.g_02538	Syag.g_01925
OG0001541	Syab.g_02603	Syag.g_01990
OG0001542	Syab.g_02614	Syag.g_01999
OG0001543	Syab.g_02686	Syag.g_02058
OG0001544	Syab.g_02795	Syag.g_02158
OG0001545	Syab.g_02874	Syag.g_02238
OG0001546	Syab.g_02150	Syag.g_01473
OG0001547	Syab.g_01440	Syag.g_00753
OG0001551	Syab.g_01166	Syag.g_01019
OG0001554	Syab.g_02753	Syag.g_02124
OG0001557	Syab.g_01598	Syag.g_00636
OG0001558	Syab.g_00021	Syag.g_02292
OG0001559	Syab.g_02506	Syag.g_01890
OG0001560	Syab.g_02492	Syag.g_01877
OG0001561	Syab.g_01309	Syag.g_00878
OG0001562	Syab.g_01324	Syag.g_00863
OG0001564	Syab.g_00177	Syag.g_02208
OG0001565	Syab.g_01837	Syag.g_00449
OG0001567	Syab.g_01441	Syag.g_00752
OG0001568	Syab.g_01439	Syag.g_00754
OG0001572	Syab.g_02215	Syag.g_00086
OG0001573	Syab.g_00018	Syag.g_02183
OG0001574	Syab.g_02000	Syag.g_00285
OG0001575	Syab.g_01995	Syag.g_00290
OG0001576	Syab.g_00896	Syag.g_01233
OG0001577	Syab.g_00964	Syag.g_01146
OG0001578	Syab.g_00868	Syag.g_00226
OG0001579	Syab.g_00489	Syag.g_02813
OG0001579	Syab.g_00494	Syag.g_02817
OG0001580	Syab.g_02740	Syag.g_02112
OG0001582	Syab.g_01881	Syag.g_00198
OG0001586	Syab.g_00181	Syag.g_02483
OG0001589	Syab.g_02331	Syag.g_01748
OG0001590	Syab.g_01742	Syag.g_00519
OG0001590	Syab.g_01753	Syag.g_00497
OG0001590	Syab.g_01879	Syag.g_00404
OG0001591	Syab.g_01566	Syag.g_00595
OG0001592	Syab.g_02741	Syag.g_02113
OG0001594	Syab.g_00807	Syag.g_01304
OG0001614	Syab.g_00121	Syag.g_02401
OG0001615	Syab.g_02023	Syag.g_00256
OG0001616	Syab.g_01013	Syag.g_01102
OG0001617	Syab.g_01183	Syag.g_00998
OG0001618	Syab.g_01665	Syag.g_00909
OG0001619	Syab.g_01399	Syag.g_00794
OG0001620	Syab.g_00535	Syag.g_02857
OG0001621	Syab.g_00337	Syag.g_02637
OG0001622	Syab.g_02884	Syag.g_02247
OG0001623	Syab.g_00506	Syag.g_02828
OG0001624	Syab.g_02162	Syag.g_00164
OG0001624	Syab.g_01843	Syag.g_00443
OG0001625	Syab.g_00328	Syag.g_02631
OG0001634	Syab.g_01560	Syag.g_00585
OG0001635	Syab.g_00090	Syag.g_02369
OG0001636	Syab.g_00041	Syag.g_02314
OG0001637	Syab.g_02344	Syag.g_00020
OG0001638	Syab.g_02270	Syag.g_01700
OG0001639	Syab.g_02170	Syag.g_01615
OG0001640	Syab.g_01233	Syag.g_00955
OG0001641	Syab.g_01341	Syag.g_00847
OG0001642	Syab.g_02027	Syag.g_00742
OG0001643	Syab.g_01869	Syag.g_00415
OG0001644	Syab.g_01672	Syag.g_00902
OG0001645	Syab.g_02029	Syag.g_01441
OG0001645	Syab.g_02028, Syab.g_02814	Syag.g_00559
OG0001647	Syab.g_00304	Syag.g_02607
OG0001652	Syab.g_00019	Syag.g_02290
OG0001653	Syab.g_02482	Syag.g_01866
OG0001654	Syab.g_02168	Syag.g_01613
OG0001656	Syab.g_00493	Syag.g_02816
OG0001657	Syab.g_02575	Syag.g_01962
OG0001658	Syab.g_02754	Syag.g_02125
OG0001659	Syab.g_01020	Syag.g_01093
OG0001666	Syab.g_01471	Syag.g_00218
OG0001671	Syab.g_02691	Syag.g_02063
OG0001672	Syab.g_02448	Syag.g_01833
OG0001673	Syab.g_02375	Syag.g_01789
OG0001674	Syab.g_01525	Syag.g_01317
OG0001675	Syab.g_01326	Syag.g_00861
OG0001676	Syab.g_00492	Syag.g_02815
OG0001677	Syab.g_00475	Syag.g_02800
OG0001678	Syab.g_00370	Syag.g_02692
OG0001680	Syab.g_02290	Syag.g_01709
OG0001681	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245	Syag.g_00193
OG0001682	Syab.g_01647, Syab.g_01663	Syag.g_00911
OG0001692	Syab.g_00782	Syag.g_01426
OG0001693	Syab.g_01209	Syag.g_00976
OG0001694	Syab.g_00293	Syag.g_02596
OG0001695	Syab.g_02869	Syag.g_02232
OG0001702	Syab.g_02470	Syag.g_01855
OG0001703	Syab.g_02089	Syag.g_01535
OG0001704	Syab.g_02425	Syag.g_02512
OG0001709	Syab.g_00162	Syag.g_02478
OG0001712	Syab.g_01764	Syag.g_00089
OG0001713	Syab.g_00985	Syag.g_01128
OG0001715	Syab.g_01788	Syag.g_00114
OG0001717	Syab.g_02588	Syag.g_01976
OG0001726	Syab.g_01087	Syag.g_00747
OG0001729	Syab.g_02362	Syag.g_01774
OG0001730	Syab.g_02358	Syag.g_01769
OG0001731	Syab.g_02188	Syag.g_01640
OG0001732	Syab.g_01045	Syag.g_01069
OG0001734	Syab.g_01735	Syag.g_00740
OG0001735	Syab.g_01535	Syag.g_00555
OG0001737	Syab.g_00274	Syag.g_02577
OG0001738	Syab.g_00233	Syag.g_02539
OG0001739	Syab.g_02867	Syag.g_02230
OG0001740	Syab.g_02871	Syag.g_02235
OG0001741	Syab.g_02161	Syag.g_00163
OG0001747	Syab.g_02559	Syag.g_01945
OG0001748	Syab.g_02693	Syag.g_02065
OG0001750	Syab.g_02480	Syag.g_01864
OG0001752	Syab.g_02354	Syag.g_01766
OG0001753	Syab.g_02347	Syag.g_01760
OG0001754	Syab.g_02346	Syag.g_00022
OG0001755	Syab.g_02141	Syag.g_01483
OG0001756	Syab.g_02780	Syag.g_02151
OG0001758	Syab.g_01483	Syag.g_00524
OG0001761	Syab.g_01920	Syag.g_00361
OG0001762	Syab.g_01333	Syag.g_00854
OG0001763	Syab.g_01346	Syag.g_00842
OG0001764	Syab.g_01436	Syag.g_00758
OG0001765	Syab.g_02799, Syab.g_01263	Syag.g_00080
OG0001766	Syab.g_00263	Syag.g_02567
OG0001767	Syab.g_00218	Syag.g_02455
OG0001768	Syab.g_02620	Syag.g_02008
OG0001770	Syab.g_01743	Syag.g_00523
OG0001783	Syab.g_00116	Syag.g_02396
OG0001784	Syab.g_02474, Syab.g_02476	Syag.g_01860
OG0001786	Syab.g_02213	Syag.g_01658
OG0001787	Syab.g_02042	Syag.g_01455
OG0001788	Syab.g_02039	Syag.g_01452
OG0001789	Syab.g_00916	Syag.g_01191
OG0001790	Syab.g_00948	Syag.g_01153
OG0001791	Syab.g_00986	Syag.g_01127
OG0001792	Syab.g_01053	Syag.g_01063
OG0001794	Syab.g_01301	Syag.g_00887
OG0001794	Syab.g_01300	Syag.g_00888
OG0001796	Syab.g_01322	Syag.g_00865
OG0001797	Syab.g_01407	Syag.g_00786
OG0001798	Syab.g_01894	Syag.g_00381
OG0001799	Syab.g_01854	Syag.g_00430
OG0001800	Syab.g_00819	Syag.g_01287
OG0001801	Syab.g_00804	Syag.g_01440
OG0001803	Syab.g_00589	Syag.g_00039
OG0001804	Syab.g_00553	Syag.g_00007
OG0001805	Syab.g_00342	Syag.g_02661
OG0001806	Syab.g_00305	Syag.g_02608
OG0001807	Syab.g_00215	Syag.g_02452
OG0001808	Syab.g_00209	Syag.g_02441
OG0001809	Syab.g_02549	Syag.g_01936
OG0001811	Syab.g_02612	Syag.g_01997
OG0001812	Syab.g_02742	Syag.g_02114
OG0001813	Syab.g_02810	Syag.g_02168
OG0001814	Syab.g_02899	Syag.g_02257
OG0001815	Syab.g_02909	Syag.g_02267
OG0001816	Syab.g_01644	Syag.g_00599
OG0001835	Syab.g_01059	Syag.g_01028
OG0001837	Syab.g_02692	Syag.g_02064
OG0001838	Syab.g_00008	Syag.g_02280
OG0001839	Syab.g_00037	Syag.g_02310
OG0001840	Syab.g_00057	Syag.g_02333
OG0001841	Syab.g_00064	Syag.g_02342
OG0001843	Syab.g_00122	Syag.g_02402
OG0001844	Syab.g_00123	Syag.g_02403
OG0001845	Syab.g_00124	Syag.g_02404
OG0001846	Syab.g_02526	Syag.g_01913
OG0001847	Syab.g_02524	Syag.g_01911
OG0001848	Syab.g_02520	Syag.g_01907
OG0001849	Syab.g_02464	Syag.g_01849
OG0001850	Syab.g_02451	Syag.g_01836
OG0001851	Syab.g_02444	Syag.g_01829
OG0001852	Syab.g_02443	Syag.g_01828
OG0001853	Syab.g_02436	Syag.g_01821
OG0001854	Syab.g_02371	Syag.g_01785
OG0001856	Syab.g_02228	Syag.g_01665
OG0001857	Syab.g_02225	Syag.g_01662
OG0001858	Syab.g_02183	Syag.g_01634
OG0001859	Syab.g_02077	Syag.g_01547
OG0001860	Syab.g_02091	Syag.g_01533
OG0001861	Syab.g_02103	Syag.g_01521
OG0001862	Syab.g_02115	Syag.g_01509
OG0001863	Syab.g_02121	Syag.g_01503
OG0001864	Syab.g_02032	Syag.g_01444
OG0001865	Syab.g_01966	Syag.g_00323
OG0001866	Syab.g_01933	Syag.g_00349
OG0001867	Syab.g_01922	Syag.g_00359
OG0001868	Syab.g_00910	Syag.g_01197
OG0001869	Syab.g_00963	Syag.g_01147
OG0001870	Syab.g_00972	Syag.g_01138
OG0001871	Syab.g_00977	Syag.g_01133
OG0001872	Syab.g_01058	Syag.g_01058
OG0001873	Syab.g_01014	Syag.g_01101
OG0001874	Syab.g_01011	Syag.g_01104
OG0001875	Syab.g_01493	Syag.g_00525
OG0001876	Syab.g_01494	Syag.g_00526
OG0001877	Syab.g_01177	Syag.g_01006
OG0001878	Syab.g_01329	Syag.g_00858
OG0001879	Syab.g_01336	Syag.g_00852
OG0001880	Syab.g_01379	Syag.g_00815
OG0001881	Syab.g_01380	Syag.g_00813
OG0001882	Syab.g_01404	Syag.g_00789
OG0001883	Syab.g_01408	Syag.g_00785
OG0001884	Syab.g_01805	Syag.g_00483
OG0001885	Syab.g_01431	Syag.g_00764
OG0001886	Syab.g_01435	Syag.g_00760
OG0001887	Syab.g_01617	Syag.g_00619
OG0001888	Syab.g_01592	Syag.g_00640
OG0001889	Syab.g_01288	Syag.g_00682
OG0001890	Syab.g_01721	Syag.g_00732
OG0001891	Syab.g_01725	Syag.g_00736
OG0001892	Syab.g_01838	Syag.g_00447
OG0001893	Syab.g_01893	Syag.g_00382
OG0001894	Syab.g_01874	Syag.g_00409
OG0001895	Syab.g_00813	Syag.g_01296
OG0001896	Syab.g_00574	Syag.g_00024
OG0001897	Syab.g_00532	Syag.g_02854
OG0001898	Syab.g_00513	Syag.g_02836
OG0001899	Syab.g_00434	Syag.g_02761
OG0001900	Syab.g_00320	Syag.g_02623
OG0001901	Syab.g_00319	Syag.g_02622
OG0001902	Syab.g_00288	Syag.g_02591
OG0001903	Syab.g_00279	Syag.g_02582
OG0001904	Syab.g_00213	Syag.g_02450
OG0001905	Syab.g_00206	Syag.g_02438
OG0001906	Syab.g_02539	Syag.g_01926
OG0001908	Syab.g_02605	Syag.g_01992
OG0001909	Syab.g_02618	Syag.g_02006
OG0001910	Syab.g_02697	Syag.g_02068
OG0001912	Syab.g_02765	Syag.g_02139
OG0001913	Syab.g_02769	Syag.g_02141
OG0001914	Syab.g_01751	Syag.g_00149
OG0001915	Syab.g_02906	Syag.g_02264
OG0001917	Syab.g_01314	Syag.g_00873
OG0001918	Syab.g_01466	Syag.g_00209
OG0001924	Syab.g_01915	Syag.g_00366
OG0001925	Syab.g_01916	Syag.g_00365
OG0001926	Syab.g_01917	Syag.g_00364
OG0001927	Syab.g_01918	Syag.g_00363
OG0001929	Syab.g_00071	Syag.g_02352
OG0001932	Syab.g_00120	Syag.g_02400
OG0001933	Syab.g_02503	Syag.g_01888
OG0001934	Syab.g_02488	Syag.g_01873
OG0001935	Syab.g_02441	Syag.g_01826
OG0001936	Syab.g_01467	Syag.g_00111
OG0001937	Syab.g_02196	Syag.g_01648
OG0001938	Syab.g_02093	Syag.g_01531
OG0001939	Syab.g_01845	Syag.g_00441
OG0001940	Syab.g_01981	Syag.g_00307
OG0001941	Syab.g_00905	Syag.g_01220
OG0001942	Syab.g_00940	Syag.g_01161
OG0001943	Syab.g_00987	Syag.g_01126
OG0001944	Syab.g_01442	Syag.g_00746
OG0001946	Syab.g_01178	Syag.g_01005
