Orthogroup	Syab	Syaa
OG0001115	Syab.g_01357	Syaa.g_01337
OG0001116	Syab.g_01355	Syaa.g_01335
OG0001117	Syab.g_01354	Syaa.g_01334
OG0001118	Syab.g_01353	Syaa.g_01333
OG0001119	Syab.g_01351	Syaa.g_01331
OG0001120	Syab.g_01347	Syaa.g_01328
OG0001121	Syab.g_02159	Syaa.g_01125
OG0001122	Syab.g_01320	Syaa.g_01301
OG0001123	Syab.g_01312	Syaa.g_01294
OG0001124	Syab.g_01310	Syaa.g_01292
OG0001125	Syab.g_01308	Syaa.g_01290
OG0001126	Syab.g_01231	Syaa.g_00864
OG0001127	Syab.g_01230	Syaa.g_00865
OG0001128	Syab.g_01227	Syaa.g_00868
OG0001129	Syab.g_01225	Syaa.g_00870
OG0001130	Syab.g_01224	Syaa.g_00871
OG0001131	Syab.g_01609	Syaa.g_01108
OG0001132	Syab.g_01790	Syaa.g_01468
OG0001133	Syab.g_01895	Syaa.g_01656
OG0001134	Syab.g_01748	Syaa.g_01028
OG0001135	Syab.g_01747	Syaa.g_01030
OG0001136	Syab.g_00966	Syaa.g_00767
OG0001137	Syab.g_00990	Syaa.g_00786
OG0001138	Syab.g_01023	Syaa.g_01002
OG0001139	Syab.g_01025	Syaa.g_01000
OG0001140	Syab.g_00642, Syab.g_01026	Syaa.g_00999
OG0001141	Syab.g_01027	Syaa.g_00998
OG0001142	Syab.g_01028	Syaa.g_00997
OG0001143	Syab.g_01037	Syaa.g_00987
OG0001144	Syab.g_01052	Syaa.g_00978
OG0001145	Syab.g_00928	Syaa.g_00748
OG0001146	Syab.g_00907	Syaa.g_00729
OG0001147	Syab.g_00716	Syaa.g_01837
OG0001148	Syab.g_02085	Syaa.g_02061
OG0001149	Syab.g_02084	Syaa.g_02062
OG0001150	Syab.g_02083	Syaa.g_02063
OG0001151	Syab.g_02070	Syaa.g_02076
OG0001152	Syab.g_02069	Syaa.g_02077
OG0001153	Syab.g_00731	Syaa.g_01811
OG0001154	Syab.g_00730	Syaa.g_01812
OG0001156	Syab.g_02174	Syaa.g_00623
OG0001157	Syab.g_02175	Syaa.g_00622
OG0001158	Syab.g_02176	Syaa.g_00619
OG0001159	Syab.g_02177	Syaa.g_00618
OG0001160	Syab.g_02231	Syaa.g_00574
OG0001161	Syab.g_02797	Syaa.g_02620
OG0001162	Syab.g_00893	Syaa.g_01203
OG0001163	Syab.g_02241	Syaa.g_00566
OG0001164	Syab.g_02247	Syaa.g_00560
OG0001165	Syab.g_02252	Syaa.g_00555
OG0001166	Syab.g_02296	Syaa.g_00527
OG0001167	Syab.g_02322	Syaa.g_00673
OG0001168	Syab.g_02324	Syaa.g_00672
OG0001169	Syab.g_02326	Syaa.g_00670
OG0001170	Syab.g_02328	Syaa.g_00668
OG0001171	Syab.g_02339	Syaa.g_00655
OG0001172	Syab.g_00371	Syaa.g_02347
OG0001173	Syab.g_00372	Syaa.g_02346
OG0001174	Syab.g_00380	Syaa.g_02338
OG0001175	Syab.g_00381	Syaa.g_02337
OG0001176	Syab.g_00398	Syaa.g_02314
OG0001177	Syab.g_00396	Syaa.g_02316
OG0001178	Syab.g_02263	Syaa.g_00546
OG0001179	Syab.g_00427	Syaa.g_02268
OG0001180	Syab.g_00453	Syaa.g_02243
OG0001181	Syab.g_00457	Syaa.g_02239
OG0001182	Syab.g_00467	Syaa.g_02230
OG0001183	Syab.g_00474	Syaa.g_02224
OG0001184	Syab.g_00196	Syaa.g_00151
OG0001186	Syab.g_00085	Syaa.g_00081
OG0001187	Syab.g_00081	Syaa.g_00082
OG0001188	Syab.g_00079	Syaa.g_00075
OG0001189	Syab.g_00058	Syaa.g_00057
OG0001190	Syab.g_02755	Syaa.g_02592
OG0001191	Syab.g_02771	Syaa.g_02605
OG0001192	Syab.g_02778	Syaa.g_02612
OG0001193	Syab.g_02827	Syaa.g_02658
OG0001194	Syab.g_02833	Syaa.g_02660
OG0001195	Syab.g_02834	Syaa.g_02661
OG0001196	Syab.g_02896	Syaa.g_02741
OG0001197	Syab.g_02898	Syaa.g_02743
OG0001198	Syab.g_02911	Syaa.g_02755
OG0001199	Syab.g_02440	Syaa.g_00347
OG0001200	Syab.g_02442	Syaa.g_00345
OG0001201	Syab.g_02501	Syaa.g_02381
OG0001202	Syab.g_02635	Syaa.g_02528
OG0001203	Syab.g_02369	Syaa.g_02106
OG0001204	Syab.g_00353	Syaa.g_00316
OG0001205	Syab.g_00593	Syaa.g_00713
OG0001206	Syab.g_00641	Syaa.g_01855
OG0001207	Syab.g_02088	Syaa.g_02058
OG0001208	Syab.g_02098	Syaa.g_02049
OG0001209	Syab.g_02038	Syaa.g_01977
OG0001210	Syab.g_02030	Syaa.g_01967
OG0001211	Syab.g_02013	Syaa.g_01950
OG0001212	Syab.g_01955	Syaa.g_01892
OG0001213	Syab.g_01886	Syaa.g_01646
OG0001214	Syab.g_01872	Syaa.g_01631
OG0001215	Syab.g_01171	Syaa.g_00914
OG0001216	Syab.g_01269	Syaa.g_01238
OG0001217	Syab.g_01464	Syaa.g_01559
OG0001218	Syab.g_00723	Syaa.g_01820
OG0001220	Syab.g_01737	Syaa.g_00812
OG0001221	Syab.g_01607	Syaa.g_01111
OG0001222	Syab.g_01396	Syaa.g_01371
OG0001223	Syab.g_01345	Syaa.g_01326
OG0001224	Syab.g_01214	Syaa.g_00874
OG0001225	Syab.g_01212	Syaa.g_00876
OG0001226	Syab.g_02450	Syaa.g_01579
OG0001227	Syab.g_00891	Syaa.g_02622
OG0001228	Syab.g_01697	Syaa.g_00695
OG0001229	Syab.g_01184	Syaa.g_00899
OG0001230	Syab.g_00791	Syaa.g_01764
OG0001231	Syab.g_00017	Syaa.g_00017
OG0001232	Syab.g_02306	Syaa.g_00508
OG0001233	Syab.g_02329	Syaa.g_00667
OG0001234	Syab.g_00385	Syaa.g_02333
OG0001235	Syab.g_00391	Syaa.g_02323
OG0001236	Syab.g_00200	Syaa.g_00154
OG0001238	Syab.g_02773	Syaa.g_02607
OG0001239	Syab.g_02437	Syaa.g_00350
OG0001240	Syab.g_02484	Syaa.g_02364
OG0001241	Syab.g_02494	Syaa.g_02374
OG0001242	Syab.g_02525	Syaa.g_02407
OG0001243	Syab.g_02533	Syaa.g_02415
OG0001244	Syab.g_02561	Syaa.g_02445
OG0001245	Syab.g_01762	Syaa.g_01492
OG0001246	Syab.g_02126	Syaa.g_02023
OG0001247	Syab.g_02825	Syaa.g_01207
OG0001248	Syab.g_01163	Syaa.g_01204
OG0001250	Syab.g_01714	Syaa.g_00832
OG0001251	Syab.g_01816	Syaa.g_02667
OG0001252	Syab.g_01228	Syaa.g_00867
OG0001253	Syab.g_01761	Syaa.g_01467
OG0001254	Syab.g_01749	Syaa.g_01029
OG0001255	Syab.g_01846	Syaa.g_01696
OG0001256	Syab.g_02238	Syaa.g_00567
OG0001257	Syab.g_01610	Syaa.g_01418
OG0001258	Syab.g_02250	Syaa.g_00557
OG0001259	Syab.g_02327	Syaa.g_00669
OG0001260	Syab.g_02350	Syaa.g_00642
OG0001261	Syab.g_00436	Syaa.g_02259
OG0001262	Syab.g_00060	Syaa.g_00059
OG0001263	Syab.g_02536	Syaa.g_02418
OG0001265	Syab.g_02523	Syaa.g_02405
OG0001266	Syab.g_02639	Syaa.g_02532
OG0001267	Syab.g_00295	Syaa.g_00262
OG0001268	Syab.g_00529	Syaa.g_02176
OG0001269	Syab.g_01809	Syaa.g_01499
OG0001270	Syab.g_00579	Syaa.g_00701
OG0001271	Syab.g_00694	Syaa.g_01845
OG0001272	Syab.g_02102	Syaa.g_02045
OG0001273	Syab.g_01878	Syaa.g_01639
OG0001274	Syab.g_02706	Syaa.g_02563
OG0001275	Syab.g_01330	Syaa.g_01311
OG0001276	Syab.g_01313	Syaa.g_01295
OG0001277	Syab.g_02163	Syaa.g_02724
OG0001278	Syab.g_01152	Syaa.g_00966
OG0001279	Syab.g_01807	Syaa.g_01749
OG0001280	Syab.g_00918	Syaa.g_00738
OG0001281	Syab.g_00906	Syaa.g_00728
OG0001282	Syab.g_02086	Syaa.g_02060
OG0001283	Syab.g_02885	Syaa.g_02734
OG0001284	Syab.g_02211	Syaa.g_00583
OG0001286	Syab.g_00451	Syaa.g_02245
OG0001287	Syab.g_00111	Syaa.g_00121
OG0001289	Syab.g_02465	Syaa.g_00327
OG0001290	Syab.g_02493	Syaa.g_02373
OG0001291	Syab.g_02546	Syaa.g_02428
OG0001292	Syab.g_00348	Syaa.g_00310
OG0001293	Syab.g_00322	Syaa.g_00288
OG0001294	Syab.g_01564	Syaa.g_01076
OG0001295	Syab.g_01215	Syaa.g_01964
OG0001296	Syab.g_02132	Syaa.g_02017
OG0001297	Syab.g_02136	Syaa.g_02013
OG0001298	Syab.g_01980	Syaa.g_01913
OG0001299	Syab.g_01557	Syaa.g_01070
OG0001300	Syab.g_01180	Syaa.g_00905
OG0001301	Syab.g_01197	Syaa.g_00891
OG0001302	Syab.g_01844	Syaa.g_01600
OG0001303	Syab.g_01424	Syaa.g_01402
OG0001304	Syab.g_01298	Syaa.g_01281
OG0001305	Syab.g_01204	Syaa.g_00885
OG0001306	Syab.g_00941	Syaa.g_00753
OG0001309	Syab.g_02142	Syaa.g_02005
OG0001310	Syab.g_02288	Syaa.g_00535
OG0001311	Syab.g_01311	Syaa.g_01293
OG0001312	Syab.g_01414	Syaa.g_01391
OG0001315	Syab.g_00472	Syaa.g_02226
OG0001316	Syab.g_02552	Syaa.g_02434
OG0001317	Syab.g_02373	Syaa.g_02112
OG0001318	Syab.g_00333	Syaa.g_00296
OG0001319	Syab.g_00306	Syaa.g_00273
OG0001321	Syab.g_00616	Syaa.g_00719
OG0001322	Syab.g_00617	Syaa.g_00720
OG0001323	Syab.g_02145	Syaa.g_02002
OG0001324	Syab.g_01181	Syaa.g_00904
OG0001325	Syab.g_01273	Syaa.g_01243
OG0001326	Syab.g_02841	Syaa.g_00396, Syaa.g_02672
OG0001327	Syab.g_01643	Syaa.g_01083
OG0001328	Syab.g_01616	Syaa.g_01104
OG0001330	Syab.g_00925	Syaa.g_00746
OG0001331	Syab.g_02081	Syaa.g_02065
OG0001334	Syab.g_00483	Syaa.g_02216
OG0001335	Syab.g_00484	Syaa.g_02215
OG0001336	Syab.g_02886	Syaa.g_02735
OG0001337	Syab.g_00480	Syaa.g_02219
OG0001337	Syab.g_00502	Syaa.g_02200
OG0001338	Syab.g_00509	Syaa.g_02184
OG0001338	Syab.g_00505	Syaa.g_02195
OG0001339	Syab.g_02496	Syaa.g_02376
OG0001340	Syab.g_00503	Syaa.g_02199
OG0001341	Syab.g_01779	Syaa.g_00897
OG0001343	Syab.g_00359	Syaa.g_02664
OG0001344	Syab.g_00974	Syaa.g_00775
OG0001345	Syab.g_01008	Syaa.g_00803
OG0001346	Syab.g_00914	Syaa.g_00734
OG0001347	Syab.g_02830	Syaa.g_00195
OG0001348	Syab.g_01258	Syaa.g_00847
OG0001349	Syab.g_00150	Syaa.g_00437
OG0001351	Syab.g_00625	Syaa.g_01863
OG0001353	Syab.g_01702	Syaa.g_00841
OG0001354	Syab.g_01358	Syaa.g_01338
OG0001357	Syab.g_00620, Syab.g_01373, Syab.g_02891	Syaa.g_02307
OG0001358	Syab.g_01900	Syaa.g_01663
OG0001359	Syab.g_00360	Syaa.g_02663
OG0001360	Syab.g_01010	Syaa.g_00805
OG0001361	Syab.g_00154, Syab.g_01005	Syaa.g_00800
OG0001362	Syab.g_00754	Syaa.g_01789
OG0001363	Syab.g_00752	Syaa.g_01791
OG0001364	Syab.g_00211	Syaa.g_00171
OG0001366	Syab.g_02299	Syaa.g_00524
OG0001369	Syab.g_02483	Syaa.g_02363
OG0001370	Syab.g_01831	Syaa.g_01218
OG0001373	Syab.g_02840	Syaa.g_02671
OG0001374	Syab.g_02848	Syaa.g_02679
OG0001375	Syab.g_00358	Syaa.g_02665
OG0001376	Syab.g_02782	Syaa.g_02614
OG0001377	Syab.g_02781	Syaa.g_02613
OG0001378	Syab.g_00578	Syaa.g_00700
OG0001379	Syab.g_00923	Syaa.g_00744
OG0001382	Syab.g_00393	Syaa.g_01866
OG0001383	Syab.g_02363	Syaa.g_02101
OG0001385	Syab.g_02837	Syaa.g_02668
OG0001386	Syab.g_02838	Syaa.g_02669
OG0001387	Syab.g_02839	Syaa.g_02670
OG0001388	Syab.g_02842	Syaa.g_02673
OG0001389	Syab.g_02843	Syaa.g_02674
OG0001390	Syab.g_02844	Syaa.g_02675
OG0001391	Syab.g_02845	Syaa.g_02676
OG0001392	Syab.g_02846	Syaa.g_02677
OG0001393	Syab.g_02847	Syaa.g_02678
OG0001394	Syab.g_01599	Syaa.g_01118
OG0001396	Syab.g_02831	Syaa.g_00196
OG0001398	Syab.g_02457	Syaa.g_01424
OG0001401	Syab.g_01708	Syaa.g_00837
OG0001402	Syab.g_01896	Syaa.g_01658
OG0001404	Syab.g_02433	Syaa.g_00355
OG0001405	Syab.g_00486	Syaa.g_02213
OG0001406	Syab.g_02783	Syaa.g_02615
OG0001407	Syab.g_01158	Syaa.g_01986
OG0001408	Syab.g_01826	Syaa.g_00953
OG0001411	Syab.g_00147	Syaa.g_00457
OG0001412	Syab.g_02829	Syaa.g_00442
OG0001413	Syab.g_01812	Syaa.g_01590
OG0001416	Syab.g_00909	Syaa.g_00731
OG0001417	Syab.g_01359	Syaa.g_01339
OG0001419	Syab.g_01159	Syaa.g_01985
OG0001420	Syab.g_02155	Syaa.g_01991
OG0001426	Syab.g_02380	Syaa.g_00419, Syaa.g_02303
OG0001426	Syab.g_01135, Syab.g_00836, Syab.g_01126	Syaa.g_01744
OG0001428	Syab.g_02594	Syaa.g_02481
OG0001430	Syab.g_02743	Syaa.g_02584
OG0001432	Syab.g_01818	Syaa.g_00930
OG0001434	Syab.g_01594	Syaa.g_01123
OG0001435	Syab.g_01637	Syaa.g_01090
OG0001438	Syab.g_00280	Syaa.g_00247
OG0001439	Syab.g_00248	Syaa.g_00221
OG0001442	Syab.g_01583	Syaa.g_01138
OG0001443	Syab.g_02794	Syaa.g_02617
OG0001444	Syab.g_02479	Syaa.g_02357
OG0001447	Syab.g_02534	Syaa.g_02416
OG0001448	Syab.g_01789	Syaa.g_00423
OG0001449	Syab.g_00357	Syaa.g_02098, Syaa.g_01042
OG0001452	Syab.g_00338	Syaa.g_00301
OG0001454	Syab.g_01808	Syaa.g_01580
OG0001456	Syab.g_02850	Syaa.g_02687
OG0001457	Syab.g_02851	Syaa.g_02688
OG0001458	Syab.g_02852	Syaa.g_02689
OG0001461	Syab.g_01754	Syaa.g_02328
OG0001467	Syab.g_00805	Syaa.g_01601
OG0001471	Syab.g_00253	Syaa.g_00226
OG0001473	Syab.g_01813	Syaa.g_01603
OG0001477	Syab.g_01191	Syaa.g_00893
OG0001479	Syab.g_00527	Syaa.g_02178
OG0001480	Syab.g_01836	Syaa.g_00810
OG0001482	Syab.g_01349	Syaa.g_01329
OG0001486	Syab.g_00967	Syaa.g_00768
OG0001488	Syab.g_00994	Syaa.g_00791
OG0001489	Syab.g_00462	Syaa.g_02234
OG0001492	Syab.g_01155	Syaa.g_00969
OG0001493	Syab.g_01147	Syaa.g_00961
OG0001494	Syab.g_00180	Syaa.g_00483
OG0001496	Syab.g_01188	Syaa.g_00895
OG0001497	Syab.g_01190	Syaa.g_00894
OG0001498	Syab.g_00552	Syaa.g_02148
OG0001499	Syab.g_01112	Syaa.g_01698
OG0001502	Syab.g_01733	Syaa.g_00819
OG0001505	Syab.g_00189	Syaa.g_00495
OG0001510	Syab.g_00103	Syaa.g_00116
OG0001511	Syab.g_02509	Syaa.g_02389
OG0001512	Syab.g_02368	Syaa.g_02105
OG0001513	Syab.g_00193	Syaa.g_00150
OG0001514	Syab.g_01187	Syaa.g_00896
OG0001515	Syab.g_01176	Syaa.g_00909
OG0001516	Syab.g_01554	Syaa.g_01067
OG0001517	Syab.g_00524	Syaa.g_02181
OG0001518	Syab.g_02775	Syaa.g_02609
OG0001519	Syab.g_02796	Syaa.g_02619
OG0001520	Syab.g_01992	Syaa.g_01929
OG0001527	Syab.g_01998	Syaa.g_01936
OG0001529	Syab.g_00051	Syaa.g_00050
OG0001530	Syab.g_02507	Syaa.g_02387
OG0001531	Syab.g_02367	Syaa.g_02104
OG0001532	Syab.g_01024	Syaa.g_01001
OG0001533	Syab.g_00576	Syaa.g_01868
OG0001533	Syab.g_00636	Syaa.g_01857
OG0001534	Syab.g_01297	Syaa.g_01280
OG0001535	Syab.g_01316	Syaa.g_01297
OG0001536	Syab.g_01388	Syaa.g_01362
OG0001537	Syab.g_01606	Syaa.g_01112
OG0001538	Syab.g_01278	Syaa.g_01159
OG0001539	Syab.g_01641	Syaa.g_01085
OG0001540	Syab.g_02538	Syaa.g_02420
OG0001541	Syab.g_02603	Syaa.g_02490
OG0001542	Syab.g_02614	Syaa.g_02499
OG0001543	Syab.g_02686	Syaa.g_02547
OG0001544	Syab.g_02795	Syaa.g_02618
OG0001545	Syab.g_02874	Syaa.g_02723
OG0001546	Syab.g_02150	Syaa.g_01997
OG0001547	Syab.g_01440	Syaa.g_01420
OG0001551	Syab.g_01166	Syaa.g_00853
OG0001554	Syab.g_02753	Syaa.g_02590
OG0001557	Syab.g_01598	Syaa.g_01119
OG0001558	Syab.g_00021	Syaa.g_00022
OG0001559	Syab.g_02506	Syaa.g_02386
OG0001560	Syab.g_02492	Syaa.g_02372
OG0001561	Syab.g_01309	Syaa.g_01291
OG0001562	Syab.g_01324	Syaa.g_01305
OG0001564	Syab.g_00177	Syaa.g_02683
OG0001567	Syab.g_01441	Syaa.g_01421
OG0001568	Syab.g_01439	Syaa.g_01416
OG0001570	Syab.g_01443	Syaa.g_01693
OG0001572	Syab.g_02215	Syaa.g_01180
OG0001573	Syab.g_01264, Syab.g_00018	Syaa.g_01013
OG0001574	Syab.g_02000	Syaa.g_01938
OG0001575	Syab.g_01995	Syaa.g_01933
OG0001577	Syab.g_00964	Syaa.g_00765
OG0001579	Syab.g_00494	Syaa.g_02207
OG0001580	Syab.g_02740	Syaa.g_02580
OG0001582	Syab.g_01881	Syaa.g_01746
OG0001586	Syab.g_00181	Syaa.g_00479
OG0001589	Syab.g_02331	Syaa.g_00664
OG0001590	Syab.g_01879	Syaa.g_01640
OG0001591	Syab.g_01566	Syaa.g_01078
OG0001592	Syab.g_02741	Syaa.g_02581
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syaa.g_00942, Syaa.g_01127
OG0001614	Syab.g_00121	Syaa.g_00130
OG0001615	Syab.g_02023	Syaa.g_01958
OG0001616	Syab.g_01013	Syaa.g_01024
OG0001617	Syab.g_01183	Syaa.g_00901
OG0001618	Syab.g_01665	Syaa.g_01254
OG0001619	Syab.g_01399	Syaa.g_01374
OG0001620	Syab.g_00535	Syaa.g_02169
OG0001621	Syab.g_00337	Syaa.g_00300
OG0001622	Syab.g_02884	Syaa.g_02733
OG0001623	Syab.g_00506	Syaa.g_02194
OG0001624	Syab.g_02162	Syaa.g_01587
OG0001624	Syab.g_01843	Syaa.g_02623
OG0001625	Syab.g_00328	Syaa.g_00294
OG0001627	Syab.g_02167	Syaa.g_00629
OG0001634	Syab.g_01560	Syaa.g_01073
OG0001635	Syab.g_00090	Syaa.g_00094
OG0001636	Syab.g_00041	Syaa.g_00043
OG0001637	Syab.g_02344	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001638	Syab.g_02270	Syaa.g_00538
OG0001639	Syab.g_02170	Syaa.g_00626
OG0001640	Syab.g_01233	Syaa.g_00862
OG0001641	Syab.g_01341	Syaa.g_01321
OG0001642	Syab.g_02027	Syaa.g_00814
OG0001643	Syab.g_01869	Syaa.g_01628
OG0001644	Syab.g_01672	Syaa.g_01263
OG0001645	Syab.g_02029	Syaa.g_01965
OG0001645	Syab.g_02814	Syaa.g_00938
OG0001647	Syab.g_00304	Syaa.g_00271
OG0001652	Syab.g_00019	Syaa.g_00018
OG0001653	Syab.g_02482	Syaa.g_02360
OG0001654	Syab.g_02168	Syaa.g_00628
OG0001655	Syab.g_02056	Syaa.g_01223
OG0001656	Syab.g_00493	Syaa.g_02209
OG0001657	Syab.g_02575	Syaa.g_02464
OG0001658	Syab.g_02754	Syaa.g_02591
OG0001659	Syab.g_01020	Syaa.g_01006
OG0001666	Syab.g_01471	Syaa.g_01506
OG0001671	Syab.g_02691	Syaa.g_02552
OG0001672	Syab.g_02448	Syaa.g_00339
OG0001673	Syab.g_02375	Syaa.g_02114
OG0001675	Syab.g_01326	Syaa.g_01307
OG0001677	Syab.g_00475	Syaa.g_02223
OG0001678	Syab.g_00370	Syaa.g_02348
OG0001680	Syab.g_02290	Syaa.g_00533
OG0001681	Syab.g_01245	Syaa.g_00384, Syaa.g_00412
OG0001682	Syab.g_01647	Syaa.g_01581
OG0001692	Syab.g_00782	Syaa.g_01769
OG0001693	Syab.g_01209	Syaa.g_00880
OG0001694	Syab.g_00293	Syaa.g_00260
OG0001695	Syab.g_02869	Syaa.g_02708
OG0001702	Syab.g_02470	Syaa.g_00322
OG0001703	Syab.g_02089	Syaa.g_02057
OG0001709	Syab.g_00162	Syaa.g_00453
OG0001712	Syab.g_01764	Syaa.g_01487
OG0001713	Syab.g_00985	Syaa.g_00783
OG0001715	Syab.g_01788	Syaa.g_01563
OG0001716	Syab.g_01734	Syaa.g_00817
OG0001717	Syab.g_02588	Syaa.g_02476
OG0001729	Syab.g_02362	Syaa.g_02100
OG0001730	Syab.g_02358	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syab.g_02188	Syaa.g_00599
OG0001732	Syab.g_01045	Syaa.g_00984
OG0001734	Syab.g_01735	Syaa.g_00816
OG0001735	Syab.g_01535	Syaa.g_01060
OG0001737	Syab.g_00274	Syaa.g_00241
OG0001738	Syab.g_00233	Syaa.g_00204
OG0001739	Syab.g_02867	Syaa.g_02706
OG0001740	Syab.g_02871	Syaa.g_02720
OG0001741	Syab.g_01067	Syaa.g_01565
OG0001747	Syab.g_02559	Syaa.g_02442
OG0001750	Syab.g_02480	Syaa.g_02358
OG0001751	Syab.g_02376	Syaa.g_02115
OG0001752	Syab.g_02354	Syaa.g_00639
OG0001753	Syab.g_02347	Syaa.g_00646
OG0001754	Syab.g_02346	Syaa.g_00647
OG0001755	Syab.g_02141	Syaa.g_02006
OG0001759	Syab.g_00572, Syab.g_01121	Syaa.g_01505
OG0001761	Syab.g_01920	Syaa.g_01679
OG0001762	Syab.g_01333	Syaa.g_01314
OG0001763	Syab.g_01346	Syaa.g_01327
OG0001764	Syab.g_01436	Syaa.g_01412
OG0001766	Syab.g_00263	Syaa.g_00230
OG0001767	Syab.g_00218	Syaa.g_00179
OG0001768	Syab.g_02620	Syaa.g_02505
OG0001770	Syab.g_01743	Syaa.g_00115
OG0001783	Syab.g_00116	Syaa.g_00126
OG0001784	Syab.g_02474, Syab.g_02476	Syaa.g_02354
OG0001785	Syab.g_02345	Syaa.g_00648
OG0001786	Syab.g_02213	Syaa.g_00581
OG0001787	Syab.g_02042	Syaa.g_01981
OG0001788	Syab.g_02039	Syaa.g_01978
OG0001789	Syab.g_00916	Syaa.g_00736
OG0001790	Syab.g_00948	Syaa.g_00760
OG0001792	Syab.g_01053	Syaa.g_00977
OG0001794	Syab.g_01301, Syab.g_01300	Syaa.g_01283
OG0001796	Syab.g_01322	Syaa.g_01303
OG0001797	Syab.g_01407	Syaa.g_01382
OG0001798	Syab.g_01894	Syaa.g_01655
OG0001799	Syab.g_01854	Syaa.g_01617
OG0001800	Syab.g_00819	Syaa.g_01750
OG0001801	Syab.g_00804	Syaa.g_01759
OG0001803	Syab.g_00589	Syaa.g_00709
OG0001804	Syab.g_00553	Syaa.g_02147
OG0001805	Syab.g_00342	Syaa.g_00305
OG0001806	Syab.g_00305	Syaa.g_00272
OG0001807	Syab.g_00215	Syaa.g_00176
OG0001808	Syab.g_00209	Syaa.g_00163
OG0001811	Syab.g_02612	Syaa.g_02497
OG0001812	Syab.g_02742	Syaa.g_02582
OG0001813	Syab.g_02810	Syaa.g_02646
OG0001814	Syab.g_02899	Syaa.g_02744
OG0001815	Syab.g_02909	Syaa.g_02753
OG0001816	Syab.g_01644	Syaa.g_01082
OG0001817	Syab.g_01777	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syab.g_00008	Syaa.g_00008
OG0001839	Syab.g_00037	Syaa.g_00039
OG0001840	Syab.g_00057	Syaa.g_00056
OG0001841	Syab.g_00064	Syaa.g_00063
OG0001843	Syab.g_00122	Syaa.g_00131
OG0001844	Syab.g_00123	Syaa.g_00132
OG0001845	Syab.g_00124	Syaa.g_00133
OG0001846	Syab.g_02526	Syaa.g_02408
OG0001847	Syab.g_02524	Syaa.g_02406
OG0001848	Syab.g_02520	Syaa.g_02402
OG0001849	Syab.g_02464	Syaa.g_00328
OG0001850	Syab.g_02451	Syaa.g_00337
OG0001851	Syab.g_02444	Syaa.g_00343
OG0001852	Syab.g_02443	Syaa.g_00344
OG0001853	Syab.g_02436	Syaa.g_00351
OG0001854	Syab.g_02371	Syaa.g_02109
OG0001856	Syab.g_02228	Syaa.g_00575
OG0001857	Syab.g_02225	Syaa.g_00578
OG0001858	Syab.g_02183	Syaa.g_00606
OG0001859	Syab.g_02077	Syaa.g_02069
OG0001860	Syab.g_02091	Syaa.g_02055
OG0001861	Syab.g_02103	Syaa.g_02044
OG0001862	Syab.g_02115	Syaa.g_02033
OG0001863	Syab.g_02121	Syaa.g_02028
OG0001864	Syab.g_02032	Syaa.g_01969
OG0001865	Syab.g_01801, Syab.g_01966	Syaa.g_01901
OG0001866	Syab.g_01933	Syaa.g_01878
OG0001867	Syab.g_01922	Syaa.g_01681
OG0001868	Syab.g_00910	Syaa.g_00732
OG0001869	Syab.g_00963	Syaa.g_00764
OG0001870	Syab.g_00972	Syaa.g_00773
OG0001871	Syab.g_00977	Syaa.g_00778
OG0001872	Syab.g_01058	Syaa.g_00970
OG0001873	Syab.g_01014	Syaa.g_01023
OG0001874	Syab.g_01011	Syaa.g_01026
OG0001877	Syab.g_01177	Syaa.g_00908
OG0001878	Syab.g_01329	Syaa.g_01310
OG0001879	Syab.g_01336	Syaa.g_01316
OG0001880	Syab.g_01379	Syaa.g_01352
OG0001881	Syab.g_01380	Syaa.g_01354
OG0001882	Syab.g_01404	Syaa.g_01379
OG0001883	Syab.g_01408	Syaa.g_01384
OG0001884	Syab.g_01805	Syaa.g_01393
OG0001885	Syab.g_01431	Syaa.g_01407
OG0001886	Syab.g_01435	Syaa.g_01411
OG0001887	Syab.g_01617	Syaa.g_01103
OG0001888	Syab.g_01592	Syaa.g_01131
OG0001889	Syab.g_01288	Syaa.g_01186
OG0001890	Syab.g_01721	Syaa.g_00825
OG0001891	Syab.g_01725	Syaa.g_00821
OG0001892	Syab.g_01838	Syaa.g_00809
OG0001893	Syab.g_01893	Syaa.g_01654
OG0001894	Syab.g_01874	Syaa.g_01634, Syaa.g_01635
OG0001895	Syab.g_00813	Syaa.g_01756
OG0001896	Syab.g_00574	Syaa.g_00697
OG0001897	Syab.g_00532	Syaa.g_02172
OG0001898	Syab.g_00513	Syaa.g_02188
OG0001899	Syab.g_00434	Syaa.g_02261
OG0001900	Syab.g_00320	Syaa.g_00287
OG0001901	Syab.g_00319	Syaa.g_00286
OG0001902	Syab.g_00288	Syaa.g_00255
OG0001903	Syab.g_00279	Syaa.g_00246
OG0001904	Syab.g_00213	Syaa.g_00173
OG0001905	Syab.g_00206	Syaa.g_00161
OG0001906	Syab.g_02539	Syaa.g_02421
OG0001908	Syab.g_02605	Syaa.g_02492
OG0001909	Syab.g_02618	Syaa.g_02503
