Orthogroup	Syab	Praf
OG0001157	Syab.g_02175	Praf.g_01653
OG0001158	Syab.g_02176	Praf.g_00536
OG0001159	Syab.g_02177	Praf.g_00535
OG0001160	Syab.g_02231	Praf.g_00504
OG0001161	Syab.g_02797	Praf.g_01650
OG0001162	Syab.g_00893	Praf.g_01145
OG0001163	Syab.g_02241	Praf.g_00492
OG0001164	Syab.g_02247	Praf.g_00487
OG0001165	Syab.g_02252	Praf.g_00484
OG0001166	Syab.g_02296	Praf.g_00459
OG0001167	Syab.g_02322	Praf.g_00437
OG0001168	Syab.g_02324	Praf.g_00435
OG0001169	Syab.g_02326	Praf.g_00433
OG0001170	Syab.g_02328	Praf.g_00431
OG0001171	Syab.g_02339	Praf.g_00421
OG0001172	Syab.g_00371	Praf.g_02197
OG0001173	Syab.g_00372	Praf.g_02196
OG0001174	Syab.g_00380	Praf.g_02188
OG0001175	Syab.g_00381	Praf.g_02187
OG0001176	Syab.g_00398	Praf.g_02171
OG0001177	Syab.g_00396	Praf.g_02173
OG0001178	Syab.g_02263	Praf.g_00474
OG0001179	Syab.g_00427	Praf.g_02137
OG0001180	Syab.g_00453	Praf.g_02109
OG0001181	Syab.g_00457	Praf.g_02105
OG0001182	Syab.g_00467	Praf.g_02096
OG0001183	Syab.g_00474	Praf.g_02081
OG0001184	Syab.g_00196	Praf.g_02391
OG0001185	Syab.g_00119	Praf.g_00184
OG0001186	Syab.g_00085	Praf.g_00091
OG0001187	Syab.g_00081	Praf.g_00088
OG0001188	Syab.g_00079	Praf.g_00083
OG0001189	Syab.g_00058	Praf.g_00058
OG0001190	Syab.g_02755	Praf.g_02656
OG0001191	Syab.g_02771	Praf.g_02669
OG0001192	Syab.g_02778	Praf.g_02674
OG0001193	Syab.g_02827	Praf.g_02724
OG0001194	Syab.g_02833	Praf.g_02728
OG0001195	Syab.g_02834	Praf.g_02729
OG0001196	Syab.g_02896	Praf.g_02766
OG0001197	Syab.g_02898	Praf.g_02768
OG0001198	Syab.g_02911	Praf.g_02780
OG0001199	Syab.g_02440	Praf.g_00315
OG0001200	Syab.g_02442	Praf.g_00313
OG0001201	Syab.g_02501	Praf.g_00243
OG0001203	Syab.g_02369	Praf.g_00387
OG0001204	Syab.g_00353	Praf.g_02206
OG0001205	Syab.g_00593	Praf.g_01979
OG0001206	Syab.g_00641	Praf.g_01941
OG0001207	Syab.g_02088	Praf.g_00586
OG0001208	Syab.g_02098	Praf.g_00597
OG0001209	Syab.g_02038	Praf.g_00663
OG0001210	Syab.g_02030	Praf.g_00673
OG0001211	Syab.g_02013	Praf.g_00690
OG0001212	Syab.g_01955	Praf.g_00750
OG0001213	Syab.g_01886	Praf.g_01684
OG0001214	Syab.g_01872	Praf.g_01694
OG0001215	Syab.g_01171	Praf.g_01220
OG0001216	Syab.g_01269	Praf.g_01304
OG0001217	Syab.g_01464	Praf.g_00710
OG0001218	Syab.g_00723	Praf.g_01853
OG0001220	Syab.g_01737	Praf.g_01619
OG0001221	Syab.g_01607	Praf.g_01480
OG0001222	Syab.g_01396	Praf.g_02684
OG0001223	Syab.g_01345	Praf.g_01364
OG0001224	Syab.g_01214	Praf.g_01278
OG0001225	Syab.g_01212	Praf.g_01276
OG0001226	Syab.g_02450	Praf.g_00991
OG0001227	Syab.g_00891	Praf.g_00558
OG0001228	Syab.g_01697	Praf.g_00899
OG0001229	Syab.g_01184	Praf.g_00494
OG0001230	Syab.g_00791	Praf.g_01784
OG0001231	Syab.g_00017	Praf.g_00017
OG0001232	Syab.g_02306	Praf.g_00454
OG0001233	Syab.g_02329	Praf.g_00430
OG0001234	Syab.g_00385	Praf.g_02184
OG0001235	Syab.g_00391	Praf.g_02176
OG0001236	Syab.g_00200	Praf.g_02387
OG0001237	Syab.g_00192	Praf.g_02392
OG0001238	Syab.g_02773	Praf.g_02670
OG0001239	Syab.g_02437	Praf.g_00318
OG0001240	Syab.g_02484	Praf.g_00260
OG0001241	Syab.g_02494	Praf.g_00250
OG0001243	Syab.g_02533	Praf.g_02402
OG0001244	Syab.g_02561	Praf.g_02429
OG0001245	Syab.g_01762	Praf.g_01003
OG0001246	Syab.g_02126	Praf.g_00624
OG0001247	Syab.g_02825	Praf.g_01572
OG0001248	Syab.g_01163	Praf.g_01210
OG0001249	Syab.g_00514	Praf.g_02063
OG0001250	Syab.g_01714	Praf.g_01598
OG0001252	Syab.g_01228	Praf.g_01284
OG0001253	Syab.g_01761	Praf.g_01008
OG0001254	Syab.g_01749	Praf.g_02691
OG0001255	Syab.g_01846	Praf.g_01134
OG0001256	Syab.g_02238	Praf.g_00497
OG0001258	Syab.g_02250	Praf.g_00486
OG0001259	Syab.g_02327	Praf.g_00432
OG0001260	Syab.g_02350	Praf.g_00403
OG0001261	Syab.g_00436	Praf.g_02128
OG0001262	Syab.g_00060	Praf.g_00061
OG0001263	Syab.g_02536	Praf.g_02404
OG0001265	Syab.g_02523	Praf.g_00217
OG0001266	Syab.g_02639	Praf.g_02522
OG0001267	Syab.g_00295	Praf.g_02279
OG0001268	Syab.g_00529	Praf.g_02048
OG0001269	Syab.g_01809	Praf.g_01616
OG0001270	Syab.g_00579	Praf.g_01991
OG0001271	Syab.g_00694	Praf.g_01910
OG0001272	Syab.g_02102	Praf.g_00601
OG0001273	Syab.g_01878	Praf.g_01687
OG0001274	Syab.g_02706	Praf.g_02550
OG0001275	Syab.g_01330	Praf.g_01351
OG0001276	Syab.g_01313	Praf.g_01334
OG0001277	Syab.g_02163	Praf.g_02752
OG0001278	Syab.g_01152	Praf.g_00893
OG0001279	Syab.g_01807	Praf.g_01769
OG0001280	Syab.g_00918	Praf.g_00798
OG0001281	Syab.g_00906	Praf.g_00789
OG0001283	Syab.g_02885	Praf.g_02762
OG0001285	Syab.g_02309	Praf.g_00450
OG0001286	Syab.g_00451	Praf.g_02111
OG0001287	Syab.g_00111	Praf.g_00176
OG0001288	Syab.g_00094	Praf.g_00158
OG0001290	Syab.g_02493	Praf.g_00251
OG0001291	Syab.g_02546	Praf.g_02414
OG0001292	Syab.g_00348	Praf.g_02211
OG0001293	Syab.g_00322	Praf.g_02252
OG0001294	Syab.g_01564	Praf.g_01750
OG0001295	Syab.g_01215	Praf.g_00676
OG0001298	Syab.g_01980	Praf.g_00722
OG0001300	Syab.g_01180	Praf.g_01206
OG0001301	Syab.g_01197	Praf.g_01122
OG0001302	Syab.g_01844	Praf.g_00360
OG0001303	Syab.g_01424	Praf.g_01431
OG0001307	Syab.g_01552	Praf.g_01893
OG0001308	Syab.g_00759	Praf.g_01808
OG0001309	Syab.g_02142	Praf.g_00639
OG0001310	Syab.g_02288	Praf.g_00465
OG0001311	Syab.g_01311	Praf.g_01332
OG0001312	Syab.g_01414	Praf.g_01421
OG0001313	Syab.g_00652, Syab.g_00660	Praf.g_01931
OG0001313	Syab.g_00651	Praf.g_01933
OG0001316	Syab.g_02552	Praf.g_02421
OG0001319	Syab.g_00306	Praf.g_02269
OG0001321	Syab.g_00616	Praf.g_01961
OG0001322	Syab.g_00617	Praf.g_01960
OG0001323	Syab.g_02145	Praf.g_00642
OG0001324	Syab.g_01181	Praf.g_01205
OG0001326	Syab.g_02841	Praf.g_02735
OG0001327	Syab.g_01643	Praf.g_01640
OG0001328	Syab.g_01616	Praf.g_01473
OG0001329	Syab.g_00361	Praf.g_00960
OG0001330	Syab.g_00925	Praf.g_00805
OG0001331	Syab.g_02081	Praf.g_00578
OG0001332	Syab.g_02165	Praf.g_00554
OG0001333	Syab.g_02323	Praf.g_00436
OG0001334	Syab.g_00483	Praf.g_02077
OG0001335	Syab.g_00484	Praf.g_02076
OG0001336	Syab.g_02886	Praf.g_02763
OG0001337	Syab.g_00480, Syab.g_00502	Praf.g_02067
OG0001339	Syab.g_02496	Praf.g_00248
OG0001340	Syab.g_00503	Praf.g_02066
OG0001341	Syab.g_01779	Praf.g_01580
OG0001344	Syab.g_00974	Praf.g_00859
OG0001347	Syab.g_02830	Praf.g_00085
OG0001348	Syab.g_01258	Praf.g_02569
OG0001351	Syab.g_00625	Praf.g_01958
OG0001353	Syab.g_01702	Praf.g_01589, Praf.g_01588
OG0001354	Syab.g_01358	Praf.g_01375
OG0001358	Syab.g_01900	Praf.g_01665
OG0001360	Syab.g_01010	Praf.g_00936
OG0001361	Syab.g_00154, Syab.g_01005	Praf.g_00883
OG0001362	Syab.g_00754	Praf.g_01818
OG0001363	Syab.g_00752	Praf.g_01820
OG0001365	Syab.g_02760	Praf.g_02661
OG0001369	Syab.g_02483	Praf.g_00261
OG0001370	Syab.g_01831	Praf.g_01578
OG0001373	Syab.g_02840	Praf.g_02734
OG0001374	Syab.g_02848	Praf.g_02742
OG0001376	Syab.g_02782	Praf.g_02677
OG0001377	Syab.g_02781	Praf.g_02676
OG0001378	Syab.g_00578	Praf.g_01997
OG0001379	Syab.g_00923	Praf.g_00803
OG0001381	Syab.g_01937	Praf.g_01294
OG0001382	Syab.g_00393	Praf.g_01298
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Praf.g_01157
OG0001383	Syab.g_02364	Praf.g_00393
OG0001383	Syab.g_02363	Praf.g_00394
OG0001385	Syab.g_02837	Praf.g_02731
OG0001386	Syab.g_02838	Praf.g_02732
OG0001387	Syab.g_02839	Praf.g_02733
OG0001388	Syab.g_02842	Praf.g_02736
OG0001389	Syab.g_02843	Praf.g_02737
OG0001390	Syab.g_02844	Praf.g_02738
OG0001391	Syab.g_02845	Praf.g_02739
OG0001392	Syab.g_02846	Praf.g_02740
OG0001393	Syab.g_02847	Praf.g_02741
OG0001394	Syab.g_01599	Praf.g_01496
OG0001396	Syab.g_02831	Praf.g_00084
OG0001397	Syab.g_00753	Praf.g_01819
OG0001398	Syab.g_02457	Praf.g_01004
OG0001400	Syab.g_02557	Praf.g_02427, Praf.g_02594
OG0001401	Syab.g_01708	Praf.g_01593
OG0001402	Syab.g_01896	Praf.g_01670
OG0001405	Syab.g_00486	Praf.g_02074
OG0001406	Syab.g_02783	Praf.g_02678
OG0001409	Syab.g_00988	Praf.g_00870
OG0001410	Syab.g_01550	Praf.g_01894
OG0001412	Syab.g_02829	Praf.g_00086
OG0001414	Syab.g_01938	Praf.g_00374
OG0001415	Syab.g_02471	Praf.g_00744
OG0001416	Syab.g_00909	Praf.g_00792
OG0001425	Syab.g_02777	Praf.g_02673
OG0001434	Syab.g_01594	Praf.g_01500
OG0001435	Syab.g_01637	Praf.g_01457
OG0001436	Syab.g_00217	Praf.g_02363
OG0001436	Syab.g_00216	Praf.g_02364
OG0001438	Syab.g_00280	Praf.g_02294
OG0001442	Syab.g_01583	Praf.g_01504
OG0001443	Syab.g_02794	Praf.g_00493
OG0001444	Syab.g_00101	Praf.g_00166
OG0001444	Syab.g_02479	Praf.g_00266
OG0001449	Syab.g_00357	Praf.g_00353
OG0001450	Syab.g_01081	Praf.g_01230
OG0001452	Syab.g_00338	Praf.g_00953
OG0001461	Syab.g_01754	Praf.g_01953
OG0001462	Syab.g_00042	Praf.g_00043
OG0001463	Syab.g_01104	Praf.g_02287
OG0001472	Syab.g_01800	Praf.g_01248
OG0001476	Syab.g_00984	Praf.g_00865
OG0001477	Syab.g_01191	Praf.g_01119
OG0001478	Syab.g_00260, Syab.g_00661	Praf.g_01925
OG0001479	Syab.g_00527	Praf.g_02050
OG0001484	Syab.g_02849	Praf.g_01297
OG0001488	Syab.g_00994	Praf.g_00876
OG0001489	Syab.g_00462	Praf.g_02100
OG0001494	Syab.g_00180	Praf.g_00110
OG0001496	Syab.g_01188	Praf.g_01115
OG0001497	Syab.g_01190	Praf.g_01118
OG0001498	Syab.g_00552	Praf.g_02014
OG0001510	Syab.g_00103	Praf.g_00172
OG0001511	Syab.g_02509	Praf.g_00232
OG0001512	Syab.g_02368	Praf.g_00389
OG0001513	Syab.g_00470	Praf.g_00988
OG0001513	Syab.g_00193	Praf.g_01976
OG0001514	Syab.g_01187	Praf.g_01114
OG0001515	Syab.g_01176	Praf.g_01214
OG0001516	Syab.g_01554	Praf.g_01740
OG0001517	Syab.g_00524	Praf.g_02053
OG0001518	Syab.g_02775	Praf.g_02672
OG0001519	Syab.g_02796	Praf.g_02682
OG0001522	Syab.g_01703	Praf.g_02169
OG0001525	Syab.g_01823	Praf.g_00977
OG0001527	Syab.g_01998	Praf.g_00704
OG0001529	Syab.g_00051	Praf.g_00051
OG0001530	Syab.g_02507	Praf.g_00238
OG0001531	Syab.g_02367	Praf.g_00390
OG0001532	Syab.g_01024	Praf.g_00924
OG0001533	Syab.g_00576	Praf.g_01998
OG0001533	Syab.g_00636	Praf.g_00996
OG0001534	Syab.g_01297	Praf.g_01324
OG0001535	Syab.g_01316	Praf.g_01336
OG0001536	Syab.g_01388	Praf.g_01396
OG0001537	Syab.g_01606	Praf.g_01488
OG0001538	Syab.g_01278	Praf.g_01535
OG0001539	Syab.g_01641	Praf.g_01637
OG0001540	Syab.g_02538	Praf.g_02406
OG0001541	Syab.g_02603	Praf.g_02478
OG0001542	Syab.g_02614	Praf.g_02496
OG0001543	Syab.g_02686	Praf.g_02571
OG0001544	Syab.g_02795	Praf.g_02681
OG0001545	Syab.g_02874	Praf.g_02751
OG0001555	Syab.g_02418	Praf.g_00345
OG0001558	Syab.g_00021	Praf.g_00020
OG0001559	Syab.g_02506	Praf.g_00239
OG0001560	Syab.g_02492	Praf.g_00252
OG0001561	Syab.g_01309	Praf.g_01330
OG0001562	Syab.g_01324	Praf.g_01344
OG0001565	Syab.g_01837	Praf.g_01576
OG0001572	Syab.g_02215	Praf.g_01094
OG0001573	Syab.g_01264	Praf.g_01943, Praf.g_00438, Praf.g_01171
OG0001574	Syab.g_02000	Praf.g_00702
OG0001575	Syab.g_01995	Praf.g_00707
OG0001576	Syab.g_00896	Praf.g_00778
OG0001577	Syab.g_00964	Praf.g_00835
OG0001579	Syab.g_00489, Syab.g_00494	Praf.g_02070
OG0001580	Syab.g_02740	Praf.g_02612
OG0001586	Syab.g_00181	Praf.g_00115
OG0001589	Syab.g_02331	Praf.g_00428
OG0001590	Syab.g_01753	Praf.g_01617
OG0001591	Syab.g_01566	Praf.g_01642
OG0001592	Syab.g_02741	Praf.g_02613
OG0001614	Syab.g_00121	Praf.g_00186
OG0001615	Syab.g_01727	Praf.g_00682
OG0001616	Syab.g_01013	Praf.g_00915
OG0001617	Syab.g_01183	Praf.g_01199
OG0001618	Syab.g_01665	Praf.g_01312
OG0001619	Syab.g_01399	Praf.g_01406
OG0001620	Syab.g_00535	Praf.g_02040
OG0001621	Syab.g_00337	Praf.g_02241
OG0001622	Syab.g_02884	Praf.g_02761
OG0001627	Syab.g_02167	Praf.g_00545
OG0001634	Syab.g_01560	Praf.g_01746
OG0001635	Syab.g_00090	Praf.g_00968
OG0001636	Syab.g_00041	Praf.g_00042
OG0001637	Syab.g_02344	Praf.g_00413
OG0001638	Syab.g_02270	Praf.g_00467
OG0001639	Syab.g_02170	Praf.g_00541
OG0001640	Syab.g_01233	Praf.g_01288
OG0001641	Syab.g_01341	Praf.g_01361
OG0001642	Syab.g_02027	Praf.g_01615
OG0001643	Syab.g_01869	Praf.g_01697
OG0001652	Syab.g_00019	Praf.g_00018
OG0001653	Syab.g_02482	Praf.g_00263
OG0001654	Syab.g_02168	Praf.g_00543
OG0001655	Syab.g_02056, Syab.g_02672	Praf.g_02586, Praf.g_02006
OG0001656	Syab.g_00493	Praf.g_02071
OG0001657	Syab.g_02575	Praf.g_02443
OG0001658	Syab.g_02754	Praf.g_02655
OG0001671	Syab.g_02691	Praf.g_02564
OG0001672	Syab.g_02448	Praf.g_00307
OG0001673	Syab.g_02375	Praf.g_00377
OG0001674	Syab.g_01525	Praf.g_00409
OG0001675	Syab.g_01326	Praf.g_01347, Praf.g_01345
OG0001676	Syab.g_00492	Praf.g_02068
OG0001677	Syab.g_00475	Praf.g_02080
OG0001678	Syab.g_00370	Praf.g_02198
OG0001692	Syab.g_00782	Praf.g_01789
OG0001693	Syab.g_01209	Praf.g_02009
OG0001694	Syab.g_00293	Praf.g_02281
OG0001695	Syab.g_02869	Praf.g_02747
OG0001702	Syab.g_02470	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syab.g_02089	Praf.g_00587
OG0001712	Syab.g_01764	Praf.g_01581
OG0001715	Syab.g_01788	Praf.g_01024
OG0001716	Syab.g_01734	Praf.g_01611
OG0001726	Syab.g_01087	Praf.g_01442
OG0001729	Syab.g_02362	Praf.g_00395
OG0001730	Syab.g_02358	Praf.g_00397
OG0001731	Syab.g_02188	Praf.g_00527
OG0001732	Syab.g_01045	Praf.g_00909
OG0001734	Syab.g_01735	Praf.g_01613
OG0001735	Syab.g_01535	Praf.g_01732
OG0001737	Syab.g_00274	Praf.g_02299
OG0001738	Syab.g_00233	Praf.g_02334
OG0001739	Syab.g_02867	Praf.g_02744
OG0001740	Syab.g_02871	Praf.g_02750
OG0001747	Syab.g_02559	Praf.g_02425
OG0001748	Syab.g_02693	Praf.g_02562
OG0001750	Syab.g_02480	Praf.g_00265
OG0001751	Syab.g_02376	Praf.g_00376
OG0001752	Syab.g_02354	Praf.g_00401
OG0001753	Syab.g_02347	Praf.g_00407
OG0001754	Syab.g_02346	Praf.g_00410
OG0001755	Syab.g_02141	Praf.g_00638
OG0001756	Syab.g_02787, Syab.g_02780	Praf.g_00780
OG0001758	Syab.g_01483	Praf.g_01061
OG0001759	Syab.g_00572, Syab.g_01121	Praf.g_01169
OG0001761	Syab.g_01920	Praf.g_01255
OG0001762	Syab.g_01333	Praf.g_01354
OG0001763	Syab.g_01346	Praf.g_01365
OG0001764	Syab.g_01436	Praf.g_01439
OG0001765	Syab.g_02799, Syab.g_01263	Praf.g_01647
OG0001766	Syab.g_00263	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syab.g_00218	Praf.g_02362
OG0001768	Syab.g_02620	Praf.g_02503
OG0001783	Syab.g_00116	Praf.g_00181
OG0001784	Syab.g_02474, Syab.g_02476	Praf.g_00277, Praf.g_00270
OG0001785	Syab.g_02345	Praf.g_00412, Praf.g_00411
OG0001786	Syab.g_02213	Praf.g_00510
OG0001787	Syab.g_02042	Praf.g_00659
OG0001788	Syab.g_02039	Praf.g_00662
OG0001789	Syab.g_00916	Praf.g_00797
OG0001790	Syab.g_00948	Praf.g_00828
OG0001791	Syab.g_00986	Praf.g_00867
OG0001792	Syab.g_01053	Praf.g_00903
OG0001794	Syab.g_01301, Syab.g_01300	Praf.g_01071
OG0001796	Syab.g_01322	Praf.g_01342
OG0001797	Syab.g_01407	Praf.g_01413
OG0001798	Syab.g_01894	Praf.g_01672
OG0001799	Syab.g_01854	Praf.g_01715
OG0001800	Syab.g_00819	Praf.g_01771
OG0001801	Syab.g_00804	Praf.g_01780
OG0001803	Syab.g_00589	Praf.g_01983
OG0001804	Syab.g_00553	Praf.g_02013
OG0001805	Syab.g_00342	Praf.g_02216
OG0001806	Syab.g_00305	Praf.g_02270
OG0001807	Syab.g_00215	Praf.g_02365
OG0001808	Syab.g_00209	Praf.g_02374
OG0001809	Syab.g_02549	Praf.g_02417
OG0001811	Syab.g_02612	Praf.g_02493
OG0001812	Syab.g_02742	Praf.g_02614
OG0001813	Syab.g_02810	Praf.g_02701
OG0001814	Syab.g_02899	Praf.g_02769
OG0001815	Syab.g_02909	Praf.g_02778
OG0001835	Syab.g_01059	Praf.g_01120
OG0001837	Syab.g_02692	Praf.g_02563
OG0001838	Syab.g_00008	Praf.g_00008
OG0001839	Syab.g_00037	Praf.g_00038
OG0001840	Syab.g_00057	Praf.g_00057
OG0001841	Syab.g_00064	Praf.g_00065
OG0001843	Syab.g_00122	Praf.g_00187
OG0001844	Syab.g_00123	Praf.g_00188
OG0001845	Syab.g_00124	Praf.g_00190
OG0001846	Syab.g_02526	Praf.g_00215
OG0001847	Syab.g_02524	Praf.g_00216
OG0001848	Syab.g_02520	Praf.g_00220
OG0001849	Syab.g_02464	Praf.g_00298
OG0001850	Syab.g_02451	Praf.g_00305
OG0001851	Syab.g_02444	Praf.g_00311
OG0001852	Syab.g_02443	Praf.g_00312
OG0001853	Syab.g_02436	Praf.g_00319
OG0001854	Syab.g_02371	Praf.g_00380
OG0001856	Syab.g_02228	Praf.g_00506
OG0001857	Syab.g_02225	Praf.g_00509
OG0001858	Syab.g_02183	Praf.g_00531
OG0001859	Syab.g_02077	Praf.g_00574
OG0001860	Syab.g_02091	Praf.g_00588
OG0001861	Syab.g_02103	Praf.g_00602
OG0001862	Syab.g_02115	Praf.g_00613
OG0001863	Syab.g_02121	Praf.g_00618
OG0001864	Syab.g_02032	Praf.g_00671
OG0001865	Syab.g_01801, Syab.g_01966	Praf.g_00736
OG0001866	Syab.g_01933	Praf.g_00762
OG0001867	Syab.g_01922	Praf.g_00772
OG0001868	Syab.g_00910	Praf.g_00793
OG0001869	Syab.g_00963	Praf.g_00834
OG0001870	Syab.g_00972	Praf.g_00857
OG0001871	Syab.g_00977	Praf.g_00862
OG0001872	Syab.g_01058	Praf.g_00896
OG0001873	Syab.g_01014	Praf.g_00916
OG0001874	Syab.g_01011	Praf.g_00935
OG0001875	Syab.g_01493	Praf.g_01062
OG0001876	Syab.g_01494	Praf.g_01063
OG0001877	Syab.g_01177	Praf.g_01213
OG0001878	Syab.g_01329	Praf.g_01350
OG0001879	Syab.g_01336	Praf.g_01357
OG0001880	Syab.g_01379	Praf.g_01389
OG0001881	Syab.g_01380	Praf.g_01390
OG0001882	Syab.g_01404	Praf.g_01410
OG0001883	Syab.g_01408	Praf.g_01414
OG0001884	Syab.g_01805	Praf.g_01423
OG0001885	Syab.g_01431	Praf.g_01434
OG0001886	Syab.g_01435	Praf.g_01438
OG0001887	Syab.g_01617	Praf.g_01472
OG0001888	Syab.g_01592	Praf.g_01513
OG0001889	Syab.g_01288	Praf.g_01544
OG0001890	Syab.g_01721	Praf.g_01605
OG0001891	Syab.g_01725	Praf.g_01609
OG0001892	Syab.g_01838	Praf.g_01621
OG0001893	Syab.g_01893	Praf.g_01673
OG0001894	Syab.g_01874	Praf.g_01691
OG0001895	Syab.g_00813	Praf.g_01774
OG0001896	Syab.g_00574	Praf.g_02000
OG0001897	Syab.g_00532	Praf.g_02046
OG0001898	Syab.g_00513	Praf.g_02064
OG0001899	Syab.g_00434	Praf.g_02130
OG0001900	Syab.g_00320	Praf.g_02253
OG0001901	Syab.g_00319	Praf.g_02254
OG0001902	Syab.g_00288	Praf.g_02286
OG0001903	Syab.g_00279	Praf.g_02295
OG0001904	Syab.g_00213	Praf.g_02367
OG0001905	Syab.g_00206	Praf.g_02376
OG0001906	Syab.g_02539	Praf.g_02407
OG0001908	Syab.g_02605	Praf.g_02479
OG0001909	Syab.g_02618	Praf.g_02501
OG0001910	Syab.g_02697	Praf.g_02558
OG0001912	Syab.g_02765	Praf.g_02666
OG0001913	Syab.g_02769	Praf.g_02668
OG0001914	Syab.g_01751	Praf.g_02695
OG0001929	Syab.g_00071	Praf.g_00073
OG0001932	Syab.g_00120	Praf.g_00185
OG0001933	Syab.g_02503	Praf.g_00241
OG0001934	Syab.g_02488	Praf.g_00256
OG0001935	Syab.g_02441	Praf.g_00314
OG0001936	Syab.g_01467	Praf.g_00347
OG0001937	Syab.g_02196	Praf.g_00519
OG0001938	Syab.g_02093	Praf.g_00590
OG0001939	Syab.g_01845	Praf.g_00680
OG0001940	Syab.g_01981	Praf.g_00721
OG0001941	Syab.g_00905	Praf.g_00788
OG0001943	Syab.g_00987	Praf.g_00868
OG0001944	Syab.g_01442	Praf.g_00967
OG0001946	Syab.g_01178	Praf.g_01208
OG0001947	Syab.g_01235	Praf.g_01290
OG0001948	Syab.g_01344	Praf.g_01363
OG0001949	Syab.g_01363	Praf.g_01379
OG0001950	Syab.g_01365	Praf.g_01381
OG0001951	Syab.g_01381	Praf.g_01391
OG0001952	Syab.g_01405	Praf.g_01411
OG0001953	Syab.g_01406	Praf.g_01412
OG0001957	Syab.g_01888	Praf.g_01679
OG0001958	Syab.g_01537	Praf.g_01735
OG0001960	Syab.g_00717	Praf.g_01885
OG0001961	Syab.g_00692	Praf.g_01912
OG0001964	Syab.g_00383	Praf.g_02186
OG0001965	Syab.g_02045	Praf.g_02240
OG0001966	Syab.g_00326	Praf.g_02248
OG0001967	Syab.g_00324	Praf.g_02250
OG0001968	Syab.g_00323	Praf.g_02251
OG0001969	Syab.g_00251	Praf.g_02317
OG0001970	Syab.g_02541	Praf.g_02409
OG0001971	Syab.g_02616	Praf.g_02499
OG0001972	Syab.g_02710	Praf.g_02546
OG0001973	Syab.g_02720	Praf.g_02607
OG0001974	Syab.g_02750	Praf.g_02653
OG0001975	Syab.g_01750	Praf.g_02694
OG0001976	Syab.g_01752	Praf.g_02696
OG0001995	Syab.g_00345	Praf.g_00667
OG0001997	Syab.g_02478	Praf.g_00267
OG0001999	Syab.g_02321	Praf.g_00439
OG0002000	Syab.g_02143	Praf.g_00640
OG0002002	Syab.g_01057	Praf.g_00897
OG0002003	Syab.g_01175	Praf.g_01216
OG0002004	Syab.g_00198, Syab.g_02255	Praf.g_01229
OG0002006	Syab.g_01236	Praf.g_01291
OG0002007	Syab.g_01237	Praf.g_01292
OG0002008	Syab.g_01331	Praf.g_01352
OG0002009	Syab.g_01603	Praf.g_01491
OG0002011	Syab.g_00559	Praf.g_02010
OG0002012	Syab.g_00618	Praf.g_02093
OG0002013	Syab.g_02456	Praf.g_02338
OG0002014	Syab.g_00221	Praf.g_02352
OG0002016	Syab.g_02690	Praf.g_02565
OG0002017	Syab.g_02823	Praf.g_02721
OG0002018	Syab.g_02870	Praf.g_02749
OG0002037	Syab.g_01139, Syab.g_00262	Praf.g_00593
OG0002038	Syab.g_00979	Praf.g_00864
OG0002039	Syab.g_00998	Praf.g_00877
OG0002040	Syab.g_00999	Praf.g_00878
OG0002041	Syab.g_01348	Praf.g_01367
OG0002042	Syab.g_01376	Praf.g_01386
OG0002043	Syab.g_01422	Praf.g_01430
OG0002044	Syab.g_01701	Praf.g_01587
OG0002045	Syab.g_00672	Praf.g_01914
OG0002046	Syab.g_00666	Praf.g_01927
OG0002048	Syab.g_00471	Praf.g_02083
OG0002049	Syab.g_00389	Praf.g_02178
OG0002050	Syab.g_00314	Praf.g_02261
OG0002051	Syab.g_02602	Praf.g_02477
OG0002110	Syab.g_00077	Praf.g_01468
OG0002111	Syab.g_00832	Praf.g_00845
OG0002113	Syab.g_00038	Praf.g_00039
OG0002115	Syab.g_02246	Praf.g_00488
OG0002116	Syab.g_02201	Praf.g_00514
OG0002117	Syab.g_00989	Praf.g_00871
OG0002118	Syab.g_01048	Praf.g_00907
OG0002119	Syab.g_02685	Praf.g_00934
OG0002121	Syab.g_00801	Praf.g_01090
OG0002122	Syab.g_01174	Praf.g_01217
OG0002123	Syab.g_01271	Praf.g_01306
OG0002124	Syab.g_01732	Praf.g_01610
OG0002128	Syab.g_01746	Praf.g_02693
OG0002159	Syab.g_02737, Syab.g_00102	Praf.g_00167
OG0002162	Syab.g_01987	Praf.g_00715
OG0002163	Syab.g_02786, Syab.g_02779	Praf.g_00781
OG0002166	Syab.g_01169	Praf.g_01222
OG0002167	Syab.g_01848	Praf.g_01236
OG0002168	Syab.g_01234	Praf.g_01289
OG0002170	Syab.g_00520	Praf.g_02057
OG0002172	Syab.g_02694	Praf.g_02561
OG0002173	Syab.g_02683	Praf.g_02573
OG0002174	Syab.g_02824	Praf.g_02722
OG0002231	Syab.g_00926	Praf.g_01235
OG0002233	Syab.g_02359	Praf.g_01254
OG0002234	Syab.g_00633	Praf.g_01300
OG0002235	Syab.g_01584	Praf.g_01505
OG0002236	Syab.g_01545	Praf.g_01624
OG0002237	Syab.g_01880	Praf.g_01686
OG0002238	Syab.g_01469	Praf.g_01724
