Orthogroup	Syab	Prbc
OG0001114	Syab.g_01361	Prbc.g_02045
OG0001115	Syab.g_01357	Prbc.g_02047
OG0001116	Syab.g_01355	Prbc.g_02048
OG0001117	Syab.g_01354	Prbc.g_02049
OG0001118	Syab.g_01353	Prbc.g_02050
OG0001119	Syab.g_01351	Prbc.g_02051
OG0001120	Syab.g_01347	Prbc.g_02052
OG0001121	Syab.g_02159	Prbc.g_00645
OG0001122	Syab.g_01320	Prbc.g_02081
OG0001123	Syab.g_01312	Prbc.g_02086
OG0001124	Syab.g_01310	Prbc.g_02088
OG0001125	Syab.g_01308	Prbc.g_02090
OG0001126	Syab.g_01231	Prbc.g_02101
OG0001127	Syab.g_01230	Prbc.g_02102
OG0001128	Syab.g_01227	Prbc.g_02105
OG0001129	Syab.g_01225	Prbc.g_02106
OG0001130	Syab.g_01224	Prbc.g_02107
OG0001131	Syab.g_01609	Prbc.g_01941
OG0001132	Syab.g_01790	Prbc.g_02152
OG0001133	Syab.g_01895	Prbc.g_02128
OG0001134	Syab.g_01748	Prbc.g_00896
OG0001136	Syab.g_00966	Prbc.g_01449
OG0001137	Syab.g_00990	Prbc.g_01436
OG0001138	Syab.g_01023	Prbc.g_01416
OG0001139	Syab.g_01025	Prbc.g_01414
OG0001140	Syab.g_01026	Prbc.g_01413
OG0001141	Syab.g_01027	Prbc.g_01412
OG0001142	Syab.g_01028	Prbc.g_01411
OG0001143	Syab.g_01037	Prbc.g_01404
OG0001144	Syab.g_01052	Prbc.g_01399
OG0001145	Syab.g_00928	Prbc.g_00558
OG0001146	Syab.g_00907	Prbc.g_00570
OG0001147	Syab.g_00716	Prbc.g_00589
OG0001148	Syab.g_02085	Prbc.g_00659
OG0001149	Syab.g_02084	Prbc.g_00660
OG0001150	Syab.g_02083	Prbc.g_00661
OG0001151	Syab.g_02070	Prbc.g_00672
OG0001152	Syab.g_02069	Prbc.g_00673
OG0001153	Syab.g_00731	Prbc.g_00739
OG0001154	Syab.g_00730	Prbc.g_00740
OG0001155	Syab.g_02171	Prbc.g_00756
OG0001156	Syab.g_02174	Prbc.g_00759
OG0001157	Syab.g_02175	Prbc.g_00760
OG0001158	Syab.g_02176	Prbc.g_00761
OG0001159	Syab.g_02177	Prbc.g_00762
OG0001160	Syab.g_02231	Prbc.g_00787
OG0001161	Syab.g_02797	Prbc.g_01485
OG0001162	Syab.g_00893	Prbc.g_00799
OG0001163	Syab.g_02241	Prbc.g_00825
OG0001164	Syab.g_02247	Prbc.g_00829
OG0001165	Syab.g_02252	Prbc.g_00831
OG0001166	Syab.g_02296	Prbc.g_00849
OG0001167	Syab.g_02322	Prbc.g_00867
OG0001168	Syab.g_02324	Prbc.g_00868
OG0001169	Syab.g_02326	Prbc.g_00870
OG0001170	Syab.g_02328	Prbc.g_00872
OG0001171	Syab.g_02339	Prbc.g_00882
OG0001172	Syab.g_00371	Prbc.g_00937
OG0001173	Syab.g_00372	Prbc.g_00938
OG0001174	Syab.g_00380	Prbc.g_00946
OG0001175	Syab.g_00381	Prbc.g_00947
OG0001176	Syab.g_00398	Prbc.g_00959
OG0001177	Syab.g_00396	Prbc.g_00957
OG0001178	Syab.g_02263	Prbc.g_01309
OG0001179	Syab.g_00427	Prbc.g_00301
OG0001180	Syab.g_00453	Prbc.g_00278
OG0001181	Syab.g_00457	Prbc.g_00274
OG0001182	Syab.g_00467	Prbc.g_00266
OG0001183	Syab.g_00474	Prbc.g_00247
OG0001184	Syab.g_00196	Prbc.g_00231
OG0001185	Syab.g_00119	Prbc.g_00216
OG0001186	Syab.g_00085	Prbc.g_00189
OG0001187	Syab.g_00081	Prbc.g_00966
OG0001188	Syab.g_00079	Prbc.g_00968
OG0001189	Syab.g_00058	Prbc.g_00985
OG0001190	Syab.g_02755	Prbc.g_00990
OG0001191	Syab.g_02771	Prbc.g_01000
OG0001192	Syab.g_02778	Prbc.g_01005
OG0001193	Syab.g_02827	Prbc.g_01018
OG0001194	Syab.g_02833	Prbc.g_01019
OG0001195	Syab.g_02834	Prbc.g_01020
OG0001196	Syab.g_02896	Prbc.g_01054
OG0001197	Syab.g_02898	Prbc.g_01056
OG0001198	Syab.g_02911	Prbc.g_01066
OG0001199	Syab.g_02440	Prbc.g_00499
OG0001200	Syab.g_02442	Prbc.g_00497
OG0001201	Syab.g_02501	Prbc.g_00465
OG0001202	Syab.g_02635	Prbc.g_00372
OG0001203	Syab.g_02369	Prbc.g_00332
OG0001204	Syab.g_00353	Prbc.g_01141
OG0001205	Syab.g_00593	Prbc.g_01506
OG0001206	Syab.g_00641	Prbc.g_01525
OG0001207	Syab.g_02088	Prbc.g_01536
OG0001208	Syab.g_02098	Prbc.g_01542
OG0001209	Syab.g_02038	Prbc.g_01614
OG0001210	Syab.g_02030	Prbc.g_01619
OG0001211	Syab.g_02013	Prbc.g_01630
OG0001212	Syab.g_01955	Prbc.g_01672
OG0001213	Syab.g_01886	Prbc.g_01706
OG0001214	Syab.g_01872	Prbc.g_01714
OG0001215	Syab.g_01171	Prbc.g_01772
OG0001216	Syab.g_01269	Prbc.g_01789
OG0001217	Syab.g_01464	Prbc.g_00521
OG0001218	Syab.g_00723	Prbc.g_01829
OG0001220	Syab.g_01737	Prbc.g_01913
OG0001221	Syab.g_01607	Prbc.g_01989
OG0001222	Syab.g_01396	Prbc.g_01936
OG0001223	Syab.g_01345	Prbc.g_02053
OG0001224	Syab.g_01214	Prbc.g_02109
OG0001225	Syab.g_01212	Prbc.g_02111
OG0001226	Syab.g_02450	Prbc.g_00930
OG0001227	Syab.g_00891	Prbc.g_02133
OG0001228	Syab.g_01697	Prbc.g_01396
OG0001229	Syab.g_01184	Prbc.g_00138
OG0001230	Syab.g_00791	Prbc.g_00700
OG0001231	Syab.g_00017	Prbc.g_01833
OG0001232	Syab.g_02306	Prbc.g_00853
OG0001233	Syab.g_02329	Prbc.g_00873
OG0001234	Syab.g_00385	Prbc.g_00949
OG0001235	Syab.g_00391	Prbc.g_00953
OG0001236	Syab.g_00200	Prbc.g_00234
OG0001237	Syab.g_00192	Prbc.g_00230
OG0001238	Syab.g_02773	Prbc.g_01001
OG0001239	Syab.g_02437	Prbc.g_00502
OG0001240	Syab.g_02484	Prbc.g_00480
OG0001241	Syab.g_02494	Prbc.g_00471
OG0001242	Syab.g_02525	Prbc.g_00452
OG0001243	Syab.g_02533	Prbc.g_00445
OG0001244	Syab.g_02561	Prbc.g_00429
OG0001245	Syab.g_01762	Prbc.g_01317
OG0001246	Syab.g_02126	Prbc.g_01584
OG0001247	Syab.g_02825	Prbc.g_01765
OG0001248	Syab.g_01163	Prbc.g_01767
OG0001249	Syab.g_00514	Prbc.g_01230
OG0001251	Syab.g_01816	Prbc.g_00923
OG0001252	Syab.g_01228	Prbc.g_02104
OG0001253	Syab.g_01761	Prbc.g_00804
OG0001254	Syab.g_01749	Prbc.g_00898
OG0001255	Syab.g_01846	Prbc.g_01463
OG0001256	Syab.g_02238	Prbc.g_00795
OG0001257	Syab.g_01610	Prbc.g_00800
OG0001259	Syab.g_02327	Prbc.g_00871
OG0001260	Syab.g_02350	Prbc.g_00888
OG0001261	Syab.g_00436	Prbc.g_00293
OG0001262	Syab.g_00060	Prbc.g_00983
OG0001263	Syab.g_02536	Prbc.g_00442
OG0001269	Syab.g_01809	Prbc.g_01912
OG0001273	Syab.g_01878	Prbc.g_01708
OG0001277	Syab.g_02163	Prbc.g_01042
OG0001279	Syab.g_01807	Prbc.g_00133
OG0001280	Syab.g_00918	Prbc.g_00565
OG0001282	Syab.g_02086	Prbc.g_00658
OG0001283	Syab.g_02885	Prbc.g_01050
OG0001284	Syab.g_02211	Prbc.g_00781
OG0001285	Syab.g_02309	Prbc.g_00856
OG0001286	Syab.g_00451	Prbc.g_00280
OG0001287	Syab.g_00111	Prbc.g_00209
OG0001288	Syab.g_00094	Prbc.g_00198
OG0001289	Syab.g_02465	Prbc.g_00486
OG0001290	Syab.g_02493	Prbc.g_00472
OG0001294	Syab.g_01564	Prbc.g_00646, Prbc.g_01483
OG0001295	Syab.g_01215	Prbc.g_01471
OG0001296	Syab.g_02132	Prbc.g_01589
OG0001297	Syab.g_02136	Prbc.g_01594
OG0001299	Syab.g_01557	Prbc.g_01744
OG0001300	Syab.g_01180	Prbc.g_01776
OG0001301	Syab.g_01197	Prbc.g_01778
OG0001302	Syab.g_01844	Prbc.g_02003
OG0001303	Syab.g_01424	Prbc.g_00092
OG0001304	Syab.g_01298	Prbc.g_02095
OG0001305	Syab.g_01204	Prbc.g_01931
OG0001306	Syab.g_00941	Prbc.g_01461
OG0001307	Syab.g_01552	Prbc.g_00586
OG0001308	Syab.g_00759	Prbc.g_00719
OG0001309	Syab.g_02142	Prbc.g_01598
OG0001310	Syab.g_02288	Prbc.g_00843
OG0001311	Syab.g_01311	Prbc.g_02087
OG0001312	Syab.g_01414	Prbc.g_02014
OG0001315	Syab.g_00472	Prbc.g_00249
OG0001316	Syab.g_02552	Prbc.g_00431
OG0001317	Syab.g_02373	Prbc.g_00336
OG0001318	Syab.g_00333	Prbc.g_01152
OG0001321	Syab.g_00616	Prbc.g_01512
OG0001322	Syab.g_00617	Prbc.g_01513
OG0001324	Syab.g_01181	Prbc.g_01777
OG0001325	Syab.g_01273	Prbc.g_01792
OG0001326	Syab.g_02841	Prbc.g_00915
OG0001327	Syab.g_01643	Prbc.g_01966
OG0001328	Syab.g_01616	Prbc.g_01985
OG0001329	Syab.g_00361	Prbc.g_00803
OG0001330	Syab.g_00925	Prbc.g_00559
OG0001331	Syab.g_02081	Prbc.g_00663
OG0001332	Syab.g_02165	Prbc.g_00754
OG0001334	Syab.g_00483	Prbc.g_00244
OG0001335	Syab.g_00484	Prbc.g_00243
OG0001336	Syab.g_02886	Prbc.g_01051
OG0001337	Syab.g_00480, Syab.g_00502	Prbc.g_01224
OG0001339	Syab.g_02496	Prbc.g_00469
OG0001340	Syab.g_00503	Prbc.g_01225
OG0001341	Syab.g_01779	Prbc.g_00539
OG0001343	Syab.g_00359	Prbc.g_01956, Prbc.g_01957
OG0001344	Syab.g_00974	Prbc.g_01441
OG0001345	Syab.g_01008	Prbc.g_01425
OG0001346	Syab.g_00914	Prbc.g_00567
OG0001348	Syab.g_01258	Prbc.g_02169
OG0001351	Syab.g_00625	Prbc.g_01515
OG0001354	Syab.g_01358	Prbc.g_02046
OG0001357	Syab.g_00620, Syab.g_01373, Syab.g_02891	Prbc.g_01294
OG0001358	Syab.g_01900	Prbc.g_01697
OG0001359	Syab.g_00360	Prbc.g_01958
OG0001360	Syab.g_01010	Prbc.g_01423
OG0001362	Syab.g_00754	Prbc.g_00723
OG0001363	Syab.g_00752	Prbc.g_01521
OG0001365	Syab.g_02760	Prbc.g_00994
OG0001369	Syab.g_02483	Prbc.g_00481
OG0001370	Syab.g_01831	Prbc.g_00170
OG0001373	Syab.g_02840	Prbc.g_00914
OG0001374	Syab.g_02848	Prbc.g_00922
OG0001375	Syab.g_00358	Prbc.g_01955
OG0001376	Syab.g_02782	Prbc.g_01943
OG0001377	Syab.g_02781	Prbc.g_01944
OG0001378	Syab.g_00578	Prbc.g_01495
OG0001381	Syab.g_01937	Prbc.g_00655
OG0001385	Syab.g_02837	Prbc.g_00911
OG0001386	Syab.g_02838	Prbc.g_00912
OG0001387	Syab.g_02839	Prbc.g_00913
OG0001388	Syab.g_02842	Prbc.g_00916
OG0001389	Syab.g_02843	Prbc.g_00917
OG0001390	Syab.g_02844	Prbc.g_00918
OG0001391	Syab.g_02845	Prbc.g_00919
OG0001392	Syab.g_02846	Prbc.g_00920
OG0001393	Syab.g_02847	Prbc.g_00921
OG0001394	Syab.g_01599	Prbc.g_01993
OG0001396	Syab.g_02831	Prbc.g_00180
OG0001397	Syab.g_00753	Prbc.g_00724
OG0001398	Syab.g_02457	Prbc.g_01806
OG0001401	Syab.g_01708	Prbc.g_01896
OG0001402	Syab.g_01896	Prbc.g_01701
OG0001404	Syab.g_02433	Prbc.g_00505
OG0001405	Syab.g_00486	Prbc.g_01218
OG0001406	Syab.g_02783	Prbc.g_01942
OG0001407	Syab.g_01158	Prbc.g_01947
OG0001408	Syab.g_01826	Prbc.g_02187
OG0001409	Syab.g_00988	Prbc.g_01437
OG0001410	Syab.g_01550	Prbc.g_00587
OG0001412	Syab.g_02829	Prbc.g_00182
OG0001413	Syab.g_01812	Prbc.g_01834
OG0001414	Syab.g_01938	Prbc.g_00342
OG0001415	Syab.g_02471	Prbc.g_00340
OG0001417	Syab.g_01359	Prbc.g_01482
OG0001419	Syab.g_01159	Prbc.g_01825
OG0001420	Syab.g_02155	Prbc.g_00119
OG0001425	Syab.g_02777	Prbc.g_01004
OG0001429	Syab.g_01423	Prbc.g_02006
OG0001430	Syab.g_02743	Prbc.g_01945
OG0001432	Syab.g_01818	Prbc.g_02076
OG0001434	Syab.g_01594	Prbc.g_01998
OG0001435	Syab.g_01637	Prbc.g_01973
OG0001439	Syab.g_00248	Prbc.g_01199
OG0001442	Syab.g_01583	Prbc.g_00689
OG0001443	Syab.g_02794	Prbc.g_00905
OG0001447	Syab.g_02534	Prbc.g_00444
OG0001450	Syab.g_01081	Prbc.g_01769
OG0001454	Syab.g_01808	Prbc.g_01310
OG0001456	Syab.g_02850	Prbc.g_01489
OG0001457	Syab.g_02851	Prbc.g_01488
OG0001458	Syab.g_02852	Prbc.g_01487
OG0001461	Syab.g_01754	Prbc.g_00014
OG0001463	Syab.g_01104	Prbc.g_01179
OG0001467	Syab.g_00805	Prbc.g_00514
OG0001471	Syab.g_00253	Prbc.g_01484
OG0001472	Syab.g_01800	Prbc.g_01940, Prbc.g_00069
OG0001473	Syab.g_01813	Prbc.g_00642
OG0001476	Syab.g_00984	Prbc.g_01438
OG0001477	Syab.g_01191	Prbc.g_00010
OG0001480	Syab.g_01836	Prbc.g_00151
OG0001481	Syab.g_00621	Prbc.g_02120
OG0001482	Syab.g_01349	Prbc.g_02132
OG0001484	Syab.g_02849	Prbc.g_01278
OG0001486	Syab.g_00967	Prbc.g_01448
OG0001488	Syab.g_00994	Prbc.g_01432
OG0001489	Syab.g_00462	Prbc.g_00269
OG0001496	Syab.g_01188	Prbc.g_00008
OG0001497	Syab.g_01190	Prbc.g_00009
OG0001498	Syab.g_00552	Prbc.g_01269
OG0001499	Syab.g_01112	Prbc.g_00519
OG0001510	Syab.g_00103	Prbc.g_00205
OG0001511	Syab.g_02509	Prbc.g_00461
OG0001512	Syab.g_02368	Prbc.g_00820
OG0001513	Syab.g_00470	Prbc.g_01112
OG0001514	Syab.g_01187	Prbc.g_00007
OG0001515	Syab.g_01176	Prbc.g_01774
OG0001516	Syab.g_01554	Prbc.g_01741
OG0001517	Syab.g_00524	Prbc.g_01247
OG0001518	Syab.g_02775	Prbc.g_01003
OG0001519	Syab.g_02796	Prbc.g_01008
OG0001522	Syab.g_01703	Prbc.g_01892
OG0001529	Syab.g_00051	Prbc.g_01119
OG0001530	Syab.g_02507	Prbc.g_00462
OG0001531	Syab.g_02367	Prbc.g_00331
OG0001532	Syab.g_01024	Prbc.g_01415
OG0001534	Syab.g_01297	Prbc.g_02096
OG0001535	Syab.g_01316	Prbc.g_02084
OG0001536	Syab.g_01388	Prbc.g_02032
OG0001537	Syab.g_01606	Prbc.g_01990
OG0001538	Syab.g_01278	Prbc.g_01863
OG0001539	Syab.g_01641	Prbc.g_01968
OG0001540	Syab.g_02538	Prbc.g_00440
OG0001541	Syab.g_02603	Prbc.g_00392
OG0001542	Syab.g_02614	Prbc.g_00386
OG0001543	Syab.g_02686	Prbc.g_01939
OG0001544	Syab.g_02795	Prbc.g_01007
OG0001545	Syab.g_02874	Prbc.g_01041
OG0001551	Syab.g_01166	Prbc.g_00908
OG0001555	Syab.g_02418	Prbc.g_01362, Prbc.g_00822
OG0001557	Syab.g_01598	Prbc.g_01994
OG0001559	Syab.g_02506	Prbc.g_00463
OG0001560	Syab.g_02492	Prbc.g_00473
OG0001561	Syab.g_01309	Prbc.g_02089
OG0001562	Syab.g_01324	Prbc.g_02078
OG0001570	Syab.g_01443	Prbc.g_00639
OG0001572	Syab.g_02215	Prbc.g_00019, Prbc.g_00096
OG0001575	Syab.g_01995	Prbc.g_01645
OG0001576	Syab.g_00896	Prbc.g_00578
OG0001577	Syab.g_00964	Prbc.g_01451
OG0001578	Syab.g_00868	Prbc.g_00003
OG0001579	Syab.g_00489, Syab.g_00494	Prbc.g_01222
OG0001582	Syab.g_01881	Prbc.g_01480
OG0001589	Syab.g_02331	Prbc.g_00875
OG0001591	Syab.g_01566	Prbc.g_01751
OG0001623	Syab.g_00506	Prbc.g_01226
OG0001634	Syab.g_01560	Prbc.g_01747
OG0001635	Syab.g_00090	Prbc.g_01559
OG0001642	Syab.g_02027	Prbc.g_00597
OG0001644	Syab.g_01672	Prbc.g_01802
OG0001656	Syab.g_00493	Prbc.g_01221
OG0001659	Syab.g_01020	Prbc.g_01419
OG0001673	Syab.g_02375	Prbc.g_00338
OG0001676	Syab.g_00492	Prbc.g_01223
OG0001692	Syab.g_00782	Prbc.g_00704
OG0001694	Syab.g_00293	Prbc.g_01174
OG0001695	Syab.g_02869	Prbc.g_01024
OG0001703	Syab.g_02089	Prbc.g_01537
OG0001704	Syab.g_02425	Prbc.g_01369, Prbc.g_01131
OG0001713	Syab.g_00985	Prbc.g_02175
OG0001715	Syab.g_01788	Prbc.g_00154
OG0001738	Syab.g_00233	Prbc.g_01212
OG0001739	Syab.g_02867	Prbc.g_01023
OG0001740	Syab.g_02871	Prbc.g_01026
OG0001758	Syab.g_01483	Prbc.g_00552, Prbc.g_00020
OG0001770	Syab.g_01743	Prbc.g_00021, Prbc.g_01364
OG0001816	Syab.g_01644	Prbc.g_01965
OG0001835	Syab.g_01059	Prbc.g_00026
OG0001875	Syab.g_01493	Prbc.g_00553
OG0001876	Syab.g_01494	Prbc.g_00554
OG0001915	Syab.g_02906	Prbc.g_01058
OG0001917	Syab.g_01314	Prbc.g_02085
OG0001974	Syab.g_02750	Prbc.g_00534
OG0001990	Syab.g_02872	Prbc.g_00535
OG0002018	Syab.g_02870	Prbc.g_01025
OG0002020	Syab.g_02865	Prbc.g_01028
OG0002021	Syab.g_02863	Prbc.g_01030
OG0002022	Syab.g_02862	Prbc.g_01031
OG0002023	Syab.g_02861	Prbc.g_01032
OG0002024	Syab.g_02855	Prbc.g_01034
OG0002054	Syab.g_02854	Prbc.g_01035
OG0002055	Syab.g_02857	Prbc.g_01040
OG0002131	Syab.g_02864	Prbc.g_01029
OG0002132	Syab.g_02858	Prbc.g_01033
OG0002133	Syab.g_02856	Prbc.g_01039
OG0002177	Syab.g_01480	Prbc.g_01385
OG0002178	Syab.g_02860	Prbc.g_01038
OG0002347	Syab.g_02312	Prbc.g_00859
OG0002434	Syab.g_02004	Prbc.g_01639
OG0002507	Syab.g_02421	Prbc.g_00091, Prbc.g_02069
OG0002808	Syab.g_00043	Prbc.g_01103
OG0003247	Syab.g_01519	Prbc.g_01570
OG0003795	Syab.g_00936	Prbc.g_01828
