Orthogroup	Syab	Syah
OG0001155	Syab.g_02171	Syah.g_02313
OG0001156	Syab.g_02174	Syah.g_02316
OG0001157	Syab.g_02175	Syah.g_02317
OG0001158	Syab.g_02176	Syah.g_02318
OG0001159	Syab.g_02177	Syah.g_02319
OG0001161	Syab.g_02797	Syah.g_00475
OG0001162	Syab.g_00893	Syah.g_01745
OG0001163	Syab.g_02241	Syah.g_02370
OG0001164	Syab.g_02247	Syah.g_02376
OG0001165	Syab.g_02252	Syah.g_02381
OG0001166	Syab.g_02296	Syah.g_02410
OG0001167	Syab.g_02322	Syah.g_02259
OG0001168	Syab.g_02324	Syah.g_02261
OG0001169	Syab.g_02326	Syah.g_02263
OG0001170	Syab.g_02328	Syah.g_02265
OG0001171	Syab.g_02339	Syah.g_02276
OG0001172	Syab.g_00371	Syah.g_00692
OG0001173	Syab.g_00372	Syah.g_00693
OG0001174	Syab.g_00380	Syah.g_00701
OG0001175	Syab.g_00381	Syah.g_00702
OG0001176	Syab.g_00398	Syah.g_00738
OG0001177	Syab.g_00396	Syah.g_00736
OG0001178	Syab.g_02263	Syah.g_02390
OG0001179	Syab.g_00427	Syah.g_00767
OG0001180	Syab.g_00453	Syah.g_00792
OG0001181	Syab.g_00457	Syah.g_00796
OG0001182	Syab.g_00467	Syah.g_00805
OG0001183	Syab.g_00474	Syah.g_00810
OG0001184	Syab.g_00196	Syah.g_00192
OG0001185	Syab.g_00119	Syah.g_00244
OG0001186	Syab.g_00085	Syah.g_00294
OG0001187	Syab.g_00081	Syah.g_00289
OG0001188	Syab.g_00079	Syah.g_00299
OG0001189	Syab.g_00058	Syah.g_00316
OG0001190	Syab.g_02755	Syah.g_00512
OG0001191	Syab.g_02771	Syah.g_00491
OG0001192	Syab.g_02778	Syah.g_00485
OG0001193	Syab.g_02827	Syah.g_00456
OG0001194	Syab.g_02833	Syah.g_00454
OG0001195	Syab.g_02834	Syah.g_00453
OG0001196	Syab.g_02896	Syah.g_00390
OG0001197	Syab.g_02898	Syah.g_00388
OG0001198	Syab.g_02911	Syah.g_00376
OG0001199	Syab.g_02440	Syah.g_02488
OG0001200	Syab.g_02442	Syah.g_02490
OG0001201	Syab.g_02501	Syah.g_02538
OG0001202	Syab.g_02635	Syah.g_00594
OG0001203	Syab.g_02369	Syah.g_00909
OG0001204	Syab.g_00353	Syah.g_00676
OG0001205	Syab.g_00593	Syah.g_02222
OG0001206	Syab.g_00641	Syah.g_01208
OG0001207	Syab.g_02088	Syah.g_00987
OG0001208	Syab.g_02098	Syah.g_00999
OG0001209	Syab.g_02038	Syah.g_01067
OG0001210	Syab.g_02030	Syah.g_01074
OG0001211	Syab.g_02013	Syah.g_01092
OG0001212	Syab.g_01955	Syah.g_01150
OG0001213	Syab.g_01886	Syah.g_01946
OG0001214	Syab.g_01872	Syah.g_01933
OG0001215	Syab.g_01171	Syah.g_01996
OG0001216	Syab.g_01269	Syah.g_01727
OG0001217	Syab.g_01464	Syah.g_01869
OG0001218	Syab.g_00723	Syah.g_01244
OG0001220	Syab.g_01737	Syah.g_02113
OG0001221	Syab.g_01607	Syah.g_01816
OG0001223	Syab.g_01345	Syah.g_01654
OG0001224	Syab.g_01214	Syah.g_02034
OG0001225	Syab.g_01212	Syah.g_02032
OG0001226	Syab.g_02450	Syah.g_01887
OG0001227	Syab.g_00891	Syah.g_00472
OG0001228	Syab.g_01697	Syah.g_02228
OG0001229	Syab.g_01184	Syah.g_02009
OG0001230	Syab.g_00791	Syah.g_01302
OG0001231	Syab.g_00017	Syah.g_00356
OG0001232	Syab.g_02306	Syah.g_02422
OG0001233	Syab.g_02329	Syah.g_02266
OG0001234	Syab.g_00385	Syah.g_00706
OG0001236	Syab.g_00200	Syah.g_00189
OG0001237	Syab.g_00192	Syah.g_00201
OG0001238	Syab.g_02773	Syah.g_00490
OG0001240	Syab.g_02484	Syah.g_02523
OG0001241	Syab.g_02494	Syah.g_02532
OG0001242	Syab.g_02525	Syah.g_00011
OG0001243	Syab.g_02533	Syah.g_00017
OG0001244	Syab.g_02561	Syah.g_00049
OG0001245	Syab.g_01762	Syah.g_01848
OG0001246	Syab.g_02126	Syah.g_01025
OG0001247	Syab.g_02825	Syah.g_01741
OG0001248	Syab.g_01163	Syah.g_01744
OG0001249	Syab.g_00514	Syah.g_00849
OG0001250	Syab.g_01714	Syah.g_02090
OG0001251	Syab.g_01816	Syah.g_00448
OG0001252	Syab.g_01228	Syah.g_02041
OG0001253	Syab.g_01761	Syah.g_01849
OG0001254	Syab.g_01749	Syah.g_01438
OG0001255	Syab.g_01846	Syah.g_00919
OG0001256	Syab.g_02238	Syah.g_02369
OG0001257	Syab.g_01610	Syah.g_01237
OG0001258	Syab.g_02250	Syah.g_02379
OG0001259	Syab.g_02327	Syah.g_02264
OG0001260	Syab.g_02350	Syah.g_02286
OG0001262	Syab.g_00060	Syah.g_00314
OG0001263	Syab.g_02536	Syah.g_00020
OG0001265	Syab.g_02523	Syah.g_00009
OG0001266	Syab.g_02639	Syah.g_00590
OG0001267	Syab.g_00295	Syah.g_00624
OG0001268	Syab.g_00529	Syah.g_00864
OG0001269	Syab.g_01809	Syah.g_00916
OG0001270	Syab.g_00579	Syah.g_02238
OG0001271	Syab.g_00694	Syah.g_01218
OG0001272	Syab.g_02102	Syah.g_01003
OG0001273	Syab.g_01878	Syah.g_01940
OG0001274	Syab.g_02706	Syah.g_00537
OG0001275	Syab.g_01330	Syah.g_01669
OG0001276	Syab.g_01313	Syah.g_01685
OG0001277	Syab.g_02163	Syah.g_00404
OG0001278	Syab.g_01152	Syah.g_01390
OG0001279	Syab.g_01807	Syah.g_01323
OG0001280	Syab.g_00918	Syah.g_02197
OG0001281	Syab.g_00906	Syah.g_02207
OG0001282	Syab.g_02086	Syah.g_00985
OG0001283	Syab.g_02885	Syah.g_00395
OG0001284	Syab.g_02211	Syah.g_02348
OG0001286	Syab.g_00451	Syah.g_00790
OG0001287	Syab.g_00111	Syah.g_00252
OG0001288	Syab.g_00094	Syah.g_00266
OG0001289	Syab.g_02465	Syah.g_02508
OG0001291	Syab.g_02546	Syah.g_00032
OG0001292	Syab.g_00348	Syah.g_00671
OG0001293	Syab.g_00322	Syah.g_00650
OG0001294	Syab.g_01564	Syah.g_01507
OG0001295	Syab.g_01215	Syah.g_01076
OG0001296	Syab.g_02132	Syah.g_01030
OG0001297	Syab.g_02136	Syah.g_01034
OG0001298	Syab.g_01980	Syah.g_01128
OG0001299	Syab.g_01557	Syah.g_01501
OG0001300	Syab.g_01180	Syah.g_02005
OG0001301	Syab.g_01197	Syah.g_02018
OG0001302	Syab.g_01844	Syah.g_01901
OG0001303	Syab.g_01424	Syah.g_01580
OG0001304	Syab.g_01298	Syah.g_01698
OG0001305	Syab.g_01204	Syah.g_02024
OG0001306	Syab.g_00941	Syah.g_02179
OG0001307	Syab.g_01552	Syah.g_00724
OG0001309	Syab.g_02142	Syah.g_01040
OG0001310	Syab.g_02288	Syah.g_02402
OG0001311	Syab.g_01311	Syah.g_01687
OG0001312	Syab.g_01414	Syah.g_01590
OG0001313	Syab.g_00652, Syab.g_00660, Syab.g_00651, Syab.g_00659	Syah.g_00564
OG0001315	Syab.g_00472	Syah.g_00808
OG0001316	Syab.g_02552	Syah.g_00039
OG0001317	Syab.g_02373	Syah.g_00905
OG0001318	Syab.g_00333	Syah.g_00658
OG0001319	Syab.g_00306	Syah.g_00635
OG0001321	Syab.g_00616	Syah.g_02216
OG0001322	Syab.g_00617	Syah.g_02215
OG0001323	Syab.g_02145	Syah.g_01043
OG0001324	Syab.g_01181	Syah.g_02006
OG0001325	Syab.g_01273	Syah.g_01723
OG0001326	Syab.g_02841	Syah.g_00443
OG0001327	Syab.g_01643	Syah.g_01519
OG0001328	Syab.g_01616	Syah.g_01822
OG0001329	Syab.g_00361	Syah.g_01906
OG0001330	Syab.g_00925	Syah.g_02190
OG0001332	Syab.g_02165	Syah.g_02308
OG0001333	Syab.g_02323	Syah.g_02260
OG0001334	Syab.g_00483	Syah.g_00818
OG0001335	Syab.g_00484	Syah.g_00819
OG0001336	Syab.g_02886	Syah.g_00394
OG0001337	Syab.g_00480	Syah.g_00815
OG0001337	Syab.g_00502	Syah.g_00837
OG0001338	Syab.g_00509	Syah.g_00856
OG0001338	Syab.g_02229	Syah.g_02456
OG0001338	Syab.g_00505	Syah.g_00841
OG0001340	Syab.g_00503	Syah.g_00838
OG0001341	Syab.g_01779	Syah.g_02011
OG0001343	Syab.g_00359	Syah.g_00450
OG0001344	Syab.g_00974	Syah.g_02153
OG0001345	Syab.g_01008	Syah.g_02124
OG0001346	Syab.g_00914	Syah.g_02200
OG0001348	Syab.g_01258	Syah.g_02073
OG0001349	Syab.g_00150	Syah.g_02427
OG0001353	Syab.g_01702	Syah.g_02079
OG0001354	Syab.g_01358	Syah.g_01641
OG0001357	Syab.g_01373	Syah.g_00935
OG0001358	Syab.g_01900	Syah.g_01963
OG0001359	Syab.g_00360	Syah.g_00451
OG0001360	Syab.g_01010	Syah.g_02122
OG0001361	Syab.g_00154, Syab.g_01005	Syah.g_02127
OG0001362	Syab.g_00754	Syah.g_01275
OG0001363	Syab.g_00752	Syah.g_01273
OG0001364	Syab.g_00211	Syah.g_00174
OG0001366	Syab.g_02299	Syah.g_02413
OG0001370	Syab.g_01831	Syah.g_01732
OG0001373	Syab.g_02840	Syah.g_00444
OG0001374	Syab.g_02848	Syah.g_00436
OG0001375	Syab.g_00358	Syah.g_00449
OG0001376	Syab.g_02782	Syah.g_00483
OG0001377	Syab.g_02781	Syah.g_00484
OG0001378	Syab.g_00578	Syah.g_02239
OG0001379	Syab.g_00923	Syah.g_02192
OG0001381	Syab.g_01937	Syah.g_00717
OG0001382	Syab.g_00393	Syah.g_00258
OG0001385	Syab.g_02837	Syah.g_00447
OG0001386	Syab.g_02838	Syah.g_00446
OG0001387	Syab.g_02839	Syah.g_00445
OG0001388	Syab.g_02842	Syah.g_00442
OG0001389	Syab.g_02843	Syah.g_00441
OG0001390	Syab.g_02844	Syah.g_00440
OG0001391	Syab.g_02845	Syah.g_00439
OG0001392	Syab.g_02846	Syah.g_00438
OG0001393	Syab.g_02847	Syah.g_00437
OG0001394	Syab.g_01599	Syah.g_01810
OG0001396	Syab.g_02831	Syah.g_00149
OG0001397	Syab.g_00753	Syah.g_01274
OG0001398	Syab.g_02457	Syah.g_01563
OG0001400	Syab.g_02557	Syah.g_00045
OG0001401	Syab.g_01708	Syah.g_02084
OG0001402	Syab.g_01896	Syah.g_01958
OG0001404	Syab.g_02433	Syah.g_02482
OG0001405	Syab.g_00486	Syah.g_00821
OG0001406	Syab.g_02783	Syah.g_00482
OG0001407	Syab.g_01158	Syah.g_01059
OG0001408	Syab.g_01826	Syah.g_01378
OG0001410	Syab.g_01550	Syah.g_00725
OG0001413	Syab.g_01812	Syah.g_01894
OG0001414	Syab.g_01938	Syah.g_00718
OG0001416	Syab.g_00909	Syah.g_02204
OG0001417	Syab.g_01359	Syah.g_01640
OG0001419	Syab.g_01159	Syah.g_01060
OG0001420	Syab.g_02155	Syah.g_01053
OG0001425	Syab.g_02777	Syah.g_00486
OG0001426	Syab.g_02380	Syah.g_02449
OG0001428	Syab.g_02594	Syah.g_00081
OG0001430	Syab.g_02743	Syah.g_00518
OG0001432	Syab.g_01818	Syah.g_01348
OG0001434	Syab.g_01594	Syah.g_01805
OG0001435	Syab.g_01637	Syah.g_01525
OG0001436	Syab.g_00217	Syah.g_00168
OG0001436	Syab.g_00216	Syah.g_00169
OG0001438	Syab.g_00280	Syah.g_00102
OG0001439	Syab.g_00248	Syah.g_00128
OG0001442	Syab.g_01583	Syah.g_01795
OG0001443	Syab.g_02794	Syah.g_00478
OG0001444	Syab.g_02479	Syah.g_02519
OG0001447	Syab.g_02534	Syah.g_00018
OG0001448	Syab.g_01789	Syah.g_01540
OG0001449	Syab.g_00357	Syah.g_00679
OG0001452	Syab.g_00338	Syah.g_00663
OG0001454	Syab.g_01808	Syah.g_01888
OG0001456	Syab.g_02850	Syah.g_00434
OG0001457	Syab.g_02851	Syah.g_00433
OG0001458	Syab.g_02852	Syah.g_00432
OG0001461	Syab.g_01754	Syah.g_00711
OG0001462	Syab.g_00042	Syah.g_00335
OG0001471	Syab.g_00253	Syah.g_00123
OG0001473	Syab.g_01813	Syah.g_01903
OG0001476	Syab.g_00984	Syah.g_02145
OG0001477	Syab.g_01191	Syah.g_02015
OG0001478	Syab.g_00670	Syah.g_01211
OG0001479	Syab.g_00527	Syah.g_00862
OG0001480	Syab.g_01836	Syah.g_02114
OG0001481	Syab.g_00621	Syah.g_01703
OG0001482	Syab.g_01349	Syah.g_01650
OG0001484	Syab.g_02849	Syah.g_00435
OG0001488	Syab.g_00994	Syah.g_02136
OG0001489	Syab.g_00462	Syah.g_00801
OG0001492	Syab.g_01155	Syah.g_01393
OG0001493	Syab.g_01147	Syah.g_01385
OG0001494	Syab.g_00180	Syah.g_00325
OG0001496	Syab.g_01188	Syah.g_02013
OG0001497	Syab.g_01190	Syah.g_02014
OG0001498	Syab.g_00552	Syah.g_00889
OG0001499	Syab.g_01112	Syah.g_01463, Syah.g_01462
OG0001502	Syab.g_01733	Syah.g_02109
OG0001510	Syab.g_00103	Syah.g_00256
OG0001511	Syab.g_02509	Syah.g_02546
OG0001512	Syab.g_02368	Syah.g_00910
OG0001513	Syab.g_00193	Syah.g_00200
OG0001514	Syab.g_01187	Syah.g_02012
OG0001515	Syab.g_01176	Syah.g_02001
OG0001516	Syab.g_01554	Syah.g_01498
OG0001517	Syab.g_00524	Syah.g_00859
OG0001518	Syab.g_02775	Syah.g_00488
OG0001519	Syab.g_02796	Syah.g_00476
OG0001520	Syab.g_01992	Syah.g_01115
OG0001522	Syab.g_01703	Syah.g_02080
OG0001527	Syab.g_01998	Syah.g_01107
OG0001529	Syab.g_00051	Syah.g_00328
OG0001530	Syab.g_02507	Syah.g_02544
OG0001531	Syab.g_02367	Syah.g_00911
OG0001532	Syab.g_01024	Syah.g_01420
OG0001533	Syab.g_00576	Syah.g_01174
OG0001534	Syab.g_01297	Syah.g_01699
OG0001535	Syab.g_01316	Syah.g_01683
OG0001536	Syab.g_01388	Syah.g_01617
OG0001537	Syab.g_01606	Syah.g_01815
OG0001538	Syab.g_01278	Syah.g_01774
OG0001539	Syab.g_01641	Syah.g_01521
OG0001540	Syab.g_02538	Syah.g_00022
OG0001541	Syab.g_02603	Syah.g_00621
OG0001542	Syab.g_02614	Syah.g_00612
OG0001543	Syab.g_02686	Syah.g_00568
OG0001544	Syab.g_02795	Syah.g_00477
OG0001545	Syab.g_02874	Syah.g_00405
OG0001546	Syab.g_02150	Syah.g_01047
OG0001547	Syab.g_01440	Syah.g_01565
OG0001551	Syab.g_01166	Syah.g_02068
OG0001557	Syab.g_01598	Syah.g_01809
OG0001558	Syab.g_00021	Syah.g_00562
OG0001559	Syab.g_02506	Syah.g_02543
OG0001560	Syab.g_02492	Syah.g_02531
OG0001561	Syab.g_01309	Syah.g_01689
OG0001562	Syab.g_01324	Syah.g_01675
OG0001567	Syab.g_01441	Syah.g_01564
OG0001568	Syab.g_01439	Syah.g_01567
OG0001570	Syab.g_01443	Syah.g_01553
OG0001572	Syab.g_02215	Syah.g_01333
OG0001574	Syab.g_02000	Syah.g_01105
OG0001575	Syab.g_01995	Syah.g_01110
OG0001576	Syab.g_00896	Syah.g_01172
OG0001577	Syab.g_00964	Syah.g_02162
OG0001578	Syab.g_00868	Syah.g_01371
OG0001579	Syab.g_00489	Syah.g_00824
OG0001579	Syab.g_00494	Syah.g_00828
OG0001580	Syab.g_02740	Syah.g_00523, Syah.g_00522
OG0001582	Syab.g_01881	Syah.g_02442
OG0001586	Syab.g_00181	Syah.g_00218
OG0001589	Syab.g_02331	Syah.g_02269
OG0001590	Syab.g_01879	Syah.g_01941
OG0001591	Syab.g_01566	Syah.g_01509
OG0001592	Syab.g_02741	Syah.g_00521
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syah.g_01329
OG0001594	Syab.g_00887	Syah.g_00501, Syah.g_00503
OG0001614	Syab.g_00121	Syah.g_00242
OG0001615	Syab.g_01727	Syah.g_02103
OG0001615	Syab.g_02023	Syah.g_01081
OG0001616	Syab.g_01013	Syah.g_01430
OG0001617	Syab.g_01183	Syah.g_02008
OG0001618	Syab.g_01665	Syah.g_01717
OG0001619	Syab.g_01399	Syah.g_01607
OG0001620	Syab.g_00535	Syah.g_00871
OG0001621	Syab.g_00337	Syah.g_00662
OG0001622	Syab.g_02884	Syah.g_00396
OG0001623	Syab.g_00506	Syah.g_00842
OG0001624	Syab.g_01843	Syah.g_00471
OG0001625	Syab.g_00328	Syah.g_00656
OG0001634	Syab.g_01560	Syah.g_01504
OG0001635	Syab.g_00090	Syah.g_00270
OG0001636	Syab.g_00041	Syah.g_00336
OG0001637	Syab.g_02344	Syah.g_02280
OG0001638	Syab.g_02270	Syah.g_02399
OG0001639	Syab.g_02170	Syah.g_02312
OG0001640	Syab.g_01233	Syah.g_02060
OG0001641	Syab.g_01341	Syah.g_01660
OG0001643	Syab.g_01869	Syah.g_01930
OG0001644	Syab.g_01672	Syah.g_01709
OG0001645	Syab.g_02028	Syah.g_01568
OG0001652	Syab.g_00019	Syah.g_00560
OG0001654	Syab.g_02168	Syah.g_02310
OG0001655	Syab.g_02056	Syah.g_02446
OG0001656	Syab.g_00493	Syah.g_00827
OG0001657	Syab.g_02575	Syah.g_00063
OG0001658	Syab.g_02754	Syah.g_00513
OG0001659	Syab.g_01020	Syah.g_01424
OG0001666	Syab.g_01471	Syah.g_01450
OG0001671	Syab.g_02691	Syah.g_00550
OG0001672	Syab.g_02448	Syah.g_02497, Syah.g_02496
OG0001673	Syab.g_02375	Syah.g_01195, Syah.g_00903
OG0001674	Syab.g_01525	Syah.g_01308
OG0001675	Syab.g_01326	Syah.g_01673
OG0001676	Syab.g_00492	Syah.g_00826
OG0001677	Syab.g_00475	Syah.g_00811
OG0001678	Syab.g_00370	Syah.g_00691
OG0001679	Syab.g_02475	Syah.g_01114
OG0001680	Syab.g_02290	Syah.g_02404
OG0001681	Syab.g_01240, Syab.g_02801	Syah.g_00957, Syah.g_01366
OG0001682	Syab.g_01647	Syah.g_02306
OG0001692	Syab.g_00782	Syah.g_01297
OG0001693	Syab.g_01209	Syah.g_02029
OG0001694	Syab.g_00293	Syah.g_00622
OG0001695	Syab.g_02869	Syah.g_00409
OG0001702	Syab.g_02470	Syah.g_02513
OG0001703	Syab.g_02089	Syah.g_00988
OG0001712	Syab.g_01764	Syah.g_01847
OG0001713	Syab.g_00985	Syah.g_02144
OG0001715	Syab.g_01788	Syah.g_01877
OG0001716	Syab.g_01734	Syah.g_02110
OG0001717	Syab.g_02588	Syah.g_00076
OG0001729	Syab.g_02362	Syah.g_00914
OG0001730	Syab.g_02358	Syah.g_00921
OG0001731	Syab.g_02188	Syah.g_02332
OG0001734	Syab.g_01735	Syah.g_02111
OG0001735	Syab.g_01535	Syah.g_01491
OG0001737	Syab.g_00274	Syah.g_00108
OG0001738	Syab.g_00233	Syah.g_00142
OG0001739	Syab.g_02867	Syah.g_00411
OG0001740	Syab.g_02871	Syah.g_00407
OG0001741	Syab.g_01067	Syah.g_00938, Syah.g_02444
OG0001741	Syab.g_02161	Syah.g_01867
OG0001747	Syab.g_02559	Syah.g_00044
OG0001748	Syab.g_02693	Syah.g_00549
OG0001750	Syab.g_02480	Syah.g_02520
OG0001751	Syab.g_02376	Syah.g_00902
OG0001752	Syab.g_02354	Syah.g_02289
OG0001754	Syab.g_02346	Syah.g_02282
OG0001755	Syab.g_02141	Syah.g_01039
OG0001756	Syab.g_02780	Syah.g_00479
OG0001758	Syab.g_01483	Syah.g_01464
OG0001761	Syab.g_01920	Syah.g_01971
OG0001762	Syab.g_01333	Syah.g_01666
OG0001763	Syab.g_01346	Syah.g_01653
OG0001764	Syab.g_01436	Syah.g_01571
OG0001766	Syab.g_00263	Syah.g_00119
OG0001767	Syab.g_00218	Syah.g_00167
OG0001768	Syab.g_02620	Syah.g_00606
OG0001770	Syab.g_01743	Syah.g_01448
OG0001783	Syab.g_00116	Syah.g_00247
OG0001784	Syab.g_02474, Syab.g_02476	Syah.g_02515
OG0001785	Syab.g_02345	Syah.g_02281
OG0001786	Syab.g_02213	Syah.g_02350
OG0001787	Syab.g_02042	Syah.g_01063
OG0001788	Syab.g_02039	Syah.g_01066
OG0001789	Syab.g_00916	Syah.g_02198
OG0001790	Syab.g_00948	Syah.g_02171
OG0001791	Syab.g_01677	Syah.g_01197
OG0001791	Syab.g_00986	Syah.g_02143
OG0001792	Syab.g_01053	Syah.g_01398
OG0001794	Syab.g_01300	Syah.g_01696
OG0001796	Syab.g_01322	Syah.g_01677
OG0001797	Syab.g_01407	Syah.g_01598
OG0001798	Syab.g_01894	Syah.g_01956
OG0001799	Syab.g_01854	Syah.g_01919
OG0001800	Syab.g_00819	Syah.g_01322
OG0001801	Syab.g_00804	Syah.g_01314
OG0001803	Syab.g_00589	Syah.g_02226
OG0001804	Syab.g_00553	Syah.g_00890
OG0001805	Syab.g_00342	Syah.g_00667
OG0001806	Syab.g_00305	Syah.g_00634
OG0001807	Syab.g_00215	Syah.g_00170
OG0001808	Syab.g_00209	Syah.g_00180
OG0001809	Syab.g_02549	Syah.g_00035
OG0001811	Syab.g_02612	Syah.g_00615
OG0001812	Syab.g_02742	Syah.g_00520
OG0001813	Syab.g_02810	Syah.g_00467
OG0001814	Syab.g_02899	Syah.g_00387
OG0001815	Syab.g_02909	Syah.g_00378
OG0001816	Syab.g_01644	Syah.g_01518
OG0001817	Syab.g_01777	Syah.g_00428
OG0001835	Syab.g_01059	Syah.g_01363
OG0001837	Syab.g_02692	Syah.g_00555
OG0001838	Syab.g_00008	Syah.g_00365
OG0001839	Syab.g_00037	Syah.g_00339
OG0001840	Syab.g_00057	Syah.g_00317
OG0001841	Syab.g_00064	Syah.g_00309
OG0001843	Syab.g_00122	Syah.g_00241
OG0001844	Syab.g_00123	Syah.g_00240
OG0001845	Syab.g_00124	Syah.g_00239
OG0001847	Syab.g_02524	Syah.g_00010
OG0001848	Syab.g_02520	Syah.g_00006
OG0001849	Syab.g_02464	Syah.g_02507
OG0001850	Syab.g_02451	Syah.g_02498
OG0001851	Syab.g_02444	Syah.g_02492
OG0001852	Syab.g_02443	Syah.g_02491
OG0001853	Syab.g_02436	Syah.g_02485
OG0001854	Syab.g_02371	Syah.g_00907
OG0001856	Syab.g_02228	Syah.g_02361
OG0001857	Syab.g_02225	Syah.g_02358
OG0001858	Syab.g_02183	Syah.g_02326
OG0001859	Syab.g_02077	Syah.g_00977
OG0001860	Syab.g_02091	Syah.g_00990
OG0001861	Syab.g_02103	Syah.g_01004
OG0001862	Syab.g_02115	Syah.g_01015
OG0001863	Syab.g_02121	Syah.g_01020
OG0001864	Syab.g_02032	Syah.g_01072
OG0001865	Syab.g_01801	Syah.g_01140
OG0001866	Syab.g_01933	Syah.g_01164
OG0001867	Syab.g_01922	Syah.g_01973
OG0001868	Syab.g_00910	Syah.g_02203
OG0001869	Syab.g_00963	Syah.g_02163
OG0001870	Syab.g_00972	Syah.g_02155
OG0001871	Syab.g_00977	Syah.g_02149
OG0001872	Syab.g_01058	Syah.g_01394
OG0001873	Syab.g_01014	Syah.g_01429
OG0001874	Syab.g_01011	Syah.g_01432
OG0001875	Syab.g_01493	Syah.g_01465
OG0001876	Syab.g_01494	Syah.g_01466
OG0001877	Syab.g_01177	Syah.g_02002
OG0001878	Syab.g_01329	Syah.g_01670
OG0001879	Syab.g_01336	Syah.g_01664
OG0001880	Syab.g_01379	Syah.g_01626
OG0001881	Syab.g_01380	Syah.g_01625
OG0001882	Syab.g_01404	Syah.g_01601
OG0001883	Syab.g_01408	Syah.g_01597
OG0001884	Syab.g_01805	Syah.g_01588
OG0001885	Syab.g_01431	Syah.g_01576
OG0001886	Syab.g_01435	Syah.g_01572
OG0001887	Syab.g_01617	Syah.g_01823
OG0001888	Syab.g_01592	Syah.g_01803
OG0001889	Syab.g_01288	Syah.g_01763
OG0001890	Syab.g_01721	Syah.g_02097
OG0001891	Syab.g_01725	Syah.g_02101
OG0001892	Syab.g_01838	Syah.g_02115
OG0001893	Syab.g_01893	Syah.g_01955
OG0001894	Syab.g_01874	Syah.g_01936
OG0001895	Syab.g_00813	Syah.g_01318
OG0001896	Syab.g_00574	Syah.g_02230
OG0001897	Syab.g_00532	Syah.g_00868
OG0001898	Syab.g_00513	Syah.g_00848
OG0001899	Syab.g_00434	Syah.g_00774
OG0001900	Syab.g_00320	Syah.g_00649
OG0001901	Syab.g_00319	Syah.g_00648
OG0001902	Syab.g_00288	Syah.g_00093
OG0001903	Syab.g_00279	Syah.g_00103
OG0001904	Syab.g_00213	Syah.g_00172
OG0001905	Syab.g_00206	Syah.g_00182
OG0001906	Syab.g_02539	Syah.g_00024
OG0001908	Syab.g_02605	Syah.g_00619
OG0001909	Syab.g_02618	Syah.g_00608
OG0001910	Syab.g_02697	Syah.g_00545
OG0001912	Syab.g_02765	Syah.g_00495
OG0001913	Syab.g_02769	Syah.g_00493
OG0001914	Syab.g_01751	Syah.g_01442
OG0001915	Syab.g_02906	Syah.g_00381
OG0001917	Syab.g_01314	Syah.g_01684
OG0001929	Syab.g_00071	Syah.g_00302
OG0001932	Syab.g_00120	Syah.g_00243
OG0001933	Syab.g_02503	Syah.g_02540
OG0001934	Syab.g_02488	Syah.g_02527
OG0001935	Syab.g_02441	Syah.g_02489
OG0001936	Syab.g_01467	Syah.g_01889
OG0001937	Syab.g_02196	Syah.g_02340
OG0001938	Syab.g_02093	Syah.g_00992
OG0001939	Syab.g_01845	Syah.g_01998
OG0001940	Syab.g_01981	Syah.g_01127
OG0001941	Syab.g_00905	Syah.g_02208
OG0001943	Syab.g_00987	Syah.g_01844
OG0001944	Syab.g_01442	Syah.g_01560
OG0001946	Syab.g_01178	Syah.g_02003
OG0001948	Syab.g_01344	Syah.g_01655
OG0001949	Syab.g_01363	Syah.g_01635
OG0001950	Syab.g_01365	Syah.g_01633
OG0001951	Syab.g_01381	Syah.g_01624
OG0001952	Syab.g_01405	Syah.g_01600
OG0001953	Syab.g_01406	Syah.g_01599
OG0001957	Syab.g_01888	Syah.g_01950
OG0001958	Syab.g_01537	Syah.g_01493
OG0001960	Syab.g_00717	Syah.g_01235
OG0001961	Syab.g_00692	Syah.g_01216
OG0001964	Syab.g_00383	Syah.g_00704
OG0001965	Syab.g_02045	Syah.g_01902
OG0001966	Syab.g_00326	Syah.g_00654
OG0001967	Syab.g_00324	Syah.g_00652
OG0001968	Syab.g_00323	Syah.g_00651
OG0001969	Syab.g_00251	Syah.g_00125
OG0001970	Syab.g_02541	Syah.g_00026
OG0001971	Syab.g_02616	Syah.g_00610
OG0001972	Syab.g_02710	Syah.g_00533
OG0001974	Syab.g_02750	Syah.g_00515
OG0001975	Syab.g_01750	Syah.g_01441
OG0001976	Syab.g_01752	Syah.g_01443
OG0001979	Syab.g_01161	Syah.g_01999
OG0001980	Syab.g_00508, Syab.g_01253	Syah.g_01834
OG0001990	Syab.g_02872	Syah.g_00406
OG0001995	Syab.g_00345	Syah.g_01988
OG0001997	Syab.g_02478	Syah.g_02518
OG0001998	Syab.g_00888	Syah.g_00502
OG0002000	Syab.g_02143	Syah.g_01041
OG0002007	Syab.g_01237	Syah.g_02062
OG0002008	Syab.g_01331	Syah.g_01668
OG0002009	Syab.g_01603	Syah.g_01813
OG0002011	Syab.g_00559	Syah.g_00896
OG0002012	Syab.g_00618	Syah.g_01562
OG0002013	Syab.g_02456	Syah.g_00886
OG0002014	Syab.g_00221	Syah.g_00158
