Orthogroup	Syab	Syaq
OG0001122	Syab.g_01320	Syaq.g_00069
OG0001123	Syab.g_01312	Syaq.g_00061
OG0001124	Syab.g_01310	Syaq.g_00060
OG0001125	Syab.g_01308	Syaq.g_00058
OG0001126	Syab.g_01231	Syaq.g_02693
OG0001127	Syab.g_01230	Syaq.g_02692
OG0001128	Syab.g_01227	Syaq.g_02689
OG0001129	Syab.g_01225	Syaq.g_02687
OG0001130	Syab.g_01224	Syaq.g_02686
OG0001131	Syab.g_01609	Syaq.g_02284
OG0001132	Syab.g_01790	Syaq.g_01872
OG0001133	Syab.g_01895	Syaq.g_02063
OG0001134	Syab.g_01748	Syaq.g_02213
OG0001135	Syab.g_01747	Syaq.g_02212
OG0001136	Syab.g_00966	Syaq.g_00252
OG0001137	Syab.g_00990	Syaq.g_00228
OG0001138	Syab.g_01023	Syaq.g_00196
OG0001139	Syab.g_01025	Syaq.g_00194
OG0001140	Syab.g_01026	Syaq.g_00193
OG0001141	Syab.g_01027	Syaq.g_00192
OG0001142	Syab.g_01028	Syaq.g_00191
OG0001143	Syab.g_01037	Syaq.g_00182
OG0001144	Syab.g_01052	Syaq.g_00166
OG0001145	Syab.g_00928	Syaq.g_00284
OG0001146	Syab.g_00907	Syaq.g_00305
OG0001147	Syab.g_00716	Syaq.g_00438
OG0001148	Syab.g_02085	Syaq.g_01761
OG0001149	Syab.g_02084	Syaq.g_01760
OG0001150	Syab.g_02083	Syaq.g_01759
OG0001151	Syab.g_02070	Syaq.g_01746
OG0001152	Syab.g_02069	Syaq.g_01745
OG0001153	Syab.g_00731	Syaq.g_00413
OG0001154	Syab.g_00730	Syaq.g_00414
OG0001155	Syab.g_02171	Syaq.g_01739
OG0001156	Syab.g_02174	Syaq.g_01729
OG0001157	Syab.g_02175	Syaq.g_01728
OG0001158	Syab.g_02176	Syaq.g_01727
OG0001159	Syab.g_02177	Syaq.g_01726
OG0001160	Syab.g_02231	Syaq.g_01693
OG0001161	Syab.g_02797	Syaq.g_01233
OG0001162	Syab.g_00893	Syaq.g_00331
OG0001163	Syab.g_02241	Syaq.g_01685
OG0001164	Syab.g_02247	Syaq.g_01679
OG0001165	Syab.g_02252	Syaq.g_01674
OG0001166	Syab.g_02296	Syaq.g_01652
OG0001167	Syab.g_02322	Syaq.g_01039
OG0001169	Syab.g_02326	Syaq.g_01620
OG0001170	Syab.g_02328	Syaq.g_01618
OG0001171	Syab.g_02339	Syaq.g_01607
OG0001172	Syab.g_00371	Syaq.g_00690
OG0001173	Syab.g_00372	Syaq.g_00689
OG0001174	Syab.g_00380	Syaq.g_00681
OG0001175	Syab.g_00381	Syaq.g_00680
OG0001176	Syab.g_00398	Syaq.g_00656
OG0001177	Syab.g_00396	Syaq.g_00658
OG0001178	Syab.g_02263	Syaq.g_01667
OG0001179	Syab.g_00427	Syaq.g_00626
OG0001180	Syab.g_00453	Syaq.g_00600
OG0001181	Syab.g_00457	Syaq.g_00596
OG0001182	Syab.g_00467	Syaq.g_00587
OG0001183	Syab.g_00474	Syaq.g_00579
OG0001184	Syab.g_00196	Syaq.g_00995
OG0001185	Syab.g_00119	Syaq.g_01022
OG0001186	Syab.g_00085	Syaq.g_01058
OG0001187	Syab.g_00081	Syaq.g_01061
OG0001188	Syab.g_00079	Syaq.g_01065
OG0001189	Syab.g_00058	Syaq.g_01095
OG0001190	Syab.g_02755	Syaq.g_01264
OG0001191	Syab.g_02771	Syaq.g_01248
OG0001192	Syab.g_02778	Syaq.g_01242
OG0001193	Syab.g_02827	Syaq.g_01217
OG0001194	Syab.g_02833	Syaq.g_01214
OG0001195	Syab.g_02834	Syaq.g_01213
OG0001196	Syab.g_02896	Syaq.g_01169
OG0001197	Syab.g_02898	Syaq.g_01167
OG0001198	Syab.g_02911	Syaq.g_01153
OG0001199	Syab.g_02440	Syaq.g_01553
OG0001200	Syab.g_02442	Syaq.g_01551
OG0001201	Syab.g_02501	Syaq.g_01486
OG0001202	Syab.g_02635	Syaq.g_01358
OG0001203	Syab.g_02369	Syaq.g_01581
OG0001204	Syab.g_00353	Syaq.g_00709
OG0001205	Syab.g_00593	Syaq.g_00491
OG0001206	Syab.g_00641	Syaq.g_00468
OG0001207	Syab.g_02088	Syaq.g_01764
OG0001208	Syab.g_02098	Syaq.g_01774
OG0001209	Syab.g_02038	Syaq.g_01841
OG0001210	Syab.g_02030	Syaq.g_01852
OG0001211	Syab.g_02013	Syaq.g_01932
OG0001212	Syab.g_01955	Syaq.g_01990
OG0001213	Syab.g_01886	Syaq.g_02072
OG0001214	Syab.g_01872	Syaq.g_02084
OG0001215	Syab.g_01171	Syaq.g_02580
OG0001216	Syab.g_01269	Syaq.g_00026
OG0001217	Syab.g_01464	Syaq.g_01885
OG0001218	Syab.g_00723	Syaq.g_00423
OG0001220	Syab.g_01737	Syaq.g_02412
OG0001221	Syab.g_01607	Syaq.g_02300
OG0001222	Syab.g_01396	Syaq.g_02472
OG0001223	Syab.g_01345	Syaq.g_02516
OG0001224	Syab.g_01214	Syaq.g_02683
OG0001225	Syab.g_01212	Syaq.g_02681
OG0001226	Syab.g_02450	Syaq.g_01543
OG0001227	Syab.g_00891	Syaq.g_00333
OG0001230	Syab.g_00791	Syaq.g_00361
OG0001231	Syab.g_00017	Syaq.g_01133
OG0001232	Syab.g_02306	Syaq.g_01643
OG0001233	Syab.g_02329	Syaq.g_01617
OG0001234	Syab.g_00385	Syaq.g_00676
OG0001235	Syab.g_00391	Syaq.g_00665
OG0001236	Syab.g_00200	Syaq.g_00990
OG0001237	Syab.g_00192	Syaq.g_00999
OG0001238	Syab.g_02773	Syaq.g_01246
OG0001239	Syab.g_02437	Syaq.g_01556
OG0001240	Syab.g_02484	Syaq.g_01502
OG0001241	Syab.g_02494	Syaq.g_01492
OG0001243	Syab.g_02533	Syaq.g_01457
OG0001244	Syab.g_02561	Syaq.g_01430
OG0001245	Syab.g_01762	Syaq.g_01916
OG0001246	Syab.g_02126	Syaq.g_01802
OG0001248	Syab.g_01163	Syaq.g_01891
OG0001249	Syab.g_00514	Syaq.g_00563
OG0001250	Syab.g_01714	Syaq.g_02389
OG0001251	Syab.g_01816	Syaq.g_02135
OG0001252	Syab.g_01228	Syaq.g_02690
OG0001253	Syab.g_01761	Syaq.g_01918
OG0001254	Syab.g_01749	Syaq.g_02214
OG0001255	Syab.g_01846	Syaq.g_02111
OG0001256	Syab.g_02238	Syaq.g_01686
OG0001258	Syab.g_02250	Syaq.g_01676
OG0001259	Syab.g_02327	Syaq.g_01619
OG0001260	Syab.g_02350	Syaq.g_01595
OG0001261	Syab.g_00436	Syaq.g_00617
OG0001262	Syab.g_00060	Syaq.g_01093
OG0001263	Syab.g_02536	Syaq.g_01454
OG0001265	Syab.g_02523	Syaq.g_01466
OG0001266	Syab.g_02639	Syaq.g_01354
OG0001267	Syab.g_00295	Syaq.g_00763
OG0001268	Syab.g_00529	Syaq.g_00553
OG0001269	Syab.g_01809	Syaq.g_01866
OG0001270	Syab.g_00579	Syaq.g_00504
OG0001271	Syab.g_00694	Syaq.g_00445
OG0001272	Syab.g_02102	Syaq.g_01778
OG0001273	Syab.g_01878	Syaq.g_02077
OG0001274	Syab.g_02706	Syaq.g_01303
OG0001275	Syab.g_01330	Syaq.g_02531
OG0001276	Syab.g_01313	Syaq.g_00062
OG0001278	Syab.g_01152	Syaq.g_00155
OG0001279	Syab.g_01807	Syaq.g_01867
OG0001280	Syab.g_00918	Syaq.g_00294
OG0001281	Syab.g_00906	Syaq.g_00306
OG0001282	Syab.g_02086	Syaq.g_01762
OG0001283	Syab.g_02885	Syaq.g_01175
OG0001284	Syab.g_02211	Syaq.g_01700
OG0001285	Syab.g_02309	Syaq.g_01639
OG0001286	Syab.g_00451	Syaq.g_00602
OG0001287	Syab.g_00111	Syaq.g_01030
OG0001289	Syab.g_02465	Syaq.g_01528
OG0001290	Syab.g_02493	Syaq.g_01493
OG0001291	Syab.g_02546	Syaq.g_01444
OG0001293	Syab.g_00322	Syaq.g_00736
OG0001294	Syab.g_01564	Syaq.g_02252
OG0001296	Syab.g_02132	Syaq.g_01808
OG0001297	Syab.g_02136	Syaq.g_01812
OG0001298	Syab.g_01980	Syaq.g_01967
OG0001299	Syab.g_01557	Syaq.g_02246
OG0001300	Syab.g_01180	Syaq.g_02589
OG0001301	Syab.g_01197	Syaq.g_02602
OG0001302	Syab.g_01844	Syaq.g_02115
OG0001303	Syab.g_01424	Syaq.g_02437
OG0001304	Syab.g_01298	Syaq.g_00049
OG0001305	Syab.g_01204	Syaq.g_02673
OG0001306	Syab.g_00941	Syaq.g_00267
OG0001308	Syab.g_00759	Syaq.g_00385
OG0001312	Syab.g_01414	Syaq.g_02449
OG0001313	Syab.g_00652	Syaq.g_00458
OG0001313	Syab.g_00651	Syaq.g_00459
OG0001315	Syab.g_00472	Syaq.g_00581
OG0001316	Syab.g_02552	Syaq.g_01437
OG0001317	Syab.g_02373	Syaq.g_01576
OG0001318	Syab.g_00333	Syaq.g_00728
OG0001319	Syab.g_00306	Syaq.g_00751
OG0001321	Syab.g_00616	Syaq.g_00483
OG0001322	Syab.g_00617	Syaq.g_00482
OG0001323	Syab.g_02145	Syaq.g_01820
OG0001324	Syab.g_01181	Syaq.g_02590
OG0001325	Syab.g_01273	Syaq.g_00030
OG0001326	Syab.g_02841	Syaq.g_01205
OG0001327	Syab.g_01643	Syaq.g_02259
OG0001328	Syab.g_01616	Syaq.g_02280
OG0001329	Syab.g_00361	Syaq.g_02113
OG0001330	Syab.g_00925	Syaq.g_00287
OG0001331	Syab.g_02081	Syaq.g_01757
OG0001333	Syab.g_02323	Syaq.g_01622
OG0001336	Syab.g_02886	Syaq.g_01174
OG0001337	Syab.g_00480, Syab.g_00502	Syaq.g_00564
OG0001343	Syab.g_00359	Syaq.g_00700
OG0001345	Syab.g_01008	Syaq.g_00213
OG0001346	Syab.g_00914	Syaq.g_00298
OG0001347	Syab.g_02830	Syaq.g_01063
OG0001348	Syab.g_01258	Syaq.g_02703
OG0001349	Syab.g_00150	Syaq.g_00942
OG0001351	Syab.g_00625	Syaq.g_00476
OG0001353	Syab.g_01702	Syaq.g_02379
OG0001354	Syab.g_01358	Syaq.g_02503
OG0001358	Syab.g_01900	Syaq.g_02056
OG0001359	Syab.g_00360	Syaq.g_00699
OG0001360	Syab.g_01010	Syaq.g_00211
OG0001361	Syab.g_00154, Syab.g_01005	Syaq.g_00216
OG0001364	Syab.g_00211	Syaq.g_00972
OG0001365	Syab.g_02760	Syaq.g_01259
OG0001366	Syab.g_02299	Syaq.g_01649
OG0001369	Syab.g_02483	Syaq.g_01503
OG0001373	Syab.g_02840	Syaq.g_01206
OG0001374	Syab.g_02848	Syaq.g_01198
OG0001375	Syab.g_00358	Syaq.g_00701
OG0001378	Syab.g_00578	Syaq.g_00506
OG0001379	Syab.g_00923	Syaq.g_00289
OG0001382	Syab.g_00393	Syaq.g_00662
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Syaq.g_01292
OG0001383	Syab.g_02364	Syaq.g_01587
OG0001383	Syab.g_02363	Syaq.g_01588
OG0001385	Syab.g_02837	Syaq.g_01209
OG0001386	Syab.g_02838	Syaq.g_01208
OG0001387	Syab.g_02839	Syaq.g_01207
OG0001388	Syab.g_02842	Syaq.g_01204
OG0001389	Syab.g_02843	Syaq.g_01203
OG0001390	Syab.g_02844	Syaq.g_01202
OG0001391	Syab.g_02845	Syaq.g_01201
OG0001392	Syab.g_02846	Syaq.g_01200
OG0001393	Syab.g_02847	Syaq.g_01199
OG0001394	Syab.g_01599	Syaq.g_02307
OG0001396	Syab.g_02831	Syaq.g_01064
OG0001401	Syab.g_01708	Syaq.g_02383
OG0001402	Syab.g_01896	Syaq.g_02061
OG0001408	Syab.g_01826	Syaq.g_02125
OG0001409	Syab.g_00988	Syaq.g_00229
OG0001413	Syab.g_01904	Syaq.g_02051
OG0001413	Syab.g_01812	Syaq.g_00139
OG0001416	Syab.g_00909	Syaq.g_00303
OG0001417	Syab.g_01359	Syaq.g_02502
OG0001420	Syab.g_02155	Syaq.g_01833
OG0001428	Syab.g_02594	Syaq.g_01396
OG0001429	Syab.g_01423	Syaq.g_02438
OG0001430	Syab.g_02743	Syaq.g_01271
OG0001432	Syab.g_01818	Syaq.g_01862
OG0001434	Syab.g_01594	Syaq.g_02312
OG0001435	Syab.g_01637	Syaq.g_02265
OG0001436	Syab.g_00217	Syaq.g_00966
OG0001436	Syab.g_00216	Syaq.g_00967
OG0001438	Syab.g_00280	Syaq.g_00778
OG0001439	Syab.g_00248	Syaq.g_00863
OG0001442	Syab.g_01583	Syaq.g_02322
OG0001443	Syab.g_02794	Syaq.g_01236
OG0001444	Syab.g_00101	Syaq.g_01042
OG0001444	Syab.g_02479	Syaq.g_01508
OG0001447	Syab.g_02534	Syaq.g_01456
OG0001448	Syab.g_01789	Syaq.g_01873
OG0001449	Syab.g_00357	Syaq.g_00698
OG0001452	Syab.g_00338	Syaq.g_00723
OG0001454	Syab.g_01808	Syaq.g_01917
OG0001456	Syab.g_02850	Syaq.g_01196
OG0001457	Syab.g_02851	Syaq.g_01195
OG0001458	Syab.g_02852	Syaq.g_01194
OG0001461	Syab.g_01754	Syaq.g_02163
OG0001462	Syab.g_00042	Syaq.g_01108
OG0001467	Syab.g_00805	Syaq.g_00354
OG0001471	Syab.g_00253	Syaq.g_00859
OG0001473	Syab.g_01813	Syaq.g_02134
OG0001476	Syab.g_00984	Syaq.g_00233
OG0001477	Syab.g_01191	Syaq.g_02599
OG0001478	Syab.g_00661	Syaq.g_00457
OG0001479	Syab.g_00527	Syaq.g_00555
OG0001480	Syab.g_01836	Syaq.g_02121
OG0001482	Syab.g_01349	Syaq.g_02512
OG0001484	Syab.g_02849	Syaq.g_02628
OG0001486	Syab.g_00967	Syaq.g_00251
OG0001488	Syab.g_00994	Syaq.g_00224
OG0001489	Syab.g_00462	Syaq.g_00591
OG0001492	Syab.g_01155	Syaq.g_00158
OG0001493	Syab.g_01147	Syaq.g_00150
OG0001494	Syab.g_00180	Syaq.g_00931
OG0001496	Syab.g_01188	Syaq.g_02596
OG0001497	Syab.g_01190	Syaq.g_02598
OG0001498	Syab.g_00552	Syaq.g_00528
OG0001502	Syab.g_01733	Syaq.g_02407
OG0001505	Syab.g_00189	Syaq.g_00934, Syaq.g_00906
OG0001510	Syab.g_00103	Syaq.g_01034
OG0001511	Syab.g_02509	Syaq.g_01478
OG0001512	Syab.g_02368	Syaq.g_01583
OG0001513	Syab.g_00193	Syaq.g_00998
OG0001514	Syab.g_01187	Syaq.g_02595
OG0001515	Syab.g_01176	Syaq.g_02585
OG0001516	Syab.g_01554	Syaq.g_02243
OG0001517	Syab.g_00524	Syaq.g_00558
OG0001518	Syab.g_02775	Syaq.g_01244
OG0001519	Syab.g_02796	Syaq.g_01234
OG0001520	Syab.g_01992	Syaq.g_01953
OG0001525	Syab.g_01823	Syaq.g_02129
OG0001527	Syab.g_01998	Syaq.g_01946
OG0001529	Syab.g_00051	Syaq.g_01102
OG0001530	Syab.g_02507	Syaq.g_01480
OG0001531	Syab.g_02367	Syaq.g_01584
OG0001532	Syab.g_01024	Syaq.g_00195
OG0001533	Syab.g_00576	Syaq.g_00508
OG0001533	Syab.g_00636	Syaq.g_00470
OG0001534	Syab.g_01297	Syaq.g_00048
OG0001535	Syab.g_01316	Syaq.g_00065
OG0001536	Syab.g_01388	Syaq.g_02480
OG0001537	Syab.g_01606	Syaq.g_02301
OG0001538	Syab.g_01278	Syaq.g_02345
OG0001539	Syab.g_01641	Syaq.g_02261
OG0001540	Syab.g_02538	Syaq.g_01452
OG0001541	Syab.g_02603	Syaq.g_01387
OG0001542	Syab.g_02614	Syaq.g_01379
OG0001544	Syab.g_02795	Syaq.g_01235
OG0001545	Syab.g_02874	Syaq.g_01185
OG0001546	Syab.g_02150	Syaq.g_01825
OG0001547	Syab.g_01440	Syaq.g_02422
OG0001551	Syab.g_01166	Syaq.g_02572
OG0001554	Syab.g_02753	Syaq.g_01266
OG0001557	Syab.g_01598	Syaq.g_02308
OG0001558	Syab.g_00021	Syaq.g_01130
OG0001559	Syab.g_02506	Syaq.g_01481
OG0001560	Syab.g_02492	Syaq.g_01494
OG0001561	Syab.g_01309	Syaq.g_00059
OG0001562	Syab.g_01324	Syaq.g_00073
OG0001564	Syab.g_00177	Syaq.g_02158
OG0001565	Syab.g_01837	Syaq.g_02120
OG0001567	Syab.g_01441	Syaq.g_02421
OG0001568	Syab.g_01439	Syaq.g_02424
OG0001570	Syab.g_01443	Syaq.g_02417
OG0001574	Syab.g_02000	Syaq.g_01944
OG0001575	Syab.g_01995	Syaq.g_01949
OG0001576	Syab.g_00896	Syaq.g_00326
OG0001577	Syab.g_00964	Syaq.g_00254
OG0001580	Syab.g_02740	Syaq.g_01275
OG0001590	Syab.g_01753	Syaq.g_02166
OG0001590	Syab.g_01879	Syaq.g_02076
OG0001591	Syab.g_01566	Syaq.g_02254
OG0001592	Syab.g_02741	Syaq.g_01274
OG0001614	Syab.g_00121	Syaq.g_01020
OG0001615	Syab.g_01727	Syaq.g_02404
OG0001615	Syab.g_02023	Syaq.g_01923
OG0001616	Syab.g_01013	Syaq.g_00208
OG0001617	Syab.g_01183	Syaq.g_02593
OG0001618	Syab.g_01665	Syaq.g_00036
OG0001619	Syab.g_01399	Syaq.g_02469
OG0001620	Syab.g_00535	Syaq.g_00546
OG0001621	Syab.g_00337	Syaq.g_00724
OG0001622	Syab.g_02884	Syaq.g_01176
OG0001623	Syab.g_00506	Syaq.g_00571
OG0001624	Syab.g_01843	Syaq.g_02116
OG0001625	Syab.g_00328	Syaq.g_00730
OG0001627	Syab.g_02167	Syaq.g_01735
OG0001634	Syab.g_01560	Syaq.g_02249
OG0001636	Syab.g_00041	Syaq.g_01109
OG0001637	Syab.g_02344	Syaq.g_01603
OG0001638	Syab.g_02270	Syaq.g_01660
OG0001639	Syab.g_02170	Syaq.g_01738
OG0001640	Syab.g_01233	Syaq.g_02695
OG0001641	Syab.g_01341	Syaq.g_02520
OG0001642	Syab.g_02027	Syaq.g_02411
OG0001643	Syab.g_01869	Syaq.g_02087
OG0001645	Syab.g_02029	Syaq.g_01853
OG0001647	Syab.g_00304	Syaq.g_00753
OG0001652	Syab.g_00019	Syaq.g_01132
OG0001653	Syab.g_02482	Syaq.g_01505
OG0001654	Syab.g_02168	Syaq.g_01736
OG0001657	Syab.g_02575	Syaq.g_01413
OG0001658	Syab.g_02754	Syaq.g_01265
OG0001659	Syab.g_01020	Syaq.g_00199
OG0001666	Syab.g_01471	Syaq.g_02653
OG0001671	Syab.g_02691	Syaq.g_01316
OG0001672	Syab.g_02448	Syaq.g_01545
OG0001673	Syab.g_02375	Syaq.g_01569
OG0001675	Syab.g_01326	Syaq.g_02535
OG0001677	Syab.g_00475	Syaq.g_00578
OG0001678	Syab.g_00370	Syaq.g_00691
OG0001679	Syab.g_01425	Syaq.g_02436
OG0001682	Syab.g_01647, Syab.g_01663	Syaq.g_00034
OG0001692	Syab.g_00782	Syaq.g_00366
OG0001694	Syab.g_00293	Syaq.g_00765
OG0001695	Syab.g_02869	Syaq.g_01191
OG0001702	Syab.g_02470	Syaq.g_01523
OG0001703	Syab.g_02089	Syaq.g_01765
OG0001709	Syab.g_00162	Syaq.g_00943
OG0001713	Syab.g_00985	Syaq.g_00232
OG0001715	Syab.g_01788	Syaq.g_01875
OG0001716	Syab.g_01734	Syaq.g_02409
OG0001726	Syab.g_01087	Syaq.g_02419
OG0001729	Syab.g_02362	Syaq.g_01589
OG0001730	Syab.g_02358	Syaq.g_01591
OG0001731	Syab.g_02188	Syaq.g_01717
OG0001732	Syab.g_01045	Syaq.g_00173
OG0001734	Syab.g_01735	Syaq.g_02661
OG0001735	Syab.g_01535	Syaq.g_02236
OG0001737	Syab.g_00274	Syaq.g_00843
OG0001738	Syab.g_00233	Syaq.g_00879
OG0001739	Syab.g_02867	Syaq.g_01192
OG0001740	Syab.g_02871	Syaq.g_01188
OG0001747	Syab.g_02559	Syaq.g_01432
OG0001748	Syab.g_02693	Syaq.g_01314
OG0001750	Syab.g_02480	Syaq.g_01507
OG0001751	Syab.g_02376	Syaq.g_01568
OG0001752	Syab.g_02354	Syaq.g_01593
OG0001753	Syab.g_02347	Syaq.g_00238
OG0001754	Syab.g_02346	Syaq.g_01598
OG0001755	Syab.g_02141	Syaq.g_01817
OG0001759	Syab.g_00572, Syab.g_01121	Syaq.g_00114
OG0001761	Syab.g_01920	Syaq.g_02021
OG0001762	Syab.g_01333	Syaq.g_02528
OG0001763	Syab.g_01346	Syaq.g_02515
OG0001764	Syab.g_01436	Syaq.g_02427
OG0001765	Syab.g_02799, Syab.g_01263	Syaq.g_02655
OG0001766	Syab.g_00263	Syaq.g_00854
OG0001767	Syab.g_00218	Syaq.g_00965
OG0001768	Syab.g_02620	Syaq.g_01373
OG0001770	Syab.g_01743	Syaq.g_02165
OG0001783	Syab.g_00116	Syaq.g_01025
OG0001784	Syab.g_02474, Syab.g_02476	Syaq.g_01512
OG0001785	Syab.g_02345	Syaq.g_01602
OG0001786	Syab.g_02213	Syaq.g_01698
OG0001787	Syab.g_02042	Syaq.g_01837
OG0001788	Syab.g_02039	Syaq.g_01840
OG0001789	Syab.g_00916	Syaq.g_00296
OG0001790	Syab.g_00948	Syaq.g_00260
OG0001791	Syab.g_00986	Syaq.g_00231
OG0001792	Syab.g_01053	Syaq.g_00165
OG0001794	Syab.g_01301	Syaq.g_00051
OG0001796	Syab.g_01322	Syaq.g_00071
OG0001797	Syab.g_01407	Syaq.g_02461
OG0001798	Syab.g_01894	Syaq.g_02064
OG0001799	Syab.g_01854	Syaq.g_02103
OG0001800	Syab.g_00819	Syaq.g_00346
OG0001801	Syab.g_00804	Syaq.g_00356
OG0001803	Syab.g_00589	Syaq.g_00495
OG0001804	Syab.g_00553	Syaq.g_00527
OG0001805	Syab.g_00342	Syaq.g_00719
OG0001806	Syab.g_00305	Syaq.g_00752
OG0001807	Syab.g_00215	Syaq.g_00968
OG0001808	Syab.g_00209	Syaq.g_00979
OG0001809	Syab.g_02549	Syaq.g_01441
OG0001811	Syab.g_02612	Syaq.g_01381
OG0001812	Syab.g_02742	Syaq.g_01273
OG0001813	Syab.g_02810	Syaq.g_01230
OG0001814	Syab.g_02899	Syaq.g_01166
OG0001815	Syab.g_02909	Syaq.g_01155
OG0001816	Syab.g_01644	Syaq.g_02258
OG0001817	Syab.g_01777	Syaq.g_00076
OG0001837	Syab.g_02692	Syaq.g_01315
OG0001838	Syab.g_00008	Syaq.g_01142
OG0001839	Syab.g_00037	Syaq.g_01113
OG0001840	Syab.g_00057	Syaq.g_01096
OG0001841	Syab.g_00064	Syaq.g_01087
OG0001843	Syab.g_00122	Syaq.g_01019
OG0001844	Syab.g_00123	Syaq.g_01018
OG0001845	Syab.g_00124	Syaq.g_01017
OG0001846	Syab.g_02526	Syaq.g_01464
OG0001847	Syab.g_02524	Syaq.g_01465
OG0001848	Syab.g_02520	Syaq.g_01469
OG0001849	Syab.g_02464	Syaq.g_01529
OG0001850	Syab.g_02451	Syaq.g_01542
OG0001851	Syab.g_02444	Syaq.g_01549
OG0001852	Syab.g_02443	Syaq.g_01550
OG0001853	Syab.g_02436	Syaq.g_01557
OG0001854	Syab.g_02371	Syaq.g_01578
OG0001856	Syab.g_02228	Syaq.g_01694
OG0001857	Syab.g_02225	Syaq.g_01697
OG0001858	Syab.g_02183	Syaq.g_01722
OG0001859	Syab.g_02077	Syaq.g_01753
OG0001860	Syab.g_02091	Syaq.g_01767
OG0001861	Syab.g_02103	Syaq.g_01779
OG0001862	Syab.g_02115	Syaq.g_01791
OG0001863	Syab.g_02121	Syaq.g_01797
OG0001864	Syab.g_02032	Syaq.g_01850
OG0001865	Syab.g_01966	Syaq.g_01980
OG0001866	Syab.g_01933	Syaq.g_02004
OG0001867	Syab.g_01922	Syaq.g_02019
OG0001868	Syab.g_00910	Syaq.g_00302
OG0001869	Syab.g_00963	Syaq.g_00255
OG0001870	Syab.g_00972	Syaq.g_00246
OG0001871	Syab.g_00977	Syaq.g_00240
OG0001872	Syab.g_01058	Syaq.g_00160
OG0001873	Syab.g_01014	Syaq.g_00207
OG0001874	Syab.g_01011	Syaq.g_00210
OG0001877	Syab.g_01177	Syaq.g_02586
OG0001878	Syab.g_01329	Syaq.g_02532
OG0001879	Syab.g_01336	Syaq.g_02525
OG0001880	Syab.g_01379	Syaq.g_02489
OG0001881	Syab.g_01380	Syaq.g_02488
OG0001882	Syab.g_01404	Syaq.g_02464
OG0001883	Syab.g_01408	Syaq.g_02455
OG0001884	Syab.g_01805	Syaq.g_01869
OG0001885	Syab.g_01431	Syaq.g_02432
OG0001886	Syab.g_01435	Syaq.g_02428
OG0001887	Syab.g_01617	Syaq.g_02279
OG0001888	Syab.g_01592	Syaq.g_02314
OG0001889	Syab.g_01288	Syaq.g_02355
OG0001890	Syab.g_01721	Syaq.g_02396
OG0001891	Syab.g_01725	Syaq.g_02402
OG0001892	Syab.g_01838	Syaq.g_02119
OG0001893	Syab.g_01893	Syaq.g_02065
OG0001894	Syab.g_01874	Syaq.g_02081
OG0001895	Syab.g_00813	Syaq.g_00351
OG0001896	Syab.g_00574	Syaq.g_00511
OG0001897	Syab.g_00532	Syaq.g_00549
OG0001898	Syab.g_00513	Syaq.g_00566
OG0001899	Syab.g_00434	Syaq.g_00619
OG0001900	Syab.g_00320	Syaq.g_00737
OG0001901	Syab.g_00319	Syaq.g_00738
OG0001902	Syab.g_00288	Syaq.g_00770
OG0001903	Syab.g_00279	Syaq.g_00779
OG0001904	Syab.g_00213	Syaq.g_00970
OG0001905	Syab.g_00206	Syaq.g_00982
OG0001906	Syab.g_02539	Syaq.g_01451
OG0001908	Syab.g_02605	Syaq.g_01385
OG0001909	Syab.g_02618	Syaq.g_01375
OG0001910	Syab.g_02697	Syaq.g_01311
OG0001912	Syab.g_02765	Syaq.g_01252
OG0001913	Syab.g_02769	Syaq.g_01250
OG0001914	Syab.g_01751	Syaq.g_02168
OG0001915	Syab.g_02906	Syaq.g_01158
OG0001917	Syab.g_01314	Syaq.g_00063
OG0001924	Syab.g_01915	Syaq.g_02038
OG0001925	Syab.g_01916	Syaq.g_02037
OG0001926	Syab.g_01917	Syaq.g_02036
OG0001927	Syab.g_01918	Syaq.g_02035
OG0001929	Syab.g_00071	Syaq.g_01080
OG0001932	Syab.g_00120	Syaq.g_01021
OG0001933	Syab.g_02503	Syaq.g_01484
OG0001934	Syab.g_02488	Syaq.g_01498
OG0001935	Syab.g_02441	Syaq.g_01552
OG0001937	Syab.g_02196	Syaq.g_01709
OG0001938	Syab.g_02093	Syaq.g_01769
OG0001939	Syab.g_01845	Syaq.g_02112
OG0001940	Syab.g_01981	Syaq.g_01966
OG0001941	Syab.g_00905	Syaq.g_00307
OG0001942	Syab.g_00940	Syaq.g_00280
OG0001943	Syab.g_00987	Syaq.g_00230
OG0001944	Syab.g_01442	Syaq.g_02418
OG0001946	Syab.g_01178	Syaq.g_02587
OG0001947	Syab.g_01235	Syaq.g_02697
OG0001948	Syab.g_01344	Syaq.g_02517
OG0001949	Syab.g_01363	Syaq.g_02498
OG0001950	Syab.g_01365	Syaq.g_02496
OG0001951	Syab.g_01381	Syaq.g_02487
OG0001952	Syab.g_01405	Syaq.g_02463
OG0001953	Syab.g_01406	Syaq.g_02462
OG0001957	Syab.g_01888	Syaq.g_02070
OG0001958	Syab.g_01537	Syaq.g_02238
OG0001960	Syab.g_00717	Syaq.g_00437
OG0001961	Syab.g_00692	Syaq.g_00447
OG0001964	Syab.g_00383	Syaq.g_00678
OG0001966	Syab.g_00326	Syaq.g_00732
OG0001967	Syab.g_00324	Syaq.g_00734
