Orthogroup	Syab	Syai
OG0001152	Syab.g_02069	Syai.g_00610
OG0001153	Syab.g_00731	Syai.g_00903
OG0001154	Syab.g_00730	Syai.g_00901
OG0001155	Syab.g_02171	Syai.g_02298
OG0001156	Syab.g_02174	Syai.g_02301
OG0001157	Syab.g_02175	Syai.g_02302
OG0001158	Syab.g_02176	Syai.g_02303
OG0001159	Syab.g_02177	Syai.g_02304
OG0001160	Syab.g_02231	Syai.g_02355
OG0001161	Syab.g_02797	Syai.g_02803
OG0001162	Syab.g_00893	Syai.g_01374
OG0001163	Syab.g_02241	Syai.g_02363
OG0001164	Syab.g_02247	Syai.g_02369
OG0001165	Syab.g_02252	Syai.g_02374
OG0001166	Syab.g_02296	Syai.g_02400
OG0001167	Syab.g_02322	Syai.g_02254
OG0001168	Syab.g_02324	Syai.g_02256
OG0001169	Syab.g_02326	Syai.g_02258
OG0001170	Syab.g_02328	Syai.g_02260
OG0001171	Syab.g_02339	Syai.g_02270
OG0001172	Syab.g_00371	Syai.g_00323
OG0001173	Syab.g_00372	Syai.g_00324
OG0001174	Syab.g_00380	Syai.g_00332
OG0001175	Syab.g_00381	Syai.g_00333
OG0001176	Syab.g_00398	Syai.g_00352
OG0001177	Syab.g_00396	Syai.g_00350
OG0001178	Syab.g_02263	Syai.g_02383
OG0001179	Syab.g_00427	Syai.g_00385
OG0001180	Syab.g_00453	Syai.g_00410
OG0001181	Syab.g_00457	Syai.g_00414
OG0001182	Syab.g_00467	Syai.g_00423
OG0001183	Syab.g_00474	Syai.g_00429
OG0001184	Syab.g_00196	Syai.g_00156
OG0001185	Syab.g_00119	Syai.g_00117
OG0001186	Syab.g_00085	Syai.g_00084
OG0001187	Syab.g_00081	Syai.g_00081
OG0001188	Syab.g_00079	Syai.g_00078
OG0001189	Syab.g_00058	Syai.g_00061
OG0001190	Syab.g_02755	Syai.g_02776
OG0001191	Syab.g_02771	Syai.g_02788
OG0001192	Syab.g_02778	Syai.g_02793
OG0001193	Syab.g_02827	Syai.g_02835
OG0001194	Syab.g_02833	Syai.g_02838
OG0001195	Syab.g_02834	Syai.g_02839
OG0001196	Syab.g_02896	Syai.g_02913
OG0001197	Syab.g_02898	Syai.g_02915
OG0001198	Syab.g_02911	Syai.g_02930
OG0001199	Syab.g_02440	Syai.g_02480
OG0001200	Syab.g_02442	Syai.g_02482
OG0001202	Syab.g_02635	Syai.g_02674
OG0001203	Syab.g_02369	Syai.g_00540
OG0001204	Syab.g_00353	Syai.g_00312
OG0001205	Syab.g_00593	Syai.g_02212
OG0001206	Syab.g_00641	Syai.g_00853
OG0001207	Syab.g_02088	Syai.g_00629
OG0001208	Syab.g_02098	Syai.g_00640
OG0001209	Syab.g_02038	Syai.g_00711
OG0001210	Syab.g_02030	Syai.g_00720
OG0001211	Syab.g_02013	Syai.g_00735
OG0001212	Syab.g_01955	Syai.g_00799
OG0001213	Syab.g_01886	Syai.g_01082
OG0001214	Syab.g_01872	Syai.g_01106
OG0001215	Syab.g_01171	Syai.g_01958
OG0001216	Syab.g_01269	Syai.g_01388
OG0001217	Syab.g_01464	Syai.g_01185
OG0001218	Syab.g_00723	Syai.g_00893
OG0001220	Syab.g_01737	Syai.g_02087
OG0001221	Syab.g_01607	Syai.g_01284
OG0001222	Syab.g_01396	Syai.g_01516
OG0001223	Syab.g_01345	Syai.g_01463
OG0001224	Syab.g_01214	Syai.g_02011
OG0001225	Syab.g_01212	Syai.g_02009
OG0001226	Syab.g_02450	Syai.g_01154
OG0001227	Syab.g_00891	Syai.g_02806
OG0001228	Syab.g_01697	Syai.g_02218
OG0001229	Syab.g_01184	Syai.g_01986
OG0001230	Syab.g_00791	Syai.g_00964
OG0001231	Syab.g_00017	Syai.g_00017
OG0001232	Syab.g_02306	Syai.g_02410
OG0001233	Syab.g_02329	Syai.g_02261
OG0001234	Syab.g_00385	Syai.g_00337
OG0001235	Syab.g_00391	Syai.g_00343
OG0001236	Syab.g_00200	Syai.g_00159
OG0001237	Syab.g_00192	Syai.g_00137
OG0001238	Syab.g_02773	Syai.g_02789
OG0001239	Syab.g_02437	Syai.g_02477
OG0001240	Syab.g_02484	Syai.g_02527
OG0001241	Syab.g_02494	Syai.g_02537
OG0001242	Syab.g_02525	Syai.g_02566
OG0001243	Syab.g_02533	Syai.g_02573
OG0001244	Syab.g_02561	Syai.g_02605
OG0001245	Syab.g_01762	Syai.g_02091
OG0001246	Syab.g_02126	Syai.g_00666
OG0001247	Syab.g_02825	Syai.g_01380
OG0001248	Syab.g_01163	Syai.g_01377
OG0001249	Syab.g_00514	Syai.g_00464
OG0001250	Syab.g_01714	Syai.g_02053
OG0001251	Syab.g_01816	Syai.g_02845
OG0001252	Syab.g_01228	Syai.g_02018
OG0001254	Syab.g_01749	Syai.g_01744
OG0001255	Syab.g_01846	Syai.g_01915
OG0001256	Syab.g_02238	Syai.g_02362
OG0001257	Syab.g_01610	Syai.g_00848
OG0001258	Syab.g_02250	Syai.g_02372
OG0001259	Syab.g_02327	Syai.g_02259
OG0001260	Syab.g_02350	Syai.g_02281
OG0001261	Syab.g_00436	Syai.g_00394
OG0001262	Syab.g_00060	Syai.g_00063
OG0001263	Syab.g_02536	Syai.g_02576
OG0001265	Syab.g_02523	Syai.g_02563
OG0001266	Syab.g_02639	Syai.g_02679
OG0001267	Syab.g_00295	Syai.g_00259
OG0001268	Syab.g_00529	Syai.g_00492
OG0001269	Syab.g_01809	Syai.g_01699
OG0001270	Syab.g_00579	Syai.g_02231
OG0001271	Syab.g_00694	Syai.g_00862
OG0001272	Syab.g_02102	Syai.g_00644
OG0001273	Syab.g_01878	Syai.g_01099
OG0001274	Syab.g_02706	Syai.g_02706
OG0001275	Syab.g_01330	Syai.g_01447
OG0001276	Syab.g_01313	Syai.g_01431
OG0001277	Syab.g_02163	Syai.g_02899
OG0001278	Syab.g_01152	Syai.g_01799
OG0001279	Syab.g_01807	Syai.g_00991
OG0001280	Syab.g_00918	Syai.g_02176
OG0001281	Syab.g_00906	Syai.g_02186
OG0001282	Syab.g_02086	Syai.g_00627
OG0001283	Syab.g_02885	Syai.g_02908
OG0001284	Syab.g_02211	Syai.g_02338
OG0001285	Syab.g_02309	Syai.g_02866
OG0001286	Syab.g_00451	Syai.g_00408
OG0001287	Syab.g_00111	Syai.g_00109
OG0001289	Syab.g_02465	Syai.g_02504
OG0001290	Syab.g_02493	Syai.g_02536
OG0001291	Syab.g_02546	Syai.g_02587
OG0001292	Syab.g_00348	Syai.g_00306
OG0001293	Syab.g_00322	Syai.g_00285
OG0001294	Syab.g_01564	Syai.g_01242
OG0001295	Syab.g_01215	Syai.g_00722
OG0001296	Syab.g_02132	Syai.g_00672
OG0001297	Syab.g_02136	Syai.g_00676
OG0001298	Syab.g_01980	Syai.g_00773
OG0001299	Syab.g_01557	Syai.g_01236
OG0001300	Syab.g_01180	Syai.g_01982
OG0001301	Syab.g_01197	Syai.g_01995
OG0001302	Syab.g_01844	Syai.g_01142
OG0001303	Syab.g_01424	Syai.g_01559
OG0001304	Syab.g_01298	Syai.g_01418
OG0001305	Syab.g_01204	Syai.g_02001
OG0001306	Syab.g_00941	Syai.g_02160
OG0001307	Syab.g_01552	Syai.g_01717
OG0001308	Syab.g_00759	Syai.g_00943
OG0001309	Syab.g_02142	Syai.g_00682
OG0001311	Syab.g_01311	Syai.g_01429
OG0001312	Syab.g_01414	Syai.g_01549
OG0001315	Syab.g_00472	Syai.g_00427
OG0001316	Syab.g_02552	Syai.g_02593
OG0001317	Syab.g_02373	Syai.g_00534
OG0001318	Syab.g_00333	Syai.g_00293
OG0001319	Syab.g_00306	Syai.g_00270
OG0001321	Syab.g_00616	Syai.g_02195
OG0001322	Syab.g_00617	Syai.g_02194
OG0001323	Syab.g_02145	Syai.g_00685
OG0001324	Syab.g_01181	Syai.g_01983
OG0001325	Syab.g_01273	Syai.g_01392
OG0001326	Syab.g_02841	Syai.g_02856
OG0001327	Syab.g_01643	Syai.g_01250
OG0001328	Syab.g_01616	Syai.g_01278
OG0001330	Syab.g_00925	Syai.g_02167
OG0001331	Syab.g_02081	Syai.g_00622
OG0001332	Syab.g_02165	Syai.g_02293
OG0001333	Syab.g_02323	Syai.g_02255
OG0001334	Syab.g_00483	Syai.g_00438
OG0001335	Syab.g_00484	Syai.g_00439
OG0001336	Syab.g_02886	Syai.g_02909
OG0001337	Syab.g_00480	Syai.g_00434
OG0001337	Syab.g_00502	Syai.g_00452
OG0001338	Syab.g_00509	Syai.g_01658
OG0001338	Syab.g_00505	Syai.g_00456
OG0001339	Syab.g_02496	Syai.g_02539
OG0001340	Syab.g_00503	Syai.g_00453
OG0001343	Syab.g_00359	Syai.g_02842
OG0001344	Syab.g_00974	Syai.g_02139
OG0001345	Syab.g_01008	Syai.g_02110
OG0001346	Syab.g_00914	Syai.g_02180
OG0001347	Syab.g_02830	Syai.g_02766
OG0001348	Syab.g_01258	Syai.g_02033
OG0001349	Syab.g_00150	Syai.g_02417
OG0001351	Syab.g_00625	Syai.g_00843
OG0001353	Syab.g_01702	Syai.g_02042
OG0001354	Syab.g_01358	Syai.g_01477
OG0001357	Syab.g_00620, Syab.g_01373, Syab.g_02891	Syai.g_00918, Syai.g_01612
OG0001359	Syab.g_00360	Syai.g_02841
OG0001360	Syab.g_01010	Syai.g_02107
OG0001361	Syab.g_00154, Syab.g_01005	Syai.g_02113
OG0001362	Syab.g_00754	Syai.g_00938
OG0001363	Syab.g_00752	Syai.g_00936
OG0001364	Syab.g_00211	Syai.g_00173
OG0001366	Syab.g_02299	Syai.g_02403
OG0001370	Syab.g_01831	Syai.g_02317
OG0001373	Syab.g_02840	Syai.g_02855
OG0001374	Syab.g_02848	Syai.g_02863
OG0001375	Syab.g_00358	Syai.g_02843
OG0001376	Syab.g_02782	Syai.g_02795
OG0001377	Syab.g_02781	Syai.g_02794
OG0001378	Syab.g_00578	Syai.g_02232
OG0001379	Syab.g_00923	Syai.g_02169
OG0001381	Syab.g_01937	Syai.g_02819, Syai.g_01723
OG0001383	Syab.g_02713, Syab.g_02727, Syab.g_02733	Syai.g_02731
OG0001385	Syab.g_02837	Syai.g_02852
OG0001386	Syab.g_02838	Syai.g_02853
OG0001387	Syab.g_02839	Syai.g_02854
OG0001388	Syab.g_02842	Syai.g_02857
OG0001389	Syab.g_02843	Syai.g_02858
OG0001390	Syab.g_02844	Syai.g_02859
OG0001391	Syab.g_02845	Syai.g_02860
OG0001392	Syab.g_02846	Syai.g_02861
OG0001393	Syab.g_02847	Syai.g_02862
OG0001394	Syab.g_01599	Syai.g_01290
OG0001396	Syab.g_02831	Syai.g_02765
OG0001397	Syab.g_00753	Syai.g_00937
OG0001398	Syab.g_02457	Syai.g_01587
OG0001400	Syab.g_02557	Syai.g_02602, Syai.g_01928
OG0001401	Syab.g_01708	Syai.g_02046, Syai.g_02047
OG0001402	Syab.g_01896	Syai.g_01070
OG0001404	Syab.g_02433	Syai.g_02473
OG0001405	Syab.g_00486	Syai.g_00441
OG0001406	Syab.g_02783	Syai.g_02796
OG0001407	Syab.g_01158	Syai.g_00701
OG0001408	Syab.g_01826	Syai.g_01831
OG0001413	Syab.g_01812	Syai.g_01148
OG0001414	Syab.g_01938	Syai.g_01722
OG0001416	Syab.g_00909	Syai.g_02183
OG0001417	Syab.g_01359	Syai.g_01478
OG0001419	Syab.g_01159	Syai.g_00702
OG0001420	Syab.g_02155	Syai.g_00697
OG0001425	Syab.g_02777	Syai.g_02792
OG0001426	Syab.g_02380	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syab.g_02594	Syai.g_02637
OG0001430	Syab.g_02743	Syai.g_02768
OG0001432	Syab.g_01818	Syai.g_01943
OG0001435	Syab.g_01637	Syai.g_01256
OG0001436	Syab.g_00217	Syai.g_00179
OG0001436	Syab.g_00216	Syai.g_00178
OG0001438	Syab.g_00280	Syai.g_00244
OG0001439	Syab.g_00248	Syai.g_00219
OG0001442	Syab.g_01583	Syai.g_01305
OG0001443	Syab.g_02794	Syai.g_02800
OG0001444	Syab.g_02479	Syai.g_02521
OG0001447	Syab.g_02534	Syai.g_02574
OG0001448	Syab.g_01789	Syai.g_02808
OG0001449	Syab.g_00357	Syai.g_00315
OG0001452	Syab.g_00338	Syai.g_00298
OG0001454	Syab.g_01808	Syai.g_01153
OG0001456	Syab.g_02850	Syai.g_02873
OG0001457	Syab.g_02851	Syai.g_02874
OG0001458	Syab.g_02852	Syai.g_02875
OG0001461	Syab.g_01754	Syai.g_01730
OG0001462	Syab.g_00042	Syai.g_00045
OG0001467	Syab.g_00805	Syai.g_01141
OG0001471	Syab.g_00253	Syai.g_00224
OG0001472	Syab.g_01800	Syai.g_01931
OG0001473	Syab.g_01813	Syai.g_01130
OG0001476	Syab.g_00984	Syai.g_02131
OG0001477	Syab.g_01191	Syai.g_01992
OG0001479	Syab.g_00527	Syai.g_00490
OG0001480	Syab.g_01836	Syai.g_02088
OG0001482	Syab.g_01349	Syai.g_01468
OG0001484	Syab.g_02849	Syai.g_02864
OG0001488	Syab.g_00994	Syai.g_02121
OG0001489	Syab.g_00462	Syai.g_00419
OG0001492	Syab.g_01155	Syai.g_01796
OG0001493	Syab.g_01147	Syai.g_01820
OG0001496	Syab.g_01188	Syai.g_01990
OG0001497	Syab.g_01190	Syai.g_01991
OG0001498	Syab.g_00552	Syai.g_00518
OG0001499	Syab.g_01112	Syai.g_00831, Syai.g_01189
OG0001502	Syab.g_01733	Syai.g_02079
OG0001510	Syab.g_00103	Syai.g_00105
OG0001511	Syab.g_02509	Syai.g_02549
OG0001512	Syab.g_02368	Syai.g_00541
OG0001513	Syab.g_00193	Syai.g_00138
OG0001514	Syab.g_01187	Syai.g_01989
OG0001515	Syab.g_01176	Syai.g_01978
OG0001516	Syab.g_01554	Syai.g_01233
OG0001517	Syab.g_00524	Syai.g_00487
OG0001518	Syab.g_02775	Syai.g_02791
OG0001519	Syab.g_02796	Syai.g_02802
OG0001520	Syab.g_01992	Syai.g_00757
OG0001527	Syab.g_01998	Syai.g_00749
OG0001529	Syab.g_00051	Syai.g_00054
OG0001530	Syab.g_02507	Syai.g_02547
OG0001531	Syab.g_02367	Syai.g_00542
OG0001532	Syab.g_01024	Syai.g_01764
OG0001533	Syab.g_00576	Syai.g_00821
OG0001533	Syab.g_00636	Syai.g_00849
OG0001534	Syab.g_01297	Syai.g_01417
OG0001535	Syab.g_01316	Syai.g_01433
OG0001536	Syab.g_01388	Syai.g_01508
OG0001537	Syab.g_01606	Syai.g_01285
OG0001538	Syab.g_01278	Syai.g_01326
OG0001539	Syab.g_01641	Syai.g_01252
OG0001540	Syab.g_02538	Syai.g_02578
OG0001541	Syab.g_02603	Syai.g_02646
OG0001542	Syab.g_02614	Syai.g_02655
OG0001543	Syab.g_02686	Syai.g_02692
OG0001544	Syab.g_02795	Syai.g_02801
OG0001545	Syab.g_02874	Syai.g_02898
OG0001546	Syab.g_02150	Syai.g_00690
OG0001547	Syab.g_01440	Syai.g_01580
OG0001551	Syab.g_01166	Syai.g_02028
OG0001554	Syab.g_02753	Syai.g_02774
OG0001555	Syab.g_02418	Syai.g_01645
OG0001557	Syab.g_01598	Syai.g_01291
OG0001558	Syab.g_00021	Syai.g_00020, Syai.g_00021
OG0001559	Syab.g_02506	Syai.g_02546
OG0001560	Syab.g_02492	Syai.g_02535
OG0001561	Syab.g_01309	Syai.g_01427
OG0001562	Syab.g_01324	Syai.g_01441
OG0001564	Syab.g_00177	Syai.g_02869
OG0001567	Syab.g_01441	Syai.g_01581
OG0001568	Syab.g_01439	Syai.g_01578
OG0001572	Syab.g_02215	Syai.g_00564
OG0001574	Syab.g_02000	Syai.g_00747
OG0001575	Syab.g_01995	Syai.g_00752
OG0001576	Syab.g_00896	Syai.g_00817
OG0001577	Syab.g_00964	Syai.g_02148
OG0001579	Syab.g_00494	Syai.g_00447
OG0001580	Syab.g_02740	Syai.g_02758
OG0001582	Syab.g_01881	Syai.g_01500
OG0001586	Syab.g_00169	Syai.g_02464
OG0001589	Syab.g_02331	Syai.g_02263
OG0001590	Syab.g_01879	Syai.g_01098
OG0001591	Syab.g_01566	Syai.g_01244
OG0001592	Syab.g_02741	Syai.g_02760
OG0001593	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830	Syai.g_01846, Syai.g_01909, Syai.g_01907, Syai.g_02100
OG0001594	Syab.g_00887	Syai.g_02783
OG0001614	Syab.g_00121	Syai.g_00119
OG0001615	Syab.g_02023	Syai.g_00727
OG0001616	Syab.g_01013	Syai.g_01751
OG0001617	Syab.g_01183	Syai.g_01985
OG0001618	Syab.g_01665	Syai.g_01399
OG0001619	Syab.g_01399	Syai.g_01519
OG0001620	Syab.g_00535	Syai.g_00499
OG0001621	Syab.g_00337	Syai.g_00297
OG0001622	Syab.g_02884	Syai.g_02907
OG0001623	Syab.g_00506	Syai.g_00457
OG0001624	Syab.g_02417	Syai.g_01930
OG0001624	Syab.g_01843	Syai.g_02807
OG0001625	Syab.g_00328	Syai.g_00291
OG0001634	Syab.g_01560	Syai.g_01239
OG0001635	Syab.g_00090	Syai.g_00091
OG0001637	Syab.g_02344	Syai.g_02274
OG0001638	Syab.g_02270	Syai.g_02390
OG0001639	Syab.g_02170	Syai.g_02297
OG0001640	Syab.g_01233	Syai.g_02022
OG0001641	Syab.g_01341	Syai.g_01457
OG0001642	Syab.g_02027	Syai.g_02085
OG0001643	Syab.g_01869	Syai.g_01109
OG0001644	Syab.g_01672	Syai.g_01406
OG0001645	Syab.g_02814	Syai.g_01682
OG0001647	Syab.g_00304	Syai.g_00268
OG0001652	Syab.g_00019	Syai.g_00018
OG0001653	Syab.g_02482	Syai.g_02924
OG0001654	Syab.g_02168	Syai.g_02295
OG0001655	Syab.g_02056	Syai.g_02094
OG0001656	Syab.g_00493	Syai.g_00445
OG0001657	Syab.g_02575	Syai.g_02619
OG0001658	Syab.g_02754	Syai.g_02775
OG0001659	Syab.g_01020	Syai.g_01759
OG0001672	Syab.g_02448	Syai.g_02488, Syai.g_02489
OG0001673	Syab.g_02375	Syai.g_00532
OG0001674	Syab.g_01525	Syai.g_00975, Syai.g_00974
OG0001675	Syab.g_01326	Syai.g_01443
OG0001676	Syab.g_00492	Syai.g_00444
OG0001677	Syab.g_00475	Syai.g_00430
OG0001678	Syab.g_00370	Syai.g_00322
OG0001679	Syab.g_02475	Syai.g_00756
OG0001680	Syab.g_02290	Syai.g_02394
OG0001681	Syab.g_01245	Syai.g_00902
OG0001682	Syab.g_01647	Syai.g_01152
OG0001692	Syab.g_00782	Syai.g_00959
OG0001694	Syab.g_00293	Syai.g_00257
OG0001695	Syab.g_02869	Syai.g_02894
OG0001702	Syab.g_02470	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syab.g_02089	Syai.g_00630
OG0001712	Syab.g_01764	Syai.g_01634
OG0001713	Syab.g_00985	Syai.g_02130
OG0001715	Syab.g_01788	Syai.g_01166
OG0001716	Syab.g_01734	Syai.g_02081, Syai.g_02082
OG0001717	Syab.g_02588	Syai.g_02632
OG0001726	Syab.g_01087	Syai.g_01593, Syai.g_01594
OG0001729	Syab.g_02362	Syai.g_00545
OG0001730	Syab.g_02358	Syai.g_00552
OG0001731	Syab.g_02188	Syai.g_02315
OG0001732	Syab.g_01045	Syai.g_01781
OG0001735	Syab.g_01535	Syai.g_02925, Syai.g_01226
OG0001737	Syab.g_00274	Syai.g_00238
OG0001738	Syab.g_00233	Syai.g_00204
OG0001739	Syab.g_02867	Syai.g_02892
OG0001740	Syab.g_02871	Syai.g_02896
OG0001741	Syab.g_01067	Syai.g_01677
OG0001741	Syab.g_02161	Syai.g_01165
OG0001747	Syab.g_02559	Syai.g_02600
OG0001750	Syab.g_02480	Syai.g_02522
OG0001751	Syab.g_02376	Syai.g_00531, Syai.g_01577
OG0001752	Syab.g_02354	Syai.g_02283
OG0001753	Syab.g_02347	Syai.g_02277
OG0001754	Syab.g_02346	Syai.g_02276
OG0001755	Syab.g_02141	Syai.g_00681
OG0001756	Syab.g_02780	Syai.g_02799
OG0001758	Syab.g_01483	Syai.g_01708
OG0001759	Syab.g_00572, Syab.g_01121	Syai.g_01659, Syai.g_01660
OG0001761	Syab.g_01920	Syai.g_01050
OG0001762	Syab.g_01333	Syai.g_01450
OG0001763	Syab.g_01346	Syai.g_01464, Syai.g_01465
OG0001764	Syab.g_01436	Syai.g_01572
OG0001765	Syab.g_02799, Syab.g_01263	Syai.g_01026
OG0001766	Syab.g_00263	Syai.g_00228
OG0001767	Syab.g_00218	Syai.g_00180
OG0001768	Syab.g_02620	Syai.g_02661
OG0001783	Syab.g_00116	Syai.g_00114
OG0001784	Syab.g_02474, Syab.g_02476	Syai.g_02513
OG0001785	Syab.g_02345	Syai.g_02275
OG0001786	Syab.g_02213	Syai.g_02340
OG0001787	Syab.g_02042	Syai.g_00706
OG0001788	Syab.g_02039	Syai.g_00710, Syai.g_00709
OG0001789	Syab.g_00916	Syai.g_02178
OG0001790	Syab.g_00948	Syai.g_02153
OG0001791	Syab.g_00986	Syai.g_02129
OG0001792	Syab.g_01053	Syai.g_01789
OG0001794	Syab.g_01301	Syai.g_01420
OG0001796	Syab.g_01322	Syai.g_01439
OG0001797	Syab.g_01407	Syai.g_01541
OG0001798	Syab.g_01894	Syai.g_01073
OG0001799	Syab.g_01854	Syai.g_01120
OG0001800	Syab.g_00819	Syai.g_00990
OG0001801	Syab.g_00804	Syai.g_00982
OG0001803	Syab.g_00589	Syai.g_02216
OG0001804	Syab.g_00553	Syai.g_00519
OG0001805	Syab.g_00342	Syai.g_00302
OG0001806	Syab.g_00305	Syai.g_00269
OG0001807	Syab.g_00215	Syai.g_00177
OG0001808	Syab.g_00209	Syai.g_00167
OG0001811	Syab.g_02612	Syai.g_02652
OG0001812	Syab.g_02742	Syai.g_02761
OG0001813	Syab.g_02810	Syai.g_02824
OG0001814	Syab.g_02899	Syai.g_02917, Syai.g_02916
OG0001815	Syab.g_02909	Syai.g_02928
OG0001816	Syab.g_01644	Syai.g_01249
OG0001817	Syab.g_01777	Syai.g_01183, Syai.g_00603, Syai.g_01675, Syai.g_01936, Syai.g_01094, Syai.g_01489
OG0001835	Syab.g_01059	Syai.g_00585, Syai.g_01690
OG0001838	Syab.g_00008	Syai.g_00008
OG0001839	Syab.g_00037	Syai.g_00039
OG0001840	Syab.g_00057	Syai.g_00060
OG0001841	Syab.g_00064	Syai.g_00068
OG0001843	Syab.g_00122	Syai.g_00120
OG0001844	Syab.g_00123	Syai.g_00121
OG0001845	Syab.g_00124	Syai.g_00122
OG0001846	Syab.g_02526	Syai.g_02567
OG0001847	Syab.g_02524	Syai.g_02564, Syai.g_02565
OG0001848	Syab.g_02520	Syai.g_02560
OG0001849	Syab.g_02464	Syai.g_02503
OG0001850	Syab.g_02451	Syai.g_02491
OG0001851	Syab.g_02444	Syai.g_02484
OG0001852	Syab.g_02443	Syai.g_02483
OG0001853	Syab.g_02436	Syai.g_02476
OG0001854	Syab.g_02371	Syai.g_00536
OG0001856	Syab.g_02228	Syai.g_02354
OG0001857	Syab.g_02225	Syai.g_02351
OG0001858	Syab.g_02183	Syai.g_02309
OG0001859	Syab.g_02077	Syai.g_00618
OG0001860	Syab.g_02091	Syai.g_00632
OG0001861	Syab.g_02103	Syai.g_00645
OG0001862	Syab.g_02115	Syai.g_00656
OG0001863	Syab.g_02121	Syai.g_00661
OG0001864	Syab.g_02032	Syai.g_00718
OG0001865	Syab.g_01801	Syai.g_00785
OG0001866	Syab.g_01933	Syai.g_00813
OG0001867	Syab.g_01922	Syai.g_01048
OG0001868	Syab.g_00910	Syai.g_02182
OG0001869	Syab.g_00963	Syai.g_02149
OG0001870	Syab.g_00972	Syai.g_02141
OG0001871	Syab.g_00977	Syai.g_02136
OG0001872	Syab.g_01058	Syai.g_01795
OG0001873	Syab.g_01014	Syai.g_01752
OG0001874	Syab.g_01011	Syai.g_01749
OG0001875	Syab.g_01493	Syai.g_01707
OG0001876	Syab.g_01494	Syai.g_01706
OG0001877	Syab.g_01177	Syai.g_01979
OG0001878	Syab.g_01329	Syai.g_01446
OG0001879	Syab.g_01336	Syai.g_01452
OG0001880	Syab.g_01379	Syai.g_01498
OG0001881	Syab.g_01380	Syai.g_01501
OG0001882	Syab.g_01404	Syai.g_01524
OG0001883	Syab.g_01408	Syai.g_01542
OG0001884	Syab.g_01805	Syai.g_01551
OG0001885	Syab.g_01431	Syai.g_01567
OG0001886	Syab.g_01435	Syai.g_01571
OG0001887	Syab.g_01617	Syai.g_01277
OG0001888	Syab.g_01592	Syai.g_01298
OG0001889	Syab.g_01288	Syai.g_01354
OG0001890	Syab.g_01721	Syai.g_02060
OG0001891	Syab.g_01725	Syai.g_02064
OG0001892	Syab.g_01838	Syai.g_02089
OG0001893	Syab.g_01893	Syai.g_01074
OG0001894	Syab.g_01874	Syai.g_01103
OG0001895	Syab.g_00813	Syai.g_00986
OG0001896	Syab.g_00574	Syai.g_02222
OG0001897	Syab.g_00532	Syai.g_00496
OG0001898	Syab.g_00513	Syai.g_00463
OG0001899	Syab.g_00434	Syai.g_00392
OG0001900	Syab.g_00320	Syai.g_00284
OG0001901	Syab.g_00319	Syai.g_00283
OG0001902	Syab.g_00288	Syai.g_00252
OG0001903	Syab.g_00279	Syai.g_00243
OG0001904	Syab.g_00213	Syai.g_00175
OG0001905	Syab.g_00206	Syai.g_00165
OG0001906	Syab.g_02539	Syai.g_02579
OG0001908	Syab.g_02605	Syai.g_02648
OG0001909	Syab.g_02618	Syai.g_02659
OG0001910	Syab.g_02697	Syai.g_02698
OG0001912	Syab.g_02765	Syai.g_02785
OG0001913	Syab.g_02769	Syai.g_02787
OG0001914	Syab.g_01751	Syai.g_01739
OG0001915	Syab.g_02906	Syai.g_02922
OG0001917	Syab.g_01314	Syai.g_01432
OG0001924	Syab.g_01915	Syai.g_01058
OG0001925	Syab.g_01916	Syai.g_01057
OG0001926	Syab.g_01917	Syai.g_01056
OG0001927	Syab.g_01918	Syai.g_01055
OG0001929	Syab.g_00071	Syai.g_00075
OG0001932	Syab.g_00120	Syai.g_00118
OG0001933	Syab.g_02503	Syai.g_02543
OG0001934	Syab.g_02488	Syai.g_02531
OG0001935	Syab.g_02441	Syai.g_02481
OG0001936	Syab.g_01467	Syai.g_01653
OG0001937	Syab.g_02196	Syai.g_02329
OG0001938	Syab.g_02093	Syai.g_00634
OG0001939	Syab.g_01845	Syai.g_01960
OG0001940	Syab.g_01981	Syai.g_00771
OG0001941	Syab.g_00905	Syai.g_02187
OG0001943	Syab.g_00987	Syai.g_01920
OG0001944	Syab.g_01442	Syai.g_01932
OG0001946	Syab.g_01178	Syai.g_01980
OG0001947	Syab.g_01235	Syai.g_02024
OG0001948	Syab.g_01344	Syai.g_01462
OG0001949	Syab.g_01363	Syai.g_01483
OG0001950	Syab.g_01365	Syai.g_01485
OG0001951	Syab.g_01381	Syai.g_01502
OG0001952	Syab.g_01405	Syai.g_01525
OG0001953	Syab.g_01406	Syai.g_01526
OG0001957	Syab.g_01888	Syai.g_01079
OG0001958	Syab.g_01537	Syai.g_01228
OG0001961	Syab.g_00692	Syai.g_00860
OG0001964	Syab.g_00383	Syai.g_00335
OG0001965	Syab.g_02045	Syai.g_01131
OG0001966	Syab.g_00326	Syai.g_00289
OG0001967	Syab.g_00324	Syai.g_00287
OG0001968	Syab.g_00323	Syai.g_00286
OG0001969	Syab.g_00251	Syai.g_00222
OG0001970	Syab.g_02541	Syai.g_02581
OG0001971	Syab.g_02616	Syai.g_02657
OG0001972	Syab.g_02710	Syai.g_02710
OG0001973	Syab.g_02720	Syai.g_02753
