Orthogroup	Syab	Prav
OG0001168	Syab.g_02324	Prav.g_01799
OG0001169	Syab.g_02326	Prav.g_01801
OG0001170	Syab.g_02328	Prav.g_01803
OG0001171	Syab.g_02339	Prav.g_01813
OG0001172	Syab.g_00371	Prav.g_00271
OG0001173	Syab.g_00372	Prav.g_00272
OG0001174	Syab.g_00380	Prav.g_00280
OG0001175	Syab.g_00381	Prav.g_00281
OG0001176	Syab.g_00398	Prav.g_00288
OG0001177	Syab.g_00396	Prav.g_00291
OG0001178	Syab.g_02263	Prav.g_00296
OG0001179	Syab.g_00427	Prav.g_00616
OG0001180	Syab.g_00453	Prav.g_00638
OG0001181	Syab.g_00457	Prav.g_00642
OG0001182	Syab.g_00467	Prav.g_00649
OG0001183	Syab.g_00474	Prav.g_00654
OG0001184	Syab.g_00196	Prav.g_00670
OG0001185	Syab.g_00119	Prav.g_00684
OG0001186	Syab.g_00085	Prav.g_00707
OG0001187	Syab.g_00081	Prav.g_00711
OG0001188	Syab.g_00079	Prav.g_00713
OG0001189	Syab.g_00058	Prav.g_00730
OG0001190	Syab.g_02755	Prav.g_00734
OG0001191	Syab.g_02771	Prav.g_00744
OG0001192	Syab.g_02778	Prav.g_00749
OG0001193	Syab.g_02827	Prav.g_00759
OG0001194	Syab.g_02833	Prav.g_00760
OG0001195	Syab.g_02834	Prav.g_00761
OG0001196	Syab.g_02896	Prav.g_00774
OG0001197	Syab.g_02898	Prav.g_00775
OG0001198	Syab.g_02911	Prav.g_00783
OG0001199	Syab.g_02440	Prav.g_00139
OG0001200	Syab.g_02442	Prav.g_00141
OG0001201	Syab.g_02501	Prav.g_00173
OG0001202	Syab.g_02635	Prav.g_00839
OG0001203	Syab.g_02369	Prav.g_00800
OG0001204	Syab.g_00353	Prav.g_01890
OG0001205	Syab.g_00593	Prav.g_01044
OG0001206	Syab.g_00641	Prav.g_01060
OG0001207	Syab.g_02088	Prav.g_01075
OG0001208	Syab.g_02098	Prav.g_01080
OG0001209	Syab.g_02038	Prav.g_01133
OG0001210	Syab.g_02030	Prav.g_01138
OG0001211	Syab.g_02013	Prav.g_01148
OG0001212	Syab.g_01955	Prav.g_01192
OG0001213	Syab.g_01886	Prav.g_01227
OG0001214	Syab.g_01872	Prav.g_01235
OG0001215	Syab.g_01171	Prav.g_01288
OG0001216	Syab.g_01269	Prav.g_00308
OG0001217	Syab.g_01464	Prav.g_00346
OG0001218	Syab.g_00723	Prav.g_00355
OG0001220	Syab.g_01737	Prav.g_00448
OG0001221	Syab.g_01607	Prav.g_00510
OG0001222	Syab.g_01396	Prav.g_00548
OG0001223	Syab.g_01345	Prav.g_00574
OG0001224	Syab.g_01214	Prav.g_00929
OG0001225	Syab.g_01212	Prav.g_00931
OG0001226	Syab.g_02450	Prav.g_00236
OG0001227	Syab.g_00891	Prav.g_00255
OG0001228	Syab.g_01697	Prav.g_01836
OG0001229	Syab.g_01184	Prav.g_01471
OG0001230	Syab.g_00791	Prav.g_01570
OG0001231	Syab.g_00017	Prav.g_01673
OG0001232	Syab.g_02306	Prav.g_01784
OG0001233	Syab.g_02329	Prav.g_01804
OG0001234	Syab.g_00385	Prav.g_00283
OG0001235	Syab.g_00391	Prav.g_00293
OG0001236	Syab.g_00200	Prav.g_00667
OG0001237	Syab.g_00192	Prav.g_00671
OG0001238	Syab.g_02773	Prav.g_00745
OG0001239	Syab.g_02437	Prav.g_00136
OG0001240	Syab.g_02484	Prav.g_00158
OG0001241	Syab.g_02494	Prav.g_00166
OG0001242	Syab.g_02525	Prav.g_00184
OG0001243	Syab.g_02533	Prav.g_00190
OG0001244	Syab.g_02561	Prav.g_00206
OG0001245	Syab.g_01762	Prav.g_00997
OG0001246	Syab.g_02126	Prav.g_01102
OG0001247	Syab.g_02825	Prav.g_01281
OG0001248	Syab.g_01163	Prav.g_01283
OG0001249	Syab.g_00514	Prav.g_00373
OG0001250	Syab.g_01714	Prav.g_00437
OG0001251	Syab.g_01816	Prav.g_00484
OG0001252	Syab.g_01228	Prav.g_00924
OG0001253	Syab.g_01761	Prav.g_00256
OG0001254	Syab.g_01749	Prav.g_00035
OG0001255	Syab.g_01846	Prav.g_00049
OG0001256	Syab.g_02238	Prav.g_01666
OG0001257	Syab.g_01610	Prav.g_01672
OG0001258	Syab.g_02250	Prav.g_01758
OG0001259	Syab.g_02327	Prav.g_01802
OG0001260	Syab.g_02350	Prav.g_01819
OG0001261	Syab.g_00436	Prav.g_00624
OG0001262	Syab.g_00060	Prav.g_00728
OG0001263	Syab.g_02536	Prav.g_00193
OG0001265	Syab.g_02523	Prav.g_00183
OG0001266	Syab.g_02639	Prav.g_00835
OG0001267	Syab.g_00295	Prav.g_01926
OG0001268	Syab.g_00529	Prav.g_01985
OG0001269	Syab.g_01809	Prav.g_00978
OG0001270	Syab.g_00579	Prav.g_01033
OG0001271	Syab.g_00694	Prav.g_01070
OG0001272	Syab.g_02102	Prav.g_01084
OG0001273	Syab.g_01878	Prav.g_01229
OG0001274	Syab.g_02706	Prav.g_01308, Prav.g_01311
OG0001275	Syab.g_01330	Prav.g_00584
OG0001276	Syab.g_01313	Prav.g_00908
OG0001277	Syab.g_02163	Prav.g_00244
OG0001278	Syab.g_01152	Prav.g_01831
OG0001279	Syab.g_01807	Prav.g_01392
OG0001280	Syab.g_00918	Prav.g_01437
OG0001281	Syab.g_00906	Prav.g_01443
OG0001282	Syab.g_02086	Prav.g_01474
OG0001283	Syab.g_02885	Prav.g_01493
OG0001284	Syab.g_02211	Prav.g_01648
OG0001285	Syab.g_02309	Prav.g_01787
OG0001286	Syab.g_00451	Prav.g_00636
OG0001287	Syab.g_00111	Prav.g_00691
OG0001288	Syab.g_00094	Prav.g_00700
OG0001289	Syab.g_02465	Prav.g_00152
OG0001290	Syab.g_02493	Prav.g_00165
OG0001291	Syab.g_02546	Prav.g_00200
OG0001292	Syab.g_00348	Prav.g_01895
OG0001293	Syab.g_00322	Prav.g_01908
OG0001294	Syab.g_01564	Prav.g_00995
OG0001295	Syab.g_01215	Prav.g_01065
OG0001296	Syab.g_02132	Prav.g_01107
OG0001297	Syab.g_02136	Prav.g_01112
OG0001298	Syab.g_01980	Prav.g_01174
OG0001299	Syab.g_01557	Prav.g_01264
OG0001300	Syab.g_01180	Prav.g_01291
OG0001301	Syab.g_01197	Prav.g_01294
OG0001302	Syab.g_01844	Prav.g_00383
OG0001303	Syab.g_01424	Prav.g_00946
OG0001304	Syab.g_01298	Prav.g_00918
OG0001305	Syab.g_01204	Prav.g_00937
OG0001306	Syab.g_00941	Prav.g_00051
OG0001307	Syab.g_01552	Prav.g_01456
OG0001308	Syab.g_00759	Prav.g_01588
OG0001309	Syab.g_02142	Prav.g_01670
OG0001310	Syab.g_02288	Prav.g_01773
OG0001311	Syab.g_01311	Prav.g_00910
OG0001313	Syab.g_00652, Syab.g_00660, Syab.g_00651, Syab.g_00659	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001315	Syab.g_00472	Prav.g_00126
OG0001316	Syab.g_02552	Prav.g_00205
OG0001317	Syab.g_02373	Prav.g_00804
OG0001318	Syab.g_00333	Prav.g_01903
OG0001319	Syab.g_00306	Prav.g_01919
OG0001321	Syab.g_00616	Prav.g_01050
OG0001322	Syab.g_00617	Prav.g_01051
OG0001323	Syab.g_02145	Prav.g_01117
OG0001324	Syab.g_01181	Prav.g_01292
OG0001325	Syab.g_01273	Prav.g_00311
OG0001326	Syab.g_02841	Prav.g_00472
OG0001327	Syab.g_01643	Prav.g_00227
OG0001328	Syab.g_01616	Prav.g_00254
OG0001329	Syab.g_00361	Prav.g_00026
OG0001330	Syab.g_00925	Prav.g_01408
OG0001331	Syab.g_02081	Prav.g_01479
OG0001332	Syab.g_02165	Prav.g_01621
OG0001333	Syab.g_02323	Prav.g_01798
OG0001334	Syab.g_00483	Prav.g_00657
OG0001335	Syab.g_00484	Prav.g_00658
OG0001336	Syab.g_02886	Prav.g_00771
OG0001339	Syab.g_02496	Prav.g_00168
OG0001340	Syab.g_00503	Prav.g_01974
OG0001341	Syab.g_01779	Prav.g_00344
OG0001343	Syab.g_00359	Prav.g_00481
OG0001344	Syab.g_00974	Prav.g_00069
OG0001345	Syab.g_01008	Prav.g_01862
OG0001346	Syab.g_00914	Prav.g_01439
OG0001348	Syab.g_01258	Prav.g_01693
OG0001349	Syab.g_00150	Prav.g_01558
OG0001353	Syab.g_01702	Prav.g_00429
OG0001354	Syab.g_01358	Prav.g_00566
OG0001358	Syab.g_01900	Prav.g_01218
OG0001359	Syab.g_00360	Prav.g_00482
OG0001360	Syab.g_01010	Prav.g_00257
OG0001361	Syab.g_00154, Syab.g_01005	Prav.g_01865
OG0001362	Syab.g_00754	Prav.g_01592
OG0001363	Syab.g_00752	Prav.g_01594
OG0001364	Syab.g_00211	Prav.g_00660
OG0001365	Syab.g_02760	Prav.g_00738
OG0001369	Syab.g_02483	Prav.g_00157
OG0001373	Syab.g_02840	Prav.g_00471
OG0001374	Syab.g_02848	Prav.g_00479
OG0001375	Syab.g_00358	Prav.g_00480
OG0001376	Syab.g_02782	Prav.g_00220
OG0001377	Syab.g_02781	Prav.g_00221
OG0001378	Syab.g_00578	Prav.g_00003
OG0001379	Syab.g_00923	Prav.g_01432
OG0001381	Syab.g_01937	Prav.g_01467
OG0001382	Syab.g_00393	Prav.g_01686
OG0001385	Syab.g_02837	Prav.g_00468
OG0001386	Syab.g_02838	Prav.g_00469
OG0001387	Syab.g_02839	Prav.g_00470
OG0001388	Syab.g_02842	Prav.g_00473
OG0001389	Syab.g_02843	Prav.g_00474
OG0001390	Syab.g_02844	Prav.g_00475
OG0001391	Syab.g_02845	Prav.g_00476
OG0001392	Syab.g_02846	Prav.g_00477
OG0001393	Syab.g_02847	Prav.g_00478
OG0001397	Syab.g_00753	Prav.g_01593
OG0001398	Syab.g_02457	Prav.g_01700
OG0001400	Syab.g_02558	Prav.g_01315, Prav.g_02004
OG0001401	Syab.g_01708	Prav.g_01365
OG0001402	Syab.g_01896	Prav.g_01328
OG0001404	Syab.g_02433	Prav.g_00133
OG0001405	Syab.g_00486	Prav.g_01972
OG0001406	Syab.g_02783	Prav.g_00219
OG0001407	Syab.g_01158	Prav.g_00234
OG0001408	Syab.g_01826	Prav.g_00239
OG0001409	Syab.g_00988	Prav.g_00072
OG0001410	Syab.g_01550	Prav.g_01457
OG0001411	Syab.g_00147	Prav.g_01507
OG0001412	Syab.g_02829	Prav.g_00298
OG0001413	Syab.g_01812	Prav.g_01662
OG0001414	Syab.g_01938	Prav.g_00809
OG0001415	Syab.g_02471	Prav.g_00807
OG0001416	Syab.g_00909	Prav.g_01057
OG0001417	Syab.g_01359	Prav.g_01067
OG0001419	Syab.g_01159	Prav.g_00235
OG0001420	Syab.g_02155	Prav.g_00012
OG0001425	Syab.g_02777	Prav.g_00748
OG0001428	Syab.g_02594	Prav.g_00866
OG0001429	Syab.g_01423	Prav.g_00386
OG0001430	Syab.g_02743	Prav.g_01403
OG0001432	Syab.g_01818	Prav.g_01661
OG0001434	Syab.g_01594	Prav.g_00518
OG0001435	Syab.g_01637	Prav.g_00495
OG0001438	Syab.g_00280	Prav.g_01939
OG0001439	Syab.g_00248	Prav.g_01953
OG0001442	Syab.g_01583	Prav.g_00337
OG0001443	Syab.g_02794	Prav.g_01744
OG0001447	Syab.g_02534	Prav.g_00191
OG0001448	Syab.g_01789	Prav.g_00986
OG0001449	Syab.g_00357	Prav.g_01010
OG0001450	Syab.g_01081	Prav.g_01285
OG0001452	Syab.g_00338	Prav.g_00485
OG0001454	Syab.g_01808	Prav.g_00250
OG0001456	Syab.g_02850	Prav.g_00042
OG0001457	Syab.g_02851	Prav.g_00043
OG0001458	Syab.g_02852	Prav.g_00044
OG0001462	Syab.g_00042	Prav.g_00102
OG0001463	Syab.g_01104	Prav.g_01932
OG0001467	Syab.g_00805	Prav.g_00374
OG0001471	Syab.g_00253	Prav.g_01663
OG0001472	Syab.g_01800	Prav.g_01669
OG0001473	Syab.g_01813	Prav.g_00708
OG0001479	Syab.g_00527	Prav.g_01983
OG0001480	Syab.g_01836	Prav.g_00988
OG0001481	Syab.g_00621	Prav.g_00992
OG0001482	Syab.g_01349	Prav.g_01055
OG0001486	Syab.g_00967	Prav.g_00063
OG0001492	Syab.g_01155	Prav.g_01834
OG0001493	Syab.g_01147	Prav.g_01826
OG0001494	Syab.g_00180	Prav.g_01553
OG0001499	Syab.g_01112	Prav.g_00125
OG0001505	Syab.g_00189	Prav.g_01548, Prav.g_01503
OG0001525	Syab.g_01823	Prav.g_01678
OG0001546	Syab.g_02150	Prav.g_01122
OG0001551	Syab.g_01166	Prav.g_00041
OG0001554	Syab.g_02753	Prav.g_01668
OG0001555	Syab.g_02418	Prav.g_01683
OG0001558	Syab.g_00021	Prav.g_01353
OG0001565	Syab.g_01837	Prav.g_01021
OG0001582	Syab.g_01881	Prav.g_01066
OG0001586	Syab.g_00181, Syab.g_00169	Prav.g_01523
OG0001625	Syab.g_00328	Prav.g_01905
OG0001627	Syab.g_02167	Prav.g_00351
OG0001652	Syab.g_00019	Prav.g_01351
OG0001666	Syab.g_01471	Prav.g_01376
OG0001671	Syab.g_02691	Prav.g_01358
OG0001709	Syab.g_00162	Prav.g_01559
OG0001737	Syab.g_00274	Prav.g_01364
OG0001745	Syab.g_01769	Prav.g_01660
OG0002291	Syab.g_02556	Prav.g_01391
OG0002700	Syab.g_01069	Prav.g_01723
