Orthogroup	Praj	Pray
OG0001148	Praj.g_01981	Pray.g_01333
OG0001149	Praj.g_01982	Pray.g_01335
OG0001150	Praj.g_01983	Pray.g_01336
OG0001151	Praj.g_01986	Pray.g_01338
OG0001152	Praj.g_01987	Pray.g_01339
OG0001153	Praj.g_01988	Pray.g_01340
OG0001154	Praj.g_01990	Pray.g_01342
OG0001155	Praj.g_01992	Pray.g_01344
OG0001156	Praj.g_01994	Pray.g_01346
OG0001157	Praj.g_01996	Pray.g_01347
OG0001158	Praj.g_01998	Pray.g_01349
OG0001159	Praj.g_01999	Pray.g_01350
OG0001160	Praj.g_02000	Pray.g_01351
OG0001161	Praj.g_02001	Pray.g_01352
OG0001162	Praj.g_02002	Pray.g_01353
OG0001163	Praj.g_02003	Pray.g_01354
OG0001164	Praj.g_02004	Pray.g_01355
OG0001165	Praj.g_02005	Pray.g_01356
OG0001166	Praj.g_02006	Pray.g_01357
OG0001167	Praj.g_02007	Pray.g_01358
OG0001168	Praj.g_02008	Pray.g_01359
OG0001169	Praj.g_02009	Pray.g_01360
OG0001170	Praj.g_02010	Pray.g_01362
OG0001171	Praj.g_02011	Pray.g_01363
OG0001172	Praj.g_02013	Pray.g_01365
OG0001173	Praj.g_02015	Pray.g_01367
OG0001174	Praj.g_02016	Pray.g_01368
OG0001175	Praj.g_02017	Pray.g_01369
OG0001176	Praj.g_02019	Pray.g_01370
OG0001177	Praj.g_02021	Pray.g_01372
OG0001178	Praj.g_02025	Pray.g_01375
OG0001179	Praj.g_02026	Pray.g_01376
OG0001180	Praj.g_02027	Pray.g_01377
OG0001181	Praj.g_02028	Pray.g_01378
OG0001182	Praj.g_02030	Pray.g_01379
OG0001183	Praj.g_02031	Pray.g_01380
OG0001184	Praj.g_02046	Pray.g_01382
OG0001185	Praj.g_02059	Pray.g_01385
OG0001186	Praj.g_02060	Pray.g_01386
OG0001187	Praj.g_02061	Pray.g_01388
OG0001188	Praj.g_02062	Pray.g_01389
OG0001189	Praj.g_02063	Pray.g_01390
OG0001190	Praj.g_02064	Pray.g_01391
OG0001191	Praj.g_02065	Pray.g_01392
OG0001192	Praj.g_02066	Pray.g_01393
OG0001193	Praj.g_02067	Pray.g_01394
OG0001194	Praj.g_02068	Pray.g_01395
OG0001195	Praj.g_02069	Pray.g_01396
OG0001196	Praj.g_02070	Pray.g_01397
OG0001197	Praj.g_02071	Pray.g_01398
OG0001198	Praj.g_02072	Pray.g_01399
OG0001199	Praj.g_02073	Pray.g_01400
OG0001200	Praj.g_02074	Pray.g_01401
OG0001201	Praj.g_02075	Pray.g_01402
OG0001202	Praj.g_02076	Pray.g_01403
OG0001203	Praj.g_02078	Pray.g_01405
OG0001204	Praj.g_02080	Pray.g_01407
OG0001205	Praj.g_02082	Pray.g_01408
OG0001206	Praj.g_02083	Pray.g_01409
OG0001207	Praj.g_02084	Pray.g_01410
OG0001208	Praj.g_02085	Pray.g_01411
OG0001209	Praj.g_02086	Pray.g_01412
OG0001210	Praj.g_02087	Pray.g_01413
OG0001211	Praj.g_02088	Pray.g_01414
OG0001212	Praj.g_02089	Pray.g_01415
OG0001213	Praj.g_02090	Pray.g_01416
OG0001214	Praj.g_02092	Pray.g_01418
OG0001215	Praj.g_02093	Pray.g_01419
OG0001216	Praj.g_02094	Pray.g_01420
OG0001217	Praj.g_02095	Pray.g_01421
OG0001218	Praj.g_02096	Pray.g_01422
OG0001219	Praj.g_02099	Pray.g_01425
OG0001220	Praj.g_02100	Pray.g_01426
OG0001221	Praj.g_02105	Pray.g_01429
OG0001222	Praj.g_02106	Pray.g_01430
OG0001223	Praj.g_02107	Pray.g_01431
OG0001224	Praj.g_02109	Pray.g_01432
OG0001225	Praj.g_02110	Pray.g_01433
OG0001226	Praj.g_02111	Pray.g_01434
OG0001227	Praj.g_02112	Pray.g_01435
OG0001228	Praj.g_02113	Pray.g_01436
OG0001229	Praj.g_02114	Pray.g_01437
OG0001230	Praj.g_02115	Pray.g_01438
OG0001231	Praj.g_02116	Pray.g_01439
OG0001232	Praj.g_02124	Pray.g_01440
OG0001233	Praj.g_02125	Pray.g_01441
OG0001234	Praj.g_02126	Pray.g_01442
OG0001235	Praj.g_02127	Pray.g_01443
OG0001236	Praj.g_02129	Pray.g_01445
OG0001237	Praj.g_02130	Pray.g_01446
OG0001238	Praj.g_02134	Pray.g_01448
OG0001239	Praj.g_02135	Pray.g_01449
OG0001240	Praj.g_02136	Pray.g_01450
OG0001241	Praj.g_02139	Pray.g_01452
OG0001242	Praj.g_02141	Pray.g_01453
OG0001243	Praj.g_02142	Pray.g_01454
OG0001244	Praj.g_02143	Pray.g_01455
OG0001245	Praj.g_02144	Pray.g_01456
OG0001246	Praj.g_02145	Pray.g_01457
OG0001247	Praj.g_02146	Pray.g_01458
OG0001248	Praj.g_02147	Pray.g_01459
OG0001249	Praj.g_02148	Pray.g_01460
OG0001250	Praj.g_02149	Pray.g_01461
OG0001251	Praj.g_00130	Pray.g_00197
OG0001252	Praj.g_00178	Pray.g_00151
OG0001253	Praj.g_00190	Pray.g_00139
OG0001254	Praj.g_00316	Pray.g_00760
OG0001255	Praj.g_00379	Pray.g_00811
OG0001257	Praj.g_00475	Pray.g_00972
OG0001258	Praj.g_00490	Pray.g_00989
OG0001259	Praj.g_00577	Pray.g_01173
OG0001260	Praj.g_00982, Praj.g_01392	Pray.g_00292
OG0001261	Praj.g_00805	Pray.g_00383
OG0001262	Praj.g_01326	Pray.g_00399
OG0001263	Praj.g_00864	Pray.g_00420
OG0001264	Praj.g_00886	Pray.g_00451
OG0001265	Praj.g_00997	Pray.g_00560
OG0001267	Praj.g_01477	Pray.g_00080
OG0001268	Praj.g_01463	Pray.g_00067
OG0001269	Praj.g_01547	Pray.g_01846
OG0001270	Praj.g_01673	Pray.g_01682
OG0001271	Praj.g_01685	Pray.g_01671
OG0001272	Praj.g_01327, Praj.g_00851	Pray.g_01629
OG0001273	Praj.g_00510	Pray.g_01628
OG0001274	Praj.g_01723	Pray.g_01623
OG0001275	Praj.g_01041	Pray.g_01606
OG0001276	Praj.g_01726	Pray.g_01596
OG0001277	Praj.g_01735, Praj.g_01844	Pray.g_01585
OG0001278	Praj.g_01761	Pray.g_01567
OG0001279	Praj.g_01765	Pray.g_01563
OG0001280	Praj.g_01767	Pray.g_01560
OG0001281	Praj.g_01872	Pray.g_01237
OG0001282	Praj.g_01236	Pray.g_01262
OG0001283	Praj.g_01993	Pray.g_01345
OG0001284	Praj.g_02024	Pray.g_01374
OG0001285	Praj.g_02079	Pray.g_01406
OG0001286	Praj.g_02138	Pray.g_01451
OG0001288	Praj.g_00431	Pray.g_00927
OG0001290	Praj.g_00030	Pray.g_01492
OG0001291	Praj.g_00109	Pray.g_00218
OG0001292	Praj.g_00112	Pray.g_00215
OG0001293	Praj.g_00114	Pray.g_00213
OG0001294	Praj.g_00131	Pray.g_00196
OG0001295	Praj.g_00159	Pray.g_00170
OG0001296	Praj.g_00166	Pray.g_00164
OG0001297	Praj.g_00239	Pray.g_00680
OG0001298	Praj.g_00284	Pray.g_00724
OG0001299	Praj.g_00291	Pray.g_00733
OG0001300	Praj.g_01031	Pray.g_00851
OG0001301	Praj.g_00625	Pray.g_01126
OG0001302	Praj.g_01745	Pray.g_00296
OG0001303	Praj.g_00740	Pray.g_00300
OG0001304	Praj.g_01015	Pray.g_00575
OG0001305	Praj.g_01020	Pray.g_00580
OG0001306	Praj.g_02123	Pray.g_00616
OG0001307	Praj.g_00895	Pray.g_00625
OG0001308	Praj.g_01025	Pray.g_00120
OG0001309	Praj.g_02081	Pray.g_00118
OG0001310	Praj.g_01205	Pray.g_00107
OG0001311	Praj.g_01429	Pray.g_00035
OG0001312	Praj.g_01548	Pray.g_01845
OG0001313	Praj.g_00744	Pray.g_01625
OG0001314	Praj.g_01789	Pray.g_01536
OG0001315	Praj.g_01824	Pray.g_01502
OG0001316	Praj.g_01989	Pray.g_01341
OG0001318	Praj.g_00182	Pray.g_00148
OG0001319	Praj.g_00278	Pray.g_00719
OG0001320	Praj.g_01485	Pray.g_00957
OG0001322	Praj.g_00733	Pray.g_00329
OG0001323	Praj.g_00876	Pray.g_00600
OG0001324	Praj.g_01378	Pray.g_00633
OG0001325	Praj.g_01277	Pray.g_00114
OG0001326	Praj.g_01165	Pray.g_01898
OG0001327	Praj.g_01521	Pray.g_01896
OG0001328	Praj.g_01533	Pray.g_01865
OG0001329	Praj.g_02132	Pray.g_01809
OG0001330	Praj.g_01719	Pray.g_01632
OG0001333	Praj.g_01956	Pray.g_01310
OG0001334	Praj.g_02014	Pray.g_01366
OG0001335	Praj.g_02077	Pray.g_01404
OG0001336	Praj.g_00169	Pray.g_00161
OG0001338	Praj.g_01059	Pray.g_00145
OG0001344	Praj.g_01497, Praj.g_01564	Pray.g_00856
OG0001348	Praj.g_00496	Pray.g_00995
OG0001349	Praj.g_00501	Pray.g_01000
OG0001350	Praj.g_00506	Pray.g_01005
OG0001352	Praj.g_00674	Pray.g_01081
OG0001356	Praj.g_00867	Pray.g_00434
OG0001359	Praj.g_01837	Pray.g_00093
OG0001360	Praj.g_01838	Pray.g_00092
OG0001362	Praj.g_01155	Pray.g_01926
OG0001363	Praj.g_02035	Pray.g_01785
OG0001364	Praj.g_01705	Pray.g_01652
OG0001365	Praj.g_00910	Pray.g_01232
OG0001368	Praj.g_02023	Pray.g_01373
OG0001369	Praj.g_00998	Pray.g_00561
OG0001371	Praj.g_00105	Pray.g_00222
OG0001372	Praj.g_00106	Pray.g_00221
OG0001373	Praj.g_00113	Pray.g_00214
OG0001374	Praj.g_00125	Pray.g_00202
OG0001376	Praj.g_00274	Pray.g_00715
OG0001377	Praj.g_00295	Pray.g_00737
OG0001379	Praj.g_01671	Pray.g_00839
OG0001381	Praj.g_00448	Pray.g_00944
OG0001382	Praj.g_00456	Pray.g_00950
OG0001383	Praj.g_00503	Pray.g_01002
OG0001385	Praj.g_00655	Pray.g_01097
OG0001386	Praj.g_00665	Pray.g_01089
OG0001387	Praj.g_00667	Pray.g_01087
OG0001388	Praj.g_00679	Pray.g_01077
OG0001389	Praj.g_00703	Pray.g_01035
OG0001390	Praj.g_00069	Pray.g_00291
OG0001391	Praj.g_00912	Pray.g_00334
OG0001392	Praj.g_00866	Pray.g_00433
OG0001393	Praj.g_00868	Pray.g_00435
OG0001394	Praj.g_00892	Pray.g_00457
OG0001395	Praj.g_00896	Pray.g_00460
OG0001396	Praj.g_01344	Pray.g_00543
OG0001397	Praj.g_01006	Pray.g_00569
OG0001398	Praj.g_00842	Pray.g_00588
OG0001399	Praj.g_00865	Pray.g_00598
OG0001400	Praj.g_00858	Pray.g_00606
OG0001401	Praj.g_01094	Pray.g_00613
OG0001402	Praj.g_01475	Pray.g_00078
OG0001403	Praj.g_01529	Pray.g_01869
OG0001404	Praj.g_01073	Pray.g_01838
OG0001405	Praj.g_01576	Pray.g_01828
OG0001406	Praj.g_01672	Pray.g_01683
OG0001407	Praj.g_01676	Pray.g_01680
OG0001408	Praj.g_01720	Pray.g_01631
OG0001409	Praj.g_01096	Pray.g_01617
OG0001411	Praj.g_01199	Pray.g_01593
OG0001412	Praj.g_00924	Pray.g_00492
OG0001414	Praj.g_01974	Pray.g_00227
OG0001415	Praj.g_00361	Pray.g_00804
OG0001416	Praj.g_00513	Pray.g_01012
OG0001417	Praj.g_00666	Pray.g_01088
OG0001418	Praj.g_01138	Pray.g_00303
OG0001419	Praj.g_00916	Pray.g_00338
OG0001420	Praj.g_01858	Pray.g_00437
OG0001421	Praj.g_00873	Pray.g_00441
OG0001422	Praj.g_00725	Pray.g_00603
OG0001423	Praj.g_01181	Pray.g_00091
OG0001424	Praj.g_01840	Pray.g_00248
OG0001426	Praj.g_02133	Pray.g_01447
OG0001427	Praj.g_01741	Pray.g_00850
OG0001429	Praj.g_00956	Pray.g_00521
OG0001430	Praj.g_01056	Pray.g_00552
OG0001431	Praj.g_00857	Pray.g_00604
OG0001432	Praj.g_00736	Pray.g_00607
OG0001433	Praj.g_01146	Pray.g_01923
OG0001435	Praj.g_01069	Pray.g_01619
OG0001436	Praj.g_01119	Pray.g_00312
OG0001438	Praj.g_00608	Pray.g_01143
OG0001441	Praj.g_01319	Pray.g_00127
OG0001442	Praj.g_01727	Pray.g_00104
OG0001443	Praj.g_01478	Pray.g_00081
OG0001444	Praj.g_01441	Pray.g_00044
OG0001445	Praj.g_01570	Pray.g_01937
OG0001446	Praj.g_01571	Pray.g_01935
OG0001447	Praj.g_01572	Pray.g_01934
OG0001448	Praj.g_00717	Pray.g_01599
OG0001451	Praj.g_01598	Pray.g_01751
OG0001452	Praj.g_02098	Pray.g_01424
OG0001453	Praj.g_01322	Pray.g_01588
OG0001455	Praj.g_01068	Pray.g_00905
OG0001458	Praj.g_01230	Pray.g_00290
OG0001459	Praj.g_00098	Pray.g_00327
OG0001461	Praj.g_00759	Pray.g_00484
OG0001464	Praj.g_00977, Praj.g_01394	Pray.g_00602
OG0001465	Praj.g_00856	Pray.g_01901
OG0001467	Praj.g_01629	Pray.g_01725
OG0001472	Praj.g_00837	Pray.g_00410
OG0001473	Praj.g_00911	Pray.g_00419
OG0001474	Praj.g_01846	Pray.g_00421
OG0001475	Praj.g_00853	Pray.g_00593
OG0001476	Praj.g_00854	Pray.g_00594
OG0001477	Praj.g_00855	Pray.g_00595
OG0001478	Praj.g_01600	Pray.g_00601
OG0001479	Praj.g_01439	Pray.g_00628
OG0001480	Praj.g_00428	Pray.g_00133
OG0001482	Praj.g_00453	Pray.g_01574
OG0001486	Praj.g_00908	Pray.g_00472
OG0001487	Praj.g_00612	Pray.g_00307
OG0001491	Praj.g_01061	Pray.g_00324
OG0001492	Praj.g_00803	Pray.g_00381
OG0001493	Praj.g_01847	Pray.g_00422
OG0001494	Praj.g_01848	Pray.g_00423
OG0001495	Praj.g_01849	Pray.g_00424
OG0001496	Praj.g_01850	Pray.g_00425
OG0001497	Praj.g_01851	Pray.g_00426
OG0001498	Praj.g_01852	Pray.g_00427
OG0001499	Praj.g_01853	Pray.g_00428
OG0001500	Praj.g_01854	Pray.g_00429
OG0001501	Praj.g_01855	Pray.g_00430
OG0001502	Praj.g_01856	Pray.g_00431
OG0001503	Praj.g_01857	Pray.g_00432
OG0001507	Praj.g_01479	Pray.g_00082
OG0001508	Praj.g_00060, Praj.g_01760	Pray.g_01620
OG0001510	Praj.g_01973	Pray.g_01326
OG0001511	Praj.g_01287	Pray.g_01569
OG0001515	Praj.g_01733	Pray.g_00294
OG0001516	Praj.g_00967	Pray.g_00533
OG0001517	Praj.g_00082	Pray.g_00611
OG0001518	Praj.g_01252, Praj.g_01256, Praj.g_01258	Pray.g_01579
OG0001520	Praj.g_01118	Pray.g_00311
OG0001523	Praj.g_00093	Pray.g_00228
OG0001524	Praj.g_01207	Pray.g_00854
OG0001527	Praj.g_01270	Pray.g_00129
OG0001528	Praj.g_01738	Pray.g_01925
OG0001529	Praj.g_01260	Pray.g_01922
OG0001530	Praj.g_01117	Pray.g_00310
OG0001533	Praj.g_01208	Pray.g_00882
OG0001535	Praj.g_00834	Pray.g_00407
OG0001536	Praj.g_01052	Pray.g_00131
OG0001538	Praj.g_01544	Pray.g_01899
OG0001539	Praj.g_01219	Pray.g_01884
OG0001540	Praj.g_01186	Pray.g_01883
OG0001543	Praj.g_01215	Pray.g_01605
OG0001549	Praj.g_00167	Pray.g_00163
OG0001550	Praj.g_00342	Pray.g_00785
OG0001552	Praj.g_01173	Pray.g_00846
OG0001553	Praj.g_01225	Pray.g_00869
OG0001554	Praj.g_01034	Pray.g_00870
OG0001555	Praj.g_01044	Pray.g_00947
OG0001556	Praj.g_01496	Pray.g_00959
OG0001557	Praj.g_00668	Pray.g_01086
OG0001559	Praj.g_01150	Pray.g_00295
OG0001560	Praj.g_00983	Pray.g_00316
OG0001561	Praj.g_01299	Pray.g_00412
OG0001562	Praj.g_00729	Pray.g_00550
OG0001563	Praj.g_00092	Pray.g_00609
OG0001564	Praj.g_01028	Pray.g_00610
OG0001565	Praj.g_00737	Pray.g_00612
OG0001566	Praj.g_01043	Pray.g_00615
OG0001567	Praj.g_01237	Pray.g_00621
OG0001568	Praj.g_00081	Pray.g_00134
OG0001569	Praj.g_01137	Pray.g_00130
OG0001570	Praj.g_01142	Pray.g_00124
OG0001571	Praj.g_01172	Pray.g_00111
OG0001572	Praj.g_01216	Pray.g_00101
OG0001573	Praj.g_01058	Pray.g_00098
OG0001575	Praj.g_01296	Pray.g_01904
OG0001576	Praj.g_01164	Pray.g_01893
OG0001577	Praj.g_01866	Pray.g_01832
OG0001578	Praj.g_01574	Pray.g_01830
OG0001582	Praj.g_00988	Pray.g_01639
OG0001583	Praj.g_00745	Pray.g_01637
OG0001584	Praj.g_01498	Pray.g_01636
OG0001585	Praj.g_01724	Pray.g_01626
OG0001586	Praj.g_01560	Pray.g_01383
OG0001591	Praj.g_01095	Pray.g_00840
OG0001594	Praj.g_01494	Pray.g_00958
OG0001595	Praj.g_01241	Pray.g_01057
OG0001597	Praj.g_01350	Pray.g_00414
OG0001599	Praj.g_01843	Pray.g_00088
OG0001600	Praj.g_01503	Pray.g_00087
OG0001601	Praj.g_01502	Pray.g_00086
OG0001602	Praj.g_01501	Pray.g_00085
OG0001603	Praj.g_01140	Pray.g_01584
OG0001604	Praj.g_01349	Pray.g_01546
OG0001606	Praj.g_00385	Pray.g_00818
OG0001609	Praj.g_01740	Pray.g_00845
OG0001612	Praj.g_00741	Pray.g_00325
OG0001615	Praj.g_01123	Pray.g_01912
OG0001616	Praj.g_01330	Pray.g_01907
OG0001618	Praj.g_01169	Pray.g_01853
OG0001626	Praj.g_01124	Pray.g_01911
OG0001646	Praj.g_01233, Praj.g_01125	Pray.g_00267
OG0001695	Praj.g_02052	Pray.g_01795
OG0001699	Praj.g_01251	Pray.g_01056
OG0001705	Praj.g_01284	Pray.g_00121
OG0001713	Praj.g_02053	Pray.g_01807
OG0001736	Praj.g_00904	Pray.g_00468
OG0001794	Praj.g_01353	Pray.g_01590
OG0001816	Praj.g_00863	Pray.g_00591
OG0001819	Praj.g_01567	Pray.g_00896
OG0001829	Praj.g_01292	Pray.g_01594
OG0001866	Praj.g_01157	Pray.g_01924
OG0001867	Praj.g_01122	Pray.g_01913
OG0001877	Praj.g_01385	Pray.g_00873
OG0002199	Praj.g_01739	Pray.g_01582
