Orthogroup	Praj	Prac
OG0001140	Praj.g_01969	Prac.g_00563
OG0001141	Praj.g_01970	Prac.g_00564
OG0001142	Praj.g_01975	Prac.g_00005
OG0001143	Praj.g_01976	Prac.g_00006
OG0001144	Praj.g_01977	Prac.g_00007
OG0001145	Praj.g_01978	Prac.g_00008
OG0001146	Praj.g_01979	Prac.g_00009
OG0001147	Praj.g_01980	Prac.g_00010
OG0001148	Praj.g_01981	Prac.g_00011
OG0001149	Praj.g_01982	Prac.g_00013
OG0001150	Praj.g_01983	Prac.g_00014
OG0001151	Praj.g_01986	Prac.g_00016
OG0001152	Praj.g_01987	Prac.g_00017
OG0001153	Praj.g_01988	Prac.g_00018
OG0001154	Praj.g_01990	Prac.g_00020
OG0001155	Praj.g_01992	Prac.g_00022
OG0001156	Praj.g_01994	Prac.g_00024
OG0001157	Praj.g_01996	Prac.g_00025
OG0001158	Praj.g_01998	Prac.g_00027
OG0001159	Praj.g_01999	Prac.g_00028
OG0001160	Praj.g_02000	Prac.g_00029
OG0001161	Praj.g_02001	Prac.g_00030
OG0001162	Praj.g_02002	Prac.g_00031
OG0001163	Praj.g_02003	Prac.g_00032
OG0001164	Praj.g_02004	Prac.g_00033
OG0001165	Praj.g_02005	Prac.g_00034
OG0001166	Praj.g_02006	Prac.g_00035
OG0001167	Praj.g_02007	Prac.g_00036
OG0001168	Praj.g_02008	Prac.g_00037
OG0001169	Praj.g_02009	Prac.g_00038
OG0001170	Praj.g_02010	Prac.g_00039
OG0001171	Praj.g_02011	Prac.g_00040
OG0001172	Praj.g_02013	Prac.g_00042
OG0001173	Praj.g_02015	Prac.g_00044
OG0001174	Praj.g_02016	Prac.g_00045
OG0001175	Praj.g_02017	Prac.g_00046
OG0001176	Praj.g_02019	Prac.g_00047
OG0001177	Praj.g_02021	Prac.g_00049
OG0001178	Praj.g_02025	Prac.g_00051
OG0001179	Praj.g_02026	Prac.g_00052
OG0001180	Praj.g_02027	Prac.g_00053
OG0001181	Praj.g_02028	Prac.g_00054
OG0001182	Praj.g_02030	Prac.g_00055
OG0001183	Praj.g_02031	Prac.g_00056
OG0001184	Praj.g_02046	Prac.g_00058
OG0001185	Praj.g_02059	Prac.g_00061
OG0001186	Praj.g_02060	Prac.g_00062
OG0001187	Praj.g_02061	Prac.g_00063
OG0001188	Praj.g_02062	Prac.g_00064
OG0001189	Praj.g_02063	Prac.g_00065
OG0001190	Praj.g_02064	Prac.g_00066
OG0001191	Praj.g_02065	Prac.g_00067
OG0001192	Praj.g_02066	Prac.g_00068
OG0001193	Praj.g_02067	Prac.g_00069
OG0001194	Praj.g_02068	Prac.g_00070
OG0001195	Praj.g_02069	Prac.g_00071
OG0001196	Praj.g_02070	Prac.g_00072
OG0001197	Praj.g_02071	Prac.g_00073
OG0001198	Praj.g_02072	Prac.g_00074
OG0001199	Praj.g_02073	Prac.g_00075
OG0001200	Praj.g_02074	Prac.g_00076
OG0001201	Praj.g_02075	Prac.g_00077
OG0001202	Praj.g_02076	Prac.g_00078
OG0001203	Praj.g_02078	Prac.g_00080
OG0001204	Praj.g_02080	Prac.g_00082
OG0001205	Praj.g_02082	Prac.g_00083
OG0001206	Praj.g_02083	Prac.g_00084
OG0001207	Praj.g_02084	Prac.g_00085
OG0001208	Praj.g_02085	Prac.g_00086
OG0001209	Praj.g_02086	Prac.g_00087
OG0001210	Praj.g_02087	Prac.g_00088
OG0001211	Praj.g_02088	Prac.g_00089
OG0001212	Praj.g_02089	Prac.g_00090
OG0001213	Praj.g_02090	Prac.g_00091
OG0001214	Praj.g_02092	Prac.g_00093
OG0001215	Praj.g_02093	Prac.g_00094
OG0001216	Praj.g_02094	Prac.g_00095
OG0001217	Praj.g_02095	Prac.g_00096
OG0001218	Praj.g_02096	Prac.g_00097
OG0001219	Praj.g_02099	Prac.g_00099
OG0001220	Praj.g_02100	Prac.g_00100
OG0001221	Praj.g_02105	Prac.g_00103
OG0001222	Praj.g_02106	Prac.g_00104
OG0001223	Praj.g_02107	Prac.g_00105
OG0001224	Praj.g_02109	Prac.g_00106
OG0001225	Praj.g_02110	Prac.g_00107
OG0001226	Praj.g_02111	Prac.g_00108
OG0001227	Praj.g_02112	Prac.g_00109
OG0001228	Praj.g_02113	Prac.g_00110
OG0001229	Praj.g_02114	Prac.g_00111
OG0001230	Praj.g_02115	Prac.g_00112
OG0001231	Praj.g_02116	Prac.g_00113
OG0001232	Praj.g_02124	Prac.g_00114
OG0001233	Praj.g_02125	Prac.g_00115
OG0001234	Praj.g_02126	Prac.g_00116
OG0001235	Praj.g_02127	Prac.g_00117
OG0001236	Praj.g_02129	Prac.g_00119
OG0001237	Praj.g_02130	Prac.g_00120
OG0001238	Praj.g_02134	Prac.g_00122
OG0001239	Praj.g_02135	Prac.g_00123
OG0001240	Praj.g_02136	Prac.g_00124
OG0001241	Praj.g_02139	Prac.g_00126
OG0001242	Praj.g_02141	Prac.g_00127
OG0001243	Praj.g_02142	Prac.g_00128
OG0001244	Praj.g_02143	Prac.g_00129
OG0001245	Praj.g_02144	Prac.g_00130
OG0001246	Praj.g_02145	Prac.g_00131
OG0001247	Praj.g_02146	Prac.g_01950
OG0001248	Praj.g_02147	Prac.g_01949
OG0001249	Praj.g_02148	Prac.g_01948
OG0001250	Praj.g_02149	Prac.g_01947
OG0001251	Praj.g_00130	Prac.g_01839
OG0001252	Praj.g_00178	Prac.g_01793
OG0001253	Praj.g_00190	Prac.g_01780
OG0001254	Praj.g_00316	Prac.g_01650
OG0001255	Praj.g_00379	Prac.g_01201
OG0001256	Praj.g_01187	Prac.g_00152
OG0001257	Praj.g_00475	Prac.g_01062
OG0001258	Praj.g_00490	Prac.g_00873
OG0001259	Praj.g_00577	Prac.g_00783
OG0001260	Praj.g_00982, Praj.g_01392	Prac.g_01522
OG0001261	Praj.g_00805	Prac.g_01441
OG0001262	Praj.g_01326	Prac.g_01425
OG0001263	Praj.g_00864	Prac.g_01405
OG0001264	Praj.g_00886	Prac.g_01385
OG0001265	Praj.g_00997	Prac.g_01280
OG0001267	Praj.g_01477	Prac.g_01001
OG0001268	Praj.g_01463	Prac.g_00988
OG0001269	Praj.g_01547	Prac.g_00200
OG0001270	Praj.g_01673	Prac.g_00371
OG0001271	Praj.g_01685	Prac.g_00360
OG0001272	Praj.g_01327, Praj.g_00851	Prac.g_00319
OG0001273	Praj.g_00510	Prac.g_00318
OG0001274	Praj.g_01723	Prac.g_00313
OG0001275	Praj.g_01041	Prac.g_00297
OG0001276	Praj.g_01726	Prac.g_00285, Prac.g_00878
OG0001277	Praj.g_01735, Praj.g_01844	Prac.g_00279
OG0001278	Praj.g_01761	Prac.g_00633
OG0001279	Praj.g_01765	Prac.g_00629
OG0001280	Praj.g_01767	Prac.g_00626
OG0001281	Praj.g_01872	Prac.g_00479
OG0001282	Praj.g_01236	Prac.g_00504
OG0001283	Praj.g_01993	Prac.g_00023
OG0001284	Praj.g_02024	Prac.g_00050
OG0001285	Praj.g_02079	Prac.g_00081
OG0001286	Praj.g_02138	Prac.g_00125
OG0001287	Praj.g_01139	Prac.g_00875, Prac.g_01598
OG0001288	Praj.g_00431	Prac.g_01110
OG0001290	Praj.g_00030	Prac.g_01917
OG0001291	Praj.g_00109	Prac.g_01860
OG0001292	Praj.g_00112	Prac.g_01857
OG0001293	Praj.g_00114	Prac.g_01855
OG0001294	Praj.g_00131	Prac.g_01838
OG0001295	Praj.g_00159	Prac.g_01812
OG0001296	Praj.g_00166	Prac.g_01806
OG0001297	Praj.g_00239	Prac.g_01731
OG0001298	Praj.g_00284	Prac.g_01687
OG0001300	Praj.g_01031	Prac.g_01160
OG0001301	Praj.g_00625	Prac.g_00734
OG0001304	Praj.g_01015	Prac.g_01265
OG0001305	Praj.g_01020	Prac.g_01260
OG0001306	Praj.g_02123	Prac.g_01223
OG0001307	Praj.g_00895	Prac.g_01214
OG0001308	Praj.g_01025	Prac.g_01037
OG0001309	Praj.g_02081	Prac.g_01036
OG0001310	Praj.g_01205	Prac.g_01026
OG0001311	Praj.g_01429	Prac.g_00957
OG0001312	Praj.g_01548	Prac.g_00201
OG0001313	Praj.g_00744	Prac.g_00315
OG0001314	Praj.g_01789	Prac.g_00602
OG0001315	Praj.g_01824	Prac.g_00568
OG0001316	Praj.g_01989	Prac.g_00019
OG0001318	Praj.g_00182	Prac.g_01790
OG0001319	Praj.g_00278	Prac.g_01692
OG0001320	Praj.g_01485	Prac.g_01078
OG0001322	Praj.g_00733	Prac.g_01495
OG0001323	Praj.g_00876	Prac.g_01240
OG0001324	Praj.g_01378	Prac.g_01206
OG0001325	Praj.g_01277	Prac.g_01033
OG0001326	Praj.g_01165	Prac.g_00151
OG0001327	Praj.g_01521	Prac.g_00153
OG0001328	Praj.g_01533	Prac.g_00180
OG0001329	Praj.g_02132	Prac.g_00237
OG0001330	Praj.g_01719	Prac.g_00322
OG0001332	Praj.g_01813	Prac.g_00579
OG0001334	Praj.g_02014	Prac.g_00043
OG0001335	Praj.g_02077	Prac.g_00079
OG0001336	Praj.g_00169	Prac.g_01803
OG0001338	Praj.g_01059	Prac.g_01786
OG0001344	Praj.g_01497, Praj.g_01564	Prac.g_01155
OG0001348	Praj.g_00496	Prac.g_00867
OG0001349	Praj.g_00501	Prac.g_00862
OG0001352	Praj.g_00674	Prac.g_00689
OG0001356	Praj.g_00867	Prac.g_01403
OG0001359	Praj.g_01837	Prac.g_01014
OG0001360	Praj.g_01838	Prac.g_01013
OG0001363	Praj.g_02035	Prac.g_00257
OG0001364	Praj.g_01705	Prac.g_00341
OG0001365	Praj.g_00910	Prac.g_00474
OG0001369	Praj.g_00998	Prac.g_01279
OG0001371	Praj.g_00105	Prac.g_01864
OG0001372	Praj.g_00106	Prac.g_01863
OG0001373	Praj.g_00113	Prac.g_01856
OG0001374	Praj.g_00125	Prac.g_01844
OG0001376	Praj.g_00274	Prac.g_01696
OG0001377	Praj.g_00295	Prac.g_01675
OG0001379	Praj.g_01671	Prac.g_01172
OG0001381	Praj.g_00448	Prac.g_01093
OG0001382	Praj.g_00456	Prac.g_01085
OG0001383	Praj.g_00503	Prac.g_00860
OG0001385	Praj.g_00655	Prac.g_00705
OG0001386	Praj.g_00665	Prac.g_00697
OG0001387	Praj.g_00667	Prac.g_00695
OG0001388	Praj.g_00679	Prac.g_00685
OG0001389	Praj.g_00703	Prac.g_01555
OG0001390	Praj.g_00069	Prac.g_01523
OG0001391	Praj.g_00912	Prac.g_01490
OG0001392	Praj.g_00866	Prac.g_01404
OG0001393	Praj.g_00868	Prac.g_01402
OG0001394	Praj.g_00892	Prac.g_01379
OG0001395	Praj.g_00896	Prac.g_01376
OG0001396	Praj.g_01344	Prac.g_01296
OG0001397	Praj.g_01006	Prac.g_01271
OG0001398	Praj.g_00842	Prac.g_01252
OG0001399	Praj.g_00865	Prac.g_01242
OG0001400	Praj.g_00858	Prac.g_01234
OG0001401	Praj.g_01094	Prac.g_01226
OG0001402	Praj.g_01475	Prac.g_00999
OG0001403	Praj.g_01529	Prac.g_00176
OG0001404	Praj.g_01073	Prac.g_00208
OG0001405	Praj.g_01576	Prac.g_00218
OG0001406	Praj.g_01672	Prac.g_00372
OG0001407	Praj.g_01676	Prac.g_00369
OG0001408	Praj.g_01720	Prac.g_00321
OG0001409	Praj.g_01096	Prac.g_00308
OG0001410	Praj.g_01082	Prac.g_00295
OG0001412	Praj.g_00924	Prac.g_01346
OG0001414	Praj.g_01974	Prac.g_01869
OG0001415	Praj.g_00361	Prac.g_01605
OG0001416	Praj.g_00513	Prac.g_00851
OG0001417	Praj.g_00666	Prac.g_00696
OG0001418	Praj.g_01138	Prac.g_01512
OG0001419	Praj.g_00916	Prac.g_01486
OG0001420	Praj.g_01858	Prac.g_01400
OG0001421	Praj.g_00873	Prac.g_01395
OG0001422	Praj.g_00725	Prac.g_01237
OG0001423	Praj.g_01181	Prac.g_01012
OG0001424	Praj.g_01840	Prac.g_00923
OG0001426	Praj.g_02133	Prac.g_00121
OG0001427	Praj.g_01741	Prac.g_01161
OG0001430	Praj.g_01056	Prac.g_01288
OG0001431	Praj.g_00857	Prac.g_01236
OG0001432	Praj.g_00736	Prac.g_01233
OG0001433	Praj.g_01146	Prac.g_01952
OG0001434	Praj.g_01377, Praj.g_01228	Prac.g_00196
OG0001435	Praj.g_01069	Prac.g_00310
OG0001436	Praj.g_01119	Prac.g_00900
OG0001438	Praj.g_00608	Prac.g_00751
OG0001441	Praj.g_01319	Prac.g_01041
OG0001442	Praj.g_01727	Prac.g_01024
OG0001443	Praj.g_01478	Prac.g_01002
OG0001444	Praj.g_01441	Prac.g_00966
OG0001445	Praj.g_01570	Prac.g_00143
OG0001446	Praj.g_01571	Prac.g_00145
OG0001447	Praj.g_01572	Prac.g_00146
OG0001451	Praj.g_01598	Prac.g_00634
OG0001453	Praj.g_01322	Prac.g_00889, Prac.g_00913, Prac.g_00881, Prac.g_00282
OG0001456	Praj.g_00374	Prac.g_01965
OG0001458	Praj.g_01230	Prac.g_01524
OG0001459	Praj.g_00098	Prac.g_01497
OG0001461	Praj.g_00759	Prac.g_01354
OG0001464	Praj.g_00977, Praj.g_01394	Prac.g_01238
OG0001465	Praj.g_00856	Prac.g_00148
OG0001467	Praj.g_01629	Prac.g_00414
OG0001472	Praj.g_00837	Prac.g_01414
OG0001473	Praj.g_00911	Prac.g_01406
OG0001474	Praj.g_01846	Prac.g_00643
OG0001475	Praj.g_00853	Prac.g_01247
OG0001476	Praj.g_00854	Prac.g_01246
OG0001477	Praj.g_00855	Prac.g_01245
OG0001478	Praj.g_01600	Prac.g_01239
OG0001479	Praj.g_01439	Prac.g_01211
OG0001480	Praj.g_00428	Prac.g_01047
OG0001482	Praj.g_00453	Prac.g_01577, Prac.g_00275
OG0001491	Praj.g_01061	Prac.g_01500
OG0001492	Praj.g_00803	Prac.g_01443
OG0001493	Praj.g_01847	Prac.g_00644
OG0001494	Praj.g_01848	Prac.g_00645
OG0001495	Praj.g_01849	Prac.g_00646
OG0001496	Praj.g_01850	Prac.g_00647
OG0001497	Praj.g_01851	Prac.g_00648
OG0001498	Praj.g_01852	Prac.g_00649
OG0001499	Praj.g_01853	Prac.g_00650
OG0001500	Praj.g_01854	Prac.g_00651
OG0001501	Praj.g_01855	Prac.g_00652
OG0001502	Praj.g_01856	Prac.g_00653
OG0001503	Praj.g_01857	Prac.g_00654
OG0001505	Praj.g_01238	Prac.g_00915
OG0001507	Praj.g_01479	Prac.g_01003
OG0001510	Praj.g_01973	Prac.g_00004
OG0001511	Praj.g_01372, Praj.g_01287, Praj.g_01374	Prac.g_00912
OG0001515	Praj.g_01733, Praj.g_01295	Prac.g_01518
OG0001516	Praj.g_00967	Prac.g_01306
OG0001517	Praj.g_00082	Prac.g_01228, Prac.g_01229
OG0001520	Praj.g_01118	Prac.g_00899
OG0001523	Praj.g_00093	Prac.g_01870
OG0001524	Praj.g_01207	Prac.g_01157
OG0001526	Praj.g_00871	Prac.g_01397
OG0001527	Praj.g_01270	Prac.g_01043
OG0001528	Praj.g_01738	Prac.g_01953
OG0001529	Praj.g_01260	Prac.g_00132
OG0001533	Praj.g_01208	Prac.g_00642
OG0001536	Praj.g_01052	Prac.g_01045
OG0001538	Praj.g_01544	Prac.g_00150
OG0001539	Praj.g_01219	Prac.g_00162
OG0001540	Praj.g_01186	Prac.g_00163
OG0001543	Praj.g_01215	Prac.g_00296
OG0001544	Praj.g_01168	Prac.g_00907
OG0001545	Praj.g_00883	Prac.g_01388
OG0001549	Praj.g_00167	Prac.g_01805
OG0001550	Praj.g_00342	Prac.g_01624
OG0001552	Praj.g_01173	Prac.g_01165
OG0001553	Praj.g_01225	Prac.g_01144
OG0001554	Praj.g_01034	Prac.g_01143
OG0001555	Praj.g_01044	Prac.g_01090
OG0001556	Praj.g_01496	Prac.g_01075
OG0001557	Praj.g_00668	Prac.g_00694
OG0001559	Praj.g_01150	Prac.g_01517
OG0001560	Praj.g_00983	Prac.g_01504
OG0001561	Praj.g_01299	Prac.g_01412
OG0001562	Praj.g_00729	Prac.g_01290
OG0001563	Praj.g_00092	Prac.g_01231
OG0001564	Praj.g_01028	Prac.g_01230
OG0001565	Praj.g_00737	Prac.g_01227
OG0001566	Praj.g_01043	Prac.g_01224
OG0001567	Praj.g_01237	Prac.g_01218
OG0001568	Praj.g_00081	Prac.g_01048
OG0001569	Praj.g_01137	Prac.g_01044
OG0001570	Praj.g_01142	Prac.g_01038
OG0001571	Praj.g_01172	Prac.g_01030
OG0001572	Praj.g_01216	Prac.g_01022
OG0001573	Praj.g_01058	Prac.g_01019
OG0001575	Praj.g_01296	Prac.g_00140
OG0001576	Praj.g_01164	Prac.g_00155
OG0001577	Praj.g_01866	Prac.g_00214
OG0001578	Praj.g_01574	Prac.g_00216
OG0001582	Praj.g_00988	Prac.g_00328
OG0001583	Praj.g_00745	Prac.g_00327
OG0001584	Praj.g_01498	Prac.g_00326
OG0001585	Praj.g_01724	Prac.g_00316
OG0001586	Praj.g_01560	Prac.g_00059
OG0001591	Praj.g_01095	Prac.g_01171
OG0001593	Praj.g_01193	Prac.g_01086
OG0001594	Praj.g_01494	Prac.g_01077
OG0001595	Praj.g_01241	Prac.g_00665
OG0001597	Praj.g_01350	Prac.g_01410
OG0001599	Praj.g_01843	Prac.g_01009
OG0001600	Praj.g_01503	Prac.g_01008
OG0001601	Praj.g_01502	Prac.g_01007
OG0001602	Praj.g_01501	Prac.g_01006
OG0001603	Praj.g_01140	Prac.g_00278
OG0001604	Praj.g_01349	Prac.g_00612
OG0001606	Praj.g_00385	Prac.g_01194
OG0001609	Praj.g_01740	Prac.g_01166
OG0001612	Praj.g_00741	Prac.g_01499
OG0001615	Praj.g_01123	Prac.g_00134
OG0001616	Praj.g_01330	Prac.g_00137
OG0001626	Praj.g_01124	Prac.g_00135
OG0001646	Praj.g_01233, Praj.g_01125	Prac.g_01969
OG0001695	Praj.g_02052	Prac.g_00241
OG0001713	Praj.g_02053	Prac.g_00238
OG0001730	Praj.g_02057	Prac.g_00239
OG0001797	Praj.g_01179	Prac.g_01872
OG0001816	Praj.g_00863	Prac.g_01249
OG0001819	Praj.g_01567	Prac.g_01128
OG0001829	Praj.g_01292	Prac.g_00284
OG0001830	Praj.g_02056	Prac.g_00240
OG0001871	Praj.g_01268	Prac.g_00897
OG0001874	Praj.g_01074	Prac.g_00896
OG0001877	Praj.g_01385	Prac.g_01139
OG0001965	Praj.g_01088	Prac.g_01873
OG0002031	Praj.g_01729	Prac.g_01581
OG0002056	Praj.g_01190	Prac.g_00169
OG0002194	Praj.g_01303	Prac.g_01576
OG0002261	Praj.g_01361	Prac.g_00905
OG0002358	Praj.g_02043	Prac.g_00452
