Orthogroup	Praj	Prba
OG0001148	Praj.g_01981	Prba.g_01065
OG0001149	Praj.g_01982	Prba.g_01067
OG0001150	Praj.g_01983	Prba.g_01068
OG0001151	Praj.g_01986	Prba.g_01070
OG0001152	Praj.g_01987	Prba.g_01071
OG0001153	Praj.g_01988	Prba.g_01072
OG0001154	Praj.g_01990	Prba.g_01074
OG0001155	Praj.g_01992	Prba.g_01076
OG0001156	Praj.g_01994	Prba.g_01078
OG0001157	Praj.g_01996	Prba.g_01079
OG0001158	Praj.g_01998	Prba.g_00753
OG0001159	Praj.g_01999	Prba.g_00754
OG0001160	Praj.g_02000	Prba.g_00755
OG0001161	Praj.g_02001	Prba.g_00756
OG0001162	Praj.g_02002	Prba.g_00757
OG0001163	Praj.g_02003	Prba.g_00758
OG0001164	Praj.g_02004	Prba.g_00759
OG0001165	Praj.g_02005	Prba.g_00760
OG0001166	Praj.g_02006	Prba.g_00761
OG0001167	Praj.g_02007	Prba.g_00762
OG0001168	Praj.g_02008	Prba.g_00763
OG0001169	Praj.g_02009	Prba.g_00764
OG0001170	Praj.g_02010	Prba.g_00766
OG0001171	Praj.g_02011	Prba.g_00767
OG0001172	Praj.g_02013	Prba.g_00769
OG0001173	Praj.g_02015	Prba.g_00771
OG0001174	Praj.g_02016	Prba.g_00772
OG0001175	Praj.g_02017	Prba.g_00773
OG0001176	Praj.g_02019	Prba.g_00774
OG0001177	Praj.g_02021	Prba.g_00776
OG0001178	Praj.g_02025	Prba.g_00779
OG0001179	Praj.g_02026	Prba.g_00780
OG0001180	Praj.g_02027	Prba.g_00781
OG0001181	Praj.g_02028	Prba.g_00782
OG0001182	Praj.g_02030	Prba.g_00783
OG0001183	Praj.g_02031	Prba.g_00784
OG0001184	Praj.g_02046	Prba.g_00786
OG0001185	Praj.g_02059	Prba.g_00789
OG0001186	Praj.g_02060	Prba.g_00790
OG0001187	Praj.g_02061	Prba.g_00792
OG0001188	Praj.g_02062	Prba.g_00793
OG0001189	Praj.g_02063	Prba.g_00794
OG0001190	Praj.g_02064	Prba.g_00795
OG0001191	Praj.g_02065	Prba.g_00796
OG0001192	Praj.g_02066	Prba.g_00797
OG0001193	Praj.g_02067	Prba.g_00798
OG0001194	Praj.g_02068	Prba.g_00799
OG0001195	Praj.g_02069	Prba.g_00800
OG0001196	Praj.g_02070	Prba.g_00801
OG0001197	Praj.g_02071	Prba.g_00802
OG0001198	Praj.g_02072	Prba.g_00803
OG0001199	Praj.g_02073	Prba.g_00804
OG0001200	Praj.g_02074	Prba.g_00805
OG0001201	Praj.g_02075	Prba.g_00806
OG0001202	Praj.g_02076	Prba.g_00807
OG0001203	Praj.g_02078	Prba.g_00809
OG0001204	Praj.g_02080	Prba.g_00811
OG0001205	Praj.g_02082	Prba.g_00812
OG0001206	Praj.g_02083	Prba.g_00813
OG0001207	Praj.g_02084	Prba.g_00814
OG0001208	Praj.g_02085	Prba.g_00815
OG0001209	Praj.g_02086	Prba.g_00816
OG0001210	Praj.g_02087	Prba.g_00817
OG0001211	Praj.g_02088	Prba.g_00818
OG0001212	Praj.g_02089	Prba.g_00819
OG0001213	Praj.g_02090	Prba.g_00820
OG0001214	Praj.g_02092	Prba.g_00822
OG0001215	Praj.g_02093	Prba.g_00823
OG0001216	Praj.g_02094	Prba.g_00824
OG0001217	Praj.g_02095	Prba.g_00825
OG0001218	Praj.g_02096	Prba.g_00826
OG0001219	Praj.g_02099	Prba.g_00829
OG0001220	Praj.g_02100	Prba.g_00830
OG0001221	Praj.g_02105	Prba.g_00833
OG0001222	Praj.g_02106	Prba.g_00834
OG0001223	Praj.g_02107	Prba.g_00835
OG0001224	Praj.g_02109	Prba.g_00836
OG0001225	Praj.g_02110	Prba.g_00837
OG0001226	Praj.g_02111	Prba.g_00838
OG0001227	Praj.g_02112	Prba.g_00839
OG0001228	Praj.g_02113	Prba.g_00840
OG0001229	Praj.g_02114	Prba.g_00841
OG0001230	Praj.g_02115	Prba.g_00842
OG0001231	Praj.g_02116	Prba.g_00843
OG0001232	Praj.g_02124	Prba.g_00844
OG0001233	Praj.g_02125	Prba.g_00845
OG0001234	Praj.g_02126	Prba.g_00846
OG0001235	Praj.g_02127	Prba.g_00847
OG0001236	Praj.g_02129	Prba.g_01777
OG0001237	Praj.g_02130	Prba.g_01778
OG0001238	Praj.g_02134	Prba.g_01780
OG0001239	Praj.g_02135	Prba.g_01781
OG0001240	Praj.g_02136	Prba.g_01782
OG0001241	Praj.g_02139	Prba.g_01784
OG0001242	Praj.g_02141	Prba.g_01785
OG0001243	Praj.g_02142	Prba.g_01786
OG0001244	Praj.g_02143	Prba.g_01787
OG0001245	Praj.g_02144	Prba.g_01788
OG0001246	Praj.g_02145	Prba.g_01789
OG0001247	Praj.g_02146	Prba.g_01790
OG0001248	Praj.g_02147	Prba.g_01791
OG0001249	Praj.g_02148	Prba.g_01792
OG0001250	Praj.g_02149	Prba.g_01793
OG0001251	Praj.g_00130	Prba.g_01880
OG0001252	Praj.g_00178	Prba.g_01926
OG0001253	Praj.g_00190	Prba.g_01938
OG0001254	Praj.g_00316	Prba.g_00498
OG0001255	Praj.g_00379	Prba.g_00549
OG0001257	Praj.g_00475	Prba.g_00979
OG0001258	Praj.g_00490	Prba.g_00963
OG0001259	Praj.g_00577	Prba.g_01727
OG0001260	Praj.g_00982, Praj.g_01392	Prba.g_01555
OG0001261	Praj.g_00805	Prba.g_01464
OG0001262	Praj.g_01326	Prba.g_01448
OG0001263	Praj.g_00864	Prba.g_01427
OG0001264	Praj.g_00886	Prba.g_01396
OG0001265	Praj.g_00997	Prba.g_01288
OG0001267	Praj.g_01477	Prba.g_00080
OG0001268	Praj.g_01463	Prba.g_00067
OG0001269	Praj.g_01547	Prba.g_00213
OG0001270	Praj.g_01673	Prba.g_00348
OG0001271	Praj.g_01685	Prba.g_00337
OG0001272	Praj.g_01327, Praj.g_00851	Prba.g_00295
OG0001273	Praj.g_00510	Prba.g_00294
OG0001274	Praj.g_01723	Prba.g_00289
OG0001275	Praj.g_01041	Prba.g_00272
OG0001276	Praj.g_01726	Prba.g_00262
OG0001277	Praj.g_01735, Praj.g_01844	Prba.g_00251
OG0001278	Praj.g_01761	Prba.g_00234
OG0001279	Praj.g_01765	Prba.g_00230
OG0001280	Praj.g_01767	Prba.g_00227
OG0001281	Praj.g_01872	Prba.g_00360
OG0001282	Praj.g_01236	Prba.g_00385
OG0001283	Praj.g_01993	Prba.g_01077
OG0001284	Praj.g_02024	Prba.g_00778
OG0001285	Praj.g_02079	Prba.g_00810
OG0001286	Praj.g_02138	Prba.g_01783
OG0001288	Praj.g_00431	Prba.g_01024
OG0001290	Praj.g_00030	Prba.g_01823
OG0001291	Praj.g_00109	Prba.g_01859
OG0001292	Praj.g_00112	Prba.g_01862
OG0001293	Praj.g_00114	Prba.g_01864
OG0001294	Praj.g_00131	Prba.g_01881
OG0001295	Praj.g_00159	Prba.g_01907
OG0001296	Praj.g_00166	Prba.g_01913
OG0001297	Praj.g_00239	Prba.g_00655
OG0001298	Praj.g_00284	Prba.g_00462
OG0001299	Praj.g_00291	Prba.g_00471
OG0001300	Praj.g_01031	Prba.g_00867
OG0001301	Praj.g_00625	Prba.g_01680
OG0001302	Praj.g_01745	Prba.g_01551
OG0001303	Praj.g_00740	Prba.g_01547
OG0001304	Praj.g_01015	Prba.g_01273
OG0001305	Praj.g_01020	Prba.g_01268
OG0001306	Praj.g_02123	Prba.g_01232
OG0001307	Praj.g_00895	Prba.g_01223
OG0001308	Praj.g_01025	Prba.g_00737
OG0001309	Praj.g_02081	Prba.g_00735
OG0001310	Praj.g_01205	Prba.g_00724
OG0001311	Praj.g_01429	Prba.g_00035
OG0001312	Praj.g_01548	Prba.g_00212
OG0001313	Praj.g_00744	Prba.g_00291
OG0001314	Praj.g_01789	Prba.g_00597
OG0001315	Praj.g_01824	Prba.g_00563
OG0001316	Praj.g_01989	Prba.g_01073
OG0001318	Praj.g_00182	Prba.g_01929
OG0001319	Praj.g_00278	Prba.g_00457
OG0001320	Praj.g_01485	Prba.g_00994
OG0001322	Praj.g_00733	Prba.g_01518
OG0001323	Praj.g_00876	Prba.g_01248
OG0001324	Praj.g_01378	Prba.g_01215
OG0001325	Praj.g_01277	Prba.g_00731
OG0001326	Praj.g_01165	Prba.g_01164
OG0001327	Praj.g_01521	Prba.g_01166
OG0001328	Praj.g_01533	Prba.g_01197
OG0001329	Praj.g_02132	Prba.g_00176
OG0001330	Praj.g_01719	Prba.g_00298
OG0001333	Praj.g_01956	Prba.g_00433
OG0001334	Praj.g_02014	Prba.g_00770
OG0001335	Praj.g_02077	Prba.g_00808
OG0001336	Praj.g_00169	Prba.g_01916
OG0001338	Praj.g_01059	Prba.g_01932
OG0001344	Praj.g_01497, Praj.g_01564	Prba.g_00872
OG0001348	Praj.g_00496	Prba.g_00957
OG0001349	Praj.g_00501	Prba.g_00952
OG0001350	Praj.g_00506	Prba.g_00947
OG0001352	Praj.g_00674	Prba.g_01635
OG0001356	Praj.g_00867	Prba.g_01413
OG0001359	Praj.g_01837	Prba.g_00093
OG0001360	Praj.g_01838	Prba.g_00092
OG0001362	Praj.g_01155	Prba.g_01136
OG0001363	Praj.g_02035	Prba.g_00152
OG0001364	Praj.g_01705	Prba.g_00318
OG0001365	Praj.g_00910	Prba.g_00355
OG0001368	Praj.g_02023	Prba.g_00777
OG0001369	Praj.g_00998	Prba.g_01287
OG0001371	Praj.g_00105	Prba.g_01855
OG0001372	Praj.g_00106	Prba.g_01856
OG0001373	Praj.g_00113	Prba.g_01863
OG0001374	Praj.g_00125	Prba.g_01875
OG0001376	Praj.g_00274	Prba.g_00453
OG0001377	Praj.g_00295	Prba.g_00475
OG0001379	Praj.g_01671	Prba.g_00855
OG0001381	Praj.g_00448	Prba.g_01007
OG0001382	Praj.g_00456	Prba.g_01001
OG0001383	Praj.g_00503	Prba.g_00950
OG0001385	Praj.g_00655	Prba.g_01651
OG0001386	Praj.g_00665	Prba.g_01643
OG0001387	Praj.g_00667	Prba.g_01641
OG0001388	Praj.g_00679	Prba.g_01631
OG0001389	Praj.g_00703	Prba.g_01589
OG0001390	Praj.g_00069	Prba.g_01556
OG0001391	Praj.g_00912	Prba.g_01513
OG0001392	Praj.g_00866	Prba.g_01414
OG0001393	Praj.g_00868	Prba.g_01412
OG0001394	Praj.g_00892	Prba.g_01390
OG0001395	Praj.g_00896	Prba.g_01387
OG0001396	Praj.g_01344	Prba.g_01305
OG0001397	Praj.g_01006	Prba.g_01279
OG0001398	Praj.g_00842	Prba.g_01260
OG0001399	Praj.g_00865	Prba.g_01250
OG0001400	Praj.g_00858	Prba.g_01242
OG0001401	Praj.g_01094	Prba.g_01235
OG0001402	Praj.g_01475	Prba.g_00078
OG0001403	Praj.g_01529	Prba.g_01193
OG0001404	Praj.g_01073	Prba.g_00205
OG0001405	Praj.g_01576	Prba.g_00195
OG0001406	Praj.g_01672	Prba.g_00349
OG0001407	Praj.g_01676	Prba.g_00346
OG0001408	Praj.g_01720	Prba.g_00297
OG0001409	Praj.g_01096	Prba.g_00283
OG0001411	Praj.g_01199	Prba.g_00259
OG0001412	Praj.g_00924	Prba.g_01356
OG0001414	Praj.g_01974	Prba.g_01850
OG0001415	Praj.g_00361	Prba.g_00542
OG0001416	Praj.g_00513	Prba.g_00940
OG0001417	Praj.g_00666	Prba.g_01642
OG0001418	Praj.g_01138	Prba.g_01544
OG0001419	Praj.g_00916	Prba.g_01509
OG0001420	Praj.g_01858	Prba.g_01410
OG0001421	Praj.g_00873	Prba.g_01406
OG0001422	Praj.g_00725	Prba.g_01245
OG0001423	Praj.g_01181	Prba.g_00091
OG0001424	Praj.g_01840	Prba.g_01082
OG0001426	Praj.g_02133	Prba.g_01779
OG0001427	Praj.g_01741	Prba.g_00866
OG0001429	Praj.g_00956	Prba.g_01327
OG0001430	Praj.g_01056	Prba.g_01296
OG0001431	Praj.g_00857	Prba.g_01244
OG0001432	Praj.g_00736	Prba.g_01241
OG0001433	Praj.g_01146	Prba.g_01139
OG0001435	Praj.g_01069	Prba.g_00285
OG0001436	Praj.g_01119	Prba.g_01535
OG0001438	Praj.g_00608	Prba.g_01697
OG0001441	Praj.g_01319	Prba.g_00744
OG0001442	Praj.g_01727	Prba.g_00104, Prba.g_00721
OG0001443	Praj.g_01478	Prba.g_00081
OG0001444	Praj.g_01441	Prba.g_00044
OG0001445	Praj.g_01570	Prba.g_01124
OG0001446	Praj.g_01571	Prba.g_01126
OG0001447	Praj.g_01572	Prba.g_01127
OG0001448	Praj.g_00717	Prba.g_00265
OG0001452	Praj.g_02098	Prba.g_00828
OG0001453	Praj.g_01322	Prba.g_00254
OG0001455	Praj.g_01068	Prba.g_00921, Prba.g_01046
OG0001458	Praj.g_01230	Prba.g_01557
OG0001459	Praj.g_00098	Prba.g_01520
OG0001461	Praj.g_00759	Prba.g_01364
OG0001464	Praj.g_00977, Praj.g_01394	Prba.g_01246
OG0001465	Praj.g_00856	Prba.g_01161
OG0001467	Praj.g_01629	Prba.g_00716
OG0001472	Praj.g_00837	Prba.g_01437
OG0001473	Praj.g_00911	Prba.g_01428
OG0001474	Praj.g_01846	Prba.g_01426
OG0001475	Praj.g_00853	Prba.g_01255
OG0001476	Praj.g_00854	Prba.g_01254
OG0001477	Praj.g_00855	Prba.g_01253
OG0001478	Praj.g_01600	Prba.g_01247
OG0001479	Praj.g_01439	Prba.g_01220
OG0001480	Praj.g_00428	Prba.g_00750
OG0001482	Praj.g_00453	Prba.g_00241
OG0001486	Praj.g_00908	Prba.g_01376
OG0001487	Praj.g_00612	Prba.g_01540
OG0001491	Praj.g_01061	Prba.g_01523
OG0001492	Praj.g_00803	Prba.g_01466
OG0001493	Praj.g_01847	Prba.g_01425
OG0001494	Praj.g_01848	Prba.g_01424
OG0001495	Praj.g_01849	Prba.g_01423
OG0001496	Praj.g_01850	Prba.g_01422
OG0001497	Praj.g_01851	Prba.g_01421
OG0001498	Praj.g_01852	Prba.g_01420
OG0001499	Praj.g_01853	Prba.g_01419
OG0001500	Praj.g_01854	Prba.g_01418
OG0001501	Praj.g_01855	Prba.g_01417
OG0001502	Praj.g_01856	Prba.g_01416
OG0001503	Praj.g_01857	Prba.g_01415
OG0001507	Praj.g_01479	Prba.g_00082
OG0001508	Praj.g_00060, Praj.g_01760	Prba.g_00286
OG0001510	Praj.g_01973	Prba.g_01058
OG0001511	Praj.g_01287	Prba.g_00236
OG0001515	Praj.g_01733	Prba.g_01553
OG0001516	Praj.g_00967	Prba.g_01315
OG0001517	Praj.g_00082	Prba.g_01237
OG0001518	Praj.g_01252, Praj.g_01256, Praj.g_01258	Prba.g_00246
OG0001520	Praj.g_01118	Prba.g_01536
OG0001523	Praj.g_00093	Prba.g_01849
OG0001524	Praj.g_01207	Prba.g_00870
OG0001527	Praj.g_01270	Prba.g_00746
OG0001528	Praj.g_01738	Prba.g_01137
OG0001529	Praj.g_01260	Prba.g_01140
OG0001530	Praj.g_01117	Prba.g_01537
OG0001533	Praj.g_01208	Prba.g_00898
OG0001535	Praj.g_00834	Prba.g_01440
OG0001536	Praj.g_01052	Prba.g_00748
OG0001538	Praj.g_01544	Prba.g_01163
OG0001539	Praj.g_01219	Prba.g_01178
OG0001540	Praj.g_01186	Prba.g_01179
OG0001543	Praj.g_01215	Prba.g_00271
OG0001549	Praj.g_00167	Prba.g_01914
OG0001550	Praj.g_00342	Prba.g_00523
OG0001552	Praj.g_01173	Prba.g_00862
OG0001553	Praj.g_01225	Prba.g_00885
OG0001554	Praj.g_01034	Prba.g_00886
OG0001555	Praj.g_01044	Prba.g_01004
OG0001556	Praj.g_01496	Prba.g_00992
OG0001557	Praj.g_00668	Prba.g_01640
OG0001559	Praj.g_01150	Prba.g_01552
OG0001560	Praj.g_00983	Prba.g_01531
OG0001561	Praj.g_01299	Prba.g_01435
OG0001562	Praj.g_00729	Prba.g_01298
OG0001563	Praj.g_00092	Prba.g_01239
OG0001564	Praj.g_01028	Prba.g_01238
OG0001565	Praj.g_00737	Prba.g_01236
OG0001566	Praj.g_01043	Prba.g_01233
OG0001567	Praj.g_01237	Prba.g_01227
OG0001568	Praj.g_00081	Prba.g_00751
OG0001569	Praj.g_01137	Prba.g_00747
OG0001570	Praj.g_01142	Prba.g_00741
OG0001571	Praj.g_01172	Prba.g_00728
OG0001572	Praj.g_01216	Prba.g_00101
OG0001573	Praj.g_01058	Prba.g_00098
OG0001575	Praj.g_01296	Prba.g_01158
OG0001576	Praj.g_01164	Prba.g_01169
OG0001577	Praj.g_01866	Prba.g_00199
OG0001578	Praj.g_01574	Prba.g_00197
OG0001582	Praj.g_00988	Prba.g_00305
OG0001583	Praj.g_00745	Prba.g_00303
OG0001584	Praj.g_01498	Prba.g_00302
OG0001585	Praj.g_01724	Prba.g_00292
OG0001586	Praj.g_01560	Prba.g_00787
OG0001591	Praj.g_01095	Prba.g_00856
OG0001594	Praj.g_01494	Prba.g_00993
OG0001595	Praj.g_01241	Prba.g_01611
OG0001597	Praj.g_01350	Prba.g_01433
OG0001599	Praj.g_01843	Prba.g_00088
OG0001600	Praj.g_01503	Prba.g_00087
OG0001601	Praj.g_01502	Prba.g_00086
OG0001602	Praj.g_01501	Prba.g_00085
OG0001603	Praj.g_01140	Prba.g_00250
OG0001604	Praj.g_01349	Prba.g_00607
OG0001606	Praj.g_00385	Prba.g_00556
OG0001609	Praj.g_01740	Prba.g_00861
OG0001612	Praj.g_00741	Prba.g_01522
OG0001615	Praj.g_01123	Prba.g_01150
OG0001616	Praj.g_01330	Prba.g_01155
OG0001618	Praj.g_01169	Prba.g_01209
OG0001626	Praj.g_01124	Prba.g_01151
OG0001646	Praj.g_01233, Praj.g_01125	Prba.g_01106
OG0001695	Praj.g_02052	Prba.g_00162
OG0001699	Praj.g_01251	Prba.g_01610
OG0001705	Praj.g_01284	Prba.g_00738
OG0001713	Praj.g_02053	Prba.g_00174
OG0001794	Praj.g_01353	Prba.g_00256
OG0001816	Praj.g_00863	Prba.g_01257
OG0001819	Praj.g_01567	Prba.g_00912
OG0001829	Praj.g_01292	Prba.g_00260
OG0001866	Praj.g_01157	Prba.g_01138
OG0001867	Praj.g_01122	Prba.g_01149
OG0001877	Praj.g_01385	Prba.g_00889
OG0002199	Praj.g_01739	Prba.g_00248
