Orthogroup	Prak	Syag
OG0001166	Prak.g_01664	Syag.g_01715
OG0001167	Prak.g_01681	Syag.g_02383
OG0001168	Prak.g_01683	Syag.g_01740
OG0001169	Prak.g_01685	Syag.g_01742
OG0001170	Prak.g_01687	Syag.g_01744
OG0001171	Prak.g_01697	Syag.g_01755
OG0001172	Prak.g_01713	Syag.g_02693
OG0001173	Prak.g_01714	Syag.g_02694
OG0001174	Prak.g_01722	Syag.g_02703
OG0001175	Prak.g_01723	Syag.g_02704
OG0001176	Prak.g_01731	Syag.g_02723
OG0001177	Prak.g_01733	Syag.g_02720
OG0001178	Prak.g_01650	Syag.g_01694
OG0001179	Prak.g_01763	Syag.g_02754
OG0001180	Prak.g_01786	Syag.g_02780
OG0001181	Prak.g_01790	Syag.g_02784
OG0001182	Prak.g_01798	Syag.g_02793
OG0001183	Prak.g_01803	Syag.g_02798
OG0001184	Prak.g_01821	Syag.g_02428
OG0001185	Prak.g_01837	Syag.g_02399
OG0001186	Prak.g_01861	Syag.g_02364
OG0001187	Prak.g_01864	Syag.g_02361
OG0001188	Prak.g_01866	Syag.g_02359
OG0001189	Prak.g_01883	Syag.g_02334
OG0001190	Prak.g_01888	Syag.g_02126
OG0001191	Prak.g_01898	Syag.g_02142
OG0001192	Prak.g_01903	Syag.g_02149
OG0001193	Prak.g_01915	Syag.g_02182
OG0001194	Prak.g_01916	Syag.g_02185
OG0001195	Prak.g_01917	Syag.g_02186
OG0001196	Prak.g_01933	Syag.g_02254
OG0001197	Prak.g_01935	Syag.g_02256
OG0001198	Prak.g_01942	Syag.g_02269
OG0001199	Prak.g_00079	Syag.g_01825
OG0001200	Prak.g_00081	Syag.g_01827
OG0001201	Prak.g_00114	Syag.g_01886
OG0001202	Prak.g_00212	Syag.g_02032
OG0001203	Prak.g_00254	Syag.g_01783
OG0001204	Prak.g_00260	Syag.g_02673
OG0001206	Prak.g_00427	Syag.g_01328
OG0001207	Prak.g_00438	Syag.g_01536
OG0001208	Prak.g_00443	Syag.g_01526
OG0001209	Prak.g_00494	Syag.g_01451
OG0001210	Prak.g_00499	Syag.g_01442
OG0001211	Prak.g_00510	Syag.g_00272
OG0001212	Prak.g_00557	Syag.g_00334
OG0001213	Prak.g_00592	Syag.g_00394
OG0001214	Prak.g_01106	Syag.g_00412
OG0001215	Prak.g_00818	Syag.g_01014
OG0001216	Prak.g_00839	Syag.g_00920
OG0001217	Prak.g_00728	Syag.g_00151
OG0001218	Prak.g_01235	Syag.g_01364
OG0001219	Prak.g_00944	Syag.g_00767
OG0001220	Prak.g_00901	Syag.g_00743
OG0001221	Prak.g_00781	Syag.g_00628
OG0001222	Prak.g_01023	Syag.g_00797
OG0001223	Prak.g_00991	Syag.g_00843
OG0001224	Prak.g_00924	Syag.g_00969
OG0001225	Prak.g_00922	Syag.g_00971
OG0001226	Prak.g_00600	Syag.g_01835
OG0001227	Prak.g_01220	Syag.g_01240
OG0001228	Prak.g_01122	Syag.g_00709
OG0001229	Prak.g_01234	Syag.g_00997
OG0001230	Prak.g_01384	Syag.g_01430
OG0001231	Prak.g_00384	Syag.g_02289
OG0001232	Prak.g_01668	Syag.g_01724
OG0001233	Prak.g_01688	Syag.g_01745
OG0001234	Prak.g_01725	Syag.g_02708
OG0001235	Prak.g_01729	Syag.g_02715
OG0001236	Prak.g_01818	Syag.g_02432
OG0001237	Prak.g_01822	Syag.g_02426
OG0001238	Prak.g_01899	Syag.g_02144
OG0001239	Prak.g_00076	Syag.g_01822
OG0001240	Prak.g_00097	Syag.g_01869
OG0001241	Prak.g_00107	Syag.g_01879
OG0001243	Prak.g_00134	Syag.g_01920
OG0001244	Prak.g_00149	Syag.g_01948
OG0001245	Prak.g_01211	Syag.g_00213
OG0001247	Prak.g_00811	Syag.g_00710
OG0001248	Prak.g_00813	Syag.g_00175
OG0001249	Prak.g_00353	Syag.g_02837
OG0001250	Prak.g_00888	Syag.g_00725
OG0001251	Prak.g_00749	Syag.g_00472
OG0001252	Prak.g_00929	Syag.g_00960
OG0001253	Prak.g_00603	Syag.g_00094
OG0001254	Prak.g_01552	Syag.g_02165
OG0001255	Prak.g_01190	Syag.g_00440
OG0001256	Prak.g_01480	Syag.g_01673
OG0001258	Prak.g_01641	Syag.g_01683
OG0001259	Prak.g_01686	Syag.g_01743
OG0001260	Prak.g_01703	Syag.g_01763
OG0001261	Prak.g_01771	Syag.g_02763
OG0001262	Prak.g_01881	Syag.g_02336
OG0001263	Prak.g_00136	Syag.g_01923
OG0001265	Prak.g_00126	Syag.g_01910
OG0001266	Prak.g_00216	Syag.g_02036
OG0001267	Prak.g_00298	Syag.g_02598
OG0001268	Prak.g_00361	Syag.g_02850
OG0001269	Prak.g_00900	Syag.g_00480
OG0001270	Prak.g_00396	Syag.g_00030
OG0001271	Prak.g_00433	Syag.g_01353
OG0001272	Prak.g_00447	Syag.g_01522
OG0001273	Prak.g_01112	Syag.g_00405
OG0001274	Prak.g_00240	Syag.g_02076
OG0001275	Prak.g_01001	Syag.g_00857
OG0001276	Prak.g_01015	Syag.g_00874
OG0001278	Prak.g_01118	Syag.g_01054
OG0001279	Prak.g_00668	Syag.g_00490
OG0001280	Prak.g_01276	Syag.g_01189
OG0001281	Prak.g_01282	Syag.g_01219
OG0001282	Prak.g_01330	Syag.g_01538
OG0001283	Prak.g_01930	Syag.g_02248
OG0001284	Prak.g_01466	Syag.g_01656
OG0001285	Prak.g_01671	Syag.g_00142, Syag.g_02205
OG0001286	Prak.g_01784	Syag.g_02778
OG0001287	Prak.g_01844	Syag.g_02391
OG0001288	Prak.g_01854	Syag.g_02373
OG0001289	Prak.g_00091	Syag.g_01850
OG0001290	Prak.g_00106	Syag.g_01878
OG0001291	Prak.g_00144	Syag.g_01933
OG0001292	Prak.g_00265	Syag.g_02667
OG0001293	Prak.g_00278	Syag.g_02625
OG0001295	Prak.g_01514	Syag.g_00968
OG0001296	Prak.g_00470	Syag.g_01492
OG0001297	Prak.g_00475	Syag.g_01488
OG0001298	Prak.g_00537	Syag.g_00309
OG0001299	Prak.g_01075	Syag.g_00582
OG0001300	Prak.g_00822	Syag.g_01003
OG0001301	Prak.g_00827	Syag.g_00987
OG0001302	Prak.g_00940	Syag.g_00442
OG0001303	Prak.g_01607	Syag.g_00769
OG0001304	Prak.g_01028	Syag.g_00890
OG0001305	Prak.g_00916	Syag.g_00981
OG0001306	Prak.g_01187	Syag.g_01160
OG0001307	Prak.g_01304	Syag.g_00577
OG0001308	Prak.g_01401	Syag.g_01406
OG0001309	Prak.g_01508	Syag.g_01482
OG0001311	Prak.g_01017	Syag.g_00876
OG0001312	Prak.g_00953	Syag.g_00779
OG0001315	Prak.g_01225	Syag.g_02796
OG0001316	Prak.g_00148	Syag.g_01940
OG0001317	Prak.g_00250	Syag.g_01787
OG0001318	Prak.g_00274	Syag.g_02633
OG0001319	Prak.g_00291	Syag.g_02609
OG0001321	Prak.g_00413	Syag.g_00050
OG0001322	Prak.g_00414	Syag.g_00051
OG0001323	Prak.g_00480	Syag.g_01479
OG0001324	Prak.g_00823	Syag.g_01002
OG0001325	Prak.g_01058	Syag.g_00916
OG0001328	Prak.g_01258	Syag.g_00620
OG0001329	Prak.g_01604	Syag.g_00498
OG0001330	Prak.g_01497	Syag.g_01181
OG0001331	Prak.g_01335	Syag.g_01543
OG0001332	Prak.g_01437	Syag.g_01611
OG0001333	Prak.g_01682	Syag.g_01739
OG0001334	Prak.g_01806	Syag.g_02807
OG0001335	Prak.g_01807	Syag.g_02808
OG0001337	Prak.g_00348	Syag.g_02804, Syag.g_02835, Syag.g_02824
OG0001338	Prak.g_00351	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827
OG0001339	Prak.g_00109	Syag.g_01881
OG0001341	Prak.g_01227	Syag.g_00233
OG0001343	Prak.g_00746	Syag.g_00562
OG0001344	Prak.g_01168	Syag.g_01136
OG0001345	Prak.g_01152	Syag.g_01108
OG0001346	Prak.g_01278	Syag.g_01193
OG0001348	Prak.g_01512	Syag.g_00941
OG0001349	Prak.g_01353	Syag.g_02479
OG0001351	Prak.g_00419	Syag.g_00055
OG0001352	Prak.g_00807	Syag.g_01459
OG0001353	Prak.g_00878	Syag.g_00716
OG0001354	Prak.g_00983	Syag.g_00830
OG0001356	Prak.g_01633	Syag.g_00942
OG0001357	Prak.g_01251	Syag.g_00465
OG0001359	Prak.g_00747	Syag.g_00561
OG0001364	Prak.g_01809	Syag.g_02448
OG0001365	Prak.g_01892	Syag.g_02131
OG0001368	Prak.g_01252, Prak.g_00699, Prak.g_00633	Syag.g_02674
OG0001369	Prak.g_00096	Syag.g_01868
OG0001370	Prak.g_00424	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001375	Prak.g_00745	Syag.g_00563
OG0001379	Prak.g_01271	Syag.g_01183
OG0001380	Prak.g_01237	Syag.g_00252
OG0001394	Prak.g_00785	Syag.g_00635
OG0001398	Prak.g_01537	Syag.g_00751
OG0001401	Prak.g_00883	Syag.g_00720
OG0001402	Prak.g_00586	Syag.g_00379
OG0001403	Prak.g_00031	Syag.g_02308
OG0001404	Prak.g_00073	Syag.g_01818
OG0001409	Prak.g_01164	Syag.g_01125
OG0001410	Prak.g_01303	Syag.g_00576
OG0001411	Prak.g_00066	Syag.g_02424
OG0001419	Prak.g_01243	Syag.g_01466
OG0001425	Prak.g_01902	Syag.g_02148
OG0001428	Prak.g_00184	Syag.g_01981
OG0001429	Prak.g_00945	Syag.g_00770
OG0001433	Prak.g_01632	Syag.g_00943
OG0001435	Prak.g_00766	Syag.g_00605
OG0001443	Prak.g_01233	Syag.g_02157
OG0001448	Prak.g_00417	Syag.g_01350
OG0001460	Prak.g_01631	Syag.g_00944
OG0001461	Prak.g_00057	Syag.g_00521
OG0001465	Prak.g_00834	Syag.g_00940
OG0001467	Prak.g_01324	Syag.g_01322
OG0001472	Prak.g_00609	Syag.g_00104
OG0001477	Prak.g_00691	Syag.g_00990
OG0001484	Prak.g_01496	Syag.g_02203
OG0001486	Prak.g_01174	Syag.g_01143
OG0001487	Prak.g_01431	Syag.g_01365
OG0001488	Prak.g_01159	Syag.g_01119
OG0001489	Prak.g_01795	Syag.g_02789, Syag.g_00515
OG0001496	Prak.g_00689	Syag.g_00993
OG0001497	Prak.g_00690	Syag.g_00991
OG0001498	Prak.g_00380	Syag.g_00006
OG0001510	Prak.g_01848	Syag.g_02386
OG0001511	Prak.g_00118	Syag.g_01893
OG0001512	Prak.g_01229	Syag.g_01781
OG0001514	Prak.g_00688	Syag.g_00994
OG0001515	Prak.g_00820	Syag.g_01007
OG0001516	Prak.g_01078	Syag.g_00579
OG0001517	Prak.g_00357	Syag.g_02844
OG0001518	Prak.g_01901	Syag.g_02146
OG0001519	Prak.g_01906	Syag.g_02161
OG0001525	Prak.g_01610	Syag.g_00464
OG0001527	Prak.g_00523	Syag.g_00287
OG0001529	Prak.g_00041	Syag.g_02327
OG0001530	Prak.g_00117	Syag.g_01891
OG0001531	Prak.g_00255	Syag.g_01780
OG0001532	Prak.g_01141	Syag.g_01089
OG0001534	Prak.g_01029	Syag.g_00891
OG0001535	Prak.g_01013	Syag.g_00871
OG0001536	Prak.g_00969	Syag.g_00805
OG0001537	Prak.g_00782	Syag.g_00629
OG0001538	Prak.g_00850	Syag.g_00672
OG0001539	Prak.g_00760	Syag.g_00601
OG0001540	Prak.g_00138	Syag.g_01925
OG0001541	Prak.g_00192	Syag.g_01990
OG0001542	Prak.g_00198	Syag.g_01999
OG0001543	Prak.g_01263	Syag.g_02058
OG0001544	Prak.g_01905	Syag.g_02158
OG0001545	Prak.g_01920	Syag.g_02238
OG0001557	Prak.g_00786	Syag.g_00636
OG0001559	Prak.g_00116	Syag.g_01890
OG0001560	Prak.g_00105	Syag.g_01877
OG0001561	Prak.g_01019	Syag.g_00878
OG0001562	Prak.g_01006	Syag.g_00863
OG0001563	Prak.g_01779	Syag.g_02772
OG0001564	Prak.g_00060	Syag.g_02208
OG0001565	Prak.g_00642	Syag.g_00449
OG0001572	Prak.g_00669	Syag.g_00086
OG0001574	Prak.g_00521	Syag.g_00285
OG0001575	Prak.g_00526	Syag.g_00290
OG0001576	Prak.g_01291	Syag.g_01233
OG0001577	Prak.g_01177	Syag.g_01146
OG0001579	Prak.g_00346	Syag.g_02813, Syag.g_02817
OG0001580	Prak.g_00048	Syag.g_02112
OG0001588	Prak.g_00387	Syag.g_02446
OG0001589	Prak.g_01690	Syag.g_01748
OG0001591	Prak.g_00799	Syag.g_00595
OG0001592	Prak.g_00047	Syag.g_02113
OG0001614	Prak.g_01836	Syag.g_02401
OG0001616	Prak.g_01149	Syag.g_01102
OG0001617	Prak.g_00824	Syag.g_00998
OG0001619	Prak.g_00962	Syag.g_00794
OG0001620	Prak.g_00365	Syag.g_02857
OG0001621	Prak.g_00270	Syag.g_02637
OG0001622	Prak.g_01929	Syag.g_02247
OG0001636	Prak.g_00035	Syag.g_02314
OG0001638	Prak.g_01656	Syag.g_01700
OG0001639	Prak.g_01440	Syag.g_01615
OG0001640	Prak.g_00932	Syag.g_00955
OG0001641	Prak.g_00994	Syag.g_00847
OG0001642	Prak.g_00899	Syag.g_00742
OG0001643	Prak.g_01103	Syag.g_00415
OG0001644	Prak.g_01048	Syag.g_00902
OG0001654	Prak.g_01438	Syag.g_01613
OG0001656	Prak.g_00345	Syag.g_02816
OG0001657	Prak.g_00167	Syag.g_01962
OG0001658	Prak.g_00043	Syag.g_02125
OG0001659	Prak.g_01517	Syag.g_01093
OG0001676	Prak.g_00347	Syag.g_02815
OG0001678	Prak.g_01712	Syag.g_02692
OG0001691	Prak.g_00934	Syag.g_00486
OG0001693	Prak.g_01589	Syag.g_00976
OG0001709	Prak.g_01367	Syag.g_02478
OG0001717	Prak.g_00684	Syag.g_01976
OG0001733	Prak.g_01629	Syag.g_00597
OG0001747	Prak.g_00388	Syag.g_01945
OG0001758	Prak.g_01623	Syag.g_00524
OG0001770	Prak.g_01560	Syag.g_00523
OG0001771	Prak.g_01572	Syag.g_00180
OG0001807	Prak.g_00059	Syag.g_02452
OG0001875	Prak.g_01622	Syag.g_00525
OG0001876	Prak.g_01621	Syag.g_00526
OG0001916	Prak.g_00457	Syag.g_01510
OG0001917	Prak.g_01014	Syag.g_00873
OG0001965	Prak.g_01579	Syag.g_01457
OG0001996	Prak.g_00029	Syag.g_02306
OG0002003	Prak.g_00720	Syag.g_01009
OG0002019	Prak.g_01520	Syag.g_02511
OG0002106	Prak.g_01249	Syag.g_01417
OG0002122	Prak.g_00719	Syag.g_01010
OG0002177	Prak.g_00597	Syag.g_01022
OG0002246	Prak.g_01593	Syag.g_00015
OG0002344	Prak.g_00375	Syag.g_01900, Syag.g_02869
OG0002348	Prak.g_01511	Syag.g_00117
OG0002433	Prak.g_01536	Syag.g_00123
OG0002835	Prak.g_01596	Syag.g_00247, Syag.g_00135
