Orthogroup	Prak	Prbd
OG0001122	Prak.g_01010	Prbd.g_00312
OG0001123	Prak.g_01016	Prbd.g_00316
OG0001124	Prak.g_01018	Prbd.g_00318
OG0001125	Prak.g_01020	Prbd.g_00319
OG0001126	Prak.g_00931	Prbd.g_00329
OG0001127	Prak.g_00930	Prbd.g_00330
OG0001128	Prak.g_00928	Prbd.g_00332
OG0001129	Prak.g_00927	Prbd.g_00333
OG0001130	Prak.g_00926	Prbd.g_00334
OG0001131	Prak.g_00383	Prbd.g_00370
OG0001132	Prak.g_00712	Prbd.g_00380
OG0001133	Prak.g_01328	Prbd.g_00414
OG0001134	Prak.g_01550	Prbd.g_00427
OG0001135	Prak.g_01553	Prbd.g_00430
OG0001136	Prak.g_01175	Prbd.g_00465
OG0001137	Prak.g_01163	Prbd.g_00476
OG0001138	Prak.g_01142	Prbd.g_00494
OG0001139	Prak.g_01140	Prbd.g_00495
OG0001140	Prak.g_01139	Prbd.g_00496
OG0001141	Prak.g_01138	Prbd.g_00497
OG0001142	Prak.g_01137	Prbd.g_00498
OG0001143	Prak.g_01130	Prbd.g_00505
OG0001144	Prak.g_01125	Prbd.g_00510
OG0001145	Prak.g_01269	Prbd.g_01809
OG0001146	Prak.g_01281	Prbd.g_01797
OG0001147	Prak.g_01301	Prbd.g_01778
OG0001148	Prak.g_01331	Prbd.g_01762
OG0001149	Prak.g_01332	Prbd.g_01761
OG0001150	Prak.g_01333	Prbd.g_01760
OG0001151	Prak.g_01344	Prbd.g_01749
OG0001152	Prak.g_01345	Prbd.g_01748
OG0001153	Prak.g_01423	Prbd.g_01657
OG0001154	Prak.g_01424	Prbd.g_01656
OG0001155	Prak.g_01441	Prbd.g_01644
OG0001156	Prak.g_01444	Prbd.g_01641
OG0001157	Prak.g_01445	Prbd.g_01640
OG0001158	Prak.g_01446	Prbd.g_01639
OG0001159	Prak.g_01447	Prbd.g_01638
OG0001160	Prak.g_01473	Prbd.g_01613
OG0001161	Prak.g_01588	Prbd.g_01600
OG0001162	Prak.g_01526	Prbd.g_01589
OG0001163	Prak.g_01636	Prbd.g_01533
OG0001164	Prak.g_01640	Prbd.g_01529
OG0001165	Prak.g_01643	Prbd.g_01526
OG0001166	Prak.g_01664	Prbd.g_01506
OG0001167	Prak.g_01681	Prbd.g_01489
OG0001168	Prak.g_01683	Prbd.g_01487
OG0001169	Prak.g_01685	Prbd.g_01485
OG0001170	Prak.g_01687	Prbd.g_01483
OG0001171	Prak.g_01697	Prbd.g_01473
OG0001172	Prak.g_01713	Prbd.g_01460
OG0001173	Prak.g_01714	Prbd.g_01459
OG0001174	Prak.g_01722	Prbd.g_01451
OG0001175	Prak.g_01723	Prbd.g_01450
OG0001176	Prak.g_01731	Prbd.g_01443
OG0001177	Prak.g_01733	Prbd.g_01440
OG0001178	Prak.g_01650	Prbd.g_01435
OG0001179	Prak.g_01763	Prbd.g_01407
OG0001180	Prak.g_01786	Prbd.g_01385
OG0001181	Prak.g_01790	Prbd.g_01381
OG0001182	Prak.g_01798	Prbd.g_01374
OG0001183	Prak.g_01803	Prbd.g_01370
OG0001184	Prak.g_01821	Prbd.g_01354
OG0001185	Prak.g_01837	Prbd.g_01340
OG0001186	Prak.g_01861	Prbd.g_01316
OG0001187	Prak.g_01864	Prbd.g_01311
OG0001188	Prak.g_01866	Prbd.g_01309
OG0001189	Prak.g_01883	Prbd.g_01292
OG0001190	Prak.g_01888	Prbd.g_01288
OG0001191	Prak.g_01898	Prbd.g_01278
OG0001192	Prak.g_01903	Prbd.g_01274
OG0001193	Prak.g_01915	Prbd.g_01264
OG0001194	Prak.g_01916	Prbd.g_01263
OG0001195	Prak.g_01917	Prbd.g_01262
OG0001196	Prak.g_01933	Prbd.g_01249
OG0001197	Prak.g_01935	Prbd.g_01248
OG0001198	Prak.g_01942	Prbd.g_01240
OG0001199	Prak.g_00079	Prbd.g_01170
OG0001200	Prak.g_00081	Prbd.g_01168
OG0001201	Prak.g_00114	Prbd.g_01136
OG0001202	Prak.g_00212	Prbd.g_01041
OG0001203	Prak.g_00254	Prbd.g_01001
OG0001204	Prak.g_00260	Prbd.g_00996
OG0001205	Prak.g_00407	Prbd.g_00797
OG0001206	Prak.g_00427	Prbd.g_00780
OG0001207	Prak.g_00438	Prbd.g_00765
OG0001208	Prak.g_00443	Prbd.g_00760
OG0001209	Prak.g_00494	Prbd.g_00707
OG0001210	Prak.g_00499	Prbd.g_00702
OG0001211	Prak.g_00510	Prbd.g_00692
OG0001212	Prak.g_00557	Prbd.g_00648
OG0001213	Prak.g_00592	Prbd.g_00615
OG0001214	Prak.g_01106	Prbd.g_00607
OG0001215	Prak.g_00818	Prbd.g_00554
OG0001216	Prak.g_00839	Prbd.g_00009
OG0001217	Prak.g_00728	Prbd.g_00049
OG0001218	Prak.g_01235	Prbd.g_00056
OG0001219	Prak.g_00944	Prbd.g_00091
OG0001220	Prak.g_00901	Prbd.g_00154
OG0001221	Prak.g_00781	Prbd.g_00217
OG0001222	Prak.g_01023	Prbd.g_00256
OG0001223	Prak.g_00991	Prbd.g_00282
OG0001224	Prak.g_00924	Prbd.g_00336
OG0001225	Prak.g_00922	Prbd.g_00338
OG0001226	Prak.g_00600	Prbd.g_00364
OG0001227	Prak.g_01220	Prbd.g_00383
OG0001228	Prak.g_01122	Prbd.g_00513
OG0001229	Prak.g_01234	Prbd.g_01766
OG0001230	Prak.g_01384	Prbd.g_01697
OG0001231	Prak.g_00384	Prbd.g_01591
OG0001232	Prak.g_01668	Prbd.g_01502
OG0001233	Prak.g_01688	Prbd.g_01482
OG0001234	Prak.g_01725	Prbd.g_01448
OG0001235	Prak.g_01729	Prbd.g_01438
OG0001236	Prak.g_01818	Prbd.g_01357
OG0001237	Prak.g_01822	Prbd.g_01353
OG0001238	Prak.g_01899	Prbd.g_01277
OG0001239	Prak.g_00076	Prbd.g_01173
OG0001240	Prak.g_00097	Prbd.g_01151
OG0001241	Prak.g_00107	Prbd.g_01143
OG0001242	Prak.g_00127	Prbd.g_01124
OG0001243	Prak.g_00134	Prbd.g_01118
OG0001244	Prak.g_00149	Prbd.g_01101
OG0001245	Prak.g_01211	Prbd.g_00858
OG0001247	Prak.g_00811	Prbd.g_00561
OG0001248	Prak.g_00813	Prbd.g_00559
OG0001249	Prak.g_00353	Prbd.g_00080
OG0001250	Prak.g_00888	Prbd.g_00143
OG0001251	Prak.g_00749	Prbd.g_00191
OG0001252	Prak.g_00929	Prbd.g_00331
OG0001253	Prak.g_00603	Prbd.g_00384
OG0001254	Prak.g_01552	Prbd.g_00429
OG0001255	Prak.g_01190	Prbd.g_00452
OG0001256	Prak.g_01480	Prbd.g_01598
OG0001258	Prak.g_01641	Prbd.g_01528
OG0001259	Prak.g_01686	Prbd.g_01484
OG0001260	Prak.g_01703	Prbd.g_01467
OG0001261	Prak.g_01771	Prbd.g_01399
OG0001262	Prak.g_01881	Prbd.g_01294
OG0001263	Prak.g_00136	Prbd.g_01115
OG0001265	Prak.g_00126	Prbd.g_01125
OG0001266	Prak.g_00216	Prbd.g_01037
OG0001267	Prak.g_00298	Prbd.g_00959
OG0001268	Prak.g_00361	Prbd.g_00900
OG0001269	Prak.g_00900	Prbd.g_00880
OG0001270	Prak.g_00396	Prbd.g_00808
OG0001271	Prak.g_00433	Prbd.g_00770
OG0001272	Prak.g_00447	Prbd.g_00756
OG0001273	Prak.g_01112	Prbd.g_00613
OG0001274	Prak.g_00240	Prbd.g_00541
OG0001275	Prak.g_01001	Prbd.g_00292
OG0001276	Prak.g_01015	Prbd.g_00315
OG0001277	Prak.g_01921	Prbd.g_00372
OG0001278	Prak.g_01118	Prbd.g_00518
OG0001279	Prak.g_00668	Prbd.g_01893
OG0001280	Prak.g_01276	Prbd.g_01802
OG0001281	Prak.g_01282	Prbd.g_01796
OG0001282	Prak.g_01330	Prbd.g_01763
OG0001283	Prak.g_01930	Prbd.g_01744
OG0001284	Prak.g_01466	Prbd.g_01618, Prbd.g_01619
OG0001285	Prak.g_01671	Prbd.g_01499
OG0001286	Prak.g_01784	Prbd.g_01387
OG0001287	Prak.g_01844	Prbd.g_01333
OG0001288	Prak.g_01854	Prbd.g_01324
OG0001289	Prak.g_00091	Prbd.g_01157
OG0001290	Prak.g_00106	Prbd.g_01144
OG0001291	Prak.g_00144	Prbd.g_01108
OG0001292	Prak.g_00265	Prbd.g_00991
OG0001293	Prak.g_00278	Prbd.g_00978
OG0001295	Prak.g_01514	Prbd.g_00775
OG0001296	Prak.g_00470	Prbd.g_00733
OG0001297	Prak.g_00475	Prbd.g_00728
OG0001298	Prak.g_00537	Prbd.g_00666
OG0001299	Prak.g_01075	Prbd.g_00578
OG0001300	Prak.g_00822	Prbd.g_00551
OG0001301	Prak.g_00827	Prbd.g_00548
OG0001302	Prak.g_00940	Prbd.g_00089
OG0001303	Prak.g_01607	Prbd.g_00296
OG0001304	Prak.g_01028	Prbd.g_00325
OG0001305	Prak.g_00916	Prbd.g_00344
OG0001306	Prak.g_01187	Prbd.g_00454
OG0001307	Prak.g_01304	Prbd.g_01781
OG0001308	Prak.g_01401	Prbd.g_01679
OG0001309	Prak.g_01508	Prbd.g_01594
OG0001310	Prak.g_01658	Prbd.g_01513
OG0001311	Prak.g_01017	Prbd.g_00317
OG0001312	Prak.g_00953	Prbd.g_00245
OG0001314	Prak.g_00635	Prbd.g_00039
OG0001315	Prak.g_01225	Prbd.g_01182
OG0001316	Prak.g_00148	Prbd.g_01102
OG0001317	Prak.g_00250	Prbd.g_01005
OG0001318	Prak.g_00274	Prbd.g_00983
OG0001319	Prak.g_00291	Prbd.g_00967
OG0001320	Prak.g_01573, Prak.g_01606	Prbd.g_00856
OG0001321	Prak.g_00413	Prbd.g_00791
OG0001322	Prak.g_00414	Prbd.g_00790
OG0001323	Prak.g_00480	Prbd.g_00723
OG0001324	Prak.g_00823	Prbd.g_00550
OG0001325	Prak.g_01058	Prbd.g_00012
OG0001327	Prak.g_00758	Prbd.g_00356
OG0001328	Prak.g_01258	Prbd.g_00382
OG0001329	Prak.g_01604	Prbd.g_00421
OG0001331	Prak.g_01335	Prbd.g_01758
OG0001332	Prak.g_01437	Prbd.g_01646
OG0001333	Prak.g_01682	Prbd.g_01488
OG0001334	Prak.g_01806	Prbd.g_01367
OG0001335	Prak.g_01807	Prbd.g_01366
OG0001339	Prak.g_00109	Prbd.g_01141
OG0001340	Prak.g_00349	Prbd.g_00911
OG0001341	Prak.g_01227	Prbd.g_00047
OG0001342	Prak.g_01627	Prbd.g_00084
OG0001343	Prak.g_00746	Prbd.g_00188
OG0001344	Prak.g_01168	Prbd.g_00472
OG0001345	Prak.g_01152	Prbd.g_00487
OG0001346	Prak.g_01278	Prbd.g_01800
OG0001348	Prak.g_01512	Prbd.g_01570
OG0001350	Prak.g_00253	Prbd.g_01537
OG0001351	Prak.g_00419	Prbd.g_00788
OG0001352	Prak.g_00807	Prbd.g_00564
OG0001353	Prak.g_00878	Prbd.g_00134
OG0001354	Prak.g_00983	Prbd.g_00274
OG0001356	Prak.g_01633	Prbd.g_00830
OG0001359	Prak.g_00747	Prbd.g_00189
OG0001362	Prak.g_01405	Prbd.g_01675
OG0001363	Prak.g_01407	Prbd.g_01673
OG0001364	Prak.g_01809	Prbd.g_01364
OG0001365	Prak.g_01892	Prbd.g_01284
OG0001369	Prak.g_00096	Prbd.g_01152
OG0001371	Prak.g_00806	Prbd.g_00565
OG0001372	Prak.g_00601	Prbd.g_00055
OG0001375	Prak.g_00745	Prbd.g_00187
OG0001379	Prak.g_01271	Prbd.g_01807
OG0001380	Prak.g_01237	Prbd.g_01776
OG0001381	Prak.g_01197	Prbd.g_01770
OG0001382	Prak.g_01240	Prbd.g_01578
OG0001394	Prak.g_00785	Prbd.g_00221
OG0001397	Prak.g_01406	Prbd.g_01674
OG0001398	Prak.g_01537	Prbd.g_01565
OG0001402	Prak.g_00586	Prbd.g_00063
OG0001403	Prak.g_00031	Prbd.g_01207
OG0001404	Prak.g_00073	Prbd.g_01176
OG0001407	Prak.g_01244	Prbd.g_00362
OG0001409	Prak.g_01164	Prbd.g_00475
OG0001410	Prak.g_01303	Prbd.g_01780
OG0001414	Prak.g_00245	Prbd.g_01010
OG0001415	Prak.g_00247	Prbd.g_01008
OG0001418	Prak.g_00812	Prbd.g_00560
OG0001419	Prak.g_01243	Prbd.g_00363
OG0001421	Prak.g_01481	Prbd.g_01597
OG0001422	Prak.g_01247	Prbd.g_01572
OG0001423	Prak.g_00645	Prbd.g_00832
OG0001424	Prak.g_00709	Prbd.g_00192
OG0001428	Prak.g_00184	Prbd.g_01068
OG0001429	Prak.g_00945	Prbd.g_00092
OG0001431	Prak.g_01522, Prak.g_01218	Prbd.g_01860
OG0001433	Prak.g_01632	Prbd.g_00829
OG0001434	Prak.g_00790	Prbd.g_00225
OG0001435	Prak.g_00766	Prbd.g_00202
OG0001437	Prak.g_00246	Prbd.g_01009
OG0001440	Prak.g_01609, Prak.g_01603	Prbd.g_00833
OG0001446	Prak.g_00717	Prbd.g_01165
OG0001448	Prak.g_00417	Prbd.g_00872
OG0001450	Prak.g_00815	Prbd.g_00557
OG0001451	Prak.g_00912	Prbd.g_00163
OG0001460	Prak.g_01631	Prbd.g_00828
OG0001461	Prak.g_00057	Prbd.g_00823
OG0001463	Prak.g_00305	Prbd.g_00953
OG0001464	Prak.g_00350	Prbd.g_00910
OG0001465	Prak.g_00834	Prbd.g_00542
OG0001467	Prak.g_01324	Prbd.g_00081
OG0001468	Prak.g_00737	Prbd.g_00354
OG0001472	Prak.g_00609	Prbd.g_01595
OG0001481	Prak.g_01257	Prbd.g_00865
OG0001483	Prak.g_01561	Prbd.g_01913
OG0001484	Prak.g_01496	Prbd.g_01837
OG0001485	Prak.g_00661	Prbd.g_01561
OG0001486	Prak.g_01174	Prbd.g_00466
OG0001491	Prak.g_00937	Prbd.g_00087
OG0001500	Prak.g_00280	Prbd.g_00976
OG0001501	Prak.g_00756	Prbd.g_00539
OG0001503	Prak.g_00723	Prbd.g_00434
OG0001506	Prak.g_01435	Prbd.g_01648
OG0001521	Prak.g_00935	Prbd.g_00048
OG0001522	Prak.g_00879	Prbd.g_00135
OG0001523	Prak.g_01555	Prbd.g_00431
OG0001524	Prak.g_01556	Prbd.g_00432
OG0001525	Prak.g_01610	Prbd.g_01586
OG0001549	Prak.g_00910	Prbd.g_00161
OG0001550	Prak.g_00727	Prbd.g_00418
OG0001552	Prak.g_01484	Prbd.g_01922
OG0001566	Prak.g_00803	Prbd.g_00568
OG0001569	Prak.g_00632	Prbd.g_00390
OG0001571	Prak.g_00671	Prbd.g_00412
OG0001572	Prak.g_00669	Prbd.g_00003
OG0001581	Prak.g_01296	Prbd.g_01096
OG0001583	Prak.g_00936	Prbd.g_00086
OG0001584	Prak.g_01065	Prbd.g_00237
OG0001587	Prak.g_01705	Prbd.g_01465
OG0001595	Prak.g_00071	Prbd.g_01177
OG0001596	Prak.g_00080	Prbd.g_01169
OG0001597	Prak.g_01432	Prbd.g_00877
OG0001598	Prak.g_00825	Prbd.g_00835
OG0001599	Prak.g_00425	Prbd.g_00782
OG0001600	Prak.g_00472	Prbd.g_00731
OG0001601	Prak.g_00801	Prbd.g_00570
OG0001603	Prak.g_00939	Prbd.g_00088
OG0001604	Prak.g_00778	Prbd.g_00214
OG0001605	Prak.g_00722	Prbd.g_00308
OG0001606	Prak.g_00732	Prbd.g_00369
OG0001607	Prak.g_00659	Prbd.g_00433
OG0001608	Prak.g_01031	Prbd.g_01773
OG0001609	Prak.g_01433	Prbd.g_01650
OG0001610	Prak.g_01436	Prbd.g_01647
OG0001611	Prak.g_01566	Prbd.g_01584
OG0001626	Prak.g_00654	Prbd.g_00046
OG0001628	Prak.g_00599	Prbd.g_00058, Prbd.g_01923
OG0001629	Prak.g_00680	Prbd.g_00059
OG0001630	Prak.g_00754	Prbd.g_00195
OG0001631	Prak.g_00663	Prbd.g_00359
OG0001648	Prak.g_01581	Prbd.g_00866
OG0001649	Prak.g_00730	Prbd.g_00360
OG0001650	Prak.g_01605, Prak.g_01519	Prbd.g_01784
OG0001651	Prak.g_01208	Prbd.g_01585
OG0001663	Prak.g_01191	Prbd.g_00451
OG0001664	Prak.g_01542	Prbd.g_01866
OG0001665	Prak.g_01198	Prbd.g_01863
OG0001669	Prak.g_01295, Prak.g_01587	Prbd.g_01712
OG0001685	Prak.g_00604	Prbd.g_00165
OG0001686	Prak.g_01212	Prbd.g_00307
OG0001687	Prak.g_00423	Prbd.g_00353
OG0001689	Prak.g_01852	Prbd.g_01326
OG0001697	Prak.g_00938	Prbd.g_00173
OG0001699	Prak.g_01549	Prbd.g_01912
OG0001705	Prak.g_01707	Prbd.g_00840
OG0001706	Prak.g_01532	Prbd.g_01901
OG0001707	Prak.g_01219	Prbd.g_00377
OG0001710	Prak.g_00617	Prbd.g_01445
OG0001725	Prak.g_01528	Prbd.g_00850
OG0001820	Prak.g_00711	Prbd.g_00041, Prbd.g_01896
OG0001988	Prak.g_01253	Prbd.g_01785
OG0002034	Prak.g_00595	Prbd.g_00526
OG0002275	Prak.g_01615	Prbd.g_00532
OG0002321	Prak.g_01359	Prbd.g_01741
