Orthogroup	Prak	Prbh
OG0001098	Prak.g_00911	Prbh.g_01019
OG0001099	Prak.g_00753	Prbh.g_00861
OG0001100	Prak.g_00761	Prbh.g_00870
OG0001101	Prak.g_00764	Prbh.g_00872
OG0001102	Prak.g_00767	Prbh.g_00875
OG0001103	Prak.g_00769	Prbh.g_00877
OG0001104	Prak.g_00792	Prbh.g_00899
OG0001105	Prak.g_00796	Prbh.g_00903
OG0001106	Prak.g_00964	Prbh.g_01074
OG0001107	Prak.g_00971	Prbh.g_01084
OG0001108	Prak.g_00975	Prbh.g_01088
OG0001109	Prak.g_00976	Prbh.g_01089
OG0001110	Prak.g_00978	Prbh.g_01091
OG0001111	Prak.g_00979	Prbh.g_01092
OG0001112	Prak.g_00980	Prbh.g_01093
OG0001113	Prak.g_00981	Prbh.g_01094
OG0001114	Prak.g_00982	Prbh.g_01095
OG0001115	Prak.g_00984	Prbh.g_01097
OG0001116	Prak.g_00985	Prbh.g_01098
OG0001117	Prak.g_00986	Prbh.g_01099
OG0001118	Prak.g_00987	Prbh.g_01100
OG0001119	Prak.g_00988	Prbh.g_01101
OG0001120	Prak.g_00990	Prbh.g_01102
OG0001122	Prak.g_01010	Prbh.g_01119
OG0001123	Prak.g_01016	Prbh.g_01124
OG0001124	Prak.g_01018	Prbh.g_01126
OG0001125	Prak.g_01020	Prbh.g_01128
OG0001126	Prak.g_00931	Prbh.g_01042
OG0001127	Prak.g_00930	Prbh.g_01041
OG0001128	Prak.g_00928	Prbh.g_01039
OG0001129	Prak.g_00927	Prbh.g_01038
OG0001130	Prak.g_00926	Prbh.g_01037
OG0001131	Prak.g_00383	Prbh.g_00411
OG0001132	Prak.g_00712	Prbh.g_00827
OG0001133	Prak.g_01328	Prbh.g_00008
OG0001134	Prak.g_01550	Prbh.g_01868
OG0001135	Prak.g_01553	Prbh.g_01865
OG0001136	Prak.g_01175	Prbh.g_01286
OG0001137	Prak.g_01163	Prbh.g_01273
OG0001138	Prak.g_01142	Prbh.g_01252
OG0001139	Prak.g_01140	Prbh.g_01250
OG0001140	Prak.g_01139	Prbh.g_01249
OG0001141	Prak.g_01138	Prbh.g_01248
OG0001142	Prak.g_01137	Prbh.g_01247
OG0001143	Prak.g_01130	Prbh.g_01240
OG0001144	Prak.g_01125	Prbh.g_01235
OG0001145	Prak.g_01269	Prbh.g_01365
OG0001146	Prak.g_01281	Prbh.g_01377
OG0001147	Prak.g_01301	Prbh.g_00002
OG0001148	Prak.g_01331	Prbh.g_00011
OG0001149	Prak.g_01332	Prbh.g_00012
OG0001150	Prak.g_01333	Prbh.g_00013
OG0001151	Prak.g_01344	Prbh.g_00025
OG0001152	Prak.g_01345	Prbh.g_00026
OG0001153	Prak.g_01423	Prbh.g_00131
OG0001154	Prak.g_01424	Prbh.g_00132
OG0001155	Prak.g_01441	Prbh.g_00149
OG0001156	Prak.g_01444	Prbh.g_00152
OG0001157	Prak.g_01445	Prbh.g_00153
OG0001158	Prak.g_01446	Prbh.g_00154
OG0001159	Prak.g_01447	Prbh.g_00155
OG0001160	Prak.g_01473	Prbh.g_00181
OG0001161	Prak.g_01588	Prbh.g_01837
OG0001162	Prak.g_01526	Prbh.g_01824
OG0001163	Prak.g_01636	Prbh.g_01790
OG0001164	Prak.g_01640	Prbh.g_01787
OG0001165	Prak.g_01643	Prbh.g_01784
OG0001166	Prak.g_01664	Prbh.g_01763
OG0001167	Prak.g_01681	Prbh.g_01745
OG0001168	Prak.g_01683	Prbh.g_01743
OG0001169	Prak.g_01685	Prbh.g_01741
OG0001170	Prak.g_01687	Prbh.g_01739
OG0001171	Prak.g_01697	Prbh.g_01729
OG0001172	Prak.g_01713	Prbh.g_01714
OG0001173	Prak.g_01714	Prbh.g_01713
OG0001174	Prak.g_01722	Prbh.g_01705
OG0001175	Prak.g_01723	Prbh.g_01704
OG0001176	Prak.g_01731	Prbh.g_01696
OG0001177	Prak.g_01733	Prbh.g_01694
OG0001178	Prak.g_01650	Prbh.g_01777
OG0001179	Prak.g_01763	Prbh.g_01661
OG0001180	Prak.g_01786	Prbh.g_01638
OG0001181	Prak.g_01790	Prbh.g_01634
OG0001182	Prak.g_01798	Prbh.g_01626
OG0001183	Prak.g_01803	Prbh.g_01620
OG0001184	Prak.g_01821	Prbh.g_01602
OG0001185	Prak.g_01837	Prbh.g_01586
OG0001186	Prak.g_01861	Prbh.g_01562
OG0001187	Prak.g_01864	Prbh.g_01559
OG0001188	Prak.g_01866	Prbh.g_01557
OG0001189	Prak.g_01883	Prbh.g_01540
OG0001190	Prak.g_01888	Prbh.g_01535
OG0001191	Prak.g_01898	Prbh.g_01525
OG0001192	Prak.g_01903	Prbh.g_01520
OG0001193	Prak.g_01915	Prbh.g_01507
OG0001194	Prak.g_01916	Prbh.g_01506
OG0001195	Prak.g_01917	Prbh.g_01505
OG0001196	Prak.g_01933	Prbh.g_01488
OG0001197	Prak.g_01935	Prbh.g_01486
OG0001198	Prak.g_01942	Prbh.g_01479
OG0001199	Prak.g_00079	Prbh.g_00708
OG0001200	Prak.g_00081	Prbh.g_00706
OG0001201	Prak.g_00114	Prbh.g_00675
OG0001202	Prak.g_00212	Prbh.g_00583
OG0001203	Prak.g_00254	Prbh.g_00542
OG0001204	Prak.g_00260	Prbh.g_00536
OG0001205	Prak.g_00407	Prbh.g_00387
OG0001206	Prak.g_00427	Prbh.g_00366
OG0001207	Prak.g_00438	Prbh.g_00354
OG0001208	Prak.g_00443	Prbh.g_00349
OG0001209	Prak.g_00494	Prbh.g_00294
OG0001210	Prak.g_00499	Prbh.g_00290
OG0001211	Prak.g_00510	Prbh.g_00280
OG0001212	Prak.g_00557	Prbh.g_00234
OG0001213	Prak.g_00592	Prbh.g_01452
OG0001215	Prak.g_00818	Prbh.g_00925
OG0001216	Prak.g_00839	Prbh.g_00947
OG0001217	Prak.g_00728	Prbh.g_01875
OG0001218	Prak.g_01235	Prbh.g_01339
OG0001219	Prak.g_00944	Prbh.g_01054
OG0001220	Prak.g_00901	Prbh.g_01009
OG0001221	Prak.g_00781	Prbh.g_00889
OG0001222	Prak.g_01023	Prbh.g_01131
OG0001223	Prak.g_00991	Prbh.g_01103
OG0001224	Prak.g_00924	Prbh.g_01035
OG0001225	Prak.g_00922	Prbh.g_01033
OG0001226	Prak.g_00600	Prbh.g_01444
OG0001227	Prak.g_01220	Prbh.g_01331
OG0001228	Prak.g_01122	Prbh.g_01232
OG0001229	Prak.g_01234	Prbh.g_01872
OG0001230	Prak.g_01384	Prbh.g_00089
OG0001231	Prak.g_00384	Prbh.g_00410
OG0001232	Prak.g_01668	Prbh.g_01759
OG0001233	Prak.g_01688	Prbh.g_01738
OG0001234	Prak.g_01725	Prbh.g_01702
OG0001235	Prak.g_01729	Prbh.g_01698
OG0001236	Prak.g_01818	Prbh.g_01605
OG0001237	Prak.g_01822	Prbh.g_01601
OG0001238	Prak.g_01899	Prbh.g_01524
OG0001239	Prak.g_00076	Prbh.g_00711
OG0001240	Prak.g_00097	Prbh.g_00690
OG0001241	Prak.g_00107	Prbh.g_00681
OG0001242	Prak.g_00127	Prbh.g_00662
OG0001243	Prak.g_00134	Prbh.g_00655
OG0001244	Prak.g_00149	Prbh.g_00640
OG0001245	Prak.g_01211	Prbh.g_01320
OG0001247	Prak.g_00811	Prbh.g_00918
OG0001248	Prak.g_00813	Prbh.g_00920
OG0001249	Prak.g_00353	Prbh.g_00442
OG0001250	Prak.g_00888	Prbh.g_00995
OG0001251	Prak.g_00749	Prbh.g_00858
OG0001252	Prak.g_00929	Prbh.g_01040
OG0001253	Prak.g_00603	Prbh.g_01442
OG0001254	Prak.g_01552	Prbh.g_01866
OG0001255	Prak.g_01190	Prbh.g_01300
OG0001256	Prak.g_01480	Prbh.g_00188
OG0001258	Prak.g_01641	Prbh.g_01786
OG0001259	Prak.g_01686	Prbh.g_01740
OG0001261	Prak.g_01771	Prbh.g_01653
OG0001262	Prak.g_01881	Prbh.g_01542
OG0001263	Prak.g_00136	Prbh.g_00653
OG0001265	Prak.g_00126	Prbh.g_00663
OG0001266	Prak.g_00216	Prbh.g_00579
OG0001267	Prak.g_00298	Prbh.g_00499
OG0001268	Prak.g_00361	Prbh.g_00433
OG0001269	Prak.g_00900	Prbh.g_01008
OG0001270	Prak.g_00396	Prbh.g_00398
OG0001271	Prak.g_00433	Prbh.g_00359
OG0001272	Prak.g_00447	Prbh.g_00345
OG0001273	Prak.g_01112	Prbh.g_01222
OG0001274	Prak.g_00240	Prbh.g_00556
OG0001275	Prak.g_01001	Prbh.g_01112
OG0001276	Prak.g_01015	Prbh.g_01123
OG0001278	Prak.g_01118	Prbh.g_01228
OG0001279	Prak.g_00668	Prbh.g_01396
OG0001280	Prak.g_01276	Prbh.g_01372
OG0001281	Prak.g_01282	Prbh.g_01378
OG0001282	Prak.g_01330	Prbh.g_00010
OG0001283	Prak.g_01930	Prbh.g_01492
OG0001284	Prak.g_01466	Prbh.g_00175
OG0001285	Prak.g_01671	Prbh.g_01756
OG0001286	Prak.g_01784	Prbh.g_01640
OG0001287	Prak.g_01844	Prbh.g_01579
OG0001288	Prak.g_01854	Prbh.g_01569
OG0001289	Prak.g_00091	Prbh.g_00696
OG0001290	Prak.g_00106	Prbh.g_00682
OG0001291	Prak.g_00144	Prbh.g_00645
OG0001292	Prak.g_00265	Prbh.g_00531
OG0001293	Prak.g_00278	Prbh.g_00518
OG0001296	Prak.g_00470	Prbh.g_00321
OG0001297	Prak.g_00475	Prbh.g_00316
OG0001298	Prak.g_00537	Prbh.g_00252
OG0001299	Prak.g_01075	Prbh.g_01186
OG0001300	Prak.g_00822	Prbh.g_00929
OG0001301	Prak.g_00827	Prbh.g_00934
OG0001302	Prak.g_00940	Prbh.g_01051
OG0001304	Prak.g_01028	Prbh.g_01136
OG0001305	Prak.g_00916	Prbh.g_01027
OG0001306	Prak.g_01187	Prbh.g_01298
OG0001307	Prak.g_01304	Prbh.g_01936
OG0001308	Prak.g_01401	Prbh.g_00109
OG0001309	Prak.g_01508	Prbh.g_00205
OG0001310	Prak.g_01658	Prbh.g_01769
OG0001311	Prak.g_01017	Prbh.g_01125
OG0001312	Prak.g_00953	Prbh.g_01063
OG0001314	Prak.g_00635	Prbh.g_01949, Prbh.g_00791
OG0001315	Prak.g_01225	Prbh.g_01861
OG0001316	Prak.g_00148	Prbh.g_00641
OG0001317	Prak.g_00250	Prbh.g_00546
OG0001318	Prak.g_00274	Prbh.g_00522
OG0001319	Prak.g_00291	Prbh.g_00506
OG0001320	Prak.g_01573, Prak.g_01606	Prbh.g_00806
OG0001321	Prak.g_00413	Prbh.g_00381
OG0001322	Prak.g_00414	Prbh.g_00380
OG0001323	Prak.g_00480	Prbh.g_00310
OG0001324	Prak.g_00823	Prbh.g_00930
OG0001325	Prak.g_01058	Prbh.g_01168
OG0001327	Prak.g_00758	Prbh.g_00867
OG0001328	Prak.g_01258	Prbh.g_01357
OG0001329	Prak.g_01604	Prbh.g_01816
OG0001330	Prak.g_01497	Prbh.g_00201
OG0001331	Prak.g_01335	Prbh.g_00015
OG0001332	Prak.g_01437	Prbh.g_00146
OG0001333	Prak.g_01682	Prbh.g_01744
OG0001334	Prak.g_01806	Prbh.g_01617
OG0001335	Prak.g_01807	Prbh.g_01616
OG0001337	Prak.g_00348	Prbh.g_00447
OG0001338	Prak.g_00351	Prbh.g_00444
OG0001339	Prak.g_00109	Prbh.g_00679
OG0001340	Prak.g_00349	Prbh.g_00446
OG0001341	Prak.g_01227	Prbh.g_01881
OG0001342	Prak.g_01627	Prbh.g_00788
OG0001343	Prak.g_00746	Prbh.g_00855
OG0001344	Prak.g_01168	Prbh.g_01278
OG0001346	Prak.g_01278	Prbh.g_01374
OG0001348	Prak.g_01512	Prbh.g_01888
OG0001349	Prak.g_01353	Prbh.g_00076
OG0001350	Prak.g_00253	Prbh.g_00543
OG0001351	Prak.g_00419	Prbh.g_00373
OG0001352	Prak.g_00807	Prbh.g_00914
OG0001353	Prak.g_00878	Prbh.g_00985
OG0001354	Prak.g_00983	Prbh.g_01096
OG0001355	Prak.g_01037	Prbh.g_01146
OG0001357	Prak.g_01251	Prbh.g_01350
OG0001359	Prak.g_00747	Prbh.g_00856
OG0001362	Prak.g_01405	Prbh.g_00113
OG0001363	Prak.g_01407	Prbh.g_00115
OG0001364	Prak.g_01809	Prbh.g_01614
OG0001365	Prak.g_01892	Prbh.g_01531
OG0001368	Prak.g_00699	Prbh.g_00793
OG0001368	Prak.g_00633	Prbh.g_01410, Prbh.g_00768
OG0001369	Prak.g_00096	Prbh.g_00691
OG0001371	Prak.g_00806	Prbh.g_00913
OG0001372	Prak.g_00601	Prbh.g_01897
OG0001375	Prak.g_00745	Prbh.g_00854
OG0001379	Prak.g_01271	Prbh.g_01367
OG0001380	Prak.g_01237	Prbh.g_01341
OG0001381	Prak.g_01197	Prbh.g_01308
OG0001382	Prak.g_01240	Prbh.g_01343
OG0001394	Prak.g_00785	Prbh.g_00893
OG0001397	Prak.g_01406	Prbh.g_00114
OG0001398	Prak.g_01537	Prbh.g_01399
OG0001401	Prak.g_00883	Prbh.g_00990
OG0001402	Prak.g_00586	Prbh.g_01458
OG0001403	Prak.g_00031	Prbh.g_00750
OG0001404	Prak.g_00073	Prbh.g_00714
OG0001407	Prak.g_01244	Prbh.g_01345
OG0001409	Prak.g_01164	Prbh.g_01274
OG0001410	Prak.g_01303	Prbh.g_01937
OG0001411	Prak.g_00066	Prbh.g_00721
OG0001414	Prak.g_00245	Prbh.g_00551
OG0001415	Prak.g_00247	Prbh.g_00549
OG0001418	Prak.g_00812	Prbh.g_00919
OG0001421	Prak.g_01481	Prbh.g_00189
OG0001423	Prak.g_00645	Prbh.g_01940
OG0001424	Prak.g_00709	Prbh.g_00825
OG0001425	Prak.g_01902	Prbh.g_01521
OG0001429	Prak.g_00945	Prbh.g_01055
OG0001430	Prak.g_01236	Prbh.g_01340
OG0001431	Prak.g_01522	Prbh.g_00773
OG0001431	Prak.g_01218	Prbh.g_01329
OG0001435	Prak.g_00766	Prbh.g_00874
OG0001437	Prak.g_00246	Prbh.g_00550
OG0001440	Prak.g_01609	Prbh.g_01827
OG0001443	Prak.g_01233	Prbh.g_01871
OG0001446	Prak.g_00717	Prbh.g_01878
OG0001448	Prak.g_00417	Prbh.g_00375
OG0001450	Prak.g_00815	Prbh.g_00922
OG0001451	Prak.g_00912	Prbh.g_01020
OG0001455	Prak.g_01228	Prbh.g_01334
OG0001460	Prak.g_01631	Prbh.g_01791
OG0001461	Prak.g_00057	Prbh.g_01839
OG0001463	Prak.g_00305	Prbh.g_00492
OG0001464	Prak.g_00350	Prbh.g_00445
OG0001465	Prak.g_00834	Prbh.g_00941
OG0001467	Prak.g_01324	Prbh.g_00007
OG0001468	Prak.g_00737	Prbh.g_00846
OG0001472	Prak.g_00609	Prbh.g_00802
OG0001476	Prak.g_01165	Prbh.g_01275
OG0001477	Prak.g_00691	Prbh.g_01893
OG0001481	Prak.g_01257	Prbh.g_01356
OG0001483	Prak.g_01561	Prbh.g_01904
OG0001484	Prak.g_01496	Prbh.g_00200
OG0001485	Prak.g_00661	Prbh.g_01860
OG0001486	Prak.g_01174	Prbh.g_01285
OG0001487	Prak.g_01431	Prbh.g_00139
OG0001488	Prak.g_01159	Prbh.g_01269
OG0001489	Prak.g_01795	Prbh.g_01629
OG0001491	Prak.g_00937	Prbh.g_01048
OG0001496	Prak.g_00689	Prbh.g_01895
OG0001497	Prak.g_00690	Prbh.g_01894
OG0001498	Prak.g_00380	Prbh.g_00414
OG0001500	Prak.g_00280	Prbh.g_00516
OG0001501	Prak.g_00756	Prbh.g_00864
OG0001503	Prak.g_00723	Prbh.g_00834
OG0001505	Prak.g_00695	Prbh.g_00063
OG0001506	Prak.g_01435	Prbh.g_00144
OG0001510	Prak.g_01848	Prbh.g_01575
OG0001511	Prak.g_00118	Prbh.g_00671
OG0001512	Prak.g_01229	Prbh.g_01335
OG0001514	Prak.g_00688	Prbh.g_01896
OG0001515	Prak.g_00820	Prbh.g_00927
OG0001516	Prak.g_01078	Prbh.g_01189
OG0001517	Prak.g_00357	Prbh.g_00438
OG0001518	Prak.g_01901	Prbh.g_01522
OG0001519	Prak.g_01906	Prbh.g_01517
OG0001521	Prak.g_00935	Prbh.g_01046
OG0001522	Prak.g_00879	Prbh.g_00986
OG0001523	Prak.g_01555	Prbh.g_01863
OG0001524	Prak.g_01556	Prbh.g_01862
OG0001526	Prak.g_00061	Prbh.g_00726
OG0001527	Prak.g_00523	Prbh.g_00266
OG0001529	Prak.g_00041	Prbh.g_00742
OG0001530	Prak.g_00117	Prbh.g_00672
OG0001531	Prak.g_00255	Prbh.g_00541
OG0001532	Prak.g_01141	Prbh.g_01251
OG0001534	Prak.g_01029	Prbh.g_01137
OG0001535	Prak.g_01013	Prbh.g_01122
OG0001536	Prak.g_00969	Prbh.g_01082
OG0001537	Prak.g_00782	Prbh.g_00890
OG0001538	Prak.g_00850	Prbh.g_00958
OG0001539	Prak.g_00760	Prbh.g_00869
OG0001540	Prak.g_00138	Prbh.g_00651
OG0001541	Prak.g_00192	Prbh.g_00603
OG0001542	Prak.g_00198	Prbh.g_00597
OG0001543	Prak.g_01263	Prbh.g_01876
OG0001544	Prak.g_01905	Prbh.g_01518
OG0001545	Prak.g_01920	Prbh.g_01502
OG0001549	Prak.g_00910	Prbh.g_01018
OG0001552	Prak.g_01484	Prbh.g_00191
OG0001557	Prak.g_00786	Prbh.g_00894
OG0001559	Prak.g_00116	Prbh.g_00673
OG0001560	Prak.g_00105	Prbh.g_00683
OG0001561	Prak.g_01019	Prbh.g_01127
OG0001563	Prak.g_01779	Prbh.g_01645
OG0001565	Prak.g_00642	Prbh.g_01838
OG0001566	Prak.g_00803	Prbh.g_00910
OG0001569	Prak.g_00632	Prbh.g_00769
OG0001571	Prak.g_00671	Prbh.g_00792
OG0001574	Prak.g_00521	Prbh.g_00268
OG0001575	Prak.g_00526	Prbh.g_00263
OG0001576	Prak.g_01291	Prbh.g_01386
OG0001579	Prak.g_00346	Prbh.g_00449
OG0001580	Prak.g_00048	Prbh.g_00735
OG0001581	Prak.g_01296	Prbh.g_01389
OG0001583	Prak.g_00936	Prbh.g_01047
OG0001584	Prak.g_01065	Prbh.g_01175
OG0001587	Prak.g_01705	Prbh.g_01722
OG0001589	Prak.g_01690	Prbh.g_01736
OG0001591	Prak.g_00799	Prbh.g_00906
OG0001592	Prak.g_00047	Prbh.g_00736
OG0001595	Prak.g_00071	Prbh.g_00716
OG0001596	Prak.g_00080	Prbh.g_00707
OG0001597	Prak.g_01432	Prbh.g_00140
OG0001598	Prak.g_00825	Prbh.g_00932
OG0001599	Prak.g_00425	Prbh.g_00368
OG0001600	Prak.g_00472	Prbh.g_00319
OG0001601	Prak.g_00801	Prbh.g_00908
OG0001603	Prak.g_00939	Prbh.g_01050
OG0001604	Prak.g_00778	Prbh.g_00886
OG0001606	Prak.g_00732	Prbh.g_00842
OG0001607	Prak.g_00659	Prbh.g_01905
OG0001608	Prak.g_01031	Prbh.g_01139
OG0001609	Prak.g_01433	Prbh.g_00142
OG0001610	Prak.g_01436	Prbh.g_00145
OG0001611	Prak.g_01566	Prbh.g_01851
OG0001614	Prak.g_01836	Prbh.g_01587
OG0001616	Prak.g_01149	Prbh.g_01259
OG0001617	Prak.g_00824	Prbh.g_00931
OG0001619	Prak.g_00962	Prbh.g_01072
OG0001620	Prak.g_00365	Prbh.g_00429
OG0001621	Prak.g_00270	Prbh.g_00526
OG0001622	Prak.g_01929	Prbh.g_01493
OG0001629	Prak.g_00680	Prbh.g_00804
OG0001630	Prak.g_00754	Prbh.g_00862
OG0001631	Prak.g_00663	Prbh.g_00794
OG0001636	Prak.g_00035	Prbh.g_00747
OG0001638	Prak.g_01656	Prbh.g_01771
OG0001639	Prak.g_01440	Prbh.g_00148
OG0001640	Prak.g_00932	Prbh.g_01043
OG0001641	Prak.g_00994	Prbh.g_01105
OG0001642	Prak.g_00899	Prbh.g_01007
OG0001643	Prak.g_01103	Prbh.g_01214
OG0001644	Prak.g_01048	Prbh.g_01158
OG0001649	Prak.g_00730	Prbh.g_00839
OG0001656	Prak.g_00345	Prbh.g_00450
OG0001658	Prak.g_00043	Prbh.g_00740
OG0001659	Prak.g_01517	Prbh.g_01407
OG0001661	Prak.g_00650	Prbh.g_00781
OG0001663	Prak.g_01191	Prbh.g_01301
OG0001664	Prak.g_01542	Prbh.g_01353
OG0001665	Prak.g_01198	Prbh.g_01309
OG0001676	Prak.g_00347	Prbh.g_00448
OG0001678	Prak.g_01712	Prbh.g_01715
OG0001679	Prak.g_00352	Prbh.g_00443
OG0001685	Prak.g_00604	Prbh.g_01440
OG0001686	Prak.g_01212	Prbh.g_01322
OG0001687	Prak.g_00423	Prbh.g_00369
OG0001689	Prak.g_01852	Prbh.g_01571
OG0001691	Prak.g_00934	Prbh.g_01045
OG0001693	Prak.g_01589	Prbh.g_00805
OG0001697	Prak.g_00938	Prbh.g_01049
OG0001699	Prak.g_01549	Prbh.g_00405
OG0001701	Prak.g_00062	Prbh.g_00725
OG0001705	Prak.g_01707	Prbh.g_01720
OG0001706	Prak.g_01532	Prbh.g_00785
OG0001707	Prak.g_01219	Prbh.g_01330
OG0001709	Prak.g_01367	Prbh.g_00077
OG0001717	Prak.g_00684	Prbh.g_00822
OG0001722	Prak.g_00752	Prbh.g_00860
OG0001725	Prak.g_01528	Prbh.g_00772
OG0001727	Prak.g_01565	Prbh.g_01852
OG0001746	Prak.g_01531	Prbh.g_01400
OG0001758	Prak.g_01623	Prbh.g_01799
OG0001770	Prak.g_01560	Prbh.g_01802
OG0001771	Prak.g_01572	Prbh.g_01843
OG0001780	Prak.g_01358	Prbh.g_00056
OG0001793	Prak.g_00634	Prbh.g_00790
OG0001793	Prak.g_00700	Prbh.g_00767
OG0001795	Prak.g_01612, Prak.g_00735	Prbh.g_00844
OG0001802	Prak.g_00673	Prbh.g_00801
OG0001802	Prak.g_01231	Prbh.g_01337
OG0001834	Prak.g_01355	Prbh.g_00035
OG0001875	Prak.g_01622	Prbh.g_01800
OG0001876	Prak.g_01621	Prbh.g_01801
OG0001916	Prak.g_00457	Prbh.g_00335
OG0001922	Prak.g_01373	Prbh.g_00078
OG0001955	Prak.g_01525	Prbh.g_01873
OG0001956	Prak.g_00906	Prbh.g_01014
OG0001963	Prak.g_01500	Prbh.g_00204
OG0001977	Prak.g_01911	Prbh.g_01511
OG0002003	Prak.g_00720	Prbh.g_00832
OG0002019	Prak.g_01520	Prbh.g_01950
OG0002030	Prak.g_01558	Prbh.g_01882
OG0002034	Prak.g_00595	Prbh.g_01449
OG0002036	Prak.g_01491	Prbh.g_00197
OG0002052	Prak.g_01024	Prbh.g_01132
OG0002098	Prak.g_01312	Prbh.g_01921
OG0002109	Prak.g_00725	Prbh.g_00836
OG0002122	Prak.g_00719	Prbh.g_00831
OG0002164	Prak.g_00742	Prbh.g_00852
OG0002165	Prak.g_00736	Prbh.g_00845
OG0002176	Prak.g_00631, Prak.g_01513	Prbh.g_00820
OG0002177	Prak.g_00597	Prbh.g_01447
OG0002228	Prak.g_01608	Prbh.g_01836
OG0002232	Prak.g_00810	Prbh.g_00917
OG0002240	Prak.g_00129	Prbh.g_00660
OG0002246	Prak.g_01593	Prbh.g_01831
OG0002282	Prak.g_01485	Prbh.g_00192
OG0002283	Prak.g_01222	Prbh.g_01889
OG0002284	Prak.g_00675	Prbh.g_00787
OG0002293	Prak.g_00674	Prbh.g_00783
OG0002294	Prak.g_00743	Prbh.g_00853
OG0002321	Prak.g_01359	Prbh.g_00058
OG0002344	Prak.g_00375	Prbh.g_00419
OG0002345	Prak.g_00605	Prbh.g_01823
OG0002346	Prak.g_01199	Prbh.g_01310
OG0002348	Prak.g_01511	Prbh.g_01887
OG0002379	Prak.g_01592	Prbh.g_01832
OG0002389	Prak.g_01799	Prbh.g_01625
OG0002397	Prak.g_01004	Prbh.g_00812
OG0002398	Prak.g_01493, Prak.g_01201	Prbh.g_01312
OG0002439	Prak.g_01538	Prbh.g_01850
OG0002442	Prak.g_00655	Prbh.g_00777
OG0002453	Prak.g_01625	Prbh.g_01846
OG0002455	Prak.g_01533	Prbh.g_01886
OG0002456	Prak.g_01812	Prbh.g_01611
OG0002497	Prak.g_00682	Prbh.g_00796
OG0002499	Prak.g_01501	Prbh.g_00208
OG0002500	Prak.g_01504	Prbh.g_00207
OG0002501	Prak.g_00653	Prbh.g_01842
OG0002502	Prak.g_00738	Prbh.g_00847
OG0002503	Prak.g_00429	Prbh.g_00364
OG0002504	Prak.g_00836	Prbh.g_00944
OG0002505	Prak.g_01523	Prbh.g_01403
OG0002508	Prak.g_00681	Prbh.g_00808
OG0002509	Prak.g_00676	Prbh.g_00798
OG0002510	Prak.g_00718	Prbh.g_00830
OG0002511	Prak.g_00302	Prbh.g_00495
OG0002512	Prak.g_00598	Prbh.g_01446
OG0002513	Prak.g_01205	Prbh.g_01315
OG0002514	Prak.g_01471	Prbh.g_00180
OG0002515	Prak.g_01554	Prbh.g_01864
OG0002516	Prak.g_01203	Prbh.g_01314
OG0002517	Prak.g_00693	Prbh.g_00210
OG0002564	Prak.g_01510	Prbh.g_00209
OG0002583	Prak.g_01502	Prbh.g_01404
OG0002584	Prak.g_01032	Prbh.g_01140
OG0002586	Prak.g_00804	Prbh.g_00911
OG0002587	Prak.g_01620	Prbh.g_01795
OG0002646	Prak.g_01813	Prbh.g_01610
OG0002656	Prak.g_01256	Prbh.g_01354
OG0002657	Prak.g_01529	Prbh.g_00942
OG0002658	Prak.g_01195	Prbh.g_01306
OG0002660	Prak.g_01232	Prbh.g_01338
OG0002661	Prak.g_01245	Prbh.g_01346
OG0002662	Prak.g_01541	Prbh.g_01352
OG0002663	Prak.g_01624	Prbh.g_01822
OG0002727	Prak.g_01036	Prbh.g_01145
OG0002728	Prak.g_00740	Prbh.g_00849
OG0002729	Prak.g_01492	Prbh.g_00198
OG0002818	Prak.g_00733	Prbh.g_00843
OG0002821	Prak.g_00063	Prbh.g_00724
OG0002822	Prak.g_00064	Prbh.g_00723
OG0002823	Prak.g_00415	Prbh.g_00378
OG0002824	Prak.g_00685	Prbh.g_00811
OG0002825	Prak.g_00729	Prbh.g_00838
OG0002826	Prak.g_01070	Prbh.g_01180
OG0002827	Prak.g_01148	Prbh.g_01258
OG0002828	Prak.g_01206	Prbh.g_01316
OG0002829	Prak.g_01213	Prbh.g_01323
OG0002830	Prak.g_01489	Prbh.g_00817
OG0002832	Prak.g_01524	Prbh.g_01874
OG0002833	Prak.g_01591	Prbh.g_01833
OG0002834	Prak.g_01594	Prbh.g_01830
OG0002836	Prak.g_01644	Prbh.g_01783
OG0002919	Prak.g_00611	Prbh.g_01438
OG0002920	Prak.g_00670	Prbh.g_00795
OG0002921	Prak.g_00678	Prbh.g_00807
OG0002922	Prak.g_00679	Prbh.g_00809
OG0002923	Prak.g_00686	Prbh.g_01023
OG0002924	Prak.g_00694	Prbh.g_01847
OG0002925	Prak.g_00707	Prbh.g_00823
OG0002926	Prak.g_00724	Prbh.g_00835
OG0002928	Prak.g_01262	Prbh.g_01361
OG0002929	Prak.g_01559	Prbh.g_01884
OG0002930	Prak.g_01801	Prbh.g_01623
OG0003071	Prak.g_00309	Prbh.g_00488
OG0003073	Prak.g_00638	Prbh.g_01804
OG0003074	Prak.g_00664	Prbh.g_00780
OG0003076	Prak.g_00833	Prbh.g_00940
OG0003077	Prak.g_00943	Prbh.g_01053
OG0003078	Prak.g_01008	Prbh.g_01117
OG0003079	Prak.g_01033	Prbh.g_01141
OG0003080	Prak.g_01250	Prbh.g_01349
OG0003082	Prak.g_01583	Prbh.g_00778
OG0003083	Prak.g_01586	Prbh.g_01891
