Orthogroup	Prak	Pral
OG0001154	Prak.g_01424	Pral.g_01127
OG0001155	Prak.g_01441	Pral.g_01108
OG0001156	Prak.g_01444	Pral.g_01105
OG0001157	Prak.g_01445	Pral.g_01104
OG0001158	Prak.g_01446	Pral.g_01103
OG0001159	Prak.g_01447	Pral.g_01102
OG0001160	Prak.g_01473	Pral.g_01076
OG0001161	Prak.g_01588	Pral.g_00045
OG0001163	Prak.g_01636	Pral.g_00098
OG0001164	Prak.g_01640	Pral.g_00102
OG0001165	Prak.g_01643	Pral.g_00105
OG0001166	Prak.g_01664	Pral.g_00126
OG0001167	Prak.g_01681	Pral.g_00143
OG0001168	Prak.g_01683	Pral.g_00145
OG0001169	Prak.g_01685	Pral.g_00147
OG0001170	Prak.g_01687	Pral.g_00149
OG0001171	Prak.g_01697	Pral.g_00160
OG0001172	Prak.g_01713	Pral.g_00175
OG0001173	Prak.g_01714	Pral.g_00176
OG0001174	Prak.g_01722	Pral.g_00184
OG0001175	Prak.g_01723	Pral.g_00185
OG0001176	Prak.g_01731	Pral.g_00194
OG0001177	Prak.g_01733	Pral.g_00196
OG0001178	Prak.g_01650	Pral.g_00112
OG0001179	Prak.g_01763	Pral.g_00226
OG0001180	Prak.g_01786	Pral.g_00249
OG0001181	Prak.g_01790	Pral.g_00253
OG0001182	Prak.g_01798	Pral.g_00261
OG0001183	Prak.g_01803	Pral.g_00267
OG0001184	Prak.g_01821	Pral.g_00284
OG0001185	Prak.g_01837	Pral.g_00300
OG0001186	Prak.g_01861	Pral.g_00324
OG0001187	Prak.g_01864	Pral.g_00327
OG0001188	Prak.g_01866	Pral.g_00329
OG0001189	Prak.g_01883	Pral.g_00346
OG0001190	Prak.g_01888	Pral.g_00351
OG0001191	Prak.g_01898	Pral.g_00361
OG0001192	Prak.g_01903	Pral.g_00366
OG0001193	Prak.g_01915	Pral.g_00380
OG0001194	Prak.g_01916	Pral.g_00381
OG0001195	Prak.g_01917	Pral.g_00382
OG0001196	Prak.g_01933	Pral.g_00398
OG0001197	Prak.g_01935	Pral.g_00400
OG0001198	Prak.g_01942	Pral.g_00407
OG0001200	Prak.g_00081	Pral.g_00971
OG0001201	Prak.g_00114	Pral.g_00939
OG0001203	Prak.g_00254	Pral.g_00802
OG0001205	Prak.g_00407	Pral.g_00648
OG0001206	Prak.g_00427	Pral.g_00626
OG0001207	Prak.g_00438	Pral.g_00615
OG0001208	Prak.g_00443	Pral.g_00609
OG0001209	Prak.g_00494	Pral.g_00555
OG0001210	Prak.g_00499	Pral.g_00550
OG0001211	Prak.g_00510	Pral.g_00540
OG0001212	Prak.g_00557	Pral.g_00493
OG0001213	Prak.g_00592	Pral.g_00458
OG0001214	Prak.g_01106	Pral.g_01438
OG0001215	Prak.g_00818	Pral.g_01751
OG0001216	Prak.g_00839	Pral.g_01727
OG0001217	Prak.g_00728	Pral.g_00023
OG0001218	Prak.g_01235	Pral.g_01308
OG0001219	Prak.g_00944	Pral.g_01660
OG0001220	Prak.g_00901	Pral.g_01542
OG0001221	Prak.g_00781	Pral.g_01788
OG0001222	Prak.g_01023	Pral.g_01605
OG0001223	Prak.g_00991	Pral.g_01610
OG0001224	Prak.g_00924	Pral.g_01565
OG0001225	Prak.g_00922	Pral.g_01563
OG0001226	Prak.g_00600	Pral.g_01320, Pral.g_00967
OG0001227	Prak.g_01220	Pral.g_01327
OG0001228	Prak.g_01122	Pral.g_01421
OG0001229	Prak.g_01234	Pral.g_01299
OG0001230	Prak.g_01384	Pral.g_01174
OG0001232	Prak.g_01668	Pral.g_00130
OG0001233	Prak.g_01688	Pral.g_00150
OG0001234	Prak.g_01725	Pral.g_00188
OG0001235	Prak.g_01729	Pral.g_00192
OG0001236	Prak.g_01818	Pral.g_00281
OG0001237	Prak.g_01822	Pral.g_00285
OG0001238	Prak.g_01899	Pral.g_00362
OG0001239	Prak.g_00076	Pral.g_00976
OG0001240	Prak.g_00097	Pral.g_00954
OG0001241	Prak.g_00107	Pral.g_00945
OG0001242	Prak.g_00127	Pral.g_00926
OG0001243	Prak.g_00134	Pral.g_00919
OG0001244	Prak.g_00149	Pral.g_00904
OG0001245	Prak.g_01211	Pral.g_01840
OG0001247	Prak.g_00811	Pral.g_01758
OG0001248	Prak.g_00813	Pral.g_01756
OG0001249	Prak.g_00353	Pral.g_00701
OG0001250	Prak.g_00888	Pral.g_01529
OG0001251	Prak.g_00749	Pral.g_01819
OG0001253	Prak.g_00603	Pral.g_01032
OG0001254	Prak.g_01552	Pral.g_00076
OG0001256	Prak.g_01480	Pral.g_01069
OG0001258	Prak.g_01641	Pral.g_00103
OG0001259	Prak.g_01686	Pral.g_00148
OG0001260	Prak.g_01703	Pral.g_00166
OG0001261	Prak.g_01771	Pral.g_00234
OG0001262	Prak.g_01881	Pral.g_00344
OG0001263	Prak.g_00136	Pral.g_00917
OG0001265	Prak.g_00126	Pral.g_00927
OG0001266	Prak.g_00216	Pral.g_00841
OG0001267	Prak.g_00298	Pral.g_00759
OG0001268	Prak.g_00361	Pral.g_00693
OG0001269	Prak.g_00900	Pral.g_01541
OG0001270	Prak.g_00396	Pral.g_00660
OG0001271	Prak.g_00433	Pral.g_00620
OG0001272	Prak.g_00447	Pral.g_00605
OG0001273	Prak.g_01112	Pral.g_01432
OG0001274	Prak.g_00240	Pral.g_00818
OG0001275	Prak.g_01001	Pral.g_01585
OG0001276	Prak.g_01015	Pral.g_01597
OG0001277	Prak.g_01921	Pral.g_01703
OG0001278	Prak.g_01118	Pral.g_01425
OG0001279	Prak.g_00668	Pral.g_00024
OG0001280	Prak.g_01276	Pral.g_01282
OG0001281	Prak.g_01282	Pral.g_01276
OG0001282	Prak.g_01330	Pral.g_01221
OG0001283	Prak.g_01930	Pral.g_00394
OG0001284	Prak.g_01466	Pral.g_01082
OG0001285	Prak.g_01671	Pral.g_00133
OG0001286	Prak.g_01784	Pral.g_00247
OG0001287	Prak.g_01844	Pral.g_00307
OG0001288	Prak.g_01854	Pral.g_00317
OG0001289	Prak.g_00091	Pral.g_00960
OG0001290	Prak.g_00106	Pral.g_00946
OG0001291	Prak.g_00144	Pral.g_00909
OG0001292	Prak.g_00265	Pral.g_00791
OG0001293	Prak.g_00278	Pral.g_00778
OG0001296	Prak.g_00470	Pral.g_00581
OG0001297	Prak.g_00475	Pral.g_00576
OG0001298	Prak.g_00537	Pral.g_00511
OG0001299	Prak.g_01075	Pral.g_01468
OG0001300	Prak.g_00822	Pral.g_01747
OG0001301	Prak.g_00827	Pral.g_01742
OG0001302	Prak.g_00940	Pral.g_01663
OG0001304	Prak.g_01028	Pral.g_01577
OG0001305	Prak.g_00916	Pral.g_01557
OG0001306	Prak.g_01187	Pral.g_01352
OG0001307	Prak.g_01304	Pral.g_01238
OG0001308	Prak.g_01401	Pral.g_01151
OG0001309	Prak.g_01508	Pral.g_00572
OG0001310	Prak.g_01658	Pral.g_00120
OG0001311	Prak.g_01017	Pral.g_01599
OG0001312	Prak.g_00953	Pral.g_01651
OG0001315	Prak.g_01225	Pral.g_01326
OG0001316	Prak.g_00148	Pral.g_00905
OG0001317	Prak.g_00250	Pral.g_00806
OG0001318	Prak.g_00274	Pral.g_00782
OG0001319	Prak.g_00291	Pral.g_00766
OG0001320	Prak.g_01573, Prak.g_01606	Pral.g_00062
OG0001321	Prak.g_00413	Pral.g_00642
OG0001322	Prak.g_00414	Pral.g_00641
OG0001323	Prak.g_00480	Pral.g_00570
OG0001324	Prak.g_00823	Pral.g_01746
OG0001325	Prak.g_01058	Pral.g_01724
OG0001327	Prak.g_00758	Pral.g_01810
OG0001330	Prak.g_01497	Pral.g_01047
OG0001331	Prak.g_01335	Pral.g_01216
OG0001332	Prak.g_01437	Pral.g_01112
OG0001333	Prak.g_01682	Pral.g_00144
OG0001334	Prak.g_01806	Pral.g_00270
OG0001335	Prak.g_01807	Pral.g_00271
OG0001337	Prak.g_00348	Pral.g_00707
OG0001338	Prak.g_00351	Pral.g_00704
OG0001339	Prak.g_00109	Pral.g_00943
OG0001340	Prak.g_00349	Pral.g_00706
OG0001341	Prak.g_01227	Pral.g_01304
OG0001342	Prak.g_01627	Pral.g_00090
OG0001343	Prak.g_00746	Pral.g_01822
OG0001344	Prak.g_01168	Pral.g_01371
OG0001345	Prak.g_01152	Pral.g_01389
OG0001346	Prak.g_01278	Pral.g_01280
OG0001348	Prak.g_01512	Pral.g_01303
OG0001350	Prak.g_00253	Pral.g_00803
OG0001351	Prak.g_00419	Pral.g_00634
OG0001352	Prak.g_00807	Pral.g_01762
OG0001353	Prak.g_00878	Pral.g_01520
OG0001354	Prak.g_00983	Pral.g_01617
OG0001355	Prak.g_01037	Pral.g_01040
OG0001359	Prak.g_00747	Pral.g_01821
OG0001362	Prak.g_01405	Pral.g_01147
OG0001363	Prak.g_01407	Pral.g_01145
OG0001364	Prak.g_01809	Pral.g_00273
OG0001365	Prak.g_01892	Pral.g_00355
OG0001368	Prak.g_00699, Prak.g_00633	Pral.g_01702
OG0001369	Prak.g_00096	Pral.g_00955
OG0001371	Prak.g_00806	Pral.g_01763
OG0001372	Prak.g_00601	Pral.g_00043
OG0001375	Prak.g_00745	Pral.g_01823
OG0001379	Prak.g_01271	Pral.g_01287
OG0001380	Prak.g_01237	Pral.g_01345
OG0001381	Prak.g_01197	Pral.g_01343
OG0001394	Prak.g_00785	Pral.g_01784
OG0001397	Prak.g_01406	Pral.g_01146
OG0001398	Prak.g_01537	Pral.g_01710
OG0001401	Prak.g_00883	Pral.g_01672
OG0001402	Prak.g_00586	Pral.g_00463
OG0001403	Prak.g_00031	Pral.g_01013
OG0001404	Prak.g_00073	Pral.g_00979
OG0001407	Prak.g_01244	Pral.g_00051
OG0001409	Prak.g_01164	Pral.g_01376
OG0001410	Prak.g_01303	Pral.g_01237
OG0001414	Prak.g_00245	Pral.g_00812
OG0001415	Prak.g_00247	Pral.g_00810
OG0001418	Prak.g_00812	Pral.g_01757
OG0001419	Prak.g_01243	Pral.g_00052
OG0001421	Prak.g_01481	Pral.g_01068
OG0001424	Prak.g_00709	Pral.g_01853
OG0001425	Prak.g_01902	Pral.g_00365
OG0001429	Prak.g_00945	Pral.g_01659
OG0001430	Prak.g_01236	Pral.g_01309
OG0001431	Prak.g_01522	Pral.g_00046
OG0001434	Prak.g_00790	Pral.g_01779
OG0001435	Prak.g_00766	Pral.g_01803
OG0001437	Prak.g_00246	Pral.g_00811
OG0001443	Prak.g_01233	Pral.g_01300
OG0001446	Prak.g_00717	Pral.g_00048
OG0001448	Prak.g_00417	Pral.g_01851
OG0001450	Prak.g_00815	Pral.g_01754
OG0001451	Prak.g_00912	Pral.g_01553
OG0001455	Prak.g_01228	Pral.g_00019
OG0001461	Prak.g_00057	Pral.g_00457
OG0001463	Prak.g_00305	Pral.g_00752
OG0001464	Prak.g_00350	Pral.g_00705
OG0001465	Prak.g_00834	Pral.g_01735
OG0001467	Prak.g_01324	Pral.g_01223
OG0001468	Prak.g_00737	Pral.g_01834
OG0001476	Prak.g_01165	Pral.g_01374
OG0001481	Prak.g_01257	Pral.g_00671
OG0001484	Prak.g_01496	Pral.g_01053
OG0001485	Prak.g_00661	Pral.g_00065
OG0001486	Prak.g_01174	Pral.g_01365
OG0001487	Prak.g_01431	Pral.g_01120
OG0001488	Prak.g_01159	Pral.g_01381
OG0001489	Prak.g_01795	Pral.g_00258
OG0001491	Prak.g_00937	Pral.g_01665
OG0001498	Prak.g_00380	Pral.g_00675
OG0001500	Prak.g_00280	Pral.g_00776
OG0001501	Prak.g_00756	Pral.g_01691
OG0001503	Prak.g_00723	Pral.g_01902
OG0001506	Prak.g_01435	Pral.g_01115
OG0001510	Prak.g_01848	Pral.g_00311
OG0001511	Prak.g_00118	Pral.g_00935
OG0001512	Prak.g_01229	Pral.g_01297
OG0001515	Prak.g_00820	Pral.g_01749
OG0001516	Prak.g_01078	Pral.g_01465
OG0001517	Prak.g_00357	Pral.g_00697
OG0001518	Prak.g_01901	Pral.g_00364
OG0001519	Prak.g_01906	Pral.g_00369
OG0001521	Prak.g_00935	Pral.g_01689
OG0001522	Prak.g_00879	Pral.g_01521
OG0001523	Prak.g_01555	Pral.g_00073
OG0001524	Prak.g_01556	Pral.g_00072
OG0001526	Prak.g_00061	Pral.g_01055
OG0001527	Prak.g_00523	Pral.g_00526
OG0001529	Prak.g_00041	Pral.g_01004
OG0001530	Prak.g_00117	Pral.g_00936
OG0001531	Prak.g_00255	Pral.g_00801
OG0001532	Prak.g_01141	Pral.g_01402
OG0001534	Prak.g_01029	Pral.g_01576
OG0001535	Prak.g_01013	Pral.g_01596
OG0001536	Prak.g_00969	Pral.g_01631
OG0001537	Prak.g_00782	Pral.g_01787
OG0001538	Prak.g_00850	Pral.g_01493
OG0001539	Prak.g_00760	Pral.g_01808
OG0001540	Prak.g_00138	Pral.g_00915
OG0001541	Prak.g_00192	Pral.g_00864
OG0001542	Prak.g_00198	Pral.g_00858
OG0001543	Prak.g_01263	Pral.g_01305
OG0001544	Prak.g_01905	Pral.g_00368
OG0001545	Prak.g_01920	Pral.g_00385
OG0001550	Prak.g_00727	Pral.g_01701
OG0001552	Prak.g_01484	Pral.g_01067
OG0001557	Prak.g_00786	Pral.g_01783
OG0001559	Prak.g_00116	Pral.g_00937
OG0001560	Prak.g_00105	Pral.g_00947
OG0001561	Prak.g_01019	Pral.g_01601
OG0001562	Prak.g_01006	Pral.g_01589
OG0001563	Prak.g_01779	Pral.g_00242
OG0001565	Prak.g_00642	Pral.g_01872
OG0001566	Prak.g_00803	Pral.g_01767
OG0001571	Prak.g_00671	Pral.g_00034
OG0001574	Prak.g_00521	Pral.g_00528
OG0001575	Prak.g_00526	Pral.g_00523
OG0001576	Prak.g_01291	Pral.g_01268
OG0001577	Prak.g_01177	Pral.g_01362
OG0001579	Prak.g_00346	Pral.g_00709
OG0001580	Prak.g_00048	Pral.g_00997
OG0001581	Prak.g_01296	Pral.g_00670
OG0001583	Prak.g_00936	Pral.g_01666
OG0001584	Prak.g_01065	Pral.g_01478
OG0001587	Prak.g_01705	Pral.g_00168
OG0001588	Prak.g_00387	Pral.g_01229
OG0001589	Prak.g_01690	Pral.g_00153
OG0001591	Prak.g_00799	Pral.g_01770
OG0001592	Prak.g_00047	Pral.g_00998
OG0001595	Prak.g_00071	Pral.g_00981
OG0001596	Prak.g_00080	Pral.g_00972
OG0001597	Prak.g_01432	Pral.g_01119
OG0001598	Prak.g_00825	Pral.g_01744
OG0001599	Prak.g_00425	Pral.g_00628
OG0001600	Prak.g_00472	Pral.g_00579
OG0001601	Prak.g_00801	Pral.g_01768
OG0001603	Prak.g_00939	Pral.g_01664
OG0001604	Prak.g_00778	Pral.g_01791
OG0001605	Prak.g_00722	Pral.g_01844
OG0001606	Prak.g_00732	Pral.g_01855
OG0001607	Prak.g_00659	Pral.g_01892
OG0001608	Prak.g_01031	Pral.g_01693
OG0001609	Prak.g_01433	Pral.g_01117
OG0001610	Prak.g_01436	Pral.g_01113
OG0001611	Prak.g_01566	Pral.g_01862
OG0001614	Prak.g_01836	Pral.g_00299
OG0001616	Prak.g_01149	Pral.g_01392
OG0001617	Prak.g_00824	Pral.g_01745
OG0001619	Prak.g_00962	Pral.g_01641
OG0001620	Prak.g_00365	Pral.g_00689
OG0001621	Prak.g_00270	Pral.g_00786
OG0001622	Prak.g_01929	Pral.g_00393
OG0001628	Prak.g_00599	Pral.g_00451
OG0001630	Prak.g_00754	Pral.g_01814
OG0001636	Prak.g_00035	Pral.g_01010
OG0001638	Prak.g_01656	Pral.g_00118
OG0001639	Prak.g_01440	Pral.g_01109
OG0001640	Prak.g_00932	Pral.g_01572
OG0001642	Prak.g_00899	Pral.g_01540
OG0001644	Prak.g_01048	Pral.g_01714
OG0001648	Prak.g_01581	Pral.g_00087, Pral.g_01294
OG0001650	Prak.g_01605	Pral.g_00060
OG0001650	Prak.g_01519	Pral.g_00441
OG0001651	Prak.g_01208	Pral.g_01863
OG0001654	Prak.g_01438	Pral.g_01111
OG0001656	Prak.g_00345	Pral.g_00710
OG0001657	Prak.g_00167	Pral.g_00889
OG0001658	Prak.g_00043	Pral.g_01002
OG0001659	Prak.g_01517	Pral.g_00433
OG0001661	Prak.g_00650	Pral.g_01865
OG0001663	Prak.g_01191	Pral.g_01349
OG0001664	Prak.g_01542	Pral.g_00054
OG0001665	Prak.g_01198	Pral.g_01329
OG0001670	Prak.g_00648	Pral.g_00070
OG0001676	Prak.g_00347	Pral.g_00708
OG0001678	Prak.g_01712	Pral.g_00174
OG0001679	Prak.g_00352	Pral.g_00703
OG0001684	Prak.g_00550	Pral.g_00500
OG0001685	Prak.g_00604	Pral.g_00448
OG0001686	Prak.g_01212	Pral.g_01330
OG0001687	Prak.g_00423	Pral.g_00630
OG0001689	Prak.g_01852	Pral.g_00315
OG0001691	Prak.g_00934	Pral.g_01574
OG0001706	Prak.g_01532	Pral.g_00425
OG0001707	Prak.g_01219	Pral.g_01325
OG0001717	Prak.g_00684	Pral.g_00876
OG0001722	Prak.g_00752	Pral.g_01816
OG0001725	Prak.g_01528	Pral.g_00035
OG0001727	Prak.g_01565	Pral.g_01854
OG0001746	Prak.g_01531	Pral.g_00434
OG0001757	Prak.g_00657	Pral.g_01900
OG0001770	Prak.g_01560	Pral.g_00001, Pral.g_00027, Pral.g_00028
OG0001793	Prak.g_00634, Prak.g_00700	Pral.g_00423
OG0001795	Prak.g_01612, Prak.g_00735	Pral.g_01836
OG0001802	Prak.g_00673, Prak.g_01231	Pral.g_00030
OG0001916	Prak.g_00457	Pral.g_00594
OG0001955	Prak.g_01525	Pral.g_01307
OG0001956	Prak.g_00906	Pral.g_01547
OG0001963	Prak.g_01500	Pral.g_01049
OG0001977	Prak.g_01911	Pral.g_00376
OG0001988	Prak.g_01253	Pral.g_00011
OG0002036	Prak.g_01491	Pral.g_01048
OG0002052	Prak.g_01024	Pral.g_01606
OG0002096	Prak.g_01364, Prak.g_00698	Pral.g_01733
OG0002164	Prak.g_00742	Pral.g_01310, Pral.g_01827
OG0002165	Prak.g_00736	Pral.g_01835
OG0002176	Prak.g_00631, Prak.g_01513	Pral.g_01857
OG0002177	Prak.g_00597	Pral.g_00453
OG0002228	Prak.g_01608	Pral.g_00068
OG0002232	Prak.g_00810	Pral.g_01759
OG0002240	Prak.g_00129	Pral.g_00924
OG0002246	Prak.g_01593	Pral.g_00081
OG0002282	Prak.g_01485	Pral.g_01066
OG0002283	Prak.g_01222	Pral.g_01317
OG0002284	Prak.g_00675	Pral.g_00442
OG0002293	Prak.g_00674	Pral.g_01734
OG0002294	Prak.g_00743	Pral.g_01825
OG0002345	Prak.g_00605	Pral.g_00036
OG0002346	Prak.g_01199	Pral.g_01328
OG0002348	Prak.g_01511	Pral.g_00033
OG0002379	Prak.g_01592	Pral.g_00067
OG0002397	Prak.g_01004	Pral.g_01668
OG0002398	Prak.g_01493, Prak.g_01201	Pral.g_01341
OG0002436	Prak.g_01575	Pral.g_00071
OG0002439	Prak.g_01538	Pral.g_01306
OG0002442	Prak.g_00655	Pral.g_01894
OG0002453	Prak.g_01625	Pral.g_00079
OG0002455	Prak.g_01533	Pral.g_00041, Pral.g_01318
OG0002456	Prak.g_01812	Pral.g_00276
OG0002497	Prak.g_00682	Pral.g_00424
OG0002500	Prak.g_01504	Pral.g_01847
OG0002501	Prak.g_00653	Pral.g_01315
OG0002502	Prak.g_00738	Pral.g_01833
OG0002503	Prak.g_00429	Pral.g_00624
OG0002504	Prak.g_00836	Pral.g_01730
OG0002505	Prak.g_01523	Pral.g_00026
OG0002508	Prak.g_00681	Pral.g_01732
OG0002509	Prak.g_00676	Pral.g_00086
OG0002510	Prak.g_00718	Pral.g_01700
OG0002511	Prak.g_00302	Pral.g_01838
OG0002512	Prak.g_00598	Pral.g_00452
OG0002513	Prak.g_01205	Pral.g_01338
OG0002514	Prak.g_01471	Pral.g_01077
OG0002515	Prak.g_01554	Pral.g_00074
OG0002516	Prak.g_01203	Pral.g_01339
OG0002517	Prak.g_00693	Pral.g_01031
OG0002583	Prak.g_01502	Pral.g_01226, Pral.g_01301
OG0002584	Prak.g_01032	Pral.g_01695
OG0002586	Prak.g_00804	Pral.g_01765
OG0002587	Prak.g_01620	Pral.g_00084
OG0002646	Prak.g_01813	Pral.g_01186
OG0002654	Prak.g_01223	Pral.g_01850
OG0002655	Prak.g_01239	Pral.g_00432
OG0002659	Prak.g_00734	Pral.g_01837
OG0002661	Prak.g_01245	Pral.g_01051
OG0002662	Prak.g_01541	Pral.g_00055
OG0002729	Prak.g_01492	Pral.g_01841
OG0002818	Prak.g_00733	Pral.g_01839
OG0002819	Prak.g_01574	Pral.g_01293
OG0002823	Prak.g_00415	Pral.g_01050
OG0002824	Prak.g_00685	Pral.g_00447
OG0002826	Prak.g_01070	Pral.g_01473
OG0002827	Prak.g_01148	Pral.g_01393
OG0002828	Prak.g_01206	Pral.g_00431
OG0002829	Prak.g_01213	Pral.g_01867
OG0002830	Prak.g_01489	Pral.g_01062
OG0002831	Prak.g_01509, Prak.g_01503	Pral.g_00018, Pral.g_00031
OG0002834	Prak.g_01594	Pral.g_00080
OG0002836	Prak.g_01644	Pral.g_00106
OG0002922	Prak.g_00679	Pral.g_01903
OG0002923	Prak.g_00686	Pral.g_00427
OG0002925	Prak.g_00707	Pral.g_01852
OG0002927	Prak.g_00941	Pral.g_01662
OG0002929	Prak.g_01559	Pral.g_00042
OG0002930	Prak.g_01801	Pral.g_00264
OG0003070	Prak.g_00244	Pral.g_00814
OG0003075	Prak.g_00744	Pral.g_01824
OG0003236	Prak.g_00643	Pral.g_01873
OG0003238	Prak.g_00677	Pral.g_01298
OG0003241	Prak.g_01539	Pral.g_00429
OG0003244	Prak.g_01626	Pral.g_00089
