Orthogroup	Prai	Syab
OG0001170	Prai.g_01680	Syab.g_02328
OG0001171	Prai.g_01689	Syab.g_02339
OG0001172	Prai.g_01704	Syab.g_00371
OG0001173	Prai.g_01705	Syab.g_00372
OG0001174	Prai.g_01713	Syab.g_00380
OG0001175	Prai.g_01714	Syab.g_00381
OG0001176	Prai.g_01721	Syab.g_00398
OG0001177	Prai.g_01724	Syab.g_00396
OG0001178	Prai.g_01729	Syab.g_02263
OG0001179	Prai.g_01761	Syab.g_00427
OG0001180	Prai.g_01788	Syab.g_00453
OG0001181	Prai.g_01792	Syab.g_00457
OG0001182	Prai.g_01799	Syab.g_00467
OG0001183	Prai.g_01803	Syab.g_00474
OG0001184	Prai.g_01819	Syab.g_00196
OG0001185	Prai.g_01833	Syab.g_00119
OG0001186	Prai.g_01856	Syab.g_00085
OG0001187	Prai.g_01862	Syab.g_00081
OG0001188	Prai.g_01864	Syab.g_00079
OG0001189	Prai.g_01881	Syab.g_00058
OG0001190	Prai.g_01885	Syab.g_02755
OG0001191	Prai.g_01895	Syab.g_02771
OG0001192	Prai.g_01899	Syab.g_02778
OG0001193	Prai.g_01909	Syab.g_02827
OG0001194	Prai.g_01910	Syab.g_02833
OG0001195	Prai.g_01911	Syab.g_02834
OG0001196	Prai.g_01924	Syab.g_02896
OG0001197	Prai.g_01925	Syab.g_02898
OG0001198	Prai.g_01933	Syab.g_02911
OG0001199	Prai.g_00074	Syab.g_02440
OG0001200	Prai.g_00076	Syab.g_02442
OG0001201	Prai.g_00108	Syab.g_02501
OG0001202	Prai.g_00210	Syab.g_02635
OG0001203	Prai.g_00249	Syab.g_02369
OG0001204	Prai.g_00256	Syab.g_00353
OG0001205	Prai.g_00476	Syab.g_00593
OG0001206	Prai.g_00493	Syab.g_00641
OG0001207	Prai.g_00507	Syab.g_02088
OG0001208	Prai.g_00512	Syab.g_02098
OG0001209	Prai.g_00563	Syab.g_02038
OG0001210	Prai.g_00568	Syab.g_02030
OG0001211	Prai.g_00578	Syab.g_02013
OG0001212	Prai.g_00624	Syab.g_01955
OG0001213	Prai.g_00658	Syab.g_01886
OG0001214	Prai.g_00666	Syab.g_01872
OG0001215	Prai.g_00719	Syab.g_01171
OG0001216	Prai.g_00750	Syab.g_01269
OG0001217	Prai.g_00894	Syab.g_01464
OG0001218	Prai.g_00887	Syab.g_00723
OG0001220	Prai.g_00795	Syab.g_01737
OG0001221	Prai.g_01035	Syab.g_01607
OG0001222	Prai.g_00997	Syab.g_01396
OG0001223	Prai.g_00971	Syab.g_01345
OG0001224	Prai.g_00922	Syab.g_01214
OG0001225	Prai.g_00920	Syab.g_01212
OG0001226	Prai.g_01083	Syab.g_02450
OG0001227	Prai.g_01101	Syab.g_00891
OG0001228	Prai.g_01218	Syab.g_01697
OG0001229	Prai.g_01368	Syab.g_01184
OG0001230	Prai.g_01455	Syab.g_00791
OG0001231	Prai.g_01560	Syab.g_00017
OG0001232	Prai.g_01661	Syab.g_02306
OG0001233	Prai.g_01681	Syab.g_02329
OG0001234	Prai.g_01716	Syab.g_00385
OG0001235	Prai.g_01726	Syab.g_00391
OG0001236	Prai.g_01816	Syab.g_00200
OG0001237	Prai.g_01820	Syab.g_00192
OG0001238	Prai.g_01896	Syab.g_02773
OG0001239	Prai.g_00071	Syab.g_02437
OG0001240	Prai.g_00093	Syab.g_02484
OG0001241	Prai.g_00101	Syab.g_02494
OG0001242	Prai.g_00119	Syab.g_02525
OG0001243	Prai.g_00125	Syab.g_02533
OG0001244	Prai.g_00141	Syab.g_02561
OG0001245	Prai.g_00392	Syab.g_01762
OG0001246	Prai.g_00534	Syab.g_02126
OG0001247	Prai.g_00712	Syab.g_02825
OG0001248	Prai.g_00714	Syab.g_01163
OG0001249	Prai.g_00869	Syab.g_00514
OG0001250	Prai.g_00806	Syab.g_01714
OG0001252	Prai.g_00927	Syab.g_01228
OG0001253	Prai.g_01102	Syab.g_01761
OG0001254	Prai.g_01145	Syab.g_01749
OG0001255	Prai.g_01156	Syab.g_01846
OG0001256	Prai.g_01553	Syab.g_02238
OG0001257	Prai.g_01559	Syab.g_01610
OG0001258	Prai.g_01635	Syab.g_02250
OG0001259	Prai.g_01679	Syab.g_02327
OG0001260	Prai.g_01695	Syab.g_02350
OG0001261	Prai.g_01769	Syab.g_00436
OG0001262	Prai.g_01879	Syab.g_00060
OG0001263	Prai.g_00128	Syab.g_02536
OG0001265	Prai.g_00118	Syab.g_02523
OG0001266	Prai.g_00214	Syab.g_02639
OG0001267	Prai.g_00293	Syab.g_00295
OG0001268	Prai.g_00352	Syab.g_00529
OG0001269	Prai.g_00372	Syab.g_01809
OG0001270	Prai.g_00465	Syab.g_00579
OG0001271	Prai.g_00502	Syab.g_00694
OG0001272	Prai.g_00516	Syab.g_02102
OG0001273	Prai.g_00660	Syab.g_01878
OG0001275	Prai.g_00961	Syab.g_01330
OG0001276	Prai.g_00942	Syab.g_01313
OG0001277	Prai.g_01090	Syab.g_02163
OG0001278	Prai.g_01223	Syab.g_01152
OG0001279	Prai.g_01583	Syab.g_01807
OG0001280	Prai.g_01334	Syab.g_00918
OG0001281	Prai.g_01340	Syab.g_00906
OG0001282	Prai.g_01371	Syab.g_02086
OG0001284	Prai.g_01532	Syab.g_02211
OG0001285	Prai.g_01664	Syab.g_02309
OG0001286	Prai.g_01786	Syab.g_00451
OG0001287	Prai.g_01840	Syab.g_00111
OG0001288	Prai.g_01849	Syab.g_00094
OG0001289	Prai.g_00087	Syab.g_02465
OG0001290	Prai.g_00100	Syab.g_02493
OG0001291	Prai.g_00135	Syab.g_02546
OG0001292	Prai.g_00261	Syab.g_00348
OG0001293	Prai.g_00274	Syab.g_00322
OG0001294	Prai.g_00389	Syab.g_01564
OG0001295	Prai.g_00498	Syab.g_01215
OG0001296	Prai.g_00539	Syab.g_02132
OG0001298	Prai.g_00605	Syab.g_01980
OG0001299	Prai.g_00695	Syab.g_01557
OG0001300	Prai.g_00722	Syab.g_01180
OG0001301	Prai.g_00725	Syab.g_01197
OG0001302	Prai.g_00860	Syab.g_01844
OG0001304	Prai.g_00933	Syab.g_01298
OG0001305	Prai.g_00914	Syab.g_01204
OG0001306	Prai.g_01158	Syab.g_00941
OG0001307	Prai.g_01354	Syab.g_01552
OG0001308	Prai.g_01473	Syab.g_00759
OG0001309	Prai.g_01557	Syab.g_02142
OG0001310	Prai.g_01650	Syab.g_02288
OG0001312	Prai.g_01008	Syab.g_01414
OG0001315	Prai.g_00061	Syab.g_00472
OG0001316	Prai.g_00140	Syab.g_02552
OG0001317	Prai.g_00245	Syab.g_02373
OG0001318	Prai.g_00269	Syab.g_00333
OG0001321	Prai.g_00482	Syab.g_00616
OG0001322	Prai.g_00483	Syab.g_00617
OG0001323	Prai.g_00548	Syab.g_02145
OG0001324	Prai.g_00723	Syab.g_01181
OG0001325	Prai.g_00753	Syab.g_01273
OG0001327	Prai.g_01075	Syab.g_01643
OG0001328	Prai.g_01100	Syab.g_01616
OG0001330	Prai.g_01309	Syab.g_00925
OG0001331	Prai.g_01376	Syab.g_02081
OG0001332	Prai.g_01504	Syab.g_02165
OG0001333	Prai.g_01675	Syab.g_02323
OG0001334	Prai.g_01806	Syab.g_00483
OG0001335	Prai.g_01807	Syab.g_00484
OG0001336	Prai.g_01921	Syab.g_02886
OG0001339	Prai.g_00103	Syab.g_02496
OG0001340	Prai.g_00341	Syab.g_00503
OG0001341	Prai.g_00897	Syab.g_01779
OG0001343	Prai.g_01062	Syab.g_00359
OG0001344	Prai.g_01175	Syab.g_00974
OG0001345	Prai.g_01190	Syab.g_01008
OG0001346	Prai.g_01336	Syab.g_00914
OG0001348	Prai.g_01587	Syab.g_01258
OG0001349	Prai.g_01407	Syab.g_00150
OG0001351	Prai.g_00485	Syab.g_00625
OG0001353	Prai.g_00815	Syab.g_01702
OG0001358	Prai.g_00649	Syab.g_01900
OG0001359	Prai.g_01061	Syab.g_00360
OG0001360	Prai.g_01103	Syab.g_01010
OG0001361	Prai.g_01187	Syab.g_00154, Syab.g_01005
OG0001362	Prai.g_01477	Syab.g_00754
OG0001363	Prai.g_01479	Syab.g_00752
OG0001364	Prai.g_01809	Syab.g_00211
OG0001365	Prai.g_01889	Syab.g_02760
OG0001369	Prai.g_00092	Syab.g_02483
OG0001375	Prai.g_01063	Syab.g_00358
OG0001376	Prai.g_01069	Syab.g_02782
OG0001377	Prai.g_01070	Syab.g_02781
OG0001378	Prai.g_01112	Syab.g_00578
OG0001381	Prai.g_01364	Syab.g_01937
OG0001382	Prai.g_01575	Syab.g_00393
OG0001394	Prai.g_01031	Syab.g_01599
OG0001397	Prai.g_01478	Syab.g_00753
OG0001398	Prai.g_01601	Syab.g_02457
OG0001404	Prai.g_00068	Syab.g_02433
OG0001405	Prai.g_00339	Syab.g_00486
OG0001406	Prai.g_01068	Syab.g_02783
OG0001407	Prai.g_01081	Syab.g_01158
OG0001408	Prai.g_01086	Syab.g_01826
OG0001409	Prai.g_01178	Syab.g_00988
OG0001410	Prai.g_01355	Syab.g_01550
OG0001413	Prai.g_01547	Syab.g_01812, Syab.g_01904
OG0001414	Prai.g_00240	Syab.g_01938
OG0001415	Prai.g_00242	Syab.g_02471
OG0001416	Prai.g_00490	Syab.g_00909
OG0001417	Prai.g_00500	Syab.g_01359
OG0001419	Prai.g_01082	Syab.g_01159
OG0001420	Prai.g_01122	Syab.g_02155
OG0001428	Prai.g_00183	Syab.g_02594
OG0001430	Prai.g_01271	Syab.g_02743
OG0001432	Prai.g_01545	Syab.g_01818
OG0001438	Prai.g_00306	Syab.g_00280
OG0001439	Prai.g_00320	Syab.g_00248
OG0001443	Prai.g_01602	Syab.g_02794
OG0001447	Prai.g_00126	Syab.g_02534
OG0001448	Prai.g_00380	Syab.g_01789
OG0001449	Prai.g_00413	Syab.g_00357
OG0001450	Prai.g_00716	Syab.g_01081
OG0001452	Prai.g_01058	Syab.g_00338
OG0001454	Prai.g_01096	Syab.g_01808
OG0001462	Prai.g_00034	Syab.g_00042
OG0001463	Prai.g_00299	Syab.g_01104
OG0001467	Prai.g_00868	Syab.g_00805
OG0001471	Prai.g_01548	Syab.g_00253
OG0001472	Prai.g_01556	Syab.g_01800
OG0001473	Prai.g_01857	Syab.g_01813
OG0001477	Prai.g_01254	Syab.g_01191
OG0001480	Prai.g_00382	Syab.g_01836
OG0001481	Prai.g_00386	Syab.g_00621
OG0001482	Prai.g_00488	Syab.g_01349
OG0001484	Prai.g_00893	Syab.g_02849
OG0001486	Prai.g_01169	Syab.g_00967
OG0001492	Prai.g_01220	Syab.g_01155
OG0001493	Prai.g_01228	Syab.g_01147
OG0001496	Prai.g_01252	Syab.g_01188
OG0001497	Prai.g_01253	Syab.g_01190
OG0001499	Prai.g_00060	Syab.g_01112
OG0001502	Prai.g_00877	Syab.g_01733
OG0001505	Prai.g_01394	Syab.g_00189
OG0001514	Prai.g_01251	Syab.g_01187
OG0001520	Prai.g_00406	Syab.g_01992
OG0001522	Prai.g_00814	Syab.g_01703
OG0001527	Prai.g_00591	Syab.g_01998
OG0001532	Prai.g_01199	Syab.g_01024
OG0001547	Prai.g_00875	Syab.g_01440
OG0001554	Prai.g_01555	Syab.g_02753
OG0001555	Prai.g_01569	Syab.g_02418
OG0001562	Prai.g_00949	Syab.g_01324
OG0001565	Prai.g_00447	Syab.g_01837
OG0001567	Prai.g_00876	Syab.g_01441
OG0001568	Prai.g_00874	Syab.g_01439
OG0001570	Prai.g_01255	Syab.g_01443
OG0001582	Prai.g_00499	Syab.g_01881
OG0001625	Prai.g_00271	Syab.g_00328
OG0001627	Prai.g_00889	Syab.g_02167
OG0001634	Prai.g_01582	Syab.g_01560
OG0001647	Prai.g_00285	Syab.g_00304
OG0001669	Prai.g_00043	Syab.g_02892
OG0001712	Prai.g_00427	Syab.g_01764
OG0001726	Prai.g_00425	Syab.g_01087
OG0001745	Prai.g_01544	Syab.g_01769
OG0001922	Prai.g_01350	Syab.g_00153
OG0001924	Prai.g_01283	Syab.g_01915
OG0001925	Prai.g_01284	Syab.g_01916
OG0001926	Prai.g_01285	Syab.g_01917
OG0001927	Prai.g_01286	Syab.g_01918
OG0001993	Prai.g_01281	Syab.g_01913
OG0001994	Prai.g_01282	Syab.g_01914
OG0002092	Prai.g_01240	Syab.g_02904
OG0002106	Prai.g_00396	Syab.g_00956
OG0002112	Prai.g_00417	Syab.g_00267
OG0002157	Prai.g_00418	Syab.g_00266
OG0002158	Prai.g_00416	Syab.g_00268
OG0002375	Prai.g_01408	Syab.g_00151
OG0002395	Prai.g_01628	Syab.g_00265
OG0002560	Prai.g_00408	Syab.g_01474
OG0002723	Prai.g_01409	Syab.g_00152
OG0003067	Prai.g_00430	Syab.g_02253, Syab.g_02254
OG0003335	Prai.g_00398	Syab.g_00143
