Orthogroup	Prbh	Prbf
OG0001069	Prbh.g_01712	Prbf.g_00623
OG0001070	Prbh.g_01711	Prbf.g_00622
OG0001071	Prbh.g_01710	Prbf.g_00621
OG0001072	Prbh.g_01709	Prbf.g_00620
OG0001073	Prbh.g_01708	Prbf.g_00619
OG0001074	Prbh.g_01707	Prbf.g_00618
OG0001075	Prbh.g_01706	Prbf.g_00617
OG0001076	Prbh.g_01705	Prbf.g_00616
OG0001077	Prbh.g_01704	Prbf.g_00615
OG0001078	Prbh.g_01703	Prbf.g_00614
OG0001079	Prbh.g_01702	Prbf.g_00613
OG0001080	Prbh.g_01701	Prbf.g_00612
OG0001081	Prbh.g_01697	Prbf.g_00608
OG0001082	Prbh.g_01696	Prbf.g_00607
OG0001083	Prbh.g_01692	Prbf.g_00604
OG0001084	Prbh.g_01694	Prbf.g_00605
OG0001085	Prbh.g_01695	Prbf.g_00606
OG0001086	Prbh.g_01698	Prbf.g_00609
OG0001087	Prbh.g_01699	Prbf.g_00610
OG0001088	Prbh.g_01700	Prbf.g_00611
OG0001089	Prbh.g_01687	Prbf.g_00601
OG0001090	Prbh.g_01685	Prbf.g_00599
OG0001091	Prbh.g_01684	Prbf.g_00598
OG0001092	Prbh.g_01683	Prbf.g_00597
OG0001093	Prbh.g_01682	Prbf.g_00596
OG0001094	Prbh.g_01681	Prbf.g_00595
OG0001095	Prbh.g_01680	Prbf.g_00594
OG0001096	Prbh.g_01679	Prbf.g_00593
OG0001097	Prbh.g_01678	Prbf.g_00592
OG0001098	Prbh.g_01677	Prbf.g_00591
OG0001099	Prbh.g_01676	Prbf.g_00590
OG0001100	Prbh.g_01675	Prbf.g_00589
OG0001101	Prbh.g_01674	Prbf.g_00588
OG0001102	Prbh.g_01673	Prbf.g_00587
OG0001103	Prbh.g_01672	Prbf.g_00586
OG0001104	Prbh.g_01671	Prbf.g_00585
OG0001105	Prbh.g_01670	Prbf.g_00584
OG0001106	Prbh.g_01669	Prbf.g_00583
OG0001107	Prbh.g_01668	Prbf.g_00582
OG0001108	Prbh.g_01667	Prbf.g_00581
OG0001109	Prbh.g_01666	Prbf.g_00580
OG0001110	Prbh.g_01665	Prbf.g_00579
OG0001111	Prbh.g_01664	Prbf.g_00578
OG0001112	Prbh.g_01663	Prbf.g_00577
OG0001113	Prbh.g_01662	Prbf.g_00576
OG0001114	Prbh.g_01661	Prbf.g_00575
OG0001115	Prbh.g_01660	Prbf.g_00574
OG0001116	Prbh.g_01659	Prbf.g_00573
OG0001117	Prbh.g_01658	Prbf.g_00572
OG0001118	Prbh.g_01657	Prbf.g_00571
OG0001119	Prbh.g_01656	Prbf.g_00570
OG0001120	Prbh.g_01655	Prbf.g_00569
OG0001121	Prbh.g_01653	Prbf.g_00567
OG0001122	Prbh.g_01652	Prbf.g_00566
OG0001123	Prbh.g_01651	Prbf.g_00565
OG0001124	Prbh.g_01649	Prbf.g_00563
OG0001125	Prbh.g_01647	Prbf.g_00561
OG0001126	Prbh.g_01646	Prbf.g_00560
OG0001127	Prbh.g_01643	Prbf.g_00557
OG0001128	Prbh.g_01642	Prbf.g_00556
OG0001129	Prbh.g_01641	Prbf.g_00555
OG0001130	Prbh.g_01638	Prbf.g_00552
OG0001131	Prbh.g_01637	Prbf.g_00551
OG0001132	Prbh.g_01636	Prbf.g_00550
OG0001133	Prbh.g_01635	Prbf.g_00549
OG0001134	Prbh.g_01634	Prbf.g_00548
OG0001135	Prbh.g_01633	Prbf.g_00547
OG0001136	Prbh.g_01632	Prbf.g_00546
OG0001137	Prbh.g_01631	Prbf.g_00545
OG0001138	Prbh.g_01630	Prbf.g_00544
OG0001139	Prbh.g_01628	Prbf.g_00542
OG0001140	Prbh.g_01627	Prbf.g_00541
OG0001141	Prbh.g_01626	Prbf.g_00540
OG0001142	Prbh.g_01621	Prbf.g_00536
OG0001143	Prbh.g_01620	Prbf.g_00535
OG0001144	Prbh.g_01619	Prbf.g_00534
OG0001145	Prbh.g_01618	Prbf.g_00533
OG0001146	Prbh.g_01617	Prbf.g_00532
OG0001147	Prbh.g_01616	Prbf.g_00531
OG0001148	Prbh.g_01615	Prbf.g_00530
OG0001149	Prbh.g_01613	Prbf.g_00528
OG0001150	Prbh.g_01612	Prbf.g_00527
OG0001151	Prbh.g_01608	Prbf.g_00523
OG0001152	Prbh.g_01607	Prbf.g_00522
OG0001153	Prbh.g_01606	Prbf.g_00521
OG0001154	Prbh.g_01604	Prbf.g_00519
OG0001155	Prbh.g_01602	Prbf.g_00517
OG0001156	Prbh.g_01600	Prbf.g_00515
OG0001157	Prbh.g_01598	Prbf.g_00513
OG0001158	Prbh.g_01596	Prbf.g_00511
OG0001159	Prbh.g_01595	Prbf.g_00510
OG0001160	Prbh.g_01594	Prbf.g_00509
OG0001161	Prbh.g_01593	Prbf.g_00508
OG0001162	Prbh.g_01592	Prbf.g_00507
OG0001163	Prbh.g_01591	Prbf.g_00506
OG0001164	Prbh.g_01590	Prbf.g_00505
OG0001165	Prbh.g_01589	Prbf.g_00504
OG0001166	Prbh.g_01588	Prbf.g_00503
OG0001167	Prbh.g_01586	Prbf.g_00501
OG0001168	Prbh.g_01585	Prbf.g_00500
OG0001169	Prbh.g_01584	Prbf.g_00499
OG0001170	Prbh.g_01583	Prbf.g_00498
OG0001171	Prbh.g_01582	Prbf.g_00497
OG0001172	Prbh.g_01580	Prbf.g_00495
OG0001173	Prbh.g_01578	Prbf.g_00493
OG0001174	Prbh.g_01577	Prbf.g_00492
OG0001175	Prbh.g_01576	Prbf.g_00491
OG0001176	Prbh.g_01574	Prbf.g_00488
OG0001177	Prbh.g_01572	Prbf.g_00486
OG0001178	Prbh.g_01569	Prbf.g_00483
OG0001179	Prbh.g_01568	Prbf.g_00482
OG0001180	Prbh.g_01567	Prbf.g_00481
OG0001181	Prbh.g_01566	Prbf.g_00480
OG0001182	Prbh.g_01565	Prbf.g_00479
OG0001183	Prbh.g_01564	Prbf.g_00478
OG0001184	Prbh.g_01562	Prbf.g_00476
OG0001185	Prbh.g_01560	Prbf.g_00474
OG0001186	Prbh.g_01559	Prbf.g_00473
OG0001187	Prbh.g_01558	Prbf.g_00472
OG0001188	Prbh.g_01557	Prbf.g_00471
OG0001189	Prbh.g_01556	Prbf.g_00470
OG0001190	Prbh.g_01555	Prbf.g_00469
OG0001191	Prbh.g_01554	Prbf.g_00468
OG0001192	Prbh.g_01553	Prbf.g_00467
OG0001193	Prbh.g_01552	Prbf.g_00466
OG0001194	Prbh.g_01551	Prbf.g_00465
OG0001195	Prbh.g_01550	Prbf.g_00464
OG0001196	Prbh.g_01549	Prbf.g_00463
OG0001197	Prbh.g_01548	Prbf.g_00462
OG0001198	Prbh.g_01547	Prbf.g_00461
OG0001199	Prbh.g_01546	Prbf.g_00460
OG0001200	Prbh.g_01545	Prbf.g_00459
OG0001201	Prbh.g_01544	Prbf.g_00458
OG0001202	Prbh.g_01543	Prbf.g_00457
OG0001203	Prbh.g_01541	Prbf.g_00456
OG0001204	Prbh.g_01539	Prbf.g_00454
OG0001205	Prbh.g_01537	Prbf.g_00452
OG0001206	Prbh.g_01536	Prbf.g_00451
OG0001207	Prbh.g_01535	Prbf.g_00450
OG0001208	Prbh.g_01534	Prbf.g_00449
OG0001209	Prbh.g_01533	Prbf.g_00448
OG0001210	Prbh.g_01532	Prbf.g_00447
OG0001211	Prbh.g_01531	Prbf.g_00446
OG0001212	Prbh.g_01530	Prbf.g_00445
OG0001213	Prbh.g_01529	Prbf.g_00444
OG0001214	Prbh.g_01527	Prbf.g_00442
OG0001215	Prbh.g_01526	Prbf.g_00441
OG0001216	Prbh.g_01525	Prbf.g_00440
OG0001217	Prbh.g_01524	Prbf.g_00439
OG0001218	Prbh.g_01523	Prbf.g_00438
OG0001219	Prbh.g_01520	Prbf.g_00435
OG0001220	Prbh.g_01519	Prbf.g_00434
OG0001221	Prbh.g_01514	Prbf.g_00430
OG0001222	Prbh.g_01513	Prbf.g_00429
OG0001223	Prbh.g_01512	Prbf.g_00428
OG0001224	Prbh.g_01510	Prbf.g_00426
OG0001225	Prbh.g_01509	Prbf.g_00425
OG0001226	Prbh.g_01508	Prbf.g_00424
OG0001227	Prbh.g_01507	Prbf.g_00423
OG0001228	Prbh.g_01506	Prbf.g_00422
OG0001229	Prbh.g_01505	Prbf.g_00421
OG0001230	Prbh.g_01504	Prbf.g_00420
OG0001231	Prbh.g_01503	Prbf.g_00419
OG0001232	Prbh.g_01501	Prbf.g_00416
OG0001233	Prbh.g_01500	Prbf.g_00415
OG0001234	Prbh.g_01499	Prbf.g_00414
OG0001235	Prbh.g_01498	Prbf.g_00413
OG0001236	Prbh.g_01496	Prbf.g_00411
OG0001237	Prbh.g_01495	Prbf.g_00410
OG0001238	Prbh.g_01490	Prbf.g_00407
OG0001239	Prbh.g_01489	Prbf.g_00406
OG0001240	Prbh.g_01488	Prbf.g_00405
OG0001241	Prbh.g_01485	Prbf.g_00402
OG0001242	Prbh.g_01484	Prbf.g_00401
OG0001243	Prbh.g_01483	Prbf.g_00400
OG0001244	Prbh.g_01482	Prbf.g_00399
OG0001245	Prbh.g_01481	Prbf.g_00398
OG0001246	Prbh.g_01480	Prbf.g_00397
OG0001247	Prbh.g_01479	Prbf.g_00396
OG0001248	Prbh.g_01478	Prbf.g_00395
OG0001249	Prbh.g_01477	Prbf.g_00394
OG0001250	Prbh.g_01476	Prbf.g_00393
OG0001251	Prbh.g_00691	Prbf.g_01418
OG0001252	Prbh.g_00643	Prbf.g_01468
OG0001253	Prbh.g_00632	Prbf.g_01483
OG0001254	Prbh.g_00498	Prbf.g_01621
OG0001255	Prbh.g_00440	Prbf.g_01677
OG0001257	Prbh.g_00349	Prbf.g_01765
OG0001258	Prbh.g_00333	Prbf.g_01781
OG0001259	Prbh.g_00240	Prbf.g_01872
OG0001260	Prbh.g_01046	Prbf.g_01155
OG0001261	Prbh.g_00988	Prbf.g_01209
OG0001262	Prbh.g_01006	Prbf.g_01192
OG0001263	Prbh.g_01304	Prbf.g_00897
OG0001264	Prbh.g_00877	Prbf.g_01321
OG0001265	Prbh.g_01124	Prbf.g_01074
OG0001266	Prbh.g_01444	Prbf.g_01921
OG0001267	Prbh.g_01300	Prbf.g_00900
OG0001268	Prbh.g_01286	Prbf.g_00915
OG0001269	Prbh.g_01936	Prbf.g_00070
OG0001270	Prbh.g_00143	Prbf.g_00200
OG0001271	Prbh.g_00155	Prbf.g_00213
OG0001272	Prbh.g_00802	Prbf.g_01930
OG0001273	Prbh.g_00205	Prbf.g_00274
OG0001274	Prbh.g_01824	Prbf.g_00812
OG0001276	Prbh.g_01146	Prbf.g_01053
OG0001277	Prbh.g_01815	Prbf.g_00734
OG0001278	Prbh.g_01790	Prbf.g_00702
OG0001279	Prbh.g_01787	Prbf.g_00698
OG0001280	Prbh.g_01784	Prbf.g_00695
OG0001281	Prbh.g_01714	Prbf.g_00625
OG0001282	Prbh.g_01777	Prbf.g_00688
OG0001283	Prbh.g_01601	Prbf.g_00516
OG0001284	Prbh.g_01570	Prbf.g_00484
OG0001285	Prbh.g_01540	Prbf.g_00455
OG0001286	Prbh.g_01486	Prbf.g_00403
OG0001287	Prbh.g_01898	Prbf.g_00811
OG0001288	Prbh.g_00395	Prbf.g_01721
OG0001290	Prbh.g_00750	Prbf.g_01353
OG0001291	Prbh.g_00711	Prbf.g_01398
OG0001292	Prbh.g_00708	Prbf.g_01401
OG0001293	Prbh.g_00706	Prbf.g_01403
OG0001294	Prbh.g_00690	Prbf.g_01419
OG0001295	Prbh.g_00662	Prbf.g_01449
OG0001296	Prbh.g_00655	Prbf.g_01456
OG0001297	Prbh.g_00583	Prbf.g_01534
OG0001298	Prbh.g_00536	Prbf.g_01582
OG0001299	Prbh.g_00527	Prbf.g_01591
OG0001300	Prbh.g_01356	Prbf.g_00046
OG0001302	Prbh.g_01885	Prbf.g_00804, Prbf.g_00762
OG0001303	Prbh.g_01339	Prbf.g_00855
OG0001304	Prbh.g_01040	Prbf.g_01161
OG0001305	Prbh.g_01035	Prbf.g_01166
OG0001307	Prbh.g_01357	Prbf.g_00045
OG0001308	Prbh.g_00202	Prbf.g_00264
OG0001311	Prbh.g_01249	Prbf.g_00951
OG0001312	Prbh.g_01937	Prbf.g_00069
OG0001313	Prbh.g_00410	Prbf.g_01706
OG0001314	Prbh.g_01759	Prbf.g_00670
OG0001316	Prbh.g_01605	Prbf.g_00520
OG0001318	Prbh.g_00640	Prbf.g_01471
OG0001319	Prbh.g_00542	Prbf.g_01576
OG0001321	Prbh.g_01445	Prbf.g_01920
OG0001322	Prbh.g_01332	Prbf.g_00869
OG0001323	Prbh.g_00867	Prbf.g_01332
OG0001324	Prbh.g_00769	Prbf.g_00375
OG0001325	Prbh.g_00792	Prbf.g_00336
OG0001326	Prbh.g_00773	Prbf.g_00816
OG0001327	Prbh.g_00201	Prbf.g_00263
OG0001328	Prbh.g_01378	Prbf.g_00021
OG0001329	Prbh.g_01492	Prbf.g_00408
OG0001330	Prbh.g_00188	Prbf.g_00246
OG0001331	Prbh.g_01786	Prbf.g_00697
OG0001332	Prbh.g_01734	Prbf.g_00646
OG0001333	Prbh.g_01640	Prbf.g_00554
OG0001334	Prbh.g_01579	Prbf.g_00494
OG0001336	Prbh.g_00653	Prbf.g_01458
OG0001337	Prbh.g_00663	Prbf.g_01448
OG0001338	Prbh.g_01389	Prbf.g_00007
OG0001339	Prbh.g_00579	Prbf.g_01538
OG0001340	Prbh.g_00531	Prbf.g_01587
OG0001341	Prbh.g_00518	Prbf.g_01600
OG0001342	Prbh.g_00499	Prbf.g_01620
OG0001343	Prbh.g_00433	Prbf.g_01683
OG0001345	Prbh.g_00398	Prbf.g_01718
OG0001346	Prbh.g_00359	Prbf.g_01755
OG0001347	Prbh.g_00345	Prbf.g_01769
OG0001349	Prbh.g_00321	Prbf.g_01792
OG0001350	Prbh.g_00316	Prbf.g_01797
OG0001351	Prbh.g_00252	Prbf.g_01858
OG0001352	Prbh.g_00916	Prbf.g_01281
OG0001353	Prbh.g_00556	Prbf.g_01562
OG0001354	Prbh.g_01047	Prbf.g_01154
OG0001355	Prbh.g_00995	Prbf.g_01202
OG0001356	Prbh.g_00855	Prbf.g_00840
OG0001357	Prbh.g_01112	Prbf.g_01089
OG0001358	Prbh.g_01123	Prbf.g_01075
OG0001359	Prbh.g_01863	Prbf.g_00783
OG0001360	Prbh.g_01862	Prbf.g_00782
OG0001361	Prbh.g_01228	Prbf.g_00972
OG0001362	Prbh.g_01396	Prbf.g_00339
OG0001363	Prbh.g_00722	Prbf.g_01387
OG0001364	Prbh.g_00175	Prbf.g_00232
OG0001365	Prbh.g_00726	Prbf.g_01383
OG0001366	Prbh.g_01744	Prbf.g_00656
OG0001368	Prbh.g_01571	Prbf.g_00485
OG0001369	Prbh.g_01125	Prbf.g_01073
OG0001370	Prbh.g_01410, Prbh.g_00768, Prbh.g_00793	Prbf.g_00374
OG0001371	Prbh.g_00716	Prbf.g_01393
OG0001372	Prbh.g_00714	Prbf.g_01395
OG0001373	Prbh.g_00707	Prbf.g_01402
OG0001374	Prbh.g_00696	Prbf.g_01413
OG0001375	Prbh.g_00645	Prbf.g_01466
OG0001376	Prbh.g_00546	Prbf.g_01572
OG0001377	Prbh.g_00522	Prbf.g_01596
OG0001378	Prbh.g_00506	Prbf.g_01613
OG0001379	Prbh.g_00140	Prbf.g_00198
OG0001380	Prbh.g_00932	Prbf.g_01265
OG0001381	Prbh.g_00373	Prbf.g_01741
OG0001382	Prbh.g_00368	Prbf.g_01747
OG0001383	Prbh.g_00319	Prbf.g_01794
OG0001384	Prbh.g_00310	Prbf.g_01802
OG0001385	Prbh.g_01186	Prbf.g_01015
OG0001386	Prbh.g_00908	Prbf.g_01289
OG0001387	Prbh.g_00910	Prbf.g_01287
OG0001388	Prbh.g_00921	Prbf.g_01276
OG0001389	Prbh.g_01168	Prbf.g_01032
OG0001390	Prbh.g_01881	Prbf.g_00863
OG0001391	Prbh.g_01050	Prbf.g_01151
OG0001392	Prbh.g_00854	Prbf.g_00841
OG0001393	Prbh.g_00856	Prbf.g_00839
OG0001394	Prbh.g_00883	Prbf.g_01315
OG0001395	Prbh.g_00886	Prbf.g_01312
OG0001397	Prbh.g_01136	Prbf.g_01062
OG0001398	Prbh.g_01027	Prbf.g_01174
OG0001399	Prbh.g_00846	Prbf.g_00849
OG0001400	Prbh.g_01345	Prbf.g_00059
OG0001401	Prbh.g_00842	Prbf.g_00276
OG0001402	Prbh.g_01298	Prbf.g_00903
OG0001403	Prbh.g_01374	Prbf.g_00025
OG0001404	Prbh.g_01139	Prbf.g_01059
OG0001405	Prbh.g_00010	Prbf.g_00096
OG0001406	Prbh.g_00142	Prbf.g_00199
OG0001407	Prbh.g_00145	Prbf.g_00202
OG0001408	Prbh.g_00189	Prbf.g_00247
OG0001409	Prbh.g_01851	Prbf.g_00772
OG0001410	Prbh.g_01888	Prbf.g_00826
OG0001412	Prbh.g_01063	Prbf.g_01137
OG0001414	Prbh.g_01861	Prbf.g_00865
OG0001417	Prbh.g_00909	Prbf.g_01288
OG0001418	Prbh.g_00804	Prbf.g_00327
OG0001419	Prbh.g_01055	Prbf.g_01145
OG0001420	Prbh.g_00858	Prbf.g_00837
OG0001421	Prbh.g_00862	Prbf.g_00832
OG0001422	Prbh.g_00794	Prbf.g_00344
OG0001423	Prbh.g_01905	Prbf.g_00348
OG0001424	Prbh.g_00191	Prbf.g_00250
OG0001425	Prbh.g_01343	Prbf.g_00063
OG0001429	Prbh.g_01096	Prbf.g_01107
OG0001431	Prbh.g_00839	Prbf.g_00278
OG0001439	Prbh.g_00985	Prbf.g_01212
OG0001440	Prbh.g_01128	Prbf.g_01070
OG0001441	Prbh.g_01906	Prbf.g_00799
OG0001443	Prbh.g_01301	Prbf.g_00899
OG0001445	Prbh.g_01353	Prbf.g_00795
OG0001446	Prbh.g_00404	Prbf.g_00794
OG0001447	Prbh.g_01309	Prbf.g_00892
OG0001448	Prbh.g_01399	Prbf.g_00801
OG0001451	Prbh.g_01940	Prbf.g_00361
OG0001452	Prbh.g_01521	Prbf.g_00436
OG0001454	Prbh.g_00375	Prbf.g_01739
OG0001455	Prbh.g_00781	Prbf.g_00357
OG0001457	Prbh.g_00941	Prbf.g_01256
OG0001459	Prbh.g_00007	Prbf.g_00090
OG0001460	Prbh.g_01440	Prbf.g_01925
OG0001461	Prbh.g_01175	Prbf.g_01025
OG0001462	Prbh.g_01322	Prbf.g_00878
OG0001463	Prbh.g_00369	Prbf.g_01745
OG0001465	Prbh.g_01340	Prbf.g_00854
OG0001466	Prbh.g_00200	Prbf.g_00262
OG0001468	Prbh.g_01614	Prbf.g_00529
OG0001469	Prbh.g_01285	Prbf.g_00916
OG0001471	Prbh.g_01838	Prbf.g_00364
OG0001473	Prbh.g_01049	Prbf.g_01152
OG0001482	Prbh.g_00405	Prbf.g_00789
OG0001483	Prbh.g_01367	Prbf.g_00032
OG0001484	Prbh.g_00721	Prbf.g_01388
OG0001485	Prbh.g_01722	Prbf.g_00633
OG0001487	Prbh.g_01458	Prbf.g_01907
OG0001489	Prbh.g_01691	Prbf.g_00603
OG0001490	Prbh.g_01720	Prbf.g_00631
OG0001492	Prbh.g_00986	Prbf.g_01211
OG0001504	Prbh.g_00893	Prbf.g_01305
OG0001505	Prbh.g_00785	Prbf.g_00806
OG0001506	Prbh.g_01330	Prbf.g_00871
OG0001519	Prbh.g_00772	Prbf.g_00810
OG0001521	Prbh.g_00725	Prbf.g_01384
OG0001522	Prbh.g_01852	Prbf.g_00773
OG0001522	Prbh.g_00826	Prbf.g_00298
OG0001526	Prbh.g_00860	Prbf.g_00834
OG0001530	Prbh.g_01791	Prbf.g_00707
OG0001535	Prbh.g_01018	Prbf.g_01180
OG0001541	Prbh.g_00063	Prbf.g_00313
OG0001544	Prbh.g_01400	Prbf.g_00807
OG0001545	Prbh.g_00874	Prbf.g_01324
OG0001546	Prbh.g_00990	Prbf.g_01207
OG0001547	Prbh.g_00767	Prbf.g_00308
OG0001547	Prbh.g_00790	Prbf.g_00373
OG0001548	Prbh.g_01337	Prbf.g_00859
OG0001548	Prbh.g_00801	Prbf.g_00334
OG0001579	Prbh.g_00077	Prbf.g_00133
OG0001580	Prbh.g_00035	Prbf.g_00121
OG0001581	Prbh.g_00056	Prbf.g_00124
OG0001587	Prbh.g_01839	Prbf.g_01379
OG0001588	Prbh.g_01871	Prbf.g_00857
OG0001608	Prbh.g_00204	Prbf.g_00266
OG0001617	Prbh.g_00078	Prbf.g_00139
OG0001622	Prbh.g_01896	Prbf.g_00319
OG0001627	Prbh.g_01882	Prbf.g_00780
OG0001631	Prbh.g_01449	Prbf.g_01916
OG0001632	Prbh.g_00197	Prbf.g_00257
OG0001633	Prbh.g_00203	Prbf.g_00265
OG0001634	Prbh.g_01895	Prbf.g_00318
OG0001635	Prbh.g_01894	Prbf.g_00317
OG0001636	Prbh.g_01893	Prbf.g_00316
OG0001637	Prbh.g_01949, Prbh.g_00791	Prbf.g_00372
OG0001697	Prbh.g_00844	Prbf.g_00726, Prbf.g_00851
OG0001714	Prbh.g_00139	Prbf.g_00197
OG0001715	Prbh.g_01575	Prbf.g_00490, Prbf.g_00489
OG0001716	Prbh.g_01251	Prbf.g_00949
OG0001717	Prbh.g_00852	Prbf.g_00844
OG0001718	Prbh.g_00845	Prbf.g_00850
OG0001719	Prbh.g_00438	Prbf.g_01679
OG0001721	Prbh.g_00820	Prbf.g_00376, Prbf.g_00825
OG0001735	Prbh.g_01836	Prbf.g_00730, Prbf.g_00758
OG0001736	Prbh.g_00894	Prbf.g_01304
OG0001737	Prbh.g_00742	Prbf.g_01363
OG0001738	Prbh.g_00671	Prbf.g_01440
OG0001739	Prbh.g_00672	Prbf.g_01439
OG0001740	Prbh.g_00673	Prbf.g_01438
OG0001741	Prbh.g_00683	Prbf.g_01427
OG0001742	Prbh.g_01335	Prbf.g_00861
OG0001743	Prbh.g_00541	Prbf.g_01577
OG0001744	Prbh.g_01736	Prbf.g_00648
OG0001745	Prbh.g_00263	Prbf.g_01847
OG0001746	Prbh.g_01386	Prbf.g_00012
OG0001747	Prbh.g_01269	Prbf.g_00931
OG0001748	Prbh.g_00927	Prbf.g_01270
OG0001749	Prbh.g_00917	Prbf.g_01280
OG0001750	Prbh.g_01137	Prbf.g_01061
OG0001751	Prbh.g_01127	Prbf.g_01071
OG0001752	Prbh.g_01122	Prbf.g_01077
OG0001753	Prbh.g_01082	Prbf.g_01121
OG0001754	Prbh.g_01045	Prbf.g_01156
OG0001755	Prbh.g_00890	Prbf.g_01308
OG0001756	Prbh.g_00958	Prbf.g_01240
OG0001757	Prbh.g_01873	Prbf.g_00813
OG0001758	Prbh.g_01007	Prbf.g_01191
OG0001759	Prbh.g_01014	Prbf.g_01184
OG0001760	Prbh.g_00869	Prbf.g_01330
OG0001761	Prbh.g_00906	Prbf.g_01291
OG0001762	Prbh.g_01189	Prbf.g_01012
OG0001763	Prbh.g_00660	Prbf.g_01451
OG0001764	Prbh.g_00414	Prbf.g_01702
OG0001765	Prbh.g_00447	Prbf.g_01670
OG0001766	Prbh.g_00448	Prbf.g_01669
OG0001767	Prbh.g_00449	Prbf.g_01668
OG0001768	Prbh.g_00450	Prbf.g_01667
OG0001769	Prbh.g_00451	Prbf.g_01666
OG0001770	Prbh.g_01629	Prbf.g_00543
OG0001771	Prbh.g_01645	Prbf.g_00559
OG0001772	Prbh.g_00651	Prbf.g_01460
OG0001773	Prbh.g_00723	Prbf.g_01386
OG0001774	Prbh.g_00603	Prbf.g_01514
OG0001775	Prbh.g_00597	Prbf.g_01520
OG0001776	Prbh.g_01876	Prbf.g_00040
OG0001777	Prbh.g_01522	Prbf.g_00437
OG0001778	Prbh.g_01518	Prbf.g_00433
OG0001779	Prbh.g_01517	Prbf.g_00432
OG0001780	Prbh.g_01132	Prbf.g_01066
OG0001781	Prbh.g_01511	Prbf.g_00427
OG0001782	Prbh.g_01502	Prbf.g_00418
OG0001795	Prbh.g_00266	Prbf.g_01844
OG0001799	Prbh.g_00192	Prbf.g_00251
OG0001801	Prbh.g_01889	Prbf.g_00868
OG0001802	Prbh.g_00787	Prbf.g_00332
OG0001805	Prbh.g_00853	Prbf.g_00843
OG0001832	Prbh.g_01275	Prbf.g_00925
OG0001834	Prbh.g_00783	Prbf.g_00333
OG0001835	Prbh.g_01823	Prbf.g_01926
OG0001836	Prbh.g_01310	Prbf.g_00891
OG0001843	Prbh.g_00062	Prbf.g_00312
OG0001844	Prbh.g_00058	Prbf.g_00125
OG0001853	Prbh.g_01799	Prbf.g_00715
OG0001857	Prbh.g_01312	Prbf.g_00889, Prbf.g_00259
OG0001858	Prbh.g_01802	Prbf.g_00778
OG0001869	Prbh.g_01921	Prbf.g_00078
OG0001878	Prbh.g_01832	Prbf.g_00746
OG0001883	Prbh.g_00747	Prbf.g_01357
OG0001884	Prbh.g_01587	Prbf.g_00502
OG0001885	Prbh.g_00148	Prbf.g_00206
OG0001886	Prbh.g_00268	Prbf.g_01842
OG0001887	Prbh.g_01259	Prbf.g_00941
OG0001889	Prbh.g_01800	Prbf.g_00716
OG0001890	Prbh.g_01801	Prbf.g_00717
OG0001891	Prbh.g_00931	Prbf.g_01266
OG0001892	Prbh.g_01850	Prbf.g_00800
OG0001893	Prbh.g_01043	Prbf.g_01158
OG0001894	Prbh.g_01072	Prbf.g_01128
OG0001895	Prbh.g_00715	Prbf.g_01394
OG0001896	Prbh.g_00777	Prbf.g_00352
OG0001897	Prbh.g_00429	Prbf.g_01687
OG0001898	Prbh.g_00526	Prbf.g_01592
OG0001899	Prbh.g_00735	Prbf.g_01370
OG0001900	Prbh.g_00736	Prbf.g_01369
OG0001901	Prbh.g_00740	Prbf.g_01365
OG0001902	Prbh.g_01493	Prbf.g_00409
OG0001903	Prbh.g_01846	Prbf.g_00713
OG0001904	Prbh.g_01886	Prbf.g_00805
OG0001920	Prbh.g_01771	Prbf.g_00682
OG0001921	Prbh.g_01214	Prbf.g_00987
OG0001922	Prbh.g_00796	Prbf.g_00325
OG0001923	Prbh.g_00805	Prbf.g_00749
OG0001924	Prbh.g_00208	Prbf.g_00267
OG0001925	Prbh.g_00207	Prbf.g_00270
OG0001926	Prbh.g_01842	Prbf.g_00354
OG0001927	Prbh.g_00847	Prbf.g_00848
OG0001928	Prbh.g_00444	Prbf.g_01673
OG0001929	Prbh.g_00364	Prbf.g_01751
OG0001930	Prbh.g_00335	Prbf.g_01779
OG0001931	Prbh.g_00944	Prbf.g_01254
OG0001932	Prbh.g_01158	Prbf.g_01042
OG0001933	Prbh.g_01403	Prbf.g_00815
OG0001934	Prbh.g_00859	Prbf.g_00836
OG0001935	Prbh.g_01143	Prbf.g_01056
OG0001936	Prbh.g_00808	Prbf.g_00326
OG0001937	Prbh.g_00798	Prbf.g_00331
OG0001938	Prbh.g_00830	Prbf.g_00290
OG0001939	Prbh.g_00495	Prbf.g_01624
OG0001941	Prbh.g_01446	Prbf.g_01919
OG0001942	Prbh.g_01447	Prbf.g_01918
OG0001943	Prbh.g_01315	Prbf.g_00885
OG0001944	Prbh.g_00180	Prbf.g_00237
OG0001945	Prbh.g_01864	Prbf.g_00784
OG0001946	Prbh.g_01314	Prbf.g_00887
OG0001947	Prbh.g_00210	Prbf.g_00315
OG0001948	Prbh.g_01611	Prbf.g_00526
OG0001961	Prbh.g_00836	Prbf.g_00283
OG0001967	Prbh.g_00209	Prbf.g_00828
OG0001970	Prbh.g_00832	Prbf.g_00288
OG0001971	Prbh.g_00831	Prbf.g_00289
OG0001972	Prbh.g_01105	Prbf.g_01096
OG0001974	Prbh.g_01404	Prbf.g_00268
OG0001975	Prbh.g_01140	Prbf.g_01058
