Orthogroup	Prbh	Prbd
OG0001082	Prbh.g_01696	Prbd.g_01443
OG0001083	Prbh.g_01692	Prbd.g_01442
OG0001084	Prbh.g_01694	Prbd.g_01440
OG0001085	Prbh.g_01695	Prbd.g_01439
OG0001086	Prbh.g_01698	Prbd.g_01438
OG0001087	Prbh.g_01699	Prbd.g_01437
OG0001088	Prbh.g_01700	Prbd.g_01436
OG0001089	Prbh.g_01687	Prbd.g_01433
OG0001090	Prbh.g_01685	Prbd.g_01431
OG0001091	Prbh.g_01684	Prbd.g_01430
OG0001092	Prbh.g_01683	Prbd.g_01429
OG0001093	Prbh.g_01682	Prbd.g_01428
OG0001094	Prbh.g_01681	Prbd.g_01427
OG0001095	Prbh.g_01680	Prbd.g_01426
OG0001096	Prbh.g_01679	Prbd.g_01425
OG0001097	Prbh.g_01678	Prbd.g_01424
OG0001098	Prbh.g_01677	Prbd.g_01423
OG0001099	Prbh.g_01676	Prbd.g_01422
OG0001100	Prbh.g_01675	Prbd.g_01421
OG0001101	Prbh.g_01674	Prbd.g_01420
OG0001102	Prbh.g_01673	Prbd.g_01419
OG0001103	Prbh.g_01672	Prbd.g_01418
OG0001104	Prbh.g_01671	Prbd.g_01417
OG0001105	Prbh.g_01670	Prbd.g_01416
OG0001106	Prbh.g_01669	Prbd.g_01415
OG0001107	Prbh.g_01668	Prbd.g_01414
OG0001108	Prbh.g_01667	Prbd.g_01413
OG0001109	Prbh.g_01666	Prbd.g_01412
OG0001110	Prbh.g_01665	Prbd.g_01411
OG0001111	Prbh.g_01664	Prbd.g_01410
OG0001112	Prbh.g_01663	Prbd.g_01409
OG0001113	Prbh.g_01662	Prbd.g_01408
OG0001114	Prbh.g_01661	Prbd.g_01407
OG0001115	Prbh.g_01660	Prbd.g_01406
OG0001116	Prbh.g_01659	Prbd.g_01405
OG0001117	Prbh.g_01658	Prbd.g_01404
OG0001118	Prbh.g_01657	Prbd.g_01403
OG0001119	Prbh.g_01656	Prbd.g_01402
OG0001120	Prbh.g_01655	Prbd.g_01401
OG0001121	Prbh.g_01653	Prbd.g_01399
OG0001122	Prbh.g_01652	Prbd.g_01398
OG0001123	Prbh.g_01651	Prbd.g_01397
OG0001124	Prbh.g_01649	Prbd.g_01395
OG0001125	Prbh.g_01647	Prbd.g_01393
OG0001126	Prbh.g_01646	Prbd.g_01392
OG0001127	Prbh.g_01643	Prbd.g_01390
OG0001128	Prbh.g_01642	Prbd.g_01389
OG0001129	Prbh.g_01641	Prbd.g_01388
OG0001130	Prbh.g_01638	Prbd.g_01385
OG0001131	Prbh.g_01637	Prbd.g_01384
OG0001132	Prbh.g_01636	Prbd.g_01383
OG0001133	Prbh.g_01635	Prbd.g_01382
OG0001134	Prbh.g_01634	Prbd.g_01381
OG0001135	Prbh.g_01633	Prbd.g_01380
OG0001136	Prbh.g_01632	Prbd.g_01379
OG0001137	Prbh.g_01631	Prbd.g_01378
OG0001138	Prbh.g_01630	Prbd.g_01377
OG0001139	Prbh.g_01628	Prbd.g_01376
OG0001140	Prbh.g_01627	Prbd.g_01375
OG0001141	Prbh.g_01626	Prbd.g_01374
OG0001142	Prbh.g_01621	Prbd.g_01371
OG0001143	Prbh.g_01620	Prbd.g_01370
OG0001144	Prbh.g_01619	Prbd.g_01369
OG0001145	Prbh.g_01618	Prbd.g_01368
OG0001146	Prbh.g_01617	Prbd.g_01367
OG0001147	Prbh.g_01616	Prbd.g_01366
OG0001148	Prbh.g_01615	Prbd.g_01365
OG0001149	Prbh.g_01613	Prbd.g_01363
OG0001150	Prbh.g_01612	Prbd.g_01362
OG0001151	Prbh.g_01608	Prbd.g_01360
OG0001152	Prbh.g_01607	Prbd.g_01359
OG0001153	Prbh.g_01606	Prbd.g_01358
OG0001154	Prbh.g_01604	Prbd.g_01356
OG0001155	Prbh.g_01602	Prbd.g_01354
OG0001156	Prbh.g_01600	Prbd.g_01352
OG0001157	Prbh.g_01598	Prbd.g_01351
OG0001158	Prbh.g_01596	Prbd.g_01349
OG0001159	Prbh.g_01595	Prbd.g_01348
OG0001160	Prbh.g_01594	Prbd.g_01347
OG0001161	Prbh.g_01593	Prbd.g_01346
OG0001162	Prbh.g_01592	Prbd.g_01345
OG0001163	Prbh.g_01591	Prbd.g_01344
OG0001164	Prbh.g_01590	Prbd.g_01343
OG0001165	Prbh.g_01589	Prbd.g_01342
OG0001166	Prbh.g_01588	Prbd.g_01341
OG0001167	Prbh.g_01586	Prbd.g_01340
OG0001168	Prbh.g_01585	Prbd.g_01339
OG0001169	Prbh.g_01584	Prbd.g_01338
OG0001170	Prbh.g_01583	Prbd.g_01337
OG0001171	Prbh.g_01582	Prbd.g_01336
OG0001172	Prbh.g_01580	Prbd.g_01334
OG0001173	Prbh.g_01578	Prbd.g_01332
OG0001174	Prbh.g_01577	Prbd.g_01331
OG0001175	Prbh.g_01576	Prbd.g_01330
OG0001176	Prbh.g_01574	Prbd.g_01329
OG0001177	Prbh.g_01572	Prbd.g_01327
OG0001178	Prbh.g_01569	Prbd.g_01324
OG0001179	Prbh.g_01568	Prbd.g_01323
OG0001180	Prbh.g_01567	Prbd.g_01321
OG0001181	Prbh.g_01566	Prbd.g_01320
OG0001182	Prbh.g_01565	Prbd.g_01319
OG0001183	Prbh.g_01564	Prbd.g_01318
OG0001184	Prbh.g_01562	Prbd.g_01316
OG0001185	Prbh.g_01560	Prbd.g_01312
OG0001186	Prbh.g_01559	Prbd.g_01311
OG0001187	Prbh.g_01558	Prbd.g_01310
OG0001188	Prbh.g_01557	Prbd.g_01309
OG0001189	Prbh.g_01556	Prbd.g_01308
OG0001190	Prbh.g_01555	Prbd.g_01307
OG0001191	Prbh.g_01554	Prbd.g_01306
OG0001192	Prbh.g_01553	Prbd.g_01305
OG0001193	Prbh.g_01552	Prbd.g_01304
OG0001194	Prbh.g_01551	Prbd.g_01303
OG0001195	Prbh.g_01550	Prbd.g_01302
OG0001196	Prbh.g_01549	Prbd.g_01301
OG0001197	Prbh.g_01548	Prbd.g_01300
OG0001198	Prbh.g_01547	Prbd.g_01299
OG0001199	Prbh.g_01546	Prbd.g_01298
OG0001200	Prbh.g_01545	Prbd.g_01297
OG0001201	Prbh.g_01544	Prbd.g_01296
OG0001202	Prbh.g_01543	Prbd.g_01295
OG0001203	Prbh.g_01541	Prbd.g_01293
OG0001204	Prbh.g_01539	Prbd.g_01291
OG0001205	Prbh.g_01537	Prbd.g_01290
OG0001206	Prbh.g_01536	Prbd.g_01289
OG0001207	Prbh.g_01535	Prbd.g_01288
OG0001208	Prbh.g_01534	Prbd.g_01287
OG0001209	Prbh.g_01533	Prbd.g_01286
OG0001210	Prbh.g_01532	Prbd.g_01285
OG0001211	Prbh.g_01531	Prbd.g_01284
OG0001212	Prbh.g_01530	Prbd.g_01283
OG0001213	Prbh.g_01529	Prbd.g_01282
OG0001214	Prbh.g_01527	Prbd.g_01280
OG0001215	Prbh.g_01526	Prbd.g_01279
OG0001216	Prbh.g_01525	Prbd.g_01278
OG0001217	Prbh.g_01524	Prbd.g_01277
OG0001218	Prbh.g_01523	Prbd.g_01276
OG0001219	Prbh.g_01520	Prbd.g_01274
OG0001220	Prbh.g_01519	Prbd.g_01273
OG0001221	Prbh.g_01514	Prbd.g_01270
OG0001222	Prbh.g_01513	Prbd.g_01269
OG0001223	Prbh.g_01512	Prbd.g_01268
OG0001224	Prbh.g_01510	Prbd.g_01267
OG0001225	Prbh.g_01509	Prbd.g_01266
OG0001226	Prbh.g_01508	Prbd.g_01265
OG0001227	Prbh.g_01507	Prbd.g_01264
OG0001228	Prbh.g_01506	Prbd.g_01263
OG0001229	Prbh.g_01505	Prbd.g_01262
OG0001230	Prbh.g_01504	Prbd.g_01261
OG0001231	Prbh.g_01503	Prbd.g_01260
OG0001232	Prbh.g_01501	Prbd.g_01259
OG0001233	Prbh.g_01500	Prbd.g_01258
OG0001234	Prbh.g_01499	Prbd.g_01257
OG0001235	Prbh.g_01498	Prbd.g_01256
OG0001236	Prbh.g_01496	Prbd.g_01254
OG0001237	Prbh.g_01495	Prbd.g_01253
OG0001238	Prbh.g_01490	Prbd.g_01251
OG0001239	Prbh.g_01489	Prbd.g_01250
OG0001240	Prbh.g_01488	Prbd.g_01249
OG0001241	Prbh.g_01485	Prbd.g_01247
OG0001242	Prbh.g_01484	Prbd.g_01245
OG0001243	Prbh.g_01483	Prbd.g_01244
OG0001244	Prbh.g_01482	Prbd.g_01243
OG0001245	Prbh.g_01481	Prbd.g_01242
OG0001246	Prbh.g_01480	Prbd.g_01241
OG0001247	Prbh.g_01479	Prbd.g_01240
OG0001248	Prbh.g_01478	Prbd.g_01239
OG0001249	Prbh.g_01477	Prbd.g_01238
OG0001250	Prbh.g_01476	Prbd.g_01237
OG0001252	Prbh.g_00643	Prbd.g_01105
OG0001253	Prbh.g_00632	Prbd.g_01090
OG0001254	Prbh.g_00498	Prbd.g_00958
OG0001255	Prbh.g_00440	Prbd.g_00906
OG0001257	Prbh.g_00349	Prbd.g_00760
OG0001258	Prbh.g_00333	Prbd.g_00744
OG0001259	Prbh.g_00240	Prbd.g_00654
OG0001260	Prbh.g_01046	Prbd.g_00048
OG0001261	Prbh.g_00988	Prbd.g_00137
OG0001262	Prbh.g_01006	Prbd.g_00153
OG0001263	Prbh.g_01304	Prbd.g_00174
OG0001264	Prbh.g_00877	Prbd.g_00205
OG0001265	Prbh.g_01124	Prbd.g_00316
OG0001266	Prbh.g_01444	Prbd.g_00364
OG0001267	Prbh.g_01300	Prbd.g_00452
OG0001268	Prbh.g_01286	Prbd.g_00465
OG0001269	Prbh.g_01936	Prbd.g_01781
OG0001270	Prbh.g_00143	Prbd.g_01649
OG0001271	Prbh.g_00155	Prbd.g_01638
OG0001272	Prbh.g_00802	Prbd.g_01595
OG0001273	Prbh.g_00205	Prbd.g_01594
OG0001274	Prbh.g_01824	Prbd.g_01589
OG0001277	Prbh.g_01815	Prbd.g_01550
OG0001278	Prbh.g_01790	Prbd.g_01533
OG0001279	Prbh.g_01787	Prbd.g_01529
OG0001280	Prbh.g_01784	Prbd.g_01526
OG0001281	Prbh.g_01714	Prbd.g_01460
OG0001282	Prbh.g_01777	Prbd.g_01435
OG0001283	Prbh.g_01601	Prbd.g_01353
OG0001284	Prbh.g_01570	Prbd.g_01325
OG0001285	Prbh.g_01540	Prbd.g_01292
OG0001286	Prbh.g_01486	Prbd.g_01248
OG0001288	Prbh.g_00395	Prbd.g_00805
OG0001290	Prbh.g_00750	Prbd.g_01207
OG0001291	Prbh.g_00711	Prbd.g_01173
OG0001292	Prbh.g_00708	Prbd.g_01170
OG0001293	Prbh.g_00706	Prbd.g_01168
OG0001294	Prbh.g_00690	Prbd.g_01151
OG0001295	Prbh.g_00662	Prbd.g_01124
OG0001296	Prbh.g_00655	Prbd.g_01118
OG0001297	Prbh.g_00583	Prbd.g_01041
OG0001298	Prbh.g_00536	Prbd.g_00996
OG0001299	Prbh.g_00527	Prbd.g_00987
OG0001300	Prbh.g_01356	Prbd.g_00865
OG0001302	Prbh.g_01885	Prbd.g_00052
OG0001303	Prbh.g_01339	Prbd.g_00056
OG0001304	Prbh.g_01040	Prbd.g_00331
OG0001305	Prbh.g_01035	Prbd.g_00336
OG0001307	Prbh.g_01357	Prbd.g_00382
OG0001308	Prbh.g_00202	Prbd.g_00406
OG0001311	Prbh.g_01249	Prbd.g_00496
OG0001312	Prbh.g_01937	Prbd.g_01780
OG0001313	Prbh.g_00410	Prbd.g_01591
OG0001314	Prbh.g_01759	Prbd.g_01502
OG0001316	Prbh.g_01605	Prbd.g_01357
OG0001318	Prbh.g_00640	Prbd.g_01101
OG0001319	Prbh.g_00542	Prbd.g_01001
OG0001321	Prbh.g_01445	Prbd.g_01923, Prbd.g_00058
OG0001322	Prbh.g_01332	Prbd.g_00083
OG0001323	Prbh.g_00867	Prbd.g_00356
OG0001324	Prbh.g_00769	Prbd.g_00390
OG0001325	Prbh.g_00792	Prbd.g_00412
OG0001326	Prbh.g_00773	Prbd.g_01860
OG0001328	Prbh.g_01378	Prbd.g_01796
OG0001329	Prbh.g_01492	Prbd.g_01744
OG0001330	Prbh.g_00188	Prbd.g_01598
OG0001331	Prbh.g_01786	Prbd.g_01528
OG0001332	Prbh.g_01734	Prbd.g_01478
OG0001333	Prbh.g_01640	Prbd.g_01387
OG0001334	Prbh.g_01579	Prbd.g_01333
OG0001335	Prbh.g_01542	Prbd.g_01294
OG0001336	Prbh.g_00653	Prbd.g_01115
OG0001337	Prbh.g_00663	Prbd.g_01125
OG0001338	Prbh.g_01389	Prbd.g_01096
OG0001339	Prbh.g_00579	Prbd.g_01037
OG0001340	Prbh.g_00531	Prbd.g_00991
OG0001341	Prbh.g_00518	Prbd.g_00978
OG0001342	Prbh.g_00499	Prbd.g_00959
OG0001343	Prbh.g_00433	Prbd.g_00900
OG0001345	Prbh.g_00398	Prbd.g_00808
OG0001346	Prbh.g_00359	Prbd.g_00770
OG0001347	Prbh.g_00345	Prbd.g_00756
OG0001348	Prbh.g_00824	Prbd.g_00738
OG0001349	Prbh.g_00321	Prbd.g_00733
OG0001350	Prbh.g_00316	Prbd.g_00728
OG0001351	Prbh.g_00252	Prbd.g_00666
OG0001352	Prbh.g_00916	Prbd.g_00562
OG0001353	Prbh.g_00556	Prbd.g_00541
OG0001354	Prbh.g_01047	Prbd.g_00086
OG0001355	Prbh.g_00995	Prbd.g_00143
OG0001356	Prbh.g_00855	Prbd.g_00188
OG0001357	Prbh.g_01112	Prbd.g_00292
OG0001358	Prbh.g_01123	Prbd.g_00315
OG0001359	Prbh.g_01863	Prbd.g_00431
OG0001360	Prbh.g_01862	Prbd.g_00432
OG0001361	Prbh.g_01228	Prbd.g_00518
OG0001362	Prbh.g_01396	Prbd.g_01893
OG0001364	Prbh.g_00175	Prbd.g_01618, Prbd.g_01619
OG0001366	Prbh.g_01744	Prbd.g_01488
OG0001368	Prbh.g_01571	Prbd.g_01326
OG0001369	Prbh.g_01125	Prbd.g_00317
OG0001371	Prbh.g_00716	Prbd.g_01177
OG0001372	Prbh.g_00714	Prbd.g_01176
OG0001373	Prbh.g_00707	Prbd.g_01169
OG0001374	Prbh.g_00696	Prbd.g_01157
OG0001375	Prbh.g_00645	Prbd.g_01108
OG0001376	Prbh.g_00546	Prbd.g_01005
OG0001377	Prbh.g_00522	Prbd.g_00983
OG0001378	Prbh.g_00506	Prbd.g_00967
OG0001379	Prbh.g_00140	Prbd.g_00877
OG0001380	Prbh.g_00932	Prbd.g_00835
OG0001381	Prbh.g_00373	Prbd.g_00788
OG0001382	Prbh.g_00368	Prbd.g_00782
OG0001383	Prbh.g_00319	Prbd.g_00731
OG0001384	Prbh.g_00310	Prbd.g_00723
OG0001385	Prbh.g_01186	Prbd.g_00578
OG0001386	Prbh.g_00908	Prbd.g_00570
OG0001387	Prbh.g_00910	Prbd.g_00568
OG0001388	Prbh.g_00921	Prbd.g_00558
OG0001389	Prbh.g_01168	Prbd.g_00012
OG0001390	Prbh.g_01881	Prbd.g_00047
OG0001391	Prbh.g_01050	Prbd.g_00088
OG0001392	Prbh.g_00854	Prbd.g_00187
OG0001393	Prbh.g_00856	Prbd.g_00189
OG0001394	Prbh.g_00883	Prbd.g_00211
OG0001395	Prbh.g_00886	Prbd.g_00214
OG0001397	Prbh.g_01136	Prbd.g_00325
OG0001398	Prbh.g_01027	Prbd.g_00344
OG0001399	Prbh.g_00846	Prbd.g_00354
OG0001400	Prbh.g_01345	Prbd.g_00362
OG0001401	Prbh.g_00842	Prbd.g_00369
OG0001402	Prbh.g_01298	Prbd.g_00454
OG0001403	Prbh.g_01374	Prbd.g_01800
OG0001404	Prbh.g_01139	Prbd.g_01773
OG0001405	Prbh.g_00010	Prbd.g_01763
OG0001406	Prbh.g_00142	Prbd.g_01650
OG0001407	Prbh.g_00145	Prbd.g_01647
OG0001408	Prbh.g_00189	Prbd.g_01597
OG0001409	Prbh.g_01851	Prbd.g_01584
OG0001410	Prbh.g_01888	Prbd.g_01570
OG0001411	Prbh.g_01820	Prbd.g_01927
OG0001412	Prbh.g_01063	Prbd.g_00245
OG0001414	Prbh.g_01861	Prbd.g_01182
OG0001415	Prbh.g_00453	Prbd.g_00913
OG0001416	Prbh.g_00308	Prbd.g_00721
OG0001417	Prbh.g_00909	Prbd.g_00569
OG0001418	Prbh.g_00804	Prbd.g_00059
OG0001419	Prbh.g_01055	Prbd.g_00092
OG0001420	Prbh.g_00858	Prbd.g_00191
OG0001421	Prbh.g_00862	Prbd.g_00195
OG0001422	Prbh.g_00794	Prbd.g_00359
OG0001423	Prbh.g_01905	Prbd.g_00433
OG0001424	Prbh.g_00191	Prbd.g_01922
OG0001425	Prbh.g_01343	Prbd.g_01578
OG0001426	Prbh.g_01491	Prbd.g_01252
OG0001428	Prbh.g_00069	Prbd.g_01731
OG0001429	Prbh.g_01096	Prbd.g_00274
OG0001431	Prbh.g_00839	Prbd.g_00360
OG0001438	Prbh.g_01463	Prbd.g_00624
OG0001439	Prbh.g_00985	Prbd.g_00134
OG0001440	Prbh.g_01128	Prbd.g_00319
OG0001441	Prbh.g_01906	Prbd.g_00400
OG0001442	Prbh.g_01816	Prbd.g_00421
OG0001443	Prbh.g_01301	Prbd.g_00451
OG0001445	Prbh.g_01353	Prbd.g_01866
OG0001446	Prbh.g_00404	Prbd.g_01864
OG0001447	Prbh.g_01309	Prbd.g_01863
OG0001448	Prbh.g_01399	Prbd.g_01565
OG0001449	Prbh.g_00076	Prbd.g_01719
OG0001451	Prbh.g_01940	Prbd.g_00832
OG0001454	Prbh.g_00375	Prbd.g_00872
OG0001457	Prbh.g_00941	Prbd.g_00542
OG0001459	Prbh.g_00007	Prbd.g_00081
OG0001460	Prbh.g_01440	Prbd.g_00165
OG0001461	Prbh.g_01175	Prbd.g_00237
OG0001462	Prbh.g_01322	Prbd.g_00307
OG0001463	Prbh.g_00369	Prbd.g_00353
OG0001466	Prbh.g_00200	Prbd.g_01837
OG0001468	Prbh.g_01614	Prbd.g_01364
OG0001469	Prbh.g_01285	Prbd.g_00466
OG0001470	Prbh.g_00459	Prbd.g_00919
OG0001472	Prbh.g_01021	Prbd.g_00164
OG0001473	Prbh.g_01049	Prbd.g_00173
OG0001481	Prbh.g_01264	Prbd.g_00484
OG0001482	Prbh.g_00405	Prbd.g_01912
OG0001483	Prbh.g_01367	Prbd.g_01807
OG0001484	Prbh.g_00721	Prbd.g_01732
OG0001485	Prbh.g_01722	Prbd.g_01465
OG0001487	Prbh.g_01458	Prbd.g_00063
OG0001489	Prbh.g_01691	Prbd.g_00863
OG0001490	Prbh.g_01720	Prbd.g_00840
OG0001492	Prbh.g_00986	Prbd.g_00135
OG0001504	Prbh.g_00893	Prbd.g_00221
OG0001505	Prbh.g_00785	Prbd.g_01901
OG0001506	Prbh.g_01330	Prbd.g_00377
OG0001507	Prbh.g_01302	Prbd.g_00450
OG0001510	Prbh.g_01622	Prbd.g_01372
OG0001516	Prbh.g_01927	Prbd.g_00286
OG0001519	Prbh.g_00772	Prbd.g_00850
OG0001527	Prbh.g_01899	Prbd.g_00398
OG0001530	Prbh.g_01791	Prbd.g_00828
OG0001535	Prbh.g_01018	Prbd.g_00161
OG0001538	Prbh.g_00810	Prbd.g_01861
OG0001545	Prbh.g_00874	Prbd.g_00202
OG0001587	Prbh.g_01839	Prbd.g_00823
OG0001605	Prbh.g_01693	Prbd.g_01441
OG0001616	Prbh.g_01821	Prbd.g_01874
OG0001619	Prbh.g_01348	Prbd.g_01775
OG0001631	Prbh.g_01449	Prbd.g_00526
OG0001637	Prbh.g_01949, Prbh.g_00791	Prbd.g_00039
OG0001821	Prbh.g_01805	Prbd.g_01838
OG0001827	Prbh.g_00770	Prbd.g_01839
OG0001844	Prbh.g_00058	Prbd.g_01741
OG0002028	Prbh.g_01926	Prbd.g_01905
OG0002214	Prbh.g_01922	Prbd.g_01709
OG0002361	Prbh.g_01924	Prbd.g_01908
OG0002362	Prbh.g_01923	Prbd.g_01907
OG0002506	Prbh.g_01435	Prbd.g_00818
