Orthogroup	Prbh	Praz
OG0001121	Prbh.g_01653	Praz.g_00271
OG0001122	Prbh.g_01652	Praz.g_00270
OG0001123	Prbh.g_01651	Praz.g_00269
OG0001124	Prbh.g_01649	Praz.g_00267
OG0001125	Prbh.g_01647	Praz.g_00265
OG0001126	Prbh.g_01646	Praz.g_00264
OG0001127	Prbh.g_01643	Praz.g_00262
OG0001128	Prbh.g_01642	Praz.g_00261
OG0001129	Prbh.g_01641	Praz.g_00260
OG0001130	Prbh.g_01638	Praz.g_00257
OG0001131	Prbh.g_01637	Praz.g_00256
OG0001132	Prbh.g_01636	Praz.g_00255
OG0001133	Prbh.g_01635	Praz.g_00254
OG0001134	Prbh.g_01634	Praz.g_00253
OG0001135	Prbh.g_01633	Praz.g_00252
OG0001136	Prbh.g_01632	Praz.g_00251
OG0001137	Prbh.g_01631	Praz.g_00250
OG0001138	Prbh.g_01630	Praz.g_00249
OG0001139	Prbh.g_01628	Praz.g_00248
OG0001140	Prbh.g_01627	Praz.g_00247
OG0001141	Prbh.g_01626	Praz.g_00246
OG0001142	Prbh.g_01621	Praz.g_00242
OG0001143	Prbh.g_01620	Praz.g_00241
OG0001144	Prbh.g_01619	Praz.g_00240
OG0001145	Prbh.g_01618	Praz.g_00239
OG0001146	Prbh.g_01617	Praz.g_00238
OG0001147	Prbh.g_01616	Praz.g_00237
OG0001148	Prbh.g_01615	Praz.g_00236
OG0001149	Prbh.g_01613	Praz.g_00234
OG0001150	Prbh.g_01612	Praz.g_00233
OG0001151	Prbh.g_01608	Praz.g_00231
OG0001152	Prbh.g_01607	Praz.g_00230
OG0001153	Prbh.g_01606	Praz.g_00229
OG0001154	Prbh.g_01604	Praz.g_00227
OG0001155	Prbh.g_01602	Praz.g_00225
OG0001156	Prbh.g_01600	Praz.g_00223
OG0001157	Prbh.g_01598	Praz.g_00222
OG0001158	Prbh.g_01596	Praz.g_00220
OG0001159	Prbh.g_01595	Praz.g_00219
OG0001160	Prbh.g_01594	Praz.g_00218
OG0001161	Prbh.g_01593	Praz.g_00217
OG0001162	Prbh.g_01592	Praz.g_00216
OG0001163	Prbh.g_01591	Praz.g_00215
OG0001164	Prbh.g_01590	Praz.g_00214
OG0001165	Prbh.g_01589	Praz.g_00213
OG0001166	Prbh.g_01588	Praz.g_00212
OG0001167	Prbh.g_01586	Praz.g_00211
OG0001168	Prbh.g_01585	Praz.g_00210
OG0001169	Prbh.g_01584	Praz.g_00209
OG0001170	Prbh.g_01583	Praz.g_00207
OG0001171	Prbh.g_01582	Praz.g_00206
OG0001172	Prbh.g_01580	Praz.g_00204
OG0001173	Prbh.g_01578	Praz.g_00202
OG0001174	Prbh.g_01577	Praz.g_00201
OG0001175	Prbh.g_01576	Praz.g_00200
OG0001176	Prbh.g_01574	Praz.g_00199
OG0001177	Prbh.g_01572	Praz.g_00197
OG0001178	Prbh.g_01569	Praz.g_00194
OG0001179	Prbh.g_01568	Praz.g_00193
OG0001180	Prbh.g_01567	Praz.g_00192
OG0001181	Prbh.g_01566	Praz.g_00191
OG0001182	Prbh.g_01565	Praz.g_00190
OG0001183	Prbh.g_01564	Praz.g_00189
OG0001184	Prbh.g_01562	Praz.g_00187
OG0001185	Prbh.g_01560	Praz.g_00184
OG0001186	Prbh.g_01559	Praz.g_00183
OG0001187	Prbh.g_01558	Praz.g_00181
OG0001188	Prbh.g_01557	Praz.g_00180
OG0001189	Prbh.g_01556	Praz.g_00179
OG0001190	Prbh.g_01555	Praz.g_00178
OG0001191	Prbh.g_01554	Praz.g_00177
OG0001192	Prbh.g_01553	Praz.g_00176
OG0001193	Prbh.g_01552	Praz.g_00175
OG0001194	Prbh.g_01551	Praz.g_00174
OG0001195	Prbh.g_01550	Praz.g_00173
OG0001196	Prbh.g_01549	Praz.g_00172
OG0001197	Prbh.g_01548	Praz.g_00171
OG0001198	Prbh.g_01547	Praz.g_00170
OG0001199	Prbh.g_01546	Praz.g_00169
OG0001200	Prbh.g_01545	Praz.g_00168
OG0001201	Prbh.g_01544	Praz.g_00167
OG0001202	Prbh.g_01543	Praz.g_00166
OG0001203	Prbh.g_01541	Praz.g_00164
OG0001204	Prbh.g_01539	Praz.g_00162
OG0001205	Prbh.g_01537	Praz.g_00161
OG0001206	Prbh.g_01536	Praz.g_00160
OG0001207	Prbh.g_01535	Praz.g_00159
OG0001208	Prbh.g_01534	Praz.g_00158
OG0001209	Prbh.g_01533	Praz.g_00157
OG0001210	Prbh.g_01532	Praz.g_00156
OG0001211	Prbh.g_01531	Praz.g_00155
OG0001212	Prbh.g_01530	Praz.g_00154
OG0001213	Prbh.g_01529	Praz.g_00153
OG0001214	Prbh.g_01527	Praz.g_00151
OG0001215	Prbh.g_01526	Praz.g_00150
OG0001216	Prbh.g_01525	Praz.g_00149
OG0001217	Prbh.g_01524	Praz.g_00148
OG0001218	Prbh.g_01523	Praz.g_00147
OG0001219	Prbh.g_01520	Praz.g_00144
OG0001220	Prbh.g_01519	Praz.g_00143
OG0001221	Prbh.g_01514	Praz.g_00140
OG0001222	Prbh.g_01513	Praz.g_00139
OG0001223	Prbh.g_01512	Praz.g_00138
OG0001224	Prbh.g_01510	Praz.g_00137
OG0001225	Prbh.g_01509	Praz.g_00136
OG0001226	Prbh.g_01508	Praz.g_00135
OG0001227	Prbh.g_01507	Praz.g_00134
OG0001228	Prbh.g_01506	Praz.g_00133
OG0001229	Prbh.g_01505	Praz.g_00132
OG0001230	Prbh.g_01504	Praz.g_00131
OG0001231	Prbh.g_01503	Praz.g_00130
OG0001232	Prbh.g_01501	Praz.g_00129
OG0001233	Prbh.g_01500	Praz.g_00128
OG0001234	Prbh.g_01499	Praz.g_00127
OG0001235	Prbh.g_01498	Praz.g_00126
OG0001236	Prbh.g_01496	Praz.g_00124
OG0001237	Prbh.g_01495	Praz.g_00123
OG0001238	Prbh.g_01490	Praz.g_00121
OG0001239	Prbh.g_01489	Praz.g_00120
OG0001240	Prbh.g_01488	Praz.g_00119
OG0001241	Prbh.g_01485	Praz.g_00117
OG0001242	Prbh.g_01484	Praz.g_00357
OG0001243	Prbh.g_01483	Praz.g_00358
OG0001244	Prbh.g_01482	Praz.g_00359
OG0001245	Prbh.g_01481	Praz.g_00360
OG0001246	Prbh.g_01480	Praz.g_00361
OG0001247	Prbh.g_01479	Praz.g_00362
OG0001248	Prbh.g_01478	Praz.g_00363
OG0001249	Prbh.g_01477	Praz.g_00364
OG0001250	Prbh.g_01476	Praz.g_00365
OG0001252	Prbh.g_00643	Praz.g_00498
OG0001253	Prbh.g_00632	Praz.g_00510
OG0001254	Prbh.g_00498	Praz.g_00639
OG0001255	Prbh.g_00440	Praz.g_00690
OG0001257	Prbh.g_00349	Praz.g_01846
OG0001258	Prbh.g_00333	Praz.g_01830
OG0001259	Prbh.g_00240	Praz.g_01740
OG0001260	Prbh.g_01046	Praz.g_01568
OG0001261	Prbh.g_00988	Praz.g_01477
OG0001262	Prbh.g_01006	Praz.g_01461
OG0001263	Prbh.g_01304	Praz.g_01440
OG0001264	Prbh.g_00877	Praz.g_01409
OG0001265	Prbh.g_01124	Praz.g_01301
OG0001266	Prbh.g_01444	Praz.g_00090
OG0001267	Prbh.g_01300	Praz.g_00008
OG0001268	Prbh.g_01286	Praz.g_00758
OG0001269	Prbh.g_01936	Praz.g_01156
OG0001270	Prbh.g_00143	Praz.g_01001
OG0001271	Prbh.g_00155	Praz.g_00990
OG0001272	Prbh.g_00802	Praz.g_00948
OG0001273	Prbh.g_00205	Praz.g_00947
OG0001274	Prbh.g_01824	Praz.g_00942
OG0001276	Prbh.g_01146	Praz.g_00914
OG0001277	Prbh.g_01815	Praz.g_00903
OG0001278	Prbh.g_01790	Praz.g_00885
OG0001279	Prbh.g_01787	Praz.g_00881
OG0001280	Prbh.g_01784	Praz.g_00878
OG0001281	Prbh.g_01714	Praz.g_00332
OG0001282	Prbh.g_01777	Praz.g_00307
OG0001283	Prbh.g_01601	Praz.g_00224
OG0001284	Prbh.g_01570	Praz.g_00195
OG0001285	Prbh.g_01540	Praz.g_00163
OG0001286	Prbh.g_01486	Praz.g_00118
OG0001288	Prbh.g_00395	Praz.g_01891
OG0001290	Prbh.g_00750	Praz.g_00395
OG0001291	Prbh.g_00711	Praz.g_00431
OG0001292	Prbh.g_00708	Praz.g_00434
OG0001293	Prbh.g_00706	Praz.g_00436
OG0001294	Prbh.g_00690	Praz.g_00453
OG0001295	Prbh.g_00662	Praz.g_00479
OG0001296	Prbh.g_00655	Praz.g_00485
OG0001297	Prbh.g_00583	Praz.g_00559
OG0001298	Prbh.g_00536	Praz.g_00603
OG0001299	Prbh.g_00527	Praz.g_00612
OG0001300	Prbh.g_01356	Praz.g_00801
OG0001302	Prbh.g_01885	Praz.g_01564
OG0001303	Prbh.g_01339	Praz.g_01560
OG0001304	Prbh.g_01040	Praz.g_01285
OG0001305	Prbh.g_01035	Praz.g_01280
OG0001307	Prbh.g_01357	Praz.g_00107
OG0001308	Prbh.g_00202	Praz.g_00048
OG0001311	Prbh.g_01249	Praz.g_00726
OG0001312	Prbh.g_01937	Praz.g_01155
OG0001313	Prbh.g_00410	Praz.g_00944
OG0001314	Prbh.g_01759	Praz.g_00854
OG0001316	Prbh.g_01605	Praz.g_00228
OG0001318	Prbh.g_00640	Praz.g_00501
OG0001319	Prbh.g_00542	Praz.g_00598
OG0001321	Prbh.g_01445	Praz.g_01558
OG0001322	Prbh.g_01332	Praz.g_01531
OG0001323	Prbh.g_00867	Praz.g_00082
OG0001324	Prbh.g_00769	Praz.g_00115
OG0001325	Prbh.g_00792	Praz.g_00042
OG0001326	Prbh.g_00773	Praz.g_01208
OG0001327	Prbh.g_00201	Praz.g_01206
OG0001328	Prbh.g_01378	Praz.g_01175
OG0001329	Prbh.g_01492	Praz.g_01119
OG0001330	Prbh.g_00188	Praz.g_00951
OG0001331	Prbh.g_01786	Praz.g_00880
OG0001333	Prbh.g_01640	Praz.g_00259
OG0001334	Prbh.g_01579	Praz.g_00203
OG0001335	Prbh.g_01542	Praz.g_00165
OG0001336	Prbh.g_00653	Praz.g_00488
OG0001337	Prbh.g_00663	Praz.g_00478
OG0001338	Prbh.g_01389	Praz.g_00504
OG0001339	Prbh.g_00579	Praz.g_00563
OG0001340	Prbh.g_00531	Praz.g_00608
OG0001341	Prbh.g_00518	Praz.g_00620
OG0001342	Prbh.g_00499	Praz.g_00638
OG0001343	Prbh.g_00433	Praz.g_00341
OG0001345	Prbh.g_00398	Praz.g_01894
OG0001346	Prbh.g_00359	Praz.g_01856
OG0001347	Prbh.g_00345	Praz.g_01842
OG0001348	Prbh.g_00824	Praz.g_01824
OG0001349	Prbh.g_00321	Praz.g_01819
OG0001350	Prbh.g_00316	Praz.g_01814
OG0001351	Prbh.g_00252	Praz.g_01752
OG0001352	Prbh.g_00916	Praz.g_01648
OG0001353	Prbh.g_00556	Praz.g_01627
OG0001354	Prbh.g_01047	Praz.g_01528
OG0001355	Prbh.g_00995	Praz.g_01471
OG0001356	Prbh.g_00855	Praz.g_01426
OG0001357	Prbh.g_01112	Praz.g_01322
OG0001358	Prbh.g_01123	Praz.g_01302
OG0001359	Prbh.g_01863	Praz.g_00021
OG0001360	Prbh.g_01862	Praz.g_00020
OG0001361	Prbh.g_01228	Praz.g_00704
OG0001362	Prbh.g_01396	Praz.g_01236
OG0001364	Prbh.g_00175	Praz.g_00971
OG0001365	Prbh.g_00726	Praz.g_00337
OG0001366	Prbh.g_01744	Praz.g_00840
OG0001368	Prbh.g_01571	Praz.g_00196
OG0001369	Prbh.g_01125	Praz.g_01300
OG0001371	Prbh.g_00716	Praz.g_00427
OG0001372	Prbh.g_00714	Praz.g_00428
OG0001373	Prbh.g_00707	Praz.g_00435
OG0001374	Prbh.g_00696	Praz.g_00447
OG0001375	Prbh.g_00645	Praz.g_00495
OG0001376	Prbh.g_00546	Praz.g_00594
OG0001377	Prbh.g_00522	Praz.g_00616
OG0001378	Prbh.g_00506	Praz.g_00631
OG0001379	Prbh.g_00140	Praz.g_00813
OG0001381	Prbh.g_00373	Praz.g_01874
OG0001382	Prbh.g_00368	Praz.g_01868
OG0001383	Prbh.g_00319	Praz.g_01817
OG0001384	Prbh.g_00310	Praz.g_01809
OG0001385	Prbh.g_01186	Praz.g_01664
OG0001386	Prbh.g_00908	Praz.g_01656
OG0001387	Prbh.g_00910	Praz.g_01654
OG0001388	Prbh.g_00921	Praz.g_01644
OG0001389	Prbh.g_01168	Praz.g_01602
OG0001390	Prbh.g_01881	Praz.g_01569
OG0001391	Prbh.g_01050	Praz.g_01526
OG0001392	Prbh.g_00854	Praz.g_01427
OG0001393	Prbh.g_00856	Praz.g_01425
OG0001394	Prbh.g_00883	Praz.g_01403
OG0001395	Prbh.g_00886	Praz.g_01400
OG0001397	Prbh.g_01136	Praz.g_01291
OG0001398	Prbh.g_01027	Praz.g_00070
OG0001399	Prbh.g_00846	Praz.g_00080
OG0001400	Prbh.g_01345	Praz.g_00088
OG0001401	Prbh.g_00842	Praz.g_00095
OG0001402	Prbh.g_01298	Praz.g_00006
OG0001403	Prbh.g_01374	Praz.g_01179
OG0001404	Prbh.g_01139	Praz.g_01148
OG0001405	Prbh.g_00010	Praz.g_01138
OG0001406	Prbh.g_00142	Praz.g_01002
OG0001407	Prbh.g_00145	Praz.g_00999
OG0001408	Prbh.g_00189	Praz.g_00950
OG0001409	Prbh.g_01851	Praz.g_00936
OG0001412	Prbh.g_01063	Praz.g_01369
OG0001413	Prbh.g_01794	Praz.g_00693
OG0001414	Prbh.g_01861	Praz.g_00422
OG0001415	Prbh.g_00453	Praz.g_00683
OG0001416	Prbh.g_00308	Praz.g_01807
OG0001417	Prbh.g_00909	Praz.g_01655
OG0001418	Prbh.g_00804	Praz.g_01557
OG0001419	Prbh.g_01055	Praz.g_01522
OG0001420	Prbh.g_00858	Praz.g_01423
OG0001421	Prbh.g_00862	Praz.g_01419
OG0001422	Prbh.g_00794	Praz.g_00085
OG0001423	Prbh.g_01905	Praz.g_00019
OG0001424	Prbh.g_00191	Praz.g_01938
OG0001425	Prbh.g_01343	Praz.g_00930
OG0001426	Prbh.g_01491	Praz.g_00122
OG0001429	Prbh.g_01096	Praz.g_01340
OG0001431	Prbh.g_00839	Praz.g_00086
OG0001438	Prbh.g_01463	Praz.g_01710
OG0001439	Prbh.g_00985	Praz.g_01480
OG0001440	Prbh.g_01128	Praz.g_01298
OG0001441	Prbh.g_01906	Praz.g_00055
OG0001442	Prbh.g_01816	Praz.g_00032
OG0001443	Prbh.g_01301	Praz.g_00009
OG0001445	Prbh.g_01353	Praz.g_01248
OG0001446	Prbh.g_00404	Praz.g_01246
OG0001447	Prbh.g_01309	Praz.g_01245
OG0001448	Prbh.g_01399	Praz.g_00917
OG0001449	Prbh.g_00076	Praz.g_01060
OG0001452	Prbh.g_01521	Praz.g_00145
OG0001454	Prbh.g_00375	Praz.g_00808
OG0001455	Prbh.g_00781	Praz.g_01913
OG0001457	Prbh.g_00941	Praz.g_01628
OG0001459	Prbh.g_00007	Praz.g_01533
OG0001460	Prbh.g_01440	Praz.g_01449
OG0001461	Prbh.g_01175	Praz.g_01377
OG0001462	Prbh.g_01322	Praz.g_01310
OG0001463	Prbh.g_00369	Praz.g_00079
OG0001465	Prbh.g_01340	Praz.g_01211
OG0001468	Prbh.g_01614	Praz.g_00235
OG0001469	Prbh.g_01285	Praz.g_00757
OG0001470	Prbh.g_00459	Praz.g_00677
OG0001471	Prbh.g_01838	Praz.g_01909
OG0001472	Prbh.g_01021	Praz.g_01450
OG0001473	Prbh.g_01049	Praz.g_01441
OG0001481	Prbh.g_01264	Praz.g_00738
OG0001482	Prbh.g_00405	Praz.g_00892
OG0001483	Prbh.g_01367	Praz.g_01186
OG0001484	Prbh.g_00721	Praz.g_01094
OG0001485	Prbh.g_01722	Praz.g_00339
OG0001487	Prbh.g_01458	Praz.g_01553
OG0001489	Prbh.g_01691	Praz.g_00799
OG0001490	Prbh.g_01720	Praz.g_00771
OG0001492	Prbh.g_00986	Praz.g_01479
OG0001506	Prbh.g_01330	Praz.g_00102
OG0001507	Prbh.g_01302	Praz.g_00010
OG0001510	Prbh.g_01622	Praz.g_00243
OG0001512	Prbh.g_01938	Praz.g_01255
OG0001516	Prbh.g_01927	Praz.g_01328
OG0001519	Prbh.g_00772	Praz.g_00785
OG0001521	Prbh.g_00725	Praz.g_00336
OG0001527	Prbh.g_01899	Praz.g_00057
OG0001530	Prbh.g_01791	Praz.g_01550
OG0001535	Prbh.g_01018	Praz.g_01453
OG0001538	Prbh.g_00810	Praz.g_01209
OG0001541	Prbh.g_00063	Praz.g_01106
OG0001579	Prbh.g_00077	Praz.g_01061
OG0001580	Prbh.g_00035	Praz.g_01085
OG0001581	Prbh.g_00056	Praz.g_01082
OG0001616	Prbh.g_01821	Praz.g_01217
OG0001617	Prbh.g_00078	Praz.g_01165
OG0001619	Prbh.g_01348	Praz.g_01150
OG0001621	Prbh.g_01394	Praz.g_01555
OG0001627	Prbh.g_01882	Praz.g_01162
OG0001631	Prbh.g_01449	Praz.g_00696
OG0001637	Prbh.g_01949, Prbh.g_00791	Praz.g_01575
OG0001646	Prbh.g_00774	Praz.g_01267
OG0001843	Prbh.g_00062	Praz.g_01109
OG0001844	Prbh.g_00058	Praz.g_01084
OG0002035	Prbh.g_01420, Prbh.g_01422	Praz.g_01254
OG0002065	Prbh.g_01931	Praz.g_01617
OG0003035	Prbh.g_01928	Praz.g_01083
