Orthogroup	Prbh	Prax
OG0001122	Prbh.g_01652	Prax.g_01331
OG0001123	Prbh.g_01651	Prax.g_01332
OG0001124	Prbh.g_01649	Prax.g_01334
OG0001125	Prbh.g_01647	Prax.g_01336
OG0001126	Prbh.g_01646	Prax.g_01337
OG0001127	Prbh.g_01643	Prax.g_01339
OG0001128	Prbh.g_01642	Prax.g_01340
OG0001129	Prbh.g_01641	Prax.g_01341
OG0001130	Prbh.g_01638	Prax.g_01344
OG0001131	Prbh.g_01637	Prax.g_01345
OG0001132	Prbh.g_01636	Prax.g_01346
OG0001133	Prbh.g_01635	Prax.g_01347
OG0001134	Prbh.g_01634	Prax.g_01348
OG0001135	Prbh.g_01633	Prax.g_01349
OG0001136	Prbh.g_01632	Prax.g_01350
OG0001137	Prbh.g_01631	Prax.g_01351
OG0001138	Prbh.g_01630	Prax.g_01352
OG0001139	Prbh.g_01628	Prax.g_01353
OG0001140	Prbh.g_01627	Prax.g_01354
OG0001141	Prbh.g_01626	Prax.g_01355
OG0001142	Prbh.g_01621	Prax.g_01358
OG0001143	Prbh.g_01620	Prax.g_01359
OG0001144	Prbh.g_01619	Prax.g_01360
OG0001145	Prbh.g_01618	Prax.g_01361
OG0001146	Prbh.g_01617	Prax.g_01362
OG0001147	Prbh.g_01616	Prax.g_01363
OG0001148	Prbh.g_01615	Prax.g_01364
OG0001149	Prbh.g_01613	Prax.g_01366
OG0001150	Prbh.g_01612	Prax.g_01367
OG0001151	Prbh.g_01608	Prax.g_01369
OG0001152	Prbh.g_01607	Prax.g_01370
OG0001153	Prbh.g_01606	Prax.g_01371
OG0001154	Prbh.g_01604	Prax.g_01373
OG0001155	Prbh.g_01602	Prax.g_01375
OG0001156	Prbh.g_01600	Prax.g_01377
OG0001157	Prbh.g_01598	Prax.g_01378
OG0001158	Prbh.g_01596	Prax.g_01380
OG0001159	Prbh.g_01595	Prax.g_01381
OG0001160	Prbh.g_01594	Prax.g_01382
OG0001161	Prbh.g_01593	Prax.g_01383
OG0001162	Prbh.g_01592	Prax.g_01384
OG0001163	Prbh.g_01591	Prax.g_01385
OG0001164	Prbh.g_01590	Prax.g_01386
OG0001165	Prbh.g_01589	Prax.g_01387
OG0001166	Prbh.g_01588	Prax.g_01388
OG0001167	Prbh.g_01586	Prax.g_01389
OG0001168	Prbh.g_01585	Prax.g_01390
OG0001169	Prbh.g_01584	Prax.g_01391
OG0001170	Prbh.g_01583	Prax.g_01392
OG0001171	Prbh.g_01582	Prax.g_01393
OG0001172	Prbh.g_01580	Prax.g_01395
OG0001173	Prbh.g_01578	Prax.g_01397
OG0001174	Prbh.g_01577	Prax.g_01398
OG0001175	Prbh.g_01576	Prax.g_01399
OG0001176	Prbh.g_01574	Prax.g_01400
OG0001177	Prbh.g_01572	Prax.g_01402
OG0001178	Prbh.g_01569	Prax.g_01405
OG0001179	Prbh.g_01568	Prax.g_01406
OG0001180	Prbh.g_01567	Prax.g_01407
OG0001181	Prbh.g_01566	Prax.g_01408
OG0001182	Prbh.g_01565	Prax.g_01409
OG0001183	Prbh.g_01564	Prax.g_01410
OG0001184	Prbh.g_01562	Prax.g_01412
OG0001185	Prbh.g_01560	Prax.g_01415
OG0001186	Prbh.g_01559	Prax.g_01416
OG0001187	Prbh.g_01558	Prax.g_01418
OG0001188	Prbh.g_01557	Prax.g_01419
OG0001189	Prbh.g_01556	Prax.g_01420
OG0001190	Prbh.g_01555	Prax.g_01421
OG0001191	Prbh.g_01554	Prax.g_01422
OG0001192	Prbh.g_01553	Prax.g_01423
OG0001193	Prbh.g_01552	Prax.g_01424
OG0001194	Prbh.g_01551	Prax.g_01425
OG0001195	Prbh.g_01550	Prax.g_01426
OG0001196	Prbh.g_01549	Prax.g_01427
OG0001197	Prbh.g_01548	Prax.g_01428
OG0001198	Prbh.g_01547	Prax.g_01429
OG0001199	Prbh.g_01546	Prax.g_01430
OG0001200	Prbh.g_01545	Prax.g_01431
OG0001201	Prbh.g_01544	Prax.g_01432
OG0001202	Prbh.g_01543	Prax.g_01433
OG0001203	Prbh.g_01541	Prax.g_01435
OG0001204	Prbh.g_01539	Prax.g_01437
OG0001205	Prbh.g_01537	Prax.g_01438
OG0001206	Prbh.g_01536	Prax.g_01439
OG0001207	Prbh.g_01535	Prax.g_01440
OG0001208	Prbh.g_01534	Prax.g_01441
OG0001209	Prbh.g_01533	Prax.g_01442
OG0001210	Prbh.g_01532	Prax.g_01443
OG0001211	Prbh.g_01531	Prax.g_01444
OG0001212	Prbh.g_01530	Prax.g_01445
OG0001213	Prbh.g_01529	Prax.g_01446
OG0001214	Prbh.g_01527	Prax.g_01448
OG0001215	Prbh.g_01526	Prax.g_01449
OG0001216	Prbh.g_01525	Prax.g_01450
OG0001217	Prbh.g_01524	Prax.g_01451
OG0001218	Prbh.g_01523	Prax.g_01452
OG0001219	Prbh.g_01520	Prax.g_01454
OG0001220	Prbh.g_01519	Prax.g_01455
OG0001221	Prbh.g_01514	Prax.g_01458
OG0001222	Prbh.g_01513	Prax.g_01459
OG0001223	Prbh.g_01512	Prax.g_01460
OG0001224	Prbh.g_01510	Prax.g_01461
OG0001225	Prbh.g_01509	Prax.g_01462
OG0001226	Prbh.g_01508	Prax.g_01463
OG0001227	Prbh.g_01507	Prax.g_01464
OG0001228	Prbh.g_01506	Prax.g_01465
OG0001229	Prbh.g_01505	Prax.g_01466
OG0001230	Prbh.g_01504	Prax.g_01467
OG0001231	Prbh.g_01503	Prax.g_01468
OG0001232	Prbh.g_01501	Prax.g_01469
OG0001233	Prbh.g_01500	Prax.g_01470
OG0001234	Prbh.g_01499	Prax.g_01471
OG0001235	Prbh.g_01498	Prax.g_01472
OG0001236	Prbh.g_01496	Prax.g_01474
OG0001237	Prbh.g_01495	Prax.g_01475
OG0001238	Prbh.g_01490	Prax.g_01477
OG0001239	Prbh.g_01489	Prax.g_01478
OG0001240	Prbh.g_01488	Prax.g_01479
OG0001241	Prbh.g_01485	Prax.g_01481
OG0001242	Prbh.g_01484	Prax.g_01482
OG0001243	Prbh.g_01483	Prax.g_01483
OG0001244	Prbh.g_01482	Prax.g_01484
OG0001245	Prbh.g_01481	Prax.g_01485
OG0001246	Prbh.g_01480	Prax.g_01486
OG0001247	Prbh.g_01479	Prax.g_01487
OG0001248	Prbh.g_01478	Prax.g_01488
OG0001249	Prbh.g_01477	Prax.g_01489
OG0001250	Prbh.g_01476	Prax.g_01490
OG0001252	Prbh.g_00643	Prax.g_01080
OG0001253	Prbh.g_00632	Prax.g_01068
OG0001254	Prbh.g_00498	Prax.g_00894
OG0001255	Prbh.g_00440	Prax.g_00840
OG0001257	Prbh.g_00349	Prax.g_00720
OG0001258	Prbh.g_00333	Prax.g_00703
OG0001259	Prbh.g_00240	Prax.g_00049
OG0001260	Prbh.g_01046	Prax.g_00429
OG0001261	Prbh.g_00988	Prax.g_00338
OG0001262	Prbh.g_01006	Prax.g_00322
OG0001263	Prbh.g_01304	Prax.g_00301, Prax.g_00501, Prax.g_00530
OG0001264	Prbh.g_00877	Prax.g_00560
OG0001265	Prbh.g_01124	Prax.g_01180
OG0001266	Prbh.g_01444	Prax.g_01229
OG0001267	Prbh.g_01300	Prax.g_00184
OG0001268	Prbh.g_01286	Prax.g_00197
OG0001269	Prbh.g_01936	Prax.g_01880
OG0001270	Prbh.g_00143	Prax.g_01688
OG0001271	Prbh.g_00155	Prax.g_01677
OG0001272	Prbh.g_00802	Prax.g_01635
OG0001273	Prbh.g_00205	Prax.g_01634
OG0001274	Prbh.g_01824	Prax.g_01629
OG0001277	Prbh.g_01815	Prax.g_01591
OG0001278	Prbh.g_01790	Prax.g_01567
OG0001279	Prbh.g_01787	Prax.g_01563
OG0001280	Prbh.g_01784	Prax.g_01560
OG0001281	Prbh.g_01714	Prax.g_01265
OG0001282	Prbh.g_01777	Prax.g_01290
OG0001283	Prbh.g_01601	Prax.g_01376
OG0001284	Prbh.g_01570	Prax.g_01404
OG0001285	Prbh.g_01540	Prax.g_01436
OG0001286	Prbh.g_01486	Prax.g_01480
OG0001288	Prbh.g_00395	Prax.g_00763
OG0001290	Prbh.g_00750	Prax.g_00283
OG0001291	Prbh.g_00711	Prax.g_00642
OG0001292	Prbh.g_00708	Prax.g_00645
OG0001293	Prbh.g_00706	Prax.g_00647
OG0001294	Prbh.g_00690	Prax.g_01125
OG0001295	Prbh.g_00662	Prax.g_01099
OG0001296	Prbh.g_00655	Prax.g_01093
OG0001297	Prbh.g_00583	Prax.g_01019
OG0001298	Prbh.g_00536	Prax.g_00932
OG0001299	Prbh.g_00527	Prax.g_00923
OG0001300	Prbh.g_01356	Prax.g_00800
OG0001302	Prbh.g_01885	Prax.g_00425
OG0001303	Prbh.g_01339	Prax.g_00420
OG0001304	Prbh.g_01040	Prax.g_01195
OG0001305	Prbh.g_01035	Prax.g_01200
OG0001307	Prbh.g_01357	Prax.g_01247
OG0001308	Prbh.g_00202	Prax.g_00138
OG0001311	Prbh.g_01249	Prax.g_00228
OG0001312	Prbh.g_01937	Prax.g_01879
OG0001313	Prbh.g_00410	Prax.g_01631
OG0001314	Prbh.g_01759	Prax.g_01536
OG0001316	Prbh.g_01605	Prax.g_01372
OG0001318	Prbh.g_00640	Prax.g_01077
OG0001319	Prbh.g_00542	Prax.g_00980
OG0001321	Prbh.g_01445	Prax.g_00418
OG0001322	Prbh.g_01332	Prax.g_00392
OG0001323	Prbh.g_00867	Prax.g_01221
OG0001324	Prbh.g_00769	Prax.g_01255
OG0001325	Prbh.g_00792	Prax.g_00144
OG0001326	Prbh.g_00773	Prax.g_01931
OG0001327	Prbh.g_00201	Prax.g_01929
OG0001328	Prbh.g_01378	Prax.g_01894
OG0001329	Prbh.g_01492	Prax.g_01843
OG0001330	Prbh.g_00188	Prax.g_01638
OG0001331	Prbh.g_01786	Prax.g_01562
OG0001332	Prbh.g_01734	Prax.g_01512
OG0001333	Prbh.g_01640	Prax.g_01342
OG0001334	Prbh.g_01579	Prax.g_01396
OG0001335	Prbh.g_01542	Prax.g_01434
OG0001336	Prbh.g_00653	Prax.g_01090
OG0001337	Prbh.g_00663	Prax.g_01100
OG0001338	Prbh.g_01389	Prax.g_01074
OG0001339	Prbh.g_00579	Prax.g_01015
OG0001340	Prbh.g_00531	Prax.g_00927
OG0001341	Prbh.g_00518	Prax.g_00914
OG0001342	Prbh.g_00499	Prax.g_00895
OG0001343	Prbh.g_00433	Prax.g_00834
OG0001345	Prbh.g_00398	Prax.g_00766
OG0001346	Prbh.g_00359	Prax.g_00730
OG0001347	Prbh.g_00345	Prax.g_00716
OG0001348	Prbh.g_00824	Prax.g_00697
OG0001349	Prbh.g_00321	Prax.g_00692
OG0001350	Prbh.g_00316	Prax.g_00687
OG0001351	Prbh.g_00252	Prax.g_00037
OG0001352	Prbh.g_00916	Prax.g_00960
OG0001353	Prbh.g_00556	Prax.g_00939
OG0001354	Prbh.g_01047	Prax.g_00389
OG0001355	Prbh.g_00995	Prax.g_00332
OG0001356	Prbh.g_00855	Prax.g_00544
OG0001357	Prbh.g_01112	Prax.g_01157
OG0001358	Prbh.g_01123	Prax.g_01179
OG0001359	Prbh.g_01863	Prax.g_00165
OG0001360	Prbh.g_01862	Prax.g_00166
OG0001361	Prbh.g_01228	Prax.g_00250
OG0001362	Prbh.g_01396	Prax.g_01957
OG0001364	Prbh.g_00175	Prax.g_01658
OG0001365	Prbh.g_00726	Prax.g_01260
OG0001366	Prbh.g_01744	Prax.g_01522
OG0001368	Prbh.g_01571	Prax.g_01403
OG0001369	Prbh.g_01125	Prax.g_01181
OG0001371	Prbh.g_00716	Prax.g_00638
OG0001372	Prbh.g_00714	Prax.g_00639
OG0001373	Prbh.g_00707	Prax.g_00646
OG0001374	Prbh.g_00696	Prax.g_00658
OG0001375	Prbh.g_00645	Prax.g_01083
OG0001376	Prbh.g_00546	Prax.g_00984
OG0001377	Prbh.g_00522	Prax.g_00919
OG0001378	Prbh.g_00506	Prax.g_00903
OG0001379	Prbh.g_00140	Prax.g_00811
OG0001380	Prbh.g_00932	Prax.g_00775, Prax.g_00507
OG0001382	Prbh.g_00368	Prax.g_00741
OG0001383	Prbh.g_00319	Prax.g_00690
OG0001384	Prbh.g_00310	Prax.g_00682
OG0001385	Prbh.g_01186	Prax.g_00976
OG0001386	Prbh.g_00908	Prax.g_00968
OG0001387	Prbh.g_00910	Prax.g_00966
OG0001388	Prbh.g_00921	Prax.g_00956
OG0001389	Prbh.g_01168	Prax.g_00480
OG0001390	Prbh.g_01881	Prax.g_00430
OG0001391	Prbh.g_01050	Prax.g_00387
OG0001392	Prbh.g_00854	Prax.g_00543
OG0001393	Prbh.g_00856	Prax.g_00545
OG0001394	Prbh.g_00883	Prax.g_00566
OG0001395	Prbh.g_00886	Prax.g_00569
OG0001397	Prbh.g_01136	Prax.g_01189
OG0001398	Prbh.g_01027	Prax.g_01208
OG0001399	Prbh.g_00846	Prax.g_01218
OG0001400	Prbh.g_01345	Prax.g_01227
OG0001401	Prbh.g_00842	Prax.g_01234
OG0001402	Prbh.g_01298	Prax.g_00186
OG0001403	Prbh.g_01374	Prax.g_01898
OG0001404	Prbh.g_01139	Prax.g_01872
OG0001405	Prbh.g_00010	Prax.g_01862
OG0001406	Prbh.g_00142	Prax.g_01689
OG0001407	Prbh.g_00145	Prax.g_01686
OG0001408	Prbh.g_00189	Prax.g_01637
OG0001409	Prbh.g_01851	Prax.g_01624
OG0001410	Prbh.g_01888	Prax.g_01610, Prax.g_01611
OG0001412	Prbh.g_01063	Prax.g_00601
OG0001414	Prbh.g_01861	Prax.g_00633
OG0001415	Prbh.g_00453	Prax.g_00847
OG0001416	Prbh.g_00308	Prax.g_00680
OG0001417	Prbh.g_00909	Prax.g_00967
OG0001418	Prbh.g_00804	Prax.g_00417
OG0001419	Prbh.g_01055	Prax.g_00383
OG0001420	Prbh.g_00858	Prax.g_00547
OG0001421	Prbh.g_00862	Prax.g_00551
OG0001422	Prbh.g_00794	Prax.g_01224
OG0001423	Prbh.g_01905	Prax.g_00167
OG0001425	Prbh.g_01343	Prax.g_01618
OG0001426	Prbh.g_01491	Prax.g_01476
OG0001429	Prbh.g_01096	Prax.g_01139
OG0001431	Prbh.g_00839	Prax.g_01225
OG0001438	Prbh.g_01463	Prax.g_00079
OG0001439	Prbh.g_00985	Prax.g_00341
OG0001440	Prbh.g_01128	Prax.g_01183
OG0001441	Prbh.g_01906	Prax.g_00131
OG0001442	Prbh.g_01816	Prax.g_00154
OG0001443	Prbh.g_01301	Prax.g_00183
OG0001449	Prbh.g_00076	Prax.g_01820
OG0001454	Prbh.g_00375	Prax.g_00806
OG0001457	Prbh.g_00941	Prax.g_00940
OG0001459	Prbh.g_00007	Prax.g_00394
OG0001460	Prbh.g_01440	Prax.g_00310
OG0001461	Prbh.g_01175	Prax.g_00593
OG0001462	Prbh.g_01322	Prax.g_01171
OG0001463	Prbh.g_00369	Prax.g_01217
OG0001466	Prbh.g_00200	Prax.g_01921
OG0001468	Prbh.g_01614	Prax.g_01365
OG0001469	Prbh.g_01285	Prax.g_00198
OG0001470	Prbh.g_00459	Prax.g_00855
OG0001472	Prbh.g_01021	Prax.g_00311
OG0001473	Prbh.g_01049	Prax.g_00302
OG0001481	Prbh.g_01264	Prax.g_00216
OG0001483	Prbh.g_01367	Prax.g_01905
OG0001484	Prbh.g_00721	Prax.g_01822
OG0001485	Prbh.g_01722	Prax.g_01258
OG0001487	Prbh.g_01458	Prax.g_00412
OG0001489	Prbh.g_01691	Prax.g_00798
OG0001490	Prbh.g_01720	Prax.g_00778
OG0001492	Prbh.g_00986	Prax.g_00340
OG0001504	Prbh.g_00893	Prax.g_00576
OG0001505	Prbh.g_00785	Prax.g_01163
OG0001506	Prbh.g_01330	Prax.g_01242
OG0001507	Prbh.g_01302	Prax.g_00182
OG0001510	Prbh.g_01622	Prax.g_01357
OG0001516	Prbh.g_01927	Prax.g_01151
OG0001519	Prbh.g_00772	Prax.g_00788
OG0001521	Prbh.g_00725	Prax.g_01261
OG0001522	Prbh.g_01852, Prbh.g_00826	Prax.g_01578
OG0001526	Prbh.g_00860	Prax.g_00549
OG0001527	Prbh.g_01899	Prax.g_00129
OG0001530	Prbh.g_01791	Prax.g_00525
OG0001538	Prbh.g_00810	Prax.g_01932
OG0001579	Prbh.g_00077	Prax.g_01821
OG0001580	Prbh.g_00035	Prax.g_01817
OG0001581	Prbh.g_00056	Prax.g_01813
OG0001587	Prbh.g_01839	Prax.g_01569
OG0001605	Prbh.g_01693	Prax.g_01284
OG0001616	Prbh.g_01821	Prax.g_01939
OG0001617	Prbh.g_00078	Prax.g_01884
OG0001619	Prbh.g_01348	Prax.g_01874
OG0001621	Prbh.g_01394	Prax.g_00414
OG0001627	Prbh.g_01882	Prax.g_01585
OG0001630	Prbh.g_01917	Prax.g_01731
OG0001646	Prbh.g_00774	Prax.g_01575
OG0001712	Prbh.g_00038	Prax.g_01763, Prax.g_01814
OG0001712	Prbh.g_00048	Prax.g_01799
OG0001736	Prbh.g_00894	Prax.g_00577
OG0001821	Prbh.g_01805	Prax.g_01922
OG0001822	Prbh.g_00033	Prax.g_01819
OG0001823	Prbh.g_00046	Prax.g_01807
OG0001827	Prbh.g_00770	Prax.g_01923
OG0001872	Prbh.g_01848	Prax.g_01607
OG0001959	Prbh.g_00047	Prax.g_01806
OG0001965	Prbh.g_01360	Prax.g_00630
OG0001993	Prbh.g_01916	Prax.g_01730
OG0002084	Prbh.g_01950	Prax.g_00503
OG0002134	Prbh.g_01915	Prax.g_01729
OG0002189	Prbh.g_00040	Prax.g_01812
OG0002190	Prbh.g_00043	Prax.g_01808
OG0002256	Prbh.g_00052	Prax.g_01815
OG0002257	Prbh.g_00053	Prax.g_01809
OG0002259	Prbh.g_01919	Prax.g_01802
OG0002359	Prbh.g_00049	Prax.g_01785
