Orthogroup	Prbh	Praj
OG0001101	Prbh.g_01674	Praj.g_01922
OG0001102	Prbh.g_01673	Praj.g_01923
OG0001103	Prbh.g_01672	Praj.g_01924
OG0001104	Prbh.g_01671	Praj.g_01925
OG0001105	Prbh.g_01670	Praj.g_01926
OG0001106	Prbh.g_01669	Praj.g_01927
OG0001107	Prbh.g_01668	Praj.g_01928
OG0001108	Prbh.g_01667	Praj.g_01929
OG0001109	Prbh.g_01666	Praj.g_01930
OG0001110	Prbh.g_01665	Praj.g_01931
OG0001111	Prbh.g_01664	Praj.g_01932
OG0001112	Prbh.g_01663	Praj.g_01933
OG0001113	Prbh.g_01662	Praj.g_01934
OG0001114	Prbh.g_01661	Praj.g_01935
OG0001115	Prbh.g_01660	Praj.g_01936
OG0001116	Prbh.g_01659	Praj.g_01937
OG0001117	Prbh.g_01658	Praj.g_01938
OG0001118	Prbh.g_01657	Praj.g_01939
OG0001119	Prbh.g_01656	Praj.g_01940
OG0001120	Prbh.g_01655	Praj.g_01941
OG0001121	Prbh.g_01653	Praj.g_01943
OG0001122	Prbh.g_01652	Praj.g_01944
OG0001123	Prbh.g_01651	Praj.g_01945
OG0001124	Prbh.g_01649	Praj.g_01947
OG0001125	Prbh.g_01647	Praj.g_01949
OG0001126	Prbh.g_01646	Praj.g_01950
OG0001127	Prbh.g_01643	Praj.g_01953
OG0001128	Prbh.g_01642	Praj.g_01954
OG0001129	Prbh.g_01641	Praj.g_01955
OG0001130	Prbh.g_01638	Praj.g_01958
OG0001131	Prbh.g_01637	Praj.g_01959
OG0001132	Prbh.g_01636	Praj.g_01960
OG0001133	Prbh.g_01635	Praj.g_01961
OG0001134	Prbh.g_01634	Praj.g_01962
OG0001135	Prbh.g_01633	Praj.g_01963
OG0001136	Prbh.g_01632	Praj.g_01964
OG0001137	Prbh.g_01631	Praj.g_01965
OG0001138	Prbh.g_01630	Praj.g_01966
OG0001139	Prbh.g_01628	Praj.g_01968
OG0001140	Prbh.g_01627	Praj.g_01969
OG0001141	Prbh.g_01626	Praj.g_01970
OG0001142	Prbh.g_01621	Praj.g_01975
OG0001143	Prbh.g_01620	Praj.g_01976
OG0001144	Prbh.g_01619	Praj.g_01977
OG0001145	Prbh.g_01618	Praj.g_01978
OG0001146	Prbh.g_01617	Praj.g_01979
OG0001147	Prbh.g_01616	Praj.g_01980
OG0001148	Prbh.g_01615	Praj.g_01981
OG0001149	Prbh.g_01613	Praj.g_01982
OG0001150	Prbh.g_01612	Praj.g_01983
OG0001151	Prbh.g_01608	Praj.g_01986
OG0001152	Prbh.g_01607	Praj.g_01987
OG0001153	Prbh.g_01606	Praj.g_01988
OG0001154	Prbh.g_01604	Praj.g_01990
OG0001155	Prbh.g_01602	Praj.g_01992
OG0001156	Prbh.g_01600	Praj.g_01994
OG0001157	Prbh.g_01598	Praj.g_01996
OG0001158	Prbh.g_01596	Praj.g_01998
OG0001159	Prbh.g_01595	Praj.g_01999
OG0001160	Prbh.g_01594	Praj.g_02000
OG0001161	Prbh.g_01593	Praj.g_02001
OG0001162	Prbh.g_01592	Praj.g_02002
OG0001163	Prbh.g_01591	Praj.g_02003
OG0001164	Prbh.g_01590	Praj.g_02004
OG0001165	Prbh.g_01589	Praj.g_02005
OG0001166	Prbh.g_01588	Praj.g_02006
OG0001167	Prbh.g_01586	Praj.g_02007
OG0001168	Prbh.g_01585	Praj.g_02008
OG0001169	Prbh.g_01584	Praj.g_02009
OG0001170	Prbh.g_01583	Praj.g_02010
OG0001171	Prbh.g_01582	Praj.g_02011
OG0001172	Prbh.g_01580	Praj.g_02013
OG0001173	Prbh.g_01578	Praj.g_02015
OG0001174	Prbh.g_01577	Praj.g_02016
OG0001175	Prbh.g_01576	Praj.g_02017
OG0001176	Prbh.g_01574	Praj.g_02019
OG0001177	Prbh.g_01572	Praj.g_02021
OG0001178	Prbh.g_01569	Praj.g_02025
OG0001179	Prbh.g_01568	Praj.g_02026
OG0001180	Prbh.g_01567	Praj.g_02027
OG0001181	Prbh.g_01566	Praj.g_02028
OG0001182	Prbh.g_01565	Praj.g_02030
OG0001183	Prbh.g_01564	Praj.g_02031
OG0001184	Prbh.g_01562	Praj.g_02046
OG0001185	Prbh.g_01560	Praj.g_02059
OG0001186	Prbh.g_01559	Praj.g_02060
OG0001187	Prbh.g_01558	Praj.g_02061
OG0001188	Prbh.g_01557	Praj.g_02062
OG0001189	Prbh.g_01556	Praj.g_02063
OG0001190	Prbh.g_01555	Praj.g_02064
OG0001191	Prbh.g_01554	Praj.g_02065
OG0001192	Prbh.g_01553	Praj.g_02066
OG0001193	Prbh.g_01552	Praj.g_02067
OG0001194	Prbh.g_01551	Praj.g_02068
OG0001195	Prbh.g_01550	Praj.g_02069
OG0001196	Prbh.g_01549	Praj.g_02070
OG0001197	Prbh.g_01548	Praj.g_02071
OG0001198	Prbh.g_01547	Praj.g_02072
OG0001199	Prbh.g_01546	Praj.g_02073
OG0001200	Prbh.g_01545	Praj.g_02074
OG0001201	Prbh.g_01544	Praj.g_02075
OG0001202	Prbh.g_01543	Praj.g_02076
OG0001203	Prbh.g_01541	Praj.g_02078
OG0001204	Prbh.g_01539	Praj.g_02080
OG0001205	Prbh.g_01537	Praj.g_02082
OG0001206	Prbh.g_01536	Praj.g_02083
OG0001207	Prbh.g_01535	Praj.g_02084
OG0001208	Prbh.g_01534	Praj.g_02085
OG0001209	Prbh.g_01533	Praj.g_02086
OG0001210	Prbh.g_01532	Praj.g_02087
OG0001211	Prbh.g_01531	Praj.g_02088
OG0001212	Prbh.g_01530	Praj.g_02089
OG0001213	Prbh.g_01529	Praj.g_02090
OG0001214	Prbh.g_01527	Praj.g_02092
OG0001215	Prbh.g_01526	Praj.g_02093
OG0001216	Prbh.g_01525	Praj.g_02094
OG0001217	Prbh.g_01524	Praj.g_02095
OG0001218	Prbh.g_01523	Praj.g_02096
OG0001219	Prbh.g_01520	Praj.g_02099
OG0001220	Prbh.g_01519	Praj.g_02100
OG0001221	Prbh.g_01514	Praj.g_02105
OG0001222	Prbh.g_01513	Praj.g_02106
OG0001223	Prbh.g_01512	Praj.g_02107
OG0001224	Prbh.g_01510	Praj.g_02109
OG0001225	Prbh.g_01509	Praj.g_02110
OG0001226	Prbh.g_01508	Praj.g_02111
OG0001227	Prbh.g_01507	Praj.g_02112
OG0001228	Prbh.g_01506	Praj.g_02113
OG0001229	Prbh.g_01505	Praj.g_02114
OG0001230	Prbh.g_01504	Praj.g_02115
OG0001231	Prbh.g_01503	Praj.g_02116
OG0001232	Prbh.g_01501	Praj.g_02124
OG0001233	Prbh.g_01500	Praj.g_02125
OG0001234	Prbh.g_01499	Praj.g_02126
OG0001235	Prbh.g_01498	Praj.g_02127
OG0001236	Prbh.g_01496	Praj.g_02129
OG0001237	Prbh.g_01495	Praj.g_02130
OG0001238	Prbh.g_01490	Praj.g_02134
OG0001239	Prbh.g_01489	Praj.g_02135
OG0001240	Prbh.g_01488	Praj.g_02136
OG0001241	Prbh.g_01485	Praj.g_02139
OG0001242	Prbh.g_01484	Praj.g_02141
OG0001243	Prbh.g_01483	Praj.g_02142
OG0001244	Prbh.g_01482	Praj.g_02143
OG0001245	Prbh.g_01481	Praj.g_02144
OG0001246	Prbh.g_01480	Praj.g_02145
OG0001247	Prbh.g_01479	Praj.g_02146
OG0001248	Prbh.g_01478	Praj.g_02147
OG0001249	Prbh.g_01477	Praj.g_02148
OG0001250	Prbh.g_01476	Praj.g_02149
OG0001251	Prbh.g_00691	Praj.g_00130
OG0001252	Prbh.g_00643	Praj.g_00178
OG0001253	Prbh.g_00632	Praj.g_00190
OG0001254	Prbh.g_00498	Praj.g_00316
OG0001255	Prbh.g_00440	Praj.g_00379
OG0001257	Prbh.g_00349	Praj.g_00475
OG0001258	Prbh.g_00333	Praj.g_00490
OG0001259	Prbh.g_00240	Praj.g_00577
OG0001260	Prbh.g_01046	Praj.g_00982, Praj.g_01392
OG0001261	Prbh.g_00988	Praj.g_00805
OG0001262	Prbh.g_01006	Praj.g_01326
OG0001263	Prbh.g_01304	Praj.g_00864
OG0001264	Prbh.g_00877	Praj.g_00886
OG0001265	Prbh.g_01124	Praj.g_00997
OG0001267	Prbh.g_01300	Praj.g_01477
OG0001268	Prbh.g_01286	Praj.g_01463
OG0001269	Prbh.g_01936	Praj.g_01547
OG0001270	Prbh.g_00143	Praj.g_01673
OG0001271	Prbh.g_00155	Praj.g_01685
OG0001272	Prbh.g_00802	Praj.g_00851, Praj.g_01327
OG0001273	Prbh.g_00205	Praj.g_00510
OG0001274	Prbh.g_01824	Praj.g_01723
OG0001276	Prbh.g_01146	Praj.g_01726
OG0001277	Prbh.g_01815	Praj.g_01735, Praj.g_01844
OG0001278	Prbh.g_01790	Praj.g_01761
OG0001279	Prbh.g_01787	Praj.g_01765
OG0001280	Prbh.g_01784	Praj.g_01767
OG0001281	Prbh.g_01714	Praj.g_01872
OG0001282	Prbh.g_01777	Praj.g_01236
OG0001283	Prbh.g_01601	Praj.g_01993
OG0001284	Prbh.g_01570	Praj.g_02024
OG0001285	Prbh.g_01540	Praj.g_02079
OG0001286	Prbh.g_01486	Praj.g_02138
OG0001287	Prbh.g_01898	Praj.g_01139
OG0001288	Prbh.g_00395	Praj.g_00431
OG0001290	Prbh.g_00750	Praj.g_00030
OG0001291	Prbh.g_00711	Praj.g_00109
OG0001292	Prbh.g_00708	Praj.g_00112
OG0001293	Prbh.g_00706	Praj.g_00114
OG0001294	Prbh.g_00690	Praj.g_00131
OG0001295	Prbh.g_00662	Praj.g_00159
OG0001296	Prbh.g_00655	Praj.g_00166
OG0001297	Prbh.g_00583	Praj.g_00239
OG0001298	Prbh.g_00536	Praj.g_00284
OG0001299	Prbh.g_00527	Praj.g_00291
OG0001300	Prbh.g_01356	Praj.g_01031
OG0001302	Prbh.g_01885	Praj.g_01745
OG0001303	Prbh.g_01339	Praj.g_00740
OG0001304	Prbh.g_01040	Praj.g_01015
OG0001305	Prbh.g_01035	Praj.g_01020
OG0001307	Prbh.g_01357	Praj.g_00895
OG0001308	Prbh.g_00202	Praj.g_01025
OG0001311	Prbh.g_01249	Praj.g_01429
OG0001312	Prbh.g_01937	Praj.g_01548
OG0001313	Prbh.g_00410	Praj.g_00744
OG0001314	Prbh.g_01759	Praj.g_01789
OG0001316	Prbh.g_01605	Praj.g_01989
OG0001318	Prbh.g_00640	Praj.g_00182
OG0001319	Prbh.g_00542	Praj.g_00278
OG0001322	Prbh.g_01332	Praj.g_00733
OG0001323	Prbh.g_00867	Praj.g_00876
OG0001324	Prbh.g_00769	Praj.g_01378
OG0001325	Prbh.g_00792	Praj.g_01277
OG0001326	Prbh.g_00773	Praj.g_01165
OG0001327	Prbh.g_00201	Praj.g_01521
OG0001328	Prbh.g_01378	Praj.g_01533
OG0001329	Prbh.g_01492	Praj.g_02132
OG0001330	Prbh.g_00188	Praj.g_01719
OG0001332	Prbh.g_01734	Praj.g_01813
OG0001333	Prbh.g_01640	Praj.g_01956
OG0001334	Prbh.g_01579	Praj.g_02014
OG0001335	Prbh.g_01542	Praj.g_02077
OG0001336	Prbh.g_00653	Praj.g_00169
OG0001338	Prbh.g_01389	Praj.g_01059
OG0001348	Prbh.g_00824	Praj.g_00496
OG0001349	Prbh.g_00321	Praj.g_00501
OG0001350	Prbh.g_00316	Praj.g_00506
OG0001352	Prbh.g_00916	Praj.g_00674
OG0001356	Prbh.g_00855	Praj.g_00867
OG0001359	Prbh.g_01863	Praj.g_01837
OG0001360	Prbh.g_01862	Praj.g_01838
OG0001362	Prbh.g_01396	Praj.g_01155
OG0001363	Prbh.g_00039	Praj.g_02035
OG0001364	Prbh.g_00175	Praj.g_01705
OG0001365	Prbh.g_00726	Praj.g_00910
OG0001368	Prbh.g_01571	Praj.g_02023
OG0001369	Prbh.g_01125	Praj.g_00998
OG0001370	Prbh.g_01410, Prbh.g_00768, Prbh.g_00793	Praj.g_01171, Praj.g_01152
OG0001371	Prbh.g_00716	Praj.g_00105
OG0001372	Prbh.g_00714	Praj.g_00106
OG0001373	Prbh.g_00707	Praj.g_00113
OG0001374	Prbh.g_00696	Praj.g_00125
OG0001376	Prbh.g_00546	Praj.g_00274
OG0001377	Prbh.g_00522	Praj.g_00295
OG0001379	Prbh.g_00140	Praj.g_01671
OG0001380	Prbh.g_00932	Praj.g_01027
OG0001381	Prbh.g_00373	Praj.g_00448
OG0001382	Prbh.g_00368	Praj.g_00456
OG0001383	Prbh.g_00319	Praj.g_00503
OG0001385	Prbh.g_01186	Praj.g_00655
OG0001386	Prbh.g_00908	Praj.g_00665
OG0001387	Prbh.g_00910	Praj.g_00667
OG0001388	Prbh.g_00921	Praj.g_00679
OG0001389	Prbh.g_01168	Praj.g_00703
OG0001390	Prbh.g_01881	Praj.g_00069
OG0001391	Prbh.g_01050	Praj.g_00912
OG0001392	Prbh.g_00854	Praj.g_00866
OG0001393	Prbh.g_00856	Praj.g_00868
OG0001394	Prbh.g_00883	Praj.g_00892
OG0001395	Prbh.g_00886	Praj.g_00896
OG0001397	Prbh.g_01136	Praj.g_01006
OG0001398	Prbh.g_01027	Praj.g_00842
OG0001399	Prbh.g_00846	Praj.g_00865
OG0001400	Prbh.g_01345	Praj.g_00858
OG0001401	Prbh.g_00842	Praj.g_01094
OG0001402	Prbh.g_01298	Praj.g_01475
OG0001403	Prbh.g_01374	Praj.g_01529
OG0001404	Prbh.g_01139	Praj.g_01073
OG0001405	Prbh.g_00010	Praj.g_01576
OG0001406	Prbh.g_00142	Praj.g_01672
OG0001407	Prbh.g_00145	Praj.g_01676
OG0001408	Prbh.g_00189	Praj.g_01720
OG0001409	Prbh.g_01851	Praj.g_01096
OG0001410	Prbh.g_01888	Praj.g_01082
OG0001411	Prbh.g_01820	Praj.g_00412
OG0001412	Prbh.g_01063	Praj.g_00924
OG0001414	Prbh.g_01861	Praj.g_01974
OG0001415	Prbh.g_00453	Praj.g_00361
OG0001416	Prbh.g_00308	Praj.g_00513
OG0001417	Prbh.g_00909	Praj.g_00666
OG0001418	Prbh.g_00804	Praj.g_01138
OG0001419	Prbh.g_01055	Praj.g_00916
OG0001420	Prbh.g_00858	Praj.g_01858
OG0001421	Prbh.g_00862	Praj.g_00873
OG0001422	Prbh.g_00794	Praj.g_00725
OG0001423	Prbh.g_01905	Praj.g_01181
OG0001424	Prbh.g_00191	Praj.g_01840
OG0001426	Prbh.g_01491	Praj.g_02133
OG0001429	Prbh.g_01096	Praj.g_00956
OG0001431	Prbh.g_00839	Praj.g_00857
OG0001438	Prbh.g_01463	Praj.g_00608
OG0001441	Prbh.g_01906	Praj.g_01319
OG0001442	Prbh.g_01816	Praj.g_01727
OG0001443	Prbh.g_01301	Praj.g_01478
OG0001445	Prbh.g_01353	Praj.g_01570
OG0001446	Prbh.g_00404	Praj.g_01571
OG0001447	Prbh.g_01309	Praj.g_01572
OG0001448	Prbh.g_01399	Praj.g_00717
OG0001451	Prbh.g_01940	Praj.g_01598
OG0001452	Prbh.g_01521	Praj.g_02098
OG0001455	Prbh.g_00781	Praj.g_01068
OG0001459	Prbh.g_00007	Praj.g_00098
OG0001461	Prbh.g_01175	Praj.g_00759
OG0001465	Prbh.g_01340	Praj.g_00856
OG0001466	Prbh.g_00200	Praj.g_01206
OG0001472	Prbh.g_01021	Praj.g_00837
OG0001473	Prbh.g_01049	Praj.g_00911
OG0001482	Prbh.g_00405	Praj.g_00453
OG0001487	Prbh.g_01458	Praj.g_00612
OG0001492	Prbh.g_00986	Praj.g_00803
OG0001504	Prbh.g_00893	Praj.g_00903
OG0001505	Prbh.g_00785	Praj.g_01238
OG0001507	Prbh.g_01302	Praj.g_01479
OG0001510	Prbh.g_01622	Praj.g_01973
OG0001516	Prbh.g_01927	Praj.g_00967
OG0001522	Prbh.g_01852, Prbh.g_00826	Praj.g_01293
OG0001526	Prbh.g_00860	Praj.g_00871
OG0001527	Prbh.g_01899	Praj.g_01270
OG0001530	Prbh.g_01791	Praj.g_01117
OG0001535	Prbh.g_01018	Praj.g_00834
OG0001538	Prbh.g_00810	Praj.g_01544
OG0001541	Prbh.g_00063	Praj.g_02050
OG0001544	Prbh.g_01400	Praj.g_01168
OG0001545	Prbh.g_00874	Praj.g_00883
OG0001546	Prbh.g_00990	Praj.g_00807
OG0001547	Prbh.g_00767, Prbh.g_00790	Praj.g_01250
OG0001548	Prbh.g_01337, Prbh.g_00801	Praj.g_01972
OG0001587	Prbh.g_01839	Praj.g_01381
OG0001588	Prbh.g_01871	Praj.g_01841
OG0001605	Prbh.g_01693	Praj.g_01890
OG0001608	Prbh.g_00204	Praj.g_01895
OG0001616	Prbh.g_01821	Praj.g_01330
OG0001622	Prbh.g_01896	Praj.g_01367
OG0001632	Prbh.g_00197	Praj.g_01211
OG0001633	Prbh.g_00203	Praj.g_01859
OG0001634	Prbh.g_01895	Praj.g_01368
OG0001635	Prbh.g_01894	Praj.g_01369
OG0001636	Prbh.g_01893	Praj.g_01370
OG0001646	Prbh.g_00774	Praj.g_01125, Praj.g_01233
OG0001714	Prbh.g_00139	Praj.g_01670
OG0001715	Prbh.g_01575	Praj.g_02018
OG0001716	Prbh.g_01251	Praj.g_01431
OG0001717	Prbh.g_00852	Praj.g_01039
OG0001718	Prbh.g_00845	Praj.g_00096
OG0001719	Prbh.g_00438	Praj.g_00381
OG0001721	Prbh.g_00820	Praj.g_01161
OG0001736	Prbh.g_00894	Praj.g_00904
OG0001737	Prbh.g_00742	Praj.g_00045
OG0001738	Prbh.g_00671	Praj.g_00150
OG0001739	Prbh.g_00672	Praj.g_00149
OG0001740	Prbh.g_00673	Praj.g_00148
OG0001741	Prbh.g_00683	Praj.g_00138
OG0001742	Prbh.g_01335	Praj.g_01746
OG0001743	Prbh.g_00541	Praj.g_00279
OG0001744	Prbh.g_01736	Praj.g_01811
OG0001745	Prbh.g_00263	Praj.g_00556
OG0001746	Prbh.g_01386	Praj.g_01541
OG0001747	Prbh.g_01269	Praj.g_01448
OG0001748	Prbh.g_00927	Praj.g_00685
OG0001749	Prbh.g_00917	Praj.g_00675
OG0001750	Prbh.g_01137	Praj.g_01007
OG0001751	Prbh.g_01127	Praj.g_01000
OG0001752	Prbh.g_01122	Praj.g_00996
OG0001753	Prbh.g_01082	Praj.g_00942
OG0001754	Prbh.g_01045	Praj.g_01010
OG0001755	Prbh.g_00890	Praj.g_00900
OG0001756	Prbh.g_00958	Praj.g_00774
OG0001757	Prbh.g_01873	Praj.g_00077
OG0001758	Prbh.g_01007	Praj.g_01558
OG0001759	Prbh.g_01014	Praj.g_00830
OG0001760	Prbh.g_00869	Praj.g_00878
OG0001761	Prbh.g_00906	Praj.g_00662
OG0001762	Prbh.g_01189	Praj.g_00652
OG0001763	Prbh.g_00660	Praj.g_00161
OG0001764	Prbh.g_00414	Praj.g_00404
OG0001765	Prbh.g_00447	Praj.g_00367
OG0001766	Prbh.g_00448	Praj.g_00366
OG0001767	Prbh.g_00449	Praj.g_00365
OG0001768	Prbh.g_00450	Praj.g_00364
OG0001769	Prbh.g_00451	Praj.g_00363
OG0001770	Prbh.g_01629	Praj.g_01967
OG0001771	Prbh.g_01645	Praj.g_01951
OG0001772	Prbh.g_00651	Praj.g_00171
OG0001773	Prbh.g_00723	Praj.g_00694
OG0001774	Prbh.g_00603	Praj.g_00219
OG0001775	Prbh.g_00597	Praj.g_00225
OG0001776	Prbh.g_01876	Praj.g_00850
OG0001777	Prbh.g_01522	Praj.g_02097
OG0001778	Prbh.g_01518	Praj.g_02101
OG0001779	Prbh.g_01517	Praj.g_02102
OG0001780	Prbh.g_01132	Praj.g_00848
OG0001781	Prbh.g_01511	Praj.g_02108
OG0001782	Prbh.g_01502	Praj.g_02122
OG0001797	Prbh.g_01859	Praj.g_01179
OG0001799	Prbh.g_00192	Praj.g_00860
OG0001801	Prbh.g_01889	Praj.g_01342
OG0001802	Prbh.g_00787	Praj.g_01513
OG0001805	Prbh.g_00853	Praj.g_00088, Praj.g_01029
OG0001821	Prbh.g_01805	Praj.g_01906
OG0001827	Prbh.g_00770	Praj.g_01210
OG0001832	Prbh.g_01275	Praj.g_01454
OG0001834	Prbh.g_00783	Praj.g_01033
OG0001835	Prbh.g_01823	Praj.g_01364, Praj.g_01254
OG0001836	Prbh.g_01310	Praj.g_01569
OG0001856	Prbh.g_01324	Praj.g_01093, Praj.g_01221, Praj.g_00078
OG0001871	Prbh.g_01402	Praj.g_01268
OG0001903	Prbh.g_01846	Praj.g_01209
OG0001904	Prbh.g_01886	Praj.g_01743
OG0001915	Prbh.g_01183	Praj.g_00658
OG0001922	Prbh.g_00796	Praj.g_01143
OG0001926	Prbh.g_01842	Praj.g_00083
OG0001927	Prbh.g_00847	Praj.g_00090
OG0001928	Prbh.g_00444	Praj.g_00369
OG0001929	Prbh.g_00364	Praj.g_00460
OG0001930	Prbh.g_00335	Praj.g_00488
OG0001931	Prbh.g_00944	Praj.g_00697
OG0001932	Prbh.g_01158	Praj.g_00713
OG0001933	Prbh.g_01403	Praj.g_00838
OG0001934	Prbh.g_00859	Praj.g_00870
OG0001935	Prbh.g_01143	Praj.g_01026
OG0001936	Prbh.g_00808	Praj.g_01098
OG0001937	Prbh.g_00798	Praj.g_01234
OG0001938	Prbh.g_00830	Praj.g_01240
OG0001939	Prbh.g_00495	Praj.g_01261
OG0001941	Prbh.g_01446	Praj.g_01399
OG0001942	Prbh.g_01447	Praj.g_01400
OG0001943	Prbh.g_01315	Praj.g_01491
OG0001944	Prbh.g_00180	Praj.g_01710
OG0001945	Prbh.g_01864	Praj.g_01836
OG0001946	Prbh.g_01314	Praj.g_01864
OG0001947	Prbh.g_00210	Praj.g_01896
OG0001948	Prbh.g_01611	Praj.g_01984
OG0001965	Prbh.g_01360	Praj.g_01088
OG0001975	Prbh.g_01140	Praj.g_00089
OG0001976	Prbh.g_01407	Praj.g_01435
OG0001977	Prbh.g_00911	Praj.g_01566
OG0001978	Prbh.g_01797	Praj.g_01842
OG0001979	Prbh.g_01795	Praj.g_01862
OG0002007	Prbh.g_01110	Praj.g_00971
OG0002010	Prbh.g_00828	Praj.g_01060
OG0002011	Prbh.g_01354	Praj.g_01097
OG0002012	Prbh.g_01329	Praj.g_01141
OG0002013	Prbh.g_00942	Praj.g_01232
OG0002014	Prbh.g_01306	Praj.g_01483
OG0002016	Prbh.g_01338	Praj.g_01750
OG0002045	Prbh.g_01844	Praj.g_01085
OG0002048	Prbh.g_01145	Praj.g_01315
OG0002085	Prbh.g_00419	Praj.g_00398
OG0002091	Prbh.g_01849	Praj.g_01354
OG0002093	Prbh.g_00843	Praj.g_01486
OG0002213	Prbh.g_01443	Praj.g_02140
OG0002216	Prbh.g_01908	Praj.g_01235
OG0002319	Prbh.g_01951	Praj.g_00726
OG0002320	Prbh.g_01854	Praj.g_00728
OG0002321	Prbh.g_01910	Praj.g_01163
OG0002322	Prbh.g_00818	Praj.g_01182
OG0002425	Prbh.g_00816	Praj.g_00735
OG0002427	Prbh.g_01395	Praj.g_00859
OG0002429	Prbh.g_01441	Praj.g_01053
OG0002433	Prbh.g_01753	Praj.g_01795
