Orthogroup	Prbh	Pram
OG0001100	Prbh.g_01675	Pram.g_01739
OG0001101	Prbh.g_01674	Pram.g_01740
OG0001102	Prbh.g_01673	Pram.g_01741
OG0001103	Prbh.g_01672	Pram.g_01742
OG0001104	Prbh.g_01671	Pram.g_01743
OG0001105	Prbh.g_01670	Pram.g_01744
OG0001106	Prbh.g_01669	Pram.g_01745
OG0001107	Prbh.g_01668	Pram.g_01746
OG0001108	Prbh.g_01667	Pram.g_01747
OG0001109	Prbh.g_01666	Pram.g_01748
OG0001110	Prbh.g_01665	Pram.g_01749
OG0001111	Prbh.g_01664	Pram.g_01750
OG0001112	Prbh.g_01663	Pram.g_01751
OG0001113	Prbh.g_01662	Pram.g_01752
OG0001114	Prbh.g_01661	Pram.g_01753
OG0001115	Prbh.g_01660	Pram.g_01754
OG0001116	Prbh.g_01659	Pram.g_01755
OG0001117	Prbh.g_01658	Pram.g_01756
OG0001118	Prbh.g_01657	Pram.g_01757
OG0001119	Prbh.g_01656	Pram.g_01758
OG0001120	Prbh.g_01655	Pram.g_01759
OG0001121	Prbh.g_01653	Pram.g_01761
OG0001122	Prbh.g_01652	Pram.g_01762
OG0001123	Prbh.g_01651	Pram.g_01763
OG0001124	Prbh.g_01649	Pram.g_01765
OG0001125	Prbh.g_01647	Pram.g_01767
OG0001126	Prbh.g_01646	Pram.g_01768
OG0001127	Prbh.g_01643	Pram.g_01771
OG0001128	Prbh.g_01642	Pram.g_01772
OG0001129	Prbh.g_01641	Pram.g_01773
OG0001130	Prbh.g_01638	Pram.g_01776
OG0001131	Prbh.g_01637	Pram.g_01777
OG0001132	Prbh.g_01636	Pram.g_01778
OG0001133	Prbh.g_01635	Pram.g_01779
OG0001134	Prbh.g_01634	Pram.g_01780
OG0001135	Prbh.g_01633	Pram.g_01781
OG0001136	Prbh.g_01632	Pram.g_01782
OG0001137	Prbh.g_01631	Pram.g_01783
OG0001138	Prbh.g_01630	Pram.g_01784
OG0001139	Prbh.g_01628	Pram.g_01786
OG0001140	Prbh.g_01627	Pram.g_01787
OG0001141	Prbh.g_01626	Pram.g_01788
OG0001142	Prbh.g_01621	Pram.g_01793
OG0001143	Prbh.g_01620	Pram.g_01794
OG0001144	Prbh.g_01619	Pram.g_01795
OG0001145	Prbh.g_01618	Pram.g_01796
OG0001146	Prbh.g_01617	Pram.g_01797
OG0001147	Prbh.g_01616	Pram.g_01798
OG0001148	Prbh.g_01615	Pram.g_01799
OG0001149	Prbh.g_01613	Pram.g_01801
OG0001150	Prbh.g_01612	Pram.g_01802
OG0001151	Prbh.g_01608	Pram.g_01806
OG0001152	Prbh.g_01607	Pram.g_01807
OG0001153	Prbh.g_01606	Pram.g_01808
OG0001154	Prbh.g_01604	Pram.g_01810
OG0001155	Prbh.g_01602	Pram.g_01812
OG0001156	Prbh.g_01600	Pram.g_01814
OG0001157	Prbh.g_01598	Pram.g_01816
OG0001158	Prbh.g_01596	Pram.g_01818
OG0001159	Prbh.g_01595	Pram.g_01819
OG0001160	Prbh.g_01594	Pram.g_01820
OG0001161	Prbh.g_01593	Pram.g_01821
OG0001162	Prbh.g_01592	Pram.g_01822
OG0001163	Prbh.g_01591	Pram.g_01823
OG0001164	Prbh.g_01590	Pram.g_01824
OG0001165	Prbh.g_01589	Pram.g_01825
OG0001166	Prbh.g_01588	Pram.g_01826
OG0001167	Prbh.g_01586	Pram.g_01828
OG0001168	Prbh.g_01585	Pram.g_01829
OG0001169	Prbh.g_01584	Pram.g_01830
OG0001170	Prbh.g_01583	Pram.g_01831
OG0001171	Prbh.g_01582	Pram.g_01832
OG0001172	Prbh.g_01580	Pram.g_01834
OG0001173	Prbh.g_01578	Pram.g_01836
OG0001174	Prbh.g_01577	Pram.g_01837
OG0001175	Prbh.g_01576	Pram.g_01838
OG0001176	Prbh.g_01574	Pram.g_01840
OG0001177	Prbh.g_01572	Pram.g_01842
OG0001178	Prbh.g_01569	Pram.g_01845
OG0001179	Prbh.g_01568	Pram.g_01846
OG0001180	Prbh.g_01567	Pram.g_01847
OG0001181	Prbh.g_01566	Pram.g_01848
OG0001182	Prbh.g_01565	Pram.g_01849
OG0001183	Prbh.g_01564	Pram.g_01850
OG0001184	Prbh.g_01562	Pram.g_01852
OG0001185	Prbh.g_01560	Pram.g_01854
OG0001186	Prbh.g_01559	Pram.g_01855
OG0001187	Prbh.g_01558	Pram.g_01856
OG0001188	Prbh.g_01557	Pram.g_01857
OG0001189	Prbh.g_01556	Pram.g_01858
OG0001190	Prbh.g_01555	Pram.g_01859
OG0001191	Prbh.g_01554	Pram.g_01860
OG0001192	Prbh.g_01553	Pram.g_01861
OG0001193	Prbh.g_01552	Pram.g_01862
OG0001194	Prbh.g_01551	Pram.g_01863
OG0001195	Prbh.g_01550	Pram.g_01864
OG0001196	Prbh.g_01549	Pram.g_01865
OG0001197	Prbh.g_01548	Pram.g_01866
OG0001198	Prbh.g_01547	Pram.g_01867
OG0001199	Prbh.g_01546	Pram.g_01868
OG0001200	Prbh.g_01545	Pram.g_01869
OG0001201	Prbh.g_01544	Pram.g_01870
OG0001202	Prbh.g_01543	Pram.g_01871
OG0001203	Prbh.g_01541	Pram.g_01873
OG0001204	Prbh.g_01539	Pram.g_01875
OG0001205	Prbh.g_01537	Pram.g_01877
OG0001206	Prbh.g_01536	Pram.g_01878
OG0001207	Prbh.g_01535	Pram.g_01879
OG0001208	Prbh.g_01534	Pram.g_01880
OG0001209	Prbh.g_01533	Pram.g_01881
OG0001210	Prbh.g_01532	Pram.g_01882
OG0001211	Prbh.g_01531	Pram.g_01883
OG0001212	Prbh.g_01530	Pram.g_01884
OG0001213	Prbh.g_01529	Pram.g_01885
OG0001214	Prbh.g_01527	Pram.g_01887
OG0001215	Prbh.g_01526	Pram.g_01888
OG0001216	Prbh.g_01525	Pram.g_01889
OG0001217	Prbh.g_01524	Pram.g_01890
OG0001218	Prbh.g_01523	Pram.g_01891
OG0001219	Prbh.g_01520	Pram.g_01894
OG0001220	Prbh.g_01519	Pram.g_01895
OG0001221	Prbh.g_01514	Pram.g_01900
OG0001222	Prbh.g_01513	Pram.g_01901
OG0001223	Prbh.g_01512	Pram.g_01902
OG0001224	Prbh.g_01510	Pram.g_01904
OG0001225	Prbh.g_01509	Pram.g_01905
OG0001226	Prbh.g_01508	Pram.g_01906
OG0001227	Prbh.g_01507	Pram.g_01907
OG0001228	Prbh.g_01506	Pram.g_01908
OG0001229	Prbh.g_01505	Pram.g_01909
OG0001230	Prbh.g_01504	Pram.g_01910
OG0001231	Prbh.g_01503	Pram.g_01911
OG0001232	Prbh.g_01501	Pram.g_01913
OG0001233	Prbh.g_01500	Pram.g_01914
OG0001234	Prbh.g_01499	Pram.g_01915
OG0001235	Prbh.g_01498	Pram.g_01916
OG0001236	Prbh.g_01496	Pram.g_01918
OG0001237	Prbh.g_01495	Pram.g_01919
OG0001238	Prbh.g_01490	Pram.g_01924
OG0001239	Prbh.g_01489	Pram.g_01925
OG0001240	Prbh.g_01488	Pram.g_01926
OG0001241	Prbh.g_01485	Pram.g_01929
OG0001242	Prbh.g_01484	Pram.g_01930
OG0001243	Prbh.g_01483	Pram.g_01931
OG0001244	Prbh.g_01482	Pram.g_01932
OG0001245	Prbh.g_01481	Pram.g_01933
OG0001246	Prbh.g_01480	Pram.g_01934
OG0001247	Prbh.g_01479	Pram.g_01935
OG0001248	Prbh.g_01478	Pram.g_01936
OG0001249	Prbh.g_01477	Pram.g_01937
OG0001250	Prbh.g_01476	Pram.g_01938
OG0001251	Prbh.g_00691	Pram.g_00076
OG0001252	Prbh.g_00643	Pram.g_00124
OG0001253	Prbh.g_00632	Pram.g_00135
OG0001254	Prbh.g_00498	Pram.g_00269
OG0001255	Prbh.g_00440	Pram.g_00327
OG0001257	Prbh.g_00349	Pram.g_00418
OG0001258	Prbh.g_00333	Pram.g_00434
OG0001259	Prbh.g_00240	Pram.g_00527
OG0001260	Prbh.g_01046	Pram.g_00903
OG0001261	Prbh.g_00988	Pram.g_00844
OG0001262	Prbh.g_01006	Pram.g_00862
OG0001263	Prbh.g_01304	Pram.g_01161
OG0001264	Prbh.g_00877	Pram.g_00733
OG0001265	Prbh.g_01124	Pram.g_00981
OG0001266	Prbh.g_01444	Pram.g_00577
OG0001267	Prbh.g_01300	Pram.g_01157
OG0001268	Prbh.g_01286	Pram.g_01143
OG0001269	Prbh.g_01936	Pram.g_01477
OG0001270	Prbh.g_00143	Pram.g_01334
OG0001271	Prbh.g_00155	Pram.g_01322
OG0001272	Prbh.g_00802	Pram.g_00658
OG0001273	Prbh.g_00205	Pram.g_01272
OG0001274	Prbh.g_01824	Pram.g_01590
OG0001276	Prbh.g_01146	Pram.g_01003
OG0001277	Prbh.g_01815	Pram.g_01599
OG0001278	Prbh.g_01790	Pram.g_01624
OG0001279	Prbh.g_01787	Pram.g_01627
OG0001280	Prbh.g_01784	Pram.g_01630
OG0001281	Prbh.g_01714	Pram.g_01700
OG0001282	Prbh.g_01777	Pram.g_01637
OG0001283	Prbh.g_01601	Pram.g_01813
OG0001284	Prbh.g_01570	Pram.g_01844
OG0001285	Prbh.g_01540	Pram.g_01874
OG0001286	Prbh.g_01486	Pram.g_01928
OG0001287	Prbh.g_01898	Pram.g_01516
OG0001288	Prbh.g_00395	Pram.g_00372
OG0001290	Prbh.g_00750	Pram.g_00017
OG0001291	Prbh.g_00711	Pram.g_00056
OG0001292	Prbh.g_00708	Pram.g_00059
OG0001293	Prbh.g_00706	Pram.g_00061
OG0001294	Prbh.g_00690	Pram.g_00077
OG0001295	Prbh.g_00662	Pram.g_00105
OG0001296	Prbh.g_00655	Pram.g_00112
OG0001297	Prbh.g_00583	Pram.g_00184
OG0001298	Prbh.g_00536	Pram.g_00231
OG0001299	Prbh.g_00527	Pram.g_00240
OG0001300	Prbh.g_01356	Pram.g_01213
OG0001302	Prbh.g_01885	Pram.g_01529
OG0001303	Prbh.g_01339	Pram.g_01196
OG0001304	Prbh.g_01040	Pram.g_00897
OG0001305	Prbh.g_01035	Pram.g_00892
OG0001307	Prbh.g_01357	Pram.g_01214
OG0001308	Prbh.g_00202	Pram.g_01275
OG0001311	Prbh.g_01249	Pram.g_01106
OG0001312	Prbh.g_01937	Pram.g_01476
OG0001313	Prbh.g_00410	Pram.g_00357
OG0001314	Prbh.g_01759	Pram.g_01655
OG0001316	Prbh.g_01605	Pram.g_01809
OG0001318	Prbh.g_00640	Pram.g_00127
OG0001319	Prbh.g_00542	Pram.g_00225
OG0001321	Prbh.g_01445	Pram.g_00576
OG0001322	Prbh.g_01332	Pram.g_01189
OG0001323	Prbh.g_00867	Pram.g_00723
OG0001324	Prbh.g_00769	Pram.g_00625
OG0001325	Prbh.g_00792	Pram.g_00648
OG0001326	Prbh.g_00773	Pram.g_00629
OG0001327	Prbh.g_00201	Pram.g_01276
OG0001328	Prbh.g_01378	Pram.g_01235
OG0001329	Prbh.g_01492	Pram.g_01922
OG0001330	Prbh.g_00188	Pram.g_01289
OG0001331	Prbh.g_01786	Pram.g_01628
OG0001332	Prbh.g_01734	Pram.g_01680
OG0001333	Prbh.g_01640	Pram.g_01774
OG0001334	Prbh.g_01579	Pram.g_01835
OG0001335	Prbh.g_01542	Pram.g_01872
OG0001336	Prbh.g_00653	Pram.g_00114
OG0001337	Prbh.g_00663	Pram.g_00104
OG0001338	Prbh.g_01389	Pram.g_01246
OG0001339	Prbh.g_00579	Pram.g_00188
OG0001340	Prbh.g_00531	Pram.g_00236
OG0001341	Prbh.g_00518	Pram.g_00249
OG0001342	Prbh.g_00499	Pram.g_00268
OG0001343	Prbh.g_00433	Pram.g_00334
OG0001345	Prbh.g_00398	Pram.g_00369
OG0001346	Prbh.g_00359	Pram.g_00408
OG0001347	Prbh.g_00345	Pram.g_00422
OG0001348	Prbh.g_00824	Pram.g_00680
OG0001349	Prbh.g_00321	Pram.g_00446
OG0001350	Prbh.g_00316	Pram.g_00451
OG0001351	Prbh.g_00252	Pram.g_00515
OG0001352	Prbh.g_00916	Pram.g_00772
OG0001353	Prbh.g_00556	Pram.g_00211
OG0001354	Prbh.g_01047	Pram.g_00904
OG0001355	Prbh.g_00995	Pram.g_00851
OG0001356	Prbh.g_00855	Pram.g_00711
OG0001357	Prbh.g_01112	Pram.g_00969
OG0001358	Prbh.g_01123	Pram.g_00980
OG0001359	Prbh.g_01863	Pram.g_01551
OG0001360	Prbh.g_01862	Pram.g_01552
OG0001361	Prbh.g_01228	Pram.g_01085
OG0001362	Prbh.g_01396	Pram.g_01253
OG0001363	Prbh.g_00722	Pram.g_00045
OG0001363	Prbh.g_00039	Pram.g_01438
OG0001364	Prbh.g_00175	Pram.g_01302
OG0001365	Prbh.g_00726	Pram.g_00041
OG0001366	Prbh.g_01744	Pram.g_01670
OG0001368	Prbh.g_01571	Pram.g_01843
OG0001369	Prbh.g_01125	Pram.g_00982
OG0001370	Prbh.g_01410	Pram.g_00610
OG0001370	Prbh.g_00768	Pram.g_00624
OG0001370	Prbh.g_00793	Pram.g_00649
OG0001371	Prbh.g_00716	Pram.g_00051
OG0001372	Prbh.g_00714	Pram.g_00053
OG0001373	Prbh.g_00707	Pram.g_00060
OG0001374	Prbh.g_00696	Pram.g_00071
OG0001375	Prbh.g_00645	Pram.g_00122
OG0001376	Prbh.g_00546	Pram.g_00221
OG0001377	Prbh.g_00522	Pram.g_00245
OG0001378	Prbh.g_00506	Pram.g_00261
OG0001379	Prbh.g_00140	Pram.g_01337
OG0001380	Prbh.g_00932	Pram.g_00788
OG0001381	Prbh.g_00373	Pram.g_00394
OG0001382	Prbh.g_00368	Pram.g_00399
OG0001383	Prbh.g_00319	Pram.g_00448
OG0001384	Prbh.g_00310	Pram.g_00457
OG0001385	Prbh.g_01186	Pram.g_01043
OG0001386	Prbh.g_00908	Pram.g_00764
OG0001387	Prbh.g_00910	Pram.g_00766
OG0001388	Prbh.g_00921	Pram.g_00777
OG0001389	Prbh.g_01168	Pram.g_01025
OG0001390	Prbh.g_01881	Pram.g_01533
OG0001391	Prbh.g_01050	Pram.g_00907
OG0001392	Prbh.g_00854	Pram.g_00710
OG0001393	Prbh.g_00856	Pram.g_00712
OG0001394	Prbh.g_00883	Pram.g_00739
OG0001395	Prbh.g_00886	Pram.g_00742
OG0001397	Prbh.g_01136	Pram.g_00993
OG0001398	Prbh.g_01027	Pram.g_00884
OG0001399	Prbh.g_00846	Pram.g_00702
OG0001400	Prbh.g_01345	Pram.g_01202
OG0001401	Prbh.g_00842	Pram.g_00698
OG0001402	Prbh.g_01298	Pram.g_01155
OG0001403	Prbh.g_01374	Pram.g_01231
OG0001404	Prbh.g_01139	Pram.g_00996
OG0001405	Prbh.g_00010	Pram.g_01467
OG0001406	Prbh.g_00142	Pram.g_01335
OG0001407	Prbh.g_00145	Pram.g_01332
OG0001408	Prbh.g_00189	Pram.g_01288
OG0001409	Prbh.g_01851	Pram.g_01563
OG0001410	Prbh.g_01888	Pram.g_01526
OG0001411	Prbh.g_01820	Pram.g_01594
OG0001412	Prbh.g_01063	Pram.g_00920
OG0001413	Prbh.g_01794	Pram.g_01620
OG0001414	Prbh.g_01861	Pram.g_01553
OG0001415	Prbh.g_00453	Pram.g_00314
OG0001416	Prbh.g_00308	Pram.g_00459
OG0001417	Prbh.g_00909	Pram.g_00765
OG0001418	Prbh.g_00804	Pram.g_00660
OG0001419	Prbh.g_01055	Pram.g_00912
OG0001420	Prbh.g_00858	Pram.g_00714
OG0001421	Prbh.g_00862	Pram.g_00718
OG0001422	Prbh.g_00794	Pram.g_00650
OG0001423	Prbh.g_01905	Pram.g_01509
OG0001424	Prbh.g_00191	Pram.g_01286
OG0001425	Prbh.g_01343	Pram.g_01200
OG0001426	Prbh.g_01491	Pram.g_01923
OG0001428	Prbh.g_00069	Pram.g_01408
OG0001429	Prbh.g_01096	Pram.g_00953
OG0001431	Prbh.g_00839	Pram.g_00695
OG0001438	Prbh.g_01463	Pram.g_00558
OG0001439	Prbh.g_00985	Pram.g_00841
OG0001440	Prbh.g_01128	Pram.g_00985
OG0001441	Prbh.g_01906	Pram.g_01508
OG0001442	Prbh.g_01816	Pram.g_01598
OG0001443	Prbh.g_01301	Pram.g_01158
OG0001445	Prbh.g_01353	Pram.g_01210
OG0001446	Prbh.g_00404	Pram.g_00363
OG0001447	Prbh.g_01309	Pram.g_01166
OG0001448	Prbh.g_01399	Pram.g_01256
OG0001449	Prbh.g_00076	Pram.g_01401
OG0001451	Prbh.g_01940	Pram.g_00613
OG0001452	Prbh.g_01521	Pram.g_01893
OG0001454	Prbh.g_00375	Pram.g_00392
OG0001455	Prbh.g_00781	Pram.g_00637
OG0001457	Prbh.g_00941	Pram.g_00797
OG0001459	Prbh.g_00007	Pram.g_01470
OG0001460	Prbh.g_01440	Pram.g_00581
OG0001461	Prbh.g_01175	Pram.g_01032
OG0001462	Prbh.g_01322	Pram.g_01179
OG0001463	Prbh.g_00369	Pram.g_00398
OG0001465	Prbh.g_01340	Pram.g_01197
OG0001466	Prbh.g_00200	Pram.g_01277
OG0001468	Prbh.g_01614	Pram.g_01800
OG0001469	Prbh.g_01285	Pram.g_01142
OG0001470	Prbh.g_00459	Pram.g_00308
OG0001471	Prbh.g_01838	Pram.g_01576
OG0001472	Prbh.g_01021	Pram.g_00878
OG0001473	Prbh.g_01049	Pram.g_00906
OG0001481	Prbh.g_01264	Pram.g_01121
OG0001482	Prbh.g_00405	Pram.g_00362
OG0001483	Prbh.g_01367	Pram.g_01224
OG0001484	Prbh.g_00721	Pram.g_00046
OG0001485	Prbh.g_01722	Pram.g_01692
OG0001487	Prbh.g_01458	Pram.g_00563
OG0001489	Prbh.g_01691	Pram.g_01723
OG0001490	Prbh.g_01720	Pram.g_01694
OG0001492	Prbh.g_00986	Pram.g_00842
OG0001504	Prbh.g_00893	Pram.g_00749
OG0001505	Prbh.g_00785	Pram.g_00641
OG0001506	Prbh.g_01330	Pram.g_01187
OG0001507	Prbh.g_01302	Pram.g_01159
OG0001510	Prbh.g_01622	Pram.g_01792
OG0001512	Prbh.g_01938	Pram.g_00611
OG0001516	Prbh.g_01927	Pram.g_01487
OG0001519	Prbh.g_00772	Pram.g_00628
OG0001521	Prbh.g_00725	Pram.g_00042
OG0001522	Prbh.g_01852	Pram.g_01562
OG0001522	Prbh.g_00826	Pram.g_00682
OG0001526	Prbh.g_00860	Pram.g_00716
OG0001527	Prbh.g_01899	Pram.g_01515
OG0001530	Prbh.g_01791	Pram.g_01623
OG0001535	Prbh.g_01018	Pram.g_00875
OG0001538	Prbh.g_00810	Pram.g_00666
OG0001541	Prbh.g_00063	Pram.g_01414
OG0001544	Prbh.g_01400	Pram.g_01257
OG0001545	Prbh.g_00874	Pram.g_00730
OG0001546	Prbh.g_00990	Pram.g_00846
OG0001547	Prbh.g_00767	Pram.g_00623
OG0001547	Prbh.g_00790	Pram.g_00646
OG0001548	Prbh.g_01337	Pram.g_01194
OG0001548	Prbh.g_00801	Pram.g_00657
OG0001579	Prbh.g_00077	Pram.g_01400
OG0001580	Prbh.g_00035	Pram.g_01442
OG0001581	Prbh.g_00056	Pram.g_01421
OG0001587	Prbh.g_01839	Pram.g_01575
OG0001588	Prbh.g_01871	Pram.g_01543
OG0001605	Prbh.g_01693	Pram.g_01721
OG0001608	Prbh.g_00204	Pram.g_01273
OG0001616	Prbh.g_01821	Pram.g_01593
OG0001617	Prbh.g_00078	Pram.g_01399
OG0001619	Prbh.g_01348	Pram.g_01205
OG0001620	Prbh.g_01912	Pram.g_01502
OG0001620	Prbh.g_00068	Pram.g_01409
OG0001621	Prbh.g_01394	Pram.g_01251
OG0001622	Prbh.g_01896	Pram.g_01518
OG0001627	Prbh.g_01882	Pram.g_01532
OG0001630	Prbh.g_01917	Pram.g_01497
OG0001631	Prbh.g_01449	Pram.g_00572
OG0001632	Prbh.g_00197	Pram.g_01280
OG0001633	Prbh.g_00203	Pram.g_01274
OG0001634	Prbh.g_01895	Pram.g_01519
OG0001635	Prbh.g_01894	Pram.g_01520
OG0001636	Prbh.g_01893	Pram.g_01521
OG0001637	Prbh.g_01949	Pram.g_00622
OG0001637	Prbh.g_00791	Pram.g_00647
OG0001646	Prbh.g_00774	Pram.g_00630
OG0001697	Prbh.g_00844	Pram.g_00700
OG0001712	Prbh.g_00038	Pram.g_01439
OG0001712	Prbh.g_00048	Pram.g_01429
OG0001714	Prbh.g_00139	Pram.g_01338
OG0001715	Prbh.g_01575	Pram.g_01839
OG0001716	Prbh.g_01251	Pram.g_01108
OG0001717	Prbh.g_00852	Pram.g_00708
OG0001718	Prbh.g_00845	Pram.g_00701
OG0001719	Prbh.g_00438	Pram.g_00329
OG0001721	Prbh.g_00820	Pram.g_00676
OG0001729	Prbh.g_01913	Pram.g_01501
OG0001735	Prbh.g_01836	Pram.g_01578
OG0001736	Prbh.g_00894	Pram.g_00750
OG0001737	Prbh.g_00742	Pram.g_00025
OG0001738	Prbh.g_00671	Pram.g_00096
OG0001739	Prbh.g_00672	Pram.g_00095
OG0001740	Prbh.g_00673	Pram.g_00094
OG0001741	Prbh.g_00683	Pram.g_00084
OG0001742	Prbh.g_01335	Pram.g_01192
OG0001743	Prbh.g_00541	Pram.g_00226
OG0001744	Prbh.g_01736	Pram.g_01678
OG0001745	Prbh.g_00263	Pram.g_00504
OG0001746	Prbh.g_01386	Pram.g_01243
OG0001747	Prbh.g_01269	Pram.g_01126
OG0001748	Prbh.g_00927	Pram.g_00783
OG0001749	Prbh.g_00917	Pram.g_00773
OG0001750	Prbh.g_01137	Pram.g_00994
OG0001751	Prbh.g_01127	Pram.g_00984
OG0001752	Prbh.g_01122	Pram.g_00979
OG0001753	Prbh.g_01082	Pram.g_00939
OG0001754	Prbh.g_01045	Pram.g_00902
OG0001755	Prbh.g_00890	Pram.g_00746
OG0001756	Prbh.g_00958	Pram.g_00814
OG0001757	Prbh.g_01873	Pram.g_01541
OG0001758	Prbh.g_01007	Pram.g_00863
OG0001759	Prbh.g_01014	Pram.g_00871
OG0001760	Prbh.g_00869	Pram.g_00725
OG0001761	Prbh.g_00906	Pram.g_00762
OG0001762	Prbh.g_01189	Pram.g_01046
OG0001763	Prbh.g_00660	Pram.g_00107
OG0001764	Prbh.g_00414	Pram.g_00353
OG0001765	Prbh.g_00447	Pram.g_00320
OG0001766	Prbh.g_00448	Pram.g_00319
OG0001767	Prbh.g_00449	Pram.g_00318
OG0001768	Prbh.g_00450	Pram.g_00317
OG0001769	Prbh.g_00451	Pram.g_00316
OG0001770	Prbh.g_01629	Pram.g_01785
OG0001771	Prbh.g_01645	Pram.g_01769
OG0001772	Prbh.g_00651	Pram.g_00116
OG0001773	Prbh.g_00723	Pram.g_00044
OG0001774	Prbh.g_00603	Pram.g_00164
OG0001775	Prbh.g_00597	Pram.g_00170
OG0001776	Prbh.g_01876	Pram.g_01538
OG0001777	Prbh.g_01522	Pram.g_01892
OG0001778	Prbh.g_01518	Pram.g_01896
OG0001779	Prbh.g_01517	Pram.g_01897
OG0001780	Prbh.g_01132	Pram.g_00989
OG0001781	Prbh.g_01511	Pram.g_01903
OG0001782	Prbh.g_01502	Pram.g_01912
OG0001795	Prbh.g_00266	Pram.g_00501
OG0001797	Prbh.g_01859	Pram.g_01555
OG0001799	Prbh.g_00192	Pram.g_01285
OG0001801	Prbh.g_01889	Pram.g_01525
OG0001802	Prbh.g_00787	Pram.g_00643
OG0001805	Prbh.g_00853	Pram.g_00709
OG0001821	Prbh.g_01805	Pram.g_01609
OG0001822	Prbh.g_00033	Pram.g_01444
OG0001823	Prbh.g_00046	Pram.g_01431
OG0001827	Prbh.g_00770	Pram.g_00626
OG0001832	Prbh.g_01275	Pram.g_01132
OG0001834	Prbh.g_00783	Pram.g_00639
OG0001835	Prbh.g_01823	Pram.g_01591
OG0001836	Prbh.g_01310	Pram.g_01167
OG0001843	Prbh.g_00062	Pram.g_01415
OG0001844	Prbh.g_00058	Pram.g_01419
OG0001853	Prbh.g_01799	Pram.g_01615
OG0001856	Prbh.g_01324	Pram.g_01181
OG0001857	Prbh.g_01312	Pram.g_01169
OG0001858	Prbh.g_01802	Pram.g_01612
OG0001869	Prbh.g_01921	Pram.g_01493
OG0001871	Prbh.g_01402	Pram.g_01259
OG0001872	Prbh.g_01848	Pram.g_01566
OG0001878	Prbh.g_01832	Pram.g_01582
OG0001883	Prbh.g_00747	Pram.g_00020
OG0001884	Prbh.g_01587	Pram.g_01827
OG0001885	Prbh.g_00148	Pram.g_01329
OG0001886	Prbh.g_00268	Pram.g_00499
OG0001887	Prbh.g_01259	Pram.g_01116
OG0001889	Prbh.g_01800	Pram.g_01614
OG0001890	Prbh.g_01801	Pram.g_01613
OG0001891	Prbh.g_00931	Pram.g_00787
OG0001892	Prbh.g_01850	Pram.g_01564
OG0001893	Prbh.g_01043	Pram.g_00900
OG0001894	Prbh.g_01072	Pram.g_00929
OG0001895	Prbh.g_00715	Pram.g_00052
OG0001896	Prbh.g_00777	Pram.g_00633
OG0001897	Prbh.g_00429	Pram.g_00338
OG0001898	Prbh.g_00526	Pram.g_00241
OG0001899	Prbh.g_00735	Pram.g_00032
OG0001900	Prbh.g_00736	Pram.g_00031
OG0001901	Prbh.g_00740	Pram.g_00027
OG0001902	Prbh.g_01493	Pram.g_01921
OG0001903	Prbh.g_01846	Pram.g_01568
OG0001904	Prbh.g_01886	Pram.g_01528
OG0001915	Prbh.g_01183	Pram.g_01040
OG0001920	Prbh.g_01771	Pram.g_01643
OG0001921	Prbh.g_01214	Pram.g_01071
OG0001922	Prbh.g_00796	Pram.g_00652
OG0001923	Prbh.g_00805	Pram.g_00661
OG0001924	Prbh.g_00208	Pram.g_01269
OG0001925	Prbh.g_00207	Pram.g_01270
OG0001926	Prbh.g_01842	Pram.g_01572
OG0001927	Prbh.g_00847	Pram.g_00703
OG0001928	Prbh.g_00444	Pram.g_00323
OG0001929	Prbh.g_00364	Pram.g_00403
OG0001930	Prbh.g_00335	Pram.g_00432
OG0001931	Prbh.g_00944	Pram.g_00800
OG0001932	Prbh.g_01158	Pram.g_01015
OG0001933	Prbh.g_01403	Pram.g_01260
OG0001934	Prbh.g_00859	Pram.g_00715
OG0001935	Prbh.g_01143	Pram.g_01000
OG0001936	Prbh.g_00808	Pram.g_00664
OG0001937	Prbh.g_00798	Pram.g_00654
OG0001938	Prbh.g_00830	Pram.g_00686
OG0001939	Prbh.g_00495	Pram.g_00272
OG0001941	Prbh.g_01446	Pram.g_00575
OG0001942	Prbh.g_01447	Pram.g_00574
OG0001943	Prbh.g_01315	Pram.g_01172
OG0001944	Prbh.g_00180	Pram.g_01297
OG0001945	Prbh.g_01864	Pram.g_01550
OG0001946	Prbh.g_01314	Pram.g_01171
OG0001947	Prbh.g_00210	Pram.g_01267
OG0001948	Prbh.g_01611	Pram.g_01803
OG0001959	Prbh.g_00047	Pram.g_01430
OG0001961	Prbh.g_00836	Pram.g_00692
OG0001965	Prbh.g_01360	Pram.g_01217
OG0001967	Prbh.g_00209	Pram.g_01268
OG0001970	Prbh.g_00832	Pram.g_00688
OG0001971	Prbh.g_00831	Pram.g_00687
OG0001972	Prbh.g_01105	Pram.g_00962
OG0001974	Prbh.g_01404	Pram.g_01261
OG0001975	Prbh.g_01140	Pram.g_00997
OG0001976	Prbh.g_01407	Pram.g_01264
OG0001977	Prbh.g_00911	Pram.g_00767
OG0001978	Prbh.g_01797	Pram.g_01617
OG0001979	Prbh.g_01795	Pram.g_01619
OG0001980	Prbh.g_00812	Pram.g_00668
OG0001993	Prbh.g_01916	Pram.g_01498
OG0002002	Prbh.g_01715	Pram.g_01699
OG0002003	Prbh.g_01610	Pram.g_01804
OG0002007	Prbh.g_01110	Pram.g_00967
OG0002010	Prbh.g_00828	Pram.g_00684
