Orthogroup	Syao	Prap
OG0001185	Syao.g_02147	Prap.g_01585
OG0001186	Syao.g_02173	Prap.g_01561
OG0001187	Syao.g_02171	Prap.g_01558
OG0001188	Syao.g_02169	Prap.g_01556
OG0001189	Syao.g_02215	Prap.g_01540
OG0001190	Syao.g_02436	Prap.g_01535
OG0001191	Syao.g_02449	Prap.g_01525
OG0001192	Syao.g_02367	Prap.g_01520
OG0001193	Syao.g_02284	Prap.g_01508
OG0001194	Syao.g_02285	Prap.g_01507
OG0001195	Syao.g_02286	Prap.g_01506
OG0001196	Syao.g_02341	Prap.g_01490
OG0001197	Syao.g_02343	Prap.g_01488
OG0001198	Syao.g_02158	Prap.g_01868
OG0001199	Syao.g_02623	Prap.g_00876
OG0001201	Syao.g_02601	Prap.g_01068
OG0001202	Syao.g_02461	Prap.g_00970
OG0001203	Syao.g_00296, Syao.g_01705	Prap.g_01474
OG0001204	Syao.g_02117	Prap.g_01468
OG0001205	Syao.g_01620	Prap.g_01321
OG0001206	Syao.g_02701, Syao.g_02702	Prap.g_01301
OG0001207	Syao.g_00035	Prap.g_01290
OG0001208	Syao.g_00026	Prap.g_01285
OG0001209	Syao.g_01415	Prap.g_01234
OG0001210	Syao.g_00882	Prap.g_01229
OG0001211	Syao.g_00861	Prap.g_01219
OG0001212	Syao.g_01001	Prap.g_01172
OG0001213	Syao.g_01322	Prap.g_01137
OG0001214	Syao.g_00896	Prap.g_00390
OG0001215	Syao.g_00700	Prap.g_00810
OG0001216	Syao.g_00492	Prap.g_00789
OG0001218	Syao.g_00092	Prap.g_00519
OG0001219	Syao.g_00651	Prap.g_00685
OG0001220	Syao.g_00393	Prap.g_00727
OG0001221	Syao.g_01657	Prap.g_00847
OG0001222	Syao.g_00687	Prap.g_00307
OG0001223	Syao.g_00820	Prap.g_00275
OG0001224	Syao.g_00427	Prap.g_00704
OG0001226	Syao.g_02633	Prap.g_01129
OG0001227	Syao.g_01047	Prap.g_00504
OG0001228	Syao.g_02256	Prap.g_00406
OG0001229	Syao.g_00220	Prap.g_00518
OG0001230	Syao.g_01503	Prap.g_00114
OG0001231	Syao.g_02254	Prap.g_01344
OG0001233	Syao.g_01643	Prap.g_01735
OG0001234	Syao.g_02035	Prap.g_01698
OG0001235	Syao.g_01863	Prap.g_01694
OG0001236	Syao.g_02261	Prap.g_01604
OG0001237	Syao.g_02265	Prap.g_01600
OG0001238	Syao.g_02451	Prap.g_01524
OG0001239	Syao.g_02620	Prap.g_00879
OG0001240	Syao.g_02669	Prap.g_01085
OG0001242	Syao.g_02576	Prap.g_01055
OG0001243	Syao.g_02584	Prap.g_01048
OG0001244	Syao.g_02477	Prap.g_01033
OG0001245	Syao.g_00362	Prap.g_00495
OG0001247	Syao.g_00390	Prap.g_00817
OG0001249	Syao.g_01882	Prap.g_01375
OG0001250	Syao.g_00556	Prap.g_00740
OG0001251	Syao.g_00641	Prap.g_00659
OG0001252	Syao.g_00507	Prap.g_00699
OG0001253	Syao.g_01220	Prap.g_01126
OG0001254	Syao.g_01426	Prap.g_01881
OG0001255	Syao.g_00920	Prap.g_00474
OG0001256	Syao.g_01572	Prap.g_00210
OG0001258	Syao.g_01561	Prap.g_01783
OG0001259	Syao.g_01645	Prap.g_01737
OG0001260	Syao.g_01623	Prap.g_01720
OG0001261	Syao.g_01814	Prap.g_01652
OG0001263	Syao.g_02541	Prap.g_01046
OG0001265	Syao.g_02574	Prap.g_01056
OG0001266	Syao.g_02465	Prap.g_00966
OG0001267	Syao.g_02063	Prap.g_01430
OG0001268	Syao.g_01871	Prap.g_01367
OG0001270	Syao.g_01733	Prap.g_01332
OG0001271	Syao.g_02685	Prap.g_01295
OG0001272	Syao.g_00120	Prap.g_01281
OG0001274	Syao.g_02401	Prap.g_00942
OG0001275	Syao.g_00806	Prap.g_00285
OG0001276	Syao.g_00450	Prap.g_00299
OG0001277	Syao.g_01334	Prap.g_01502
OG0001278	Syao.g_00265	Prap.g_00402
OG0001279	Syao.g_01528	Prap.g_00610
OG0001281	Syao.g_01454	Prap.g_00566
OG0001282	Syao.g_00037	Prap.g_00060
OG0001283	Syao.g_02335	Prap.g_01493
OG0001284	Syao.g_01587	Prap.g_00196
OG0001285	Syao.g_01010	Prap.g_01752
OG0001286	Syao.g_01835	Prap.g_01638
OG0001288	Syao.g_02187	Prap.g_01568
OG0001289	Syao.g_02649	Prap.g_01091
OG0001291	Syao.g_02551	Prap.g_01038
OG0001292	Syao.g_02111	Prap.g_01463
OG0001293	Syao.g_02091	Prap.g_01450
OG0001295	Syao.g_00878	Prap.g_01919
OG0001296	Syao.g_00163	Prap.g_01258
OG0001297	Syao.g_00159	Prap.g_01253
OG0001298	Syao.g_01043	Prap.g_01192
OG0001299	Syao.g_00942	Prap.g_00359
OG0001302	Syao.g_02711	Prap.g_00688
OG0001303	Syao.g_00649	Prap.g_01817
OG0001304	Syao.g_00466	Prap.g_00312
OG0001305	Syao.g_00382	Prap.g_00712
OG0001306	Syao.g_00141	Prap.g_00471
OG0001308	Syao.g_01500	Prap.g_00131
OG0001310	Syao.g_01681	Prap.g_01766
OG0001311	Syao.g_00452	Prap.g_00301
OG0001312	Syao.g_00635	Prap.g_00676
OG0001314	Syao.g_01276	Prap.g_00644
OG0001315	Syao.g_01853	Prap.g_00509
OG0001317	Syao.g_01701	Prap.g_01478
OG0001318	Syao.g_02099	Prap.g_01454
OG0001319	Syao.g_02075	Prap.g_01437
OG0001323	Syao.g_01392	Prap.g_01248
OG0001325	Syao.g_00487	Prap.g_00342
OG0001327	Syao.g_00953	Prap.g_00870
OG0001328	Syao.g_00198	Prap.g_00542
OG0001329	Syao.g_00876	Prap.g_01820
OG0001330	Syao.g_01444	Prap.g_00227
OG0001331	Syao.g_00042	Prap.g_00065
OG0001332	Syao.g_01244	Prap.g_00167
OG0001333	Syao.g_01649	Prap.g_01741
OG0001335	Syao.g_01913	Prap.g_01615
OG0001337	Syao.g_01893	Prap.g_01380
OG0001338	Syao.g_01890	Prap.g_01377
OG0001340	Syao.g_01892	Prap.g_01379
OG0001341	Syao.g_00602	Prap.g_00511
OG0001343	Syao.g_01235	Prap.g_00662
OG0001345	Syao.g_00179	Prap.g_00436
OG0001349	Syao.g_01074	Prap.g_00083
OG0001351	Syao.g_00060	Prap.g_01309
OG0001353	Syao.g_00439	Prap.g_00750
OG0001354	Syao.g_00833	Prap.g_00267
OG0001359	Syao.g_01234	Prap.g_00661
OG0001364	Syao.g_01969	Prap.g_01613
OG0001365	Syao.g_02441	Prap.g_01531
OG0001368	Syao.g_02118	Prap.g_00536, Prap.g_00007, Prap.g_00646
OG0001369	Syao.g_02668	Prap.g_01086
OG0001371	Syao.g_02638	Prap.g_00822
OG0001372	Syao.g_00368	Prap.g_01128
OG0001375	Syao.g_01236	Prap.g_00663
OG0001379	Syao.g_01441	Prap.g_00555
OG0001380	Syao.g_00360	Prap.g_00521
OG0001382	Syao.g_00766	Prap.g_00524
OG0001394	Syao.g_00983	Prap.g_00843
OG0001398	Syao.g_02641	Prap.g_01896
OG0001401	Syao.g_00434	Prap.g_00745
OG0001402	Syao.g_01338	Prap.g_01143
OG0001403	Syao.g_02235	Prap.g_00924
OG0001407	Syao.g_00519	Prap.g_00528
OG0001411	Syao.g_01079, Syao.g_02007	Prap.g_00889
OG0001415	Syao.g_00999	Prap.g_01481
OG0001418	Syao.g_00212	Prap.g_00816
OG0001419	Syao.g_00520	Prap.g_00527
OG0001422	Syao.g_00284	Prap.g_00531
OG0001423	Syao.g_00722	Prap.g_00633
OG0001425	Syao.g_02366	Prap.g_01521
OG0001429	Syao.g_00648	Prap.g_00684
OG0001433	Syao.g_00300	Prap.g_01792
OG0001434	Syao.g_00988	Prap.g_00838
OG0001435	Syao.g_00961	Prap.g_00862
OG0001437	Syao.g_00998	Prap.g_01482
OG0001443	Syao.g_02369	Prap.g_00517
OG0001460	Syao.g_00299	Prap.g_01793
OG0001461	Syao.g_00788	Prap.g_00898
OG0001467	Syao.g_01225	Prap.g_01947
OG0001468	Syao.g_00604	Prap.g_00671
OG0001476	Syao.g_00324	Prap.g_00449
OG0001477	Syao.g_00408	Prap.g_00587
OG0001486	Syao.g_00125	Prap.g_00458
OG0001487	Syao.g_00091	Prap.g_00161
OG0001488	Syao.g_00190	Prap.g_00443
OG0001489	Syao.g_01823	Prap.g_01627
OG0001496	Syao.g_00410	Prap.g_00589
OG0001497	Syao.g_00409	Prap.g_00588
OG0001498	Syao.g_01717	Prap.g_01348
OG0001505	Syao.g_01138	Prap.g_00003
OG0001510	Syao.g_01944	Prap.g_01574
OG0001511	Syao.g_02593	Prap.g_01064
OG0001512	Syao.g_01707	Prap.g_00513
OG0001513	Syao.g_02457	Prap.g_01847
OG0001514	Syao.g_00411	Prap.g_00590
OG0001515	Syao.g_00626	Prap.g_00808
OG0001517	Syao.g_01876	Prap.g_01371
OG0001518	Syao.g_02365	Prap.g_01522
OG0001519	Syao.g_02371	Prap.g_01517
OG0001522	Syao.g_00568	Prap.g_00749
OG0001525	Syao.g_00881	Prap.g_01814
OG0001526	Syao.g_02559	Prap.g_00894
OG0001527	Syao.g_00846	Prap.g_01206
OG0001529	Syao.g_02222	Prap.g_00914
OG0001530	Syao.g_02591	Prap.g_01065
OG0001532	Syao.g_00226	Prap.g_00425
OG0001534	Syao.g_00467	Prap.g_00313
OG0001535	Syao.g_00448	Prap.g_00297
OG0001536	Syao.g_00679	Prap.g_00253
OG0001537	Syao.g_00977	Prap.g_00846
OG0001538	Syao.g_00761	Prap.g_00778
OG0001539	Syao.g_00956	Prap.g_00868
OG0001540	Syao.g_02543	Prap.g_01044
OG0001541	Syao.g_02518	Prap.g_00990
OG0001542	Syao.g_02527	Prap.g_00984
OG0001543	Syao.g_02382	Prap.g_00547
OG0001544	Syao.g_02370	Prap.g_01518
OG0001545	Syao.g_02312	Prap.g_01503
OG0001557	Syao.g_00984	Prap.g_00842
OG0001559	Syao.g_02590	Prap.g_01066
OG0001560	Syao.g_02595	Prap.g_01077
OG0001561	Syao.g_00454	Prap.g_00303
OG0001562	Syao.g_00795	Prap.g_00290
OG0001563	Syao.g_01841	Prap.g_01643
OG0001564	Syao.g_00883	Prap.g_00895
OG0001566	Syao.g_01198	Prap.g_00825
OG0001572	Syao.g_00721	Prap.g_00609
OG0001574	Syao.g_00848	Prap.g_01208
OG0001575	Syao.g_00843	Prap.g_01203
OG0001576	Syao.g_01474	Prap.g_00575
OG0001577	Syao.g_00128	Prap.g_00461
OG0001579	Syao.g_01907	Prap.g_01382
OG0001580	Syao.g_02425	Prap.g_00907
OG0001584	Syao.g_00746	Prap.g_00349
OG0001587	Syao.g_01693	Prap.g_01718
OG0001588	Syao.g_01998	Prap.g_01341
OG0001589	Syao.g_01639, Syao.g_01640	Prap.g_01733
OG0001591	Syao.g_00950	Prap.g_00829
OG0001592	Syao.g_02426	Prap.g_00908
OG0001605	Syao.g_01284	Prap.g_00030
OG0001614	Syao.g_02144	Prap.g_01586
OG0001616	Syao.g_00174	Prap.g_00433
OG0001617	Syao.g_01201	Prap.g_00804
OG0001619	Syao.g_00690	Prap.g_00246
OG0001620	Syao.g_01864	Prap.g_01363
OG0001621	Syao.g_02103	Prap.g_01458
OG0001622	Syao.g_02334	Prap.g_01494
OG0001636	Syao.g_02229	Prap.g_00920
OG0001638	Syao.g_01684	Prap.g_01768
OG0001640	Syao.g_00502	Prap.g_00696
OG0001641	Syao.g_00816	Prap.g_00278
OG0001642	Syao.g_00233	Prap.g_00729
OG0001643	Syao.g_00899	Prap.g_00387
OG0001644	Syao.g_00474	Prap.g_00332
OG0001654	Syao.g_01697	Prap.g_00168
OG0001656	Syao.g_01908	Prap.g_01383
OG0001657	Syao.g_02491	Prap.g_01015
OG0001658	Syao.g_02435	Prap.g_00912
OG0001659	Syao.g_00020	Prap.g_01916
OG0001669	Syao.g_01817	Prap.g_00579, Prap.g_01837
OG0001676	Syao.g_01895	Prap.g_01381
OG0001678	Syao.g_01938	Prap.g_01711
OG0001679	Syao.g_02566, Syao.g_02565	Prap.g_01376
OG0001691	Syao.g_00729	Prap.g_00694
OG0001693	Syao.g_00389	Prap.g_01835
OG0001701	Syao.g_02561	Prap.g_00893
OG0001717	Syao.g_02505	Prap.g_00594
OG0001733	Syao.g_00310	Prap.g_01795
OG0001769	Syao.g_00916	Prap.g_00508
OG0001771	Syao.g_01406	Prap.g_01852
OG0001917	Syao.g_00449	Prap.g_00298
OG0001955	Syao.g_00609	Prap.g_01908
OG0001956	Syao.g_01376	Prap.g_00722
OG0001996	Syao.g_02237	Prap.g_00926
OG0002003	Syao.g_01337	Prap.g_00028
OG0002019	Syao.g_02146	Prap.g_01913
OG0002122	Syao.g_01336	Prap.g_00027
OG0002246	Syao.g_01724	Prap.g_01831
OG0002348	Syao.g_01224	Prap.g_01922
OG0002389	Syao.g_01819	Prap.g_01623
OG0002397	Syao.g_01162	Prap.g_00288
OG0002433	Syao.g_00363	Prap.g_01897
OG0002588	Syao.g_01115	Prap.g_00100
OG0002703	Syao.g_01120	Prap.g_00005
OG0002729	Syao.g_01467	Prap.g_00222
OG0002821	Syao.g_02562	Prap.g_00892
OG0002822	Syao.g_02560	Prap.g_00891
OG0002835	Syao.g_00611	Prap.g_01828
