Orthogroup	Syao	Syaa
OG0001135	Syao.g_01424	Syaa.g_01030
OG0001136	Syao.g_00126	Syaa.g_00767
OG0001137	Syao.g_00194	Syaa.g_00786
OG0001138	Syao.g_00227	Syaa.g_01002
OG0001139	Syao.g_00225	Syaa.g_01000
OG0001140	Syao.g_00224	Syaa.g_00999
OG0001141	Syao.g_00254	Syaa.g_00998
OG0001142	Syao.g_00253	Syaa.g_00997
OG0001143	Syao.g_00243	Syaa.g_00987
OG0001144	Syao.g_00276	Syaa.g_00978
OG0001145	Syao.g_01446	Syaa.g_00748
OG0001146	Syao.g_01455	Syaa.g_00729
OG0001147	Syao.g_00095	Syaa.g_01837
OG0001148	Syao.g_00038	Syaa.g_02061
OG0001149	Syao.g_00039	Syaa.g_02062
OG0001150	Syao.g_00040	Syaa.g_02063
OG0001151	Syao.g_02706	Syaa.g_02076
OG0001152	Syao.g_02707	Syaa.g_02077
OG0001153	Syao.g_00083	Syaa.g_01811
OG0001154	Syao.g_00084	Syaa.g_01812
OG0001156	Syao.g_01744	Syaa.g_00623
OG0001157	Syao.g_01743	Syaa.g_00622
OG0001158	Syao.g_01742	Syaa.g_00619
OG0001159	Syao.g_01741	Syaa.g_00618
OG0001160	Syao.g_01579	Syaa.g_00574
OG0001161	Syao.g_02373	Syaa.g_02620
OG0001162	Syao.g_02650	Syaa.g_01203
OG0001163	Syao.g_01571	Syaa.g_00566
OG0001164	Syao.g_01564	Syaa.g_00560
OG0001165	Syao.g_01559	Syaa.g_00555
OG0001166	Syao.g_01673	Syaa.g_00527
OG0001167	Syao.g_01006	Syaa.g_00673
OG0001168	Syao.g_01648	Syaa.g_00672
OG0001169	Syao.g_01646	Syaa.g_00670
OG0001170	Syao.g_01644	Syaa.g_00668
OG0001171	Syao.g_01632	Syaa.g_00655
OG0001172	Syao.g_01914	Syaa.g_02347
OG0001173	Syao.g_01915	Syaa.g_02346
OG0001174	Syao.g_01923	Syaa.g_02338
OG0001175	Syao.g_01924	Syaa.g_02337
OG0001176	Syao.g_01799	Syaa.g_02314
OG0001177	Syao.g_01802	Syaa.g_02316
OG0001178	Syao.g_01541	Syaa.g_00546
OG0001179	Syao.g_01768	Syaa.g_02268
OG0001180	Syao.g_01833	Syaa.g_02243
OG0001181	Syao.g_01829	Syaa.g_02239
OG0001182	Syao.g_01820	Syaa.g_02230
OG0001183	Syao.g_01851	Syaa.g_02224
OG0001184	Syao.g_02264	Syaa.g_00151
OG0001186	Syao.g_02173	Syaa.g_00081
OG0001187	Syao.g_02171	Syaa.g_00082
OG0001188	Syao.g_02169	Syaa.g_00075
OG0001189	Syao.g_02215	Syaa.g_00057
OG0001190	Syao.g_02436	Syaa.g_02592
OG0001191	Syao.g_02449	Syaa.g_02605
OG0001192	Syao.g_02367	Syaa.g_02612
OG0001193	Syao.g_02284	Syaa.g_02658
OG0001194	Syao.g_02285	Syaa.g_02660
OG0001195	Syao.g_02286	Syaa.g_02661
OG0001196	Syao.g_02341	Syaa.g_02741
OG0001197	Syao.g_02343	Syaa.g_02743
OG0001198	Syao.g_02158	Syaa.g_02755
OG0001199	Syao.g_02623	Syaa.g_00347
OG0001200	Syao.g_02625	Syaa.g_00345
OG0001201	Syao.g_02601	Syaa.g_02381
OG0001202	Syao.g_02461	Syaa.g_02528
OG0001203	Syao.g_00296, Syao.g_01705	Syaa.g_02106
OG0001204	Syao.g_02117	Syaa.g_00316
OG0001205	Syao.g_01620	Syaa.g_00713
OG0001206	Syao.g_02701, Syao.g_02702	Syaa.g_01855
OG0001207	Syao.g_00035	Syaa.g_02058
OG0001208	Syao.g_00026	Syaa.g_02049
OG0001209	Syao.g_01415	Syaa.g_01977
OG0001210	Syao.g_00882	Syaa.g_01967
OG0001211	Syao.g_00861	Syaa.g_01950
OG0001212	Syao.g_01001	Syaa.g_01892
OG0001213	Syao.g_01322	Syaa.g_01646
OG0001214	Syao.g_00896	Syaa.g_01631
OG0001215	Syao.g_00700	Syaa.g_00914
OG0001216	Syao.g_00492	Syaa.g_01238
OG0001218	Syao.g_00092	Syaa.g_01820
OG0001219	Syao.g_00651	Syaa.g_01404
OG0001220	Syao.g_00393	Syaa.g_00812
OG0001221	Syao.g_01657	Syaa.g_01111
OG0001222	Syao.g_00687	Syaa.g_01371
OG0001223	Syao.g_00820	Syaa.g_01326
OG0001224	Syao.g_00427	Syaa.g_00874
OG0001226	Syao.g_02633	Syaa.g_01579
OG0001227	Syao.g_01047	Syaa.g_02622
OG0001228	Syao.g_02256	Syaa.g_00695
OG0001229	Syao.g_00220	Syaa.g_00899
OG0001230	Syao.g_01503	Syaa.g_01764
OG0001231	Syao.g_02254	Syaa.g_00017
OG0001232	Syao.g_01664	Syaa.g_00508
OG0001233	Syao.g_01643	Syaa.g_00667
OG0001234	Syao.g_02035	Syaa.g_02333
OG0001235	Syao.g_01863	Syaa.g_02323
OG0001236	Syao.g_02261	Syaa.g_00154
OG0001238	Syao.g_02451	Syaa.g_02607
OG0001239	Syao.g_02620	Syaa.g_00350
OG0001240	Syao.g_02669	Syaa.g_02364
OG0001242	Syao.g_02576	Syaa.g_02407
OG0001243	Syao.g_02584	Syaa.g_02415
OG0001244	Syao.g_02477	Syaa.g_02445
OG0001245	Syao.g_00362	Syaa.g_01492
OG0001247	Syao.g_00390	Syaa.g_01207
OG0001251	Syao.g_00641	Syaa.g_02667
OG0001252	Syao.g_00507	Syaa.g_00867
OG0001253	Syao.g_01220	Syaa.g_01467
OG0001254	Syao.g_01426	Syaa.g_01029
OG0001255	Syao.g_00920	Syaa.g_01696
OG0001256	Syao.g_01572	Syaa.g_00567
OG0001258	Syao.g_01561	Syaa.g_00557
OG0001259	Syao.g_01645	Syaa.g_00669
OG0001260	Syao.g_01623	Syaa.g_00642
OG0001261	Syao.g_01814	Syaa.g_02259
OG0001262	Syao.g_02213	Syaa.g_00059
OG0001263	Syao.g_02541	Syaa.g_02418
OG0001265	Syao.g_02574	Syaa.g_02405
OG0001266	Syao.g_02465	Syaa.g_02532
OG0001267	Syao.g_02063	Syaa.g_00262
OG0001268	Syao.g_01871	Syaa.g_02176
OG0001270	Syao.g_01733	Syaa.g_00701
OG0001271	Syao.g_02685	Syaa.g_01845
OG0001272	Syao.g_00120	Syaa.g_02045
OG0001274	Syao.g_02401	Syaa.g_02563
OG0001275	Syao.g_00806	Syaa.g_01311
OG0001276	Syao.g_00450	Syaa.g_01295
OG0001277	Syao.g_01334	Syaa.g_02724
OG0001278	Syao.g_00265	Syaa.g_00966
OG0001279	Syao.g_01528	Syaa.g_01749
OG0001281	Syao.g_01454	Syaa.g_00728
OG0001282	Syao.g_00037	Syaa.g_02060
OG0001283	Syao.g_02335	Syaa.g_02734
OG0001284	Syao.g_01587	Syaa.g_00583
OG0001286	Syao.g_01835	Syaa.g_02245
OG0001289	Syao.g_02649	Syaa.g_00327
OG0001291	Syao.g_02551	Syaa.g_02428
OG0001292	Syao.g_02111	Syaa.g_00310
OG0001293	Syao.g_02091	Syaa.g_00288
OG0001294	Syao.g_00948	Syaa.g_01076
OG0001295	Syao.g_00878	Syaa.g_01964
OG0001296	Syao.g_00163	Syaa.g_02017
OG0001297	Syao.g_00159	Syaa.g_02013
OG0001298	Syao.g_01043	Syaa.g_01913
OG0001299	Syao.g_00942	Syaa.g_01070
OG0001302	Syao.g_02711	Syaa.g_01600
OG0001303	Syao.g_00649	Syaa.g_01402
OG0001304	Syao.g_00466	Syaa.g_01281
OG0001305	Syao.g_00382	Syaa.g_00885
OG0001306	Syao.g_00141	Syaa.g_00753
OG0001310	Syao.g_01681	Syaa.g_00535
OG0001311	Syao.g_00452	Syaa.g_01293
OG0001312	Syao.g_00635	Syaa.g_01391
OG0001314	Syao.g_01276	Syaa.g_01225
OG0001315	Syao.g_01853	Syaa.g_02226
OG0001317	Syao.g_01701	Syaa.g_02112
OG0001318	Syao.g_02099	Syaa.g_00296
OG0001319	Syao.g_02075	Syaa.g_00273
OG0001323	Syao.g_01392	Syaa.g_02002
OG0001325	Syao.g_00487	Syaa.g_01243
OG0001326	Syao.g_02293	Syaa.g_00396, Syaa.g_02672
OG0001327	Syao.g_00953	Syaa.g_01083
OG0001328	Syao.g_00198	Syaa.g_01104
OG0001330	Syao.g_01444	Syaa.g_00746
OG0001331	Syao.g_00042	Syaa.g_02065
OG0001335	Syao.g_01913	Syaa.g_02215
OG0001336	Syao.g_02336	Syaa.g_02735
OG0001337	Syao.g_01893	Syaa.g_02200
OG0001338	Syao.g_01890	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001340	Syao.g_01892	Syaa.g_02199
OG0001341	Syao.g_00602	Syaa.g_00897
OG0001343	Syao.g_01235	Syaa.g_02664
OG0001345	Syao.g_00179	Syaa.g_00803
OG0001347	Syao.g_02725	Syaa.g_00195, Syaa.g_00445, Syaa.g_01019
OG0001349	Syao.g_01074	Syaa.g_00437
OG0001351	Syao.g_00060	Syaa.g_01863
OG0001353	Syao.g_00439	Syaa.g_00841
OG0001354	Syao.g_00833	Syaa.g_01338
OG0001357	Syao.g_00369	Syaa.g_02307
OG0001358	Syao.g_01343	Syaa.g_01663
OG0001359	Syao.g_01234	Syaa.g_02663
OG0001360	Syao.g_00177	Syaa.g_00805
OG0001361	Syao.g_00182	Syaa.g_00800
OG0001364	Syao.g_01969	Syaa.g_00171
OG0001368	Syao.g_02118	Syaa.g_00317
OG0001369	Syao.g_02668	Syaa.g_02363
OG0001373	Syao.g_02292	Syaa.g_02671
OG0001374	Syao.g_02300	Syaa.g_02679
OG0001375	Syao.g_01236	Syaa.g_02665
OG0001376	Syao.g_00617	Syaa.g_02614
OG0001377	Syao.g_00618	Syaa.g_02613
OG0001378	Syao.g_01732	Syaa.g_00700
OG0001379	Syao.g_01441	Syaa.g_00744
OG0001382	Syao.g_00766	Syaa.g_01866
OG0001383	Syao.g_01291	Syaa.g_02101
OG0001385	Syao.g_02288	Syaa.g_02668
OG0001386	Syao.g_02289	Syaa.g_02669
OG0001387	Syao.g_02290	Syaa.g_02670
OG0001388	Syao.g_02294	Syaa.g_02673
OG0001389	Syao.g_02295	Syaa.g_02674
OG0001390	Syao.g_02296	Syaa.g_02675
OG0001391	Syao.g_02297	Syaa.g_02676
OG0001392	Syao.g_02298	Syaa.g_02677
OG0001393	Syao.g_02299	Syaa.g_02678
OG0001394	Syao.g_00983	Syaa.g_01118
OG0001395	Syao.g_00470	Syaa.g_01267
OG0001396	Syao.g_02726	Syaa.g_01018, Syaa.g_00444
OG0001398	Syao.g_02641	Syaa.g_01424
OG0001401	Syao.g_00434	Syaa.g_00837
OG0001402	Syao.g_01338	Syaa.g_01658
OG0001405	Syao.g_01911	Syaa.g_02213
OG0001406	Syao.g_00616	Syaa.g_02615
OG0001407	Syao.g_00519	Syaa.g_01986
OG0001408	Syao.g_01384	Syaa.g_00953
OG0001411	Syao.g_01079, Syao.g_02007	Syaa.g_00457
OG0001412	Syao.g_02122	Syaa.g_00442
OG0001416	Syao.g_01223	Syaa.g_00731
OG0001417	Syao.g_00657	Syaa.g_01339
OG0001419	Syao.g_00520	Syaa.g_01985
OG0001420	Syao.g_01403	Syaa.g_01991
OG0001422	Syao.g_00284	Syaa.g_00743
OG0001423	Syao.g_00722	Syaa.g_00365
OG0001426	Syao.g_00517	Syaa.g_00419, Syaa.g_02303, Syaa.g_01744
OG0001432	Syao.g_01219	Syaa.g_00930
OG0001433	Syao.g_00300	Syaa.g_00849
OG0001434	Syao.g_00988	Syaa.g_01123
OG0001435	Syao.g_00961	Syaa.g_01090
OG0001438	Syao.g_02049	Syaa.g_00247
OG0001439	Syao.g_02026	Syaa.g_00221
OG0001441	Syao.g_01394	Syaa.g_02000
OG0001442	Syao.g_00738	Syaa.g_01138
OG0001443	Syao.g_02369	Syaa.g_02617
OG0001447	Syao.g_02585	Syaa.g_02416
OG0001449	Syao.g_01691	Syaa.g_02098, Syaa.g_01042
OG0001452	Syao.g_02104	Syaa.g_00301
OG0001453	Syao.g_00814	Syaa.g_01319
OG0001454	Syao.g_01295	Syaa.g_01580
OG0001456	Syao.g_00708	Syaa.g_02687
OG0001457	Syao.g_00709	Syaa.g_02688
OG0001458	Syao.g_00710	Syaa.g_02689
OG0001459	Syao.g_00583	Syaa.g_01040
OG0001460	Syao.g_00299	Syaa.g_00850
OG0001461	Syao.g_00788	Syaa.g_02328
OG0001467	Syao.g_01225	Syaa.g_01601
OG0001468	Syao.g_00604	Syaa.g_01597
OG0001471	Syao.g_02031	Syaa.g_00226
OG0001473	Syao.g_00621	Syaa.g_01603
OG0001474	Syao.g_01870	Syaa.g_02175
OG0001475	Syao.g_02177	Syaa.g_00691
OG0001477	Syao.g_00408	Syaa.g_00893
OG0001479	Syao.g_01873	Syaa.g_02178
OG0001486	Syao.g_00125	Syaa.g_00768
OG0001487	Syao.g_00091	Syaa.g_01819
OG0001488	Syao.g_00190	Syaa.g_00791
OG0001489	Syao.g_01823	Syaa.g_02234
OG0001492	Syao.g_00268	Syaa.g_00969
OG0001493	Syao.g_00260	Syaa.g_00961
OG0001495	Syao.g_01803	Syaa.g_02317
OG0001496	Syao.g_00410	Syaa.g_00895
OG0001497	Syao.g_00409	Syaa.g_00894
OG0001498	Syao.g_01717	Syaa.g_02148
OG0001502	Syao.g_00526	Syaa.g_00819
OG0001505	Syao.g_01138	Syaa.g_00495
OG0001507	Syao.g_00874	Syaa.g_02137
OG0001508	Syao.g_02174	Syaa.g_00694
OG0001509	Syao.g_02727	Syaa.g_00085, Syaa.g_00440, Syaa.g_00197
OG0001510	Syao.g_01944	Syaa.g_00116
OG0001511	Syao.g_02593	Syaa.g_02389
OG0001512	Syao.g_01707	Syaa.g_02105
OG0001513	Syao.g_02457	Syaa.g_00150
OG0001514	Syao.g_00411	Syaa.g_00896
OG0001515	Syao.g_00626	Syaa.g_00909
OG0001516	Syao.g_00939	Syaa.g_01067
OG0001517	Syao.g_01876	Syaa.g_02181
OG0001518	Syao.g_02365	Syaa.g_02609
OG0001519	Syao.g_02371	Syaa.g_02619
OG0001520	Syao.g_01044	Syaa.g_01929
OG0001527	Syao.g_00846	Syaa.g_01936
OG0001528	Syao.g_02176	Syaa.g_00692
OG0001529	Syao.g_02222	Syaa.g_00050
OG0001530	Syao.g_02591	Syaa.g_02387
OG0001532	Syao.g_00226	Syaa.g_01001
OG0001533	Syao.g_01731	Syaa.g_01868, Syaa.g_01857
OG0001534	Syao.g_00467	Syaa.g_01280
OG0001535	Syao.g_00448	Syaa.g_01297
OG0001536	Syao.g_00679	Syaa.g_01362
OG0001537	Syao.g_00977	Syaa.g_01112
OG0001538	Syao.g_00761	Syaa.g_01159
OG0001539	Syao.g_00956	Syaa.g_01085
OG0001540	Syao.g_02543	Syaa.g_02420
OG0001541	Syao.g_02518	Syaa.g_02490
OG0001542	Syao.g_02527	Syaa.g_02499
OG0001543	Syao.g_02382	Syaa.g_02547
OG0001544	Syao.g_02370	Syaa.g_02618
OG0001545	Syao.g_02312	Syaa.g_02723
OG0001547	Syao.g_00570	Syaa.g_01420
OG0001554	Syao.g_00323	Syaa.g_02590
OG0001556	Syao.g_00311	Syaa.g_01008
OG0001557	Syao.g_00984	Syaa.g_01119
OG0001558	Syao.g_02251	Syaa.g_00022
OG0001559	Syao.g_02590	Syaa.g_02386
OG0001560	Syao.g_02595	Syaa.g_02372
OG0001561	Syao.g_00454	Syaa.g_01291
OG0001562	Syao.g_00795	Syaa.g_01305
OG0001563	Syao.g_01841	Syaa.g_02250
OG0001564	Syao.g_00883, Syao.g_01231	Syaa.g_02683
OG0001567	Syao.g_00571	Syaa.g_01421
OG0001568	Syao.g_00569	Syaa.g_01416
OG0001570	Syao.g_00286	Syaa.g_01693
OG0001572	Syao.g_00721	Syaa.g_01180
OG0001573	Syao.g_00024	Syaa.g_02519, Syaa.g_01013, Syaa.g_00198
OG0001574	Syao.g_00848	Syaa.g_01938
OG0001575	Syao.g_00843	Syaa.g_01933
OG0001577	Syao.g_00128	Syaa.g_00765
OG0001578	Syao.g_02304	Syaa.g_00369, Syaa.g_01576, Syaa.g_01036
OG0001579	Syao.g_01907	Syaa.g_02207
OG0001580	Syao.g_02425	Syaa.g_02580
OG0001588	Syao.g_01998	Syaa.g_00168
OG0001589	Syao.g_01639, Syao.g_01640	Syaa.g_00664
OG0001590	Syao.g_00889	Syaa.g_01640
OG0001591	Syao.g_00950	Syaa.g_01078
OG0001592	Syao.g_02426	Syaa.g_02581
OG0001613	Syao.g_01854	Syaa.g_02227
OG0001614	Syao.g_02144	Syaa.g_00130
OG0001616	Syao.g_00174	Syaa.g_01024
OG0001617	Syao.g_01201	Syaa.g_00901
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Syaa.g_01254
OG0001619	Syao.g_00690	Syaa.g_01374
OG0001620	Syao.g_01864	Syaa.g_02169
OG0001621	Syao.g_02103	Syaa.g_00300
OG0001622	Syao.g_02334	Syaa.g_02733
OG0001623	Syao.g_00405	Syaa.g_02194
OG0001624	Syao.g_01257	Syaa.g_02623
OG0001625	Syao.g_02097	Syaa.g_00294
OG0001627	Syao.g_01698	Syaa.g_00629
OG0001634	Syao.g_00945	Syaa.g_01073
OG0001635	Syao.g_02183	Syaa.g_00094
OG0001636	Syao.g_02229	Syaa.g_00043
OG0001637	Syao.g_01361	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001640	Syao.g_00502	Syaa.g_00862
OG0001641	Syao.g_00816	Syaa.g_01321
OG0001642	Syao.g_00233	Syaa.g_00814
OG0001643	Syao.g_00899	Syaa.g_01628
OG0001644	Syao.g_00474	Syaa.g_01263
OG0001645	Syao.g_01270	Syaa.g_01491, Syaa.g_00938
OG0001646	Syao.g_01283	Syaa.g_01561
OG0001647	Syao.g_02073	Syaa.g_00271
OG0001652	Syao.g_02253	Syaa.g_00018
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Syaa.g_02360
OG0001654	Syao.g_01697	Syaa.g_00628
OG0001655	Syao.g_02660	Syaa.g_01723, Syaa.g_01223
OG0001656	Syao.g_01908	Syaa.g_02209
OG0001657	Syao.g_02491	Syaa.g_02464
OG0001658	Syao.g_02435	Syaa.g_02591
OG0001659	Syao.g_00020	Syaa.g_01006
OG0001660	Syao.g_02724	Syaa.g_02158, Syaa.g_02395
OG0001671	Syao.g_02387	Syaa.g_02552
OG0001672	Syao.g_02631	Syaa.g_00339
OG0001673	Syao.g_02713	Syaa.g_02114
OG0001675	Syao.g_00802, Syao.g_01175	Syaa.g_01307
OG0001677	Syao.g_01850	Syaa.g_02223, Syaa.g_01003
OG0001678	Syao.g_01938	Syaa.g_02348
OG0001680	Syao.g_01679	Syaa.g_00788, Syaa.g_00533
OG0001681	Syao.g_01285	Syaa.g_00384, Syaa.g_00412
OG0001682	Syao.g_00483	Syaa.g_01581, Syaa.g_01247
OG0001691	Syao.g_00729	Syaa.g_01665
OG0001692	Syao.g_01508	Syaa.g_01769
OG0001693	Syao.g_00389	Syaa.g_00880
OG0001694	Syao.g_02061	Syaa.g_00260
OG0001695	Syao.g_02308	Syaa.g_02708
OG0001700	Syao.g_00307	Syaa.g_01423
OG0001702	Syao.g_02655	Syaa.g_00322
OG0001703	Syao.g_00034	Syaa.g_02057
OG0001712	Syao.g_00712	Syaa.g_01487
OG0001714	Syao.g_01099	Syaa.g_00425
OG0001715	Syao.g_00278	Syaa.g_01563
OG0001717	Syao.g_02505	Syaa.g_02476
OG0001729	Syao.g_01711	Syaa.g_02100
OG0001730	Syao.g_01008	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syao.g_01603	Syaa.g_00599
OG0001732	Syao.g_02197, Syao.g_00232	Syaa.g_00984
OG0001733	Syao.g_00310	Syaa.g_01080
OG0001734	Syao.g_00421, Syao.g_00418	Syaa.g_00816
OG0001735	Syao.g_00929	Syaa.g_01060
OG0001737	Syao.g_02042	Syaa.g_00241
OG0001738	Syao.g_02011	Syaa.g_00204
OG0001739	Syao.g_02306	Syaa.g_02706
OG0001740	Syao.g_02310	Syaa.g_02720
OG0001741	Syao.g_01258	Syaa.g_01565
OG0001750	Syao.g_01324	Syaa.g_02358
OG0001751	Syao.g_02714	Syaa.g_02115
OG0001752	Syao.g_01694	Syaa.g_00639
OG0001753	Syao.g_01364	Syaa.g_00646
OG0001754	Syao.g_01363	Syaa.g_00647
OG0001755	Syao.g_00153	Syaa.g_02006
OG0001760	Syao.g_00294	Syaa.g_01500
OG0001761	Syao.g_00400	Syaa.g_01679
OG0001762	Syao.g_00809	Syaa.g_01314
OG0001763	Syao.g_00821	Syaa.g_01327
OG0001764	Syao.g_00565	Syaa.g_01412
OG0001766	Syao.g_02036	Syaa.g_00230
OG0001767	Syao.g_01100	Syaa.g_00179
OG0001769	Syao.g_00916	Syaa.g_01614
OG0001771	Syao.g_01406	Syaa.g_01514
OG0001783	Syao.g_01952	Syaa.g_00126
OG0001784	Syao.g_02662	Syaa.g_02354
OG0001785	Syao.g_01362	Syaa.g_00648
OG0001786	Syao.g_01584	Syaa.g_00581
OG0001787	Syao.g_01411	Syaa.g_01981
OG0001788	Syao.g_01414	Syaa.g_01978
OG0001789	Syao.g_01434	Syaa.g_00736
OG0001790	Syao.g_00134	Syaa.g_00760
OG0001792	Syao.g_00275	Syaa.g_00977
OG0001794	Syao.g_00464	Syaa.g_01283
OG0001796	Syao.g_00440	Syaa.g_01303
OG0001797	Syao.g_00698	Syaa.g_01382
OG0001798	Syao.g_01332	Syaa.g_01655
OG0001799	Syao.g_00913	Syaa.g_01617
OG0001800	Syao.g_01529	Syaa.g_01750
OG0001801	Syao.g_01535	Syaa.g_01759
OG0001803	Syao.g_01615	Syaa.g_00709
OG0001804	Syao.g_01718	Syaa.g_02147
OG0001805	Syao.g_01352	Syaa.g_00305
OG0001806	Syao.g_02074	Syaa.g_00272
OG0001808	Syao.g_01964	Syaa.g_00163
OG0001811	Syao.g_02525	Syaa.g_02497
OG0001812	Syao.g_02427	Syaa.g_02582
OG0001813	Syao.g_02360	Syaa.g_02646
OG0001814	Syao.g_02344	Syaa.g_02744
OG0001815	Syao.g_00732	Syaa.g_02753
OG0001816	Syao.g_00952	Syaa.g_01082
OG0001838	Syao.g_02153	Syaa.g_00008
OG0001839	Syao.g_02233	Syaa.g_00039
OG0001840	Syao.g_02216	Syaa.g_00056
OG0001841	Syao.g_02209	Syaa.g_00063
OG0001843	Syao.g_02143	Syaa.g_00131
OG0001844	Syao.g_02142	Syaa.g_00132
OG0001845	Syao.g_02140	Syaa.g_00133
OG0001846	Syao.g_02577	Syaa.g_02408
OG0001847	Syao.g_02575	Syaa.g_02406
OG0001848	Syao.g_02571	Syaa.g_02402
OG0001849	Syao.g_02648	Syaa.g_00328
OG0001850	Syao.g_02634	Syaa.g_00337
OG0001851	Syao.g_02627	Syaa.g_00343
OG0001852	Syao.g_02626	Syaa.g_00344
OG0001853	Syao.g_02619	Syaa.g_00351
OG0001854	Syao.g_01703	Syaa.g_02109
OG0001856	Syao.g_01580	Syaa.g_00575
OG0001857	Syao.g_01583	Syaa.g_00578
OG0001858	Syao.g_01608	Syaa.g_00606
OG0001859	Syao.g_00046	Syaa.g_02069
OG0001860	Syao.g_00032	Syaa.g_02055
OG0001861	Syao.g_00119	Syaa.g_02044
OG0001862	Syao.g_00107	Syaa.g_02033
OG0001863	Syao.g_00101	Syaa.g_02028
OG0001864	Syao.g_01420	Syaa.g_01969
OG0001865	Syao.g_01030	Syaa.g_01901
OG0001866	Syao.g_01058	Syaa.g_01878
OG0001867	Syao.g_01056	Syaa.g_01681
OG0001868	Syao.g_01468	Syaa.g_00732
OG0001869	Syao.g_00129	Syaa.g_00764
OG0001870	Syao.g_00215	Syaa.g_00773
OG0001871	Syao.g_00207	Syaa.g_00778
OG0001872	Syao.g_00269	Syaa.g_00970
OG0001873	Syao.g_00173	Syaa.g_01023
OG0001874	Syao.g_00176	Syaa.g_01026
OG0001877	Syao.g_00627	Syaa.g_00908
OG0001878	Syao.g_00805	Syaa.g_01310
OG0001879	Syao.g_00811	Syaa.g_01316
OG0001880	Syao.g_00671	Syaa.g_01352
OG0001881	Syao.g_00672	Syaa.g_01354
OG0001882	Syao.g_00695	Syaa.g_01379
OG0001883	Syao.g_00713	Syaa.g_01384
OG0001884	Syao.g_00637	Syaa.g_01393
OG0001885	Syao.g_00586	Syaa.g_01407
OG0001886	Syao.g_00564	Syaa.g_01411
OG0001887	Syao.g_00200	Syaa.g_01103
OG0001888	Syao.g_00989	Syaa.g_01131
OG0001889	Syao.g_00772	Syaa.g_01186
OG0001890	Syao.g_00533	Syaa.g_00825
OG0001891	Syao.g_00528	Syaa.g_00821
OG0001892	Syao.g_00610	Syaa.g_00809
OG0001893	Syao.g_01331	Syaa.g_01654
OG0001894	Syao.g_00893	Syaa.g_01634, Syaa.g_01635
OG0001895	Syao.g_01532	Syaa.g_01756
OG0001896	Syao.g_01729	Syaa.g_00697
OG0001897	Syao.g_01867	Syaa.g_02172
OG0001898	Syao.g_01883	Syaa.g_02188
OG0001899	Syao.g_01816	Syaa.g_02261
OG0001900	Syao.g_02090	Syaa.g_00287
OG0001901	Syao.g_02089	Syaa.g_00286
OG0001902	Syao.g_02057	Syaa.g_00255
OG0001903	Syao.g_02048	Syaa.g_00246
OG0001904	Syao.g_01971	Syaa.g_00173
OG0001905	Syao.g_01961	Syaa.g_00161
OG0001906	Syao.g_02544	Syaa.g_02421
OG0001908	Syao.g_02521	Syaa.g_02492
OG0001909	Syao.g_02531	Syaa.g_02503
OG0001910	Syao.g_02393	Syaa.g_02555
OG0001912	Syao.g_02446	Syaa.g_02602
OG0001913	Syao.g_02448	Syaa.g_02604
OG0001914	Syao.g_01430	Syaa.g_01033
OG0001915	Syao.g_02195	Syaa.g_02750
OG0001917	Syao.g_00449	Syaa.g_01296
OG0001918	Syao.g_01904	Syaa.g_01473, Syaa.g_02702
OG0001924	Syao.g_01347	Syaa.g_01671
OG0001925	Syao.g_01348	Syaa.g_01672
OG0001926	Syao.g_01349	Syaa.g_01673
OG0001927	Syao.g_01350	Syaa.g_01674
OG0001929	Syao.g_02202	Syaa.g_00070
OG0001933	Syao.g_02587	Syaa.g_02383
OG0001934	Syao.g_02674	Syaa.g_02368
OG0001935	Syao.g_02624	Syaa.g_00346
OG0001936	Syao.g_01296	Syaa.g_01533
OG0001937	Syao.g_01595	Syaa.g_00591
OG0001939	Syao.g_01025	Syaa.g_00912
OG0001940	Syao.g_01046	Syaa.g_01914
OG0001941	Syao.g_01453	Syaa.g_00727
OG0001943	Syao.g_00219	Syaa.g_01465
OG0001944	Syao.g_00203	Syaa.g_01433
OG0001946	Syao.g_00622	Syaa.g_00907
OG0001947	Syao.g_02380	Syaa.g_00859
OG0001948	Syao.g_00819	Syaa.g_01325
OG0001949	Syao.g_00662	Syaa.g_01344
OG0001950	Syao.g_00664	Syaa.g_01346
OG0001951	Syao.g_00673	Syaa.g_01355
OG0001952	Syao.g_00696	Syaa.g_01380
OG0001953	Syao.g_00697	Syaa.g_01381
OG0001954	Syao.g_00921	Syaa.g_01438
OG0001957	Syao.g_01326	Syaa.g_01649
OG0001958	Syao.g_00931	Syaa.g_01062
OG0001960	Syao.g_00094	Syaa.g_01835
OG0001961	Syao.g_02687	Syaa.g_01847
OG0001964	Syao.g_01926	Syaa.g_02335
OG0001966	Syao.g_02095	Syaa.g_00292
OG0001967	Syao.g_02093	Syaa.g_00290
OG0001968	Syao.g_02092	Syaa.g_00289
OG0001969	Syao.g_02029	Syaa.g_00224
OG0001970	Syao.g_02546	Syaa.g_02423
OG0001971	Syao.g_02529	Syaa.g_02501
OG0001972	Syao.g_02405	Syaa.g_02567
OG0001974	Syao.g_00320	Syaa.g_02587
