Orthogroup	Syao	Syag
OG0001161	Syao.g_02373	Syag.g_02163
OG0001162	Syao.g_02650	Syag.g_01238
OG0001163	Syao.g_01571	Syag.g_01674
OG0001164	Syao.g_01564	Syag.g_01680
OG0001165	Syao.g_01559	Syag.g_01685
OG0001166	Syao.g_01673	Syag.g_01715
OG0001167	Syao.g_01006	Syag.g_02383
OG0001168	Syao.g_01648	Syag.g_01740
OG0001169	Syao.g_01646	Syag.g_01742
OG0001170	Syao.g_01644	Syag.g_01744
OG0001171	Syao.g_01632	Syag.g_01755
OG0001172	Syao.g_01914	Syag.g_02693
OG0001173	Syao.g_01915	Syag.g_02694
OG0001174	Syao.g_01923	Syag.g_02703
OG0001175	Syao.g_01924	Syag.g_02704
OG0001176	Syao.g_01799	Syag.g_02723
OG0001177	Syao.g_01802	Syag.g_02720
OG0001178	Syao.g_01541	Syag.g_01694
OG0001179	Syao.g_01768	Syag.g_02754
OG0001180	Syao.g_01833	Syag.g_02780
OG0001181	Syao.g_01829	Syag.g_02784
OG0001182	Syao.g_01820	Syag.g_02793
OG0001183	Syao.g_01851	Syag.g_02798
OG0001184	Syao.g_02264	Syag.g_02428
OG0001185	Syao.g_02147	Syag.g_02399
OG0001186	Syao.g_02173	Syag.g_02364
OG0001187	Syao.g_02171	Syag.g_02361
OG0001188	Syao.g_02169	Syag.g_02359
OG0001189	Syao.g_02215	Syag.g_02334
OG0001190	Syao.g_02436	Syag.g_02126
OG0001191	Syao.g_02449	Syag.g_02142
OG0001192	Syao.g_02367	Syag.g_02149
OG0001193	Syao.g_02284	Syag.g_02182
OG0001194	Syao.g_02285	Syag.g_02185
OG0001195	Syao.g_02286	Syag.g_02186
OG0001196	Syao.g_02341	Syag.g_02254
OG0001197	Syao.g_02343	Syag.g_02256
OG0001198	Syao.g_02158	Syag.g_02269
OG0001199	Syao.g_02623	Syag.g_01825
OG0001200	Syao.g_02625	Syag.g_01827
OG0001201	Syao.g_02601	Syag.g_01886
OG0001202	Syao.g_02461	Syag.g_02032
OG0001203	Syao.g_00296, Syao.g_01705	Syag.g_01783
OG0001204	Syao.g_02117	Syag.g_02673
OG0001206	Syao.g_02701, Syao.g_02702	Syag.g_01328
OG0001207	Syao.g_00035	Syag.g_01536
OG0001208	Syao.g_00026	Syag.g_01526
OG0001209	Syao.g_01415	Syag.g_01451
OG0001210	Syao.g_00882	Syag.g_01442
OG0001211	Syao.g_00861	Syag.g_00272
OG0001212	Syao.g_01001	Syag.g_00334
OG0001213	Syao.g_01322	Syag.g_00394
OG0001214	Syao.g_00896	Syag.g_00412
OG0001215	Syao.g_00700	Syag.g_01014
OG0001216	Syao.g_00492	Syag.g_00920
OG0001218	Syao.g_00092	Syag.g_01364
OG0001219	Syao.g_00651	Syag.g_00767
OG0001220	Syao.g_00393	Syag.g_00743
OG0001221	Syao.g_01657	Syag.g_00628
OG0001222	Syao.g_00687	Syag.g_00797
OG0001223	Syao.g_00820	Syag.g_00843
OG0001224	Syao.g_00427	Syag.g_00969
OG0001226	Syao.g_02633	Syag.g_01835
OG0001227	Syao.g_01047	Syag.g_01240
OG0001228	Syao.g_02256	Syag.g_00709
OG0001229	Syao.g_00220	Syag.g_00997
OG0001230	Syao.g_01503	Syag.g_01430
OG0001231	Syao.g_02254	Syag.g_02289
OG0001232	Syao.g_01664	Syag.g_01724
OG0001233	Syao.g_01643	Syag.g_01745
OG0001234	Syao.g_02035	Syag.g_02708
OG0001235	Syao.g_01863	Syag.g_02715
OG0001236	Syao.g_02261	Syag.g_02432
OG0001237	Syao.g_02265	Syag.g_02426
OG0001238	Syao.g_02451	Syag.g_02144
OG0001239	Syao.g_02620	Syag.g_01822
OG0001240	Syao.g_02669	Syag.g_01869
OG0001243	Syao.g_02584	Syag.g_01920
OG0001244	Syao.g_02477	Syag.g_01948
OG0001245	Syao.g_00362	Syag.g_00213
OG0001247	Syao.g_00390	Syag.g_00710
OG0001249	Syao.g_01882	Syag.g_02837
OG0001250	Syao.g_00556	Syag.g_00725
OG0001251	Syao.g_00641	Syag.g_00472
OG0001252	Syao.g_00507	Syag.g_00960
OG0001253	Syao.g_01220	Syag.g_00094
OG0001254	Syao.g_01426	Syag.g_02165
OG0001255	Syao.g_00920	Syag.g_00440
OG0001256	Syao.g_01572	Syag.g_01673
OG0001257	Syao.g_00414	Syag.g_00217
OG0001258	Syao.g_01561	Syag.g_01683
OG0001259	Syao.g_01645	Syag.g_01743
OG0001260	Syao.g_01623	Syag.g_01763
OG0001261	Syao.g_01814	Syag.g_02763
OG0001262	Syao.g_02213	Syag.g_02336
OG0001263	Syao.g_02541	Syag.g_01923
OG0001265	Syao.g_02574	Syag.g_01910
OG0001266	Syao.g_02465	Syag.g_02036
OG0001267	Syao.g_02063	Syag.g_02598
OG0001268	Syao.g_01871	Syag.g_02850
OG0001270	Syao.g_01733	Syag.g_00030
OG0001271	Syao.g_02685	Syag.g_01353
OG0001272	Syao.g_00120	Syag.g_01522
OG0001274	Syao.g_02401	Syag.g_02076
OG0001275	Syao.g_00806	Syag.g_00857
OG0001276	Syao.g_00450	Syag.g_00874
OG0001278	Syao.g_00265	Syag.g_01054
OG0001279	Syao.g_01528	Syag.g_00490
OG0001281	Syao.g_01454	Syag.g_01219
OG0001282	Syao.g_00037	Syag.g_01538
OG0001283	Syao.g_02335	Syag.g_02248
OG0001284	Syao.g_01587	Syag.g_01656
OG0001285	Syao.g_01010	Syag.g_00142, Syag.g_02205
OG0001286	Syao.g_01835	Syag.g_02778
OG0001288	Syao.g_02187	Syag.g_02373
OG0001289	Syao.g_02649	Syag.g_01850
OG0001291	Syao.g_02551	Syag.g_01933
OG0001292	Syao.g_02111	Syag.g_02667
OG0001293	Syao.g_02091	Syag.g_02625
OG0001294	Syao.g_00948	Syag.g_00593
OG0001295	Syao.g_00878	Syag.g_00968
OG0001296	Syao.g_00163	Syag.g_01492
OG0001297	Syao.g_00159	Syag.g_01488
OG0001298	Syao.g_01043	Syag.g_00309
OG0001299	Syao.g_00942	Syag.g_00582
OG0001302	Syao.g_02711	Syag.g_00442
OG0001303	Syao.g_00649	Syag.g_00769
OG0001304	Syao.g_00466	Syag.g_00890
OG0001305	Syao.g_00382	Syag.g_00981
OG0001306	Syao.g_00141	Syag.g_01160
OG0001308	Syao.g_01500	Syag.g_01406
OG0001311	Syao.g_00452	Syag.g_00876
OG0001312	Syao.g_00635	Syag.g_00779
OG0001313	Syao.g_02692	Syag.g_01336, Syag.g_01335, Syag.g_00391
OG0001314	Syao.g_01276	Syag.g_00118
OG0001315	Syao.g_01853	Syag.g_02796
OG0001317	Syao.g_01701	Syag.g_01787
OG0001318	Syao.g_02099	Syag.g_02633
OG0001319	Syao.g_02075	Syag.g_02609
OG0001323	Syao.g_01392	Syag.g_01479
OG0001325	Syao.g_00487	Syag.g_00916
OG0001326	Syao.g_02293	Syag.g_02190, Syag.g_02195
OG0001328	Syao.g_00198	Syag.g_00620
OG0001329	Syao.g_00876	Syag.g_00498
OG0001330	Syao.g_01444	Syag.g_01181
OG0001331	Syao.g_00042	Syag.g_01543
OG0001332	Syao.g_01244	Syag.g_01611
OG0001333	Syao.g_01649	Syag.g_01739
OG0001335	Syao.g_01913	Syag.g_02808
OG0001336	Syao.g_02336	Syag.g_02249
OG0001337	Syao.g_01893	Syag.g_02824
OG0001337	Syao.g_01884	Syag.g_02835
OG0001338	Syao.g_01890	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827
OG0001341	Syao.g_00602	Syag.g_00233
OG0001343	Syao.g_01235	Syag.g_00562
OG0001345	Syao.g_00179	Syag.g_01108
OG0001347	Syao.g_02725	Syag.g_02350
OG0001349	Syao.g_01074	Syag.g_02479
OG0001351	Syao.g_00060	Syag.g_00055
OG0001353	Syao.g_00439	Syag.g_00716
OG0001354	Syao.g_00833	Syag.g_00830
OG0001358	Syao.g_01343	Syag.g_00374
OG0001359	Syao.g_01234	Syag.g_00561
OG0001360	Syao.g_00177	Syag.g_01106
OG0001361	Syao.g_00182	Syag.g_01111
OG0001364	Syao.g_01969	Syag.g_02448
OG0001365	Syao.g_02441	Syag.g_02131
OG0001367	Syao.g_00006, Syao.g_00579	Syag.g_02657
OG0001368	Syao.g_02118	Syag.g_02674
OG0001369	Syao.g_02668	Syag.g_01868
OG0001373	Syao.g_02291, Syao.g_02292	Syag.g_02194
OG0001374	Syao.g_02300	Syag.g_02202
OG0001375	Syao.g_01236	Syag.g_00563
OG0001376	Syao.g_00617	Syag.g_02153
OG0001377	Syao.g_00618	Syag.g_02152
OG0001378	Syao.g_01732	Syag.g_00028
OG0001379	Syao.g_01441	Syag.g_01183
OG0001380	Syao.g_00360	Syag.g_00252
OG0001383	Syao.g_00885	Syag.g_01776
OG0001383	Syao.g_01291	Syag.g_01775
OG0001385	Syao.g_02288	Syag.g_02191
OG0001386	Syao.g_02289	Syag.g_02192
OG0001387	Syao.g_02290	Syag.g_02193
OG0001388	Syao.g_02294	Syag.g_02196
OG0001389	Syao.g_02295	Syag.g_02197
OG0001390	Syao.g_02296	Syag.g_02198
OG0001391	Syao.g_02297	Syag.g_02199
OG0001392	Syao.g_02298	Syag.g_02200
OG0001393	Syao.g_02299	Syag.g_02201
OG0001394	Syao.g_00983	Syag.g_00635
OG0001395	Syao.g_00470	Syag.g_00898
OG0001398	Syao.g_02641	Syag.g_00751
OG0001401	Syao.g_00434	Syag.g_00720
OG0001402	Syao.g_01338	Syag.g_00379
OG0001403	Syao.g_02235	Syag.g_02308
OG0001405	Syao.g_01911	Syag.g_02810
OG0001406	Syao.g_00616	Syag.g_02154
OG0001408	Syao.g_01384	Syag.g_00450
OG0001411	Syao.g_01079, Syao.g_02007	Syag.g_02424
OG0001416	Syao.g_01223	Syag.g_01198
OG0001417	Syao.g_00657	Syag.g_00829
OG0001419	Syao.g_00520	Syag.g_01466
OG0001420	Syao.g_01403	Syag.g_01465
OG0001425	Syao.g_02366	Syag.g_02148
OG0001426	Syao.g_00517	Syag.g_00073, Syag.g_00197, Syag.g_01587, Syag.g_01032, Syag.g_01210, Syag.g_01268, Syag.g_01601
OG0001429	Syao.g_00648	Syag.g_00770
OG0001432	Syao.g_01219	Syag.g_00448
OG0001433	Syao.g_00300	Syag.g_00943
OG0001435	Syao.g_00961	Syag.g_00605
OG0001436	Syao.g_01990	Syag.g_02453
OG0001438	Syao.g_02049	Syag.g_02583
OG0001439	Syao.g_02026	Syag.g_02554
OG0001442	Syao.g_00738	Syag.g_00648
OG0001443	Syao.g_02369	Syag.g_02157
OG0001444	Syao.g_02664	Syag.g_02380
OG0001447	Syao.g_02585	Syag.g_01921
OG0001449	Syao.g_01691	Syag.g_02676
OG0001452	Syao.g_02104	Syag.g_02638
OG0001453	Syao.g_00814	Syag.g_00849
OG0001454	Syao.g_01295	Syag.g_00204
OG0001456	Syao.g_00708	Syag.g_02212
OG0001457	Syao.g_00709	Syag.g_02213
OG0001458	Syao.g_00710	Syag.g_02214
OG0001459	Syao.g_00583	Syag.g_00535
OG0001460	Syao.g_00299	Syag.g_00944
OG0001461	Syao.g_00788	Syag.g_00521
OG0001462	Syao.g_02228	Syag.g_02315
OG0001467	Syao.g_01225	Syag.g_01322
OG0001471	Syao.g_02031	Syag.g_02563
OG0001473	Syao.g_00621	Syag.g_00471
OG0001474	Syao.g_01870	Syag.g_02851
OG0001475	Syao.g_02177	Syag.g_02418
OG0001477	Syao.g_00408	Syag.g_00990
OG0001479	Syao.g_01873	Syag.g_02848
OG0001486	Syao.g_00125	Syag.g_01143
OG0001487	Syao.g_00091	Syag.g_01365
OG0001488	Syao.g_00190	Syag.g_01119
OG0001489	Syao.g_01823	Syag.g_00515, Syag.g_02789
OG0001492	Syao.g_00268	Syag.g_01057
OG0001493	Syao.g_00260	Syag.g_01045
OG0001495	Syao.g_01803	Syag.g_02719
OG0001496	Syao.g_00410	Syag.g_00993
OG0001497	Syao.g_00409	Syag.g_00991
OG0001498	Syao.g_01717	Syag.g_00006
OG0001502	Syao.g_00526	Syag.g_00739
OG0001507	Syao.g_00874	Syag.g_01794, Syag.g_00083
OG0001508	Syao.g_02174	Syag.g_02421
OG0001510	Syao.g_01944	Syag.g_02386
OG0001511	Syao.g_02593	Syag.g_01893
OG0001512	Syao.g_01707	Syag.g_01781
OG0001513	Syao.g_02457	Syag.g_02427
OG0001514	Syao.g_00411	Syag.g_00994
OG0001515	Syao.g_00626	Syag.g_01007
OG0001516	Syao.g_00939	Syag.g_00579
OG0001517	Syao.g_01876	Syag.g_02844
OG0001518	Syao.g_02365	Syag.g_02146
OG0001519	Syao.g_02371	Syag.g_02161
OG0001520	Syao.g_01044	Syag.g_00294
OG0001525	Syao.g_00881	Syag.g_00464
OG0001527	Syao.g_00846	Syag.g_00287
OG0001528	Syao.g_02176	Syag.g_02419
OG0001529	Syao.g_02222	Syag.g_02327
OG0001530	Syao.g_02591	Syag.g_01891
OG0001532	Syao.g_00226	Syag.g_01089
OG0001533	Syao.g_01731	Syag.g_00026, Syag.g_01324
OG0001534	Syao.g_00467	Syag.g_00891
OG0001535	Syao.g_00448	Syag.g_00871
OG0001536	Syao.g_00679	Syag.g_00805
OG0001537	Syao.g_00977	Syag.g_00629
OG0001538	Syao.g_00761	Syag.g_00672
OG0001539	Syao.g_00956	Syag.g_00601
OG0001540	Syao.g_02543	Syag.g_01925
OG0001541	Syao.g_02518	Syag.g_01990
OG0001542	Syao.g_02527	Syag.g_01999
OG0001543	Syao.g_02382	Syag.g_02058
OG0001544	Syao.g_02370	Syag.g_02158
OG0001545	Syao.g_02312	Syag.g_02238
OG0001546	Syao.g_01397	Syag.g_01473
OG0001547	Syao.g_00570	Syag.g_00753
OG0001553	Syao.g_01510	Syag.g_01424
OG0001554	Syao.g_00323	Syag.g_02124
OG0001556	Syao.g_00311	Syag.g_01096
OG0001557	Syao.g_00984	Syag.g_00636
OG0001558	Syao.g_02251	Syag.g_02292
OG0001559	Syao.g_02590	Syag.g_01890
OG0001560	Syao.g_02595	Syag.g_01877
OG0001561	Syao.g_00454	Syag.g_00878
OG0001562	Syao.g_00795	Syag.g_00863
OG0001563	Syao.g_01841	Syag.g_02772
OG0001564	Syao.g_00883, Syao.g_01231	Syag.g_02208
OG0001567	Syao.g_00571	Syag.g_00752
OG0001568	Syao.g_00569	Syag.g_00754
OG0001572	Syao.g_00721	Syag.g_00086
OG0001573	Syao.g_00024	Syag.g_02183, Syag.g_00546, Syag.g_02341
OG0001574	Syao.g_00848	Syag.g_00285
OG0001575	Syao.g_00843	Syag.g_00290
OG0001576	Syao.g_01474	Syag.g_01233
OG0001577	Syao.g_00128	Syag.g_01146
OG0001578	Syao.g_02304	Syag.g_00101, Syag.g_00226, Syag.g_00216
OG0001579	Syao.g_01907	Syag.g_02813, Syag.g_02817
OG0001580	Syao.g_02425	Syag.g_02112
OG0001588	Syao.g_01998	Syag.g_02446
OG0001589	Syao.g_01639, Syao.g_01640	Syag.g_01748
OG0001590	Syao.g_00889	Syag.g_00519, Syag.g_00497, Syag.g_00404
OG0001591	Syao.g_00950	Syag.g_00595
OG0001592	Syao.g_02426	Syag.g_02113
OG0001594	Syao.g_01359	Syag.g_01304
OG0001614	Syao.g_02144	Syag.g_02401
OG0001616	Syao.g_00174	Syag.g_01102
OG0001617	Syao.g_01201	Syag.g_00998
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Syag.g_00909
OG0001619	Syao.g_00690	Syag.g_00794
OG0001620	Syao.g_01864	Syag.g_02857
OG0001621	Syao.g_02103	Syag.g_02637
OG0001622	Syao.g_02334	Syag.g_02247
OG0001623	Syao.g_00405	Syag.g_02828
OG0001624	Syao.g_01257	Syag.g_00443
OG0001625	Syao.g_02097	Syag.g_02631
OG0001634	Syao.g_00945	Syag.g_00585
OG0001635	Syao.g_02182, Syao.g_02183	Syag.g_02369
OG0001636	Syao.g_02229	Syag.g_02314
OG0001637	Syao.g_01361	Syag.g_00020
OG0001638	Syao.g_01684	Syag.g_01700
OG0001640	Syao.g_00502	Syag.g_00955
OG0001641	Syao.g_00816	Syag.g_00847
OG0001642	Syao.g_00233	Syag.g_00742
OG0001643	Syao.g_00899	Syag.g_00415
OG0001644	Syao.g_00474	Syag.g_00902
OG0001645	Syao.g_01270	Syag.g_00559
OG0001646	Syao.g_01253, Syao.g_00584, Syao.g_01315, Syao.g_01283	Syag.g_00625
OG0001647	Syao.g_02073	Syag.g_02607
OG0001652	Syao.g_02253	Syag.g_02290
OG0001653	Syao.g_01290, Syao.g_02667	Syag.g_01866
OG0001654	Syao.g_01697	Syag.g_01613
OG0001656	Syao.g_01908	Syag.g_02816
OG0001657	Syao.g_02491	Syag.g_01962
OG0001658	Syao.g_02435	Syag.g_02125
OG0001659	Syao.g_00020	Syag.g_01093
OG0001660	Syao.g_02724	Syag.g_01899, Syag.g_02870
OG0001671	Syao.g_02387	Syag.g_02063
OG0001672	Syao.g_02631	Syag.g_01833
OG0001673	Syao.g_02713	Syag.g_01789
OG0001675	Syao.g_00802, Syao.g_01175	Syag.g_01692, Syag.g_00861
OG0001676	Syao.g_01895	Syag.g_02815
OG0001677	Syao.g_01850	Syag.g_02800
OG0001678	Syao.g_01938	Syag.g_02692
OG0001680	Syao.g_01679	Syag.g_01709
OG0001681	Syao.g_01906, Syao.g_01285	Syag.g_00193
OG0001682	Syao.g_00483	Syag.g_00911
OG0001691	Syao.g_00729	Syag.g_00486
OG0001692	Syao.g_01508	Syag.g_01426
OG0001693	Syao.g_00389	Syag.g_00976
OG0001694	Syao.g_02061	Syag.g_02596
OG0001695	Syao.g_02308	Syag.g_02232
OG0001700	Syao.g_00307	Syag.g_00537
OG0001702	Syao.g_02655	Syag.g_01855
OG0001703	Syao.g_00034	Syag.g_01535
OG0001712	Syao.g_00712	Syag.g_00089
OG0001715	Syao.g_00278	Syag.g_00114
OG0001717	Syao.g_02505	Syag.g_01976
OG0001728	Syao.g_02277	Syag.g_00208
OG0001729	Syao.g_01711	Syag.g_01774
OG0001730	Syao.g_01008	Syag.g_01769
OG0001731	Syao.g_01603	Syag.g_01640
OG0001732	Syao.g_02197, Syao.g_00232	Syag.g_01069
OG0001733	Syao.g_00310	Syag.g_00597
OG0001734	Syao.g_00421, Syao.g_00418	Syag.g_00740
OG0001735	Syao.g_00929	Syag.g_00555
OG0001737	Syao.g_02042	Syag.g_02577
OG0001738	Syao.g_02011	Syag.g_02539
OG0001739	Syao.g_02306	Syag.g_02230
OG0001740	Syao.g_02310	Syag.g_02235
OG0001741	Syao.g_01258	Syag.g_00163
OG0001748	Syao.g_02389	Syag.g_02065
OG0001750	Syao.g_01324	Syag.g_01864
OG0001752	Syao.g_01694	Syag.g_01766
OG0001753	Syao.g_01364	Syag.g_01760
OG0001754	Syao.g_01363	Syag.g_00022
OG0001755	Syao.g_00153	Syag.g_01483
OG0001761	Syao.g_00400	Syag.g_00361
OG0001762	Syao.g_00809	Syag.g_00854
OG0001763	Syao.g_00821	Syag.g_00842
OG0001764	Syao.g_00565	Syag.g_00758
OG0001765	Syao.g_02679	Syag.g_00080
OG0001766	Syao.g_02036	Syag.g_02567
OG0001768	Syao.g_02533	Syag.g_02008
OG0001771	Syao.g_01406	Syag.g_00180
OG0001783	Syao.g_01952	Syag.g_02396
OG0001784	Syao.g_02662	Syag.g_01860
OG0001786	Syao.g_01584	Syag.g_01658
OG0001787	Syao.g_01411	Syag.g_01455
OG0001788	Syao.g_01414	Syag.g_01452
OG0001789	Syao.g_01434	Syag.g_01191
OG0001790	Syao.g_00134	Syag.g_01153
OG0001791	Syao.g_01522	Syag.g_01127
OG0001792	Syao.g_00275	Syag.g_01063
OG0001794	Syao.g_00464	Syag.g_00887, Syag.g_00888
OG0001796	Syao.g_00440	Syag.g_00865
OG0001797	Syao.g_00698	Syag.g_00786
OG0001798	Syao.g_01332	Syag.g_00381
OG0001799	Syao.g_00913	Syag.g_00430
OG0001800	Syao.g_01529	Syag.g_01287
OG0001801	Syao.g_01535	Syag.g_01440
OG0001803	Syao.g_01615	Syag.g_00039
OG0001804	Syao.g_01718	Syag.g_00007
OG0001805	Syao.g_01352	Syag.g_02661
OG0001806	Syao.g_02074	Syag.g_02608
OG0001808	Syao.g_01964	Syag.g_02441
OG0001811	Syao.g_02525	Syag.g_01997
OG0001812	Syao.g_02427	Syag.g_02114
OG0001813	Syao.g_02360	Syag.g_02168
OG0001814	Syao.g_02344	Syag.g_02257
OG0001815	Syao.g_00732	Syag.g_02267
OG0001816	Syao.g_00952	Syag.g_00599
OG0001837	Syao.g_02388	Syag.g_02064
OG0001838	Syao.g_02153	Syag.g_02280
OG0001839	Syao.g_02233	Syag.g_02310
OG0001840	Syao.g_02216	Syag.g_02333
OG0001841	Syao.g_02209	Syag.g_02342
OG0001843	Syao.g_02143	Syag.g_02402
OG0001844	Syao.g_02142	Syag.g_02403
OG0001845	Syao.g_02140	Syag.g_02404
OG0001846	Syao.g_02577	Syag.g_01913
OG0001847	Syao.g_02575	Syag.g_01911
OG0001848	Syao.g_02571	Syag.g_01907
OG0001849	Syao.g_02648	Syag.g_01849
OG0001850	Syao.g_02634	Syag.g_01836
OG0001851	Syao.g_02627	Syag.g_01829
OG0001852	Syao.g_02626	Syag.g_01828
OG0001853	Syao.g_02619	Syag.g_01821
OG0001854	Syao.g_01703	Syag.g_01785
OG0001856	Syao.g_01580	Syag.g_01665
OG0001857	Syao.g_01583	Syag.g_01662
OG0001858	Syao.g_01608	Syag.g_01634
OG0001859	Syao.g_00046	Syag.g_01547
OG0001860	Syao.g_00032	Syag.g_01533
OG0001861	Syao.g_00119	Syag.g_01521
OG0001862	Syao.g_00107	Syag.g_01509
OG0001863	Syao.g_00101	Syag.g_01503
OG0001864	Syao.g_01420	Syag.g_01444
OG0001865	Syao.g_01030	Syag.g_00323
OG0001866	Syao.g_01058	Syag.g_00349
OG0001867	Syao.g_01056	Syag.g_00359
OG0001868	Syao.g_01468	Syag.g_01197
OG0001869	Syao.g_00129	Syag.g_01147
OG0001870	Syao.g_00215	Syag.g_01138
OG0001871	Syao.g_00207	Syag.g_01133
OG0001872	Syao.g_00269	Syag.g_01058
OG0001873	Syao.g_00173	Syag.g_01101
OG0001874	Syao.g_00176	Syag.g_01104
OG0001877	Syao.g_00627	Syag.g_01006
OG0001878	Syao.g_00805	Syag.g_00858
OG0001879	Syao.g_00811	Syag.g_00852
OG0001880	Syao.g_00671	Syag.g_00815
OG0001881	Syao.g_00672	Syag.g_00813
OG0001882	Syao.g_00695	Syag.g_00789
OG0001883	Syao.g_00713	Syag.g_00785
OG0001884	Syao.g_00637	Syag.g_00483
OG0001885	Syao.g_00586	Syag.g_00764
OG0001886	Syao.g_00564	Syag.g_00760
OG0001887	Syao.g_00200	Syag.g_00619
OG0001888	Syao.g_00989	Syag.g_00640
OG0001889	Syao.g_00772	Syag.g_00682
OG0001890	Syao.g_00533	Syag.g_00732
OG0001891	Syao.g_00528	Syag.g_00736
OG0001892	Syao.g_00610	Syag.g_00447
OG0001893	Syao.g_01331	Syag.g_00382
OG0001894	Syao.g_00893	Syag.g_00409
OG0001895	Syao.g_01532	Syag.g_01296
OG0001896	Syao.g_01729	Syag.g_00024
OG0001897	Syao.g_01867	Syag.g_02854
OG0001898	Syao.g_01883	Syag.g_02836
OG0001899	Syao.g_01816	Syag.g_02761
OG0001900	Syao.g_02090	Syag.g_02623
OG0001901	Syao.g_02089	Syag.g_02622
OG0001902	Syao.g_02057	Syag.g_02591
OG0001903	Syao.g_02048	Syag.g_02582
OG0001904	Syao.g_01971	Syag.g_02450
OG0001905	Syao.g_01961	Syag.g_02438
OG0001906	Syao.g_02544	Syag.g_01926
OG0001908	Syao.g_02521	Syag.g_01992
OG0001909	Syao.g_02531	Syag.g_02006
OG0001910	Syao.g_02393	Syag.g_02068
OG0001912	Syao.g_02446	Syag.g_02139
OG0001913	Syao.g_02448	Syag.g_02141
OG0001914	Syao.g_01430	Syag.g_00149
OG0001915	Syao.g_02195	Syag.g_02264
OG0001917	Syao.g_00449	Syag.g_00873
OG0001918	Syao.g_01904	Syag.g_00209, Syag.g_00531
OG0001924	Syao.g_01347	Syag.g_00366
OG0001925	Syao.g_01348	Syag.g_00365
OG0001926	Syao.g_01349	Syag.g_00364
OG0001927	Syao.g_01350	Syag.g_00363
OG0001929	Syao.g_02202	Syag.g_02352
OG0001932	Syao.g_02145	Syag.g_02400
OG0001933	Syao.g_02587	Syag.g_01888
OG0001934	Syao.g_02674	Syag.g_01873
OG0001935	Syao.g_02624	Syag.g_01826
OG0001936	Syao.g_01296	Syag.g_00111
OG0001937	Syao.g_01595	Syag.g_01648
OG0001938	Syao.g_00030	Syag.g_01531
OG0001939	Syao.g_01025	Syag.g_00441
OG0001940	Syao.g_01046	Syag.g_00307
OG0001941	Syao.g_01453	Syag.g_01220
OG0001942	Syao.g_00531	Syag.g_01161
OG0001943	Syao.g_00219	Syag.g_01126
OG0001944	Syao.g_00203	Syag.g_00746
OG0001946	Syao.g_00622	Syag.g_01005
OG0001947	Syao.g_02380	Syag.g_00953
OG0001948	Syao.g_00819	Syag.g_00844
OG0001949	Syao.g_00662	Syag.g_00824
OG0001950	Syao.g_00664	Syag.g_00822
OG0001951	Syao.g_00673	Syag.g_00812
OG0001952	Syao.g_00696	Syag.g_00788
OG0001953	Syao.g_00697	Syag.g_00787
OG0001957	Syao.g_01326	Syag.g_00387
OG0001958	Syao.g_00931	Syag.g_00558
OG0001960	Syao.g_00094	Syag.g_01361
OG0001961	Syao.g_02687	Syag.g_01351
OG0001964	Syao.g_01926	Syag.g_02706
OG0001966	Syao.g_02095	Syag.g_02629
OG0001967	Syao.g_02093	Syag.g_02627
OG0001968	Syao.g_02092	Syag.g_02626
OG0001969	Syao.g_02029	Syag.g_02561
OG0001970	Syao.g_02546	Syag.g_01928
OG0001971	Syao.g_02529	Syag.g_02004
OG0001972	Syao.g_02405	Syag.g_02082
OG0001974	Syao.g_00320	Syag.g_02122
OG0001975	Syao.g_01429	Syag.g_00150
OG0001976	Syao.g_01319	Syag.g_00148
OG0001979	Syao.g_00525	Syag.g_01012
OG0001980	Syao.g_01887	Syag.g_02832
OG0001990	Syao.g_02311	Syag.g_02236
OG0001993	Syao.g_01345	Syag.g_00368
OG0001994	Syao.g_01346	Syag.g_00367
OG0001996	Syao.g_02237	Syag.g_02306
OG0001998	Syao.g_01370	Syag.g_01305
OG0001999	Syao.g_01650	Syag.g_01737
OG0002000	Syao.g_01390	Syag.g_01481
OG0002002	Syao.g_00270	Syag.g_01059
OG0002003	Syao.g_01337	Syag.g_01009
OG0002004	Syao.g_01556	Syag.g_01686
OG0002008	Syao.g_00807	Syag.g_00856
OG0002010	Syao.g_00074	Syag.g_01384
OG0002012	Syao.g_00150	Syag.g_01609
OG0002013	Syao.g_02640	Syag.g_01841
OG0002015	Syao.g_01091	Syag.g_02459
OG0002016	Syao.g_02386	Syag.g_02062
OG0002017	Syao.g_02281	Syag.g_02179
OG0002018	Syao.g_02309	Syag.g_02234
OG0002019	Syao.g_02146	Syag.g_02511
OG0002020	Syao.g_02320	Syag.g_02228
OG0002021	Syao.g_02322	Syag.g_02226
OG0002022	Syao.g_02323	Syag.g_02225
OG0002023	Syao.g_02324	Syag.g_02224
OG0002024	Syao.g_02317	Syag.g_02217
OG0002035	Syao.g_01369	Syag.g_01319
OG0002038	Syao.g_00204	Syag.g_01131
OG0002039	Syao.g_00189	Syag.g_01118
OG0002040	Syao.g_00187	Syag.g_01117
OG0002042	Syao.g_00668	Syag.g_00818
OG0002043	Syao.g_00645	Syag.g_00771
OG0002044	Syao.g_00793	Syag.g_00715, Syag.g_01174
OG0002046	Syao.g_02693	Syag.g_01342
OG0002047	Syao.g_01714	Syag.g_00003
