Orthogroup	Syao	Prab
OG0001187	Syao.g_02171	Prab.g_01880
OG0001188	Syao.g_02169	Prab.g_01882
OG0001189	Syao.g_02215	Prab.g_01899
OG0001190	Syao.g_02436	Prab.g_01903
OG0001191	Syao.g_02449	Prab.g_01913
OG0001192	Syao.g_02367	Prab.g_01918
OG0001193	Syao.g_02284	Prab.g_01928
OG0001194	Syao.g_02285	Prab.g_01929
OG0001195	Syao.g_02286	Prab.g_01930
OG0001196	Syao.g_02341	Prab.g_01943
OG0001197	Syao.g_02343	Prab.g_01944
OG0001198	Syao.g_02158	Prab.g_01952
OG0001199	Syao.g_02623	Prab.g_00066
OG0001200	Syao.g_02625	Prab.g_00068
OG0001201	Syao.g_02601	Prab.g_00099
OG0001202	Syao.g_02461	Prab.g_00190
OG0001204	Syao.g_02117	Prab.g_00233
OG0001205	Syao.g_01620	Prab.g_00448
OG0001206	Syao.g_02701, Syao.g_02702	Prab.g_00467
OG0001207	Syao.g_00035	Prab.g_00481
OG0001208	Syao.g_00026	Prab.g_00486
OG0001209	Syao.g_01415	Prab.g_00539
OG0001210	Syao.g_00882	Prab.g_00544
OG0001211	Syao.g_00861	Prab.g_00554
OG0001212	Syao.g_01001	Prab.g_00600
OG0001213	Syao.g_01322	Prab.g_00634
OG0001214	Syao.g_00896	Prab.g_00642
OG0001215	Syao.g_00700	Prab.g_00695
OG0001216	Syao.g_00492	Prab.g_00725
OG0001218	Syao.g_00092	Prab.g_00776
OG0001219	Syao.g_00651	Prab.g_00829
OG0001220	Syao.g_00393	Prab.g_00891
OG0001221	Syao.g_01657	Prab.g_01057
OG0001222	Syao.g_00687	Prab.g_01018
OG0001223	Syao.g_00820	Prab.g_00992
OG0001226	Syao.g_02633	Prab.g_01120
OG0001227	Syao.g_01047	Prab.g_01138
OG0001228	Syao.g_02256	Prab.g_01264
OG0001229	Syao.g_00220	Prab.g_01358
OG0001230	Syao.g_01503	Prab.g_01458
OG0001231	Syao.g_02254	Prab.g_01565
OG0001232	Syao.g_01664	Prab.g_01692
OG0001233	Syao.g_01643	Prab.g_01712
OG0001234	Syao.g_02035	Prab.g_01746
OG0001235	Syao.g_01863	Prab.g_01755
OG0001237	Syao.g_02265	Prab.g_01839
OG0001238	Syao.g_02451	Prab.g_01914
OG0001239	Syao.g_02620	Prab.g_00063
OG0001240	Syao.g_02669	Prab.g_00084
OG0001242	Syao.g_02576	Prab.g_00110
OG0001244	Syao.g_02477	Prab.g_00131
OG0001245	Syao.g_00362	Prab.g_00368
OG0001247	Syao.g_00390	Prab.g_00688
OG0001249	Syao.g_01882	Prab.g_00818
OG0001250	Syao.g_00556	Prab.g_00880
OG0001251	Syao.g_00641	Prab.g_01083
OG0001252	Syao.g_00507	Prab.g_00938
OG0001253	Syao.g_01220	Prab.g_01139
OG0001254	Syao.g_01426	Prab.g_01188
OG0001255	Syao.g_00920	Prab.g_01203
OG0001256	Syao.g_01572	Prab.g_01558
OG0001258	Syao.g_01561	Prab.g_01666
OG0001259	Syao.g_01645	Prab.g_01710
OG0001260	Syao.g_01623	Prab.g_01726
OG0001261	Syao.g_01814	Prab.g_01794
OG0001262	Syao.g_02213	Prab.g_01897
OG0001265	Syao.g_02574	Prab.g_00109
OG0001266	Syao.g_02465	Prab.g_00194
OG0001267	Syao.g_02063	Prab.g_00268
OG0001268	Syao.g_01871	Prab.g_00326
OG0001270	Syao.g_01733	Prab.g_00437
OG0001271	Syao.g_02685	Prab.g_00476
OG0001272	Syao.g_00120	Prab.g_00490
OG0001274	Syao.g_02401	Prab.g_00710
OG0001275	Syao.g_00806	Prab.g_00982
OG0001276	Syao.g_00450	Prab.g_00954
OG0001277	Syao.g_01334	Prab.g_01127
OG0001278	Syao.g_00265	Prab.g_01269
OG0001279	Syao.g_01528	Prab.g_01590
OG0001281	Syao.g_01454	Prab.g_01331
OG0001282	Syao.g_00037	Prab.g_01361
OG0001283	Syao.g_02335	Prab.g_01381
OG0001284	Syao.g_01587	Prab.g_01536
OG0001285	Syao.g_01010	Prab.g_01695
OG0001286	Syao.g_01835	Prab.g_01806
OG0001288	Syao.g_02187	Prab.g_01868
OG0001289	Syao.g_02649	Prab.g_00079
OG0001291	Syao.g_02551	Prab.g_00125
OG0001292	Syao.g_02111	Prab.g_00238
OG0001293	Syao.g_02091	Prab.g_00250
OG0001294	Syao.g_00948	Prab.g_00366
OG0001295	Syao.g_00878	Prab.g_00472
OG0001296	Syao.g_00163	Prab.g_00513
OG0001297	Syao.g_00159	Prab.g_00518
OG0001298	Syao.g_01043	Prab.g_00581
OG0001299	Syao.g_00942	Prab.g_00671
OG0001302	Syao.g_02711	Prab.g_00827
OG0001303	Syao.g_00649	Prab.g_00749
OG0001304	Syao.g_00466	Prab.g_00944
OG0001305	Syao.g_00382	Prab.g_00925
OG0001306	Syao.g_00141	Prab.g_01205
OG0001308	Syao.g_01500	Prab.g_01476
OG0001310	Syao.g_01681	Prab.g_01681
OG0001311	Syao.g_00452	Prab.g_00952
OG0001312	Syao.g_00635	Prab.g_01029
OG0001315	Syao.g_01853	Prab.g_00053
OG0001317	Syao.g_01701	Prab.g_00225
OG0001318	Syao.g_02099	Prab.g_00246
OG0001319	Syao.g_02075	Prab.g_00261
OG0001323	Syao.g_01392	Prab.g_00523
OG0001325	Syao.g_00487	Prab.g_00728
OG0001326	Syao.g_02293	Prab.g_01095
OG0001327	Syao.g_00953	Prab.g_01112
OG0001328	Syao.g_00198	Prab.g_01137
OG0001329	Syao.g_00876	Prab.g_01178
OG0001331	Syao.g_00042	Prab.g_01366
OG0001332	Syao.g_01244	Prab.g_01509
OG0001333	Syao.g_01649	Prab.g_01706
OG0001335	Syao.g_01913	Prab.g_01827
OG0001336	Syao.g_02336	Prab.g_01940
OG0001340	Syao.g_01892	Prab.g_00316
OG0001341	Syao.g_00602	Prab.g_00765
OG0001343	Syao.g_01235	Prab.g_01086
OG0001345	Syao.g_00179	Prab.g_01238
OG0001349	Syao.g_01074	Prab.g_01408, Prab.g_01395
OG0001353	Syao.g_00439	Prab.g_00872
OG0001354	Syao.g_00833	Prab.g_01000
OG0001358	Syao.g_01343	Prab.g_00624
OG0001359	Syao.g_01234	Prab.g_01085
OG0001360	Syao.g_00177	Prab.g_01140
OG0001361	Syao.g_00182	Prab.g_01235
OG0001364	Syao.g_01969	Prab.g_01829
OG0001365	Syao.g_02441	Prab.g_01907
OG0001371	Syao.g_02638	Prab.g_00684
OG0001372	Syao.g_00368	Prab.g_00775, Prab.g_00803
OG0001373	Syao.g_02291, Syao.g_02292	Prab.g_01096
OG0001374	Syao.g_02300	Prab.g_01088
OG0001375	Syao.g_01236	Prab.g_01087
OG0001376	Syao.g_00617	Prab.g_01106
OG0001377	Syao.g_00618	Prab.g_01107
OG0001378	Syao.g_01732	Prab.g_01149
OG0001379	Syao.g_01441	Prab.g_01320
OG0001380	Syao.g_00360	Prab.g_01349
OG0001382	Syao.g_00766	Prab.g_01581
OG0001385	Syao.g_02288	Prab.g_01099
OG0001386	Syao.g_02289	Prab.g_01098
OG0001387	Syao.g_02290	Prab.g_01097
OG0001388	Syao.g_02294	Prab.g_01094
OG0001389	Syao.g_02295	Prab.g_01093
OG0001390	Syao.g_02296	Prab.g_01092
OG0001391	Syao.g_02297	Prab.g_01091
OG0001392	Syao.g_02298	Prab.g_01090
OG0001393	Syao.g_02299	Prab.g_01089
OG0001394	Syao.g_00983	Prab.g_01053
OG0001395	Syao.g_00470	Prab.g_00942
OG0001398	Syao.g_02641	Prab.g_01603
OG0001399	Syao.g_01861	Prab.g_01748
OG0001403	Syao.g_02235	Prab.g_00030
OG0001405	Syao.g_01911	Prab.g_00314
OG0001406	Syao.g_00616	Prab.g_01105
OG0001407	Syao.g_00519	Prab.g_01118
OG0001408	Syao.g_01384	Prab.g_01123
OG0001411	Syao.g_01079, Syao.g_02007	Prab.g_01391
OG0001415	Syao.g_00999	Prab.g_00222
OG0001416	Syao.g_01223	Prab.g_00464
OG0001417	Syao.g_00657	Prab.g_00474
OG0001418	Syao.g_00212	Prab.g_00689
OG0001419	Syao.g_00520	Prab.g_01119
OG0001420	Syao.g_01403	Prab.g_01158
OG0001422	Syao.g_00284	Prab.g_01592
OG0001423	Syao.g_00722	Prab.g_00406
OG0001425	Syao.g_02366	Prab.g_01917
OG0001429	Syao.g_00648	Prab.g_00830
OG0001432	Syao.g_01219	Prab.g_01549
OG0001433	Syao.g_00300	Prab.g_00792
OG0001434	Syao.g_00988	Prab.g_01049
OG0001437	Syao.g_00998	Prab.g_00221
OG0001438	Syao.g_02049	Prab.g_00281
OG0001439	Syao.g_02026	Prab.g_00295
OG0001441	Syao.g_01394	Prab.g_00525
OG0001442	Syao.g_00738	Prab.g_00752
OG0001443	Syao.g_02369	Prab.g_01604
OG0001447	Syao.g_02585	Prab.g_00116
OG0001449	Syao.g_01691	Prab.g_00389
OG0001452	Syao.g_02104	Prab.g_01081
OG0001453	Syao.g_00814	Prab.g_00988
OG0001454	Syao.g_01295	Prab.g_01133
OG0001456	Syao.g_00708	Prab.g_01197
OG0001457	Syao.g_00709	Prab.g_01198
OG0001458	Syao.g_00710	Prab.g_01199
OG0001459	Syao.g_00583	Prab.g_01653, Prab.g_01557
OG0001460	Syao.g_00299	Prab.g_00791
OG0001461	Syao.g_00788	Prab.g_01286
OG0001462	Syao.g_02228	Prab.g_00034
OG0001468	Syao.g_00604	Prab.g_01110
OG0001471	Syao.g_02031	Prab.g_01552
OG0001473	Syao.g_00621	Prab.g_01877
OG0001474	Syao.g_01870	Prab.g_00327
OG0001486	Syao.g_00125	Prab.g_01217
OG0001492	Syao.g_00268	Prab.g_01266
OG0001493	Syao.g_00260	Prab.g_01274
OG0001502	Syao.g_00526	Prab.g_00810
OG0001507	Syao.g_00874	Prab.g_01586
OG0001525	Syao.g_00881	Prab.g_01570
OG0001526	Syao.g_02559	Prab.g_01729
OG0001527	Syao.g_00846	Prab.g_00567
OG0001546	Syao.g_01397	Prab.g_00528
OG0001547	Syao.g_00570	Prab.g_00812
OG0001553	Syao.g_01510	Prab.g_01463
OG0001554	Syao.g_00323	Prab.g_01560
OG0001556	Syao.g_00311	Prab.g_00785
OG0001566	Syao.g_01198	Prab.g_00681
OG0001567	Syao.g_00571	Prab.g_00811
OG0001568	Syao.g_00569	Prab.g_00813
OG0001570	Syao.g_00286	Prab.g_01161
OG0001572	Syao.g_00721	Prab.g_00415
OG0001584	Syao.g_00746	Prab.g_01037
OG0001587	Syao.g_01693	Prab.g_01728
OG0001588	Syao.g_01998	Prab.g_01384
OG0001605	Syao.g_01284	Prab.g_00961
OG0001613	Syao.g_01854	Prab.g_01821
OG0001634	Syao.g_00945	Prab.g_01589
OG0001669	Syao.g_01817	Prab.g_01292
OG0001700	Syao.g_00307	Prab.g_00790
OG0001701	Syao.g_02561	Prab.g_01730
OG0001775	Syao.g_00655	Prab.g_01121
OG0001782	Syao.g_01965	Prab.g_01436, Prab.g_01431
OG0001990	Syao.g_02311	Prab.g_00410
OG0002154	Syao.g_00867	Prab.g_01383
OG0002375	Syao.g_01082	Prab.g_01409
OG0002486	Syao.g_01966	Prab.g_01435
OG0002692	Syao.g_00365	Prab.g_00418
OG0002778	Syao.g_01967	Prab.g_01429
OG0003346	Syao.g_01133	Prab.g_01437
OG0003347	Syao.g_01994	Prab.g_01438
