Orthogroup	Syao	Prao
OG0001190	Syao.g_02436	Prao.g_01789
OG0001191	Syao.g_02449	Prao.g_01799
OG0001192	Syao.g_02367	Prao.g_01804
OG0001193	Syao.g_02284	Prao.g_01814
OG0001194	Syao.g_02285	Prao.g_01815
OG0001195	Syao.g_02286	Prao.g_01816
OG0001196	Syao.g_02341	Prao.g_01829
OG0001197	Syao.g_02343	Prao.g_01830
OG0001198	Syao.g_02158	Prao.g_01838
OG0001199	Syao.g_02623	Prao.g_00213
OG0001200	Syao.g_02625	Prao.g_00215
OG0001201	Syao.g_02601	Prao.g_00246
OG0001202	Syao.g_02461	Prao.g_00337
OG0001203	Syao.g_00296, Syao.g_01705	Prao.g_00376
OG0001204	Syao.g_02117	Prao.g_00381
OG0001205	Syao.g_01620	Prao.g_00549
OG0001206	Syao.g_02701, Syao.g_02702	Prao.g_00568
OG0001207	Syao.g_00035	Prao.g_00583
OG0001208	Syao.g_00026	Prao.g_00588
OG0001209	Syao.g_01415	Prao.g_01856
OG0001210	Syao.g_00882	Prao.g_01159
OG0001211	Syao.g_00861	Prao.g_01169
OG0001212	Syao.g_01001	Prao.g_00034
OG0001213	Syao.g_01322	Prao.g_00068
OG0001214	Syao.g_00896	Prao.g_00076
OG0001215	Syao.g_00700	Prao.g_00128
OG0001216	Syao.g_00492	Prao.g_00650
OG0001218	Syao.g_00092	Prao.g_00694
OG0001219	Syao.g_00651	Prao.g_00729
OG0001220	Syao.g_00393	Prao.g_00793
OG0001221	Syao.g_01657	Prao.g_00856
OG0001222	Syao.g_00687	Prao.g_00894
OG0001223	Syao.g_00820	Prao.g_00920
OG0001224	Syao.g_00427	Prao.g_00970
OG0001226	Syao.g_02633	Prao.g_01001
OG0001227	Syao.g_01047	Prao.g_01019
OG0001228	Syao.g_02256	Prao.g_01044
OG0001229	Syao.g_00220	Prao.g_01241
OG0001230	Syao.g_01503	Prao.g_01389
OG0001231	Syao.g_02254	Prao.g_01493
OG0001232	Syao.g_01664	Prao.g_01575
OG0001233	Syao.g_01643	Prao.g_01595
OG0001234	Syao.g_02035	Prao.g_01630
OG0001235	Syao.g_01863	Prao.g_01640
OG0001236	Syao.g_02261	Prao.g_01721
OG0001238	Syao.g_02451	Prao.g_01800
OG0001239	Syao.g_02620	Prao.g_00210
OG0001240	Syao.g_02669	Prao.g_00232
OG0001242	Syao.g_02576	Prao.g_00258
OG0001243	Syao.g_02584	Prao.g_00264
OG0001244	Syao.g_02477	Prao.g_00279
OG0001245	Syao.g_00362	Prao.g_00514
OG0001247	Syao.g_00390	Prao.g_00121
OG0001249	Syao.g_01882	Prao.g_00718
OG0001250	Syao.g_00556	Prao.g_00782
OG0001251	Syao.g_00641	Prao.g_00830
OG0001252	Syao.g_00507	Prao.g_00965
OG0001253	Syao.g_01220	Prao.g_01020
OG0001254	Syao.g_01426	Prao.g_01120
OG0001255	Syao.g_00920	Prao.g_01105
OG0001256	Syao.g_01572	Prao.g_01486
OG0001258	Syao.g_01561	Prao.g_01549
OG0001259	Syao.g_01645	Prao.g_01593
OG0001260	Syao.g_01623	Prao.g_01609
OG0001261	Syao.g_01814	Prao.g_01679
OG0001262	Syao.g_02213	Prao.g_01783
OG0001263	Syao.g_02541	Prao.g_00267
OG0001265	Syao.g_02574	Prao.g_00257
OG0001266	Syao.g_02465	Prao.g_00341
OG0001267	Syao.g_02063	Prao.g_00417
OG0001268	Syao.g_01871	Prao.g_00475
OG0001270	Syao.g_01733	Prao.g_00538
OG0001271	Syao.g_02685	Prao.g_00578
OG0001272	Syao.g_00120	Prao.g_00592
OG0001274	Syao.g_02401	Prao.g_00141
OG0001275	Syao.g_00806	Prao.g_00930
OG0001276	Syao.g_00450	Prao.g_00949
OG0001277	Syao.g_01334	Prao.g_01009
OG0001278	Syao.g_00265	Prao.g_01039
OG0001281	Syao.g_01454	Prao.g_01271
OG0001282	Syao.g_00037	Prao.g_01238
OG0001283	Syao.g_02335	Prao.g_01216
OG0001284	Syao.g_01587	Prao.g_01466
OG0001285	Syao.g_01010	Prao.g_01578
OG0001286	Syao.g_01835	Prao.g_01691
OG0001288	Syao.g_02187	Prao.g_01754
OG0001289	Syao.g_02649	Prao.g_00226
OG0001292	Syao.g_02111	Prao.g_00386
OG0001293	Syao.g_02091	Prao.g_00399
OG0001294	Syao.g_00948	Prao.g_00512
OG0001295	Syao.g_00878	Prao.g_00573
OG0001296	Syao.g_00163	Prao.g_00615
OG0001297	Syao.g_00159	Prao.g_00620
OG0001298	Syao.g_01043	Prao.g_01869
OG0001299	Syao.g_00942	Prao.g_00105
OG0001302	Syao.g_02711	Prao.g_00727
OG0001304	Syao.g_00466	Prao.g_00959
OG0001305	Syao.g_00382	Prao.g_00978
OG0001306	Syao.g_00141	Prao.g_01103
OG0001308	Syao.g_01500	Prao.g_01407
OG0001310	Syao.g_01681	Prao.g_01564
OG0001311	Syao.g_00452	Prao.g_00951
OG0001312	Syao.g_00635	Prao.g_00883
OG0001313	Syao.g_02692	Prao.g_00641
OG0001315	Syao.g_01853	Prao.g_00200
OG0001317	Syao.g_01701	Prao.g_00372
OG0001318	Syao.g_02099	Prao.g_00394
OG0001319	Syao.g_02075	Prao.g_00410
OG0001323	Syao.g_01392	Prao.g_00625
OG0001325	Syao.g_00487	Prao.g_00653
OG0001326	Syao.g_02293	Prao.g_00817
OG0001327	Syao.g_00953	Prao.g_00993
OG0001328	Syao.g_00198	Prao.g_01018
OG0001329	Syao.g_00876	Prao.g_01129
OG0001330	Syao.g_01444	Prao.g_01306
OG0001331	Syao.g_00042	Prao.g_01233
OG0001332	Syao.g_01244	Prao.g_01439
OG0001333	Syao.g_01649	Prao.g_01589
OG0001335	Syao.g_01913	Prao.g_01712
OG0001336	Syao.g_02336	Prao.g_01826
OG0001340	Syao.g_01892	Prao.g_00464
OG0001341	Syao.g_00602	Prao.g_00685
OG0001343	Syao.g_01235	Prao.g_00826, Prao.g_00827
OG0001345	Syao.g_00179	Prao.g_01070
OG0001347	Syao.g_02725	Prao.g_01189
OG0001349	Syao.g_01074	Prao.g_01360
OG0001351	Syao.g_00060	Prao.g_00558
OG0001353	Syao.g_00439	Prao.g_00773
OG0001354	Syao.g_00833	Prao.g_00912
OG0001358	Syao.g_01343	Prao.g_00059
OG0001359	Syao.g_01234	Prao.g_00828
OG0001360	Syao.g_00177	Prao.g_01021
OG0001361	Syao.g_00182	Prao.g_01073
OG0001364	Syao.g_01969	Prao.g_01714
OG0001365	Syao.g_02441	Prao.g_01793
OG0001369	Syao.g_02668	Prao.g_00231
OG0001371	Syao.g_02638	Prao.g_00117
OG0001372	Syao.g_00368	Prao.g_00693
OG0001373	Syao.g_02291, Syao.g_02292	Prao.g_00816
OG0001374	Syao.g_02300	Prao.g_00824
OG0001375	Syao.g_01236	Prao.g_00825
OG0001376	Syao.g_00617	Prao.g_00987
OG0001377	Syao.g_00618	Prao.g_00988
OG0001378	Syao.g_01732	Prao.g_01157
OG0001379	Syao.g_01441	Prao.g_01282
OG0001380	Syao.g_00360	Prao.g_01251
OG0001382	Syao.g_00766	Prao.g_01505
OG0001385	Syao.g_02288	Prao.g_00813
OG0001386	Syao.g_02289	Prao.g_00814
OG0001387	Syao.g_02290	Prao.g_00815
OG0001388	Syao.g_02294	Prao.g_00818
OG0001389	Syao.g_02295	Prao.g_00819
OG0001390	Syao.g_02296	Prao.g_00820
OG0001391	Syao.g_02297	Prao.g_00821
OG0001392	Syao.g_02298	Prao.g_00822
OG0001393	Syao.g_02299	Prao.g_00823
OG0001395	Syao.g_00470	Prao.g_00961
OG0001399	Syao.g_01861	Prao.g_01632
OG0001401	Syao.g_00434	Prao.g_00642
OG0001402	Syao.g_01338	Prao.g_00702
OG0001405	Syao.g_01911	Prao.g_00462
OG0001406	Syao.g_00616	Prao.g_00986
OG0001407	Syao.g_00519	Prao.g_00999
OG0001408	Syao.g_01384	Prao.g_01005
OG0001411	Syao.g_01079, Syao.g_02007	Prao.g_01218
OG0001412	Syao.g_02122	Prao.g_01190
OG0001415	Syao.g_00999	Prao.g_00369
OG0001416	Syao.g_01223	Prao.g_00565
OG0001417	Syao.g_00657	Prao.g_00575
OG0001418	Syao.g_00212	Prao.g_00122
OG0001419	Syao.g_00520	Prao.g_01000
OG0001420	Syao.g_01403	Prao.g_01148
OG0001422	Syao.g_00284	Prao.g_01511
OG0001423	Syao.g_00722	Prao.g_01368
OG0001425	Syao.g_02366	Prao.g_01803
OG0001429	Syao.g_00648	Prao.g_00730
OG0001432	Syao.g_01219	Prao.g_01479
OG0001437	Syao.g_00998	Prao.g_00368
OG0001438	Syao.g_02049	Prao.g_00430
OG0001439	Syao.g_02026	Prao.g_00443
OG0001441	Syao.g_01394	Prao.g_00627
OG0001442	Syao.g_00738	Prao.g_00678
OG0001447	Syao.g_02585	Prao.g_00265
OG0001449	Syao.g_01691	Prao.g_00527
OG0001452	Syao.g_02104	Prao.g_00832
OG0001453	Syao.g_00814	Prao.g_00924
OG0001454	Syao.g_01295	Prao.g_01014
OG0001456	Syao.g_00708	Prao.g_01112
OG0001457	Syao.g_00709	Prao.g_01111
OG0001458	Syao.g_00710	Prao.g_01110
OG0001459	Syao.g_00583	Prao.g_01323
OG0001462	Syao.g_02228	Prao.g_00180
OG0001467	Syao.g_01225	Prao.g_00719
OG0001468	Syao.g_00604	Prao.g_00991
OG0001471	Syao.g_02031	Prao.g_01482
OG0001473	Syao.g_00621	Prao.g_01762
OG0001477	Syao.g_00408	Prao.g_00006
OG0001479	Syao.g_01873	Prao.g_00473
OG0001486	Syao.g_00125	Prao.g_01091
OG0001492	Syao.g_00268	Prao.g_01042
OG0001493	Syao.g_00260	Prao.g_01034
OG0001495	Syao.g_01803	Prao.g_01637
OG0001496	Syao.g_00410	Prao.g_00008
OG0001497	Syao.g_00409	Prao.g_00007
OG0001502	Syao.g_00526	Prao.g_00710
OG0001505	Syao.g_01138	Prao.g_01205
OG0001507	Syao.g_00874	Prao.g_01532
OG0001514	Syao.g_00411	Prao.g_00009
OG0001520	Syao.g_01044	Prao.g_00522
OG0001522	Syao.g_00568	Prao.g_00774
OG0001526	Syao.g_02559	Prao.g_01613
OG0001546	Syao.g_01397	Prao.g_00630
OG0001547	Syao.g_00570	Prao.g_00712
OG0001553	Syao.g_01510	Prao.g_01394
OG0001554	Syao.g_00323	Prao.g_01488
OG0001558	Syao.g_02251	Prao.g_00638
OG0001564	Syao.g_00883	Prao.g_01209
OG0001566	Syao.g_01198	Prao.g_00115
OG0001567	Syao.g_00571	Prao.g_00711
OG0001568	Syao.g_00569	Prao.g_00713
OG0001570	Syao.g_00286	Prao.g_01146
OG0001573	Syao.g_00024	Prao.g_01352
OG0001584	Syao.g_00746	Prao.g_00875
OG0001587	Syao.g_01693	Prao.g_01611
OG0001605	Syao.g_01284	Prao.g_00942
OG0001613	Syao.g_01854	Prao.g_01706
OG0001625	Syao.g_02097	Prao.g_00396
OG0001627	Syao.g_01698	Prao.g_00691
OG0001641	Syao.g_00816	Prao.g_01200
OG0001647	Syao.g_02073	Prao.g_00411
OG0001652	Syao.g_02253	Prao.g_00636
OG0001669	Syao.g_01817	Prao.g_00184
OG0001671	Syao.g_02387	Prao.g_00151
OG0001701	Syao.g_02561	Prao.g_01614
OG0001748	Syao.g_02389	Prao.g_00152
OG0001775	Syao.g_00655	Prao.g_01002
OG0001837	Syao.g_02388	Prao.g_00153
OG0002295	Syao.g_00719	Prao.g_01372
OG0002364	Syao.g_00647	Prao.g_00731
OG0002375	Syao.g_01082	Prao.g_01361
OG0002416	Syao.g_00367	Prao.g_01028
OG0002699	Syao.g_02002	Prao.g_01356
OG0002731	Syao.g_00468	Prao.g_00643
OG0003086	Syao.g_00718	Prao.g_01373
