Orthogroup	Syao	Prae
OG0001187	Syao.g_02171	Prae.g_01837
OG0001188	Syao.g_02169	Prae.g_01839
OG0001189	Syao.g_02215	Prae.g_01856
OG0001190	Syao.g_02436	Prae.g_01860
OG0001191	Syao.g_02449	Prae.g_01870
OG0001192	Syao.g_02367	Prae.g_01875
OG0001193	Syao.g_02284	Prae.g_01885
OG0001194	Syao.g_02285	Prae.g_01886
OG0001195	Syao.g_02286	Prae.g_01887
OG0001196	Syao.g_02341	Prae.g_01900
OG0001197	Syao.g_02343	Prae.g_01901
OG0001198	Syao.g_02158	Prae.g_01908
OG0001199	Syao.g_02623	Prae.g_00074
OG0001200	Syao.g_02625	Prae.g_00076
OG0001201	Syao.g_02601	Prae.g_00107
OG0001202	Syao.g_02461	Prae.g_00202
OG0001203	Syao.g_00296, Syao.g_01705	Prae.g_00241
OG0001204	Syao.g_02117	Prae.g_00246
OG0001205	Syao.g_01620	Prae.g_00419
OG0001206	Syao.g_02701, Syao.g_02702	Prae.g_00436
OG0001207	Syao.g_00035	Prae.g_00451
OG0001208	Syao.g_00026	Prae.g_00456
OG0001209	Syao.g_01415	Prae.g_00510
OG0001210	Syao.g_00882	Prae.g_00515
OG0001211	Syao.g_00861	Prae.g_00525
OG0001212	Syao.g_01001	Prae.g_00570
OG0001213	Syao.g_01322	Prae.g_00603
OG0001214	Syao.g_00896	Prae.g_00611
OG0001215	Syao.g_00700	Prae.g_00664
OG0001216	Syao.g_00492	Prae.g_00713
OG0001218	Syao.g_00092	Prae.g_00759
OG0001219	Syao.g_00651	Prae.g_00794
OG0001220	Syao.g_00393	Prae.g_00857
OG0001221	Syao.g_01657	Prae.g_00919
OG0001222	Syao.g_00687	Prae.g_00956
OG0001223	Syao.g_00820	Prae.g_00982
OG0001224	Syao.g_00427	Prae.g_01036
OG0001226	Syao.g_02633	Prae.g_01066
OG0001227	Syao.g_01047	Prae.g_01084
OG0001228	Syao.g_02256	Prae.g_01208
OG0001229	Syao.g_00220	Prae.g_01366
OG0001230	Syao.g_01503	Prae.g_01451
OG0001231	Syao.g_02254	Prae.g_01556
OG0001232	Syao.g_01664	Prae.g_01646
OG0001233	Syao.g_01643	Prae.g_01666
OG0001234	Syao.g_02035	Prae.g_01701
OG0001235	Syao.g_01863	Prae.g_01711
OG0001236	Syao.g_02261	Prae.g_01793
OG0001237	Syao.g_02265	Prae.g_01797
OG0001238	Syao.g_02451	Prae.g_01871
OG0001239	Syao.g_02620	Prae.g_00071
OG0001240	Syao.g_02669	Prae.g_00093
OG0001242	Syao.g_02576	Prae.g_00119
OG0001243	Syao.g_02584	Prae.g_00125
OG0001244	Syao.g_02477	Prae.g_00141
OG0001245	Syao.g_00362	Prae.g_00380
OG0001247	Syao.g_00390	Prae.g_00657
OG0001249	Syao.g_01882	Prae.g_00784
OG0001250	Syao.g_00556	Prae.g_00846
OG0001251	Syao.g_00641	Prae.g_00893
OG0001252	Syao.g_00507	Prae.g_01031
OG0001253	Syao.g_01220	Prae.g_01085
OG0001254	Syao.g_01426	Prae.g_01132
OG0001255	Syao.g_00920	Prae.g_01147
OG0001256	Syao.g_01572	Prae.g_01549
OG0001258	Syao.g_01561	Prae.g_01620
OG0001259	Syao.g_01645	Prae.g_01664
OG0001260	Syao.g_01623	Prae.g_01680
OG0001261	Syao.g_01814	Prae.g_01750
OG0001262	Syao.g_02213	Prae.g_01854
OG0001263	Syao.g_02541	Prae.g_00128
OG0001265	Syao.g_02574	Prae.g_00118
OG0001266	Syao.g_02465	Prae.g_00206
OG0001267	Syao.g_02063	Prae.g_00281
OG0001268	Syao.g_01871	Prae.g_00339
OG0001270	Syao.g_01733	Prae.g_00408
OG0001271	Syao.g_02685	Prae.g_00446
OG0001272	Syao.g_00120	Prae.g_00460
OG0001274	Syao.g_02401	Prae.g_00677
OG0001275	Syao.g_00806	Prae.g_00992
OG0001276	Syao.g_00450	Prae.g_01015
OG0001277	Syao.g_01334	Prae.g_01074
OG0001278	Syao.g_00265	Prae.g_01213
OG0001279	Syao.g_01528	Prae.g_01265
OG0001281	Syao.g_01454	Prae.g_01334
OG0001282	Syao.g_00037	Prae.g_01369
OG0001283	Syao.g_02335	Prae.g_01388
OG0001284	Syao.g_01587	Prae.g_01529
OG0001285	Syao.g_01010	Prae.g_01649
OG0001286	Syao.g_01835	Prae.g_01762
OG0001288	Syao.g_02187	Prae.g_01826
OG0001289	Syao.g_02649	Prae.g_00087
OG0001291	Syao.g_02551	Prae.g_00135
OG0001292	Syao.g_02111	Prae.g_00251
OG0001293	Syao.g_02091	Prae.g_00264
OG0001294	Syao.g_00948	Prae.g_00378
OG0001295	Syao.g_00878	Prae.g_00441
OG0001296	Syao.g_00163	Prae.g_00483
OG0001297	Syao.g_00159	Prae.g_00488
OG0001298	Syao.g_01043	Prae.g_00551
OG0001299	Syao.g_00942	Prae.g_00640
OG0001302	Syao.g_02711	Prae.g_00793
OG0001303	Syao.g_00649	Prae.g_00996
OG0001304	Syao.g_00466	Prae.g_01025
OG0001305	Syao.g_00382	Prae.g_01044
OG0001306	Syao.g_00141	Prae.g_01149
OG0001308	Syao.g_01500	Prae.g_01469
OG0001310	Syao.g_01681	Prae.g_01635
OG0001311	Syao.g_00452	Prae.g_01017
OG0001313	Syao.g_02692	Prae.g_00700, Prae.g_00703, Prae.g_00708
OG0001315	Syao.g_01853	Prae.g_00061
OG0001317	Syao.g_01701	Prae.g_00237
OG0001318	Syao.g_02099	Prae.g_00259
OG0001319	Syao.g_02075	Prae.g_00275
OG0001323	Syao.g_01392	Prae.g_00493
OG0001325	Syao.g_00487	Prae.g_00716
OG0001326	Syao.g_02293	Prae.g_00881
OG0001327	Syao.g_00953	Prae.g_01057
OG0001328	Syao.g_00198	Prae.g_01083
OG0001329	Syao.g_00876	Prae.g_01122
OG0001330	Syao.g_01444	Prae.g_01292
OG0001331	Syao.g_00042	Prae.g_01374
OG0001332	Syao.g_01244	Prae.g_01502
OG0001333	Syao.g_01649	Prae.g_01660
OG0001335	Syao.g_01913	Prae.g_01784
OG0001336	Syao.g_02336	Prae.g_01897
OG0001340	Syao.g_01892	Prae.g_00329
OG0001341	Syao.g_00602	Prae.g_00750
OG0001343	Syao.g_01235	Prae.g_00890
OG0001345	Syao.g_00179	Prae.g_01182
OG0001351	Syao.g_00060	Prae.g_00428
OG0001353	Syao.g_00439	Prae.g_00838
OG0001354	Syao.g_00833	Prae.g_00974
OG0001358	Syao.g_01343	Prae.g_00594
OG0001359	Syao.g_01234	Prae.g_00891
OG0001360	Syao.g_00177	Prae.g_01086
OG0001361	Syao.g_00182	Prae.g_01179
OG0001364	Syao.g_01969	Prae.g_01786
OG0001365	Syao.g_02441	Prae.g_01864
OG0001369	Syao.g_02668	Prae.g_00092
OG0001371	Syao.g_02638	Prae.g_00653
OG0001372	Syao.g_00368	Prae.g_00758
OG0001373	Syao.g_02291, Syao.g_02292	Prae.g_00880
OG0001374	Syao.g_02300	Prae.g_00888
OG0001375	Syao.g_01236	Prae.g_00889
OG0001376	Syao.g_00617	Prae.g_01050
OG0001377	Syao.g_00618	Prae.g_01051
OG0001378	Syao.g_01732	Prae.g_01095
OG0001379	Syao.g_01441	Prae.g_01323
OG0001380	Syao.g_00360	Prae.g_01356
OG0001382	Syao.g_00766	Prae.g_01570
OG0001385	Syao.g_02288	Prae.g_00877
OG0001386	Syao.g_02289	Prae.g_00878
OG0001387	Syao.g_02290	Prae.g_00879
OG0001388	Syao.g_02294	Prae.g_00882
OG0001389	Syao.g_02295	Prae.g_00883
OG0001390	Syao.g_02296	Prae.g_00884
OG0001391	Syao.g_02297	Prae.g_00885
OG0001392	Syao.g_02298	Prae.g_00886
OG0001393	Syao.g_02299	Prae.g_00887
OG0001395	Syao.g_00470	Prae.g_01027
OG0001398	Syao.g_02641	Prae.g_01583
OG0001399	Syao.g_01861	Prae.g_01703
OG0001401	Syao.g_00434	Prae.g_00687
OG0001402	Syao.g_01338	Prae.g_00767
OG0001403	Syao.g_02235	Prae.g_00030
OG0001405	Syao.g_01911	Prae.g_00327
OG0001406	Syao.g_00616	Prae.g_01049
OG0001407	Syao.g_00519	Prae.g_01064
OG0001408	Syao.g_01384	Prae.g_01069
OG0001411	Syao.g_01079, Syao.g_02007	Prae.g_01439
OG0001415	Syao.g_00999	Prae.g_00234
OG0001416	Syao.g_01223	Prae.g_00433
OG0001417	Syao.g_00657	Prae.g_00443
OG0001418	Syao.g_00212	Prae.g_00658
OG0001419	Syao.g_00520	Prae.g_01065
OG0001420	Syao.g_01403	Prae.g_01104
OG0001422	Syao.g_00284	Prae.g_01576
OG0001425	Syao.g_02366	Prae.g_01874
OG0001429	Syao.g_00648	Prae.g_00795
OG0001432	Syao.g_01219	Prae.g_01542
OG0001433	Syao.g_00300	Prae.g_01232
OG0001436	Syao.g_01990, Syao.g_01102	Prae.g_01418
OG0001437	Syao.g_00998	Prae.g_00233
OG0001438	Syao.g_02049	Prae.g_00294
OG0001439	Syao.g_02026	Prae.g_00308
OG0001441	Syao.g_01394	Prae.g_00495
OG0001442	Syao.g_00738	Prae.g_00741
OG0001447	Syao.g_02585	Prae.g_00126
OG0001449	Syao.g_01691	Prae.g_00394
OG0001452	Syao.g_02104	Prae.g_00895
OG0001453	Syao.g_00814	Prae.g_00986
OG0001454	Syao.g_01295	Prae.g_01079
OG0001456	Syao.g_00708	Prae.g_01140
OG0001457	Syao.g_00709	Prae.g_01141
OG0001458	Syao.g_00710	Prae.g_01142
OG0001459	Syao.g_00583	Prae.g_01277
OG0001460	Syao.g_00299	Prae.g_01233
OG0001461	Syao.g_00788	Prae.g_01228
OG0001462	Syao.g_02228	Prae.g_00034
OG0001467	Syao.g_01225	Prae.g_00785
OG0001468	Syao.g_00604	Prae.g_01054
OG0001471	Syao.g_02031	Prae.g_01545
OG0001473	Syao.g_00621	Prae.g_01834
OG0001474	Syao.g_01870	Prae.g_00340
OG0001486	Syao.g_00125	Prae.g_01161
OG0001492	Syao.g_00268	Prae.g_01210
OG0001493	Syao.g_00260	Prae.g_01218
OG0001495	Syao.g_01803	Prae.g_01708
OG0001502	Syao.g_00526	Prae.g_00776
OG0001505	Syao.g_01138	Prae.g_01421
OG0001520	Syao.g_01044	Prae.g_00389
OG0001525	Syao.g_00881	Prae.g_01561
OG0001526	Syao.g_02559	Prae.g_01684, Prae.g_01425
OG0001546	Syao.g_01397	Prae.g_00498
OG0001547	Syao.g_00570	Prae.g_00778
OG0001553	Syao.g_01510	Prae.g_01456
OG0001554	Syao.g_00323	Prae.g_01551
OG0001556	Syao.g_00311	Prae.g_01237
OG0001558	Syao.g_02251	Prae.g_00690
OG0001566	Syao.g_01198	Prae.g_00650
OG0001567	Syao.g_00571	Prae.g_00777
OG0001568	Syao.g_00569	Prae.g_00779
OG0001570	Syao.g_00286	Prae.g_01106
OG0001587	Syao.g_01693	Prae.g_01682
OG0001605	Syao.g_01284	Prae.g_01008
OG0001613	Syao.g_01854	Prae.g_01778
OG0001625	Syao.g_02097	Prae.g_00261
OG0001627	Syao.g_01698	Prae.g_00756
OG0001635	Syao.g_02183	Prae.g_01601
OG0001652	Syao.g_02253	Prae.g_00688
OG0001671	Syao.g_02387	Prae.g_00695
OG0001700	Syao.g_00307	Prae.g_01234
OG0001701	Syao.g_02561	Prae.g_01685
OG0001775	Syao.g_00655	Prae.g_01067
OG0002364	Syao.g_00647	Prae.g_00796
OG0002692	Syao.g_00365	Prae.g_01585
OG0002703	Syao.g_01120	Prae.g_01419
OG0003034	Syao.g_01089	Prae.g_01392
OG0003375	Syao.g_01087	Prae.g_01393
