Orthogroup	Syao	Prbb
OG0001137	Syao.g_00194	Prbb.g_01507
OG0001138	Syao.g_00227	Prbb.g_01486
OG0001139	Syao.g_00225	Prbb.g_01484
OG0001140	Syao.g_00224	Prbb.g_01483
OG0001141	Syao.g_00254	Prbb.g_01482
OG0001142	Syao.g_00253	Prbb.g_01481
OG0001143	Syao.g_00243	Prbb.g_01474
OG0001144	Syao.g_00276	Prbb.g_01469
OG0001145	Syao.g_01446	Prbb.g_01578
OG0001146	Syao.g_01455	Prbb.g_01590
OG0001147	Syao.g_00095	Prbb.g_01612
OG0001148	Syao.g_00038	Prbb.g_01641
OG0001149	Syao.g_00039	Prbb.g_01642
OG0001150	Syao.g_00040	Prbb.g_01643
OG0001151	Syao.g_02706	Prbb.g_01654
OG0001152	Syao.g_02707	Prbb.g_01655
OG0001153	Syao.g_00083	Prbb.g_01716
OG0001154	Syao.g_00084	Prbb.g_01717
OG0001155	Syao.g_01747	Prbb.g_01733
OG0001156	Syao.g_01744	Prbb.g_01736
OG0001157	Syao.g_01743	Prbb.g_01737
OG0001158	Syao.g_01742	Prbb.g_01738
OG0001159	Syao.g_01741	Prbb.g_01739
OG0001160	Syao.g_01579	Prbb.g_01765
OG0001161	Syao.g_02373	Prbb.g_01555
OG0001162	Syao.g_02650	Prbb.g_01778
OG0001163	Syao.g_01571	Prbb.g_01815
OG0001164	Syao.g_01564	Prbb.g_01819
OG0001165	Syao.g_01559	Prbb.g_01822
OG0001166	Syao.g_01673	Prbb.g_01840
OG0001167	Syao.g_01006	Prbb.g_01858
OG0001168	Syao.g_01648	Prbb.g_01859
OG0001169	Syao.g_01646	Prbb.g_01861
OG0001170	Syao.g_01644	Prbb.g_01863
OG0001171	Syao.g_01632	Prbb.g_01873
OG0001172	Syao.g_01914	Prbb.g_01926
OG0001173	Syao.g_01915	Prbb.g_01927
OG0001174	Syao.g_01923	Prbb.g_01935
OG0001175	Syao.g_01924	Prbb.g_01936
OG0001176	Syao.g_01799	Prbb.g_01947
OG0001177	Syao.g_01802	Prbb.g_01945
OG0001178	Syao.g_01541	Prbb.g_01279
OG0001179	Syao.g_01768	Prbb.g_01984
OG0001180	Syao.g_01833	Prbb.g_02007
OG0001181	Syao.g_01829	Prbb.g_02011
OG0001182	Syao.g_01820	Prbb.g_02019
OG0001183	Syao.g_01851	Prbb.g_02025
OG0001184	Syao.g_02264	Prbb.g_02041
OG0001185	Syao.g_02147	Prbb.g_02056
OG0001186	Syao.g_02173	Prbb.g_02097
OG0001187	Syao.g_02171	Prbb.g_02100
OG0001188	Syao.g_02169	Prbb.g_02102
OG0001189	Syao.g_02215	Prbb.g_02119
OG0001190	Syao.g_02436	Prbb.g_02124
OG0001191	Syao.g_02449	Prbb.g_02134
OG0001192	Syao.g_02367	Prbb.g_02139
OG0001193	Syao.g_02284	Prbb.g_02152
OG0001194	Syao.g_02285	Prbb.g_02153
OG0001195	Syao.g_02286	Prbb.g_02154
OG0001196	Syao.g_02341	Prbb.g_02175
OG0001197	Syao.g_02343	Prbb.g_02177
OG0001198	Syao.g_02158	Prbb.g_02186
OG0001199	Syao.g_02623	Prbb.g_00129
OG0001200	Syao.g_02625	Prbb.g_00131
OG0001201	Syao.g_02601	Prbb.g_00163
OG0001202	Syao.g_02461	Prbb.g_00256
OG0001203	Syao.g_00296, Syao.g_01705	Prbb.g_00295
OG0001204	Syao.g_02117	Prbb.g_00301
OG0001205	Syao.g_01620	Prbb.g_00450
OG0001206	Syao.g_02701, Syao.g_02702	Prbb.g_00469
OG0001207	Syao.g_00035	Prbb.g_00480
OG0001208	Syao.g_00026	Prbb.g_00487
OG0001209	Syao.g_01415	Prbb.g_00538
OG0001210	Syao.g_00882	Prbb.g_00543
OG0001211	Syao.g_00861	Prbb.g_00554
OG0001212	Syao.g_01001	Prbb.g_00596
OG0001213	Syao.g_01322	Prbb.g_00630
OG0001214	Syao.g_00896	Prbb.g_00638
OG0001215	Syao.g_00700	Prbb.g_00696
OG0001216	Syao.g_00492	Prbb.g_00715
OG0001218	Syao.g_00092	Prbb.g_00754
OG0001219	Syao.g_00651	Prbb.g_00960
OG0001220	Syao.g_00393	Prbb.g_00837
OG0001221	Syao.g_01657	Prbb.g_00944
OG0001222	Syao.g_00687	Prbb.g_00893
OG0001223	Syao.g_00820	Prbb.g_01008
OG0001224	Syao.g_00427	Prbb.g_01066
OG0001227	Syao.g_01047	Prbb.g_01090
OG0001228	Syao.g_02256	Prbb.g_01465
OG0001229	Syao.g_00220	Prbb.g_01201
OG0001230	Syao.g_01503	Prbb.g_01678
OG0001231	Syao.g_02254	Prbb.g_00758
OG0001232	Syao.g_01664	Prbb.g_01844
OG0001233	Syao.g_01643	Prbb.g_01864
OG0001234	Syao.g_02035	Prbb.g_01938
OG0001235	Syao.g_01863	Prbb.g_01942
OG0001236	Syao.g_02261	Prbb.g_02038
OG0001237	Syao.g_02265	Prbb.g_02042
OG0001238	Syao.g_02451	Prbb.g_02135
OG0001239	Syao.g_02620	Prbb.g_00126
OG0001240	Syao.g_02669	Prbb.g_00148
OG0001242	Syao.g_02576	Prbb.g_00176
OG0001243	Syao.g_02584	Prbb.g_00183
OG0001244	Syao.g_02477	Prbb.g_00199
OG0001245	Syao.g_00362	Prbb.g_01288
OG0001247	Syao.g_00390	Prbb.g_00689
OG0001249	Syao.g_01882	Prbb.g_00389
OG0001251	Syao.g_00641	Prbb.g_01913
OG0001252	Syao.g_00507	Prbb.g_01061
OG0001253	Syao.g_01220	Prbb.g_01783
OG0001254	Syao.g_01426	Prbb.g_01889
OG0001255	Syao.g_00920	Prbb.g_01534
OG0001256	Syao.g_01572	Prbb.g_01774
OG0001258	Syao.g_01561	Prbb.g_01820
OG0001259	Syao.g_01645	Prbb.g_01862
OG0001260	Syao.g_01623	Prbb.g_01879
OG0001261	Syao.g_01814	Prbb.g_01992
OG0001262	Syao.g_02213	Prbb.g_02117
OG0001263	Syao.g_02541	Prbb.g_00186
OG0001277	Syao.g_01334	Prbb.g_02163
OG0001279	Syao.g_01528	Prbb.g_01196
OG0001281	Syao.g_01454	Prbb.g_01591
OG0001282	Syao.g_00037	Prbb.g_01640
OG0001283	Syao.g_02335	Prbb.g_02171
OG0001284	Syao.g_01587	Prbb.g_01759
OG0001285	Syao.g_01010	Prbb.g_01847
OG0001286	Syao.g_01835	Prbb.g_02005
OG0001288	Syao.g_02187	Prbb.g_02074
OG0001289	Syao.g_02649	Prbb.g_00142
OG0001294	Syao.g_00948	Prbb.g_01628, Prbb.g_01553
OG0001295	Syao.g_00878	Prbb.g_01542
OG0001296	Syao.g_00163	Prbb.g_00513
OG0001297	Syao.g_00159	Prbb.g_00518
OG0001299	Syao.g_00942	Prbb.g_00669
OG0001302	Syao.g_02711	Prbb.g_00958
OG0001303	Syao.g_00649	Prbb.g_01388
OG0001304	Syao.g_00466	Prbb.g_01052
OG0001305	Syao.g_00382	Prbb.g_00888
OG0001306	Syao.g_00141	Prbb.g_01532
OG0001308	Syao.g_01500	Prbb.g_01696
OG0001310	Syao.g_01681	Prbb.g_01834
OG0001311	Syao.g_00452	Prbb.g_01044
OG0001312	Syao.g_00635	Prbb.g_00969
OG0001315	Syao.g_01853	Prbb.g_02023
OG0001317	Syao.g_01701	Prbb.g_00291
OG0001318	Syao.g_02099	Prbb.g_00312
OG0001325	Syao.g_00487	Prbb.g_00718
OG0001326	Syao.g_02293	Prbb.g_01905
OG0001327	Syao.g_00953	Prbb.g_00921
OG0001328	Syao.g_00198	Prbb.g_00940
OG0001329	Syao.g_00876	Prbb.g_01782
OG0001330	Syao.g_01444	Prbb.g_01579
OG0001331	Syao.g_00042	Prbb.g_01645
OG0001332	Syao.g_01244	Prbb.g_01731
OG0001335	Syao.g_01913	Prbb.g_02029
OG0001336	Syao.g_02336	Prbb.g_02172
OG0001337	Syao.g_01893	Prbb.g_00383
OG0001340	Syao.g_01892	Prbb.g_00384
OG0001341	Syao.g_00602	Prbb.g_00086
OG0001343	Syao.g_01235	Prbb.g_00912
OG0001345	Syao.g_00179	Prbb.g_01496
OG0001347	Syao.g_02725	Prbb.g_02088
OG0001349	Syao.g_01074	Prbb.g_00876
OG0001351	Syao.g_00060	Prbb.g_00459
OG0001354	Syao.g_00833	Prbb.g_01001
OG0001357	Syao.g_00369	Prbb.g_01814
OG0001358	Syao.g_01343	Prbb.g_00621
OG0001359	Syao.g_01234	Prbb.g_00913
OG0001360	Syao.g_00177	Prbb.g_01494
OG0001365	Syao.g_02441	Prbb.g_02128
OG0001368	Syao.g_02118	Prbb.g_01213, Prbb.g_01193
OG0001369	Syao.g_02668	Prbb.g_00147
OG0001371	Syao.g_02638	Prbb.g_00684
OG0001372	Syao.g_00368	Prbb.g_00053
OG0001373	Syao.g_02291, Syao.g_02292	Prbb.g_01904
OG0001374	Syao.g_02300	Prbb.g_01912
OG0001375	Syao.g_01236	Prbb.g_00911
OG0001376	Syao.g_00617	Prbb.g_00899
OG0001377	Syao.g_00618	Prbb.g_00900
OG0001378	Syao.g_01732	Prbb.g_00439
OG0001380	Syao.g_00360	Prbb.g_01541
OG0001385	Syao.g_02288	Prbb.g_01901
OG0001386	Syao.g_02289	Prbb.g_01902
OG0001387	Syao.g_02290	Prbb.g_01903
OG0001388	Syao.g_02294	Prbb.g_01906
OG0001389	Syao.g_02295	Prbb.g_01907
OG0001390	Syao.g_02296	Prbb.g_01908
OG0001391	Syao.g_02297	Prbb.g_01909
OG0001392	Syao.g_02298	Prbb.g_01910
OG0001393	Syao.g_02299	Prbb.g_01911
OG0001394	Syao.g_00983	Prbb.g_00948
OG0001395	Syao.g_00470	Prbb.g_01055
OG0001396	Syao.g_02726	Prbb.g_02089
OG0001398	Syao.g_02641	Prbb.g_00732
OG0001401	Syao.g_00434	Prbb.g_00820
OG0001402	Syao.g_01338	Prbb.g_00625
OG0001403	Syao.g_02235	Prbb.g_00031
OG0001405	Syao.g_01911	Prbb.g_00377
OG0001406	Syao.g_00616	Prbb.g_00898
OG0001407	Syao.g_00519	Prbb.g_00903
OG0001408	Syao.g_01384	Prbb.g_00097
OG0001412	Syao.g_02122	Prbb.g_02086
OG0001415	Syao.g_00999	Prbb.g_00287
OG0001417	Syao.g_00657	Prbb.g_01552
OG0001418	Syao.g_00212	Prbb.g_00690
OG0001419	Syao.g_00520	Prbb.g_00750
OG0001420	Syao.g_01403	Prbb.g_01183
OG0001422	Syao.g_00284	Prbb.g_01086
OG0001423	Syao.g_00722	Prbb.g_01665, Prbb.g_01664
OG0001425	Syao.g_02366	Prbb.g_02138
OG0001429	Syao.g_00648	Prbb.g_00961
OG0001432	Syao.g_01219	Prbb.g_01033
OG0001433	Syao.g_00300	Prbb.g_01163
OG0001434	Syao.g_00988	Prbb.g_00953
OG0001435	Syao.g_00961	Prbb.g_00928
OG0001437	Syao.g_00998	Prbb.g_00286
OG0001439	Syao.g_02026	Prbb.g_00358
OG0001441	Syao.g_01394	Prbb.g_00525
OG0001442	Syao.g_00738	Prbb.g_01667
OG0001443	Syao.g_02369	Prbb.g_01896
OG0001445	Syao.g_02275	Prbb.g_00084, Prbb.g_02084, Prbb.g_00068, Prbb.g_00083, Prbb.g_00085, Prbb.g_00102, Prbb.g_00095, Prbb.g_01564, Prbb.g_02092
OG0001447	Syao.g_02585	Prbb.g_00184
OG0001453	Syao.g_00814	Prbb.g_01011
OG0001454	Syao.g_01295	Prbb.g_01280
OG0001456	Syao.g_00708	Prbb.g_01559
OG0001457	Syao.g_00709	Prbb.g_01558
OG0001458	Syao.g_00710	Prbb.g_01557
OG0001460	Syao.g_00299	Prbb.g_01162
OG0001461	Syao.g_00788	Prbb.g_01437
OG0001467	Syao.g_01225	Prbb.g_00115
OG0001468	Syao.g_00604	Prbb.g_00910
OG0001471	Syao.g_02031	Prbb.g_01554
OG0001473	Syao.g_00621	Prbb.g_01623
OG0001474	Syao.g_01870	Prbb.g_00399
OG0001475	Syao.g_02177	Prbb.g_00855
OG0001476	Syao.g_00324	Prbb.g_01509
OG0001477	Syao.g_00408	Prbb.g_01415
OG0001486	Syao.g_00125	Prbb.g_01519
OG0001487	Syao.g_00091	Prbb.g_01724
OG0001488	Syao.g_00190	Prbb.g_01503
OG0001489	Syao.g_01823	Prbb.g_02016
OG0001495	Syao.g_01803	Prbb.g_01944
OG0001496	Syao.g_00410	Prbb.g_01413
OG0001497	Syao.g_00409	Prbb.g_01414
OG0001498	Syao.g_01717	Prbb.g_00417
OG0001505	Syao.g_01138	Prbb.g_00857
OG0001507	Syao.g_00874	Prbb.g_01181
OG0001508	Syao.g_02174	Prbb.g_02096
OG0001509	Syao.g_02727	Prbb.g_02090
OG0001510	Syao.g_01944	Prbb.g_02067
OG0001511	Syao.g_02593	Prbb.g_00167
OG0001512	Syao.g_01707	Prbb.g_01801
OG0001513	Syao.g_02457	Prbb.g_00050
OG0001514	Syao.g_00411	Prbb.g_01412
OG0001515	Syao.g_00626	Prbb.g_00699
OG0001517	Syao.g_01876	Prbb.g_00395
OG0001518	Syao.g_02365	Prbb.g_02137
OG0001519	Syao.g_02371	Prbb.g_02142
OG0001522	Syao.g_00568	Prbb.g_00816
OG0001526	Syao.g_02559	Prbb.g_00955
OG0001528	Syao.g_02176	Prbb.g_00854
OG0001529	Syao.g_02222	Prbb.g_00056
OG0001530	Syao.g_02591	Prbb.g_00166
OG0001532	Syao.g_00226	Prbb.g_01485
OG0001534	Syao.g_00467	Prbb.g_01053
OG0001535	Syao.g_00448	Prbb.g_01041
OG0001536	Syao.g_00679	Prbb.g_00987
OG0001537	Syao.g_00977	Prbb.g_00945
OG0001538	Syao.g_00761	Prbb.g_00788
OG0001539	Syao.g_00956	Prbb.g_00923
OG0001540	Syao.g_02543	Prbb.g_00188
OG0001541	Syao.g_02518	Prbb.g_00236
OG0001542	Syao.g_02527	Prbb.g_00242
OG0001543	Syao.g_02382	Prbb.g_00896
OG0001544	Syao.g_02370	Prbb.g_02141
OG0001545	Syao.g_02312	Prbb.g_02162
OG0001556	Syao.g_00311	Prbb.g_01154
OG0001557	Syao.g_00984	Prbb.g_00949
OG0001559	Syao.g_02590	Prbb.g_00165
OG0001560	Syao.g_02595	Prbb.g_00155
OG0001561	Syao.g_00454	Prbb.g_01046
OG0001562	Syao.g_00795	Prbb.g_01035
OG0001563	Syao.g_01841	Prbb.g_02000
OG0001564	Syao.g_00883	Prbb.g_00863
OG0001566	Syao.g_01198	Prbb.g_00681
OG0001570	Syao.g_00286	Prbb.g_01331
OG0001575	Syao.g_00843	Prbb.g_00569
OG0001576	Syao.g_01474	Prbb.g_01599
OG0001577	Syao.g_00128	Prbb.g_01522
OG0001578	Syao.g_02304	Prbb.g_01408
OG0001579	Syao.g_01907	Prbb.g_00381
OG0001584	Syao.g_00746	Prbb.g_00773
OG0001589	Syao.g_01639, Syao.g_01640	Prbb.g_01866
OG0001591	Syao.g_00950	Prbb.g_00676
OG0001613	Syao.g_01854	Prbb.g_02022
OG0001623	Syao.g_01889, Syao.g_00405	Prbb.g_00385
OG0001634	Syao.g_00945	Prbb.g_00672
OG0001642	Syao.g_00233	Prbb.g_01621
OG0001644	Syao.g_00474	Prbb.g_00728
OG0001656	Syao.g_01908	Prbb.g_00380
OG0001659	Syao.g_00020	Prbb.g_01489
OG0001673	Syao.g_02713	Prbb.g_00289
OG0001676	Syao.g_01895	Prbb.g_00382
OG0001691	Syao.g_00729	Prbb.g_01056
OG0001692	Syao.g_01508	Prbb.g_01682
OG0001694	Syao.g_02061	Prbb.g_00333
OG0001695	Syao.g_02308	Prbb.g_02158
OG0001700	Syao.g_00307	Prbb.g_01161
OG0001703	Syao.g_00034	Prbb.g_00481
OG0001715	Syao.g_00278	Prbb.g_01219
OG0001733	Syao.g_00310	Prbb.g_01152
OG0001738	Syao.g_02011	Prbb.g_00371
OG0001739	Syao.g_02306	Prbb.g_02157
OG0001740	Syao.g_02310	Prbb.g_02161
OG0001755	Syao.g_00153	Prbb.g_00856
OG0001769	Syao.g_00916	Prbb.g_01441
OG0001775	Syao.g_00655	Prbb.g_00109
OG0001816	Syao.g_00952	Prbb.g_00920
OG0001915	Syao.g_02195	Prbb.g_02179
OG0001917	Syao.g_00449	Prbb.g_01042
OG0001923	Syao.g_01982, Syao.g_02124	Prbb.g_00114
OG0001954	Syao.g_00921	Prbb.g_01209
OG0001955	Syao.g_00609	Prbb.g_00092
OG0001956	Syao.g_01376	Prbb.g_00842
OG0001979	Syao.g_00525	Prbb.g_00041
OG0001990	Syao.g_02311	Prbb.g_00074
OG0002001	Syao.g_02352	Prbb.g_01810
OG0002018	Syao.g_02309	Prbb.g_02160
OG0002229	Syao.g_02126	Prbb.g_02081
OG0002347	Syao.g_01659	Prbb.g_01850
OG0002506	Syao.g_00332	Prbb.g_00906
OG0002703	Syao.g_01120	Prbb.g_00859
OG0003418	Syao.g_02125	Prbb.g_02095
OG0003797	Syao.g_01264	Prbb.g_01204
OG0003804	Syao.g_02271	Prbb.g_02085
OG0004256	Syao.g_02123	Prbb.g_02094
