Orthogroup	Syao	Syat
OG0001182	Syao.g_01820	Syat.g_01642
OG0001183	Syao.g_01851	Syat.g_01632
OG0001184	Syao.g_02264	Syat.g_02160
OG0001185	Syao.g_02147	Syat.g_02200
OG0001186	Syao.g_02173	Syat.g_02235
OG0001187	Syao.g_02171	Syat.g_02256
OG0001188	Syao.g_02169	Syat.g_02261
OG0001189	Syao.g_02215	Syat.g_02287
OG0001190	Syao.g_02436	Syat.g_02692
OG0001191	Syao.g_02449	Syat.g_02675
OG0001192	Syao.g_02367	Syat.g_02663
OG0001193	Syao.g_02284	Syat.g_02513
OG0001194	Syao.g_02285	Syat.g_02515
OG0001195	Syao.g_02286	Syat.g_02516
OG0001196	Syao.g_02341	Syat.g_02398
OG0001197	Syao.g_02343	Syat.g_02396
OG0001199	Syao.g_02623	Syat.g_01475
OG0001200	Syao.g_02625	Syat.g_01477
OG0001201	Syao.g_02601	Syat.g_01572
OG0001202	Syao.g_02461	Syat.g_02812
OG0001203	Syao.g_00296, Syao.g_01705	Syat.g_01447
OG0001204	Syao.g_02117	Syat.g_01867
OG0001205	Syao.g_01620	Syat.g_01287
OG0001206	Syao.g_02701, Syao.g_02702	Syat.g_03268
OG0001207	Syao.g_00035	Syat.g_03162
OG0001208	Syao.g_00026	Syat.g_03172
OG0001209	Syao.g_01415	Syat.g_03273
OG0001210	Syao.g_00882	Syat.g_00103
OG0001211	Syao.g_00861	Syat.g_00078
OG0001213	Syao.g_01322	Syat.g_03289
OG0001214	Syao.g_00896	Syat.g_00128
OG0001216	Syao.g_00492	Syat.g_00660
OG0001218	Syao.g_00092	Syat.g_01356
OG0001219	Syao.g_00651	Syat.g_00629
OG0001220	Syao.g_00393	Syat.g_01534
OG0001222	Syao.g_00687	Syat.g_00597
OG0001223	Syao.g_00820	Syat.g_00544
OG0001224	Syao.g_00427	Syat.g_00804
OG0001226	Syao.g_02633	Syat.g_01485
OG0001228	Syao.g_02256	Syat.g_00938
OG0001229	Syao.g_00220	Syat.g_00981
OG0001230	Syao.g_01503	Syat.g_01235
OG0001231	Syao.g_02254	Syat.g_02327
OG0001232	Syao.g_01664	Syat.g_03041
OG0001233	Syao.g_01643	Syat.g_03012
OG0001234	Syao.g_02035	Syat.g_02092
OG0001235	Syao.g_01863	Syat.g_01838
OG0001236	Syao.g_02261	Syat.g_02156
OG0001237	Syao.g_02265	Syat.g_02161
OG0001238	Syao.g_02451	Syat.g_02673
OG0001239	Syao.g_02620	Syat.g_01472
OG0001240	Syao.g_02669	Syat.g_01554
OG0001242	Syao.g_02576	Syat.g_02936
OG0001243	Syao.g_02584	Syat.g_02928
OG0001244	Syao.g_02477	Syat.g_02901
OG0001245	Syao.g_00362	Syat.g_00212
OG0001247	Syao.g_00390	Syat.g_01019
OG0001249	Syao.g_01882	Syat.g_01620
OG0001250	Syao.g_00556	Syat.g_00739
OG0001251	Syao.g_00641	Syat.g_00963, Syat.g_00621
OG0001252	Syao.g_00507	Syat.g_00787
OG0001255	Syao.g_00920	Syat.g_00843
OG0001256	Syao.g_01572	Syat.g_03111
OG0001257	Syao.g_00414	Syat.g_00346, Syat.g_00438
OG0001258	Syao.g_01561	Syat.g_03119
OG0001259	Syao.g_01645	Syat.g_03014
OG0001261	Syao.g_01814	Syat.g_01791
OG0001262	Syao.g_02213	Syat.g_02285
OG0001263	Syao.g_02541	Syat.g_02926
OG0001265	Syao.g_02574	Syat.g_02938
OG0001266	Syao.g_02465	Syat.g_02808
OG0001267	Syao.g_02063	Syat.g_02060
OG0001268	Syao.g_01871	Syat.g_01608
OG0001270	Syao.g_01733	Syat.g_02968
OG0001271	Syao.g_02685	Syat.g_01374
OG0001272	Syao.g_00120	Syat.g_03176
OG0001274	Syao.g_02401	Syat.g_02727
OG0001275	Syao.g_00806	Syat.g_00529
OG0001276	Syao.g_00450	Syat.g_00705
OG0001277	Syao.g_01334	Syat.g_03312
OG0001278	Syao.g_00265	Syat.g_00895
OG0001279	Syao.g_01528	Syat.g_01252
OG0001281	Syao.g_01454	Syat.g_01159
OG0001282	Syao.g_00037	Syat.g_02780
OG0001283	Syao.g_02335	Syat.g_02403
OG0001286	Syao.g_01835	Syat.g_01656
OG0001288	Syao.g_02187	Syat.g_02225
OG0001289	Syao.g_02649	Syat.g_01527
OG0001291	Syao.g_02551	Syat.g_02916
OG0001292	Syao.g_02111	Syat.g_01873
OG0001293	Syao.g_02091	Syat.g_01995
OG0001294	Syao.g_00948	Syat.g_00409
OG0001295	Syao.g_00878	Syat.g_00945
OG0001296	Syao.g_00163	Syat.g_03217
OG0001297	Syao.g_00159	Syat.g_03221
OG0001298	Syao.g_01043	Syat.g_00043
OG0001299	Syao.g_00942	Syat.g_00401
OG0001303	Syao.g_00649	Syat.g_00628
OG0001304	Syao.g_00466	Syat.g_00690
OG0001305	Syao.g_00382	Syat.g_00813
OG0001306	Syao.g_00141	Syat.g_03234
OG0001308	Syao.g_01500	Syat.g_01176
OG0001310	Syao.g_01681	Syat.g_03066
OG0001311	Syao.g_00452	Syat.g_00703
OG0001312	Syao.g_00635	Syat.g_00615
OG0001314	Syao.g_01276	Syat.g_00839, Syat.g_00137
OG0001315	Syao.g_01853	Syat.g_01634
OG0001317	Syao.g_01701	Syat.g_01451
OG0001318	Syao.g_02099	Syat.g_01888
OG0001319	Syao.g_02075	Syat.g_02048
OG0001323	Syao.g_01392	Syat.g_01111
OG0001325	Syao.g_00487	Syat.g_00664
OG0001326	Syao.g_02293	Syat.g_02525
OG0001327	Syao.g_00953	Syat.g_00414
OG0001329	Syao.g_00876	Syat.g_00097
OG0001331	Syao.g_00042	Syat.g_01301
OG0001333	Syao.g_01649	Syat.g_03018
OG0001336	Syao.g_02336	Syat.g_02402
OG0001337	Syao.g_01893, Syao.g_01884	Syat.g_01621
OG0001345	Syao.g_00179	Syat.g_00290
OG0001347	Syao.g_02725	Syat.g_02666, Syat.g_01136, Syat.g_00583
OG0001349	Syao.g_01074	Syat.g_01220
OG0001351	Syao.g_00060	Syat.g_01318
OG0001353	Syao.g_00439	Syat.g_00717
OG0001354	Syao.g_00833	Syat.g_00558
OG0001356	Syao.g_00301	Syat.g_01428
OG0001358	Syao.g_01343	Syat.g_03319
OG0001360	Syao.g_00177	Syat.g_00256
OG0001361	Syao.g_00182	Syat.g_00293
OG0001364	Syao.g_01969	Syat.g_02143
OG0001365	Syao.g_02441	Syat.g_02687
OG0001366	Syao.g_01670	Syat.g_03047
OG0001371	Syao.g_02638	Syat.g_01490
OG0001373	Syao.g_02291, Syao.g_02292	Syat.g_02524
OG0001374	Syao.g_02300	Syat.g_02541
OG0001376	Syao.g_00617	Syat.g_00841
OG0001377	Syao.g_00618	Syat.g_00842
OG0001378	Syao.g_01732	Syat.g_02967
OG0001379	Syao.g_01441	Syat.g_01147
OG0001382	Syao.g_00766	Syat.g_00101
OG0001383	Syao.g_00885	Syat.g_01092
OG0001383	Syao.g_01291	Syat.g_01441
OG0001385	Syao.g_02288	Syat.g_02521
OG0001386	Syao.g_02289	Syat.g_02522
OG0001387	Syao.g_02290	Syat.g_02523
OG0001388	Syao.g_02294	Syat.g_02526
OG0001389	Syao.g_02295	Syat.g_02531
OG0001390	Syao.g_02296	Syat.g_02532
OG0001391	Syao.g_02297	Syat.g_02533
OG0001392	Syao.g_02298	Syat.g_02539
OG0001393	Syao.g_02299	Syat.g_02540
OG0001394	Syao.g_00983	Syat.g_00450
OG0001396	Syao.g_02726	Syat.g_02665, Syat.g_01137
OG0001401	Syao.g_00434	Syat.g_00721
OG0001402	Syao.g_01338	Syat.g_03314
OG0001403	Syao.g_02235	Syat.g_02307
OG0001406	Syao.g_00616	Syat.g_00840
OG0001408	Syao.g_01384	Syat.g_00211
OG0001411	Syao.g_01079	Syat.g_01188
OG0001412	Syao.g_02122	Syat.g_01135
OG0001415	Syao.g_00999	Syat.g_00017
OG0001416	Syao.g_01223	Syat.g_02491
OG0001417	Syao.g_00657	Syat.g_01705
OG0001418	Syao.g_00212	Syat.g_03267
OG0001420	Syao.g_01403	Syat.g_01099
OG0001429	Syao.g_00648	Syat.g_00627
OG0001432	Syao.g_01219	Syat.g_00846
OG0001433	Syao.g_00300	Syat.g_01429
OG0001434	Syao.g_00988	Syat.g_00455
OG0001435	Syao.g_00961	Syat.g_00422
OG0001437	Syao.g_00998	Syat.g_00016
OG0001438	Syao.g_02049	Syat.g_02076
OG0001439	Syao.g_02026	Syat.g_02105
OG0001441	Syao.g_01394	Syat.g_01109
OG0001443	Syao.g_02369	Syat.g_02649
OG0001444	Syao.g_02664	Syat.g_01547
OG0001449	Syao.g_01691	Syat.g_00800
OG0001452	Syao.g_02104	Syat.g_01881
OG0001453	Syao.g_00814	Syat.g_00538
OG0001454	Syao.g_01295	Syat.g_00189
OG0001456	Syao.g_00708	Syat.g_02545
OG0001457	Syao.g_00709	Syat.g_02546
OG0001458	Syao.g_00710	Syat.g_02547
OG0001459	Syao.g_00583	Syat.g_03357, Syat.g_03358
OG0001460	Syao.g_00299	Syat.g_01430
OG0001461	Syao.g_00788	Syat.g_01945
OG0001462	Syao.g_02228	Syat.g_02301
OG0001467	Syao.g_01225	Syat.g_02457
OG0001473	Syao.g_00621	Syat.g_00190
OG0001474	Syao.g_01870	Syat.g_01607
OG0001475	Syao.g_02177	Syat.g_01116
OG0001476	Syao.g_00324	Syat.g_02579, Syat.g_01012
OG0001477	Syao.g_00408	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001479	Syao.g_01873	Syat.g_01610
OG0001486	Syao.g_00125	Syat.g_03258
OG0001487	Syao.g_00091	Syat.g_01355
OG0001488	Syao.g_00190	Syat.g_00301
OG0001489	Syao.g_01823	Syat.g_01645
OG0001492	Syao.g_00268	Syat.g_00898
OG0001493	Syao.g_00260	Syat.g_00890
OG0001495	Syao.g_01803	Syat.g_01833
OG0001496	Syao.g_00410	Syat.g_00316
OG0001497	Syao.g_00409	Syat.g_00317
OG0001498	Syao.g_01717	Syat.g_02954
OG0001502	Syao.g_00526	Syat.g_00757
OG0001505	Syao.g_01138	Syat.g_01215
OG0001507	Syao.g_00874	Syat.g_03261
OG0001508	Syao.g_02174	Syat.g_02258
OG0001509	Syao.g_02727	Syat.g_01140, Syat.g_01296
OG0001510	Syao.g_01944	Syat.g_02214
OG0001511	Syao.g_02593	Syat.g_01580
OG0001512	Syao.g_01707	Syat.g_01445
OG0001513	Syao.g_02457	Syat.g_01083
OG0001514	Syao.g_00411	Syat.g_00315
OG0001515	Syao.g_00626	Syat.g_00927
OG0001516	Syao.g_00939	Syat.g_00398
OG0001517	Syao.g_01876	Syat.g_01613
OG0001518	Syao.g_02365	Syat.g_02671
OG0001519	Syao.g_02371	Syat.g_02646
OG0001520	Syao.g_01044	Syat.g_00852
OG0001522	Syao.g_00568	Syat.g_00642
OG0001526	Syao.g_02559	Syat.g_02907
OG0001527	Syao.g_00846	Syat.g_00064
OG0001528	Syao.g_02176	Syat.g_01115
OG0001529	Syao.g_02222	Syat.g_02294
OG0001530	Syao.g_02591	Syat.g_01578
OG0001532	Syao.g_00226	Syat.g_00213
OG0001533	Syao.g_01731	Syat.g_02966, Syat.g_02786
OG0001534	Syao.g_00467	Syat.g_00689
OG0001535	Syao.g_00448	Syat.g_00707
OG0001536	Syao.g_00679	Syat.g_00589
OG0001537	Syao.g_00977	Syat.g_00441
OG0001538	Syao.g_00761	Syat.g_00484
OG0001539	Syao.g_00956	Syat.g_00417
OG0001540	Syao.g_02543	Syat.g_02924
OG0001541	Syao.g_02518	Syat.g_02847
OG0001542	Syao.g_02527	Syat.g_02837
OG0001543	Syao.g_02382	Syat.g_03229
OG0001544	Syao.g_02370	Syat.g_02647
OG0001545	Syao.g_02312	Syat.g_02444, Syat.g_02433
OG0001546	Syao.g_01397	Syat.g_01106
OG0001547	Syao.g_00570	Syat.g_00645
OG0001553	Syao.g_01510	Syat.g_01230
OG0001554	Syao.g_00323	Syat.g_01005
OG0001556	Syao.g_00311	Syat.g_03147
OG0001557	Syao.g_00984	Syat.g_00451
OG0001558	Syao.g_02251	Syat.g_02323
OG0001559	Syao.g_02590	Syat.g_01577
OG0001560	Syao.g_02595	Syat.g_01562
OG0001561	Syao.g_00454	Syat.g_00701
OG0001562	Syao.g_00795	Syat.g_00523
OG0001563	Syao.g_01841	Syat.g_01662
OG0001564	Syao.g_00883	Syat.g_01209
OG0001567	Syao.g_00571	Syat.g_00651
OG0001568	Syao.g_00569	Syat.g_00643
OG0001570	Syao.g_00286	Syat.g_03269
OG0001573	Syao.g_00024	Syat.g_01835
OG0001574	Syao.g_00848	Syat.g_00066
OG0001575	Syao.g_00843	Syat.g_00061
OG0001576	Syao.g_01474	Syat.g_01169
OG0001577	Syao.g_00128	Syat.g_03255
OG0001578	Syao.g_02304	Syat.g_00192
OG0001580	Syao.g_02425	Syat.g_02701
OG0001584	Syao.g_00746	Syat.g_00468
OG0001587	Syao.g_01693	Syat.g_02990
OG0001588	Syao.g_01998	Syat.g_03195, Syat.g_02169
OG0001590	Syao.g_00889	Syat.g_00112
OG0001591	Syao.g_00950	Syat.g_00411
OG0001592	Syao.g_02426	Syat.g_02699
OG0001594	Syao.g_01359	Syat.g_01365
OG0001613	Syao.g_01854	Syat.g_01635
OG0001614	Syao.g_02144	Syat.g_02197
OG0001616	Syao.g_00174	Syat.g_00249
OG0001617	Syao.g_01201	Syat.g_03212, Syat.g_03299
OG0001618	Syao.g_00481	Syat.g_02510
OG0001619	Syao.g_00690	Syat.g_00600
OG0001620	Syao.g_01864	Syat.g_01601
OG0001621	Syao.g_02103	Syat.g_01883
OG0001622	Syao.g_02334	Syat.g_02404
OG0001623	Syao.g_00405	Syat.g_01666
OG0001624	Syao.g_01257	Syat.g_00188
OG0001625	Syao.g_02097	Syat.g_01938
OG0001634	Syao.g_00945	Syat.g_00404
OG0001635	Syao.g_02183	Syat.g_02229, Syat.g_01993
OG0001636	Syao.g_02229	Syat.g_02302
OG0001637	Syao.g_01361	Syat.g_02788
OG0001638	Syao.g_01684	Syat.g_03143
OG0001640	Syao.g_00502	Syat.g_00792
OG0001641	Syao.g_00816	Syat.g_00540
OG0001642	Syao.g_00233	Syat.g_00676
OG0001643	Syao.g_00899	Syat.g_00131
OG0001644	Syao.g_00474	Syat.g_00844
OG0001645	Syao.g_01270	Syat.g_01719
OG0001647	Syao.g_02073	Syat.g_02051
OG0001652	Syao.g_02253	Syat.g_02326
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Syat.g_01553
OG0001654	Syao.g_01697	Syat.g_02983
OG0001657	Syao.g_02491	Syat.g_02887
OG0001659	Syao.g_00020	Syat.g_00219
OG0001660	Syao.g_02724	Syat.g_01585, Syat.g_02948
OG0001669	Syao.g_01817	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903
OG0001671	Syao.g_02387	Syat.g_02742
OG0001672	Syao.g_02631	Syat.g_01483
OG0001673	Syao.g_02713	Syat.g_01454
OG0001675	Syao.g_00802, Syao.g_01175	Syat.g_00525
OG0001677	Syao.g_01850	Syat.g_01631
OG0001678	Syao.g_01938	Syat.g_01859
OG0001679	Syao.g_02566, Syao.g_02565	Syat.g_02946
OG0001680	Syao.g_01679	Syat.g_03064
OG0001682	Syao.g_00483	Syat.g_00668
OG0001692	Syao.g_01508	Syat.g_01231
OG0001694	Syao.g_02061	Syat.g_02062
OG0001695	Syao.g_02308	Syat.g_02434
OG0001700	Syao.g_00307	Syat.g_01074
OG0001701	Syao.g_02561	Syat.g_02905
OG0001702	Syao.g_02655	Syat.g_01533
OG0001703	Syao.g_00034	Syat.g_03164
OG0001715	Syao.g_00278	Syat.g_01717
OG0001717	Syao.g_02505	Syat.g_02860
OG0001729	Syao.g_01711	Syat.g_01440
OG0001730	Syao.g_01008	Syat.g_01676
OG0001731	Syao.g_01603	Syat.g_03081
OG0001732	Syao.g_02197	Syat.g_02387
OG0001732	Syao.g_00232	Syat.g_00911
OG0001733	Syao.g_00310	Syat.g_01048
OG0001734	Syao.g_00421, Syao.g_00418	Syat.g_00513
OG0001735	Syao.g_00929	Syat.g_00345
OG0001737	Syao.g_02042	Syat.g_02084
OG0001738	Syao.g_02011	Syat.g_02127
OG0001739	Syao.g_02306	Syat.g_02435, Syat.g_02445
OG0001748	Syao.g_02389	Syat.g_02740
OG0001750	Syao.g_01324	Syat.g_01551
OG0001751	Syao.g_02714	Syat.g_01455
OG0001752	Syao.g_01694	Syat.g_02991
OG0001753	Syao.g_02301	Syat.g_01542, Syat.g_01710
OG0001754	Syao.g_01363	Syat.g_02790
OG0001755	Syao.g_00153	Syat.g_03226
OG0001760	Syao.g_00294	Syat.g_02005, Syat.g_00880
OG0001761	Syao.g_00400	Syat.g_00819
OG0001762	Syao.g_00809	Syat.g_00531
OG0001763	Syao.g_00821	Syat.g_00545
OG0001764	Syao.g_00565	Syat.g_00639
OG0001766	Syao.g_02036	Syat.g_02711
OG0001767	Syao.g_01100	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001769	Syao.g_00916	Syat.g_00373
OG0001771	Syao.g_01406	Syat.g_01094
OG0001782	Syao.g_01965	Syat.g_01210
OG0001783	Syao.g_01952	Syat.g_02203
OG0001784	Syao.g_02662	Syat.g_01536
OG0001786	Syao.g_01584	Syat.g_03099
OG0001787	Syao.g_01411	Syat.g_01076
OG0001788	Syao.g_01414	Syat.g_03272
OG0001789	Syao.g_01434	Syat.g_01152
OG0001790	Syao.g_00134	Syat.g_03249
OG0001792	Syao.g_00275	Syat.g_00905
OG0001796	Syao.g_00440	Syat.g_00716
OG0001797	Syao.g_00698	Syat.g_00605, Syat.g_01062
OG0001798	Syao.g_01332	Syat.g_03310
OG0001799	Syao.g_00913	Syat.g_00376
OG0001800	Syao.g_01529	Syat.g_01091, Syat.g_01660
OG0001801	Syao.g_01535	Syat.g_01240
OG0001803	Syao.g_01615	Syat.g_01291
OG0001804	Syao.g_01718	Syat.g_02955
OG0001805	Syao.g_01352	Syat.g_02770
OG0001806	Syao.g_02074	Syat.g_02050, Syat.g_02049
OG0001808	Syao.g_01964	Syat.g_02145
OG0001809	Syao.g_02614	Syat.g_00435
OG0001811	Syao.g_02525	Syat.g_02839
OG0001812	Syao.g_02427	Syat.g_02698
OG0001813	Syao.g_02360	Syat.g_02490
OG0001814	Syao.g_02344	Syat.g_02395
OG0001815	Syao.g_00732	Syat.g_01886, Syat.g_00954
OG0001816	Syao.g_00952	Syat.g_00413
OG0001837	Syao.g_02388	Syat.g_02741
OG0001839	Syao.g_02233	Syat.g_02305
OG0001840	Syao.g_02216	Syat.g_02288
OG0001841	Syao.g_02209	Syat.g_02280
OG0001843	Syao.g_02143	Syat.g_02196
OG0001844	Syao.g_02142	Syat.g_02195
OG0001845	Syao.g_02140	Syat.g_02193
OG0001846	Syao.g_02577	Syat.g_02935
OG0001847	Syao.g_02575	Syat.g_02937
OG0001848	Syao.g_02571	Syat.g_02941
OG0001849	Syao.g_02648	Syat.g_01526
OG0001850	Syao.g_02634	Syat.g_01486
OG0001851	Syao.g_02627	Syat.g_01479
OG0001852	Syao.g_02626	Syat.g_01478
OG0001853	Syao.g_02619	Syat.g_01471
OG0001854	Syao.g_01703	Syat.g_01449
OG0001856	Syao.g_01580	Syat.g_03103
OG0001857	Syao.g_01583	Syat.g_03100
OG0001858	Syao.g_01608	Syat.g_03076
OG0001859	Syao.g_00046	Syat.g_01305
OG0001860	Syao.g_00032	Syat.g_03166
OG0001861	Syao.g_00119	Syat.g_03177
OG0001862	Syao.g_00107	Syat.g_03190
OG0001863	Syao.g_00101	Syat.g_03203
OG0001864	Syao.g_01420	Syat.g_03282
OG0001866	Syao.g_01058	Syat.g_00002
OG0001867	Syao.g_01056	Syat.g_03410
OG0001868	Syao.g_01468	Syat.g_01156
OG0001869	Syao.g_00129	Syat.g_03254
OG0001870	Syao.g_00215	Syat.g_03264
OG0001871	Syao.g_00207	Syat.g_00312
OG0001872	Syao.g_00269	Syat.g_00899
OG0001873	Syao.g_00173	Syat.g_00228
OG0001874	Syao.g_00176	Syat.g_00251
OG0001877	Syao.g_00627	Syat.g_00926
OG0001878	Syao.g_00805	Syat.g_00528
OG0001879	Syao.g_00811	Syat.g_00533
OG0001880	Syao.g_00671	Syat.g_00574
OG0001881	Syao.g_00672	Syat.g_00575
OG0001882	Syao.g_00695	Syat.g_00602
OG0001883	Syao.g_00713	Syat.g_00608
OG0001884	Syao.g_00637	Syat.g_00617
OG0001885	Syao.g_00586	Syat.g_00632
OG0001886	Syao.g_00564	Syat.g_00638
OG0001888	Syao.g_00989	Syat.g_00456
OG0001889	Syao.g_00772	Syat.g_00498
OG0001890	Syao.g_00533	Syat.g_00748
OG0001891	Syao.g_00528	Syat.g_00756
OG0001892	Syao.g_00610	Syat.g_00982
OG0001893	Syao.g_01331	Syat.g_03309
OG0001894	Syao.g_00893	Syat.g_00116
OG0001895	Syao.g_01532	Syat.g_01244
OG0001896	Syao.g_01729	Syat.g_02964
OG0001897	Syao.g_01867	Syat.g_01604
OG0001898	Syao.g_01883	Syat.g_01622
OG0001899	Syao.g_01816	Syat.g_01793
OG0001900	Syao.g_02090	Syat.g_01997
OG0001901	Syao.g_02089	Syat.g_01998
OG0001902	Syao.g_02057	Syat.g_02068
OG0001903	Syao.g_02048	Syat.g_02077
OG0001904	Syao.g_01971	Syat.g_02141
OG0001905	Syao.g_01961	Syat.g_02147
OG0001906	Syao.g_02544	Syat.g_02923
OG0001908	Syao.g_02521	Syat.g_02845
OG0001909	Syao.g_02531	Syat.g_02833
OG0001910	Syao.g_02393	Syat.g_02736
OG0001912	Syao.g_02446	Syat.g_02679
OG0001913	Syao.g_02448	Syat.g_02677
OG0001914	Syao.g_01430	Syat.g_03287
OG0001915	Syao.g_02195	Syat.g_02389
OG0001924	Syao.g_01347	Syat.g_02767
OG0001925	Syao.g_01348	Syat.g_02766
OG0001926	Syao.g_01349	Syat.g_02765
OG0001927	Syao.g_01350	Syat.g_02764
OG0001929	Syao.g_02202	Syat.g_02273
OG0001932	Syao.g_02145	Syat.g_02198
OG0001933	Syao.g_02587	Syat.g_01573
OG0001934	Syao.g_02674	Syat.g_01559
OG0001935	Syao.g_02624	Syat.g_01476
OG0001936	Syao.g_01296	Syat.g_00178
OG0001937	Syao.g_01595	Syat.g_03089
OG0001938	Syao.g_00030	Syat.g_03168
OG0001940	Syao.g_01046	Syat.g_00044
OG0001941	Syao.g_01453	Syat.g_01160
OG0001942	Syao.g_00531	Syat.g_02534
OG0001943	Syao.g_00219	Syat.g_00405
OG0001944	Syao.g_00203	Syat.g_01250
OG0001946	Syao.g_00622	Syat.g_00972
OG0001947	Syao.g_02380	Syat.g_02750
OG0001948	Syao.g_00819	Syat.g_00543
OG0001949	Syao.g_00662	Syat.g_00563
OG0001950	Syao.g_00664	Syat.g_00565
OG0001951	Syao.g_00673	Syat.g_00576
OG0001952	Syao.g_00696	Syat.g_00603
OG0001953	Syao.g_00697	Syat.g_00604
OG0001955	Syao.g_00609	Syat.g_01670
OG0001956	Syao.g_01376	Syat.g_00959
OG0001957	Syao.g_01326	Syat.g_03304
OG0001958	Syao.g_00931	Syat.g_00343
OG0001960	Syao.g_00094	Syat.g_01358
OG0001961	Syao.g_02687	Syat.g_01376
OG0001964	Syao.g_01926	Syat.g_01846
OG0001966	Syao.g_02095	Syat.g_01940
OG0001967	Syao.g_02093	Syat.g_01942
OG0001968	Syao.g_02092	Syat.g_01943
OG0001969	Syao.g_02029	Syat.g_02102
OG0001970	Syao.g_02546	Syat.g_02921
OG0001971	Syao.g_02529	Syat.g_02835
OG0001972	Syao.g_02405	Syat.g_02723
OG0001975	Syao.g_01429	Syat.g_03286
OG0001976	Syao.g_01319	Syat.g_03288
OG0001980	Syao.g_01887	Syat.g_00836
OG0001981	Syao.g_00334	Syat.g_02550
OG0001993	Syao.g_01345	Syat.g_02769
OG0001996	Syao.g_02237	Syat.g_02309
OG0001999	Syao.g_01650	Syat.g_03020
OG0002000	Syao.g_01390	Syat.g_01112
OG0002002	Syao.g_00270	Syat.g_00900
OG0002003	Syao.g_01337	Syat.g_01980
OG0002004	Syao.g_01556	Syat.g_02268
OG0002008	Syao.g_00807	Syat.g_03284
OG0002009	Syao.g_00980	Syat.g_00446
OG0002010	Syao.g_00074	Syat.g_01337
OG0002011	Syao.g_00258	Syat.g_00868, Syat.g_01912
OG0002013	Syao.g_02640	Syat.g_01504
OG0002016	Syao.g_02386	Syat.g_02743
OG0002019	Syao.g_02146	Syat.g_02199
OG0002020	Syao.g_02320	Syat.g_02597
OG0002021	Syao.g_02322	Syat.g_02450
OG0002022	Syao.g_02323	Syat.g_02448
OG0002023	Syao.g_02324	Syat.g_02447
OG0002024	Syao.g_02317	Syat.g_02554
OG0002038	Syao.g_00204	Syat.g_01251
OG0002039	Syao.g_00189	Syat.g_00299
OG0002040	Syao.g_00187	Syat.g_02427
OG0002042	Syao.g_00668	Syat.g_00569
OG0002043	Syao.g_00645	Syat.g_00625
OG0002046	Syao.g_02693	Syat.g_01397
OG0002047	Syao.g_01714	Syat.g_02951
OG0002048	Syao.g_01855	Syat.g_01636
OG0002049	Syao.g_01932	Syat.g_01840
OG0002050	Syao.g_02083	Syat.g_02040
OG0002051	Syao.g_02517	Syat.g_02848
OG0002054	Syao.g_02318	Syat.g_02555
OG0002055	Syao.g_02315	Syat.g_02428
OG0002056	Syao.g_02046	Syat.g_02078
OG0002107	Syao.g_00544	Syat.g_02014, Syat.g_03230, Syat.g_00994
OG0002114	Syao.g_01360	Syat.g_01366
OG0002116	Syao.g_01590	Syat.g_03094
OG0002120	Syao.g_00601	Syat.g_02459
OG0002123	Syao.g_00490	Syat.g_00662
OG0002129	Syao.g_01516	Syat.g_01280
OG0002131	Syao.g_02321	Syat.g_02451
OG0002132	Syao.g_02314	Syat.g_02553
OG0002134	Syao.g_02134	Syat.g_02186
OG0002135	Syao.g_01666	Syat.g_03043
OG0002136	Syao.g_01667	Syat.g_03044
OG0002138	Syao.g_00195	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syao.g_00289	Syat.g_00884
OG0002142	Syao.g_01536	Syat.g_01239
OG0002143	Syao.g_00701	Syat.g_00973
OG0002144	Syao.g_01325	Syat.g_03389
OG0002154	Syao.g_00867	Syat.g_00084
OG0002159	Syao.g_02665	Syat.g_01548
OG0002160	Syao.g_01628	Syat.g_02996
OG0002166	Syao.g_00922, Syao.g_00199	Syat.g_03397
OG0002172	Syao.g_02390	Syat.g_02739
OG0002173	Syao.g_02475	Syat.g_02754
OG0002174	Syao.g_02282	Syat.g_02511
OG0002175	Syao.g_00238	Syat.g_00921
OG0002179	Syao.g_01956	Syat.g_02153
OG0002180	Syao.g_02056	Syat.g_02069
OG0002181	Syao.g_02086	Syat.g_02001
OG0002182	Syao.g_01586	Syat.g_03097
OG0002183	Syao.g_02651	Syat.g_01529
OG0002184	Syao.g_02647	Syat.g_01525
OG0002185	Syao.g_02635	Syat.g_01487
OG0002186	Syao.g_01668	Syat.g_03045
OG0002187	Syao.g_01669	Syat.g_03046
OG0002188	Syao.g_01562	Syat.g_03118
OG0002189	Syao.g_01563	Syat.g_03117
OG0002190	Syao.g_01604	Syat.g_03080
OG0002192	Syao.g_00188	Syat.g_00298
OG0002194	Syao.g_00259	Syat.g_00889
OG0002195	Syao.g_00970	Syat.g_00434
OG0002196	Syao.g_00742	Syat.g_00464
OG0002197	Syao.g_00817	Syat.g_00541
OG0002198	Syao.g_00917	Syat.g_02588
OG0002199	Syao.g_00912	Syat.g_00393
OG0002200	Syao.g_01487	Syat.g_01225
OG0002201	Syao.g_01060	Syat.g_00004
OG0002202	Syao.g_01061	Syat.g_00005
