Orthogroup	Syao	Syal
OG0001166	Syao.g_01673	Syal.g_00613
OG0001167	Syao.g_01006	Syal.g_00638
OG0001168	Syao.g_01648	Syal.g_00640
OG0001169	Syao.g_01646	Syal.g_00642
OG0001170	Syao.g_01644	Syal.g_00644
OG0001172	Syao.g_01914	Syal.g_00198
OG0001173	Syao.g_01915	Syal.g_00199
OG0001174	Syao.g_01923	Syal.g_00207
OG0001175	Syao.g_01924	Syal.g_00208
OG0001176	Syao.g_01799	Syal.g_00226
OG0001177	Syao.g_01802	Syal.g_00224
OG0001178	Syao.g_01541	Syal.g_00592
OG0001179	Syao.g_01768	Syal.g_00256
OG0001180	Syao.g_01833	Syal.g_00282
OG0001182	Syao.g_01820	Syal.g_00295
OG0001183	Syao.g_01851	Syal.g_00302
OG0001184	Syao.g_02264	Syal.g_01359
OG0001185	Syao.g_02147	Syal.g_01453
OG0001186	Syao.g_02173	Syal.g_00179
OG0001187	Syao.g_02171	Syal.g_00175
OG0001188	Syao.g_02169	Syal.g_00172
OG0001189	Syao.g_02215	Syal.g_00152
OG0001190	Syao.g_02436	Syal.g_01067
OG0001191	Syao.g_02449	Syal.g_01083
OG0001192	Syao.g_02367	Syal.g_01090
OG0001193	Syao.g_02284	Syal.g_01128
OG0001194	Syao.g_02285	Syal.g_01130
OG0001195	Syao.g_02286	Syal.g_01131
OG0001196	Syao.g_02341	Syal.g_00078
OG0001197	Syao.g_02343	Syal.g_00080
OG0001198	Syao.g_02158	Syal.g_00093
OG0001199	Syao.g_02623	Syal.g_00757
OG0001200	Syao.g_02625	Syal.g_00759
OG0001201	Syao.g_02601	Syal.g_00821
OG0001202	Syao.g_02461	Syal.g_00956
OG0001203	Syao.g_00296, Syao.g_01705	Syal.g_00683
OG0001204	Syao.g_02117	Syal.g_01201
OG0001205	Syao.g_01620	Syal.g_00515
OG0001206	Syao.g_02701, Syao.g_02702	Syal.g_00490
OG0001207	Syao.g_00035	Syal.g_02889
OG0001208	Syao.g_00026	Syal.g_02899
OG0001209	Syao.g_01415	Syal.g_02835
OG0001210	Syao.g_00882	Syal.g_02827
OG0001211	Syao.g_00861	Syal.g_02811
OG0001212	Syao.g_01001	Syal.g_02754
OG0001213	Syao.g_01322	Syal.g_02701
OG0001214	Syao.g_00896	Syal.g_02634
OG0001215	Syao.g_00700	Syal.g_01786
OG0001216	Syao.g_00492	Syal.g_01861
OG0001218	Syao.g_00092	Syal.g_00429
OG0001219	Syao.g_00651	Syal.g_02036
OG0001220	Syao.g_00393	Syal.g_02494
OG0001221	Syao.g_01657	Syal.g_02258
OG0001222	Syao.g_00687	Syal.g_02006
OG0001223	Syao.g_00820	Syal.g_01960
OG0001224	Syao.g_00427	Syal.g_01827
OG0001226	Syao.g_02633	Syal.g_00767
OG0001227	Syao.g_01047	Syal.g_01575
OG0001228	Syao.g_02256	Syal.g_02451
OG0001229	Syao.g_00220	Syal.g_01801
OG0001230	Syao.g_01503	Syal.g_00029
OG0001231	Syao.g_02254	Syal.g_00114
OG0001232	Syao.g_01664	Syal.g_00622
OG0001233	Syao.g_01643	Syal.g_00645
OG0001234	Syao.g_02035	Syal.g_00212
OG0001236	Syao.g_02261	Syal.g_01352
OG0001237	Syao.g_02265	Syal.g_01362
OG0001238	Syao.g_02451	Syal.g_01085
OG0001239	Syao.g_02620	Syal.g_00754
OG0001240	Syao.g_02669	Syal.g_00804
OG0001242	Syao.g_02576	Syal.g_00844
OG0001243	Syao.g_02584	Syal.g_00852
OG0001244	Syao.g_02477	Syal.g_00882
OG0001245	Syao.g_00362	Syal.g_02522
OG0001247	Syao.g_00390	Syal.g_01126
OG0001249	Syao.g_01882	Syal.g_00337
OG0001250	Syao.g_00556	Syal.g_02469
OG0001251	Syao.g_00641	Syal.g_02576
OG0001252	Syao.g_00507	Syal.g_01834
OG0001253	Syao.g_01220	Syal.g_02521
OG0001254	Syao.g_01426	Syal.g_02507
OG0001255	Syao.g_00920	Syal.g_02609
OG0001256	Syao.g_01572	Syal.g_00571
OG0001258	Syao.g_01561	Syal.g_00582
OG0001259	Syao.g_01645	Syal.g_00643
OG0001260	Syao.g_01623	Syal.g_00665
OG0001261	Syao.g_01814	Syal.g_00265
OG0001262	Syao.g_02213	Syal.g_00154
OG0001263	Syao.g_02541	Syal.g_00856
OG0001265	Syao.g_02574	Syal.g_00842
OG0001266	Syao.g_02465	Syal.g_00960
OG0001267	Syao.g_02063	Syal.g_01263
OG0001268	Syao.g_01871	Syal.g_00353
OG0001270	Syao.g_01733	Syal.g_00528
OG0001271	Syao.g_02685	Syal.g_00466
OG0001272	Syao.g_00120	Syal.g_02903
OG0001274	Syao.g_02401	Syal.g_01007
OG0001275	Syao.g_00806	Syal.g_01932
OG0001276	Syao.g_00450	Syal.g_01914
OG0001277	Syao.g_01334	Syal.g_02963
OG0001278	Syao.g_00265	Syal.g_01766
OG0001279	Syao.g_01528	Syal.g_02565
OG0001281	Syao.g_01454	Syal.g_01592
OG0001282	Syao.g_00037	Syal.g_02887
OG0001283	Syao.g_02335	Syal.g_01179
OG0001284	Syao.g_01587	Syal.g_03007
OG0001285	Syao.g_01010	Syal.g_00625
OG0001286	Syao.g_01835	Syal.g_00280
OG0001288	Syao.g_02187	Syal.g_01513
OG0001289	Syao.g_02649	Syal.g_00781
OG0001291	Syao.g_02551	Syal.g_00866
OG0001292	Syao.g_02111	Syal.g_01206
OG0001293	Syao.g_02091	Syal.g_01236
OG0001294	Syao.g_00948	Syal.g_02207
OG0001295	Syao.g_00878	Syal.g_01828
OG0001296	Syao.g_00163	Syal.g_02933
OG0001298	Syao.g_01043	Syal.g_02777
OG0001299	Syao.g_00942	Syal.g_02200
OG0001302	Syao.g_02711	Syal.g_02607
OG0001303	Syao.g_00649	Syal.g_02033
OG0001304	Syao.g_00466	Syal.g_01899
OG0001305	Syao.g_00382	Syal.g_01817
OG0001306	Syao.g_00141	Syal.g_01626
OG0001308	Syao.g_01500	Syal.g_00392
OG0001310	Syao.g_01681	Syal.g_00605
OG0001311	Syao.g_00452	Syal.g_01912
OG0001312	Syao.g_00635	Syal.g_02024
OG0001313	Syao.g_02692	Syal.g_00482
OG0001315	Syao.g_01853	Syal.g_00300
OG0001317	Syao.g_01701	Syal.g_00687
OG0001318	Syao.g_02099	Syal.g_01228
OG0001319	Syao.g_02075	Syal.g_01252
OG0001323	Syao.g_01392	Syal.g_02946
OG0001325	Syao.g_00487	Syal.g_01865
OG0001326	Syao.g_02293	Syal.g_01138
OG0001327	Syao.g_00953	Syal.g_02296
OG0001328	Syao.g_00198	Syal.g_02266
OG0001329	Syao.g_00876	Syal.g_01188
OG0001330	Syao.g_01444	Syal.g_01611
OG0001332	Syao.g_01244	Syal.g_02965
OG0001333	Syao.g_01649	Syal.g_00639
OG0001335	Syao.g_01913	Syal.g_00312
OG0001336	Syao.g_02336	Syal.g_01180
OG0001337	Syao.g_01893	Syal.g_00327
OG0001338	Syao.g_01890	Syal.g_02003, Syal.g_00330
OG0001340	Syao.g_01892	Syal.g_00328
OG0001341	Syao.g_00602	Syal.g_02538
OG0001343	Syao.g_01235	Syal.g_01190
OG0001345	Syao.g_00179	Syal.g_01694
OG0001347	Syao.g_02725	Syal.g_01531
OG0001349	Syao.g_01074	Syal.g_01426
OG0001351	Syao.g_00060	Syal.g_00501
OG0001353	Syao.g_00439	Syal.g_02457
OG0001354	Syao.g_00833	Syal.g_01973
OG0001357	Syao.g_00369	Syal.g_00433
OG0001358	Syao.g_01343	Syal.g_02715
OG0001359	Syao.g_01234	Syal.g_01189
OG0001360	Syao.g_00177	Syal.g_01696
OG0001361	Syao.g_00182	Syal.g_01691
OG0001364	Syao.g_01969	Syal.g_01342
OG0001365	Syao.g_02441	Syal.g_01072
OG0001367	Syao.g_00006, Syao.g_00579	Syal.g_01621, Syal.g_00010, Syal.g_01215
OG0001368	Syao.g_02118	Syal.g_01200
OG0001369	Syao.g_02668	Syal.g_00803
OG0001373	Syao.g_02292	Syal.g_01137
OG0001374	Syao.g_02300	Syal.g_01145
OG0001375	Syao.g_01236	Syal.g_01191
OG0001376	Syao.g_00617	Syal.g_01095
OG0001377	Syao.g_00618	Syal.g_01094
OG0001378	Syao.g_01732	Syal.g_00529
OG0001379	Syao.g_01441	Syal.g_01609
OG0001382	Syao.g_00766	Syal.g_00220
OG0001383	Syao.g_00885	Syal.g_00678
OG0001383	Syao.g_01291	Syal.g_00677
OG0001385	Syao.g_02288	Syal.g_01134
OG0001386	Syao.g_02289	Syal.g_01135
OG0001387	Syao.g_02290	Syal.g_01136
OG0001388	Syao.g_02294	Syal.g_01139
OG0001389	Syao.g_02295	Syal.g_01140
OG0001390	Syao.g_02296	Syal.g_01141
OG0001391	Syao.g_02297	Syal.g_01142
OG0001392	Syao.g_02298	Syal.g_01143
OG0001393	Syao.g_02299	Syal.g_01144
OG0001394	Syao.g_00983	Syal.g_02250
OG0001395	Syao.g_00470	Syal.g_00001, Syal.g_02432
OG0001396	Syao.g_02726	Syal.g_01532
OG0001398	Syao.g_02641	Syal.g_00774
OG0001401	Syao.g_00434	Syal.g_02463
OG0001402	Syao.g_01338	Syal.g_02711
OG0001405	Syao.g_01911	Syal.g_00314
OG0001406	Syao.g_00616	Syal.g_01096
OG0001407	Syao.g_00519	Syal.g_01774
OG0001408	Syao.g_01384	Syal.g_02589
OG0001411	Syao.g_01079, Syao.g_02007	Syal.g_01399
OG0001416	Syao.g_01223	Syal.g_01595
OG0001417	Syao.g_00657	Syal.g_01974
OG0001419	Syao.g_00520	Syal.g_01775
OG0001420	Syao.g_01403	Syal.g_02955
OG0001423	Syao.g_00722	Syal.g_00726
OG0001425	Syao.g_02366	Syal.g_01089
OG0001426	Syao.g_00517	Syal.g_00694, Syal.g_00731
OG0001432	Syao.g_01219	Syal.g_02578
OG0001433	Syao.g_00300	Syal.g_02212
OG0001434	Syao.g_00988	Syal.g_02245
OG0001435	Syao.g_00961	Syal.g_02290
OG0001436	Syao.g_01990	Syal.g_01336
OG0001436	Syao.g_01102	Syal.g_01384
OG0001438	Syao.g_02049	Syal.g_01278
OG0001439	Syao.g_02026	Syal.g_01306
OG0001442	Syao.g_00738	Syal.g_02234
OG0001443	Syao.g_02369	Syal.g_01101
OG0001444	Syao.g_02664	Syal.g_01506
OG0001445	Syao.g_02275	Syal.g_01467
OG0001447	Syao.g_02585	Syal.g_00853
OG0001449	Syao.g_01691	Syal.g_01198
OG0001452	Syao.g_02104	Syal.g_01223
OG0001454	Syao.g_01295	Syal.g_02566
OG0001456	Syao.g_00708	Syal.g_01146
OG0001457	Syao.g_00709	Syal.g_01147
OG0001458	Syao.g_00710	Syal.g_01148
OG0001459	Syao.g_00583	Syal.g_01493, Syal.g_02104
OG0001460	Syao.g_00299	Syal.g_02211
OG0001461	Syao.g_00788	Syal.g_02091
OG0001462	Syao.g_02228	Syal.g_00138
OG0001471	Syao.g_02031	Syal.g_01301
OG0001473	Syao.g_00621	Syal.g_02571
OG0001474	Syao.g_01870	Syal.g_00354
OG0001475	Syao.g_02177	Syal.g_00184
OG0001476	Syao.g_00324	Syal.g_01667
OG0001477	Syao.g_00408	Syal.g_01807
OG0001479	Syao.g_01873	Syal.g_00351
OG0001486	Syao.g_00125	Syal.g_01651
OG0001488	Syao.g_00190	Syal.g_01677
OG0001489	Syao.g_01823	Syal.g_00291
OG0001492	Syao.g_00268	Syal.g_01769
OG0001493	Syao.g_00260	Syal.g_01760
OG0001495	Syao.g_01803	Syal.g_00223
OG0001496	Syao.g_00410	Syal.g_01804
OG0001497	Syao.g_00409	Syal.g_01806
OG0001498	Syao.g_01717	Syal.g_00554
OG0001502	Syao.g_00526	Syal.g_02489
OG0001505	Syao.g_01138	Syal.g_01370, Syal.g_01371
OG0001507	Syao.g_00874	Syal.g_02094
OG0001508	Syao.g_02174	Syal.g_00180
OG0001509	Syao.g_02727	Syal.g_00189, Syal.g_00190
OG0001510	Syao.g_01944	Syal.g_01489
OG0001511	Syao.g_02593	Syal.g_00829
OG0001512	Syao.g_01707	Syal.g_00682
OG0001513	Syao.g_02457	Syal.g_00298, Syal.g_01361
OG0001514	Syao.g_00411	Syal.g_01803
OG0001515	Syao.g_00626	Syal.g_01791
OG0001516	Syao.g_00939	Syal.g_02197
OG0001517	Syao.g_01876	Syal.g_00348
OG0001518	Syao.g_02365	Syal.g_01087, Syal.g_02309
OG0001519	Syao.g_02371	Syal.g_01103
OG0001520	Syao.g_01044	Syal.g_02790
OG0001525	Syao.g_00881	Syal.g_02585
OG0001527	Syao.g_00846	Syal.g_02796
OG0001528	Syao.g_02176	Syal.g_00182
OG0001529	Syao.g_02222	Syal.g_00145
OG0001530	Syao.g_02591	Syal.g_00827
OG0001532	Syao.g_00226	Syal.g_01710
OG0001533	Syao.g_01731	Syal.g_00533, Syal.g_00494
OG0001534	Syao.g_00467	Syal.g_01898
OG0001535	Syao.g_00448	Syal.g_01917
OG0001536	Syao.g_00679	Syal.g_01996
OG0001537	Syao.g_00977	Syal.g_02257
OG0001538	Syao.g_00761	Syal.g_01870
OG0001539	Syao.g_00956	Syal.g_02294
OG0001540	Syao.g_02543	Syal.g_00858
OG0001541	Syao.g_02518	Syal.g_00924
OG0001542	Syao.g_02527	Syal.g_00935
OG0001543	Syao.g_02382	Syal.g_00988
OG0001544	Syao.g_02370	Syal.g_01102
OG0001545	Syao.g_02312	Syal.g_01170
OG0001546	Syao.g_01397	Syal.g_02950
OG0001547	Syao.g_00570	Syal.g_02050
OG0001554	Syao.g_00323	Syal.g_01065
OG0001557	Syao.g_00984	Syal.g_02249
OG0001558	Syao.g_02251	Syal.g_00117
OG0001559	Syao.g_02590	Syal.g_00826
OG0001560	Syao.g_02595	Syal.g_00812
OG0001561	Syao.g_00454	Syal.g_01910
OG0001562	Syao.g_00795	Syal.g_01926
OG0001563	Syao.g_01841	Syal.g_00274
OG0001567	Syao.g_00571	Syal.g_02051
OG0001568	Syao.g_00569	Syal.g_02049
OG0001570	Syao.g_00286	Syal.g_02053
OG0001572	Syao.g_00721	Syal.g_03017
OG0001574	Syao.g_00848	Syal.g_02798
OG0001575	Syao.g_00843	Syal.g_02793
OG0001576	Syao.g_01474	Syal.g_01582
OG0001577	Syao.g_00128	Syal.g_01648
OG0001578	Syao.g_02304	Syal.g_01562
OG0001579	Syao.g_01907	Syal.g_00318
OG0001580	Syao.g_02425	Syal.g_01052
OG0001589	Syao.g_01639, Syao.g_01640	Syal.g_00647
OG0001590	Syao.g_00889	Syal.g_02511, Syal.g_02642
OG0001591	Syao.g_00950	Syal.g_02209
OG0001592	Syao.g_02426	Syal.g_01053
OG0001594	Syao.g_01359	Syal.g_00056, Syal.g_00057
OG0001614	Syao.g_02144	Syal.g_01451
OG0001616	Syao.g_00174	Syal.g_01699
OG0001617	Syao.g_01201	Syal.g_01800
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Syal.g_02420
OG0001619	Syao.g_00690	Syal.g_02009
OG0001620	Syao.g_01864	Syal.g_00360
OG0001621	Syao.g_02103	Syal.g_01224
OG0001622	Syao.g_02334	Syal.g_01178
OG0001623	Syao.g_00405	Syal.g_00331
OG0001624	Syao.g_01257	Syal.g_02606
OG0001625	Syao.g_02097	Syal.g_01230
OG0001634	Syao.g_00945	Syal.g_02203
OG0001635	Syao.g_02182, Syao.g_02183	Syal.g_01517
OG0001636	Syao.g_02229	Syal.g_00137
OG0001637	Syao.g_01361	Syal.g_00659
OG0001638	Syao.g_01684	Syal.g_00599
OG0001640	Syao.g_00502	Syal.g_01839
OG0001641	Syao.g_00816	Syal.g_01955
OG0001643	Syao.g_00899	Syal.g_02631
OG0001644	Syao.g_00474	Syal.g_02426
OG0001645	Syao.g_01270	Syal.g_02825
OG0001647	Syao.g_02073	Syal.g_01254
OG0001652	Syao.g_02253	Syal.g_00115
OG0001653	Syao.g_01290, Syao.g_02667	Syal.g_00801
OG0001654	Syao.g_01697	Syal.g_02966
OG0001655	Syao.g_02660	Syal.g_00703, Syal.g_02854
OG0001656	Syao.g_01908	Syal.g_00317
OG0001657	Syao.g_02491	Syal.g_00897
OG0001658	Syao.g_02435	Syal.g_01066
OG0001659	Syao.g_00020	Syal.g_01706
OG0001671	Syao.g_02387	Syal.g_00993
OG0001672	Syao.g_02631	Syal.g_00765
OG0001673	Syao.g_02713	Syal.g_00689
OG0001675	Syao.g_00802, Syao.g_01175	Syal.g_01928
OG0001676	Syao.g_01895	Syal.g_00320
OG0001677	Syao.g_01850	Syal.g_00303
OG0001678	Syao.g_01938	Syal.g_00197
OG0001679	Syao.g_02566, Syao.g_02565	Syal.g_02034, Syal.g_00794
OG0001680	Syao.g_01679	Syal.g_00607
OG0001681	Syao.g_01285	Syal.g_01109, Syal.g_01544
OG0001682	Syao.g_00483	Syal.g_02407, Syal.g_02418
OG0001692	Syao.g_01508	Syal.g_00024
OG0001693	Syao.g_00389	Syal.g_01822
OG0001694	Syao.g_02061	Syal.g_01265
OG0001695	Syao.g_02308	Syal.g_01165
OG0001702	Syao.g_02655	Syal.g_00786
OG0001703	Syao.g_00034	Syal.g_02890
OG0001712	Syao.g_00712	Syal.g_02524
OG0001715	Syao.g_00278	Syal.g_02550
OG0001717	Syao.g_02505	Syal.g_00910
OG0001729	Syao.g_01711	Syal.g_00676
OG0001730	Syao.g_01008	Syal.g_00672
OG0001731	Syao.g_01603	Syal.g_02986
OG0001732	Syao.g_02197, Syao.g_00232	Syal.g_01730
OG0001733	Syao.g_00310	Syal.g_02213
OG0001734	Syao.g_00421, Syao.g_00418	Syal.g_02492
OG0001735	Syao.g_00929	Syal.g_02179
OG0001737	Syao.g_02042	Syal.g_01284
OG0001738	Syao.g_02011	Syal.g_01320
OG0001739	Syao.g_02306	Syal.g_01163
OG0001740	Syao.g_02310	Syal.g_01167
OG0001741	Syao.g_01258	Syal.g_00708, Syal.g_02278, Syal.g_02961
OG0001748	Syao.g_02389	Syal.g_00995
OG0001750	Syao.g_01324	Syal.g_00799
OG0001751	Syao.g_02714	Syal.g_00690
OG0001752	Syao.g_01694	Syal.g_00669
OG0001753	Syao.g_01364	Syal.g_00662
OG0001754	Syao.g_01363	Syal.g_00661
OG0001755	Syao.g_00153	Syal.g_02942
OG0001760	Syao.g_00294	Syal.g_02096
OG0001761	Syao.g_00400	Syal.g_02727
OG0001762	Syao.g_00809	Syal.g_01947
OG0001763	Syao.g_00821	Syal.g_01961
OG0001764	Syao.g_00565	Syal.g_02046
OG0001765	Syao.g_02679	Syal.g_01854
OG0001766	Syao.g_02036	Syal.g_01296
OG0001768	Syao.g_02533	Syal.g_00941
OG0001783	Syao.g_01952	Syal.g_01456
OG0001784	Syao.g_02662	Syal.g_00795
OG0001785	Syao.g_01362	Syal.g_00660
OG0001786	Syao.g_01584	Syal.g_03009
OG0001787	Syao.g_01411	Syal.g_02839
OG0001788	Syao.g_01414	Syal.g_02836
OG0001789	Syao.g_01434	Syal.g_01602
OG0001790	Syao.g_00134	Syal.g_01633
OG0001791	Syao.g_01522	Syal.g_02431, Syal.g_01669
OG0001792	Syao.g_00275	Syal.g_01737
OG0001794	Syao.g_00464	Syal.g_01902, Syal.g_01901
OG0001796	Syao.g_00440	Syal.g_01923
OG0001797	Syao.g_00698	Syal.g_02017
OG0001798	Syao.g_01332	Syal.g_02709
OG0001799	Syao.g_00913	Syal.g_02616, Syal.g_02336
OG0001800	Syao.g_01529	Syal.g_01539
OG0001801	Syao.g_01535	Syal.g_00038
OG0001803	Syao.g_01615	Syal.g_00519
OG0001804	Syao.g_01718	Syal.g_00553
OG0001805	Syao.g_01352	Syal.g_01211
OG0001806	Syao.g_02074	Syal.g_01253
OG0001808	Syao.g_01964	Syal.g_01344
OG0001811	Syao.g_02525	Syal.g_00933
OG0001812	Syao.g_02427	Syal.g_01054
OG0001813	Syao.g_02360	Syal.g_01117
OG0001814	Syao.g_02344	Syal.g_00081
OG0001815	Syao.g_00732	Syal.g_00091
OG0001816	Syao.g_00952	Syal.g_02297
OG0001837	Syao.g_02388	Syal.g_00994
OG0001838	Syao.g_02153	Syal.g_00105
OG0001839	Syao.g_02233	Syal.g_00133
OG0001840	Syao.g_02216	Syal.g_00151
OG0001841	Syao.g_02209	Syal.g_00158
OG0001843	Syao.g_02143	Syal.g_01450
OG0001844	Syao.g_02142	Syal.g_01449
OG0001845	Syao.g_02140	Syal.g_01448
OG0001846	Syao.g_02577	Syal.g_00845
OG0001847	Syao.g_02575	Syal.g_00843
OG0001848	Syao.g_02571	Syal.g_00839
OG0001849	Syao.g_02648	Syal.g_00780
OG0001850	Syao.g_02634	Syal.g_00768
OG0001851	Syao.g_02627	Syal.g_00761
OG0001852	Syao.g_02626	Syal.g_00760
OG0001853	Syao.g_02619	Syal.g_00753
OG0001854	Syao.g_01703	Syal.g_00685
OG0001856	Syao.g_01580	Syal.g_00563
OG0001857	Syao.g_01583	Syal.g_00560
OG0001858	Syao.g_01608	Syal.g_02981
OG0001859	Syao.g_00046	Syal.g_02879
OG0001860	Syao.g_00032	Syal.g_02892
OG0001861	Syao.g_00119	Syal.g_02904
OG0001862	Syao.g_00107	Syal.g_02916
OG0001863	Syao.g_00101	Syal.g_02922
OG0001864	Syao.g_01420	Syal.g_02829
OG0001865	Syao.g_01030	Syal.g_02562, Syal.g_02764
OG0001866	Syao.g_01058	Syal.g_02740
OG0001867	Syao.g_01056	Syal.g_02729
OG0001868	Syao.g_01468	Syal.g_01596
OG0001869	Syao.g_00129	Syal.g_01647
OG0001870	Syao.g_00215	Syal.g_01656
OG0001871	Syao.g_00207	Syal.g_01661
OG0001872	Syao.g_00269	Syal.g_01742
OG0001873	Syao.g_00173	Syal.g_01700
OG0001874	Syao.g_00176	Syal.g_01697
OG0001877	Syao.g_00627	Syal.g_01792
OG0001878	Syao.g_00805	Syal.g_01931
OG0001879	Syao.g_00811	Syal.g_01950
OG0001880	Syao.g_00671	Syal.g_01987
OG0001881	Syao.g_00672	Syal.g_01988
OG0001882	Syao.g_00695	Syal.g_02014
OG0001883	Syao.g_00713	Syal.g_02018
OG0001884	Syao.g_00637	Syal.g_02564
OG0001885	Syao.g_00586	Syal.g_02041
OG0001886	Syao.g_00564	Syal.g_02045
OG0001887	Syao.g_00200	Syal.g_02267
OG0001888	Syao.g_00989	Syal.g_02243
OG0001889	Syao.g_00772	Syal.g_01880
OG0001890	Syao.g_00533	Syal.g_02476
OG0001891	Syao.g_00528	Syal.g_02480
OG0001892	Syao.g_00610	Syal.g_02601
OG0001893	Syao.g_01331	Syal.g_02708
OG0001894	Syao.g_00893	Syal.g_02637
OG0001895	Syao.g_01532	Syal.g_00063
OG0001896	Syao.g_01729	Syal.g_00535
OG0001897	Syao.g_01867	Syal.g_00357
OG0001898	Syao.g_01883	Syal.g_00336
OG0001899	Syao.g_01816	Syal.g_00263
OG0001900	Syao.g_02090	Syal.g_01238
OG0001901	Syao.g_02089	Syal.g_01239
OG0001902	Syao.g_02057	Syal.g_01270
OG0001903	Syao.g_02048	Syal.g_01279
OG0001904	Syao.g_01971	Syal.g_01340
OG0001905	Syao.g_01961	Syal.g_01346
OG0001906	Syao.g_02544	Syal.g_00859
OG0001908	Syao.g_02521	Syal.g_00926
OG0001909	Syao.g_02531	Syal.g_00939
OG0001910	Syao.g_02393	Syal.g_00999
OG0001912	Syao.g_02446	Syal.g_01077
OG0001913	Syao.g_02448	Syal.g_01081
OG0001914	Syao.g_01430	Syal.g_02509
OG0001915	Syao.g_02195	Syal.g_00088
OG0001918	Syao.g_01904	Syal.g_02068
OG0001924	Syao.g_01347	Syal.g_02722
OG0001925	Syao.g_01348	Syal.g_02723
OG0001926	Syao.g_01349	Syal.g_02724
OG0001927	Syao.g_01350	Syal.g_02725
OG0001929	Syao.g_02202	Syal.g_00165
OG0001932	Syao.g_02145	Syal.g_01452
OG0001933	Syao.g_02587	Syal.g_00823
OG0001934	Syao.g_02674	Syal.g_00808
OG0001936	Syao.g_01296	Syal.g_02069
OG0001937	Syao.g_01595	Syal.g_02994
OG0001938	Syao.g_00030	Syal.g_02894
OG0001939	Syao.g_01025	Syal.g_02608
OG0001940	Syao.g_01046	Syal.g_02778
OG0001941	Syao.g_01453	Syal.g_01591
OG0001942	Syao.g_00531	Syal.g_01625
OG0001943	Syao.g_00219	Syal.g_01670
OG0001944	Syao.g_00203	Syal.g_02052
OG0001946	Syao.g_00622	Syal.g_01793
OG0001947	Syao.g_02380	Syal.g_01841, Syal.g_01043
OG0001948	Syao.g_00819	Syal.g_01959
OG0001949	Syao.g_00662	Syal.g_01978
OG0001950	Syao.g_00664	Syal.g_01980
OG0001951	Syao.g_00673	Syal.g_01989
OG0001952	Syao.g_00696	Syal.g_02015
OG0001953	Syao.g_00697	Syal.g_02016
OG0001954	Syao.g_00921	Syal.g_02517
OG0001957	Syao.g_01326	Syal.g_02703
OG0001958	Syao.g_00931	Syal.g_02181
OG0001961	Syao.g_02687	Syal.g_00468
OG0001964	Syao.g_01926	Syal.g_00210
OG0001966	Syao.g_02095	Syal.g_01232
OG0001967	Syao.g_02093	Syal.g_01234
OG0001968	Syao.g_02092	Syal.g_01235
OG0001969	Syao.g_02029	Syal.g_01303
OG0001970	Syao.g_02546	Syal.g_00861
OG0001971	Syao.g_02529	Syal.g_00937
OG0001972	Syao.g_02405	Syal.g_01011
OG0001974	Syao.g_00320	Syal.g_01063
OG0001975	Syao.g_01429	Syal.g_02508
OG0001976	Syao.g_01319	Syal.g_02510
OG0001979	Syao.g_00525	Syal.g_01787, Syal.g_01777
OG0001980	Syao.g_01887	Syal.g_00333
OG0001990	Syao.g_02311	Syal.g_01168
OG0001993	Syao.g_01345	Syal.g_02720
OG0001994	Syao.g_01346	Syal.g_02721
OG0001998	Syao.g_01370	Syal.g_00049
OG0001999	Syao.g_01650	Syal.g_00637
OG0002000	Syao.g_01390	Syal.g_02944
OG0002002	Syao.g_00270	Syal.g_02337, Syal.g_01741
OG0002003	Syao.g_01337	Syal.g_01790
OG0002004	Syao.g_01556	Syal.g_00586
OG0002008	Syao.g_00807	Syal.g_01933
OG0002009	Syao.g_00980	Syal.g_02254
OG0002011	Syao.g_00258	Syal.g_00547
OG0002012	Syao.g_00150	Syal.g_00505
OG0002013	Syao.g_02640	Syal.g_00773
OG0002016	Syao.g_02386	Syal.g_00992
OG0002017	Syao.g_02281	Syal.g_01124
OG0002018	Syao.g_02309	Syal.g_01166
OG0002019	Syao.g_02146	Syal.g_01425
OG0002020	Syao.g_02320	Syal.g_01161
OG0002021	Syao.g_02322	Syal.g_01159
OG0002022	Syao.g_02323	Syal.g_01158
OG0002023	Syao.g_02324	Syal.g_01157
OG0002024	Syao.g_02317	Syal.g_01151
OG0002035	Syao.g_01369	Syal.g_00042
OG0002038	Syao.g_00204	Syal.g_01663
OG0002039	Syao.g_00189	Syal.g_01682
OG0002040	Syao.g_00187	Syal.g_01685
OG0002042	Syao.g_00668	Syal.g_01984
OG0002043	Syao.g_00645	Syal.g_02032
OG0002044	Syao.g_00793	Syal.g_02456
OG0002046	Syao.g_02693	Syal.g_00476
OG0002048	Syao.g_01855	Syal.g_00299
OG0002049	Syao.g_01932	Syal.g_00216
OG0002050	Syao.g_02083	Syal.g_01244
OG0002051	Syao.g_02517	Syal.g_00923
OG0002054	Syao.g_02318	Syal.g_01150
OG0002055	Syao.g_02315	Syal.g_01153
OG0002056	Syao.g_02046	Syal.g_01280
OG0002111	Syao.g_00600	Syal.g_02655
OG0002113	Syao.g_02232	Syal.g_00134
OG0002114	Syao.g_01360	Syal.g_00048
OG0002115	Syao.g_01565	Syal.g_00578
OG0002116	Syao.g_01590	Syal.g_02999
OG0002117	Syao.g_00196	Syal.g_01672
OG0002118	Syao.g_00230	Syal.g_01733
OG0002122	Syao.g_01336	Syal.g_01789
