Orthogroup	Syao	Prah
OG0001180	Syao.g_01833	Prah.g_01988
OG0001181	Syao.g_01829	Prah.g_01984
OG0001182	Syao.g_01820	Prah.g_01976
OG0001183	Syao.g_01851	Prah.g_01965
OG0001184	Syao.g_02264	Prah.g_02239
OG0001185	Syao.g_02147	Prah.g_00156
OG0001186	Syao.g_02173	Prah.g_00088
OG0001187	Syao.g_02171	Prah.g_00085
OG0001188	Syao.g_02169	Prah.g_00080
OG0001189	Syao.g_02215	Prah.g_00057
OG0001190	Syao.g_02436	Prah.g_02490
OG0001191	Syao.g_02449	Prah.g_02503
OG0001192	Syao.g_02367	Prah.g_02508
OG0001193	Syao.g_02284	Prah.g_02548
OG0001194	Syao.g_02285	Prah.g_02550
OG0001195	Syao.g_02286	Prah.g_02551
OG0001196	Syao.g_02341	Prah.g_02587
OG0001197	Syao.g_02343	Prah.g_02589
OG0001198	Syao.g_02158	Prah.g_02601
OG0001199	Syao.g_02623	Prah.g_01844
OG0001200	Syao.g_02625	Prah.g_01846
OG0001201	Syao.g_02601	Prah.g_01898
OG0001202	Syao.g_02461	Prah.g_02359
OG0001204	Syao.g_02117	Prah.g_02077
OG0001205	Syao.g_01620	Prah.g_00240
OG0001206	Syao.g_02701, Syao.g_02702	Prah.g_00291
OG0001207	Syao.g_00035	Prah.g_01575
OG0001208	Syao.g_00026	Prah.g_01564
OG0001209	Syao.g_01415	Prah.g_01498
OG0001210	Syao.g_00882	Prah.g_01484
OG0001211	Syao.g_00861	Prah.g_01467
OG0001212	Syao.g_01001	Prah.g_01407
OG0001213	Syao.g_01322	Prah.g_00510
OG0001214	Syao.g_00896	Prah.g_00499
OG0001215	Syao.g_00700	Prah.g_00973
OG0001216	Syao.g_00492	Prah.g_00885
OG0001218	Syao.g_00092	Prah.g_00356
OG0001219	Syao.g_00651	Prah.g_00755
OG0001220	Syao.g_00393	Prah.g_00575
OG0001221	Syao.g_01657	Prah.g_00715
OG0001222	Syao.g_00687	Prah.g_02517
OG0001223	Syao.g_00820	Prah.g_00824
OG0001224	Syao.g_00427	Prah.g_00911
OG0001226	Syao.g_02633	Prah.g_01192
OG0001227	Syao.g_01047	Prah.g_01601
OG0001228	Syao.g_02256	Prah.g_01278
OG0001229	Syao.g_00220	Prah.g_01663
OG0001230	Syao.g_01503	Prah.g_00418
OG0001231	Syao.g_02254	Prah.g_00018
OG0001232	Syao.g_01664	Prah.g_01704
OG0001233	Syao.g_01643	Prah.g_01732
OG0001234	Syao.g_02035	Prah.g_02055
OG0001235	Syao.g_01863	Prah.g_02047
OG0001236	Syao.g_02261	Prah.g_02235
OG0001237	Syao.g_02265	Prah.g_02240
OG0001238	Syao.g_02451	Prah.g_02504
OG0001239	Syao.g_02620	Prah.g_01841
OG0001240	Syao.g_02669	Prah.g_01881
OG0001242	Syao.g_02576	Prah.g_00185
OG0001243	Syao.g_02584	Prah.g_02251
OG0001244	Syao.g_02477	Prah.g_02279
OG0001245	Syao.g_00362	Prah.g_01181
OG0001247	Syao.g_00390	Prah.g_00625
OG0001249	Syao.g_01882	Prah.g_01946
OG0001250	Syao.g_00556	Prah.g_00597
OG0001252	Syao.g_00507	Prah.g_00906
OG0001253	Syao.g_01220	Prah.g_01176
OG0001254	Syao.g_01426	Prah.g_02525
OG0001255	Syao.g_00920	Prah.g_01037
OG0001256	Syao.g_01572	Prah.g_01658
OG0001258	Syao.g_01561	Prah.g_01671
OG0001259	Syao.g_01645	Prah.g_01730
OG0001260	Syao.g_01623	Prah.g_01761
OG0001261	Syao.g_01814	Prah.g_02004
OG0001262	Syao.g_02213	Prah.g_00060
OG0001263	Syao.g_02541	Prah.g_02253
OG0001265	Syao.g_02574	Prah.g_00187
OG0001266	Syao.g_02465	Prah.g_02363
OG0001267	Syao.g_02063	Prah.g_02134
OG0001268	Syao.g_01871	Prah.g_01934
OG0001270	Syao.g_01733	Prah.g_00228
OG0001271	Syao.g_02685	Prah.g_00309
OG0001272	Syao.g_00120	Prah.g_01560
OG0001274	Syao.g_02401	Prah.g_02393
OG0001275	Syao.g_00806	Prah.g_00837
OG0001276	Syao.g_00450	Prah.g_00855
OG0001277	Syao.g_01334	Prah.g_02573
OG0001278	Syao.g_00265	Prah.g_01284
OG0001279	Syao.g_01528	Prah.g_00431
OG0001281	Syao.g_01454	Prah.g_01370
OG0001283	Syao.g_02335	Prah.g_02582
OG0001285	Syao.g_01010	Prah.g_01709
OG0001286	Syao.g_01835	Prah.g_01990
OG0001288	Syao.g_02187	Prah.g_00130
OG0001291	Syao.g_02551	Prah.g_02263
OG0001292	Syao.g_02111	Prah.g_02083
OG0001293	Syao.g_02091	Prah.g_02108
OG0001294	Syao.g_00948	Prah.g_00443
OG0001295	Syao.g_00878	Prah.g_01481
OG0001296	Syao.g_00163	Prah.g_01531
OG0001297	Syao.g_00159	Prah.g_01527
OG0001298	Syao.g_01043	Prah.g_01435
OG0001302	Syao.g_02711	Prah.g_01802
OG0001303	Syao.g_00649	Prah.g_00756
OG0001308	Syao.g_01500	Prah.g_00396
OG0001310	Syao.g_01681	Prah.g_01693
OG0001311	Syao.g_00452	Prah.g_00857
OG0001312	Syao.g_00635	Prah.g_00766
OG0001313	Syao.g_02692	Prah.g_00300, Prah.g_00299
OG0001319	Syao.g_02075	Prah.g_02124
OG0001323	Syao.g_01392	Prah.g_01518
OG0001326	Syao.g_02293	Prah.g_02557
OG0001327	Syao.g_00953	Prah.g_00555
OG0001328	Syao.g_00198	Prah.g_00722
OG0001329	Syao.g_00876	Prah.g_01213
OG0001330	Syao.g_01444	Prah.g_01354
OG0001331	Syao.g_00042	Prah.g_01581
OG0001332	Syao.g_01244	Prah.g_01605
OG0001333	Syao.g_01649	Prah.g_01726
OG0001335	Syao.g_01913	Prah.g_01960
OG0001336	Syao.g_02336	Prah.g_02583
OG0001337	Syao.g_01893	Prah.g_01950
OG0001340	Syao.g_01892	Prah.g_01949
OG0001341	Syao.g_00602	Prah.g_00615
OG0001347	Syao.g_02725	Prah.g_00082, Prah.g_00098
OG0001351	Syao.g_00060	Prah.g_00256
OG0001353	Syao.g_00439	Prah.g_00606
OG0001354	Syao.g_00833	Prah.g_00813
OG0001358	Syao.g_01343	Prah.g_00527
OG0001360	Syao.g_00177	Prah.g_01240
OG0001361	Syao.g_00182	Prah.g_01294
OG0001365	Syao.g_02441	Prah.g_02495
OG0001366	Syao.g_01670	Prah.g_01702
OG0001367	Syao.g_00006, Syao.g_00579	Prah.g_02367, Prah.g_00925, Prah.g_00938, Prah.g_00931, Prah.g_01110, Prah.g_01114, Prah.g_00928, Prah.g_00551, Prah.g_01870
OG0001369	Syao.g_02668	Prah.g_01880
OG0001371	Syao.g_02638	Prah.g_01789
OG0001372	Syao.g_00368	Prah.g_01812
OG0001373	Syao.g_02292	Prah.g_02556
OG0001374	Syao.g_02300	Prah.g_02564
OG0001376	Syao.g_00617	Prah.g_02511
OG0001377	Syao.g_00618	Prah.g_02510
OG0001378	Syao.g_01732	Prah.g_00223
OG0001379	Syao.g_01441	Prah.g_01356
OG0001380	Syao.g_00360	Prah.g_00571
OG0001382	Syao.g_00766	Prah.g_00891
OG0001383	Syao.g_00885	Prah.g_01771
OG0001383	Syao.g_01291	Prah.g_01770
OG0001385	Syao.g_02288	Prah.g_02553
OG0001386	Syao.g_02289	Prah.g_02554
OG0001387	Syao.g_02290	Prah.g_02555
OG0001388	Syao.g_02294	Prah.g_02558
OG0001389	Syao.g_02295	Prah.g_02559
OG0001390	Syao.g_02296	Prah.g_02560
OG0001391	Syao.g_02297	Prah.g_02561
OG0001392	Syao.g_02298	Prah.g_02562
OG0001393	Syao.g_02299	Prah.g_02563
OG0001394	Syao.g_00983	Prah.g_00700
OG0001395	Syao.g_00470	Prah.g_00868
OG0001396	Syao.g_02726	Prah.g_00099
OG0001398	Syao.g_02641	Prah.g_01180
OG0001399	Syao.g_01861	Prah.g_01971
OG0001401	Syao.g_00434	Prah.g_00602
OG0001402	Syao.g_01338	Prah.g_00522
OG0001403	Syao.g_02235	Prah.g_00037
OG0001405	Syao.g_01911	Prah.g_01957
OG0001406	Syao.g_00616	Prah.g_02512
OG0001412	Syao.g_02122	Prah.g_00083
OG0001415	Syao.g_00999	Prah.g_01412
OG0001416	Syao.g_01223	Prah.g_01367
OG0001418	Syao.g_00212	Prah.g_02051
OG0001422	Syao.g_00284	Prah.g_00282
OG0001423	Syao.g_00722	Prah.g_01078
OG0001425	Syao.g_02366	Prah.g_02507
OG0001433	Syao.g_00300	Prah.g_01162
OG0001434	Syao.g_00988	Prah.g_00696
OG0001435	Syao.g_00961	Prah.g_00737
OG0001436	Syao.g_01990	Prah.g_02217
OG0001437	Syao.g_00998	Prah.g_01411
OG0001438	Syao.g_02049	Prah.g_02149
OG0001441	Syao.g_01394	Prah.g_01516
OG0001442	Syao.g_00738	Prah.g_00691
OG0001443	Syao.g_02369	Prah.g_01664
OG0001444	Syao.g_02664	Prah.g_00137
OG0001445	Syao.g_02275	Prah.g_00095
OG0001449	Syao.g_01691	Prah.g_01806
OG0001452	Syao.g_02104	Prah.g_01220
OG0001460	Syao.g_00299	Prah.g_01161
OG0001461	Syao.g_00788	Prah.g_00260
OG0001462	Syao.g_02228	Prah.g_00044
OG0001475	Syao.g_02177	Prah.g_00121
OG0001477	Syao.g_00408	Prah.g_01020
OG0001479	Syao.g_01873	Prah.g_01936
OG0001487	Syao.g_00091	Prah.g_00357
OG0001488	Syao.g_00190	Prah.g_01301
OG0001489	Syao.g_01823	Prah.g_01979
OG0001495	Syao.g_01803	Prah.g_02045
OG0001496	Syao.g_00410	Prah.g_01016
OG0001497	Syao.g_00409	Prah.g_01019
OG0001498	Syao.g_01717	Prah.g_00206
OG0001505	Syao.g_01138	Prah.g_00100
OG0001508	Syao.g_02174	Prah.g_00118
OG0001510	Syao.g_01944	Prah.g_00143
OG0001511	Syao.g_02593	Prah.g_01906
OG0001512	Syao.g_01707	Prah.g_01775
OG0001513	Syao.g_02457	Prah.g_01194, Prah.g_00243
OG0001514	Syao.g_00411	Prah.g_01015
OG0001515	Syao.g_00626	Prah.g_00978
OG0001516	Syao.g_00939	Prah.g_00453
OG0001517	Syao.g_01876	Prah.g_01939
OG0001518	Syao.g_02365	Prah.g_02506
OG0001519	Syao.g_02371	Prah.g_02515
OG0001525	Syao.g_00881	Prah.g_01202
OG0001527	Syao.g_00846	Prah.g_01453
OG0001528	Syao.g_02176	Prah.g_00120
OG0001529	Syao.g_02222	Prah.g_00050
OG0001530	Syao.g_02591	Prah.g_01903
OG0001532	Syao.g_00226	Prah.g_01252
OG0001533	Syao.g_01731	Prah.g_00222, Prah.g_01187
OG0001534	Syao.g_00467	Prah.g_00865
OG0001535	Syao.g_00448	Prah.g_00853
OG0001536	Syao.g_00679	Prah.g_00792
OG0001537	Syao.g_00977	Prah.g_00707
OG0001538	Syao.g_00761	Prah.g_00662
OG0001539	Syao.g_00956	Prah.g_00559
OG0001540	Syao.g_02543	Prah.g_02255
OG0001541	Syao.g_02518	Prah.g_02318
OG0001542	Syao.g_02527	Prah.g_02335
OG0001543	Syao.g_02382	Prah.g_02414
OG0001544	Syao.g_02370	Prah.g_02514
OG0001545	Syao.g_02312	Prah.g_02572
OG0001553	Syao.g_01510	Prah.g_00411
OG0001556	Syao.g_00311	Prah.g_01158, Prah.g_01157
OG0001558	Syao.g_02251	Prah.g_00021
OG0001559	Syao.g_02590	Prah.g_01902
OG0001560	Syao.g_02595	Prah.g_01889
OG0001561	Syao.g_00454	Prah.g_00859
OG0001562	Syao.g_00795	Prah.g_00845
OG0001563	Syao.g_01841	Prah.g_01996
OG0001572	Syao.g_00721	Prah.g_01101
OG0001574	Syao.g_00848	Prah.g_01456
OG0001575	Syao.g_00843	Prah.g_01450
OG0001576	Syao.g_01474	Prah.g_01379
OG0001577	Syao.g_00128	Prah.g_01326
OG0001578	Syao.g_02304	Prah.g_00939, Prah.g_01150
OG0001579	Syao.g_01907	Prah.g_01953
OG0001580	Syao.g_02425	Prah.g_02479
OG0001588	Syao.g_01998	Prah.g_02223
OG0001589	Syao.g_01639, Syao.g_01640	Prah.g_01735
OG0001590	Syao.g_00889	Prah.g_00578
OG0001591	Syao.g_00950	Prah.g_00552
OG0001592	Syao.g_02426	Prah.g_02480
OG0001614	Syao.g_02144	Prah.g_00158
OG0001616	Syao.g_00174	Prah.g_01261
OG0001617	Syao.g_01201	Prah.g_00989
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Prah.g_00877
OG0001619	Syao.g_00690	Prah.g_00782
OG0001620	Syao.g_01864	Prah.g_01924
OG0001621	Syao.g_02103	Prah.g_02097
OG0001622	Syao.g_02334	Prah.g_02581
OG0001627	Syao.g_01698	Prah.g_01613
OG0001634	Syao.g_00945	Prah.g_00447
OG0001635	Syao.g_02183	Prah.g_01421, Prah.g_01206
OG0001636	Syao.g_02229	Prah.g_00043
OG0001637	Syao.g_01361	Prah.g_01751
OG0001638	Syao.g_01684	Prah.g_01691
OG0001640	Syao.g_00502	Prah.g_00902
OG0001641	Syao.g_00816	Prah.g_00827
OG0001642	Syao.g_00233	Prah.g_00580
OG0001643	Syao.g_00899	Prah.g_00496
OG0001652	Syao.g_02253	Prah.g_00019
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Prah.g_01878
OG0001654	Syao.g_01697	Prah.g_01614
OG0001655	Syao.g_02660	Prah.g_02423, Prah.g_00214
OG0001656	Syao.g_01908	Prah.g_01954
OG0001657	Syao.g_02491	Prah.g_02293
OG0001658	Syao.g_02435	Prah.g_02489
OG0001669	Syao.g_01817	Prah.g_00094
OG0001671	Syao.g_02387	Prah.g_02407
OG0001672	Syao.g_02631	Prah.g_01854, Prah.g_01852, Prah.g_01855, Prah.g_01853
OG0001673	Syao.g_02713	Prah.g_01783
OG0001675	Syao.g_00802, Syao.g_01175	Prah.g_00841, Prah.g_00843
OG0001676	Syao.g_01895	Prah.g_01951
OG0001677	Syao.g_01850	Prah.g_01964
OG0001678	Syao.g_01938	Prah.g_02069
OG0001691	Syao.g_00729	Prah.g_00742
OG0001692	Syao.g_01508	Prah.g_00413
OG0001693	Syao.g_00389	Prah.g_00212
OG0001694	Syao.g_02061	Prah.g_02136
OG0001695	Syao.g_02308	Prah.g_02568
OG0001703	Syao.g_00034	Prah.g_01574
OG0001712	Syao.g_00712	Prah.g_00612
OG0001715	Syao.g_00278	Prah.g_01165
OG0001729	Syao.g_01711	Prah.g_01769
OG0001730	Syao.g_01008	Prah.g_01766
OG0001731	Syao.g_01603	Prah.g_01630
OG0001732	Syao.g_02197, Syao.g_00232	Prah.g_01267
OG0001734	Syao.g_00421, Syao.g_00418	Prah.g_00582
OG0001735	Syao.g_00929	Prah.g_00461
OG0001737	Syao.g_02042	Prah.g_02154
OG0001738	Syao.g_02011	Prah.g_02185
OG0001739	Syao.g_02306	Prah.g_02566
OG0001740	Syao.g_02310	Prah.g_02571
OG0001748	Syao.g_02389	Prah.g_02405
OG0001750	Syao.g_01324	Prah.g_01876
OG0001751	Syao.g_02714	Prah.g_01784
OG0001752	Syao.g_01694	Prah.g_01763
OG0001753	Syao.g_01364	Prah.g_01757
OG0001754	Syao.g_01363	Prah.g_01754
OG0001755	Syao.g_00153	Prah.g_01522
OG0001761	Syao.g_00400	Prah.g_00944
OG0001762	Syao.g_00809	Prah.g_00834
OG0001763	Syao.g_00821	Prah.g_00822, Prah.g_00823
OG0001764	Syao.g_00565	Prah.g_00748
OG0001766	Syao.g_02036	Prah.g_02161
OG0001768	Syao.g_02533	Prah.g_02342
OG0001783	Syao.g_01952	Prah.g_00153
OG0001784	Syao.g_02662	Prah.g_01871
OG0001785	Syao.g_01362	Prah.g_01752, Prah.g_01753
OG0001786	Syao.g_01584	Prah.g_01646
OG0001787	Syao.g_01411	Prah.g_01502
OG0001788	Syao.g_01414	Prah.g_01499
OG0001789	Syao.g_01434	Prah.g_01363
OG0001790	Syao.g_00134	Prah.g_01334
OG0001791	Syao.g_01522	Prah.g_01309
OG0001792	Syao.g_00275	Prah.g_01274
OG0001794	Syao.g_00464	Prah.g_01129
OG0001796	Syao.g_00440	Prah.g_00847
OG0001797	Syao.g_00698	Prah.g_00775
OG0001798	Syao.g_01332	Prah.g_00520
OG0001799	Syao.g_00913	Prah.g_00479
OG0001800	Syao.g_01529	Prah.g_00429
OG0001801	Syao.g_01535	Prah.g_00422
OG0001803	Syao.g_01615	Prah.g_00236
OG0001804	Syao.g_01718	Prah.g_00207
OG0001805	Syao.g_01352	Prah.g_02088
OG0001806	Syao.g_02074	Prah.g_02125
OG0001808	Syao.g_01964	Prah.g_02226
OG0001811	Syao.g_02525	Prah.g_02325
OG0001812	Syao.g_02427	Prah.g_02481
OG0001813	Syao.g_02360	Prah.g_02535
OG0001814	Syao.g_02344	Prah.g_02590
OG0001815	Syao.g_00732	Prah.g_02599
OG0001816	Syao.g_00952	Prah.g_00554
OG0001837	Syao.g_02388	Prah.g_02406
OG0001838	Syao.g_02153	Prah.g_00009
OG0001839	Syao.g_02233	Prah.g_00039
OG0001840	Syao.g_02216	Prah.g_00056
OG0001841	Syao.g_02209	Prah.g_00064
OG0001843	Syao.g_02143	Prah.g_00159
OG0001844	Syao.g_02142	Prah.g_00160
OG0001845	Syao.g_02140	Prah.g_00162
OG0001846	Syao.g_02577	Prah.g_00184
OG0001847	Syao.g_02575	Prah.g_00186
OG0001848	Syao.g_02571	Prah.g_00190
OG0001849	Syao.g_02648	Prah.g_01865
OG0001850	Syao.g_02634	Prah.g_01858
OG0001851	Syao.g_02627	Prah.g_01848
OG0001852	Syao.g_02626	Prah.g_01847
OG0001853	Syao.g_02619	Prah.g_01840
OG0001854	Syao.g_01703	Prah.g_01780
OG0001856	Syao.g_01580	Prah.g_01650
OG0001857	Syao.g_01583	Prah.g_01647
OG0001858	Syao.g_01608	Prah.g_01626
OG0001859	Syao.g_00046	Prah.g_01585
OG0001860	Syao.g_00032	Prah.g_01573
OG0001861	Syao.g_00119	Prah.g_01559
OG0001862	Syao.g_00107	Prah.g_01547
OG0001863	Syao.g_00101	Prah.g_01542
OG0001864	Syao.g_01420	Prah.g_01487
OG0001865	Syao.g_01030	Prah.g_01420
OG0001866	Syao.g_01058	Prah.g_01395
OG0001867	Syao.g_01056	Prah.g_01386
OG0001868	Syao.g_01468	Prah.g_01366
OG0001869	Syao.g_00129	Prah.g_01327
OG0001870	Syao.g_00215	Prah.g_01319
OG0001871	Syao.g_00207	Prah.g_01314
OG0001872	Syao.g_00269	Prah.g_01281
OG0001873	Syao.g_00173	Prah.g_01260
OG0001874	Syao.g_00176	Prah.g_01241
OG0001877	Syao.g_00627	Prah.g_00979
OG0001878	Syao.g_00805	Prah.g_00838
OG0001879	Syao.g_00811	Prah.g_00831
OG0001880	Syao.g_00671	Prah.g_00799
OG0001881	Syao.g_00672	Prah.g_00798
OG0001882	Syao.g_00695	Prah.g_00778
OG0001883	Syao.g_00713	Prah.g_00774
OG0001884	Syao.g_00637	Prah.g_00764
OG0001885	Syao.g_00586	Prah.g_00753
OG0001886	Syao.g_00564	Prah.g_00749
OG0001887	Syao.g_00200	Prah.g_00723
OG0001888	Syao.g_00989	Prah.g_00682
OG0001889	Syao.g_00772	Prah.g_00653
OG0001890	Syao.g_00533	Prah.g_00590
OG0001891	Syao.g_00528	Prah.g_00586
OG0001892	Syao.g_00610	Prah.g_00573
OG0001893	Syao.g_01331	Prah.g_00519
OG0001894	Syao.g_00893	Prah.g_00502
OG0001895	Syao.g_01532	Prah.g_00426
OG0001896	Syao.g_01729	Prah.g_00220
OG0001897	Syao.g_01867	Prah.g_01931
OG0001898	Syao.g_01883	Prah.g_01947
OG0001899	Syao.g_01816	Prah.g_02006
OG0001900	Syao.g_02090	Prah.g_02109
OG0001901	Syao.g_02089	Prah.g_02110
OG0001902	Syao.g_02057	Prah.g_02141
OG0001903	Syao.g_02048	Prah.g_02150
OG0001904	Syao.g_01971	Prah.g_02220
OG0001905	Syao.g_01961	Prah.g_02228
OG0001906	Syao.g_02544	Prah.g_02256
OG0001908	Syao.g_02521	Prah.g_02319
OG0001909	Syao.g_02531	Prah.g_02340
OG0001910	Syao.g_02393	Prah.g_02401
OG0001912	Syao.g_02446	Prah.g_02500
OG0001913	Syao.g_02448	Prah.g_02502
OG0001914	Syao.g_01430	Prah.g_02529, Prah.g_02530
OG0001915	Syao.g_02195	Prah.g_01199
OG0001929	Syao.g_02202	Prah.g_00072
OG0001932	Syao.g_02145	Prah.g_00157
OG0001933	Syao.g_02587	Prah.g_01900
OG0001934	Syao.g_02674	Prah.g_01885
OG0001935	Syao.g_02624	Prah.g_01845
OG0001936	Syao.g_01296	Prah.g_01813
OG0001937	Syao.g_01595	Prah.g_01638
OG0001938	Syao.g_00030	Prah.g_01571
OG0001939	Syao.g_01025	Prah.g_01477
OG0001940	Syao.g_01046	Prah.g_01436
OG0001941	Syao.g_01453	Prah.g_01371
OG0001943	Syao.g_00219	Prah.g_01308
OG0001944	Syao.g_00203	Prah.g_01207
OG0001946	Syao.g_00622	Prah.g_00984
OG0001947	Syao.g_02380	Prah.g_00900
OG0001948	Syao.g_00819	Prah.g_00825
OG0001949	Syao.g_00662	Prah.g_00809
OG0001950	Syao.g_00664	Prah.g_00807
OG0001951	Syao.g_00673	Prah.g_00797
OG0001952	Syao.g_00696	Prah.g_00777
OG0001953	Syao.g_00697	Prah.g_00776
OG0001954	Syao.g_00921	Prah.g_00626
OG0001955	Syao.g_00609	Prah.g_00583
OG0001956	Syao.g_01376	Prah.g_00565
OG0001957	Syao.g_01326	Prah.g_00514
OG0001958	Syao.g_00931	Prah.g_00458
OG0001960	Syao.g_00094	Prah.g_00330, Prah.g_00329
OG0001961	Syao.g_02687	Prah.g_00307
OG0001964	Syao.g_01926	Prah.g_02057
OG0001966	Syao.g_02095	Prah.g_02104
OG0001967	Syao.g_02093	Prah.g_02106
OG0001968	Syao.g_02092	Prah.g_02107
OG0001969	Syao.g_02029	Prah.g_02169
OG0001970	Syao.g_02546	Prah.g_02258
OG0001971	Syao.g_02529	Prah.g_02338
OG0001972	Syao.g_02405	Prah.g_02389
OG0001973	Syao.g_02415	Prah.g_02473
OG0001974	Syao.g_00320	Prah.g_02487
OG0001975	Syao.g_01429	Prah.g_02528
OG0001976	Syao.g_01319	Prah.g_02531
OG0001996	Syao.g_02237	Prah.g_00035
OG0001998	Syao.g_01370	Prah.g_01748
OG0001999	Syao.g_01650	Prah.g_01721
OG0002000	Syao.g_01390	Prah.g_01520
OG0002002	Syao.g_00270	Prah.g_01280
OG0002003	Syao.g_01337	Prah.g_00976
OG0002004	Syao.g_01556	Prah.g_00966
OG0002008	Syao.g_00807	Prah.g_00836
OG0002009	Syao.g_00980	Prah.g_00704
OG0002010	Syao.g_00074	Prah.g_00373
OG0002011	Syao.g_00258	Prah.g_00211
OG0002012	Syao.g_00150	Prah.g_01974
OG0002013	Syao.g_02640	Prah.g_02189
OG0002015	Syao.g_01091	Prah.g_02215
OG0002016	Syao.g_02386	Prah.g_02408
OG0002017	Syao.g_02281	Prah.g_02545
OG0002018	Syao.g_02309	Prah.g_02570
OG0002038	Syao.g_00204	Prah.g_01312
OG0002039	Syao.g_00189	Prah.g_01300
OG0002040	Syao.g_00187	Prah.g_01299
OG0002042	Syao.g_00668	Prah.g_00802
OG0002043	Syao.g_00645	Prah.g_00757
OG0002044	Syao.g_00793	Prah.g_00607
OG0002046	Syao.g_02693	Prah.g_00302
OG0002047	Syao.g_01714	Prah.g_00203
OG0002048	Syao.g_01855	Prah.g_01967
OG0002049	Syao.g_01932	Prah.g_02049
OG0002050	Syao.g_02083	Prah.g_02116
OG0002051	Syao.g_02517	Prah.g_02317
OG0002113	Syao.g_02232	Prah.g_00040
OG0002114	Syao.g_01360	Prah.g_01747
OG0002115	Syao.g_01565	Prah.g_01669
OG0002117	Syao.g_00196	Prah.g_01306
OG0002118	Syao.g_00230	Prah.g_01269
OG0002120	Syao.g_00601	Prah.g_01197
OG0002122	Syao.g_01336	Prah.g_00975
OG0002123	Syao.g_00490	Prah.g_00883
OG0002124	Syao.g_00527	Prah.g_00585
OG0002128	Syao.g_01425	Prah.g_02527
OG0002129	Syao.g_01516	Prah.g_00392
OG0002130	Syao.g_01435	Prah.g_01362
OG0002154	Syao.g_00867	Prah.g_02249
OG0002159	Syao.g_02665	Prah.g_00138
OG0002160	Syao.g_01628	Prah.g_01792
OG0002166	Syao.g_00922, Syao.g_00199	Prah.g_00971
OG0002168	Syao.g_02381	Prah.g_00901
OG0002169	Syao.g_01713	Prah.g_00202
OG0002172	Syao.g_02390	Prah.g_02404
OG0002173	Syao.g_02475	Prah.g_02416
OG0002174	Syao.g_02282	Prah.g_02546
OG0002229	Syao.g_02126	Prah.g_00113
OG0002231	Syao.g_00877	Prah.g_00961
OG0002234	Syao.g_00145	Prah.g_00889
OG0002235	Syao.g_00737	Prah.g_00690
OG0002239	Syao.g_01405	Prah.g_00355
OG0002245	Syao.g_00703	Prah.g_00210
OG0002280	Syao.g_01400	Prah.g_01511
OG0002285	Syao.g_00632	Prah.g_00769
OG0002289	Syao.g_02696	Prah.g_00301
OG0002292	Syao.g_02539	Prah.g_02351
OG0002330	Syao.g_00329	Prah.g_01018
OG0002341	Syao.g_02416	Prah.g_02474, Prah.g_02465
OG0002342	Syao.g_00596, Syao.g_00582	Prah.g_01006, Prah.g_00274, Prah.g_00934
OG0002343	Syao.g_02113	Prah.g_02081
OG0002382	Syao.g_00117	Prah.g_01557
OG0002386	Syao.g_00798	Prah.g_00441
OG0002430	Syao.g_01485	Prah.g_01507
OG0002431	Syao.g_01484	Prah.g_01508
OG0002440	Syao.g_01351	Prah.g_00854
OG0002443	Syao.g_00395	Prah.g_00488
OG0002452	Syao.g_02307	Prah.g_02567
OG0002494	Syao.g_01034	Prah.g_01611
OG0002566	Syao.g_01011	Prah.g_01708
OG0002567	Syao.g_01301	Prah.g_01506
OG0002572	Syao.g_01458, Syao.g_00394	Prah.g_00533
OG0002577	Syao.g_01005	Prah.g_00249
OG0002633	Syao.g_01366	Prah.g_01819
OG0002634	Syao.g_01706	Prah.g_01776
OG0002637	Syao.g_01023	Prah.g_01186
OG0002644	Syao.g_00903	Prah.g_00492
OG0002645	Syao.g_00904	Prah.g_00491
OG0002647	Syao.g_02417	Prah.g_02475
OG0002648	Syao.g_01409	Prah.g_02482
OG0002649	Syao.g_01408	Prah.g_02483
OG0002650	Syao.g_01407	Prah.g_02484
OG0002712	Syao.g_00905	Prah.g_00490
OG0002713	Syao.g_00906	Prah.g_00487
OG0002797	Syao.g_00380	Prah.g_01680
OG0002906	Syao.g_00206	Prah.g_01204
OG0003203	Syao.g_01555	Prah.g_00246
OG0003216	Syao.g_02127	Prah.g_00114
OG0003378	Syao.g_01313	Prah.g_01608
OG0003379	Syao.g_00880	Prah.g_01483
OG0003385	Syao.g_00373	Prah.g_01036
OG0003407	Syao.g_01124	Prah.g_02328, Prah.g_02329
OG0003716	Syao.g_01388	Prah.g_02455
OG0003786	Syao.g_01119	Prah.g_02327
OG0004136	Syao.g_01126	Prah.g_02330
OG0004137	Syao.g_01127	Prah.g_02331
OG0004602	Syao.g_00361	Prah.g_01138
