Orthogroup	Syao	Prbl
OG0001133	Syao.g_01333	Prbl.g_01621
OG0001134	Syao.g_01428	Prbl.g_02204
OG0001135	Syao.g_01424	Prbl.g_02202
OG0001136	Syao.g_00126	Prbl.g_02082
OG0001137	Syao.g_00194	Prbl.g_02102
OG0001138	Syao.g_00227	Prbl.g_01118
OG0001139	Syao.g_00225	Prbl.g_01116
OG0001140	Syao.g_00224	Prbl.g_01115
OG0001141	Syao.g_00254	Prbl.g_01114
OG0001142	Syao.g_00253	Prbl.g_01113
OG0001143	Syao.g_00243	Prbl.g_01376
OG0001144	Syao.g_00276	Prbl.g_02580
OG0001145	Syao.g_01446	Prbl.g_01711
OG0001146	Syao.g_01455	Prbl.g_01727
OG0001147	Syao.g_00095	Prbl.g_01333
OG0001148	Syao.g_00038	Prbl.g_00501
OG0001149	Syao.g_00039	Prbl.g_00500
OG0001150	Syao.g_00040	Prbl.g_00499
OG0001151	Syao.g_02706	Prbl.g_00487
OG0001152	Syao.g_02707	Prbl.g_00486
OG0001153	Syao.g_00083	Prbl.g_00704
OG0001154	Syao.g_00084	Prbl.g_00705
OG0001155	Syao.g_01747	Prbl.g_00454
OG0001156	Syao.g_01744	Prbl.g_00451
OG0001157	Syao.g_01743	Prbl.g_01604
OG0001158	Syao.g_01742	Prbl.g_00450
OG0001159	Syao.g_01741	Prbl.g_00449
OG0001160	Syao.g_01579	Prbl.g_00420
OG0001161	Syao.g_02373	Prbl.g_01601
OG0001162	Syao.g_02650	Prbl.g_00048
OG0001163	Syao.g_01571	Prbl.g_00406
OG0001164	Syao.g_01564	Prbl.g_00401
OG0001165	Syao.g_01559	Prbl.g_00398
OG0001166	Syao.g_01673	Prbl.g_00371
OG0001167	Syao.g_01006	Prbl.g_00350
OG0001168	Syao.g_01648	Prbl.g_00348
OG0001169	Syao.g_01646	Prbl.g_00346
OG0001170	Syao.g_01644	Prbl.g_00344
OG0001171	Syao.g_01632	Prbl.g_00334
OG0001173	Syao.g_01915	Prbl.g_01062
OG0001174	Syao.g_01923	Prbl.g_01054
OG0001175	Syao.g_01924	Prbl.g_01053
OG0001176	Syao.g_01799	Prbl.g_00953
OG0001177	Syao.g_01802	Prbl.g_00951
OG0001179	Syao.g_01768	Prbl.g_00982
OG0001180	Syao.g_01833	Prbl.g_01134
OG0001181	Syao.g_01829	Prbl.g_01138
OG0001182	Syao.g_01820	Prbl.g_01147
OG0001183	Syao.g_01851	Prbl.g_01175
OG0001184	Syao.g_02264	Prbl.g_00848
OG0001185	Syao.g_02147	Prbl.g_01291
OG0001186	Syao.g_02173	Prbl.g_02026
OG0001187	Syao.g_02171	Prbl.g_02022
OG0001188	Syao.g_02169	Prbl.g_02018
OG0001189	Syao.g_02215	Prbl.g_01996
OG0001190	Syao.g_02436	Prbl.g_02239
OG0001191	Syao.g_02449	Prbl.g_02226
OG0001192	Syao.g_02367	Prbl.g_02219
OG0001193	Syao.g_02284	Prbl.g_02181
OG0001194	Syao.g_02285	Prbl.g_02175
OG0001195	Syao.g_02286	Prbl.g_02174
OG0001196	Syao.g_02341	Prbl.g_02138
OG0001197	Syao.g_02343	Prbl.g_02136
OG0001198	Syao.g_02158	Prbl.g_02124
OG0001199	Syao.g_02623	Prbl.g_00602
OG0001200	Syao.g_02625	Prbl.g_00600
OG0001201	Syao.g_02601	Prbl.g_00551
OG0001202	Syao.g_02461	Prbl.g_00095
OG0001203	Syao.g_00296, Syao.g_01705	Prbl.g_00197
OG0001204	Syao.g_02117	Prbl.g_02667
OG0001205	Syao.g_01620	Prbl.g_00642
OG0001206	Syao.g_02701, Syao.g_02702	Prbl.g_01363
OG0001207	Syao.g_00035	Prbl.g_00503
OG0001208	Syao.g_00026	Prbl.g_00513
OG0001209	Syao.g_01415	Prbl.g_00763
OG0001210	Syao.g_00882	Prbl.g_00751
OG0001211	Syao.g_00861	Prbl.g_01884
OG0001212	Syao.g_01001	Prbl.g_01765
OG0001213	Syao.g_01322	Prbl.g_01631
OG0001214	Syao.g_00896	Prbl.g_01641
OG0001215	Syao.g_00700	Prbl.g_01858
OG0001216	Syao.g_00492	Prbl.g_02564
OG0001218	Syao.g_00092	Prbl.g_00716
OG0001219	Syao.g_00651	Prbl.g_02435
OG0001220	Syao.g_00393	Prbl.g_01567
OG0001221	Syao.g_01657	Prbl.g_02383
OG0001222	Syao.g_00687	Prbl.g_02210
OG0001223	Syao.g_00820	Prbl.g_02503
OG0001224	Syao.g_00427	Prbl.g_00931
OG0001226	Syao.g_02633	Prbl.g_01704
OG0001227	Syao.g_01047	Prbl.g_00472
OG0001228	Syao.g_02256	Prbl.g_02585
OG0001229	Syao.g_00220	Prbl.g_00409
OG0001230	Syao.g_01503	Prbl.g_00252
OG0001231	Syao.g_02254	Prbl.g_01957
OG0001232	Syao.g_01664	Prbl.g_00366
OG0001233	Syao.g_01643	Prbl.g_00343
OG0001234	Syao.g_02035	Prbl.g_01050
OG0001235	Syao.g_01863	Prbl.g_00948
OG0001236	Syao.g_02261	Prbl.g_00852
OG0001237	Syao.g_02265	Prbl.g_00845
OG0001238	Syao.g_02451	Prbl.g_02225
OG0001239	Syao.g_02620	Prbl.g_00605
OG0001240	Syao.g_02669	Prbl.g_00568
OG0001242	Syao.g_02576	Prbl.g_01322
OG0001243	Syao.g_02584	Prbl.g_00828
OG0001245	Syao.g_00362	Prbl.g_01693
OG0001247	Syao.g_00390	Prbl.g_02295
OG0001249	Syao.g_01882	Prbl.g_01195
OG0001250	Syao.g_00556	Prbl.g_01546
OG0001252	Syao.g_00507	Prbl.g_00936
OG0001253	Syao.g_01220	Prbl.g_01686
OG0001254	Syao.g_01426	Prbl.g_02203
OG0001255	Syao.g_00920	Prbl.g_00036
OG0001258	Syao.g_01561	Prbl.g_00400
OG0001259	Syao.g_01645	Prbl.g_00345
OG0001260	Syao.g_01623	Prbl.g_00315
OG0001261	Syao.g_01814	Prbl.g_00991
OG0001262	Syao.g_02213	Prbl.g_01999
OG0001263	Syao.g_02541	Prbl.g_00826
OG0001265	Syao.g_02574	Prbl.g_01324
OG0001266	Syao.g_02465	Prbl.g_00099
OG0001267	Syao.g_02063	Prbl.g_01453
OG0001268	Syao.g_01871	Prbl.g_01207
OG0001270	Syao.g_01733	Prbl.g_00654
OG0001271	Syao.g_02685	Prbl.g_01343
OG0001272	Syao.g_00120	Prbl.g_00517
OG0001274	Syao.g_02401	Prbl.g_01263
OG0001275	Syao.g_00806	Prbl.g_02518
OG0001276	Syao.g_00450	Prbl.g_02535
OG0001277	Syao.g_01334	Prbl.g_02152
OG0001278	Syao.g_00265	Prbl.g_02592
OG0001279	Syao.g_01528	Prbl.g_00156
OG0001281	Syao.g_01454	Prbl.g_01728
OG0001283	Syao.g_02335	Prbl.g_02143
OG0001285	Syao.g_01010	Prbl.g_00362
OG0001286	Syao.g_01835	Prbl.g_01132
OG0001288	Syao.g_02187	Prbl.g_02059
OG0001291	Syao.g_02551	Prbl.g_00816
OG0001292	Syao.g_02111	Prbl.g_01512
OG0001293	Syao.g_02091	Prbl.g_01489
OG0001294	Syao.g_00948	Prbl.g_01393
OG0001295	Syao.g_00878	Prbl.g_00748
OG0001297	Syao.g_00159	Prbl.g_00793
OG0001298	Syao.g_01043	Prbl.g_01791
OG0001302	Syao.g_02711	Prbl.g_01930
OG0001303	Syao.g_00649	Prbl.g_02437
OG0001308	Syao.g_01500	Prbl.g_00224
OG0001310	Syao.g_01681	Prbl.g_00377
OG0001311	Syao.g_00452	Prbl.g_02537
OG0001312	Syao.g_00635	Prbl.g_02448
OG0001313	Syao.g_02692	Prbl.g_01354, Prbl.g_01355
OG0001319	Syao.g_02075	Prbl.g_01463
OG0001323	Syao.g_01392	Prbl.g_00784
OG0001326	Syao.g_02293	Prbl.g_02168
OG0001328	Syao.g_00198	Prbl.g_02390
OG0001329	Syao.g_00876	Prbl.g_01079
OG0001330	Syao.g_01444	Prbl.g_01712
OG0001331	Syao.g_00042	Prbl.g_00497
OG0001332	Syao.g_01244	Prbl.g_00466
OG0001333	Syao.g_01649	Prbl.g_00349
OG0001335	Syao.g_01913	Prbl.g_01180
OG0001336	Syao.g_02336	Prbl.g_02142
OG0001337	Syao.g_01893	Prbl.g_01189
OG0001340	Syao.g_01892	Prbl.g_01190
OG0001341	Syao.g_00602	Prbl.g_02285
OG0001347	Syao.g_02725	Prbl.g_02051, Prbl.g_01002
OG0001351	Syao.g_00060	Prbl.g_00624
OG0001353	Syao.g_00439	Prbl.g_01537
OG0001354	Syao.g_00833	Prbl.g_02494
OG0001357	Syao.g_00369	Prbl.g_00628
OG0001358	Syao.g_01343	Prbl.g_01615
OG0001360	Syao.g_00177	Prbl.g_01104
OG0001361	Syao.g_00182	Prbl.g_00182
OG0001365	Syao.g_02441	Prbl.g_02234
OG0001366	Syao.g_01670	Prbl.g_00368
OG0001367	Syao.g_00006, Syao.g_00579	Prbl.g_00740, Prbl.g_02178, Prbl.g_00261, Prbl.g_00746, Prbl.g_00106, Prbl.g_00265, Prbl.g_00064
OG0001369	Syao.g_02668	Prbl.g_00569
OG0001371	Syao.g_02638	Prbl.g_01915
OG0001372	Syao.g_00368	Prbl.g_01943
OG0001373	Syao.g_02292	Prbl.g_02169
OG0001374	Syao.g_02300	Prbl.g_02161
OG0001376	Syao.g_00617	Prbl.g_02216
OG0001377	Syao.g_00618	Prbl.g_02217
OG0001378	Syao.g_01732	Prbl.g_00661
OG0001379	Syao.g_01441	Prbl.g_01714
OG0001380	Syao.g_00360	Prbl.g_01572
OG0001382	Syao.g_00766	Prbl.g_02571
OG0001383	Syao.g_00885	Prbl.g_00191
OG0001383	Syao.g_01291	Prbl.g_00190
OG0001385	Syao.g_02288	Prbl.g_02172
OG0001386	Syao.g_02289	Prbl.g_02171
OG0001387	Syao.g_02290	Prbl.g_02170
OG0001388	Syao.g_02294	Prbl.g_02167
OG0001389	Syao.g_02295	Prbl.g_02166
OG0001390	Syao.g_02296	Prbl.g_02165
OG0001391	Syao.g_02297	Prbl.g_02164
OG0001392	Syao.g_02298	Prbl.g_02163
OG0001393	Syao.g_02299	Prbl.g_02162
OG0001394	Syao.g_00983	Prbl.g_02366
OG0001395	Syao.g_00470	Prbl.g_02548
OG0001396	Syao.g_02726	Prbl.g_02050
OG0001398	Syao.g_02641	Prbl.g_01692
OG0001399	Syao.g_01861	Prbl.g_01164, Prbl.g_01151
OG0001401	Syao.g_00434	Prbl.g_01541
OG0001402	Syao.g_01338	Prbl.g_01620
OG0001403	Syao.g_02235	Prbl.g_01976
OG0001405	Syao.g_01911	Prbl.g_01182
OG0001406	Syao.g_00616	Prbl.g_02215
OG0001412	Syao.g_02122	Prbl.g_01003
OG0001415	Syao.g_00999	Prbl.g_01770
OG0001416	Syao.g_01223	Prbl.g_01725
OG0001418	Syao.g_00212	Prbl.g_01046
OG0001422	Syao.g_00284	Prbl.g_01370
OG0001423	Syao.g_00722	Prbl.g_02629, Prbl.g_00738
OG0001425	Syao.g_02366	Prbl.g_02222
OG0001426	Syao.g_00517	Prbl.g_00480
OG0001434	Syao.g_00988	Prbl.g_02362
OG0001435	Syao.g_00961	Prbl.g_02411
OG0001436	Syao.g_01990	Prbl.g_00872
OG0001437	Syao.g_00998	Prbl.g_01769
OG0001438	Syao.g_02049	Prbl.g_01438
OG0001441	Syao.g_01394	Prbl.g_00782
OG0001442	Syao.g_00738	Prbl.g_02358
OG0001443	Syao.g_02369	Prbl.g_00408
OG0001444	Syao.g_02664	Prbl.g_01234
OG0001449	Syao.g_01691	Prbl.g_01940
OG0001461	Syao.g_00788	Prbl.g_00620
OG0001462	Syao.g_02228	Prbl.g_01983
OG0001470	Syao.g_02175	Prbl.g_02028
OG0001475	Syao.g_02177	Prbl.g_02030
OG0001476	Syao.g_00324	Prbl.g_02095
OG0001477	Syao.g_00408	Prbl.g_00017
OG0001479	Syao.g_01873	Prbl.g_01205
OG0001487	Syao.g_00091	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syao.g_00190	Prbl.g_02106
OG0001489	Syao.g_01823	Prbl.g_01143
OG0001495	Syao.g_01803	Prbl.g_00950
OG0001496	Syao.g_00410	Prbl.g_00013
OG0001497	Syao.g_00409	Prbl.g_00016
OG0001498	Syao.g_01717	Prbl.g_02675
OG0001508	Syao.g_02174	Prbl.g_02027
OG0001509	Syao.g_02727	Prbl.g_02046, Prbl.g_02048, Prbl.g_01299
OG0001510	Syao.g_01944	Prbl.g_02635
OG0001511	Syao.g_02593	Prbl.g_00544
OG0001512	Syao.g_01707	Prbl.g_00195
OG0001513	Syao.g_02457	Prbl.g_01706
OG0001514	Syao.g_00411	Prbl.g_00012
OG0001515	Syao.g_00626	Prbl.g_01865
OG0001516	Syao.g_00939	Prbl.g_01402
OG0001517	Syao.g_01876	Prbl.g_01202
OG0001518	Syao.g_02365	Prbl.g_02223
OG0001519	Syao.g_02371	Prbl.g_02212
OG0001525	Syao.g_00881	Prbl.g_01807
OG0001527	Syao.g_00846	Prbl.g_01898
OG0001528	Syao.g_02176	Prbl.g_02024
OG0001529	Syao.g_02222	Prbl.g_01989
OG0001530	Syao.g_02591	Prbl.g_00546
OG0001532	Syao.g_00226	Prbl.g_01117
OG0001533	Syao.g_01731	Prbl.g_00662, Prbl.g_01699
OG0001534	Syao.g_00467	Prbl.g_02545
OG0001535	Syao.g_00448	Prbl.g_02533
OG0001536	Syao.g_00679	Prbl.g_02474
OG0001537	Syao.g_00977	Prbl.g_02374
OG0001538	Syao.g_00761	Prbl.g_02330
OG0001539	Syao.g_00956	Prbl.g_01587
OG0001540	Syao.g_02543	Prbl.g_00824
OG0001541	Syao.g_02518	Prbl.g_00267
OG0001542	Syao.g_02527	Prbl.g_00073
OG0001543	Syao.g_02382	Prbl.g_01241
OG0001544	Syao.g_02370	Prbl.g_02213
OG0001545	Syao.g_02312	Prbl.g_02153
OG0001553	Syao.g_01510	Prbl.g_00245
OG0001558	Syao.g_02251	Prbl.g_01960
OG0001559	Syao.g_02590	Prbl.g_00547
OG0001560	Syao.g_02595	Prbl.g_00560
OG0001561	Syao.g_00454	Prbl.g_02539
OG0001562	Syao.g_00795	Prbl.g_02525
OG0001563	Syao.g_01841	Prbl.g_00999
OG0001572	Syao.g_00721	Prbl.g_01025
OG0001574	Syao.g_00848	Prbl.g_01896
OG0001575	Syao.g_00843	Prbl.g_01901
OG0001576	Syao.g_01474	Prbl.g_01737
OG0001577	Syao.g_00128	Prbl.g_02080
OG0001579	Syao.g_01907	Prbl.g_01186
OG0001580	Syao.g_02425	Prbl.g_02250
OG0001588	Syao.g_01998	Prbl.g_00865
OG0001589	Syao.g_01639, Syao.g_01640	Prbl.g_00341
OG0001590	Syao.g_00889	Prbl.g_01565
OG0001591	Syao.g_00950	Prbl.g_01591
OG0001592	Syao.g_02426	Prbl.g_02249
OG0001605	Syao.g_01284	Prbl.g_01084
OG0001614	Syao.g_02144	Prbl.g_01293
OG0001616	Syao.g_00174	Prbl.g_01380
OG0001617	Syao.g_01201	Prbl.g_00728
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Prbl.g_02557
OG0001619	Syao.g_00690	Prbl.g_02464
OG0001620	Syao.g_01864	Prbl.g_01215
OG0001621	Syao.g_02103	Prbl.g_01500
OG0001622	Syao.g_02334	Prbl.g_02144
OG0001627	Syao.g_01698	Prbl.g_00458
OG0001634	Syao.g_00945	Prbl.g_01396
OG0001635	Syao.g_02183	Prbl.g_01814
OG0001636	Syao.g_02229	Prbl.g_01982
OG0001637	Syao.g_01361	Prbl.g_00325
OG0001638	Syao.g_01684	Prbl.g_00379
OG0001640	Syao.g_00502	Prbl.g_00940
OG0001641	Syao.g_00816	Prbl.g_02507
OG0001642	Syao.g_00233	Prbl.g_01563
OG0001643	Syao.g_00899	Prbl.g_01644
OG0001652	Syao.g_02253	Prbl.g_01958
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Prbl.g_00571
OG0001654	Syao.g_01697	Prbl.g_00457
OG0001655	Syao.g_02660	Prbl.g_00136, Prbl.g_00680
OG0001656	Syao.g_01908	Prbl.g_01185
OG0001657	Syao.g_02491	Prbl.g_00292
OG0001658	Syao.g_02435	Prbl.g_02240
OG0001671	Syao.g_02387	Prbl.g_01248
OG0001672	Syao.g_02631	Prbl.g_00594
OG0001673	Syao.g_02713	Prbl.g_01921
OG0001675	Syao.g_00802, Syao.g_01175	Prbl.g_02522, Prbl.g_02524
OG0001676	Syao.g_01895	Prbl.g_01188
OG0001677	Syao.g_01850	Prbl.g_01176
OG0001680	Syao.g_01679	Prbl.g_01485
OG0001691	Syao.g_00729	Prbl.g_02422
OG0001692	Syao.g_01508	Prbl.g_00247
OG0001693	Syao.g_00389	Prbl.g_00682
OG0001694	Syao.g_02061	Prbl.g_01451
OG0001695	Syao.g_02308	Prbl.g_02158
OG0001702	Syao.g_02655	Prbl.g_00581
OG0001703	Syao.g_00034	Prbl.g_00504
OG0001712	Syao.g_00712	Prbl.g_02283
OG0001715	Syao.g_00278	Prbl.g_01675
OG0001728	Syao.g_02277	Prbl.g_02029
OG0001729	Syao.g_01711	Prbl.g_00189
OG0001730	Syao.g_01008	Prbl.g_02624
OG0001731	Syao.g_01603	Prbl.g_00442
OG0001732	Syao.g_02197, Syao.g_00232	Prbl.g_01373
OG0001734	Syao.g_00421, Syao.g_00418	Prbl.g_01561
OG0001735	Syao.g_00929	Prbl.g_01410
OG0001737	Syao.g_02042	Prbl.g_01433
OG0001738	Syao.g_02011	Prbl.g_00899
OG0001740	Syao.g_02310	Prbl.g_02155
OG0001748	Syao.g_02389	Prbl.g_01250
OG0001750	Syao.g_01324	Prbl.g_00573
OG0001751	Syao.g_02714	Prbl.g_01920
OG0001752	Syao.g_01694	Prbl.g_02621
OG0001753	Syao.g_01364	Prbl.g_00319
OG0001754	Syao.g_01363	Prbl.g_00322
OG0001755	Syao.g_00153	Prbl.g_00788
OG0001761	Syao.g_00400	Prbl.g_01826
OG0001762	Syao.g_00809	Prbl.g_02515
OG0001763	Syao.g_00821	Prbl.g_02502
OG0001764	Syao.g_00565	Prbl.g_02428
OG0001765	Syao.g_02679	Prbl.g_01598
OG0001766	Syao.g_02036	Prbl.g_01423
OG0001768	Syao.g_02533	Prbl.g_00080
OG0001783	Syao.g_01952	Prbl.g_01288
OG0001784	Syao.g_02662	Prbl.g_00578
OG0001785	Syao.g_01362	Prbl.g_00324, Prbl.g_00323
OG0001786	Syao.g_01584	Prbl.g_00426
OG0001787	Syao.g_01411	Prbl.g_00767
OG0001788	Syao.g_01414	Prbl.g_00764
OG0001789	Syao.g_01434	Prbl.g_01721
OG0001790	Syao.g_00134	Prbl.g_02073
OG0001791	Syao.g_01522	Prbl.g_02097
OG0001792	Syao.g_00275	Prbl.g_02581
OG0001794	Syao.g_00464	Prbl.g_02604
OG0001796	Syao.g_00440	Prbl.g_02527
OG0001797	Syao.g_00698	Prbl.g_02457
OG0001798	Syao.g_01332	Prbl.g_01622
OG0001799	Syao.g_00913	Prbl.g_01661
OG0001800	Syao.g_01529	Prbl.g_00159
OG0001801	Syao.g_01535	Prbl.g_00256
OG0001803	Syao.g_01615	Prbl.g_00646
OG0001804	Syao.g_01718	Prbl.g_02676
OG0001805	Syao.g_01352	Prbl.g_01507
OG0001806	Syao.g_02074	Prbl.g_01462
OG0001808	Syao.g_01964	Prbl.g_00860
OG0001811	Syao.g_02525	Prbl.g_00070
OG0001812	Syao.g_02427	Prbl.g_02248
OG0001813	Syao.g_02360	Prbl.g_02193
OG0001814	Syao.g_02344	Prbl.g_02135
OG0001815	Syao.g_00732	Prbl.g_02126
OG0001837	Syao.g_02388	Prbl.g_01249
OG0001838	Syao.g_02153	Prbl.g_02113
OG0001839	Syao.g_02233	Prbl.g_01978
OG0001840	Syao.g_02216	Prbl.g_01995
OG0001841	Syao.g_02209	Prbl.g_02003
OG0001843	Syao.g_02143	Prbl.g_01294
OG0001844	Syao.g_02142	Prbl.g_01295
OG0001845	Syao.g_02140	Prbl.g_01301
OG0001846	Syao.g_02577	Prbl.g_01321
OG0001847	Syao.g_02575	Prbl.g_01323
OG0001848	Syao.g_02571	Prbl.g_01327
OG0001849	Syao.g_02648	Prbl.g_00586
OG0001850	Syao.g_02634	Prbl.g_00593
OG0001851	Syao.g_02627	Prbl.g_00598
OG0001852	Syao.g_02626	Prbl.g_00599
OG0001853	Syao.g_02619	Prbl.g_00606
OG0001854	Syao.g_01703	Prbl.g_01924
OG0001856	Syao.g_01580	Prbl.g_00421
OG0001857	Syao.g_01583	Prbl.g_00424
OG0001858	Syao.g_01608	Prbl.g_00445
OG0001859	Syao.g_00046	Prbl.g_00493
OG0001860	Syao.g_00032	Prbl.g_00505
OG0001861	Syao.g_00119	Prbl.g_00518
OG0001862	Syao.g_00107	Prbl.g_00530
OG0001863	Syao.g_00101	Prbl.g_00535
OG0001864	Syao.g_01420	Prbl.g_00753
OG0001865	Syao.g_01030	Prbl.g_01778
OG0001866	Syao.g_01058	Prbl.g_01753
OG0001867	Syao.g_01056	Prbl.g_01743
OG0001868	Syao.g_01468	Prbl.g_01724
OG0001869	Syao.g_00129	Prbl.g_02079
OG0001870	Syao.g_00215	Prbl.g_02087
OG0001871	Syao.g_00207	Prbl.g_02092
OG0001872	Syao.g_00269	Prbl.g_02588
OG0001873	Syao.g_00173	Prbl.g_01381
OG0001874	Syao.g_00176	Prbl.g_01105
OG0001877	Syao.g_00627	Prbl.g_01866
OG0001878	Syao.g_00805	Prbl.g_02519
OG0001879	Syao.g_00811	Prbl.g_02511
OG0001880	Syao.g_00671	Prbl.g_02481
OG0001881	Syao.g_00672	Prbl.g_02480
OG0001882	Syao.g_00695	Prbl.g_02460
OG0001883	Syao.g_00713	Prbl.g_02455
OG0001884	Syao.g_00637	Prbl.g_02446
OG0001885	Syao.g_00586	Prbl.g_02433
OG0001886	Syao.g_00564	Prbl.g_02429
OG0001887	Syao.g_00200	Prbl.g_02391
OG0001888	Syao.g_00989	Prbl.g_02349
OG0001889	Syao.g_00772	Prbl.g_02321
OG0001890	Syao.g_00533	Prbl.g_01553
OG0001891	Syao.g_00528	Prbl.g_01557
OG0001892	Syao.g_00610	Prbl.g_01570
OG0001893	Syao.g_01331	Prbl.g_01623
OG0001894	Syao.g_00893	Prbl.g_01638
OG0001895	Syao.g_01532	Prbl.g_00162
OG0001896	Syao.g_01729	Prbl.g_00664
OG0001897	Syao.g_01867	Prbl.g_01209
OG0001898	Syao.g_01883	Prbl.g_01193
OG0001899	Syao.g_01816	Prbl.g_00989
OG0001900	Syao.g_02090	Prbl.g_01488
OG0001901	Syao.g_02089	Prbl.g_01487
OG0001902	Syao.g_02057	Prbl.g_01446
OG0001903	Syao.g_02048	Prbl.g_01437
OG0001904	Syao.g_01971	Prbl.g_00868
OG0001905	Syao.g_01961	Prbl.g_00858
OG0001906	Syao.g_02544	Prbl.g_00823
OG0001908	Syao.g_02521	Prbl.g_00266
OG0001909	Syao.g_02531	Prbl.g_00078
OG0001910	Syao.g_02393	Prbl.g_01254
OG0001912	Syao.g_02446	Prbl.g_02229
OG0001913	Syao.g_02448	Prbl.g_02227
OG0001914	Syao.g_01430	Prbl.g_02199
OG0001929	Syao.g_02202	Prbl.g_02010
OG0001932	Syao.g_02145	Prbl.g_01292
OG0001933	Syao.g_02587	Prbl.g_00549
OG0001934	Syao.g_02674	Prbl.g_00564
OG0001935	Syao.g_02624	Prbl.g_00601
OG0001936	Syao.g_01296	Prbl.g_01944
OG0001937	Syao.g_01595	Prbl.g_00434
OG0001938	Syao.g_00030	Prbl.g_00507
OG0001939	Syao.g_01025	Prbl.g_02648
OG0001940	Syao.g_01046	Prbl.g_01792
OG0001941	Syao.g_01453	Prbl.g_01729
OG0001943	Syao.g_00219	Prbl.g_02098
OG0001944	Syao.g_00203	Prbl.g_01070
OG0001946	Syao.g_00622	Prbl.g_01871
OG0001947	Syao.g_02380	Prbl.g_00942
OG0001948	Syao.g_00819	Prbl.g_02504
OG0001949	Syao.g_00662	Prbl.g_02490
OG0001950	Syao.g_00664	Prbl.g_02488
OG0001951	Syao.g_00673	Prbl.g_02479
OG0001952	Syao.g_00696	Prbl.g_02459
OG0001953	Syao.g_00697	Prbl.g_02458
OG0001955	Syao.g_00609	Prbl.g_01560
OG0001956	Syao.g_01376	Prbl.g_01578
OG0001957	Syao.g_01326	Prbl.g_01628
OG0001958	Syao.g_00931	Prbl.g_01407
OG0001960	Syao.g_00094	Prbl.g_00721
OG0001961	Syao.g_02687	Prbl.g_01345
OG0001964	Syao.g_01926	Prbl.g_01052
OG0001966	Syao.g_02095	Prbl.g_01493
OG0001967	Syao.g_02093	Prbl.g_01491
OG0001968	Syao.g_02092	Prbl.g_01490
OG0001969	Syao.g_02029	Prbl.g_01418
OG0001970	Syao.g_02546	Prbl.g_00821
OG0001971	Syao.g_02529	Prbl.g_00076
OG0001972	Syao.g_02405	Prbl.g_01267
OG0001973	Syao.g_02415	Prbl.g_02256
OG0001974	Syao.g_00320	Prbl.g_02242
OG0001975	Syao.g_01429	Prbl.g_02200
OG0001976	Syao.g_01319	Prbl.g_02198
OG0001996	Syao.g_02237	Prbl.g_01974
OG0001998	Syao.g_01370	Prbl.g_00328
OG0001999	Syao.g_01650	Prbl.g_00351
OG0002000	Syao.g_01390	Prbl.g_00786
OG0002001	Syao.g_02352	Prbl.g_00176
OG0002002	Syao.g_00270	Prbl.g_02587
OG0002003	Syao.g_01337	Prbl.g_01861
OG0002004	Syao.g_01556	Prbl.g_01848
OG0002008	Syao.g_00807	Prbl.g_02517
OG0002009	Syao.g_00980	Prbl.g_02371
OG0002010	Syao.g_00074	Prbl.g_00697
OG0002011	Syao.g_00258	Prbl.g_00683
OG0002012	Syao.g_00150	Prbl.g_00630, Prbl.g_01160
OG0002013	Syao.g_02640	Prbl.g_00895
OG0002015	Syao.g_01091	Prbl.g_00879
OG0002016	Syao.g_02386	Prbl.g_01247
OG0002017	Syao.g_02281	Prbl.g_02184
OG0002018	Syao.g_02309	Prbl.g_02156
OG0002035	Syao.g_01368, Syao.g_01369	Prbl.g_00002
OG0002038	Syao.g_00204	Prbl.g_02094
OG0002039	Syao.g_00189	Prbl.g_02107
OG0002040	Syao.g_00187	Prbl.g_00177
OG0002042	Syao.g_00668	Prbl.g_02484
OG0002043	Syao.g_00645	Prbl.g_02439
OG0002044	Syao.g_00793	Prbl.g_01536
OG0002046	Syao.g_02693	Prbl.g_01350
OG0002047	Syao.g_01714	Prbl.g_02672
OG0002048	Syao.g_01855	Prbl.g_01173
OG0002050	Syao.g_02083	Prbl.g_01471
OG0002051	Syao.g_02517	Prbl.g_00268
OG0002092	Syao.g_01357	Prbl.g_02369, Prbl.g_00425
OG0002111	Syao.g_00600	Prbl.g_02632
OG0002113	Syao.g_02232	Prbl.g_01979
OG0002114	Syao.g_01360	Prbl.g_00329
OG0002115	Syao.g_01565	Prbl.g_00402
OG0002117	Syao.g_00196	Prbl.g_02101
OG0002118	Syao.g_00230	Prbl.g_01371
OG0002120	Syao.g_00601	Prbl.g_01708
OG0002122	Syao.g_01336	Prbl.g_01860
OG0002124	Syao.g_00527	Prbl.g_01558
OG0002128	Syao.g_01425	Prbl.g_02201
OG0002130	Syao.g_01435	Prbl.g_01720
OG0002154	Syao.g_00867	Prbl.g_00829
OG0002159	Syao.g_02665	Prbl.g_01233
OG0002160	Syao.g_01628	Prbl.g_01910
OG0002166	Syao.g_00922, Syao.g_00199	Prbl.g_01856
OG0002168	Syao.g_02381	Prbl.g_00941
OG0002169	Syao.g_01713	Prbl.g_02671
OG0002172	Syao.g_02390	Prbl.g_01251
OG0002173	Syao.g_02475	Prbl.g_00125
OG0002174	Syao.g_02282	Prbl.g_02183
