Orthogroup	Syao	Syab
OG0001168	Syao.g_01648	Syab.g_02324
OG0001169	Syao.g_01646	Syab.g_02326
OG0001170	Syao.g_01644	Syab.g_02328
OG0001171	Syao.g_01632	Syab.g_02339
OG0001172	Syao.g_01914	Syab.g_00371
OG0001173	Syao.g_01915	Syab.g_00372
OG0001174	Syao.g_01923	Syab.g_00380
OG0001175	Syao.g_01924	Syab.g_00381
OG0001176	Syao.g_01799	Syab.g_00398
OG0001177	Syao.g_01802	Syab.g_00396
OG0001178	Syao.g_01541	Syab.g_02263
OG0001179	Syao.g_01768	Syab.g_00427
OG0001180	Syao.g_01833	Syab.g_00453
OG0001181	Syao.g_01829	Syab.g_00457
OG0001182	Syao.g_01820	Syab.g_00467
OG0001183	Syao.g_01851	Syab.g_00474
OG0001184	Syao.g_02264	Syab.g_00196
OG0001185	Syao.g_02147	Syab.g_00119
OG0001186	Syao.g_02173	Syab.g_00085
OG0001187	Syao.g_02171	Syab.g_00081
OG0001188	Syao.g_02169	Syab.g_00079
OG0001189	Syao.g_02215	Syab.g_00058
OG0001190	Syao.g_02436	Syab.g_02755
OG0001191	Syao.g_02449	Syab.g_02771
OG0001192	Syao.g_02367	Syab.g_02778
OG0001193	Syao.g_02284	Syab.g_02827
OG0001194	Syao.g_02285	Syab.g_02833
OG0001195	Syao.g_02286	Syab.g_02834
OG0001196	Syao.g_02341	Syab.g_02896
OG0001197	Syao.g_02343	Syab.g_02898
OG0001198	Syao.g_02158	Syab.g_02911
OG0001199	Syao.g_02623	Syab.g_02440
OG0001200	Syao.g_02625	Syab.g_02442
OG0001201	Syao.g_02601	Syab.g_02501
OG0001202	Syao.g_02461	Syab.g_02635
OG0001203	Syao.g_00296, Syao.g_01705	Syab.g_02369
OG0001204	Syao.g_02117	Syab.g_00353
OG0001205	Syao.g_01620	Syab.g_00593
OG0001206	Syao.g_02701, Syao.g_02702	Syab.g_00641
OG0001207	Syao.g_00035	Syab.g_02088
OG0001208	Syao.g_00026	Syab.g_02098
OG0001209	Syao.g_01415	Syab.g_02038
OG0001210	Syao.g_00882	Syab.g_02030
OG0001211	Syao.g_00861	Syab.g_02013
OG0001212	Syao.g_01001	Syab.g_01955
OG0001213	Syao.g_01322	Syab.g_01886
OG0001214	Syao.g_00896	Syab.g_01872
OG0001215	Syao.g_00700	Syab.g_01171
OG0001216	Syao.g_00492	Syab.g_01269
OG0001218	Syao.g_00092	Syab.g_00723
OG0001220	Syao.g_00393	Syab.g_01737
OG0001221	Syao.g_01657	Syab.g_01607
OG0001222	Syao.g_00687	Syab.g_01396
OG0001223	Syao.g_00820	Syab.g_01345
OG0001224	Syao.g_00427	Syab.g_01214
OG0001226	Syao.g_02633	Syab.g_02450
OG0001227	Syao.g_01047	Syab.g_00891
OG0001228	Syao.g_02256	Syab.g_01697
OG0001229	Syao.g_00220	Syab.g_01184
OG0001230	Syao.g_01503	Syab.g_00791
OG0001231	Syao.g_02254	Syab.g_00017
OG0001232	Syao.g_01664	Syab.g_02306
OG0001233	Syao.g_01643	Syab.g_02329
OG0001234	Syao.g_02035	Syab.g_00385
OG0001235	Syao.g_01863	Syab.g_00391
OG0001236	Syao.g_02261	Syab.g_00200
OG0001237	Syao.g_02265	Syab.g_00192
OG0001238	Syao.g_02451	Syab.g_02773
OG0001239	Syao.g_02620	Syab.g_02437
OG0001240	Syao.g_02669	Syab.g_02484
OG0001242	Syao.g_02576	Syab.g_02525
OG0001243	Syao.g_02584	Syab.g_02533
OG0001244	Syao.g_02477	Syab.g_02561
OG0001245	Syao.g_00362	Syab.g_01762
OG0001247	Syao.g_00390	Syab.g_02825
OG0001249	Syao.g_01882	Syab.g_00514
OG0001250	Syao.g_00556	Syab.g_01714
OG0001251	Syao.g_00641	Syab.g_01816
OG0001252	Syao.g_00507	Syab.g_01228
OG0001253	Syao.g_01220	Syab.g_01761
OG0001254	Syao.g_01426	Syab.g_01749
OG0001255	Syao.g_00920	Syab.g_01846
OG0001256	Syao.g_01572	Syab.g_02238
OG0001258	Syao.g_01561	Syab.g_02250
OG0001259	Syao.g_01645	Syab.g_02327
OG0001260	Syao.g_01623	Syab.g_02350
OG0001261	Syao.g_01814	Syab.g_00436
OG0001262	Syao.g_02213	Syab.g_00060
OG0001263	Syao.g_02541	Syab.g_02536
OG0001265	Syao.g_02574	Syab.g_02523
OG0001266	Syao.g_02465	Syab.g_02639
OG0001267	Syao.g_02063	Syab.g_00295
OG0001268	Syao.g_01871	Syab.g_00529
OG0001270	Syao.g_01733	Syab.g_00579
OG0001271	Syao.g_02685	Syab.g_00694
OG0001272	Syao.g_00120	Syab.g_02102
OG0001274	Syao.g_02401	Syab.g_02706
OG0001275	Syao.g_00806	Syab.g_01330
OG0001276	Syao.g_00450	Syab.g_01313
OG0001277	Syao.g_01334	Syab.g_02163
OG0001278	Syao.g_00265	Syab.g_01152
OG0001279	Syao.g_01528	Syab.g_01807
OG0001281	Syao.g_01454	Syab.g_00906
OG0001282	Syao.g_00037	Syab.g_02086
OG0001283	Syao.g_02335	Syab.g_02885
OG0001284	Syao.g_01587	Syab.g_02211
OG0001285	Syao.g_01010	Syab.g_02309
OG0001286	Syao.g_01835	Syab.g_00451
OG0001288	Syao.g_02187	Syab.g_00094
OG0001289	Syao.g_02649	Syab.g_02465
OG0001291	Syao.g_02551	Syab.g_02546
OG0001292	Syao.g_02111	Syab.g_00348
OG0001293	Syao.g_02091	Syab.g_00322
OG0001294	Syao.g_00948	Syab.g_01564
OG0001295	Syao.g_00878	Syab.g_01215
OG0001296	Syao.g_00163	Syab.g_02132
OG0001297	Syao.g_00159	Syab.g_02136
OG0001298	Syao.g_01043	Syab.g_01980
OG0001299	Syao.g_00942	Syab.g_01557
OG0001302	Syao.g_02711	Syab.g_01844
OG0001303	Syao.g_00649	Syab.g_01424
OG0001304	Syao.g_00466	Syab.g_01298
OG0001305	Syao.g_00382	Syab.g_01204
OG0001306	Syao.g_00141	Syab.g_00941
OG0001308	Syao.g_01500	Syab.g_00759
OG0001310	Syao.g_01681	Syab.g_02288
OG0001311	Syao.g_00452	Syab.g_01311
OG0001312	Syao.g_00635	Syab.g_01414
OG0001313	Syao.g_02692	Syab.g_00652, Syab.g_00660, Syab.g_00651, Syab.g_00659
OG0001315	Syao.g_01853	Syab.g_00472
OG0001317	Syao.g_01701	Syab.g_02373
OG0001318	Syao.g_02099	Syab.g_00333
OG0001319	Syao.g_02075	Syab.g_00306
OG0001323	Syao.g_01392	Syab.g_02145
OG0001325	Syao.g_00487	Syab.g_01273
OG0001326	Syao.g_02293	Syab.g_02841
OG0001327	Syao.g_00953	Syab.g_01643
OG0001328	Syao.g_00198	Syab.g_01616
OG0001329	Syao.g_00876	Syab.g_00361
OG0001330	Syao.g_01444	Syab.g_00925
OG0001331	Syao.g_00042	Syab.g_02081
OG0001332	Syao.g_01244	Syab.g_02165
OG0001333	Syao.g_01649	Syab.g_02323
OG0001335	Syao.g_01913	Syab.g_00484
OG0001336	Syao.g_02336	Syab.g_02886
OG0001337	Syao.g_01893	Syab.g_00502
OG0001338	Syao.g_01890	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505
OG0001340	Syao.g_01892	Syab.g_00503
OG0001341	Syao.g_00602	Syab.g_01779
OG0001343	Syao.g_01235	Syab.g_00359
OG0001345	Syao.g_00179	Syab.g_01008
OG0001347	Syao.g_02725	Syab.g_02830
OG0001349	Syao.g_01074	Syab.g_00150
OG0001351	Syao.g_00060	Syab.g_00625
OG0001353	Syao.g_00439	Syab.g_01702
OG0001354	Syao.g_00833	Syab.g_01358
OG0001357	Syao.g_00369	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Syao.g_01343	Syab.g_01900
OG0001359	Syao.g_01234	Syab.g_00360
OG0001360	Syao.g_00177	Syab.g_01010
OG0001361	Syao.g_00182	Syab.g_00154, Syab.g_01005
OG0001364	Syao.g_01969	Syab.g_00211
OG0001365	Syao.g_02441	Syab.g_02760
OG0001369	Syao.g_02668	Syab.g_02483
OG0001373	Syao.g_02292	Syab.g_02840
OG0001374	Syao.g_02300	Syab.g_02848
OG0001375	Syao.g_01236	Syab.g_00358
OG0001376	Syao.g_00617	Syab.g_02782
OG0001377	Syao.g_00618	Syab.g_02781
OG0001378	Syao.g_01732	Syab.g_00578
OG0001379	Syao.g_01441	Syab.g_00923
OG0001382	Syao.g_00766	Syab.g_00393
OG0001383	Syao.g_00885	Syab.g_02364
OG0001383	Syao.g_01291	Syab.g_02363
OG0001385	Syao.g_02288	Syab.g_02837
OG0001386	Syao.g_02289	Syab.g_02838
OG0001387	Syao.g_02290	Syab.g_02839
OG0001388	Syao.g_02294	Syab.g_02842
OG0001389	Syao.g_02295	Syab.g_02843
OG0001390	Syao.g_02296	Syab.g_02844
OG0001391	Syao.g_02297	Syab.g_02845
OG0001392	Syao.g_02298	Syab.g_02846
OG0001393	Syao.g_02299	Syab.g_02847
OG0001394	Syao.g_00983	Syab.g_01599
OG0001398	Syao.g_02641	Syab.g_02457
OG0001401	Syao.g_00434	Syab.g_01708
OG0001402	Syao.g_01338	Syab.g_01896
OG0001405	Syao.g_01911	Syab.g_00486
OG0001406	Syao.g_00616	Syab.g_02783
OG0001407	Syao.g_00519	Syab.g_01158
OG0001408	Syao.g_01384	Syab.g_01826
OG0001411	Syao.g_01079, Syao.g_02007	Syab.g_00147
OG0001412	Syao.g_02122	Syab.g_02829
OG0001415	Syao.g_00999	Syab.g_02471
OG0001416	Syao.g_01223	Syab.g_00909
OG0001417	Syao.g_00657	Syab.g_01359
OG0001419	Syao.g_00520	Syab.g_01159
OG0001420	Syao.g_01403	Syab.g_02155
OG0001425	Syao.g_02366	Syab.g_02777
OG0001426	Syao.g_00517	Syab.g_02380, Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001429	Syao.g_00648	Syab.g_01423
OG0001432	Syao.g_01219	Syab.g_01818
OG0001434	Syao.g_00988	Syab.g_01594
OG0001435	Syao.g_00961	Syab.g_01637
OG0001436	Syao.g_01990	Syab.g_00216
OG0001438	Syao.g_02049	Syab.g_00280
OG0001439	Syao.g_02026	Syab.g_00248
OG0001442	Syao.g_00738	Syab.g_01583
OG0001443	Syao.g_02369	Syab.g_02794
OG0001444	Syao.g_02664	Syab.g_00101
OG0001447	Syao.g_02585	Syab.g_02534
OG0001449	Syao.g_01691	Syab.g_00357
OG0001452	Syao.g_02104	Syab.g_00338
OG0001454	Syao.g_01295	Syab.g_01808
OG0001456	Syao.g_00708	Syab.g_02850
OG0001457	Syao.g_00709	Syab.g_02851
OG0001458	Syao.g_00710	Syab.g_02852
OG0001461	Syao.g_00788	Syab.g_01754
OG0001462	Syao.g_02228	Syab.g_00042
OG0001467	Syao.g_01225	Syab.g_00805
OG0001471	Syao.g_02031	Syab.g_00253
OG0001473	Syao.g_00621	Syab.g_01813
OG0001476	Syao.g_00324	Syab.g_00984
OG0001477	Syao.g_00408	Syab.g_01191
OG0001479	Syao.g_01873	Syab.g_00527
OG0001486	Syao.g_00125	Syab.g_00967
OG0001488	Syao.g_00190	Syab.g_00994
OG0001489	Syao.g_01823	Syab.g_00462
OG0001492	Syao.g_00268	Syab.g_01155
OG0001493	Syao.g_00260	Syab.g_01147
OG0001496	Syao.g_00410	Syab.g_01188
OG0001497	Syao.g_00409	Syab.g_01190
OG0001498	Syao.g_01717	Syab.g_00552
OG0001502	Syao.g_00526	Syab.g_01733
OG0001505	Syao.g_01138	Syab.g_00189
OG0001510	Syao.g_01944	Syab.g_00103
OG0001511	Syao.g_02593	Syab.g_02509
OG0001512	Syao.g_01707	Syab.g_02368
OG0001513	Syao.g_02457	Syab.g_00470, Syab.g_00193
OG0001514	Syao.g_00411	Syab.g_01187
OG0001515	Syao.g_00626	Syab.g_01176
OG0001516	Syao.g_00939	Syab.g_01554
OG0001517	Syao.g_01876	Syab.g_00524
OG0001518	Syao.g_02365	Syab.g_02775
OG0001519	Syao.g_02371	Syab.g_02796
OG0001520	Syao.g_01044	Syab.g_01992
OG0001522	Syao.g_00568	Syab.g_01703
OG0001525	Syao.g_00881	Syab.g_01823
OG0001527	Syao.g_00846	Syab.g_01998
OG0001529	Syao.g_02222	Syab.g_00051
OG0001530	Syao.g_02591	Syab.g_02507
OG0001532	Syao.g_00226	Syab.g_01024
OG0001533	Syao.g_01731	Syab.g_00576, Syab.g_00636
OG0001534	Syao.g_00467	Syab.g_01297
OG0001535	Syao.g_00448	Syab.g_01316
OG0001536	Syao.g_00679	Syab.g_01388
OG0001537	Syao.g_00977	Syab.g_01606
OG0001538	Syao.g_00761	Syab.g_01278
OG0001539	Syao.g_00956	Syab.g_01641
OG0001540	Syao.g_02543	Syab.g_02538
OG0001541	Syao.g_02518	Syab.g_02603
OG0001542	Syao.g_02527	Syab.g_02614
OG0001543	Syao.g_02382	Syab.g_02686
OG0001544	Syao.g_02370	Syab.g_02795
OG0001545	Syao.g_02312	Syab.g_02874
OG0001546	Syao.g_01397	Syab.g_02150
OG0001547	Syao.g_00570	Syab.g_01440
OG0001554	Syao.g_00323	Syab.g_02753
OG0001557	Syao.g_00984	Syab.g_01598
OG0001558	Syao.g_02251	Syab.g_00021
OG0001559	Syao.g_02590	Syab.g_02506
OG0001560	Syao.g_02595	Syab.g_02492
OG0001561	Syao.g_00454	Syab.g_01309
OG0001562	Syao.g_00795	Syab.g_01324
OG0001564	Syao.g_00883	Syab.g_00177
OG0001567	Syao.g_00571	Syab.g_01441
OG0001568	Syao.g_00569	Syab.g_01439
OG0001570	Syao.g_00286	Syab.g_01443
OG0001572	Syao.g_00721	Syab.g_02215
OG0001573	Syao.g_00024	Syab.g_01264, Syab.g_00018
OG0001574	Syao.g_00848	Syab.g_02000
OG0001575	Syao.g_00843	Syab.g_01995
OG0001576	Syao.g_01474	Syab.g_00896
OG0001577	Syao.g_00128	Syab.g_00964
OG0001578	Syao.g_02304	Syab.g_00868
OG0001579	Syao.g_01907	Syab.g_00489, Syab.g_00494
OG0001580	Syao.g_02425	Syab.g_02740
OG0001589	Syao.g_01639, Syao.g_01640	Syab.g_02331
OG0001590	Syao.g_00889	Syab.g_01742, Syab.g_01753, Syab.g_01879
OG0001591	Syao.g_00950	Syab.g_01566
OG0001592	Syao.g_02426	Syab.g_02741
OG0001594	Syao.g_01359	Syab.g_00807
OG0001614	Syao.g_02144	Syab.g_00121
OG0001616	Syao.g_00174	Syab.g_01013
OG0001617	Syao.g_01201	Syab.g_01183
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Syab.g_01665
OG0001619	Syao.g_00690	Syab.g_01399
OG0001620	Syao.g_01864	Syab.g_00535
OG0001621	Syao.g_02103	Syab.g_00337
OG0001622	Syao.g_02334	Syab.g_02884
OG0001623	Syao.g_00405	Syab.g_00506
OG0001624	Syao.g_01257	Syab.g_01843
OG0001625	Syao.g_02097	Syab.g_00328
OG0001627	Syao.g_01698	Syab.g_02167
OG0001634	Syao.g_00945	Syab.g_01560
OG0001635	Syao.g_02182, Syao.g_02183	Syab.g_00090
OG0001636	Syao.g_02229	Syab.g_00041
OG0001637	Syao.g_01361	Syab.g_02344
OG0001638	Syao.g_01684	Syab.g_02270
OG0001640	Syao.g_00502	Syab.g_01233
OG0001641	Syao.g_00816	Syab.g_01341
OG0001642	Syao.g_00233	Syab.g_02027
OG0001643	Syao.g_00899	Syab.g_01869
OG0001644	Syao.g_00474	Syab.g_01672
OG0001645	Syao.g_01270	Syab.g_02028, Syab.g_02814
OG0001647	Syao.g_02073	Syab.g_00304
OG0001652	Syao.g_02253	Syab.g_00019
OG0001653	Syao.g_01290, Syao.g_02667	Syab.g_02482
OG0001654	Syao.g_01697	Syab.g_02168
OG0001655	Syao.g_02660	Syab.g_02056, Syab.g_02672
OG0001656	Syao.g_01908	Syab.g_00493
OG0001657	Syao.g_02491	Syab.g_02575
OG0001658	Syao.g_02435	Syab.g_02754
OG0001659	Syao.g_00020	Syab.g_01020
OG0001669	Syao.g_01817	Syab.g_02892
OG0001671	Syao.g_02387	Syab.g_02691
OG0001672	Syao.g_02631	Syab.g_02448
OG0001673	Syao.g_02713	Syab.g_02375
OG0001675	Syao.g_00802, Syao.g_01175	Syab.g_01326
OG0001676	Syao.g_01895	Syab.g_00492
OG0001677	Syao.g_01850	Syab.g_00475
OG0001678	Syao.g_01938	Syab.g_00370
OG0001679	Syao.g_02566, Syao.g_02565	Syab.g_01425, Syab.g_02475
OG0001680	Syao.g_01679	Syab.g_02290
OG0001681	Syao.g_01285	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245
OG0001682	Syao.g_00483	Syab.g_01647, Syab.g_01663
OG0001692	Syao.g_01508	Syab.g_00782
OG0001693	Syao.g_00389	Syab.g_01209
OG0001694	Syao.g_02061	Syab.g_00293
OG0001695	Syao.g_02308	Syab.g_02869
OG0001702	Syao.g_02655	Syab.g_02470
OG0001703	Syao.g_00034	Syab.g_02089
OG0001712	Syao.g_00712	Syab.g_01764
OG0001715	Syao.g_00278	Syab.g_01788
OG0001717	Syao.g_02505	Syab.g_02588
OG0001729	Syao.g_01711	Syab.g_02362
OG0001730	Syao.g_01008	Syab.g_02358
OG0001731	Syao.g_01603	Syab.g_02188
OG0001732	Syao.g_02197, Syao.g_00232	Syab.g_01045
OG0001734	Syao.g_00421, Syao.g_00418	Syab.g_01735
OG0001735	Syao.g_00929	Syab.g_01535
OG0001737	Syao.g_02042	Syab.g_00274
OG0001738	Syao.g_02011	Syab.g_00233
OG0001739	Syao.g_02306	Syab.g_02867
OG0001740	Syao.g_02310	Syab.g_02871
OG0001741	Syao.g_01258	Syab.g_01067, Syab.g_02161
OG0001748	Syao.g_02389	Syab.g_02693
OG0001750	Syao.g_01324	Syab.g_02480
OG0001751	Syao.g_02714	Syab.g_02376
OG0001752	Syao.g_01694	Syab.g_02354
OG0001753	Syao.g_01364	Syab.g_02347
OG0001754	Syao.g_01363	Syab.g_02346
OG0001755	Syao.g_00153	Syab.g_02141
OG0001761	Syao.g_00400	Syab.g_01920
OG0001762	Syao.g_00809	Syab.g_01333
OG0001763	Syao.g_00821	Syab.g_01346
OG0001764	Syao.g_00565	Syab.g_01436
OG0001765	Syao.g_02679	Syab.g_01263
OG0001766	Syao.g_02036	Syab.g_00263
OG0001768	Syao.g_02533	Syab.g_02620
OG0001783	Syao.g_01952	Syab.g_00116
OG0001784	Syao.g_02662	Syab.g_02474, Syab.g_02476
OG0001785	Syao.g_01362	Syab.g_02345
OG0001786	Syao.g_01584	Syab.g_02213
OG0001787	Syao.g_01411	Syab.g_02042
OG0001788	Syao.g_01414	Syab.g_02039
OG0001789	Syao.g_01434	Syab.g_00916
OG0001790	Syao.g_00134	Syab.g_00948
OG0001791	Syao.g_01522	Syab.g_01677, Syab.g_00986
OG0001792	Syao.g_00275	Syab.g_01053
OG0001794	Syao.g_00464	Syab.g_01301, Syab.g_01300
OG0001796	Syao.g_00440	Syab.g_01322
OG0001797	Syao.g_00698	Syab.g_01407
OG0001798	Syao.g_01332	Syab.g_01894
OG0001799	Syao.g_00913	Syab.g_01854
OG0001800	Syao.g_01529	Syab.g_00819
OG0001801	Syao.g_01535	Syab.g_00804
OG0001803	Syao.g_01615	Syab.g_00589
OG0001804	Syao.g_01718	Syab.g_00553
OG0001805	Syao.g_01352	Syab.g_00342
OG0001806	Syao.g_02074	Syab.g_00305
OG0001808	Syao.g_01964	Syab.g_00209
OG0001811	Syao.g_02525	Syab.g_02612
OG0001812	Syao.g_02427	Syab.g_02742
OG0001813	Syao.g_02360	Syab.g_02810
OG0001814	Syao.g_02344	Syab.g_02899
OG0001815	Syao.g_00732	Syab.g_02909
OG0001816	Syao.g_00952	Syab.g_01644
OG0001837	Syao.g_02388	Syab.g_02692
OG0001838	Syao.g_02153	Syab.g_00008
OG0001839	Syao.g_02233	Syab.g_00037
OG0001840	Syao.g_02216	Syab.g_00057
OG0001841	Syao.g_02209	Syab.g_00064
OG0001843	Syao.g_02143	Syab.g_00122
OG0001844	Syao.g_02142	Syab.g_00123
OG0001845	Syao.g_02140	Syab.g_00124
OG0001846	Syao.g_02577	Syab.g_02526
OG0001847	Syao.g_02575	Syab.g_02524
OG0001848	Syao.g_02571	Syab.g_02520
OG0001849	Syao.g_02648	Syab.g_02464
OG0001850	Syao.g_02634	Syab.g_02451
OG0001851	Syao.g_02627	Syab.g_02444
OG0001852	Syao.g_02626	Syab.g_02443
OG0001853	Syao.g_02619	Syab.g_02436
OG0001854	Syao.g_01703	Syab.g_02371
OG0001856	Syao.g_01580	Syab.g_02228
OG0001857	Syao.g_01583	Syab.g_02225
OG0001858	Syao.g_01608	Syab.g_02183
OG0001859	Syao.g_00046	Syab.g_02077
OG0001860	Syao.g_00032	Syab.g_02091
OG0001861	Syao.g_00119	Syab.g_02103
OG0001862	Syao.g_00107	Syab.g_02115
OG0001863	Syao.g_00101	Syab.g_02121
OG0001864	Syao.g_01420	Syab.g_02032
OG0001865	Syao.g_01030	Syab.g_01801, Syab.g_01966
OG0001866	Syao.g_01058	Syab.g_01933
OG0001867	Syao.g_01056	Syab.g_01922
OG0001868	Syao.g_01468	Syab.g_00910
OG0001869	Syao.g_00129	Syab.g_00963
OG0001870	Syao.g_00215	Syab.g_00972
OG0001871	Syao.g_00207	Syab.g_00977
OG0001872	Syao.g_00269	Syab.g_01058
OG0001873	Syao.g_00173	Syab.g_01014
OG0001874	Syao.g_00176	Syab.g_01011
OG0001877	Syao.g_00627	Syab.g_01177
OG0001878	Syao.g_00805	Syab.g_01329
OG0001879	Syao.g_00811	Syab.g_01336
OG0001880	Syao.g_00671	Syab.g_01379
OG0001881	Syao.g_00672	Syab.g_01380
OG0001882	Syao.g_00695	Syab.g_01404
OG0001883	Syao.g_00713	Syab.g_01408
OG0001884	Syao.g_00637	Syab.g_01805
OG0001885	Syao.g_00586	Syab.g_01431
OG0001886	Syao.g_00564	Syab.g_01435
OG0001887	Syao.g_00200	Syab.g_01617
OG0001888	Syao.g_00989	Syab.g_01592
OG0001889	Syao.g_00772	Syab.g_01288
OG0001890	Syao.g_00533	Syab.g_01721
OG0001891	Syao.g_00528	Syab.g_01725
OG0001892	Syao.g_00610	Syab.g_01838
OG0001893	Syao.g_01331	Syab.g_01893
OG0001894	Syao.g_00893	Syab.g_01874
OG0001895	Syao.g_01532	Syab.g_00813
OG0001896	Syao.g_01729	Syab.g_00574
OG0001897	Syao.g_01867	Syab.g_00532
OG0001898	Syao.g_01883	Syab.g_00513
OG0001899	Syao.g_01816	Syab.g_00434
OG0001900	Syao.g_02090	Syab.g_00320
OG0001901	Syao.g_02089	Syab.g_00319
OG0001902	Syao.g_02057	Syab.g_00288
OG0001903	Syao.g_02048	Syab.g_00279
OG0001904	Syao.g_01971	Syab.g_00213
OG0001905	Syao.g_01961	Syab.g_00206
OG0001906	Syao.g_02544	Syab.g_02539
OG0001908	Syao.g_02521	Syab.g_02605
OG0001909	Syao.g_02531	Syab.g_02618
OG0001910	Syao.g_02393	Syab.g_02697
OG0001912	Syao.g_02446	Syab.g_02765
OG0001913	Syao.g_02448	Syab.g_02769
OG0001914	Syao.g_01430	Syab.g_01751
OG0001915	Syao.g_02195	Syab.g_02906
OG0001917	Syao.g_00449	Syab.g_01314
OG0001918	Syao.g_01904	Syab.g_01466
OG0001924	Syao.g_01347	Syab.g_01915
OG0001925	Syao.g_01348	Syab.g_01916
OG0001926	Syao.g_01349	Syab.g_01917
OG0001927	Syao.g_01350	Syab.g_01918
OG0001929	Syao.g_02202	Syab.g_00071
OG0001932	Syao.g_02145	Syab.g_00120
OG0001933	Syao.g_02587	Syab.g_02503
OG0001934	Syao.g_02674	Syab.g_02488
OG0001935	Syao.g_02624	Syab.g_02441
OG0001936	Syao.g_01296	Syab.g_01467
OG0001937	Syao.g_01595	Syab.g_02196
OG0001938	Syao.g_00030	Syab.g_02093
OG0001939	Syao.g_01025	Syab.g_01845
OG0001940	Syao.g_01046	Syab.g_01981
OG0001941	Syao.g_01453	Syab.g_00905
OG0001942	Syao.g_00531	Syab.g_00940
OG0001943	Syao.g_00219	Syab.g_00987
OG0001944	Syao.g_00203	Syab.g_01442
OG0001946	Syao.g_00622	Syab.g_01178
OG0001947	Syao.g_02380	Syab.g_01235
OG0001948	Syao.g_00819	Syab.g_01344
OG0001949	Syao.g_00662	Syab.g_01363
OG0001950	Syao.g_00664	Syab.g_01365
OG0001951	Syao.g_00673	Syab.g_01381
OG0001952	Syao.g_00696	Syab.g_01405
OG0001953	Syao.g_00697	Syab.g_01406
OG0001957	Syao.g_01326	Syab.g_01888
OG0001958	Syao.g_00931	Syab.g_01537
OG0001960	Syao.g_00094	Syab.g_00717
OG0001961	Syao.g_02687	Syab.g_00692
OG0001964	Syao.g_01926	Syab.g_00383
OG0001966	Syao.g_02095	Syab.g_00326
OG0001967	Syao.g_02093	Syab.g_00324
OG0001968	Syao.g_02092	Syab.g_00323
OG0001969	Syao.g_02029	Syab.g_00251
OG0001970	Syao.g_02546	Syab.g_02541
OG0001971	Syao.g_02529	Syab.g_02616
OG0001972	Syao.g_02405	Syab.g_02710
OG0001973	Syao.g_02415	Syab.g_02720
OG0001974	Syao.g_00320	Syab.g_02750
OG0001975	Syao.g_01429	Syab.g_01750
OG0001976	Syao.g_01319	Syab.g_01752
OG0001979	Syao.g_00525	Syab.g_01172, Syab.g_01161
OG0001980	Syao.g_01887	Syab.g_00508, Syab.g_01253
OG0001981	Syao.g_00334	Syab.g_02648, Syab.g_01520
OG0001990	Syao.g_02311	Syab.g_02872
OG0001993	Syao.g_01345	Syab.g_01913
OG0001994	Syao.g_01346	Syab.g_01914
OG0001999	Syao.g_01650	Syab.g_02321
OG0002000	Syao.g_01390	Syab.g_02143
OG0002002	Syao.g_00270	Syab.g_01057
OG0002003	Syao.g_01337	Syab.g_01175
OG0002004	Syao.g_01556	Syab.g_02255
OG0002008	Syao.g_00807	Syab.g_01331
OG0002009	Syao.g_00980	Syab.g_01603
OG0002011	Syao.g_00258	Syab.g_00559
OG0002012	Syao.g_00150	Syab.g_00618
OG0002013	Syao.g_02640	Syab.g_02456
OG0002016	Syao.g_02386	Syab.g_02690
OG0002017	Syao.g_02281	Syab.g_02823
OG0002018	Syao.g_02309	Syab.g_02870
OG0002020	Syao.g_02320	Syab.g_02865
OG0002021	Syao.g_02322	Syab.g_02863
OG0002022	Syao.g_02323	Syab.g_02862
OG0002023	Syao.g_02324	Syab.g_02861
OG0002024	Syao.g_02317	Syab.g_02855
OG0002038	Syao.g_00204	Syab.g_00979
OG0002039	Syao.g_00189	Syab.g_00998
OG0002040	Syao.g_00187	Syab.g_00999
OG0002042	Syao.g_00668	Syab.g_01376
OG0002043	Syao.g_00645	Syab.g_01422
OG0002044	Syao.g_00793	Syab.g_01701
OG0002046	Syao.g_02693	Syab.g_00666
OG0002048	Syao.g_01855	Syab.g_00471
OG0002049	Syao.g_01932	Syab.g_00389
OG0002050	Syao.g_02083	Syab.g_00314
OG0002051	Syao.g_02517	Syab.g_02602
OG0002054	Syao.g_02318	Syab.g_02854
OG0002055	Syao.g_02315	Syab.g_02857
OG0002056	Syao.g_02046	Syab.g_00278
OG0002092	Syao.g_01357	Syab.g_02904
OG0002111	Syao.g_00600	Syab.g_00832
OG0002113	Syao.g_02232	Syab.g_00038
OG0002115	Syao.g_01565	Syab.g_02246
OG0002116	Syao.g_01590	Syab.g_02201
OG0002117	Syao.g_00196	Syab.g_00989
OG0002118	Syao.g_00230	Syab.g_01048
OG0002122	Syao.g_01336	Syab.g_01174
OG0002123	Syao.g_00490	Syab.g_01271
OG0002124	Syao.g_00527	Syab.g_01732
OG0002128	Syao.g_01425	Syab.g_01746
OG0002129	Syao.g_01516	Syab.g_00756
