Orthogroup	Syao	Syar
OG0001172	Syao.g_01914	Syar.g_00143
OG0001173	Syao.g_01915	Syar.g_00142
OG0001174	Syao.g_01923	Syar.g_00134
OG0001175	Syao.g_01924	Syar.g_00133
OG0001176	Syao.g_01799	Syar.g_01025
OG0001177	Syao.g_01802	Syar.g_01023
OG0001178	Syao.g_01541	Syar.g_02943
OG0001179	Syao.g_01768	Syar.g_01055
OG0001181	Syao.g_01829	Syar.g_01082
OG0001182	Syao.g_01820	Syar.g_01090
OG0001183	Syao.g_01851	Syar.g_01096
OG0001184	Syao.g_02264	Syar.g_00653
OG0001185	Syao.g_02147	Syar.g_00614
OG0001186	Syao.g_02173	Syar.g_00562
OG0001187	Syao.g_02171	Syar.g_00548
OG0001188	Syao.g_02169	Syar.g_00546
OG0001189	Syao.g_02215	Syar.g_00525
OG0001190	Syao.g_02436	Syar.g_00330
OG0001191	Syao.g_02449	Syar.g_00349
OG0001192	Syao.g_02367	Syar.g_00356
OG0001193	Syao.g_02284	Syar.g_00711
OG0001194	Syao.g_02285	Syar.g_00622
OG0001195	Syao.g_02286	Syar.g_00623
OG0001196	Syao.g_02341	Syar.g_00453
OG0001197	Syao.g_02343	Syar.g_00455
OG0001198	Syao.g_02158	Syar.g_00467
OG0001199	Syao.g_02623	Syar.g_03045
OG0001200	Syao.g_02625	Syar.g_03047
OG0001201	Syao.g_02601	Syar.g_03120
OG0001202	Syao.g_02461	Syar.g_00991
OG0001203	Syao.g_00296, Syao.g_01705	Syar.g_03021
OG0001204	Syao.g_02117	Syar.g_00154
OG0001205	Syao.g_01620	Syar.g_02869
OG0001207	Syao.g_00035	Syar.g_01462
OG0001208	Syao.g_00026	Syar.g_01471
OG0001211	Syao.g_00861	Syar.g_02323
OG0001212	Syao.g_01001	Syar.g_02027
OG0001213	Syao.g_01322	Syar.g_02239
OG0001214	Syao.g_00896	Syar.g_02420
OG0001215	Syao.g_00700	Syar.g_00965
OG0001216	Syao.g_00492	Syar.g_01909
OG0001218	Syao.g_00092	Syar.g_01388
OG0001219	Syao.g_00651	Syar.g_02585
OG0001222	Syao.g_00687	Syar.g_02552
OG0001223	Syao.g_00820	Syar.g_02505
OG0001224	Syao.g_00427	Syar.g_01361
OG0001226	Syao.g_02633	Syar.g_03054
OG0001227	Syao.g_01047	Syar.g_02213
OG0001230	Syao.g_01503	Syar.g_02816
OG0001231	Syao.g_02254	Syar.g_00485
OG0001232	Syao.g_01664	Syar.g_02968
OG0001233	Syao.g_01643	Syar.g_02988
OG0001235	Syao.g_01863	Syar.g_01019
OG0001236	Syao.g_02261	Syar.g_00657
OG0001237	Syao.g_02265	Syar.g_00652
OG0001238	Syao.g_02451	Syar.g_00351
OG0001239	Syao.g_02620	Syar.g_03043
OG0001240	Syao.g_02669	Syar.g_03101
OG0001242	Syao.g_02576	Syar.g_00043
OG0001243	Syao.g_02584	Syar.g_00051
OG0001244	Syao.g_02477	Syar.g_00075
OG0001245	Syao.g_00362	Syar.g_00999
OG0001247	Syao.g_00390	Syar.g_02024
OG0001249	Syao.g_01882	Syar.g_01113
OG0001250	Syao.g_00556	Syar.g_01819
OG0001251	Syao.g_00641	Syar.g_02575
OG0001252	Syao.g_00507	Syar.g_01372
OG0001253	Syao.g_01220	Syar.g_02015
OG0001254	Syao.g_01426	Syar.g_02233
OG0001255	Syao.g_00920	Syar.g_01746
OG0001256	Syao.g_01572	Syar.g_02915
OG0001257	Syao.g_00414	Syar.g_02468, Syar.g_02269
OG0001258	Syao.g_01561	Syar.g_02925
OG0001259	Syao.g_01645	Syar.g_02986
OG0001260	Syao.g_01623	Syar.g_03007
OG0001262	Syao.g_02213	Syar.g_00527
OG0001263	Syao.g_02541	Syar.g_00054
OG0001265	Syao.g_02574	Syar.g_00041
OG0001266	Syao.g_02465	Syar.g_00987
OG0001267	Syao.g_02063	Syar.g_00225
OG0001268	Syao.g_01871	Syar.g_01124
OG0001270	Syao.g_01733	Syar.g_01175
OG0001271	Syao.g_02685	Syar.g_01270
OG0001272	Syao.g_00120	Syar.g_01475
OG0001274	Syao.g_02401	Syar.g_00929
OG0001275	Syao.g_00806	Syar.g_02490
OG0001276	Syao.g_00450	Syar.g_01797
OG0001277	Syao.g_01334	Syar.g_02250
OG0001278	Syao.g_00265	Syar.g_01720
OG0001279	Syao.g_01528	Syar.g_02841
OG0001281	Syao.g_01454	Syar.g_02783
OG0001282	Syao.g_00037	Syar.g_01351
OG0001283	Syao.g_02335	Syar.g_00447
OG0001284	Syao.g_01587	Syar.g_02900
OG0001285	Syao.g_01010	Syar.g_02972
OG0001286	Syao.g_01835	Syar.g_01077
OG0001288	Syao.g_02187	Syar.g_00591
OG0001289	Syao.g_02649	Syar.g_03080
OG0001291	Syao.g_02551	Syar.g_00064
OG0001292	Syao.g_02111	Syar.g_00160
OG0001293	Syao.g_02091	Syar.g_00198
OG0001294	Syao.g_00948	Syar.g_01687
OG0001295	Syao.g_00878	Syar.g_00693
OG0001296	Syao.g_00163	Syar.g_01506
OG0001297	Syao.g_00159	Syar.g_01510
OG0001298	Syao.g_01043	Syar.g_02210
OG0001299	Syao.g_00942	Syar.g_01915
OG0001303	Syao.g_00649	Syar.g_02583
OG0001304	Syao.g_00466	Syar.g_01557
OG0001305	Syao.g_00382	Syar.g_01937
OG0001306	Syao.g_00141	Syar.g_01521
OG0001308	Syao.g_01500	Syar.g_02798
OG0001310	Syao.g_01681	Syar.g_02951
OG0001311	Syao.g_00452	Syar.g_01795
OG0001312	Syao.g_00635	Syar.g_02569
OG0001313	Syao.g_02692	Syar.g_01264
OG0001315	Syao.g_01853	Syar.g_01094
OG0001317	Syao.g_01701	Syar.g_03025
OG0001318	Syao.g_02099	Syar.g_00186
OG0001319	Syao.g_02075	Syar.g_00215
OG0001325	Syao.g_00487	Syar.g_01577
OG0001326	Syao.g_02293	Syar.g_00632
OG0001327	Syao.g_00953	Syar.g_01674
OG0001329	Syao.g_00876	Syar.g_02337
OG0001331	Syao.g_00042	Syar.g_01455
OG0001336	Syao.g_02336	Syar.g_00448
OG0001337	Syao.g_01893, Syao.g_01884	Syar.g_01112
OG0001338	Syao.g_01890	Syar.g_03232
OG0001343	Syao.g_01235	Syar.g_03210
OG0001345	Syao.g_00179	Syar.g_01958
OG0001347	Syao.g_02725	Syar.g_00565, Syar.g_02401
OG0001349	Syao.g_01074	Syar.g_02764
OG0001351	Syao.g_00060	Syar.g_01420
OG0001353	Syao.g_00439	Syar.g_01809
OG0001354	Syao.g_00833	Syar.g_02520
OG0001356	Syao.g_00301	Syar.g_00176
OG0001358	Syao.g_01343	Syar.g_02262
OG0001359	Syao.g_01234	Syar.g_03211
OG0001360	Syao.g_00177	Syar.g_01961
OG0001361	Syao.g_00182	Syar.g_01955
OG0001364	Syao.g_01969	Syar.g_00284
OG0001365	Syao.g_02441	Syar.g_00335
OG0001366	Syao.g_01670	Syar.g_02962
OG0001371	Syao.g_02638	Syar.g_03059
OG0001373	Syao.g_02291, Syao.g_02292	Syar.g_00631
OG0001374	Syao.g_02300	Syar.g_00642
OG0001376	Syao.g_00617	Syar.g_02600
OG0001377	Syao.g_00618	Syar.g_02599
OG0001378	Syao.g_01732	Syar.g_01174
OG0001379	Syao.g_01441	Syar.g_02772
OG0001382	Syao.g_00766	Syar.g_02834, Syar.g_03204
OG0001383	Syao.g_00885	Syar.g_01880
OG0001383	Syao.g_01291	Syar.g_03016
OG0001385	Syao.g_02288	Syar.g_00628
OG0001386	Syao.g_02289	Syar.g_00629
OG0001387	Syao.g_02290	Syar.g_00630
OG0001388	Syao.g_02294	Syar.g_00635
OG0001389	Syao.g_02295	Syar.g_00636
OG0001390	Syao.g_02296	Syar.g_00637
OG0001391	Syao.g_02297	Syar.g_00638
OG0001392	Syao.g_02298	Syar.g_00640
OG0001393	Syao.g_02299	Syar.g_00641
OG0001394	Syao.g_00983	Syar.g_02608
OG0001395	Syao.g_00470	Syar.g_01561
OG0001396	Syao.g_02726	Syar.g_02402
OG0001401	Syao.g_00434	Syar.g_01813
OG0001402	Syao.g_01338	Syar.g_02252
OG0001403	Syao.g_02235	Syar.g_00504
OG0001406	Syao.g_00616	Syar.g_02601
OG0001408	Syao.g_01384	Syar.g_02042
OG0001411	Syao.g_01079	Syar.g_02761
OG0001411	Syao.g_02007	Syar.g_02360
OG0001412	Syao.g_02122	Syar.g_02400
OG0001415	Syao.g_00999	Syar.g_01553
OG0001416	Syao.g_01223	Syar.g_00433
OG0001417	Syao.g_00657	Syar.g_01885
OG0001418	Syao.g_00212	Syar.g_01546
OG0001420	Syao.g_01403	Syar.g_02680
OG0001429	Syao.g_00648	Syar.g_02582
OG0001432	Syao.g_01219	Syar.g_02064, Syar.g_02123
OG0001433	Syao.g_00300	Syar.g_00173
OG0001434	Syao.g_00988	Syar.g_02613
OG0001435	Syao.g_00961	Syar.g_01621
OG0001436	Syao.g_01990	Syar.g_03234
OG0001436	Syao.g_01102	Syar.g_02714
OG0001437	Syao.g_00998	Syar.g_01554
OG0001438	Syao.g_02049	Syar.g_00240
OG0001439	Syao.g_02026	Syar.g_00824
OG0001441	Syao.g_01394	Syar.g_02691
OG0001442	Syao.g_00738	Syar.g_02622
OG0001443	Syao.g_02369	Syar.g_00378
OG0001444	Syao.g_02664	Syar.g_03093
OG0001447	Syao.g_02585	Syar.g_00052
OG0001449	Syao.g_01691	Syar.g_01897
OG0001452	Syao.g_02104	Syar.g_00167
OG0001453	Syao.g_00814	Syar.g_02498
OG0001454	Syao.g_01295	Syar.g_02065, Syar.g_02122
OG0001456	Syao.g_00708	Syar.g_00643
OG0001457	Syao.g_00709	Syar.g_00644
OG0001458	Syao.g_00710	Syar.g_00645
OG0001459	Syao.g_00583	Syar.g_00418, Syar.g_02047
OG0001460	Syao.g_00299	Syar.g_00172
OG0001461	Syao.g_00788	Syar.g_02478
OG0001462	Syao.g_02228	Syar.g_00511
OG0001467	Syao.g_01225	Syar.g_01745
OG0001470	Syao.g_02175	Syar.g_02358, Syar.g_02369
OG0001471	Syao.g_02031	Syar.g_00830
OG0001474	Syao.g_01870	Syar.g_01125
OG0001475	Syao.g_02177	Syar.g_02370
OG0001476	Syao.g_00324	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Syao.g_00408	Syar.g_02277
OG0001479	Syao.g_01873	Syar.g_01122
OG0001486	Syao.g_00125	Syar.g_01537
OG0001487	Syao.g_00091	Syar.g_01389
OG0001488	Syao.g_00190	Syar.g_01948
OG0001489	Syao.g_01823	Syar.g_01087
OG0001492	Syao.g_00268	Syar.g_01717
OG0001493	Syao.g_00260	Syar.g_01725
OG0001495	Syao.g_01803	Syar.g_01022
OG0001496	Syao.g_00410	Syar.g_02279
OG0001497	Syao.g_00409	Syar.g_02278
OG0001498	Syao.g_01717	Syar.g_01163
OG0001502	Syao.g_00526	Syar.g_01840
OG0001505	Syao.g_01138	Syar.g_02696
OG0001507	Syao.g_00874	Syar.g_03257, Syar.g_01540
OG0001508	Syao.g_02174	Syar.g_02372
OG0001509	Syao.g_02727	Syar.g_02405, Syar.g_00570, Syar.g_03249
OG0001510	Syao.g_01944	Syar.g_00601
OG0001511	Syao.g_02593	Syar.g_03129
OG0001512	Syao.g_01707	Syar.g_03020
OG0001513	Syao.g_02457	Syar.g_00995
OG0001514	Syao.g_00411	Syar.g_02280
OG0001515	Syao.g_00626	Syar.g_02594
OG0001516	Syao.g_00939	Syar.g_01918
OG0001517	Syao.g_01876	Syar.g_01119
OG0001518	Syao.g_02365	Syar.g_00353
OG0001519	Syao.g_02371	Syar.g_00380, Syar.g_00002
OG0001520	Syao.g_01044	Syar.g_02053
OG0001525	Syao.g_00881	Syar.g_01315
OG0001527	Syao.g_00846	Syar.g_02309
OG0001528	Syao.g_02176	Syar.g_02371
OG0001529	Syao.g_02222	Syar.g_00518
OG0001530	Syao.g_02591	Syar.g_03127
OG0001532	Syao.g_00226	Syar.g_01978
OG0001533	Syao.g_01731	Syar.g_01173
OG0001534	Syao.g_00467	Syar.g_01558
OG0001535	Syao.g_00448	Syar.g_01799
OG0001536	Syao.g_00679	Syar.g_02544
OG0001537	Syao.g_00977	Syar.g_02602
OG0001538	Syao.g_00761	Syar.g_02644
OG0001539	Syao.g_00956	Syar.g_01626
OG0001540	Syao.g_02543	Syar.g_00056
OG0001541	Syao.g_02518	Syar.g_00117
OG0001542	Syao.g_02527	Syar.g_00128
OG0001543	Syao.g_02382	Syar.g_00949
OG0001544	Syao.g_02370	Syar.g_00379, Syar.g_00001
OG0001545	Syao.g_02312	Syar.g_00865
OG0001546	Syao.g_01397	Syar.g_02688
OG0001547	Syao.g_00570	Syar.g_01855
OG0001554	Syao.g_00323	Syar.g_00327
OG0001556	Syao.g_00311	Syar.g_00177
OG0001557	Syao.g_00984	Syar.g_02609
OG0001558	Syao.g_02251	Syar.g_00488
OG0001559	Syao.g_02590	Syar.g_03126
OG0001560	Syao.g_02595	Syar.g_03110
OG0001561	Syao.g_00454	Syar.g_01792
OG0001562	Syao.g_00795	Syar.g_02484
OG0001563	Syao.g_01841	Syar.g_01072
OG0001567	Syao.g_00571	Syar.g_01847
OG0001568	Syao.g_00569	Syar.g_01866
OG0001570	Syao.g_00286	Syar.g_02858
OG0001573	Syao.g_00024	Syar.g_02700
OG0001574	Syao.g_00848	Syar.g_02311
OG0001575	Syao.g_00843	Syar.g_02306
OG0001576	Syao.g_01474	Syar.g_02794
OG0001577	Syao.g_00128	Syar.g_01534
OG0001578	Syao.g_02304	Syar.g_00863
OG0001580	Syao.g_02425	Syar.g_00895
OG0001587	Syao.g_01693	Syar.g_03010
OG0001590	Syao.g_00889	Syar.g_02412
OG0001591	Syao.g_00950	Syar.g_01685
OG0001592	Syao.g_02426	Syar.g_00310
OG0001594	Syao.g_01359	Syar.g_00848, Syar.g_00374
OG0001613	Syao.g_01854	Syar.g_01093
OG0001614	Syao.g_02144	Syar.g_00617
OG0001616	Syao.g_00174	Syar.g_01964
OG0001617	Syao.g_01201	Syar.g_01972
OG0001618	Syao.g_00282, Syao.g_01153, Syao.g_00481	Syar.g_01571
OG0001619	Syao.g_00690	Syar.g_02556
OG0001620	Syao.g_01864	Syar.g_01131
OG0001621	Syao.g_02103	Syar.g_00169
OG0001622	Syao.g_02334	Syar.g_00446
OG0001623	Syao.g_00405	Syar.g_01694
OG0001624	Syao.g_01257	Syar.g_01312, Syar.g_02156
OG0001625	Syao.g_02097	Syar.g_00192
OG0001627	Syao.g_01698	Syar.g_01215
OG0001634	Syao.g_00945	Syar.g_01691
OG0001636	Syao.g_02229	Syar.g_00510
OG0001637	Syao.g_01361	Syar.g_00971, Syar.g_02007
OG0001638	Syao.g_01684	Syar.g_02949
OG0001640	Syao.g_00502	Syar.g_01377
OG0001641	Syao.g_00816	Syar.g_02500
OG0001642	Syao.g_00233	Syar.g_01387
OG0001643	Syao.g_00899	Syar.g_02423
OG0001644	Syao.g_00474	Syar.g_01876
OG0001645	Syao.g_01270	Syar.g_00803
OG0001647	Syao.g_02073	Syar.g_00217
OG0001652	Syao.g_02253	Syar.g_00486
OG0001653	Syao.g_02697, Syao.g_01290, Syao.g_02667	Syar.g_03099
OG0001654	Syao.g_01697	Syar.g_01214
OG0001657	Syao.g_02491	Syar.g_00089
OG0001658	Syao.g_02435	Syar.g_00329
OG0001659	Syao.g_00020	Syar.g_01973
OG0001660	Syao.g_02724	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001669	Syao.g_01817	Syar.g_00323, Syar.g_00555
OG0001671	Syao.g_02387	Syar.g_00943
OG0001672	Syao.g_02631	Syar.g_03053
OG0001673	Syao.g_02713	Syar.g_03028
OG0001675	Syao.g_00802, Syao.g_01175	Syar.g_02486
OG0001677	Syao.g_01850	Syar.g_01097
OG0001678	Syao.g_01938	Syar.g_00144
OG0001679	Syao.g_02566, Syao.g_02565	Syar.g_00032
OG0001680	Syao.g_01679	Syar.g_02953
OG0001682	Syao.g_00483	Syar.g_01573
OG0001692	Syao.g_01508	Syar.g_02812
OG0001694	Syao.g_02061	Syar.g_00227
OG0001695	Syao.g_02308	Syar.g_00864
OG0001702	Syao.g_02655	Syar.g_03087
OG0001703	Syao.g_00034	Syar.g_01463
OG0001712	Syao.g_00712	Syar.g_01846
OG0001715	Syao.g_00278	Syar.g_00804
OG0001717	Syao.g_02505	Syar.g_00103
OG0001729	Syao.g_01711	Syar.g_03015
OG0001730	Syao.g_01008	Syar.g_00837, Syar.g_00806
OG0001731	Syao.g_01603	Syar.g_02884
OG0001732	Syao.g_02197	Syar.g_00464
OG0001732	Syao.g_00232	Syar.g_01702
OG0001733	Syao.g_00310	Syar.g_00179
OG0001734	Syao.g_00418	Syar.g_00188
OG0001735	Syao.g_00929	Syar.g_02469
OG0001737	Syao.g_02042	Syar.g_00855
OG0001738	Syao.g_02011	Syar.g_00717
OG0001739	Syao.g_02306	Syar.g_00862
OG0001741	Syao.g_01258	Syar.g_01311, Syar.g_02155
OG0001748	Syao.g_02389	Syar.g_00941
OG0001750	Syao.g_01324	Syar.g_03097, Syar.g_01648
OG0001751	Syao.g_02714	Syar.g_03029
OG0001752	Syao.g_01694	Syar.g_03009
OG0001753	Syao.g_02301	Syar.g_00919, Syar.g_01879
OG0001754	Syao.g_01363	Syar.g_00973
OG0001755	Syao.g_00153	Syar.g_01515
OG0001761	Syao.g_00400	Syar.g_01703, Syar.g_00182
OG0001762	Syao.g_00809	Syar.g_02493
OG0001763	Syao.g_00821	Syar.g_02506
OG0001764	Syao.g_00565	Syar.g_01870
OG0001766	Syao.g_02036	Syar.g_00902
OG0001769	Syao.g_00916	Syar.g_02437
OG0001771	Syao.g_01406	Syar.g_02677
OG0001783	Syao.g_01952	Syar.g_00611
OG0001784	Syao.g_02662	Syar.g_03090
OG0001786	Syao.g_01584	Syar.g_02903
OG0001787	Syao.g_01411	Syar.g_03272, Syar.g_01927
OG0001788	Syao.g_01414	Syar.g_02351
OG0001789	Syao.g_01434	Syar.g_02776
OG0001790	Syao.g_00134	Syar.g_01528
OG0001792	Syao.g_00275	Syar.g_01708
OG0001794	Syao.g_00464	Syar.g_03304
OG0001796	Syao.g_00440	Syar.g_01808
OG0001797	Syao.g_00698	Syar.g_00681
OG0001798	Syao.g_01332	Syar.g_02248
OG0001799	Syao.g_00913	Syar.g_02434
OG0001800	Syao.g_01529	Syar.g_02840
OG0001801	Syao.g_01535	Syar.g_02821
OG0001803	Syao.g_01615	Syar.g_02873
OG0001804	Syao.g_01718	Syar.g_01164
OG0001805	Syao.g_01352	Syar.g_00927
OG0001806	Syao.g_02074	Syar.g_00216
OG0001808	Syao.g_01964	Syar.g_00286
OG0001809	Syao.g_02614	Syar.g_02274
OG0001811	Syao.g_02525	Syar.g_00125, Syar.g_02050
OG0001812	Syao.g_02427	Syar.g_00311
OG0001813	Syao.g_02360	Syar.g_00696
OG0001814	Syao.g_02344	Syar.g_00456
OG0001815	Syao.g_00732	Syar.g_00465
OG0001816	Syao.g_00952	Syar.g_01675
OG0001837	Syao.g_02388	Syar.g_00942
OG0001838	Syao.g_02153	Syar.g_00478
OG0001839	Syao.g_02233	Syar.g_00506
OG0001840	Syao.g_02216	Syar.g_00524
OG0001841	Syao.g_02209	Syar.g_00531
OG0001843	Syao.g_02143	Syar.g_00618
OG0001844	Syao.g_02142	Syar.g_00619
OG0001845	Syao.g_02140	Syar.g_00621
OG0001846	Syao.g_02577	Syar.g_00044
OG0001847	Syao.g_02575	Syar.g_00042
OG0001848	Syao.g_02571	Syar.g_00037
OG0001849	Syao.g_02648	Syar.g_03079
OG0001850	Syao.g_02634	Syar.g_03055
OG0001851	Syao.g_02627	Syar.g_03049
OG0001852	Syao.g_02626	Syar.g_03048
OG0001853	Syao.g_02619	Syar.g_03042
OG0001854	Syao.g_01703	Syar.g_03023
OG0001856	Syao.g_01580	Syar.g_02907
OG0001857	Syao.g_01583	Syar.g_02904
OG0001858	Syao.g_01608	Syar.g_02339
OG0001859	Syao.g_00046	Syar.g_01451
OG0001860	Syao.g_00032	Syar.g_01465
OG0001861	Syao.g_00119	Syar.g_01476
OG0001862	Syao.g_00107	Syar.g_01488
OG0001863	Syao.g_00101	Syar.g_01495
OG0001864	Syao.g_01420	Syar.g_02227
OG0001865	Syao.g_01030	Syar.g_02198
OG0001866	Syao.g_01058	Syar.g_02174
OG0001867	Syao.g_01056	Syar.g_02172
OG0001868	Syao.g_01468	Syar.g_02780
OG0001869	Syao.g_00129	Syar.g_01533
OG0001870	Syao.g_00215	Syar.g_01543
OG0001871	Syao.g_00207	Syar.g_01552
OG0001872	Syao.g_00269	Syar.g_01715
OG0001873	Syao.g_00173	Syar.g_01965
OG0001874	Syao.g_00176	Syar.g_01962
OG0001877	Syao.g_00627	Syar.g_02593
OG0001878	Syao.g_00805	Syar.g_02489
OG0001879	Syao.g_00811	Syar.g_02495
OG0001880	Syao.g_00671	Syar.g_02535
OG0001881	Syao.g_00672	Syar.g_02536
OG0001882	Syao.g_00695	Syar.g_00678
OG0001883	Syao.g_00713	Syar.g_02561
OG0001884	Syao.g_00637	Syar.g_02571
OG0001885	Syao.g_00586	Syar.g_02587
OG0001886	Syao.g_00564	Syar.g_01871
OG0001887	Syao.g_00200	Syar.g_01971
OG0001888	Syao.g_00989	Syar.g_02614
OG0001889	Syao.g_00772	Syar.g_02654
OG0001890	Syao.g_00533	Syar.g_01831
OG0001891	Syao.g_00528	Syar.g_01839
OG0001892	Syao.g_00610	Syar.g_02837
OG0001893	Syao.g_01331	Syar.g_02247
OG0001894	Syao.g_00893	Syar.g_02417
OG0001895	Syao.g_01532	Syar.g_02824
OG0001896	Syao.g_01729	Syar.g_01171
OG0001897	Syao.g_01867	Syar.g_01128
OG0001898	Syao.g_01883	Syar.g_01110
OG0001899	Syao.g_01816	Syar.g_01062
OG0001900	Syao.g_02090	Syar.g_00200
OG0001901	Syao.g_02089	Syar.g_00201
OG0001902	Syao.g_02057	Syar.g_00232
OG0001903	Syao.g_02048	Syar.g_00241
OG0001904	Syao.g_01971	Syar.g_00282
OG0001905	Syao.g_01961	Syar.g_00288
OG0001906	Syao.g_02544	Syar.g_00057
OG0001908	Syao.g_02521	Syar.g_00119
OG0001909	Syao.g_02531	Syar.g_01010
OG0001910	Syao.g_02393	Syar.g_00937
OG0001912	Syao.g_02446	Syar.g_00345
OG0001913	Syao.g_02448	Syar.g_00347
OG0001914	Syao.g_01430	Syar.g_02237
OG0001915	Syao.g_02195	Syar.g_00462
OG0001917	Syao.g_00449	Syar.g_01798
OG0001918	Syao.g_01904	Syar.g_00735
OG0001923	Syao.g_01982	Syar.g_00583
OG0001923	Syao.g_02124	Syar.g_00267
OG0001924	Syao.g_01347	Syar.g_02672
OG0001925	Syao.g_01348	Syar.g_02671
OG0001926	Syao.g_01349	Syar.g_02669
OG0001927	Syao.g_01350	Syar.g_02668
OG0001929	Syao.g_02202	Syar.g_00538
OG0001932	Syao.g_02145	Syar.g_00616
OG0001933	Syao.g_02587	Syar.g_03122
OG0001934	Syao.g_02674	Syar.g_03106
OG0001935	Syao.g_02624	Syar.g_03046
OG0001936	Syao.g_01296	Syar.g_02054
OG0001937	Syao.g_01595	Syar.g_02892
OG0001938	Syao.g_00030	Syar.g_01467
OG0001939	Syao.g_01025	Syar.g_00339
OG0001940	Syao.g_01046	Syar.g_02211
OG0001941	Syao.g_01453	Syar.g_02784
OG0001942	Syao.g_00531	Syar.g_01836
OG0001943	Syao.g_00219	Syar.g_01382
OG0001944	Syao.g_00203	Syar.g_02836
OG0001946	Syao.g_00622	Syar.g_02597
OG0001947	Syao.g_02380	Syar.g_01379
OG0001948	Syao.g_00819	Syar.g_02504
OG0001949	Syao.g_00662	Syar.g_02524
OG0001950	Syao.g_00664	Syar.g_02526
OG0001951	Syao.g_00673	Syar.g_02537
OG0001952	Syao.g_00696	Syar.g_00679
OG0001953	Syao.g_00697	Syar.g_00680
OG0001954	Syao.g_00921	Syar.g_02066
OG0001955	Syao.g_00609	Syar.g_00733
OG0001957	Syao.g_01326	Syar.g_02242
OG0001958	Syao.g_00931	Syar.g_02471
OG0001960	Syao.g_00094	Syar.g_01278
OG0001961	Syao.g_02687	Syar.g_01268
OG0001964	Syao.g_01926	Syar.g_00131
OG0001966	Syao.g_02095	Syar.g_00194
OG0001967	Syao.g_02093	Syar.g_00196
OG0001968	Syao.g_02092	Syar.g_00197
OG0001969	Syao.g_02029	Syar.g_00827
OG0001970	Syao.g_02546	Syar.g_00059
OG0001971	Syao.g_02529	Syar.g_01012
OG0001972	Syao.g_02405	Syar.g_00916
OG0001974	Syao.g_00320	Syar.g_00325
OG0001975	Syao.g_01429	Syar.g_02236
OG0001976	Syao.g_01319	Syar.g_02238
OG0001979	Syao.g_00525	Syar.g_01841
OG0001980	Syao.g_01887	Syar.g_01111
OG0001993	Syao.g_01345	Syar.g_02674
OG0001994	Syao.g_01346	Syar.g_02673
OG0001996	Syao.g_02237	Syar.g_00502
OG0001999	Syao.g_01650	Syar.g_02142, Syar.g_02981
OG0002002	Syao.g_00270	Syar.g_01714
OG0002003	Syao.g_01337	Syar.g_02127
OG0002008	Syao.g_00807	Syar.g_02491
OG0002009	Syao.g_00980	Syar.g_02604
OG0002010	Syao.g_00074	Syar.g_01406
OG0002011	Syao.g_00258	Syar.g_00966
OG0002013	Syao.g_02640	Syar.g_03062
OG0002015	Syao.g_01091	Syar.g_00280
OG0002016	Syao.g_02386	Syar.g_00944
OG0002017	Syao.g_02281	Syar.g_00706
OG0002019	Syao.g_02146	Syar.g_00615
OG0002020	Syao.g_02320	Syar.g_00892
OG0002021	Syao.g_02322	Syar.g_00425
OG0002022	Syao.g_02323	Syar.g_00426
OG0002023	Syao.g_02324	Syar.g_00427
OG0002024	Syao.g_02317	Syar.g_00875, Syar.g_00004
OG0002038	Syao.g_00204	Syar.g_02839
OG0002039	Syao.g_00189	Syar.g_03221
OG0002040	Syao.g_00187	Syar.g_02140
OG0002042	Syao.g_00668	Syar.g_02530
OG0002043	Syao.g_00645	Syar.g_02580
OG0002046	Syao.g_02693	Syar.g_01258
OG0002047	Syao.g_01714	Syar.g_01160
OG0002048	Syao.g_01855	Syar.g_01092
OG0002049	Syao.g_01932	Syar.g_01016
OG0002051	Syao.g_02517	Syar.g_00116
OG0002054	Syao.g_02318	Syar.g_00876
OG0002055	Syao.g_02315	Syar.g_00872
OG0002056	Syao.g_02046	Syar.g_00243, Syar.g_00242
OG0002107	Syao.g_00544	Syar.g_00670
OG0002113	Syao.g_02232	Syar.g_00507
OG0002114	Syao.g_01360	Syar.g_00920, Syar.g_01908
OG0002116	Syao.g_01590	Syar.g_02897
OG0002120	Syao.g_00601	Syar.g_01671
OG0002123	Syao.g_00490	Syar.g_01489, Syar.g_01579
OG0002129	Syao.g_01516	Syar.g_02862
OG0002130	Syao.g_01435	Syar.g_02775
OG0002131	Syao.g_02321	Syar.g_00424
OG0002132	Syao.g_02314	Syar.g_00866
OG0002134	Syao.g_02134	Syar.g_00257
OG0002135	Syao.g_01666	Syar.g_02966
OG0002136	Syao.g_01667	Syar.g_02965
OG0002138	Syao.g_00195	Syar.g_02036
OG0002139	Syao.g_00289	Syar.g_01729
OG0002142	Syao.g_01536	Syar.g_02820
OG0002143	Syao.g_00701	Syar.g_00969, Syar.g_00890
OG0002144	Syao.g_01325	Syar.g_01020
OG0002154	Syao.g_00867	Syar.g_00251
OG0002159	Syao.g_02665	Syar.g_03094
OG0002160	Syao.g_01628	Syar.g_03003
OG0002166	Syao.g_00199	Syar.g_02857
OG0002168	Syao.g_02381	Syar.g_01378
OG0002169	Syao.g_01713	Syar.g_01159
OG0002172	Syao.g_02390	Syar.g_00940
OG0002173	Syao.g_02475	Syar.g_00952
