Orthogroup	Prbd	Prba
OG0001103	Prbd.g_01443	Prba.g_00377
OG0001104	Prbd.g_01442	Prba.g_00378
OG0001105	Prbd.g_01440	Prba.g_00380
OG0001106	Prbd.g_01438	Prba.g_00382
OG0001107	Prbd.g_01437	Prba.g_00383
OG0001108	Prbd.g_01436	Prba.g_00384
OG0001109	Prbd.g_01433	Prba.g_00387
OG0001110	Prbd.g_01431	Prba.g_00389
OG0001111	Prbd.g_01430	Prba.g_00390
OG0001112	Prbd.g_01429	Prba.g_00391
OG0001113	Prbd.g_01428	Prba.g_00392
OG0001114	Prbd.g_01427	Prba.g_00393
OG0001115	Prbd.g_01426	Prba.g_00394
OG0001116	Prbd.g_01425	Prba.g_00395
OG0001117	Prbd.g_01424	Prba.g_00396
OG0001118	Prbd.g_01423	Prba.g_00397
OG0001119	Prbd.g_01422	Prba.g_00398
OG0001120	Prbd.g_01421	Prba.g_00399
OG0001121	Prbd.g_01420	Prba.g_00400
OG0001122	Prbd.g_01419	Prba.g_00401
OG0001123	Prbd.g_01418	Prba.g_00402
OG0001124	Prbd.g_01417	Prba.g_00403
OG0001125	Prbd.g_01416	Prba.g_00404
OG0001126	Prbd.g_01415	Prba.g_00405
OG0001127	Prbd.g_01414	Prba.g_00406
OG0001128	Prbd.g_01413	Prba.g_00407
OG0001129	Prbd.g_01412	Prba.g_00408
OG0001130	Prbd.g_01411	Prba.g_00409
OG0001131	Prbd.g_01410	Prba.g_00410
OG0001132	Prbd.g_01409	Prba.g_00411
OG0001133	Prbd.g_01408	Prba.g_00412
OG0001134	Prbd.g_01407	Prba.g_00413
OG0001135	Prbd.g_01406	Prba.g_00414
OG0001136	Prbd.g_01405	Prba.g_00415
OG0001137	Prbd.g_01404	Prba.g_00416
OG0001138	Prbd.g_01403	Prba.g_00417
OG0001139	Prbd.g_01402	Prba.g_00418
OG0001140	Prbd.g_01401	Prba.g_00419
OG0001141	Prbd.g_01399	Prba.g_00421
OG0001142	Prbd.g_01398	Prba.g_00422
OG0001143	Prbd.g_01397	Prba.g_00423
OG0001144	Prbd.g_01395	Prba.g_00425
OG0001145	Prbd.g_01393	Prba.g_00427
OG0001146	Prbd.g_01392	Prba.g_00428
OG0001147	Prbd.g_01390	Prba.g_00430
OG0001148	Prbd.g_01389	Prba.g_00431
OG0001149	Prbd.g_01388	Prba.g_00432
OG0001150	Prbd.g_01385	Prba.g_00435
OG0001151	Prbd.g_01384	Prba.g_00436
OG0001152	Prbd.g_01383	Prba.g_00437
OG0001153	Prbd.g_01382	Prba.g_00438
OG0001154	Prbd.g_01381	Prba.g_01048
OG0001155	Prbd.g_01380	Prba.g_01049
OG0001156	Prbd.g_01379	Prba.g_01050
OG0001157	Prbd.g_01377	Prba.g_01052
OG0001158	Prbd.g_01376	Prba.g_01053
OG0001159	Prbd.g_01375	Prba.g_01054
OG0001160	Prbd.g_01374	Prba.g_01055
OG0001161	Prbd.g_01371	Prba.g_01059
OG0001162	Prbd.g_01370	Prba.g_01060
OG0001163	Prbd.g_01369	Prba.g_01061
OG0001164	Prbd.g_01368	Prba.g_01062
OG0001165	Prbd.g_01367	Prba.g_01063
OG0001166	Prbd.g_01366	Prba.g_01064
OG0001167	Prbd.g_01365	Prba.g_01065
OG0001168	Prbd.g_01363	Prba.g_01067
OG0001169	Prbd.g_01362	Prba.g_01068
OG0001170	Prbd.g_01360	Prba.g_01070
OG0001171	Prbd.g_01359	Prba.g_01071
OG0001172	Prbd.g_01358	Prba.g_01072
OG0001173	Prbd.g_01356	Prba.g_01074
OG0001174	Prbd.g_01354	Prba.g_01076
OG0001175	Prbd.g_01352	Prba.g_01078
OG0001176	Prbd.g_01351	Prba.g_01079
OG0001177	Prbd.g_01349	Prba.g_00753
OG0001178	Prbd.g_01348	Prba.g_00754
OG0001179	Prbd.g_01347	Prba.g_00755
OG0001180	Prbd.g_01346	Prba.g_00756
OG0001181	Prbd.g_01345	Prba.g_00757
OG0001182	Prbd.g_01344	Prba.g_00758
OG0001183	Prbd.g_01343	Prba.g_00759
OG0001184	Prbd.g_01342	Prba.g_00760
OG0001185	Prbd.g_01341	Prba.g_00761
OG0001186	Prbd.g_01340	Prba.g_00762
OG0001187	Prbd.g_01339	Prba.g_00763
OG0001188	Prbd.g_01338	Prba.g_00764
OG0001189	Prbd.g_01337	Prba.g_00766
OG0001190	Prbd.g_01336	Prba.g_00767
OG0001191	Prbd.g_01334	Prba.g_00769
OG0001192	Prbd.g_01332	Prba.g_00771
OG0001193	Prbd.g_01331	Prba.g_00772
OG0001194	Prbd.g_01330	Prba.g_00773
OG0001195	Prbd.g_01329	Prba.g_00774
OG0001196	Prbd.g_01327	Prba.g_00776
OG0001197	Prbd.g_01324	Prba.g_00779
OG0001198	Prbd.g_01323	Prba.g_00780
OG0001199	Prbd.g_01321	Prba.g_00781
OG0001200	Prbd.g_01320	Prba.g_00782
OG0001201	Prbd.g_01319	Prba.g_00783
OG0001202	Prbd.g_01318	Prba.g_00784
OG0001203	Prbd.g_01316	Prba.g_00786
OG0001204	Prbd.g_01312	Prba.g_00789
OG0001205	Prbd.g_01311	Prba.g_00790
OG0001206	Prbd.g_01310	Prba.g_00792
OG0001207	Prbd.g_01309	Prba.g_00793
OG0001208	Prbd.g_01308	Prba.g_00794
OG0001209	Prbd.g_01307	Prba.g_00795
OG0001210	Prbd.g_01306	Prba.g_00796
OG0001211	Prbd.g_01305	Prba.g_00797
OG0001212	Prbd.g_01304	Prba.g_00798
OG0001213	Prbd.g_01303	Prba.g_00799
OG0001214	Prbd.g_01302	Prba.g_00800
OG0001215	Prbd.g_01301	Prba.g_00801
OG0001216	Prbd.g_01300	Prba.g_00802
OG0001217	Prbd.g_01299	Prba.g_00803
OG0001218	Prbd.g_01298	Prba.g_00804
OG0001219	Prbd.g_01297	Prba.g_00805
OG0001220	Prbd.g_01296	Prba.g_00806
OG0001221	Prbd.g_01295	Prba.g_00807
OG0001222	Prbd.g_01293	Prba.g_00809
OG0001223	Prbd.g_01291	Prba.g_00811
OG0001224	Prbd.g_01290	Prba.g_00812
OG0001225	Prbd.g_01288	Prba.g_00814
OG0001226	Prbd.g_01287	Prba.g_00815
OG0001227	Prbd.g_01286	Prba.g_00816
OG0001228	Prbd.g_01285	Prba.g_00817
OG0001229	Prbd.g_01284	Prba.g_00818
OG0001230	Prbd.g_01283	Prba.g_00819
OG0001231	Prbd.g_01282	Prba.g_00820
OG0001232	Prbd.g_01280	Prba.g_00822
OG0001233	Prbd.g_01279	Prba.g_00823
OG0001234	Prbd.g_01278	Prba.g_00824
OG0001235	Prbd.g_01277	Prba.g_00825
OG0001236	Prbd.g_01276	Prba.g_00826
OG0001237	Prbd.g_01274	Prba.g_00829
OG0001238	Prbd.g_01273	Prba.g_00830
OG0001239	Prbd.g_01270	Prba.g_00833
OG0001240	Prbd.g_01269	Prba.g_00834
OG0001241	Prbd.g_01268	Prba.g_00835
OG0001242	Prbd.g_01267	Prba.g_00836
OG0001243	Prbd.g_01266	Prba.g_00837
OG0001244	Prbd.g_01265	Prba.g_00838
OG0001245	Prbd.g_01264	Prba.g_00839
OG0001246	Prbd.g_01263	Prba.g_00840
OG0001247	Prbd.g_01262	Prba.g_00841
OG0001248	Prbd.g_01261	Prba.g_00842
OG0001249	Prbd.g_01260	Prba.g_00843
OG0001250	Prbd.g_01259	Prba.g_00844
OG0001251	Prbd.g_01258	Prba.g_00845
OG0001252	Prbd.g_01257	Prba.g_00846
OG0001253	Prbd.g_01256	Prba.g_00847
OG0001254	Prbd.g_01254	Prba.g_01777
OG0001255	Prbd.g_01253	Prba.g_01778
OG0001256	Prbd.g_01251	Prba.g_01780
OG0001257	Prbd.g_01250	Prba.g_01781
OG0001258	Prbd.g_01249	Prba.g_01782
OG0001259	Prbd.g_01247	Prba.g_01784
OG0001260	Prbd.g_01245	Prba.g_01785
OG0001261	Prbd.g_01244	Prba.g_01786
OG0001262	Prbd.g_01243	Prba.g_01787
OG0001263	Prbd.g_01242	Prba.g_01788
OG0001264	Prbd.g_01241	Prba.g_01789
OG0001265	Prbd.g_01240	Prba.g_01790
OG0001266	Prbd.g_01239	Prba.g_01791
OG0001267	Prbd.g_01238	Prba.g_01792
OG0001268	Prbd.g_01237	Prba.g_01793
OG0001269	Prbd.g_01152	Prba.g_01880
OG0001270	Prbd.g_01105	Prba.g_01926
OG0001271	Prbd.g_01090	Prba.g_01938
OG0001272	Prbd.g_00958	Prba.g_00498
OG0001273	Prbd.g_00906	Prba.g_00549
OG0001274	Prbd.g_00760	Prba.g_00979
OG0001275	Prbd.g_00744	Prba.g_00963
OG0001276	Prbd.g_00654	Prba.g_01727
OG0001277	Prbd.g_00048	Prba.g_01555
OG0001278	Prbd.g_00153	Prba.g_01448
OG0001279	Prbd.g_00205	Prba.g_01396
OG0001280	Prbd.g_00316	Prba.g_01288
OG0001281	Prbd.g_00364	Prba.g_01240
OG0001282	Prbd.g_00382	Prba.g_01223
OG0001283	Prbd.g_00387	Prba.g_01218
OG0001284	Prbd.g_00397	Prba.g_00747
OG0001285	Prbd.g_00452	Prba.g_00080
OG0001286	Prbd.g_00465	Prba.g_00067
OG0001287	Prbd.g_01735	Prba.g_00152
OG0001288	Prbd.g_01649	Prba.g_00348
OG0001289	Prbd.g_01638	Prba.g_00337
OG0001290	Prbd.g_01595	Prba.g_00295
OG0001291	Prbd.g_01594	Prba.g_00294
OG0001292	Prbd.g_01589	Prba.g_00289
OG0001293	Prbd.g_01572	Prba.g_00272
OG0001295	Prbd.g_01550	Prba.g_00251
OG0001296	Prbd.g_01533	Prba.g_00234
OG0001297	Prbd.g_01529	Prba.g_00230
OG0001298	Prbd.g_01526	Prba.g_00227
OG0001299	Prbd.g_01460	Prba.g_00360
OG0001300	Prbd.g_01435	Prba.g_00385
OG0001301	Prbd.g_01353	Prba.g_01077
OG0001302	Prbd.g_01325	Prba.g_00778
OG0001303	Prbd.g_01292	Prba.g_00810
OG0001304	Prbd.g_01248	Prba.g_01783
OG0001306	Prbd.g_00805	Prba.g_01024
OG0001307	Prbd.g_01207	Prba.g_01823
OG0001308	Prbd.g_01173	Prba.g_01859
OG0001309	Prbd.g_01170	Prba.g_01862
OG0001310	Prbd.g_01168	Prba.g_01864
OG0001311	Prbd.g_01151	Prba.g_01881
OG0001312	Prbd.g_01124	Prba.g_01907
OG0001313	Prbd.g_01118	Prba.g_01913
OG0001314	Prbd.g_01041	Prba.g_00655
OG0001315	Prbd.g_00996	Prba.g_00462
OG0001316	Prbd.g_00987	Prba.g_00471
OG0001317	Prbd.g_00865	Prba.g_00867
OG0001318	Prbd.g_00607	Prba.g_01680
OG0001319	Prbd.g_00056	Prba.g_01547
OG0001320	Prbd.g_00331	Prba.g_01273
OG0001321	Prbd.g_00336	Prba.g_01268
OG0001322	Prbd.g_00372	Prba.g_01232
OG0001323	Prbd.g_00408	Prba.g_00735
OG0001324	Prbd.g_00412	Prba.g_00731
OG0001325	Prbd.g_00418	Prba.g_00724
OG0001326	Prbd.g_00496	Prba.g_00035
OG0001327	Prbd.g_01780	Prba.g_00212
OG0001328	Prbd.g_01591	Prba.g_00291
OG0001329	Prbd.g_01502	Prba.g_00597
OG0001330	Prbd.g_01467	Prba.g_00563
OG0001331	Prbd.g_01357	Prba.g_01073
OG0001332	Prbd.g_01101	Prba.g_01929
OG0001333	Prbd.g_01001	Prba.g_00457
OG0001334	Prbd.g_00775	Prba.g_00994
OG0001335	Prbd.g_00356	Prba.g_01248
OG0001336	Prbd.g_00375	Prba.g_01229
OG0001337	Prbd.g_00390	Prba.g_01215
OG0001339	Prbd.g_01796	Prba.g_01197
OG0001340	Prbd.g_01744	Prba.g_00176
OG0001341	Prbd.g_01598	Prba.g_00298
OG0001342	Prbd.g_01587	Prba.g_00287
OG0001343	Prbd.g_01528	Prba.g_00229
OG0001345	Prbd.g_01387	Prba.g_00433
OG0001346	Prbd.g_01333	Prba.g_00770
OG0001347	Prbd.g_01294	Prba.g_00808
OG0001348	Prbd.g_01115	Prba.g_01916
OG0001349	Prbd.g_01125	Prba.g_01906
OG0001350	Prbd.g_01096	Prba.g_01932
OG0001351	Prbd.g_01037	Prba.g_00659
OG0001352	Prbd.g_00991	Prba.g_00467
OG0001353	Prbd.g_00978	Prba.g_00479
OG0001354	Prbd.g_00959	Prba.g_00497
OG0001355	Prbd.g_00900	Prba.g_00555
OG0001356	Prbd.g_00860	Prba.g_00872
OG0001357	Prbd.g_00808	Prba.g_01027
OG0001358	Prbd.g_00770	Prba.g_00989
OG0001359	Prbd.g_00756	Prba.g_00975
OG0001360	Prbd.g_00733	Prba.g_00952
OG0001361	Prbd.g_00728	Prba.g_00947
OG0001362	Prbd.g_00666	Prba.g_01739
OG0001363	Prbd.g_00541	Prba.g_01614
OG0001364	Prbd.g_00086	Prba.g_01515
OG0001365	Prbd.g_00143	Prba.g_01458
OG0001366	Prbd.g_00188	Prba.g_01413
OG0001367	Prbd.g_00292	Prba.g_01309
OG0001368	Prbd.g_00315	Prba.g_01289
OG0001369	Prbd.g_00431	Prba.g_00093
OG0001370	Prbd.g_00432	Prba.g_00092
OG0001371	Prbd.g_00518	Prba.g_00013
OG0001372	Prbd.g_01893	Prba.g_01136
OG0001373	Prbd.g_01618	Prba.g_00318
OG0001375	Prbd.g_01488	Prba.g_00583
OG0001376	Prbd.g_01446	Prba.g_00374
OG0001377	Prbd.g_01326	Prba.g_00777
OG0001378	Prbd.g_00317	Prba.g_01287
OG0001379	Prbd.g_01177	Prba.g_01855
OG0001380	Prbd.g_01176	Prba.g_01856
OG0001381	Prbd.g_01157	Prba.g_01875
OG0001382	Prbd.g_01108	Prba.g_01923
OG0001383	Prbd.g_01005	Prba.g_00453
OG0001384	Prbd.g_00983	Prba.g_00475
OG0001385	Prbd.g_00967	Prba.g_00490
OG0001386	Prbd.g_00877	Prba.g_00855
OG0001389	Prbd.g_00788	Prba.g_01007
OG0001390	Prbd.g_00782	Prba.g_01001
OG0001391	Prbd.g_00738	Prba.g_00957
OG0001392	Prbd.g_00731	Prba.g_00950
OG0001393	Prbd.g_00723	Prba.g_00942
OG0001394	Prbd.g_00578	Prba.g_01651
OG0001395	Prbd.g_00570	Prba.g_01643
OG0001396	Prbd.g_00568	Prba.g_01641
OG0001397	Prbd.g_00562	Prba.g_01635
OG0001398	Prbd.g_00012	Prba.g_01589
OG0001399	Prbd.g_00088	Prba.g_01513
OG0001400	Prbd.g_00187	Prba.g_01414
OG0001401	Prbd.g_00189	Prba.g_01412
OG0001402	Prbd.g_00211	Prba.g_01390
OG0001403	Prbd.g_00214	Prba.g_01387
OG0001404	Prbd.g_00296	Prba.g_01305
OG0001405	Prbd.g_00325	Prba.g_01279
OG0001406	Prbd.g_00344	Prba.g_01260
OG0001407	Prbd.g_00354	Prba.g_01250
OG0001408	Prbd.g_00362	Prba.g_01242
OG0001409	Prbd.g_00369	Prba.g_01235
OG0001410	Prbd.g_00454	Prba.g_00078
OG0001411	Prbd.g_01857	Prba.g_01169
OG0001412	Prbd.g_01800	Prba.g_01193
OG0001413	Prbd.g_01773	Prba.g_00205
OG0001414	Prbd.g_01763	Prba.g_00195
OG0001415	Prbd.g_01650	Prba.g_00349
OG0001416	Prbd.g_01647	Prba.g_00346
OG0001417	Prbd.g_01597	Prba.g_00297
OG0001418	Prbd.g_01584	Prba.g_00283
OG0001419	Prbd.g_01900	Prba.g_00259
OG0001420	Prbd.g_00534	Prba.g_01132
OG0001421	Prbd.g_00245	Prba.g_01356
OG0001424	Prbd.g_01182	Prba.g_01850
OG0001425	Prbd.g_00913	Prba.g_00542
OG0001426	Prbd.g_00875	Prba.g_00857
OG0001427	Prbd.g_00721	Prba.g_00940
OG0001428	Prbd.g_00046	Prba.g_01557
OG0001429	Prbd.g_00059	Prba.g_01544
OG0001430	Prbd.g_00092	Prba.g_01509
OG0001431	Prbd.g_00191	Prba.g_01410
OG0001432	Prbd.g_00195	Prba.g_01406
OG0001433	Prbd.g_00359	Prba.g_01245
OG0001434	Prbd.g_00433	Prba.g_00091
OG0001435	Prbd.g_01922	Prba.g_01082
OG0001436	Prbd.g_01578	Prba.g_00277
OG0001438	Prbd.g_01252	Prba.g_01779
OG0001440	Prbd.g_00866	Prba.g_00866
OG0001441	Prbd.g_00274	Prba.g_01327
OG0001442	Prbd.g_00308	Prba.g_01296
OG0001443	Prbd.g_00360	Prba.g_01244
OG0001444	Prbd.g_00363	Prba.g_01241
OG0001445	Prbd.g_01585	Prba.g_00285
OG0001446	Prbd.g_00830	Prba.g_01535
OG0001448	Prbd.g_00624	Prba.g_01697
OG0001449	Prbd.g_00400	Prba.g_00744
OG0001450	Prbd.g_00421	Prba.g_00721, Prba.g_00104
OG0001451	Prbd.g_00451	Prba.g_00081
OG0001452	Prbd.g_00487	Prba.g_00044
OG0001453	Prbd.g_01866	Prba.g_01124
OG0001454	Prbd.g_01864	Prba.g_01126
OG0001455	Prbd.g_01863	Prba.g_01127
OG0001456	Prbd.g_01565	Prba.g_00265
OG0001457	Prbd.g_01719	Prba.g_00116
OG0001460	Prbd.g_00872	Prba.g_00860
OG0001461	Prbd.g_00862	Prba.g_00870
OG0001462	Prbd.g_00847	Prba.g_00886
OG0001464	Prbd.g_00683	Prba.g_01756
OG0001466	Prbd.g_00542	Prba.g_01615
OG0001467	Prbd.g_00081	Prba.g_01520
OG0001468	Prbd.g_00134	Prba.g_01467
OG0001469	Prbd.g_00165	Prba.g_01436
OG0001470	Prbd.g_00307	Prba.g_01297
OG0001471	Prbd.g_00353	Prba.g_01251
OG0001472	Prbd.g_00358	Prba.g_01246
OG0001473	Prbd.g_00361	Prba.g_01243
OG0001476	Prbd.g_01692	Prba.g_00716
OG0001478	Prbd.g_01364	Prba.g_01066
OG0001479	Prbd.g_00466	Prba.g_00066
OG0001480	Prbd.g_01920	Prba.g_01083
OG0001482	Prbd.g_00919	Prba.g_00536
OG0001483	Prbd.g_01834	Prba.g_01173
OG0001485	Prbd.g_00164	Prba.g_01437
OG0001486	Prbd.g_00173	Prba.g_01428
OG0001487	Prbd.g_00237	Prba.g_01364
OG0001488	Prbd.g_00349	Prba.g_01255
OG0001489	Prbd.g_00350	Prba.g_01254
OG0001490	Prbd.g_00351	Prba.g_01253
OG0001491	Prbd.g_00357	Prba.g_01247
OG0001492	Prbd.g_00385	Prba.g_01220
OG0001493	Prbd.g_00394	Prba.g_00750
OG0001494	Prbd.g_00484	Prba.g_00047
OG0001495	Prbd.g_01912	Prba.g_00241
OG0001496	Prbd.g_01807	Prba.g_01186
OG0001497	Prbd.g_01732	Prba.g_00151
OG0001498	Prbd.g_01465	Prba.g_00353
OG0001499	Prbd.g_01445	Prba.g_00375
OG0001500	Prbd.g_00225	Prba.g_01376
OG0001501	Prbd.g_00063	Prba.g_01540
OG0001503	Prbd.g_01068	Prba.g_00628
OG0001504	Prbd.g_00840	Prba.g_00897
OG0001505	Prbd.g_00037	Prba.g_01564
OG0001506	Prbd.g_00040	Prba.g_01561
OG0001507	Prbd.g_00078	Prba.g_01523
OG0001508	Prbd.g_00131	Prba.g_01470
OG0001509	Prbd.g_00135	Prba.g_01466
OG0001510	Prbd.g_00166	Prba.g_01435
OG0001511	Prbd.g_00175	Prba.g_01426
OG0001512	Prbd.g_00176	Prba.g_01425
OG0001513	Prbd.g_00177	Prba.g_01424
OG0001514	Prbd.g_00178	Prba.g_01423
OG0001515	Prbd.g_00179	Prba.g_01422
OG0001516	Prbd.g_00180	Prba.g_01421
OG0001517	Prbd.g_00181	Prba.g_01420
OG0001518	Prbd.g_00182	Prba.g_01419
OG0001519	Prbd.g_00183	Prba.g_01418
OG0001520	Prbd.g_00184	Prba.g_01417
OG0001521	Prbd.g_00185	Prba.g_01416
OG0001522	Prbd.g_00186	Prba.g_01415
OG0001525	Prbd.g_00377	Prba.g_01228
OG0001526	Prbd.g_00450	Prba.g_00082
OG0001527	Prbd.g_01586	Prba.g_00286
OG0001529	Prbd.g_01372	Prba.g_01058
OG0001530	Prbd.g_01540	Prba.g_00236
OG0001531	Prbd.g_00286	Prba.g_01315
OG0001532	Prbd.g_00348	Prba.g_01256
OG0001533	Prbd.g_00367	Prba.g_01237
OG0001534	Prbd.g_01890	Prba.g_01139
OG0001535	Prbd.g_00850	Prba.g_00883
OG0001536	Prbd.g_00829	Prba.g_01536
OG0001539	Prbd.g_01183	Prba.g_01849
OG0001540	Prbd.g_00783	Prba.g_01002
OG0001542	Prbd.g_00398	Prba.g_00746
OG0001543	Prbd.g_01888	Prba.g_01141
OG0001545	Prbd.g_00828	Prba.g_01537
OG0001547	Prbd.g_01203	Prba.g_01827
OG0001548	Prbd.g_00839	Prba.g_00898
OG0001549	Prbd.g_01580	Prba.g_00279
OG0001550	Prbd.g_00161	Prba.g_01440
OG0001551	Prbd.g_00396	Prba.g_00748
OG0001552	Prbd.g_01861	Prba.g_01163
OG0001553	Prbd.g_01829	Prba.g_01178
OG0001554	Prbd.g_01828	Prba.g_01179
OG0001557	Prbd.g_01582	Prba.g_00281
OG0001558	Prbd.g_01571	Prba.g_00271
OG0001565	Prbd.g_01117	Prba.g_01914
OG0001566	Prbd.g_00932	Prba.g_00523
OG0001567	Prbd.g_00870	Prba.g_00862
OG0001568	Prbd.g_00848	Prba.g_00885
OG0001569	Prbd.g_00785	Prba.g_01004
OG0001571	Prbd.g_00773	Prba.g_00992
OG0001572	Prbd.g_00567	Prba.g_01640
OG0001574	Prbd.g_00051	Prba.g_01552
OG0001575	Prbd.g_00070	Prba.g_01531
OG0001576	Prbd.g_00301	Prba.g_01303
OG0001577	Prbd.g_00306	Prba.g_01298
OG0001578	Prbd.g_00365	Prba.g_01239
OG0001579	Prbd.g_00366	Prba.g_01238
OG0001580	Prbd.g_00368	Prba.g_01236
OG0001581	Prbd.g_00371	Prba.g_01233
OG0001582	Prbd.g_00378	Prba.g_01227
OG0001583	Prbd.g_00393	Prba.g_00751
OG0001584	Prbd.g_00403	Prba.g_00741
OG0001585	Prbd.g_00415	Prba.g_00728
OG0001586	Prbd.g_00423	Prba.g_00101
OG0001587	Prbd.g_00426	Prba.g_00098
OG0001589	Prbd.g_01869	Prba.g_01158
OG0001590	Prbd.g_01767	Prba.g_00199
OG0001591	Prbd.g_01765	Prba.g_00197
OG0001594	Prbd.g_01605	Prba.g_00305
OG0001595	Prbd.g_01603	Prba.g_00303
OG0001596	Prbd.g_01602	Prba.g_00302
OG0001597	Prbd.g_01592	Prba.g_00292
OG0001598	Prbd.g_01315	Prba.g_00787
OG0001603	Prbd.g_00908	Prba.g_00547
OG0001604	Prbd.g_00876	Prba.g_00856
OG0001605	Prbd.g_00841	Prba.g_00896
OG0001606	Prbd.g_00774	Prba.g_00993
OG0001607	Prbd.g_00538	Prba.g_01611
OG0001608	Prbd.g_00050	Prba.g_01553
OG0001609	Prbd.g_00168	Prba.g_01433
OG0001610	Prbd.g_00193	Prba.g_01408
OG0001611	Prbd.g_00444	Prba.g_00088
OG0001612	Prbd.g_00445	Prba.g_00087
OG0001613	Prbd.g_00446	Prba.g_00086
OG0001614	Prbd.g_00447	Prba.g_00085
OG0001617	Prbd.g_01549	Prba.g_00250
OG0001618	Prbd.g_01512	Prba.g_00607
OG0001620	Prbd.g_00899	Prba.g_00556
OG0001622	Prbd.g_00871	Prba.g_00861
OG0001623	Prbd.g_00543	Prba.g_01616
OG0001624	Prbd.g_00032	Prba.g_01569
OG0001625	Prbd.g_01874	Prba.g_01155
OG0001627	Prbd.g_01785	Prba.g_01209
OG0001628	Prbd.g_01775	Prba.g_00207
OG0001635	Prbd.g_00902	Prba.g_00553
OG0001636	Prbd.g_00569	Prba.g_01642
OG0001637	Prbd.g_00172	Prba.g_01429
OG0001638	Prbd.g_01892	Prba.g_01137
OG0001639	Prbd.g_01878	Prba.g_01151
OG0001640	Prbd.g_01579	Prba.g_00278
OG0001641	Prbd.g_01563	Prba.g_00263
OG0001644	Prbd.g_00526	Prba.g_00005
OG0001650	Prbd.g_00039	Prba.g_01562
OG0001652	Prbd.g_01060	Prba.g_00636
OG0001653	Prbd.g_00873	Prba.g_00859
OG0001654	Prbd.g_00845	Prba.g_00892
OG0001655	Prbd.g_00844	Prba.g_00893
OG0001656	Prbd.g_00842	Prba.g_00895
OG0001657	Prbd.g_00776	Prba.g_00995
OG0001658	Prbd.g_00006	Prba.g_01595
OG0001659	Prbd.g_00042	Prba.g_01560
OG0001660	Prbd.g_00044	Prba.g_01559
OG0001661	Prbd.g_00071	Prba.g_01530
OG0001662	Prbd.g_00077	Prba.g_01524
OG0001663	Prbd.g_00079	Prba.g_01522
OG0001664	Prbd.g_00107	Prba.g_01494
OG0001665	Prbd.g_00159	Prba.g_01442
OG0001666	Prbd.g_00170	Prba.g_01431
OG0001667	Prbd.g_00171	Prba.g_01430
OG0001668	Prbd.g_00218	Prba.g_01383
OG0001669	Prbd.g_00302	Prba.g_01302
OG0001670	Prbd.g_00305	Prba.g_01299
OG0001671	Prbd.g_00310	Prba.g_01294
OG0001672	Prbd.g_00327	Prba.g_01277
OG0001673	Prbd.g_00328	Prba.g_01276
OG0001674	Prbd.g_00352	Prba.g_01252
OG0001675	Prbd.g_00355	Prba.g_01249
OG0001676	Prbd.g_00373	Prba.g_01231
OG0001677	Prbd.g_00374	Prba.g_01230
OG0001678	Prbd.g_00381	Prba.g_01224
OG0001679	Prbd.g_00386	Prba.g_01219
OG0001680	Prbd.g_00388	Prba.g_01217
OG0001681	Prbd.g_00413	Prba.g_00730
OG0001682	Prbd.g_00417	Prba.g_00725
OG0001683	Prbd.g_00420	Prba.g_00722
OG0001684	Prbd.g_00443	Prba.g_00089
OG0001685	Prbd.g_00515	Prba.g_00016
OG0001686	Prbd.g_00523	Prba.g_00008
OG0001687	Prbd.g_01897	Prba.g_01134
OG0001688	Prbd.g_01856	Prba.g_01170
OG0001689	Prbd.g_01831	Prba.g_01176
OG0001692	Prbd.g_01606	Prba.g_00306
OG0001693	Prbd.g_01599	Prba.g_00299
OG0001694	Prbd.g_01596	Prba.g_00296
OG0001695	Prbd.g_01590	Prba.g_00290
OG0001696	Prbd.g_01583	Prba.g_00282
OG0001697	Prbd.g_01581	Prba.g_00280
OG0001699	Prbd.g_01520	Prba.g_00615
OG0001700	Prbd.g_01275	Prba.g_00827
OG0001705	Prbd.g_00746	Prba.g_00965
OG0001706	Prbd.g_00537	Prba.g_01610
OG0001707	Prbd.g_00035	Prba.g_01566
OG0001708	Prbd.g_00057	Prba.g_01546
OG0001709	Prbd.g_00072	Prba.g_01529
OG0001710	Prbd.g_00303	Prba.g_01301
OG0001711	Prbd.g_00347	Prba.g_01257
OG0001712	Prbd.g_00405	Prba.g_00738
OG0001713	Prbd.g_00416	Prba.g_00726
OG0001714	Prbd.g_00448	Prba.g_00084
OG0001715	Prbd.g_01862	Prba.g_01160
OG0001717	Prbd.g_00304	Prba.g_01300
OG0001727	Prbd.g_00033	Prba.g_01568
OG0001728	Prbd.g_00090	Prba.g_01511
OG0001729	Prbd.g_00167	Prba.g_01434
OG0001730	Prbd.g_00402	Prba.g_00742
OG0001731	Prbd.g_01883	Prba.g_01146, Prba.g_01129
OG0001732	Prbd.g_01830	Prba.g_01177
OG0001735	Prbd.g_01574	Prba.g_00274
OG0001736	Prbd.g_01555	Prba.g_00255
OG0001737	Prbd.g_00851	Prba.g_00881
OG0001738	Prbd.g_00005	Prba.g_01596
OG0001787	Prbd.g_01197	Prba.g_01835
OG0001789	Prbd.g_00718	Prba.g_00937
OG0001790	Prbd.g_00054	Prba.g_01549
OG0001791	Prbd.g_00085	Prba.g_01516
OG0001792	Prbd.g_01865	Prba.g_01125
OG0001793	Prbd.g_01875	Prba.g_01154
OG0001794	Prbd.g_01873	Prba.g_01156
