Orthogroup	Prbd	Pras
OG0001106	Prbd.g_01438	Pras.g_00638
OG0001107	Prbd.g_01437	Pras.g_00639
OG0001108	Prbd.g_01436	Pras.g_00640
OG0001109	Prbd.g_01433	Pras.g_00645
OG0001110	Prbd.g_01431	Pras.g_00647
OG0001111	Prbd.g_01430	Pras.g_00648
OG0001112	Prbd.g_01429	Pras.g_00649
OG0001113	Prbd.g_01428	Pras.g_00650
OG0001114	Prbd.g_01427	Pras.g_00651
OG0001115	Prbd.g_01426	Pras.g_00652
OG0001116	Prbd.g_01425	Pras.g_00653
OG0001117	Prbd.g_01424	Pras.g_00654
OG0001118	Prbd.g_01423	Pras.g_00655
OG0001119	Prbd.g_01422	Pras.g_00656
OG0001120	Prbd.g_01421	Pras.g_00657
OG0001121	Prbd.g_01420	Pras.g_00658
OG0001122	Prbd.g_01419	Pras.g_00659
OG0001123	Prbd.g_01418	Pras.g_00660
OG0001124	Prbd.g_01417	Pras.g_00661
OG0001125	Prbd.g_01416	Pras.g_00662
OG0001126	Prbd.g_01415	Pras.g_00663
OG0001127	Prbd.g_01414	Pras.g_00664
OG0001128	Prbd.g_01413	Pras.g_00665
OG0001129	Prbd.g_01412	Pras.g_00666
OG0001130	Prbd.g_01411	Pras.g_00667
OG0001131	Prbd.g_01410	Pras.g_00668
OG0001132	Prbd.g_01409	Pras.g_00669
OG0001133	Prbd.g_01408	Pras.g_00670
OG0001134	Prbd.g_01407	Pras.g_00671
OG0001135	Prbd.g_01406	Pras.g_00672
OG0001136	Prbd.g_01405	Pras.g_00673
OG0001137	Prbd.g_01404	Pras.g_00674
OG0001138	Prbd.g_01403	Pras.g_00675
OG0001139	Prbd.g_01402	Pras.g_00676
OG0001140	Prbd.g_01401	Pras.g_00677
OG0001141	Prbd.g_01399	Pras.g_00679
OG0001142	Prbd.g_01398	Pras.g_00680
OG0001143	Prbd.g_01397	Pras.g_00681
OG0001144	Prbd.g_01395	Pras.g_00683
OG0001145	Prbd.g_01393	Pras.g_00685
OG0001146	Prbd.g_01392	Pras.g_00686
OG0001147	Prbd.g_01390	Pras.g_00688
OG0001148	Prbd.g_01389	Pras.g_00689
OG0001149	Prbd.g_01388	Pras.g_00690
OG0001150	Prbd.g_01385	Pras.g_00693
OG0001151	Prbd.g_01384	Pras.g_00694
OG0001152	Prbd.g_01383	Pras.g_00695
OG0001153	Prbd.g_01382	Pras.g_00696
OG0001154	Prbd.g_01381	Pras.g_00697
OG0001155	Prbd.g_01380	Pras.g_00698
OG0001156	Prbd.g_01379	Pras.g_00699
OG0001157	Prbd.g_01377	Pras.g_00701
OG0001158	Prbd.g_01376	Pras.g_00702
OG0001159	Prbd.g_01375	Pras.g_00703
OG0001160	Prbd.g_01374	Pras.g_00704
OG0001161	Prbd.g_01371	Pras.g_00707
OG0001162	Prbd.g_01370	Pras.g_00708
OG0001163	Prbd.g_01369	Pras.g_00709
OG0001164	Prbd.g_01368	Pras.g_00710
OG0001165	Prbd.g_01367	Pras.g_00711
OG0001166	Prbd.g_01366	Pras.g_00712
OG0001167	Prbd.g_01365	Pras.g_00713
OG0001168	Prbd.g_01363	Pras.g_00715
OG0001169	Prbd.g_01362	Pras.g_00716
OG0001170	Prbd.g_01360	Pras.g_00718
OG0001171	Prbd.g_01359	Pras.g_00719
OG0001172	Prbd.g_01358	Pras.g_00720
OG0001173	Prbd.g_01356	Pras.g_00722
OG0001174	Prbd.g_01354	Pras.g_00724
OG0001175	Prbd.g_01352	Pras.g_00726
OG0001176	Prbd.g_01351	Pras.g_00727
OG0001177	Prbd.g_01349	Pras.g_00729
OG0001178	Prbd.g_01348	Pras.g_00730
OG0001179	Prbd.g_01347	Pras.g_00731
OG0001180	Prbd.g_01346	Pras.g_00732
OG0001181	Prbd.g_01345	Pras.g_00733
OG0001182	Prbd.g_01344	Pras.g_00734
OG0001183	Prbd.g_01343	Pras.g_00735
OG0001184	Prbd.g_01342	Pras.g_00736
OG0001185	Prbd.g_01341	Pras.g_00737
OG0001186	Prbd.g_01340	Pras.g_00738
OG0001187	Prbd.g_01339	Pras.g_00739
OG0001188	Prbd.g_01338	Pras.g_00740
OG0001189	Prbd.g_01337	Pras.g_00741
OG0001190	Prbd.g_01336	Pras.g_00742
OG0001191	Prbd.g_01334	Pras.g_00744
OG0001192	Prbd.g_01332	Pras.g_00746
OG0001193	Prbd.g_01331	Pras.g_00747
OG0001194	Prbd.g_01330	Pras.g_00748
OG0001195	Prbd.g_01329	Pras.g_00749
OG0001196	Prbd.g_01327	Pras.g_00751
OG0001197	Prbd.g_01324	Pras.g_00754
OG0001198	Prbd.g_01323	Pras.g_00755
OG0001199	Prbd.g_01321	Pras.g_00756
OG0001200	Prbd.g_01320	Pras.g_00757
OG0001201	Prbd.g_01319	Pras.g_00758
OG0001202	Prbd.g_01318	Pras.g_00759
OG0001203	Prbd.g_01316	Pras.g_00762
OG0001204	Prbd.g_01312	Pras.g_00765
OG0001205	Prbd.g_01311	Pras.g_00766
OG0001206	Prbd.g_01310	Pras.g_00768
OG0001207	Prbd.g_01309	Pras.g_00769
OG0001208	Prbd.g_01308	Pras.g_00770
OG0001209	Prbd.g_01307	Pras.g_00771
OG0001210	Prbd.g_01306	Pras.g_00772
OG0001211	Prbd.g_01305	Pras.g_00773
OG0001212	Prbd.g_01304	Pras.g_00774
OG0001213	Prbd.g_01303	Pras.g_00775
OG0001214	Prbd.g_01302	Pras.g_00776
OG0001215	Prbd.g_01301	Pras.g_00777
OG0001216	Prbd.g_01300	Pras.g_00778
OG0001217	Prbd.g_01299	Pras.g_00779
OG0001218	Prbd.g_01298	Pras.g_00780
OG0001219	Prbd.g_01297	Pras.g_00781
OG0001220	Prbd.g_01296	Pras.g_00782
OG0001221	Prbd.g_01295	Pras.g_00783
OG0001222	Prbd.g_01293	Pras.g_00785
OG0001223	Prbd.g_01291	Pras.g_00787
OG0001224	Prbd.g_01290	Pras.g_00788
OG0001225	Prbd.g_01288	Pras.g_00790
OG0001226	Prbd.g_01287	Pras.g_00791
OG0001227	Prbd.g_01286	Pras.g_00792
OG0001228	Prbd.g_01285	Pras.g_00793
OG0001229	Prbd.g_01284	Pras.g_00794
OG0001230	Prbd.g_01283	Pras.g_00795
OG0001231	Prbd.g_01282	Pras.g_00796
OG0001232	Prbd.g_01280	Pras.g_00798
OG0001233	Prbd.g_01279	Pras.g_00799
OG0001234	Prbd.g_01278	Pras.g_00800
OG0001235	Prbd.g_01277	Pras.g_00801
OG0001236	Prbd.g_01276	Pras.g_00802
OG0001237	Prbd.g_01274	Pras.g_00804
OG0001238	Prbd.g_01273	Pras.g_00805
OG0001239	Prbd.g_01270	Pras.g_00808
OG0001240	Prbd.g_01269	Pras.g_00809
OG0001241	Prbd.g_01268	Pras.g_00810
OG0001242	Prbd.g_01267	Pras.g_00812
OG0001243	Prbd.g_01266	Pras.g_00813
OG0001244	Prbd.g_01265	Pras.g_00814
OG0001245	Prbd.g_01264	Pras.g_00815
OG0001246	Prbd.g_01263	Pras.g_00816
OG0001247	Prbd.g_01262	Pras.g_00817
OG0001248	Prbd.g_01261	Pras.g_00818
OG0001249	Prbd.g_01260	Pras.g_00819
OG0001250	Prbd.g_01259	Pras.g_00820
OG0001251	Prbd.g_01258	Pras.g_00821
OG0001252	Prbd.g_01257	Pras.g_00822
OG0001253	Prbd.g_01256	Pras.g_00823
OG0001254	Prbd.g_01254	Pras.g_00825
OG0001255	Prbd.g_01253	Pras.g_00826
OG0001256	Prbd.g_01251	Pras.g_00828
OG0001257	Prbd.g_01250	Pras.g_00829
OG0001258	Prbd.g_01249	Pras.g_00830
OG0001259	Prbd.g_01247	Pras.g_00832
OG0001260	Prbd.g_01245	Pras.g_00834
OG0001261	Prbd.g_01244	Pras.g_00835
OG0001262	Prbd.g_01243	Pras.g_00836
OG0001263	Prbd.g_01242	Pras.g_00837
OG0001264	Prbd.g_01241	Pras.g_00838
OG0001265	Prbd.g_01240	Pras.g_00839
OG0001266	Prbd.g_01239	Pras.g_00840
OG0001267	Prbd.g_01238	Pras.g_00841
OG0001268	Prbd.g_01237	Pras.g_00842
OG0001269	Prbd.g_01152	Pras.g_00943
OG0001270	Prbd.g_01105	Pras.g_00989
OG0001271	Prbd.g_01090	Pras.g_01001
OG0001272	Prbd.g_00958	Pras.g_01133
OG0001273	Prbd.g_00906	Pras.g_01186
OG0001274	Prbd.g_00760	Pras.g_01360
OG0001275	Prbd.g_00744	Pras.g_01376
OG0001276	Prbd.g_00654	Pras.g_01466
OG0001277	Prbd.g_00048	Pras.g_01648
OG0001278	Prbd.g_00153	Pras.g_01751
OG0001279	Prbd.g_00205	Pras.g_01800
OG0001280	Prbd.g_00316	Pras.g_01910
OG0001281	Prbd.g_00364	Pras.g_01958
OG0001282	Prbd.g_00382	Pras.g_01975
OG0001283	Prbd.g_00387	Pras.g_01980
OG0001284	Prbd.g_00397	Pras.g_01990
OG0001285	Prbd.g_00452	Pras.g_00040
OG0001286	Prbd.g_00465	Pras.g_00053
OG0001288	Prbd.g_01649	Pras.g_00391
OG0001290	Prbd.g_01595	Pras.g_00446
OG0001291	Prbd.g_01594	Pras.g_00447
OG0001292	Prbd.g_01589	Pras.g_00452
OG0001293	Prbd.g_01572	Pras.g_00467
OG0001295	Prbd.g_01550	Pras.g_00489
OG0001296	Prbd.g_01533	Pras.g_00542
OG0001297	Prbd.g_01529	Pras.g_00546
OG0001298	Prbd.g_01526	Pras.g_00549
OG0001299	Prbd.g_01460	Pras.g_00616
OG0001300	Prbd.g_01435	Pras.g_00641
OG0001301	Prbd.g_01353	Pras.g_00725
OG0001302	Prbd.g_01325	Pras.g_00753
OG0001303	Prbd.g_01292	Pras.g_00786
OG0001304	Prbd.g_01248	Pras.g_00831
OG0001306	Prbd.g_00805	Pras.g_01315
OG0001307	Prbd.g_01207	Pras.g_00872
OG0001309	Prbd.g_01170	Pras.g_00925
OG0001310	Prbd.g_01168	Pras.g_00927
OG0001311	Prbd.g_01151	Pras.g_00944
OG0001312	Prbd.g_01124	Pras.g_00970
OG0001313	Prbd.g_01118	Pras.g_00976
OG0001314	Prbd.g_01041	Pras.g_01050
OG0001315	Prbd.g_00996	Pras.g_01095
OG0001316	Prbd.g_00987	Pras.g_01104
OG0001317	Prbd.g_00865	Pras.g_01226
OG0001318	Prbd.g_00607	Pras.g_01513
OG0001319	Prbd.g_00056	Pras.g_01657
OG0001320	Prbd.g_00331	Pras.g_01925
OG0001321	Prbd.g_00336	Pras.g_01930
OG0001322	Prbd.g_00372	Pras.g_01966
OG0001323	Prbd.g_00408	Pras.g_00003
OG0001324	Prbd.g_00412	Pras.g_00007
OG0001325	Prbd.g_00418	Pras.g_00014
OG0001326	Prbd.g_00496	Pras.g_00084
OG0001327	Prbd.g_01780	Pras.g_00234
OG0001328	Prbd.g_01591	Pras.g_00450
OG0001329	Prbd.g_01502	Pras.g_00573
OG0001330	Prbd.g_01467	Pras.g_00608
OG0001331	Prbd.g_01357	Pras.g_00721
OG0001332	Prbd.g_01101	Pras.g_00992
OG0001333	Prbd.g_01001	Pras.g_01090
OG0001334	Prbd.g_00775	Pras.g_01345
OG0001335	Prbd.g_00356	Pras.g_01950
OG0001336	Prbd.g_00375	Pras.g_01969
OG0001337	Prbd.g_00390	Pras.g_01983
OG0001340	Prbd.g_01744	Pras.g_00270
OG0001341	Prbd.g_01598	Pras.g_00443
OG0001342	Prbd.g_01587	Pras.g_00454
OG0001343	Prbd.g_01528	Pras.g_00547
OG0001344	Prbd.g_01478	Pras.g_00597
OG0001345	Prbd.g_01387	Pras.g_00691
OG0001346	Prbd.g_01333	Pras.g_00745
OG0001347	Prbd.g_01294	Pras.g_00784
OG0001348	Prbd.g_01115	Pras.g_00979
OG0001349	Prbd.g_01125	Pras.g_00969
OG0001350	Prbd.g_01096	Pras.g_00995
OG0001351	Prbd.g_01037	Pras.g_01054
OG0001352	Prbd.g_00991	Pras.g_01100
OG0001353	Prbd.g_00978	Pras.g_01113
OG0001354	Prbd.g_00959	Pras.g_01132
OG0001355	Prbd.g_00900	Pras.g_01192
OG0001356	Prbd.g_00860	Pras.g_01231
OG0001357	Prbd.g_00808	Pras.g_01312
OG0001358	Prbd.g_00770	Pras.g_01350
OG0001359	Prbd.g_00756	Pras.g_01364
OG0001360	Prbd.g_00733	Pras.g_01387
OG0001361	Prbd.g_00728	Pras.g_01392
OG0001362	Prbd.g_00666	Pras.g_01453
OG0001363	Prbd.g_00541	Pras.g_01579
OG0001364	Prbd.g_00086	Pras.g_01685
OG0001365	Prbd.g_00143	Pras.g_01741
OG0001366	Prbd.g_00188	Pras.g_01786
OG0001367	Prbd.g_00292	Pras.g_01888
OG0001368	Prbd.g_00315	Pras.g_01909
OG0001369	Prbd.g_00431	Pras.g_00027
OG0001370	Prbd.g_00432	Pras.g_00028
OG0001371	Prbd.g_00518	Pras.g_00107
OG0001372	Prbd.g_01893	Pras.g_00152
OG0001373	Prbd.g_01618	Pras.g_00423
OG0001375	Prbd.g_01488	Pras.g_00587
OG0001376	Prbd.g_01446	Pras.g_00630
OG0001377	Prbd.g_01326	Pras.g_00752
OG0001378	Prbd.g_00317	Pras.g_01911
OG0001379	Prbd.g_01177	Pras.g_00919
OG0001380	Prbd.g_01176	Pras.g_00920
OG0001381	Prbd.g_01157	Pras.g_00938
OG0001382	Prbd.g_01108	Pras.g_00986
OG0001383	Prbd.g_01005	Pras.g_01086
OG0001384	Prbd.g_00983	Pras.g_01108
OG0001385	Prbd.g_00967	Pras.g_01124
OG0001386	Prbd.g_00877	Pras.g_01215
OG0001387	Prbd.g_01731	Pras.g_00299
OG0001390	Prbd.g_00782	Pras.g_01338
OG0001391	Prbd.g_00738	Pras.g_01382
OG0001392	Prbd.g_00731	Pras.g_01389
OG0001393	Prbd.g_00723	Pras.g_01397
OG0001394	Prbd.g_00578	Pras.g_01542
OG0001395	Prbd.g_00570	Pras.g_01550
OG0001396	Prbd.g_00568	Pras.g_01552
OG0001397	Prbd.g_00562	Pras.g_01558
OG0001398	Prbd.g_00012	Pras.g_01611
OG0001399	Prbd.g_00088	Pras.g_01687
OG0001400	Prbd.g_00187	Pras.g_01785
OG0001401	Prbd.g_00189	Pras.g_01787
OG0001402	Prbd.g_00211	Pras.g_01806
OG0001403	Prbd.g_00214	Pras.g_01809
OG0001404	Prbd.g_00296	Pras.g_01892
OG0001405	Prbd.g_00325	Pras.g_01919
OG0001406	Prbd.g_00344	Pras.g_01938
OG0001407	Prbd.g_00354	Pras.g_01948
OG0001408	Prbd.g_00362	Pras.g_01956
OG0001409	Prbd.g_00369	Pras.g_01963
OG0001410	Prbd.g_00454	Pras.g_00042
OG0001411	Prbd.g_01857	Pras.g_00180
OG0001412	Prbd.g_01800	Pras.g_00210
OG0001413	Prbd.g_01773	Pras.g_00241
OG0001414	Prbd.g_01763	Pras.g_00251
OG0001415	Prbd.g_01650	Pras.g_00390
OG0001416	Prbd.g_01647	Pras.g_00393
OG0001417	Prbd.g_01597	Pras.g_00444
OG0001418	Prbd.g_01584	Pras.g_00457
OG0001419	Prbd.g_01900	Pras.g_00478
OG0001420	Prbd.g_00534	Pras.g_00142
OG0001420	Prbd.g_01867	Pras.g_00166
OG0001424	Prbd.g_01182	Pras.g_00913
OG0001425	Prbd.g_00913	Pras.g_01178
OG0001426	Prbd.g_00875	Pras.g_01217
OG0001427	Prbd.g_00721	Pras.g_01399
OG0001428	Prbd.g_00046	Pras.g_01646
OG0001429	Prbd.g_00059	Pras.g_01660
OG0001430	Prbd.g_00092	Pras.g_01691
OG0001431	Prbd.g_00191	Pras.g_01789
OG0001433	Prbd.g_00359	Pras.g_01953
OG0001434	Prbd.g_00433	Pras.g_00029
OG0001435	Prbd.g_01922	Pras.g_00121
OG0001436	Prbd.g_01578	Pras.g_00462
OG0001438	Prbd.g_01252	Pras.g_00827
OG0001439	Prbd.g_00832	Pras.g_01276, Pras.g_01277
OG0001440	Prbd.g_00866	Pras.g_01225
OG0001442	Prbd.g_00308	Pras.g_01902
OG0001443	Prbd.g_00360	Pras.g_01954
OG0001444	Prbd.g_00363	Pras.g_01957
OG0001445	Prbd.g_01585	Pras.g_00456
OG0001448	Prbd.g_00624	Pras.g_01496
OG0001449	Prbd.g_00400	Pras.g_01993
OG0001450	Prbd.g_00421	Pras.g_00017
OG0001451	Prbd.g_00451	Pras.g_00039
OG0001452	Prbd.g_00487	Pras.g_00075
OG0001453	Prbd.g_01866	Pras.g_00167
OG0001454	Prbd.g_01864	Pras.g_00169
OG0001455	Prbd.g_01863	Pras.g_00170
OG0001457	Prbd.g_01719	Pras.g_00292
OG0001460	Prbd.g_00872	Pras.g_01220
OG0001461	Prbd.g_00862	Pras.g_01229
OG0001462	Prbd.g_00847	Pras.g_01244
OG0001464	Prbd.g_00683	Pras.g_01436
OG0001466	Prbd.g_00542	Pras.g_01578
OG0001469	Prbd.g_00165	Pras.g_01763
OG0001470	Prbd.g_00307	Pras.g_01901
OG0001471	Prbd.g_00353	Pras.g_01947
OG0001472	Prbd.g_00358	Pras.g_01952
OG0001473	Prbd.g_00361	Pras.g_01955
OG0001475	Prbd.g_01837	Pras.g_00535
OG0001476	Prbd.g_01692	Pras.g_00347
OG0001478	Prbd.g_01364	Pras.g_00714
OG0001479	Prbd.g_00466	Pras.g_00054
OG0001482	Prbd.g_00919	Pras.g_01172
OG0001483	Prbd.g_01834	Pras.g_00183
OG0001485	Prbd.g_00164	Pras.g_01762
OG0001486	Prbd.g_00173	Pras.g_01771
OG0001487	Prbd.g_00237	Pras.g_01832
OG0001488	Prbd.g_00349	Pras.g_01943
OG0001489	Prbd.g_00350	Pras.g_01944
OG0001490	Prbd.g_00351	Pras.g_01945
OG0001491	Prbd.g_00357	Pras.g_01951
OG0001492	Prbd.g_00385	Pras.g_01978
OG0001493	Prbd.g_00394	Pras.g_01987
OG0001494	Prbd.g_00484	Pras.g_00072
OG0001495	Prbd.g_01912	Pras.g_00495
OG0001498	Prbd.g_01465	Pras.g_00610
OG0001499	Prbd.g_01445	Pras.g_00631
OG0001503	Prbd.g_01068	Pras.g_01023
OG0001504	Prbd.g_00840	Pras.g_01255
OG0001505	Prbd.g_00037	Pras.g_01637
OG0001507	Prbd.g_00078	Pras.g_01677
OG0001508	Prbd.g_00131	Pras.g_01730
OG0001509	Prbd.g_00135	Pras.g_01733
OG0001510	Prbd.g_00166	Pras.g_01764
OG0001511	Prbd.g_00175	Pras.g_01773
OG0001512	Prbd.g_00176	Pras.g_01774
OG0001513	Prbd.g_00177	Pras.g_01775
OG0001514	Prbd.g_00178	Pras.g_01776
OG0001515	Prbd.g_00179	Pras.g_01777
OG0001516	Prbd.g_00180	Pras.g_01778
OG0001517	Prbd.g_00181	Pras.g_01779
OG0001518	Prbd.g_00182	Pras.g_01780
OG0001519	Prbd.g_00183	Pras.g_01781
OG0001520	Prbd.g_00184	Pras.g_01782
OG0001521	Prbd.g_00185	Pras.g_01783
OG0001522	Prbd.g_00186	Pras.g_01784
OG0001523	Prbd.g_00221	Pras.g_01816
OG0001526	Prbd.g_00450	Pras.g_00038
OG0001527	Prbd.g_01586	Pras.g_00455
OG0001529	Prbd.g_01372	Pras.g_00706
OG0001531	Prbd.g_00286	Pras.g_01882
OG0001532	Prbd.g_00348	Pras.g_01942
OG0001533	Prbd.g_00367	Pras.g_01961
OG0001534	Prbd.g_01890	Pras.g_00154
OG0001535	Prbd.g_00850	Pras.g_01241
OG0001539	Prbd.g_01183	Pras.g_00912
OG0001540	Prbd.g_00783	Pras.g_01336
OG0001542	Prbd.g_00398	Pras.g_01991
OG0001543	Prbd.g_01888	Pras.g_01630, Pras.g_00156
OG0001547	Prbd.g_01203	Pras.g_00876
OG0001548	Prbd.g_00839	Pras.g_01256
OG0001550	Prbd.g_00161	Pras.g_01759
OG0001551	Prbd.g_00396	Pras.g_01989
OG0001552	Prbd.g_01861	Pras.g_00174
OG0001553	Prbd.g_01829	Pras.g_00188
OG0001554	Prbd.g_01828	Pras.g_00189
OG0001557	Prbd.g_01582	Pras.g_00459
OG0001558	Prbd.g_01571	Pras.g_00468
OG0001560	Prbd.g_00202	Pras.g_01797
OG0001565	Prbd.g_01117	Pras.g_00977
OG0001566	Prbd.g_00932	Pras.g_01159
OG0001567	Prbd.g_00870	Pras.g_01222
OG0001568	Prbd.g_00848	Pras.g_01243
OG0001569	Prbd.g_00785	Pras.g_01334
OG0001571	Prbd.g_00773	Pras.g_01347
OG0001572	Prbd.g_00567	Pras.g_01553
OG0001573	Prbd.g_00041	Pras.g_01642
OG0001574	Prbd.g_00051	Pras.g_01652
OG0001575	Prbd.g_00070	Pras.g_01669
OG0001576	Prbd.g_00301	Pras.g_01895
OG0001577	Prbd.g_00306	Pras.g_01900
OG0001578	Prbd.g_00365	Pras.g_01959
OG0001579	Prbd.g_00366	Pras.g_01960
OG0001580	Prbd.g_00368	Pras.g_01962
OG0001581	Prbd.g_00371	Pras.g_01965
OG0001582	Prbd.g_00378	Pras.g_01971
OG0001583	Prbd.g_00393	Pras.g_01986
OG0001584	Prbd.g_00403	Pras.g_01996
OG0001585	Prbd.g_00415	Pras.g_00010
OG0001586	Prbd.g_00423	Pras.g_00019
OG0001587	Prbd.g_00426	Pras.g_00022
OG0001588	Prbd.g_00003	Pras.g_00143
OG0001589	Prbd.g_01869	Pras.g_00164
OG0001590	Prbd.g_01767	Pras.g_00247
OG0001591	Prbd.g_01765	Pras.g_00249
OG0001594	Prbd.g_01605	Pras.g_00436
OG0001595	Prbd.g_01603	Pras.g_00438
OG0001596	Prbd.g_01602	Pras.g_00439
OG0001597	Prbd.g_01592	Pras.g_00449
OG0001598	Prbd.g_01315	Pras.g_00763
OG0001603	Prbd.g_00908	Pras.g_01183
OG0001604	Prbd.g_00876	Pras.g_01216
OG0001605	Prbd.g_00841	Pras.g_01254, Pras.g_01253
OG0001606	Prbd.g_00774	Pras.g_01346
OG0001607	Prbd.g_00538	Pras.g_01582
OG0001608	Prbd.g_00050	Pras.g_01651
OG0001609	Prbd.g_00168	Pras.g_01766
OG0001611	Prbd.g_00444	Pras.g_00032
OG0001612	Prbd.g_00445	Pras.g_00033
OG0001613	Prbd.g_00446	Pras.g_00034
OG0001614	Prbd.g_00447	Pras.g_00035
OG0001617	Prbd.g_01549	Pras.g_00491
OG0001618	Prbd.g_01512	Pras.g_00563
OG0001619	Prbd.g_01441	Pras.g_00635
OG0001620	Prbd.g_00899	Pras.g_01193
OG0001622	Prbd.g_00871	Pras.g_01221
OG0001623	Prbd.g_00543	Pras.g_01577
OG0001624	Prbd.g_00032	Pras.g_01632
OG0001627	Prbd.g_01785	Pras.g_00226
OG0001628	Prbd.g_01775	Pras.g_00239
OG0001635	Prbd.g_00902	Pras.g_01190
OG0001636	Prbd.g_00569	Pras.g_01551
OG0001637	Prbd.g_00172	Pras.g_01770
OG0001638	Prbd.g_01892	Pras.g_00135
OG0001640	Prbd.g_01579	Pras.g_00461
OG0001641	Prbd.g_01563	Pras.g_00476
OG0001644	Prbd.g_00526	Pras.g_00115
OG0001650	Prbd.g_00039	Pras.g_01639
OG0001652	Prbd.g_01060	Pras.g_01031
OG0001653	Prbd.g_00873	Pras.g_01219
OG0001654	Prbd.g_00845	Pras.g_01250
OG0001655	Prbd.g_00844	Pras.g_01251
OG0001656	Prbd.g_00842	Pras.g_01252
OG0001657	Prbd.g_00776	Pras.g_01344
OG0001658	Prbd.g_00006	Pras.g_01605
OG0001659	Prbd.g_00042	Pras.g_01643
OG0001660	Prbd.g_00044	Pras.g_01644
OG0001661	Prbd.g_00071	Pras.g_01670
OG0001662	Prbd.g_00077	Pras.g_01676
OG0001663	Prbd.g_00079	Pras.g_01678
OG0001664	Prbd.g_00107	Pras.g_01706
OG0001665	Prbd.g_00159	Pras.g_01757
OG0001666	Prbd.g_00170	Pras.g_01768
OG0001667	Prbd.g_00171	Pras.g_01769
OG0001668	Prbd.g_00218	Pras.g_01813
OG0001669	Prbd.g_00302	Pras.g_01896
OG0001670	Prbd.g_00305	Pras.g_01899
OG0001671	Prbd.g_00310	Pras.g_01904
OG0001672	Prbd.g_00327	Pras.g_01921
OG0001673	Prbd.g_00328	Pras.g_01922
OG0001674	Prbd.g_00352	Pras.g_01946
OG0001675	Prbd.g_00355	Pras.g_01949
OG0001676	Prbd.g_00373	Pras.g_01967
OG0001677	Prbd.g_00374	Pras.g_01968
OG0001678	Prbd.g_00381	Pras.g_01974
OG0001679	Prbd.g_00386	Pras.g_01979
OG0001680	Prbd.g_00388	Pras.g_01981
OG0001681	Prbd.g_00413	Pras.g_00008
OG0001682	Prbd.g_00417	Pras.g_00013
OG0001683	Prbd.g_00420	Pras.g_00016
OG0001684	Prbd.g_00443	Pras.g_00031
OG0001685	Prbd.g_00515	Pras.g_00104
OG0001686	Prbd.g_00523	Pras.g_00112
OG0001687	Prbd.g_01897	Pras.g_00149
OG0001688	Prbd.g_01856	Pras.g_00181
OG0001689	Prbd.g_01831	Pras.g_00186
OG0001692	Prbd.g_01606	Pras.g_00435
OG0001693	Prbd.g_01599	Pras.g_00442
OG0001694	Prbd.g_01596	Pras.g_00445
OG0001695	Prbd.g_01590	Pras.g_00451
OG0001696	Prbd.g_01583	Pras.g_00458
OG0001697	Prbd.g_01581	Pras.g_00460
OG0001699	Prbd.g_01520	Pras.g_00555
OG0001700	Prbd.g_01275	Pras.g_00803
OG0001705	Prbd.g_00746	Pras.g_01374
OG0001706	Prbd.g_00537	Pras.g_01583
OG0001707	Prbd.g_00035	Pras.g_01635
OG0001708	Prbd.g_00057	Pras.g_01658
OG0001709	Prbd.g_00072	Pras.g_01671
OG0001710	Prbd.g_00303	Pras.g_01897
OG0001713	Prbd.g_00416	Pras.g_00012
OG0001714	Prbd.g_00448	Pras.g_00036
OG0001715	Prbd.g_01862	Pras.g_00171
OG0001717	Prbd.g_00304	Pras.g_01898
OG0001727	Prbd.g_00033	Pras.g_01633
OG0001728	Prbd.g_00090	Pras.g_01689
OG0001729	Prbd.g_00167	Pras.g_01765
OG0001730	Prbd.g_00402	Pras.g_01995
OG0001731	Prbd.g_01883	Pras.g_00524
OG0001732	Prbd.g_01830	Pras.g_00187
OG0001735	Prbd.g_01574	Pras.g_00465
OG0001736	Prbd.g_01555	Pras.g_00484
OG0001737	Prbd.g_00851	Pras.g_01240
OG0001738	Prbd.g_00005	Pras.g_01604
OG0001787	Prbd.g_01197	Pras.g_00894
OG0001790	Prbd.g_00054	Pras.g_01655
OG0001791	Prbd.g_00085	Pras.g_01684
OG0001792	Prbd.g_01865	Pras.g_00168
OG0001793	Prbd.g_01875	Pras.g_00160
OG0001794	Prbd.g_01873	Pras.g_00161
OG0001797	Prbd.g_01556	Pras.g_00483
OG0001807	Prbd.g_00861	Pras.g_01230
OG0001808	Prbd.g_00846	Pras.g_01246
OG0001809	Prbd.g_00834	Pras.g_01274
OG0001810	Prbd.g_00060	Pras.g_01661
OG0001811	Prbd.g_00073	Pras.g_01672
OG0001812	Prbd.g_00074	Pras.g_01673
OG0001813	Prbd.g_00075	Pras.g_01674
OG0001814	Prbd.g_00076	Pras.g_01675
OG0001815	Prbd.g_00169	Pras.g_01767
OG0001816	Prbd.g_00300	Pras.g_01894
OG0001818	Prbd.g_00407	Pras.g_00002
OG0001819	Prbd.g_01877	Pras.g_00158
OG0001820	Prbd.g_01838	Pras.g_00534
OG0001823	Prbd.g_01588	Pras.g_00453
OG0001824	Prbd.g_01564	Pras.g_00474
OG0001825	Prbd.g_01551	Pras.g_00488
OG0001826	Prbd.g_01839	Pras.g_00533
OG0001835	Prbd.g_00896	Pras.g_01196
OG0001839	Prbd.g_01868	Pras.g_00165
OG0001841	Prbd.g_01827	Pras.g_00190
OG0001845	Prbd.g_01668	Pras.g_00371
