Orthogroup	Prbd	Prbl
OG0001099	Prbd.g_01449	Prbl.g_01051
OG0001100	Prbd.g_01448	Prbl.g_01050
OG0001101	Prbd.g_01447	Prbl.g_01049
OG0001102	Prbd.g_01444	Prbl.g_00954
OG0001103	Prbd.g_01443	Prbl.g_00953
OG0001104	Prbd.g_01442	Prbl.g_00949
OG0001105	Prbd.g_01440	Prbl.g_00951
OG0001106	Prbd.g_01438	Prbl.g_00948
OG0001107	Prbd.g_01437	Prbl.g_00947
OG0001108	Prbd.g_01436	Prbl.g_01045
OG0001109	Prbd.g_01433	Prbl.g_00956
OG0001110	Prbd.g_01431	Prbl.g_00958
OG0001111	Prbd.g_01430	Prbl.g_00959
OG0001112	Prbd.g_01429	Prbl.g_00960
OG0001113	Prbd.g_01428	Prbl.g_00961
OG0001114	Prbd.g_01427	Prbl.g_00962
OG0001115	Prbd.g_01426	Prbl.g_00963
OG0001116	Prbd.g_01425	Prbl.g_00964
OG0001117	Prbd.g_01424	Prbl.g_00965
OG0001118	Prbd.g_01423	Prbl.g_00966
OG0001119	Prbd.g_01422	Prbl.g_00967
OG0001120	Prbd.g_01421	Prbl.g_00968
OG0001121	Prbd.g_01420	Prbl.g_00969
OG0001122	Prbd.g_01419	Prbl.g_00970
OG0001123	Prbd.g_01418	Prbl.g_00971
OG0001124	Prbd.g_01417	Prbl.g_00972
OG0001125	Prbd.g_01416	Prbl.g_00973
OG0001126	Prbd.g_01415	Prbl.g_00974
OG0001127	Prbd.g_01414	Prbl.g_00975
OG0001128	Prbd.g_01413	Prbl.g_00976
OG0001129	Prbd.g_01412	Prbl.g_00977
OG0001130	Prbd.g_01411	Prbl.g_00978
OG0001131	Prbd.g_01410	Prbl.g_00979
OG0001132	Prbd.g_01409	Prbl.g_00980
OG0001133	Prbd.g_01408	Prbl.g_00981
OG0001134	Prbd.g_01407	Prbl.g_00982
OG0001135	Prbd.g_01406	Prbl.g_00983
OG0001136	Prbd.g_01405	Prbl.g_00984
OG0001137	Prbd.g_01404	Prbl.g_00985
OG0001138	Prbd.g_01403	Prbl.g_00986
OG0001139	Prbd.g_01402	Prbl.g_00987
OG0001140	Prbd.g_01401	Prbl.g_00988
OG0001141	Prbd.g_01399	Prbl.g_00991
OG0001142	Prbd.g_01398	Prbl.g_00992
OG0001143	Prbd.g_01397	Prbl.g_00993
OG0001144	Prbd.g_01395	Prbl.g_00995
OG0001145	Prbd.g_01393	Prbl.g_00997
OG0001146	Prbd.g_01392	Prbl.g_00998
OG0001147	Prbd.g_01390	Prbl.g_01127
OG0001148	Prbd.g_01389	Prbl.g_01128
OG0001149	Prbd.g_01388	Prbl.g_01131
OG0001150	Prbd.g_01385	Prbl.g_01134
OG0001151	Prbd.g_01384	Prbl.g_01135
OG0001152	Prbd.g_01383	Prbl.g_01136
OG0001153	Prbd.g_01382	Prbl.g_01137
OG0001154	Prbd.g_01381	Prbl.g_01138
OG0001155	Prbd.g_01380	Prbl.g_01139
OG0001156	Prbd.g_01379	Prbl.g_01140
OG0001157	Prbd.g_01377	Prbl.g_01142
OG0001158	Prbd.g_01376	Prbl.g_01144
OG0001159	Prbd.g_01375	Prbl.g_01146
OG0001160	Prbd.g_01374	Prbl.g_01147
OG0001161	Prbd.g_01371	Prbl.g_01174
OG0001162	Prbd.g_01370	Prbl.g_01175
OG0001163	Prbd.g_01369	Prbl.g_01177
OG0001164	Prbd.g_01368	Prbl.g_01178
OG0001165	Prbd.g_01367	Prbl.g_01179
OG0001166	Prbd.g_01366	Prbl.g_01180
OG0001167	Prbd.g_01365	Prbl.g_01181
OG0001168	Prbd.g_01363	Prbl.g_00863
OG0001169	Prbd.g_01362	Prbl.g_00859
OG0001170	Prbd.g_01360	Prbl.g_00856
OG0001171	Prbd.g_01359	Prbl.g_00855
OG0001172	Prbd.g_01358	Prbl.g_00853
OG0001173	Prbd.g_01356	Prbl.g_00851
OG0001174	Prbd.g_01354	Prbl.g_00848
OG0001175	Prbd.g_01352	Prbl.g_00844
OG0001176	Prbd.g_01351	Prbl.g_00842
OG0001177	Prbd.g_01349	Prbl.g_00840
OG0001178	Prbd.g_01348	Prbl.g_00839
OG0001179	Prbd.g_01347	Prbl.g_00838
OG0001180	Prbd.g_01346	Prbl.g_01307
OG0001181	Prbd.g_01345	Prbl.g_01306
OG0001182	Prbd.g_01344	Prbl.g_01305
OG0001183	Prbd.g_01343	Prbl.g_01304
OG0001184	Prbd.g_01342	Prbl.g_01303
OG0001185	Prbd.g_01341	Prbl.g_01302
OG0001186	Prbd.g_01340	Prbl.g_01291
OG0001187	Prbd.g_01339	Prbl.g_01290
OG0001188	Prbd.g_01338	Prbl.g_01289
OG0001189	Prbd.g_01337	Prbl.g_01287
OG0001190	Prbd.g_01336	Prbl.g_01286
OG0001191	Prbd.g_01334	Prbl.g_01284
OG0001192	Prbd.g_01332	Prbl.g_02638
OG0001193	Prbd.g_01331	Prbl.g_02637
OG0001194	Prbd.g_01330	Prbl.g_02636
OG0001195	Prbd.g_01329	Prbl.g_01235
OG0001196	Prbd.g_01327	Prbl.g_02063
OG0001197	Prbd.g_01324	Prbl.g_02059
OG0001198	Prbd.g_01323	Prbl.g_02058
OG0001199	Prbd.g_01321	Prbl.g_02057
OG0001200	Prbd.g_01320	Prbl.g_02056
OG0001201	Prbd.g_01319	Prbl.g_02055
OG0001202	Prbd.g_01318	Prbl.g_02054
OG0001203	Prbd.g_01316	Prbl.g_02026
OG0001204	Prbd.g_01312	Prbl.g_02023
OG0001205	Prbd.g_01311	Prbl.g_02022
OG0001206	Prbd.g_01310	Prbl.g_02021
OG0001207	Prbd.g_01309	Prbl.g_02018
OG0001208	Prbd.g_01308	Prbl.g_02017
OG0001209	Prbd.g_01307	Prbl.g_02016
OG0001210	Prbd.g_01306	Prbl.g_02014
OG0001211	Prbd.g_01305	Prbl.g_02012
OG0001212	Prbd.g_01304	Prbl.g_02011
OG0001213	Prbd.g_01303	Prbl.g_02009
OG0001214	Prbd.g_01302	Prbl.g_02008
OG0001215	Prbd.g_01301	Prbl.g_02007
OG0001216	Prbd.g_01300	Prbl.g_02006
OG0001217	Prbd.g_01299	Prbl.g_02005
OG0001218	Prbd.g_01298	Prbl.g_02004
OG0001219	Prbd.g_01297	Prbl.g_02002
OG0001220	Prbd.g_01296	Prbl.g_02001
OG0001221	Prbd.g_01295	Prbl.g_02000
OG0001222	Prbd.g_01293	Prbl.g_01998
OG0001223	Prbd.g_01291	Prbl.g_01994
OG0001224	Prbd.g_01290	Prbl.g_01992
OG0001225	Prbd.g_01288	Prbl.g_02239
OG0001226	Prbd.g_01287	Prbl.g_02238
OG0001227	Prbd.g_01286	Prbl.g_02237
OG0001228	Prbd.g_01285	Prbl.g_02236
OG0001229	Prbd.g_01284	Prbl.g_02234
OG0001230	Prbd.g_01283	Prbl.g_02233
OG0001231	Prbd.g_01282	Prbl.g_02232
OG0001232	Prbd.g_01280	Prbl.g_02230
OG0001233	Prbd.g_01279	Prbl.g_02228
OG0001234	Prbd.g_01278	Prbl.g_02226
OG0001235	Prbd.g_01277	Prbl.g_02225
OG0001236	Prbd.g_01276	Prbl.g_02224
OG0001237	Prbd.g_01274	Prbl.g_02219
OG0001238	Prbd.g_01273	Prbl.g_02214
OG0001239	Prbd.g_01270	Prbl.g_02192
OG0001240	Prbd.g_01269	Prbl.g_02189
OG0001241	Prbd.g_01268	Prbl.g_02188
OG0001242	Prbd.g_01267	Prbl.g_02186
OG0001243	Prbd.g_01266	Prbl.g_02185
OG0001244	Prbd.g_01265	Prbl.g_02182
OG0001245	Prbd.g_01264	Prbl.g_02181
OG0001246	Prbd.g_01263	Prbl.g_02175
OG0001247	Prbd.g_01262	Prbl.g_02174
OG0001248	Prbd.g_01261	Prbl.g_02173
OG0001249	Prbd.g_01260	Prbl.g_02160
OG0001250	Prbd.g_01259	Prbl.g_02151
OG0001251	Prbd.g_01258	Prbl.g_02150
OG0001252	Prbd.g_01257	Prbl.g_02149
OG0001253	Prbd.g_01256	Prbl.g_02148
OG0001254	Prbd.g_01254	Prbl.g_02146
OG0001255	Prbd.g_01253	Prbl.g_02145
OG0001256	Prbd.g_01251	Prbl.g_02141
OG0001257	Prbd.g_01250	Prbl.g_02139
OG0001258	Prbd.g_01249	Prbl.g_02138
OG0001259	Prbd.g_01247	Prbl.g_02134
OG0001260	Prbd.g_01245	Prbl.g_02132
OG0001261	Prbd.g_01244	Prbl.g_02131
OG0001262	Prbd.g_01243	Prbl.g_02129
OG0001263	Prbd.g_01242	Prbl.g_02127
OG0001264	Prbd.g_01241	Prbl.g_02125
OG0001265	Prbd.g_01240	Prbl.g_02124
OG0001266	Prbd.g_01239	Prbl.g_02123
OG0001267	Prbd.g_01238	Prbl.g_02122
OG0001268	Prbd.g_01237	Prbl.g_02121
OG0001269	Prbd.g_01152	Prbl.g_00569
OG0001270	Prbd.g_01105	Prbl.g_00812
OG0001271	Prbd.g_01090	Prbl.g_00298
OG0001272	Prbd.g_00958	Prbl.g_01452
OG0001273	Prbd.g_00906	Prbl.g_01200
OG0001274	Prbd.g_00760	Prbl.g_00513
OG0001275	Prbd.g_00744	Prbl.g_00532
OG0001276	Prbd.g_00654	Prbl.g_01776
OG0001278	Prbd.g_00153	Prbl.g_01562
OG0001279	Prbd.g_00205	Prbl.g_02408
OG0001280	Prbd.g_00316	Prbl.g_02536
OG0001281	Prbd.g_00364	Prbl.g_01704
OG0001282	Prbd.g_00382	Prbl.g_02390
OG0001283	Prbd.g_00387	Prbl.g_01705
OG0001285	Prbd.g_00452	Prbl.g_00036
OG0001286	Prbd.g_00465	Prbl.g_02082
OG0001288	Prbd.g_01649	Prbl.g_01808
OG0001289	Prbd.g_01638	Prbl.g_00449
OG0001290	Prbd.g_01595	Prbl.g_01833
OG0001291	Prbd.g_01594	Prbl.g_00787
OG0001292	Prbd.g_01589	Prbl.g_00048
OG0001293	Prbd.g_01572	Prbl.g_01370
OG0001296	Prbd.g_01533	Prbl.g_00406
OG0001297	Prbd.g_01529	Prbl.g_00401
OG0001298	Prbd.g_01526	Prbl.g_00398
OG0001301	Prbd.g_01353	Prbl.g_00845
OG0001302	Prbd.g_01325	Prbl.g_02060
OG0001303	Prbd.g_01292	Prbl.g_01996
OG0001304	Prbd.g_01248	Prbl.g_02136
OG0001306	Prbd.g_00805	Prbl.g_00651
OG0001307	Prbd.g_01207	Prbl.g_01976
OG0001308	Prbd.g_01173	Prbl.g_00605
OG0001309	Prbd.g_01170	Prbl.g_00602
OG0001310	Prbd.g_01168	Prbl.g_00600
OG0001311	Prbd.g_01151	Prbl.g_00568
OG0001312	Prbd.g_01124	Prbl.g_01322
OG0001313	Prbd.g_01118	Prbl.g_00828
OG0001314	Prbd.g_01041	Prbl.g_00095
OG0001315	Prbd.g_00996	Prbl.g_02667
OG0001316	Prbd.g_00987	Prbl.g_01505
OG0001317	Prbd.g_00865	Prbl.g_00627
OG0001318	Prbd.g_00607	Prbl.g_01641
OG0001319	Prbd.g_00056	Prbl.g_00716
OG0001320	Prbd.g_00331	Prbl.g_00936
OG0001321	Prbd.g_00336	Prbl.g_00931
OG0001322	Prbd.g_00372	Prbl.g_02152
OG0001323	Prbd.g_00408	Prbl.g_01993
OG0001325	Prbd.g_00418	Prbl.g_01694
OG0001326	Prbd.g_00496	Prbl.g_01115
OG0001327	Prbd.g_01780	Prbl.g_00724
OG0001328	Prbd.g_01591	Prbl.g_01957
OG0001329	Prbd.g_01502	Prbl.g_00366
OG0001330	Prbd.g_01467	Prbl.g_00315
OG0001331	Prbd.g_01357	Prbl.g_00852
OG0001333	Prbd.g_01001	Prbl.g_00197
OG0001334	Prbd.g_00775	Prbl.g_00748
OG0001337	Prbd.g_00390	Prbl.g_01813
OG0001339	Prbd.g_01796	Prbl.g_01728
OG0001340	Prbd.g_01744	Prbl.g_02143
OG0001343	Prbd.g_01528	Prbl.g_00400
OG0001344	Prbd.g_01478	Prbl.g_00339
OG0001345	Prbd.g_01387	Prbl.g_01132
OG0001347	Prbd.g_01294	Prbl.g_01999
OG0001348	Prbd.g_01115	Prbl.g_00826
OG0001349	Prbd.g_01125	Prbl.g_01324
OG0001351	Prbd.g_01037	Prbl.g_00099
OG0001352	Prbd.g_00991	Prbl.g_01512
OG0001353	Prbd.g_00978	Prbl.g_01489
OG0001354	Prbd.g_00959	Prbl.g_01453
OG0001355	Prbd.g_00900	Prbl.g_01207
OG0001356	Prbd.g_00860	Prbl.g_01393
OG0001357	Prbd.g_00808	Prbl.g_00654
OG0001358	Prbd.g_00770	Prbl.g_01343
OG0001359	Prbd.g_00756	Prbl.g_00517
OG0001361	Prbd.g_00728	Prbl.g_00793
OG0001362	Prbd.g_00666	Prbl.g_01791
OG0001363	Prbd.g_00541	Prbl.g_01263
OG0001365	Prbd.g_00143	Prbl.g_01546
OG0001367	Prbd.g_00292	Prbl.g_02518
OG0001368	Prbd.g_00315	Prbl.g_02535
OG0001371	Prbd.g_00518	Prbl.g_02592
OG0001372	Prbd.g_01893	Prbl.g_00156
OG0001375	Prbd.g_01488	Prbl.g_00349
OG0001376	Prbd.g_01446	Prbl.g_01164, Prbl.g_01151
OG0001377	Prbd.g_01326	Prbl.g_02061
OG0001378	Prbd.g_00317	Prbl.g_02537
OG0001382	Prbd.g_01108	Prbl.g_00816
OG0001385	Prbd.g_00967	Prbl.g_01463
OG0001388	Prbd.g_00835	Prbl.g_02064
OG0001389	Prbd.g_00788	Prbl.g_00624
OG0001391	Prbd.g_00738	Prbl.g_00803
OG0001393	Prbd.g_00723	Prbl.g_00784
OG0001404	Prbd.g_00296	Prbl.g_02437
OG0001421	Prbd.g_00245	Prbl.g_02448
OG0001425	Prbd.g_00913	Prbl.g_01182
OG0001427	Prbd.g_00721	Prbl.g_00782
OG0001436	Prbd.g_01578	Prbl.g_02571
OG0001437	Prbd.g_01570	Prbl.g_01243
OG0001438	Prbd.g_01252	Prbl.g_02142
OG0001439	Prbd.g_00832	Prbl.g_00738, Prbl.g_02629
OG0001441	Prbd.g_00274	Prbl.g_02494
OG0001442	Prbd.g_00308	Prbl.g_01084
OG0001446	Prbd.g_00830	Prbl.g_02208
OG0001448	Prbd.g_00624	Prbl.g_01615
OG0001450	Prbd.g_00421	Prbl.g_01079
OG0001456	Prbd.g_01565	Prbl.g_01692
OG0001464	Prbd.g_00683	Prbl.g_01893
OG0001468	Prbd.g_00134	Prbl.g_01537
OG0001475	Prbd.g_01837	Prbl.g_02573
OG0001476	Prbd.g_01692	Prbl.g_00245
OG0001480	Prbd.g_01920, Prbd.g_00002	Prbl.g_00307
OG0001482	Prbd.g_00919	Prbl.g_00900
OG0001485	Prbd.g_00164	Prbl.g_01846
OG0001488	Prbd.g_00349	Prbl.g_02215
OG0001489	Prbd.g_00350	Prbl.g_02216
OG0001490	Prbd.g_00351	Prbl.g_02217
OG0001491	Prbd.g_00357	Prbl.g_00031
OG0001492	Prbd.g_00385	Prbl.g_01104
OG0001493	Prbd.g_00394	Prbl.g_00661
OG0001494	Prbd.g_00484	Prbl.g_00182
OG0001496	Prbd.g_01807	Prbl.g_01714
OG0001500	Prbd.g_00225	Prbl.g_02362
OG0001501	Prbd.g_00063	Prbl.g_01620
OG0001505	Prbd.g_00037	Prbl.g_02358
OG0001508	Prbd.g_00131	Prbl.g_00458
OG0001511	Prbd.g_00175	Prbl.g_02172
OG0001512	Prbd.g_00176	Prbl.g_02171
OG0001513	Prbd.g_00177	Prbl.g_02170
OG0001514	Prbd.g_00178	Prbl.g_02169
OG0001515	Prbd.g_00179	Prbl.g_02168
OG0001516	Prbd.g_00180	Prbl.g_02167
OG0001517	Prbd.g_00181	Prbl.g_02166
OG0001518	Prbd.g_00182	Prbl.g_02165
OG0001519	Prbd.g_00183	Prbl.g_02164
OG0001520	Prbd.g_00184	Prbl.g_02163
OG0001521	Prbd.g_00185	Prbl.g_02162
OG0001522	Prbd.g_00186	Prbl.g_02161
OG0001523	Prbd.g_00221	Prbl.g_02366
OG0001527	Prbd.g_01586	Prbl.g_01807
OG0001528	Prbd.g_01577	Prbl.g_01939
OG0001540	Prbd.g_00783	Prbl.g_01725
OG0001547	Prbd.g_01203	Prbl.g_01983
OG0001557	Prbd.g_01582	Prbl.g_01949
OG0001560	Prbd.g_00202	Prbl.g_02411
OG0001588	Prbd.g_00003	Prbl.g_01025
OG0001599	Prbd.g_00823	Prbl.g_00620
OG0001602	Prbd.g_00946	Prbl.g_01438
OG0001605	Prbd.g_00841	Prbl.g_01940
OG0001619	Prbd.g_01441	Prbl.g_00950
OG0001635	Prbd.g_00902	Prbl.g_01205
OG0001690	Prbd.g_01816	Prbl.g_02020
OG0001691	Prbd.g_01815	Prbl.g_01002, Prbl.g_02051
OG0001716	Prbd.g_00824	Prbl.g_00508, Prbl.g_00063
OG0001795	Prbd.g_01814	Prbl.g_02050
OG0001877	Prbd.g_01545	Prbl.g_01814
OG0001973	Prbd.g_01246	Prbl.g_02133
OG0002000	Prbd.g_01854	Prbl.g_02158
OG0002001	Prbd.g_01853	Prbl.g_02155
OG0002024	Prbd.g_01905	Prbl.g_02394
OG0002075	Prbd.g_01899	Prbl.g_00071
OG0002202	Prbd.g_01709	Prbl.g_02047
OG0002377	Prbd.g_01739	Prbl.g_01870
OG0002574	Prbd.g_01823	Prbl.g_02264
OG0002575	Prbd.g_01822	Prbl.g_02263
OG0002576	Prbd.g_01821	Prbl.g_02262
OG0003326	Prbd.g_01820	Prbl.g_02259
