Orthogroup	Prbd	Prah
OG0001136	Prbd.g_01405	Prah.g_02011
OG0001137	Prbd.g_01404	Prah.g_02010
OG0001138	Prbd.g_01403	Prah.g_02009
OG0001139	Prbd.g_01402	Prah.g_02008
OG0001140	Prbd.g_01401	Prah.g_02007
OG0001141	Prbd.g_01399	Prah.g_02004
OG0001142	Prbd.g_01398	Prah.g_02003
OG0001143	Prbd.g_01397	Prah.g_02002
OG0001144	Prbd.g_01395	Prah.g_02000
OG0001145	Prbd.g_01393	Prah.g_01998
OG0001146	Prbd.g_01392	Prah.g_01997
OG0001147	Prbd.g_01390	Prah.g_01994
OG0001148	Prbd.g_01389	Prah.g_01993
OG0001149	Prbd.g_01388	Prah.g_01991
OG0001150	Prbd.g_01385	Prah.g_01988
OG0001151	Prbd.g_01384	Prah.g_01987
OG0001152	Prbd.g_01383	Prah.g_01986
OG0001153	Prbd.g_01382	Prah.g_01985
OG0001154	Prbd.g_01381	Prah.g_01984
OG0001155	Prbd.g_01380	Prah.g_01983
OG0001156	Prbd.g_01379	Prah.g_01982
OG0001157	Prbd.g_01377	Prah.g_01980
OG0001158	Prbd.g_01376	Prah.g_01978
OG0001159	Prbd.g_01375	Prah.g_01977
OG0001160	Prbd.g_01374	Prah.g_01976
OG0001161	Prbd.g_01371	Prah.g_01966
OG0001162	Prbd.g_01370	Prah.g_01965
OG0001163	Prbd.g_01369	Prah.g_01963
OG0001164	Prbd.g_01368	Prah.g_01962
OG0001165	Prbd.g_01367	Prah.g_01961
OG0001166	Prbd.g_01366	Prah.g_01960
OG0001167	Prbd.g_01365	Prah.g_01958
OG0001168	Prbd.g_01363	Prah.g_02224
OG0001169	Prbd.g_01362	Prah.g_02227
OG0001170	Prbd.g_01360	Prah.g_02231
OG0001171	Prbd.g_01359	Prah.g_02232
OG0001172	Prbd.g_01358	Prah.g_02234
OG0001173	Prbd.g_01356	Prah.g_02236
OG0001174	Prbd.g_01354	Prah.g_02239
OG0001175	Prbd.g_01352	Prah.g_02241
OG0001176	Prbd.g_01351	Prah.g_02243
OG0001177	Prbd.g_01349	Prah.g_02245
OG0001178	Prbd.g_01348	Prah.g_02246
OG0001179	Prbd.g_01347	Prah.g_02247
OG0001180	Prbd.g_01346	Prah.g_00168
OG0001181	Prbd.g_01345	Prah.g_00167
OG0001182	Prbd.g_01344	Prah.g_00166
OG0001183	Prbd.g_01343	Prah.g_00165
OG0001184	Prbd.g_01342	Prah.g_00164
OG0001185	Prbd.g_01341	Prah.g_00163
OG0001186	Prbd.g_01340	Prah.g_00156
OG0001187	Prbd.g_01339	Prah.g_00155
OG0001188	Prbd.g_01338	Prah.g_00154
OG0001189	Prbd.g_01337	Prah.g_00152
OG0001190	Prbd.g_01336	Prah.g_00151
OG0001191	Prbd.g_01334	Prah.g_00149
OG0001192	Prbd.g_01332	Prah.g_00146
OG0001193	Prbd.g_01331	Prah.g_00145
OG0001194	Prbd.g_01330	Prah.g_00144
OG0001195	Prbd.g_01329	Prah.g_00136
OG0001196	Prbd.g_01327	Prah.g_00134
OG0001197	Prbd.g_01324	Prah.g_00130
OG0001198	Prbd.g_01323	Prah.g_00129
OG0001199	Prbd.g_01321	Prah.g_00128
OG0001200	Prbd.g_01320	Prah.g_00127
OG0001201	Prbd.g_01319	Prah.g_00126
OG0001202	Prbd.g_01318	Prah.g_00125
OG0001203	Prbd.g_01316	Prah.g_00088
OG0001204	Prbd.g_01312	Prah.g_00086
OG0001205	Prbd.g_01311	Prah.g_00085
OG0001206	Prbd.g_01310	Prah.g_00084
OG0001207	Prbd.g_01309	Prah.g_00080
OG0001208	Prbd.g_01308	Prah.g_00079
OG0001209	Prbd.g_01307	Prah.g_00078
OG0001210	Prbd.g_01306	Prah.g_00076
OG0001211	Prbd.g_01305	Prah.g_00074
OG0001212	Prbd.g_01304	Prah.g_00073
OG0001213	Prbd.g_01303	Prah.g_00071
OG0001214	Prbd.g_01302	Prah.g_00070
OG0001215	Prbd.g_01301	Prah.g_00068
OG0001216	Prbd.g_01300	Prah.g_00067
OG0001217	Prbd.g_01299	Prah.g_00066
OG0001218	Prbd.g_01298	Prah.g_00065
OG0001219	Prbd.g_01297	Prah.g_00063
OG0001220	Prbd.g_01296	Prah.g_00062
OG0001221	Prbd.g_01295	Prah.g_00061
OG0001222	Prbd.g_01293	Prah.g_00059
OG0001223	Prbd.g_01291	Prah.g_00055
OG0001224	Prbd.g_01290	Prah.g_00053
OG0001225	Prbd.g_01288	Prah.g_02490
OG0001226	Prbd.g_01287	Prah.g_02491
OG0001227	Prbd.g_01286	Prah.g_02492
OG0001228	Prbd.g_01285	Prah.g_02493
OG0001229	Prbd.g_01284	Prah.g_02495
OG0001230	Prbd.g_01283	Prah.g_02496
OG0001231	Prbd.g_01282	Prah.g_02497
OG0001232	Prbd.g_01280	Prah.g_02499
OG0001233	Prbd.g_01279	Prah.g_02501
OG0001234	Prbd.g_01278	Prah.g_02503
OG0001235	Prbd.g_01277	Prah.g_02504
OG0001236	Prbd.g_01276	Prah.g_02505
OG0001237	Prbd.g_01274	Prah.g_02508
OG0001238	Prbd.g_01273	Prah.g_02513
OG0001239	Prbd.g_01270	Prah.g_02536
OG0001240	Prbd.g_01269	Prah.g_02540
OG0001241	Prbd.g_01268	Prah.g_02541
OG0001242	Prbd.g_01267	Prah.g_02543
OG0001243	Prbd.g_01266	Prah.g_02544
OG0001244	Prbd.g_01265	Prah.g_02547
OG0001245	Prbd.g_01264	Prah.g_02548
OG0001246	Prbd.g_01263	Prah.g_02550
OG0001247	Prbd.g_01262	Prah.g_02551
OG0001248	Prbd.g_01261	Prah.g_02552
OG0001249	Prbd.g_01260	Prah.g_02565
OG0001250	Prbd.g_01259	Prah.g_02574
OG0001251	Prbd.g_01258	Prah.g_02575
OG0001252	Prbd.g_01257	Prah.g_02576
OG0001253	Prbd.g_01256	Prah.g_02577
OG0001254	Prbd.g_01254	Prah.g_02579
OG0001255	Prbd.g_01253	Prah.g_02580
OG0001256	Prbd.g_01251	Prah.g_02584
OG0001257	Prbd.g_01250	Prah.g_02586
OG0001258	Prbd.g_01249	Prah.g_02587
OG0001259	Prbd.g_01247	Prah.g_02591
OG0001260	Prbd.g_01245	Prah.g_02593
OG0001261	Prbd.g_01244	Prah.g_02594
OG0001262	Prbd.g_01243	Prah.g_02596
OG0001263	Prbd.g_01242	Prah.g_02598
OG0001264	Prbd.g_01241	Prah.g_02600
OG0001265	Prbd.g_01240	Prah.g_02601
OG0001266	Prbd.g_01239	Prah.g_02602
OG0001267	Prbd.g_01238	Prah.g_02603
OG0001268	Prbd.g_01237	Prah.g_02604
OG0001269	Prbd.g_01152	Prah.g_01880
OG0001271	Prbd.g_01090	Prah.g_02287
OG0001272	Prbd.g_00958	Prah.g_02135
OG0001273	Prbd.g_00906	Prah.g_01941
OG0001274	Prbd.g_00760	Prah.g_01564
OG0001275	Prbd.g_00744	Prah.g_01545
OG0001276	Prbd.g_00654	Prah.g_01418
OG0001278	Prbd.g_00153	Prah.g_00581
OG0001279	Prbd.g_00205	Prah.g_00734
OG0001280	Prbd.g_00316	Prah.g_00856
OG0001281	Prbd.g_00364	Prah.g_01192
OG0001282	Prbd.g_00382	Prah.g_00722
OG0001285	Prbd.g_00452	Prah.g_01037
OG0001286	Prbd.g_00465	Prah.g_01324
OG0001288	Prbd.g_01649	Prah.g_01203
OG0001289	Prbd.g_01638	Prah.g_01622
OG0001291	Prbd.g_01594	Prah.g_01521
OG0001292	Prbd.g_01589	Prah.g_01050
OG0001293	Prbd.g_01572	Prah.g_00282
OG0001296	Prbd.g_01533	Prah.g_01665
OG0001297	Prbd.g_01529	Prah.g_01670
OG0001298	Prbd.g_01526	Prah.g_01673
OG0001299	Prbd.g_01460	Prah.g_02068
OG0001300	Prbd.g_01435	Prah.g_01682
OG0001301	Prbd.g_01353	Prah.g_02240
OG0001302	Prbd.g_01325	Prah.g_00131
OG0001303	Prbd.g_01292	Prah.g_00057
OG0001304	Prbd.g_01248	Prah.g_02589
OG0001306	Prbd.g_00805	Prah.g_00231
OG0001307	Prbd.g_01207	Prah.g_00037
OG0001308	Prbd.g_01173	Prah.g_01841
OG0001309	Prbd.g_01170	Prah.g_01844
OG0001310	Prbd.g_01168	Prah.g_01846
OG0001311	Prbd.g_01151	Prah.g_01881
OG0001312	Prbd.g_01124	Prah.g_00185
OG0001313	Prbd.g_01118	Prah.g_02251
OG0001314	Prbd.g_01041	Prah.g_02359
OG0001315	Prbd.g_00996	Prah.g_02077
OG0001316	Prbd.g_00987	Prah.g_01868, Prah.g_02090
OG0001318	Prbd.g_00607	Prah.g_00499
OG0001319	Prbd.g_00056	Prah.g_00356
OG0001320	Prbd.g_00331	Prah.g_00906
OG0001321	Prbd.g_00336	Prah.g_00911
OG0001322	Prbd.g_00372	Prah.g_02573
OG0001323	Prbd.g_00408	Prah.g_00054
OG0001325	Prbd.g_00418	Prah.g_01182
OG0001326	Prbd.g_00496	Prah.g_01250
OG0001327	Prbd.g_01780	Prah.g_00325
OG0001328	Prbd.g_01591	Prah.g_00018
OG0001329	Prbd.g_01502	Prah.g_01704
OG0001330	Prbd.g_01467	Prah.g_01761
OG0001331	Prbd.g_01357	Prah.g_02235
OG0001332	Prbd.g_01101	Prah.g_02279
OG0001334	Prbd.g_00775	Prah.g_01481
OG0001335	Prbd.g_00356	Prah.g_00555
OG0001336	Prbd.g_00375	Prah.g_01120
OG0001339	Prbd.g_01796	Prah.g_01370
OG0001340	Prbd.g_01744	Prah.g_02582
OG0001341	Prbd.g_01598	Prah.g_01658
OG0001343	Prbd.g_01528	Prah.g_01671
OG0001344	Prbd.g_01478	Prah.g_01737
OG0001345	Prbd.g_01387	Prah.g_01990
OG0001346	Prbd.g_01333	Prah.g_00148
OG0001347	Prbd.g_01294	Prah.g_00060
OG0001348	Prbd.g_01115	Prah.g_02253
OG0001349	Prbd.g_01125	Prah.g_00187
OG0001351	Prbd.g_01037	Prah.g_02363
OG0001352	Prbd.g_00991	Prah.g_02083
OG0001353	Prbd.g_00978	Prah.g_02108
OG0001354	Prbd.g_00959	Prah.g_02134
OG0001355	Prbd.g_00900	Prah.g_01934
OG0001356	Prbd.g_00860	Prah.g_00443
OG0001357	Prbd.g_00808	Prah.g_00228
OG0001358	Prbd.g_00770	Prah.g_00309
OG0001359	Prbd.g_00756	Prah.g_01560
OG0001360	Prbd.g_00733	Prah.g_01531
OG0001361	Prbd.g_00728	Prah.g_01527
OG0001362	Prbd.g_00666	Prah.g_01435
OG0001363	Prbd.g_00541	Prah.g_02393
OG0001365	Prbd.g_00143	Prah.g_00597
OG0001367	Prbd.g_00292	Prah.g_00837
OG0001368	Prbd.g_00315	Prah.g_00855
OG0001371	Prbd.g_00518	Prah.g_01284
OG0001372	Prbd.g_01893	Prah.g_00431
OG0001375	Prbd.g_01488	Prah.g_01726
OG0001376	Prbd.g_01446	Prah.g_01971, Prah.g_00340
OG0001377	Prbd.g_01326	Prah.g_00132
OG0001378	Prbd.g_00317	Prah.g_00857
OG0001382	Prbd.g_01108	Prah.g_02263
OG0001385	Prbd.g_00967	Prah.g_02124
OG0001388	Prbd.g_00835	Prah.g_01342
OG0001389	Prbd.g_00788	Prah.g_00256
OG0001391	Prbd.g_00738	Prah.g_01537
OG0001393	Prbd.g_00723	Prah.g_01518
OG0001404	Prbd.g_00296	Prah.g_00756
OG0001421	Prbd.g_00245	Prah.g_00766
OG0001425	Prbd.g_00913	Prah.g_01957
OG0001427	Prbd.g_00721	Prah.g_01516
OG0001436	Prbd.g_01578	Prah.g_00891
OG0001437	Prbd.g_01570	Prah.g_02412
OG0001438	Prbd.g_01252	Prah.g_02583
OG0001439	Prbd.g_00832	Prah.g_01078, Prah.g_01074
OG0001441	Prbd.g_00274	Prah.g_00813
OG0001446	Prbd.g_00830	Prah.g_02519, Prah.g_01163
OG0001448	Prbd.g_00624	Prah.g_00527
OG0001450	Prbd.g_00421	Prah.g_01213
OG0001456	Prbd.g_01565	Prah.g_01180
OG0001468	Prbd.g_00134	Prah.g_00606
OG0001475	Prbd.g_01837	Prah.g_00892
OG0001476	Prbd.g_01692	Prah.g_00411
OG0001480	Prbd.g_01920, Prbd.g_00002	Prah.g_02278
OG0001482	Prbd.g_00919	Prah.g_02184
OG0001485	Prbd.g_00164	Prah.g_00964
OG0001488	Prbd.g_00349	Prah.g_02512
OG0001489	Prbd.g_00350	Prah.g_02511
OG0001490	Prbd.g_00351	Prah.g_02510
OG0001491	Prbd.g_00357	Prah.g_01034
OG0001492	Prbd.g_00385	Prah.g_01240
OG0001493	Prbd.g_00394	Prah.g_00223
OG0001494	Prbd.g_00484	Prah.g_01294
OG0001496	Prbd.g_01807	Prah.g_01356
OG0001500	Prbd.g_00225	Prah.g_00696
OG0001501	Prbd.g_00063	Prah.g_00522
OG0001505	Prbd.g_00037	Prah.g_00691
OG0001508	Prbd.g_00131	Prah.g_01613
OG0001511	Prbd.g_00175	Prah.g_02553
OG0001512	Prbd.g_00176	Prah.g_02554
OG0001513	Prbd.g_00177	Prah.g_02555
OG0001514	Prbd.g_00178	Prah.g_02556
OG0001515	Prbd.g_00179	Prah.g_02557
OG0001516	Prbd.g_00180	Prah.g_02558
OG0001517	Prbd.g_00181	Prah.g_02559
OG0001518	Prbd.g_00182	Prah.g_02560
OG0001519	Prbd.g_00183	Prah.g_02561
OG0001520	Prbd.g_00184	Prah.g_02562
OG0001521	Prbd.g_00185	Prah.g_02563
OG0001522	Prbd.g_00186	Prah.g_02564
OG0001523	Prbd.g_00221	Prah.g_00700
OG0001527	Prbd.g_01586	Prah.g_01202
OG0001528	Prbd.g_01577	Prah.g_01804
OG0001536	Prbd.g_00829	Prah.g_01162
OG0001540	Prbd.g_00783	Prah.g_01367
OG0001545	Prbd.g_00828	Prah.g_01161
OG0001547	Prbd.g_01203	Prah.g_00044
OG0001557	Prbd.g_01582	Prah.g_01817
OG0001560	Prbd.g_00202	Prah.g_00737
OG0001588	Prbd.g_00003	Prah.g_01101
OG0001599	Prbd.g_00823	Prah.g_00260
OG0001602	Prbd.g_00946	Prah.g_02149
OG0001605	Prbd.g_00841	Prah.g_01806
OG0001610	Prbd.g_00193	Prah.g_01220
OG0001619	Prbd.g_01441	Prah.g_02045
OG0001635	Prbd.g_00902	Prah.g_01936
OG0001690	Prbd.g_01816	Prah.g_00083
OG0001691	Prbd.g_01815	Prah.g_00098, Prah.g_00082
OG0001716	Prbd.g_00824	Prah.g_01569, Prah.g_01156
OG0001718	Prbd.g_01712, Prbd.g_01711	Prah.g_00094
OG0001795	Prbd.g_01814	Prah.g_00081
OG0001820	Prbd.g_01838	Prah.g_00345
OG0001877	Prbd.g_01545	Prah.g_01421, Prah.g_01206
OG0001908	Prbd.g_00825	Prah.g_01157, Prah.g_01158
OG0001973	Prbd.g_01246	Prah.g_02592
OG0002000	Prbd.g_01854	Prah.g_02568
OG0002001	Prbd.g_01853	Prah.g_02571
OG0002024	Prbd.g_01905	Prah.g_00725
OG0002073	Prbd.g_01097	Prah.g_00352
OG0002075	Prbd.g_01899	Prah.g_02326, Prah.g_02333
OG0002233	Prbd.g_01480	Prah.g_01734
OG0002377	Prbd.g_01739	Prah.g_00982
