Orthogroup	Prbd	Praz
OG0001104	Prbd.g_01442	Praz.g_00314
OG0001105	Prbd.g_01440	Praz.g_00312
OG0001106	Prbd.g_01438	Praz.g_00310
OG0001107	Prbd.g_01437	Praz.g_00309
OG0001108	Prbd.g_01436	Praz.g_00308
OG0001109	Prbd.g_01433	Praz.g_00305
OG0001110	Prbd.g_01431	Praz.g_00303
OG0001111	Prbd.g_01430	Praz.g_00302
OG0001112	Prbd.g_01429	Praz.g_00301
OG0001113	Prbd.g_01428	Praz.g_00300
OG0001114	Prbd.g_01427	Praz.g_00299
OG0001115	Prbd.g_01426	Praz.g_00298
OG0001116	Prbd.g_01425	Praz.g_00297
OG0001117	Prbd.g_01424	Praz.g_00296
OG0001118	Prbd.g_01423	Praz.g_00295
OG0001119	Prbd.g_01422	Praz.g_00294
OG0001120	Prbd.g_01421	Praz.g_00293
OG0001121	Prbd.g_01420	Praz.g_00292
OG0001122	Prbd.g_01419	Praz.g_00291
OG0001123	Prbd.g_01418	Praz.g_00290
OG0001124	Prbd.g_01417	Praz.g_00289
OG0001125	Prbd.g_01416	Praz.g_00288
OG0001126	Prbd.g_01415	Praz.g_00287
OG0001127	Prbd.g_01414	Praz.g_00286
OG0001128	Prbd.g_01413	Praz.g_00285
OG0001129	Prbd.g_01412	Praz.g_00284
OG0001130	Prbd.g_01411	Praz.g_00283
OG0001131	Prbd.g_01410	Praz.g_00282
OG0001132	Prbd.g_01409	Praz.g_00281
OG0001133	Prbd.g_01408	Praz.g_00280
OG0001134	Prbd.g_01407	Praz.g_00279
OG0001135	Prbd.g_01406	Praz.g_00278
OG0001136	Prbd.g_01405	Praz.g_00277
OG0001137	Prbd.g_01404	Praz.g_00276
OG0001138	Prbd.g_01403	Praz.g_00275
OG0001139	Prbd.g_01402	Praz.g_00274
OG0001140	Prbd.g_01401	Praz.g_00273
OG0001141	Prbd.g_01399	Praz.g_00271
OG0001142	Prbd.g_01398	Praz.g_00270
OG0001143	Prbd.g_01397	Praz.g_00269
OG0001144	Prbd.g_01395	Praz.g_00267
OG0001145	Prbd.g_01393	Praz.g_00265
OG0001146	Prbd.g_01392	Praz.g_00264
OG0001147	Prbd.g_01390	Praz.g_00262
OG0001148	Prbd.g_01389	Praz.g_00261
OG0001149	Prbd.g_01388	Praz.g_00260
OG0001150	Prbd.g_01385	Praz.g_00257
OG0001151	Prbd.g_01384	Praz.g_00256
OG0001152	Prbd.g_01383	Praz.g_00255
OG0001153	Prbd.g_01382	Praz.g_00254
OG0001154	Prbd.g_01381	Praz.g_00253
OG0001155	Prbd.g_01380	Praz.g_00252
OG0001156	Prbd.g_01379	Praz.g_00251
OG0001157	Prbd.g_01377	Praz.g_00249
OG0001158	Prbd.g_01376	Praz.g_00248
OG0001159	Prbd.g_01375	Praz.g_00247
OG0001160	Prbd.g_01374	Praz.g_00246
OG0001161	Prbd.g_01371	Praz.g_00242
OG0001162	Prbd.g_01370	Praz.g_00241
OG0001163	Prbd.g_01369	Praz.g_00240
OG0001164	Prbd.g_01368	Praz.g_00239
OG0001165	Prbd.g_01367	Praz.g_00238
OG0001166	Prbd.g_01366	Praz.g_00237
OG0001167	Prbd.g_01365	Praz.g_00236
OG0001168	Prbd.g_01363	Praz.g_00234
OG0001169	Prbd.g_01362	Praz.g_00233
OG0001170	Prbd.g_01360	Praz.g_00231
OG0001171	Prbd.g_01359	Praz.g_00230
OG0001172	Prbd.g_01358	Praz.g_00229
OG0001173	Prbd.g_01356	Praz.g_00227
OG0001174	Prbd.g_01354	Praz.g_00225
OG0001175	Prbd.g_01352	Praz.g_00223
OG0001176	Prbd.g_01351	Praz.g_00222
OG0001177	Prbd.g_01349	Praz.g_00220
OG0001178	Prbd.g_01348	Praz.g_00219
OG0001179	Prbd.g_01347	Praz.g_00218
OG0001180	Prbd.g_01346	Praz.g_00217
OG0001181	Prbd.g_01345	Praz.g_00216
OG0001182	Prbd.g_01344	Praz.g_00215
OG0001183	Prbd.g_01343	Praz.g_00214
OG0001184	Prbd.g_01342	Praz.g_00213
OG0001185	Prbd.g_01341	Praz.g_00212
OG0001186	Prbd.g_01340	Praz.g_00211
OG0001187	Prbd.g_01339	Praz.g_00210
OG0001188	Prbd.g_01338	Praz.g_00209
OG0001189	Prbd.g_01337	Praz.g_00207
OG0001190	Prbd.g_01336	Praz.g_00206
OG0001191	Prbd.g_01334	Praz.g_00204
OG0001192	Prbd.g_01332	Praz.g_00202
OG0001193	Prbd.g_01331	Praz.g_00201
OG0001194	Prbd.g_01330	Praz.g_00200
OG0001195	Prbd.g_01329	Praz.g_00199
OG0001196	Prbd.g_01327	Praz.g_00197
OG0001197	Prbd.g_01324	Praz.g_00194
OG0001198	Prbd.g_01323	Praz.g_00193
OG0001199	Prbd.g_01321	Praz.g_00192
OG0001200	Prbd.g_01320	Praz.g_00191
OG0001201	Prbd.g_01319	Praz.g_00190
OG0001202	Prbd.g_01318	Praz.g_00189
OG0001203	Prbd.g_01316	Praz.g_00187
OG0001204	Prbd.g_01312	Praz.g_00184
OG0001205	Prbd.g_01311	Praz.g_00183
OG0001206	Prbd.g_01310	Praz.g_00181
OG0001207	Prbd.g_01309	Praz.g_00180
OG0001208	Prbd.g_01308	Praz.g_00179
OG0001209	Prbd.g_01307	Praz.g_00178
OG0001210	Prbd.g_01306	Praz.g_00177
OG0001211	Prbd.g_01305	Praz.g_00176
OG0001212	Prbd.g_01304	Praz.g_00175
OG0001213	Prbd.g_01303	Praz.g_00174
OG0001214	Prbd.g_01302	Praz.g_00173
OG0001215	Prbd.g_01301	Praz.g_00172
OG0001216	Prbd.g_01300	Praz.g_00171
OG0001217	Prbd.g_01299	Praz.g_00170
OG0001218	Prbd.g_01298	Praz.g_00169
OG0001219	Prbd.g_01297	Praz.g_00168
OG0001220	Prbd.g_01296	Praz.g_00167
OG0001221	Prbd.g_01295	Praz.g_00166
OG0001222	Prbd.g_01293	Praz.g_00164
OG0001223	Prbd.g_01291	Praz.g_00162
OG0001224	Prbd.g_01290	Praz.g_00161
OG0001225	Prbd.g_01288	Praz.g_00159
OG0001226	Prbd.g_01287	Praz.g_00158
OG0001227	Prbd.g_01286	Praz.g_00157
OG0001228	Prbd.g_01285	Praz.g_00156
OG0001229	Prbd.g_01284	Praz.g_00155
OG0001230	Prbd.g_01283	Praz.g_00154
OG0001231	Prbd.g_01282	Praz.g_00153
OG0001232	Prbd.g_01280	Praz.g_00151
OG0001233	Prbd.g_01279	Praz.g_00150
OG0001234	Prbd.g_01278	Praz.g_00149
OG0001235	Prbd.g_01277	Praz.g_00148
OG0001236	Prbd.g_01276	Praz.g_00147
OG0001237	Prbd.g_01274	Praz.g_00144
OG0001238	Prbd.g_01273	Praz.g_00143
OG0001239	Prbd.g_01270	Praz.g_00140
OG0001240	Prbd.g_01269	Praz.g_00139
OG0001241	Prbd.g_01268	Praz.g_00138
OG0001242	Prbd.g_01267	Praz.g_00137
OG0001243	Prbd.g_01266	Praz.g_00136
OG0001244	Prbd.g_01265	Praz.g_00135
OG0001245	Prbd.g_01264	Praz.g_00134
OG0001246	Prbd.g_01263	Praz.g_00133
OG0001247	Prbd.g_01262	Praz.g_00132
OG0001248	Prbd.g_01261	Praz.g_00131
OG0001249	Prbd.g_01260	Praz.g_00130
OG0001250	Prbd.g_01259	Praz.g_00129
OG0001251	Prbd.g_01258	Praz.g_00128
OG0001252	Prbd.g_01257	Praz.g_00127
OG0001253	Prbd.g_01256	Praz.g_00126
OG0001254	Prbd.g_01254	Praz.g_00124
OG0001255	Prbd.g_01253	Praz.g_00123
OG0001256	Prbd.g_01251	Praz.g_00121
OG0001257	Prbd.g_01250	Praz.g_00120
OG0001258	Prbd.g_01249	Praz.g_00119
OG0001259	Prbd.g_01247	Praz.g_00117
OG0001260	Prbd.g_01245	Praz.g_00357
OG0001261	Prbd.g_01244	Praz.g_00358
OG0001262	Prbd.g_01243	Praz.g_00359
OG0001263	Prbd.g_01242	Praz.g_00360
OG0001264	Prbd.g_01241	Praz.g_00361
OG0001265	Prbd.g_01240	Praz.g_00362
OG0001266	Prbd.g_01239	Praz.g_00363
OG0001267	Prbd.g_01238	Praz.g_00364
OG0001268	Prbd.g_01237	Praz.g_00365
OG0001269	Prbd.g_01152	Praz.g_00452
OG0001270	Prbd.g_01105	Praz.g_00498
OG0001271	Prbd.g_01090	Praz.g_00510
OG0001272	Prbd.g_00958	Praz.g_00639
OG0001273	Prbd.g_00906	Praz.g_00690
OG0001274	Prbd.g_00760	Praz.g_01846
OG0001275	Prbd.g_00744	Praz.g_01830
OG0001276	Prbd.g_00654	Praz.g_01740
OG0001277	Prbd.g_00048	Praz.g_01568
OG0001278	Prbd.g_00153	Praz.g_01461
OG0001279	Prbd.g_00205	Praz.g_01409
OG0001280	Prbd.g_00316	Praz.g_01301
OG0001281	Prbd.g_00364	Praz.g_00090
OG0001282	Prbd.g_00382	Praz.g_00107
OG0001283	Prbd.g_00387	Praz.g_00112
OG0001284	Prbd.g_00397	Praz.g_00058
OG0001285	Prbd.g_00452	Praz.g_00008
OG0001286	Prbd.g_00465	Praz.g_00758
OG0001287	Prbd.g_01735	Praz.g_01095
OG0001288	Prbd.g_01649	Praz.g_01001
OG0001289	Prbd.g_01638	Praz.g_00990
OG0001290	Prbd.g_01595	Praz.g_00948
OG0001291	Prbd.g_01594	Praz.g_00947
OG0001292	Prbd.g_01589	Praz.g_00942
OG0001293	Prbd.g_01572	Praz.g_00925
OG0001295	Prbd.g_01550	Praz.g_00903
OG0001296	Prbd.g_01533	Praz.g_00885
OG0001297	Prbd.g_01529	Praz.g_00881
OG0001298	Prbd.g_01526	Praz.g_00878
OG0001299	Prbd.g_01460	Praz.g_00332
OG0001300	Prbd.g_01435	Praz.g_00307
OG0001301	Prbd.g_01353	Praz.g_00224
OG0001302	Prbd.g_01325	Praz.g_00195
OG0001303	Prbd.g_01292	Praz.g_00163
OG0001304	Prbd.g_01248	Praz.g_00118
OG0001306	Prbd.g_00805	Praz.g_01891
OG0001307	Prbd.g_01207	Praz.g_00395
OG0001308	Prbd.g_01173	Praz.g_00431
OG0001309	Prbd.g_01170	Praz.g_00434
OG0001310	Prbd.g_01168	Praz.g_00436
OG0001311	Prbd.g_01151	Praz.g_00453
OG0001312	Prbd.g_01124	Praz.g_00479
OG0001313	Prbd.g_01118	Praz.g_00485
OG0001314	Prbd.g_01041	Praz.g_00559
OG0001315	Prbd.g_00996	Praz.g_00603
OG0001316	Prbd.g_00987	Praz.g_00612
OG0001317	Prbd.g_00865	Praz.g_00801
OG0001318	Prbd.g_00607	Praz.g_01693
OG0001319	Prbd.g_00056	Praz.g_01560
OG0001320	Prbd.g_00331	Praz.g_01285
OG0001321	Prbd.g_00336	Praz.g_01280
OG0001322	Prbd.g_00372	Praz.g_00098
OG0001323	Prbd.g_00408	Praz.g_00046
OG0001324	Prbd.g_00412	Praz.g_00042
OG0001325	Prbd.g_00418	Praz.g_00035
OG0001326	Prbd.g_00496	Praz.g_00726
OG0001327	Prbd.g_01780	Praz.g_01155
OG0001328	Prbd.g_01591	Praz.g_00944
OG0001329	Prbd.g_01502	Praz.g_00854
OG0001330	Prbd.g_01467	Praz.g_00820
OG0001331	Prbd.g_01357	Praz.g_00228
OG0001332	Prbd.g_01101	Praz.g_00501
OG0001333	Prbd.g_01001	Praz.g_00598
OG0001334	Prbd.g_00775	Praz.g_01861
OG0001335	Prbd.g_00356	Praz.g_00082
OG0001336	Prbd.g_00375	Praz.g_00101
OG0001337	Prbd.g_00390	Praz.g_00115
OG0001339	Prbd.g_01796	Praz.g_01175
OG0001340	Prbd.g_01744	Praz.g_01119
OG0001341	Prbd.g_01598	Praz.g_00951
OG0001342	Prbd.g_01587	Praz.g_00940
OG0001343	Prbd.g_01528	Praz.g_00880
OG0001345	Prbd.g_01387	Praz.g_00259
OG0001346	Prbd.g_01333	Praz.g_00203
OG0001347	Prbd.g_01294	Praz.g_00165
OG0001348	Prbd.g_01115	Praz.g_00488
OG0001349	Prbd.g_01125	Praz.g_00478
OG0001350	Prbd.g_01096	Praz.g_00504
OG0001351	Prbd.g_01037	Praz.g_00563
OG0001352	Prbd.g_00991	Praz.g_00608
OG0001353	Prbd.g_00978	Praz.g_00620
OG0001354	Prbd.g_00959	Praz.g_00638
OG0001355	Prbd.g_00900	Praz.g_00341
OG0001356	Prbd.g_00860	Praz.g_00796
OG0001357	Prbd.g_00808	Praz.g_01894
OG0001358	Prbd.g_00770	Praz.g_01856
OG0001359	Prbd.g_00756	Praz.g_01842
OG0001360	Prbd.g_00733	Praz.g_01819
OG0001361	Prbd.g_00728	Praz.g_01814
OG0001362	Prbd.g_00666	Praz.g_01752
OG0001363	Prbd.g_00541	Praz.g_01627
OG0001364	Prbd.g_00086	Praz.g_01528
OG0001365	Prbd.g_00143	Praz.g_01471
OG0001366	Prbd.g_00188	Praz.g_01426
OG0001367	Prbd.g_00292	Praz.g_01322
OG0001368	Prbd.g_00315	Praz.g_01302
OG0001369	Prbd.g_00431	Praz.g_00021
OG0001370	Prbd.g_00432	Praz.g_00020
OG0001371	Prbd.g_00518	Praz.g_00704
OG0001372	Prbd.g_01893	Praz.g_01236
OG0001373	Prbd.g_01618	Praz.g_00971
OG0001375	Prbd.g_01488	Praz.g_00840
OG0001376	Prbd.g_01446	Praz.g_00318
OG0001377	Prbd.g_01326	Praz.g_00196
OG0001378	Prbd.g_00317	Praz.g_01300
OG0001379	Prbd.g_01177	Praz.g_00427
OG0001380	Prbd.g_01176	Praz.g_00428
OG0001381	Prbd.g_01157	Praz.g_00447
OG0001382	Prbd.g_01108	Praz.g_00495
OG0001383	Prbd.g_01005	Praz.g_00594
OG0001384	Prbd.g_00983	Praz.g_00616
OG0001385	Prbd.g_00967	Praz.g_00631
OG0001386	Prbd.g_00877	Praz.g_00813
OG0001389	Prbd.g_00788	Praz.g_01874
OG0001390	Prbd.g_00782	Praz.g_01868
OG0001391	Prbd.g_00738	Praz.g_01824
OG0001392	Prbd.g_00731	Praz.g_01817
OG0001393	Prbd.g_00723	Praz.g_01809
OG0001394	Prbd.g_00578	Praz.g_01664
OG0001395	Prbd.g_00570	Praz.g_01656
OG0001396	Prbd.g_00568	Praz.g_01654
OG0001397	Prbd.g_00562	Praz.g_01648
OG0001398	Prbd.g_00012	Praz.g_01602
OG0001399	Prbd.g_00088	Praz.g_01526
OG0001400	Prbd.g_00187	Praz.g_01427
OG0001401	Prbd.g_00189	Praz.g_01425
OG0001402	Prbd.g_00211	Praz.g_01403
OG0001403	Prbd.g_00214	Praz.g_01400
OG0001404	Prbd.g_00296	Praz.g_01318
OG0001405	Prbd.g_00325	Praz.g_01291
OG0001406	Prbd.g_00344	Praz.g_00070
OG0001407	Prbd.g_00354	Praz.g_00080
OG0001408	Prbd.g_00362	Praz.g_00088
OG0001409	Prbd.g_00369	Praz.g_00095
OG0001410	Prbd.g_00454	Praz.g_00006
OG0001411	Prbd.g_01857	Praz.g_01203
OG0001412	Prbd.g_01800	Praz.g_01179
OG0001413	Prbd.g_01773	Praz.g_01148
OG0001414	Prbd.g_01763	Praz.g_01138
OG0001415	Prbd.g_01650	Praz.g_01002
OG0001416	Prbd.g_01647	Praz.g_00999
OG0001417	Prbd.g_01597	Praz.g_00950
OG0001418	Prbd.g_01584	Praz.g_00936
OG0001419	Prbd.g_01900	Praz.g_00911
OG0001420	Prbd.g_00534	Praz.g_01240
OG0001421	Prbd.g_00245	Praz.g_01369
OG0001424	Prbd.g_01182	Praz.g_00422
OG0001425	Prbd.g_00913	Praz.g_00683
OG0001426	Prbd.g_00875	Praz.g_00811
OG0001427	Prbd.g_00721	Praz.g_01807
OG0001428	Prbd.g_00046	Praz.g_01570
OG0001429	Prbd.g_00059	Praz.g_01557
OG0001430	Prbd.g_00092	Praz.g_01522
OG0001431	Prbd.g_00191	Praz.g_01423
OG0001432	Prbd.g_00195	Praz.g_01419
OG0001433	Prbd.g_00359	Praz.g_00085
OG0001434	Prbd.g_00433	Praz.g_00019
OG0001435	Prbd.g_01922	Praz.g_01938
OG0001436	Prbd.g_01578	Praz.g_00930
OG0001438	Prbd.g_01252	Praz.g_00122
OG0001440	Prbd.g_00866	Praz.g_00802
OG0001441	Prbd.g_00274	Praz.g_01340
OG0001442	Prbd.g_00308	Praz.g_01309
OG0001443	Prbd.g_00360	Praz.g_00086
OG0001444	Prbd.g_00363	Praz.g_00089
OG0001445	Prbd.g_01585	Praz.g_00938
OG0001446	Prbd.g_00830	Praz.g_01548
OG0001448	Prbd.g_00624	Praz.g_01710
OG0001449	Prbd.g_00400	Praz.g_00055
OG0001450	Prbd.g_00421	Praz.g_00032
OG0001451	Prbd.g_00451	Praz.g_00009
OG0001452	Prbd.g_00487	Praz.g_00735
OG0001453	Prbd.g_01866	Praz.g_01248
OG0001454	Prbd.g_01864	Praz.g_01246
OG0001455	Prbd.g_01863	Praz.g_01245
OG0001456	Prbd.g_01565	Praz.g_00917
OG0001457	Prbd.g_01719	Praz.g_01060
OG0001460	Prbd.g_00872	Praz.g_00808
OG0001461	Prbd.g_00862	Praz.g_00798
OG0001462	Prbd.g_00847	Praz.g_00782
OG0001464	Prbd.g_00683	Praz.g_01769
OG0001466	Prbd.g_00542	Praz.g_01628
OG0001467	Prbd.g_00081	Praz.g_01533
OG0001468	Prbd.g_00134	Praz.g_01480
OG0001469	Prbd.g_00165	Praz.g_01449
OG0001470	Prbd.g_00307	Praz.g_01310
OG0001471	Prbd.g_00353	Praz.g_00079
OG0001472	Prbd.g_00358	Praz.g_00084
OG0001473	Prbd.g_00361	Praz.g_00087
OG0001476	Prbd.g_01692	Praz.g_01044
OG0001478	Prbd.g_01364	Praz.g_00235
OG0001479	Prbd.g_00466	Praz.g_00757
OG0001480	Prbd.g_01920	Praz.g_01937
OG0001482	Prbd.g_00919	Praz.g_00677
OG0001483	Prbd.g_01834	Praz.g_01199
OG0001485	Prbd.g_00164	Praz.g_01450
OG0001486	Prbd.g_00173	Praz.g_01441
OG0001487	Prbd.g_00237	Praz.g_01377
OG0001488	Prbd.g_00349	Praz.g_00075
OG0001489	Prbd.g_00350	Praz.g_00076
OG0001490	Prbd.g_00351	Praz.g_00077
OG0001491	Prbd.g_00357	Praz.g_00083
OG0001492	Prbd.g_00385	Praz.g_00110
OG0001493	Prbd.g_00394	Praz.g_00061
OG0001494	Prbd.g_00484	Praz.g_00738
OG0001495	Prbd.g_01912	Praz.g_00892
OG0001496	Prbd.g_01807	Praz.g_01186
OG0001497	Prbd.g_01732	Praz.g_01094
OG0001498	Prbd.g_01465	Praz.g_00339
OG0001499	Prbd.g_01445	Praz.g_00317
OG0001500	Prbd.g_00225	Praz.g_01389
OG0001501	Prbd.g_00063	Praz.g_01553
OG0001503	Prbd.g_01068	Praz.g_00532
OG0001504	Prbd.g_00840	Praz.g_00771
OG0001505	Prbd.g_00037	Praz.g_01577
OG0001506	Prbd.g_00040	Praz.g_01574
OG0001507	Prbd.g_00078	Praz.g_01536
OG0001508	Prbd.g_00131	Praz.g_01483
OG0001509	Prbd.g_00135	Praz.g_01479
OG0001510	Prbd.g_00166	Praz.g_01448
OG0001511	Prbd.g_00175	Praz.g_01439
OG0001512	Prbd.g_00176	Praz.g_01438
OG0001513	Prbd.g_00177	Praz.g_01437
OG0001514	Prbd.g_00178	Praz.g_01436
OG0001515	Prbd.g_00179	Praz.g_01435
OG0001516	Prbd.g_00180	Praz.g_01434
OG0001517	Prbd.g_00181	Praz.g_01433
OG0001518	Prbd.g_00182	Praz.g_01432
OG0001519	Prbd.g_00183	Praz.g_01431
OG0001520	Prbd.g_00184	Praz.g_01430
OG0001521	Prbd.g_00185	Praz.g_01429
OG0001522	Prbd.g_00186	Praz.g_01428
OG0001525	Prbd.g_00377	Praz.g_00102
OG0001526	Prbd.g_00450	Praz.g_00010
OG0001527	Prbd.g_01586	Praz.g_00939
OG0001529	Prbd.g_01372	Praz.g_00243
OG0001530	Prbd.g_01540	Praz.g_00887
OG0001531	Prbd.g_00286	Praz.g_01328
OG0001532	Prbd.g_00348	Praz.g_00074
OG0001533	Prbd.g_00367	Praz.g_00093
OG0001534	Prbd.g_01890	Praz.g_01233
OG0001535	Prbd.g_00850	Praz.g_00785
OG0001536	Prbd.g_00829	Praz.g_01549
OG0001539	Prbd.g_01183	Praz.g_00421
OG0001540	Prbd.g_00783	Praz.g_01869
OG0001542	Prbd.g_00398	Praz.g_00057
OG0001543	Prbd.g_01888	Praz.g_01231
OG0001545	Prbd.g_00828	Praz.g_01550
OG0001547	Prbd.g_01203	Praz.g_00399
OG0001548	Prbd.g_00839	Praz.g_00770
OG0001549	Prbd.g_01580	Praz.g_00932
OG0001550	Prbd.g_00161	Praz.g_01453
OG0001551	Prbd.g_00396	Praz.g_00059
OG0001552	Prbd.g_01861	Praz.g_01209
OG0001553	Prbd.g_01829	Praz.g_01194
OG0001554	Prbd.g_01828	Praz.g_01193
OG0001557	Prbd.g_01582	Praz.g_00934
OG0001558	Prbd.g_01571	Praz.g_00923
OG0001565	Prbd.g_01117	Praz.g_00486
OG0001566	Prbd.g_00932	Praz.g_00664
OG0001567	Prbd.g_00870	Praz.g_00806
OG0001568	Prbd.g_00848	Praz.g_00783
OG0001569	Prbd.g_00785	Praz.g_01871
OG0001571	Prbd.g_00773	Praz.g_01859
OG0001572	Prbd.g_00567	Praz.g_01653
OG0001574	Prbd.g_00051	Praz.g_01565
OG0001575	Prbd.g_00070	Praz.g_01544
OG0001576	Prbd.g_00301	Praz.g_01316
OG0001577	Prbd.g_00306	Praz.g_01311
OG0001578	Prbd.g_00365	Praz.g_00091
OG0001579	Prbd.g_00366	Praz.g_00092
OG0001580	Prbd.g_00368	Praz.g_00094
OG0001581	Prbd.g_00371	Praz.g_00097
OG0001582	Prbd.g_00378	Praz.g_00103
OG0001583	Prbd.g_00393	Praz.g_00062
OG0001584	Prbd.g_00403	Praz.g_00052
OG0001585	Prbd.g_00415	Praz.g_00039
OG0001586	Prbd.g_00423	Praz.g_00029
OG0001587	Prbd.g_00426	Praz.g_00026
OG0001589	Prbd.g_01869	Praz.g_01214
OG0001590	Prbd.g_01767	Praz.g_01142
OG0001591	Prbd.g_01765	Praz.g_01140
OG0001594	Prbd.g_01605	Praz.g_00958
OG0001595	Prbd.g_01603	Praz.g_00956
OG0001596	Prbd.g_01602	Praz.g_00955
OG0001597	Prbd.g_01592	Praz.g_00945
OG0001598	Prbd.g_01315	Praz.g_00186
OG0001603	Prbd.g_00908	Praz.g_00688
OG0001604	Prbd.g_00876	Praz.g_00812
OG0001605	Prbd.g_00841	Praz.g_00772
OG0001606	Prbd.g_00774	Praz.g_01860
OG0001607	Prbd.g_00538	Praz.g_01624
OG0001608	Prbd.g_00050	Praz.g_01566
OG0001609	Prbd.g_00168	Praz.g_01446
OG0001610	Prbd.g_00193	Praz.g_01421
OG0001611	Prbd.g_00444	Praz.g_00016
OG0001612	Prbd.g_00445	Praz.g_00015
OG0001613	Prbd.g_00446	Praz.g_00014
OG0001614	Prbd.g_00447	Praz.g_00013
OG0001617	Prbd.g_01549	Praz.g_00902
OG0001618	Prbd.g_01512	Praz.g_00864
OG0001620	Prbd.g_00899	Praz.g_00342
OG0001622	Prbd.g_00871	Praz.g_00807
OG0001623	Prbd.g_00543	Praz.g_01629
OG0001624	Prbd.g_00032	Praz.g_01582
OG0001625	Prbd.g_01874	Praz.g_01217
OG0001627	Prbd.g_01785	Praz.g_01163
OG0001628	Prbd.g_01775	Praz.g_01150
OG0001635	Prbd.g_00902	Praz.g_01934
OG0001636	Prbd.g_00569	Praz.g_01655
OG0001637	Prbd.g_00172	Praz.g_01442
OG0001638	Prbd.g_01892	Praz.g_01235
OG0001639	Prbd.g_01878	Praz.g_01221
OG0001640	Prbd.g_01579	Praz.g_00931
OG0001641	Prbd.g_01563	Praz.g_00915
OG0001644	Prbd.g_00526	Praz.g_00696
OG0001650	Prbd.g_00039	Praz.g_01575
OG0001652	Prbd.g_01060	Praz.g_00540
OG0001653	Prbd.g_00873	Praz.g_00809
OG0001654	Prbd.g_00845	Praz.g_00776
OG0001655	Prbd.g_00844	Praz.g_00775
OG0001656	Prbd.g_00842	Praz.g_00773
OG0001657	Prbd.g_00776	Praz.g_01862
OG0001658	Prbd.g_00006	Praz.g_01608
OG0001659	Prbd.g_00042	Praz.g_01573
OG0001660	Prbd.g_00044	Praz.g_01572
OG0001661	Prbd.g_00071	Praz.g_01543
OG0001662	Prbd.g_00077	Praz.g_01537
OG0001663	Prbd.g_00079	Praz.g_01535
OG0001664	Prbd.g_00107	Praz.g_01507
OG0001665	Prbd.g_00159	Praz.g_01455
OG0001666	Prbd.g_00170	Praz.g_01444
OG0001667	Prbd.g_00171	Praz.g_01443
OG0001668	Prbd.g_00218	Praz.g_01396
OG0001669	Prbd.g_00302	Praz.g_01315
OG0001670	Prbd.g_00305	Praz.g_01312
OG0001671	Prbd.g_00310	Praz.g_01307
OG0001672	Prbd.g_00327	Praz.g_01289
OG0001673	Prbd.g_00328	Praz.g_01288
OG0001674	Prbd.g_00352	Praz.g_00078
OG0001675	Prbd.g_00355	Praz.g_00081
OG0001676	Prbd.g_00373	Praz.g_00099
OG0001677	Prbd.g_00374	Praz.g_00100
OG0001678	Prbd.g_00381	Praz.g_00106
OG0001679	Prbd.g_00386	Praz.g_00111
OG0001680	Prbd.g_00388	Praz.g_00113
OG0001681	Prbd.g_00413	Praz.g_00041
OG0001682	Prbd.g_00417	Praz.g_00036
OG0001683	Prbd.g_00420	Praz.g_00033
OG0001684	Prbd.g_00443	Praz.g_00017
OG0001685	Prbd.g_00515	Praz.g_00707
OG0001686	Prbd.g_00523	Praz.g_00699
OG0001687	Prbd.g_01897	Praz.g_01238
OG0001688	Prbd.g_01856	Praz.g_01202
OG0001689	Prbd.g_01831	Praz.g_01196
OG0001692	Prbd.g_01606	Praz.g_00959
OG0001693	Prbd.g_01599	Praz.g_00952
OG0001694	Prbd.g_01596	Praz.g_00949
OG0001695	Prbd.g_01590	Praz.g_00943
OG0001696	Prbd.g_01583	Praz.g_00935
OG0001697	Prbd.g_01581	Praz.g_00933
OG0001699	Prbd.g_01520	Praz.g_00872
OG0001700	Prbd.g_01275	Praz.g_00146
OG0001705	Prbd.g_00746	Praz.g_01832
OG0001706	Prbd.g_00537	Praz.g_01623
OG0001707	Prbd.g_00035	Praz.g_01579
OG0001708	Prbd.g_00057	Praz.g_01559
OG0001709	Prbd.g_00072	Praz.g_01542
OG0001710	Prbd.g_00303	Praz.g_01314
OG0001711	Prbd.g_00347	Praz.g_00073
OG0001712	Prbd.g_00405	Praz.g_00049
OG0001713	Prbd.g_00416	Praz.g_00037
OG0001714	Prbd.g_00448	Praz.g_00012
OG0001715	Prbd.g_01862	Praz.g_01212
OG0001717	Prbd.g_00304	Praz.g_01313
OG0001727	Prbd.g_00033	Praz.g_01581
OG0001728	Prbd.g_00090	Praz.g_01524
OG0001729	Prbd.g_00167	Praz.g_01447
OG0001730	Prbd.g_00402	Praz.g_00053
OG0001731	Prbd.g_01883	Praz.g_01226, Praz.g_01243
OG0001732	Prbd.g_01830	Praz.g_01195
OG0001735	Prbd.g_01574	Praz.g_00927
OG0001736	Prbd.g_01555	Praz.g_00907
OG0001737	Prbd.g_00851	Praz.g_00787
OG0001738	Prbd.g_00005	Praz.g_01609
OG0001787	Prbd.g_01197	Praz.g_00407
OG0001789	Prbd.g_00718	Praz.g_01804
OG0001790	Prbd.g_00054	Praz.g_01562
OG0001791	Prbd.g_00085	Praz.g_01529
OG0001792	Prbd.g_01865	Praz.g_01247
OG0001793	Prbd.g_01875	Praz.g_01218
OG0001794	Prbd.g_01873	Praz.g_01216
OG0001797	Prbd.g_01556	Praz.g_00908
OG0001807	Prbd.g_00861	Praz.g_00797
