Orthogroup	Prbd	Prbn
OG0001086	Prbd.g_01463	Prbn.g_01809
OG0001087	Prbd.g_01462	Prbn.g_01811
OG0001088	Prbd.g_01461	Prbn.g_01812
OG0001089	Prbd.g_01459	Prbn.g_01815
OG0001090	Prbd.g_01458	Prbn.g_01816
OG0001091	Prbd.g_01457	Prbn.g_01817
OG0001092	Prbd.g_01456	Prbn.g_01818
OG0001093	Prbd.g_01455	Prbn.g_01819
OG0001094	Prbd.g_01454	Prbn.g_01820
OG0001095	Prbd.g_01453	Prbn.g_01821
OG0001096	Prbd.g_01452	Prbn.g_01822
OG0001097	Prbd.g_01451	Prbn.g_01823
OG0001098	Prbd.g_01450	Prbn.g_01824
OG0001099	Prbd.g_01449	Prbn.g_01825
OG0001100	Prbd.g_01448	Prbn.g_01826
OG0001101	Prbd.g_01447	Prbn.g_01827
OG0001102	Prbd.g_01444	Prbn.g_01831
OG0001103	Prbd.g_01443	Prbn.g_01832
OG0001104	Prbd.g_01442	Prbn.g_01835
OG0001105	Prbd.g_01440	Prbn.g_01834
OG0001106	Prbd.g_01438	Prbn.g_01830
OG0001107	Prbd.g_01437	Prbn.g_01829
OG0001108	Prbd.g_01436	Prbn.g_01828
OG0001109	Prbd.g_01433	Prbn.g_01838
OG0001110	Prbd.g_01431	Prbn.g_01840
OG0001111	Prbd.g_01430	Prbn.g_01841
OG0001112	Prbd.g_01429	Prbn.g_01842
OG0001113	Prbd.g_01428	Prbn.g_01843
OG0001114	Prbd.g_01427	Prbn.g_01844
OG0001115	Prbd.g_01426	Prbn.g_01845
OG0001116	Prbd.g_01425	Prbn.g_01846
OG0001117	Prbd.g_01424	Prbn.g_01847
OG0001118	Prbd.g_01423	Prbn.g_01848
OG0001119	Prbd.g_01422	Prbn.g_01849
OG0001120	Prbd.g_01421	Prbn.g_01850
OG0001121	Prbd.g_01420	Prbn.g_01851
OG0001122	Prbd.g_01419	Prbn.g_01852
OG0001123	Prbd.g_01418	Prbn.g_01853
OG0001124	Prbd.g_01417	Prbn.g_01854
OG0001125	Prbd.g_01416	Prbn.g_01855
OG0001126	Prbd.g_01415	Prbn.g_01856
OG0001127	Prbd.g_01414	Prbn.g_01857
OG0001128	Prbd.g_01413	Prbn.g_01858
OG0001129	Prbd.g_01412	Prbn.g_01859
OG0001130	Prbd.g_01411	Prbn.g_01860
OG0001131	Prbd.g_01410	Prbn.g_01861
OG0001132	Prbd.g_01409	Prbn.g_01862
OG0001133	Prbd.g_01408	Prbn.g_01863
OG0001134	Prbd.g_01407	Prbn.g_01864
OG0001135	Prbd.g_01406	Prbn.g_01865
OG0001136	Prbd.g_01405	Prbn.g_01866
OG0001137	Prbd.g_01404	Prbn.g_01867
OG0001138	Prbd.g_01403	Prbn.g_01868
OG0001139	Prbd.g_01402	Prbn.g_01869
OG0001140	Prbd.g_01401	Prbn.g_01870
OG0001141	Prbd.g_01399	Prbn.g_01872
OG0001142	Prbd.g_01398	Prbn.g_01873
OG0001143	Prbd.g_01397	Prbn.g_01874
OG0001144	Prbd.g_01395	Prbn.g_01876
OG0001145	Prbd.g_01393	Prbn.g_01878
OG0001146	Prbd.g_01392	Prbn.g_01879
OG0001147	Prbd.g_01390	Prbn.g_01882
OG0001148	Prbd.g_01389	Prbn.g_01883
OG0001149	Prbd.g_01388	Prbn.g_01884
OG0001150	Prbd.g_01385	Prbn.g_01887
OG0001151	Prbd.g_01384	Prbn.g_01888
OG0001152	Prbd.g_01383	Prbn.g_01889
OG0001153	Prbd.g_01382	Prbn.g_01890
OG0001154	Prbd.g_01381	Prbn.g_01891
OG0001155	Prbd.g_01380	Prbn.g_01892
OG0001156	Prbd.g_01379	Prbn.g_01893
OG0001157	Prbd.g_01377	Prbn.g_01895
OG0001158	Prbd.g_01376	Prbn.g_01897
OG0001159	Prbd.g_01375	Prbn.g_01898
OG0001160	Prbd.g_01374	Prbn.g_01899
OG0001161	Prbd.g_01371	Prbn.g_01903
OG0001162	Prbd.g_01370	Prbn.g_01904
OG0001163	Prbd.g_01369	Prbn.g_01905
OG0001164	Prbd.g_01368	Prbn.g_01906
OG0001165	Prbd.g_01367	Prbn.g_01907
OG0001166	Prbd.g_01366	Prbn.g_01908
OG0001167	Prbd.g_01365	Prbn.g_01909
OG0001168	Prbd.g_01363	Prbn.g_01911
OG0001169	Prbd.g_01362	Prbn.g_01912
OG0001170	Prbd.g_01360	Prbn.g_01916
OG0001171	Prbd.g_01359	Prbn.g_01917
OG0001172	Prbd.g_01358	Prbn.g_01918
OG0001173	Prbd.g_01356	Prbn.g_01920
OG0001174	Prbd.g_01354	Prbn.g_01017
OG0001175	Prbd.g_01352	Prbn.g_01015
OG0001176	Prbd.g_01351	Prbn.g_01013
OG0001177	Prbd.g_01349	Prbn.g_01011
OG0001178	Prbd.g_01348	Prbn.g_01010
OG0001179	Prbd.g_01347	Prbn.g_01009
OG0001180	Prbd.g_01346	Prbn.g_01008
OG0001181	Prbd.g_01345	Prbn.g_01007
OG0001182	Prbd.g_01344	Prbn.g_01006
OG0001183	Prbd.g_01343	Prbn.g_01005
OG0001184	Prbd.g_01342	Prbn.g_01004
OG0001185	Prbd.g_01341	Prbn.g_01003
OG0001186	Prbd.g_01340	Prbn.g_01001
OG0001187	Prbd.g_01339	Prbn.g_01000
OG0001188	Prbd.g_01338	Prbn.g_00999
OG0001189	Prbd.g_01337	Prbn.g_00998
OG0001190	Prbd.g_01336	Prbn.g_00997
OG0001191	Prbd.g_01334	Prbn.g_00995
OG0001192	Prbd.g_01332	Prbn.g_00993
OG0001193	Prbd.g_01331	Prbn.g_00992
OG0001194	Prbd.g_01330	Prbn.g_00991
OG0001195	Prbd.g_01329	Prbn.g_00989
OG0001196	Prbd.g_01327	Prbn.g_00987
OG0001197	Prbd.g_01324	Prbn.g_00984
OG0001198	Prbd.g_01323	Prbn.g_00983
OG0001199	Prbd.g_01321	Prbn.g_00982
OG0001200	Prbd.g_01320	Prbn.g_00981
OG0001201	Prbd.g_01319	Prbn.g_00980
OG0001202	Prbd.g_01318	Prbn.g_00979
OG0001203	Prbd.g_01316	Prbn.g_00977
OG0001204	Prbd.g_01312	Prbn.g_00975
OG0001205	Prbd.g_01311	Prbn.g_00974
OG0001206	Prbd.g_01310	Prbn.g_00973
OG0001207	Prbd.g_01309	Prbn.g_00972
OG0001208	Prbd.g_01308	Prbn.g_00971
OG0001209	Prbd.g_01307	Prbn.g_00970
OG0001210	Prbd.g_01306	Prbn.g_00969
OG0001211	Prbd.g_01305	Prbn.g_00968
OG0001212	Prbd.g_01304	Prbn.g_00967
OG0001213	Prbd.g_01303	Prbn.g_00966
OG0001214	Prbd.g_01302	Prbn.g_00965
OG0001215	Prbd.g_01301	Prbn.g_00964
OG0001216	Prbd.g_01300	Prbn.g_00963
OG0001217	Prbd.g_01299	Prbn.g_00962
OG0001218	Prbd.g_01298	Prbn.g_00961
OG0001219	Prbd.g_01297	Prbn.g_00960
OG0001220	Prbd.g_01296	Prbn.g_00959
OG0001221	Prbd.g_01295	Prbn.g_00958
OG0001222	Prbd.g_01293	Prbn.g_00957
OG0001223	Prbd.g_01291	Prbn.g_00955
OG0001224	Prbd.g_01290	Prbn.g_00953
OG0001225	Prbd.g_01288	Prbn.g_00951
OG0001226	Prbd.g_01287	Prbn.g_00950
OG0001227	Prbd.g_01286	Prbn.g_00949
OG0001228	Prbd.g_01285	Prbn.g_00948
OG0001229	Prbd.g_01284	Prbn.g_00947
OG0001230	Prbd.g_01283	Prbn.g_00946
OG0001231	Prbd.g_01282	Prbn.g_00945
OG0001232	Prbd.g_01280	Prbn.g_00943
OG0001233	Prbd.g_01279	Prbn.g_00942
OG0001234	Prbd.g_01278	Prbn.g_00941
OG0001235	Prbd.g_01277	Prbn.g_00940
OG0001236	Prbd.g_01276	Prbn.g_00939
OG0001237	Prbd.g_01274	Prbn.g_00936
OG0001238	Prbd.g_01273	Prbn.g_00935
OG0001239	Prbd.g_01270	Prbn.g_00931
OG0001240	Prbd.g_01269	Prbn.g_00930
OG0001241	Prbd.g_01268	Prbn.g_00929
OG0001242	Prbd.g_01267	Prbn.g_00927
OG0001243	Prbd.g_01266	Prbn.g_00926
OG0001244	Prbd.g_01265	Prbn.g_00925
OG0001245	Prbd.g_01264	Prbn.g_00924
OG0001246	Prbd.g_01263	Prbn.g_00923
OG0001247	Prbd.g_01262	Prbn.g_00922
OG0001248	Prbd.g_01261	Prbn.g_00921
OG0001249	Prbd.g_01260	Prbn.g_00920
OG0001250	Prbd.g_01259	Prbn.g_00917
OG0001251	Prbd.g_01258	Prbn.g_00916
OG0001252	Prbd.g_01257	Prbn.g_00915
OG0001253	Prbd.g_01256	Prbn.g_00914
OG0001254	Prbd.g_01254	Prbn.g_00912
OG0001255	Prbd.g_01253	Prbn.g_00911
OG0001256	Prbd.g_01251	Prbn.g_00908
OG0001257	Prbd.g_01250	Prbn.g_00907
OG0001258	Prbd.g_01249	Prbn.g_00906
OG0001259	Prbd.g_01247	Prbn.g_00291
OG0001260	Prbd.g_01245	Prbn.g_00292
OG0001261	Prbd.g_01244	Prbn.g_00293
OG0001262	Prbd.g_01243	Prbn.g_00294
OG0001263	Prbd.g_01242	Prbn.g_00295
OG0001264	Prbd.g_01241	Prbn.g_00296
OG0001265	Prbd.g_01240	Prbn.g_00297
OG0001266	Prbd.g_01239	Prbn.g_00298
OG0001267	Prbd.g_01238	Prbn.g_00299
OG0001268	Prbd.g_01237	Prbn.g_00300
OG0001269	Prbd.g_01152	Prbn.g_01329
OG0001270	Prbd.g_01105	Prbn.g_01279
OG0001271	Prbd.g_01090	Prbn.g_01264
OG0001272	Prbd.g_00958	Prbn.g_00048
OG0001273	Prbd.g_00906	Prbn.g_00104
OG0001274	Prbd.g_00760	Prbn.g_00632
OG0001275	Prbd.g_00744	Prbn.g_00616
OG0001276	Prbd.g_00654	Prbn.g_00525
OG0001277	Prbd.g_00048	Prbn.g_01456
OG0001278	Prbd.g_00153	Prbn.g_01493
OG0001279	Prbd.g_00205	Prbn.g_01622
OG0001280	Prbd.g_00316	Prbn.g_01375
OG0001281	Prbd.g_00364	Prbn.g_00476
OG0001282	Prbd.g_00382	Prbn.g_01103
OG0001283	Prbd.g_00387	Prbn.g_01139
OG0001284	Prbd.g_00397	Prbn.g_00823
OG0001285	Prbd.g_00452	Prbn.g_01171
OG0001286	Prbd.g_00465	Prbn.g_01186
OG0001288	Prbd.g_01649	Prbn.g_00255
OG0001289	Prbd.g_01638	Prbn.g_00268
OG0001290	Prbd.g_01595	Prbn.g_00467
OG0001291	Prbd.g_01594	Prbn.g_00865
OG0001292	Prbd.g_01589	Prbn.g_00134
OG0001293	Prbd.g_01572	Prbn.g_01114
OG0001295	Prbd.g_01550	Prbn.g_01704
OG0001296	Prbd.g_01533	Prbn.g_01736
OG0001297	Prbd.g_01529	Prbn.g_01740
OG0001298	Prbd.g_01526	Prbn.g_01743
OG0001299	Prbd.g_01460	Prbn.g_01814
OG0001300	Prbd.g_01435	Prbn.g_01750
OG0001301	Prbd.g_01353	Prbn.g_01016
OG0001302	Prbd.g_01325	Prbn.g_00985
OG0001303	Prbd.g_01292	Prbn.g_00956
OG0001306	Prbd.g_00805	Prbn.g_00676
OG0001307	Prbd.g_01207	Prbn.g_00751
OG0001308	Prbd.g_01173	Prbn.g_00706
OG0001309	Prbd.g_01170	Prbn.g_00703
OG0001311	Prbd.g_01151	Prbn.g_01328
OG0001312	Prbd.g_01124	Prbn.g_01298
OG0001313	Prbd.g_01118	Prbn.g_01291
OG0001314	Prbd.g_01041	Prbn.g_00354
OG0001315	Prbd.g_00996	Prbn.g_00306
OG0001316	Prbd.g_00987	Prbn.g_00018
OG0001317	Prbd.g_00865	Prbn.g_01104
OG0001318	Prbd.g_00607	Prbn.g_00428
OG0001319	Prbd.g_00056	Prbn.g_01126
OG0001320	Prbd.g_00331	Prbn.g_01462
OG0001321	Prbd.g_00336	Prbn.g_01467
OG0001322	Prbd.g_00372	Prbn.g_00918
OG0001323	Prbd.g_00408	Prbn.g_00954
OG0001324	Prbd.g_00412	Prbn.g_00813
OG0001325	Prbd.g_00418	Prbn.g_01024
OG0001326	Prbd.g_00496	Prbn.g_00395
OG0001327	Prbd.g_01780	Prbn.g_01214
OG0001328	Prbd.g_01591	Prbn.g_00691
OG0001330	Prbd.g_01467	Prbn.g_01804
OG0001331	Prbd.g_01357	Prbn.g_01919
OG0001332	Prbd.g_01101	Prbn.g_01276
OG0001333	Prbd.g_01001	Prbn.g_00312
OG0001334	Prbd.g_00775	Prbn.g_00146
OG0001335	Prbd.g_00356	Prbn.g_01633
OG0001336	Prbd.g_00375	Prbn.g_01937
OG0001337	Prbd.g_00390	Prbn.g_00774
OG0001339	Prbd.g_01796	Prbn.g_01079
OG0001340	Prbd.g_01744	Prbn.g_00909
OG0001341	Prbd.g_01598	Prbn.g_00893
OG0001342	Prbd.g_01587	Prbn.g_01686, Prbn.g_01718
OG0001343	Prbd.g_01528	Prbn.g_01741
OG0001344	Prbd.g_01478	Prbn.g_01793
OG0001345	Prbd.g_01387	Prbn.g_01885
OG0001346	Prbd.g_01333	Prbn.g_00994
OG0001348	Prbd.g_01115	Prbn.g_01289
OG0001349	Prbd.g_01125	Prbn.g_01299
OG0001350	Prbd.g_01096	Prbn.g_01065
OG0001351	Prbd.g_01037	Prbn.g_00350
OG0001352	Prbd.g_00991	Prbn.g_00014
OG0001353	Prbd.g_00978	Prbn.g_00027
OG0001354	Prbd.g_00959	Prbn.g_00047
OG0001355	Prbd.g_00900	Prbn.g_00110
OG0001357	Prbd.g_00808	Prbn.g_00679
OG0001358	Prbd.g_00770	Prbn.g_00642
OG0001359	Prbd.g_00756	Prbn.g_00628
OG0001360	Prbd.g_00733	Prbn.g_00605
OG0001361	Prbd.g_00728	Prbn.g_00600
OG0001362	Prbd.g_00666	Prbn.g_00539
OG0001363	Prbd.g_00541	Prbn.g_00326
OG0001364	Prbd.g_00086	Prbn.g_01455
OG0001365	Prbd.g_00143	Prbn.g_01503
OG0001366	Prbd.g_00188	Prbn.g_01932
OG0001367	Prbd.g_00292	Prbn.g_01390
OG0001368	Prbd.g_00315	Prbn.g_01376
OG0001369	Prbd.g_00431	Prbn.g_01655
OG0001370	Prbd.g_00432	Prbn.g_01656
OG0001371	Prbd.g_00518	Prbn.g_00416
OG0001372	Prbd.g_01893	Prbn.g_00810
OG0001373	Prbd.g_01618, Prbd.g_01619	Prbn.g_00287
OG0001375	Prbd.g_01488	Prbn.g_01783
OG0001377	Prbd.g_01326	Prbn.g_00986
OG0001378	Prbd.g_00317	Prbn.g_01374
OG0001379	Prbd.g_01177	Prbn.g_00711
OG0001380	Prbd.g_01176	Prbn.g_00709
OG0001381	Prbd.g_01157	Prbn.g_01334
OG0001382	Prbd.g_01108	Prbn.g_01281
OG0001383	Prbd.g_01005	Prbn.g_00316
OG0001384	Prbd.g_00983	Prbn.g_00023
OG0001385	Prbd.g_00967	Prbn.g_00040
OG0001386	Prbd.g_00877	Prbn.g_00253
OG0001388	Prbd.g_00835	Prbn.g_01566
OG0001389	Prbd.g_00788	Prbn.g_00656
OG0001390	Prbd.g_00782	Prbn.g_00650
OG0001392	Prbd.g_00731	Prbn.g_00603
OG0001393	Prbd.g_00723	Prbn.g_00595
OG0001394	Prbd.g_00578	Prbn.g_00842
OG0001395	Prbd.g_00570	Prbn.g_01590
OG0001396	Prbd.g_00568	Prbn.g_01588
OG0001397	Prbd.g_00562	Prbn.g_01582
OG0001398	Prbd.g_00012	Prbn.g_00859
OG0001399	Prbd.g_00088	Prbn.g_01452
OG0001400	Prbd.g_00187	Prbn.g_01933
OG0001401	Prbd.g_00189	Prbn.g_01931
OG0001402	Prbd.g_00211	Prbn.g_01616
OG0001403	Prbd.g_00214	Prbn.g_01613
OG0001404	Prbd.g_00296	Prbn.g_01707
OG0001405	Prbd.g_00325	Prbn.g_01363
OG0001406	Prbd.g_00344	Prbn.g_01475
OG0001407	Prbd.g_00354	Prbn.g_01941
OG0001408	Prbd.g_00362	Prbn.g_01117
OG0001409	Prbd.g_00369	Prbn.g_01019
OG0001410	Prbd.g_00454	Prbn.g_01174
OG0001411	Prbd.g_01857	Prbn.g_00821
OG0001412	Prbd.g_01800	Prbn.g_01083
OG0001413	Prbd.g_01773	Prbn.g_01360
OG0001414	Prbd.g_01763	Prbn.g_01241
OG0001415	Prbd.g_01650	Prbn.g_00254
OG0001416	Prbd.g_01647	Prbn.g_00257
OG0001417	Prbd.g_01597	Prbn.g_00892
OG0001418	Prbd.g_01584	Prbn.g_01666
OG0001420	Prbd.g_01867	Prbn.g_00802
OG0001421	Prbd.g_00245	Prbn.g_01438
OG0001424	Prbd.g_01182	Prbn.g_01136
OG0001426	Prbd.g_00875	Prbn.g_01359
OG0001428	Prbd.g_00046	Prbn.g_00796
OG0001429	Prbd.g_00059	Prbn.g_00822
OG0001430	Prbd.g_00092	Prbn.g_01446
OG0001431	Prbd.g_00191	Prbn.g_01929
OG0001432	Prbd.g_00195	Prbn.g_01924
OG0001433	Prbd.g_00359	Prbn.g_00805
OG0001434	Prbd.g_00433	Prbn.g_00801
OG0001435	Prbd.g_01922	Prbn.g_00889
OG0001436	Prbd.g_01578	Prbn.g_01121
OG0001437	Prbd.g_01570	Prbn.g_00148
OG0001439	Prbd.g_00832	Prbn.g_00787
OG0001440	Prbd.g_00866	Prbn.g_01681
OG0001441	Prbd.g_00274	Prbn.g_01408
OG0001442	Prbd.g_00308	Prbn.g_01029
OG0001443	Prbd.g_00360	Prbn.g_01021
OG0001444	Prbd.g_00363	Prbn.g_01118
OG0001445	Prbd.g_01585	Prbn.g_01153
OG0001446	Prbd.g_00830	Prbn.g_01733
OG0001449	Prbd.g_00400	Prbn.g_01639
OG0001451	Prbd.g_00451	Prbn.g_01170
OG0001452	Prbd.g_00487	Prbn.g_01209
OG0001453	Prbd.g_01866	Prbn.g_01643
OG0001454	Prbd.g_01864	Prbn.g_01644
OG0001455	Prbd.g_01863	Prbn.g_01163
OG0001456	Prbd.g_01565	Prbn.g_01637
OG0001460	Prbd.g_00872	Prbn.g_00658
OG0001462	Prbd.g_00847	Prbn.g_01138
OG0001466	Prbd.g_00542	Prbn.g_01557
OG0001467	Prbd.g_00081	Prbn.g_01235
OG0001468	Prbd.g_00134	Prbn.g_01513
OG0001469	Prbd.g_00165	Prbn.g_00472
OG0001470	Prbd.g_00307	Prbn.g_01149
OG0001471	Prbd.g_00353	Prbn.g_00652
OG0001475	Prbd.g_01837	Prbn.g_00877
OG0001478	Prbd.g_01364	Prbn.g_01910
OG0001479	Prbd.g_00466	Prbn.g_01187
OG0001486	Prbd.g_00173	Prbn.g_01453
OG0001487	Prbd.g_00237	Prbn.g_00852
OG0001495	Prbd.g_01912	Prbn.g_01649
OG0001496	Prbd.g_01807	Prbn.g_01090
OG0001497	Prbd.g_01732	Prbn.g_00716
OG0001498	Prbd.g_01465	Prbn.g_01806
OG0001499	Prbd.g_01445	Prbn.g_00459
OG0001500	Prbd.g_00225	Prbn.g_01601
OG0001501	Prbd.g_00063	Prbn.g_00490
OG0001503	Prbd.g_01068	Prbn.g_00382
OG0001504	Prbd.g_00840	Prbn.g_01808
OG0001506	Prbd.g_00040	Prbn.g_00136
OG0001508	Prbd.g_00131	Prbn.g_01516
OG0001509	Prbd.g_00135	Prbn.g_01512
OG0001523	Prbd.g_00221	Prbn.g_01606
OG0001524	Prbd.g_01901	Prbn.g_00128
OG0001525	Prbd.g_00377	Prbn.g_01142
OG0001527	Prbd.g_01586	Prbn.g_01710
OG0001528	Prbd.g_01577	Prbn.g_00150
OG0001535	Prbd.g_00850	Prbn.g_00132
OG0001536	Prbd.g_00829	Prbn.g_01732
OG0001545	Prbd.g_00828	Prbn.g_01731
OG0001550	Prbd.g_00161	Prbn.g_01481
OG0001560	Prbd.g_00202	Prbn.g_01625
OG0001573	Prbd.g_01896, Prbd.g_00041	Prbn.g_01040
OG0001588	Prbd.g_00003	Prbn.g_00811
OG0001599	Prbd.g_00823	Prbn.g_00725
OG0001627	Prbd.g_01785	Prbn.g_01108
OG0001644	Prbd.g_00526	Prbn.g_00481
OG0001650	Prbd.g_00039	Prbn.g_00777
OG0001718	Prbd.g_01712, Prbd.g_01711	Prbn.g_01687, Prbn.g_01066
