Orthogroup	Prbj	Syaf
OG0001086	Prbj.g_02707	Syaf.g_02123
OG0001087	Prbj.g_00927	Syaf.g_01482
OG0001088	Prbj.g_00931	Syaf.g_01478
OG0001089	Prbj.g_00757	Syaf.g_01453
OG0001090	Prbj.g_02180	Syaf.g_01981
OG0001091	Prbj.g_02182	Syaf.g_01979
OG0001092	Prbj.g_02183	Syaf.g_01977
OG0001093	Prbj.g_02187	Syaf.g_01971
OG0001094	Prbj.g_02406	Syaf.g_02055
OG0001095	Prbj.g_02425	Syaf.g_02034
OG0001096	Prbj.g_02441	Syaf.g_02018
OG0001097	Prbj.g_02486	Syaf.g_01373
OG0001098	Prbj.g_02323	Syaf.g_01743
OG0001099	Prbj.g_01553	Syaf.g_00881
OG0001100	Prbj.g_02333	Syaf.g_02110
OG0001101	Prbj.g_02334	Syaf.g_02109
OG0001102	Prbj.g_02337	Syaf.g_02106
OG0001103	Prbj.g_02339	Syaf.g_02104
OG0001104	Prbj.g_02396	Syaf.g_02071
OG0001105	Prbj.g_02391	Syaf.g_02067
OG0001106	Prbj.g_02280	Syaf.g_01847
OG0001107	Prbj.g_02270	Syaf.g_01859
OG0001108	Prbj.g_02263	Syaf.g_01868
OG0001109	Prbj.g_02261	Syaf.g_01877
OG0001110	Prbj.g_02259	Syaf.g_01879
OG0001111	Prbj.g_02257	Syaf.g_01881
OG0001112	Prbj.g_02255	Syaf.g_01883
OG0001113	Prbj.g_02254	Syaf.g_01884
OG0001114	Prbj.g_02253	Syaf.g_01885
OG0001115	Prbj.g_02251	Syaf.g_01889
OG0001116	Prbj.g_02250	Syaf.g_01891
OG0001117	Prbj.g_02249	Syaf.g_01892
OG0001118	Prbj.g_02248	Syaf.g_01893
OG0001119	Prbj.g_02247	Syaf.g_01895
OG0001120	Prbj.g_02245	Syaf.g_01899
OG0001122	Prbj.g_02216	Syaf.g_01927
OG0001123	Prbj.g_02209	Syaf.g_01934
OG0001124	Prbj.g_02207	Syaf.g_01936
OG0001125	Prbj.g_02205	Syaf.g_01938
OG0001126	Prbj.g_01850	Syaf.g_01409
OG0001127	Prbj.g_01849	Syaf.g_01410
OG0001128	Prbj.g_01846	Syaf.g_01413
OG0001129	Prbj.g_01845	Syaf.g_01415
OG0001130	Prbj.g_01844	Syaf.g_01416
OG0001131	Prbj.g_02687	Syaf.g_02090
OG0001132	Prbj.g_02537	Syaf.g_01722
OG0001133	Prbj.g_02555	Syaf.g_02334
OG0001134	Prbj.g_01990	Syaf.g_01616
OG0001135	Prbj.g_01992	Syaf.g_01618
OG0001136	Prbj.g_00969	Syaf.g_01286
OG0001137	Prbj.g_00832	Syaf.g_01306
OG0001138	Prbj.g_00004	Syaf.g_01596
OG0001139	Prbj.g_00006	Syaf.g_01594
OG0001140	Prbj.g_00007	Syaf.g_01593
OG0001141	Prbj.g_00008	Syaf.g_01592
OG0001142	Prbj.g_00009	Syaf.g_01591
OG0001143	Prbj.g_01907	Syaf.g_01583
OG0001144	Prbj.g_02153	Syaf.g_01573
OG0001145	Prbj.g_01717	Syaf.g_01267
OG0001146	Prbj.g_01733	Syaf.g_01248
OG0001147	Prbj.g_00121	Syaf.g_02489
OG0001148	Prbj.g_01640	Syaf.g_02735
OG0001149	Prbj.g_01641	Syaf.g_02736
OG0001150	Prbj.g_01642	Syaf.g_02737
OG0001151	Prbj.g_01654	Syaf.g_02750
OG0001152	Prbj.g_01655	Syaf.g_02751
OG0001153	Prbj.g_00651	Syaf.g_02463
OG0001154	Prbj.g_00652	Syaf.g_02464
OG0001155	Prbj.g_01686	Syaf.g_01107
OG0001156	Prbj.g_01689	Syaf.g_01104
OG0001157	Prbj.g_02538	Syaf.g_01103
OG0001158	Prbj.g_01690	Syaf.g_01102
OG0001159	Prbj.g_01691	Syaf.g_01101
OG0001160	Prbj.g_00884	Syaf.g_01058
OG0001161	Prbj.g_02535	Syaf.g_00617
OG0001162	Prbj.g_00780	Syaf.g_02015
OG0001163	Prbj.g_00870	Syaf.g_01050
OG0001164	Prbj.g_00865	Syaf.g_01044
OG0001165	Prbj.g_00862	Syaf.g_01039
OG0001166	Prbj.g_00482	Syaf.g_01010
OG0001167	Prbj.g_00461	Syaf.g_01182
OG0001168	Prbj.g_00459	Syaf.g_01180
OG0001169	Prbj.g_00457	Syaf.g_01178
OG0001170	Prbj.g_00455	Syaf.g_01176
OG0001171	Prbj.g_00445	Syaf.g_01166
OG0001172	Prbj.g_02653	Syaf.g_00173
OG0001173	Prbj.g_02652	Syaf.g_00172
OG0001174	Prbj.g_02644	Syaf.g_00164
OG0001175	Prbj.g_02643	Syaf.g_00163
OG0001176	Prbj.g_01028	Syaf.g_00142
OG0001177	Prbj.g_01030	Syaf.g_00144
OG0001178	Prbj.g_00851	Syaf.g_01028
OG0001179	Prbj.g_00999	Syaf.g_00112
OG0001180	Prbj.g_00407	Syaf.g_00087
OG0001181	Prbj.g_00403	Syaf.g_00083
OG0001182	Prbj.g_00394	Syaf.g_00074
OG0001184	Prbj.g_01509	Syaf.g_00360
OG0001185	Prbj.g_01592	Syaf.g_00382
OG0001186	Prbj.g_01253	Syaf.g_00418
OG0001187	Prbj.g_01249	Syaf.g_00422
OG0001188	Prbj.g_01245	Syaf.g_00425
OG0001189	Prbj.g_01223	Syaf.g_00441
OG0001190	Prbj.g_01955	Syaf.g_00646
OG0001191	Prbj.g_01968	Syaf.g_00635
OG0001192	Prbj.g_01975	Syaf.g_00630
OG0001193	Prbj.g_02013	Syaf.g_00596
OG0001194	Prbj.g_02019	Syaf.g_00594
OG0001195	Prbj.g_02020	Syaf.g_00593
OG0001196	Prbj.g_02056	Syaf.g_00519
OG0001197	Prbj.g_02058	Syaf.g_00517
OG0001198	Prbj.g_02070	Syaf.g_00501
OG0001199	Prbj.g_00570	Syaf.g_00957
OG0001200	Prbj.g_00572	Syaf.g_00955
OG0001201	Prbj.g_00621	Syaf.g_00902
OG0001202	Prbj.g_01164	Syaf.g_00764
OG0001203	Prbj.g_02610	Syaf.g_02785
OG0001204	Prbj.g_01340	Syaf.g_00185
OG0001205	Prbj.g_00110	Syaf.g_01229
OG0001206	Prbj.g_00151	Syaf.g_02530
OG0001207	Prbj.g_01638	Syaf.g_02732
OG0001208	Prbj.g_01628	Syaf.g_02719
OG0001209	Prbj.g_02130	Syaf.g_02651
OG0001210	Prbj.g_02142	Syaf.g_02642
OG0001211	Prbj.g_01864	Syaf.g_02623
OG0001212	Prbj.g_01771	Syaf.g_02563
OG0001213	Prbj.g_02565	Syaf.g_02324
OG0001214	Prbj.g_02575	Syaf.g_02308
OG0001215	Prbj.g_00932	Syaf.g_01477
OG0001216	Prbj.g_02181	Syaf.g_01980
OG0001217	Prbj.g_01884	Syaf.g_02237
OG0001218	Prbj.g_00663	Syaf.g_02473
OG0001219	Prbj.g_02311	Syaf.g_01796
OG0001220	Prbj.g_02503	Syaf.g_01335
OG0001221	Prbj.g_02364	Syaf.g_02087
OG0001222	Prbj.g_01984	Syaf.g_01848
OG0001223	Prbj.g_02243	Syaf.g_01902
OG0001224	Prbj.g_01842	Syaf.g_01438
OG0001225	Prbj.g_01840	Syaf.g_01440
OG0001226	Prbj.g_00678	Syaf.g_02262
OG0001227	Prbj.g_01669	Syaf.g_00614
OG0001228	Prbj.g_02158	Syaf.g_01223
OG0001229	Prbj.g_00873	Syaf.g_01464
OG0001230	Prbj.g_01046	Syaf.g_02404
OG0001231	Prbj.g_01184	Syaf.g_00481
OG0001232	Prbj.g_00477	Syaf.g_01000
OG0001234	Prbj.g_02640	Syaf.g_00159
OG0001235	Prbj.g_01033	Syaf.g_00150
OG0001236	Prbj.g_01505	Syaf.g_00357
OG0001237	Prbj.g_01512	Syaf.g_00362
OG0001238	Prbj.g_01969	Syaf.g_00634
OG0001239	Prbj.g_00567	Syaf.g_00960
OG0001240	Prbj.g_00604	Syaf.g_00919
OG0001241	Prbj.g_00614	Syaf.g_00909
OG0001242	Prbj.g_01560	Syaf.g_00874
OG0001243	Prbj.g_01529	Syaf.g_00867
OG0001246	Prbj.g_02091	Syaf.g_02693
OG0001247	Prbj.g_02453	Syaf.g_02004
OG0001248	Prbj.g_00943	Syaf.g_02012
OG0001250	Prbj.g_02482	Syaf.g_01377
OG0001252	Prbj.g_01847	Syaf.g_01412
OG0001254	Prbj.g_01991	Syaf.g_01617
OG0001255	Prbj.g_00769	Syaf.g_01070
OG0001258	Prbj.g_00864	Syaf.g_01041
OG0001259	Prbj.g_00456	Syaf.g_01177
OG0001260	Prbj.g_00426	Syaf.g_01155
OG0001261	Prbj.g_00990	Syaf.g_00103
OG0001262	Prbj.g_01226	Syaf.g_00439
OG0001263	Prbj.g_01531	Syaf.g_00864
OG0001265	Prbj.g_01558	Syaf.g_00876
OG0001266	Prbj.g_01168	Syaf.g_00760
OG0001267	Prbj.g_01405	Syaf.g_00244
OG0001268	Prbj.g_00335	Syaf.g_00017
OG0001269	Prbj.g_02500	Syaf.g_01653
OG0001270	Prbj.g_00098	Syaf.g_01210
OG0001271	Prbj.g_00131	Syaf.g_02501
OG0001272	Prbj.g_01624	Syaf.g_02715
OG0001273	Prbj.g_02568	Syaf.g_02315
OG0001274	Prbj.g_00269	Syaf.g_00707
OG0001275	Prbj.g_02227	Syaf.g_01917
OG0001276	Prbj.g_02210	Syaf.g_01933
OG0001277	Prbj.g_02042	Syaf.g_00533
OG0001278	Prbj.g_02165	Syaf.g_01562
OG0001279	Prbj.g_01299	Syaf.g_02385
OG0001280	Prbj.g_01725	Syaf.g_01257
OG0001281	Prbj.g_01734	Syaf.g_01247
OG0001283	Prbj.g_02051	Syaf.g_00524, Syaf.g_02414
OG0001285	Prbj.g_00473	Syaf.g_00568
OG0001286	Prbj.g_00409	Syaf.g_00089
OG0001288	Prbj.g_01286	Syaf.g_00408
OG0001290	Prbj.g_00613	Syaf.g_00910
OG0001291	Prbj.g_01541	Syaf.g_00853
OG0001292	Prbj.g_01346	Syaf.g_00191
OG0001293	Prbj.g_01369	Syaf.g_00217
OG0001294	Prbj.g_00826	Syaf.g_02124
OG0001295	Prbj.g_02145	Syaf.g_02637
OG0001297	Prbj.g_02100	Syaf.g_02683
OG0001298	Prbj.g_01797	Syaf.g_02584
OG0001300	Prbj.g_00947	Syaf.g_01468
OG0001301	Prbj.g_00755	Syaf.g_01454
OG0001302	Prbj.g_01337	Syaf.g_02279
OG0001303	Prbj.g_02309	Syaf.g_01798
OG0001307	Prbj.g_00670	Syaf.g_01638
OG0001308	Prbj.g_01074	Syaf.g_02427
OG0001309	Prbj.g_02106	Syaf.g_02678
OG0001310	Prbj.g_00488	Syaf.g_01018
OG0001311	Prbj.g_02208	Syaf.g_01935
OG0001312	Prbj.g_02298	Syaf.g_01809
OG0001313	Prbj.g_00142	Syaf.g_02517
OG0001313	Prbj.g_00143	Syaf.g_02523
OG0001316	Prbj.g_01548	Syaf.g_00847
OG0001319	Prbj.g_01395	Syaf.g_00232
OG0001321	Prbj.g_00119	Syaf.g_01238
OG0001322	Prbj.g_00120	Syaf.g_01239
OG0001323	Prbj.g_02109	Syaf.g_02675
OG0001324	Prbj.g_00948	Syaf.g_01467
OG0001326	Prbj.g_02026	Syaf.g_00578
OG0001328	Prbj.g_02357	Syaf.g_02094
OG0001329	Prbj.g_00043	Syaf.g_02285
OG0001330	Prbj.g_01718	Syaf.g_01264
OG0001331	Prbj.g_01644	Syaf.g_02739
OG0001333	Prbj.g_00460	Syaf.g_01181
OG0001334	Prbj.g_00363	Syaf.g_00060
OG0001335	Prbj.g_00362	Syaf.g_00059
OG0001336	Prbj.g_02052	Syaf.g_00523
OG0001337	Prbj.g_00353	Syaf.g_00063, Syaf.g_00040
OG0001339	Prbj.g_00616	Syaf.g_00907
OG0001340	Prbj.g_00352	Syaf.g_00039
OG0001341	Prbj.g_02463	Syaf.g_01463
OG0001344	Prbj.g_00845	Syaf.g_01294
OG0001347	Prbj.g_01278	Syaf.g_02400
OG0001347	Prbj.g_00979	Syaf.g_02483
OG0001348	Prbj.g_00249	Syaf.g_01396
OG0001351	Prbj.g_01893	Syaf.g_02539
OG0001352	Prbj.g_00760	Syaf.g_02661
OG0001353	Prbj.g_02473	Syaf.g_01388
OG0001354	Prbj.g_02252	Syaf.g_01888
OG0001356	Prbj.g_01986	Syaf.g_02177
OG0001357	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001358	Prbj.g_02549	Syaf.g_02341
OG0001360	Prbj.g_00018	Syaf.g_01325
OG0001361	Prbj.g_00309	Syaf.g_01320
OG0001362	Prbj.g_01078	Syaf.g_02432
OG0001363	Prbj.g_01080	Syaf.g_02434
OG0001366	Prbj.g_00479	Syaf.g_01007
OG0001370	Prbj.g_02460	Syaf.g_00569
OG0001371	Prbj.g_00184	Syaf.g_00397
OG0001372	Prbj.g_01324	Syaf.g_01682
OG0001373	Prbj.g_02025	Syaf.g_00579
OG0001374	Prbj.g_02033	Syaf.g_00571
OG0001376	Prbj.g_01978	Syaf.g_00626
OG0001377	Prbj.g_01977	Syaf.g_00627
OG0001378	Prbj.g_00091	Syaf.g_01209
OG0001379	Prbj.g_01720	Syaf.g_01262
OG0001380	Prbj.g_02508	Syaf.g_02247
OG0001385	Prbj.g_02022	Syaf.g_00582
OG0001386	Prbj.g_02023	Syaf.g_00581
OG0001387	Prbj.g_02024	Syaf.g_00580
OG0001388	Prbj.g_02027	Syaf.g_00577
OG0001389	Prbj.g_02028	Syaf.g_00576
OG0001390	Prbj.g_02029	Syaf.g_00575
OG0001391	Prbj.g_02030	Syaf.g_00574
OG0001392	Prbj.g_02031	Syaf.g_00573
OG0001393	Prbj.g_02032	Syaf.g_00572
OG0001394	Prbj.g_02381	Syaf.g_02081
OG0001395	Prbj.g_02197	Syaf.g_01958
OG0001396	Prbj.g_01277	Syaf.g_02399
OG0001397	Prbj.g_01079	Syaf.g_02433
OG0001398	Prbj.g_00690	Syaf.g_01758
OG0001400	Prbj.g_00547	Syaf.g_00839, Syaf.g_01506
OG0001401	Prbj.g_02477	Syaf.g_01383
OG0001402	Prbj.g_02554	Syaf.g_02336
OG0001405	Prbj.g_00360	Syaf.g_00057
OG0001406	Prbj.g_01979	Syaf.g_00625
OG0001410	Prbj.g_00671	Syaf.g_01639
OG0001412	Prbj.g_01279	Syaf.g_02401
OG0001416	Prbj.g_01731	Syaf.g_01250
OG0001425	Prbj.g_01972	Syaf.g_00631
OG0001426	Prbj.g_01661	Syaf.g_01542
OG0001435	Prbj.g_02336	Syaf.g_02107
OG0001436	Prbj.g_01484	Syaf.g_00331
OG0001436	Prbj.g_01485	Syaf.g_00332
OG0001438	Prbj.g_01420	Syaf.g_00259
OG0001441	Prbj.g_02111	Syaf.g_02673
OG0001442	Prbj.g_02389	Syaf.g_02066
OG0001443	Prbj.g_00872	Syaf.g_00621
OG0001444	Prbj.g_00598	Syaf.g_00924
OG0001444	Prbj.g_01810	Syaf.g_00401
OG0001449	Prbj.g_01327	Syaf.g_00182
OG0001451	Prbj.g_02199	Syaf.g_02183
OG0001461	Prbj.g_01889	Syaf.g_01633
OG0001462	Prbj.g_01210	Syaf.g_00455
OG0001470	Prbj.g_01255	Syaf.g_01206
OG0001474	Prbj.g_00334	Syaf.g_00016
OG0001475	Prbj.g_01257	Syaf.g_01204
OG0001476	Prbj.g_00839	Syaf.g_01302
OG0001477	Prbj.g_00750	Syaf.g_01457
OG0001479	Prbj.g_00337	Syaf.g_00019
OG0001484	Prbj.g_02172	Syaf.g_00570
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syaf.g_02472
OG0001488	Prbj.g_00828	Syaf.g_01311
OG0001489	Prbj.g_00398	Syaf.g_00078
OG0001495	Prbj.g_01031	Syaf.g_00145
OG0001496	Prbj.g_00746	Syaf.g_01459
OG0001497	Prbj.g_00749	Syaf.g_01458
OG0001498	Prbj.g_00065	Syaf.g_02806
OG0001508	Prbj.g_01254	Syaf.g_01207
OG0001510	Prbj.g_01818	Syaf.g_00394
OG0001511	Prbj.g_00628	Syaf.g_00894
OG0001512	Prbj.g_02612	Syaf.g_02784
OG0001514	Prbj.g_00745	Syaf.g_01460
OG0001515	Prbj.g_00939	Syaf.g_01472
OG0001516	Prbj.g_00817	Syaf.g_02133
OG0001517	Prbj.g_00340	Syaf.g_00022
OG0001518	Prbj.g_01971	Syaf.g_00632
OG0001519	Prbj.g_01982	Syaf.g_00619
OG0001527	Prbj.g_01878	Syaf.g_02609
OG0001528	Prbj.g_01251	Syaf.g_01205
OG0001529	Prbj.g_01216	Syaf.g_00448
OG0001530	Prbj.g_00626	Syaf.g_00896
OG0001531	Prbj.g_02613	Syaf.g_02783
OG0001532	Prbj.g_00005	Syaf.g_01595
OG0001533	Prbj.g_00683	Syaf.g_02533
OG0001533	Prbj.g_00090	Syaf.g_02543
OG0001534	Prbj.g_02200	Syaf.g_01951
OG0001535	Prbj.g_02212	Syaf.g_01931
OG0001536	Prbj.g_02272	Syaf.g_01856
OG0001537	Prbj.g_02372	Syaf.g_02086
OG0001538	Prbj.g_02417	Syaf.g_02044
OG0001539	Prbj.g_02522	Syaf.g_02111
OG0001540	Prbj.g_01533	Syaf.g_00862
OG0001541	Prbj.g_00507	Syaf.g_00795
OG0001542	Prbj.g_01142	Syaf.g_00785
OG0001543	Prbj.g_00247	Syaf.g_00726
OG0001544	Prbj.g_01981	Syaf.g_00620
OG0001545	Prbj.g_02041	Syaf.g_00534
OG0001555	Prbj.g_01316	Syaf.g_01698
OG0001558	Prbj.g_01187	Syaf.g_00478
OG0001559	Prbj.g_00625	Syaf.g_00897
OG0001560	Prbj.g_00612	Syaf.g_00911
OG0001561	Prbj.g_02206	Syaf.g_01937
OG0001562	Prbj.g_02220	Syaf.g_01923
OG0001563	Prbj.g_00982	Syaf.g_00094
OG0001574	Prbj.g_01876	Syaf.g_02611
OG0001575	Prbj.g_01881	Syaf.g_02606
OG0001576	Prbj.g_01743	Syaf.g_02545
OG0001577	Prbj.g_00967	Syaf.g_01284
OG0001579	Prbj.g_00356	Syaf.g_00047
OG0001580	Prbj.g_01944	Syaf.g_00662
OG0001588	Prbj.g_01492	Syaf.g_00343
OG0001589	Prbj.g_00452	Syaf.g_01173
OG0001590	Prbj.g_02501	Syaf.g_02316, Syaf.g_01632
OG0001591	Prbj.g_02526	Syaf.g_02122
OG0001592	Prbj.g_01945	Syaf.g_00661
OG0001614	Prbj.g_01590	Syaf.g_00380
OG0001615	Prbj.g_02667	Syaf.g_01364, Syaf.g_01117, Syaf.g_02632
OG0001616	Prbj.g_01911	Syaf.g_01610
OG0001617	Prbj.g_01092	Syaf.g_01465
OG0001618	Prbj.g_02188	Syaf.g_01969
OG0001619	Prbj.g_02282	Syaf.g_01845
OG0001620	Prbj.g_00326	Syaf.g_00010
OG0001621	Prbj.g_01358	Syaf.g_00205
OG0001622	Prbj.g_02050	Syaf.g_00525
OG0001634	Prbj.g_00823	Syaf.g_02127
OG0001635	Prbj.g_02633	Syaf.g_00412
OG0001636	Prbj.g_01209	Syaf.g_00456
OG0001637	Prbj.g_00436	Syaf.g_01162
OG0001638	Prbj.g_00490	Syaf.g_01021
OG0001639	Prbj.g_01685	Syaf.g_01108
OG0001640	Prbj.g_01851	Syaf.g_01408
OG0001641	Prbj.g_02238	Syaf.g_01907
OG0001642	Prbj.g_02499	Syaf.g_01336
OG0001643	Prbj.g_02578	Syaf.g_02305
OG0001652	Prbj.g_01185	Syaf.g_00480
OG0001653	Prbj.g_00601	Syaf.g_00921, Syaf.g_00507
OG0001654	Prbj.g_01683	Syaf.g_01110
OG0001655	Prbj.g_00072, Prbj.g_00229	Syaf.g_02190, Syaf.g_01507
OG0001656	Prbj.g_00357	Syaf.g_00052
OG0001657	Prbj.g_00532	Syaf.g_00822
OG0001658	Prbj.g_01954	Syaf.g_00647
OG0001671	Prbj.g_00254	Syaf.g_00721
OG0001672	Prbj.g_00578	Syaf.g_00949
OG0001673	Prbj.g_00178	Syaf.g_02792
OG0001675	Prbj.g_02223, Prbj.g_02221	Syaf.g_01921
OG0001676	Prbj.g_00354	Syaf.g_00053
OG0001677	Prbj.g_00366	Syaf.g_00068, Syaf.g_01597
OG0001680	Prbj.g_01373	Syaf.g_01308
OG0001691	Prbj.g_02325	Syaf.g_02349
OG0001692	Prbj.g_01051	Syaf.g_02408
OG0001693	Prbj.g_00070	Syaf.g_01443
OG0001694	Prbj.g_01407	Syaf.g_00246
OG0001695	Prbj.g_02036	Syaf.g_00540
OG0001702	Prbj.g_00591	Syaf.g_00930
OG0001703	Prbj.g_01637	Syaf.g_02731
OG0001712	Prbj.g_02465	Syaf.g_01712
OG0001715	Prbj.g_00707	Syaf.g_02249
OG0001716	Prbj.g_02495	Syaf.g_01339
OG0001726	Prbj.g_02321	Syaf.g_01751
OG0001729	Prbj.g_02618	Syaf.g_02780
OG0001730	Prbj.g_00421	Syaf.g_02777
OG0001731	Prbj.g_01698	Syaf.g_01089
OG0001732	Prbj.g_01904	Syaf.g_01580
OG0001735	Prbj.g_00808	Syaf.g_00506, Syaf.g_02140
OG0001736	Prbj.g_00345, Prbj.g_01443, Prbj.g_01470	Syaf.g_00318
OG0001737	Prbj.g_01425	Syaf.g_00265
OG0001738	Prbj.g_01458	Syaf.g_00298
OG0001740	Prbj.g_02039	Syaf.g_00537
OG0001747	Prbj.g_00549	Syaf.g_00841
OG0001748	Prbj.g_00256	Syaf.g_00719
OG0001749	Prbj.g_01475	Syaf.g_00322
OG0001750	Prbj.g_00599	Syaf.g_00923
OG0001751	Prbj.g_00179	Syaf.g_02793, Syaf.g_01781
OG0001752	Prbj.g_00424	Syaf.g_01153
OG0001753	Prbj.g_00430	Syaf.g_01159
OG0001754	Prbj.g_00433	Syaf.g_01160, Syaf.g_00677
OG0001755	Prbj.g_02105	Syaf.g_02679
OG0001759	Prbj.g_01108	Syaf.g_01681, Syaf.g_01676
OG0001761	Prbj.g_00901	Syaf.g_02366
OG0001762	Prbj.g_02230	Syaf.g_01914
OG0001763	Prbj.g_02244	Syaf.g_01901
OG0001764	Prbj.g_02318	Syaf.g_01784
OG0001765	Prbj.g_02532	Syaf.g_01121, Syaf.g_01644
OG0001766	Prbj.g_01435	Syaf.g_00271
OG0001767	Prbj.g_01483	Syaf.g_00330
OG0001768	Prbj.g_01149	Syaf.g_00778
OG0001783	Prbj.g_01595	Syaf.g_00385
OG0001784	Prbj.g_00594	Syaf.g_00929
OG0001785	Prbj.g_00434	Syaf.g_01161
OG0001786	Prbj.g_01714	Syaf.g_01071
OG0001787	Prbj.g_02126	Syaf.g_02655
OG0001788	Prbj.g_02129	Syaf.g_02652
OG0001789	Prbj.g_01727	Syaf.g_01255
OG0001790	Prbj.g_00960	Syaf.g_01279
OG0001791	Prbj.g_00837	Syaf.g_01304
OG0001792	Prbj.g_02154	Syaf.g_01572
OG0001794	Prbj.g_00718	Syaf.g_01944
OG0001796	Prbj.g_02218	Syaf.g_01925
OG0001797	Prbj.g_02289	Syaf.g_01817
OG0001798	Prbj.g_02556	Syaf.g_02333
OG0001799	Prbj.g_02595	Syaf.g_02294
OG0001800	Prbj.g_01295	Syaf.g_02386
OG0001801	Prbj.g_01042	Syaf.g_02394
OG0001803	Prbj.g_00106	Syaf.g_01225
OG0001804	Prbj.g_00066	Syaf.g_02805
OG0001805	Prbj.g_01351	Syaf.g_00195
OG0001806	Prbj.g_01396	Syaf.g_00233
OG0001807	Prbj.g_01486	Syaf.g_00334
OG0001808	Prbj.g_01497	Syaf.g_00347
OG0001809	Prbj.g_01544	Syaf.g_00967
OG0001810	Prbj.g_01546	Syaf.g_00849
OG0001811	Prbj.g_01139	Syaf.g_00788
OG0001812	Prbj.g_01946	Syaf.g_00660
OG0001813	Prbj.g_02001	Syaf.g_00607
OG0001814	Prbj.g_02059	Syaf.g_00516
OG0001815	Prbj.g_02068	Syaf.g_00503
OG0001837	Prbj.g_00255	Syaf.g_00720
OG0001838	Prbj.g_02081	Syaf.g_00490
OG0001839	Prbj.g_01205	Syaf.g_00460
OG0001840	Prbj.g_01222	Syaf.g_00442
OG0001841	Prbj.g_01230	Syaf.g_00435
OG0001842	Prbj.g_01812	Syaf.g_01115
OG0001843	Prbj.g_01589	Syaf.g_00379
OG0001844	Prbj.g_01588	Syaf.g_00378
OG0001845	Prbj.g_01582	Syaf.g_00377
OG0001846	Prbj.g_01561	Syaf.g_00873
OG0001847	Prbj.g_01559	Syaf.g_00875
OG0001848	Prbj.g_01555	Syaf.g_00879
OG0001849	Prbj.g_00586	Syaf.g_00936
OG0001850	Prbj.g_00579	Syaf.g_00947
OG0001851	Prbj.g_00574	Syaf.g_00953
OG0001852	Prbj.g_00573	Syaf.g_00954
OG0001853	Prbj.g_00566	Syaf.g_00961
OG0001854	Prbj.g_00175	Syaf.g_02788
OG0001856	Prbj.g_00886	Syaf.g_01059
OG0001857	Prbj.g_00889	Syaf.g_01062
OG0001858	Prbj.g_01695	Syaf.g_01096
OG0001859	Prbj.g_01648	Syaf.g_02743
OG0001860	Prbj.g_01636	Syaf.g_02729
OG0001861	Prbj.g_01623	Syaf.g_02714
OG0001862	Prbj.g_01611	Syaf.g_02703
OG0001863	Prbj.g_01606	Syaf.g_02698
OG0001864	Prbj.g_02140	Syaf.g_02644
OG0001865	Prbj.g_01784	Syaf.g_02572
OG0001866	Prbj.g_01759	Syaf.g_02549
OG0001867	Prbj.g_01749	Syaf.g_02368
OG0001868	Prbj.g_01730	Syaf.g_01251
OG0001869	Prbj.g_00966	Syaf.g_01283
OG0001870	Prbj.g_00974	Syaf.g_01291
OG0001871	Prbj.g_00842	Syaf.g_01297
OG0001872	Prbj.g_02161	Syaf.g_01566
OG0001873	Prbj.g_01912	Syaf.g_01609
OG0001874	Prbj.g_00017	Syaf.g_01612
OG0001877	Prbj.g_00940	Syaf.g_01471
OG0001878	Prbj.g_02226	Syaf.g_01918
OG0001879	Prbj.g_02234	Syaf.g_01912
OG0001880	Prbj.g_02265	Syaf.g_01866
OG0001881	Prbj.g_02266	Syaf.g_01864
OG0001882	Prbj.g_02286	Syaf.g_01840
OG0001883	Prbj.g_02291	Syaf.g_01816
OG0001884	Prbj.g_02300	Syaf.g_01807
OG0001885	Prbj.g_02313	Syaf.g_01789
OG0001886	Prbj.g_02317	Syaf.g_01785
OG0001887	Prbj.g_02356	Syaf.g_02095
OG0001888	Prbj.g_02398	Syaf.g_02073
OG0001889	Prbj.g_02426	Syaf.g_02033
OG0001890	Prbj.g_02489	Syaf.g_01370
OG0001891	Prbj.g_02493	Syaf.g_01366
OG0001892	Prbj.g_02506	Syaf.g_01333
OG0001893	Prbj.g_02557	Syaf.g_02332
OG0001894	Prbj.g_02572	Syaf.g_02311
OG0001895	Prbj.g_01292	Syaf.g_02390
OG0001896	Prbj.g_00088	Syaf.g_01220
OG0001897	Prbj.g_00332	Syaf.g_00013
OG0001898	Prbj.g_00349	Syaf.g_00029
OG0001899	Prbj.g_00992	Syaf.g_00105
OG0001900	Prbj.g_01370	Syaf.g_00218
OG0001901	Prbj.g_01371	Syaf.g_00219
OG0001902	Prbj.g_01412	Syaf.g_00251
OG0001903	Prbj.g_01421	Syaf.g_00260
OG0001904	Prbj.g_01489	Syaf.g_00336
OG0001905	Prbj.g_01499	Syaf.g_00349
OG0001906	Prbj.g_01534	Syaf.g_00861
OG0001907	Prbj.g_00551	Syaf.g_00844
OG0001908	Prbj.g_00506	Syaf.g_00793
OG0001909	Prbj.g_01147	Syaf.g_00780
OG0001910	Prbj.g_00260	Syaf.g_00715
OG0001912	Prbj.g_01965	Syaf.g_00638
OG0001913	Prbj.g_01967	Syaf.g_00636
OG0001914	Prbj.g_01995	Syaf.g_01621
