Orthogroup	Prbj	Syaj
OG0001081	Prbj.g_00804	Syaj.g_00699
OG0001082	Prbj.g_00805	Syaj.g_00700
OG0001083	Prbj.g_00813	Syaj.g_00709
OG0001084	Prbj.g_00815	Syaj.g_00711
OG0001085	Prbj.g_00825	Syaj.g_00721
OG0001086	Prbj.g_02707	Syaj.g_00723
OG0001087	Prbj.g_00927	Syaj.g_00498
OG0001088	Prbj.g_00931	Syaj.g_00494
OG0001089	Prbj.g_00757	Syaj.g_00439
OG0001090	Prbj.g_02180	Syaj.g_00959
OG0001091	Prbj.g_02182	Syaj.g_00957
OG0001092	Prbj.g_02183	Syaj.g_00954
OG0001093	Prbj.g_02187	Syaj.g_00948
OG0001094	Prbj.g_02406	Syaj.g_01032
OG0001095	Prbj.g_02425	Syaj.g_01008
OG0001096	Prbj.g_02441	Syaj.g_00988
OG0001097	Prbj.g_02486	Syaj.g_00371
OG0001098	Prbj.g_02323	Syaj.g_01132
OG0001099	Prbj.g_01553	Syaj.g_01906
OG0001100	Prbj.g_02333	Syaj.g_00732
OG0001101	Prbj.g_02334	Syaj.g_00734
OG0001102	Prbj.g_02337	Syaj.g_00737
OG0001103	Prbj.g_02339	Syaj.g_00740
OG0001104	Prbj.g_02396	Syaj.g_01050
OG0001105	Prbj.g_02391	Syaj.g_01046
OG0001106	Prbj.g_02280	Syaj.g_00912
OG0001107	Prbj.g_02270	Syaj.g_00900
OG0001108	Prbj.g_02263	Syaj.g_00870
OG0001109	Prbj.g_02261	Syaj.g_00868
OG0001110	Prbj.g_02259	Syaj.g_00866
OG0001111	Prbj.g_02257	Syaj.g_00864
OG0001112	Prbj.g_02255	Syaj.g_00862
OG0001113	Prbj.g_02254	Syaj.g_00861
OG0001114	Prbj.g_02253	Syaj.g_00860
OG0001115	Prbj.g_02251	Syaj.g_00856
OG0001116	Prbj.g_02250	Syaj.g_00854
OG0001117	Prbj.g_02249	Syaj.g_00853
OG0001118	Prbj.g_02248	Syaj.g_00852
OG0001119	Prbj.g_02247	Syaj.g_00850
OG0001120	Prbj.g_02245	Syaj.g_00846
OG0001122	Prbj.g_02216	Syaj.g_00817
OG0001123	Prbj.g_02209	Syaj.g_00810
OG0001124	Prbj.g_02207	Syaj.g_00808
OG0001125	Prbj.g_02205	Syaj.g_00806
OG0001126	Prbj.g_01850	Syaj.g_00413
OG0001127	Prbj.g_01849	Syaj.g_00414
OG0001128	Prbj.g_01846	Syaj.g_00417
OG0001129	Prbj.g_01845	Syaj.g_00419
OG0001130	Prbj.g_01844	Syaj.g_00420
OG0001131	Prbj.g_02687	Syaj.g_01070
OG0001132	Prbj.g_02537	Syaj.g_01166
OG0001133	Prbj.g_02555	Syaj.g_01302
OG0001134	Prbj.g_01990	Syaj.g_00645
OG0001135	Prbj.g_01992	Syaj.g_00647
OG0001136	Prbj.g_00969	Syaj.g_00300
OG0001137	Prbj.g_00832	Syaj.g_00318
OG0001138	Prbj.g_00004	Syaj.g_00620
OG0001139	Prbj.g_00006	Syaj.g_00618
OG0001140	Prbj.g_00007	Syaj.g_00617
OG0001141	Prbj.g_00008	Syaj.g_00616
OG0001142	Prbj.g_00009	Syaj.g_00615
OG0001143	Prbj.g_01907	Syaj.g_00602
OG0001144	Prbj.g_02153	Syaj.g_00588
OG0001145	Prbj.g_01717	Syaj.g_00276
OG0001146	Prbj.g_01733	Syaj.g_01518
OG0001147	Prbj.g_00121	Syaj.g_01438
OG0001148	Prbj.g_01640	Syaj.g_00057
OG0001149	Prbj.g_01641	Syaj.g_00056
OG0001150	Prbj.g_01642	Syaj.g_00055
OG0001151	Prbj.g_01654	Syaj.g_00043
OG0001152	Prbj.g_01655	Syaj.g_00040
OG0001153	Prbj.g_00651	Syaj.g_01425
OG0001154	Prbj.g_00652	Syaj.g_01426
OG0001155	Prbj.g_01686	Syaj.g_01637
OG0001156	Prbj.g_01689	Syaj.g_01640
OG0001157	Prbj.g_02538	Syaj.g_01641
OG0001158	Prbj.g_01690	Syaj.g_01643
OG0001159	Prbj.g_01691	Syaj.g_01644
OG0001160	Prbj.g_00884	Syaj.g_01697
OG0001161	Prbj.g_02535	Syaj.g_02148
OG0001162	Prbj.g_00780	Syaj.g_00979
OG0001163	Prbj.g_00870	Syaj.g_01705
OG0001164	Prbj.g_00865	Syaj.g_01711
OG0001165	Prbj.g_00862	Syaj.g_01716
OG0001166	Prbj.g_00482	Syaj.g_01746
OG0001167	Prbj.g_00461	Syaj.g_01592
OG0001168	Prbj.g_00459	Syaj.g_01594
OG0001169	Prbj.g_00457	Syaj.g_01596
OG0001170	Prbj.g_00455	Syaj.g_01597
OG0001171	Prbj.g_00445	Syaj.g_01607
OG0001172	Prbj.g_02653	Syaj.g_02641
OG0001173	Prbj.g_02652	Syaj.g_02642
OG0001174	Prbj.g_02644	Syaj.g_02650
OG0001175	Prbj.g_02643	Syaj.g_02651
OG0001176	Prbj.g_01028	Syaj.g_02688
OG0001177	Prbj.g_01030	Syaj.g_02685
OG0001178	Prbj.g_00851	Syaj.g_01726
OG0001179	Prbj.g_00999	Syaj.g_02719
OG0001180	Prbj.g_00407	Syaj.g_02744
OG0001181	Prbj.g_00403	Syaj.g_02748
OG0001182	Prbj.g_00394	Syaj.g_02757
OG0001183	Prbj.g_00367	Syaj.g_02762
OG0001184	Prbj.g_01509	Syaj.g_02449
OG0001185	Prbj.g_01592	Syaj.g_02423
OG0001186	Prbj.g_01253	Syaj.g_02339
OG0001187	Prbj.g_01249	Syaj.g_02369
OG0001188	Prbj.g_01245	Syaj.g_02336
OG0001189	Prbj.g_01223	Syaj.g_02318
OG0001190	Prbj.g_01955	Syaj.g_02111
OG0001191	Prbj.g_01968	Syaj.g_02128
OG0001192	Prbj.g_01975	Syaj.g_02138
OG0001193	Prbj.g_02013	Syaj.g_02178
OG0001194	Prbj.g_02019	Syaj.g_02180
OG0001195	Prbj.g_02020	Syaj.g_02181
OG0001196	Prbj.g_02056	Syaj.g_02244
OG0001197	Prbj.g_02058	Syaj.g_02246
OG0001198	Prbj.g_02070	Syaj.g_02259
OG0001199	Prbj.g_00570	Syaj.g_01825
OG0001200	Prbj.g_00572	Syaj.g_01827
OG0001201	Prbj.g_00621	Syaj.g_01888
OG0001202	Prbj.g_01164	Syaj.g_02032
OG0001203	Prbj.g_02610	Syaj.g_02877
OG0001204	Prbj.g_01340	Syaj.g_02621
OG0001205	Prbj.g_00110	Syaj.g_01545
OG0001206	Prbj.g_00151	Syaj.g_01484
OG0001207	Prbj.g_01638	Syaj.g_00061
OG0001208	Prbj.g_01628	Syaj.g_00074
OG0001209	Prbj.g_02130	Syaj.g_00147
OG0001210	Prbj.g_02142	Syaj.g_00158
OG0001211	Prbj.g_01864	Syaj.g_00184
OG0001212	Prbj.g_01771	Syaj.g_00246
OG0001214	Prbj.g_02575	Syaj.g_01281
OG0001215	Prbj.g_00932	Syaj.g_00492
OG0001216	Prbj.g_02181	Syaj.g_00958
OG0001218	Prbj.g_00663	Syaj.g_01434
OG0001219	Prbj.g_02311	Syaj.g_00782
OG0001220	Prbj.g_02503	Syaj.g_00345
OG0001221	Prbj.g_02364	Syaj.g_01067
OG0001222	Prbj.g_01984	Syaj.g_00911
OG0001223	Prbj.g_02243	Syaj.g_00844
OG0001224	Prbj.g_01842	Syaj.g_00423
OG0001225	Prbj.g_01840	Syaj.g_00425
OG0001227	Prbj.g_01669	Syaj.g_02152
OG0001228	Prbj.g_02158	Syaj.g_01565
OG0001229	Prbj.g_00873	Syaj.g_00451
OG0001231	Prbj.g_01184	Syaj.g_02279
OG0001232	Prbj.g_00477	Syaj.g_01757
OG0001233	Prbj.g_00454	Syaj.g_01598
OG0001234	Prbj.g_02640	Syaj.g_02655
OG0001235	Prbj.g_01033	Syaj.g_02679
OG0001236	Prbj.g_01505	Syaj.g_02453
OG0001237	Prbj.g_01512	Syaj.g_02447
OG0001239	Prbj.g_00567	Syaj.g_01822
OG0001240	Prbj.g_00604	Syaj.g_01871
OG0001242	Prbj.g_01560	Syaj.g_01913
OG0001243	Prbj.g_01529	Syaj.g_01926
OG0001246	Prbj.g_02091	Syaj.g_00100
OG0001247	Prbj.g_02453	Syaj.g_00973
OG0001248	Prbj.g_00943	Syaj.g_00978
OG0001250	Prbj.g_02482	Syaj.g_00375
OG0001252	Prbj.g_01847	Syaj.g_00416
OG0001253	Prbj.g_00696	Syaj.g_01165
OG0001254	Prbj.g_01991	Syaj.g_00646
OG0001258	Prbj.g_00864	Syaj.g_01714
OG0001260	Prbj.g_00426	Syaj.g_01617
OG0001261	Prbj.g_00990	Syaj.g_02728
OG0001262	Prbj.g_01226	Syaj.g_02320
OG0001263	Prbj.g_01531	Syaj.g_01929
OG0001265	Prbj.g_01558	Syaj.g_01911
OG0001266	Prbj.g_01168	Syaj.g_02036
OG0001267	Prbj.g_01405	Syaj.g_02565
OG0001268	Prbj.g_00335	Syaj.g_02811
OG0001270	Prbj.g_00098	Syaj.g_01558
OG0001271	Prbj.g_00131	Syaj.g_01447
OG0001272	Prbj.g_01624	Syaj.g_00078
OG0001273	Prbj.g_02568	Syaj.g_01288
OG0001274	Prbj.g_00269	Syaj.g_02077
OG0001275	Prbj.g_02227	Syaj.g_00827
OG0001276	Prbj.g_02210	Syaj.g_00811
OG0001277	Prbj.g_02042	Syaj.g_02227
OG0001278	Prbj.g_02165	Syaj.g_00575
OG0001279	Prbj.g_01299	Syaj.g_01356
OG0001280	Prbj.g_01725	Syaj.g_01508
OG0001281	Prbj.g_01734	Syaj.g_01519
OG0001283	Prbj.g_02051	Syaj.g_02238
OG0001285	Prbj.g_00473	Syaj.g_01170
OG0001286	Prbj.g_00409	Syaj.g_02742
OG0001288	Prbj.g_01286	Syaj.g_02394
OG0001290	Prbj.g_00613	Syaj.g_01880
OG0001291	Prbj.g_01541	Syaj.g_01939
OG0001292	Prbj.g_01346	Syaj.g_02616
OG0001293	Prbj.g_01369	Syaj.g_02594
OG0001294	Prbj.g_00826	Syaj.g_00722
OG0001295	Prbj.g_02145	Syaj.g_00161
OG0001297	Prbj.g_02100	Syaj.g_00110
OG0001298	Prbj.g_01797	Syaj.g_00221
OG0001300	Prbj.g_00947	Syaj.g_00479
OG0001301	Prbj.g_00755	Syaj.g_00440
OG0001302	Prbj.g_01337	Syaj.g_01251
OG0001303	Prbj.g_02309	Syaj.g_00784
OG0001307	Prbj.g_00670	Syaj.g_02672
OG0001309	Prbj.g_02106	Syaj.g_00116
OG0001310	Prbj.g_00488	Syaj.g_01735
OG0001311	Prbj.g_02208	Syaj.g_00809
OG0001312	Prbj.g_02298	Syaj.g_00931
OG0001313	Prbj.g_00142	Syaj.g_01471
OG0001313	Prbj.g_00143	Syaj.g_01472
OG0001316	Prbj.g_01548	Syaj.g_01946
OG0001319	Prbj.g_01395	Syaj.g_02576
OG0001321	Prbj.g_00119	Syaj.g_01528
OG0001322	Prbj.g_00120	Syaj.g_01527
OG0001323	Prbj.g_02109	Syaj.g_00119
OG0001324	Prbj.g_00948	Syaj.g_00478
OG0001326	Prbj.g_02026	Syaj.g_02196
OG0001328	Prbj.g_02357	Syaj.g_00764
OG0001329	Prbj.g_00043	Syaj.g_00028
OG0001330	Prbj.g_01718	Syaj.g_01501
OG0001332	Prbj.g_01674	Syaj.g_01631
OG0001333	Prbj.g_00460	Syaj.g_01593
OG0001334	Prbj.g_00363	Syaj.g_02770
OG0001335	Prbj.g_00362	Syaj.g_02771
OG0001336	Prbj.g_02052	Syaj.g_02239
OG0001337	Prbj.g_00353	Syaj.g_02795, Syaj.g_02786
OG0001339	Prbj.g_00616	Syaj.g_01883
OG0001340	Prbj.g_00352	Syaj.g_02787
OG0001341	Prbj.g_02463	Syaj.g_00449
OG0001344	Prbj.g_00845	Syaj.g_00307
OG0001347	Prbj.g_01278	Syaj.g_02497
OG0001347	Prbj.g_00979	Syaj.g_02374
OG0001348	Prbj.g_00249	Syaj.g_00393
OG0001351	Prbj.g_01893	Syaj.g_00272
OG0001352	Prbj.g_00760	Syaj.g_00136
OG0001353	Prbj.g_02473	Syaj.g_00386
OG0001354	Prbj.g_02252	Syaj.g_00857
OG0001355	Prbj.g_02368	Syaj.g_01244
OG0001358	Prbj.g_02549	Syaj.g_01309
OG0001360	Prbj.g_00018	Syaj.g_00340
OG0001361	Prbj.g_00309	Syaj.g_00334
OG0001362	Prbj.g_01078	Syaj.g_01396
OG0001363	Prbj.g_01080	Syaj.g_01398
OG0001366	Prbj.g_00479	Syaj.g_01749
OG0001369	Prbj.g_00603	Syaj.g_01870
OG0001370	Prbj.g_02460	Syaj.g_01672, Syaj.g_01171, Syaj.g_01252
OG0001373	Prbj.g_02025	Syaj.g_02195
OG0001374	Prbj.g_02033	Syaj.g_02203
OG0001376	Prbj.g_01978	Syaj.g_02140
OG0001377	Prbj.g_01977	Syaj.g_02139
OG0001378	Prbj.g_00091	Syaj.g_01559
OG0001379	Prbj.g_01720	Syaj.g_01503
OG0001381	Prbj.g_02689	Syaj.g_00405, Syaj.g_02663
OG0001382	Prbj.g_02174	Syaj.g_00685
OG0001383	Prbj.g_02617	Syaj.g_02884
OG0001385	Prbj.g_02022	Syaj.g_02192
OG0001386	Prbj.g_02023	Syaj.g_02193
OG0001387	Prbj.g_02024	Syaj.g_02194
OG0001388	Prbj.g_02027	Syaj.g_02197
OG0001389	Prbj.g_02028	Syaj.g_02198
OG0001390	Prbj.g_02029	Syaj.g_02199
OG0001391	Prbj.g_02030	Syaj.g_02200
OG0001392	Prbj.g_02031	Syaj.g_02201
OG0001393	Prbj.g_02032	Syaj.g_02202
OG0001394	Prbj.g_02381	Syaj.g_01059
OG0001395	Prbj.g_02197	Syaj.g_00935
OG0001396	Prbj.g_01277	Syaj.g_02498
OG0001397	Prbj.g_01079	Syaj.g_01397
OG0001398	Prbj.g_00690	Syaj.g_01116
OG0001400	Prbj.g_00547	Syaj.g_00151
OG0001401	Prbj.g_02477	Syaj.g_00381
OG0001402	Prbj.g_02554	Syaj.g_01304
OG0001403	Prbj.g_01203	Syaj.g_02297
OG0001405	Prbj.g_00360	Syaj.g_02773
OG0001406	Prbj.g_01979	Syaj.g_02141
OG0001410	Prbj.g_00671	Syaj.g_02673
OG0001412	Prbj.g_01279	Syaj.g_02496
OG0001414	Prbj.g_00181	Syaj.g_02664
OG0001416	Prbj.g_01731	Syaj.g_01516
OG0001425	Prbj.g_01972	Syaj.g_02137
OG0001426	Prbj.g_01661	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001434	Prbj.g_02385	Syaj.g_01054
OG0001435	Prbj.g_02336	Syaj.g_00736
OG0001436	Prbj.g_01484	Syaj.g_02479
OG0001436	Prbj.g_01485	Syaj.g_02478
OG0001438	Prbj.g_01420	Syaj.g_02550
OG0001443	Prbj.g_00872	Syaj.g_02145
OG0001444	Prbj.g_00598	Syaj.g_01865
OG0001444	Prbj.g_01810	Syaj.g_02403
OG0001446	Prbj.g_00047	Syaj.g_00527
OG0001449	Prbj.g_01327	Syaj.g_02625
OG0001462	Prbj.g_01210	Syaj.g_02304
OG0001463	Prbj.g_01413	Syaj.g_00403
OG0001464	Prbj.g_00351	Syaj.g_02788
OG0001470	Prbj.g_01255	Syaj.g_01567, Syaj.g_02342
OG0001474	Prbj.g_00334	Syaj.g_02812
OG0001475	Prbj.g_01257	Syaj.g_01569
OG0001477	Prbj.g_00750	Syaj.g_00444
OG0001479	Prbj.g_00337	Syaj.g_02809
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syaj.g_01433
OG0001488	Prbj.g_00828	Syaj.g_00324
OG0001489	Prbj.g_00398	Syaj.g_02753
OG0001494	Prbj.g_01124	Syaj.g_02353
OG0001496	Prbj.g_00746	Syaj.g_00446
OG0001497	Prbj.g_00749	Syaj.g_00445
OG0001498	Prbj.g_00065	Syaj.g_02830
OG0001508	Prbj.g_01254	Syaj.g_01566
OG0001509	Prbj.g_01273	Syaj.g_02376
OG0001509	Prbj.g_01275, Prbj.g_01584	Syaj.g_02499
OG0001510	Prbj.g_01818	Syaj.g_02410
OG0001511	Prbj.g_00628	Syaj.g_01896
OG0001512	Prbj.g_02612	Syaj.g_02878
OG0001513	Prbj.g_00676	Syaj.g_02690
OG0001514	Prbj.g_00745	Syaj.g_00447
OG0001515	Prbj.g_00939	Syaj.g_00483
OG0001516	Prbj.g_00817	Syaj.g_00713
OG0001517	Prbj.g_00340	Syaj.g_02806
OG0001518	Prbj.g_01971	Syaj.g_02132
OG0001519	Prbj.g_01982	Syaj.g_02147
OG0001525	Prbj.g_02626	Syaj.g_02159
OG0001527	Prbj.g_01878	Syaj.g_00198
OG0001528	Prbj.g_01251	Syaj.g_01568
OG0001529	Prbj.g_01216	Syaj.g_02311
OG0001530	Prbj.g_00626	Syaj.g_01894
OG0001531	Prbj.g_02613	Syaj.g_02879
OG0001532	Prbj.g_00005	Syaj.g_00619
OG0001533	Prbj.g_00683	Syaj.g_01487
OG0001534	Prbj.g_02200	Syaj.g_00794
OG0001535	Prbj.g_02212	Syaj.g_00813
OG0001536	Prbj.g_02272	Syaj.g_00903
OG0001537	Prbj.g_02372	Syaj.g_01066
OG0001538	Prbj.g_02417	Syaj.g_01018
OG0001539	Prbj.g_02522	Syaj.g_00731
OG0001540	Prbj.g_01533	Syaj.g_01931
OG0001541	Prbj.g_00507	Syaj.g_02002
OG0001542	Prbj.g_01142	Syaj.g_02011
OG0001543	Prbj.g_00247	Syaj.g_02057
OG0001544	Prbj.g_01981	Syaj.g_02146
OG0001545	Prbj.g_02041	Syaj.g_02226
OG0001558	Prbj.g_01187	Syaj.g_02282
OG0001559	Prbj.g_00625	Syaj.g_01893
OG0001560	Prbj.g_00612	Syaj.g_01879
OG0001561	Prbj.g_02206	Syaj.g_00807
OG0001562	Prbj.g_02220	Syaj.g_00821
OG0001563	Prbj.g_00982	Syaj.g_02737
OG0001572	Prbj.g_00213	Syaj.g_00522
OG0001574	Prbj.g_01876	Syaj.g_00196
OG0001575	Prbj.g_01881	Syaj.g_00201
OG0001576	Prbj.g_01743	Syaj.g_00266
OG0001577	Prbj.g_00967	Syaj.g_00298
OG0001579	Prbj.g_00356	Syaj.g_02777
OG0001580	Prbj.g_01944	Syaj.g_02100
OG0001588	Prbj.g_01492	Syaj.g_02467
OG0001589	Prbj.g_00452	Syaj.g_01600
OG0001590	Prbj.g_02501	Syaj.g_01289
OG0001592	Prbj.g_01945	Syaj.g_02101
OG0001614	Prbj.g_01590	Syaj.g_02425
OG0001615	Prbj.g_02667	Syaj.g_00354, Syaj.g_00166
OG0001616	Prbj.g_01911	Syaj.g_00642
OG0001617	Prbj.g_01092	Syaj.g_00475
OG0001618	Prbj.g_02188	Syaj.g_00947
OG0001619	Prbj.g_02282	Syaj.g_00914
OG0001620	Prbj.g_00326	Syaj.g_02818
OG0001621	Prbj.g_01358	Syaj.g_02606
OG0001622	Prbj.g_02050	Syaj.g_02237
OG0001627	Prbj.g_01682	Syaj.g_01633
OG0001634	Prbj.g_00823	Syaj.g_00719
OG0001635	Prbj.g_02633	Syaj.g_02390
OG0001636	Prbj.g_01209	Syaj.g_02303
OG0001637	Prbj.g_00436	Syaj.g_01611
OG0001638	Prbj.g_00490	Syaj.g_01733
OG0001639	Prbj.g_01685	Syaj.g_01636
OG0001640	Prbj.g_01851	Syaj.g_00411
OG0001641	Prbj.g_02238	Syaj.g_00840
OG0001642	Prbj.g_02499	Syaj.g_00347
OG0001643	Prbj.g_02578	Syaj.g_01278
OG0001652	Prbj.g_01185	Syaj.g_02280
OG0001653	Prbj.g_00601	Syaj.g_01868
OG0001654	Prbj.g_01683	Syaj.g_01634
OG0001655	Prbj.g_00072, Prbj.g_00229	Syaj.g_01238
OG0001656	Prbj.g_00357	Syaj.g_02776
OG0001657	Prbj.g_00532	Syaj.g_01976
OG0001658	Prbj.g_01954	Syaj.g_02110
OG0001671	Prbj.g_00254	Syaj.g_02062
OG0001672	Prbj.g_00578	Syaj.g_01833
OG0001673	Prbj.g_00178	Syaj.g_02855
OG0001675	Prbj.g_02223, Prbj.g_02221	Syaj.g_00823
OG0001676	Prbj.g_00354	Syaj.g_02779
OG0001677	Prbj.g_00366	Syaj.g_02763, Syaj.g_00624
OG0001680	Prbj.g_01373	Syaj.g_00320
OG0001691	Prbj.g_02325	Syaj.g_01312
OG0001692	Prbj.g_01051	Syaj.g_01374
OG0001693	Prbj.g_00070	Syaj.g_00428
OG0001694	Prbj.g_01407	Syaj.g_02563
OG0001695	Prbj.g_02036	Syaj.g_02223
OG0001702	Prbj.g_00591	Syaj.g_01851, Syaj.g_01857
OG0001703	Prbj.g_01637	Syaj.g_00062
OG0001714	Prbj.g_01265	Syaj.g_02382
OG0001715	Prbj.g_00707	Syaj.g_01213
OG0001716	Prbj.g_02495	Syaj.g_00350
OG0001728	Prbj.g_01256	Syaj.g_02518, Syaj.g_01164
OG0001729	Prbj.g_02618	Syaj.g_02885
OG0001730	Prbj.g_00421	Syaj.g_02887
OG0001731	Prbj.g_01698	Syaj.g_01663
OG0001732	Prbj.g_01904	Syaj.g_00595
OG0001734	Prbj.g_02497	Syaj.g_00349
OG0001735	Prbj.g_00808	Syaj.g_00704
OG0001736	Prbj.g_00345, Prbj.g_01443, Prbj.g_01470	Syaj.g_02493
OG0001737	Prbj.g_01425	Syaj.g_02544
OG0001738	Prbj.g_01458	Syaj.g_02505
OG0001740	Prbj.g_02039	Syaj.g_02224
OG0001747	Prbj.g_00549	Syaj.g_01958
OG0001748	Prbj.g_00256	Syaj.g_02064
OG0001749	Prbj.g_01475	Syaj.g_02489
OG0001750	Prbj.g_00599	Syaj.g_01866
OG0001751	Prbj.g_00179	Syaj.g_02854
OG0001752	Prbj.g_00424	Syaj.g_01621
OG0001753	Prbj.g_00430	Syaj.g_01614
OG0001754	Prbj.g_00433	Syaj.g_01613
OG0001755	Prbj.g_02105	Syaj.g_00115
OG0001759	Prbj.g_01108	Syaj.g_00499, Syaj.g_01196
OG0001760	Prbj.g_00936	Syaj.g_00601
OG0001760	Prbj.g_02326	Syaj.g_02049
OG0001761	Prbj.g_00901	Syaj.g_01328
OG0001762	Prbj.g_02230	Syaj.g_00833
OG0001763	Prbj.g_02244	Syaj.g_00845
OG0001764	Prbj.g_02318	Syaj.g_00767
OG0001765	Prbj.g_02532	Syaj.g_00030, Syaj.g_00664
OG0001766	Prbj.g_01435	Syaj.g_02532
OG0001767	Prbj.g_01483	Syaj.g_02480
OG0001768	Prbj.g_01149	Syaj.g_02018
OG0001783	Prbj.g_01595	Syaj.g_02420
OG0001784	Prbj.g_00594	Syaj.g_01859
OG0001785	Prbj.g_00434	Syaj.g_01612
OG0001786	Prbj.g_01714	Syaj.g_01690
OG0001787	Prbj.g_02126	Syaj.g_00143
OG0001788	Prbj.g_02129	Syaj.g_00146
OG0001789	Prbj.g_01727	Syaj.g_01510
OG0001790	Prbj.g_00960	Syaj.g_00292
OG0001791	Prbj.g_00837	Syaj.g_00315, Syaj.g_00936
OG0001792	Prbj.g_02154	Syaj.g_00587
OG0001794	Prbj.g_00718	Syaj.g_00797
OG0001795	Prbj.g_00779	Syaj.g_02873
OG0001796	Prbj.g_02218	Syaj.g_00819
OG0001797	Prbj.g_02289	Syaj.g_00922
OG0001798	Prbj.g_02556	Syaj.g_01301
OG0001799	Prbj.g_02595	Syaj.g_01267
OG0001800	Prbj.g_01295	Syaj.g_01357
OG0001801	Prbj.g_01042	Syaj.g_00471, Syaj.g_01364
OG0001803	Prbj.g_00106	Syaj.g_01549
OG0001804	Prbj.g_00066	Syaj.g_02831
OG0001805	Prbj.g_01351	Syaj.g_02611
OG0001806	Prbj.g_01396	Syaj.g_02575
OG0001807	Prbj.g_01486	Syaj.g_02477
OG0001808	Prbj.g_01497	Syaj.g_02463
OG0001809	Prbj.g_01544	Syaj.g_01942
OG0001810	Prbj.g_01546	Syaj.g_01944
OG0001811	Prbj.g_01139	Syaj.g_02009
OG0001812	Prbj.g_01946	Syaj.g_02102
OG0001813	Prbj.g_02001	Syaj.g_02164
OG0001814	Prbj.g_02059	Syaj.g_02247
OG0001815	Prbj.g_02068	Syaj.g_02257
OG0001835	Prbj.g_00753	Syaj.g_01801
OG0001837	Prbj.g_00255	Syaj.g_02063
OG0001838	Prbj.g_02081	Syaj.g_02270
OG0001839	Prbj.g_01205	Syaj.g_02299
OG0001840	Prbj.g_01222	Syaj.g_02317
OG0001841	Prbj.g_01230	Syaj.g_02325
OG0001842	Prbj.g_01812	Syaj.g_01627
OG0001843	Prbj.g_01589	Syaj.g_02426
OG0001844	Prbj.g_01588	Syaj.g_02427
OG0001845	Prbj.g_01582	Syaj.g_02428
OG0001846	Prbj.g_01561	Syaj.g_01914
OG0001847	Prbj.g_01559	Syaj.g_01912
OG0001848	Prbj.g_01555	Syaj.g_01908
OG0001849	Prbj.g_00586	Syaj.g_01844
OG0001850	Prbj.g_00579	Syaj.g_01834
OG0001851	Prbj.g_00574	Syaj.g_01829
OG0001852	Prbj.g_00573	Syaj.g_01828
OG0001853	Prbj.g_00566	Syaj.g_01821
OG0001854	Prbj.g_00175	Syaj.g_02874
OG0001856	Prbj.g_00886	Syaj.g_01696
OG0001857	Prbj.g_00889	Syaj.g_01693
OG0001858	Prbj.g_01695	Syaj.g_01651
OG0001859	Prbj.g_01648	Syaj.g_00050
OG0001860	Prbj.g_01636	Syaj.g_00064
OG0001861	Prbj.g_01623	Syaj.g_00079
OG0001862	Prbj.g_01611	Syaj.g_00090
OG0001863	Prbj.g_01606	Syaj.g_00095
OG0001864	Prbj.g_02140	Syaj.g_00156
OG0001865	Prbj.g_01784	Syaj.g_00233
OG0001866	Prbj.g_01759	Syaj.g_00262
OG0001867	Prbj.g_01749	Syaj.g_01332
OG0001868	Prbj.g_01730	Syaj.g_01515
OG0001869	Prbj.g_00966	Syaj.g_00297
OG0001870	Prbj.g_00974	Syaj.g_00305
OG0001871	Prbj.g_00842	Syaj.g_00310
OG0001872	Prbj.g_02161	Syaj.g_00580
OG0001873	Prbj.g_01912	Syaj.g_00641
OG0001874	Prbj.g_00017	Syaj.g_00644
OG0001877	Prbj.g_00940	Syaj.g_00482
OG0001878	Prbj.g_02226	Syaj.g_00826
OG0001879	Prbj.g_02234	Syaj.g_00835
OG0001880	Prbj.g_02265	Syaj.g_00873
OG0001881	Prbj.g_02266	Syaj.g_00895
OG0001882	Prbj.g_02286	Syaj.g_00919
OG0001883	Prbj.g_02291	Syaj.g_00925
OG0001884	Prbj.g_02300	Syaj.g_00933
OG0001885	Prbj.g_02313	Syaj.g_00772
OG0001886	Prbj.g_02317	Syaj.g_00768
OG0001887	Prbj.g_02356	Syaj.g_00763
OG0001888	Prbj.g_02398	Syaj.g_01052
OG0001889	Prbj.g_02426	Syaj.g_01007
OG0001890	Prbj.g_02489	Syaj.g_00368
OG0001891	Prbj.g_02493	Syaj.g_00356
OG0001892	Prbj.g_02506	Syaj.g_00342
OG0001893	Prbj.g_02557	Syaj.g_01300
OG0001894	Prbj.g_02572	Syaj.g_01284
OG0001895	Prbj.g_01292	Syaj.g_01361
OG0001896	Prbj.g_00088	Syaj.g_01562
OG0001897	Prbj.g_00332	Syaj.g_02815
OG0001898	Prbj.g_00349	Syaj.g_02800
OG0001899	Prbj.g_00992	Syaj.g_02726
OG0001900	Prbj.g_01370	Syaj.g_02592
OG0001901	Prbj.g_01371	Syaj.g_02591
OG0001902	Prbj.g_01412	Syaj.g_02558
OG0001903	Prbj.g_01421	Syaj.g_02549
OG0001904	Prbj.g_01489	Syaj.g_02475
OG0001905	Prbj.g_01499	Syaj.g_02461
OG0001906	Prbj.g_01534	Syaj.g_01932
OG0001907	Prbj.g_00551	Syaj.g_01955
OG0001908	Prbj.g_00506	Syaj.g_02004
