Orthogroup	Prbj	Prbh
OG0001076	Prbj.g_02553	Prbh.g_01459
OG0001077	Prbj.g_02563	Prbh.g_01453
OG0001078	Prbj.g_02574	Prbh.g_01217
OG0001079	Prbj.g_02593	Prbh.g_01206
OG0001080	Prbj.g_00794	Prbh.g_01200
OG0001081	Prbj.g_00804	Prbh.g_01198
OG0001082	Prbj.g_00805	Prbh.g_01197
OG0001083	Prbj.g_00813	Prbh.g_01192
OG0001084	Prbj.g_00815	Prbh.g_01191
OG0001085	Prbj.g_00825	Prbh.g_00904
OG0001086	Prbj.g_02707	Prbh.g_00905
OG0001087	Prbj.g_00927	Prbh.g_00923
OG0001088	Prbj.g_00931	Prbh.g_00924
OG0001089	Prbj.g_00757	Prbh.g_00935
OG0001090	Prbj.g_02180	Prbh.g_00946
OG0001091	Prbj.g_02182	Prbh.g_01170
OG0001092	Prbj.g_02183	Prbh.g_01169
OG0001093	Prbj.g_02187	Prbh.g_01164
OG0001094	Prbj.g_02406	Prbh.g_01171
OG0001095	Prbj.g_02425	Prbh.g_00966
OG0001096	Prbj.g_02441	Prbh.g_00980
OG0001097	Prbj.g_02486	Prbh.g_00999
OG0001098	Prbj.g_02323	Prbh.g_01019
OG0001099	Prbj.g_01553	Prbh.g_00861
OG0001100	Prbj.g_02333	Prbh.g_00870
OG0001101	Prbj.g_02334	Prbh.g_00872
OG0001102	Prbj.g_02337	Prbh.g_00875
OG0001103	Prbj.g_02339	Prbh.g_00877
OG0001104	Prbj.g_02396	Prbh.g_00899
OG0001105	Prbj.g_02391	Prbh.g_00903
OG0001106	Prbj.g_02280	Prbh.g_01074
OG0001107	Prbj.g_02270	Prbh.g_01084
OG0001108	Prbj.g_02263	Prbh.g_01088
OG0001109	Prbj.g_02261	Prbh.g_01089
OG0001110	Prbj.g_02259	Prbh.g_01091
OG0001111	Prbj.g_02257	Prbh.g_01092
OG0001112	Prbj.g_02255	Prbh.g_01093
OG0001113	Prbj.g_02254	Prbh.g_01094
OG0001114	Prbj.g_02253	Prbh.g_01095
OG0001115	Prbj.g_02251	Prbh.g_01097
OG0001116	Prbj.g_02250	Prbh.g_01098
OG0001117	Prbj.g_02249	Prbh.g_01099
OG0001118	Prbj.g_02248	Prbh.g_01100
OG0001119	Prbj.g_02247	Prbh.g_01101
OG0001120	Prbj.g_02245	Prbh.g_01102
OG0001122	Prbj.g_02216	Prbh.g_01119
OG0001123	Prbj.g_02209	Prbh.g_01124
OG0001124	Prbj.g_02207	Prbh.g_01126
OG0001125	Prbj.g_02205	Prbh.g_01128
OG0001126	Prbj.g_01850	Prbh.g_01042
OG0001127	Prbj.g_01849	Prbh.g_01041
OG0001128	Prbj.g_01846	Prbh.g_01039
OG0001129	Prbj.g_01845	Prbh.g_01038
OG0001130	Prbj.g_01844	Prbh.g_01037
OG0001131	Prbj.g_02687	Prbh.g_00411
OG0001132	Prbj.g_02537	Prbh.g_00827
OG0001133	Prbj.g_02555	Prbh.g_00008
OG0001134	Prbj.g_01990	Prbh.g_01868
OG0001135	Prbj.g_01992	Prbh.g_01865
OG0001136	Prbj.g_00969	Prbh.g_01286
OG0001137	Prbj.g_00832	Prbh.g_01273
OG0001138	Prbj.g_00004	Prbh.g_01252
OG0001139	Prbj.g_00006	Prbh.g_01250
OG0001140	Prbj.g_00007	Prbh.g_01249
OG0001141	Prbj.g_00008	Prbh.g_01248
OG0001142	Prbj.g_00009	Prbh.g_01247
OG0001143	Prbj.g_01907	Prbh.g_01240
OG0001144	Prbj.g_02153	Prbh.g_01235
OG0001145	Prbj.g_01717	Prbh.g_01365
OG0001146	Prbj.g_01733	Prbh.g_01377
OG0001147	Prbj.g_00121	Prbh.g_00002
OG0001148	Prbj.g_01640	Prbh.g_00011
OG0001149	Prbj.g_01641	Prbh.g_00012
OG0001150	Prbj.g_01642	Prbh.g_00013
OG0001151	Prbj.g_01654	Prbh.g_00025
OG0001152	Prbj.g_01655	Prbh.g_00026
OG0001153	Prbj.g_00651	Prbh.g_00131
OG0001154	Prbj.g_00652	Prbh.g_00132
OG0001155	Prbj.g_01686	Prbh.g_00149
OG0001156	Prbj.g_01689	Prbh.g_00152
OG0001157	Prbj.g_02538	Prbh.g_00153
OG0001158	Prbj.g_01690	Prbh.g_00154
OG0001159	Prbj.g_01691	Prbh.g_00155
OG0001160	Prbj.g_00884	Prbh.g_00181
OG0001161	Prbj.g_02535	Prbh.g_01837
OG0001162	Prbj.g_00780	Prbh.g_01824
OG0001163	Prbj.g_00870	Prbh.g_01790
OG0001164	Prbj.g_00865	Prbh.g_01787
OG0001165	Prbj.g_00862	Prbh.g_01784
OG0001166	Prbj.g_00482	Prbh.g_01763
OG0001167	Prbj.g_00461	Prbh.g_01745
OG0001168	Prbj.g_00459	Prbh.g_01743
OG0001169	Prbj.g_00457	Prbh.g_01741
OG0001170	Prbj.g_00455	Prbh.g_01739
OG0001171	Prbj.g_00445	Prbh.g_01729
OG0001172	Prbj.g_02653	Prbh.g_01714
OG0001173	Prbj.g_02652	Prbh.g_01713
OG0001174	Prbj.g_02644	Prbh.g_01705
OG0001175	Prbj.g_02643	Prbh.g_01704
OG0001176	Prbj.g_01028	Prbh.g_01696
OG0001177	Prbj.g_01030	Prbh.g_01694
OG0001178	Prbj.g_00851	Prbh.g_01777
OG0001179	Prbj.g_00999	Prbh.g_01661
OG0001180	Prbj.g_00407	Prbh.g_01638
OG0001181	Prbj.g_00403	Prbh.g_01634
OG0001182	Prbj.g_00394	Prbh.g_01626
OG0001183	Prbj.g_00367	Prbh.g_01620
OG0001184	Prbj.g_01509	Prbh.g_01602
OG0001185	Prbj.g_01592	Prbh.g_01586
OG0001186	Prbj.g_01253	Prbh.g_01562
OG0001187	Prbj.g_01249	Prbh.g_01559
OG0001188	Prbj.g_01245	Prbh.g_01557
OG0001189	Prbj.g_01223	Prbh.g_01540
OG0001190	Prbj.g_01955	Prbh.g_01535
OG0001191	Prbj.g_01968	Prbh.g_01525
OG0001192	Prbj.g_01975	Prbh.g_01520
OG0001193	Prbj.g_02013	Prbh.g_01507
OG0001194	Prbj.g_02019	Prbh.g_01506
OG0001195	Prbj.g_02020	Prbh.g_01505
OG0001196	Prbj.g_02056	Prbh.g_01488
OG0001197	Prbj.g_02058	Prbh.g_01486
OG0001198	Prbj.g_02070	Prbh.g_01479
OG0001199	Prbj.g_00570	Prbh.g_00708
OG0001200	Prbj.g_00572	Prbh.g_00706
OG0001201	Prbj.g_00621	Prbh.g_00675
OG0001202	Prbj.g_01164	Prbh.g_00583
OG0001203	Prbj.g_02610	Prbh.g_00542
OG0001204	Prbj.g_01340	Prbh.g_00536
OG0001205	Prbj.g_00110	Prbh.g_00387
OG0001206	Prbj.g_00151	Prbh.g_00366
OG0001207	Prbj.g_01638	Prbh.g_00354
OG0001208	Prbj.g_01628	Prbh.g_00349
OG0001209	Prbj.g_02130	Prbh.g_00294
OG0001210	Prbj.g_02142	Prbh.g_00290
OG0001211	Prbj.g_01864	Prbh.g_00280
OG0001212	Prbj.g_01771	Prbh.g_00234
OG0001213	Prbj.g_02565	Prbh.g_01452
OG0001215	Prbj.g_00932	Prbh.g_00925
OG0001216	Prbj.g_02181	Prbh.g_00947
OG0001217	Prbj.g_01884	Prbh.g_01875
OG0001218	Prbj.g_00663	Prbh.g_01339
OG0001219	Prbj.g_02311	Prbh.g_01054
OG0001220	Prbj.g_02503	Prbh.g_01009
OG0001221	Prbj.g_02364	Prbh.g_00889
OG0001222	Prbj.g_01984	Prbh.g_01131
OG0001223	Prbj.g_02243	Prbh.g_01103
OG0001224	Prbj.g_01842	Prbh.g_01035
OG0001225	Prbj.g_01840	Prbh.g_01033
OG0001226	Prbj.g_00678	Prbh.g_01444
OG0001227	Prbj.g_01669	Prbh.g_01331
OG0001228	Prbj.g_02158	Prbh.g_01232
OG0001229	Prbj.g_00873	Prbh.g_01872
OG0001230	Prbj.g_01046	Prbh.g_00089
OG0001231	Prbj.g_01184	Prbh.g_00410
OG0001232	Prbj.g_00477	Prbh.g_01759
OG0001233	Prbj.g_00454	Prbh.g_01738
OG0001234	Prbj.g_02640	Prbh.g_01702
OG0001235	Prbj.g_01033	Prbh.g_01698
OG0001236	Prbj.g_01505	Prbh.g_01605
OG0001237	Prbj.g_01512	Prbh.g_01601
OG0001238	Prbj.g_01969	Prbh.g_01524
OG0001239	Prbj.g_00567	Prbh.g_00711
OG0001240	Prbj.g_00604	Prbh.g_00690
OG0001241	Prbj.g_00614	Prbh.g_00681
OG0001242	Prbj.g_01560	Prbh.g_00662
OG0001243	Prbj.g_01529	Prbh.g_00655
OG0001245	Prbj.g_00689	Prbh.g_01320
OG0001246	Prbj.g_02091	Prbh.g_00824
OG0001247	Prbj.g_02453	Prbh.g_00918
OG0001248	Prbj.g_00943	Prbh.g_00920
OG0001249	Prbj.g_00347	Prbh.g_00442
OG0001250	Prbj.g_02482	Prbh.g_00995
OG0001252	Prbj.g_01847	Prbh.g_01040
OG0001253	Prbj.g_00696	Prbh.g_01442
OG0001254	Prbj.g_01991	Prbh.g_01866
OG0001255	Prbj.g_00769	Prbh.g_01300
OG0001258	Prbj.g_00864	Prbh.g_01786
OG0001259	Prbj.g_00456	Prbh.g_01740
OG0001261	Prbj.g_00990	Prbh.g_01653
OG0001262	Prbj.g_01226	Prbh.g_01542
OG0001263	Prbj.g_01531	Prbh.g_00653
OG0001265	Prbj.g_01558	Prbh.g_00663
OG0001266	Prbj.g_01168	Prbh.g_00579
OG0001267	Prbj.g_01405	Prbh.g_00499
OG0001268	Prbj.g_00335	Prbh.g_00433
OG0001269	Prbj.g_02500	Prbh.g_01008
OG0001270	Prbj.g_00098	Prbh.g_00398
OG0001271	Prbj.g_00131	Prbh.g_00359
OG0001272	Prbj.g_01624	Prbh.g_00345
OG0001273	Prbj.g_02568	Prbh.g_01222
OG0001274	Prbj.g_00269	Prbh.g_00556
OG0001275	Prbj.g_02227	Prbh.g_01112
OG0001276	Prbj.g_02210	Prbh.g_01123
OG0001278	Prbj.g_02165	Prbh.g_01228
OG0001279	Prbj.g_01299	Prbh.g_01396
OG0001280	Prbj.g_01725	Prbh.g_01372
OG0001281	Prbj.g_01734	Prbh.g_01378
OG0001283	Prbj.g_02051	Prbh.g_01492
OG0001285	Prbj.g_00473	Prbh.g_01756
OG0001286	Prbj.g_00409	Prbh.g_01640
OG0001288	Prbj.g_01286	Prbh.g_01569
OG0001290	Prbj.g_00613	Prbh.g_00682
OG0001291	Prbj.g_01541	Prbh.g_00645
OG0001292	Prbj.g_01346	Prbh.g_00531
OG0001293	Prbj.g_01369	Prbh.g_00518
OG0001297	Prbj.g_02100	Prbh.g_00316
OG0001298	Prbj.g_01797	Prbh.g_00252
OG0001300	Prbj.g_00947	Prbh.g_00929
OG0001301	Prbj.g_00755	Prbh.g_00934
OG0001302	Prbj.g_01337	Prbh.g_01051
OG0001307	Prbj.g_00670	Prbh.g_01936
OG0001308	Prbj.g_01074	Prbh.g_00109
OG0001309	Prbj.g_02106	Prbh.g_00205
OG0001310	Prbj.g_00488	Prbh.g_01769
OG0001311	Prbj.g_02208	Prbh.g_01125
OG0001312	Prbj.g_02298	Prbh.g_01063
OG0001316	Prbj.g_01548	Prbh.g_00641
OG0001319	Prbj.g_01395	Prbh.g_00506
OG0001321	Prbj.g_00119	Prbh.g_00381
OG0001322	Prbj.g_00120	Prbh.g_00380
OG0001323	Prbj.g_02109	Prbh.g_00310
OG0001324	Prbj.g_00948	Prbh.g_00930
OG0001328	Prbj.g_02357	Prbh.g_01357
OG0001329	Prbj.g_00043	Prbh.g_01816
OG0001330	Prbj.g_01718	Prbh.g_00201
OG0001331	Prbj.g_01644	Prbh.g_00015
OG0001332	Prbj.g_01674	Prbh.g_00146
OG0001333	Prbj.g_00460	Prbh.g_01744
OG0001334	Prbj.g_00363	Prbh.g_01617
OG0001335	Prbj.g_00362	Prbh.g_01616
OG0001336	Prbj.g_02052	Prbh.g_01491
OG0001337	Prbj.g_00353	Prbh.g_00447
OG0001339	Prbj.g_00616	Prbh.g_00679
OG0001340	Prbj.g_00352	Prbh.g_00446
OG0001341	Prbj.g_02463	Prbh.g_01881
OG0001344	Prbj.g_00845	Prbh.g_01278
OG0001348	Prbj.g_00249	Prbh.g_01888
OG0001351	Prbj.g_01893	Prbh.g_00373
OG0001352	Prbj.g_00760	Prbh.g_00914
OG0001353	Prbj.g_02473	Prbh.g_00985
OG0001354	Prbj.g_02252	Prbh.g_01096
OG0001355	Prbj.g_02368	Prbh.g_01146
OG0001357	Prbj.g_00073, Prbj.g_00697, Prbj.g_01897	Prbh.g_01350
OG0001358	Prbj.g_02549	Prbh.g_01463
OG0001361	Prbj.g_00309	Prbh.g_01264
OG0001362	Prbj.g_01078	Prbh.g_00113
OG0001363	Prbj.g_01080	Prbh.g_00115
OG0001365	Prbj.g_01960	Prbh.g_01531
OG0001369	Prbj.g_00603	Prbh.g_00691
OG0001371	Prbj.g_00184	Prbh.g_00913
OG0001372	Prbj.g_01324	Prbh.g_01897
OG0001379	Prbj.g_01720	Prbh.g_01367
OG0001380	Prbj.g_02508	Prbh.g_01341
OG0001381	Prbj.g_02689	Prbh.g_01308
OG0001382	Prbj.g_02174	Prbh.g_01343
OG0001394	Prbj.g_02381	Prbh.g_00893
OG0001397	Prbj.g_01079	Prbh.g_00114
OG0001398	Prbj.g_00690	Prbh.g_01399
OG0001401	Prbj.g_02477	Prbh.g_00990
OG0001402	Prbj.g_02554	Prbh.g_01458
OG0001403	Prbj.g_01203	Prbh.g_00750
OG0001405	Prbj.g_00360	Prbh.g_00453
OG0001409	Prbj.g_00834	Prbh.g_01274
OG0001410	Prbj.g_00671	Prbh.g_01937
OG0001414	Prbj.g_00181	Prbh.g_00551
OG0001415	Prbj.g_01776	Prbh.g_00549
OG0001418	Prbj.g_02636	Prbh.g_00919
OG0001423	Prbj.g_02711, Prbj.g_01102	Prbh.g_01940
OG0001425	Prbj.g_01972	Prbh.g_01521
OG0001431	Prbj.g_00731	Prbh.g_00773
OG0001435	Prbj.g_02336	Prbh.g_00874
OG0001437	Prbj.g_01775	Prbh.g_00550
OG0001441	Prbj.g_02111	Prbh.g_00308
OG0001443	Prbj.g_00872	Prbh.g_01871
OG0001446	Prbj.g_00047	Prbh.g_01878
OG0001450	Prbj.g_00921	Prbh.g_00922
OG0001451	Prbj.g_02199	Prbh.g_01020
OG0001455	Prbj.g_00227	Prbh.g_01334
OG0001461	Prbj.g_01889	Prbh.g_01839
OG0001463	Prbj.g_01413	Prbh.g_00492
OG0001464	Prbj.g_00351	Prbh.g_00445
OG0001472	Prbj.g_00907	Prbh.g_00802
OG0001476	Prbj.g_00839	Prbh.g_01275
OG0001477	Prbj.g_00750	Prbh.g_01893
OG0001481	Prbj.g_01896	Prbh.g_01356
OG0001484	Prbj.g_02172	Prbh.g_00200
OG0001485	Prbj.g_01678	Prbh.g_01860
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Prbh.g_00139
OG0001488	Prbj.g_00828	Prbh.g_01269
OG0001489	Prbj.g_00398	Prbh.g_01629
OG0001491	Prbj.g_00023	Prbh.g_01048
OG0001494	Prbj.g_01124	Prbh.g_00068
OG0001495	Prbj.g_01031	Prbh.g_01693
OG0001496	Prbj.g_00746	Prbh.g_01895
OG0001497	Prbj.g_00749	Prbh.g_01894
OG0001498	Prbj.g_00065	Prbh.g_00414
OG0001500	Prbj.g_00180	Prbh.g_00516
OG0001501	Prbj.g_00168	Prbh.g_00864
OG0001503	Prbj.g_01336	Prbh.g_00834
OG0001506	Prbj.g_00036	Prbh.g_00144
OG0001510	Prbj.g_01818	Prbh.g_01575
OG0001511	Prbj.g_00628	Prbh.g_00671
OG0001512	Prbj.g_02612	Prbh.g_01335
OG0001514	Prbj.g_00745	Prbh.g_01896
OG0001515	Prbj.g_00939	Prbh.g_00927
OG0001516	Prbj.g_00817	Prbh.g_01189
OG0001517	Prbj.g_00340	Prbh.g_00438
OG0001518	Prbj.g_01971	Prbh.g_01522
OG0001519	Prbj.g_01982	Prbh.g_01517
OG0001527	Prbj.g_01878	Prbh.g_00266
OG0001529	Prbj.g_01216	Prbh.g_00742
OG0001530	Prbj.g_00626	Prbh.g_00672
OG0001531	Prbj.g_02613	Prbh.g_00541
OG0001532	Prbj.g_00005	Prbh.g_01251
OG0001534	Prbj.g_02200	Prbh.g_01137
OG0001535	Prbj.g_02212	Prbh.g_01122
OG0001536	Prbj.g_02272	Prbh.g_01082
OG0001537	Prbj.g_02372	Prbh.g_00890
OG0001538	Prbj.g_02417	Prbh.g_00958
OG0001539	Prbj.g_02522	Prbh.g_00869
OG0001540	Prbj.g_01533	Prbh.g_00651
OG0001541	Prbj.g_00507	Prbh.g_00603
OG0001542	Prbj.g_01142	Prbh.g_00597
OG0001543	Prbj.g_00247	Prbh.g_01876
OG0001544	Prbj.g_01981	Prbh.g_01518
OG0001545	Prbj.g_02041	Prbh.g_01502
OG0001559	Prbj.g_00625	Prbh.g_00673
OG0001560	Prbj.g_00612	Prbh.g_00683
OG0001561	Prbj.g_02206	Prbh.g_01127
OG0001563	Prbj.g_00982	Prbh.g_01645
OG0001565	Prbj.g_02457	Prbh.g_01838
OG0001569	Prbj.g_02632	Prbh.g_00769
OG0001574	Prbj.g_01876	Prbh.g_00268
OG0001575	Prbj.g_01881	Prbh.g_00263
OG0001576	Prbj.g_01743	Prbh.g_01386
OG0001579	Prbj.g_00356	Prbh.g_00449
OG0001580	Prbj.g_01944	Prbh.g_00735
OG0001589	Prbj.g_00452	Prbh.g_01736
OG0001591	Prbj.g_02526	Prbh.g_00906
OG0001592	Prbj.g_01945	Prbh.g_00736
OG0001598	Prbj.g_00951	Prbh.g_00932
OG0001614	Prbj.g_01590	Prbh.g_01587
OG0001616	Prbj.g_01911	Prbh.g_01259
OG0001617	Prbj.g_01092	Prbh.g_00931
OG0001619	Prbj.g_02282	Prbh.g_01072
OG0001620	Prbj.g_00326	Prbh.g_00429
OG0001621	Prbj.g_01358	Prbh.g_00526
OG0001622	Prbj.g_02050	Prbh.g_01493
OG0001634	Prbj.g_00823	Prbh.g_01183
OG0001636	Prbj.g_01209	Prbh.g_00747
OG0001638	Prbj.g_00490	Prbh.g_01771
OG0001639	Prbj.g_01685	Prbh.g_00148
OG0001640	Prbj.g_01851	Prbh.g_01043
OG0001641	Prbj.g_02238	Prbh.g_01105
OG0001642	Prbj.g_02499	Prbh.g_01007
OG0001643	Prbj.g_02578	Prbh.g_01214
OG0001656	Prbj.g_00357	Prbh.g_00450
OG0001658	Prbj.g_01954	Prbh.g_00740
OG0001661	Prbj.g_00045, Prbj.g_00051	Prbh.g_00781
OG0001676	Prbj.g_00354	Prbh.g_00448
OG0001691	Prbj.g_02325	Prbh.g_01045
OG0001693	Prbj.g_00070	Prbh.g_00805
OG0001696	Prbj.g_00920	Prbh.g_01021
OG0001731	Prbj.g_01698	Prbh.g_00161
OG0001746	Prbj.g_00071	Prbh.g_01400
OG0001762	Prbj.g_02230	Prbh.g_01110
OG0001764	Prbj.g_02318	Prbh.g_01152
OG0001793	Prbj.g_00698	Prbh.g_00790, Prbh.g_00767
OG0001795	Prbj.g_00779	Prbh.g_00844
OG0001802	Prbj.g_00125	Prbh.g_00801, Prbh.g_01337
OG0001955	Prbj.g_02496	Prbh.g_01873
OG0001956	Prbj.g_02513	Prbh.g_01014
OG0001963	Prbj.g_00374	Prbh.g_00204
OG0001974	Prbj.g_01952	Prbh.g_00407
OG0001977	Prbj.g_02007	Prbh.g_01511
OG0001992	Prbj.g_00379	Prbh.g_01394
OG0002003	Prbj.g_00935	Prbh.g_00832
OG0002036	Prbj.g_00859	Prbh.g_00197
OG0002052	Prbj.g_01983	Prbh.g_01132
OG0002110	Prbj.g_02353	Prbh.g_01926
OG0002122	Prbj.g_00934	Prbh.g_00831
OG0002164	Prbj.g_00033	Prbh.g_00852
OG0002165	Prbj.g_00040	Prbh.g_00845
OG0002232	Prbj.g_00908	Prbh.g_00917
OG0002240	Prbj.g_00122	Prbh.g_00660
OG0002282	Prbj.g_00029	Prbh.g_00192
OG0002283	Prbj.g_00677	Prbh.g_01889
OG0002284	Prbj.g_00942	Prbh.g_00787
OG0002397	Prbj.g_00203	Prbh.g_00812
OG0002424	Prbj.g_01154	Prbh.g_01848
OG0002439	Prbj.g_00871	Prbh.g_01850
OG0002442	Prbj.g_02528	Prbh.g_00777
OG0002500	Prbj.g_01665	Prbh.g_00207
OG0002564	Prbj.g_01328	Prbh.g_00209
OG0002565	Prbj.g_00193	Prbh.g_01422, Prbh.g_01420
OG0002582	Prbj.g_01274	Prbh.g_01922
OG0002837	Prbj.g_01603	Prbh.g_01419
OG0003406	Prbj.g_00048	Prbh.g_00841
