Orthogroup	Prbj	Syao
OG0001129	Prbj.g_01845	Syao.g_00510
OG0001130	Prbj.g_01844	Syao.g_00511
OG0001131	Prbj.g_02687	Syao.g_01387
OG0001132	Prbj.g_02537	Syao.g_01221
OG0001133	Prbj.g_02555	Syao.g_01333
OG0001134	Prbj.g_01990	Syao.g_01428
OG0001135	Prbj.g_01992	Syao.g_01424
OG0001136	Prbj.g_00969	Syao.g_00126
OG0001137	Prbj.g_00832	Syao.g_00194
OG0001138	Prbj.g_00004	Syao.g_00227
OG0001139	Prbj.g_00006	Syao.g_00225
OG0001140	Prbj.g_00007	Syao.g_00224
OG0001141	Prbj.g_00008	Syao.g_00254
OG0001142	Prbj.g_00009	Syao.g_00253
OG0001143	Prbj.g_01907	Syao.g_00243
OG0001144	Prbj.g_02153	Syao.g_00276
OG0001145	Prbj.g_01717	Syao.g_01446
OG0001146	Prbj.g_01733	Syao.g_01455
OG0001147	Prbj.g_00121	Syao.g_00095
OG0001148	Prbj.g_01640	Syao.g_00038
OG0001149	Prbj.g_01641	Syao.g_00039
OG0001150	Prbj.g_01642	Syao.g_00040
OG0001151	Prbj.g_01654	Syao.g_02706
OG0001152	Prbj.g_01655	Syao.g_02707
OG0001153	Prbj.g_00651	Syao.g_00083
OG0001154	Prbj.g_00652	Syao.g_00084
OG0001155	Prbj.g_01686	Syao.g_01747
OG0001156	Prbj.g_01689	Syao.g_01744
OG0001157	Prbj.g_02538	Syao.g_01743
OG0001158	Prbj.g_01690	Syao.g_01742
OG0001159	Prbj.g_01691	Syao.g_01741
OG0001160	Prbj.g_00884	Syao.g_01579
OG0001161	Prbj.g_02535	Syao.g_02373
OG0001162	Prbj.g_00780	Syao.g_02650
OG0001163	Prbj.g_00870	Syao.g_01571
OG0001164	Prbj.g_00865	Syao.g_01564
OG0001165	Prbj.g_00862	Syao.g_01559
OG0001166	Prbj.g_00482	Syao.g_01673
OG0001167	Prbj.g_00461	Syao.g_01006
OG0001168	Prbj.g_00459	Syao.g_01648
OG0001169	Prbj.g_00457	Syao.g_01646
OG0001170	Prbj.g_00455	Syao.g_01644
OG0001171	Prbj.g_00445	Syao.g_01632
OG0001172	Prbj.g_02653	Syao.g_01914
OG0001173	Prbj.g_02652	Syao.g_01915
OG0001174	Prbj.g_02644	Syao.g_01923
OG0001175	Prbj.g_02643	Syao.g_01924
OG0001176	Prbj.g_01028	Syao.g_01799
OG0001177	Prbj.g_01030	Syao.g_01802
OG0001178	Prbj.g_00851	Syao.g_01541
OG0001179	Prbj.g_00999	Syao.g_01768
OG0001180	Prbj.g_00407	Syao.g_01833
OG0001181	Prbj.g_00403	Syao.g_01829
OG0001182	Prbj.g_00394	Syao.g_01820
OG0001183	Prbj.g_00367	Syao.g_01851
OG0001184	Prbj.g_01509	Syao.g_02264
OG0001185	Prbj.g_01592	Syao.g_02147
OG0001186	Prbj.g_01253	Syao.g_02173
OG0001187	Prbj.g_01249	Syao.g_02171
OG0001188	Prbj.g_01245	Syao.g_02169
OG0001189	Prbj.g_01223	Syao.g_02215
OG0001190	Prbj.g_01955	Syao.g_02436
OG0001191	Prbj.g_01968	Syao.g_02449
OG0001192	Prbj.g_01975	Syao.g_02367
OG0001193	Prbj.g_02013	Syao.g_02284
OG0001194	Prbj.g_02019	Syao.g_02285
OG0001195	Prbj.g_02020	Syao.g_02286
OG0001196	Prbj.g_02056	Syao.g_02341
OG0001197	Prbj.g_02058	Syao.g_02343
OG0001198	Prbj.g_02070	Syao.g_02158
OG0001199	Prbj.g_00570	Syao.g_02623
OG0001200	Prbj.g_00572	Syao.g_02625
OG0001201	Prbj.g_00621	Syao.g_02601
OG0001202	Prbj.g_01164	Syao.g_02461
OG0001203	Prbj.g_02610	Syao.g_00296, Syao.g_01705
OG0001204	Prbj.g_01340	Syao.g_02117
OG0001205	Prbj.g_00110	Syao.g_01620
OG0001206	Prbj.g_00151	Syao.g_02701, Syao.g_02702
OG0001207	Prbj.g_01638	Syao.g_00035
OG0001208	Prbj.g_01628	Syao.g_00026
OG0001209	Prbj.g_02130	Syao.g_01415
OG0001210	Prbj.g_02142	Syao.g_00882
OG0001211	Prbj.g_01864	Syao.g_00861
OG0001212	Prbj.g_01771	Syao.g_01001
OG0001213	Prbj.g_02565	Syao.g_01322
OG0001214	Prbj.g_02575	Syao.g_00896
OG0001215	Prbj.g_00932	Syao.g_00700
OG0001216	Prbj.g_02181	Syao.g_00492
OG0001218	Prbj.g_00663	Syao.g_00092
OG0001219	Prbj.g_02311	Syao.g_00651
OG0001220	Prbj.g_02503	Syao.g_00393
OG0001221	Prbj.g_02364	Syao.g_01657
OG0001222	Prbj.g_01984	Syao.g_00687
OG0001223	Prbj.g_02243	Syao.g_00820
OG0001224	Prbj.g_01842	Syao.g_00427
OG0001226	Prbj.g_00678	Syao.g_02633
OG0001227	Prbj.g_01669	Syao.g_01047
OG0001228	Prbj.g_02158	Syao.g_02256
OG0001229	Prbj.g_00873	Syao.g_00220
OG0001230	Prbj.g_01046	Syao.g_01503
OG0001231	Prbj.g_01184	Syao.g_02254
OG0001232	Prbj.g_00477	Syao.g_01664
OG0001233	Prbj.g_00454	Syao.g_01643
OG0001234	Prbj.g_02640	Syao.g_02035
OG0001235	Prbj.g_01033	Syao.g_01863
OG0001236	Prbj.g_01505	Syao.g_02261
OG0001237	Prbj.g_01512	Syao.g_02265
OG0001238	Prbj.g_01969	Syao.g_02451
OG0001239	Prbj.g_00567	Syao.g_02620
OG0001240	Prbj.g_00604	Syao.g_02669
OG0001242	Prbj.g_01560	Syao.g_02576
OG0001243	Prbj.g_01529	Syao.g_02584
OG0001245	Prbj.g_00689	Syao.g_00362
OG0001247	Prbj.g_02453	Syao.g_00390
OG0001249	Prbj.g_00347	Syao.g_01882
OG0001250	Prbj.g_02482	Syao.g_00556
OG0001252	Prbj.g_01847	Syao.g_00507
OG0001253	Prbj.g_00696	Syao.g_01220
OG0001254	Prbj.g_01991	Syao.g_01426
OG0001255	Prbj.g_00769	Syao.g_00920
OG0001258	Prbj.g_00864	Syao.g_01561
OG0001259	Prbj.g_00456	Syao.g_01645
OG0001260	Prbj.g_00426	Syao.g_01623
OG0001261	Prbj.g_00990	Syao.g_01814
OG0001262	Prbj.g_01226	Syao.g_02213
OG0001263	Prbj.g_01531	Syao.g_02541
OG0001265	Prbj.g_01558	Syao.g_02574
OG0001266	Prbj.g_01168	Syao.g_02465
OG0001267	Prbj.g_01405	Syao.g_02063
OG0001268	Prbj.g_00335	Syao.g_01871
OG0001270	Prbj.g_00098	Syao.g_01733
OG0001271	Prbj.g_00131	Syao.g_02685
OG0001272	Prbj.g_01624	Syao.g_00120
OG0001274	Prbj.g_00269	Syao.g_02401
OG0001275	Prbj.g_02227	Syao.g_00806
OG0001276	Prbj.g_02210	Syao.g_00450
OG0001277	Prbj.g_02042	Syao.g_01334
OG0001278	Prbj.g_02165	Syao.g_00265
OG0001279	Prbj.g_01299	Syao.g_01528
OG0001281	Prbj.g_01734	Syao.g_01454
OG0001283	Prbj.g_02051	Syao.g_02335
OG0001285	Prbj.g_00473	Syao.g_01010
OG0001286	Prbj.g_00409	Syao.g_01835
OG0001288	Prbj.g_01286	Syao.g_02187
OG0001291	Prbj.g_01541	Syao.g_02551
OG0001292	Prbj.g_01346	Syao.g_02111
OG0001293	Prbj.g_01369	Syao.g_02091
OG0001294	Prbj.g_00826	Syao.g_00948
OG0001295	Prbj.g_02145	Syao.g_00878
OG0001297	Prbj.g_02100	Syao.g_00159
OG0001298	Prbj.g_01797	Syao.g_01043
OG0001302	Prbj.g_01337	Syao.g_02711
OG0001303	Prbj.g_02309	Syao.g_00649
OG0001308	Prbj.g_01074	Syao.g_01500
OG0001310	Prbj.g_00488	Syao.g_01681
OG0001311	Prbj.g_02208	Syao.g_00452
OG0001312	Prbj.g_02298	Syao.g_00635
OG0001313	Prbj.g_00142	Syao.g_02692
OG0001319	Prbj.g_01395	Syao.g_02075
OG0001323	Prbj.g_02109	Syao.g_01392
OG0001326	Prbj.g_02026	Syao.g_02293
OG0001328	Prbj.g_02357	Syao.g_00198
OG0001329	Prbj.g_00043	Syao.g_00876
OG0001330	Prbj.g_01718	Syao.g_01444
OG0001331	Prbj.g_01644	Syao.g_00042
OG0001332	Prbj.g_01674	Syao.g_01244
OG0001333	Prbj.g_00460	Syao.g_01649
OG0001335	Prbj.g_00362	Syao.g_01913
OG0001336	Prbj.g_02052	Syao.g_02336
OG0001337	Prbj.g_00353	Syao.g_01884, Syao.g_01893
OG0001340	Prbj.g_00352	Syao.g_01892
OG0001341	Prbj.g_02463	Syao.g_00602
OG0001347	Prbj.g_01278	Syao.g_02725
OG0001351	Prbj.g_01893	Syao.g_00060
OG0001353	Prbj.g_02473	Syao.g_00439
OG0001354	Prbj.g_02252	Syao.g_00833
OG0001357	Prbj.g_01897	Syao.g_00369
OG0001358	Prbj.g_02549	Syao.g_01343
OG0001360	Prbj.g_00018	Syao.g_00177
OG0001361	Prbj.g_00309	Syao.g_00182
OG0001365	Prbj.g_01960	Syao.g_02441
OG0001366	Prbj.g_00479	Syao.g_01670
OG0001369	Prbj.g_00603	Syao.g_02668
OG0001371	Prbj.g_00184	Syao.g_02638
OG0001372	Prbj.g_01324	Syao.g_00368
OG0001373	Prbj.g_02025	Syao.g_02292
OG0001374	Prbj.g_02033	Syao.g_02300
OG0001376	Prbj.g_01978	Syao.g_00617
OG0001377	Prbj.g_01977	Syao.g_00618
OG0001378	Prbj.g_00091	Syao.g_01732
OG0001379	Prbj.g_01720	Syao.g_01441
OG0001380	Prbj.g_02508	Syao.g_00360
OG0001382	Prbj.g_02174	Syao.g_00766
OG0001383	Prbj.g_02616	Syao.g_00885
OG0001385	Prbj.g_02022	Syao.g_02288
OG0001386	Prbj.g_02023	Syao.g_02289
OG0001387	Prbj.g_02024	Syao.g_02290
OG0001388	Prbj.g_02027	Syao.g_02294
OG0001389	Prbj.g_02028	Syao.g_02295
OG0001390	Prbj.g_02029	Syao.g_02296
OG0001391	Prbj.g_02030	Syao.g_02297
OG0001392	Prbj.g_02031	Syao.g_02298
OG0001393	Prbj.g_02032	Syao.g_02299
OG0001394	Prbj.g_02381	Syao.g_00983
OG0001395	Prbj.g_02197	Syao.g_00470
OG0001396	Prbj.g_01277	Syao.g_02726
OG0001398	Prbj.g_00690	Syao.g_02641
OG0001399	Prbj.g_00377, Prbj.g_00390	Syao.g_01861
OG0001401	Prbj.g_02477	Syao.g_00434
OG0001402	Prbj.g_02554	Syao.g_01338
OG0001403	Prbj.g_01203	Syao.g_02235
OG0001405	Prbj.g_00360	Syao.g_01911
OG0001406	Prbj.g_01979	Syao.g_00616
OG0001415	Prbj.g_01776	Syao.g_00999
OG0001416	Prbj.g_01731	Syao.g_01223
OG0001418	Prbj.g_02636	Syao.g_00212
OG0001422	Prbj.g_00158	Syao.g_00284
OG0001423	Prbj.g_02711, Prbj.g_01102	Syao.g_00722
OG0001425	Prbj.g_01972	Syao.g_02366
OG0001426	Prbj.g_01661	Syao.g_00517
OG0001434	Prbj.g_02385	Syao.g_00988
OG0001435	Prbj.g_02336	Syao.g_00961
OG0001436	Prbj.g_01484, Prbj.g_01485	Syao.g_01990
OG0001437	Prbj.g_01775	Syao.g_00998
OG0001438	Prbj.g_01420	Syao.g_02049
OG0001441	Prbj.g_02111	Syao.g_01394
OG0001442	Prbj.g_02389	Syao.g_00738
OG0001443	Prbj.g_00872	Syao.g_02369
OG0001444	Prbj.g_01810	Syao.g_02664
OG0001449	Prbj.g_01327	Syao.g_01691
OG0001461	Prbj.g_01889	Syao.g_00788
OG0001462	Prbj.g_01210	Syao.g_02228
OG0001470	Prbj.g_01255	Syao.g_02175
OG0001474	Prbj.g_00334	Syao.g_01870
OG0001475	Prbj.g_01257	Syao.g_02177
OG0001476	Prbj.g_00839	Syao.g_00691, Syao.g_02609, Syao.g_00324
OG0001477	Prbj.g_00750	Syao.g_00408
OG0001479	Prbj.g_00337	Syao.g_01873
OG0001487	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660	Syao.g_00091
OG0001488	Prbj.g_00828	Syao.g_00190
OG0001489	Prbj.g_00398	Syao.g_01823
OG0001495	Prbj.g_01031	Syao.g_01803
OG0001496	Prbj.g_00746	Syao.g_00410
OG0001497	Prbj.g_00749	Syao.g_00409
OG0001498	Prbj.g_00065	Syao.g_01717
OG0001508	Prbj.g_01254	Syao.g_02174
OG0001509	Prbj.g_01273, Prbj.g_01275, Prbj.g_01584	Syao.g_02727
OG0001510	Prbj.g_01818	Syao.g_01944
OG0001511	Prbj.g_00628	Syao.g_02593
OG0001512	Prbj.g_02612	Syao.g_01707
OG0001514	Prbj.g_00745	Syao.g_00411
OG0001515	Prbj.g_00939	Syao.g_00626
OG0001516	Prbj.g_00817	Syao.g_00939
OG0001517	Prbj.g_00340	Syao.g_01876
OG0001518	Prbj.g_01971	Syao.g_02365
OG0001519	Prbj.g_01982	Syao.g_02371
OG0001525	Prbj.g_02626	Syao.g_00881
OG0001527	Prbj.g_01878	Syao.g_00846
OG0001528	Prbj.g_01251	Syao.g_02176
OG0001529	Prbj.g_01216	Syao.g_02222
OG0001530	Prbj.g_00626	Syao.g_02591
OG0001532	Prbj.g_00005	Syao.g_00226
OG0001533	Prbj.g_00683, Prbj.g_00090	Syao.g_01731
OG0001534	Prbj.g_02200	Syao.g_00467
OG0001535	Prbj.g_02212	Syao.g_00448
OG0001536	Prbj.g_02272	Syao.g_00679
OG0001537	Prbj.g_02372	Syao.g_00977
OG0001538	Prbj.g_02417	Syao.g_00761
OG0001539	Prbj.g_02522	Syao.g_00956
OG0001540	Prbj.g_01533	Syao.g_02543
OG0001541	Prbj.g_00507	Syao.g_02518
OG0001542	Prbj.g_01142	Syao.g_02527
OG0001543	Prbj.g_00247	Syao.g_02382
OG0001544	Prbj.g_01981	Syao.g_02370
OG0001545	Prbj.g_02041	Syao.g_02312
OG0001553	Prbj.g_01053	Syao.g_01510
OG0001558	Prbj.g_01187	Syao.g_02251
OG0001559	Prbj.g_00625	Syao.g_02590
OG0001560	Prbj.g_00612	Syao.g_02595
OG0001561	Prbj.g_02206	Syao.g_00454
OG0001562	Prbj.g_02220	Syao.g_00795
OG0001563	Prbj.g_00982	Syao.g_01841
OG0001572	Prbj.g_00213	Syao.g_00721
OG0001574	Prbj.g_01876	Syao.g_00848
OG0001575	Prbj.g_01881	Syao.g_00843
OG0001576	Prbj.g_01743	Syao.g_01474
OG0001577	Prbj.g_00967	Syao.g_00128
OG0001579	Prbj.g_00356	Syao.g_01907
OG0001580	Prbj.g_01944	Syao.g_02425
OG0001588	Prbj.g_01492	Syao.g_01998
OG0001589	Prbj.g_00452	Syao.g_01639, Syao.g_01640
OG0001590	Prbj.g_02501	Syao.g_00889
OG0001591	Prbj.g_02526	Syao.g_00950
OG0001592	Prbj.g_01945	Syao.g_02426
OG0001605	Prbj.g_00038	Syao.g_01284
OG0001614	Prbj.g_01590	Syao.g_02144
OG0001616	Prbj.g_01911	Syao.g_00174
OG0001617	Prbj.g_01092	Syao.g_01201
OG0001618	Prbj.g_02188	Syao.g_00481, Syao.g_00282, Syao.g_01153
OG0001619	Prbj.g_02282	Syao.g_00690
OG0001620	Prbj.g_00326	Syao.g_01864
OG0001621	Prbj.g_01358	Syao.g_02103
OG0001622	Prbj.g_02050	Syao.g_02334
OG0001627	Prbj.g_01682	Syao.g_01698
OG0001634	Prbj.g_00823	Syao.g_00945
OG0001635	Prbj.g_02633	Syao.g_02182, Syao.g_02183
OG0001636	Prbj.g_01209	Syao.g_02229
OG0001637	Prbj.g_00436	Syao.g_01361
OG0001638	Prbj.g_00490	Syao.g_01684
OG0001640	Prbj.g_01851	Syao.g_00502
OG0001641	Prbj.g_02238	Syao.g_00816
OG0001642	Prbj.g_02499	Syao.g_00233
OG0001643	Prbj.g_02578	Syao.g_00899
OG0001652	Prbj.g_01185	Syao.g_02253
OG0001653	Prbj.g_00601	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001654	Prbj.g_01683	Syao.g_01697
OG0001655	Prbj.g_00072, Prbj.g_00229	Syao.g_02660
OG0001656	Prbj.g_00357	Syao.g_01908
OG0001657	Prbj.g_00532	Syao.g_02491
OG0001658	Prbj.g_01954	Syao.g_02435
OG0001671	Prbj.g_00254	Syao.g_02387
OG0001672	Prbj.g_00578	Syao.g_02631
OG0001673	Prbj.g_00178	Syao.g_02713
OG0001675	Prbj.g_02223, Prbj.g_02221	Syao.g_00802, Syao.g_01175
OG0001676	Prbj.g_00354	Syao.g_01895
OG0001677	Prbj.g_00366	Syao.g_01850
OG0001691	Prbj.g_02325	Syao.g_00729
OG0001692	Prbj.g_01051	Syao.g_01508
OG0001693	Prbj.g_00070	Syao.g_00389
OG0001694	Prbj.g_01407	Syao.g_02061
OG0001695	Prbj.g_02036	Syao.g_02308
OG0001702	Prbj.g_00591	Syao.g_02655
OG0001703	Prbj.g_01637	Syao.g_00034
OG0001712	Prbj.g_02465	Syao.g_00712
OG0001715	Prbj.g_00707	Syao.g_00278
OG0001728	Prbj.g_01256	Syao.g_02277
OG0001729	Prbj.g_02618	Syao.g_01711
OG0001730	Prbj.g_00421	Syao.g_01008
OG0001731	Prbj.g_01698	Syao.g_01603
OG0001732	Prbj.g_01904	Syao.g_02197, Syao.g_00232
OG0001734	Prbj.g_02497	Syao.g_00421, Syao.g_00418
OG0001735	Prbj.g_00808	Syao.g_00929
OG0001737	Prbj.g_01425	Syao.g_02042
OG0001738	Prbj.g_01458	Syao.g_02011
OG0001740	Prbj.g_02039	Syao.g_02310
OG0001748	Prbj.g_00256	Syao.g_02389
OG0001750	Prbj.g_00599	Syao.g_01324
OG0001751	Prbj.g_00179	Syao.g_02714
OG0001752	Prbj.g_00424	Syao.g_01694
OG0001753	Prbj.g_00430	Syao.g_02301, Syao.g_01364
OG0001754	Prbj.g_00433	Syao.g_01363
OG0001755	Prbj.g_02105	Syao.g_00153
OG0001760	Prbj.g_02326	Syao.g_00294
OG0001761	Prbj.g_00901	Syao.g_00400
OG0001762	Prbj.g_02230	Syao.g_00809
OG0001763	Prbj.g_02244	Syao.g_00821
OG0001764	Prbj.g_02318	Syao.g_00565
OG0001765	Prbj.g_02532	Syao.g_02679
OG0001766	Prbj.g_01435	Syao.g_02036
OG0001767	Prbj.g_01483	Syao.g_01100
OG0001768	Prbj.g_01149	Syao.g_02533
OG0001783	Prbj.g_01595	Syao.g_01952
OG0001784	Prbj.g_00594	Syao.g_02662
OG0001785	Prbj.g_00434, Prbj.g_00435	Syao.g_01362
OG0001786	Prbj.g_01714	Syao.g_01584
OG0001787	Prbj.g_02126	Syao.g_01411
OG0001788	Prbj.g_02129	Syao.g_01414
OG0001789	Prbj.g_01727	Syao.g_01434
OG0001790	Prbj.g_00960	Syao.g_00134
OG0001791	Prbj.g_00837	Syao.g_01522
OG0001792	Prbj.g_02154	Syao.g_00275
OG0001794	Prbj.g_00718	Syao.g_00464
OG0001796	Prbj.g_02218	Syao.g_00440
OG0001797	Prbj.g_02289	Syao.g_00698
OG0001798	Prbj.g_02556	Syao.g_01332
OG0001799	Prbj.g_02595	Syao.g_00913
OG0001800	Prbj.g_01295	Syao.g_01529
OG0001801	Prbj.g_01042	Syao.g_01535
OG0001803	Prbj.g_00106	Syao.g_01615
OG0001804	Prbj.g_00066	Syao.g_01718
OG0001805	Prbj.g_01351	Syao.g_01352
OG0001806	Prbj.g_01396	Syao.g_02074
OG0001808	Prbj.g_01497	Syao.g_01964
OG0001809	Prbj.g_01544	Syao.g_02614
OG0001811	Prbj.g_01139	Syao.g_02525
OG0001812	Prbj.g_01946	Syao.g_02427
OG0001813	Prbj.g_02001	Syao.g_02360
OG0001814	Prbj.g_02059	Syao.g_02344
OG0001815	Prbj.g_02068	Syao.g_00732
OG0001837	Prbj.g_00255	Syao.g_02388
OG0001838	Prbj.g_02081	Syao.g_02153
OG0001839	Prbj.g_01205	Syao.g_02233
OG0001840	Prbj.g_01222	Syao.g_02216
OG0001841	Prbj.g_01230	Syao.g_02209
OG0001843	Prbj.g_01589	Syao.g_02143
OG0001844	Prbj.g_01588	Syao.g_02142
OG0001845	Prbj.g_01582	Syao.g_02140
OG0001846	Prbj.g_01561	Syao.g_02577
OG0001847	Prbj.g_01559	Syao.g_02575
OG0001848	Prbj.g_01555	Syao.g_02571
OG0001849	Prbj.g_00586	Syao.g_02648
OG0001850	Prbj.g_00579	Syao.g_02634
OG0001851	Prbj.g_00574	Syao.g_02627
OG0001852	Prbj.g_00573	Syao.g_02626
OG0001853	Prbj.g_00566	Syao.g_02619
OG0001854	Prbj.g_00175	Syao.g_01703
OG0001856	Prbj.g_00886	Syao.g_01580
OG0001857	Prbj.g_00889	Syao.g_01583
OG0001858	Prbj.g_01695	Syao.g_01608
OG0001859	Prbj.g_01648	Syao.g_00046
OG0001860	Prbj.g_01636	Syao.g_00032
OG0001861	Prbj.g_01623	Syao.g_00119
OG0001862	Prbj.g_01611	Syao.g_00107
OG0001863	Prbj.g_01606	Syao.g_00101
OG0001864	Prbj.g_02140	Syao.g_01420
OG0001865	Prbj.g_01784	Syao.g_01030
OG0001866	Prbj.g_01759	Syao.g_01058
OG0001867	Prbj.g_01749	Syao.g_01056
OG0001868	Prbj.g_01730	Syao.g_01468
OG0001869	Prbj.g_00966	Syao.g_00129
OG0001870	Prbj.g_00974	Syao.g_00215
OG0001871	Prbj.g_00842	Syao.g_00207
OG0001872	Prbj.g_02161	Syao.g_00269
OG0001873	Prbj.g_01912	Syao.g_00173
OG0001874	Prbj.g_00017	Syao.g_00176
OG0001877	Prbj.g_00940	Syao.g_00627
OG0001878	Prbj.g_02226	Syao.g_00805
OG0001879	Prbj.g_02234	Syao.g_00811
OG0001880	Prbj.g_02265	Syao.g_00671
OG0001881	Prbj.g_02266	Syao.g_00672
OG0001882	Prbj.g_02286	Syao.g_00695
OG0001883	Prbj.g_02291	Syao.g_00713
OG0001884	Prbj.g_02300	Syao.g_00637
OG0001885	Prbj.g_02313	Syao.g_00586
OG0001886	Prbj.g_02317	Syao.g_00564
OG0001887	Prbj.g_02356	Syao.g_00200
OG0001888	Prbj.g_02398	Syao.g_00989
OG0001889	Prbj.g_02426	Syao.g_00772
OG0001890	Prbj.g_02489	Syao.g_00533
OG0001891	Prbj.g_02493	Syao.g_00528
OG0001892	Prbj.g_02506	Syao.g_00610
OG0001893	Prbj.g_02557	Syao.g_01331
OG0001894	Prbj.g_02572	Syao.g_00893
OG0001895	Prbj.g_01292	Syao.g_01532
OG0001896	Prbj.g_00088	Syao.g_01729
OG0001897	Prbj.g_00332	Syao.g_01867
OG0001898	Prbj.g_00349	Syao.g_01883
OG0001899	Prbj.g_00992	Syao.g_01816
OG0001900	Prbj.g_01370	Syao.g_02090
OG0001901	Prbj.g_01371	Syao.g_02089
OG0001902	Prbj.g_01412	Syao.g_02057
OG0001903	Prbj.g_01421	Syao.g_02048
OG0001904	Prbj.g_01489	Syao.g_01971
OG0001905	Prbj.g_01499	Syao.g_01961
OG0001906	Prbj.g_01534	Syao.g_02544
OG0001908	Prbj.g_00506	Syao.g_02521
OG0001909	Prbj.g_01147	Syao.g_02531
OG0001910	Prbj.g_00260	Syao.g_02393
OG0001912	Prbj.g_01965	Syao.g_02446
OG0001913	Prbj.g_01967	Syao.g_02448
OG0001914	Prbj.g_01995	Syao.g_01430
OG0001929	Prbj.g_01237	Syao.g_02202
OG0001932	Prbj.g_01591	Syao.g_02145
OG0001933	Prbj.g_00623	Syao.g_02587
OG0001934	Prbj.g_00608	Syao.g_02674
OG0001935	Prbj.g_00571	Syao.g_02624
OG0001936	Prbj.g_01323	Syao.g_01296
OG0001937	Prbj.g_01706	Syao.g_01595
OG0001938	Prbj.g_01634	Syao.g_00030
OG0001939	Prbj.g_02669	Syao.g_01025
OG0001940	Prbj.g_01798	Syao.g_01046
OG0001941	Prbj.g_01735	Syao.g_01453
OG0001943	Prbj.g_00836	Syao.g_00219
OG0001944	Prbj.g_00052	Syao.g_00203
OG0001946	Prbj.g_00945	Syao.g_00622
OG0001947	Prbj.g_01853	Syao.g_02380
OG0001948	Prbj.g_02242	Syao.g_00819
OG0001949	Prbj.g_02256	Syao.g_00662
OG0001950	Prbj.g_02258	Syao.g_00664
OG0001951	Prbj.g_02267	Syao.g_00673
OG0001952	Prbj.g_02287	Syao.g_00696
OG0001953	Prbj.g_02288	Syao.g_00697
OG0001954	Prbj.g_02452	Syao.g_00921
OG0001955	Prbj.g_02496	Syao.g_00609
OG0001956	Prbj.g_02513	Syao.g_01376
OG0001957	Prbj.g_02562	Syao.g_01326
OG0001958	Prbj.g_00811	Syao.g_00931
OG0001960	Prbj.g_00668	Syao.g_00094
OG0001961	Prbj.g_00133	Syao.g_02687
OG0001962	Prbj.g_00223, Prbj.g_00174	Syao.g_02430
OG0001964	Prbj.g_02642	Syao.g_01926
OG0001966	Prbj.g_01365	Syao.g_02095
OG0001967	Prbj.g_01367	Syao.g_02093
OG0001968	Prbj.g_01368	Syao.g_02092
OG0001969	Prbj.g_01440	Syao.g_02029
OG0001970	Prbj.g_01536	Syao.g_02546
OG0001971	Prbj.g_01145	Syao.g_02529
OG0001972	Prbj.g_00273	Syao.g_02405
OG0001973	Prbj.g_01926, Prbj.g_01938	Syao.g_02415
OG0001974	Prbj.g_01952	Syao.g_00320
OG0001975	Prbj.g_01994	Syao.g_01429
OG0001976	Prbj.g_01996	Syao.g_01319
OG0001996	Prbj.g_01201	Syao.g_02237
OG0001998	Prbj.g_00439	Syao.g_01370
OG0001999	Prbj.g_00462	Syao.g_01650
OG0002000	Prbj.g_02107	Syao.g_01390
OG0002001	Prbj.g_00053	Syao.g_02677
OG0002001	Prbj.g_00302	Syao.g_02352
OG0002002	Prbj.g_02160	Syao.g_00270
OG0002003	Prbj.g_00935	Syao.g_01337
OG0002004	Prbj.g_00922	Syao.g_01556
OG0002008	Prbj.g_02228	Syao.g_00807
OG0002009	Prbj.g_02375	Syao.g_00980
OG0002010	Prbj.g_00644	Syao.g_00074
OG0002011	Prbj.g_00069	Syao.g_00258
OG0002012	Prbj.g_00381, Prbj.g_01899	Syao.g_00150
OG0002013	Prbj.g_01462	Syao.g_02640
OG0002015	Prbj.g_01478	Syao.g_01091
OG0002016	Prbj.g_00253	Syao.g_02386
OG0002017	Prbj.g_02010	Syao.g_02281
OG0002018	Prbj.g_02038	Syao.g_02309
OG0002035	Prbj.g_00735	Syao.g_01368
OG0002038	Prbj.g_00840	Syao.g_00204
OG0002039	Prbj.g_00827	Syao.g_00189
OG0002040	Prbj.g_00303	Syao.g_00187
OG0002042	Prbj.g_02262	Syao.g_00668
OG0002043	Prbj.g_02307	Syao.g_00645
OG0002044	Prbj.g_02472	Syao.g_00793
OG0002046	Prbj.g_00138	Syao.g_02693
OG0002047	Prbj.g_00062	Syao.g_01714
OG0002048	Prbj.g_00369	Syao.g_01855
OG0002050	Prbj.g_01387	Syao.g_02083
OG0002051	Prbj.g_00508	Syao.g_02517
OG0002092	Prbj.g_02378, Prbj.g_01715	Syao.g_01357
OG0002111	Prbj.g_02696	Syao.g_00600
OG0002113	Prbj.g_01206	Syao.g_02232
OG0002114	Prbj.g_00440	Syao.g_01360
OG0002115	Prbj.g_00866	Syao.g_01565
OG0002117	Prbj.g_00833	Syao.g_00196
OG0002118	Prbj.g_01902	Syao.g_00230
OG0002120	Prbj.g_00674	Syao.g_00601
OG0002122	Prbj.g_00934	Syao.g_01336
OG0002124	Prbj.g_02494	Syao.g_00527
OG0002128	Prbj.g_01993	Syao.g_01425
OG0002130	Prbj.g_01726	Syao.g_01435
OG0002154	Prbj.g_01528	Syao.g_00867
OG0002159	Prbj.g_01811	Syao.g_02665
